Date,BSE
2017-07-24,97.24694061279297
2017-07-25,97.13050079345703
2017-07-26,98.20982360839844
2017-07-27,97.25590515136719
2017-07-28,97.09019470214844
2017-07-31,97.06779479980469
2017-08-01,97.04987335205078
2017-08-02,95.58987426757812
2017-08-03,95.80486297607422
2017-08-04,95.966064453125
2017-08-07,97.21558380126953
2017-08-08,95.52269744873047
2017-08-09,93.97760772705078
2017-08-10,90.70826721191406
2017-08-11,89.31096649169922
2017-08-14,89.35126495361328
2017-08-16,90.68587493896484
2017-08-17,90.61421203613281
2017-08-18,89.4721908569336
2017-08-21,90.18877410888672
2017-08-22,89.98275756835938
2017-08-23,90.00067138671875
2017-08-24,91.494873046875
2017-08-28,90.29859161376953
2017-08-29,89.80816650390625
2017-08-30,89.84024810791016
2017-08-31,89.22148895263672
2017-09-01,89.55149841308594
2017-09-04,89.28105926513672
2017-09-05,89.36814880371094
2017-09-06,88.96480560302734
2017-09-07,91.74237823486328
2017-09-08,91.2290267944336
2017-09-11,93.74534606933594
2017-09-12,93.83702087402344
2017-09-13,93.45658874511719
2017-09-14,94.45121002197266
2017-09-15,93.38324737548828
2017-09-18,93.32366943359375
2017-09-19,93.38783264160156
2017-09-20,93.27783203125
2017-09-21,93.034912109375
2017-09-22,91.68279266357422
2017-09-25,89.73480987548828
2017-09-26,89.66607666015625
2017-09-27,89.55149841308594
2017-09-28,90.14274597167969
2017-09-29,89.50106811523438
2017-10-03,90.39484405517578
2017-10-04,90.25274658203125
2017-10-05,90.3215103149414
2017-10-06,89.66607666015625
2017-10-09,90.23900604248047
2017-10-10,91.2290267944336
2017-10-11,90.36734771728516
2017-10-12,89.88607025146484
2017-10-13,89.59732818603516
2017-10-16,89.32688903808594
2017-10-17,89.15730285644531
2017-10-18,88.46978759765625
2017-10-19,89.16191101074219
2017-10-23,88.81814575195312
2017-10-24,89.09773254394531
2017-10-25,89.51940155029297
2017-10-26,90.66984558105469
2017-10-27,90.74319458007812
2017-10-30,90.32609558105469
2017-10-31,90.7936019897461
2017-11-01,90.5002670288086
2017-11-02,90.24359130859375
2017-11-03,90.25274658203125
2017-11-06,90.67443084716797
2017-11-07,90.5002670288086
2017-11-08,89.78982543945312
2017-11-09,89.56981658935547
2017-11-10,89.19857788085938
2017-11-13,89.65691375732422
2017-11-14,89.1527328491211
2017-11-15,88.66230010986328
2017-11-16,88.70354461669922
2017-11-17,88.21311950683594
2017-11-20,88.15353393554688
2017-11-21,87.17725372314453
2017-11-22,87.01685333251953
2017-11-23,86.98932647705078
2017-11-24,86.48057556152344
2017-11-27,86.20098114013672
2017-11-28,85.96722412109375
2017-11-29,85.33470916748047
2017-11-30,85.0780258178711
2017-12-01,85.23845672607422
2017-12-04,85.24762725830078
2017-12-05,84.51427459716797
2017-12-06,83.7717514038086
2017-12-07,84.53720092773438
2017-12-08,84.02384948730469
2017-12-11,82.99714660644531
2017-12-12,82.99714660644531
2017-12-13,82.84130859375
2017-12-14,82.4654769897461
2017-12-15,82.4792251586914
2017-12-18,82.4242172241211
2017-12-19,81.97045135498047
2017-12-20,81.6541976928711
2017-12-21,82.8229751586914
2017-12-22,82.88714599609375
2017-12-26,83.18505859375
2017-12-27,83.50590515136719
2017-12-28,84.79844665527344
2017-12-29,83.36841583251953
2018-01-01,85.33930206298828
2018-01-02,86.16889190673828
2018-01-03,85.83888244628906
2018-01-04,85.30721282958984
2018-01-05,86.71432495117188
2018-01-08,87.46601867675781
2018-01-09,86.67308044433594
2018-01-10,86.40724182128906
2018-01-11,86.21473693847656
2018-01-12,88.1810302734375
2018-01-15,89.9456787109375
2018-01-16,86.1368179321289
2018-01-17,85.6968002319336
2018-01-18,84.47303009033203
2018-01-19,83.38215637207031
2018-01-22,83.90927124023438
2018-01-23,83.8955078125
2018-01-24,83.52882385253906
2018-01-25,83.75801086425781
2018-01-29,82.78172302246094
2018-01-30,82.33712768554688
2018-01-31,81.81462097167969
2018-02-01,79.82540130615234
2018-02-02,77.85909271240234
2018-02-05,75.72322082519531
2018-02-06,75.56278228759766
2018-02-07,77.55658721923828
2018-02-08,76.38323974609375
2018-02-09,75.61321258544922
2018-02-12,76.25489044189453
2018-02-14,75.47112274169922
2018-02-15,75.01919555664062
2018-02-16,74.86241149902344
2018-02-19,74.46121978759766
2018-02-20,74.49349212646484
2018-02-21,74.36897277832031
2018-02-22,73.8709487915039
2018-02-23,73.85710906982422
2018-02-26,74.3597640991211
2018-02-27,74.04618835449219
2018-02-28,73.6634292602539
2018-03-01,73.83867645263672
2018-03-05,73.81560516357422
2018-03-06,73.32678985595703
2018-03-07,71.77734375
2018-03-08,70.73515319824219
2018-03-09,71.3853759765625
2018-03-12,72.71808624267578
2018-03-13,73.3959732055664
2018-03-14,73.50664520263672
2018-03-15,72.05403137207031
2018-03-16,71.87419128417969
2018-03-19,70.96573638916016
2018-03-20,70.59681701660156
2018-03-21,70.5921859741211
2018-03-22,67.88066864013672
2018-03-23,68.05127716064453
2018-03-26,67.56248474121094
2018-03-27,68.62311553955078
2018-03-28,69.74369049072266
2018-04-02,71.22396850585938
2018-04-03,72.65814208984375
2018-04-04,73.84788513183594
2018-04-05,74.6087875366211
2018-04-06,74.73329162597656
2018-04-09,75.38810729980469
2018-04-10,75.66019439697266
2018-04-11,75.12064361572266
2018-04-12,76.06599426269531
2018-04-13,77.24653625488281
2018-04-16,76.37034606933594
2018-04-17,76.3426742553711
2018-04-18,76.09366607666016
2018-04-19,75.03764343261719
2018-04-20,75.48956298828125
2018-04-23,74.99152374267578
2018-04-24,74.49349212646484
2018-04-25,74.87164306640625
2018-04-26,74.6364517211914
2018-04-27,74.89469909667969
2018-04-30,75.996826171875
2018-05-02,75.14830780029297
2018-05-03,75.38349914550781
2018-05-04,75.46650695800781
2018-05-07,75.5448989868164
2018-05-08,75.9184341430664
2018-05-09,75.84465789794922
2018-05-10,75.5633544921875
2018-05-11,75.40655517578125
2018-05-14,75.33738708496094
2018-05-15,75.22209930419922
2018-05-16,75.18060302734375
2018-05-17,75.14370727539062
2018-05-18,75.14830780029297
2018-05-21,74.37359619140625
2018-05-22,74.34131622314453
2018-05-23,74.36436462402344
2018-05-24,74.4842758178711
2018-05-25,76.24124145507812
2018-05-28,76.90067291259766
2018-05-29,76.44874572753906
2018-05-30,76.56865692138672
2018-05-31,76.47643280029297
2018-06-01,76.9928970336914
2018-06-04,76.62860107421875
2018-06-05,76.5594253540039
2018-06-06,76.35652923583984
2018-06-07,76.4718017578125
2018-06-08,76.75309753417969
2018-06-11,76.92835235595703
2018-06-12,78.85594177246094
2018-06-13,78.3578872680664
2018-06-14,79.183349609375
2018-06-15,79.26174926757812
2018-06-18,79.58454132080078
2018-06-19,79.23407745361328
2018-06-20,79.22024536132812
2018-06-21,78.84671783447266
2018-06-22,78.38095092773438
2018-06-25,78.28872680664062
2018-06-26,77.78607940673828
2018-06-27,78.12271881103516
2018-06-28,77.21426391601562
2018-06-29,77.4494400024414
2018-07-02,77.486328125
2018-07-03,77.40332794189453
2018-07-04,78.84671783447266
2018-07-05,79.40469360351562
2018-07-06,80.423828125
2018-07-09,80.55756378173828
2018-07-10,81.02792358398438
2018-07-11,80.28547668457031
2018-07-12,79.85199737548828
2018-07-13,76.83150482177734
2018-07-16,75.74781036376953
2018-07-17,76.85916900634766
2018-07-18,76.85916900634766
2018-07-19,75.94609832763672
2018-07-20,76.41185760498047
2018-07-23,76.69315338134766
2018-07-24,76.98367309570312
2018-07-25,77.97506713867188
2018-07-26,77.55840301513672
2018-07-27,76.99325561523438
2018-07-30,76.45207214355469
2018-07-31,75.97313690185547
2018-08-01,76.52389526367188
2018-08-02,76.94055938720703
2018-08-03,78.86109924316406
2018-08-06,77.59671020507812
2018-08-07,76.4712142944336
2018-08-08,76.04017639160156
2018-08-09,76.18864440917969
2018-08-10,75.4271469116211
2018-08-13,74.47406005859375
2018-08-14,73.93766021728516
2018-08-16,72.6445541381836
2018-08-17,72.70201873779297
2018-08-20,71.5813217163086
2018-08-21,71.21253204345703
2018-08-23,70.77671813964844
2018-08-24,71.6004638671875
2018-08-27,71.82556915283203
2018-08-28,71.42806243896484
2018-08-29,70.58512878417969
2018-08-30,70.36962127685547
2018-08-31,70.8629150390625
2018-09-03,71.4711685180664
2018-09-04,70.66654968261719
2018-09-05,69.92900848388672
2018-09-06,70.66654968261719
2018-09-07,70.47976684570312
2018-09-10,70.41272735595703
2018-09-11,70.24508666992188
2018-09-12,70.03436279296875
2018-09-14,69.99125671386719
2018-09-17,74.5890121459961
2018-09-18,72.59187316894531
2018-09-19,70.51329803466797
2018-09-21,68.71730041503906
2018-09-24,69.1483383178711
2018-09-25,68.78913116455078
2018-09-26,68.16175079345703
2018-09-27,66.77761840820312
2018-09-28,65.43182373046875
2018-10-01,64.5266342163086
2018-10-03,64.40689086914062
2018-10-04,64.50267791748047
2018-10-05,63.42509078979492
2018-10-08,62.92699432373047
2018-10-09,60.68080139160156
2018-10-10,61.20283889770508
2018-10-11,60.350337982177734
2018-10-12,60.795745849609375
2018-10-15,61.18367385864258
2018-10-16,61.33694076538086
2018-10-17,61.0879020690918
2018-10-19,60.23540496826172
2018-10-22,59.68461608886719
2018-10-23,58.6932373046875
2018-10-24,58.28614044189453
2018-10-25,57.84073257446289
2018-10-26,57.2612190246582
2018-10-29,57.45758056640625
2018-10-30,57.519840240478516
2018-10-31,57.49589157104492
2018-11-01,58.93269729614258
2018-11-02,59.85225296020508
2018-11-05,58.616607666015625
2018-11-06,58.161617279052734
2018-11-07,59.349361419677734
2018-11-09,59.93366622924805
2018-11-12,59.210487365722656
2018-11-13,59.46431350708008
2018-11-14,59.215267181396484
2018-11-15,59.004539489746094
2018-11-16,58.62139129638672
2018-11-19,58.367557525634766
2018-11-20,57.75452423095703
2018-11-21,57.72578811645508
2018-11-22,57.471946716308594
2018-11-26,57.34743118286133
2018-11-27,57.2420654296875
2018-11-28,57.40969467163086
2018-11-29,57.45758056640625
2018-11-30,57.974822998046875
2018-12-03,57.59169006347656
2018-12-04,57.471946716308594
2018-12-05,57.136695861816406
2018-12-06,57.912567138671875
2018-12-07,58.05624771118164
2018-12-10,57.902984619140625
2018-12-11,58.45352554321289
2018-12-12,59.26485061645508
2018-12-13,58.27001953125
2018-12-14,57.98508834838867
2018-12-17,58.057525634765625
2018-12-18,57.98992156982422
2018-12-19,58.29899215698242
2018-12-20,57.738792419433594
2018-12-21,56.43006134033203
2018-12-24,57.033721923828125
2018-12-26,56.657039642333984
2018-12-27,56.874359130859375
2018-12-28,56.76811218261719
2018-12-31,57.7967414855957
2019-01-01,58.057525634765625
2019-01-02,57.816062927246094
2019-01-03,57.352455139160156
2019-01-04,57.7967414855957
2019-01-07,57.719478607177734
2019-01-08,57.6518669128418
2019-01-09,57.46835708618164
2019-01-10,57.72913360595703
2019-01-11,57.60840606689453
2019-01-14,57.308998107910156
2019-01-15,57.32830810546875
2019-01-16,57.444210052490234
2019-01-17,57.33796691894531
2019-01-18,57.24620819091797
2019-01-21,57.14962387084961
2019-01-22,57.13030242919922
2019-01-23,57.10615158081055
2019-01-24,57.13030242919922
2019-01-25,56.87918472290039
2019-01-28,56.840545654296875
2019-01-29,56.792259216308594
2019-01-30,56.88883972167969
2019-01-31,56.932308197021484
2019-02-01,56.816410064697266
2019-02-04,56.13064956665039
2019-02-05,55.31932830810547
2019-02-06,54.44522476196289
2019-02-07,54.614253997802734
2019-02-08,55.08268737792969
2019-02-11,54.25688934326172
2019-02-12,55.19377136230469
2019-02-14,55.102012634277344
2019-02-15,54.24240493774414
2019-02-18,53.184791564941406
2019-02-19,52.77429962158203
2019-02-20,53.98161697387695
2019-02-21,54.31966781616211
2019-02-22,54.855716705322266
2019-02-25,55.662208557128906
2019-02-26,54.80742263793945
2019-02-27,55.04405975341797
2019-02-28,54.947479248046875
2019-03-01,55.1213264465332
2019-03-05,58.10582733154297
2019-03-06,59.34210968017578
2019-03-07,59.231040954589844
2019-03-08,59.52562713623047
2019-03-11,59.69464874267578
2019-03-12,59.92645263671875
2019-03-13,59.472503662109375
2019-03-14,59.573917388916016
2019-03-15,59.48216247558594
2019-03-18,59.11513900756836
2019-03-19,58.78675079345703
2019-03-20,58.92679214477539
2019-03-22,58.53562545776367
2019-03-25,57.062705993652344
2019-03-26,57.09649658203125
2019-03-27,59.148948669433594
2019-03-28,58.97508239746094
2019-04-01,59.4918212890625
2019-04-02,59.24070358276367
2019-04-03,58.82537841796875
2019-04-04,58.704654693603516
2019-04-05,59.02338409423828
2019-04-08,59.80088424682617
2019-04-09,60.07133483886719
2019-04-10,60.1968879699707
2019-04-11,60.40937805175781
2019-04-12,60.293487548828125
2019-04-15,60.07133483886719
2019-04-16,60.3272819519043
2019-04-18,60.22104263305664
2019-04-22,59.631874084472656
2019-04-23,59.588417053222656
2019-04-24,59.670509338378906
2019-04-25,59.544944763183594
2019-04-26,59.73328399658203
2019-04-30,59.95060348510742
2019-05-02,60.82469940185547
2019-05-03,61.225528717041016
2019-05-06,61.394554138183594
2019-05-07,61.53943634033203
2019-05-08,59.38557815551758
2019-05-09,59.18275451660156
2019-05-10,58.89781951904297
2019-05-13,57.81122970581055
2019-05-14,57.88850402832031
2019-05-15,57.66635513305664
2019-05-16,57.51664733886719
2019-05-17,57.07718276977539
2019-05-20,57.57943344116211
2019-05-21,58.154117584228516
2019-05-22,58.36659622192383
2019-05-23,57.960941314697266
2019-05-24,58.10582733154297
2019-05-27,58.95576477050781
2019-05-28,59.88298416137695
2019-05-29,59.400062561035156
2019-05-30,59.69464874267578
2019-05-31,59.80572509765625
2019-06-03,59.75743103027344
2019-06-04,60.28864669799805
2019-06-06,59.6463623046875
2019-06-07,59.52562713623047
2019-06-10,59.18275451660156
2019-06-11,59.1296272277832
2019-06-12,59.400062561035156
2019-06-13,59.23587417602539
2019-06-14,59.28415298461914
2019-06-17,59.38557815551758
2019-06-18,59.25518798828125
2019-06-19,58.8205451965332
2019-06-20,59.43387222290039
2019-06-21,59.46767807006836
2019-06-24,59.37591552734375
2019-06-25,59.87333297729492
2019-06-26,59.81538009643555
2019-06-27,61.385494232177734
2019-06-28,61.707576751708984
2019-07-01,60.902381896972656
2019-07-02,62.01454544067383
2019-07-03,61.97931671142578
2019-07-04,62.17055130004883
2019-07-05,61.04832458496094
2019-07-08,60.21796417236328
2019-07-09,59.58892059326172
2019-07-10,59.23162078857422
2019-07-11,57.90808868408203
2019-07-12,57.43001174926758
2019-07-15,58.592498779296875
2019-07-16,58.481788635253906
2019-07-17,58.511985778808594
2019-07-18,57.95338439941406
2019-07-19,57.4350471496582
2019-07-22,56.04106140136719
2019-07-23,55.9202880859375
2019-07-24,55.40195083618164
2019-07-25,56.34300994873047
2019-07-26,53.60537338256836
2019-07-29,52.86056900024414
2019-07-30,52.63914489746094
2019-07-31,51.15457534790039
2019-08-01,50.384620666503906
2019-08-02,48.40687561035156
2019-08-05,47.11354446411133
2019-08-06,47.08837890625
2019-08-07,47.17393112182617
2019-08-08,47.27961349487305
2019-08-09,46.66062927246094
2019-08-13,46.75624465942383
2019-08-14,45.99131393432617
2019-08-16,45.281742095947266
2019-08-19,45.382389068603516
2019-08-20,47.757694244384766
2019-08-21,49.418392181396484
2019-08-22,48.879920959472656
2019-08-23,49.60459899902344
2019-08-26,51.96982955932617
2019-08-27,53.288330078125
2019-08-28,52.83540344238281
2019-08-29,51.265296936035156
2019-08-30,53.51981735229492
2019-09-03,53.429237365722656
2019-09-04,52.8454704284668
2019-09-05,53.711055755615234
2019-09-06,53.14741897583008
2019-09-09,54.43572235107422
2019-09-11,54.70244216918945
2019-09-12,54.229393005371094
2019-09-13,53.96268081665039
2019-09-16,53.73118209838867
2019-09-17,54.90876770019531
2019-09-18,55.245941162109375
2019-09-19,54.5413932800293
2019-09-20,54.566558837890625
2019-09-23,53.806671142578125
2019-09-24,56.34300994873047
2019-09-25,56.67011642456055
2019-09-26,57.13309860229492
2019-09-27,57.20858383178711
2019-09-30,56.790897369384766
2019-10-01,56.811031341552734
2019-10-03,56.841217041015625
2019-10-04,56.222232818603516
2019-10-07,55.6284065246582
2019-10-09,53.685890197753906
2019-10-10,51.849056243896484
2019-10-11,51.88931655883789
2019-10-14,51.75343704223633
2019-10-15,51.44142150878906
2019-10-16,51.46658706665039
2019-10-17,52.83540344238281
2019-10-18,53.10716247558594
2019-10-22,54.7628288269043
2019-10-23,54.6017951965332
2019-10-24,55.7894401550293
2019-10-25,54.59172439575195
2019-10-27,55.422080993652344
2019-10-29,55.648536682128906
2019-10-30,55.094970703125
2019-10-31,55.824668884277344
2019-11-01,55.23587417602539
2019-11-04,55.13019561767578
2019-11-05,54.00796890258789
2019-11-06,54.04318618774414
2019-11-07,54.481014251708984
2019-11-08,52.92599105834961
2019-11-11,52.43281555175781
2019-11-13,51.68297576904297
2019-11-14,50.72179412841797
2019-11-15,50.08267593383789
2019-11-18,50.691593170166016
2019-11-19,50.0524787902832
2019-11-20,50.01725387573242
2019-11-21,50.62114334106445
2019-11-22,51.70311737060547
2019-11-25,51.25522994995117
2019-11-26,49.971954345703125
2019-11-27,50.04241180419922
2019-11-28,50.701663970947266
2019-11-29,50.84760284423828
2019-12-02,50.36952209472656
2019-12-03,50.359458923339844
2019-12-04,50.842567443847656
2019-12-05,50.515464782714844
2019-12-06,50.1229362487793
2019-12-09,49.55427169799805
2019-12-10,49.64485168457031
2019-12-11,49.11141586303711
2019-12-12,49.12651443481445
2019-12-13,49.95183181762695
2019-12-16,49.609622955322266
2019-12-17,49.42845916748047
2019-12-18,49.36807632446289
2019-12-19,49.252323150634766
2019-12-20,49.01579666137695
2019-12-23,48.50752639770508
2019-12-24,48.341453552246094
2019-12-26,48.59307861328125
2019-12-27,48.84469985961914
2019-12-30,49.22716522216797
2019-12-31,50.47017288208008
2020-01-01,50.409786224365234
2020-01-02,52.58881759643555
2020-01-03,51.728275299072266
2020-01-06,49.966922760009766
2020-01-07,49.80589294433594
2020-01-08,49.4989128112793
2020-01-09,50.43997573852539
2020-01-10,51.823890686035156
2020-01-13,52.76998519897461
2020-01-14,53.48459243774414
2020-01-15,54.269649505615234
2020-01-16,54.78295135498047
2020-01-17,55.01948165893555
2020-01-20,55.14529037475586
2020-01-21,54.63701629638672
2020-01-22,53.54497528076172
2020-01-23,53.83182907104492
2020-01-24,54.96915817260742
2020-01-27,54.4910774230957
2020-01-28,54.43572235107422
2020-01-29,54.51624298095703
2020-01-30,53.841896057128906
2020-01-31,53.685890197753906
2020-02-03,52.699527740478516
2020-02-04,53.2681999206543
2020-02-05,53.34368896484375
2020-02-06,55.05973815917969
2020-02-07,57.73698806762695
2020-02-10,57.419944763183594
2020-02-11,57.314266204833984
2020-02-12,54.269649505615234
2020-02-13,52.27680969238281
2020-02-14,52.67940139770508
2020-02-17,50.98850631713867
2020-02-18,51.08916473388672
2020-02-19,51.88931655883789
2020-02-20,51.859127044677734
2020-02-24,51.80376434326172
2020-02-25,51.03883361816406
2020-02-26,50.027320861816406
2020-02-27,47.23432540893555
2020-02-28,45.593753814697266
2020-03-02,46.03157043457031
2020-03-03,45.85040283203125
2020-03-04,44.164546966552734
2020-03-05,43.55059051513672
2020-03-06,41.7993049621582
2020-03-09,40.249324798583984
2020-03-11,39.36864471435547
2020-03-12,36.39952087402344
2020-03-13,37.06379699707031
2020-03-16,35.4232292175293
2020-03-17,34.27582931518555
2020-03-18,32.328285217285156
2020-03-19,30.798431396484375
2020-03-20,31.528133392333984
2020-03-23,28.51371192932129
2020-03-24,28.548938751220703
2020-03-25,30.184473037719727
2020-03-26,30.23479652404785
2020-03-27,30.249893188476562
2020-03-30,29.23334312438965
2020-03-31,29.872459411621094
2020-04-01,29.781877517700195
2020-04-03,29.892595291137695
2020-04-07,30.798431396484375
2020-04-08,31.769685745239258
2020-04-09,33.24419021606445
2020-04-13,33.274383544921875
2020-04-15,33.87323760986328
2020-04-16,36.43474578857422
2020-04-17,38.86540222167969
2020-04-20,38.03002166748047
2020-04-21,36.74172592163086
2020-04-22,36.75682067871094
2020-04-23,37.20470428466797
2020-04-24,36.1378288269043
2020-04-27,36.71656036376953
2020-04-28,37.26005935668945
2020-04-29,37.99982833862305
2020-04-30,39.32838821411133
2020-05-04,38.105506896972656
2020-05-05,37.88407897949219
2020-05-06,38.362159729003906
2020-05-07,38.85533905029297
2020-05-08,38.62887954711914
2020-05-11,39.096893310546875
2020-05-12,38.34203338623047
2020-05-13,41.467166900634766
2020-05-14,41.96034240722656
2020-05-15,42.99198913574219
2020-05-18,43.27883529663086
2020-05-19,45.1710319519043
2020-05-20,44.97979736328125
2020-05-21,43.60594940185547
2020-05-22,39.917179107666016
2020-05-26,39.001277923583984
2020-05-27,39.252899169921875
2020-05-28,39.83162307739258
2020-05-29,38.03505325317383
2020-06-01,38.835205078125
2020-06-02,39.32838821411133
2020-06-03,39.564910888671875
2020-06-04,39.33341979980469
2020-06-05,41.119930267333984
2020-06-08,40.04801940917969
2020-06-09,39.87188720703125
2020-06-10,40.0379638671875
2020-06-11,39.660526275634766
2020-06-12,39.26799011230469
2020-06-15,39.046573638916016
2020-06-16,39.32335662841797
2020-06-17,38.97612380981445
2020-06-18,40.82804870605469
2020-06-19,41.5577507019043
2020-06-22,42.347835540771484
2020-06-23,46.33855438232422
2020-06-24,45.62395095825195
2020-06-25,46.283199310302734
2020-06-26,45.61388397216797
2020-06-29,45.593753814697266
2020-06-30,44.66275405883789
2020-07-01,47.490970611572266
2020-07-02,47.662078857421875
2020-07-03,47.28968048095703
2020-07-06,48.452171325683594
2020-07-07,50.36448669433594
2020-07-08,50.31416702270508
2020-07-09,52.699527740478516
2020-07-10,50.61611557006836
2020-07-13,50.80231475830078
2020-07-14,49.48884963989258
2020-07-15,50.26887512207031
2020-07-16,49.609622955322266
2020-07-17,51.00360870361328
2020-07-20,52.30197525024414
2020-07-21,52.236549377441406
2020-07-22,52.73603057861328
2020-07-23,52.3874397277832
2020-07-24,51.33125686645508
2020-07-27,53.277122497558594
2020-07-28,52.74122619628906
2020-07-29,52.886905670166016
2020-07-30,52.36142349243164
2020-07-31,53.58408737182617
2020-08-03,53.21468734741211
2020-08-04,52.257362365722656
2020-08-05,51.90876388549805
2020-08-06,51.742279052734375
2020-08-07,51.33646011352539
2020-08-10,51.70065689086914
2020-08-11,52.444664001464844
2020-08-12,52.20533752441406
2020-08-13,51.50815200805664
2020-08-14,50.972259521484375
2020-08-17,50.78495788574219
2020-08-18,50.85260009765625
2020-08-19,50.96706008911133
2020-08-20,50.982666015625
2020-08-21,51.03989791870117
2020-08-24,51.15956115722656
2020-08-25,51.33125686645508
2020-08-26,51.076316833496094
2020-08-27,53.55287551879883
2020-08-28,54.177215576171875
2020-08-31,51.846343994140625
2020-09-01,52.455074310302734
2020-09-02,56.29997253417969
2020-09-03,56.794246673583984
2020-09-04,54.57783508300781
2020-09-07,55.59758758544922
2020-09-08,53.5008430480957
2020-09-09,55.1761589050293
2020-09-10,55.5767822265625
2020-09-11,55.13453674316406
2020-09-14,57.631900787353516
2020-09-15,60.935707092285156
2020-09-16,61.57045364379883
2020-09-17,60.10325622558594
2020-09-18,59.093902587890625
2020-09-21,55.847320556640625
2020-09-22,56.424835205078125
2020-09-23,56.02422332763672
2020-09-24,54.18241882324219
2020-09-25,55.97219467163086
2020-09-28,57.148033142089844
2020-09-29,56.383216857910156
2020-09-30,56.78904342651367
2020-10-01,56.419639587402344
2020-10-05,56.40922927856445
2020-10-06,57.288516998291016
2020-10-07,56.12307357788086
2020-10-08,54.43215560913086
2020-10-09,54.84838104248047
2020-10-12,54.8743896484375
2020-10-13,54.411338806152344
2020-10-14,54.56742477416992
2020-10-15,54.234439849853516
2020-10-16,54.624656677246094
2020-10-19,53.922271728515625
2020-10-20,53.79220199584961
2020-10-21,53.19387435913086
2020-10-22,53.67253494262695
2020-10-23,54.51539611816406
2020-10-26,53.17306137084961
2020-10-27,52.79325866699219
2020-10-28,52.73603057861328
2020-10-29,52.17411422729492
2020-10-30,51.33646011352539
2020-11-02,50.07737731933594
2020-11-03,49.7599983215332
2020-11-04,49.187686920166016
2020-11-05,51.24801254272461
2020-11-06,52.18972396850586
2020-11-09,51.929588317871094
2020-11-10,51.73707962036133
2020-11-11,51.30524444580078
2020-11-12,51.62782287597656
2020-11-13,52.767242431640625
2020-11-14,54.489383697509766
