Date,PGEL
2012-03-09,26.23247528076172
2012-03-12,25.957815170288086
2012-03-13,24.185012817382812
2012-03-14,23.450923919677734
2012-03-15,22.716835021972656
2012-03-16,21.588233947753906
2012-03-19,21.448406219482422
2012-03-20,21.38848114013672
2012-03-21,20.81918716430664
2012-03-22,21.258642196655273
2012-03-23,21.173748016357422
2012-03-26,20.96900177001953
2012-03-27,20.419681549072266
2012-03-28,20.080102920532227
2012-03-29,19.900325775146484
2012-03-30,20.169992446899414
2012-04-02,20.574491500854492
2012-04-03,20.39970588684082
2012-04-04,20.33978271484375
2012-04-09,19.395952224731445
2012-04-10,20.05513572692871
2012-04-11,19.810436248779297
2012-04-12,19.86037826538086
2012-04-13,19.081342697143555
2012-04-16,19.775480270385742
2012-04-17,19.091327667236328
2012-04-18,19.091327667236328
2012-04-19,19.475852966308594
2012-04-20,18.527029037475586
2012-04-23,19.450883865356445
2012-04-24,19.450883865356445
2012-04-25,18.581960678100586
2012-04-26,18.976472854614258
2012-04-27,18.976472854614258
2012-04-30,19.900325775146484
2012-05-02,19.00643539428711
2012-05-03,19.945270538330078
2012-05-04,19.575727462768555
2012-05-07,19.62067413330078
2012-05-08,19.845394134521484
2012-05-09,19.86536979675293
2012-05-10,18.876596450805664
2012-05-11,18.067598342895508
2012-05-14,18.961490631103516
2012-05-15,18.91155242919922
2012-05-16,19.176225662231445
2012-05-17,19.246139526367188
2012-05-18,18.95150375366211
2012-05-21,18.237388610839844
2012-05-22,17.558229446411133
2012-05-23,18.172468185424805
2012-05-24,18.172468185424805
2012-05-25,18.916547775268555
2012-05-28,17.982704162597656
2012-05-29,17.263595581054688
2012-05-30,18.04262924194336
2012-05-31,18.05261993408203
2012-06-01,17.383447647094727
2012-06-04,17.802927017211914
2012-06-05,17.478330612182617
2012-06-06,17.468341827392578
2012-06-07,17.573213577270508
2012-06-08,17.078824996948242
2012-06-11,17.473337173461914
2012-06-12,17.463348388671875
2012-06-13,16.70928192138672
2012-06-14,16.294795989990234
2012-06-15,16.849109649658203
2012-06-18,16.020137786865234
2012-06-19,16.664339065551758
2012-06-20,16.374698638916016
2012-06-21,16.065078735351562
2012-06-22,16.66933250427246
2012-06-25,15.950223922729492
2012-06-26,15.780433654785156
2012-06-27,16.549480438232422
2012-06-28,16.179941177368164
2012-06-29,16.729259490966797
2012-07-02,16.479568481445312
2012-07-03,17.123769760131836
2012-07-04,17.05885124206543
2012-07-05,16.569456100463867
2012-07-06,16.649356842041016
2012-07-09,16.769210815429688
2012-07-10,16.484560012817383
2012-07-11,15.960210800170898
2012-07-12,15.485800743103027
2012-07-13,15.330991744995117
2012-07-16,15.480806350708008
2012-07-17,15.18617057800293
2012-07-18,14.951462745666504
2012-07-19,15.88031005859375
2012-07-20,15.425873756408691
2012-07-23,14.881548881530762
2012-07-24,16.239866256713867
2012-07-25,15.18617057800293
2012-07-26,14.831611633300781
2012-07-27,14.521994590759277
2012-07-30,14.382166862487793
2012-07-31,14.167436599731445
2012-08-01,14.482044219970703
2012-08-02,14.087532043457031
2012-08-03,13.98266315460205
2012-08-06,15.016383171081543
2012-08-07,15.680558204650879
2012-08-08,15.955219268798828
2012-08-09,15.780433654785156
2012-08-10,15.780433654785156
2012-08-13,14.881548881530762
2012-08-14,15.066320419311523
2012-08-16,15.580682754516602
2012-08-17,15.13123893737793
2012-08-21,14.551957130432129
2012-08-22,14.422118186950684
2012-08-23,13.892776489257812
2012-08-24,14.482044219970703
2012-08-27,15.540732383728027
2012-08-28,15.480806350708008
2012-08-29,15.565702438354492
2012-08-30,15.540732383728027
2012-08-31,15.680558204650879
2012-09-03,14.906518936157227
2012-09-04,15.950223922729492
2012-09-05,16.0700740814209
2012-09-06,15.56070613861084
2012-09-07,15.580682754516602
2012-09-10,16.67432403564453
2012-09-11,17.473337173461914
2012-09-12,17.658105850219727
2012-09-13,17.598180770874023
2012-09-14,17.787946701049805
2012-09-17,18.806682586669922
2012-09-18,18.621912002563477
2012-09-20,18.676843643188477
2012-09-21,18.766733169555664
2012-09-24,22.497106552124023
2012-09-25,22.032682418823242
2012-09-26,22.032682418823242
2012-09-27,22.112585067749023
2012-09-28,22.292360305786133
2012-10-01,22.022693634033203
2012-10-03,22.00771713256836
2012-10-04,22.24242401123047
2012-10-05,22.447168350219727
2012-10-08,24.10011863708496
2012-10-09,23.925336837768555
2012-10-10,23.575767517089844
2012-10-11,23.845434188842773
2012-10-12,23.156288146972656
2012-10-15,23.965288162231445
2012-10-16,24.294878005981445
2012-10-17,24.419723510742188
2012-10-18,24.36978530883789
2012-10-19,25.113862991333008
2012-10-22,25.4883975982666
2012-10-23,25.183774948120117
2012-10-25,24.77428436279297
2012-10-29,24.97903060913086
2012-10-30,24.824220657348633
2012-10-31,25.343576431274414
2012-11-01,25.3236026763916
2012-11-02,26.72187042236328
2012-11-05,27.450965881347656
2012-11-06,27.900409698486328
2012-11-07,28.035242080688477
2012-11-08,27.845474243164062
2012-11-09,27.950345993041992
2012-11-12,27.465946197509766
2012-11-15,26.617000579833984
2012-11-16,25.788026809692383
2012-11-19,26.537097930908203
2012-11-20,27.096405029296875
2012-11-21,26.786787033081055
2012-11-22,26.836727142333984
2012-11-23,25.99277114868164
2012-11-26,26.73685073852539
2012-11-27,27.03148651123047
2012-11-29,27.286169052124023
2012-11-30,27.066442489624023
2012-12-03,27.45595932006836
2012-12-04,27.785551071166992
2012-12-05,28.075191497802734
2012-12-06,28.065204620361328
2012-12-07,28.1800594329834
2012-12-10,28.3448543548584
2012-12-11,27.675687789916992
2012-12-12,28.025253295898438
2012-12-13,30.26247787475586
2012-12-14,30.432266235351562
2012-12-17,30.4971866607666
2012-12-18,31.71567726135254
2012-12-19,32.120174407958984
2012-12-20,32.79933166503906
2012-12-21,32.819313049316406
2012-12-24,32.819313049316406
2012-12-26,34.08274459838867
2012-12-27,35.176387786865234
2012-12-28,34.966644287109375
2012-12-31,35.92545700073242
2013-01-01,36.7644157409668
2013-01-02,38.12273025512695
2013-01-03,38.8018913269043
2013-01-04,38.88678741455078
2013-01-07,38.871803283691406
2013-01-08,38.24258804321289
2013-01-09,37.084014892578125
2013-01-10,38.38241195678711
2013-01-11,37.36867141723633
2013-01-14,36.9391975402832
2013-01-15,37.403629302978516
2013-01-16,36.36990737915039
2013-01-17,36.14518356323242
2013-01-18,35.286251068115234
2013-01-21,34.30746078491211
2013-01-22,35.36614990234375
2013-01-23,33.77812194824219
2013-01-24,33.26375961303711
2013-01-25,37.059051513671875
2013-01-28,35.81060028076172
2013-01-29,36.37489700317383
2013-01-30,36.00535583496094
2013-01-31,36.24006652832031
2013-02-01,37.059051513671875
2013-02-04,36.464786529541016
2013-02-05,36.29499816894531
2013-02-06,36.36491394042969
2013-02-07,35.75566864013672
2013-02-08,36.0602912902832
2013-02-11,35.62582778930664
2013-02-12,34.911720275878906
2013-02-13,34.33243179321289
2013-02-14,33.882991790771484
2013-02-15,32.58460235595703
2013-02-18,33.70820999145508
2013-02-19,34.33243179321289
2013-02-20,33.248779296875
2013-02-21,33.48847579956055
2013-02-22,35.9404411315918
2013-02-25,34.09272766113281
2013-02-26,27.276180267333984
2013-02-27,21.82294273376465
2013-02-28,19.640647888183594
2013-03-01,19.02640724182129
2013-03-04,17.123769760131836
2013-03-05,16.269826889038086
2013-03-06,15.460830688476562
2013-03-07,14.691784858703613
2013-03-08,13.957695960998535
2013-03-11,13.263555526733398
2013-03-12,12.604372024536133
2013-03-13,11.975152015686035
2013-03-14,11.380890846252441
2013-03-15,10.81658935546875
2013-03-18,10.302225112915039
2013-03-19,9.787863731384277
2013-03-20,9.618074417114258
2013-03-21,9.613080978393555
2013-03-22,9.483241081237793
2013-03-25,9.093724250793457
2013-03-26,8.639288902282715
2013-03-28,8.209820747375488
2013-04-01,7.8402791023254395
2013-04-02,7.785346984863281
2013-04-03,8.16987133026123
2013-04-04,8.539412498474121
2013-04-05,8.499462127685547
2013-04-08,8.319684982299805
2013-04-09,8.324678421020508
2013-04-10,8.484479904174805
2013-04-11,8.579362869262695
2013-04-12,8.404579162597656
2013-04-15,8.040031433105469
2013-04-16,8.239784240722656
2013-04-17,8.649276733398438
2013-04-18,8.634295463562012
2013-04-22,8.524430274963379
2013-04-23,8.494468688964844
2013-04-25,8.254765510559082
2013-04-26,7.9301676750183105
2013-04-29,7.900204658508301
2013-04-30,8.124926567077637
2013-05-02,8.030043601989746
2013-05-03,7.7154340744018555
2013-05-06,7.525669574737549
2013-05-07,7.196077823638916
2013-05-08,7.121170997619629
2013-05-09,7.615557670593262
2013-05-10,7.285966396331787
2013-05-13,7.64052677154541
2013-05-14,7.600576400756836
2013-05-15,7.850266933441162
2013-05-16,7.835285186767578
2013-05-17,7.835285186767578
2013-05-20,7.500700950622559
2013-05-21,7.196077823638916
2013-05-22,6.961368560791016
2013-05-23,6.80656099319458
2013-05-24,6.501938819885254
2013-05-27,6.57185173034668
2013-05-28,6.402061939239502
2013-05-29,6.287204742431641
2013-05-30,6.012545585632324
2013-05-31,5.857737064361572
2013-06-03,5.877712726593018
2013-06-04,5.922657012939453
2013-06-05,5.977588653564453
2013-06-06,5.882706165313721
2013-06-07,5.882706165313721
2013-06-10,6.357118129730225
2013-06-11,6.991331577301025
2013-06-12,7.116177082061768
2013-06-13,7.031282424926758
2013-06-14,6.676721572875977
2013-06-17,7.031282424926758
2013-06-18,7.146140098571777
2013-06-19,7.2759785652160645
2013-06-20,7.236028671264648
2013-06-21,7.285966396331787
2013-06-24,7.186090469360352
2013-06-25,6.946387767791748
2013-06-26,7.011307239532471
2013-06-27,7.011307239532471
2013-06-28,7.061244964599609
2013-07-01,7.006313323974609
2013-07-02,7.131158351898193
2013-07-03,7.585594654083252
2013-07-04,7.845273017883301
2013-07-05,8.134913444519043
2013-07-08,8.219807624816895
2013-07-09,8.299710273742676
2013-07-10,8.18984603881836
2013-07-11,8.614319801330566
2013-07-12,8.409573554992676
2013-07-15,10.087493896484375
2013-07-16,10.556910514831543
2013-07-17,10.536935806274414
2013-07-18,9.982623100280762
2013-07-19,9.862771987915039
2013-07-22,10.302225112915039
2013-07-23,10.257283210754395
2013-07-24,9.692981719970703
2013-07-25,9.867765426635742
2013-07-26,8.844034194946289
2013-07-29,8.679238319396973
2013-07-30,8.389596939086914
2013-07-31,8.44952392578125
2013-08-01,8.599337577819824
2013-08-02,8.54440689086914
2013-08-05,8.33466625213623
2013-08-06,8.269746780395508
2013-08-07,8.294715881347656
2013-08-08,8.27973461151123
2013-08-12,8.35464096069336
2013-08-13,8.629300117492676
2013-08-14,8.719189643859863
2013-08-16,8.664257049560547
2013-08-19,8.359635353088379
2013-08-20,8.514442443847656
2013-08-21,8.364629745483398
2013-08-22,8.44952392578125
2013-08-23,8.17486572265625
2013-08-26,8.424554824829102
2013-08-27,8.369622230529785
2013-08-28,8.524430274963379
2013-08-29,10.227319717407227
2013-08-30,10.75666332244873
2013-09-02,10.77663803100586
2013-09-03,10.152413368225098
2013-09-04,10.33219051361084
2013-09-05,10.407096862792969
2013-09-06,9.802845001220703
2013-09-10,11.690505027770996
2013-09-11,11.4208402633667
2013-09-12,11.390876770019531
2013-09-13,11.295995712280273
2013-09-16,11.710480690002441
2013-09-17,11.590628623962402
2013-09-18,11.720467567443848
2013-09-19,12.399625778198242
2013-09-20,11.780394554138184
2013-09-23,14.132477760314941
2013-09-24,14.022613525390625
2013-09-25,14.002639770507812
2013-09-26,14.447086334228516
2013-09-27,14.541970252990723
2013-09-30,14.292281150817871
2013-10-01,13.992650985717773
2013-10-03,13.478287696838379
2013-10-04,13.418363571166992
2013-10-07,15.490793228149414
2013-10-08,14.96644401550293
2013-10-09,14.052577018737793
2013-10-10,14.037595748901367
2013-10-11,14.362192153930664
2013-10-14,14.012626647949219
2013-10-15,14.017620086669922
2013-10-17,14.027607917785645
2013-10-18,13.932724952697754
2013-10-21,14.656826972961426
2013-10-22,15.380928993225098
2013-10-23,15.700533866882324
2013-10-24,15.29603385925293
2013-10-25,15.206147193908691
2013-10-28,15.465824127197266
2013-10-29,15.550719261169434
2013-10-30,15.276060104370117
2013-10-31,15.231115341186523
2013-11-01,15.45583724975586
2013-11-05,15.555712699890137
2013-11-06,15.795414924621582
2013-11-07,15.67556381225586
2013-11-08,15.615640640258789
2013-11-11,15.380928993225098
2013-11-12,15.935242652893066
2013-11-13,15.790423393249512
2013-11-14,15.450843811035156
2013-11-18,15.32599925994873
2013-11-19,15.680558204650879
2013-11-20,15.615640640258789
2013-11-21,15.24609661102295
2013-11-22,15.365948677062988
2013-11-25,17.86285400390625
2013-11-26,17.752988815307617
2013-11-27,17.558229446411133
2013-11-28,17.628143310546875
2013-11-29,17.37346076965332
2013-12-02,17.16871452331543
2013-12-03,16.99393081665039
2013-12-04,16.934003829956055
2013-12-05,16.7891845703125
2013-12-06,16.609403610229492
2013-12-09,16.469579696655273
2013-12-10,16.39966583251953
2013-12-11,16.419641494750977
2013-12-12,15.960210800170898
2013-12-13,15.875317573547363
2013-12-16,15.725502967834473
2013-12-17,15.635613441467285
2013-12-18,15.71052074432373
2013-12-19,18.46211051940918
2013-12-20,20.040151596069336
2013-12-23,20.035160064697266
2013-12-24,19.575727462768555
2013-12-26,19.40094566345215
2013-12-27,18.846633911132812
2013-12-30,22.57201385498047
2013-12-31,22.696861267089844
2014-01-01,21.902843475341797
2014-01-02,21.4683837890625
2014-01-03,21.603214263916016
2014-01-06,21.603214263916016
2014-01-07,21.288604736328125
2014-01-08,21.40346336364746
2014-01-09,21.13379669189453
2014-01-10,21.118816375732422
2014-01-13,20.549522399902344
2014-01-14,20.130043029785156
2014-01-15,19.97523307800293
2014-01-16,20.50457763671875
2014-01-17,20.319805145263672
2014-01-20,19.95026397705078
2014-01-21,19.545764923095703
2014-01-22,19.825420379638672
2014-01-23,19.63565444946289
2014-01-24,19.460872650146484
2014-01-27,19.510807037353516
2014-01-28,19.156248092651367
2014-01-29,19.156248092651367
2014-01-30,18.961490631103516
2014-01-31,18.87160301208496
2014-02-03,18.267353057861328
2014-02-04,18.267353057861328
2014-02-05,18.856618881225586
2014-02-06,18.83165168762207
2014-02-07,18.641887664794922
2014-02-10,18.4371395111084
2014-02-11,18.497068405151367
2014-02-12,18.59694480895996
2014-02-13,18.417163848876953
2014-02-14,17.8878231048584
2014-02-17,17.832887649536133
2014-02-18,18.13751220703125
2014-02-19,17.942752838134766
2014-02-20,18.162479400634766
2014-02-21,17.752988815307617
2014-02-24,17.96272850036621
2014-02-25,18.212419509887695
2014-02-26,18.13751220703125
2014-02-28,17.942752838134766
2014-03-03,17.493309020996094
2014-03-04,17.533260345458984
2014-03-05,17.453359603881836
2014-03-06,16.080062866210938
2014-03-07,16.025131225585938
2014-03-10,15.365948677062988
2014-03-11,15.146221160888672
2014-03-12,15.176183700561523
2014-03-13,17.08881378173828
2014-03-14,15.50577449798584
2014-03-18,17.05885124206543
2014-03-19,16.953981399536133
2014-03-20,15.81039810180664
2014-03-21,15.600658416748047
2014-03-24,16.664339065551758
2014-03-25,15.635613441467285
2014-03-26,14.801648139953613
2014-03-27,14.052577018737793
2014-03-28,14.277297973632812
2014-03-31,14.062564849853516
2014-04-01,13.81786823272705
2014-04-02,15.101277351379395
2014-04-03,14.971437454223633
2014-04-04,14.087532043457031
2014-04-07,13.957695960998535
2014-04-09,13.762935638427734
2014-04-10,13.742960929870605
2014-04-11,13.792900085449219
2014-04-15,14.05756950378418
2014-04-16,13.832849502563477
2014-04-17,13.832849502563477
2014-04-21,13.7879056930542
2014-04-22,13.922736167907715
2014-04-23,13.648077011108398
2014-04-24,13.648077011108398
2014-04-25,13.053815841674805
2014-04-28,13.498263359069824
2014-04-29,13.83784294128418
2014-04-30,13.957695960998535
2014-05-02,13.473294258117676
2014-05-05,13.483283042907715
2014-05-06,13.483283042907715
2014-05-07,13.777917861938477
2014-05-08,13.483283042907715
2014-05-09,13.283530235290527
2014-05-12,13.478287696838379
2014-05-13,12.983901023864746
2014-05-14,13.358437538146973
2014-05-15,13.40837574005127
2014-05-16,13.293519020080566
2014-05-19,12.978907585144043
2014-05-20,12.943950653076172
2014-05-21,12.889019012451172
2014-05-22,12.884025573730469
2014-05-23,15.460830688476562
2014-05-26,15.480806350708008
2014-05-27,14.85158634185791
2014-05-28,14.931487083435059
2014-05-29,14.911511421203613
2014-05-30,14.841599464416504
2014-06-02,14.62686538696289
2014-06-03,14.457076072692871
2014-06-04,15.510767936706543
2014-06-05,15.460830688476562
2014-06-06,15.11625862121582
2014-06-09,15.370942115783691
2014-06-10,15.755465507507324
2014-06-11,15.920260429382324
2014-06-12,15.955219268798828
2014-06-13,14.981424331665039
2014-06-16,15.440855026245117
2014-06-17,15.071313858032227
2014-06-18,14.397149085998535
2014-06-19,14.856579780578613
2014-06-20,14.392155647277832
2014-06-23,15.066319465637207
2014-06-24,14.926492691040039
2014-06-25,14.931487083435059
2014-06-26,14.761697769165039
2014-06-27,15.171189308166504
2014-06-30,15.101277351379395
2014-07-01,15.475811004638672
2014-07-02,15.525750160217285
2014-07-03,15.680558204650879
2014-07-04,17.408416748046875
2014-07-07,17.433385848999023
2014-07-08,16.70928192138672
2014-07-09,15.950223922729492
2014-07-10,15.790423393249512
2014-07-11,14.951462745666504
2014-07-14,14.976430892944336
2014-07-15,14.986419677734375
2014-07-16,15.031363487243652
2014-07-17,14.606889724731445
2014-07-18,14.526988983154297
2014-07-21,14.487038612365723
2014-07-22,13.962687492370605
2014-07-23,14.05756950378418
2014-07-24,14.467061996459961
2014-07-25,13.827856063842773
2014-07-28,13.947707176208496
2014-07-30,13.70800495147705
2014-07-31,13.063802719116211
2014-08-01,13.223605155944824
2014-08-04,13.263555526733398
2014-08-05,13.183653831481934
2014-08-06,14.047582626342773
2014-08-07,13.628103256225586
2014-08-08,13.403382301330566
2014-08-11,13.443331718444824
2014-08-12,12.639328002929688
2014-08-13,11.775400161743164
2014-08-14,9.802845001220703
2014-08-18,10.781633377075195
2014-08-19,11.590628623962402
2014-08-20,10.486997604370117
2014-08-21,10.49698543548584
2014-08-22,10.077505111694336
2014-08-25,10.536935806274414
2014-08-26,11.036316871643066
2014-08-27,11.935201644897461
2014-08-28,11.635574340820312
2014-09-01,12.439577102661133
2014-09-02,11.835326194763184
2014-09-03,11.400864601135254
2014-09-04,10.941434860229492
2014-09-05,10.49698543548584
2014-09-08,10.172389030456543
2014-09-09,10.182374954223633
2014-09-10,9.78287124633789
2014-09-11,10.262275695800781
2014-09-12,10.626824378967285
2014-09-15,10.771644592285156
2014-09-16,10.51196575164795
2014-09-17,10.242300987243652
2014-09-18,10.23730754852295
2014-09-19,10.077505111694336
2014-09-22,9.89772891998291
2014-09-23,10.012584686279297
2014-09-24,9.817827224731445
2014-09-25,9.96764087677002
2014-09-26,10.23730754852295
2014-09-29,9.972635269165039
2014-09-30,9.927690505981445
2014-10-01,9.882747650146484
2014-10-07,9.717950820922852
2014-10-08,9.468260765075684
2014-10-09,9.133676528930664
2014-10-10,9.333429336547852
2014-10-13,9.118694305419922
2014-10-14,9.068756103515625
2014-10-15,9.068756103515625
2014-10-16,8.55938720703125
2014-10-17,8.459511756896973
2014-10-20,8.744158744812012
2014-10-21,8.589350700378418
2014-10-22,8.88398551940918
2014-10-27,9.283490180969238
2014-10-28,9.238545417785645
2014-10-29,8.839041709899902
2014-10-30,8.554393768310547
2014-10-31,8.469498634338379
2014-11-03,9.113699913024902
2014-11-05,8.834047317504883
2014-11-07,9.023812294006348
2014-11-10,8.799090385437012
2014-11-11,8.923935890197754
2014-11-12,9.328433990478516
2014-11-13,9.163639068603516
2014-11-14,9.338421821594238
2014-11-17,9.388359069824219
2014-11-18,9.877754211425781
2014-11-19,10.002598762512207
2014-11-20,9.802845001220703
2014-11-21,9.68798828125
2014-11-24,9.697976112365723
2014-11-25,9.323439598083496
2014-11-26,9.263514518737793
2014-11-27,8.948904037475586
2014-11-28,10.736688613891602
2014-12-01,10.207344055175781
2014-12-02,10.566898345947266
2014-12-03,10.43705940246582
2014-12-04,9.842796325683594
2014-12-05,9.408334732055664
2014-12-08,9.363390922546387
2014-12-09,9.113699913024902
2014-12-10,9.223563194274902
2014-12-11,9.098718643188477
2014-12-12,9.033799171447754
2014-12-15,8.784110069274902
2014-12-16,8.61931324005127
2014-12-17,8.194839477539062
2014-12-18,8.259759902954102
2014-12-19,8.139907836914062
2014-12-22,8.020055770874023
2014-12-23,8.109945297241211
2014-12-24,7.545644283294678
2014-12-26,7.131158351898193
2014-12-29,7.046263217926025
2014-12-30,6.951381206512451
2014-12-31,7.475731372833252
2015-01-01,7.460749626159668
2015-01-02,7.066238880157471
2015-01-05,7.066238880157471
2015-01-06,6.7616167068481445
2015-01-07,6.626783847808838
2015-01-08,5.53813362121582
2015-01-09,5.647997856140137
2015-01-12,6.77659797668457
2015-01-13,6.551877021789551
2015-01-14,7.860254287719727
2015-01-15,7.480724334716797
2015-01-16,7.330911159515381
2015-01-19,7.111183166503906
2015-01-20,6.9763503074646
2015-01-21,7.011307239532471
2015-01-22,6.881467819213867
2015-01-23,6.856498718261719
2015-01-27,6.686709403991699
2015-01-28,6.936400413513184
2015-01-29,8.27973461151123
2015-01-30,8.359635353088379
2015-02-02,8.804083824157715
2015-02-03,8.908954620361328
2015-02-04,9.133676528930664
2015-02-05,9.20358943939209
2015-02-06,9.393353462219238
2015-02-09,9.128682136535645
2015-02-10,8.264752388000488
2015-02-11,7.810316562652588
2015-02-12,8.434541702270508
2015-02-13,8.569375038146973
2015-02-16,8.993849754333496
2015-02-18,9.498223304748535
2015-02-19,8.913948059082031
2015-02-20,8.948904037475586
2015-02-23,10.731695175170898
2015-02-24,9.972635269165039
2015-02-25,10.022573471069336
2015-02-26,10.976390838623047
2015-02-27,10.482003211975098
2015-03-02,11.57065486907959
2015-03-03,11.485759735107422
2015-03-04,11.345932960510254
2015-03-05,11.45579719543457
2015-03-09,12.030084609985352
2015-03-10,12.030084609985352
2015-03-11,12.419601440429688
2015-03-12,12.854063034057617
2015-03-13,12.284769058227539
2015-03-16,12.614360809326172
2015-03-17,12.209861755371094
2015-03-18,12.309738159179688
2015-03-19,12.01010799407959
2015-03-20,10.966402053833008
2015-03-23,11.271024703979492
2015-03-24,10.491991996765137
2015-03-25,9.722943305969238
2015-03-26,9.583118438720703
2015-03-27,9.503217697143555
2015-03-30,9.787863731384277
2015-03-31,9.458273887634277
2015-04-01,9.772882461547852
2015-04-06,10.482003211975098
2015-04-07,11.815351486206055
2015-04-08,12.005115509033203
2015-04-09,12.764174461364746
2015-04-10,12.904001235961914
2015-04-13,12.933963775634766
2015-04-15,15.435861587524414
2015-04-16,15.056331634521484
2015-04-17,14.721746444702148
2015-04-20,14.786666870117188
2015-04-21,14.971437454223633
2015-04-22,14.816629409790039
2015-04-23,15.101277351379395
2015-04-24,14.861573219299316
2015-04-27,14.671808242797852
2015-04-28,13.373418807983398
2015-04-29,13.438338279724121
2015-04-30,13.46330738067627
2015-05-04,14.85158634185791
2015-05-05,15.465824127197266
2015-05-06,15.206147193908691
2015-05-07,14.142464637756348
2015-05-08,15.13623332977295
2015-05-11,15.151213645935059
2015-05-12,14.177421569824219
2015-05-13,14.322242736816406
2015-05-14,13.817867279052734
2015-05-15,13.193641662597656
2015-05-18,12.884025573730469
2015-05-19,12.424595832824707
2015-05-20,12.514483451843262
2015-05-21,12.48951530456543
2015-05-22,12.364668846130371
2015-05-25,11.680517196655273
2015-05-26,11.066279411315918
2015-05-27,11.226081848144531
2015-05-28,10.941434860229492
2015-05-29,11.236068725585938
2015-06-01,10.971397399902344
2015-06-02,9.94766616821289
2015-06-03,9.473254203796387
2015-06-04,8.744158744812012
2015-06-05,8.98885440826416
2015-06-08,8.529425621032715
2015-06-09,9.003836631774902
2015-06-10,9.093724250793457
2015-06-11,8.75414752960205
2015-06-12,8.584357261657715
2015-06-15,8.010068893432617
2015-06-16,7.885223388671875
2015-06-17,7.955136775970459
2015-06-18,7.9850993156433105
2015-06-19,8.119933128356934
2015-06-22,8.39459228515625
2015-06-23,9.253527641296387
2015-06-24,8.854022026062012
2015-06-25,9.048781394958496
2015-06-26,9.887740135192871
2015-06-29,10.367145538330078
2015-06-30,10.097479820251465
2015-07-01,10.102474212646484
2015-07-02,10.092485427856445
2015-07-03,10.022573471069336
2015-07-06,10.172389030456543
2015-07-07,10.477010726928711
2015-07-08,10.49698543548584
2015-07-09,10.886502265930176
2015-07-10,10.946427345275879
2015-07-13,10.66178035736084
