Date,KIRLOSENG
2003-01-17,8.259886741638184
2003-01-20,8.491742134094238
2003-01-21,8.35407543182373
2003-01-22,8.296113014221191
2003-01-23,8.69461441040039
2003-01-24,8.69461441040039
2003-01-27,8.346829414367676
2003-01-28,8.40479564666748
2003-01-29,8.368565559387207
2003-01-30,8.339582443237305
2003-01-31,8.339582443237305
2003-02-03,8.40479564666748
2003-02-04,8.441020965576172
2003-02-05,8.549704551696777
2003-02-06,8.274374008178711
2003-02-07,8.470003128051758
2003-02-10,8.187427520751953
2003-02-11,8.114973068237305
2003-02-12,8.114973068237305
2003-02-13,8.114973068237305
2003-02-14,8.114973068237305
2003-02-17,8.977189064025879
2003-02-18,8.69461441040039
2003-02-19,8.977189064025879
2003-02-20,9.194554328918457
2003-02-21,9.085869789123535
2003-02-24,9.303237915039062
2003-02-25,8.861261367797852
2003-02-26,8.839524269104004
2003-02-27,8.861261367797852
2003-02-28,8.977189064025879
2003-03-03,8.98443603515625
2003-03-04,8.839524269104004
2003-03-05,8.549704551696777
2003-03-06,8.585930824279785
2003-03-07,8.390301704406738
2003-03-10,8.332337379455566
2003-03-11,8.390301704406738
2003-03-12,8.390301704406738
2003-03-13,8.274374008178711
2003-03-14,8.274374008178711
2003-03-17,8.346829414367676
2003-03-18,8.346829414367676
2003-03-19,8.412039756774902
2003-03-20,8.042518615722656
2003-03-21,8.064254760742188
2003-03-24,8.129465103149414
2003-03-25,8.238146781921387
2003-03-26,8.064254760742188
2003-03-27,8.158447265625
2003-03-28,8.238146781921387
2003-03-31,7.767187118530273
2003-04-01,8.006291389465332
2003-04-02,8.006291389465332
2003-04-03,8.151201248168945
2003-04-04,8.709105491638184
2003-04-07,8.875753402709961
2003-04-08,8.556950569152832
2003-04-09,8.665631294250488
2003-04-10,8.69461441040039
2003-04-11,8.926472663879395
2003-04-14,8.926472663879395
2003-04-15,9.353955268859863
2003-04-16,9.643778800964355
2003-04-17,10.114733695983887
2003-04-18,10.114733695983887
2003-04-21,10.121981620788574
2003-04-22,9.95533561706543
2003-04-23,9.404672622680664
2003-04-24,9.375691413879395
2003-04-25,10.143716812133789
2003-04-28,10.013298988342285
2003-04-29,10.092996597290039
2003-04-30,10.143716812133789
2003-05-01,10.143716812133789
2003-05-02,10.237908363342285
2003-05-05,10.390064239501953
2003-05-06,10.303117752075195
2003-05-07,10.433537483215332
2003-05-08,10.868267059326172
2003-05-09,10.71611213684082
2003-05-12,10.803059577941895
2003-05-13,10.853776931762695
2003-05-14,10.868267059326172
2003-05-15,10.882760047912598
2003-05-16,11.433418273925781
2003-05-19,12.27389907836914
2003-05-20,12.98395824432373
2003-05-21,13.06365966796875
2003-05-22,13.186832427978516
2003-05-23,13.331740379333496
2003-05-26,13.020184516906738
2003-05-27,12.049285888671875
2003-05-28,12.708630561828613
2003-05-29,11.882638931274414
2003-05-30,11.650785446166992
2003-06-02,11.650785446166992
2003-06-03,11.527608871459961
2003-06-04,11.744973182678223
2003-06-05,11.744973182678223
2003-06-06,11.26677131652832
2003-06-09,11.578327178955078
2003-06-10,11.520363807678223
2003-06-11,12.317371368408203
2003-06-12,12.33910846710205
2003-06-13,12.317371368408203
2003-06-16,12.317371368408203
2003-06-17,13.04916763305664
2003-06-18,13.375214576721191
2003-06-19,13.150603294372559
2003-06-20,13.244797706604004
2003-06-23,13.194076538085938
2003-06-24,13.186832427978516
2003-06-25,13.215815544128418
2003-06-26,13.194076538085938
2003-06-27,13.078149795532227
2003-06-30,14.38958740234375
2003-07-01,15.831448554992676
2003-07-02,17.418210983276367
2003-07-03,18.53401756286621
2003-07-04,18.75863265991211
2003-07-07,18.200727462768555
2003-07-08,17.947134017944336
2003-07-09,19.744022369384766
2003-07-10,21.722043991088867
2003-07-11,21.968393325805664
2003-07-14,22.32341957092285
2003-07-15,23.055217742919922
2003-07-16,24.156536102294922
2003-07-17,24.22174644470215
2003-07-18,24.185522079467773
2003-07-21,24.1492919921875
2003-07-22,23.142168045043945
2003-07-23,23.89569854736328
2003-07-24,23.83049201965332
2003-07-25,24.323184967041016
2003-07-28,24.518814086914062
2003-07-29,24.192760467529297
2003-07-30,25.388275146484375
2003-07-31,25.308576583862305
2003-08-01,25.08396339416504
2003-08-04,25.33030891418457
2003-08-05,25.1491641998291
2003-08-06,25.511449813842773
2003-08-07,26.78666114807129
2003-08-08,28.12708282470703
2003-08-11,27.489477157592773
2003-08-12,27.692344665527344
2003-08-13,28.30097770690918
2003-08-14,28.047374725341797
2003-08-15,28.047374725341797
2003-08-18,28.032878875732422
2003-08-19,27.822769165039062
2003-08-20,27.59815216064453
2003-08-21,28.25749969482422
2003-08-22,27.156177520751953
2003-08-25,26.8011474609375
2003-08-26,26.460609436035156
2003-08-27,26.764917373657227
2003-08-28,26.685224533081055
2003-08-29,26.888099670410156
2003-09-01,28.235761642456055
2003-09-02,27.924203872680664
2003-09-03,27.93869400024414
2003-09-04,27.53294563293457
2003-09-05,26.81563949584961
2003-09-08,27.64162826538086
2003-09-09,26.873600006103516
2003-09-10,26.38091278076172
2003-09-11,25.86647605895996
2003-09-12,25.098451614379883
2003-09-15,24.192760467529297
2003-09-16,24.75067138671875
2003-09-17,25.381027221679688
2003-09-18,24.656478881835938
2003-09-19,25.308576583862305
2003-09-22,25.395519256591797
2003-09-23,25.743305206298828
2003-09-24,27.025758743286133
2003-09-25,28.37342643737793
2003-09-26,29.52545738220215
2003-09-29,30.039892196655273
2003-09-30,30.590553283691406
2003-10-01,30.336957931518555
2003-10-02,30.336957931518555
2003-10-03,30.764446258544922
2003-10-06,32.307743072509766
2003-10-07,31.677377700805664
2003-10-08,32.05414962768555
2003-10-09,33.66265106201172
2003-10-10,35.350852966308594
2003-10-13,36.1623420715332
2003-10-14,35.445045471191406
2003-10-15,36.25654220581055
2003-10-16,34.901634216308594
2003-10-17,34.162593841552734
2003-10-20,32.93810272216797
2003-10-21,32.10486602783203
2003-10-22,33.64815902709961
2003-10-23,35.336360931396484
2003-10-24,35.336360931396484
2003-10-27,37.82881546020508
2003-10-28,37.47379684448242
2003-10-29,38.20560073852539
2003-10-30,39.13301467895508
2003-10-31,37.53900146484375
2003-11-03,36.611576080322266
2003-11-04,37.104270935058594
2003-11-05,36.51014709472656
2003-11-06,36.04642868041992
2003-11-07,37.727378845214844
2003-11-10,39.61846160888672
2003-11-11,41.55300521850586
2003-11-12,42.0964241027832
2003-11-13,41.70516586303711
2003-11-14,41.70516586303711
2003-11-17,41.49504852294922
2003-11-18,41.726905822753906
2003-11-19,41.02409362792969
2003-11-20,39.32863235473633
2003-11-21,40.676300048828125
2003-11-24,41.067562103271484
2003-11-25,40.71977615356445
2003-11-26,40.71977615356445
2003-11-27,40.82122802734375
2003-11-28,40.86468505859375
2003-12-01,42.80649185180664
2003-12-02,43.8136100769043
2003-12-03,43.451332092285156
2003-12-04,44.190372467041016
2003-12-05,44.219364166259766
2003-12-08,46.436485290527344
2003-12-09,46.298824310302734
2003-12-10,46.51618194580078
2003-12-11,45.154029846191406
2003-12-12,46.400264739990234
2003-12-15,46.91469192504883
2003-12-16,48.70433807373047
2003-12-17,47.095829010009766
2003-12-18,48.09571075439453
2003-12-19,48.8709716796875
2003-12-22,50.75481414794922
2003-12-23,50.13895034790039
2003-12-24,49.530330657958984
2003-12-25,49.530330657958984
2003-12-26,48.9289436340332
2003-12-29,49.64623260498047
2003-12-30,47.93631362915039
2003-12-31,47.37840270996094
2004-01-01,48.001522064208984
2004-01-02,48.45072937011719
2004-01-05,48.83475112915039
2004-01-06,49.26948547363281
2004-01-07,49.34193801879883
2004-01-08,50.7838020324707
2004-01-09,53.297996520996094
2004-01-12,54.77607727050781
2004-01-13,53.49361801147461
2004-01-14,53.58055877685547
2004-01-15,53.63127899169922
2004-01-16,51.93583297729492
2004-01-19,51.18954849243164
2004-01-20,49.334693908691406
2004-01-21,46.95092010498047
2004-01-22,44.61786651611328
2004-01-23,46.04523468017578
2004-01-26,46.04523468017578
2004-01-27,46.32780075073242
2004-01-28,45.6249885559082
2004-01-29,45.16127395629883
2004-01-30,44.255592346191406
2004-02-02,44.255592346191406
2004-02-03,42.103668212890625
2004-02-04,43.21949005126953
2004-02-05,45.2772102355957
2004-02-06,44.552650451660156
2004-02-09,45.56702423095703
2004-02-10,45.38587951660156
2004-02-11,45.93655014038086
2004-02-12,46.50170135498047
2004-02-13,47.03061294555664
2004-02-16,46.05247497558594
2004-02-17,45.219242095947266
2004-02-18,45.1178092956543
2004-02-19,44.8931884765625
2004-02-20,43.73391342163086
2004-02-23,43.48756790161133
2004-02-24,43.50205612182617
2004-02-25,42.748531341552734
2004-02-26,42.748531341552734
2004-02-27,42.32828140258789
2004-03-01,43.617984771728516
2004-03-02,43.617984771728516
2004-03-03,42.80649185180664
2004-03-04,43.429595947265625
2004-03-05,43.48031234741211
2004-03-08,43.47306823730469
2004-03-09,43.47306823730469
2004-03-10,43.03834915161133
2004-03-11,42.73402786254883
2004-03-12,42.45869445800781
2004-03-15,42.53114700317383
2004-03-16,42.1978645324707
2004-03-17,39.27067947387695
2004-03-18,42.02397155761719
2004-03-19,42.16887664794922
2004-03-22,38.97361373901367
2004-03-23,38.814205169677734
2004-03-24,37.8360595703125
2004-03-25,36.95210647583008
2004-03-26,39.698158264160156
2004-03-29,38.582359313964844
2004-03-30,38.40121078491211
2004-03-31,38.437442779541016
2004-04-01,41.379119873046875
2004-04-02,40.676300048828125
2004-04-05,40.56761932373047
2004-04-06,40.574867248535156
2004-04-07,40.05319595336914
2004-04-08,39.9952278137207
2004-04-09,39.9952278137207
2004-04-12,39.850303649902344
2004-04-13,39.25617980957031
2004-04-14,39.25617980957031
2004-04-15,39.0605583190918
2004-04-16,39.0605583190918
2004-04-19,38.82144546508789
2004-04-20,39.1185188293457
2004-04-21,39.74163055419922
2004-04-22,40.654563903808594
2004-04-23,40.371986389160156
2004-04-27,38.16935348510742
2004-04-28,37.24917984008789
2004-04-29,36.61881637573242
2004-04-30,36.423194885253906
2004-05-03,35.7928352355957
2004-05-04,35.531986236572266
2004-05-05,38.799720764160156
2004-05-06,40.64732360839844
2004-05-07,39.30690002441406
2004-05-10,41.299415588378906
2004-05-11,38.538875579833984
2004-05-12,41.67619323730469
2004-05-13,42.2413444519043
2004-05-14,38.68378448486328
2004-05-17,34.8146858215332
2004-05-18,34.66252517700195
2004-05-19,35.713130950927734
2004-05-20,36.560855865478516
2004-05-21,37.510013580322266
2004-05-24,39.5097770690918
2004-05-25,38.777976989746094
2004-05-26,39.277915954589844
2004-05-27,39.705406188964844
2004-05-28,39.712646484375
2004-05-31,39.0605583190918
2004-06-01,39.27067947387695
2004-06-02,38.951873779296875
2004-06-03,39.248939514160156
2004-06-04,38.285274505615234
2004-06-07,38.227317810058594
2004-06-08,39.2851676940918
2004-06-09,37.8360595703125
2004-06-10,37.79983901977539
2004-06-11,38.15486145019531
2004-06-14,36.37247848510742
2004-06-15,37.67666244506836
2004-06-16,36.7564811706543
2004-06-17,35.7928352355957
2004-06-18,35.59720230102539
2004-06-21,35.118995666503906
2004-06-22,34.21330642700195
2004-06-23,32.583072662353516
2004-06-24,32.75696563720703
2004-06-25,34.27126693725586
2004-06-28,34.50313186645508
2004-06-29,35.82905960083008
2004-06-30,37.546241760253906
2004-07-01,37.901275634765625
2004-07-02,38.11140441894531
2004-07-05,37.20569610595703
2004-07-06,37.23468017578125
2004-07-07,37.060791015625
2004-07-08,36.973846435546875
2004-07-09,37.73463439941406
2004-07-12,39.147499084472656
2004-07-13,39.3866081237793
2004-07-14,38.48815155029297
2004-07-15,40.14738082885742
2004-07-16,40.23432922363281
2004-07-19,41.299415588378906
2004-07-20,40.654563903808594
2004-07-21,39.59672546386719
2004-07-22,40.85020065307617
2004-07-23,40.42271041870117
2004-07-26,40.328521728515625
2004-07-27,40.328521728515625
2004-07-28,39.893798828125
2004-07-29,40.95163345336914
2004-07-30,41.62546920776367
2004-08-02,45.79163360595703
2004-08-03,45.7698974609375
2004-08-04,43.95128631591797
2004-08-05,45.204750061035156
2004-08-06,44.83523941040039
2004-08-09,44.7482795715332
2004-08-10,45.798885345458984
2004-08-11,44.74103546142578
2004-08-12,44.74103546142578
2004-08-13,43.96576690673828
2004-08-16,43.63246536254883
2004-08-17,44.357025146484375
2004-08-18,43.76289749145508
2004-08-19,43.7484016418457
2004-08-20,43.617984771728516
2004-08-23,44.4657096862793
2004-08-24,44.530921936035156
2004-08-25,43.52378845214844
2004-08-26,43.82085418701172
2004-08-27,43.864322662353516
2004-08-30,45.893070220947266
2004-08-31,48.28409957885742
2004-09-01,48.842002868652344
2004-09-02,48.581153869628906
2004-09-03,50.14618682861328
2004-09-06,51.0953483581543
2004-09-07,50.92145538330078
2004-09-08,51.001163482666016
2004-09-09,51.1967887878418
2004-09-10,51.1967887878418
2004-09-13,54.23991012573242
2004-09-14,54.42104721069336
2004-09-15,52.616920471191406
2004-09-16,52.877750396728516
2004-09-17,53.16032028198242
2004-09-20,52.63864517211914
2004-09-21,52.74732971191406
2004-09-22,52.74732971191406
2004-09-23,53.13856506347656
2004-09-24,52.24739074707031
2004-09-27,52.55894088745117
2004-09-28,53.12409973144531
2004-09-29,52.979190826416016
2004-09-30,53.49361801147461
2004-10-01,55.14558029174805
2004-10-04,53.63127899169922
2004-10-05,53.13856506347656
2004-10-06,54.56594467163086
2004-10-07,54.44277572631836
2004-10-08,54.44277572631836
2004-10-11,54.04426956176758
2004-10-12,53.16032028198242
2004-10-14,53.326961517333984
2004-10-15,53.326961517333984
2004-10-18,52.6821174621582
2004-10-19,53.04439926147461
2004-10-20,54.16020965576172
2004-10-21,54.02976608276367
2004-10-22,54.02976608276367
2004-10-25,52.03001022338867
2004-10-26,49.13907241821289
2004-10-27,48.08845901489258
2004-10-28,50.23313522338867
2004-10-29,50.23313522338867
2004-11-01,47.80588912963867
2004-11-02,49.2549934387207
2004-11-03,49.899837493896484
2004-11-04,52.07350540161133
2004-11-05,51.95757293701172
2004-11-08,51.290985107421875
2004-11-09,52.13146209716797
2004-11-10,52.87050247192383
2004-11-11,52.08797836303711
2004-11-12,51.566314697265625
2004-11-15,51.566314697265625
2004-11-16,52.16767883300781
2004-11-17,52.30535125732422
2004-11-18,52.703853607177734
2004-11-19,52.703853607177734
2004-11-22,52.363311767578125
2004-11-23,52.99367141723633
2004-11-24,53.01542282104492
2004-11-25,53.037147521972656
2004-11-26,53.037147521972656
2004-11-29,52.89949417114258
2004-11-30,53.30524444580078
2004-12-01,51.98655319213867
2004-12-02,52.08073806762695
2004-12-03,53.47188949584961
2004-12-06,53.921085357666016
2004-12-07,53.16032028198242
2004-12-08,52.312599182128906
2004-12-09,52.18942642211914
2004-12-10,52.21840286254883
2004-12-13,52.21840286254883
2004-12-14,53.26899719238281
2004-12-15,52.30535125732422
2004-12-16,52.50099182128906
2004-12-17,52.81978988647461
2004-12-20,53.07337951660156
2004-12-21,55.681758880615234
2004-12-22,55.493377685546875
2004-12-23,55.29049301147461
2004-12-24,55.97157669067383
2004-12-27,56.848289489746094
2004-12-28,56.848289489746094
2004-12-29,57.29027557373047
2004-12-30,56.55123519897461
2004-12-31,55.746986389160156
2005-01-03,56.36284637451172
2005-01-04,59.311767578125
2005-01-05,62.84757995605469
2005-01-06,61.2100830078125
2005-01-07,61.876670837402344
2005-01-10,61.82596969604492
2005-01-11,61.565120697021484
2005-01-12,60.21018981933594
2005-01-13,60.884037017822266
2005-01-14,60.89127731323242
2005-01-17,58.681396484375
2005-01-18,58.166969299316406
2005-01-19,58.56547546386719
2005-01-20,60.20296859741211
2005-01-24,60.20296859741211
2005-01-25,58.992958068847656
2005-01-27,58.319129943847656
2005-01-28,58.355350494384766
2005-01-31,61.17387008666992
2005-02-01,61.71726608276367
2005-02-02,62.49979019165039
2005-02-03,64.39086151123047
2005-02-04,62.97074890136719
2005-02-07,63.4127082824707
2005-02-08,63.82572555541992
2005-02-09,64.24594116210938
2005-02-10,63.586612701416016
2005-02-11,62.02884292602539
2005-02-14,60.449310302734375
2005-02-15,59.311767578125
2005-02-16,59.56534194946289
2005-02-17,60.239192962646484
2005-02-18,59.116146087646484
2005-02-21,59.797203063964844
2005-02-22,58.8045654296875
2005-02-23,58.753849029541016
2005-02-24,58.57272720336914
2005-02-25,56.696144104003906
2005-02-28,58.13074493408203
2005-03-01,58.159725189208984
2005-03-02,58.246665954589844
2005-03-03,59.14511489868164
2005-03-04,62.10853576660156
2005-03-07,61.492671966552734
2005-03-08,60.898529052734375
2005-03-09,59.01468276977539
2005-03-10,59.01468276977539
2005-03-11,60.00733184814453
2005-03-14,59.08715057373047
2005-03-15,58.18144989013672
2005-03-16,61.15937042236328
2005-03-17,61.15937042236328
2005-03-18,59.35523986816406
2005-03-21,58.942222595214844
2005-03-22,57.6235466003418
2005-03-23,55.565826416015625
2005-03-24,54.8847541809082
2005-03-28,56.239662170410156
2005-03-29,54.42827606201172
2005-03-30,55.90636444091797
2005-03-31,57.59457015991211
2005-04-01,58.898773193359375
2005-04-04,58.22495651245117
2005-04-05,57.96409606933594
2005-04-06,58.5147705078125
2005-04-07,59.95661926269531
2005-04-08,60.68841552734375
2005-04-11,60.68841552734375
2005-04-12,60.884037017822266
2005-04-13,60.275421142578125
2005-04-15,58.7031364440918
2005-04-18,59.44218444824219
2005-04-19,59.434932708740234
2005-04-20,59.54361343383789
2005-04-21,60.7173957824707
2005-04-22,62.7026481628418
2005-04-25,68.24549102783203
2005-04-26,67.02100372314453
2005-04-27,67.76002502441406
2005-04-28,69.09319305419922
2005-04-29,67.5571517944336
2005-05-02,64.77488708496094
2005-05-03,63.6373405456543
2005-05-04,64.818359375
2005-05-05,66.54276275634766
2005-05-06,66.8978042602539
2005-05-09,68.78887939453125
2005-05-10,67.8832015991211
2005-05-11,68.8613510131836
2005-05-12,72.41889190673828
2005-05-13,78.69351959228516
2005-05-16,81.58446502685547
2005-05-17,80.23680114746094
2005-05-18,80.23680114746094
2005-05-19,85.17823791503906
2005-05-20,84.6275863647461
2005-05-23,81.8670425415039
2005-05-24,89.89506530761719
2005-05-25,90.99640655517578
2005-05-26,92.30781555175781
2005-05-27,92.30781555175781
2005-05-30,92.3368148803711
2005-05-31,92.95992279052734
2005-06-01,93.71343994140625
2005-06-02,93.8221435546875
2005-06-03,93.8221435546875
2005-06-06,97.90135955810547
2005-06-07,97.2492904663086
2005-06-08,97.08262634277344
2005-06-09,97.0246353149414
2005-06-10,96.36530303955078
2005-06-14,98.0897445678711
2005-06-15,99.98081970214844
2005-06-16,100.32861328125
2005-06-17,96.61891174316406
2005-06-20,95.09734344482422
2005-06-21,93.57579040527344
2005-06-22,92.79327392578125
2005-06-23,90.57614135742188
2005-06-24,90.13417053222656
2005-06-27,90.72830200195312
2005-06-28,89.57626342773438
2005-06-29,92.01801300048828
2005-06-30,91.60501098632812
2005-07-01,91.60501098632812
2005-07-04,91.56877136230469
2005-07-05,91.06161499023438
2005-07-06,93.8221435546875
2005-07-07,92.72805786132812
2005-07-08,92.00350952148438
2005-07-11,92.3368148803711
2005-07-12,92.3368148803711
2005-07-13,95.74219512939453
2005-07-14,92.82225036621094
2005-07-15,91.58326721191406
2005-07-18,96.47400665283203
2005-07-19,96.35082244873047
2005-07-20,98.24917602539062
2005-07-21,96.43778228759766
2005-07-22,96.43778228759766
2005-07-25,96.9811782836914
2005-07-26,96.16968536376953
2005-07-27,96.0465087890625
2005-07-28,96.0465087890625
2005-07-29,95.06111145019531
2005-08-01,93.3584213256836
2005-08-02,97.08985900878906
2005-08-03,97.72747039794922
2005-08-04,96.60442352294922
2005-08-05,96.92321014404297
2005-08-08,97.01741790771484
2005-08-09,100.72711181640625
2005-08-10,102.45152282714844
2005-08-11,100.92997741699219
2005-08-12,100.92997741699219
2005-08-16,100.71260833740234
2005-08-17,108.61019134521484
2005-08-18,105.82070922851562
2005-08-19,108.79135131835938
2005-08-22,105.13238525390625
2005-08-23,105.13238525390625
2005-08-24,97.85063934326172
2005-08-25,103.32099914550781
2005-08-26,106.25542449951172
2005-08-29,101.1835708618164
2005-08-30,100.71260833740234
2005-08-31,103.21232604980469
2005-09-01,103.06742095947266
2005-09-02,102.9225082397461
2005-09-05,103.68327331542969
2005-09-06,103.64708709716797
2005-09-08,102.81378936767578
2005-09-09,103.21232604980469
2005-09-12,105.42219543457031
2005-09-13,105.34971618652344
2005-09-14,102.99496459960938
2005-09-15,109.95062255859375
2005-09-16,111.5446548461914
2005-09-19,110.96501922607422
2005-09-20,111.36351776123047
2005-09-21,111.36351776123047
2005-09-22,99.80692291259766
2005-09-23,102.16171264648438
2005-09-26,105.3859634399414
2005-09-27,102.88626861572266
2005-09-28,105.5308609008789
2005-09-29,110.059326171875
2005-09-30,109.87818145751953
2005-10-03,110.6027603149414
2005-10-04,108.5739974975586
2005-10-05,108.7188949584961
2005-10-06,107.74076080322266
2005-10-07,107.99435424804688
2005-10-10,106.69017028808594
2005-10-11,106.54527282714844
2005-10-13,106.25542449951172
2005-10-14,99.95185089111328
2005-10-17,98.17668914794922
2005-10-18,100.96623229980469
2005-10-19,98.82877349853516
2005-10-20,96.61891174316406
2005-10-21,101.32849884033203
2005-10-24,102.3428726196289
2005-10-25,101.90814208984375
2005-10-26,100.45902252197266
2005-10-27,98.14043426513672
2005-10-28,97.92308807373047
2005-10-31,99.22727966308594
2005-11-02,101.32849884033203
2005-11-04,101.32849884033203
2005-11-07,101.2922592163086
2005-11-08,98.72010803222656
2005-11-09,101.03868103027344
2005-11-10,102.7413330078125
2005-11-11,103.10362243652344
2005-11-14,105.0599136352539
2005-11-16,104.62519836425781
2005-11-17,106.14675903320312
2005-11-18,112.81260681152344
2005-11-21,109.33480072021484
2005-11-22,108.53777313232422
2005-11-23,108.75511932373047
2005-11-24,109.2260971069336
2005-11-25,109.04496765136719
2005-11-28,128.93386840820312
2005-11-29,129.18746948242188
2005-11-30,126.07190704345703
2005-12-01,131.14376831054688
2005-12-02,136.3605499267578
2005-12-05,137.88206481933594
2005-12-06,135.92581176757812
2005-12-07,136.0345001220703
2005-12-08,133.31739807128906
2005-12-09,132.52041625976562
2005-12-12,132.91893005371094
2005-12-13,133.5709991455078
2005-12-14,129.54977416992188
2005-12-15,129.87579345703125
2005-12-16,129.04257202148438
2005-12-19,127.81084442138672
2005-12-20,128.75277709960938
2005-12-21,125.99946594238281
2005-12-22,123.71713256835938
2005-12-23,124.26052856445312
2005-12-26,123.75334167480469
2005-12-27,135.6722412109375
2005-12-28,129.83956909179688
2005-12-29,128.93386840820312
2005-12-30,131.68719482421875
2006-01-02,133.5709991455078
2006-01-03,136.5779266357422
2006-01-04,140.78028869628906
2006-01-05,141.0338592529297
2006-01-06,146.1781768798828
2006-01-09,156.50303649902344
2006-01-10,156.720458984375
2006-01-12,155.59739685058594
2006-01-13,154.29318237304688
2006-01-16,153.74977111816406
2006-01-17,153.74977111816406
2006-01-18,145.34498596191406
2006-01-19,148.38807678222656
2006-01-20,148.38807678222656
2006-01-23,147.8084259033203
2006-01-24,148.82278442382812
2006-01-25,148.06202697753906
2006-01-27,148.7141571044922
2006-01-30,148.06202697753906
2006-01-31,144.69287109375
2006-02-01,143.64227294921875
2006-02-02,137.302490234375
2006-02-03,130.6365966796875
2006-02-06,139.00514221191406
2006-02-07,137.66473388671875
2006-02-08,141.8309326171875
2006-02-10,143.3162384033203
2006-02-13,146.83030700683594
2006-02-14,141.86712646484375
2006-02-15,140.38180541992188
2006-02-16,140.27308654785156
2006-02-17,136.396728515625
2006-02-20,131.3611297607422
2006-02-21,131.3611297607422
2006-02-22,136.1431884765625
2006-02-23,140.52670288085938
2006-02-24,144.54794311523438
2006-02-27,142.8815155029297
2006-02-28,142.41053771972656
2006-03-01,148.42433166503906
2006-03-02,149.25758361816406
2006-03-03,148.20693969726562
2006-03-06,147.04766845703125
2006-03-07,156.8291015625
2006-03-08,154.0033721923828
2006-03-09,150.41683959960938
2006-03-10,151.35873413085938
2006-03-13,150.23570251464844
2006-03-14,150.38059997558594
2006-03-16,150.09078979492188
2006-03-17,163.2051544189453
2006-03-20,176.53689575195312
2006-03-21,177.841064453125
2006-03-22,173.05908203125
2006-03-23,172.91412353515625
2006-03-24,180.77552795410156
2006-03-27,182.1159210205078
2006-03-28,192.6944122314453
2006-03-29,192.6944122314453
2006-03-30,202.29473876953125
