Date,HSCL
2007-12-13,61.49721908569336
2007-12-14,60.8640251159668
2007-12-17,61.40128707885742
2007-12-18,61.96733474731445
2007-12-19,63.83816146850586
2007-12-20,63.636680603027344
2007-12-24,63.47838592529297
2007-12-26,65.10933685302734
2007-12-27,63.257720947265625
2007-12-28,65.71857452392578
2007-12-31,69.00450897216797
2008-01-01,72.45833587646484
2008-01-02,74.32913970947266
2008-01-03,72.62621307373047
2008-01-04,75.44683837890625
2008-01-07,73.60958862304688
2008-01-08,72.96200561523438
2008-01-09,72.99079895019531
2008-01-10,70.1845474243164
2008-01-11,72.18487548828125
2008-01-14,71.23987579345703
2008-01-15,68.51042175292969
2008-01-16,66.27500915527344
2008-01-17,68.11705017089844
2008-01-18,64.71121215820312
2008-01-21,61.54520797729492
2008-01-22,58.475128173828125
2008-01-23,56.04785919189453
2008-01-24,56.27332305908203
2008-01-25,56.69065475463867
2008-01-28,53.855655670166016
2008-01-29,51.1645393371582
2008-01-30,48.718082427978516
2008-01-31,50.98225784301758
2008-02-01,52.87227249145508
2008-02-04,52.38297653198242
2008-02-05,49.763816833496094
2008-02-06,47.451690673828125
2008-02-07,47.96975326538086
2008-02-08,48.123252868652344
2008-02-11,48.041717529296875
2008-02-12,48.89556884765625
2008-02-13,47.82584762573242
2008-02-14,49.077857971191406
2008-02-15,49.994083404541016
2008-02-18,50.26271057128906
2008-02-19,52.761940002441406
2008-02-20,55.395477294921875
2008-02-21,58.134544372558594
2008-02-22,60.82565689086914
2008-02-25,62.802001953125
2008-02-26,60.110897064208984
2008-02-27,60.504249572753906
2008-02-28,59.0027961730957
2008-02-29,58.79173278808594
2008-03-03,55.8847770690918
2008-03-04,57.462974548339844
2008-03-05,56.84416198730469
2008-03-07,54.004364013671875
2008-03-10,50.680049896240234
2008-03-11,53.23203659057617
2008-03-12,58.3072395324707
2008-03-13,52.91543960571289
2008-03-14,54.07631301879883
2008-03-17,46.20927047729492
2008-03-18,46.80889129638672
2008-03-19,45.077186584472656
2008-03-24,39.19609069824219
2008-03-25,40.99494934082031
2008-03-26,40.52485656738281
2008-03-27,40.08832550048828
2008-03-28,41.407501220703125
2008-03-31,41.8392219543457
2008-04-01,42.52518081665039
2008-04-02,42.793819427490234
2008-04-03,41.82004165649414
2008-04-04,39.66618728637695
2008-04-07,39.87725067138672
2008-04-08,39.63741683959961
2008-04-09,39.13373565673828
2008-04-10,39.32080841064453
2008-04-11,40.308982849121094
2008-04-15,42.813011169433594
2008-04-16,41.695308685302734
2008-04-17,40.76470184326172
2008-04-21,40.280208587646484
2008-04-22,39.599037170410156
2008-04-23,40.0787353515625
2008-04-24,38.34701919555664
2008-04-25,37.84333801269531
2008-04-28,36.960697174072266
2008-04-29,37.12858963012695
2008-04-30,38.361412048339844
2008-05-02,39.128929138183594
2008-05-05,38.35661697387695
2008-05-06,38.30863952636719
2008-05-07,37.86252212524414
2008-05-08,37.90570068359375
2008-05-09,37.07102966308594
2008-05-12,37.44040298461914
2008-05-13,37.74740219116211
2008-05-14,37.780982971191406
2008-05-15,38.366214752197266
2008-05-16,40.280208587646484
2008-05-20,40.956581115722656
2008-05-21,40.91339874267578
2008-05-22,40.71672821044922
2008-05-23,38.749969482421875
2008-05-26,37.36844253540039
2008-05-27,40.74071502685547
2008-05-28,40.88462829589844
2008-05-29,40.06913757324219
2008-05-30,39.392757415771484
2008-06-02,41.07170867919922
2008-06-03,42.1462287902832
2008-06-04,42.9089469909668
2008-06-05,42.20859146118164
2008-06-06,41.11487579345703
2008-06-09,38.35661697387695
2008-06-10,37.397220611572266
2008-06-11,38.89387893676758
2008-06-12,38.04960632324219
2008-06-13,38.366214752197266
2008-06-16,40.50086975097656
2008-06-17,42.40046691894531
2008-06-18,41.74808120727539
2008-06-19,40.179466247558594
2008-06-20,38.26068115234375
2008-06-23,36.68247985839844
2008-06-24,36.75442123413086
2008-06-25,37.056636810302734
2008-06-26,37.09980392456055
2008-06-27,36.778411865234375
2008-06-30,34.20723342895508
2008-07-01,32.312435150146484
2008-07-02,36.45701599121094
2008-07-03,35.07069396972656
2008-07-04,33.87144470214844
2008-07-07,33.75632095336914
2008-07-08,33.10873031616211
2008-07-09,33.87144470214844
2008-07-10,34.08251190185547
2008-07-11,32.653018951416016
2008-07-14,31.63605308532715
2008-07-15,29.30952262878418
2008-07-16,28.844215393066406
2008-07-17,29.981098175048828
2008-07-18,30.05784797668457
2008-07-21,29.28553581237793
2008-07-22,29.37187957763672
2008-07-23,32.13014602661133
2008-07-24,30.77740478515625
2008-07-25,30.014678955078125
2008-07-28,29.64531135559082
2008-07-29,28.896982192993164
2008-07-30,29.19439125061035
2008-07-31,29.261552810668945
2008-08-01,29.487014770507812
2008-08-04,30.220949172973633
2008-08-05,31.429786682128906
2008-08-06,31.962247848510742
2008-08-07,31.59288215637207
2008-08-08,32.22128677368164
2008-08-11,31.24750328063965
2008-08-12,30.796585083007812
2008-08-13,30.547142028808594
2008-08-14,30.014678955078125
2008-08-18,29.275943756103516
2008-08-19,29.49180793762207
2008-08-20,29.37187957763672
2008-08-21,29.18000030517578
2008-08-22,29.304723739624023
2008-08-25,28.695510864257812
2008-08-26,28.23020362854004
2008-08-27,27.5394344329834
2008-08-28,27.21324348449707
2008-08-29,28.7674617767334
2008-09-01,29.487014770507812
2008-09-02,29.50139808654785
2008-09-04,31.185142517089844
2008-09-05,30.70064353942871
2008-09-08,33.660377502441406
2008-09-09,35.41127395629883
2008-09-10,35.166622161865234
2008-09-11,33.343772888183594
2008-09-12,32.33161926269531
2008-09-15,32.33161926269531
2008-09-16,32.9984016418457
2008-09-17,31.098793029785156
2008-09-18,31.856595993041992
2008-09-19,34.68989944458008
2008-09-22,34.94572448730469
2008-09-23,33.37220001220703
2008-09-24,33.21773910522461
2008-09-25,32.624046325683594
2008-09-26,31.518722534179688
2008-09-29,29.674898147583008
2008-09-30,31.354612350463867
2008-10-01,30.82849884033203
2008-10-03,30.24445915222168
2008-10-06,28.950885772705078
2008-10-07,27.580087661743164
2008-10-08,25.80866813659668
2008-10-10,22.507164001464844
2008-10-13,23.651105880737305
2008-10-14,23.694547653198242
2008-10-15,21.054309844970703
2008-10-16,19.60628318786621
2008-10-17,18.404422760009766
2008-10-20,18.544391632080078
2008-10-21,18.071378707885742
2008-10-22,16.835725784301758
2008-10-23,15.054654121398926
2008-10-24,12.047582626342773
2008-10-27,10.845721244812012
2008-10-29,12.56887435913086
2008-10-31,12.675064086914062
2008-11-03,13.944498062133789
2008-11-04,15.339434623718262
2008-11-05,15.40700626373291
2008-11-06,15.001561164855957
2008-11-07,15.455276489257812
2008-11-10,15.445618629455566
2008-11-11,14.774701118469238
2008-11-12,14.895371437072754
2008-11-14,14.96777057647705
2008-11-17,14.219625473022461
2008-11-18,13.98794174194336
2008-11-19,13.292888641357422
2008-11-20,12.636446952819824
2008-11-21,12.008970260620117
2008-11-24,11.410453796386719
2008-11-25,10.9470853805542
2008-11-26,11.299437522888184
2008-11-27,11.299437522888184
2008-11-28,11.101542472839355
2008-12-01,11.149808883666992
2008-12-02,11.50216007232666
2008-12-03,11.521469116210938
2008-12-04,11.77245807647705
2008-12-05,11.589041709899902
2008-12-08,11.58421516418457
2008-12-10,11.58421516418457
2008-12-11,11.632482528686523
2008-12-12,11.439412117004395
2008-12-15,11.120847702026367
2008-12-16,11.58421516418457
2008-12-17,11.198075294494629
2008-12-18,11.246344566345215
2008-12-19,11.81107234954834
2008-12-22,11.970356941223145
2008-12-23,11.685578346252441
2008-12-24,11.671097755432129
2008-12-26,11.08705997467041
2008-12-29,10.536808967590332
2008-12-30,10.81676197052002
2008-12-31,11.313918113708496
2009-01-02,12.44820499420166
2009-01-05,11.946220397949219
2009-01-06,11.371838569641113
2009-01-07,9.556978225708008
2009-01-09,8.87157917022705
2009-01-12,9.460443496704102
2009-01-13,9.65351390838623
2009-01-14,9.344600677490234
2009-01-15,8.688161849975586
2009-01-16,8.639893531799316
2009-01-19,8.39855670928955
2009-01-20,8.586800575256348
2009-01-21,8.311674118041992
2009-01-22,8.441997528076172
2009-01-23,7.968975067138672
2009-01-27,8.108951568603516
2009-01-28,7.9979376792907715
2009-01-29,7.6407551765441895
2009-01-30,8.374423027038574
2009-02-02,8.19100284576416
2009-02-03,7.722809314727783
2009-02-04,7.5297417640686035
2009-02-05,6.931222438812256
2009-02-06,7.5297417640686035
2009-02-09,7.384937763214111
2009-02-10,8.86192798614502
2009-02-11,9.045341491699219
2009-02-12,8.441997528076172
2009-02-13,8.755736351013184
2009-02-16,8.422691345214844
2009-02-17,8.263408660888672
2009-02-18,8.359942436218262
2009-02-19,8.441997528076172
2009-02-20,8.166872024536133
2009-02-24,8.002762794494629
2009-02-25,8.104125022888184
2009-02-26,7.766252517700195
2009-02-27,7.722809314727783
2009-03-02,7.703503131866455
2009-03-03,7.5876617431640625
2009-03-04,7.959320545196533
2009-03-05,7.626275539398193
2009-03-06,7.2401347160339355
2009-03-09,6.63196325302124
2009-03-12,6.771939754486084
2009-03-13,6.9505295753479
2009-03-16,8.340636253356934
2009-03-17,8.282713890075684
2009-03-18,8.47095775604248
2009-03-19,8.133085250854492
2009-03-20,7.766252517700195
2009-03-23,8.007588386535645
2009-03-24,7.954494476318359
2009-03-25,8.123431205749512
2009-03-26,8.422691345214844
2009-03-27,8.799177169799805
2009-03-30,8.649547576904297
2009-03-31,8.881233215332031
2009-04-01,8.842618942260742
2009-04-02,9.141877174377441
2009-04-06,9.132223129272461
2009-04-08,9.807968139648438
2009-04-09,10.459582328796387
2009-04-13,11.506988525390625
2009-04-15,11.864167213439941
2009-04-16,11.125673294067383
2009-04-17,11.207727432250977
2009-04-20,11.294610977172852
2009-04-21,11.07258129119873
2009-04-22,10.836068153381348
2009-04-23,11.096714973449707
2009-04-24,11.25117015838623
2009-04-27,11.255997657775879
2009-04-28,10.604382514953613
2009-04-29,10.792630195617676
2009-04-30,10.811935424804688
2009-05-04,11.000178337097168
2009-05-05,12.100678443908691
2009-05-06,11.376665115356445
2009-05-07,12.071718215942383
2009-05-08,12.10550594329834
2009-05-11,12.35167121887207
2009-05-12,12.211694717407227
2009-05-13,12.510953903198242
2009-05-14,12.288923263549805
2009-05-15,12.380631446838379
2009-05-18,12.380631446838379
2009-05-19,14.856758117675781
2009-05-20,15.884855270385742
2009-05-21,18.23548698425293
2009-05-22,17.757638931274414
2009-05-25,18.896751403808594
2009-05-26,17.72385597229004
2009-05-27,19.12843894958496
2009-05-28,19.369775772094727
2009-05-29,19.456655502319336
2009-06-01,19.678688049316406
2009-06-02,19.451828002929688
2009-06-03,21.36322593688965
2009-06-04,22.381668090820312
2009-06-05,22.246517181396484
2009-06-08,20.88054847717285
2009-06-09,20.37373924255371
2009-06-10,21.604562759399414
2009-06-11,20.870893478393555
2009-06-12,21.203941345214844
2009-06-15,20.846763610839844
2009-06-16,21.285993576049805
2009-06-17,20.37373924255371
2009-06-18,22.101716995239258
2009-06-19,22.15964126586914
2009-06-22,22.613353729248047
2009-06-23,22.758161544799805
2009-06-24,24.973642349243164
2009-06-25,26.67265510559082
2009-06-26,26.8560733795166
2009-06-29,28.009668350219727
2009-06-30,26.078962326049805
2009-07-01,24.708168029785156
2009-07-02,25.66386604309082
2009-07-03,27.57526206970215
2009-07-06,27.531818389892578
2009-07-07,27.850385665893555
2009-07-08,28.386159896850586
2009-07-09,28.535785675048828
2009-07-10,28.497169494628906
2009-07-13,27.42080307006836
2009-07-14,28.183429718017578
2009-07-15,28.473039627075195
2009-07-16,28.197912216186523
2009-07-17,33.724552154541016
2009-07-20,33.81142044067383
2009-07-21,32.96674728393555
2009-07-22,31.856595993041992
2009-07-23,31.880725860595703
2009-07-24,32.33926773071289
2009-07-27,32.14619827270508
2009-07-28,32.17033767700195
2009-07-29,32.416500091552734
2009-07-30,32.319969177246094
2009-07-31,32.05448913574219
2009-08-03,31.615257263183594
2009-08-04,31.373920440673828
2009-08-05,32.88469314575195
2009-08-06,34.37615966796875
2009-08-07,33.89348602294922
2009-08-10,33.222564697265625
2009-08-11,33.60871124267578
2009-08-12,33.072933197021484
2009-08-13,32.841243743896484
2009-08-14,32.73506546020508
2009-08-17,31.808324813842773
2009-08-18,33.25635528564453
2009-08-19,34.31340408325195
2009-08-20,35.62146759033203
2009-08-21,35.44287109375
2009-08-24,35.94486618041992
2009-08-25,35.66490936279297
2009-08-26,34.8974494934082
2009-08-27,35.31737518310547
2009-08-28,35.42839050292969
2009-08-31,35.72282028198242
2009-09-01,35.355995178222656
2009-09-02,35.15327072143555
2009-09-03,35.172576904296875
2009-09-04,35.968990325927734
2009-09-07,35.6842155456543
2009-09-08,35.39942932128906
2009-09-09,35.24979782104492
2009-09-10,35.496646881103516
2009-09-11,35.351436614990234
2009-09-14,35.09492111206055
2009-09-15,34.9497184753418
2009-09-16,34.95456314086914
2009-09-17,34.86259841918945
2009-09-18,34.8529167175293
2009-09-22,34.823883056640625
2009-09-23,34.60123825073242
2009-09-24,34.33504104614258
2009-09-25,33.9284782409668
2009-09-29,34.3592414855957
2009-09-30,34.81420135498047
2009-10-01,34.915836334228516
2009-10-05,34.75612258911133
2009-10-06,34.55284118652344
2009-10-07,34.214046478271484
2009-10-08,34.07368469238281
2009-10-09,33.79779815673828
2009-10-12,33.70100402832031
2009-10-13,33.521915435791016
2009-10-14,33.58967971801758
2009-10-15,33.73971939086914
2009-10-16,33.73487854003906
2009-10-20,33.333160400390625
2009-10-21,32.805599212646484
2009-10-22,32.3699951171875
2009-10-23,31.479433059692383
2009-10-26,31.687557220458984
2009-10-27,31.435871124267578
2009-10-28,31.41168212890625
2009-10-29,31.83275032043457
2009-10-30,32.72331619262695
2009-11-03,31.585922241210938
2009-11-04,31.600435256958008
2009-11-05,31.939226150512695
2009-11-06,31.905359268188477
2009-11-09,32.66522979736328
2009-11-10,32.42322540283203
2009-11-11,32.5635986328125
2009-11-12,32.24899673461914
2009-11-13,32.12799072265625
2009-11-16,32.43775939941406
2009-11-17,32.47646713256836
2009-11-18,31.760160446166992
2009-11-19,31.382633209228516
2009-11-20,32.626522064208984
2009-11-23,32.42322540283203
2009-11-24,32.205440521240234
2009-11-25,32.08928298950195
2009-11-26,32.036041259765625
2009-11-27,31.997325897216797
2009-11-30,32.28771209716797
2009-12-01,32.418399810791016
2009-12-02,32.04086685180664
2009-12-03,31.94891929626465
2009-12-04,31.600435256958008
2009-12-07,31.784358978271484
2009-12-08,31.871477127075195
2009-12-09,31.847278594970703
2009-12-10,31.977951049804688
2009-12-11,31.76983642578125
2009-12-14,31.755319595336914
2009-12-15,31.968278884887695
2009-12-16,37.960208892822266
2009-12-17,37.30196762084961
2009-12-18,36.6776008605957
2009-12-21,36.83732604980469
2009-12-22,37.084171295166016
2009-12-23,38.60877227783203
2009-12-24,38.78786087036133
2009-12-29,39.562252044677734
2009-12-30,40.91745376586914
2009-12-31,42.33074188232422
2010-01-04,41.93869400024414
2010-01-05,40.6125373840332
2010-01-06,40.19145965576172
2010-01-07,40.641578674316406
2010-01-08,40.026893615722656
2010-01-11,40.118858337402344
2010-01-12,39.7945671081543
2010-01-13,39.89621353149414
2010-01-14,40.19629669189453
2010-01-15,39.9204216003418
2010-01-18,39.997859954833984
2010-01-19,40.16725540161133
2010-01-20,39.7945671081543
2010-01-21,39.702613830566406
2010-01-22,40.29309844970703
2010-01-25,39.65904998779297
2010-01-27,38.908851623535156
2010-01-28,38.947574615478516
2010-01-29,38.724937438964844
2010-02-01,38.73460388183594
2010-02-02,38.79753875732422
2010-02-03,39.04921340942383
2010-02-04,38.71041488647461
2010-02-05,38.032806396484375
2010-02-08,38.10057067871094
2010-02-09,38.42484664916992
2010-02-10,38.38612747192383
2010-02-11,38.13444519042969
2010-02-15,38.37161636352539
2010-02-16,38.22157287597656
2010-02-17,38.55069351196289
2010-02-18,38.24093246459961
2010-02-19,38.06669616699219
2010-02-22,37.48588943481445
2010-02-23,37.77145004272461
2010-02-24,37.79081344604492
2010-02-25,38.047325134277344
2010-02-26,38.057003021240234
2010-03-02,38.047325134277344
2010-03-03,38.41033935546875
2010-03-04,38.289329528808594
2010-03-05,38.40065383911133
2010-03-08,38.589420318603516
2010-03-09,38.44905090332031
2010-03-10,38.337730407714844
2010-03-11,38.347412109375
2010-03-12,38.144134521484375
2010-03-15,38.26512908935547
2010-03-16,38.30868911743164
2010-03-17,38.78300476074219
2010-03-18,38.623291015625
2010-03-19,39.329933166503906
2010-03-22,39.60096740722656
2010-03-23,39.78973388671875
2010-03-25,40.63673400878906
2010-03-26,46.73514175415039
2010-03-29,43.8698616027832
2010-03-30,44.431304931640625
2010-03-31,46.236629486083984
2010-04-01,50.00216293334961
2010-04-05,51.15408706665039
2010-04-06,50.43775939941406
2010-04-07,51.73487854003906
2010-04-08,51.90428161621094
2010-04-09,51.61387634277344
2010-04-12,51.05244827270508
2010-04-13,49.639156341552734
2010-04-15,49.542354583740234
2010-04-16,49.83760070800781
2010-04-19,49.95860290527344
2010-04-20,50.43775939941406
2010-04-21,53.21592712402344
2010-04-22,52.81420135498047
2010-04-23,53.182037353515625
2010-04-26,52.50928497314453
2010-04-27,51.671966552734375
2010-04-28,51.4348030090332
2010-04-29,51.299285888671875
2010-04-30,52.630279541015625
2010-05-03,52.87712097167969
2010-05-04,52.097877502441406
2010-05-05,51.57516098022461
2010-05-06,50.43291473388672
2010-05-07,48.99543380737305
2010-05-10,50.026363372802734
2010-05-11,49.082557678222656
2010-05-12,49.247108459472656
2010-05-13,50.22964096069336
2010-05-14,49.93923568725586
2010-05-17,49.19872283935547
2010-05-18,50.481319427490234
2010-05-19,49.677886962890625
2010-05-20,49.51816177368164
2010-05-21,47.79511260986328
2010-05-24,47.964508056640625
2010-05-25,45.72842788696289
2010-05-26,45.665504455566406
2010-05-27,46.65287399291992
2010-05-28,49.28099060058594
2010-05-31,50.505516052246094
2010-06-01,48.927677154541016
2010-06-02,49.402000427246094
2010-06-03,49.88115692138672
2010-06-04,50.926597595214844
2010-06-07,48.44367218017578
2010-06-08,48.52595520019531
2010-06-09,48.21619415283203
2010-06-10,49.12127685546875
2010-06-11,49.02931594848633
2010-06-14,48.40011978149414
2010-06-15,48.54047775268555
2010-06-16,47.64507293701172
2010-06-17,47.766075134277344
2010-06-18,46.657711029052734
2010-06-21,48.69535827636719
2010-06-22,48.10971450805664
2010-06-23,48.100032806396484
2010-06-24,48.124229431152344
2010-06-25,48.11455535888672
2010-06-28,48.888954162597656
2010-06-29,48.40011978149414
2010-06-30,48.34688186645508
2010-07-01,47.8870735168457
2010-07-02,47.87256622314453
2010-07-05,47.9984016418457
2010-07-06,47.824153900146484
2010-07-07,48.04195785522461
2010-07-08,47.93547439575195
2010-07-09,48.30815505981445
2010-07-12,48.40011978149414
2010-07-13,49.98763656616211
2010-07-14,48.77762985229492
2010-07-15,48.99059295654297
2010-07-16,48.60824203491211
2010-07-19,48.95186996459961
2010-07-20,50.481319427490234
2010-07-21,51.56548309326172
2010-07-22,50.74752426147461
2010-07-23,49.251956939697266
2010-07-26,49.21323776245117
2010-07-27,49.80371856689453
2010-07-28,50.340965270996094
2010-07-29,50.83464813232422
2010-07-30,51.27991485595703
2010-08-02,53.569244384765625
2010-08-03,52.02044677734375
2010-08-04,53.45308303833008
2010-08-05,52.02044677734375
2010-08-06,52.00592803955078
2010-08-09,51.24120330810547
2010-08-10,50.77656555175781
2010-08-11,49.493961334228516
2010-08-12,49.532676696777344
2010-08-13,49.484275817871094
2010-08-16,49.15999221801758
2010-08-17,48.74859619140625
2010-08-18,48.78731918334961
2010-08-19,48.54047775268555
2010-08-20,48.39044189453125
2010-08-23,48.530784606933594
2010-08-24,48.76311111450195
2010-08-25,48.85023498535156
2010-08-26,48.884124755859375
2010-08-27,48.182308197021484
2010-08-30,47.49020004272461
2010-08-31,46.19306564331055
2010-09-01,46.8513069152832
2010-09-02,47.25303649902344
2010-09-03,46.81743621826172
2010-09-06,48.96155548095703
2010-09-07,48.240394592285156
2010-09-08,48.10971450805664
2010-09-09,47.9403076171875
2010-09-13,47.56763458251953
2010-09-14,46.25599670410156
2010-09-15,46.60447692871094
2010-09-16,46.00430679321289
2010-09-17,45.89298629760742
2010-09-20,47.39657211303711
2010-09-21,46.6059684753418
2010-09-22,46.096702575683594
2010-09-23,46.32466125488281
2010-09-24,46.54777908325195
2010-09-27,48.080448150634766
2010-09-28,47.847633361816406
2010-09-29,47.81368637084961
2010-09-30,47.09585189819336
2010-10-01,46.91154479980469
2010-10-04,47.63422393798828
2010-10-05,47.26559829711914
2010-10-06,47.03765106201172
2010-10-07,46.30526351928711
2010-10-08,46.01909255981445
2010-10-11,45.82994079589844
2010-10-12,45.72322463989258
2010-10-13,45.999698638916016
2010-10-14,46.00453567504883
2010-10-15,45.645626068115234
2010-10-18,45.25761032104492
2010-10-19,45.25276565551758
2010-10-20,45.635929107666016
2010-10-21,46.25190353393555
2010-10-22,47.56632995605469
2010-10-25,48.672183990478516
2010-10-26,48.08530807495117
2010-10-27,47.522674560546875
2010-10-28,47.93009567260742
2010-10-29,48.167755126953125
2010-11-01,48.42481231689453
2010-11-02,48.63337326049805
2010-11-03,48.4296760559082
2010-11-04,48.914695739746094
2010-11-08,51.31555938720703
2010-11-09,59.851985931396484
2010-11-10,59.851985931396484
2010-11-11,56.02029800415039
2010-11-12,55.874786376953125
2010-11-15,53.595176696777344
2010-11-16,51.80058670043945
2010-11-18,53.11015319824219
2010-11-19,51.80058670043945
2010-11-22,52.72212600708008
2010-11-23,51.21855163574219
2010-11-24,51.80058670043945
2010-11-25,51.26705551147461
2010-11-26,48.98744201660156
2010-11-29,48.45391082763672
2010-11-30,49.860496520996094
2010-12-01,48.69643020629883
2010-12-02,50.2970085144043
2010-12-03,47.241355895996094
2010-12-06,47.4838752746582
2010-12-07,46.998844146728516
2010-12-08,46.61082077026367
2010-12-09,43.70067596435547
