Date,SKFINDIA
2003-08-14,46.717105865478516
2003-08-15,46.717105865478516
2003-08-18,48.47074890136719
2003-08-19,47.173057556152344
2003-08-20,46.78725051879883
2003-08-21,46.89248275756836
2003-08-22,46.08579635620117
2003-08-25,44.99854278564453
2003-08-26,46.12087631225586
2003-08-27,46.22608947753906
2003-08-28,45.80522537231445
2003-08-29,45.27913284301758
2003-09-01,45.910438537597656
2003-09-02,47.173057556152344
2003-09-03,46.68204879760742
2003-09-04,45.208980560302734
2003-09-05,46.43653106689453
2003-09-08,45.80522537231445
2003-09-09,48.47074890136719
2003-09-10,48.82149124145508
2003-09-11,48.50584030151367
2003-09-12,46.61189270019531
2003-09-15,45.38433837890625
2003-09-16,45.98058319091797
2003-09-17,46.01565170288086
2003-09-18,44.05156707763672
2003-09-19,43.27996063232422
2003-09-22,43.59563064575195
2003-09-23,43.59563064575195
2003-09-24,44.472442626953125
2003-09-25,44.191864013671875
2003-09-26,44.437374114990234
2003-09-29,45.349273681640625
2003-09-30,45.41941833496094
2003-10-01,45.27913284301758
2003-10-02,45.27913284301758
2003-10-03,50.469932556152344
2003-10-06,52.36384582519531
2003-10-07,50.2945556640625
2003-10-08,50.1893424987793
2003-10-09,51.59225082397461
2003-10-10,50.469932556152344
2003-10-13,57.06361389160156
2003-10-14,57.13376998901367
2003-10-15,58.361324310302734
2003-10-16,59.30830383300781
2003-10-17,60.956695556640625
2003-10-20,62.07905960083008
2003-10-21,62.21932601928711
2003-10-22,57.800140380859375
2003-10-23,56.467384338378906
2003-10-24,56.467384338378906
2003-10-27,58.15087890625
2003-10-28,55.239837646484375
2003-10-29,56.0465087890625
2003-10-30,55.8010139465332
2003-10-31,57.90536880493164
2003-11-03,58.676971435546875
2003-11-04,57.90536880493164
2003-11-05,57.94044876098633
2003-11-06,60.50076675415039
2003-11-07,64.25357055664062
2003-11-10,63.97298049926758
2003-11-11,62.57008361816406
2003-11-12,61.65816116333008
2003-11-13,62.81558609008789
2003-11-14,62.81558609008789
2003-11-17,62.88572692871094
2003-11-18,62.49992752075195
2003-11-19,60.78133773803711
2003-11-20,59.41350173950195
2003-11-21,57.94044876098633
2003-11-24,59.132938385009766
2003-11-25,59.65902328491211
2003-11-26,59.65902328491211
2003-11-27,60.60599136352539
2003-11-28,62.92079544067383
2003-12-01,67.76084899902344
2003-12-02,67.094482421875
2003-12-03,69.33914184570312
2003-12-04,78.49317169189453
2003-12-05,75.26646423339844
2003-12-08,77.82677459716797
2003-12-09,80.31696319580078
2003-12-10,78.59838104248047
2003-12-11,77.6163558959961
2003-12-12,80.24681854248047
2003-12-15,79.08940887451172
2003-12-16,78.00215148925781
2003-12-17,78.35287475585938
2003-12-18,79.51028442382812
2003-12-19,78.35287475585938
2003-12-22,81.4743881225586
2003-12-23,81.19378662109375
2003-12-24,81.1587142944336
2003-12-25,81.1587142944336
2003-12-26,80.52740478515625
2003-12-29,81.86016082763672
2003-12-30,79.75579071044922
2003-12-31,78.59838104248047
2004-01-01,80.00130462646484
2004-01-02,79.75579071044922
2004-01-05,77.72157287597656
2004-01-06,76.2485122680664
2004-01-07,73.7583236694336
2004-01-08,73.47775268554688
2004-01-09,72.49569702148438
2004-01-12,72.42555236816406
2004-01-13,71.65396118164062
2004-01-14,71.79424285888672
2004-01-15,74.49485778808594
2004-01-16,71.58380126953125
2004-01-19,69.83015441894531
2004-01-20,69.12870788574219
2004-01-21,63.6923942565918
2004-01-22,54.783878326416016
2004-01-23,63.09616470336914
2004-01-26,63.09616470336914
2004-01-27,66.04227447509766
2004-01-28,62.745452880859375
2004-01-29,61.30743408203125
2004-01-30,59.483642578125
2004-02-02,59.483642578125
2004-02-03,55.62563705444336
2004-02-04,54.46821975708008
2004-02-05,55.59056854248047
2004-02-06,56.572608947753906
2004-02-09,58.99263000488281
2004-02-10,59.27321243286133
2004-02-11,59.51871871948242
2004-02-12,59.41350173950195
2004-02-13,61.6932487487793
2004-02-16,64.95503234863281
2004-02-17,64.99010467529297
2004-02-18,63.20138931274414
2004-02-19,60.851497650146484
2004-02-20,62.57008361816406
2004-02-23,59.79930114746094
2004-02-24,60.46568298339844
2004-02-25,59.55379867553711
2004-02-26,59.097843170166016
2004-02-27,59.55379867553711
2004-03-01,60.18511962890625
2004-03-02,60.18511962890625
2004-03-03,60.991798400878906
2004-03-04,59.097843170166016
2004-03-05,59.41350173950195
2004-03-08,59.097843170166016
2004-03-09,58.4665412902832
2004-03-10,58.0456657409668
2004-03-11,57.694942474365234
2004-03-12,57.87028884887695
2004-03-15,55.20476150512695
2004-03-16,52.469085693359375
2004-03-17,54.292869567871094
2004-03-18,53.45112228393555
2004-03-19,52.57428741455078
2004-03-22,50.01396942138672
2004-03-23,49.277435302734375
2004-03-24,49.137142181396484
2004-03-25,51.1713752746582
2004-03-26,55.345054626464844
2004-03-29,56.362159729003906
2004-03-30,57.90536880493164
2004-03-31,57.97550964355469
2004-04-01,60.74629211425781
2004-04-02,62.227012634277344
2004-04-05,61.72138595581055
2004-04-06,60.421234130859375
2004-04-07,60.06008529663086
2004-04-08,60.782386779785156
2004-04-09,60.782386779785156
2004-04-12,61.32412338256836
2004-04-13,61.79362869262695
2004-04-14,61.79362869262695
2004-04-15,62.371482849121094
2004-04-16,62.371482849121094
2004-04-19,65.29682922363281
2004-04-20,63.88833999633789
2004-04-21,64.89955139160156
2004-04-22,68.33052825927734
2004-04-23,72.08654022216797
2004-04-27,66.34419250488281
2004-04-28,67.17484283447266
2004-04-29,69.3417739868164
2004-04-30,70.6058120727539
2004-05-03,69.55846405029297
2004-05-04,72.95330810546875
2004-05-05,76.99826049804688
2004-05-06,75.73421478271484
2004-05-07,75.04803466796875
2004-05-10,73.20613098144531
2004-05-11,68.11382293701172
2004-05-12,69.70292663574219
2004-05-13,69.88349151611328
2004-05-14,63.88833999633789
2004-05-17,56.37629318237305
2004-05-18,61.468597412109375
2004-05-19,64.24949645996094
2004-05-20,64.9718017578125
2004-05-21,64.86344909667969
2004-05-24,67.17484283447266
2004-05-25,66.59698486328125
2004-05-26,65.83856201171875
2004-05-27,64.32170104980469
2004-05-28,61.829742431640625
2004-05-31,59.48222732543945
2004-06-01,61.32412338256836
2004-06-02,61.179664611816406
2004-06-03,61.03519821166992
2004-06-04,60.85460662841797
2004-06-07,61.21578598022461
2004-06-08,61.07133102416992
2004-06-09,61.32412338256836
2004-06-10,60.493465423583984
2004-06-11,59.301658630371094
2004-06-14,57.64035415649414
2004-06-15,57.27920150756836
2004-06-16,56.340179443359375
2004-06-17,57.02638244628906
2004-06-18,57.31531524658203
2004-06-21,56.340179443359375
2004-06-22,56.12349319458008
2004-06-23,54.209381103515625
2004-06-24,53.812103271484375
2004-06-25,55.43730545043945
2004-06-28,57.09861373901367
2004-06-29,57.676456451416016
2004-06-30,57.965389251708984
2004-07-01,58.07373046875
2004-07-02,58.218196868896484
2004-07-05,58.07373046875
2004-07-06,58.579341888427734
2004-07-07,58.65158462524414
2004-07-08,56.37629318237305
2004-07-09,58.434871673583984
2004-07-12,60.96297073364258
2004-07-13,60.023963928222656
2004-07-14,59.77116012573242
2004-07-15,60.81850814819336
2004-07-16,63.99667739868164
2004-07-19,63.99667739868164
2004-07-20,63.59941482543945
2004-07-21,65.9469223022461
2004-07-22,65.98301696777344
2004-07-23,68.04161834716797
2004-07-26,67.78880310058594
2004-07-27,67.78880310058594
2004-07-28,64.2856216430664
2004-07-29,64.61064910888672
2004-07-30,65.08013153076172
2004-08-02,65.4412841796875
2004-08-03,64.86344909667969
2004-08-04,64.82733154296875
2004-08-05,65.4051742553711
2004-08-06,64.14112091064453
2004-08-09,64.53839111328125
2004-08-10,65.22460174560547
2004-08-11,63.77998733520508
2004-08-12,63.77998733520508
2004-08-13,64.64677429199219
2004-08-16,67.06648254394531
2004-08-17,67.78880310058594
2004-08-18,70.78640747070312
2004-08-19,70.71417236328125
2004-08-20,70.20853424072266
2004-08-23,68.61946105957031
2004-08-24,69.73902893066406
2004-08-25,68.07772064208984
2004-08-26,69.0528335571289
2004-08-27,69.5945816040039
2004-08-30,70.20853424072266
2004-08-31,74.93966674804688
2004-09-01,73.74785614013672
2004-09-02,71.58092498779297
2004-09-03,73.24223327636719
2004-09-06,77.75668334960938
2004-09-07,76.31206512451172
2004-09-08,75.69811248779297
2004-09-09,75.37305450439453
2004-09-10,75.37305450439453
2004-09-13,74.1090087890625
2004-09-14,73.24223327636719
2004-09-15,72.37547302246094
2004-09-16,75.12025451660156
2004-09-17,75.26470947265625
2004-09-20,74.07289123535156
2004-09-21,75.12025451660156
2004-09-22,75.37305450439453
2004-09-23,74.07289123535156
2004-09-24,73.45893096923828
2004-09-27,73.6756362915039
2004-09-28,74.14513397216797
2004-09-29,78.2623062133789
2004-09-30,81.62104034423828
2004-10-01,80.93484497070312
2004-10-04,81.18765258789062
2004-10-05,80.2486572265625
2004-10-06,84.22136688232422
2004-10-07,84.76309204101562
2004-10-08,84.76309204101562
2004-10-11,85.73821258544922
2004-10-12,83.60740661621094
2004-10-14,83.86021423339844
2004-10-15,83.86021423339844
2004-10-18,85.1242446899414
2004-10-19,84.29358673095703
2004-10-20,83.35459899902344
2004-10-21,83.24623107910156
2004-10-22,83.24623107910156
2004-10-25,88.4468765258789
2004-10-26,90.32487487792969
2004-10-27,95.48938751220703
2004-10-28,93.93643188476562
2004-10-29,93.93643188476562
2004-11-01,100.32884979248047
2004-11-02,99.60655212402344
2004-11-03,97.47574615478516
2004-11-04,96.42838287353516
2004-11-05,100.58168029785156
2004-11-08,98.73979187011719
2004-11-09,98.84813690185547
2004-11-10,98.70365142822266
2004-11-11,97.87301635742188
2004-11-12,97.07846069335938
2004-11-15,97.07846069335938
2004-11-16,95.41716766357422
2004-11-17,95.01990509033203
2004-11-18,98.41474914550781
2004-11-19,98.41474914550781
2004-11-22,100.7983627319336
2004-11-23,103.50704193115234
2004-11-24,102.06244659423828
2004-11-25,101.37622833251953
2004-11-26,101.37622833251953
2004-11-29,102.85696411132812
2004-11-30,100.36498260498047
2004-12-01,99.85935974121094
2004-12-02,101.62904357910156
2004-12-03,101.08731079101562
2004-12-06,100.6177978515625
2004-12-07,99.8955078125
2004-12-08,98.66757202148438
2004-12-09,97.94524383544922
2004-12-10,98.5953369140625
2004-12-13,98.5953369140625
2004-12-14,102.06244659423828
2004-12-15,104.12102508544922
2004-12-16,102.13467407226562
2004-12-17,99.38987731933594
2004-12-20,102.96531677246094
2004-12-21,103.1458969116211
2004-12-22,101.66514587402344
2004-12-23,101.91795349121094
2004-12-24,106.32405090332031
2004-12-27,109.17715454101562
2004-12-28,109.17715454101562
2004-12-29,112.21086120605469
2004-12-30,113.14987182617188
2004-12-31,112.572021484375
2005-01-03,114.81118774414062
2005-01-04,111.8135986328125
2005-01-05,108.09370422363281
2005-01-06,103.2181167602539
2005-01-07,104.95167541503906
2005-01-10,105.13224029541016
2005-01-11,101.5929183959961
2005-01-12,96.97010803222656
2005-01-13,101.05115509033203
2005-01-14,98.77590942382812
2005-01-17,99.75102996826172
2005-01-18,99.67877960205078
2005-01-19,97.80079650878906
2005-01-20,97.80079650878906
2005-01-24,97.80079650878906
2005-01-25,99.06480407714844
2005-01-27,103.79595947265625
2005-01-28,106.4323959350586
2005-01-31,108.1659164428711
2005-02-01,108.67154693603516
2005-02-02,110.00782775878906
2005-02-03,110.3328628540039
2005-02-04,107.87701416015625
2005-02-07,110.3328628540039
2005-02-08,110.22451782226562
2005-02-09,114.19722747802734
2005-02-10,120.37295532226562
2005-02-11,135.75819396972656
2005-02-14,137.81678771972656
2005-02-15,147.96524047851562
2005-02-16,137.78065490722656
2005-02-17,138.86410522460938
2005-02-18,133.6634979248047
2005-02-21,131.96603393554688
2005-02-22,134.20523071289062
2005-02-23,141.10333251953125
2005-02-24,138.53909301757812
2005-02-25,141.78945922851562
2005-02-28,141.10333251953125
2005-03-01,143.5952606201172
2005-03-02,146.80950927734375
2005-03-03,147.49571228027344
2005-03-04,146.70118713378906
2005-03-07,148.85855102539062
2005-03-08,155.8060302734375
2005-03-09,156.2813720703125
2005-03-10,156.2813720703125
2005-03-11,157.96339416503906
2005-03-14,159.02378845214844
2005-03-15,161.29086303710938
2005-03-16,160.77894592285156
2005-03-17,160.77894592285156
2005-03-18,158.3656005859375
2005-03-21,156.7932891845703
2005-03-22,155.1843719482422
2005-03-23,151.05250549316406
2005-03-24,136.09715270996094
2005-03-28,140.11935424804688
2005-03-29,140.41189575195312
2005-03-30,141.72825622558594
2005-03-31,140.04624938964844
2005-04-01,142.86180114746094
2005-04-04,142.75209045410156
2005-04-05,142.89837646484375
2005-04-06,141.6185760498047
2005-04-07,143.008056640625
2005-04-08,141.87454223632812
2005-04-11,142.86180114746094
2005-04-12,145.7870330810547
2005-04-13,146.40863037109375
2005-04-15,144.1050262451172
2005-04-18,146.29893493652344
2005-04-19,146.29893493652344
2005-04-20,146.81088256835938
2005-04-21,147.90782165527344
2005-04-22,148.2735137939453
2005-04-25,150.83311462402344
2005-04-26,158.10960388183594
2005-04-27,157.74398803710938
2005-04-28,151.49127197265625
2005-04-29,148.34666442871094
2005-05-02,152.44198608398438
2005-05-03,150.68687438964844
2005-05-04,158.98724365234375
2005-05-05,151.4547119140625
2005-05-06,152.18601989746094
2005-05-09,154.34341430664062
2005-05-10,153.39266967773438
2005-05-11,156.3179168701172
2005-05-12,159.4625701904297
2005-05-13,156.208251953125
2005-05-16,154.12399291992188
2005-05-17,153.42922973632812
2005-05-18,146.40863037109375
2005-05-19,152.95388793945312
2005-05-20,154.08740234375
2005-05-23,156.02540588378906
2005-05-24,159.02378845214844
2005-05-25,160.96177673339844
2005-05-26,162.24154663085938
2005-05-27,154.08740234375
2005-05-30,147.03025817871094
2005-05-31,147.3959197998047
2005-06-01,144.5803985595703
2005-06-02,143.15432739257812
2005-06-03,147.03025817871094
2005-06-06,146.33551025390625
2005-06-07,146.62803649902344
2005-06-08,149.69952392578125
2005-06-09,149.5532989501953
2005-06-10,150.9427947998047
2005-06-13,147.03025817871094
2005-06-14,146.33551025390625
2005-06-15,146.29893493652344
2005-06-16,146.29893493652344
2005-06-17,144.8728790283203
2005-06-20,141.87454223632812
2005-06-21,140.59471130371094
2005-06-22,140.41189575195312
2005-06-23,139.71714782714844
2005-06-24,139.24179077148438
2005-06-27,137.5963134765625
2005-06-28,136.1702880859375
2005-06-29,135.5121307373047
2005-06-30,135.73150634765625
2005-07-01,146.33551025390625
2005-07-04,136.7919158935547
2005-07-05,137.01129150390625
2005-07-06,137.81573486328125
2005-07-07,135.54869079589844
2005-07-08,139.132080078125
2005-07-11,142.0939178466797
2005-07-12,137.01129150390625
2005-07-13,144.47068786621094
2005-07-14,143.1177520751953
2005-07-15,142.7155303955078
2005-07-18,144.28785705566406
2005-07-19,151.96664428710938
2005-07-20,151.56443786621094
2005-07-21,152.07630920410156
2005-07-22,150.1749267578125
2005-07-25,149.443603515625
2005-07-26,147.83468627929688
2005-07-27,147.03025817871094
2005-07-28,144.47068786621094
2005-07-29,146.99371337890625
2005-08-01,145.05572509765625
2005-08-02,150.35772705078125
2005-08-03,152.11289978027344
2005-08-04,149.3338623046875
2005-08-05,147.10337829589844
2005-08-08,150.97933959960938
2005-08-09,150.5039825439453
2005-08-10,155.07472229003906
2005-08-11,156.208251953125
2005-08-12,156.9761199951172
2005-08-16,157.5245819091797
2005-08-17,157.3417510986328
2005-08-18,157.9268035888672
2005-08-19,156.61045837402344
2005-08-22,154.3068084716797
2005-08-23,144.47068786621094
2005-08-24,154.01431274414062
2005-08-25,154.3068084716797
2005-08-26,154.92845153808594
2005-08-29,159.97450256347656
2005-08-30,160.23043823242188
2005-08-31,169.51812744140625
2005-09-01,177.08718872070312
2005-09-02,190.2508087158203
2005-09-05,185.82635498046875
2005-09-06,182.75485229492188
2005-09-08,181.10943603515625
2005-09-09,174.38133239746094
2005-09-12,179.17141723632812
2005-09-13,177.6722412109375
2005-09-14,174.1985321044922
2005-09-15,173.68658447265625
2005-09-16,174.3447723388672
2005-09-19,176.20960998535156
2005-09-20,174.63726806640625
2005-09-21,154.01431274414062
2005-09-22,160.74237060546875
2005-09-23,162.2050018310547
2005-09-26,168.38458251953125
2005-09-27,169.6278076171875
2005-09-28,168.8965301513672
2005-09-29,167.5070037841797
2005-09-30,164.83770751953125
2005-10-03,166.4100799560547
2005-10-04,167.5070037841797
2005-10-05,180.19528198242188
2005-10-06,178.58639526367188
2005-10-07,179.79302978515625
2005-10-10,176.4290008544922
2005-10-11,176.57528686523438
2005-10-13,171.20016479492188
2005-10-14,166.62942504882812
2005-10-17,163.15570068359375
2005-10-18,161.7661895751953
2005-10-19,158.84092712402344
2005-10-20,156.2813720703125
2005-10-21,162.09530639648438
2005-10-24,166.62942504882812
2005-10-25,164.65489196777344
2005-10-26,162.05874633789062
2005-10-27,160.4498291015625
2005-10-28,156.0619659423828
2005-10-31,161.7661895751953
2005-11-02,163.8870086669922
2005-11-04,163.8870086669922
2005-11-07,162.6803436279297
2005-11-08,164.87428283691406
2005-11-09,163.119140625
2005-11-10,166.19065856933594
2005-11-11,167.76296997070312
2005-11-14,168.85995483398438
2005-11-16,168.93304443359375
2005-11-17,169.48153686523438
2005-11-18,169.2621307373047
2005-11-21,167.17791748046875
2005-11-22,167.36074829101562
2005-11-23,172.22396850585938
2005-11-24,172.3336639404297
2005-11-25,173.50379943847656
2005-11-28,183.4130401611328
2005-11-29,193.9805145263672
2005-11-30,189.81202697753906
2005-12-01,196.28416442871094
2005-12-02,198.47804260253906
2005-12-05,203.41439819335938
2005-12-06,204.47488403320312
2005-12-07,201.915283203125
2005-12-08,198.62437438964844
2005-12-09,197.30796813964844
2005-12-12,201.07423400878906
2005-12-13,198.91685485839844
2005-12-14,199.39224243164062
2005-12-15,197.8564453125
2005-12-16,201.3301544189453
2005-12-19,210.17906188964844
2005-12-20,208.4970703125
2005-12-21,210.43505859375
2005-12-22,216.90711975097656
2005-12-23,210.58128356933594
2005-12-26,206.52252197265625
2005-12-27,209.33802795410156
2005-12-28,208.8627166748047
2005-12-29,208.1313934326172
2005-12-30,210.0693359375
2006-01-02,212.19012451171875
2006-01-03,217.08995056152344
2006-01-04,212.3364715576172
2006-01-05,210.47164916992188
2006-01-06,212.59243774414062
2006-01-09,212.4461669921875
2006-01-10,210.47164916992188
2006-01-12,211.93423461914062
2006-01-13,209.55743408203125
2006-01-16,206.41281127929688
2006-01-17,206.41281127929688
2006-01-18,205.53521728515625
2006-01-19,208.8627166748047
2006-01-20,208.8627166748047
2006-01-23,205.6449432373047
2006-01-24,206.2665252685547
2006-01-25,208.4970703125
2006-01-27,207.69265747070312
2006-01-30,206.3031463623047
2006-01-31,209.95962524414062
2006-02-01,209.55743408203125
2006-02-02,207.2172393798828
2006-02-03,208.38735961914062
2006-02-06,199.97727966308594
2006-02-07,202.9390869140625
2006-02-08,201.40328979492188
2006-02-10,201.3301544189453
2006-02-13,206.70533752441406
2006-02-14,221.66064453125
2006-02-15,213.94532775878906
2006-02-16,224.69561767578125
2006-02-17,221.62411499023438
2006-02-20,218.73541259765625
2006-02-21,218.73541259765625
2006-02-22,225.75604248046875
2006-02-23,222.68446350097656
2006-02-24,206.6688232421875
2006-02-27,208.5701904296875
2006-02-28,206.81504821777344
2006-03-01,203.48751831054688
2006-03-02,209.37464904785156
2006-03-03,208.24105834960938
2006-03-06,213.87220764160156
2006-03-07,211.38575744628906
2006-03-08,212.7020721435547
2006-03-09,213.79910278320312
2006-03-10,222.06280517578125
2006-03-13,225.2806396484375
2006-03-14,235.18994140625
2006-03-16,238.18833923339844
2006-03-17,234.82431030273438
2006-03-20,229.7416229248047
2006-03-21,224.51280212402344
2006-03-22,222.5382080078125
2006-03-23,219.13763427734375
2006-03-24,218.40635681152344
2006-03-27,221.14871215820312
2006-03-28,219.57647705078125
2006-03-29,219.57647705078125
2006-03-30,219.90548706054688
2006-03-31,226.4141845703125
