Date,GHCL
1997-02-19,9.488917350769043
1997-02-20,9.39897632598877
1997-02-21,9.30903434753418
1997-02-24,9.42146110534668
1997-02-25,9.893659591674805
1997-02-26,9.286548614501953
1997-02-27,9.331521034240723
1997-02-28,9.578862190246582
1997-03-03,9.55637264251709
1997-03-04,9.803718566894531
1997-03-05,10.096029281616211
1997-03-06,10.32088565826416
1997-03-07,10.32088565826416
1997-03-10,9.668802261352539
1997-03-11,9.488917350769043
1997-03-12,9.44394588470459
1997-03-13,9.44394588470459
1997-03-14,9.488917350769043
1997-03-17,9.30903434753418
1997-03-18,9.016721725463867
1997-03-19,8.994235038757324
1997-03-20,8.994235038757324
1997-03-21,8.611981391906738
1997-03-24,8.611981391906738
1997-03-25,8.252211570739746
1997-03-26,8.387125968933105
1997-03-27,8.13978385925293
1997-03-28,8.13978385925293
1997-03-31,7.577643871307373
1997-04-01,7.150417327880859
1997-04-02,7.622613906860352
1997-04-03,7.937412261962891
1997-04-04,7.712556838989258
1997-04-07,7.51018762588501
1997-04-08,7.51018762588501
1997-04-09,8.02735710144043
1997-04-10,7.7575273513793945
1997-04-11,7.6001296043396
1997-04-14,7.6001296043396
1997-04-15,7.690073490142822
1997-04-16,7.690073490142822
1997-04-17,7.780013084411621
1997-04-18,7.780013084411621
1997-04-21,8.117300033569336
1997-04-22,8.094812393188477
1997-04-23,8.04984188079834
1997-04-24,7.7575273513793945
1997-04-25,7.6451005935668945
1997-04-28,7.352786540985107
1997-04-29,7.375271797180176
1997-04-30,7.577643871307373
1997-05-01,7.577643871307373
1997-05-02,7.420243263244629
1997-05-05,7.352786540985107
1997-05-06,7.532670497894287
1997-05-07,7.6001296043396
1997-05-08,7.6451005935668945
1997-05-09,7.6451005935668945
1997-05-12,7.51018762588501
1997-05-13,7.532670497894287
1997-05-14,7.824984550476074
1997-05-15,7.802500247955322
1997-05-16,7.869957447052002
1997-05-19,8.432095527648926
1997-05-20,8.477067947387695
1997-05-21,8.387125968933105
1997-05-22,8.22972583770752
1997-05-23,8.13978385925293
1997-05-26,8.00486946105957
1997-05-27,8.387125968933105
1997-05-28,8.117300033569336
1997-05-29,8.00486946105957
1997-05-30,8.454582214355469
1997-06-02,8.859319686889648
1997-06-03,8.949263572692871
1997-06-04,8.611981391906738
1997-06-05,8.432095527648926
1997-06-06,8.364639282226562
1997-06-09,8.252211570739746
1997-06-10,7.937412261962891
1997-06-11,8.207240104675293
1997-06-12,8.207240104675293
1997-06-13,8.432095527648926
1997-06-16,8.094812393188477
1997-06-17,8.00486946105957
1997-06-18,8.117300033569336
1997-06-19,7.7575273513793945
1997-06-20,7.6001296043396
1997-06-23,7.330303192138672
1997-06-24,7.487701416015625
1997-06-25,7.105447292327881
1997-06-26,7.1953887939453125
1997-06-27,7.442729473114014
1997-06-30,7.690073490142822
1997-07-01,7.959897994995117
1997-07-02,8.04984188079834
1997-07-03,8.297183990478516
1997-07-04,8.364639282226562
1997-07-07,8.319668769836426
1997-07-08,8.252211570739746
1997-07-09,8.319668769836426
1997-07-10,8.724407196044922
1997-07-11,8.589496612548828
1997-07-14,8.499552726745605
1997-07-15,8.274698257446289
1997-07-16,8.252211570739746
1997-07-17,8.274698257446289
1997-07-18,8.274698257446289
1997-07-21,8.342154502868652
1997-07-22,8.387125968933105
1997-07-23,8.454582214355469
1997-07-24,8.522038459777832
1997-07-25,8.432095527648926
1997-07-28,8.791865348815918
1997-07-29,8.656950950622559
1997-07-30,8.949263572692871
1997-07-31,9.084177017211914
1997-08-01,9.129148483276367
1997-08-04,9.781230926513672
1997-08-05,10.298401832580566
1997-08-06,10.253426551818848
1997-08-07,10.972969055175781
1997-08-08,10.838054656982422
1997-08-11,10.770601272583008
1997-08-12,10.658167839050293
1997-08-13,10.141002655029297
1997-08-14,10.56822681427002
1997-08-15,10.56822681427002
1997-08-18,10.365854263305664
1997-08-19,10.23094367980957
1997-08-20,10.096029281616211
1997-08-21,10.793082237243652
1997-08-22,10.680655479431152
1997-08-25,10.455798149108887
1997-08-26,10.838054656982422
1997-08-27,11.602564811706543
1997-08-28,10.927996635437012
1997-08-29,10.927996635437012
1997-09-01,11.287764549255371
1997-09-02,11.10788345336914
1997-09-03,10.748112678527832
1997-09-04,10.365854263305664
1997-09-05,10.613197326660156
1997-09-08,10.748112678527832
1997-09-09,10.16348648071289
1997-09-10,9.803718566894531
1997-09-11,9.781230926513672
1997-09-12,9.44394588470459
1997-09-15,9.42146110534668
1997-09-16,9.24157428741455
1997-09-17,8.859319686889648
1997-09-18,8.724407196044922
1997-09-19,8.454582214355469
1997-09-22,8.432095527648926
1997-09-23,8.499552726745605
1997-09-24,8.881806373596191
1997-09-25,8.994235038757324
1997-09-26,8.859319686889648
1997-09-29,8.746894836425781
1997-09-30,8.679436683654785
1997-10-01,8.544524192810059
1997-10-02,8.544524192810059
1997-10-03,8.544524192810059
1997-10-06,8.544524192810059
1997-10-07,8.544524192810059
1997-10-08,8.544524192810059
1997-10-09,8.207240104675293
1997-10-10,7.914927959442139
1997-10-13,7.98238468170166
1997-10-14,7.802500247955322
1997-10-15,7.735042572021484
1997-10-16,7.735042572021484
1997-10-17,7.667585372924805
1997-10-20,7.735042572021484
1997-10-21,7.690073490142822
1997-10-22,7.735042572021484
1997-10-23,8.274698257446289
1997-10-24,8.791865348815918
1997-10-27,8.207240104675293
1997-10-28,7.6451005935668945
1997-10-29,7.892440319061279
1997-10-30,7.937412261962891
1997-10-31,7.937412261962891
1997-11-03,8.094812393188477
1997-11-04,8.094812393188477
1997-11-05,8.094812393188477
1997-11-06,7.959897994995117
1997-11-07,7.824984550476074
1997-11-10,7.6001296043396
1997-11-11,7.622613906860352
1997-11-12,7.577643871307373
1997-11-13,7.307816028594971
1997-11-14,7.307816028594971
1997-11-17,7.4652180671691895
1997-11-18,7.285330772399902
1997-11-19,7.352786540985107
1997-11-20,7.442729473114014
1997-11-21,7.577643871307373
1997-11-24,7.330303192138672
1997-11-25,7.262844562530518
1997-11-26,7.7575273513793945
1997-11-27,7.712556838989258
1997-11-28,7.6451005935668945
1997-12-01,7.667585372924805
1997-12-02,7.577643871307373
1997-12-03,7.577643871307373
1997-12-04,7.330303192138672
1997-12-05,7.285330772399902
1997-12-08,7.150417327880859
1997-12-09,7.082961082458496
1997-12-10,7.0604753494262695
1997-12-11,6.880592346191406
1997-12-12,6.880592346191406
1997-12-15,6.970532417297363
1997-12-16,6.993018627166748
1997-12-17,7.105447292327881
1997-12-18,7.082961082458496
1997-12-19,7.105447292327881
1997-12-22,7.240361213684082
1997-12-23,7.2178754806518555
1997-12-24,7.1953887939453125
1997-12-25,7.1953887939453125
1997-12-26,7.442729473114014
1997-12-29,7.240361213684082
1997-12-30,7.1953887939453125
1997-12-31,7.420243263244629
1998-01-01,7.6451005935668945
1998-01-02,7.959897994995117
1998-01-05,8.072328567504883
1998-01-06,7.6451005935668945
1998-01-07,7.780013084411621
1998-01-08,7.577643871307373
1998-01-09,7.330303192138672
1998-01-12,7.127933025360107
1998-01-13,6.993018627166748
1998-01-14,7.1729044914245605
1998-01-15,7.082961082458496
1998-01-16,7.015503883361816
1998-01-19,7.0604753494262695
1998-01-20,7.082961082458496
1998-01-21,7.105447292327881
1998-01-22,7.082961082458496
1998-01-23,6.835620403289795
1998-01-26,6.835620403289795
1998-01-27,6.340935707092285
1998-01-28,6.475850582122803
1998-01-29,6.430878162384033
1998-01-30,6.633249282836914
1998-02-02,6.520820140838623
1998-02-03,6.408390998840332
1998-02-04,6.633249282836914
1998-02-05,6.520820140838623
1998-02-06,6.8581037521362305
1998-02-09,6.790647983551025
1998-02-10,6.790647983551025
1998-02-11,6.835620403289795
1998-02-12,7.015503883361816
1998-02-13,6.993018627166748
1998-02-16,6.993018627166748
1998-02-17,7.037988185882568
1998-02-18,6.993018627166748
1998-02-19,6.993018627166748
1998-02-20,7.0604753494262695
1998-02-23,6.970532417297363
1998-02-24,7.105447292327881
1998-02-25,7.240361213684082
1998-02-26,7.1953887939453125
1998-02-27,7.352786540985107
1998-03-02,8.094812393188477
1998-03-03,7.959897994995117
1998-03-04,8.746894836425781
1998-03-05,8.184755325317383
1998-03-06,7.847470283508301
1998-03-09,7.802500247955322
1998-03-10,7.577643871307373
1998-03-11,7.6451005935668945
1998-03-12,7.487701416015625
1998-03-13,7.487701416015625
1998-03-16,7.622613906860352
1998-03-17,7.420243263244629
1998-03-18,7.577643871307373
1998-03-19,7.735042572021484
1998-03-20,7.555160045623779
1998-03-23,7.6451005935668945
1998-03-24,8.342154502868652
1998-03-25,8.522038459777832
1998-03-26,8.072328567504883
1998-03-27,8.072328567504883
1998-03-30,7.847470283508301
1998-03-31,8.162271499633789
1998-04-01,8.611981391906738
1998-04-02,9.30903434753418
1998-04-03,9.623831748962402
1998-04-06,9.466431617736816
1998-04-07,9.601347923278809
1998-04-08,9.601347923278809
1998-04-09,10.56822681427002
1998-04-10,11.10788345336914
1998-04-13,10.658167839050293
1998-04-14,10.658167839050293
1998-04-15,11.580078125
1998-04-16,10.725626945495605
1998-04-17,10.658167839050293
1998-04-20,10.613197326660156
1998-04-21,11.130367279052734
1998-04-22,10.793082237243652
1998-04-23,10.23094367980957
1998-04-24,10.0735445022583
1998-04-27,9.803718566894531
1998-04-28,9.646316528320312
1998-04-29,9.758748054504395
1998-04-30,9.758748054504395
1998-05-01,9.758748054504395
1998-05-04,9.871175765991211
1998-05-05,9.871175765991211
1998-05-06,9.601347923278809
1998-05-07,9.601347923278809
1998-05-08,9.016721725463867
1998-05-11,8.881806373596191
1998-05-12,8.387125968933105
1998-05-13,8.162271499633789
1998-05-14,8.522038459777832
1998-05-15,8.207240104675293
1998-05-18,8.477067947387695
1998-05-19,8.162271499633789
1998-05-20,8.994235038757324
1998-05-21,8.949263572692871
1998-05-22,8.679436683654785
1998-05-25,9.44394588470459
1998-05-26,8.656950950622559
1998-05-27,8.836834907531738
1998-05-28,8.544524192810059
1998-05-29,8.611981391906738
1998-06-01,8.611981391906738
1998-06-02,7.937412261962891
1998-06-03,8.22972583770752
1998-06-04,8.477067947387695
1998-06-05,8.207240104675293
1998-06-08,7.397758960723877
1998-06-09,7.6001296043396
1998-06-10,7.6001296043396
1998-06-11,7.352786540985107
1998-06-12,7.6451005935668945
1998-06-15,7.330303192138672
1998-06-16,7.0604753494262695
1998-06-17,7.532670497894287
1998-06-18,7.375271797180176
1998-06-19,7.307816028594971
1998-06-22,6.970532417297363
1998-06-23,6.880592346191406
1998-06-24,7.1953887939453125
1998-06-25,7.397758960723877
1998-06-26,7.4652180671691895
1998-06-29,7.420243263244629
1998-06-30,7.532670497894287
1998-07-01,7.375271797180176
1998-07-02,7.352786540985107
1998-07-03,6.970532417297363
1998-07-06,7.1953887939453125
1998-07-07,7.262844562530518
1998-07-08,7.442729473114014
1998-07-09,7.6451005935668945
1998-07-10,8.00486946105957
1998-07-13,8.252211570739746
1998-07-14,8.499552726745605
1998-07-15,8.477067947387695
1998-07-16,8.477067947387695
1998-07-17,8.274698257446289
1998-07-20,8.094812393188477
1998-07-21,7.98238468170166
1998-07-22,8.207240104675293
1998-07-23,8.117300033569336
1998-07-24,8.02735710144043
1998-07-27,7.869957447052002
1998-07-28,8.02735710144043
1998-07-29,8.00486946105957
1998-07-30,7.98238468170166
1998-07-31,7.914927959442139
1998-08-03,7.959897994995117
1998-08-04,7.690073490142822
1998-08-05,7.6451005935668945
1998-08-06,7.6451005935668945
1998-08-07,7.6451005935668945
1998-08-10,7.667585372924805
1998-08-11,7.7575273513793945
1998-08-12,7.667585372924805
1998-08-13,7.6451005935668945
1998-08-14,7.555160045623779
1998-08-17,7.4652180671691895
1998-08-18,7.4652180671691895
1998-08-19,7.1953887939453125
1998-08-20,7.420243263244629
1998-08-21,7.330303192138672
1998-08-24,7.6451005935668945
1998-08-25,7.532670497894287
1998-08-26,7.532670497894287
1998-08-27,7.6451005935668945
1998-08-28,7.6451005935668945
1998-08-31,7.869957447052002
1998-09-01,7.4652180671691895
1998-09-02,7.532670497894287
1998-09-03,7.487701416015625
1998-09-04,7.6001296043396
1998-09-07,7.4652180671691895
1998-09-08,7.4652180671691895
1998-09-09,7.307816028594971
1998-09-10,7.442729473114014
1998-09-11,7.4652180671691895
1998-09-14,7.487701416015625
1998-09-15,7.442729473114014
1998-09-16,7.375271797180176
1998-09-17,7.1953887939453125
1998-09-18,7.352786540985107
1998-09-21,7.1953887939453125
1998-09-22,6.970532417297363
1998-09-23,7.082961082458496
1998-09-24,6.993018627166748
1998-09-25,6.880592346191406
1998-09-28,7.082961082458496
1998-09-29,6.7231903076171875
1998-09-30,6.835620403289795
1998-10-01,6.835620403289795
1998-10-02,6.835620403289795
1998-10-05,6.790647983551025
1998-10-06,6.8581037521362305
1998-10-07,7.015503883361816
1998-10-08,6.903076648712158
1998-10-09,6.970532417297363
1998-10-12,6.768163204193115
1998-10-13,6.8581037521362305
1998-10-14,6.768163204193115
1998-10-15,6.7456769943237305
1998-10-16,6.7456769943237305
1998-10-19,6.700705051422119
1998-10-20,6.295965194702148
1998-10-21,6.295965194702148
1998-10-22,6.7231903076171875
1998-10-23,6.8581037521362305
1998-10-26,7.847470283508301
1998-10-27,7.555160045623779
1998-10-28,7.555160045623779
1998-10-29,7.397758960723877
1998-10-30,7.420243263244629
1998-11-02,7.285330772399902
1998-11-03,7.037988185882568
1998-11-04,7.037988185882568
1998-11-05,7.1953887939453125
1998-11-06,7.240361213684082
1998-11-09,7.307816028594971
1998-11-10,7.015503883361816
1998-11-11,7.0604753494262695
1998-11-12,7.105447292327881
1998-11-13,7.037988185882568
1998-11-16,7.015503883361816
1998-11-17,6.993018627166748
1998-11-18,7.1953887939453125
1998-11-19,6.970532417297363
1998-11-20,6.520820140838623
1998-11-23,6.790647983551025
1998-11-24,6.7456769943237305
1998-11-25,6.7456769943237305
1998-11-26,6.7231903076171875
1998-11-27,6.7456769943237305
1998-11-30,6.7456769943237305
1998-12-01,6.7456769943237305
1998-12-02,6.7456769943237305
1998-12-03,6.655735492706299
1998-12-04,6.7456769943237305
1998-12-07,6.7456769943237305
1998-12-08,6.588278770446777
1998-12-09,6.8581037521362305
1998-12-10,6.768163204193115
1998-12-11,6.768163204193115
1998-12-14,6.633249282836914
1998-12-15,6.520820140838623
1998-12-16,6.026137351989746
1998-12-17,6.161051273345947
1998-12-18,6.385906219482422
1998-12-21,6.295965194702148
1998-12-22,6.250993728637695
1998-12-23,6.655735492706299
1998-12-24,6.385906219482422
1998-12-25,6.385906219482422
1998-12-28,6.700705051422119
1998-12-29,6.588278770446777
1998-12-30,6.520820140838623
1998-12-31,6.520820140838623
1999-01-01,6.520820140838623
1999-01-04,6.408390998840332
1999-01-05,6.453363418579102
1999-01-06,6.633249282836914
1999-01-07,7.1729044914245605
1999-01-08,7.105447292327881
1999-01-11,6.970532417297363
1999-01-12,6.813132286071777
1999-01-13,6.8581037521362305
1999-01-14,6.700705051422119
1999-01-15,6.610764026641846
1999-01-18,6.520820140838623
1999-01-19,6.655735492706299
1999-01-20,6.655735492706299
1999-01-21,6.633249282836914
1999-01-22,6.520820140838623
1999-01-25,6.453363418579102
1999-01-26,6.453363418579102
1999-01-27,6.295965194702148
1999-01-28,6.250993728637695
1999-01-29,6.363421440124512
1999-02-01,6.161051273345947
1999-02-02,6.0486226081848145
1999-02-03,6.071108818054199
1999-02-04,5.868739128112793
1999-02-05,5.756310939788818
1999-02-08,5.846253395080566
1999-02-09,5.778796672821045
1999-02-10,5.846253395080566
1999-02-11,5.846253395080566
1999-02-12,5.891224384307861
1999-02-15,5.846253395080566
1999-02-16,5.756310939788818
1999-02-17,5.621397495269775
1999-02-18,5.733825206756592
1999-02-19,5.621397495269775
1999-02-22,5.621397495269775
1999-02-23,5.66636848449707
1999-02-24,5.733825206756592
1999-02-25,5.846253395080566
1999-02-26,5.958680629730225
1999-03-01,5.958680629730225
1999-03-02,5.958680629730225
1999-03-03,6.0486226081848145
1999-03-04,5.846253395080566
1999-03-05,5.846253395080566
1999-03-08,5.958680629730225
1999-03-09,5.846253395080566
1999-03-10,5.688854694366455
1999-03-11,5.66636848449707
1999-03-12,5.598912239074707
1999-03-15,5.576426029205322
1999-03-16,5.21665620803833
1999-03-17,5.441512584686279
1999-03-18,5.846253395080566
1999-03-19,5.621397495269775
1999-03-22,5.846253395080566
1999-03-23,5.733825206756592
1999-03-24,5.936195373535156
1999-03-25,5.846253395080566
1999-03-26,5.981167316436768
1999-03-29,5.981167316436768
1999-03-30,5.778796672821045
1999-03-31,5.66636848449707
1999-04-01,5.688854694366455
1999-04-02,5.688854694366455
1999-04-05,5.576426029205322
1999-04-06,5.531453609466553
1999-04-07,5.419027328491211
1999-04-08,5.486484527587891
1999-04-09,5.463998317718506
1999-04-12,5.463998317718506
1999-04-13,5.261627674102783
1999-04-14,5.261627674102783
1999-04-15,5.374056339263916
1999-04-16,5.621397495269775
1999-04-19,5.486484527587891
1999-04-20,5.508969783782959
1999-04-21,5.621397495269775
1999-04-22,5.531453609466553
1999-04-23,5.486484527587891
1999-04-26,5.239142417907715
1999-04-27,5.239142417907715
1999-04-28,5.621397495269775
1999-04-29,5.621397495269775
1999-04-30,5.508969783782959
1999-05-03,5.441512584686279
1999-05-04,5.55394172668457
1999-05-05,5.66636848449707
1999-05-06,5.6438822746276855
1999-05-07,5.868739128112793
1999-05-10,5.778796672821045
1999-05-11,5.66636848449707
1999-05-12,5.374056339263916
1999-05-13,5.419027328491211
1999-05-14,5.621397495269775
1999-05-17,5.621397495269775
1999-05-18,5.463998317718506
1999-05-19,5.778796672821045
1999-05-20,5.868739128112793
1999-05-21,5.958680629730225
1999-05-24,5.756310939788818
1999-05-25,5.66636848449707
1999-05-26,5.958680629730225
1999-05-27,5.823768138885498
1999-05-28,5.621397495269775
1999-05-31,5.8012824058532715
1999-06-01,5.8012824058532715
1999-06-02,5.688854694366455
1999-06-03,5.8012824058532715
1999-06-04,5.846253395080566
1999-06-07,5.756310939788818
1999-06-08,5.846253395080566
1999-06-09,5.891224384307861
1999-06-10,5.778796672821045
1999-06-11,5.8012824058532715
1999-06-14,5.6438822746276855
1999-06-15,5.621397495269775
1999-06-16,5.531453609466553
1999-06-17,5.508969783782959
1999-06-18,5.621397495269775
1999-06-21,5.598912239074707
1999-06-22,5.6438822746276855
1999-06-23,5.778796672821045
1999-06-24,5.66636848449707
1999-06-25,5.778796672821045
1999-06-28,5.891224384307861
1999-06-29,6.093595504760742
1999-06-30,6.0486226081848145
1999-07-01,6.071108818054199
1999-07-02,6.138567924499512
1999-07-05,6.071108818054199
1999-07-06,6.161051273345947
1999-07-07,6.453363418579102
1999-07-08,6.475850582122803
1999-07-09,6.520820140838623
1999-07-12,7.037988185882568
1999-07-13,6.768163204193115
1999-07-14,6.655735492706299
1999-07-15,6.520820140838623
