Date,BHEL
1996-10-23,9.817534446716309
1996-10-24,9.61214828491211
1996-10-25,9.820101737976074
1996-10-28,10.028059005737305
1996-10-29,9.696871757507324
1996-10-30,9.696871757507324
1996-10-31,9.460674285888672
1996-11-01,9.447836875915527
1996-11-04,9.422162055969238
1996-11-05,9.291227340698242
1996-11-06,9.170561790466309
1996-11-07,9.25271987915039
1996-11-08,9.41446304321289
1996-11-11,9.357979774475098
1996-11-12,14.036972045898438
1996-11-13,9.483782768249512
1996-11-14,9.560799598693848
1996-11-15,9.563365936279297
1996-11-18,9.581339836120605
1996-11-19,9.645522117614746
1996-11-20,9.712275505065918
1996-11-21,9.601880073547363
1996-11-22,9.573636054992676
1996-11-25,9.6788969039917
1996-11-26,9.673761367797852
1996-11-27,9.658360481262207
1996-11-28,9.807266235351562
1996-11-29,9.966442108154297
1996-12-02,9.963873863220215
1996-12-03,10.069135665893555
1996-12-04,9.802129745483398
1996-12-05,9.989546775817871
1996-12-06,10.061432838439941
1996-12-09,10.595440864562988
1996-12-10,11.293761253356934
1996-12-11,11.642919540405273
1996-12-12,11.203902244567871
1996-12-13,11.316862106323242
1996-12-16,11.52995777130127
1996-12-17,11.501714706420898
1996-12-18,11.65062141418457
1996-12-19,11.637784957885742
1996-12-20,11.576170921325684
1996-12-23,11.291191101074219
1996-12-24,10.57490062713623
1996-12-25,10.57490062713623
1996-12-26,11.14228630065918
1996-12-27,11.14228630065918
1996-12-30,11.14228630065918
1996-12-31,10.875284194946289
1997-01-01,11.126884460449219
1997-01-02,11.039593696594238
1997-01-03,11.581304550170898
1997-01-06,11.789258003234863
1997-01-07,11.66089153289795
1997-01-08,11.817498207092285
1997-01-09,11.848305702209473
1997-01-10,12.079367637634277
1997-01-13,11.753317832946777
1997-01-14,11.442667007446289
1997-01-15,12.202601432800293
1997-01-16,11.676295280456543
1997-01-17,11.524822235107422
1997-01-20,11.080670356750488
1997-01-21,11.576170921325684
1997-01-22,11.755878448486328
1997-01-23,11.755878448486328
1997-01-24,11.642919540405273
1997-01-27,11.856008529663086
1997-01-28,11.809799194335938
1997-01-29,11.856008529663086
1997-01-30,11.699399948120117
1997-01-31,11.573601722717285
1997-02-03,11.458070755004883
1997-02-04,11.293761253356934
1997-02-05,11.399020195007324
1997-02-06,11.203902244567871
1997-02-07,11.4169921875
1997-02-10,11.3784818649292
1997-02-11,11.622380256652832
1997-02-12,11.666023254394531
1997-02-13,11.553061485290527
1997-02-14,11.614677429199219
1997-02-17,11.517117500305176
1997-02-18,11.511981964111328
1997-02-19,11.676295280456543
1997-02-20,11.555630683898926
1997-02-21,11.65062141418457
1997-02-24,11.755878448486328
1997-02-25,11.891950607299805
1997-02-26,11.889381408691406
1997-02-27,12.048559188842773
1997-02-28,13.057528495788574
1997-03-03,14.890610694885254
1997-03-04,14.818727493286133
1997-03-05,15.796887397766113
1997-03-06,16.40277862548828
1997-03-07,24.604167938232422
1997-03-10,15.601768493652344
1997-03-11,16.346298217773438
1997-03-12,16.043354034423828
1997-03-13,15.925251960754395
1997-03-14,15.819991111755371
1997-03-17,15.778919219970703
1997-03-18,15.945796966552734
1997-03-19,15.917549133300781
1997-03-20,15.930388450622559
1997-03-21,16.217931747436523
1997-03-24,16.217931747436523
1997-03-25,16.374544143676758
1997-03-26,16.849496841430664
1997-03-27,16.854631423950195
1997-03-28,16.854631423950195
1997-03-31,15.180723190307617
1997-04-01,15.930388450622559
1997-04-02,16.798147201538086
1997-04-03,17.973995208740234
1997-04-04,18.312889099121094
1997-04-07,19.047147750854492
1997-04-08,19.047147750854492
1997-04-09,19.24226951599121
1997-04-10,19.054847717285156
1997-04-11,18.98039436340332
1997-04-14,28.470596313476562
1997-04-15,19.016338348388672
1997-04-16,19.016338348388672
1997-04-17,19.090789794921875
1997-04-18,19.090789794921875
1997-04-21,19.211454391479492
1997-04-22,18.99066734313965
1997-04-23,19.14727210998535
1997-04-24,19.1883487701416
1997-04-25,19.38346290588379
1997-04-28,19.514404296875
1997-04-29,19.629941940307617
1997-04-30,20.36933135986328
1997-05-01,20.36933135986328
1997-05-02,20.618364334106445
1997-05-05,21.527210235595703
1997-05-06,21.902042388916016
1997-05-07,21.74799346923828
1997-05-08,21.981626510620117
1997-05-09,21.889198303222656
1997-05-12,22.038105010986328
1997-05-13,21.94824981689453
1997-05-14,21.74799346923828
1997-05-15,21.658140182495117
1997-05-16,21.745424270629883
1997-05-19,21.519506454467773
1997-05-20,21.84812355041504
1997-05-21,21.758272171020508
1997-05-22,21.591392517089844
1997-05-23,21.280738830566406
1997-05-26,21.247360229492188
1997-05-27,21.504098892211914
1997-05-28,21.49382972717285
1997-05-29,21.516935348510742
1997-05-30,21.455318450927734
1997-06-02,21.591392517089844
1997-06-03,21.77109718322754
1997-06-04,22.82371711730957
1997-06-05,22.623464584350586
1997-06-06,22.056072235107422
1997-06-09,21.07278823852539
1997-06-10,20.533645629882812
1997-06-11,21.006027221679688
1997-06-12,20.464324951171875
1997-06-13,19.87383270263672
1997-06-16,19.8353214263916
1997-06-17,19.568317413330078
1997-06-18,20.26663589477539
1997-06-19,20.16908073425293
1997-06-20,19.29361343383789
1997-06-23,20.112598419189453
1997-06-24,19.843027114868164
1997-06-25,20.033010482788086
1997-06-26,19.660747528076172
1997-06-27,19.47846794128418
1997-06-30,19.727497100830078
1997-07-01,19.9970703125
1997-07-02,21.23965835571289
1997-07-03,20.4848575592041
1997-07-04,20.500268936157227
1997-07-07,20.187042236328125
1997-07-08,19.042015075683594
1997-07-09,19.855865478515625
1997-07-10,19.827621459960938
1997-07-11,19.871265411376953
1997-07-14,19.688983917236328
1997-07-15,20.61322784423828
1997-07-16,20.746726989746094
1997-07-17,20.823755264282227
1997-07-18,20.823755264282227
1997-07-21,21.321821212768555
1997-07-22,21.344921112060547
1997-07-23,21.3782958984375
1997-07-24,21.25507164001465
1997-07-25,21.142105102539062
1997-07-28,21.098461151123047
1997-07-29,21.41167640686035
1997-07-30,21.311546325683594
1997-07-31,21.907175064086914
1997-08-01,22.641429901123047
1997-08-04,23.178001403808594
1997-08-05,23.688913345336914
1997-08-06,23.221654891967773
1997-08-07,22.28457260131836
1997-08-08,22.941818237304688
1997-08-11,22.985462188720703
1997-08-12,21.776235580444336
1997-08-13,22.02013397216797
1997-08-14,21.373159408569336
1997-08-15,21.373159408569336
1997-08-18,21.077924728393555
1997-08-19,21.267900466918945
1997-08-20,21.460451126098633
1997-08-21,21.31924819946289
1997-08-22,21.201154708862305
1997-08-25,20.887939453125
1997-08-26,21.065088272094727
1997-08-27,21.044546127319336
1997-08-28,19.971393585205078
1997-08-29,19.260238647460938
1997-09-01,19.40144157409668
1997-09-02,19.56061363220215
1997-09-03,19.22686195373535
1997-09-04,18.9444522857666
1997-09-05,19.552915573120117
1997-09-08,20.518232345581055
1997-09-09,20.464324951171875
1997-09-10,19.776275634765625
1997-09-11,19.547779083251953
1997-09-12,19.488727569580078
1997-09-15,19.339826583862305
1997-09-16,19.11646842956543
1997-09-17,18.993236541748047
1997-09-18,18.22816276550293
1997-09-19,17.837921142578125
1997-09-22,17.65821075439453
1997-09-23,18.212759017944336
1997-09-24,18.600433349609375
1997-09-25,18.456653594970703
1997-09-26,19.111331939697266
1997-09-29,19.22686195373535
1997-09-30,18.664615631103516
1997-10-01,18.43611717224121
1997-10-02,18.43611717224121
1997-10-03,18.43611717224121
1997-10-06,18.43611717224121
1997-10-07,18.43611717224121
1997-10-08,18.43611717224121
1997-10-09,19.21658706665039
1997-10-10,19.339826583862305
1997-10-13,19.026611328125
1997-10-14,18.57988739013672
1997-10-15,18.972698211669922
1997-10-16,19.219161987304688
1997-10-17,20.569583892822266
1997-10-20,20.353923797607422
1997-10-21,20.189620971679688
1997-10-22,19.732633590698242
1997-10-23,20.074087142944336
1997-10-24,19.986791610717773
1997-10-27,19.691551208496094
1997-10-28,17.73780632019043
1997-10-29,19.37320327758789
1997-10-30,19.24226951599121
1997-10-31,19.24226951599121
1997-11-03,18.964994430541992
1997-11-04,19.077953338623047
1997-11-05,18.572185516357422
1997-11-06,18.769878387451172
1997-11-07,18.456653594970703
1997-11-10,18.37193489074707
1997-11-11,18.613265991210938
1997-11-12,17.95602798461914
1997-11-13,17.393774032592773
1997-11-14,17.393774032592773
1997-11-17,17.501605987548828
1997-11-18,16.48750114440918
1997-11-19,15.886743545532227
1997-11-20,16.12807273864746
1997-11-21,16.371971130371094
1997-11-24,16.161447525024414
1997-11-25,17.416885375976562
1997-11-26,17.144742965698242
1997-11-27,17.945751190185547
1997-11-28,17.4091854095459
1997-12-01,18.14344024658203
1997-12-02,17.979124069213867
1997-12-03,17.92778205871582
1997-12-04,17.432287216186523
1997-12-05,17.23973846435547
1997-12-08,17.065155029296875
1997-12-09,17.26027488708496
1997-12-10,16.80328369140625
1997-12-11,16.84693145751953
1997-12-12,16.700590133666992
1997-12-15,17.11393165588379
1997-12-16,17.226900100708008
1997-12-17,17.62997055053711
1997-12-18,17.275678634643555
1997-12-19,17.65821075439453
1997-12-22,18.34369659423828
1997-12-23,17.91751480102539
1997-12-24,17.817392349243164
1997-12-25,17.817392349243164
1997-12-26,17.771183013916016
1997-12-29,18.24100685119629
1997-12-30,17.81482696533203
1997-12-31,18.220457077026367
1998-01-01,18.053586959838867
1998-01-02,17.943185806274414
1998-01-05,17.930347442626953
1998-01-06,17.5709228515625
1998-01-07,17.44512367248535
1998-01-08,16.944494247436523
1998-01-09,16.6030330657959
1998-01-12,15.945796966552734
1998-01-13,16.171720504760742
1998-01-14,16.086994171142578
1998-01-15,14.862371444702148
1998-01-16,15.003579139709473
1998-01-19,15.56325626373291
1998-01-20,15.817426681518555
1998-01-21,15.473404884338379
1998-01-22,15.391243934631348
1998-01-23,15.180723190307617
1998-01-26,15.180723190307617
1998-01-27,15.155051231384277
1998-01-28,13.981775283813477
1998-01-29,13.71733570098877
1998-01-30,14.151215553283691
1998-02-02,14.459299087524414
1998-02-03,14.461870193481445
1998-02-04,14.53631591796875
1998-02-05,14.69805908203125
1998-02-06,14.803324699401855
1998-02-09,14.769947052001953
1998-02-10,14.549155235290527
1998-02-11,14.092168807983398
1998-02-12,14.153786659240723
1998-02-13,14.364307403564453
1998-02-16,14.364307403564453
1998-02-17,14.854670524597168
1998-02-18,15.021547317504883
1998-02-19,15.083163261413574
1998-02-20,14.76480770111084
1998-02-23,14.895745277404785
1998-02-24,15.24747371673584
1998-02-25,15.917549133300781
1998-02-26,16.721126556396484
1998-02-27,16.420747756958008
1998-03-02,16.605600357055664
1998-03-03,15.861069679260254
1998-03-04,16.423316955566406
1998-03-05,16.181983947753906
1998-03-06,16.271848678588867
1998-03-09,16.33346176147461
1998-03-10,15.83539867401123
1998-03-11,15.812294960021973
1998-03-12,15.802021980285645
1998-03-13,15.802021980285645
1998-03-16,16.90854835510254
1998-03-17,17.0112361907959
1998-03-18,17.347564697265625
1998-03-19,17.59146499633789
1998-03-20,18.009939193725586
1998-03-23,18.58759117126465
1998-03-24,18.282075881958008
1998-03-25,18.74933624267578
1998-03-26,18.55934715270996
1998-03-27,18.60812759399414
1998-03-30,18.389909744262695
1998-03-31,18.484895706176758
1998-04-01,18.88797378540039
1998-04-02,20.23325538635254
1998-04-03,22.045808792114258
1998-04-06,21.596527099609375
1998-04-07,20.926448822021484
1998-04-08,20.926448822021484
1998-04-09,21.545175552368164
1998-04-10,20.85198974609375
1998-04-13,19.99449348449707
1998-04-14,19.99449348449707
1998-04-15,21.393707275390625
1998-04-16,20.941852569580078
1998-04-17,21.324384689331055
1998-04-20,21.41167640686035
1998-04-21,21.432214736938477
1998-04-22,21.213987350463867
1998-04-23,20.785240173339844
1998-04-24,20.782672882080078
1998-04-27,20.708219528198242
1998-04-28,19.98166275024414
1998-04-29,20.02016830444336
1998-04-30,20.25893783569336
1998-05-01,20.25893783569336
1998-05-04,20.636337280273438
1998-05-05,20.65687370300293
1998-05-06,20.23325538635254
1998-05-07,20.23325538635254
1998-05-08,20.34621810913086
1998-05-11,20.35906219482422
1998-05-12,20.122865676879883
1998-05-13,19.37320327758789
1998-05-14,19.614532470703125
1998-05-15,19.51953887939453
1998-05-18,19.32442283630371
1998-05-19,19.9226131439209
1998-05-20,19.799379348754883
1998-05-21,19.61710548400879
1998-05-22,19.650470733642578
1998-05-25,19.65818214416504
1998-05-26,19.527244567871094
1998-05-27,19.296186447143555
1998-05-28,19.260238647460938
1998-05-29,18.56705665588379
1998-06-01,17.586328506469727
1998-06-02,16.033082962036133
1998-06-03,16.890581130981445
1998-06-04,16.546552658081055
1998-06-05,15.229504585266113
1998-06-08,15.370709419250488
1998-06-09,15.740400314331055
1998-06-10,14.985604286193848
1998-06-11,14.772513389587402
1998-06-12,14.69805908203125
1998-06-15,13.232107162475586
1998-06-16,13.121710777282715
1998-06-17,13.568426132202148
1998-06-18,13.019020080566406
1998-06-19,12.292458534240723
1998-06-22,11.126884460449219
1998-06-23,10.105077743530273
1998-06-24,11.114046096801758
1998-06-25,11.961270332336426
1998-06-26,11.848305702209473
1998-06-29,12.60824203491211
1998-06-30,12.610806465148926
1998-07-01,12.243677139282227
1998-07-02,11.858573913574219
1998-07-03,11.440099716186523
1998-07-06,11.820064544677734
1998-07-07,12.074234008789062
1998-07-08,12.24624252319336
1998-07-09,12.585136413574219
1998-07-10,13.10117244720459
1998-07-13,12.669857025146484
1998-07-14,12.382315635681152
1998-07-15,12.526084899902344
1998-07-16,13.50680923461914
1998-07-17,13.609508514404297
1998-07-20,12.55946159362793
1998-07-21,12.677559852600098
1998-07-22,12.454200744628906
1998-07-23,11.701971054077148
1998-07-24,11.329700469970703
1998-07-27,10.526122093200684
1998-07-28,11.062697410583496
1998-07-29,11.802091598510742
1998-07-30,11.108912467956543
1998-07-31,11.183363914489746
1998-08-03,10.675027847290039
1998-08-04,10.708404541015625
1998-08-05,10.764883041381836
1998-08-06,10.772586822509766
1998-08-07,10.698136329650879
1998-08-10,10.764883041381836
1998-08-11,10.84704303741455
1998-08-12,10.795696258544922
1998-08-13,11.33483600616455
1998-08-14,11.07553482055664
1998-08-17,10.595440864562988
1998-08-18,10.436266899108887
1998-08-19,10.939465522766113
1998-08-20,11.57103157043457
1998-08-21,11.37591552734375
1998-08-24,11.61210823059082
1998-08-25,11.971537590026855
1998-08-26,11.971537590026855
1998-08-27,11.858573913574219
1998-08-28,11.519686698913574
1998-08-31,11.699399948120117
1998-09-01,11.532524108886719
1998-09-02,11.755878448486328
1998-09-03,12.087065696716309
1998-09-04,12.528655052185059
1998-09-07,12.757147789001465
1998-09-08,12.829030990600586
1998-09-09,12.844439506530762
1998-09-10,12.713502883911133
1998-09-11,12.854706764221191
1998-09-14,13.373311996459961
1998-09-15,13.501679420471191
1998-09-16,13.080633163452148
1998-09-17,13.147385597229004
1998-09-18,13.116578102111816
1998-09-21,12.844439506530762
1998-09-22,13.660852432250977
1998-09-23,13.925289154052734
1998-09-24,14.952228546142578
1998-09-25,15.285981178283691
1998-09-28,15.39380931854248
1998-09-29,15.2654447555542
1998-09-30,14.456730842590332
1998-10-01,14.456730842590332
1998-10-02,14.456730842590332
1998-10-05,13.30142593383789
1998-10-06,13.39641284942627
1998-10-07,13.545326232910156
1998-10-08,12.610806465148926
1998-10-09,12.464469909667969
1998-10-12,11.832901000976562
1998-10-13,11.096075057983398
1998-10-14,11.96640396118164
1998-10-15,11.568469047546387
1998-10-16,11.699399948120117
1998-10-19,11.873979568481445
1998-10-20,11.5376558303833
1998-10-21,11.5376558303833
1998-10-22,11.961270332336426
1998-10-23,12.07166576385498
1998-10-26,12.872679710388184
1998-10-27,12.680129051208496
1998-10-28,12.505546569824219
1998-10-29,12.382315635681152
1998-10-30,12.271915435791016
1998-11-02,11.902219772338867
1998-11-03,11.920190811157227
1998-11-04,17.880292892456055
1998-11-05,12.051124572753906
1998-11-06,12.495277404785156
1998-11-09,13.496540069580078
1998-11-10,14.158916473388672
1998-11-11,13.925289154052734
1998-11-12,13.725037574768066
1998-11-13,13.665990829467773
1998-11-16,13.057528495788574
1998-11-17,13.129411697387695
1998-11-18,13.766114234924316
1998-11-19,13.59410285949707
1998-11-20,13.43749713897705
1998-11-23,13.162785530090332
1998-11-24,12.746875762939453
1998-11-25,19.120319366455078
1998-11-26,12.117876052856445
1998-11-27,11.843169212341309
1998-11-30,11.98180866241455
1998-12-01,11.963835716247559
1998-12-02,12.179492950439453
1998-12-03,12.102474212646484
1998-12-04,12.271915435791016
1998-12-07,12.469609260559082
1998-12-08,12.577433586120605
1998-12-09,12.377178192138672
1998-12-10,12.461902618408203
1998-12-11,12.803359031677246
1998-12-14,12.739177703857422
1998-12-15,12.318131446838379
1998-12-16,12.528655052185059
1998-12-17,12.182060241699219
1998-12-18,12.259081840515137
1998-12-21,12.669857025146484
1998-12-22,12.454200744628906
1998-12-23,12.66215705871582
1998-12-24,12.769983291625977
1998-12-25,19.154977798461914
1998-12-28,13.345071792602539
1998-12-29,13.701931953430176
1998-12-30,13.915017127990723
1998-12-31,13.458035469055176
1999-01-01,13.630044937133789
1999-01-04,13.558157920837402
1999-01-05,13.324530601501465
1999-01-06,14.392549514770508
1999-01-07,15.545278549194336
1999-01-08,15.73784065246582
1999-01-11,14.633875846862793
1999-01-12,14.500375747680664
1999-01-13,14.120403289794922
1999-01-14,13.730173110961914
1999-01-15,13.658286094665527
1999-01-18,13.812326431274414
1999-01-19,13.157654762268066
1999-01-20,13.157654762268066
1999-01-21,14.210268020629883
1999-01-22,13.6839599609375
1999-01-25,13.68908977508545
1999-01-26,13.68908977508545
1999-01-27,13.70963191986084
1999-01-28,13.568426132202148
1999-01-29,13.35020637512207
1999-02-01,12.785387992858887
1999-02-02,12.425960540771484
1999-02-03,12.934290885925293
1999-02-04,12.374613761901855
1999-02-05,12.374613761901855
1999-02-08,11.925328254699707
1999-02-09,11.963835716247559
1999-02-10,12.921457290649414
1999-02-11,12.631346702575684
1999-02-12,12.580002784729004
1999-02-15,12.282188415527344
1999-02-16,12.16922664642334
1999-02-17,12.449067115783691
1999-02-18,12.551756858825684
1999-02-19,12.32326602935791
1999-02-22,12.066532135009766
1999-02-23,11.925328254699707
1999-02-24,12.325834274291992
1999-02-25,12.42082691192627
1999-02-26,12.271915435791016
1999-03-01,11.994644165039062
1999-03-02,17.991966247558594
1999-03-03,12.271915435791016
1999-03-04,11.989510536193848
1999-03-05,12.08963680267334
1999-03-08,13.057528495788574
1999-03-09,13.273185729980469
1999-03-10,12.980507850646973
1999-03-11,12.377178192138672
1999-03-12,12.220573425292969
1999-03-15,12.076803207397461
1999-03-16,12.390016555786133
1999-03-17,12.228270530700684
1999-03-18,12.485011100769043
1999-03-19,12.140985488891602
1999-03-22,12.269353866577148
1999-03-23,12.379746437072754
1999-03-24,12.271915435791016
1999-03-25,12.438796997070312
1999-03-26,12.092204093933105
1999-03-29,18.1383113861084
1999-03-30,11.861145973205566
1999-03-31,12.220573425292969
1999-04-01,12.117876052856445
1999-04-02,12.117876052856445
1999-04-05,11.149988174438477
1999-04-06,10.556929588317871
1999-04-07,9.714842796325684
1999-04-08,9.550531387329102
1999-04-09,8.7880277633667
1999-04-12,9.03706169128418
1999-04-13,9.139754295349121
1999-04-14,9.139754295349121
1999-04-15,9.062732696533203
1999-04-16,9.789295196533203
1999-04-19,9.132051467895508
1999-04-20,9.152591705322266
1999-04-21,8.993413925170898
1999-04-22,9.011388778686523
1999-04-23,8.931800842285156
1999-04-26,8.218076705932617
1999-04-27,12.327115058898926
1999-04-28,8.215509414672852
1999-04-29,8.87275218963623
1999-04-30,9.293794631958008
1999-05-03,9.01909065246582
1999-05-04,9.1911039352417
1999-05-05,9.137187957763672
1999-05-06,9.291227340698242
1999-05-07,10.035759925842285
1999-05-10,10.564635276794434
1999-05-11,11.239846229553223
1999-05-12,10.654488563537598
1999-05-13,10.78799057006836
1999-05-14,11.296326637268066
1999-05-17,11.14228630065918
1999-05-18,11.034457206726074
1999-05-19,11.527388572692871
1999-05-20,11.144851684570312
1999-05-21,10.500447273254395
1999-05-24,10.577468872070312
1999-05-25,10.42856502532959
1999-05-26,10.423428535461426
1999-05-27,9.858612060546875
1999-05-28,9.871447563171387
1999-05-31,10.449101448059082
1999-06-01,10.603144645690918
1999-06-02,10.320734977722168
1999-06-03,10.690435409545898
1999-06-04,10.721240997314453
1999-06-07,10.682733535766602
1999-06-08,10.58260440826416
1999-06-09,10.85731029510498
1999-06-10,11.4169921875
1999-06-11,11.409290313720703
1999-06-14,11.057562828063965
1999-06-15,11.09093952178955
1999-06-16,11.640351295471191
1999-06-17,12.182060241699219
1999-06-18,12.002347946166992
1999-06-21,12.320700645446777
1999-06-22,12.102474212646484
1999-06-23,12.307863235473633
1999-06-24,12.225706100463867
1999-06-25,12.99077320098877
1999-06-28,12.913756370544434
1999-06-29,12.695530891418457
1999-06-30,12.73660659790039
1999-07-01,12.295024871826172
1999-07-02,12.359207153320312
1999-07-05,13.35020637512207
1999-07-06,13.920156478881836
1999-07-07,13.845702171325684
1999-07-08,13.604376792907715
1999-07-09,14.425921440124512
1999-07-12,15.581228256225586
1999-07-13,15.925251960754395
1999-07-14,16.78274917602539
1999-07-15,16.433591842651367
1999-07-16,16.90854835510254
1999-07-19,17.142175674438477
1999-07-20,15.971466064453125
1999-07-21,16.27954864501953
1999-07-22,15.943222045898438
1999-07-23,15.03695011138916
1999-07-26,14.348904609680176
