Date,VMART
2013-08-22,42.258827209472656
2013-08-23,42.738216400146484
2013-08-26,42.65216827392578
2013-08-27,44.82779312133789
2013-08-28,44.81550979614258
2013-08-29,46.966552734375
2013-08-30,46.966552734375
2013-09-02,46.21676254272461
2013-09-03,46.21676254272461
2013-09-04,44.311553955078125
2013-09-05,45.380924224853516
2013-09-06,46.72071838378906
2013-09-10,48.281761169433594
2013-09-11,50.54343795776367
2013-09-12,48.35551452636719
2013-09-13,48.0113410949707
2013-09-16,48.0113410949707
2013-09-17,48.18342971801758
2013-09-18,47.21238708496094
2013-09-19,48.724266052246094
2013-09-20,49.105308532714844
2013-09-23,49.90828323364258
2013-09-24,48.42586135864258
2013-09-25,50.40243148803711
2013-09-26,49.41415023803711
2013-09-27,48.920005798339844
2013-09-30,48.462928771972656
2013-10-01,50.40243148803711
2013-10-03,49.41415023803711
2013-10-04,48.2034912109375
2013-10-07,49.41415023803711
2013-10-08,48.42586135864258
2013-10-09,49.90828323364258
2013-10-10,48.42586135864258
2013-10-11,49.216487884521484
2013-10-14,49.228843688964844
2013-10-15,51.68719482421875
2013-10-17,52.9472541809082
2013-10-18,51.93426513671875
2013-10-21,54.528507232666016
2013-10-22,56.56684112548828
2013-10-23,57.12274932861328
2013-10-24,56.08505630493164
2013-10-25,54.36791229248047
2013-10-28,54.77558135986328
2013-10-29,55.22031021118164
2013-10-30,56.87568664550781
2013-10-31,57.925724029541016
2013-11-01,58.753421783447266
2013-11-05,58.827537536621094
2013-11-06,57.48100280761719
2013-11-07,57.221580505371094
2013-11-08,57.888671875
2013-11-11,56.87568664550781
2013-11-12,56.97451400756836
2013-11-13,55.83798599243164
2013-11-14,55.912105560302734
2013-11-18,57.80219268798828
2013-11-19,57.567474365234375
2013-11-20,56.949806213378906
2013-11-21,57.073341369628906
2013-11-22,54.849700927734375
2013-11-25,55.59091567993164
2013-11-26,57.320411682128906
2013-11-27,56.76449966430664
2013-11-28,57.12274932861328
2013-11-29,56.18387985229492
2013-12-02,55.504432678222656
2013-12-03,56.57918930053711
2013-12-04,55.87504577636719
2013-12-05,53.34257125854492
2013-12-06,53.293155670166016
2013-12-09,54.07143783569336
2013-12-10,54.590274810791016
2013-12-11,54.47909927368164
2013-12-12,55.084415435791016
2013-12-13,55.03500747680664
2013-12-16,54.12084197998047
2013-12-17,52.58900451660156
2013-12-18,52.62606430053711
2013-12-19,54.849700927734375
2013-12-20,54.71381378173828
2013-12-23,54.21967315673828
2013-12-24,55.45502853393555
2013-12-26,56.72744369506836
2013-12-27,57.826908111572266
2013-12-30,59.185791015625
2013-12-31,59.88994216918945
2014-01-01,58.77812194824219
2014-01-02,57.18452072143555
2014-01-03,57.703369140625
2014-01-06,56.455657958984375
2014-01-07,58.06161880493164
2014-01-08,58.802833557128906
2014-01-09,59.50698471069336
2014-01-10,59.34638595581055
2014-01-13,58.17279815673828
2014-01-14,58.802833557128906
2014-01-15,59.74169921875
2014-01-16,60.03818893432617
2014-01-17,59.420509338378906
2014-01-20,59.679931640625
2014-01-21,59.97642135620117
2014-01-22,59.87759017944336
2014-01-23,60.54468536376953
2014-01-24,62.990684509277344
2014-01-27,63.11421585083008
2014-01-28,63.0648078918457
2014-01-29,63.79365921020508
2014-01-30,63.00303649902344
2014-01-31,62.90420150756836
2014-02-03,63.4971809387207
2014-02-04,63.00303649902344
2014-02-05,63.596004486083984
2014-02-06,64.806640625
2014-02-07,65.69610595703125
2014-02-10,67.96916198730469
2014-02-11,70.6004638671875
2014-02-12,71.63815307617188
2014-02-13,68.32740783691406
2014-02-14,68.72272491455078
2014-02-17,68.96979522705078
2014-02-18,69.8469009399414
2014-02-19,68.90802764892578
2014-02-20,67.99386596679688
2014-02-21,67.93209838867188
2014-02-24,66.98086547851562
2014-02-25,65.72080993652344
2014-02-26,63.21304702758789
2014-02-28,63.954261779785156
2014-03-03,64.52251434326172
2014-03-04,65.25138092041016
2014-03-05,67.14147186279297
2014-03-06,69.37745666503906
2014-03-07,69.17980194091797
2014-03-10,69.19214630126953
2014-03-11,67.61090850830078
2014-03-12,65.73316955566406
2014-03-13,67.17852783203125
2014-03-14,67.67266845703125
2014-03-18,70.08160400390625
2014-03-19,70.26692199707031
2014-03-20,69.34039306640625
2014-03-21,68.41388702392578
2014-03-24,68.47564697265625
2014-03-25,68.43859100341797
2014-03-26,68.03092956542969
2014-03-27,67.27735137939453
2014-03-28,66.43730163574219
2014-03-31,70.68694305419922
2014-04-01,71.74933624267578
2014-04-02,71.24283599853516
2014-04-03,69.9086685180664
2014-04-04,70.01984405517578
2014-04-07,70.69928741455078
2014-04-09,70.22985076904297
2014-04-10,73.4541244506836
2014-04-11,77.8149185180664
2014-04-15,75.09713745117188
2014-04-16,72.83646392822266
2014-04-17,80.53271484375
2014-04-21,80.70565032958984
2014-04-22,80.26094055175781
2014-04-23,84.67113494873047
2014-04-24,84.67113494873047
2014-04-25,83.6087417602539
2014-04-28,83.96699523925781
2014-04-29,78.61790466308594
2014-04-30,78.91439056396484
2014-05-02,80.70565032958984
2014-05-05,80.14974212646484
2014-05-06,81.48391723632812
2014-05-07,79.70501708984375
2014-05-08,77.16017150878906
2014-05-09,76.67840576171875
2014-05-12,74.13356018066406
2014-05-13,74.13356018066406
2014-05-14,76.66604614257812
2014-05-15,78.23493957519531
2014-05-16,76.40662384033203
2014-05-19,75.33187103271484
2014-05-20,76.67840576171875
2014-05-21,78.90203094482422
2014-05-22,77.74079895019531
2014-05-23,79.18617248535156
2014-05-26,75.62834167480469
2014-05-27,76.5919189453125
2014-05-28,75.2206802368164
2014-05-29,75.33187103271484
2014-05-30,76.99958801269531
2014-06-02,74.93653869628906
2014-06-03,75.77659606933594
2014-06-04,75.56657409667969
2014-06-05,75.36891174316406
2014-06-06,75.4306869506836
2014-06-09,75.66541290283203
2014-06-10,78.00022888183594
2014-06-11,77.53079223632812
2014-06-12,76.33250427246094
2014-06-13,75.30715942382812
2014-06-16,74.59065246582031
2014-06-17,75.23302459716797
2014-06-18,75.0353775024414
2014-06-19,75.33187103271484
2014-06-20,75.94953155517578
2014-06-23,84.28816986083984
2014-06-24,85.83236694335938
2014-06-25,84.1028823852539
2014-06-26,83.37400817871094
2014-06-27,83.73226928710938
2014-06-30,91.11968231201172
2014-07-01,95.10987854003906
2014-07-02,95.41870880126953
2014-07-03,96.29581451416016
2014-07-04,93.55332946777344
2014-07-07,91.55204772949219
2014-07-08,89.056640625
2014-07-09,86.63534545898438
2014-07-10,88.67367553710938
2014-07-11,85.0541000366211
2014-07-14,86.05474090576172
2014-07-15,90.8355484008789
2014-07-16,91.13203430175781
2014-07-17,90.25492858886719
2014-07-18,91.05791473388672
2014-07-21,93.99806213378906
2014-07-22,92.39210510253906
2014-07-23,90.16845703125
2014-07-24,87.51245880126953
2014-07-25,87.4383316040039
2014-07-28,90.14375305175781
2014-07-30,89.15547180175781
2014-07-31,88.77251434326172
2014-08-01,88.80957794189453
2014-08-04,87.94481658935547
2014-08-05,88.80957794189453
2014-08-06,90.08197784423828
2014-08-07,90.89732360839844
2014-08-08,91.35440063476562
2014-08-11,89.51371765136719
2014-08-12,92.50328063964844
2014-08-13,91.1443862915039
2014-08-14,91.033203125
2014-08-18,92.04618835449219
2014-08-19,96.13521575927734
2014-08-20,95.60401153564453
2014-08-21,96.82701110839844
2014-08-22,94.96163940429688
2014-08-25,105.49919891357422
2014-08-26,105.00505828857422
2014-08-27,105.72156524658203
2014-08-28,112.91131591796875
2014-09-01,122.39884948730469
2014-09-02,128.90916442871094
2014-09-03,122.79415893554688
2014-09-04,119.8663558959961
2014-09-05,133.45526123046875
2014-09-08,141.5962371826172
2014-09-09,137.81605529785156
2014-09-10,141.58387756347656
2014-09-11,139.2984619140625
2014-09-12,141.2873992919922
2014-09-15,142.47332763671875
2014-09-16,134.2582244873047
2014-09-17,131.70872497558594
2014-09-18,133.6517791748047
2014-09-19,132.10476684570312
2014-09-22,131.06512451171875
2014-09-23,126.498291015625
2014-09-24,126.27552795410156
2014-09-25,124.28292846679688
2014-09-26,126.85721588134766
2014-09-29,131.90673828125
2014-09-30,132.3770294189453
2014-10-01,133.13197326660156
2014-10-07,132.4389190673828
2014-10-08,146.20140075683594
2014-10-09,143.45382690429688
2014-10-10,145.09988403320312
2014-10-13,148.2063446044922
2014-10-14,145.80532836914062
2014-10-15,145.80532836914062
2014-10-16,138.28054809570312
2014-10-17,138.44140625
2014-10-20,136.53546142578125
2014-10-21,134.83993530273438
2014-10-22,142.7360076904297
2014-10-27,141.17657470703125
2014-10-28,142.6122589111328
2014-10-29,142.5132293701172
2014-10-30,144.7162322998047
2014-10-31,135.5082550048828
2014-11-03,133.6517791748047
2014-11-05,131.70872497558594
2014-11-07,130.4463348388672
2014-11-10,133.54042053222656
2014-11-11,131.9191131591797
2014-11-12,131.1270294189453
2014-11-13,132.83494567871094
2014-11-14,134.6171417236328
2014-11-17,134.36964416503906
2014-11-18,133.6889190673828
2014-11-19,133.40426635742188
2014-11-20,133.4908905029297
2014-11-21,132.47605895996094
2014-11-24,133.4290313720703
2014-11-25,133.30526733398438
2014-11-26,133.11959838867188
2014-11-27,131.461181640625
2014-11-28,130.9166259765625
2014-12-01,129.79039001464844
2014-12-02,128.1443328857422
2014-12-03,128.4537353515625
2014-12-04,132.73593139648438
2014-12-05,131.56021118164062
2014-12-08,129.282958984375
2014-12-09,124.95125579833984
2014-12-10,132.00572204589844
2014-12-11,132.01812744140625
2014-12-12,136.4364776611328
2014-12-15,131.68397521972656
2014-12-16,127.51314544677734
2014-12-17,132.42652893066406
2014-12-18,129.7161102294922
2014-12-19,134.23348999023438
2014-12-22,133.4166259765625
2014-12-23,131.33743286132812
2014-12-24,130.40919494628906
2014-12-26,131.26318359375
2014-12-29,134.1592254638672
2014-12-30,132.50079345703125
2014-12-31,132.63693237304688
2015-01-01,133.5527801513672
2015-01-02,132.79783630371094
2015-01-05,136.60972595214844
2015-01-06,133.18148803710938
2015-01-07,131.7334747314453
2015-01-08,130.9042510986328
2015-01-09,130.3473358154297
2015-01-12,129.82749938964844
2015-01-13,129.7408905029297
2015-01-14,126.53541564941406
2015-01-15,132.35227966308594
2015-01-16,133.63941955566406
2015-01-19,125.33492279052734
2015-01-20,124.1839370727539
2015-01-21,123.05767059326172
2015-01-22,130.1492919921875
2015-01-23,132.674072265625
2015-01-27,129.19631958007812
2015-01-28,130.55770874023438
2015-01-29,132.45127868652344
2015-01-30,130.0007781982422
2015-02-02,132.2409210205078
2015-02-03,131.10227966308594
2015-02-04,130.0750274658203
2015-02-05,129.9884033203125
2015-02-06,130.3473358154297
2015-02-09,128.25570678710938
2015-02-10,128.71365356445312
2015-02-11,136.2136993408203
2015-02-12,136.26318359375
2015-02-13,135.4463653564453
2015-02-16,135.49588012695312
2015-02-18,137.6988525390625
2015-02-19,144.10977172851562
2015-02-20,144.10977172851562
2015-02-23,159.08511352539062
2015-02-24,153.1568603515625
2015-02-25,149.23358154296875
2015-02-26,141.82017517089844
2015-02-27,143.2681884765625
2015-03-02,142.05532836914062
2015-03-03,139.20877075195312
2015-03-04,137.4636993408203
2015-03-05,140.9290771484375
2015-03-09,136.46121215820312
2015-03-10,136.4488525390625
2015-03-11,137.16665649414062
2015-03-12,137.42657470703125
2015-03-13,133.45379638671875
2015-03-16,134.19635009765625
2015-03-17,135.16168212890625
2015-03-18,132.52557373046875
2015-03-19,131.21365356445312
2015-03-20,131.34979248046875
2015-03-23,130.18643188476562
2015-03-24,132.27801513671875
2015-03-25,129.95127868652344
2015-03-26,130.57008361816406
2015-03-27,130.63197326660156
2015-03-30,132.95872497558594
2015-03-31,140.58253479003906
2015-04-01,138.8622283935547
2015-04-06,139.2335205078125
2015-04-07,134.80279541015625
2015-04-08,136.6344757080078
2015-04-09,138.97360229492188
2015-04-10,138.65184020996094
2015-04-13,139.8523406982422
2015-04-15,139.53053283691406
2015-04-16,140.44639587402344
2015-04-17,138.66419982910156
2015-04-20,142.78550720214844
2015-04-21,138.54042053222656
2015-04-22,141.15184020996094
2015-04-23,139.1097412109375
2015-04-24,135.3721160888672
2015-04-27,129.38198852539062
2015-04-28,129.9389190673828
2015-04-29,132.58741760253906
2015-04-30,136.74586486816406
2015-05-04,136.47357177734375
2015-05-05,134.97608947753906
2015-05-06,131.7334747314453
2015-05-07,126.30026245117188
2015-05-08,127.26563262939453
2015-05-11,130.80523681640625
2015-05-12,132.4018096923828
2015-05-13,132.3646697998047
2015-05-14,133.5527801513672
2015-05-15,130.38442993164062
2015-05-18,129.7779998779297
2015-05-19,129.72850036621094
2015-05-20,130.63197326660156
2015-05-21,128.71365356445312
2015-05-22,129.13446044921875
2015-05-25,129.13446044921875
2015-05-26,129.95127868652344
2015-05-27,127.66166687011719
2015-05-28,124.24579620361328
2015-05-29,123.54035949707031
2015-06-01,122.83490753173828
2015-06-02,115.89179229736328
2015-06-03,116.4239730834961
2015-06-04,118.8497314453125
2015-06-05,117.30268096923828
2015-06-08,120.07498168945312
2015-06-09,118.787841796875
2015-06-10,116.88188934326172
2015-06-11,116.49822235107422
2015-06-12,116.37446594238281
2015-06-15,118.31755065917969
2015-06-16,118.25566101074219
2015-06-17,116.33734130859375
2015-06-18,116.49822235107422
2015-06-19,113.45365142822266
2015-06-22,112.3274154663086
2015-06-23,112.67394256591797
2015-06-24,117.64922332763672
2015-06-25,118.41655731201172
2015-06-26,117.29031372070312
2015-06-29,115.32247161865234
2015-06-30,122.12945556640625
2015-07-01,119.5304183959961
2015-07-02,121.1640853881836
2015-07-03,123.86211395263672
2015-07-06,122.48836517333984
2015-07-07,121.08984375
2015-07-08,115.14920806884766
2015-07-09,115.95366668701172
2015-07-10,117.1170425415039
2015-07-13,117.32744598388672
2015-07-14,120.50814819335938
2015-07-15,133.18148803710938
2015-07-16,137.51321411132812
2015-07-17,136.90676879882812
2015-07-20,137.5750732421875
2015-07-21,131.0280303955078
2015-07-22,133.40426635742188
2015-07-23,135.86717224121094
2015-07-24,131.7582244873047
2015-07-27,132.4389190673828
2015-07-28,131.7211151123047
2015-07-29,129.67901611328125
2015-07-30,126.42401885986328
2015-07-31,128.28048706054688
2015-08-03,134.95132446289062
2015-08-04,139.3820343017578
2015-08-05,141.1147003173828
2015-08-06,141.27560424804688
2015-08-07,138.2186737060547
2015-08-10,133.87457275390625
2015-08-11,130.49583435058594
2015-08-12,128.55274963378906
2015-08-13,128.36709594726562
2015-08-14,131.015625
2015-08-17,132.4389190673828
2015-08-18,133.40426635742188
2015-08-19,135.24835205078125
2015-08-20,132.55032348632812
2015-08-21,129.9389190673828
2015-08-24,122.40172576904297
2015-08-25,117.51309204101562
2015-08-26,117.10466003417969
2015-08-27,124.40669250488281
2015-08-28,121.25072479248047
2015-08-31,119.7531967163086
2015-09-01,121.90667724609375
2015-09-02,118.23092651367188
2015-09-03,117.84724426269531
2015-09-04,117.6368408203125
2015-09-07,114.45613098144531
2015-09-08,117.8967514038086
2015-09-09,117.82249450683594
2015-09-10,116.93140411376953
2015-09-11,116.99327850341797
2015-09-14,124.38194274902344
2015-09-15,119.06011962890625
2015-09-16,121.93142700195312
2015-09-18,120.53291320800781
2015-09-21,124.14554595947266
2015-09-22,122.4944076538086
2015-09-23,126.0201416015625
2015-09-24,129.0244598388672
2015-09-28,125.5732192993164
2015-09-29,129.95556640625
2015-09-30,123.90967559814453
2015-10-01,121.51365661621094
2015-10-05,124.97733306884766
2015-10-06,123.00341033935547
2015-10-07,124.12071228027344
2015-10-08,124.08346557617188
2015-10-09,123.82276916503906
2015-10-12,124.6048812866211
2015-10-13,123.99657440185547
2015-10-14,124.00898742675781
2015-10-15,126.60362243652344
2015-10-16,122.9040756225586
2015-10-19,121.20329284667969
2015-10-20,119.87494659423828
2015-10-21,120.94259643554688
2015-10-23,124.14554595947266
2015-10-26,120.681884765625
2015-10-27,121.00466918945312
2015-10-28,121.3398666381836
2015-10-29,123.71102905273438
2015-10-30,120.47083282470703
2015-11-02,116.93269348144531
2015-11-03,117.10649108886719
2015-11-04,120.09839630126953
2015-11-05,116.46092987060547
2015-11-06,110.60126495361328
2015-11-09,111.81788635253906
2015-11-10,109.14876556396484
2015-11-13,116.07608795166016
2015-11-16,114.30081176757812
2015-11-17,110.70056915283203
2015-11-18,109.7943115234375
2015-11-19,109.32256317138672
2015-11-20,112.89796447753906
2015-11-23,109.06185913085938
2015-11-24,111.58201599121094
2015-11-26,113.4814453125
2015-11-27,114.00285339355469
2015-11-30,114.2138900756836
2015-12-01,112.9476089477539
2015-12-02,112.61241912841797
2015-12-03,113.87870025634766
2015-12-04,117.5037612915039
2015-12-07,116.99476623535156
2015-12-08,117.0816650390625
2015-12-09,113.79180145263672
2015-12-10,110.14193725585938
2015-12-11,110.30331420898438
2015-12-14,111.47029113769531
2015-12-15,111.5696029663086
2015-12-16,111.19717407226562
2015-12-17,114.11458587646484
2015-12-18,112.8110580444336
2015-12-21,116.52300262451172
2015-12-22,118.47209167480469
2015-12-23,121.43917846679688
2015-12-24,145.5730743408203
2015-12-28,152.79833984375
2015-12-29,161.69956970214844
2015-12-30,162.92860412597656
2015-12-31,159.08009338378906
2016-01-01,153.28248596191406
2016-01-04,145.1261444091797
2016-01-05,143.84744262695312
2016-01-06,140.49551391601562
2016-01-07,134.53652954101562
2016-01-08,136.249755859375
2016-01-11,143.7978057861328
2016-01-12,145.27511596679688
2016-01-13,136.9573516845703
2016-01-14,134.95863342285156
2016-01-15,130.97354125976562
2016-01-18,133.56817626953125
2016-01-19,140.04856872558594
2016-01-20,137.49119567871094
2016-01-21,139.87478637695312
2016-01-22,136.2248992919922
2016-01-25,135.43035888671875
2016-01-27,137.156005859375
2016-01-28,139.42784118652344
2016-01-29,148.76361083984375
2016-02-01,142.0597381591797
2016-02-02,142.09695434570312
2016-02-03,141.81146240234375
2016-02-04,141.4762725830078
2016-02-05,140.49551391601562
2016-02-08,144.34402465820312
2016-02-09,142.4322052001953
2016-02-10,134.4620361328125
2016-02-11,124.39382934570312
2016-02-12,124.39382934570312
2016-02-15,126.75260162353516
2016-02-16,121.61297607421875
2016-02-17,122.39509582519531
2016-02-18,119.58939361572266
2016-02-19,115.10774993896484
2016-02-22,113.29521942138672
2016-02-23,113.84146881103516
2016-02-24,111.64408874511719
2016-02-25,113.51869201660156
2016-02-26,111.40821075439453
2016-02-29,109.70741271972656
2016-03-01,120.7315444946289
2016-03-02,124.14554595947266
2016-03-03,127.94438171386719
2016-03-04,133.7792205810547
2016-03-08,131.17218017578125
2016-03-09,130.1045379638672
2016-03-10,124.96489715576172
2016-03-11,122.3330307006836
2016-03-14,120.79362487792969
2016-03-15,114.89669799804688
2016-03-16,113.12142181396484
2016-03-17,116.34920501708984
2016-03-18,115.96434783935547
2016-03-21,112.10343170166016
2016-03-22,113.28280639648438
2016-03-23,114.22631072998047
2016-03-28,114.74903106689453
2016-03-29,112.42168426513672
2016-03-30,115.52066040039062
2016-03-31,117.02659606933594
2016-04-01,116.34207153320312
2016-04-04,117.81066131591797
2016-04-05,118.69430541992188
2016-04-06,119.67750549316406
2016-04-07,121.38257598876953
2016-04-08,123.10006713867188
2016-04-11,122.5275650024414
2016-04-12,124.46908569335938
2016-04-13,127.92900085449219
2016-04-18,126.3857192993164
2016-04-20,126.64707946777344
2016-04-21,128.60105895996094
2016-04-22,127.71741485595703
2016-04-25,131.63780212402344
2016-04-26,134.064697265625
2016-04-27,137.25079345703125
2016-04-28,132.11073303222656
2016-04-29,133.91534423828125
2016-05-02,130.74169921875
2016-05-03,129.14866638183594
2016-05-04,128.2525634765625
2016-05-05,129.48471069335938
2016-05-06,127.9787826538086
2016-05-09,128.19033813476562
2016-05-10,129.89537048339844
2016-05-11,128.21524047851562
2016-05-12,128.31480407714844
2016-05-13,125.40251922607422
2016-05-16,125.46475219726562
2016-05-17,125.43985748291016
2016-05-18,124.4815444946289
2016-05-19,129.57180786132812
2016-05-20,128.32723999023438
2016-05-23,128.16546630859375
2016-05-24,129.8580780029297
2016-05-25,127.13246154785156
2016-05-26,129.111328125
2016-05-27,126.73420715332031
2016-05-30,123.95882415771484
2016-05-31,123.61034393310547
2016-06-01,124.133056640625
2016-06-02,121.44479370117188
2016-06-03,123.57300567626953
2016-06-06,123.49833679199219
2016-06-07,124.00860595703125
2016-06-08,122.31599426269531
2016-06-09,121.96751403808594
2016-06-10,120.8847427368164
2016-06-13,119.29169464111328
2016-06-14,119.31658172607422
2016-06-15,115.94380187988281
2016-06-16,113.09375762939453
2016-06-17,111.79940795898438
2016-06-20,111.60028076171875
2016-06-21,111.82429504394531
2016-06-22,112.90707397460938
2016-06-23,114.97305297851562
2016-06-24,115.98114776611328
2016-06-27,114.4503402709961
2016-06-28,113.7160415649414
2016-06-29,121.08387756347656
2016-06-30,119.72730255126953
2016-07-01,117.43728637695312
2016-07-04,119.5281753540039
2016-07-05,119.66506958007812
2016-07-07,121.78083801269531
2016-07-08,120.08822631835938
2016-07-11,119.14234924316406
2016-07-12,118.93077850341797
2016-07-13,119.72730255126953
2016-07-14,120.0508804321289
2016-07-15,117.13860321044922
2016-07-18,117.10126495361328
2016-07-19,118.28359985351562
2016-07-20,118.61962890625
2016-07-21,118.81876373291016
2016-07-22,120.81006622314453
2016-07-25,122.2164306640625
2016-07-26,119.61528015136719
2016-07-27,120.39936828613281
2016-07-28,122.58979797363281
2016-07-29,120.57359313964844
2016-08-01,122.12931060791016
2016-08-02,118.1342544555664
2016-08-03,124.4815444946289
2016-08-04,122.22886657714844
2016-08-05,123.48588562011719
2016-08-08,127.05779266357422
2016-08-09,126.88355255126953
2016-08-10,126.95822143554688
2016-08-11,127.43115997314453
2016-08-12,127.28182220458984
2016-08-16,122.66446685791016
2016-08-17,126.84622192382812
2016-08-18,128.02854919433594
2016-08-19,126.9457778930664
2016-08-22,125.76344299316406
2016-08-23,128.9121856689453
2016-08-24,129.44735717773438
2016-08-25,129.89537048339844
2016-08-26,130.56747436523438
2016-08-29,129.57180786132812
2016-08-30,129.57180786132812
2016-08-31,129.4597930908203
2016-09-01,129.4597930908203
2016-09-02,132.80767822265625
2016-09-06,131.25198364257812
2016-09-07,128.38946533203125
2016-09-08,131.91160583496094
2016-09-09,127.64274597167969
2016-09-12,125.8630142211914
2016-09-14,127.03290557861328
2016-09-15,126.12437438964844
2016-09-16,127.2320327758789
2016-09-19,124.51887512207031
2016-09-20,123.03755187988281
2016-09-21,124.54376983642578
2016-09-22,126.84668731689453
2016-09-23,124.4317398071289
2016-09-26,125.72634887695312
2016-09-27,125.72634887695312
2016-09-28,126.78443908691406
2016-09-29,123.27406311035156
2016-09-30,126.32386016845703
2016-10-03,127.56867218017578
2016-10-04,128.53961181640625
2016-10-05,126.00020599365234
2016-10-06,130.29483032226562
2016-10-07,129.4359130859375
2016-10-10,128.21597290039062
2016-10-13,124.51888275146484
2016-10-14,125.53962707519531
2016-10-17,127.05830383300781
2016-10-18,129.46078491210938
2016-10-19,128.96287536621094
2016-10-20,129.44833374023438
2016-10-21,130.6682586669922
2016-10-24,131.22842407226562
2016-10-25,130.2823486328125
2016-10-26,132.28651428222656
2016-10-27,131.0417022705078
2016-10-28,129.09979248046875
2016-11-01,130.76783752441406
2016-11-02,129.27406311035156
2016-11-03,125.72634887695312
2016-11-04,127.4566421508789
2016-11-07,127.05830383300781
2016-11-08,125.83838653564453
2016-11-09,122.72635650634766
2016-11-10,125.01679992675781
2016-11-11,124.3695068359375
2016-11-15,115.30724334716797
2016-11-16,119.50226593017578
2016-11-17,113.06658172607422
2016-11-18,112.1703109741211
2016-11-21,112.07072448730469
2016-11-22,115.41926574707031
2016-11-23,117.93380737304688
2016-11-24,118.64334106445312
2016-11-25,118.71803283691406
2016-11-28,117.64749908447266
2016-11-29,117.48567199707031
2016-11-30,120.52302551269531
2016-12-01,119.12882232666016
2016-12-02,117.759521484375
2016-12-05,118.19520568847656
2016-12-06,117.51057434082031
2016-12-07,116.36534118652344
2016-12-08,115.97945404052734
2016-12-09,117.14956665039062
2016-12-12,119.76367950439453
2016-12-13,118.61846160888672
