Date,KALYANKJIL
2021-07-16,74.09272766113281
2021-07-19,71.91934967041016
2021-07-20,71.5241928100586
2021-07-22,72.41329956054688
2021-07-23,71.42539978027344
2021-07-26,71.2278060913086
2021-07-27,71.17842864990234
2021-07-28,69.99293518066406
2021-07-29,70.09172058105469
2021-07-30,70.09172058105469
2021-08-02,70.88204193115234
2021-08-03,73.40120697021484
2021-08-04,71.5241928100586
2021-08-05,69.99293518066406
2021-08-06,66.04132843017578
2021-08-09,66.04132843017578
2021-08-10,65.20160675048828
2021-08-11,66.18951416015625
2021-08-12,66.28829193115234
2021-08-13,65.30038452148438
2021-08-16,64.21370697021484
2021-08-17,63.22579574584961
2021-08-18,62.08970642089844
2021-08-20,61.05241012573242
2021-08-23,61.29938507080078
2021-08-24,61.546363830566406
2021-08-25,62.53426742553711
2021-08-26,62.18850326538086
2021-08-27,62.13910675048828
2021-08-30,62.18850326538086
2021-08-31,66.28829193115234
2021-09-01,65.49798583984375
2021-09-02,64.164306640625
2021-09-03,65.39918518066406
2021-09-06,65.84374237060547
2021-09-07,66.43648529052734
2021-09-08,66.14010620117188
2021-09-09,65.15220642089844
2021-09-13,65.00402069091797
2021-09-14,65.84374237060547
2021-09-15,70.43749237060547
2021-09-16,71.77116394042969
2021-09-17,71.03023529052734
2021-09-20,68.80745697021484
2021-09-21,67.07862091064453
2021-09-22,69.79535675048828
2021-09-23,69.05442810058594
2021-09-24,68.65927124023438
2021-09-27,68.26409912109375
2021-09-28,68.21471405029297
2021-09-29,69.2026138305664
2021-09-30,72.01813507080078
2021-10-01,72.61087799072266
2021-10-04,72.5120849609375
2021-10-05,71.42539978027344
2021-10-06,69.69656372070312
2021-10-07,78.98284912109375
2021-10-08,77.05644226074219
2021-10-11,77.1058349609375
2021-10-12,78.04434967041016
2021-10-13,77.05644226074219
2021-10-14,77.84677124023438
2021-10-18,77.00704956054688
2021-10-19,74.58668518066406
2021-10-20,74.14213562011719
2021-10-21,74.68547821044922
2021-10-22,74.4878921508789
2021-10-25,73.25301361083984
2021-10-26,74.883056640625
2021-10-27,75.3276138305664
2021-10-28,75.62397766113281
2021-10-29,75.3276138305664
2021-11-01,75.72277069091797
2021-11-02,77.00704956054688
2021-11-03,76.61189270019531
2021-11-04,77.05644226074219
2021-11-08,77.35282135009766
2021-11-09,77.69857788085938
2021-11-10,80.51410675048828
2021-11-11,78.88406372070312
2021-11-12,77.1058349609375
2021-11-15,74.883056640625
2021-11-16,74.43849182128906
2021-11-17,73.69757843017578
2021-11-18,71.96873474121094
2021-11-22,67.67135620117188
2021-11-23,69.25200653076172
2021-11-24,70.58567810058594
2021-11-25,69.89414978027344
2021-11-26,66.58467102050781
2021-11-29,65.59676361083984
2021-11-30,66.23890686035156
2021-12-01,67.07862091064453
2021-12-02,67.17741394042969
2021-12-03,68.36289978027344
2021-12-06,66.88102722167969
2021-12-07,67.02922058105469
2021-12-08,67.86894226074219
2021-12-09,69.64717102050781
2021-12-10,70.88204193115234
2021-12-13,69.59777069091797
2021-12-14,68.95564270019531
2021-12-15,68.46168518066406
2021-12-16,69.4495849609375
2021-12-17,67.42438507080078
2021-12-20,65.89313507080078
2021-12-21,66.43648529052734
2021-12-22,66.78225708007812
2021-12-23,66.73285675048828
2021-12-24,66.93043518066406
2021-12-27,66.43648529052734
2021-12-28,66.83164978027344
2021-12-29,66.28829193115234
2021-12-30,65.99193572998047
2021-12-31,67.6219711303711
2022-01-03,67.42438507080078
2022-01-04,70.04232025146484
2022-01-05,72.21571350097656
2022-01-06,70.9808349609375
2022-01-07,70.6844711303711
2022-01-10,70.63506317138672
2022-01-11,69.25200653076172
2022-01-12,69.0050277709961
2022-01-13,69.0050277709961
2022-01-14,69.05442810058594
2022-01-17,68.8568344116211
2022-01-18,67.91834259033203
2022-01-19,67.12801361083984
2022-01-20,67.07862091064453
2022-01-21,66.97982788085938
2022-01-24,64.3125
2022-01-25,65.49798583984375
2022-01-27,64.85584259033203
2022-01-28,65.49798583984375
2022-01-31,65.74494934082031
2022-02-01,65.94253540039062
2022-02-02,68.90623474121094
2022-02-03,66.93043518066406
2022-02-04,66.04132843017578
2022-02-07,65.00402069091797
2022-02-08,64.21370697021484
2022-02-09,64.06552124023438
2022-02-10,64.06552124023438
2022-02-11,63.52217483520508
2022-02-14,61.99092102050781
2022-02-15,62.53426742553711
2022-02-16,62.73184585571289
2022-02-17,62.18850326538086
2022-02-18,61.546363830566406
2022-02-21,59.71874237060547
2022-02-22,58.53325653076172
2022-02-23,58.53325653076172
2022-02-24,55.2731819152832
2022-02-25,58.73084259033203
2022-02-28,58.23688888549805
2022-03-02,58.33567810058594
2022-03-03,58.92842102050781
2022-03-04,61.200599670410156
2022-03-07,59.37297439575195
2022-03-08,59.27418518066406
2022-03-09,60.75604248046875
2022-03-10,61.05241012573242
2022-03-11,60.657249450683594
2022-03-14,59.71874237060547
2022-03-15,59.52116394042969
2022-03-16,59.965721130371094
2022-03-17,60.410274505615234
2022-03-21,60.163299560546875
2022-03-22,60.509063720703125
2022-03-23,59.52116394042969
2022-03-24,58.92842102050781
2022-03-25,58.87902069091797
2022-03-28,58.33567810058594
2022-03-29,60.06450653076172
2022-03-30,60.21269607543945
2022-03-31,58.039310455322266
2022-04-01,61.15120315551758
2022-04-04,63.71974563598633
2022-04-05,63.571563720703125
2022-04-06,65.49798583984375
2022-04-07,65.30038452148438
2022-04-08,65.39918518066406
2022-04-11,64.80644989013672
2022-04-12,63.71974563598633
2022-04-13,64.80644989013672
2022-04-18,63.22579574584961
2022-04-19,62.040313720703125
2022-04-20,62.287288665771484
2022-04-21,63.373985290527344
2022-04-22,62.38608169555664
2022-04-25,61.200599670410156
2022-04-26,62.43547439575195
2022-04-27,61.44757080078125
2022-04-28,60.95362091064453
2022-04-29,60.163299560546875
2022-05-02,59.86692428588867
2022-05-04,59.669349670410156
2022-05-05,59.71874237060547
2022-05-06,59.471763610839844
2022-05-09,58.5826530456543
2022-05-10,57.74293899536133
2022-05-11,60.70664596557617
2022-05-12,61.101806640625
2022-05-13,60.95362091064453
2022-05-16,62.68244934082031
2022-05-17,62.78124237060547
2022-05-18,61.59575653076172
2022-05-19,60.311485290527344
2022-05-20,61.24999237060547
2022-05-23,60.262088775634766
2022-05-24,59.17539596557617
2022-05-25,58.08870315551758
2022-05-26,58.08870315551758
2022-05-27,57.644142150878906
2022-05-30,58.68144607543945
2022-05-31,59.4223747253418
2022-06-01,59.916324615478516
2022-06-02,60.45967102050781
2022-06-03,59.76813507080078
2022-06-06,59.965721130371094
2022-06-07,59.570556640625
2022-06-08,59.32358169555664
2022-06-09,59.71874237060547
2022-06-10,59.22479248046875
2022-06-13,57.891117095947266
2022-06-14,57.594749450683594
2022-06-15,57.84172821044922
2022-06-16,57.298377990722656
2022-06-17,56.70563507080078
2022-06-20,55.17438507080078
2022-06-21,56.35987091064453
2022-06-22,57.15019607543945
2022-06-23,57.594749450683594
2022-06-24,57.644142150878906
2022-06-27,57.74293899536133
2022-06-28,59.71874237060547
2022-06-29,59.81753158569336
2022-06-30,59.17539596557617
2022-07-01,60.657249450683594
2022-07-04,60.45967102050781
2022-07-05,60.45967102050781
2022-07-06,60.45967102050781
2022-07-07,62.880035400390625
2022-07-08,62.18850326538086
2022-07-11,62.978824615478516
2022-07-12,62.83063888549805
2022-07-13,63.12701416015625
2022-07-14,64.85584259033203
2022-07-15,65.44857788085938
2022-07-18,64.55946350097656
2022-07-19,64.7570571899414
2022-07-20,64.6088638305664
2022-07-21,64.11490631103516
2022-07-22,64.06552124023438
2022-07-25,64.26309967041016
2022-07-26,63.62096405029297
2022-07-27,64.90523529052734
2022-07-28,64.65825653076172
2022-07-29,64.26309967041016
2022-08-01,64.80644989013672
2022-08-02,65.15220642089844
2022-08-03,65.69554901123047
2022-08-04,69.4495849609375
2022-08-05,70.33869934082031
2022-08-08,70.53628540039062
2022-08-10,68.41229248046875
2022-08-11,69.2026138305664
2022-08-12,69.10382080078125
2022-08-16,69.40019226074219
2022-08-17,69.64717102050781
2022-08-18,69.94355010986328
2022-08-19,69.1532211303711
2022-08-22,69.40019226074219
2022-08-23,76.414306640625
2022-08-24,79.0816421508789
2022-08-25,80.51410675048828
2022-08-26,78.53829956054688
2022-08-29,76.36490631103516
2022-08-30,80.66228485107422
2022-09-01,82.78628540039062
2022-09-02,83.77418518066406
2022-09-05,81.60079956054688
2022-09-06,80.02014923095703
2022-09-07,81.20563507080078
2022-09-08,81.9959487915039
2022-09-09,81.45260620117188
2022-09-12,80.61289978027344
2022-09-13,82.539306640625
2022-09-14,90.73889923095703
2022-09-15,96.22176361083984
2022-09-16,93.15927124023438
2022-09-19,96.51812744140625
2022-09-20,95.62902069091797
2022-09-21,92.51712799072266
2022-09-22,92.61591339111328
2022-09-23,92.02317810058594
2022-09-26,88.17034149169922
2022-09-27,95.53022766113281
2022-09-28,93.6532211303711
2022-09-29,93.75200653076172
2022-09-30,95.13507080078125
2022-10-03,93.10987091064453
2022-10-04,98.98788452148438
2022-10-06,98.2963638305664
2022-10-07,100.5191421508789
2022-10-10,100.5191421508789
2022-10-11,96.4193344116211
2022-10-12,95.18446350097656
2022-10-13,99.77821350097656
2022-10-14,101.90221405029297
2022-10-17,102.59373474121094
2022-10-18,106.39715576171875
2022-10-19,104.07559204101562
2022-10-20,103.23587036132812
2022-10-21,98.8396987915039
2022-10-24,101.80342102050781
2022-10-25,98.88909912109375
2022-10-27,101.55643463134766
2022-10-28,103.38406372070312
2022-10-31,101.26007080078125
2022-11-01,100.76611328125
2022-11-02,100.56854248046875
2022-11-03,100.17337799072266
2022-11-04,103.18647003173828
2022-11-07,104.02619171142578
2022-11-09,106.00200653076172
2022-11-10,101.55643463134766
2022-11-11,102.19857788085938
2022-11-14,101.55643463134766
2022-11-15,102.09978485107422
2022-11-16,100.12397003173828
2022-11-17,99.383056640625
2022-11-18,97.30845642089844
2022-11-21,94.83869934082031
2022-11-22,90.09676361083984
2022-11-23,97.50603485107422
2022-11-24,97.75300598144531
2022-11-25,98.93849182128906
2022-11-28,98.64212799072266
2022-11-29,97.75300598144531
2022-11-30,104.61893463134766
2022-12-01,104.76712036132812
2022-12-02,108.42236328125
2022-12-05,114.1028060913086
2022-12-06,112.17639923095703
2022-12-07,108.52115631103516
2022-12-08,106.4959487915039
2022-12-09,109.31148529052734
2022-12-12,117.56047058105469
2022-12-13,117.75804138183594
2022-12-14,117.26409912109375
2022-12-15,117.51107025146484
2022-12-16,123.93244171142578
2022-12-19,127.63706970214844
2022-12-20,129.46469116210938
2022-12-21,122.15421295166016
2022-12-22,121.16632080078125
2022-12-23,106.39715576171875
2022-12-26,120.2771987915039
2022-12-27,122.49998474121094
2022-12-28,129.5634765625
2022-12-29,124.96974182128906
2022-12-30,125.0191421508789
2023-01-02,123.58667755126953
2023-01-03,123.19151306152344
2023-01-04,119.33869934082031
2023-01-05,121.61087036132812
2023-01-06,118.94352722167969
2023-01-09,123.68546295166016
2023-01-10,119.38809204101562
2023-01-11,117.85684204101562
2023-01-12,117.3628921508789
2023-01-13,121.56147766113281
2023-01-16,119.73384857177734
2023-01-17,119.14111328125
2023-01-18,117.56047058105469
2023-01-19,118.15320587158203
2023-01-20,117.85684204101562
2023-01-23,118.15320587158203
2023-01-24,117.46168518066406
2023-01-25,114.9425277709961
2023-01-27,109.65724182128906
2023-01-30,103.72982788085938
2023-01-31,116.5231704711914
2023-02-01,111.0403060913086
2023-02-02,109.31148529052734
2023-02-03,112.57156372070312
2023-02-06,118.4495849609375
2023-02-07,116.27619171142578
2023-02-08,115.73285675048828
2023-02-09,112.37397766113281
2023-02-10,112.27519226074219
2023-02-13,106.34777069091797
2023-02-14,103.97679901123047
2023-02-15,108.42236328125
2023-02-16,109.4102783203125
2023-02-17,109.80543518066406
2023-02-20,117.21470642089844
2023-02-21,115.48587799072266
2023-02-22,116.57255554199219
2023-02-23,116.86894226074219
2023-02-24,117.11591339111328
2023-02-27,113.9546127319336
2023-02-28,112.27519226074219
2023-03-01,114.00402069091797
2023-03-02,115.18949890136719
2023-03-03,115.63406372070312
2023-03-06,115.93042755126953
2023-03-08,115.73285675048828
2023-03-09,117.46168518066406
2023-03-10,114.9919204711914
2023-03-13,106.39715576171875
2023-03-14,106.5947494506836
2023-03-15,109.36087036132812
2023-03-16,107.63203430175781
2023-03-17,118.05442810058594
2023-03-20,117.06651306152344
2023-03-21,116.12801361083984
2023-03-22,117.11591339111328
2023-03-23,116.22679901123047
2023-03-24,115.18949890136719
2023-03-27,117.21470642089844
2023-03-28,105.85382080078125
2023-03-29,108.76812744140625
2023-03-31,104.07559204101562
2023-04-03,104.47075653076172
2023-04-05,104.81652069091797
2023-04-06,103.03829956054688
2023-04-10,102.74191284179688
2023-04-11,102.79132080078125
2023-04-12,102.14917755126953
2023-04-13,102.98889923095703
2023-04-17,102.19857788085938
2023-04-18,102.24797058105469
2023-04-19,101.35885620117188
2023-04-20,101.65522766113281
2023-04-21,101.85281372070312
2023-04-24,101.95159912109375
2023-04-25,101.90221405029297
2023-04-26,100.12397003173828
2023-04-27,100.46974182128906
2023-04-28,101.4576416015625
2023-05-02,104.32256317138672
2023-05-03,103.77922821044922
2023-05-04,104.37196350097656
2023-05-05,103.5322494506836
2023-05-08,103.63104248046875
2023-05-09,103.87801361083984
2023-05-10,103.63104248046875
2023-05-11,105.16227722167969
2023-05-12,107.23688507080078
2023-05-15,105.26107788085938
2023-05-16,107.03929901123047
2023-05-17,105.85382080078125
2023-05-18,105.45865631103516
2023-05-19,103.5322494506836
2023-05-22,105.70563507080078
2023-05-23,104.76712036132812
2023-05-24,104.81652069091797
2023-05-25,103.92739868164062
2023-05-26,104.37196350097656
2023-05-29,104.42135620117188
2023-05-30,104.07559204101562
2023-05-31,104.37196350097656
2023-06-01,107.38507080078125
2023-06-02,111.28729248046875
2023-06-05,109.85482025146484
2023-06-06,109.75603485107422
2023-06-07,109.21269226074219
2023-06-08,110.49696350097656
2023-06-09,109.65724182128906
2023-06-12,108.02720642089844
2023-06-13,113.41127014160156
2023-06-14,111.23788452148438
2023-06-15,112.81852722167969
2023-06-16,129.5141143798828
2023-06-19,131.24293518066406
2023-06-20,126.35281372070312
2023-06-21,127.0937271118164
2023-06-22,121.5120849609375
2023-06-23,125.06853485107422
2023-06-26,128.625
2023-06-27,134.00906372070312
2023-06-28,140.23284912109375
2023-06-30,145.27114868164062
2023-07-03,148.6300048828125
2023-07-04,145.27114868164062
2023-07-05,146.65423583984375
2023-07-06,151.9888916015625
2023-07-07,160.5836639404297
2023-07-10,161.81854248046875
2023-07-11,172.09271240234375
2023-07-12,177.4274139404297
2023-07-13,171.2530059814453
2023-07-14,180.4405059814453
2023-07-17,178.8104705810547
2023-07-18,172.14210510253906
2023-07-19,170.66026306152344
2023-07-20,168.78323364257812
2023-07-21,171.94451904296875
2023-07-24,170.7096710205078
2023-07-25,172.14210510253906
2023-07-26,172.1915283203125
2023-07-27,173.5745849609375
2023-07-28,173.13003540039062
2023-07-31,172.58665466308594
2023-08-01,170.46267700195312
2023-08-02,166.21470642089844
2023-08-03,168.38807678222656
2023-08-04,169.03211975097656
2023-08-07,172.7476348876953
2023-08-08,176.01731872558594
2023-08-09,180.92181396484375
2023-08-10,179.83192443847656
2023-08-11,200.5398406982422
2023-08-14,206.88104248046875
2023-08-16,220.7523651123047
2023-08-17,220.70281982421875
2023-08-18,212.6277313232422
2023-08-21,217.82948303222656
2023-08-22,221.54501342773438
2023-08-23,220.4551239013672
2023-08-24,214.75796508789062
2023-08-25,209.06082153320312
2023-08-28,218.5725860595703
2023-08-29,225.75595092773438
2023-08-30,230.66046142578125
2023-08-31,249.48585510253906
2023-09-01,243.24374389648438
2023-09-04,248.54457092285156
2023-09-05,240.419921875
2023-09-06,238.63648986816406
2023-09-07,240.17221069335938
2023-09-08,244.2345428466797
2023-09-11,245.17581176757812
2023-09-12,226.99447631835938
2023-09-13,221.24777221679688
2023-09-14,224.91375732421875
2023-09-15,226.54859924316406
2023-09-18,227.24217224121094
2023-09-20,217.13589477539062
2023-09-21,211.14151000976562
2023-09-22,213.7176055908203
2023-09-25,202.3232879638672
2023-09-26,214.55979919433594
2023-09-27,222.13949584960938
2023-09-28,222.1890411376953
2023-09-29,225.45870971679688
2023-10-03,227.53939819335938
2023-10-04,224.3192596435547
2023-10-05,232.24574279785156
2023-10-06,255.77745056152344
2023-10-09,248.94088745117188
2023-10-10,259.6416320800781
2023-10-11,268.7075500488281
2023-10-12,272.0267639160156
2023-10-13,271.8781433105469
2023-10-16,281.2413024902344
2023-10-17,291.9916076660156
2023-10-18,298.4318542480469
2023-10-19,301.5033264160156
2023-10-20,297.3419189453125
2023-10-23,284.7091369628906
2023-10-25,291.05029296875
2023-10-26,283.2724304199219
2023-10-27,284.8081970214844
2023-10-30,288.57330322265625
2023-10-31,286.0467529296875
2023-11-01,294.61724853515625
2023-11-02,295.40985107421875
2023-11-03,301.8501281738281
2023-11-06,318.4461669921875
2023-11-07,333.8533020019531
2023-11-08,344.70263671875
2023-11-09,333.0110778808594
2023-11-10,335.3890075683594
2023-11-13,334.1009826660156
2023-11-15,326.76898193359375
2023-11-16,310.6187744140625
2023-11-17,314.1856994628906
2023-11-20,310.9159851074219
2023-11-21,330.1377258300781
2023-11-22,330.08819580078125
2023-11-23,325.87725830078125
2023-11-24,326.17449951171875
2023-11-28,324.2424011230469
2023-11-29,318.69390869140625
2023-11-30,322.1121826171875
2023-12-01,331.7725524902344
2023-12-04,333.0110778808594
2023-12-05,334.0514221191406
2023-12-06,324.8368835449219
2023-12-07,318.94158935546875
2023-12-08,320.6259765625
2023-12-11,315.32513427734375
2023-12-12,312.05548095703125
2023-12-13,316.7618408203125
2023-12-14,321.220458984375
2023-12-15,313.2939758300781
2023-12-18,313.83892822265625
2023-12-19,312.5013122558594
2023-12-20,319.2883605957031
2023-12-21,324.19287109375
2023-12-22,330.6331481933594
2023-12-26,340.1448669433594
2023-12-27,348.91357421875
2023-12-28,342.2751770019531
2023-12-29,350.8456726074219
2024-01-01,358.97027587890625
2024-01-02,359.3666076660156
2024-01-03,356.29510498046875
2024-01-04,360.4565124511719
2024-01-05,354.46209716796875
2024-01-08,368.92791748046875
2024-01-09,378.7864685058594
2024-01-10,376.65625
2024-01-11,387.1092834472656
2024-01-12,385.82122802734375
2024-01-15,385.82122802734375
2024-01-16,364.5188293457031
2024-01-17,358.8216552734375
2024-01-18,358.6235046386719
2024-01-19,361.2491455078125
2024-01-23,348.91357421875
2024-01-24,358.1776123046875
2024-01-25,351.6878356933594
2024-01-29,351.6878356933594
2024-01-30,364.0234069824219
2024-01-31,346.98150634765625
2024-02-01,330.97991943359375
2024-02-02,344.70263671875
2024-02-05,336.7265930175781
2024-02-06,326.9671325683594
2024-02-07,334.1505432128906
2024-02-08,348.8144836425781
2024-02-09,354.6603088378906
2024-02-12,360.5555725097656
2024-02-13,363.1316833496094
2024-02-14,360.9023742675781
2024-02-15,388.050537109375
2024-02-16,381.06536865234375
2024-02-19,370.71136474609375
2024-02-20,361.1995849609375
2024-02-21,372.79205322265625
2024-02-22,380.3222351074219
2024-02-23,381.1148986816406
2024-02-26,375.86358642578125
2024-02-27,367.0949401855469
2024-02-28,375.02142333984375
2024-02-29,393.2027587890625
2024-03-01,395.77886962890625
2024-03-04,405.1915588378906
2024-03-05,399.5439758300781
2024-03-06,401.9219055175781
2024-03-07,405.68695068359375
2024-03-11,392.6578063964844
2024-03-12,377.99383544921875
2024-03-13,386.5148010253906
2024-03-14,382.2543029785156
2024-03-15,366.6490783691406
2024-03-18,369.6710510253906
2024-03-19,363.4289245605469
2024-03-20,364.37017822265625
2024-03-21,374.773681640625
2024-03-22,381.65985107421875
2024-03-26,397.166015625
2024-03-27,411.3345642089844
2024-03-28,423.8683166503906
2024-04-01,421.98577880859375
2024-04-02,424.66094970703125
2024-04-03,424.9086608886719
2024-04-04,426.9893798828125
2024-04-05,426.54351806640625
2024-04-08,429.4664306640625
2024-04-09,421.78765869140625
2024-04-10,414.10882568359375
2024-04-12,423.8187561035156
2024-04-15,414.9510192871094
2024-04-16,409.4520568847656
2024-04-18,398.4540100097656
2024-04-19,404.7951965332031
2024-04-22,398.0081787109375
2024-04-23,410.8391418457031
2024-04-24,417.9234313964844
2024-04-25,413.960205078125
2024-04-26,415.5455017089844
2024-04-29,407.8667297363281
2024-04-30,410.29425048828125
2024-05-02,408.0153503417969
2024-05-03,402.3677673339844
2024-05-06,396.37335205078125
2024-05-07,384.9295349121094
2024-05-08,389.6853942871094
2024-05-09,393.5
2024-05-10,406.77685546875
2024-05-13,396.42291259765625
2024-05-14,393.64862060546875
2024-05-15,405.38970947265625
2024-05-16,407.3218078613281
2024-05-17,411.08685302734375
2024-05-21,397.80999755859375
2024-05-22,396.12567138671875
2024-05-23,399.2962341308594
2024-05-24,398.25592041015625
2024-05-27,402.71453857421875
2024-05-28,398.7513122558594
2024-05-29,391.1716003417969
2024-05-30,381.31304931640625
2024-05-31,384.87994384765625
2024-06-03,387.35699462890625
2024-06-04,375.1700134277344
2024-06-05,398.850341796875
2024-06-06,395.9770202636719
2024-06-07,404.1016845703125
2024-06-10,405.4888000488281
2024-06-11,405.1915588378906
2024-06-12,400.4852294921875
2024-06-13,394.7384948730469
2024-06-14,396.8192138671875
2024-06-18,420.1032409667969
2024-06-19,419.6573486328125
2024-06-20,427.237060546875
2024-06-21,448.83673095703125
2024-06-24,442.0001220703125
2024-06-25,434.1231689453125
2024-06-26,452.4531555175781
2024-06-27,471.92254638671875
2024-06-28,496.5441589355469
2024-07-01,492.9277648925781
2024-07-02,491.3919982910156
2024-07-03,484.4067687988281
2024-07-04,486.0416259765625
2024-07-05,490.7479553222656
2024-07-08,491.63970947265625
2024-07-09,492.2837219238281
2024-07-10,499.2689208984375
2024-07-11,498.6248779296875
2024-07-12,500.60650634765625
2024-07-15,508.632080078125
2024-07-16,522.7015380859375
2024-07-18,514.676025390625
2024-07-19,524.0887451171875
2024-07-22,524.4354858398438
2024-07-23,547.6699829101562
2024-07-24,581.8529052734375
2024-07-25,568.4274291992188
2024-07-26,562.5816040039062
2024-07-29,567.3870849609375
2024-07-30,567.53564453125
2024-07-31,574.0750122070312
2024-08-01,559.5101928710938
2024-08-02,554.6056518554688
2024-08-05,539.5947875976562
2024-08-06,535.631591796875
2024-08-07,535.4334716796875
2024-08-08,531.6187744140625
2024-08-09,535.0447387695312
2024-08-12,548.0038452148438
2024-08-13,554.2599487304688
2024-08-14,564.6370849609375
2024-08-16,568.956787109375
2024-08-19,545.7198486328125
2024-08-20,538.1232299804688
2024-08-21,540.6553955078125
2024-08-22,592.2433471679688
2024-08-23,584.7955932617188
2024-08-26,612.4515380859375
2024-08-27,610.5647583007812
2024-08-28,606.940185546875
2024-08-29,606.3443603515625
2024-08-30,610.9122924804688
2024-09-02,635.3905029296875
2024-09-03,646.3138427734375
2024-09-04,649.6405029296875
2024-09-05,643.43408203125
2024-09-06,643.682373046875
2024-09-09,638.1212768554688
2024-09-10,635.7380981445312
2024-09-11,652.222412109375
2024-09-12,684.495849609375
2024-09-13,711.0593872070312
2024-09-16,695.0716552734375
2024-09-17,707.8817138671875
2024-09-18,692.5394897460938
2024-09-19,703.3137817382812
2024-09-20,725.40869140625
2024-09-23,763.2929077148438
2024-09-24,766.6195068359375
2024-09-25,752.9156494140625
2024-09-26,711.7048950195312
2024-09-27,701.7745971679688
2024-09-30,725.1604614257812
2024-10-01,744.9218139648438
2024-10-03,725.4583740234375
2024-10-04,707.9810180664062
2024-10-07,697.3059692382812
2024-10-08,705.001953125
2024-10-09,716.5210571289062
2024-10-10,713.790283203125
2024-10-11,715.27978515625
2024-10-14,745.5672607421875
2024-10-15,745.7658081054688
2024-10-16,746.1630859375
2024-10-17,722.975830078125
2024-10-18,713.9392700195312
2024-10-21,699.14306640625
2024-10-22,671.1892700195312
2024-10-23,689.80859375
2024-10-24,691.2484741210938
2024-10-25,667.0185546875
2024-10-28,664.3870239257812
2024-10-29,668.4584350585938
2024-10-30,669.5507202148438
2024-10-31,652.5700073242188
2024-11-01,666.124755859375
2024-11-04,654.903564453125
2024-11-05,647.7537841796875
2024-11-06,695.1212768554688
2024-11-07,701.1290893554688
2024-11-08,689.2623901367188
2024-11-11,695.3199462890625
2024-11-12,699.3912963867188
2024-11-13,665.7772827148438
2024-11-14,649.3425903320312
2024-11-18,663.5925903320312
2024-11-19,696.4618530273438
2024-11-21,706.7894287109375
2024-11-22,701.5263671875
2024-11-25,694.5255126953125
2024-11-26,688.517578125
2024-11-27,692.7877197265625
2024-11-28,702.718017578125
2024-11-29,719.4009399414062
2024-12-02,717.0672607421875
2024-12-03,721.7841186523438
2024-12-04,717.7127685546875
2024-12-05,715.6273803710938
2024-12-06,725.40869140625
2024-12-09,770.0454711914062
2024-12-10,753.61083984375
2024-12-11,757.632568359375
2024-12-12,754.8023681640625
2024-12-13,741.8930053710938
2024-12-16,757.9304809570312
2024-12-17,751.0785522460938
2024-12-18,748.9435424804688
2024-12-19,737.2754516601562
2024-12-20,714.1875
2024-12-23,718.9044189453125
2024-12-24,714.9818725585938
2024-12-26,721.386962890625
2024-12-27,716.6204223632812
2024-12-30,739.2118530273438
2024-12-31,760.9095458984375
2025-01-01,770.442626953125
2025-01-02,782.40869140625
2025-01-03,772.3790283203125
2025-01-06,739.3607788085938
2025-01-07,717.9113159179688
2025-01-08,701.4766845703125
2025-01-09,657.9323120117188
2025-01-10,622.3818359375
