Date,NATCOPHARM
1996-08-14,5.954462051391602
1996-08-15,5.954462051391602
1996-08-16,5.713715553283691
1996-08-19,5.1760478019714355
1996-08-20,5.256298542022705
1996-08-21,5.489018440246582
1996-08-22,5.5772929191589355
1996-08-23,5.5772929191589355
1996-08-26,5.336545944213867
1996-08-27,5.456919193267822
1996-08-28,5.5291428565979
1996-08-29,5.681615829467773
1996-08-30,5.6174163818359375
1996-09-02,5.689639568328857
1996-09-03,5.938412189483643
1996-09-04,5.970512866973877
1996-09-05,6.010634899139404
1996-09-06,6.211257457733154
1996-09-09,6.195208549499512
1996-09-10,5.737790584564209
1996-09-11,5.890262603759766
1996-09-12,5.866187572479248
1996-09-13,5.858163356781006
1996-09-16,5.737790584564209
1996-09-17,5.489018440246582
1996-09-18,5.721739768981934
1996-09-19,5.609391212463379
1996-09-20,5.657541751861572
1996-09-23,5.593342304229736
1996-09-24,5.537167549133301
1996-09-25,5.55321741104126
1996-09-26,5.537167549133301
1996-09-27,5.2402472496032715
1996-09-30,5.24827241897583
1996-10-01,4.895175933837891
1996-10-02,4.895175933837891
1996-10-03,4.895175933837891
1996-10-04,4.895175933837891
1996-10-07,4.6785054206848145
1996-10-08,4.590230941772461
1996-10-09,4.670482158660889
1996-10-10,4.983451843261719
1996-10-11,5.312472343444824
1996-10-14,4.991476058959961
1996-10-15,4.726655006408691
1996-10-16,4.895175933837891
1996-10-17,4.855053901672363
1996-10-18,4.822953701019287
1996-10-21,4.822953701019287
1996-10-22,4.911226749420166
1996-10-23,4.798880577087402
1996-10-24,4.718630313873291
1996-10-25,4.718630313873291
1996-10-28,4.686532020568848
1996-10-29,4.638382434844971
1996-10-30,4.638382434844971
1996-10-31,4.6544318199157715
1996-11-01,4.710607051849365
1996-11-04,4.574182510375977
1996-11-05,4.373561859130859
1996-11-06,4.333436489105225
1996-11-07,4.614306926727295
1996-11-08,4.6303558349609375
1996-11-11,4.566159248352051
1996-11-12,4.566159248352051
1996-11-13,4.694554805755615
1996-11-14,4.606281280517578
1996-11-15,4.493932723999023
1996-11-18,4.558132648468018
1996-11-19,4.509983062744141
1996-11-20,4.622331619262695
1996-11-21,4.814929008483887
1996-11-22,4.8069024085998535
1996-11-25,4.6785054206848145
1996-11-26,4.574182510375977
1996-11-27,4.606281280517578
1996-11-28,4.606281280517578
1996-11-29,4.349485874176025
1996-12-02,4.132813453674316
1996-12-03,3.9241669178009033
1996-12-04,3.8358941078186035
1996-12-05,3.603172779083252
1996-12-06,3.53094744682312
1996-12-09,3.3704497814178467
1996-12-10,3.3704497814178467
1996-12-11,3.3864991664886475
1996-12-12,3.4827985763549805
1996-12-13,3.5630476474761963
1996-12-16,3.811818838119507
1996-12-17,4.036513805389404
1996-12-18,4.317385673522949
1996-12-19,4.622331619262695
1996-12-20,4.830978870391846
1996-12-23,4.830978870391846
1996-12-24,4.766779899597168
1996-12-25,4.766779899597168
1996-12-26,5.055675983428955
1996-12-27,5.055675983428955
1996-12-30,5.055675983428955
1996-12-31,5.097115993499756
1997-01-01,5.453498840332031
1997-01-02,5.834746837615967
1997-01-03,6.108250617980957
1997-01-06,6.108250617980957
1997-01-07,6.108250617980957
1997-01-08,6.4812092781066895
1997-01-09,6.887321949005127
1997-01-10,6.920475006103516
1997-01-13,6.779579162597656
1997-01-14,6.646970272064209
1997-01-15,7.102809429168701
1997-01-16,6.7961530685424805
1997-01-17,6.323738098144531
1997-01-20,6.000507354736328
1997-01-21,5.735291004180908
1997-01-22,5.552954196929932
1997-01-23,5.552954196929932
1997-01-24,5.163418769836426
1997-01-27,5.436923027038574
1997-01-28,5.4452128410339355
1997-01-29,5.63583517074585
1997-01-30,5.561242580413818
1997-01-31,5.246298789978027
1997-02-03,5.02252197265625
1997-02-04,4.997660160064697
1997-02-05,5.146844863891602
1997-02-06,4.997660160064697
1997-02-07,5.179994106292725
1997-02-10,5.146844863891602
1997-02-11,5.221436023712158
1997-02-12,5.229722023010254
1997-02-13,5.279449939727783
1997-02-14,5.1551313400268555
1997-02-17,5.13855504989624
1997-02-18,5.088825702667236
1997-02-19,5.221436023712158
1997-02-20,5.221436023712158
1997-02-21,5.271162986755371
1997-02-24,5.014235973358154
1997-02-25,5.221436023712158
1997-02-26,5.296027660369873
1997-02-27,5.395484924316406
1997-02-28,5.395484924316406
1997-03-03,5.942490577697754
1997-03-04,6.050235271453857
1997-03-05,6.282299518585205
1997-03-06,6.290584564208984
1997-03-07,6.290584564208984
1997-03-10,5.859611511230469
1997-03-11,5.602683067321777
1997-03-12,5.63583517074585
1997-03-13,5.304315567016602
1997-03-14,5.304315567016602
1997-03-17,4.939642906188965
1997-03-18,4.616412162780762
1997-03-19,4.293180465698242
1997-03-20,4.0611162185668945
1997-03-21,3.9865238666534424
1997-03-24,3.9865238666534424
1997-03-25,4.077691555023193
1997-03-26,4.359485149383545
1997-03-27,4.508667945861816
1997-03-28,4.508667945861816
1997-03-31,4.1937255859375
1997-04-01,3.9119315147399902
1997-04-02,4.185437202453613
1997-04-03,4.359485149383545
1997-04-04,4.384349346160889
1997-04-07,4.41749906539917
1997-04-08,4.41749906539917
1997-04-09,4.59154748916626
1997-04-10,4.525243282318115
1997-04-11,4.384349346160889
1997-04-14,4.384349346160889
1997-04-15,4.309754848480225
1997-04-16,4.309754848480225
1997-04-17,4.384349346160889
1997-04-18,4.384349346160889
1997-04-21,4.392636775970459
1997-04-22,4.3511962890625
1997-04-23,4.268315315246582
1997-04-24,4.26002836227417
1997-04-25,4.293180465698242
1997-04-28,4.160572528839111
1997-04-29,4.1937255859375
1997-04-30,4.26002836227417
1997-05-01,4.26002836227417
1997-05-02,4.226876258850098
1997-05-05,4.119132995605469
1997-05-06,3.9367947578430176
1997-05-07,3.8787803649902344
1997-05-08,3.9367947578430176
1997-05-09,4.036252021789551
1997-05-12,3.9367947578430176
1997-05-13,3.829052448272705
1997-05-14,3.6632933616638184
1997-05-15,3.7295968532562256
1997-05-16,3.8124773502349854
1997-05-19,3.7295968532562256
1997-05-20,3.688157081604004
1997-05-21,3.646716833114624
1997-05-22,3.688157081604004
1997-05-23,3.6135647296905518
1997-05-26,3.6632933616638184
1997-05-27,3.646716833114624
1997-05-28,3.646716833114624
1997-05-29,3.7213096618652344
1997-05-30,3.887068748474121
1997-06-02,3.7876131534576416
1997-06-03,3.5969889163970947
1997-06-04,3.6550045013427734
1997-06-05,3.406364679336548
1997-06-06,3.480956792831421
1997-06-09,3.348349094390869
1997-06-10,3.16601300239563
1997-06-11,3.190877676010132
1997-06-12,3.2406046390533447
1997-06-13,3.2820451259613037
1997-06-16,3.2654688358306885
1997-06-17,3.2654688358306885
1997-06-18,3.257181167602539
1997-06-19,3.2488925457000732
1997-06-20,3.257181167602539
1997-06-23,3.116285562515259
1997-06-24,3.116285562515259
1997-06-25,3.190877676010132
1997-06-26,2.9919652938842773
1997-06-27,3.0251176357269287
1997-06-30,2.8593573570251465
1997-07-01,2.9173734188079834
1997-07-02,3.0665571689605713
1997-07-03,3.273756504058838
1997-07-04,3.480956792831421
1997-07-07,3.4975318908691406
1997-07-08,3.4975318908691406
1997-07-09,3.737884998321533
1997-07-10,4.003098964691162
1997-07-11,4.185437202453613
1997-07-14,4.160572528839111
1997-07-15,4.1937255859375
1997-07-16,4.0694050788879395
1997-07-17,4.160572528839111
1997-07-18,4.160572528839111
1997-07-21,4.077691555023193
1997-07-22,4.003098964691162
1997-07-23,4.14399528503418
1997-07-24,4.235164642333984
1997-07-25,4.218587398529053
1997-07-28,4.14399528503418
1997-07-29,4.152284145355225
1997-07-30,4.434074878692627
1997-07-31,4.715867042541504
1997-08-01,4.939642906188965
1997-08-04,4.972795009613037
1997-08-05,4.972795009613037
1997-08-06,4.981082916259766
1997-08-07,5.329178810119629
1997-08-08,5.702139854431152
1997-08-11,5.470074653625488
1997-08-12,5.478361129760742
1997-08-13,5.1551313400268555
1997-08-14,4.865050315856934
1997-08-15,4.865050315856934
1997-08-18,4.599836349487305
1997-08-19,4.558395862579346
1997-08-20,4.765594482421875
1997-08-21,4.740732192993164
1997-08-22,4.6412763595581055
1997-08-25,4.392636775970459
1997-08-26,4.41749906539917
1997-08-27,4.475514888763428
1997-08-28,4.492091178894043
1997-08-29,4.342906475067139
1997-09-01,4.293180465698242
1997-09-02,4.210299491882324
1997-09-03,4.442363739013672
1997-09-04,4.458940029144287
1997-09-05,4.475514888763428
1997-09-08,4.392636775970459
1997-09-09,4.467226505279541
1997-09-10,4.434074878692627
1997-09-11,4.1937255859375
1997-09-12,4.152284145355225
1997-09-15,4.293180465698242
1997-09-16,4.019675254821777
1997-09-17,4.127420425415039
1997-09-18,4.0611162185668945
1997-09-19,4.0611162185668945
1997-09-22,4.0611162185668945
1997-09-23,3.945085048675537
1997-09-24,4.027965068817139
1997-09-25,4.119132995605469
1997-09-26,4.4092116355896
1997-09-29,4.724155902862549
1997-09-30,4.724155902862549
1997-10-01,5.055675506591797
1997-10-02,5.055675506591797
1997-10-03,5.055675506591797
1997-10-06,5.055675506591797
1997-10-07,5.055675506591797
1997-10-08,5.055675506591797
1997-10-09,4.707580089569092
1997-10-10,4.434074878692627
1997-10-13,4.218587398529053
1997-10-14,4.077691555023193
1997-10-15,4.0694050788879395
1997-10-16,4.251739025115967
1997-10-17,4.376060962677002
1997-10-20,4.608123302459717
1997-10-21,4.59154748916626
1997-10-22,4.599836349487305
1997-10-23,4.790459632873535
1997-10-24,4.906489849090576
1997-10-27,4.831900119781494
1997-10-28,4.649563789367676
1997-10-29,4.981082916259766
1997-10-30,5.271162986755371
1997-10-31,5.271162986755371
1997-11-03,5.13026762008667
1997-11-04,5.370619773864746
1997-11-05,5.751866340637207
1997-11-06,5.63583517074585
1997-11-07,5.254587650299072
1997-11-10,5.02252197265625
1997-11-11,5.072250843048096
1997-11-12,4.972795009613037
1997-11-13,4.807036399841309
1997-11-14,4.807036399841309
1997-11-17,4.923067092895508
1997-11-18,5.097115993499756
1997-11-19,4.939642906188965
1997-11-20,4.964508056640625
1997-11-21,5.072250843048096
1997-11-24,5.005947113037109
1997-11-25,5.047386646270752
1997-11-26,4.997660160064697
1997-11-27,5.13026762008667
1997-11-28,5.420345783233643
1997-12-01,5.470074653625488
1997-12-02,5.370619773864746
1997-12-03,5.262874603271484
1997-12-04,5.055675506591797
1997-12-05,5.13855504989624
1997-12-08,5.047386646270752
1997-12-09,5.055675506591797
1997-12-10,5.221436023712158
1997-12-11,5.13855504989624
1997-12-12,5.063962459564209
1997-12-15,5.171706199645996
1997-12-16,5.097115993499756
1997-12-17,5.072250843048096
1997-12-18,4.972795009613037
1997-12-19,5.02252197265625
1997-12-22,5.072250843048096
1997-12-23,4.972795009613037
1997-12-24,5.014235973358154
1997-12-25,5.014235973358154
1997-12-26,4.889914512634277
1997-12-29,4.972795009613037
1997-12-30,4.848474979400635
1997-12-31,4.856764793395996
1998-01-01,5.055675506591797
1998-01-02,5.221436023712158
1998-01-05,5.238009929656982
1998-01-06,5.014235973358154
1998-01-07,5.055675506591797
1998-01-08,5.063962459564209
1998-01-09,4.807036399841309
1998-01-12,4.724155902862549
1998-01-13,4.815323352813721
1998-01-14,4.807036399841309
1998-01-15,4.666139602661133
1998-01-16,4.724155902862549
1998-01-19,4.6412763595581055
1998-01-20,4.492091178894043
1998-01-21,4.550107479095459
1998-01-22,4.475514888763428
1998-01-23,4.384349346160889
1998-01-26,4.384349346160889
1998-01-27,4.516956329345703
1998-01-28,4.309754848480225
1998-01-29,4.334619522094727
1998-01-30,4.558395862579346
1998-02-02,4.558395862579346
1998-02-03,4.392636775970459
1998-02-04,4.475514888763428
1998-02-05,4.475514888763428
1998-02-06,4.53353214263916
1998-02-09,4.516956329345703
1998-02-10,4.483804225921631
1998-02-11,4.475514888763428
1998-02-12,4.475514888763428
1998-02-13,4.475514888763428
1998-02-16,4.475514888763428
1998-02-17,4.475514888763428
1998-02-18,4.666139602661133
1998-02-19,4.68271541595459
1998-02-20,4.6412763595581055
1998-02-23,4.6412763595581055
1998-02-24,4.550107479095459
1998-02-25,4.790459632873535
1998-02-26,4.566684246063232
1998-02-27,4.6412763595581055
1998-03-02,4.392636775970459
1998-03-03,3.9865238666534424
1998-03-04,4.392636775970459
1998-03-05,4.831900119781494
1998-03-06,4.981082916259766
1998-03-09,4.989371299743652
1998-03-10,4.989371299743652
1998-03-11,5.014235973358154
1998-03-12,4.856764793395996
1998-03-13,4.856764793395996
1998-03-16,4.989371299743652
1998-03-17,4.939642906188965
1998-03-18,4.923067092895508
1998-03-19,4.914778232574463
1998-03-20,4.972795009613037
1998-03-23,4.972795009613037
1998-03-24,5.262874603271484
1998-03-25,5.287738800048828
1998-03-26,5.13855504989624
1998-03-27,5.179994106292725
1998-03-30,4.856764793395996
1998-03-31,4.815323352813721
1998-04-01,4.848474979400635
1998-04-02,4.500380039215088
1998-04-03,4.558395862579346
1998-04-06,4.550107479095459
1998-04-07,4.392636775970459
1998-04-08,4.392636775970459
1998-04-09,4.823611259460449
1998-04-10,5.271162986755371
1998-04-13,5.204858779907227
1998-04-14,5.204858779907227
1998-04-15,5.7270026206970215
1998-04-16,6.116538047790527
1998-04-17,5.909339427947998
1998-04-20,5.702139854431152
1998-04-21,5.776730060577393
1998-04-22,6.207705497741699
1998-04-23,6.771289348602295
1998-04-24,6.207705497741699
1998-04-27,6.108250617980957
1998-04-28,6.124825954437256
1998-04-29,6.008793354034424
1998-04-30,5.901049613952637
1998-05-01,5.901049613952637
1998-05-04,5.9673542976379395
1998-05-05,5.959066867828369
1998-05-06,5.88447380065918
1998-05-07,5.88447380065918
1998-05-08,5.619258880615234
1998-05-11,5.470074653625488
1998-05-12,5.387195110321045
1998-05-13,4.956221103668213
1998-05-14,4.6412763595581055
1998-05-15,4.740732192993164
1998-05-18,4.889914512634277
1998-05-19,5.188284397125244
1998-05-20,5.668984889984131
1998-05-21,5.610973358154297
1998-05-22,5.5115156173706055
1998-05-25,5.594394683837891
1998-05-26,5.387195110321045
1998-05-27,5.4286346435546875
1998-05-28,5.37890625
1998-05-29,4.848474979400635
1998-06-01,4.525243282318115
1998-06-02,4.08597993850708
1998-06-03,4.392636775970459
1998-06-04,4.268315315246582
1998-06-05,4.0611162185668945
1998-06-08,3.6798689365386963
1998-06-09,3.945085048675537
1998-06-10,3.8207645416259766
1998-06-11,3.9782369136810303
1998-06-12,3.8373403549194336
1998-06-15,3.6550045013427734
1998-06-16,3.480956792831421
1998-06-17,3.795900583267212
1998-06-18,4.044541835784912
1998-06-19,3.8373403549194336
1998-06-22,3.522397518157959
1998-06-23,3.364924430847168
1998-06-24,3.646716833114624
1998-06-25,3.331772804260254
1998-06-26,3.5887014865875244
1998-06-29,3.5887014865875244
1998-06-30,3.4892446994781494
1998-07-01,3.522397518157959
1998-07-02,3.522397518157959
1998-07-03,3.522397518157959
1998-07-06,3.439516067504883
1998-07-07,3.381500482559204
1998-07-08,3.480956792831421
1998-07-09,3.563836097717285
1998-07-10,3.8124773502349854
1998-07-13,3.737884998321533
1998-07-14,3.646716833114624
1998-07-15,3.4975318908691406
1998-07-16,3.580411434173584
1998-07-17,3.4975318908691406
1998-07-20,3.3234851360321045
1998-07-21,3.3234851360321045
1998-07-22,3.563836097717285
1998-07-23,3.4146525859832764
1998-07-24,3.6384289264678955
1998-07-27,3.3566367626190186
1998-07-28,3.116285562515259
1998-07-29,3.149437665939331
1998-07-30,3.0665571689605713
1998-07-31,2.867645502090454
1998-08-03,2.627293825149536
1998-08-04,2.7267494201660156
1998-08-05,2.809629440307617
1998-08-06,2.8344924449920654
1998-08-07,2.735037326812744
1998-08-10,2.817917585372925
1998-08-11,2.9173734188079834
1998-08-12,2.817917585372925
1998-08-13,2.8593573570251465
1998-08-14,2.8427813053131104
1998-08-17,3.049980878829956
1998-08-18,3.0085413455963135
1998-08-19,3.0665571689605713
1998-08-20,3.2323172092437744
1998-08-21,3.331772804260254
1998-08-24,3.331772804260254
1998-08-25,3.2323172092437744
1998-08-26,3.2323172092437744
1998-08-27,3.688157081604004
1998-08-28,3.70473313331604
1998-08-31,3.480956792831421
1998-09-01,3.53068470954895
1998-09-02,3.8124773502349854
1998-09-03,4.119132995605469
1998-09-04,4.4506516456604
1998-09-07,4.807036399841309
1998-09-08,5.088825702667236
1998-09-09,4.732442378997803
1998-09-10,4.359485149383545
1998-09-11,4.019675254821777
1998-09-14,4.110844135284424
1998-09-15,4.036252021789551
1998-09-16,4.359485149383545
1998-09-17,4.707580089569092
1998-09-18,4.558395862579346
1998-09-21,4.632988929748535
1998-09-22,4.931354999542236
1998-09-23,4.972795009613037
1998-09-24,5.196569919586182
1998-09-25,5.221436023712158
1998-09-28,5.4286346435546875
1998-09-29,4.997660160064697
1998-09-30,4.964508056640625
1998-10-01,4.964508056640625
1998-10-02,4.964508056640625
1998-10-05,4.566684246063232
1998-10-06,4.442363739013672
1998-10-07,4.798748016357422
1998-10-08,4.657850742340088
1998-10-09,4.889914512634277
1998-10-12,4.616412162780762
1998-10-13,4.359485149383545
1998-10-14,4.475514888763428
1998-10-15,4.400923252105713
1998-10-16,4.41749906539917
1998-10-19,4.1937255859375
1998-10-20,3.99481201171875
1998-10-21,3.99481201171875
1998-10-22,4.019675254821777
1998-10-23,4.160572528839111
1998-10-26,4.293180465698242
1998-10-27,4.0611162185668945
1998-10-28,4.14399528503418
1998-10-29,3.9367947578430176
1998-10-30,3.9119315147399902
1998-11-02,3.4892446994781494
1998-11-03,3.605276346206665
1998-11-04,3.605276346206665
1998-11-05,3.3234851360321045
1998-11-06,3.257181167602539
1998-11-09,3.157724618911743
1998-11-10,3.2074532508850098
1998-11-11,3.2323172092437744
1998-11-12,3.124572992324829
1998-11-13,3.1825883388519287
1998-11-16,3.149437665939331
1998-11-17,3.16601300239563
1998-11-18,3.2323172092437744
1998-11-19,3.190877676010132
1998-11-20,3.0665571689605713
1998-11-23,3.1328608989715576
1998-11-24,2.9836771488189697
1998-11-25,2.9836771488189697
1998-11-26,2.9753894805908203
1998-11-27,2.8593573570251465
1998-11-30,2.6935975551605225
1998-12-01,2.6687331199645996
1998-12-02,2.817917585372925
1998-12-03,2.817917585372925
1998-12-04,2.776477098464966
1998-12-07,2.851069927215576
1998-12-08,2.8842220306396484
1998-12-09,2.900797128677368
1998-12-10,2.9339494705200195
1998-12-11,2.9339494705200195
1998-12-14,2.851069927215576
1998-12-15,2.9173734188079834
1998-12-16,3.149437665939331
1998-12-17,2.8593573570251465
1998-12-18,2.9671008586883545
1998-12-21,3.0251176357269287
1998-12-22,2.8593573570251465
1998-12-23,2.9836771488189697
1998-12-24,2.8593573570251465
1998-12-25,2.8593573570251465
1998-12-28,2.900797128677368
1998-12-29,2.900797128677368
1998-12-30,2.9753894805908203
1998-12-31,2.8842220306396484
1999-01-01,2.9339494705200195
1999-01-04,3.0085413455963135
1999-01-05,3.1411497592926025
1999-01-06,3.7213096618652344
1999-01-07,3.646716833114624
1999-01-08,3.480956792831421
1999-01-11,3.43122935295105
1999-01-12,3.190877676010132
1999-01-13,3.199165105819702
1999-01-14,3.149437665939331
1999-01-15,3.049980878829956
1999-01-18,2.9671008586883545
1999-01-19,2.735037326812744
1999-01-20,2.735037326812744
1999-01-21,2.9339494705200195
1999-01-22,2.9173734188079834
1999-01-25,2.817917585372925
1999-01-26,2.817917585372925
1999-01-27,2.9836771488189697
1999-01-28,2.9836771488189697
1999-01-29,2.9671008586883545
1999-02-01,2.8593573570251465
1999-02-02,3.0251176357269287
1999-02-03,2.9836771488189697
1999-02-04,2.94223690032959
1999-02-05,2.9339494705200195
1999-02-08,2.759901523590088
1999-02-09,2.652157783508301
1999-02-10,2.8344924449920654
1999-02-11,2.9173734188079834
1999-02-12,2.900797128677368
1999-02-15,2.867645502090454
1999-02-16,2.817917585372925
1999-02-17,3.107997179031372
1999-02-18,3.480956792831421
1999-02-19,3.7295968532562256
1999-02-22,3.4975318908691406
1999-02-23,3.3400607109069824
1999-02-24,3.315196990966797
1999-02-25,3.331772804260254
1999-02-26,3.2323172092437744
1999-03-01,3.7130208015441895
1999-03-02,3.7130208015441895
1999-03-03,4.011387348175049
1999-03-04,3.969949722290039
1999-03-05,3.895355701446533
1999-03-08,3.646716833114624
1999-03-09,3.480956792831421
1999-03-10,3.762749195098877
1999-03-11,4.0694050788879395
1999-03-12,4.400923252105713
1999-03-15,4.757307529449463
1999-03-16,5.13855504989624
1999-03-17,5.552954196929932
1999-03-18,6.000507354736328
1999-03-19,6.4812092781066895
1999-03-22,7.359737873077393
1999-03-23,6.779579162597656
1999-03-24,6.240858554840088
1999-03-25,5.743578910827637
1999-03-26,5.453498840332031
1999-03-29,5.453498840332031
1999-03-30,5.02252197265625
1999-03-31,5.4286346435546875
1999-04-01,5.867898941040039
1999-04-02,5.867898941040039
1999-04-05,5.403771877288818
1999-04-06,5.055675506591797
1999-04-07,4.807036399841309
1999-04-08,4.6744279861450195
1999-04-09,4.309754848480225
1999-04-12,3.969949722290039
1999-04-13,3.969949722290039
1999-04-14,3.969949722290039
1999-04-15,3.903644323348999
1999-04-16,4.218587398529053
1999-04-19,4.342906475067139
1999-04-20,4.516956329345703
1999-04-21,4.807036399841309
1999-04-22,4.425788879394531
1999-04-23,4.293180465698242
1999-04-26,3.9533722400665283
1999-04-27,3.9533722400665283
1999-04-28,3.6384289264678955
1999-04-29,3.8456273078918457
1999-04-30,3.9865238666534424
1999-05-03,3.6798689365386963
1999-05-04,3.563836097717285
1999-05-05,3.737884998321533
1999-05-06,3.7295968532562256
1999-05-07,3.646716833114624
1999-05-10,3.928507089614868
1999-05-11,3.8787803649902344
1999-05-12,3.7295968532562256
1999-05-13,3.7461724281311035
1999-05-14,3.6550045013427734
1999-05-17,3.480956792831421
1999-05-18,3.2488925457000732
1999-05-19,3.580411434173584
1999-05-20,3.480956792831421
1999-05-21,3.315196990966797
1999-05-24,3.149437665939331
1999-05-25,3.091421365737915
1999-05-26,3.149437665939331
1999-05-27,3.1328608989715576
1999-05-28,2.817917585372925
1999-05-31,2.9836771488189697
1999-06-01,2.9919652938842773
1999-06-02,3.149437665939331
1999-06-03,3.2074532508850098
1999-06-04,3.257181167602539
1999-06-07,3.2488925457000732
1999-06-08,3.1328608989715576
1999-06-09,3.257181167602539
1999-06-10,3.3566367626190186
1999-06-11,3.273756504058838
1999-06-14,2.9753894805908203
1999-06-15,3.0085413455963135
1999-06-16,2.9753894805908203
1999-06-17,3.0665571689605713
1999-06-18,2.8593573570251465
1999-06-21,2.9919652938842773
1999-06-22,2.9836771488189697
1999-06-23,3.257181167602539
1999-06-24,3.2323172092437744
1999-06-25,3.2323172092437744
1999-06-28,3.0748445987701416
1999-06-29,3.016829252243042
1999-06-30,3.0665571689605713
1999-07-01,3.000253677368164
1999-07-02,3.124572992324829
1999-07-05,3.1743004322052
1999-07-06,3.1411497592926025
1999-07-07,3.331772804260254
1999-07-08,3.3400607109069824
