Date,OIL
2010-03-09,69.1870346069336
2010-03-10,69.4090576171875
2010-03-11,69.75135803222656
2010-03-12,69.50157165527344
2010-03-15,70.1090316772461
2010-03-16,70.34649658203125
2010-03-17,68.86018371582031
2010-03-18,68.93730926513672
2010-03-19,68.57030487060547
2010-03-22,68.23731231689453
2010-03-23,68.3544692993164
2010-03-25,68.97119140625
2010-03-26,69.60334014892578
2010-03-29,70.4821548461914
2010-03-30,71.27775573730469
2010-03-31,71.21607208251953
2010-04-01,70.9200439453125
2010-04-05,71.23454284667969
2010-04-06,71.07423400878906
2010-04-07,70.87069702148438
2010-04-08,70.86759948730469
2010-04-09,70.73499298095703
2010-04-12,69.47380828857422
2010-04-13,70.4359130859375
2010-04-15,70.67333984375
2010-04-16,70.3557357788086
2010-04-19,68.95885467529297
2010-04-20,68.93109130859375
2010-04-21,70.23237609863281
2010-04-22,69.41523742675781
2010-04-23,69.29497528076172
2010-04-26,69.09143829345703
2010-04-27,69.81612396240234
2010-04-28,69.17163848876953
2010-04-29,69.20247650146484
2010-04-30,68.90028381347656
2010-05-03,69.0298080444336
2010-05-04,69.39054870605469
2010-05-05,69.19320678710938
2010-05-06,70.4266586303711
2010-05-07,69.60951232910156
2010-05-10,69.68041229248047
2010-05-11,70.0658950805664
2010-05-12,71.79576873779297
2010-05-13,72.02088165283203
2010-05-14,72.53277587890625
2010-05-17,72.39404296875
2010-05-18,72.23982238769531
2010-05-19,71.70635223388672
2010-05-20,77.69168090820312
2010-05-21,77.30929565429688
2010-05-24,75.69347381591797
2010-05-25,76.20536041259766
2010-05-26,76.35029602050781
2010-05-27,78.07711029052734
2010-05-28,77.64231872558594
2010-05-31,77.97843170166016
2010-06-01,78.06475830078125
2010-06-02,78.73392486572266
2010-06-03,81.05587768554688
2010-06-04,80.087646484375
2010-06-07,78.39160919189453
2010-06-08,78.41940307617188
2010-06-09,80.39595794677734
2010-06-10,79.94578552246094
2010-06-11,78.96826934814453
2010-06-14,82.8875503540039
2010-06-15,79.45240783691406
2010-06-16,78.16035461425781
2010-06-17,78.09251403808594
2010-06-18,78.12952423095703
2010-06-21,78.04319763183594
2010-06-22,78.90044403076172
2010-06-23,80.08454132080078
2010-06-24,80.4699935913086
2010-06-25,83.85272216796875
2010-06-28,85.16014862060547
2010-06-29,88.24378204345703
2010-06-30,88.95610046386719
2010-07-01,89.02086639404297
2010-07-02,88.16979217529297
2010-07-05,87.01341247558594
2010-07-06,87.8151626586914
2010-07-07,86.08526611328125
2010-07-08,86.74823760986328
2010-07-09,85.56410217285156
2010-07-12,84.03463745117188
2010-07-13,84.72540283203125
2010-07-14,83.66770935058594
2010-07-15,82.99857330322266
2010-07-16,83.24215698242188
2010-07-19,82.26155090332031
2010-07-20,82.36024475097656
2010-07-21,82.30475616455078
2010-07-22,82.5360107421875
2010-07-23,83.3932876586914
2010-07-26,82.59766387939453
2010-07-27,83.00777435302734
2010-07-28,84.29676818847656
2010-07-29,85.02140808105469
2010-07-30,86.93632507324219
2010-08-02,85.4037857055664
2010-08-03,85.4037857055664
2010-08-04,86.06671142578125
2010-08-05,85.73371124267578
2010-08-06,86.26718139648438
2010-08-09,85.44386291503906
2010-08-10,84.31832122802734
2010-08-11,84.71922302246094
2010-08-12,86.3504409790039
2010-08-13,85.7275619506836
2010-08-16,85.75530242919922
2010-08-17,89.20279693603516
2010-08-18,88.33939361572266
2010-08-19,88.78649139404297
2010-08-20,88.87902069091797
2010-08-23,91.00363159179688
2010-08-24,87.99403381347656
2010-08-25,87.9600830078125
2010-08-26,89.1534423828125
2010-08-27,90.60891723632812
2010-08-30,89.79481506347656
2010-08-31,89.7115707397461
2010-09-01,90.72917175292969
2010-09-02,89.11027526855469
2010-09-03,89.5543212890625
2010-09-06,90.7137451171875
2010-09-07,91.9287109375
2010-09-08,95.39157104492188
2010-09-09,94.72863006591797
2010-09-13,97.53472137451172
2010-09-14,97.73517608642578
2010-09-15,99.90601348876953
2010-09-16,98.57305908203125
2010-09-17,97.68547058105469
2010-09-20,96.38990783691406
2010-09-21,94.47455596923828
2010-09-22,94.0229721069336
2010-09-23,93.71151733398438
2010-09-24,94.07278442382812
2010-09-27,95.05694580078125
2010-09-28,96.19366455078125
2010-09-29,95.3060531616211
2010-09-30,93.56826782226562
2010-10-01,95.28117370605469
2010-10-04,93.32532501220703
2010-10-05,92.9703140258789
2010-10-06,92.21039581298828
2010-10-07,92.82704162597656
2010-10-08,92.55299377441406
2010-10-11,92.19168090820312
2010-10-12,91.2916259765625
2010-10-13,91.76812744140625
2010-10-14,89.98362731933594
2010-10-15,89.3545150756836
2010-10-18,88.56656646728516
2010-10-19,91.18573760986328
2010-10-20,90.45076751708984
2010-10-21,90.31996154785156
2010-10-22,90.92415618896484
2010-10-25,91.29790496826172
2010-10-26,89.49779510498047
2010-10-27,87.4485092163086
2010-10-28,88.06204986572266
2010-10-29,90.31996154785156
2010-11-01,89.22679901123047
2010-11-02,90.69990539550781
2010-11-03,90.34489440917969
2010-11-04,90.4538803100586
2010-11-08,90.48502349853516
2010-11-09,90.39158630371094
2010-11-10,89.93067169189453
2010-11-11,88.48560333251953
2010-11-12,86.75401306152344
2010-11-15,88.31429290771484
2010-11-16,87.49834442138672
2010-11-18,87.06231689453125
2010-11-19,87.26786041259766
2010-11-22,86.99691772460938
2010-11-23,85.87883758544922
2010-11-24,87.19627380371094
2010-11-25,86.53911590576172
2010-11-26,86.02212524414062
2010-11-29,86.0096664428711
2010-11-30,85.7823257446289
2010-12-01,87.69454956054688
2010-12-02,88.4731216430664
2010-12-03,88.37660217285156
2010-12-06,88.3516845703125
2010-12-07,88.84996795654297
2010-12-08,88.24266052246094
2010-12-09,86.81938934326172
2010-12-10,86.261962890625
2010-12-13,86.35224914550781
2010-12-14,86.32423400878906
2010-12-15,86.23390197753906
2010-12-16,86.46749114990234
2010-12-20,84.98503875732422
2010-12-21,86.2152099609375
2010-12-22,86.26504516601562
2010-12-23,86.83187103271484
2010-12-24,87.19627380371094
2010-12-27,86.80071258544922
2010-12-28,87.16199493408203
2010-12-29,87.19937896728516
2010-12-30,87.1121597290039
2010-12-31,87.90010070800781
2011-01-03,89.15879821777344
2011-01-04,89.54679870605469
2011-01-05,88.04833984375
2011-01-06,86.31016540527344
2011-01-07,84.1839370727539
2011-01-10,83.17766571044922
2011-01-11,84.11772155761719
2011-01-12,82.62559509277344
2011-01-13,83.15872192382812
2011-01-14,82.7833023071289
2011-01-17,82.63190460205078
2011-01-18,82.50572967529297
2011-01-19,82.64765930175781
2011-01-20,81.06404876708984
2011-01-21,79.01040649414062
2011-01-24,79.9157485961914
2011-01-25,80.37002563476562
2011-01-27,79.63818359375
2011-01-28,79.15553283691406
2011-01-31,81.27540588378906
2011-02-01,80.67289733886719
2011-02-02,81.27540588378906
2011-02-03,81.48992919921875
2011-02-04,82.34797668457031
2011-02-07,83.89057159423828
2011-02-08,82.09878540039062
2011-02-09,82.07666778564453
2011-02-10,81.4205322265625
2011-02-11,79.97257995605469
2011-02-14,81.26277160644531
2011-02-15,81.18708801269531
2011-02-16,81.25019836425781
2011-02-17,81.0577392578125
2011-02-18,80.92840576171875
2011-02-21,80.43944549560547
2011-02-22,77.85894012451172
2011-02-23,78.24382781982422
2011-02-24,77.30377960205078
2011-02-25,76.9346923828125
2011-02-28,78.01985931396484
2011-03-01,78.08609771728516
2011-03-03,78.44257354736328
2011-03-04,78.36686706542969
2011-03-07,78.29113006591797
2011-03-08,78.52774047851562
2011-03-09,77.60662078857422
2011-03-10,79.1365737915039
2011-03-11,80.45523071289062
2011-03-14,81.04512786865234
2011-03-15,79.31954956054688
2011-03-16,80.68863677978516
2011-03-17,80.51515197753906
2011-03-18,79.34478759765625
2011-03-21,78.51513671875
2011-03-22,80.00411987304688
2011-03-23,81.54039764404297
2011-03-24,81.24700927734375
2011-03-25,82.22494506835938
2011-03-28,83.03569030761719
2011-03-29,81.47413635253906
2011-03-30,81.96626281738281
2011-03-31,82.79278564453125
2011-04-01,82.90632629394531
2011-04-04,84.55304718017578
2011-04-05,83.43946075439453
2011-04-06,84.90635681152344
2011-04-07,84.8306655883789
2011-04-08,82.11771392822266
2011-04-11,81.32587432861328
2011-04-13,82.98838806152344
2011-04-15,82.66658020019531
2011-04-18,81.2564926147461
2011-04-19,81.31639862060547
2011-04-20,82.73600769042969
2011-04-21,84.56883239746094
2011-04-25,84.9599838256836
2011-04-26,85.09880065917969
2011-04-27,87.48685455322266
2011-04-28,88.13352966308594
2011-04-29,88.13983917236328
2011-05-02,85.18083190917969
2011-05-03,85.03569793701172
2011-05-04,86.56883239746094
2011-05-05,85.71394348144531
2011-05-06,87.09882354736328
2011-05-09,85.63821411132812
2011-05-10,87.37329864501953
2011-05-11,88.01365661621094
2011-05-12,86.81806945800781
2011-05-13,87.21240997314453
2011-05-16,85.90953063964844
2011-05-17,81.42366027832031
2011-05-18,83.25335693359375
2011-05-19,83.9631118774414
2011-05-20,82.2186050415039
2011-05-23,80.9378662109375
2011-05-24,79.58453369140625
2011-05-25,78.84005737304688
2011-05-26,78.6570816040039
2011-05-27,79.8369369506836
2011-05-30,79.96939849853516
2011-05-31,81.06089782714844
2011-06-01,82.9599609375
2011-06-02,82.12716674804688
2011-06-03,81.93157196044922
2011-06-06,81.32903289794922
2011-06-07,81.67289733886719
2011-06-08,80.48676300048828
2011-06-09,79.799072265625
2011-06-10,79.9914779663086
2011-06-13,80.67289733886719
2011-06-14,80.12713623046875
2011-06-15,80.64765930175781
2011-06-16,80.63502502441406
2011-06-17,79.73594665527344
2011-06-20,79.06401062011719
2011-06-21,78.60344696044922
2011-06-22,79.49620819091797
2011-06-23,79.9315414428711
2011-06-24,81.18077087402344
2011-06-27,85.50257873535156
2011-06-28,84.61299896240234
2011-06-29,84.19342041015625
2011-06-30,81.88108825683594
2011-07-01,82.67288970947266
2011-07-04,84.30067443847656
2011-07-05,82.34797668457031
2011-07-06,81.4962387084961
2011-07-07,81.35429382324219
2011-07-08,80.20284271240234
2011-07-11,80.18705749511719
2011-07-12,80.88738250732422
2011-07-13,81.78014373779297
2011-07-14,83.1397933959961
2011-07-15,82.641357421875
2011-07-18,80.87477111816406
2011-07-19,80.6224136352539
2011-07-20,80.64448547363281
2011-07-21,80.08296966552734
2011-07-22,80.37002563476562
2011-07-25,81.84953308105469
2011-07-26,79.77383422851562
2011-07-27,79.44256591796875
2011-07-28,82.03253936767578
2011-07-29,83.03253173828125
2011-08-01,81.60033416748047
2011-08-02,81.06089782714844
2011-08-03,82.04827117919922
2011-08-04,82.38582611083984
2011-08-05,83.36691284179688
2011-08-08,84.99786376953125
2011-08-09,85.3479995727539
2011-08-10,84.56883239746094
2011-08-11,84.98522186279297
2011-08-12,85.17449951171875
2011-08-16,83.56565856933594
2011-08-17,83.25335693359375
2011-08-18,83.12715911865234
2011-08-19,82.6981201171875
2011-08-22,83.62242889404297
2011-08-23,83.81172180175781
2011-08-24,83.23759460449219
2011-08-25,82.65084075927734
2011-08-26,82.43316650390625
2011-08-29,81.9978256225586
2011-08-30,82.14292907714844
2011-09-02,81.98204803466797
2011-09-05,81.18708801269531
2011-09-06,81.36375427246094
2011-09-07,81.83379364013672
2011-09-08,83.22811126708984
2011-09-09,83.25335693359375
2011-09-12,82.4047622680664
2011-09-13,82.4804916381836
2011-09-14,82.9599609375
2011-09-15,83.80854034423828
2011-09-16,87.94564056396484
2011-09-19,85.77464294433594
2011-09-20,84.85562896728516
2011-09-21,84.8364028930664
2011-09-22,84.40412139892578
2011-09-23,83.8533706665039
2011-09-26,83.27376556396484
2011-09-27,84.28565216064453
2011-09-28,85.77144622802734
2011-09-29,86.12686920166016
2011-09-30,86.41507720947266
2011-10-03,85.71696472167969
2011-10-04,84.5385971069336
2011-10-05,83.43388366699219
2011-10-07,85.00611114501953
2011-10-10,84.88123321533203
2011-10-11,83.25777435302734
2011-10-12,83.9654312133789
2011-10-13,84.29524993896484
2011-10-14,83.17450714111328
2011-10-17,82.52127075195312
2011-10-18,81.65031433105469
2011-10-19,81.8264389038086
2011-10-20,81.53182983398438
2011-10-21,81.68233489990234
2011-10-24,82.64936065673828
2011-10-25,82.98239135742188
2011-10-28,83.57479095458984
2011-10-31,83.18092346191406
2011-11-01,81.33010864257812
2011-11-02,82.67501831054688
2011-11-03,83.14567565917969
2011-11-04,83.67084503173828
2011-11-08,83.56517791748047
2011-11-09,81.71116638183594
2011-11-11,82.65577697753906
2011-11-14,82.58853149414062
2011-11-15,81.87445831298828
2011-11-16,81.08674621582031
2011-11-17,79.3095703125
2011-11-18,78.2144546508789
2011-11-21,77.0425033569336
2011-11-22,76.54296875
2011-11-23,74.17342376708984
2011-11-24,75.04439544677734
2011-11-25,74.81703186035156
2011-11-28,74.31429290771484
2011-11-29,73.417724609375
2011-11-30,72.70044708251953
2011-12-01,72.71967315673828
2011-12-02,73.18717956542969
2011-12-05,73.7635498046875
2011-12-07,76.10110473632812
2011-12-08,75.48626708984375
2011-12-09,76.21955108642578
2011-12-12,73.37291717529297
2011-12-13,73.10072326660156
2011-12-14,73.4593276977539
2011-12-15,75.34857177734375
2011-12-16,75.18848419189453
2011-12-19,73.85962677001953
2011-12-20,73.93646240234375
2011-12-21,74.24705505371094
2011-12-22,74.70175170898438
2011-12-23,74.90028381347656
2011-12-26,74.82344818115234
2011-12-27,74.17662811279297
2011-12-28,74.18301391601562
2011-12-29,75.08602142333984
2011-12-30,76.126708984375
2012-01-02,75.3101577758789
2012-01-03,74.4856948852539
2012-01-04,73.92951965332031
2012-01-05,73.6285171508789
2012-01-06,73.052734375
2012-01-09,72.63719940185547
2012-01-10,72.62413024902344
2012-01-11,72.20536041259766
2012-01-12,73.55982208251953
2012-01-13,75.84998321533203
2012-01-16,76.37999725341797
2012-01-17,75.01570129394531
2012-01-18,75.3592529296875
2012-01-19,75.28726959228516
2012-01-20,75.49337005615234
2012-01-23,76.53047943115234
2012-01-24,77.13575744628906
2012-01-25,77.88823699951172
2012-01-27,78.55235290527344
2012-01-30,78.64398193359375
2012-01-31,79.26886749267578
2012-02-01,78.2612075805664
2012-02-02,79.68108367919922
2012-02-03,82.40966796875
2012-02-06,84.3660888671875
2012-02-07,83.69212341308594
2012-02-08,84.53292083740234
2012-02-09,84.6605224609375
2012-02-10,86.45668029785156
2012-02-13,85.78271484375
2012-02-14,84.96810913085938
2012-02-15,85.06623077392578
2012-02-16,86.0640869140625
2012-02-17,86.22441101074219
2012-02-21,86.13606262207031
2012-02-22,86.09319305419922
2012-02-23,84.54702758789062
2012-02-24,84.2173843383789
2012-02-27,81.94265747070312
2012-02-28,83.28771209716797
2012-02-29,84.58991241455078
2012-03-01,83.51850128173828
2012-03-02,83.65692138671875
2012-03-05,83.74269104003906
2012-03-06,83.14264678955078
2012-03-07,84.1877212524414
2012-03-09,84.23387145996094
2012-03-12,83.82838439941406
2012-03-13,83.70308685302734
2012-03-14,83.72616577148438
2012-03-15,83.64706420898438
2012-03-16,79.91519165039062
2012-03-19,80.04707336425781
2012-03-20,82.13057708740234
2012-03-21,82.6877212524414
2012-03-22,81.8074951171875
2012-03-23,81.7547378540039
2012-03-26,82.83277130126953
2012-03-27,83.55474853515625
2012-03-28,81.57345581054688
2012-03-29,78.51081085205078
2012-03-30,84.01628112792969
2012-04-02,81.27179718017578
2012-04-03,82.00531005859375
2012-04-04,81.47782135009766
2012-04-09,79.36795806884766
2012-04-10,77.81026458740234
2012-04-11,76.45036315917969
2012-04-12,76.31849670410156
2012-04-13,76.17015838623047
2012-04-16,75.68388366699219
2012-04-17,76.64815521240234
2012-04-18,77.14268493652344
2012-04-19,76.80476379394531
2012-04-20,76.56575012207031
2012-04-23,76.54106140136719
2012-04-24,76.34324645996094
2012-04-25,74.62896728515625
2012-04-26,76.45036315917969
2012-04-27,75.17289733886719
2012-04-30,75.25532531738281
2012-05-02,74.86795043945312
2012-05-03,74.97510528564453
2012-05-04,74.19213104248047
2012-05-07,73.5575180053711
2012-05-08,74.88443756103516
2012-05-09,74.77729797363281
2012-05-10,75.93939208984375
2012-05-11,74.71961212158203
2012-05-14,74.48883819580078
2012-05-15,72.8404769897461
2012-05-16,72.23060607910156
2012-05-17,72.9641342163086
2012-05-18,71.98335266113281
2012-05-21,72.11522674560547
2012-05-22,72.93939208984375
2012-05-23,73.85423278808594
2012-05-24,74.74432373046875
2012-05-25,74.28279876708984
2012-05-28,74.11795806884766
2012-05-29,75.18939971923828
2012-05-30,73.3597183227539
2012-05-31,71.78553771972656
2012-06-01,72.58500671386719
2012-06-04,74.38992309570312
2012-06-05,74.67015075683594
2012-06-06,75.11519622802734
2012-06-07,75.06575012207031
2012-06-08,75.17289733886719
2012-06-11,75.28826904296875
2012-06-12,75.40367889404297
2012-06-13,76.13719940185547
2012-06-14,76.45862579345703
2012-06-15,76.84597778320312
2012-06-18,75.8899154663086
2012-06-19,76.7635498046875
2012-06-20,77.91740417480469
2012-06-21,78.88169860839844
2012-06-22,80.90093231201172
2012-06-25,80.74430847167969
2012-06-26,81.5932388305664
2012-06-27,82.03826141357422
2012-06-28,82.22782135009766
2012-06-29,82.31849670410156
2012-07-02,82.4421157836914
2012-07-03,83.15914916992188
2012-07-04,82.59046173095703
2012-07-05,82.3679428100586
2012-07-06,80.46410369873047
2012-07-09,78.11520385742188
2012-07-10,78.4448471069336
2012-07-11,78.0904769897461
2012-07-12,79.13716125488281
2012-07-13,80.0025405883789
2012-07-16,79.42564392089844
2012-07-17,79.48330688476562
2012-07-18,79.61521911621094
2012-07-19,81.23881530761719
2012-07-20,81.8074951171875
2012-07-23,82.46682739257812
2012-07-24,83.1838607788086
2012-07-25,82.43387603759766
2012-07-26,81.70860290527344
2012-07-27,80.53827667236328
2012-07-30,81.79103088378906
2012-07-31,81.8074951171875
2012-08-01,81.7003402709961
2012-08-02,81.37894439697266
2012-08-03,80.01078796386719
2012-08-06,79.85421752929688
2012-08-07,79.19486999511719
2012-08-08,79.27727508544922
2012-08-09,79.48330688476562
2012-08-10,78.56851196289062
2012-08-13,79.21136474609375
2012-08-14,80.07674407958984
2012-08-16,78.78279113769531
2012-08-17,79.0135498046875
2012-08-21,78.62619018554688
2012-08-22,79.07947540283203
2012-08-23,79.21959686279297
2012-08-24,78.9558334350586
2012-08-27,79.52455139160156
2012-08-28,80.04377746582031
2012-08-29,81.10697174072266
2012-08-30,80.56300354003906
2012-08-31,81.26353454589844
2012-09-03,80.15091705322266
2012-09-04,80.6371841430664
2012-09-05,79.41741943359375
2012-09-06,82.01577758789062
2012-09-07,80.7165756225586
2012-09-10,82.2239990234375
2012-09-11,81.45779418945312
2012-09-12,80.33348846435547
2012-09-13,80.16694641113281
2012-09-14,81.17464447021484
2012-09-17,79.47567749023438
2012-09-18,79.33414459228516
2012-09-20,79.39242553710938
2012-09-21,79.63392639160156
2012-09-24,79.14259338378906
2012-09-25,79.29248809814453
2012-09-26,79.27580261230469
2012-09-27,79.8921127319336
2012-09-28,81.9324951171875
2012-10-01,79.8921127319336
2012-10-03,79.63392639160156
2012-10-04,81.45779418945312
2012-10-05,81.63269805908203
2012-10-08,80.45008850097656
2012-10-09,81.73263549804688
2012-10-10,80.74990844726562
2012-10-11,82.0324478149414
2012-10-12,81.68267822265625
2012-10-15,81.33287811279297
2012-10-16,80.7748794555664
2012-10-17,80.0336685180664
2012-10-18,79.60896301269531
2012-10-19,81.41614532470703
2012-10-22,81.46613311767578
2012-10-23,81.9324951171875
2012-10-25,81.76596069335938
2012-10-29,81.49942016601562
2012-10-30,80.30851745605469
2012-10-31,80.49173736572266
2012-11-01,79.44236755371094
2012-11-02,79.63392639160156
2012-11-05,79.13423919677734
2012-11-06,79.08426666259766
2012-11-07,77.94330596923828
2012-11-08,78.90105438232422
2012-11-09,78.25979614257812
2012-11-12,78.45133972167969
2012-11-15,77.57687377929688
2012-11-16,77.54356384277344
2012-11-19,76.1777572631836
2012-11-20,77.0188980102539
2012-11-21,76.79400634765625
2012-11-22,75.71137237548828
2012-11-23,76.47756958007812
2012-11-26,75.59476470947266
2012-11-27,76.40260314941406
2012-11-29,75.12838745117188
2012-11-30,75.76134490966797
2012-12-03,76.3609619140625
2012-12-04,75.76134490966797
2012-12-05,74.86190795898438
2012-12-06,75.13671875
2012-12-07,74.94517517089844
2012-12-10,74.85354614257812
2012-12-11,74.14569091796875
2012-12-12,73.32949829101562
2012-12-13,72.9547348022461
2012-12-14,74.83692169189453
2012-12-17,74.45380401611328
2012-12-18,74.9534912109375
2012-12-19,76.14441680908203
2012-12-20,75.81962585449219
2012-12-21,75.94454193115234
2012-12-24,75.41988372802734
2012-12-26,75.28661346435547
2012-12-27,76.46923065185547
2012-12-28,77.62683868408203
2012-12-31,77.58519744873047
2013-01-01,77.79338836669922
2013-01-02,78.40968322753906
2013-01-03,78.67620849609375
2013-01-04,80.26687622070312
2013-01-07,80.69996643066406
2013-01-08,79.26749420166016
2013-01-09,79.25083923339844
2013-01-10,82.52379608154297
2013-01-11,80.47509002685547
2013-01-14,81.74095916748047
2013-01-15,82.09908294677734
2013-01-16,82.3322525024414
2013-01-17,85.79674530029297
2013-01-18,93.2588119506836
2013-01-21,93.19219207763672
2013-01-22,93.35043334960938
2013-01-23,90.86991119384766
2013-01-24,89.842041015625
2013-01-25,90.59805297851562
2013-01-28,91.35411834716797
2013-01-29,91.5579833984375
2013-01-30,89.42579650878906
2013-01-31,91.7448959350586
2013-02-01,89.28135681152344
2013-02-04,90.85293579101562
2013-02-05,90.02891540527344
2013-02-06,89.93547821044922
2013-02-07,89.51924133300781
2013-02-08,90.87842559814453
2013-02-11,91.12474822998047
2013-02-12,90.64904022216797
2013-02-13,92.10166931152344
2013-02-14,92.50943756103516
2013-02-15,93.19749450683594
2013-02-18,92.78975677490234
2013-02-19,93.52030944824219
2013-02-20,92.87472534179688
2013-02-21,92.48394012451172
2013-02-22,92.2291030883789
2013-02-25,90.16483306884766
2013-02-26,89.15396881103516
2013-02-27,90.41117858886719
2013-02-28,89.70611572265625
2013-03-01,89.9439468383789
2013-03-04,90.35169219970703
2013-03-05,92.48394012451172
2013-03-06,92.94265747070312
2013-03-07,90.89540100097656
2013-03-08,93.62226867675781
2013-03-11,93.24846649169922
2013-03-12,93.90259552001953
2013-03-13,92.33102416992188
2013-03-14,93.27397918701172
2013-03-15,92.52640533447266
2013-03-18,92.41596221923828
2013-03-19,87.5144271850586
2013-03-20,85.22079467773438
2013-03-21,87.4662094116211
2013-03-22,84.85527801513672
2013-03-25,88.64112854003906
2013-03-26,88.29299926757812
2013-03-28,88.90223693847656
2013-04-01,88.74556732177734
2013-04-02,88.26688385009766
2013-04-03,89.3808822631836
2013-04-04,90.38174438476562
2013-04-05,92.59235382080078
2013-04-08,93.2015609741211
2013-04-09,92.22679901123047
2013-04-10,92.09626007080078
2013-04-11,91.80036163330078
2013-04-12,91.76553344726562
2013-04-15,93.45394897460938
2013-04-16,96.56964111328125
2013-04-17,97.51828002929688
2013-04-18,97.50958251953125
2013-04-22,97.14404296875
2013-04-23,96.65669250488281
2013-04-25,96.08226776123047
2013-04-26,96.17804718017578
2013-04-29,95.62973022460938
2013-04-30,95.71673583984375
2013-05-02,97.0831298828125
2013-05-03,97.12667083740234
2013-05-06,96.24761962890625
2013-05-07,95.72547149658203
2013-05-08,95.57750701904297
2013-05-09,95.55139923095703
2013-05-10,97.24850463867188
2013-05-13,96.19540405273438
2013-05-14,97.7880630493164
2013-05-15,101.84373474121094
2013-05-16,104.21099090576172
2013-05-17,102.60092163085938
2013-05-20,103.23623657226562
2013-05-21,103.14051055908203
2013-05-22,102.00041961669922
2013-05-23,101.74800872802734
2013-05-24,100.72974395751953
2013-05-27,102.40945434570312
2013-05-28,104.77668762207031
2013-05-29,105.31626892089844
2013-05-30,104.437255859375
2013-05-31,103.497314453125
2013-06-03,99.27633666992188
2013-06-04,101.53913116455078
2013-06-05,100.89511108398438
2013-06-06,99.65055847167969
2013-06-07,99.789794921875
2013-06-10,98.68450927734375
2013-06-11,96.90040588378906
2013-06-12,96.93518829345703
2013-06-13,92.61845397949219
2013-06-14,99.42425537109375
2013-06-17,99.47648620605469
2013-06-18,100.23365020751953
2013-06-19,100.3468246459961
2013-06-20,99.80721282958984
2013-06-21,99.08482360839844
2013-06-24,96.404296875
2013-06-25,94.95086669921875
2013-06-26,97.72718048095703
2013-06-27,99.58965301513672
2013-06-28,100.00741577148438
2013-07-01,101.18230438232422
2013-07-02,98.59748077392578
2013-07-03,96.9874038696289
2013-07-04,98.8498764038086
2013-07-05,99.02391052246094
2013-07-08,96.74372100830078
2013-07-09,93.5235595703125
