Date,PFC
2007-10-25,35.989925384521484
2007-10-26,37.99342346191406
2007-10-29,38.22962188720703
2007-10-30,38.84859848022461
2007-10-31,40.20056915283203
2007-11-01,39.141788482666016
2007-11-02,39.12550354003906
2007-11-05,39.891075134277344
2007-11-06,44.52521514892578
2007-11-07,46.17852783203125
2007-11-08,44.56593704223633
2007-11-12,42.47283935546875
2007-11-13,44.58222961425781
2007-11-14,46.96852111816406
2007-11-15,46.25995635986328
2007-11-16,44.329750061035156
2007-11-19,43.53159713745117
2007-11-20,42.87190246582031
2007-11-21,38.84859848022461
2007-11-22,37.23600769042969
2007-11-23,39.38612365722656
2007-11-26,41.414066314697266
2007-11-27,40.21684646606445
2007-11-28,39.4431266784668
2007-11-29,38.18891143798828
2007-11-30,39.77705383300781
2007-12-03,40.92540740966797
2007-12-04,40.762516021728516
2007-12-05,43.026668548583984
2007-12-06,44.354183197021484
2007-12-07,43.69448471069336
2007-12-10,43.205841064453125
2007-12-11,43.92253875732422
2007-12-12,43.68635177612305
2007-12-13,43.16511154174805
2007-12-14,42.53799819946289
2007-12-17,40.51004409790039
2007-12-18,40.94169235229492
2007-12-19,40.47747039794922
2007-12-20,40.20056915283203
2007-12-24,40.53447341918945
2007-12-26,42.057498931884766
2007-12-27,41.129024505615234
2007-12-28,42.953346252441406
2007-12-31,42.94520950317383
2008-01-01,43.629337310791016
2008-01-02,43.27912521362305
2008-01-03,45.01388168334961
2008-01-04,44.158714294433594
2008-01-07,43.23026657104492
2008-01-08,41.495513916015625
2008-01-09,42.22036361694336
2008-01-10,40.79509353637695
2008-01-11,42.49726867675781
2008-01-14,43.572330474853516
2008-01-15,41.821292877197266
2008-01-16,41.300052642822266
2008-01-17,40.974281311035156
2008-01-18,37.64323806762695
2008-01-21,34.0678596496582
2008-01-22,28.423816680908203
2008-01-23,30.98928451538086
2008-01-24,30.174850463867188
2008-01-25,31.640846252441406
2008-01-28,31.779293060302734
2008-01-29,32.10507583618164
2008-01-30,31.87701988220215
2008-01-31,31.021869659423828
2008-02-01,30.956701278686523
2008-02-04,30.712379455566406
2008-02-05,31.56753921508789
2008-02-06,31.225479125976562
2008-02-07,29.99567985534668
2008-02-08,29.76763153076172
2008-02-11,28.240028381347656
2008-02-12,26.976667404174805
2008-02-13,24.88755989074707
2008-02-14,30.45299530029297
2008-02-15,30.45299530029297
2008-02-18,31.022750854492188
2008-02-19,32.05491256713867
2008-02-20,31.89803123474121
2008-02-21,31.873258590698242
2008-02-22,30.55208396911621
2008-02-25,31.600767135620117
2008-02-26,31.534698486328125
2008-02-27,31.592514038085938
2008-02-28,29.85021209716797
2008-02-29,30.956689834594727
2008-03-03,28.851078033447266
2008-03-04,27.670278549194336
2008-03-05,26.588573455810547
2008-03-07,26.307811737060547
2008-03-10,26.935373306274414
2008-03-11,28.834564208984375
2008-03-12,27.761098861694336
2008-03-13,25.31694221496582
2008-03-14,24.813241958618164
2008-03-17,23.285640716552734
2008-03-18,24.02053451538086
2008-03-19,24.862781524658203
2008-03-24,24.747180938720703
2008-03-25,26.23350715637207
2008-03-26,26.960147857666016
2008-03-27,27.36475372314453
2008-03-28,27.166584014892578
2008-03-31,26.778484344482422
2008-04-01,26.250028610229492
2008-04-02,26.06009292602539
2008-04-03,26.027070999145508
2008-04-04,26.27478790283203
2008-04-07,26.250028610229492
2008-04-08,26.084863662719727
2008-04-09,26.390392303466797
2008-04-10,26.03533363342285
2008-04-11,26.027070999145508
2008-04-15,26.96840476989746
2008-04-16,25.630722045898438
2008-04-17,25.473833084106445
2008-04-21,25.84540367126465
2008-04-22,26.50599479675293
2008-04-23,26.043588638305664
2008-04-24,25.37474250793457
2008-04-25,25.952756881713867
2008-04-28,26.266530990600586
2008-04-29,26.778484344482422
2008-04-30,26.81151580810547
2008-05-02,27.3895206451416
2008-05-05,30.808055877685547
2008-05-06,29.313472747802734
2008-05-07,28.809785842895508
2008-05-08,28.644634246826172
2008-05-09,27.05097198486328
2008-05-12,26.076614379882812
2008-05-13,25.226110458374023
2008-05-14,25.771095275878906
2008-05-15,25.72980499267578
2008-05-16,25.51511573791504
2008-05-20,24.63983726501465
2008-05-21,24.235231399536133
2008-05-22,23.351696014404297
2008-05-23,23.62418556213379
2008-05-26,22.831478118896484
2008-05-27,22.45990753173828
2008-05-28,22.74891471862793
2008-05-29,22.203935623168945
2008-05-30,23.16178321838379
2008-06-02,21.931434631347656
2008-06-03,22.17916488647461
2008-06-04,21.014881134033203
2008-06-05,21.493799209594727
2008-06-06,21.24608039855957
2008-06-09,20.139598846435547
2008-06-10,19.6193904876709
2008-06-11,19.479021072387695
2008-06-12,19.21478843688965
2008-06-13,19.53681755065918
2008-06-16,20.1065731048584
2008-06-17,20.775409698486328
2008-06-18,20.453378677368164
2008-06-19,19.734994888305664
2008-06-20,19.181753158569336
2008-06-23,17.926639556884766
2008-06-24,18.35601806640625
2008-06-25,18.10829734802246
2008-06-26,18.25693130493164
2008-06-27,17.678918838500977
2008-06-30,16.910993576049805
2008-07-01,16.89447593688965
2008-07-02,17.736722946166992
2008-07-03,17.076135635375977
2008-07-04,17.555057525634766
2008-07-07,18.636768341064453
2008-07-08,18.521167755126953
2008-07-09,20.27997589111328
2008-07-10,20.362539291381836
2008-07-11,19.041372299194336
2008-07-14,18.816478729248047
2008-07-15,17.925220489501953
2008-07-16,18.499958038330078
2008-07-17,19.657764434814453
2008-07-18,20.565685272216797
2008-07-21,21.681848526000977
2008-07-22,21.70684051513672
2008-07-23,22.531461715698242
2008-07-24,21.97338104248047
2008-07-25,21.773466110229492
2008-07-28,21.648534774780273
2008-07-29,20.61566162109375
2008-07-30,21.656856536865234
2008-07-31,22.264915466308594
2008-08-01,22.531461715698242
2008-08-04,22.231605529785156
2008-08-05,23.39773941040039
2008-08-06,23.306116104125977
2008-08-07,24.280670166015625
2008-08-08,23.55599594116211
2008-08-11,24.064102172851562
2008-08-12,24.46392250061035
2008-08-13,23.131189346313477
2008-08-14,21.73182487487793
2008-08-18,21.665191650390625
2008-08-19,22.139970779418945
2008-08-20,22.631420135498047
2008-08-21,21.88176155090332
2008-08-22,21.806791305541992
2008-08-25,22.015037536621094
2008-08-26,21.96505355834961
2008-08-27,21.76513671875
2008-08-28,22.30657386779785
2008-08-29,22.364871978759766
2008-09-01,21.940059661865234
2008-09-02,23.339431762695312
2008-09-04,23.231143951416016
2008-09-05,22.756362915039062
2008-09-08,23.306116104125977
2008-09-09,22.94794273376465
2008-09-10,22.71470832824707
2008-09-11,21.97338104248047
2008-09-12,21.5152587890625
2008-09-15,20.857221603393555
2008-09-16,20.640661239624023
2008-09-17,20.390764236450195
2008-09-18,20.16586685180664
2008-09-19,21.398653030395508
2008-09-22,21.581886291503906
2008-09-23,20.79058837890625
2008-09-24,21.18207359313965
2008-09-25,20.7406063079834
2008-09-26,20.315797805786133
2008-09-29,20.957172393798828
2008-09-30,20.7406063079834
2008-10-01,21.148754119873047
2008-10-03,20.424083709716797
2008-10-06,19.666091918945312
2008-10-07,20.124216079711914
2008-10-08,18.599910736083984
2008-10-10,16.992305755615234
2008-10-13,18.066818237304688
2008-10-14,19.191301345825195
2008-10-15,18.87478256225586
2008-10-16,17.492076873779297
2008-10-17,18.066818237304688
2008-10-20,18.183433532714844
2008-10-21,18.741512298583984
2008-10-22,18.733184814453125
2008-10-23,18.0168399810791
2008-10-24,16.367591857910156
2008-10-27,15.101492881774902
2008-10-29,16.12603187561035
2008-10-31,17.300498962402344
2008-11-03,18.225080490112305
2008-11-04,19.066373825073242
2008-11-05,18.89144515991211
2008-11-06,18.241743087768555
2008-11-07,18.574918746948242
2008-11-10,19.474515914916992
2008-11-11,18.824810028076172
2008-11-12,17.950206756591797
2008-11-14,17.575374603271484
2008-11-17,17.108924865722656
2008-11-18,17.158899307250977
2008-11-19,17.458757400512695
2008-11-20,16.83404541015625
2008-11-21,17.175554275512695
2008-11-24,17.61702537536621
2008-11-25,17.691987991333008
2008-11-26,17.950206756591797
2008-11-27,17.950206756591797
2008-11-28,18.41666030883789
2008-12-01,18.283390045166016
2008-12-02,17.71697998046875
2008-12-03,18.158447265625
2008-12-04,18.366683959960938
2008-12-05,18.649887084960938
2008-12-08,19.1163387298584
2008-12-10,20.673969268798828
2008-12-11,20.79058837890625
2008-12-12,21.18207359313965
2008-12-15,20.340789794921875
2008-12-16,21.00714874267578
2008-12-17,20.690635681152344
2008-12-18,20.499052047729492
2008-12-19,20.648983001708984
2008-12-22,21.715164184570312
2008-12-23,20.98217010498047
2008-12-24,21.681848526000977
2008-12-26,20.52404022216797
2008-12-29,21.573564529418945
2008-12-30,21.92340087890625
2008-12-31,22.173295974731445
2009-01-02,22.673072814941406
2009-01-05,23.847530364990234
2009-01-06,23.464385986328125
2009-01-07,22.698055267333984
2009-01-09,22.79801368713379
2009-01-12,21.940059661865234
2009-01-13,21.73182487487793
2009-01-14,21.915075302124023
2009-01-15,21.990041732788086
2009-01-16,21.773466110229492
2009-01-19,21.79846954345703
2009-01-20,22.48148536682129
2009-01-21,21.631868362426758
2009-01-22,22.048351287841797
2009-01-23,21.556896209716797
2009-01-27,21.623537063598633
2009-01-28,22.173295974731445
2009-01-29,22.773025512695312
2009-01-30,23.131189346313477
2009-02-02,22.598098754882812
2009-02-03,22.248249053955078
2009-02-04,22.55645179748535
2009-02-05,22.398189544677734
2009-02-06,22.356536865234375
2009-02-09,22.46483612060547
2009-02-10,22.989585876464844
2009-02-11,22.847984313964844
2009-02-12,22.831327438354492
2009-02-13,23.189504623413086
2009-02-16,23.081222534179688
2009-02-17,22.48148536682129
2009-02-18,23.031230926513672
2009-02-19,23.572656631469727
2009-02-20,22.872976303100586
2009-02-24,22.762561798095703
2009-02-25,23.594926834106445
2009-02-26,23.8497257232666
2009-02-27,24.520715713500977
2009-03-02,23.866716384887695
2009-03-03,23.229700088500977
2009-03-04,23.15326499938965
2009-03-05,22.507762908935547
2009-03-06,22.286928176879883
2009-03-09,21.93869400024414
2009-03-12,22.52474594116211
2009-03-13,23.314647674560547
2009-03-16,24.265913009643555
2009-03-17,23.611902236938477
2009-03-18,23.348613739013672
2009-03-19,22.32090187072754
2009-03-20,21.819787979125977
2009-03-23,22.52474594116211
2009-03-24,22.303913116455078
2009-03-25,22.363367080688477
2009-03-26,22.431312561035156
2009-03-27,23.340126037597656
2009-03-30,23.518484115600586
2009-03-31,24.56318473815918
2009-04-01,24.1724853515625
2009-04-02,24.537702560424805
2009-04-06,23.832744598388672
2009-04-08,23.9091854095459
2009-04-09,23.493005752563477
2009-04-13,22.847497940063477
2009-04-15,23.70534324645996
2009-04-16,24.5546932220459
2009-04-17,26.202428817749023
2009-04-20,27.46795082092285
2009-04-21,26.576141357421875
2009-04-22,25.930631637573242
2009-04-23,26.661069869995117
2009-04-24,26.822452545166016
2009-04-27,25.73528289794922
2009-04-28,25.488964080810547
2009-04-29,26.134475708007812
2009-04-30,26.134475708007812
2009-05-04,28.376760482788086
2009-05-05,28.792945861816406
2009-05-06,27.89263916015625
2009-05-07,28.037012100219727
2009-05-08,27.663305282592773
2009-05-11,26.567642211914062
2009-05-12,27.36603355407715
2009-05-13,28.104970932006836
2009-05-14,29.50640106201172
2009-05-15,29.59981918334961
2009-05-18,33.481353759765625
2009-05-19,33.923011779785156
2009-05-20,36.479557037353516
2009-05-21,34.50056457519531
2009-05-22,34.007938385009766
2009-05-25,34.80632400512695
2009-05-26,31.935535430908203
2009-05-27,32.71693420410156
2009-05-28,33.5068244934082
2009-05-29,32.895301818847656
2009-06-01,34.492069244384766
2009-06-02,33.60026550292969
2009-06-03,34.3137092590332
2009-06-04,35.36689758300781
2009-06-05,34.857303619384766
2009-06-08,32.31773376464844
2009-06-09,33.5068244934082
2009-06-10,33.61725616455078
2009-06-11,34.18631362915039
2009-06-12,33.67670440673828
2009-06-15,33.031185150146484
2009-06-16,35.02716064453125
2009-06-17,33.27750015258789
2009-06-18,32.181846618652344
2009-06-19,31.816631317138672
2009-06-22,31.42593002319336
2009-06-23,32.01197814941406
2009-06-24,32.52159118652344
2009-06-25,32.920772552490234
2009-06-26,34.19479751586914
2009-06-29,34.58550262451172
2009-06-30,32.9632568359375
2009-07-01,33.1246223449707
2009-07-02,35.298954010009766
2009-07-03,35.45184326171875
2009-07-06,33.07366180419922
2009-07-07,33.218048095703125
2009-07-08,32.054439544677734
2009-07-09,32.69145202636719
2009-07-10,33.430389404296875
2009-07-13,33.107643127441406
2009-07-14,36.36064910888672
2009-07-15,38.263187408447266
2009-07-16,36.674903869628906
2009-07-17,37.14204406738281
2009-07-20,37.40534210205078
2009-07-21,38.33112335205078
2009-07-22,36.836299896240234
2009-07-23,37.354373931884766
2009-07-24,36.9127082824707
2009-07-27,37.159034729003906
2009-07-28,38.28017044067383
2009-07-29,39.17198181152344
2009-07-30,39.741050720214844
2009-07-31,39.741050720214844
2009-08-03,39.68161392211914
2009-08-04,39.40130615234375
2009-08-05,38.40757369995117
2009-08-06,37.54973220825195
2009-08-07,36.411598205566406
2009-08-10,35.7830924987793
2009-08-11,36.80229949951172
2009-08-12,36.173789978027344
2009-08-13,37.779052734375
2009-08-14,36.40311813354492
2009-08-17,35.49430465698242
2009-08-18,37.26943588256836
2009-08-19,36.08885192871094
2009-08-20,37.30342102050781
2009-08-21,37.21847915649414
2009-08-24,37.507259368896484
2009-08-25,38.34812545776367
2009-08-26,39.12952423095703
2009-08-27,40.77726745605469
2009-08-28,41.0065803527832
2009-08-31,40.97260665893555
2009-09-01,40.0213623046875
2009-09-02,39.112525939941406
2009-09-03,39.36734390258789
2009-09-04,39.04457473754883
2009-09-07,38.643043518066406
2009-09-08,38.44654083251953
2009-09-09,38.386722564697266
2009-09-10,38.44654083251953
2009-09-11,39.04457473754883
2009-09-14,38.21585464477539
2009-09-15,38.4123649597168
2009-09-16,40.052730560302734
2009-09-17,39.37779235839844
2009-09-18,38.93351745605469
2009-09-22,39.540103912353516
2009-09-23,38.80536651611328
2009-09-24,39.523033142089844
2009-09-25,39.3607063293457
2009-09-29,39.326534271240234
2009-09-30,39.13002014160156
2009-10-01,39.17274475097656
2009-10-05,38.591758728027344
2009-10-06,39.03604507446289
2009-10-07,39.07020950317383
2009-10-08,38.890811920166016
2009-10-09,38.5832405090332
2009-10-12,39.46322250366211
2009-10-13,39.46322250366211
2009-10-14,40.26633071899414
2009-10-15,39.93313217163086
2009-10-16,40.462825775146484
2009-10-20,39.2923469543457
2009-10-21,39.64264678955078
2009-10-22,38.98477554321289
2009-10-23,39.061676025390625
2009-10-26,39.10439682006836
2009-10-27,38.76264572143555
2009-10-28,38.05353546142578
2009-10-29,37.959537506103516
2009-10-30,37.882652282714844
2009-11-03,35.686920166015625
2009-11-04,36.60964584350586
2009-11-05,36.07138442993164
2009-11-06,36.70361328125
2009-11-09,37.848472595214844
2009-11-10,37.822837829589844
2009-11-11,38.420902252197266
2009-11-12,38.14750289916992
2009-11-13,38.5832405090332
2009-11-16,39.659732818603516
2009-11-17,41.00961685180664
2009-11-18,42.06904602050781
2009-11-19,43.350608825683594
2009-11-20,43.04303741455078
2009-11-23,42.949039459228516
2009-11-24,43.290775299072266
2009-11-25,43.73506546020508
2009-11-26,43.222434997558594
2009-11-27,41.90671157836914
2009-11-30,42.91486740112305
2009-12-01,42.99176025390625
2009-12-02,43.4958381652832
2009-12-03,44.39292907714844
2009-12-04,45.32417678833008
2009-12-07,45.95641326904297
2009-12-08,44.91408920288086
2009-12-09,45.341270446777344
2009-12-10,44.80301284790039
2009-12-11,44.726131439208984
2009-12-14,44.1964111328125
2009-12-15,43.3762321472168
2009-12-16,43.34206008911133
2009-12-17,43.4872932434082
2009-12-18,43.13700866699219
2009-12-21,41.855464935302734
2009-12-22,42.615840911865234
2009-12-23,43.41040802001953
2009-12-24,43.77777099609375
2009-12-29,43.547096252441406
2009-12-30,43.76070022583008
2009-12-31,44.674869537353516
2010-01-04,43.658172607421875
2010-01-05,44.61506271362305
2010-01-06,44.37583923339844
2010-01-07,44.410011291503906
2010-01-08,44.16225051879883
2010-01-11,45.93933868408203
2010-01-12,46.204185485839844
2010-01-13,46.383602142333984
2010-01-14,48.30592346191406
2010-01-15,48.04961013793945
2010-01-18,47.024383544921875
2010-01-19,46.30670928955078
2010-01-20,46.8108024597168
2010-01-21,46.46049118041992
2010-01-22,45.862449645996094
2010-01-25,45.37546157836914
2010-01-27,41.86399459838867
2010-01-28,41.37699890136719
2010-01-29,41.37699890136719
2010-02-01,42.658546447753906
2010-02-02,43.3591423034668
2010-02-03,44.32746124267578
2010-02-04,44.14591598510742
2010-02-05,43.63580322265625
2010-02-08,42.165992736816406
2010-02-09,42.58965301513672
2010-02-10,42.8663215637207
2010-02-11,41.811527252197266
2010-02-15,42.20059585571289
2010-02-16,42.217872619628906
2010-02-17,41.88068771362305
2010-02-18,40.55786895751953
2010-02-19,40.59245300292969
2010-02-22,40.18610382080078
2010-02-23,40.10828399658203
2010-02-24,41.8634033203125
2010-02-25,43.2121696472168
2010-02-26,43.281333923339844
2010-03-02,42.580997467041016
2010-03-03,44.78572463989258
2010-03-04,44.48311233520508
2010-03-05,44.90675354003906
2010-03-08,45.44280242919922
2010-03-09,44.75977325439453
2010-03-10,44.04216384887695
2010-03-11,44.77707290649414
2010-03-12,45.85782241821289
2010-03-15,46.143104553222656
2010-03-16,44.975929260253906
2010-03-17,44.51768493652344
2010-03-18,44.863529205322266
2010-03-19,44.79435348510742
2010-03-22,44.413944244384766
2010-03-23,44.431217193603516
2010-03-25,44.53498458862305
2010-03-26,45.390933990478516
2010-03-29,45.096961975097656
2010-03-30,44.7684211730957
2010-03-31,44.67331314086914
2010-04-01,45.13155746459961
2010-04-05,45.313114166259766
2010-04-06,47.02499771118164
2010-04-07,47.163333892822266
2010-04-08,46.307395935058594
2010-04-09,46.679168701171875
2010-04-12,45.9183349609375
2010-04-13,45.088314056396484
2010-04-15,44.74247741699219
2010-04-16,45.19206619262695
2010-04-19,44.20643997192383
2010-04-20,45.85782241821289
2010-04-21,46.22093200683594
2010-04-22,46.77426528930664
2010-04-23,47.388126373291016
2010-04-26,48.80607604980469
2010-04-27,47.70802688598633
2010-04-28,48.304588317871094
2010-04-29,47.422698974609375
2010-04-30,46.523529052734375
2010-05-03,46.670509338378906
2010-05-04,47.137393951416016
2010-05-05,47.63020324707031
2010-05-06,47.93281555175781
2010-05-07,45.84049987792969
2010-05-10,48.23543167114258
2010-05-11,47.993343353271484
2010-05-12,48.875213623046875
2010-05-13,50.15480422973633
2010-05-14,49.7225227355957
2010-05-17,50.70814895629883
2010-05-18,49.783023834228516
2010-05-19,48.32188415527344
2010-05-20,49.90407943725586
2010-05-21,49.91271209716797
2010-05-24,49.679283142089844
2010-05-25,48.64176559448242
2010-05-26,49.238346099853516
2010-05-27,48.8579216003418
2010-05-28,50.094303131103516
2010-05-31,51.21825408935547
2010-06-01,49.38531494140625
2010-06-02,49.92137145996094
2010-06-03,50.379615783691406
2010-06-04,50.69084930419922
2010-06-07,51.28742218017578
2010-06-08,50.63033676147461
2010-06-09,52.34221649169922
2010-06-10,52.22117614746094
2010-06-11,52.1693000793457
2010-06-14,51.68514633178711
2010-06-15,51.339317321777344
2010-06-16,50.67356872558594
2010-06-17,50.440128326416016
2010-06-18,50.180755615234375
2010-06-21,50.301788330078125
2010-06-22,50.22397232055664
2010-06-23,49.97325134277344
2010-06-24,49.4199104309082
2010-06-25,48.51210403442383
2010-06-28,49.92137145996094
2010-06-29,51.24418640136719
2010-06-30,51.90129089355469
2010-07-01,51.572731018066406
2010-07-02,50.863773345947266
2010-07-05,51.37387466430664
2010-07-06,51.581382751464844
2010-07-07,51.71971893310547
2010-07-08,52.57566452026367
2010-07-09,53.189510345458984
2010-07-12,52.71400451660156
2010-07-13,54.520992279052734
2010-07-14,55.031089782714844
2010-07-15,54.00223922729492
2010-07-16,56.163700103759766
2010-07-19,57.1234016418457
2010-07-20,57.35682678222656
2010-07-21,56.54412841796875
2010-07-22,55.887020111083984
2010-07-23,54.89276123046875
2010-07-26,54.927337646484375
2010-07-27,55.37691879272461
2010-07-28,54.98786163330078
2010-07-29,54.5123291015625
2010-07-30,55.05702209472656
2010-08-02,56.29338836669922
2010-08-03,56.881309509277344
2010-08-04,56.15504837036133
2010-08-05,54.98786163330078
2010-08-06,55.37691879272461
2010-08-09,56.30204772949219
2010-08-10,55.97349166870117
2010-08-11,55.09160232543945
2010-08-12,56.872650146484375
2010-08-13,57.42599868774414
2010-08-16,58.6104850769043
2010-08-17,58.67964553833008
2010-08-18,58.385704040527344
2010-08-19,57.970680236816406
2010-08-20,57.59027099609375
2010-08-23,59.042789459228516
2010-08-24,58.6104850769043
2010-08-25,58.281944274902344
2010-08-26,58.212764739990234
2010-08-27,59.10331726074219
2010-08-30,60.7719612121582
2010-08-31,60.374244689941406
2010-09-01,60.33967971801758
2010-09-02,59.976531982421875
2010-09-03,59.924415588378906
2010-09-06,61.053279876708984
2010-09-07,60.124141693115234
2010-09-08,60.254425048828125
2010-09-09,60.76674270629883
2010-09-13,60.82754135131836
2010-09-14,62.06925582885742
2010-09-15,61.4092903137207
2010-09-16,62.00847244262695
2010-09-17,61.74797058105469
2010-09-20,61.36589050292969
2010-09-21,59.51633071899414
2010-09-22,58.69138717651367
2010-09-23,59.168975830078125
2010-09-24,59.472900390625
2010-09-27,59.55104064941406
2010-09-28,59.195030212402344
2010-09-29,59.69866180419922
2010-09-30,59.655250549316406
2010-10-01,61.52218246459961
2010-10-04,62.53812789916992
2010-10-05,62.529476165771484
2010-10-06,64.15325164794922
2010-10-07,62.85074996948242
2010-10-08,63.18074035644531
2010-10-11,65.4471206665039
2010-10-12,63.92753219604492
2010-10-13,66.0983657836914
2010-10-14,64.9955825805664
2010-10-15,63.25886917114258
2010-10-18,63.22413635253906
2010-10-19,62.477352142333984
2010-10-20,63.09390640258789
2010-10-21,64.04907989501953
2010-10-22,64.08380889892578
2010-10-25,65.18659210205078
2010-10-26,64.67428588867188
2010-10-27,64.12720489501953
2010-10-28,62.19082260131836
2010-10-29,62.520790100097656
2010-11-01,63.08521270751953
2010-11-02,64.05774688720703
2010-11-03,64.32695007324219
2010-11-04,64.26616668701172
2010-11-08,64.83926391601562
2010-11-09,65.16056823730469
2010-11-10,63.944881439208984
2010-11-11,62.93760299682617
2010-11-12,60.167564392089844
2010-11-15,61.035926818847656
2010-11-16,60.506221771240234
2010-11-18,60.8883171081543
2010-11-19,59.047428131103516
2010-11-22,60.78410339355469
2010-11-23,59.577125549316406
2010-11-24,58.51771545410156
2010-11-25,55.148529052734375
2010-11-26,54.43650436401367
2010-11-29,55.200653076171875
2010-11-30,58.482994079589844
2010-12-01,58.604557037353516
2010-12-02,58.8824462890625
