Date,COROMANDEL
2002-11-20,8.616072654724121
2002-11-21,8.820839881896973
2002-11-22,8.868096351623535
2002-11-25,8.805089950561523
2002-11-26,9.403644561767578
2002-11-27,10.269977569580078
2002-11-28,9.828937530517578
2002-11-29,9.828937530517578
2002-12-02,9.860438346862793
2002-12-03,9.671419143676758
2002-12-04,9.970701217651367
2002-12-05,10.002202033996582
2002-12-06,9.81318473815918
2002-12-09,9.498154640197754
2002-12-10,9.167375564575195
2002-12-11,9.356392860412598
2002-12-12,9.324888229370117
2002-12-13,9.655672073364258
2002-12-16,9.718676567077637
2002-12-17,10.695270538330078
2002-12-18,9.939199447631836
2002-12-19,10.254225730895996
2002-12-20,10.585007667541504
2002-12-23,10.427492141723633
2002-12-24,10.53775405883789
2002-12-25,10.53775405883789
2002-12-26,10.364487648010254
2002-12-27,10.395991325378418
2002-12-30,10.585007667541504
2002-12-31,10.506251335144043
2003-01-01,10.53775405883789
2003-01-02,10.45899772644043
2003-01-03,10.31723403930664
2003-01-06,10.6480131149292
2003-01-07,10.71102237701416
2003-01-08,10.695270538330078
2003-01-09,10.632264137268066
2003-01-10,10.191221237182617
2003-01-13,10.159717559814453
2003-01-14,10.301481246948242
2003-01-15,10.585007667541504
2003-01-16,10.616511344909668
2003-01-17,10.585007667541504
2003-01-20,10.506251335144043
2003-01-21,10.6480131149292
2003-01-22,10.663765907287598
2003-01-23,10.616511344909668
2003-01-24,10.663765907287598
2003-01-27,10.6480131149292
2003-01-28,10.191221237182617
2003-01-29,10.159717559814453
2003-01-30,10.080960273742676
2003-01-31,10.096712112426758
2003-02-03,10.380237579345703
2003-02-04,10.269977569580078
2003-02-05,10.506251335144043
2003-02-06,10.427492141723633
2003-02-07,10.269977569580078
2003-02-10,10.380237579345703
2003-02-11,10.254225730895996
2003-02-12,10.85278606414795
2003-02-13,10.85278606414795
2003-02-14,10.994545936584473
2003-02-17,10.474748611450195
2003-02-18,10.474748611450195
2003-02-19,10.53775405883789
2003-02-20,10.726768493652344
2003-02-21,10.71102237701416
2003-02-24,10.75827407836914
2003-02-25,10.868534088134766
2003-02-26,10.159717559814453
2003-02-27,10.065208435058594
2003-02-28,10.348736763000488
2003-03-03,10.301481246948242
2003-03-04,10.395991325378418
2003-03-05,10.427492141723633
2003-03-06,10.45899772644043
2003-03-07,10.821281433105469
2003-03-10,10.45899772644043
2003-03-11,10.395991325378418
2003-03-12,10.616511344909668
2003-03-13,10.77402400970459
2003-03-14,10.77402400970459
2003-03-17,11.089058876037598
2003-03-18,11.089058876037598
2003-03-19,11.262324333190918
2003-03-20,11.451338768005371
2003-03-21,11.451338768005371
2003-03-24,10.395991325378418
2003-03-25,10.395991325378418
2003-03-26,10.395991325378418
2003-03-27,10.395991325378418
2003-03-28,10.395991325378418
2003-03-31,10.395991325378418
2003-04-01,10.395991325378418
2003-04-02,10.395991325378418
2003-04-03,10.395991325378418
2003-04-04,10.395991325378418
2003-04-07,10.395991325378418
2003-04-08,10.395991325378418
2003-04-09,10.395991325378418
2003-04-10,10.395991325378418
2003-04-11,10.395991325378418
2003-04-14,10.395991325378418
2003-04-15,10.395991325378418
2003-04-16,10.395991325378418
2003-04-17,10.395991325378418
2003-04-18,10.395991325378418
2003-04-21,10.395991325378418
2003-04-22,10.395991325378418
2003-04-23,10.395991325378418
2003-04-24,10.395991325378418
2003-04-25,10.395991325378418
2003-04-28,10.395991325378418
2003-04-29,10.395991325378418
2003-04-30,10.395991325378418
2003-05-01,10.395991325378418
2003-05-02,10.395991325378418
2003-05-05,10.395991325378418
2003-05-06,10.395991325378418
2003-05-07,10.395991325378418
2003-05-08,10.395991325378418
2003-05-09,10.395991325378418
2003-05-12,10.395991325378418
2003-05-13,10.395991325378418
2003-05-14,10.395991325378418
2003-05-15,10.395991325378418
2003-05-16,10.395991325378418
2003-05-19,10.395991325378418
2003-05-20,10.395991325378418
2003-05-21,10.395991325378418
2003-05-22,10.395991325378418
2003-05-23,10.395991325378418
2003-05-26,10.395991325378418
2003-05-27,10.395991325378418
2003-05-28,10.395991325378418
2003-05-29,10.395991325378418
2003-05-30,10.395991325378418
2003-06-02,10.395991325378418
2003-06-03,10.395991325378418
2003-06-04,10.395991325378418
2003-06-05,10.395991325378418
2003-06-06,10.395991325378418
2003-06-09,10.395991325378418
2003-06-10,10.395991325378418
2003-06-11,10.395991325378418
2003-06-12,10.395991325378418
2003-06-13,10.395991325378418
2003-06-16,10.395991325378418
2003-06-17,10.395991325378418
2003-06-18,10.395991325378418
2003-06-19,10.395991325378418
2003-06-20,10.395991325378418
2003-06-23,10.395991325378418
2003-06-24,10.395991325378418
2003-06-25,10.395991325378418
2003-06-26,10.395991325378418
2003-06-27,10.395991325378418
2003-06-30,10.395991325378418
2003-07-01,10.395991325378418
2003-07-02,10.395991325378418
2003-07-03,10.395991325378418
2003-07-04,10.395991325378418
2003-07-07,10.395991325378418
2003-07-08,10.395991325378418
2003-07-09,10.395991325378418
2003-07-10,10.395991325378418
2003-07-11,10.395991325378418
2003-07-14,10.395991325378418
2003-07-15,10.395991325378418
2003-07-16,10.395991325378418
2003-07-17,10.395991325378418
2003-07-18,10.395991325378418
2003-07-21,10.395991325378418
2003-07-22,10.395991325378418
2003-07-23,10.395991325378418
2003-07-24,10.395991325378418
2003-07-25,10.395991325378418
2003-07-28,10.395991325378418
2003-07-29,10.395991325378418
2003-07-30,10.395991325378418
2003-07-31,10.395991325378418
2003-08-01,10.395991325378418
2003-08-04,10.395991325378418
2003-08-05,10.395991325378418
2003-08-06,10.395991325378418
2003-08-07,10.395991325378418
2003-08-08,10.395991325378418
2003-08-11,10.395991325378418
2003-08-12,10.395991325378418
2003-08-13,10.395991325378418
2003-08-14,10.395991325378418
2003-08-15,10.395991325378418
2003-08-18,10.395991325378418
2003-08-19,10.395991325378418
2003-08-20,10.395991325378418
2003-08-21,10.395991325378418
2003-08-22,10.395991325378418
2003-08-25,10.395991325378418
2003-08-26,10.395991325378418
2003-08-27,10.395991325378418
2003-08-28,10.395991325378418
2003-08-29,10.395991325378418
2003-09-01,10.395991325378418
2003-09-02,10.395991325378418
2003-09-03,10.395991325378418
2003-09-04,10.395991325378418
2003-09-05,10.395991325378418
2003-09-08,10.395991325378418
2003-09-09,10.395991325378418
2003-09-10,10.395991325378418
2003-09-11,10.395991325378418
2003-09-12,10.395991325378418
2003-09-15,10.395991325378418
2003-09-16,10.395991325378418
2003-09-17,10.395991325378418
2003-09-18,10.395991325378418
2003-09-19,10.395991325378418
2003-09-22,10.395991325378418
2003-09-23,10.395991325378418
2003-09-24,10.395991325378418
2003-09-25,10.395991325378418
2003-09-26,10.395991325378418
2003-09-29,10.395991325378418
2003-09-30,10.395991325378418
2003-10-01,10.395991325378418
2003-10-02,10.395991325378418
2003-10-03,10.395991325378418
2003-10-06,10.395991325378418
2003-10-07,10.395991325378418
2003-10-08,10.395991325378418
2003-10-09,10.395991325378418
2003-10-10,10.395991325378418
2003-10-13,10.395991325378418
2003-10-14,10.395991325378418
2003-10-15,10.395991325378418
2003-10-16,10.395991325378418
2003-10-17,10.395991325378418
2003-10-20,10.395991325378418
2003-10-21,10.395991325378418
2003-10-22,10.395991325378418
2003-10-23,10.395991325378418
2003-10-24,10.395991325378418
2003-10-27,10.395991325378418
2003-10-28,10.395991325378418
2003-10-29,10.395991325378418
2003-10-30,10.395991325378418
2003-10-31,10.395991325378418
2003-11-03,10.395991325378418
2003-11-04,10.395991325378418
2003-11-05,10.395991325378418
2003-11-06,10.395991325378418
2003-11-07,10.395991325378418
2003-11-10,10.395991325378418
2003-11-11,10.395991325378418
2003-11-12,10.395991325378418
2003-11-13,10.395991325378418
2003-11-14,10.395991325378418
2003-11-17,10.395991325378418
2003-11-18,10.395991325378418
2003-11-19,10.395991325378418
2003-11-20,10.395991325378418
2003-11-21,10.395991325378418
2003-11-24,10.395991325378418
2003-11-25,10.395991325378418
2003-11-26,10.395991325378418
2003-11-27,10.395991325378418
2003-11-28,10.395991325378418
2003-12-01,10.395991325378418
2003-12-02,10.395991325378418
2003-12-03,10.395991325378418
2003-12-04,10.395991325378418
2003-12-05,10.395991325378418
2003-12-08,10.395991325378418
2003-12-09,10.395991325378418
2003-12-10,10.395991325378418
2003-12-11,10.395991325378418
2003-12-12,10.395991325378418
2003-12-15,10.395991325378418
2003-12-16,10.395991325378418
2003-12-17,10.395991325378418
2003-12-18,10.395991325378418
2003-12-19,10.395991325378418
2003-12-22,10.395991325378418
2003-12-23,10.395991325378418
2003-12-24,10.395991325378418
2003-12-25,10.395991325378418
2003-12-26,10.395991325378418
2003-12-29,10.395991325378418
2003-12-30,10.395991325378418
2003-12-31,10.395991325378418
2004-01-01,10.395991325378418
2004-01-02,10.395991325378418
2004-01-05,10.395991325378418
2004-01-06,10.395991325378418
2004-01-07,10.395991325378418
2004-01-08,10.395991325378418
2004-01-09,10.395991325378418
2004-01-12,10.395991325378418
2004-01-13,10.395991325378418
2004-01-14,10.395991325378418
2004-01-15,10.395991325378418
2004-01-16,10.395991325378418
2004-01-19,10.395991325378418
2004-01-20,10.395991325378418
2004-01-21,10.395991325378418
2004-01-22,10.395991325378418
2004-01-23,10.395991325378418
2004-01-26,10.395991325378418
2004-01-27,10.395991325378418
2004-01-28,10.395991325378418
2004-01-29,10.395991325378418
2004-01-30,10.395991325378418
2004-02-02,10.395991325378418
2004-02-03,10.395991325378418
2004-02-04,10.395991325378418
2004-02-05,10.395991325378418
2004-02-06,10.395991325378418
2004-02-09,10.395991325378418
2004-02-10,10.395991325378418
2004-02-11,10.395991325378418
2004-02-12,10.395991325378418
2004-02-13,10.395991325378418
2004-02-16,10.395991325378418
2004-02-17,10.395991325378418
2004-02-18,10.395991325378418
2004-02-19,10.395991325378418
2004-02-20,10.395991325378418
2004-02-23,10.395991325378418
2004-02-24,10.395991325378418
2004-02-25,10.395991325378418
2004-02-26,10.395991325378418
2004-02-27,10.395991325378418
2004-03-01,10.395991325378418
2004-03-02,10.395991325378418
2004-03-03,10.395991325378418
2004-03-04,10.395991325378418
2004-03-05,10.395991325378418
2004-03-08,10.395991325378418
2004-03-09,10.395991325378418
2004-03-10,10.395991325378418
2004-03-11,10.395991325378418
2004-03-12,10.395991325378418
2004-03-15,10.395991325378418
2004-03-16,10.395991325378418
2004-03-17,10.395991325378418
2004-03-18,10.395991325378418
2004-03-19,10.395991325378418
2004-03-22,10.395991325378418
2004-03-23,10.395991325378418
2004-03-24,10.395991325378418
2004-03-25,10.395991325378418
2004-03-26,10.395991325378418
2004-03-29,10.395991325378418
2004-03-30,10.395991325378418
2004-03-31,10.395991325378418
2004-04-01,10.395991325378418
2004-04-02,10.395991325378418
2004-04-05,10.395991325378418
2004-04-06,10.395991325378418
2004-04-07,10.395991325378418
2004-04-08,10.395991325378418
2004-04-09,10.395991325378418
2004-04-12,10.395991325378418
2004-04-13,10.395991325378418
2004-04-14,10.395991325378418
2004-04-15,10.395991325378418
2004-04-16,10.395991325378418
2004-04-19,15.546732902526855
2004-04-20,15.546732902526855
2004-04-21,15.546732902526855
2004-04-22,15.546732902526855
2004-04-23,15.546732902526855
2004-04-26,15.546732902526855
2004-04-27,15.546732902526855
2004-04-28,15.546732902526855
2004-04-29,15.546732902526855
2004-04-30,15.546732902526855
2004-05-03,15.546732902526855
2004-05-04,15.546732902526855
2004-05-05,15.546732902526855
2004-05-06,15.546732902526855
2004-05-07,15.546732902526855
2004-05-10,15.546732902526855
2004-05-11,15.546732902526855
2004-05-12,15.546732902526855
2004-05-13,15.546732902526855
2004-05-14,15.546732902526855
2004-05-17,15.546732902526855
2004-05-18,15.546732902526855
2004-05-19,15.546732902526855
2004-05-20,15.546732902526855
2004-05-21,15.546732902526855
2004-05-24,15.546732902526855
2004-05-25,15.546732902526855
2004-05-26,15.546732902526855
2004-05-27,15.546732902526855
2004-05-28,15.546732902526855
2004-05-31,15.546732902526855
2004-06-01,15.546732902526855
2004-06-02,15.546732902526855
2004-06-03,15.546732902526855
2004-06-04,15.546732902526855
2004-06-07,15.546732902526855
2004-06-08,15.546732902526855
2004-06-09,15.546732902526855
2004-06-10,15.546732902526855
2004-06-11,15.546732902526855
2004-06-14,15.546732902526855
2004-06-15,15.546732902526855
2004-06-16,15.546732902526855
2004-06-17,15.546732902526855
2004-06-18,15.546732902526855
2004-06-21,15.546732902526855
2004-06-22,15.546732902526855
2004-06-23,15.546732902526855
2004-06-24,15.546732902526855
2004-06-25,15.546732902526855
2004-06-28,15.546732902526855
2004-06-29,15.546732902526855
2004-06-30,15.546732902526855
2004-07-01,15.546732902526855
2004-07-02,15.546732902526855
2004-07-05,15.546732902526855
2004-07-06,15.546732902526855
2004-07-07,15.546732902526855
2004-07-08,15.546732902526855
2004-07-09,15.546732902526855
2004-07-12,15.546732902526855
2004-07-13,15.546732902526855
2004-07-14,15.546732902526855
2004-07-15,15.546732902526855
2004-07-16,15.546732902526855
2004-07-19,15.546732902526855
2004-07-20,15.546732902526855
2004-07-21,15.546732902526855
2004-07-22,15.546732902526855
2004-07-23,15.546732902526855
2004-07-26,15.546732902526855
2004-07-27,15.546732902526855
2004-07-28,15.546732902526855
2004-07-29,15.546732902526855
2004-07-30,15.546732902526855
2004-08-02,15.546732902526855
2004-08-03,15.546732902526855
2004-08-04,15.546732902526855
2004-08-05,15.546732902526855
2004-08-06,15.546732902526855
2004-08-09,15.546732902526855
2004-08-10,15.546732902526855
2004-08-11,15.546732902526855
2004-08-12,15.546732902526855
2004-08-13,15.546732902526855
2004-08-16,15.546732902526855
2004-08-17,15.546732902526855
2004-08-18,15.546732902526855
2004-08-19,15.546732902526855
2004-08-20,15.546732902526855
2004-08-23,15.546732902526855
2004-08-24,15.546732902526855
2004-08-25,15.546732902526855
2004-08-26,15.546732902526855
2004-08-27,15.546732902526855
2004-08-30,15.546732902526855
2004-08-31,15.546732902526855
2004-09-01,15.546732902526855
2004-09-02,15.546732902526855
2004-09-03,15.546732902526855
2004-09-06,15.546732902526855
2004-09-07,15.546732902526855
2004-09-08,15.546732902526855
2004-09-09,15.546732902526855
2004-09-10,15.546732902526855
2004-09-13,22.855426788330078
2004-09-14,26.226253509521484
2004-09-15,24.273061752319336
2004-09-16,25.737953186035156
2004-09-17,24.50933265686035
2004-09-20,24.03679656982422
2004-09-21,23.81627082824707
2004-09-22,23.138952255249023
2004-09-23,22.697912216186523
2004-09-24,22.461641311645508
2004-09-27,22.351381301879883
2004-09-28,21.863088607788086
2004-09-29,21.61105728149414
2004-09-30,21.04400634765625
2004-10-01,20.413951873779297
2004-10-04,19.705129623413086
2004-10-05,21.6898193359375
2004-10-06,21.217267990112305
2004-10-07,20.319435119628906
2004-10-08,20.319435119628906
2004-10-11,20.398193359375
2004-10-12,19.437353134155273
2004-10-13,20.413951873779297
2004-10-14,19.610618591308594
2004-10-15,19.610618591308594
2004-10-18,19.138076782226562
2004-10-19,19.075069427490234
2004-10-20,18.870296478271484
2004-10-21,18.445005416870117
2004-10-22,18.445005416870117
2004-10-25,17.862199783325195
2004-10-26,17.98821258544922
2004-10-27,17.830703735351562
2004-10-28,19.62636947631836
2004-10-29,19.62636947631836
2004-11-01,18.350502014160156
2004-11-02,18.42925262451172
2004-11-03,18.886051177978516
2004-11-04,18.555273056030273
2004-11-05,18.712785720825195
2004-11-08,18.854551315307617
2004-11-09,18.492267608642578
2004-11-10,18.854551315307617
2004-11-11,18.870296478271484
2004-11-12,19.311344146728516
2004-11-15,19.311344146728516
2004-11-16,20.36669158935547
2004-11-17,20.36669158935547
2004-11-18,20.44544792175293
2004-11-19,20.44544792175293
2004-11-22,20.776229858398438
2004-11-23,20.8077392578125
2004-11-24,20.697473526000977
2004-11-25,20.335193634033203
2004-11-26,20.335193634033203
2004-11-29,20.224925994873047
2004-11-30,19.689374923706055
2004-12-01,20.539955139160156
2004-12-02,20.728975296020508
2004-12-03,20.65021324157715
2004-12-06,20.36669158935547
2004-12-07,20.36669158935547
2004-12-08,22.414386749267578
2004-12-09,23.138952255249023
2004-12-10,22.067852020263672
2004-12-13,22.067852020263672
2004-12-14,22.272621154785156
2004-12-15,22.288375854492188
2004-12-16,21.800077438354492
2004-12-17,21.51654815673828
2004-12-20,21.453536987304688
2004-12-21,21.390541076660156
2004-12-22,21.359039306640625
2004-12-23,21.390541076660156
2004-12-24,21.54804801940918
2004-12-27,21.48503875732422
2004-12-28,21.48503875732422
2004-12-29,21.941844940185547
2004-12-30,21.910343170166016
2004-12-31,21.87883186340332
2005-01-03,22.225374221801758
2005-01-04,23.26496696472168
2005-01-05,22.067852020263672
2005-01-06,21.563800811767578
2005-01-07,22.241117477416992
2005-01-10,22.477394104003906
2005-01-11,22.036348342895508
2005-01-12,20.697473526000977
2005-01-13,21.595306396484375
2005-01-14,21.04400634765625
2005-01-17,20.4296932220459
2005-01-18,21.04400634765625
2005-01-19,20.713218688964844
2005-01-20,21.04400634765625
2005-01-24,21.04400634765625
2005-01-25,20.319435119628906
2005-01-27,20.17767906188965
2005-01-28,20.524206161499023
2005-01-31,20.36669158935547
2005-02-01,21.42204475402832
2005-02-02,21.642562866210938
2005-02-03,22.162363052368164
2005-02-04,22.00484275817871
2005-02-07,22.272621154785156
2005-02-08,22.178117752075195
2005-02-09,22.036348342895508
2005-02-10,21.6740665435791
2005-02-11,21.78432846069336
2005-02-14,21.768573760986328
2005-02-15,22.00484275817871
2005-02-16,21.78432846069336
2005-02-17,22.33563232421875
2005-02-18,22.57190704345703
2005-02-21,22.461641311645508
2005-02-22,22.225374221801758
2005-02-23,22.193870544433594
2005-02-24,21.768573760986328
2005-02-25,21.04400634765625
2005-02-28,20.90224266052246
2005-03-01,20.587209701538086
2005-03-02,20.744726181030273
2005-03-03,20.870744705200195
2005-03-04,20.571460723876953
2005-03-07,20.61871910095215
2005-03-08,20.68172264099121
2005-03-09,20.224925994873047
2005-03-10,20.224925994873047
2005-03-11,20.067413330078125
2005-03-14,20.083162307739258
2005-03-15,19.862640380859375
2005-03-16,19.81538963317871
2005-03-17,19.81538963317871
2005-03-18,19.48460578918457
2005-03-21,20.476957321166992
2005-03-22,19.5318660736084
2005-03-23,19.075069427490234
2005-03-24,18.555273056030273
2005-03-28,18.791545867919922
2005-03-29,18.508012771606445
2005-03-30,18.807289123535156
2005-03-31,19.390098571777344
2005-04-01,19.547611236572266
2005-04-04,19.83113670349121
2005-04-05,19.311344146728516
2005-04-06,19.83113670349121
2005-04-07,20.11466407775879
2005-04-08,19.547611236572266
2005-04-11,19.547611236572266
2005-04-12,19.468854904174805
2005-04-13,19.689374923706055
2005-04-15,19.59486961364746
2005-04-18,19.21683120727539
2005-04-19,18.94905662536621
2005-04-20,19.090818405151367
2005-04-21,20.16192054748535
2005-04-22,20.602962493896484
2005-04-25,20.16192054748535
2005-04-26,20.004404067993164
2005-04-27,20.130416870117188
2005-04-28,20.020156860351562
2005-04-29,19.37434959411621
2005-05-02,19.468854904174805
2005-05-03,19.547611236572266
2005-05-04,20.004404067993164
2005-05-05,20.098918914794922
2005-05-06,20.05166244506836
2005-05-09,20.27218246459961
2005-05-10,20.303686141967773
2005-05-11,20.067413330078125
2005-05-12,20.004404067993164
2005-05-13,20.398193359375
2005-05-16,20.398193359375
2005-05-17,20.36669158935547
2005-05-18,20.36669158935547
2005-05-19,20.854984283447266
2005-05-20,20.88648796081543
2005-05-23,21.107011795043945
2005-05-24,21.31178092956543
2005-05-25,21.642562866210938
2005-05-26,24.09979248046875
2005-05-27,24.09979248046875
2005-05-30,22.083599090576172
2005-05-31,22.776668548583984
2005-06-01,22.619159698486328
2005-06-02,26.257755279541016
2005-06-03,26.257755279541016
2005-06-06,25.958473205566406
2005-06-07,25.107892990112305
2005-06-08,24.619592666625977
2005-06-09,25.265403747558594
2005-06-10,24.572349548339844
2005-06-13,22.083599090576172
2005-06-14,24.35181999206543
2005-06-15,24.25731086730957
2005-06-16,23.26496696472168
2005-06-17,22.94993782043457
2005-06-20,22.981435775756836
2005-06-21,23.186206817626953
2005-06-22,22.477394104003906
2005-06-23,22.587656021118164
2005-06-24,22.57190704345703
2005-06-27,22.79242515563965
2005-06-28,22.414386749267578
2005-06-29,22.445886611938477
2005-06-30,22.430137634277344
2005-07-01,22.430137634277344
2005-07-04,22.524648666381836
2005-07-05,22.666414260864258
2005-07-06,22.981435775756836
2005-07-07,23.04444694519043
2005-07-08,22.855426788330078
2005-07-11,22.886926651000977
2005-07-12,22.886926651000977
2005-07-13,23.327974319458008
2005-07-14,23.863521575927734
2005-07-15,24.210058212280273
2005-07-18,24.55659294128418
2005-07-19,25.422927856445312
2005-07-20,24.761354446411133
2005-07-21,24.273061752319336
2005-07-22,24.367568969726562
2005-07-25,23.784770965576172
2005-07-26,23.375225067138672
2005-07-27,22.96569061279297
2005-07-28,22.96569061279297
2005-07-29,22.76091766357422
2005-08-01,22.524648666381836
2005-08-02,22.886926651000977
2005-08-03,22.713668823242188
2005-08-04,22.76091766357422
2005-08-05,22.697912216186523
2005-08-08,22.587656021118164
2005-08-09,22.63491439819336
2005-08-10,22.697912216186523
2005-08-11,23.07594871520996
2005-08-12,23.028690338134766
2005-08-16,22.981435775756836
2005-08-17,23.107452392578125
2005-08-18,23.04444694519043
2005-08-19,23.46973991394043
2005-08-22,23.46973991394043
2005-08-23,23.46973991394043
2005-08-24,22.981435775756836
2005-08-25,23.46973991394043
2005-08-26,23.39097785949707
2005-08-29,23.800519943237305
2005-08-30,24.50933265686035
2005-08-31,26.336515426635742
2005-09-01,25.722198486328125
2005-09-02,25.202394485473633
2005-09-05,25.59619140625
2005-09-06,25.548934936523438
2005-09-08,24.99764060974121
2005-09-09,24.87161636352539
2005-09-12,24.887374877929688
2005-09-13,24.792865753173828
2005-09-14,24.320316314697266
2005-09-15,24.462080001831055
2005-09-16,24.95038604736328
2005-09-19,24.666852951049805
2005-09-20,24.336071014404297
2005-09-21,24.336071014404297
2005-09-22,22.304126739501953
2005-09-23,22.94993782043457
2005-09-26,22.9971923828125
2005-09-27,22.823925018310547
2005-09-28,22.713668823242188
2005-09-29,22.398632049560547
2005-09-30,22.508893966674805
2005-10-03,22.430137634277344
2005-10-04,22.96569061279297
2005-10-05,23.04444694519043
2005-10-06,22.587656021118164
2005-10-07,22.79242515563965
2005-10-10,23.343727111816406
2005-10-11,22.729413986206055
2005-10-13,24.288816452026367
2005-10-14,24.95038604736328
2005-10-17,24.792865753173828
2005-10-18,24.619592666625977
2005-10-19,24.131298065185547
2005-10-20,22.398632049560547
2005-10-21,23.04444694519043
2005-10-24,22.776668548583984
2005-10-25,22.981435775756836
2005-10-26,22.87118148803711
2005-10-27,22.76091766357422
2005-10-28,22.083599090576172
2005-10-31,22.225374221801758
2005-11-02,22.603404998779297
2005-11-04,22.603404998779297
2005-11-07,22.855426788330078
2005-11-08,22.729413986206055
2005-11-09,22.74517250061035
2005-11-10,23.0129451751709
2005-11-11,22.855426788330078
2005-11-14,22.934186935424805
2005-11-16,23.0129451751709
2005-11-17,23.359477996826172
2005-11-18,23.060195922851562
2005-11-21,23.107452392578125
2005-11-22,22.414386749267578
2005-11-23,22.54039764404297
2005-11-24,22.524648666381836
2005-11-25,22.776668548583984
2005-11-28,23.028690338134766
2005-11-29,22.5561466217041
2005-11-30,22.5561466217041
2005-12-01,22.508893966674805
2005-12-02,22.886926651000977
2005-12-05,22.855426788330078
2005-12-06,23.895029067993164
2005-12-07,24.021039962768555
2005-12-08,24.477828979492188
2005-12-09,24.493581771850586
2005-12-12,24.808612823486328
2005-12-13,24.588098526000977
2005-12-14,24.194303512573242
2005-12-15,24.304563522338867
2005-12-16,24.540842056274414
2005-12-19,24.572349548339844
2005-12-20,24.745609283447266
2005-12-21,25.170900344848633
2005-12-22,24.761354446411133
2005-12-23,24.82437515258789
2005-12-26,24.462080001831055
2005-12-27,24.68260383605957
2005-12-28,24.588098526000977
2005-12-29,25.265403747558594
2005-12-30,25.61194610595703
2006-01-02,22.886926651000977
2006-01-03,23.249216079711914
2006-01-04,22.87118148803711
2006-01-05,22.225374221801758
2006-01-06,23.04444694519043
2006-01-09,23.895029067993164
2006-01-10,23.296466827392578
2006-01-12,23.769012451171875
2006-01-13,22.87118148803711
2006-01-16,22.74517250061035
2006-01-17,22.74517250061035
2006-01-18,22.398632049560547
2006-01-19,22.855426788330078
2006-01-20,22.855426788330078
2006-01-23,22.052101135253906
2006-01-24,22.036348342895508
2006-01-25,22.146608352661133
2006-01-27,22.33563232421875
2006-01-30,22.036348342895508
2006-01-31,21.752822875976562
2006-02-01,21.170015335083008
2006-02-02,21.170015335083008
2006-02-03,20.8077392578125
2006-02-06,21.500797271728516
2006-02-07,21.721324920654297
2006-02-08,21.563800811767578
2006-02-10,21.217267990112305
2006-02-13,23.170461654663086
2006-02-14,22.94993782043457
2006-02-15,22.76091766357422
2006-02-16,24.903120040893555
2006-02-17,24.005285263061523
2006-02-20,23.926525115966797
2006-02-21,23.926525115966797
2006-02-22,27.155595779418945
2006-02-23,26.462512969970703
2006-02-24,26.226253509521484
2006-02-27,26.289255142211914
2006-02-28,25.53318214416504
2006-03-01,26.494022369384766
2006-03-02,26.194747924804688
2006-03-03,25.517427444458008
2006-03-06,25.265403747558594
2006-03-07,24.619592666625977
2006-03-08,23.989532470703125
2006-03-09,24.52508544921875
2006-03-10,24.336071014404297
2006-03-13,24.540842056274414
2006-03-14,24.651103973388672
2006-03-16,24.588098526000977
2006-03-17,25.501676559448242
2006-03-20,25.91122055053711
2006-03-21,25.94272232055664
2006-03-22,25.895462036132812
2006-03-23,25.233901977539062
2006-03-24,26.32076072692871
2006-03-27,29.439552307128906
