Date,BPCL
1996-04-18,4.160844802856445
1996-04-19,4.366440296173096
1996-04-22,4.242839336395264
1996-04-23,4.270986557006836
1996-04-24,4.483310222625732
1996-04-25,4.3517560958862305
1996-04-26,4.380516052246094
1996-04-29,4.356649398803711
1996-04-30,4.514517307281494
1996-05-01,4.589780330657959
1996-05-02,4.589168071746826
1996-05-03,4.650356769561768
1996-05-06,4.491265773773193
1996-05-07,4.611196041107178
1996-05-08,4.67483377456665
1996-05-09,4.736021518707275
1996-05-10,4.406825065612793
1996-05-13,4.283224105834961
1996-05-14,4.344412326812744
1996-05-15,4.521859169006348
1996-05-16,4.40621280670166
1996-05-17,4.416616439819336
1996-05-20,4.503503799438477
1996-05-21,4.479029655456543
1996-05-22,4.430076599121094
1996-05-23,4.416616439819336
1996-05-24,4.405600547790527
1996-05-27,4.307699203491211
1996-05-28,4.282613277435303
1996-05-29,4.282613277435303
1996-05-30,4.270986557006836
1996-05-31,4.206126689910889
1996-06-03,4.190217018127441
1996-06-04,4.258749008178711
1996-06-05,4.228153705596924
1996-06-06,4.270986557006836
1996-06-07,4.381126403808594
1996-06-10,4.206737041473389
1996-06-11,4.104551315307617
1996-06-12,4.099656105041504
1996-06-13,4.244675159454346
1996-06-14,4.344412326812744
1996-06-17,4.344412326812744
1996-06-18,4.324220180511475
1996-06-19,4.222034454345703
1996-06-20,4.160844802856445
1996-06-21,4.099656105041504
1996-06-24,4.22634220123291
1996-06-25,4.228813171386719
1996-06-26,4.28875732421875
1996-06-27,4.236847877502441
1996-06-28,4.251679420471191
1996-07-01,4.152803421020508
1996-07-02,4.109545707702637
1996-07-03,4.22634220123291
1996-07-04,4.1837005615234375
1996-07-05,4.146622657775879
1996-07-08,4.177521228790283
1996-07-09,4.165780067443848
1996-07-10,4.147858619689941
1996-07-11,4.147858619689941
1996-07-12,4.158981800079346
1996-07-15,4.0792646408081055
1996-07-16,4.016847133636475
1996-07-17,4.016847133636475
1996-07-18,3.8617355823516846
1996-07-19,3.8963420391082764
1996-07-22,3.8932530879974365
1996-07-23,3.880891799926758
1996-07-24,3.8438148498535156
1996-07-25,3.7078607082366943
1996-07-26,3.7078607082366943
1996-07-29,3.473029136657715
1996-07-30,3.2882535457611084
1996-07-31,3.5088706016540527
1996-08-01,3.600950002670288
1996-08-02,3.600950002670288
1996-08-05,3.5224668979644775
1996-08-06,3.299996852874756
1996-08-07,3.4112300872802734
1996-08-08,3.3803319931030273
1996-08-09,3.3803319931030273
1996-08-12,3.35066819190979
1996-08-13,3.4359500408172607
1996-08-14,3.40505051612854
1996-08-15,3.40505051612854
1996-08-16,3.3994898796081543
1996-08-19,3.349433422088623
1996-08-20,3.349433422088623
1996-08-21,3.33707332611084
1996-08-22,3.3617920875549316
1996-08-23,3.349433422088623
1996-08-26,3.4483091831207275
1996-08-27,3.4483091831207275
1996-08-28,3.4915683269500732
1996-08-29,3.4643771648406982
1996-08-30,3.4538705348968506
1996-09-02,3.415555477142334
1996-09-03,3.4353315830230713
1996-09-04,3.4112300872802734
1996-09-05,3.452634572982788
1996-09-06,3.457580327987671
1996-09-09,3.393927574157715
1996-09-10,3.390838861465454
1996-09-11,3.374152421951294
1996-09-12,3.3444900512695312
1996-09-13,3.3735342025756836
1996-09-16,3.352522850036621
1996-09-17,3.349433422088623
1996-09-18,3.3617920875549316
1996-09-19,3.367973566055298
1996-09-20,3.3401639461517334
1996-09-23,3.36735463142395
1996-09-24,3.2165687084198
1996-09-25,3.4075236320495605
1996-09-26,3.4112300872802734
1996-09-27,3.4606690406799316
1996-09-30,3.473029136657715
1996-10-01,3.567579507827759
1996-10-02,3.567579507827759
1996-10-03,3.5471854209899902
1996-10-04,3.398871660232544
1996-10-07,3.296905040740967
1996-10-08,3.3803319931030273
1996-10-09,3.398871660232544
1996-10-10,3.4483091831207275
1996-10-11,3.4958934783935547
1996-10-14,3.4174106121063232
1996-10-15,3.4606690406799316
1996-10-16,3.437185764312744
1996-10-17,3.398871660232544
1996-10-18,3.4359500408172607
1996-10-21,3.4359500408172607
1996-10-22,3.5070180892944336
1996-10-23,3.5070180892944336
1996-10-24,3.4106132984161377
1996-10-25,3.4483091831207275
1996-10-28,3.4674670696258545
1996-10-29,3.4656128883361816
1996-10-30,3.4656128883361816
1996-10-31,3.5651071071624756
1996-11-01,3.5348258018493652
1996-11-04,3.4359500408172607
1996-11-05,3.4019620418548584
1996-11-06,3.3865115642547607
1996-11-07,3.3865115642547607
1996-11-08,3.398871660232544
1996-11-11,3.4483091831207275
1996-11-12,3.4483091831207275
1996-11-13,3.497129201889038
1996-11-14,3.4853882789611816
1996-11-15,3.5224668979644775
1996-11-18,3.5224668979644775
1996-11-19,3.5329720973968506
1996-11-20,3.5224668979644775
1996-11-21,3.6089837551116943
1996-11-22,3.5199954509735107
1996-11-25,3.558926582336426
1996-11-26,3.5465681552886963
1996-11-27,3.5465681552886963
1996-11-28,3.4112300872802734
1996-11-29,3.3865115642547607
1996-12-02,3.4606690406799316
1996-12-03,3.4001073837280273
1996-12-04,3.2134788036346436
1996-12-05,3.275275468826294
1996-12-06,3.299996852874756
1996-12-09,3.3043205738067627
1996-12-10,3.3803319931030273
1996-12-11,3.352522850036621
1996-12-12,3.337691307067871
1996-12-13,3.367973566055298
1996-12-16,3.3865115642547607
1996-12-17,3.3722984790802
1996-12-18,3.5261733531951904
1996-12-19,3.556455135345459
1996-12-20,3.5657248497009277
1996-12-23,3.646061658859253
1996-12-24,3.646061658859253
1996-12-25,3.646061658859253
1996-12-26,3.5966241359710693
1996-12-27,3.5966241359710693
1996-12-30,3.5966241359710693
1996-12-31,3.5533652305603027
1997-01-01,3.5533652305603027
1997-01-02,3.5354437828063965
1997-01-03,3.5348258018493652
1997-01-06,3.615163564682007
1997-01-07,3.5805559158325195
1997-01-08,3.773982286453247
1997-01-09,3.7572975158691406
1997-01-10,3.8067376613616943
1997-01-13,3.845668077468872
1997-01-14,3.8932530879974365
1997-01-15,4.105836391448975
1997-01-16,4.341904640197754
1997-01-17,4.360442638397217
1997-01-20,4.332634925842285
1997-01-21,4.3443756103515625
1997-01-22,4.42533016204834
1997-01-23,4.42533016204834
1997-01-24,4.57302713394165
1997-01-27,4.659543991088867
1997-01-28,4.6657233238220215
1997-01-29,4.563139915466309
1997-01-30,4.511229991912842
1997-01-31,4.387632846832275
1997-02-03,4.3239827156066895
1997-02-04,4.268365383148193
1997-02-05,4.3629150390625
1997-02-06,4.349321365356445
1997-02-07,4.341286659240723
1997-02-10,4.307298183441162
1997-02-11,4.4185333251953125
1997-02-12,4.653362274169922
1997-02-13,4.72196102142334
1997-02-14,4.765219211578369
1997-02-17,4.7522406578063965
1997-02-18,4.704656600952148
1997-02-19,4.712689399719238
1997-02-20,4.69971227645874
1997-02-21,4.6663408279418945
1997-02-24,4.437073230743408
1997-02-25,4.376509666442871
1997-02-26,4.455610752105713
1997-02-27,4.511229991912842
1997-02-28,4.69971227645874
1997-03-03,4.9357781410217285
1997-03-04,4.859766960144043
1997-03-05,4.822689056396484
1997-03-06,4.770779132843018
1997-03-07,4.770779132843018
1997-03-10,4.57302713394165
1997-03-11,4.479712963104248
1997-03-12,4.57302713394165
1997-03-13,4.564993858337402
1997-03-14,4.709599018096924
1997-03-17,4.733701229095459
1997-03-18,4.758419990539551
1997-03-19,4.663250923156738
1997-03-20,4.658927917480469
1997-03-21,4.628644943237305
1997-03-24,4.628644943237305
1997-03-25,4.613814353942871
1997-03-26,4.696622371673584
1997-03-27,4.697240829467773
1997-03-28,4.697240829467773
1997-03-31,4.553869247436523
1997-04-01,4.572408676147461
1997-04-02,4.6904425621032715
1997-04-03,4.776957988739014
1997-04-04,4.724431037902832
1997-04-07,4.648420333862305
1997-04-08,4.648420333862305
1997-04-09,4.773869037628174
1997-04-10,4.754712104797363
1997-04-11,4.710217475891113
1997-04-14,4.710217475891113
1997-04-15,4.696622371673584
1997-04-16,4.696622371673584
1997-04-17,4.671903610229492
1997-04-18,4.671903610229492
1997-04-21,4.671903610229492
1997-04-22,4.64780330657959
1997-04-23,4.69785737991333
1997-04-24,4.652129173278809
1997-04-25,4.644093990325928
1997-04-28,4.676847457885742
1997-04-29,4.691678047180176
1997-04-30,4.737409591674805
1997-05-01,4.737409591674805
1997-05-02,4.764598846435547
1997-05-05,4.818363189697266
1997-05-06,4.855442047119141
1997-05-07,5.043923854827881
1997-05-08,5.169991970062256
1997-05-09,5.080385208129883
1997-05-12,5.079766750335693
1997-05-13,5.0791497230529785
1997-05-14,5.109429359436035
1997-05-15,5.074824810028076
1997-05-16,4.975330352783203
1997-05-19,4.971621990203857
1997-05-20,5.026005268096924
1997-05-21,5.066171646118164
1997-05-22,5.018588542938232
1997-05-23,5.031567096710205
1997-05-26,5.045160293579102
1997-05-27,4.977802276611328
1997-05-28,4.938253402709961
1997-05-29,4.917240142822266
1997-05-30,4.943813323974609
1997-06-02,4.943813323974609
1997-06-03,4.783139705657959
1997-06-04,4.875216960906982
1997-06-05,4.826396942138672
1997-06-06,4.808476448059082
1997-06-09,4.746061325073242
1997-06-10,4.83628511428833
1997-06-11,5.067408561706543
1997-06-12,5.084710597991943
1997-06-13,5.282463550567627
1997-06-16,5.4159464836120605
1997-06-17,5.462911605834961
1997-06-18,5.5247111320495605
1997-06-19,5.448083400726318
1997-06-20,5.459822177886963
1997-06-23,5.563179969787598
1997-06-24,5.60178279876709
1997-06-25,5.583723068237305
1997-06-26,5.508388042449951
1997-06-27,5.504653453826904
1997-06-30,5.678988456726074
1997-07-01,5.639763832092285
1997-07-02,5.741250514984131
1997-07-03,5.700156211853027
1997-07-04,5.642253398895264
1997-07-07,5.629177570343018
1997-07-08,5.589331150054932
1997-07-09,5.603649139404297
1997-07-10,5.617347717285156
1997-07-11,5.601160049438477
1997-07-14,5.5911970138549805
1997-07-15,5.734403610229492
1997-07-16,5.720702171325684
1997-07-17,5.783591270446777
1997-07-18,5.783591270446777
1997-07-21,5.668404579162598
1997-07-22,5.790438175201416
1997-07-23,5.754950523376465
1997-07-24,5.791683673858643
1997-07-25,5.79106330871582
1997-07-28,5.812232971191406
1997-07-29,5.796663284301758
1997-07-30,5.76553201675415
1997-07-31,5.759305953979492
1997-08-01,5.650970458984375
1997-08-04,5.616103172302246
1997-08-05,5.657196044921875
1997-08-06,5.817211151123047
1997-08-07,5.773627281188965
1997-08-08,5.639763832092285
1997-08-11,5.75183629989624
1997-08-12,5.648480415344238
1997-08-13,5.725061893463135
1997-08-14,5.703270435333252
1997-08-15,5.703270435333252
1997-08-18,5.665913105010986
1997-08-19,5.532048225402832
1997-08-20,5.771762371063232
1997-08-21,5.6005377769470215
1997-08-22,5.426824569702148
1997-08-25,5.417484760284424
1997-08-26,5.403787612915039
1997-08-27,5.6210856437683105
1997-08-28,5.504031181335449
1997-08-29,5.384487152099609
1997-09-01,5.400674819946289
1997-09-02,5.597423076629639
1997-09-03,5.657196044921875
1997-09-04,5.560066223144531
1997-09-05,5.504031181335449
1997-09-08,5.398806095123291
1997-09-09,5.273035526275635
1997-09-10,5.408768177032471
1997-09-11,5.6254425048828125
1997-09-12,5.612367153167725
1997-09-15,5.598047256469727
1997-09-16,5.5544633865356445
1997-09-17,5.604273319244385
1997-09-18,5.533915042877197
1997-09-19,5.541386604309082
1997-09-22,5.429314613342285
1997-09-23,5.507143497467041
1997-09-24,5.541386604309082
1997-09-25,5.429314613342285
1997-09-26,5.541386604309082
1997-09-29,5.569406986236572
1997-09-30,5.872001647949219
1997-10-01,5.581856727600098
1997-10-02,5.581856727600098
1997-10-03,5.581856727600098
1997-10-06,5.581856727600098
1997-10-07,5.581856727600098
1997-10-08,5.581856727600098
1997-10-09,5.669026851654053
1997-10-10,5.6285552978515625
1997-10-13,5.5725178718566895
1997-10-14,5.641007900238037
1997-10-15,5.654084205627441
1997-10-16,5.683348655700684
1997-10-17,5.671518325805664
1997-10-20,5.6285552978515625
1997-10-21,5.621706008911133
1997-10-22,5.631669044494629
1997-10-23,5.641631603240967
1997-10-24,5.588707447052002
1997-10-27,5.4791259765625
1997-10-28,5.115512371063232
1997-10-29,5.360825061798096
1997-10-30,5.354600429534912
1997-10-31,5.354600429534912
1997-11-03,5.354600429534912
1997-11-04,5.322844505310059
1997-11-05,5.254978179931641
1997-11-06,5.157224655151367
1997-11-07,5.130454063415527
1997-11-10,5.353975772857666
1997-11-11,5.22944974899292
1997-11-12,5.129831790924072
1997-11-13,5.04079532623291
1997-11-14,5.04079532623291
1997-11-17,5.0557379722595215
1997-11-18,5.0557379722595215
1997-11-19,5.068190097808838
1997-11-20,5.14290714263916
1997-11-21,5.164074897766113
1997-11-24,5.288601875305176
1997-11-25,5.271789073944092
1997-11-26,5.230073928833008
1997-11-27,5.167810916900635
1997-11-28,5.305411338806152
1997-12-01,5.317864418029785
1997-12-02,5.1927170753479
1997-12-03,5.15535831451416
1997-12-04,5.086870193481445
1997-12-05,4.980400085449219
1997-12-08,4.891364097595215
1997-12-09,4.720765113830566
1997-12-10,4.676558971405029
1997-12-11,4.5912580490112305
1997-12-12,4.557636260986328
1997-12-15,4.4829206466674805
1997-12-16,4.370847702026367
1997-12-17,4.581295490264893
1997-12-18,4.545185089111328
1997-12-19,4.703953266143799
1997-12-22,4.875175952911377
1997-12-23,4.825988292694092
1997-12-24,4.974795818328857
1997-12-25,4.974795818328857
1997-12-26,4.962344169616699
1997-12-29,5.068190097808838
1997-12-30,4.971683025360107
1997-12-31,5.230073928833008
1998-01-01,5.1927170753479
1998-01-02,5.386976718902588
1998-01-05,5.428691864013672
1998-01-06,5.262449741363525
1998-01-07,5.378260135650635
1998-01-08,5.186489105224609
1998-01-09,5.0713043212890625
1998-01-12,5.000946998596191
1998-01-13,5.030831813812256
1998-01-14,5.018381118774414
1998-01-15,4.981021404266357
1998-01-16,4.89385461807251
1998-01-19,4.981021404266357
1998-01-20,4.819763660430908
1998-01-21,4.831591606140137
1998-01-22,4.694613456726074
1998-01-23,4.688387393951416
1998-01-26,4.688387393951416
1998-01-27,4.522768497467041
1998-01-28,4.359640121459961
1998-01-29,4.34594202041626
1998-01-30,4.255039215087891
1998-02-02,4.277453422546387
1998-02-03,4.22764253616333
1998-02-04,4.358394622802734
1998-02-05,4.5065813064575195
1998-02-06,4.38267707824707
1998-02-09,4.390770435333252
1998-02-10,4.314811706542969
1998-02-11,4.359017848968506
1998-02-12,4.22452974319458
1998-02-13,4.221416473388672
1998-02-16,4.221416473388672
1998-02-17,4.28492546081543
1998-02-18,4.289284706115723
1998-02-19,4.38267707824707
1998-02-20,4.5215229988098145
1998-02-23,4.542070388793945
1998-02-24,4.507824897766113
1998-02-25,4.601842403411865
1998-02-26,4.669086456298828
1998-02-27,4.70768928527832
1998-03-02,4.73197078704834
1998-03-03,4.659124374389648
1998-03-04,4.791745185852051
1998-03-05,4.719518661499023
1998-03-06,4.667217254638672
1998-03-09,4.62052059173584
1998-03-10,4.59810733795166
1998-03-11,4.570089340209961
1998-03-12,4.588767051696777
1998-03-13,4.588767051696777
1998-03-16,4.613672733306885
1998-03-17,4.5339765548706055
1998-03-18,4.558879852294922
1998-03-19,4.606823921203613
1998-03-20,4.603710174560547
1998-03-23,4.603710174560547
1998-03-24,4.669708728790283
1998-03-25,4.794233322143555
1998-03-26,4.757498741149902
1998-03-27,4.729480743408203
1998-03-30,4.723876953125
1998-03-31,4.613049030303955
1998-04-01,4.8558735847473145
1998-04-02,4.8627238273620605
1998-04-03,4.831591606140137
1998-04-06,4.77555513381958
1998-04-07,4.9797773361206055
1998-04-08,4.9797773361206055
1998-04-09,4.89385461807251
1998-04-10,4.917514801025391
1998-04-13,4.849648475646973
1998-04-14,4.849648475646973
1998-04-15,4.856496810913086
1998-04-16,4.904438495635986
1998-04-17,5.06009578704834
1998-04-20,5.157224655151367
1998-04-21,5.008418083190918
1998-04-22,4.997833251953125
1998-04-23,5.096208572387695
1998-04-24,4.993475437164307
1998-04-27,4.981021404266357
1998-04-28,4.964211940765381
1998-04-29,4.985382556915283
1998-04-30,4.981021404266357
1998-05-01,4.981021404266357
1998-05-04,4.896966457366943
1998-05-05,4.856496810913086
1998-05-06,4.978531360626221
1998-05-07,4.978531360626221
1998-05-08,4.865838527679443
1998-05-11,4.73197078704834
1998-05-12,4.865212917327881
1998-05-13,4.745046138763428
1998-05-14,4.73197078704834
1998-05-15,4.645426273345947
1998-05-18,4.613049030303955
1998-05-19,4.632350921630859
1998-05-20,4.720765113830566
1998-05-21,4.682162284851074
1998-05-22,4.64480447769165
1998-05-25,4.614918231964111
1998-05-26,4.276207447052002
1998-05-27,4.477317810058594
1998-05-28,4.4443182945251465
1998-05-29,4.429996490478516
1998-06-01,4.5868988037109375
1998-06-02,4.385168075561523
1998-06-03,4.5065813064575195
1998-06-04,4.583162307739258
1998-06-05,4.49537467956543
1998-06-08,4.408205986022949
1998-06-09,4.613672733306885
1998-06-10,4.626123905181885
1998-06-11,4.545185089111328
1998-06-12,4.487278461456299
1998-06-15,4.252549171447754
1998-06-16,4.139229774475098
1998-06-17,4.383299350738525
1998-06-18,4.2338690757751465
1998-06-19,4.109344005584717
1998-06-22,4.032762050628662
1998-06-23,4.0470805168151855
1998-06-24,4.171606540679932
1998-06-25,4.097513675689697
1998-06-26,4.140475749969482
1998-06-29,4.171606540679932
1998-06-30,4.354658603668213
1998-07-01,4.171606540679932
1998-07-02,3.9487054347991943
1998-07-03,3.98481822013855
1998-07-06,4.025911808013916
1998-07-07,3.916329860687256
1998-07-08,4.034627914428711
1998-07-09,4.034627914428711
1998-07-10,4.0470805168151855
1998-07-13,4.062647342681885
1998-07-14,4.0614013671875
1998-07-15,4.1660027503967285
1998-07-16,4.196511268615723
1998-07-17,4.207719802856445
1998-07-20,4.093777179718018
1998-07-21,4.067626476287842
1998-07-22,3.9972710609436035
1998-07-23,3.994156837463379
1998-07-24,3.9225552082061768
1998-07-27,4.059533596038818
1998-07-28,4.080080509185791
1998-07-29,4.147324085235596
1998-07-30,4.110588073730469
1998-07-31,3.98481822013855
1998-08-03,3.985440731048584
1998-08-04,3.972987413406372
1998-08-05,3.964271306991577
1998-08-06,3.920687675476074
1998-08-07,3.668522834777832
1998-08-10,3.500044107437134
1998-08-11,3.3664019107818604
1998-08-12,3.2770957946777344
1998-08-13,3.28786301612854
1998-08-14,3.3106634616851807
1998-08-17,3.2922964096069336
1998-08-18,3.1238186359405518
1998-08-19,2.982574701309204
1998-08-20,3.0946826934814453
1998-08-21,3.171955108642578
1998-08-24,3.228325843811035
1998-08-25,3.3600680828094482
1998-08-26,3.3600680828094482
1998-08-27,3.4677419662475586
1998-08-28,3.2162907123565674
1998-08-31,3.2061569690704346
1998-09-01,2.949639081954956
1998-09-02,2.8951680660247803
1998-09-03,2.786860942840576
1998-09-04,2.8989696502685547
1998-09-07,3.1238186359405518
1998-09-08,3.162454605102539
1998-09-09,3.3771681785583496
1998-09-10,3.443039655685425
1998-09-11,3.393636703491211
1998-09-14,3.530446767807007
1998-09-15,3.553248882293701
1998-09-16,3.507011651992798
1998-09-17,3.486110210418701
1998-09-18,3.436706304550171
1998-09-21,3.370835304260254
1998-09-22,3.291663885116577
1998-09-23,3.3898370265960693
1998-09-24,3.4620423316955566
1998-09-25,3.480410099029541
1998-09-28,3.4120047092437744
1998-09-29,3.337265968322754
1998-09-30,3.375270366668701
1998-10-01,3.375270366668701
1998-10-02,3.375270366668701
1998-10-05,3.1054506301879883
1998-10-06,2.857165813446045
1998-10-07,2.9243040084838867
1998-10-08,2.802062749862671
1998-10-09,2.8799664974212646
1998-10-12,2.8628664016723633
1998-10-13,2.8590664863586426
1998-10-14,3.073782205581665
1998-10-15,3.079481840133667
1998-10-16,3.323964834213257
1998-10-19,3.2929303646087646
1998-10-20,3.188422918319702
1998-10-21,3.188422918319702
1998-10-22,3.2010912895202637
1998-10-23,3.22515869140625
1998-10-26,3.3993375301361084
1998-10-27,3.4550750255584717
1998-10-28,3.3562684059143066
1998-10-29,3.291029691696167
1998-10-30,3.2511277198791504
1998-11-02,3.216925859451294
1998-11-03,3.234025478363037
1998-11-04,3.234025478363037
1998-11-05,3.289130926132202
1998-11-06,3.2200913429260254
1998-11-09,3.3195321559906006
1998-11-10,3.282163143157959
1998-11-11,3.318899154663086
1998-11-12,3.3226988315582275
1998-11-13,3.2929303646087646
1998-11-16,3.315098762512207
1998-11-17,3.3949036598205566
1998-11-18,3.4202394485473633
1998-11-19,3.4025039672851562
1998-11-20,3.344233751296997
1998-11-23,3.3062310218811035
1998-11-24,3.320164918899536
1998-11-25,3.320164918899536
1998-11-26,3.2264254093170166
1998-11-27,3.116218090057373
1998-11-30,3.0972158908843994
1998-12-01,2.9578728675842285
1998-12-02,3.0275447368621826
1998-12-03,3.0275447368621826
1998-12-04,2.990809440612793
1998-12-07,3.0718815326690674
1998-12-08,3.0345113277435303
1998-12-09,3.0655481815338135
1998-12-10,3.0718815326690674
1998-12-11,3.109884262084961
1998-12-14,3.1054506301879883
1998-12-15,2.974341869354248
1998-12-16,2.801429271697998
1998-12-17,2.622183322906494
1998-12-18,2.6411843299865723
1998-12-21,2.642451763153076
1998-12-22,2.8235976696014404
1998-12-23,2.8660333156585693
1998-12-24,2.864767074584961
1998-12-25,2.864767074584961
1998-12-28,2.9692740440368652
1998-12-29,3.019943952560425
1998-12-30,3.033879280090332
1998-12-31,2.9958763122558594
1999-01-01,2.9895424842834473
1999-01-04,2.9895424842834473
1999-01-05,2.8831348419189453
1999-01-06,2.964207649230957
1999-01-07,3.0528790950775146
1999-01-08,3.1656222343444824
1999-01-11,3.185889720916748
1999-01-12,3.198556661605835
1999-01-13,3.147886276245117
1999-01-14,3.0383124351501465
1999-01-15,2.9388725757598877
1999-01-18,2.8660333156585693
1999-01-19,2.7368240356445312
1999-01-20,2.7368240356445312
1999-01-21,2.872999668121338
1999-01-22,2.8368983268737793
1999-01-25,2.6918540000915527
1999-01-26,2.6918540000915527
1999-01-27,2.7444262504577637
1999-01-28,2.7298569679260254
1999-01-29,2.6696863174438477
1999-02-01,2.6538522243499756
1999-02-02,2.612682819366455
1999-02-03,2.6665191650390625
1999-02-04,2.5778470039367676
1999-02-05,2.432170867919922
1999-02-08,2.4448373317718506
1999-02-09,2.3865668773651123
1999-02-10,2.4068336486816406
1999-02-11,2.599382162094116
1999-02-12,2.6601855754852295
1999-02-15,2.447371006011963
1999-02-16,2.5955810546875
1999-02-17,2.5341432094573975
1999-02-18,2.536677837371826
1999-02-19,2.5778470039367676
1999-02-22,2.5208423137664795
1999-02-23,2.4448373317718506
1999-02-24,2.6183838844299316
1999-02-25,2.6981894969940186
1999-02-26,2.679187536239624
1999-03-01,2.3561642169952393
1999-03-02,2.3561642169952393
1999-03-03,2.318162679672241
1999-03-04,2.2168211936950684
1999-03-05,2.214920997619629
1999-03-08,2.392267942428589
1999-03-09,2.5841803550720215
1999-03-10,2.719089984893799
1999-03-11,2.5518786907196045
1999-03-12,2.5955810546875
1999-03-15,2.4771385192871094
1999-03-16,2.381500005722046
1999-03-17,2.4530715942382812
1999-03-18,2.4828405380249023
1999-03-19,2.4828405380249023
1999-03-22,2.6918540000915527
1999-03-23,2.609515428543091
1999-03-24,2.4587724208831787
1999-03-25,2.558845281600952
1999-03-26,2.5208423137664795
1999-03-29,2.5208423137664795
1999-03-30,2.432170867919922
1999-03-31,2.5151419639587402
1999-04-01,2.394167423248291
1999-04-02,2.394167423248291
1999-04-05,2.337796688079834
1999-04-06,2.2864933013916016
1999-04-07,2.2864933013916016
1999-04-08,2.3624982833862305
1999-04-09,2.2902934551239014
1999-04-12,2.270658493041992
1999-04-13,2.254824161529541
1999-04-14,2.254824161529541
1999-04-15,2.178818941116333
1999-04-16,2.237722873687744
1999-04-19,2.073045015335083
1999-04-20,2.026808023452759
1999-04-21,1.9888052940368652
1999-04-22,1.8982329368591309
1999-04-23,1.797525405883789
1999-04-26,1.7037856578826904
1999-04-27,1.7037856578826904
1999-04-28,1.8405948877334595
1999-04-29,1.9881726503372192
1999-04-30,2.147783041000366
1999-05-03,1.9761382341384888
1999-05-04,2.1344823837280273
1999-05-05,2.178818941116333
1999-05-06,2.18198561668396
1999-05-07,2.1534841060638428
1999-05-10,2.1807188987731934
1999-05-11,2.3555314540863037
1999-05-12,2.49424147605896
1999-05-13,2.6842544078826904
1999-05-14,2.8989696502685547
1999-05-17,3.1314189434051514
1999-05-18,3.3822367191314697
1999-05-19,3.6533212661743164
1999-05-20,3.3613345623016357
1999-05-21,3.154221296310425
1999-05-24,3.166887044906616
1999-05-25,3.192222833633423
1999-05-26,3.128884792327881
1999-05-27,3.0402116775512695
1999-05-28,3.0414791107177734
1999-05-31,3.154221296310425
1999-06-01,3.0908825397491455
1999-06-02,3.3385326862335205
1999-06-03,3.356900453567505
1999-06-04,3.2302255630493164
1999-06-07,3.280897378921509
1999-06-08,3.5089118480682373
1999-06-09,3.228325843811035
1999-06-10,3.227692127227783
1999-06-11,3.1833548545837402
1999-06-14,3.188422918319702
1999-06-15,3.164987325668335
1999-06-16,3.20045804977417
1999-06-17,3.270128011703491
1999-06-18,3.310030937194824
1999-06-21,3.2650604248046875
1999-06-22,3.297363042831421
1999-06-23,3.524113655090332
1999-06-24,3.2802622318267822
1999-06-25,3.2637951374053955
1999-06-28,3.282163143157959
1999-06-29,3.2397263050079346
1999-06-30,3.2650604248046875
