Date,SPANDANA
2023-07-28,844.0499877929688
2023-07-31,819.9500122070312
2023-08-01,836.7000122070312
2023-08-02,818.4000244140625
2023-08-03,814.25
2023-08-04,822.0499877929688
2023-08-07,812.7999877929688
2023-08-08,835.7000122070312
2023-08-09,829.0999755859375
2023-08-10,821.3499755859375
2023-08-11,821.9000244140625
2023-08-14,820.5
2023-08-16,810.5
2023-08-17,811.9500122070312
2023-08-18,803.0
2023-08-21,810.9500122070312
2023-08-22,793.4000244140625
2023-08-23,819.4500122070312
2023-08-24,809.2000122070312
2023-08-25,797.75
2023-08-28,808.4500122070312
2023-08-29,823.5999755859375
2023-08-30,799.9500122070312
2023-08-31,827.9500122070312
2023-09-01,819.4500122070312
2023-09-04,798.9000244140625
2023-09-05,796.75
2023-09-06,788.8499755859375
2023-09-07,784.7999877929688
2023-09-08,794.9500122070312
2023-09-11,800.5499877929688
2023-09-12,761.5
2023-09-13,762.9000244140625
2023-09-14,779.25
2023-09-15,785.25
2023-09-18,774.4500122070312
2023-09-20,780.4500122070312
2023-09-21,753.2000122070312
2023-09-22,750.1500244140625
2023-09-25,760.3499755859375
2023-09-26,770.4500122070312
2023-09-27,779.2000122070312
2023-09-28,790.3499755859375
2023-09-29,834.4000244140625
2023-10-03,809.75
2023-10-04,822.4500122070312
2023-10-05,794.5499877929688
2023-10-06,801.9500122070312
2023-10-09,785.5499877929688
2023-10-10,809.0499877929688
2023-10-11,822.0
2023-10-12,806.0999755859375
2023-10-13,798.9000244140625
2023-10-16,793.3499755859375
2023-10-17,802.6500244140625
2023-10-18,793.75
2023-10-19,813.0
2023-10-20,820.0499877929688
2023-10-23,798.2999877929688
2023-10-25,802.4500122070312
2023-10-26,822.4000244140625
2023-10-27,881.7000122070312
2023-10-30,912.8499755859375
2023-10-31,891.6500244140625
2023-11-01,890.0499877929688
2023-11-02,866.6500244140625
2023-11-03,918.0499877929688
2023-11-06,903.7000122070312
2023-11-07,930.5999755859375
2023-11-08,945.9000244140625
2023-11-09,957.6500244140625
2023-11-10,978.8499755859375
2023-11-13,998.5499877929688
2023-11-15,1037.8499755859375
2023-11-16,1043.699951171875
2023-11-17,1050.550048828125
2023-11-20,973.7000122070312
2023-11-21,979.9500122070312
2023-11-22,989.7000122070312
2023-11-23,955.75
2023-11-24,958.5999755859375
2023-11-28,950.5499877929688
2023-11-29,971.9000244140625
2023-11-30,1032.1500244140625
2023-12-01,1014.9500122070312
2023-12-04,1054.25
2023-12-05,1021.5499877929688
2023-12-06,1015.2000122070312
2023-12-07,991.0
2023-12-08,981.25
2023-12-11,1017.4500122070312
2023-12-12,1020.4500122070312
2023-12-13,1012.6500244140625
2023-12-14,1056.800048828125
2023-12-15,1059.5
2023-12-18,1050.75
2023-12-19,1053.1500244140625
2023-12-20,998.9500122070312
2023-12-21,1027.75
2023-12-22,1036.550048828125
2023-12-26,1029.699951171875
2023-12-27,1022.0999755859375
2023-12-28,1083.949951171875
2023-12-29,1128.699951171875
2024-01-01,1127.300048828125
2024-01-02,1113.4000244140625
2024-01-03,1102.9000244140625
2024-01-04,1142.949951171875
2024-01-05,1155.75
2024-01-08,1212.1500244140625
2024-01-09,1208.1500244140625
2024-01-10,1217.0999755859375
2024-01-11,1224.4000244140625
2024-01-12,1212.25
2024-01-15,1201.8499755859375
2024-01-16,1157.8499755859375
2024-01-17,1143.949951171875
2024-01-18,1139.3499755859375
2024-01-19,1154.0
2024-01-23,1069.75
2024-01-24,1073.949951171875
2024-01-25,1045.5999755859375
2024-01-29,1021.0
2024-01-30,1053.050048828125
2024-01-31,1046.0999755859375
2024-02-01,994.0499877929688
2024-02-02,1016.9000244140625
2024-02-05,988.5999755859375
2024-02-06,970.8499755859375
2024-02-07,958.6500244140625
2024-02-08,965.2000122070312
2024-02-09,962.8499755859375
2024-02-12,942.9500122070312
2024-02-13,960.75
2024-02-14,983.5
2024-02-15,985.2999877929688
2024-02-16,991.0999755859375
2024-02-19,995.4000244140625
2024-02-20,995.6500244140625
2024-02-21,993.9500122070312
2024-02-22,958.0
2024-02-23,964.0
2024-02-26,970.0999755859375
2024-02-27,966.7999877929688
2024-02-28,936.7000122070312
2024-02-29,915.6500244140625
2024-03-01,915.4000244140625
2024-03-04,924.7000122070312
2024-03-05,925.0
2024-03-06,912.4000244140625
2024-03-07,896.0999755859375
2024-03-11,884.25
2024-03-12,892.0499877929688
2024-03-13,839.7000122070312
2024-03-14,854.0999755859375
2024-03-15,861.6500244140625
2024-03-18,851.0999755859375
2024-03-19,819.2000122070312
2024-03-20,807.0499877929688
2024-03-21,822.0999755859375
2024-03-22,818.4000244140625
2024-03-26,798.7999877929688
2024-03-27,850.3499755859375
2024-03-28,840.5499877929688
2024-04-01,882.7999877929688
2024-04-02,864.2000122070312
2024-04-03,855.4000244140625
2024-04-04,900.5999755859375
2024-04-05,897.9000244140625
2024-04-08,902.6500244140625
2024-04-09,891.8499755859375
2024-04-10,888.5
2024-04-12,879.2000122070312
2024-04-15,859.4500122070312
2024-04-16,879.9000244140625
2024-04-18,858.4000244140625
2024-04-19,870.25
2024-04-22,878.6500244140625
2024-04-23,880.5499877929688
2024-04-24,897.8499755859375
2024-04-25,889.3499755859375
2024-04-26,880.0999755859375
2024-04-29,879.1500244140625
2024-04-30,873.3499755859375
2024-05-02,871.4000244140625
2024-05-03,859.4500122070312
2024-05-06,841.3499755859375
2024-05-07,816.9500122070312
2024-05-08,800.5
2024-05-09,785.25
2024-05-10,781.5999755859375
2024-05-13,784.9500122070312
2024-05-14,785.7000122070312
2024-05-15,781.25
2024-05-16,794.9500122070312
2024-05-17,799.75
2024-05-21,800.0999755859375
2024-05-22,793.3499755859375
2024-05-23,792.6500244140625
2024-05-24,774.9500122070312
2024-05-27,770.7999877929688
2024-05-28,770.0
2024-05-29,786.5999755859375
2024-05-30,764.3499755859375
2024-05-31,756.3499755859375
2024-06-03,781.9500122070312
2024-06-04,721.4500122070312
2024-06-05,746.0999755859375
2024-06-06,777.0499877929688
2024-06-07,779.5999755859375
2024-06-10,770.5999755859375
2024-06-11,770.9000244140625
2024-06-12,776.7000122070312
2024-06-13,777.5499877929688
2024-06-14,780.6500244140625
2024-06-18,766.5999755859375
2024-06-19,773.2000122070312
2024-06-20,772.2999877929688
2024-06-21,751.0
2024-06-24,733.75
2024-06-25,729.4500122070312
2024-06-26,717.6500244140625
2024-06-27,698.9500122070312
2024-06-28,706.3499755859375
2024-07-01,731.4000244140625
2024-07-02,737.2999877929688
2024-07-03,742.3499755859375
2024-07-04,738.4500122070312
2024-07-05,745.2999877929688
2024-07-08,734.0
2024-07-09,725.5999755859375
2024-07-10,736.4500122070312
2024-07-11,727.9000244140625
2024-07-12,736.7999877929688
2024-07-15,731.7999877929688
2024-07-16,730.25
2024-07-18,725.2999877929688
2024-07-19,711.0999755859375
2024-07-22,705.8499755859375
2024-07-23,699.1500244140625
2024-07-24,711.5499877929688
2024-07-25,697.25
2024-07-26,701.5
2024-07-29,667.2999877929688
2024-07-30,669.6500244140625
2024-07-31,670.9000244140625
2024-08-01,670.4500122070312
2024-08-02,651.3499755859375
2024-08-05,611.2999877929688
2024-08-06,601.3499755859375
2024-08-07,597.7999877929688
2024-08-08,595.25
2024-08-09,601.2000122070312
2024-08-12,605.0
2024-08-13,601.0499877929688
2024-08-14,588.1500244140625
2024-08-16,588.0
2024-08-19,609.2000122070312
2024-08-20,607.0
2024-08-21,617.4000244140625
2024-08-22,620.25
2024-08-23,615.0
2024-08-26,621.25
2024-08-27,623.0999755859375
2024-08-28,620.9500122070312
2024-08-29,618.6500244140625
2024-08-30,628.9000244140625
2024-09-02,617.9000244140625
2024-09-03,614.4500122070312
2024-09-04,611.5499877929688
2024-09-05,609.5
2024-09-06,612.5
2024-09-09,603.5
2024-09-10,615.25
2024-09-11,607.4500122070312
2024-09-12,602.5999755859375
2024-09-13,600.1500244140625
2024-09-16,601.1500244140625
2024-09-17,608.2000122070312
2024-09-18,605.4000244140625
2024-09-19,597.9500122070312
2024-09-20,603.5499877929688
2024-09-23,592.2999877929688
2024-09-24,593.2999877929688
2024-09-25,594.0
2024-09-26,591.75
2024-09-27,594.8499755859375
2024-09-30,585.2000122070312
2024-10-01,586.2999877929688
2024-10-03,570.3499755859375
2024-10-04,570.0
2024-10-07,540.4000244140625
2024-10-08,547.4000244140625
2024-10-09,555.7000122070312
2024-10-10,554.7000122070312
2024-10-11,538.1500244140625
2024-10-14,526.0
2024-10-15,514.7000122070312
2024-10-16,504.8500061035156
2024-10-17,500.75
2024-10-18,499.04998779296875
2024-10-21,481.29998779296875
2024-10-22,463.3500061035156
2024-10-23,467.6000061035156
2024-10-24,465.54998779296875
2024-10-25,454.04998779296875
2024-10-28,459.45001220703125
2024-10-29,380.1499938964844
2024-10-30,412.25
2024-10-31,409.1499938964844
2024-11-01,419.1000061035156
2024-11-04,402.04998779296875
2024-11-05,396.1499938964844
2024-11-06,399.1499938964844
2024-11-07,394.20001220703125
2024-11-08,384.04998779296875
2024-11-11,374.79998779296875
2024-11-12,369.8500061035156
2024-11-13,369.1499938964844
2024-11-14,365.79998779296875
2024-11-18,368.70001220703125
2024-11-19,373.75
2024-11-21,364.6499938964844
2024-11-22,364.75
2024-11-25,367.29998779296875
2024-11-26,368.54998779296875
2024-11-27,383.25
2024-11-28,405.3500061035156
2024-11-29,396.25
2024-12-02,394.5
2024-12-03,400.20001220703125
2024-12-04,395.8500061035156
2024-12-05,398.6000061035156
2024-12-06,387.04998779296875
2024-12-09,387.6499938964844
2024-12-10,393.04998779296875
2024-12-11,384.75
2024-12-12,373.95001220703125
2024-12-13,373.95001220703125
2024-12-16,372.1499938964844
2024-12-17,363.75
2024-12-18,345.8500061035156
2024-12-19,339.6000061035156
2024-12-20,330.3999938964844
2024-12-23,319.1499938964844
2024-12-24,311.25
2024-12-26,309.29998779296875
2024-12-27,324.8999938964844
2024-12-30,321.75
2024-12-31,331.0
2025-01-01,329.45001220703125
2025-01-02,338.5
2025-01-03,341.25
2025-01-06,334.3999938964844
2025-01-07,400.45001220703125
2025-01-08,476.3500061035156
2025-01-09,450.8500061035156
2025-01-10,405.79998779296875
2025-01-13,374.75
2025-01-14,366.29998779296875
2025-01-15,356.3999938964844
2025-01-16,369.8999938964844
2025-01-17,353.45001220703125
2025-01-20,349.25
2025-01-21,366.70001220703125
2025-01-22,358.95001220703125
2025-01-23,341.25
2025-01-24,324.20001220703125
2025-01-27,308.0
2025-01-28,310.04998779296875
2025-01-29,314.8999938964844
2025-01-30,314.25
2025-01-31,326.70001220703125
2025-02-01,321.1499938964844
2025-02-03,312.8999938964844
2025-02-04,312.0
2025-02-05,327.6000061035156
2025-02-06,348.54998779296875
2025-02-07,346.8500061035156
2025-02-10,339.04998779296875
2025-02-11,326.25
2025-02-12,314.3999938964844
2025-02-13,309.1000061035156
2025-02-14,298.79998779296875
2025-02-17,295.6000061035156
2025-02-18,281.79998779296875
2025-02-19,294.1499938964844
2025-02-20,290.5
2025-02-21,285.8500061035156
2025-02-24,280.6000061035156
2025-02-25,274.3999938964844
2025-02-27,268.70001220703125
2025-02-28,252.0500030517578
2025-03-03,252.8000030517578
2025-03-04,252.39999389648438
2025-03-05,258.45001220703125
2025-03-06,268.8999938964844
2025-03-07,273.3999938964844
2025-03-10,258.79998779296875
2025-03-11,246.9499969482422
2025-03-12,250.89999389648438
2025-03-13,243.1999969482422
2025-03-17,241.10000610351562
2025-03-18,241.10000610351562
2025-03-19,255.60000610351562
2025-03-20,258.04998779296875
2025-03-21,267.3500061035156
2025-03-24,264.29998779296875
2025-03-25,249.64999389648438
2025-03-26,240.9499969482422
2025-03-27,241.5500030517578
2025-03-28,235.0
2025-04-01,244.52000427246094
2025-04-02,244.52000427246094
2025-04-03,251.5399932861328
2025-04-04,241.02000427246094
2025-04-07,227.66000366210938
2025-04-08,235.27999877929688
2025-04-09,235.17999267578125
2025-04-11,240.1999969482422
2025-04-15,250.4600067138672
2025-04-16,252.75
2025-04-17,271.5
2025-04-21,325.79998779296875
2025-04-22,323.239990234375
2025-04-23,305.5
2025-04-24,317.07000732421875
2025-04-25,293.010009765625
2025-04-28,289.05999755859375
2025-04-29,288.19000244140625
2025-04-30,274.7799987792969
2025-05-02,284.45001220703125
2025-05-05,282.8500061035156
2025-05-06,271.20001220703125
2025-05-07,273.5
2025-05-08,264.8999938964844
2025-05-09,261.3500061035156
2025-05-12,279.29998779296875
2025-05-13,287.70001220703125
2025-05-14,297.45001220703125
2025-05-15,299.3500061035156
2025-05-16,296.29998779296875
2025-05-19,295.5
2025-05-20,288.1000061035156
2025-05-21,287.0
2025-05-22,284.95001220703125
2025-05-23,284.1000061035156
2025-05-26,289.3500061035156
2025-05-27,289.54998779296875
2025-05-28,294.5
2025-05-29,288.75
2025-05-30,289.8999938964844
2025-06-02,270.6499938964844
2025-06-03,264.95001220703125
2025-06-04,260.6499938964844
2025-06-05,272.3500061035156
2025-06-06,273.25
2025-06-09,282.29998779296875
2025-06-10,284.25
2025-06-11,282.1499938964844
2025-06-12,279.1000061035156
2025-06-13,275.6000061035156
2025-06-16,275.3999938964844
2025-06-17,265.70001220703125
2025-06-18,269.95001220703125
2025-06-19,263.5
2025-06-20,267.79998779296875
2025-06-23,261.6499938964844
2025-06-24,274.95001220703125
2025-06-25,278.6499938964844
2025-06-26,280.25
2025-06-27,279.04998779296875
2025-06-30,278.6000061035156
2025-07-01,281.45001220703125
2025-07-02,277.1000061035156
2025-07-03,277.04998779296875
2025-07-04,287.8500061035156
2025-07-07,280.95001220703125
2025-07-08,278.6499938964844
2025-07-09,280.45001220703125
2025-07-10,279.20001220703125
2025-07-11,280.3500061035156
2025-07-14,294.70001220703125
2025-07-15,302.8422546386719
2025-07-16,290.4794006347656
2025-07-17,291.4779357910156
2025-07-18,291.2402038574219
2025-07-21,290.2416687011719
2025-07-22,289.2906799316406
2025-07-23,291.6205749511719
2025-07-24,286.45001220703125
2025-07-25,273.75
2025-07-28,271.25
2025-07-29,269.25
2025-07-30,271.75
2025-07-31,270.20001220703125
2025-08-01,259.5
2025-08-04,255.0
2025-08-05,251.0
2025-08-06,242.10000610351562
2025-08-07,253.1999969482422
2025-08-08,244.64999389648438
2025-08-11,247.0
2025-08-12,245.25
2025-08-13,246.64999389648438
2025-08-14,239.85000610351562
2025-08-18,242.39999389648438
2025-08-19,245.10000610351562
2025-08-20,246.4499969482422
2025-08-21,245.5500030517578
2025-08-22,248.5500030517578
2025-08-25,249.89999389648438
2025-08-26,247.10000610351562
2025-08-28,242.6999969482422
2025-08-29,243.14999389648438
2025-09-01,247.19000244140625
2025-09-02,252.9499969482422
2025-09-03,267.2799987792969
2025-09-04,263.4800109863281
2025-09-05,262.5400085449219
2025-09-08,261.05999755859375
2025-09-09,255.8800048828125
2025-09-10,267.2099914550781
2025-09-11,262.19000244140625
2025-09-12,259.8299865722656
2025-09-15,260.07000732421875
2025-09-16,262.19000244140625
2025-09-17,261.739990234375
2025-09-18,266.6300048828125
2025-09-19,264.9800109863281
2025-09-22,263.989990234375
2025-09-23,257.0
2025-09-24,258.7099914550781
2025-09-25,255.25
2025-09-26,250.38999938964844
2025-09-29,247.72000122070312
2025-09-30,250.5800018310547
2025-10-01,253.64999389648438
2025-10-03,263.3999938964844
2025-10-06,260.75
2025-10-07,259.3999938964844
2025-10-08,256.0
2025-10-09,252.5500030517578
2025-10-10,255.14999389648438
2025-10-13,252.6999969482422
2025-10-14,248.5500030517578
2025-10-15,246.8000030517578
2025-10-16,245.8000030517578
2025-10-17,241.5
2025-10-20,247.0
2025-10-21,248.75
2025-10-23,248.0
2025-10-24,247.25
2025-10-27,247.85000610351562
2025-10-28,247.8000030517578
2025-10-29,250.85000610351562
2025-10-30,258.8500061035156
2025-10-31,254.10000610351562
2025-11-03,249.0
2025-11-04,242.75
2025-11-06,238.89999389648438
2025-11-07,240.89999389648438
2025-11-10,236.25
2025-11-11,232.9499969482422
2025-11-12,237.8000030517578
2025-11-13,252.85000610351562
2025-11-14,275.95001220703125
2025-11-17,269.3999938964844
2025-11-18,282.6499938964844
2025-11-19,280.54998779296875
2025-11-20,274.70001220703125
2025-11-21,268.75
2025-11-24,265.3999938964844
2025-11-25,269.3500061035156
2025-11-26,272.25
2025-11-27,265.8999938964844
2025-11-28,265.0
2025-12-01,262.75
2025-12-02,264.25
2025-12-03,255.9499969482422
2025-12-04,259.95001220703125
2025-12-05,255.5
2025-12-08,252.35000610351562
2025-12-09,257.1499938964844
2025-12-10,256.0
2025-12-11,264.5
2025-12-12,271.04998779296875
2025-12-15,271.0
2025-12-16,274.8500061035156
2025-12-17,273.75
2025-12-18,265.3500061035156
2025-12-19,264.6499938964844
2025-12-22,270.29998779296875
2025-12-23,271.5
2025-12-24,270.25
2025-12-26,274.79998779296875
2025-12-29,271.1000061035156
2025-12-30,265.45001220703125
2025-12-31,269.3500061035156
2026-01-01,267.3500061035156
2026-01-02,266.20001220703125
2026-01-05,259.8500061035156
2026-01-06,260.95001220703125
2026-01-07,262.8999938964844
2026-01-08,252.5500030517578
2026-01-09,245.0
2026-01-12,241.89999389648438
2026-01-13,240.25
2026-01-14,242.4499969482422
2026-01-15,242.4499969482422
2026-01-16,240.0
2026-01-19,235.5
2026-01-20,230.39999389648438
2026-01-21,228.60000610351562
2026-01-22,242.10000610351562
2026-01-23,238.0500030517578
2026-01-27,237.14999389648438
2026-01-28,249.35000610351562
2026-01-29,247.8000030517578
2026-01-30,251.10000610351562
2026-02-02,248.1999969482422
2026-02-03,248.3000030517578
2026-02-04,248.3000030517578
2026-02-05,250.14999389648438
2026-02-06,248.5
2026-02-09,259.29998779296875
2026-02-10,266.3500061035156
2026-02-11,264.54998779296875
2026-02-12,261.04998779296875
2026-02-13,257.54998779296875
2026-02-16,262.1000061035156
2026-02-17,264.25
2026-02-18,262.8500061035156
2026-02-19,262.0
2026-02-20,255.35000610351562
2026-02-23,250.8000030517578
2026-02-24,249.9499969482422
2026-02-25,253.0
2026-02-26,259.0
2026-02-27,253.10000610351562
2026-03-02,245.4499969482422
2026-03-04,237.9499969482422
2026-03-05,244.3000030517578
2026-03-06,235.0500030517578
2026-03-09,231.4499969482422
2026-03-10,231.0
2026-03-11,228.6999969482422
2026-03-12,227.35000610351562
2026-03-13,219.1999969482422
2026-03-16,209.5500030517578
2026-03-17,200.9499969482422
2026-03-18,212.89999389648438
2026-03-19,207.6999969482422
2026-03-20,207.85000610351562
2026-03-23,196.9499969482422
2026-03-24,199.60000610351562
2026-03-25,206.85000610351562
2026-03-27,194.3000030517578
2026-03-30,184.14999389648438
2026-04-01,192.5800018310547
2026-04-02,201.0500030517578
2026-04-06,202.3800048828125
2026-04-07,203.19000244140625
2026-04-08,215.4199981689453
2026-04-09,212.0500030517578
2026-04-10,216.02000427246094
2026-04-13,214.58999633789062
2026-04-15,225.75
2026-04-16,227.3699951171875
2026-04-17,226.22999572753906
2026-04-20,220.94000244140625
2026-04-21,226.1300048828125
2026-04-22,231.1300048828125
2026-04-23,223.72999572753906
2026-04-24,218.2899932861328
2026-04-27,224.72999572753906
2026-04-28,224.47999572753906
2026-04-29,228.6699981689453
2026-04-30,227.97999572753906
2026-05-01,227.97999572753906
2026-05-04,239.24000549316406
2026-05-05,265.7799987792969
2026-05-06,268.4200134277344
2026-05-07,279.04998779296875
2026-05-08,286.260009765625
2026-05-11,277.0299987792969
2026-05-12,258.9100036621094
2026-05-13,265.5400085449219
2026-05-14,263.4700012207031
2026-05-15,261.3999938964844
2026-05-18,257.0799865722656
2026-05-19,257.0899963378906
2026-05-20,254.25999450683594
2026-05-21,256.0799865722656
2026-05-22,258.0899963378906
2026-05-25,261.3500061035156
2026-05-26,261.4200134277344
2026-05-27,259.54998779296875
2026-05-28,259.54998779296875
2026-05-29,251.3800048828125
2026-06-01,248.5500030517578
2026-06-02,255.3000030517578
2026-06-03,256.95001220703125
2026-06-04,257.20001220703125
2026-06-05,255.0
2026-06-08,233.35000610351562
2026-06-09,240.5500030517578
2026-06-10,233.6999969482422
2026-06-11,225.89999389648438
2026-06-12,226.5
2026-06-15,238.4499969482422
2026-06-16,243.1999969482422
2026-06-17,256.25
2026-06-18,256.6499938964844
2026-06-19,254.6999969482422
2026-06-22,263.1000061035156
2026-06-23,255.64999389648438
2026-06-24,263.79998779296875
2026-06-25,266.79998779296875
2026-06-26,266.79998779296875
2026-06-29,263.5
2026-06-30,268.6000061035156
2026-07-01,277.8500061035156
2026-07-02,283.70001220703125
2026-07-03,301.79998779296875
2026-07-06,310.54998779296875
2026-07-07,296.54998779296875
2026-07-08,289.54998779296875
2026-07-09,303.45001220703125
2026-07-10,305.8500061035156
2026-07-13,305.29998779296875
2026-07-14,303.04998779296875
2026-07-15,303.79998779296875
2026-07-16,301.3999938964844
2026-07-17,296.8999938964844
2026-07-20,285.70001220703125
2026-07-21,303.1499938964844
2026-07-22,285.29998779296875
2026-07-23,292.25
2026-07-24,261.5
2026-07-27,266.0
2026-07-28,266.95001220703125
2026-07-29,266.6499938964844
2026-07-30,259.79998779296875
2026-07-31,261.1000061035156
2026-08-03,262.3999938964844
2026-08-04,256.54998779296875
2026-08-05,260.5
2026-08-06,256.75
2026-08-07,257.75
2026-08-10,252.6999969482422
2026-08-11,249.25
2026-08-12,245.0
2026-08-13,251.0
2026-08-14,245.8000030517578
2026-08-17,247.5
2026-08-18,240.35000610351562
2026-08-19,239.3000030517578
2026-08-20,243.4499969482422
2026-08-21,241.3000030517578
2026-08-24,241.0
2026-08-25,242.3000030517578
2026-08-26,247.10000610351562
2026-08-27,242.85000610351562
2026-08-28,244.3000030517578
2026-08-31,240.9499969482422
2026-09-01,236.4499969482422
2026-09-02,235.97999572753906
2026-09-03,236.52000427246094
2026-09-04,239.80999755859375
2026-09-07,238.8800048828125
2026-09-08,239.74000549316406
2026-09-09,232.61000061035156
2026-09-10,232.1699981689453
2026-09-11,235.3699951171875
2026-09-15,226.9600067138672
2026-09-16,225.8000030517578
2026-09-18,229.25
2026-09-21,228.92999267578125
