Date,IPCALAB
1996-06-14,5.430614948272705
1996-06-17,5.3716654777526855
1996-06-18,5.334150791168213
1996-06-19,5.323431968688965
1996-06-20,5.269839763641357
1996-06-21,4.833961486816406
1996-06-24,4.912561893463135
1996-06-25,4.823245048522949
1996-06-26,4.716059684753418
1996-06-27,4.7696533203125
1996-06-28,4.814311504364014
1996-07-01,4.680333614349365
1996-07-02,4.585655212402344
1996-07-03,4.483830451965332
1996-07-04,4.3587846755981445
1996-07-05,4.367715358734131
1996-07-08,4.3587846755981445
1996-07-09,4.147988796234131
1996-07-10,4.089037895202637
1996-07-11,4.349850654602051
1996-07-12,4.483830451965332
1996-07-15,4.344491958618164
1996-07-16,4.331987380981445
1996-07-17,4.533849239349365
1996-07-18,4.462393760681152
1996-07-19,4.474897384643555
1996-07-22,4.3945112228393555
1996-07-23,4.249813556671143
1996-07-24,4.3587846755981445
1996-07-25,4.2748236656188965
1996-07-26,4.285540580749512
1996-07-29,4.162280559539795
1996-07-30,3.810363292694092
1996-07-31,4.014010906219482
1996-08-01,4.037233829498291
1996-08-02,4.039021015167236
1996-08-05,3.994361162185669
1996-08-06,3.9764957427978516
1996-08-07,4.07296085357666
1996-08-08,4.133700370788574
1996-08-09,4.04973840713501
1996-08-12,4.064028739929199
1996-08-13,4.037233829498291
1996-08-14,4.037233829498291
1996-08-15,4.037233829498291
1996-08-16,4.019370079040527
1996-08-19,3.9586331844329834
1996-08-20,4.037233829498291
1996-08-21,3.953272819519043
1996-08-22,4.033659934997559
1996-08-23,4.04973840713501
1996-08-26,4.047952175140381
1996-08-27,4.44274377822876
1996-08-28,4.3587846755981445
1996-08-29,4.3945112228393555
1996-08-30,4.323054790496826
1996-09-02,4.3587846755981445
1996-09-03,4.323054790496826
1996-09-04,4.503479957580566
1996-09-05,4.5552849769592285
1996-09-06,4.687479496002197
1996-09-09,4.6446051597595215
1996-09-10,4.548138618469238
1996-09-11,4.421306610107422
1996-09-12,4.30340576171875
1996-09-13,4.287327766418457
1996-09-16,3.9925754070281982
1996-09-17,3.715684413909912
1996-09-18,3.73712158203125
1996-09-19,3.7692766189575195
1996-09-20,3.679957151412964
1996-09-23,3.4655888080596924
1996-09-24,3.261941909790039
1996-09-25,3.328037738800049
1996-09-26,3.353048086166382
1996-09-27,3.3191065788269043
1996-09-30,3.3512613773345947
1996-10-01,3.3066022396087646
1996-10-02,3.3066022396087646
1996-10-03,3.1904866695404053
1996-10-04,3.060080051422119
1996-10-07,2.8582184314727783
1996-10-08,2.9654011726379395
1996-10-09,2.9243147373199463
1996-10-10,3.0940215587615967
1996-10-11,3.1243903636932373
1996-10-14,3.0279247760772705
1996-10-15,3.0332844257354736
1996-10-16,3.072585344314575
1996-10-17,3.1065258979797363
1996-10-18,3.2333600521087646
1996-10-21,3.2333600521087646
1996-10-22,3.1619045734405518
1996-10-23,3.383416175842285
1996-10-24,3.621005058288574
1996-10-25,3.52811336517334
1996-10-28,3.4495134353637695
1996-10-29,3.278019666671753
1996-10-30,3.278019666671753
1996-10-31,3.2422914505004883
1996-11-01,3.2512240409851074
1996-11-04,3.0297117233276367
1996-11-05,2.8385684490203857
1996-11-06,2.9332473278045654
1996-11-07,2.988624334335327
1996-11-08,3.0547211170196533
1996-11-11,3.0350711345672607
1996-11-12,3.0350711345672607
1996-11-13,3.1118850708007812
1996-11-14,3.1083126068115234
1996-11-15,3.0904483795166016
1996-11-18,3.119029998779297
1996-11-19,3.0636534690856934
1996-11-20,3.0636534690856934
1996-11-21,3.0279247760772705
1996-11-22,3.0368573665618896
1996-11-25,3.0457894802093506
1996-11-26,2.963615655899048
1996-11-27,2.9832658767700195
1996-11-28,2.9386062622070312
1996-11-29,2.8939461708068848
1996-12-02,2.8939461708068848
1996-12-03,2.9010915756225586
1996-12-04,2.8635778427124023
1996-12-05,2.9332473278045654
1996-12-06,3.0011305809020996
1996-12-09,2.992197036743164
1996-12-10,3.072585344314575
1996-12-11,3.0047035217285156
1996-12-12,3.072585344314575
1996-12-13,2.9118101596832275
1996-12-16,2.9493236541748047
1996-12-17,2.9350333213806152
1996-12-18,3.070797920227051
1996-12-19,3.1118850708007812
1996-12-20,3.179767370223999
1996-12-23,3.15297269821167
1996-12-24,3.211923837661743
1996-12-25,3.211923837661743
1996-12-26,3.4316492080688477
1996-12-27,3.4316492080688477
1996-12-30,3.4316492080688477
1996-12-31,3.447725534439087
1997-01-01,3.688887596130371
1997-01-02,3.781780242919922
1997-01-03,3.7496256828308105
1997-01-06,3.679957151412964
1997-01-07,3.631723403930664
1997-01-08,3.715684413909912
1997-01-09,3.733548164367676
1997-01-10,3.7514119148254395
1997-01-13,3.987215518951416
1997-01-14,4.267677307128906
1997-01-15,4.567790508270264
1997-01-16,4.4802565574646
1997-01-17,4.424880027770996
1997-01-20,4.115835189819336
1997-01-21,3.8282272815704346
1997-01-22,3.910400390625
1997-01-23,3.910400390625
1997-01-24,3.7746357917785645
1997-01-27,3.726402521133423
1997-01-28,3.7639148235321045
1997-01-29,3.840730905532837
1997-01-30,3.7103254795074463
1997-01-31,3.6442294120788574
1997-02-03,3.4655888080596924
1997-02-04,3.440580129623413
1997-02-05,3.642441987991333
1997-02-06,3.6620922088623047
1997-02-07,3.8264403343200684
1997-02-10,3.847876787185669
1997-02-11,3.849663257598877
1997-02-12,3.8175086975097656
1997-02-13,3.8443048000335693
1997-02-14,3.8657407760620117
1997-02-17,3.815722703933716
1997-02-18,3.7639148235321045
1997-02-19,3.7746357917785645
1997-02-20,3.7657041549682617
1997-02-21,3.6085009574890137
1997-02-24,3.545978546142578
1997-02-25,3.506675958633423
1997-02-26,3.435220241546631
1997-02-27,3.612074375152588
1997-02-28,3.715684413909912
1997-03-03,4.0658159255981445
1997-03-04,4.101543426513672
1997-03-05,4.1390581130981445
1997-03-06,4.108689785003662
1997-03-07,4.108689785003662
1997-03-10,3.8282272815704346
1997-03-11,3.6192188262939453
1997-03-12,3.726402521133423
1997-03-13,3.6442294120788574
1997-03-14,3.715684413909912
1997-03-17,3.6370832920074463
1997-03-18,3.617431163787842
1997-03-19,3.529900074005127
1997-03-20,3.510249614715576
1997-03-21,3.6299378871917725
1997-03-24,3.6299378871917725
1997-03-25,3.656733274459839
1997-03-26,3.642441987991333
1997-03-27,3.6335103511810303
1997-03-28,3.6335103511810303
1997-03-31,3.3941354751586914
1997-04-01,3.322678327560425
1997-04-02,3.5316858291625977
1997-04-03,3.617431163787842
1997-04-04,3.7228293418884277
1997-04-07,3.653160810470581
1997-04-08,3.653160810470581
1997-04-09,3.772847890853882
1997-04-10,3.679957151412964
1997-04-11,3.7138960361480713
1997-04-14,3.7138960361480713
1997-04-15,3.788926362991333
1997-04-16,3.788926362991333
1997-04-17,3.794285297393799
1997-04-18,3.794285297393799
1997-04-21,3.867527484893799
1997-04-22,3.7531979084014893
1997-04-23,3.7960703372955322
1997-04-24,3.7853527069091797
1997-04-25,3.7639148235321045
1997-04-28,3.772847890853882
1997-04-29,3.7067527770996094
1997-04-30,3.781780242919922
1997-05-01,3.781780242919922
1997-05-02,3.687103033065796
1997-05-05,3.631723403930664
1997-05-06,3.5620546340942383
1997-05-07,3.576345443725586
1997-05-08,3.576345443725586
1997-05-09,3.506675958633423
1997-05-12,3.476306915283203
1997-05-13,3.5013182163238525
1997-05-14,3.5888500213623047
1997-05-15,3.483454465866089
1997-05-16,3.533473253250122
1997-05-19,3.4387946128845215
1997-05-20,3.4119982719421387
1997-05-21,3.4655888080596924
1997-05-22,3.458444833755493
1997-05-23,3.510249614715576
1997-05-26,3.456658363342285
1997-05-27,3.2940964698791504
1997-05-28,3.333397388458252
1997-05-29,3.3369710445404053
1997-05-30,3.3244645595550537
1997-06-02,3.383416175842285
1997-06-03,3.2940964698791504
1997-06-04,3.29052472114563
1997-06-05,3.3066022396087646
1997-06-06,3.4012811183929443
1997-06-09,3.483454465866089
1997-06-10,3.303028106689453
1997-06-11,3.344115734100342
1997-06-12,3.3137476444244385
1997-06-13,3.3048160076141357
1997-06-16,3.3369710445404053
1997-06-17,3.383416175842285
1997-06-18,3.4334335327148438
1997-06-19,3.4387946128845215
1997-06-20,3.4727354049682617
1997-06-23,3.3941354751586914
1997-06-24,3.4620163440704346
1997-06-25,3.4870259761810303
1997-06-26,3.5013182163238525
1997-06-27,3.4905996322631836
1997-06-30,3.4798803329467773
1997-07-01,3.476306915283203
1997-07-02,3.5370452404022217
1997-07-03,3.483454465866089
1997-07-04,3.5013182163238525
1997-07-07,3.7031800746917725
1997-07-08,3.962204933166504
1997-07-09,4.240882396697998
1997-07-10,4.539206504821777
1997-07-11,4.716059684753418
1997-07-14,4.478471279144287
1997-07-15,4.503479957580566
1997-07-16,4.412375450134277
1997-07-17,4.462393760681152
1997-07-18,4.462393760681152
1997-07-21,4.512413501739502
1997-07-22,4.564218521118164
1997-07-23,4.576722621917725
1997-07-24,4.515985488891602
1997-07-25,4.49454927444458
1997-07-28,4.501694679260254
1997-07-29,4.81788444519043
1997-07-30,5.155511856079102
1997-07-31,5.516360759735107
1997-08-01,5.671777248382568
1997-08-04,5.775389671325684
1997-08-05,5.77717399597168
1997-08-06,5.778959274291992
1997-08-07,5.385955333709717
1997-08-08,5.116210460662842
1997-08-11,5.13943338394165
1997-08-12,5.273412704467773
1997-08-13,5.1805219650268555
1997-08-14,5.091202259063721
1997-08-15,5.091202259063721
1997-08-18,5.12692928314209
1997-08-19,4.942933082580566
1997-08-20,4.903631687164307
1997-08-21,4.860757827758789
1997-08-22,4.71963357925415
1997-08-25,4.576722621917725
1997-08-26,4.548138618469238
1997-08-27,4.655323505401611
1997-08-28,4.5177717208862305
1997-08-29,4.344491958618164
1997-09-01,4.423093795776367
1997-09-02,4.5910139083862305
1997-09-03,4.496333122253418
1997-09-04,4.5374226570129395
1997-09-05,4.544568061828613
1997-09-08,4.501694679260254
1997-09-09,4.5874409675598145
1997-09-10,4.51062536239624
1997-09-11,4.57314920425415
1997-09-12,4.501694679260254
1997-09-15,4.4481024742126465
1997-09-16,4.437384605407715
1997-09-17,4.465965270996094
1997-09-18,4.337345600128174
1997-09-19,4.3587846755981445
1997-09-22,4.299832820892334
1997-09-23,4.287327766418457
1997-09-24,4.312337875366211
1997-09-25,4.323054790496826
1997-09-26,4.319482326507568
1997-09-29,4.328413963317871
1997-09-30,4.287327766418457
1997-10-01,4.294473648071289
1997-10-02,4.294473648071289
1997-10-03,4.294473648071289
1997-10-06,4.294473648071289
1997-10-07,4.294473648071289
1997-10-08,4.294473648071289
1997-10-09,4.312337875366211
1997-10-10,4.296261310577393
1997-10-13,4.287327766418457
1997-10-14,4.2158732414245605
1997-10-15,4.287327766418457
1997-10-16,4.465965270996094
1997-10-17,4.7607197761535645
1997-10-20,4.807165145874023
1997-10-21,4.71963357925415
1997-10-22,4.821456432342529
1997-10-23,4.707128047943115
1997-10-24,4.628527641296387
1997-10-27,4.5052666664123535
1997-10-28,4.20158052444458
1997-10-29,4.4909749031066895
1997-10-30,4.507053375244141
1997-10-31,4.507053375244141
1997-11-03,4.408802032470703
1997-11-04,4.392724514007568
1997-11-05,4.378433704376221
1997-11-06,4.237307548522949
1997-11-07,4.228376865386963
1997-11-10,4.183717727661133
1997-11-11,4.160494804382324
1997-11-12,4.017582416534424
1997-11-13,3.830012559890747
1997-11-14,3.830012559890747
1997-11-17,3.6745970249176025
1997-11-18,3.615647315979004
1997-11-19,3.6299378871917725
1997-11-20,3.671023368835449
1997-11-21,3.6996049880981445
1997-11-24,3.6638786792755127
1997-11-25,3.7103254795074463
1997-11-26,3.969350814819336
1997-11-27,4.248027324676514
1997-11-28,4.03187370300293
1997-12-01,4.067602157592773
1997-12-02,4.326626777648926
1997-12-03,4.167639255523682
1997-12-04,4.103331089019775
1997-12-05,4.067602157592773
1997-12-08,4.006865501403809
1997-12-09,3.930051326751709
1997-12-10,3.903254747390747
1997-12-11,3.813934803009033
1997-12-12,3.760343551635742
1997-12-15,3.7674875259399414
1997-12-16,3.7657041549682617
1997-12-17,3.9139726161956787
1997-12-18,3.9336233139038086
1997-12-19,3.8585944175720215
1997-12-22,3.9139726161956787
1997-12-23,3.847876787185669
1997-12-24,3.8782458305358887
1997-12-25,3.8782458305358887
1997-12-26,3.8728859424591064
1997-12-29,3.930051326751709
1997-12-30,3.8532347679138184
1997-12-31,3.9514877796173096
1998-01-01,3.9961469173431396
1998-01-02,4.117621898651123
1998-01-05,4.214086055755615
1998-01-06,4.090824604034424
1998-01-07,4.128339767456055
1998-01-08,3.903254747390747
1998-01-09,3.787139892578125
1998-01-12,3.697819709777832
1998-01-13,3.71925687789917
1998-01-14,3.7960703372955322
1998-01-15,3.733548164367676
1998-01-16,3.8032171726226807
1998-01-19,3.733548164367676
1998-01-20,3.71925687789917
1998-01-21,3.7406928539276123
1998-01-22,3.679957151412964
1998-01-23,3.6745970249176025
1998-01-26,3.6745970249176025
1998-01-27,3.503103494644165
1998-01-28,3.456658363342285
1998-01-29,3.5048909187316895
1998-01-30,3.5870635509490967
1998-02-02,3.57277250289917
1998-02-03,3.5316858291625977
1998-02-04,3.5709874629974365
1998-02-05,3.4870259761810303
1998-02-06,3.4870259761810303
1998-02-09,3.4655888080596924
1998-02-10,3.4173576831817627
1998-02-11,3.4084255695343018
1998-02-12,3.4655888080596924
1998-02-13,3.483454465866089
1998-02-16,3.483454465866089
1998-02-17,3.4173576831817627
1998-02-18,3.565626859664917
1998-02-19,3.4888129234313965
1998-02-20,3.49238657951355
1998-02-23,3.4620163440704346
1998-02-24,3.4905996322631836
1998-02-25,3.7746357917785645
1998-02-26,3.7692766189575195
1998-02-27,4.046164512634277
1998-03-02,4.356997489929199
1998-03-03,4.228376865386963
1998-03-04,4.3480634689331055
1998-03-05,4.353425025939941
1998-03-06,4.301620006561279
1998-03-09,4.269464492797852
1998-03-10,4.196221828460693
1998-03-11,4.090824604034424
1998-03-12,4.17835807800293
1998-03-13,4.17835807800293
1998-03-16,4.251600742340088
1998-03-17,4.260533332824707
1998-03-18,4.2926859855651855
1998-03-19,4.403443336486816
1998-03-20,4.465965270996094
1998-03-23,4.465965270996094
1998-03-24,4.364142894744873
1998-03-25,4.4909749031066895
1998-03-26,4.373074054718018
1998-03-27,4.287327766418457
1998-03-30,4.076534748077393
1998-03-31,3.962204933166504
1998-04-01,3.8943214416503906
1998-04-02,3.8818180561065674
1998-04-03,3.8764584064483643
1998-04-06,3.9604194164276123
1998-04-07,3.903254747390747
1998-04-08,3.903254747390747
1998-04-09,4.23552131652832
1998-04-10,4.339131832122803
1998-04-13,4.244455814361572
1998-04-14,4.244455814361572
1998-04-15,4.669613838195801
1998-04-16,4.660683631896973
1998-04-17,4.5534987449646
1998-04-20,4.430239200592041
1998-04-21,4.324841022491455
1998-04-22,4.758932113647461
1998-04-23,5.235898971557617
1998-04-24,5.402031898498535
1998-04-27,5.4038190841674805
1998-04-28,5.405604839324951
1998-04-29,5.284131050109863
1998-04-30,5.812900066375732
1998-05-01,5.812900066375732
1998-05-04,6.093364238739014
1998-05-05,5.952239990234375
1998-05-06,6.302371978759766
1998-05-07,6.302371978759766
1998-05-08,6.320235252380371
1998-05-11,6.0469160079956055
1998-05-12,5.964743137359619
1998-05-13,5.37345027923584
1998-05-14,5.823620319366455
1998-05-15,5.786105632781982
1998-05-18,5.998685836791992
1998-05-19,6.598912715911865
1998-05-20,7.259875774383545
1998-05-21,6.870440483093262
1998-05-22,6.890091896057129
1998-05-25,6.8525776863098145
1998-05-26,6.509593963623047
1998-05-27,6.275574207305908
1998-05-28,6.35775089263916
1998-05-29,5.827191352844238
1998-06-01,6.055849552154541
1998-06-02,5.4717020988464355
1998-06-03,5.782533168792725
1998-06-04,5.8432698249816895
1998-06-05,5.319859027862549
1998-06-08,4.837534427642822
1998-06-09,4.8714752197265625
1998-06-10,4.583869457244873
1998-06-11,4.415948867797852
1998-06-12,4.489189624786377
1998-06-15,4.044378757476807
1998-06-16,4.039021015167236
1998-06-17,4.41416072845459
1998-06-18,4.096183776855469
1998-06-19,4.108689785003662
1998-06-22,3.830012559890747
1998-06-23,4.096183776855469
1998-06-24,4.426666736602783
1998-06-25,4.825031757354736
1998-06-26,4.389152526855469
1998-06-29,4.623167514801025
1998-06-30,4.596372127532959
1998-07-01,4.465965270996094
1998-07-02,4.3587846755981445
1998-07-03,4.04973840713501
1998-07-06,4.126552104949951
1998-07-07,4.0979695320129395
1998-07-08,4.387365818023682
1998-07-09,4.362356185913086
1998-07-10,4.710702419281006
1998-07-13,4.950077056884766
1998-07-14,5.185880184173584
1998-07-15,5.575312614440918
1998-07-16,5.70750617980957
1998-07-17,5.625331878662109
1998-07-20,5.459197044372559
1998-07-21,5.362732410430908
1998-07-22,5.1072797775268555
1998-07-23,4.985804080963135
1998-07-24,5.010813236236572
1998-07-27,4.912561893463135
1998-07-28,5.121571063995361
1998-07-29,5.193026065826416
1998-07-30,5.098347187042236
1998-07-31,5.085841655731201
1998-08-03,4.955435752868652
1998-08-04,4.950077056884766
1998-08-05,4.928640365600586
1998-08-06,4.801806926727295
1998-08-07,4.658894062042236
1998-08-10,4.346279621124268
1998-08-11,4.035447597503662
1998-08-12,4.128339767456055
1998-08-13,4.342706680297852
1998-08-14,4.251600742340088
1998-08-17,4.078320026397705
1998-08-18,4.022942543029785
1998-08-19,4.126552104949951
1998-08-20,4.283754348754883
1998-08-21,4.162280559539795
1998-08-24,4.176571369171143
1998-08-25,4.433810710906982
1998-08-26,4.433810710906982
1998-08-27,4.771439552307129
1998-08-28,4.390939235687256
1998-08-31,4.423093795776367
1998-09-01,4.255173206329346
1998-09-02,4.398083686828613
1998-09-03,4.426666736602783
1998-09-04,4.4909749031066895
1998-09-07,4.628527641296387
1998-09-08,4.599946022033691
1998-09-09,4.932212829589844
1998-09-10,4.910776615142822
1998-09-11,4.9572224617004395
1998-09-14,4.910776615142822
1998-09-15,4.982232570648193
1998-09-16,4.935786724090576
1998-09-17,5.187666416168213
1998-09-18,5.13943338394165
1998-09-21,5.362732410430908
1998-09-22,5.448478698730469
1998-09-23,5.748591899871826
1998-09-24,5.782533168792725
1998-09-25,5.845057487487793
1998-09-28,5.793251037597656
1998-09-29,5.334150791168213
1998-09-30,5.552088737487793
1998-10-01,5.552088737487793
1998-10-02,5.552088737487793
1998-10-05,5.10906457901001
1998-10-06,4.932212829589844
1998-10-07,5.327005386352539
1998-10-08,5.1519389152526855
1998-10-09,5.157298564910889
1998-10-12,4.907202243804932
1998-10-13,4.585655212402344
1998-10-14,4.9447174072265625
1998-10-15,4.882194995880127
1998-10-16,4.821456432342529
1998-10-19,4.685691833496094
1998-10-20,4.465965270996094
1998-10-21,4.465965270996094
1998-10-22,4.692836284637451
1998-10-23,4.694624423980713
1998-10-26,5.001881122589111
1998-10-27,5.017959117889404
1998-10-28,5.014387607574463
1998-10-29,4.657108783721924
1998-10-30,4.428452491760254
1998-11-02,4.299832820892334
1998-11-03,4.035447597503662
1998-11-04,4.035447597503662
1998-11-05,4.224803447723389
1998-11-06,4.3176960945129395
1998-11-09,4.407013893127441
1998-11-10,4.662469387054443
1998-11-11,4.701769828796387
1998-11-12,4.5499267578125
1998-11-13,4.567790508270264
1998-11-16,4.515985488891602
1998-11-17,4.52134370803833
1998-11-18,4.57314920425415
1998-11-19,4.52134370803833
1998-11-20,4.498121738433838
1998-11-23,4.464179515838623
1998-11-24,4.440957546234131
1998-11-25,4.440957546234131
1998-11-26,4.15334939956665
1998-11-27,4.2158732414245605
1998-11-30,4.208725929260254
1998-12-01,4.2069411277771
1998-12-02,4.0979695320129395
1998-12-03,4.07296085357666
1998-12-04,4.183717727661133
1998-12-07,4.198008060455322
1998-12-08,4.267677307128906
1998-12-09,4.326626777648926
1998-12-10,4.2176594734191895
1998-12-11,4.171213626861572
1998-12-14,4.144416332244873
1998-12-15,3.9479141235351562
1998-12-16,3.930051326751709
1998-12-17,3.615647315979004
1998-12-18,3.6085009574890137
1998-12-21,3.7067527770996094
1998-12-22,3.5584821701049805
1998-12-23,3.6085009574890137
1998-12-24,3.5441908836364746
1998-12-25,3.5441908836364746
1998-12-28,3.590636968612671
1998-12-29,3.4548726081848145
1998-12-30,3.6192188262939453
1998-12-31,3.5370452404022217
1999-01-01,3.5370452404022217
1999-01-04,3.5549094676971436
1999-01-05,3.5370452404022217
1999-01-06,3.8210818767547607
1999-01-07,4.128339767456055
1999-01-08,4.253386974334717
1999-01-11,4.180143356323242
1999-01-12,3.9318361282348633
1999-01-13,4.0979695320129395
1999-01-14,3.940769672393799
1999-01-15,3.731761932373047
1999-01-18,4.03187370300293
1999-01-19,3.999718427658081
1999-01-20,3.999718427658081
1999-01-21,4.20158052444458
1999-01-22,4.07296085357666
1999-01-25,3.8764584064483643
1999-01-26,3.8764584064483643
1999-01-27,4.187290191650391
1999-01-28,4.040806770324707
1999-01-29,4.0550971031188965
1999-02-01,3.79249906539917
1999-02-02,3.697819709777832
1999-02-03,3.8032171726226807
1999-02-04,3.7067527770996094
1999-02-05,3.717470645904541
1999-02-08,3.576345443725586
1999-02-09,3.679957151412964
1999-02-10,3.787139892578125
1999-02-11,3.683530569076538
1999-02-12,3.733548164367676
1999-02-15,3.8264403343200684
1999-02-16,4.085465908050537
1999-02-17,4.267677307128906
1999-02-18,4.299832820892334
1999-02-19,4.198008060455322
1999-02-22,3.8764584064483643
1999-02-23,3.9050402641296387
1999-02-24,3.9157581329345703
1999-02-25,3.892535924911499
1999-02-26,3.8050029277801514
1999-03-01,4.28196907043457
1999-03-02,4.28196907043457
1999-03-03,4.5374226570129395
1999-03-04,4.4016571044921875
1999-03-05,4.755361557006836
1999-03-08,5.135861873626709
1999-03-09,5.5467305183410645
1999-03-10,5.99153995513916
1999-03-11,5.675349235534668
1999-03-12,6.032626628875732
1999-03-15,5.675349235534668
1999-03-16,5.634263515472412
1999-03-17,5.737874507904053
1999-03-18,5.786105632781982
1999-03-19,5.441332817077637
1999-03-22,5.235898971557617
1999-03-23,4.966155052185059
1999-03-24,5.144792556762695
1999-03-25,5.073337554931641
1999-03-26,4.753573894500732
1999-03-29,4.753573894500732
1999-03-30,4.812524795532227
1999-03-31,4.9411444664001465
1999-04-01,5.001881122589111
1999-04-02,5.001881122589111
1999-04-05,4.601730823516846
1999-04-06,4.465965270996094
1999-04-07,4.408802032470703
1999-04-08,4.265891075134277
1999-04-09,4.214086055755615
1999-04-12,4.196221828460693
1999-04-13,4.323054790496826
1999-04-14,4.323054790496826
1999-04-15,4.103331089019775
1999-04-16,4.432024955749512
1999-04-19,4.340920448303223
1999-04-20,4.355208873748779
1999-04-21,4.362356185913086
1999-04-22,4.237307548522949
1999-04-23,4.17835807800293
1999-04-26,3.8443048000335693
1999-04-27,3.8443048000335693
1999-04-28,3.781780242919922
1999-04-29,3.8443048000335693
1999-04-30,3.969350814819336
1999-05-03,3.849663257598877
1999-05-04,3.930051326751709
1999-05-05,4.07296085357666
1999-05-06,4.040806770324707
1999-05-07,4.223016738891602
1999-05-10,4.562432289123535
1999-05-11,4.544568061828613
1999-05-12,4.251600742340088
1999-05-13,4.4016571044921875
1999-05-14,4.501694679260254
1999-05-17,4.467752933502197
1999-05-18,4.203368186950684
1999-05-19,4.240882396697998
1999-05-20,4.17299747467041
1999-05-21,4.108689785003662
1999-05-24,3.953272819519043
1999-05-25,3.903254747390747
1999-05-26,3.9907872676849365
1999-05-27,3.9193313121795654
1999-05-28,3.8210818767547607
1999-05-31,3.9586331844329834
1999-06-01,3.824653387069702
1999-06-02,3.8532347679138184
1999-06-03,3.883604049682617
1999-06-04,3.892535924911499
1999-06-07,3.840730905532837
1999-06-08,4.147988796234131
1999-06-09,4.374860763549805
1999-06-10,4.396296501159668
1999-06-11,4.165853977203369
1999-06-14,3.9461283683776855
1999-06-15,3.9425547122955322
1999-06-16,4.130126476287842
1999-06-17,4.0658159255981445
1999-06-18,4.0604567527771
1999-06-21,4.110475540161133
1999-06-22,4.2176594734191895
1999-06-23,4.3945112228393555
1999-06-24,4.299832820892334
1999-06-25,4.301620006561279
1999-06-28,4.501694679260254
1999-06-29,4.583869457244873
1999-06-30,4.596372127532959
1999-07-01,4.446315765380859
