Date,IEX
2018-03-08,42.18912124633789
2018-03-09,42.39814376831055
2018-03-12,42.389312744140625
2018-03-13,43.23129653930664
2018-03-14,43.268096923828125
2018-03-15,43.512454986572266
2018-03-16,44.03501510620117
2018-03-19,43.10765075683594
2018-03-20,42.98694610595703
2018-03-21,43.11354064941406
2018-03-22,43.00166320800781
2018-03-23,42.83827209472656
2018-03-26,44.64883804321289
2018-03-27,45.4451904296875
2018-03-28,47.189517974853516
2018-04-02,46.774410247802734
2018-04-03,46.711116790771484
2018-04-04,45.34803771972656
2018-04-05,46.73908996582031
2018-04-06,47.16449737548828
2018-04-09,48.04916763305664
2018-04-10,47.85191345214844
2018-04-11,47.04084014892578
2018-04-12,47.146827697753906
2018-04-13,47.308746337890625
2018-04-16,47.968204498291016
2018-04-17,47.999114990234375
2018-04-18,48.28615951538086
2018-04-19,48.52609634399414
2018-04-20,48.23169708251953
2018-04-23,48.09332275390625
2018-04-24,48.555538177490234
2018-04-25,49.189971923828125
2018-04-26,48.93678665161133
2018-04-27,48.04475402832031
2018-04-30,47.508941650390625
2018-05-02,46.290122985839844
2018-05-03,46.422607421875
2018-05-04,46.48590087890625
2018-05-07,46.92013931274414
2018-05-08,47.597267150878906
2018-05-09,48.04180908203125
2018-05-10,48.34504318237305
2018-05-11,47.614925384521484
2018-05-14,47.572242736816406
2018-05-15,47.87694549560547
2018-05-16,48.04475402832031
2018-05-17,48.3568229675293
2018-05-18,47.77979278564453
2018-05-21,47.6002082824707
2018-05-22,48.17870330810547
2018-05-23,46.88628387451172
2018-05-24,47.008460998535156
2018-05-25,47.962318420410156
2018-05-28,47.987342834472656
2018-05-29,47.014347076416016
2018-05-30,46.824459075927734
2018-05-31,46.465293884277344
2018-06-01,46.319557189941406
2018-06-04,46.59482955932617
2018-06-05,45.62918472290039
2018-06-06,46.97607421875
2018-06-07,46.91719055175781
2018-06-08,47.264591217041016
2018-06-11,48.10805130004883
2018-06-12,47.7061882019043
2018-06-13,48.01531219482422
2018-06-14,47.962318420410156
2018-06-15,47.63111877441406
2018-06-18,47.043785095214844
2018-06-19,46.97754669189453
2018-06-20,47.13800048828125
2018-06-21,47.14094161987305
2018-06-22,47.12327575683594
2018-06-25,47.54426574707031
2018-06-26,47.4765625
2018-06-27,47.2542839050293
2018-06-28,46.717002868652344
2018-06-29,48.863189697265625
2018-07-02,49.02510070800781
2018-07-03,48.146324157714844
2018-07-04,47.8254280090332
2018-07-05,47.812171936035156
2018-07-06,48.01383972167969
2018-07-09,47.97557067871094
2018-07-10,48.34798812866211
2018-07-11,48.261131286621094
2018-07-12,47.87989044189453
2018-07-13,47.64878463745117
2018-07-16,47.42356872558594
2018-07-17,47.163021087646484
2018-07-18,47.09678268432617
2018-07-19,46.774410247802734
2018-07-20,46.90541076660156
2018-07-23,46.54183578491211
2018-07-24,47.05998229980469
2018-07-25,46.799434661865234
2018-07-26,47.06881332397461
2018-07-27,46.799434661865234
2018-07-30,46.700809478759766
2018-07-31,47.09235382080078
2018-08-01,47.10560989379883
2018-08-02,47.246917724609375
2018-08-03,47.14389419555664
2018-08-06,47.14829635620117
2018-08-07,47.16743850708008
2018-08-08,46.926029205322266
2018-08-09,47.270484924316406
2018-08-10,47.83573532104492
2018-08-13,48.318538665771484
2018-08-14,47.67380905151367
2018-08-16,48.20225524902344
2018-08-17,48.8057746887207
2018-08-20,49.03099822998047
2018-08-21,48.8558235168457
2018-08-23,48.94414520263672
2018-08-24,48.59674835205078
2018-08-27,50.3661003112793
2018-08-28,49.71989440917969
2018-08-29,49.20322036743164
2018-08-30,49.15022659301758
2018-08-31,51.29051971435547
2018-09-03,51.17717361450195
2018-09-04,50.67816925048828
2018-09-05,51.51573944091797
2018-09-06,51.18453598022461
2018-09-07,50.52360534667969
2018-09-10,52.03262710571289
2018-09-11,51.25276565551758
2018-09-12,50.60710906982422
2018-09-14,51.0335693359375
2018-09-17,50.723411560058594
2018-09-18,50.66823959350586
2018-09-19,51.646419525146484
2018-09-21,50.60263442993164
2018-09-24,50.67719268798828
2018-09-25,51.63001251220703
2018-09-26,52.053497314453125
2018-09-27,50.7159538269043
2018-09-28,47.91564178466797
2018-10-01,47.99019241333008
2018-10-03,47.7635498046875
2018-10-04,48.96836471557617
2018-10-05,48.85653305053711
2018-10-08,48.72382354736328
2018-10-09,48.46586227416992
2018-10-10,48.75364685058594
2018-10-11,48.53146743774414
2018-10-12,49.004154205322266
2018-10-15,49.09660339355469
2018-10-16,49.26808547973633
2018-10-17,49.34711456298828
2018-10-19,48.89381408691406
2018-10-22,48.22281265258789
2018-10-23,45.92648696899414
2018-10-24,48.0140495300293
2018-10-25,47.74565124511719
2018-10-26,47.730743408203125
2018-10-29,45.80719757080078
2018-10-30,50.50421905517578
2018-10-31,47.387786865234375
2018-11-01,46.49311065673828
2018-11-02,46.71677780151367
2018-11-05,46.40364074707031
2018-11-06,46.522926330566406
2018-11-07,47.23866653442383
2018-11-09,47.8202018737793
2018-11-12,47.19393539428711
2018-11-13,48.04386901855469
2018-11-14,47.5219841003418
2018-11-15,46.8211555480957
2018-11-16,46.508026123046875
2018-11-19,46.62730407714844
2018-11-20,46.314170837402344
2018-11-21,48.14825439453125
2018-11-22,46.38873291015625
2018-11-26,47.000099182128906
2018-11-27,47.13429641723633
2018-11-28,47.432518005371094
2018-11-29,47.402687072753906
2018-11-30,48.52103805541992
2018-12-03,48.2078971862793
2018-12-04,47.164119720458984
2018-12-05,47.0150032043457
2018-12-06,46.001033782958984
2018-12-07,46.314170837402344
2018-12-10,46.239620208740234
2018-12-11,46.49311065673828
2018-12-12,46.98517990112305
2018-12-13,46.79133605957031
2018-12-14,48.804344177246094
2018-12-17,49.05783462524414
2018-12-18,48.9832763671875
2018-12-19,49.59463882446289
2018-12-20,49.95250701904297
2018-12-21,50.60860061645508
2018-12-24,50.414756774902344
2018-12-26,49.69902038574219
2018-12-27,49.326236724853516
2018-12-28,48.953453063964844
2018-12-31,49.44552230834961
2019-01-01,49.54991149902344
2019-01-02,49.10256576538086
2019-01-03,48.55086135864258
2019-01-04,48.16316223144531
2019-01-07,47.119380950927734
2019-01-08,49.2815055847168
2019-01-09,49.206947326660156
2019-01-10,47.8052978515625
2019-01-11,48.05879211425781
2019-01-14,48.2824592590332
2019-01-15,49.40079116821289
2019-01-16,48.62540817260742
2019-01-17,48.9832763671875
2019-01-18,48.312278747558594
2019-01-21,47.999141693115234
2019-01-22,47.74565124511719
2019-01-23,47.47725296020508
2019-01-24,47.7158317565918
2019-01-25,47.67110061645508
2019-01-28,47.58163070678711
2019-01-29,47.223758697509766
2019-01-30,47.909671783447266
2019-01-31,47.3281364440918
2019-02-01,47.87984848022461
2019-02-04,48.0886116027832
2019-02-05,48.267547607421875
2019-02-06,48.77452087402344
2019-02-07,49.22185516357422
2019-02-08,49.50516891479492
2019-02-11,49.19203567504883
2019-02-12,50.056888580322266
2019-02-14,48.19298553466797
2019-02-15,48.23771667480469
2019-02-18,47.8947639465332
2019-02-19,49.16221618652344
2019-02-20,48.68505096435547
2019-02-21,47.76055908203125
2019-02-22,47.357967376708984
2019-02-25,46.91062545776367
2019-02-26,46.6422233581543
2019-02-27,45.58353042602539
2019-02-28,45.687904357910156
2019-03-01,47.119380950927734
2019-03-05,47.492156982421875
2019-03-06,47.044822692871094
2019-03-07,47.92458724975586
2019-03-08,47.0150032043457
2019-03-11,47.954402923583984
2019-03-12,48.13334274291992
2019-03-13,49.16221618652344
2019-03-14,49.22185516357422
2019-03-15,48.68505096435547
2019-03-18,48.32719421386719
2019-03-19,48.22281265258789
2019-03-20,48.25262451171875
2019-03-22,47.93949508666992
2019-03-25,47.70092010498047
2019-03-26,47.7158317565918
2019-03-27,47.357967376708984
2019-03-28,48.640323638916016
2019-04-01,48.22281265258789
2019-04-02,48.23771667480469
2019-04-03,48.2824592590332
2019-04-04,48.506126403808594
2019-04-05,48.68505096435547
2019-04-08,48.47629928588867
2019-04-09,47.268489837646484
2019-04-10,46.850975036621094
2019-04-11,46.47820281982422
2019-04-12,46.29926300048828
2019-04-15,46.40364074707031
2019-04-16,46.955360412597656
2019-04-18,47.44742965698242
2019-04-22,47.074642181396484
2019-04-23,47.64127731323242
2019-04-24,47.50707244873047
2019-04-25,47.14920425415039
2019-04-26,47.611454010009766
2019-04-30,47.44742965698242
2019-05-02,47.55180740356445
2019-05-03,47.67110061645508
2019-05-06,47.25358200073242
2019-05-07,46.70186996459961
2019-05-08,46.29926300048828
2019-05-09,45.9413948059082
2019-05-10,46.343997955322266
2019-05-13,46.25453186035156
2019-05-14,46.522926330566406
2019-05-15,46.38873291015625
2019-05-16,46.12033462524414
2019-05-17,43.45122528076172
2019-05-20,44.06258010864258
2019-05-21,43.8836555480957
2019-05-22,43.00388717651367
2019-05-23,43.52578353881836
2019-05-24,44.584476470947266
2019-05-27,45.62826156616211
2019-05-28,47.29831314086914
2019-05-29,45.732643127441406
2019-05-30,46.15015411376953
2019-05-31,46.612396240234375
2019-06-03,46.20980453491211
2019-06-04,46.15015411376953
2019-06-06,45.270389556884766
2019-06-07,44.62921905517578
2019-06-10,44.01785659790039
2019-06-11,44.166961669921875
2019-06-12,44.56956481933594
2019-06-13,44.584476470947266
2019-06-14,44.330989837646484
2019-06-17,44.24152374267578
2019-06-18,43.3021125793457
2019-06-19,42.09430694580078
2019-06-20,42.75040054321289
2019-06-21,42.109214782714844
2019-06-24,42.66093444824219
2019-06-25,42.9144287109375
2019-06-26,43.07844924926758
2019-06-27,42.988975524902344
2019-06-28,42.97406768798828
2019-07-01,42.407440185546875
2019-07-02,42.76531219482422
2019-07-03,41.46803665161133
2019-07-04,41.69169616699219
2019-07-05,41.8557243347168
2019-07-08,41.93027877807617
2019-07-09,41.58732604980469
2019-07-10,42.49691390991211
2019-07-11,42.94424819946289
2019-07-12,43.27228927612305
2019-07-15,43.27228927612305
2019-07-16,43.24247360229492
2019-07-17,43.25737762451172
2019-07-18,43.24247360229492
2019-07-19,42.601287841796875
2019-07-22,42.705665588378906
2019-07-23,42.51182556152344
2019-07-24,42.94424819946289
2019-07-25,42.89950942993164
2019-07-26,42.601287841796875
2019-07-29,41.915374755859375
2019-07-30,42.139041900634766
2019-07-31,42.19868087768555
2019-08-01,42.795135498046875
2019-08-02,42.705665588378906
2019-08-05,42.85478210449219
2019-08-06,42.94424819946289
2019-08-07,43.24247360229492
2019-08-08,43.287200927734375
2019-08-09,44.55465316772461
2019-08-13,42.57146453857422
2019-08-14,43.71962356567383
2019-08-16,42.75040054321289
2019-08-19,42.94424819946289
2019-08-20,42.19868087768555
2019-08-21,39.186622619628906
2019-08-22,40.0812873840332
2019-08-23,40.051475524902344
2019-08-26,40.26022720336914
2019-08-27,40.26022720336914
2019-08-28,39.26117706298828
2019-08-29,39.33573913574219
2019-08-30,40.14094161987305
2019-09-03,40.03656005859375
2019-09-04,40.14094161987305
2019-09-05,40.26022720336914
2019-09-06,40.006744384765625
2019-09-09,40.006744384765625
2019-09-11,38.76911163330078
2019-09-12,39.007686614990234
2019-09-13,35.23515701293945
2019-09-16,35.83160400390625
2019-09-17,35.27989196777344
2019-09-18,36.055274963378906
2019-09-19,35.950897216796875
2019-09-20,37.889347076416016
2019-09-23,40.24531936645508
2019-09-24,39.11206817626953
2019-09-25,37.948997497558594
2019-09-26,36.04035949707031
2019-09-27,36.293846130371094
2019-09-30,35.980716705322266
2019-10-01,36.04035949707031
2019-10-03,36.681549072265625
2019-10-04,36.1745719909668
2019-10-07,36.293846130371094
2019-10-09,37.08415222167969
2019-10-10,37.128883361816406
2019-10-11,37.26307678222656
2019-10-14,36.1745719909668
2019-10-15,36.35349655151367
2019-10-16,37.173606872558594
2019-10-17,40.394432067871094
2019-10-18,43.73453903198242
2019-10-22,43.674888610839844
2019-10-23,43.182823181152344
2019-10-24,41.82590866088867
2019-10-25,41.25927734375
2019-10-27,41.199642181396484
2019-10-29,42.31797409057617
2019-10-30,42.452171325683594
2019-10-31,43.227561950683594
2019-11-01,43.182823181152344
2019-11-04,42.7205810546875
2019-11-05,43.24247360229492
2019-11-06,43.15299987792969
2019-11-07,43.227561950683594
2019-11-08,42.76531219482422
2019-11-11,42.89950942993164
2019-11-13,42.362709045410156
2019-11-14,42.824951171875
2019-11-15,42.64601516723633
2019-11-18,42.67584991455078
2019-11-19,42.75040054321289
2019-11-20,42.690765380859375
2019-11-21,43.182823181152344
2019-11-22,43.39158248901367
2019-11-25,43.07844924926758
2019-11-26,42.04957580566406
2019-11-27,42.303062438964844
2019-11-28,43.227561950683594
2019-11-29,41.70661544799805
2019-12-02,41.482948303222656
2019-12-03,42.347801208496094
2019-12-04,42.64601516723633
2019-12-05,41.840816497802734
2019-12-06,41.840816497802734
2019-12-09,41.796085357666016
2019-12-10,41.75135040283203
2019-12-11,41.46803665161133
2019-12-12,41.93027877807617
2019-12-13,41.766265869140625
2019-12-16,41.90045928955078
2019-12-17,42.347801208496094
2019-12-18,41.75135040283203
2019-12-19,42.12412643432617
2019-12-20,42.31797409057617
2019-12-23,42.6311149597168
2019-12-24,42.452171325683594
2019-12-26,42.31797409057617
2019-12-27,42.48200225830078
2019-12-30,42.407440185546875
2019-12-31,42.58637237548828
2020-01-01,42.67584991455078
2020-01-02,44.92743682861328
2020-01-03,47.68600082397461
2020-01-06,50.146358489990234
2020-01-07,49.370975494384766
2020-01-08,49.57972717285156
2020-01-09,50.57878112792969
2020-01-10,53.02421951293945
2020-01-13,52.69617462158203
2020-01-14,53.531192779541016
2020-01-15,55.30562973022461
2020-01-16,58.586082458496094
2020-01-17,55.111778259277344
2020-01-20,54.619712829589844
2020-01-21,55.09687805175781
2020-01-22,53.769771575927734
2020-01-23,52.84528350830078
2020-01-24,52.83037185668945
2020-01-27,51.354156494140625
2020-01-28,50.66823959350586
2020-01-29,49.713932037353516
2020-01-30,48.05879211425781
2020-01-31,49.132389068603516
2020-02-03,46.165061950683594
2020-02-04,50.22091293334961
2020-02-05,53.59083938598633
2020-02-06,53.35225296020508
2020-02-07,53.56101989746094
2020-02-10,54.545162200927734
2020-02-11,56.334495544433594
2020-02-12,56.73709487915039
2020-02-13,56.4239616394043
2020-02-14,56.61781311035156
2020-02-17,56.64762878417969
2020-02-18,55.39509963989258
2020-02-19,55.499473571777344
2020-02-20,55.231075286865234
2020-02-24,57.72124099731445
2020-02-25,56.57307815551758
2020-02-26,55.171424865722656
2020-02-27,56.52835464477539
2020-02-28,52.54705810546875
2020-03-02,55.171424865722656
2020-03-03,55.21615982055664
2020-03-04,55.58894348144531
2020-03-05,55.57402801513672
2020-03-06,53.411903381347656
2020-03-09,50.98138427734375
2020-03-11,50.69807052612305
2020-03-12,44.67394256591797
2020-03-13,43.06353759765625
2020-03-16,43.58542251586914
2020-03-17,43.227561950683594
2020-03-18,41.482948303222656
2020-03-19,40.951507568359375
2020-03-20,41.40703201293945
2020-03-23,39.44827651977539
2020-03-24,39.53938674926758
2020-03-25,36.62404251098633
2020-03-26,37.06438064575195
2020-03-27,39.73677062988281
2020-03-30,39.34199905395508
2020-03-31,38.85609817504883
2020-04-01,39.35717010498047
2020-04-03,41.012237548828125
2020-04-07,44.0186882019043
2020-04-08,41.68034744262695
2020-04-09,44.03387451171875
2020-04-13,43.50243377685547
2020-04-15,44.868995666503906
2020-04-16,46.402591705322266
2020-04-17,47.14661407470703
2020-04-20,49.424232482910156
2020-04-21,47.20734786987305
2020-04-22,47.40474319458008
2020-04-23,47.662879943847656
2020-04-24,47.465476989746094
2020-04-27,47.31364440917969
2020-04-28,47.43511199951172
2020-04-29,47.31364440917969
2020-04-30,45.52191162109375
2020-05-04,43.897220611572266
2020-05-05,43.046913146972656
2020-05-06,44.3223762512207
2020-05-07,43.94276809692383
2020-05-08,43.730194091796875
2020-05-11,44.04905700683594
2020-05-12,43.88203048706055
2020-05-13,47.00996017456055
2020-05-14,47.116249084472656
2020-05-15,48.61947250366211
2020-05-18,48.30060577392578
2020-05-19,49.62162399291992
2020-05-20,49.81901550292969
2020-05-21,49.8038330078125
2020-05-22,50.031585693359375
2020-05-26,49.95567321777344
2020-05-27,49.864566802978516
2020-05-28,49.98603439331055
2020-05-29,49.743099212646484
2020-06-01,52.56734085083008
2020-06-02,51.458892822265625
2020-06-03,52.84065628051758
2020-06-04,54.5412712097168
2020-06-05,53.18988037109375
2020-06-08,50.881900787353516
2020-06-09,49.9253044128418
2020-06-10,52.61288070678711
2020-06-11,52.795101165771484
2020-06-12,52.12699890136719
2020-06-15,54.313507080078125
2020-06-16,56.25707244873047
2020-06-17,55.49786376953125
2020-06-18,54.73866271972656
2020-06-19,57.48698806762695
2020-06-22,57.62364196777344
2020-06-23,56.72777557373047
2020-06-24,56.165977478027344
2020-06-25,56.105224609375
2020-06-26,56.51519775390625
2020-06-29,55.60415267944336
2020-06-30,54.586822509765625
2020-07-01,54.617183685302734
2020-07-02,55.83191680908203
2020-07-03,57.04664611816406
2020-07-06,57.988067626953125
2020-07-07,57.2744026184082
2020-07-08,56.9251708984375
2020-07-09,56.560760498046875
2020-07-10,56.27225875854492
2020-07-13,56.43928527832031
2020-07-14,57.0770149230957
2020-07-15,56.970726013183594
2020-07-16,56.33299255371094
2020-07-17,56.62149429321289
2020-07-20,53.38727951049805
2020-07-21,52.5066032409668
2020-07-22,52.992488861083984
2020-07-23,52.552154541015625
2020-07-24,53.11396789550781
2020-07-27,52.61288070678711
2020-07-28,53.25062561035156
2020-07-29,55.02716064453125
2020-07-30,54.69310760498047
2020-07-31,54.419795989990234
2020-08-03,53.31135940551758
2020-08-04,54.37424087524414
2020-08-05,55.45231628417969
2020-08-06,56.8036994934082
2020-08-07,55.740814208984375
2020-08-10,59.05094909667969
2020-08-11,58.10953140258789
2020-08-12,58.382843017578125
2020-08-13,57.699562072753906
2020-08-14,56.30262756347656
2020-08-17,56.36335754394531
2020-08-18,56.241886138916016
2020-08-19,57.729923248291016
2020-08-20,57.53253936767578
2020-08-21,57.30477523803711
2020-08-24,58.09434127807617
2020-08-25,58.39802932739258
2020-08-26,58.01842498779297
2020-08-27,58.12471389770508
2020-08-28,58.54986572265625
2020-08-31,58.565059661865234
2020-09-01,58.322105407714844
2020-09-02,58.61061477661133
2020-09-03,59.233154296875
2020-09-04,58.01842498779297
2020-09-07,57.699562072753906
2020-09-08,58.261375427246094
2020-09-09,57.30477523803711
2020-09-10,58.458763122558594
2020-09-11,57.79066848754883
2020-09-14,62.6343994140625
2020-09-15,62.19404983520508
2020-09-16,64.07688903808594
2020-09-17,63.02919006347656
2020-09-18,62.83179473876953
2020-09-21,59.3546257019043
2020-09-22,58.29174041748047
2020-09-23,57.654014587402344
2020-09-24,57.92732238769531
2020-09-25,57.76029586791992
2020-09-28,60.6756477355957
2020-09-29,63.59099578857422
2020-09-30,63.12028884887695
2020-10-01,62.558467864990234
2020-10-05,65.51937103271484
2020-10-06,64.92717742919922
2020-10-07,62.087764739990234
2020-10-08,59.612754821777344
2020-10-09,58.86873245239258
2020-10-12,57.699562072753906
2020-10-13,59.415374755859375
2020-10-14,59.81015396118164
2020-10-15,58.79281234741211
2020-10-16,59.21796798706055
2020-10-19,60.96413803100586
2020-10-20,60.37195587158203
2020-10-21,59.005393981933594
2020-10-22,59.53683090209961
2020-10-23,59.17242431640625
2020-10-26,58.54986572265625
2020-10-27,58.899112701416016
2020-10-28,58.74726104736328
2020-10-29,58.71689224243164
2020-10-30,58.09434127807617
2020-11-02,56.378536224365234
2020-11-03,56.46965408325195
2020-11-04,55.04234313964844
2020-11-05,56.72777557373047
2020-11-06,59.03575897216797
2020-11-09,59.73422622680664
2020-11-10,61.23744583129883
2020-11-11,62.02703857421875
2020-11-12,63.37841033935547
2020-11-13,62.846981048583984
2020-11-14,62.786231994628906
2020-11-17,63.24174880981445
2020-11-18,63.27212905883789
2020-11-19,62.391441345214844
2020-11-20,62.30034637451172
2020-11-23,62.74066925048828
2020-11-24,64.45648193359375
2020-11-25,64.30463409423828
2020-11-26,64.56278228759766
2020-11-27,66.11155700683594
2020-12-01,66.20265197753906
2020-12-02,65.8382339477539
2020-12-03,65.29161071777344
2020-12-04,65.4434585571289
2020-12-07,65.06383514404297
2020-12-08,65.04865264892578
2020-12-09,66.36968231201172
2020-12-10,67.1288833618164
2020-12-11,66.00525665283203
2020-12-14,64.74497985839844
2020-12-15,66.50634002685547
2020-12-16,66.7037353515625
2020-12-17,66.59744262695312
2020-12-18,66.02044677734375
2020-12-21,62.48255157470703
2020-12-22,64.74497985839844
2020-12-23,65.00312042236328
2020-12-24,64.71460723876953
2020-12-28,65.23087310791016
2020-12-29,66.06600189208984
2020-12-30,67.6906967163086
2020-12-31,69.20909881591797
2021-01-01,66.87076568603516
2021-01-04,69.5127944946289
2021-01-05,66.87076568603516
2021-01-06,67.4173812866211
2021-01-07,67.4781265258789
2021-01-08,67.78179168701172
2021-01-11,68.40434265136719
2021-01-12,68.55619812011719
2021-01-13,67.82735443115234
2021-01-14,69.86203002929688
2021-01-15,71.25896453857422
2021-01-18,72.91403198242188
2021-01-19,73.87062072753906
2021-01-20,74.56908416748047
2021-01-21,73.06586456298828
2021-01-22,70.74270629882812
2021-01-25,70.4693832397461
2021-01-27,73.7795181274414
2021-01-28,76.20354461669922
2021-01-29,75.55919647216797
2021-02-01,75.9273910522461
2021-02-02,77.06269836425781
2021-02-03,77.40022277832031
2021-02-04,78.99578094482422
2021-02-05,79.76290130615234
2021-02-08,78.6889419555664
2021-02-09,83.58303833007812
2021-02-10,83.04606628417969
2021-02-11,92.2205581665039
2021-02-12,91.53016662597656
2021-02-15,89.44367218017578
2021-02-16,85.05587005615234
2021-02-17,87.11167907714844
2021-02-18,91.39208984375
2021-02-19,90.57897186279297
2021-02-22,90.59430694580078
2021-02-23,91.39208984375
2021-02-24,94.61390686035156
2021-02-25,92.55809783935547
2021-02-26,90.01132202148438
2021-03-01,92.37398529052734
2021-03-02,92.89562225341797
2021-03-03,91.26935577392578
2021-03-04,95.28895568847656
2021-03-05,94.01556396484375
2021-03-08,94.21501922607422
2021-03-09,92.4967041015625
2021-03-10,94.4911880493164
2021-03-12,100.72001647949219
2021-03-15,105.61409759521484
2021-03-16,104.23331451416016
2021-03-17,105.5067138671875
2021-03-18,109.66437530517578
2021-03-19,113.80670928955078
2021-03-22,109.31150817871094
2021-03-23,110.55421447753906
2021-03-24,107.34774780273438
2021-03-25,102.13147735595703
2021-03-26,104.09525299072266
2021-03-30,104.7242660522461
2021-03-31,102.11613464355469
2021-04-01,106.48859405517578
2021-04-05,104.81632232666016
2021-04-06,108.40633392333984
2021-04-07,108.85125732421875
2021-04-08,107.86936950683594
2021-04-09,107.42445373535156
2021-04-12,103.6656723022461
2021-04-13,103.42020416259766
2021-04-15,103.11334228515625
2021-04-16,105.98230743408203
2021-04-19,108.11485290527344
2021-04-20,108.2529296875
2021-04-22,110.44683074951172
2021-04-23,109.75642395019531
2021-04-26,115.37158966064453
2021-04-27,115.49431610107422
2021-04-28,113.56124114990234
2021-04-29,115.2335205078125
2021-04-30,113.63794708251953
2021-05-03,116.30745697021484
2021-05-04,117.22796630859375
2021-05-05,118.5627212524414
2021-05-06,121.20154571533203
2021-05-07,119.54462432861328
2021-05-10,119.4832534790039
2021-05-11,123.21134185791016
2021-05-12,122.09135437011719
2021-05-14,114.55846405029297
2021-05-17,113.929443359375
2021-05-18,115.63240814208984
2021-05-19,117.15125274658203
2021-05-20,110.81502532958984
2021-05-21,114.20560455322266
2021-05-24,112.67141723632812
2021-05-25,110.47750854492188
2021-05-26,109.37288665771484
2021-05-27,108.2069091796875
2021-05-28,110.84571075439453
2021-05-31,109.67971801757812
2021-06-01,107.9460678100586
2021-06-02,108.83589935302734
2021-06-03,109.5416488647461
2021-06-04,108.927978515625
2021-06-07,112.0577163696289
2021-06-08,113.79137420654297
2021-06-09,110.29340362548828
2021-06-10,111.42871856689453
2021-06-11,111.91964721679688
2021-06-14,112.30320739746094
2021-06-15,115.1721420288086
2021-06-16,114.95736694335938
2021-06-17,114.48175811767578
2021-06-18,116.0619888305664
2021-06-21,115.21817016601562
2021-06-22,113.33111572265625
2021-06-23,113.89875030517578
2021-06-24,114.91133880615234
2021-06-25,115.31021881103516
2021-06-28,117.91836547851562
2021-06-29,116.30745697021484
2021-06-30,115.11078643798828
2021-07-01,116.72169494628906
2021-07-02,117.21263122558594
2021-07-05,119.83609771728516
2021-07-06,120.55717468261719
2021-07-07,121.5237045288086
2021-07-08,121.3089370727539
2021-07-09,121.78453063964844
2021-07-12,121.14018249511719
2021-07-13,125.5279769897461
2021-07-14,127.04681396484375
2021-07-15,125.62004089355469
2021-07-16,126.52521514892578
2021-07-19,133.76661682128906
2021-07-20,131.05108642578125
2021-07-22,136.75830078125
2021-07-23,136.1139373779297
2021-07-26,134.93260192871094
2021-07-27,131.68011474609375
2021-07-28,128.5349884033203
2021-07-29,133.12225341796875
2021-07-30,132.24774169921875
2021-08-02,132.73867797851562
