Date,NAUKRI
2007-05-15,37.609737396240234
2007-05-16,37.73434829711914
2007-05-17,37.809574127197266
2007-05-18,37.65676498413086
2007-05-21,37.87306594848633
2007-05-22,38.0799446105957
2007-05-23,37.205360412597656
2007-05-24,37.68967056274414
2007-05-25,37.548614501953125
2007-05-28,37.22182083129883
2007-05-29,38.77351760864258
2007-05-30,37.807220458984375
2007-05-31,38.0799446105957
2007-06-01,38.76175308227539
2007-06-04,40.54149627685547
2007-06-05,39.537601470947266
2007-06-06,38.61128616333008
2007-06-07,38.13872146606445
2007-06-08,38.11052322387695
2007-06-11,38.293907165527344
2007-06-12,37.92714309692383
2007-06-13,37.3558235168457
2007-06-14,37.62384033203125
2007-06-15,38.39028549194336
2007-06-18,36.906776428222656
2007-06-19,36.54471206665039
2007-06-20,37.97650146484375
2007-06-21,37.37934875488281
2007-06-22,36.770423889160156
2007-06-25,36.74455642700195
2007-06-26,36.76336669921875
2007-06-27,36.692832946777344
2007-06-28,36.589385986328125
2007-06-29,36.666969299316406
2007-07-02,36.589385986328125
2007-07-03,37.8636474609375
2007-07-04,37.548614501953125
2007-07-05,36.87385940551758
2007-07-06,37.10192108154297
2007-07-09,37.407554626464844
2007-07-10,44.89094543457031
2007-07-11,43.53203582763672
2007-07-12,42.459957122802734
2007-07-13,41.914512634277344
2007-07-16,41.747596740722656
2007-07-17,40.44040298461914
2007-07-18,39.63800048828125
2007-07-19,39.3203239440918
2007-07-20,40.90633010864258
2007-07-23,40.31333541870117
2007-07-24,40.36274719238281
2007-07-25,39.08265686035156
2007-07-26,39.270912170410156
2007-07-27,38.936763763427734
2007-07-30,38.58381652832031
2007-07-31,40.4498176574707
2007-08-01,38.85441207885742
2007-08-02,38.94619369506836
2007-08-03,40.64748001098633
2007-08-06,40.13215255737305
2007-08-07,41.65930938720703
2007-08-08,43.53709030151367
2007-08-09,42.259361267089844
2007-08-10,40.23802947998047
2007-08-13,40.03330993652344
2007-08-14,39.795650482177734
2007-08-16,38.842647552490234
2007-08-17,38.89677810668945
2007-08-20,38.96735382080078
2007-08-21,38.910888671875
2007-08-22,38.67087173461914
2007-08-23,38.29436492919922
2007-08-24,38.59086990356445
2007-08-27,39.4991569519043
2007-08-28,39.78154754638672
2007-08-29,39.59327697753906
2007-08-30,39.193260192871094
2007-08-31,39.3626823425293
2007-09-03,39.423858642578125
2007-09-04,39.76271438598633
2007-09-05,40.04978561401367
2007-09-06,40.27804946899414
2007-09-07,39.419151306152344
2007-09-10,40.27804946899414
2007-09-11,42.99587631225586
2007-09-12,45.254859924316406
2007-09-13,46.979679107666016
2007-09-14,54.589595794677734
2007-09-17,50.382259368896484
2007-09-18,49.17746353149414
2007-09-19,50.3704833984375
2007-09-20,51.523521423339844
2007-09-21,52.52829360961914
2007-09-24,51.737640380859375
2007-09-25,49.96339416503906
2007-09-26,52.27415084838867
2007-09-27,52.87418746948242
2007-09-28,50.563446044921875
2007-10-01,49.325706481933594
2007-10-03,47.7420768737793
2007-10-04,48.1915168762207
2007-10-05,47.090274810791016
2007-10-08,46.05961608886719
2007-10-09,49.07627868652344
2007-10-10,51.7470588684082
2007-10-11,53.29069519042969
2007-10-12,53.10950469970703
2007-10-15,57.23685073852539
2007-10-16,56.043827056884766
2007-10-17,56.56385803222656
2007-10-18,55.006099700927734
2007-10-19,54.55195999145508
2007-10-22,53.926029205322266
2007-10-23,55.744972229003906
2007-10-24,55.98735046386719
2007-10-25,55.029640197753906
2007-10-26,54.29076385498047
2007-10-29,56.16146469116211
2007-10-30,56.75682067871094
2007-10-31,56.48855972290039
2007-11-01,58.43691635131836
2007-11-02,59.50522994995117
2007-11-05,61.5241813659668
2007-11-06,63.58314895629883
2007-11-07,61.14299774169922
2007-11-08,62.625457763671875
2007-11-12,62.90545654296875
2007-11-13,62.74311065673828
2007-11-14,63.53609848022461
2007-11-15,63.74083709716797
2007-11-16,64.0396499633789
2007-11-19,63.53376007080078
2007-11-20,63.15724182128906
2007-11-21,65.74563598632812
2007-11-22,63.580833435058594
2007-11-23,63.910240173339844
2007-11-26,64.7573471069336
2007-11-27,64.47499084472656
2007-11-28,75.41220092773438
2007-11-29,68.77883911132812
2007-11-30,66.17394256591797
2007-12-03,66.41157531738281
2007-12-04,68.85411834716797
2007-12-05,70.37421417236328
2007-12-06,68.93882751464844
2007-12-07,68.62113952636719
2007-12-10,68.56468200683594
2007-12-11,68.8399887084961
2007-12-12,68.79291534423828
2007-12-13,66.6892318725586
2007-12-14,65.96685791015625
2007-12-17,61.343013763427734
2007-12-18,61.343013763427734
2007-12-19,60.175872802734375
2007-12-20,60.78532028198242
2007-12-24,62.98546600341797
2007-12-26,64.79972839355469
2007-12-27,62.3218994140625
2007-12-28,62.787803649902344
2007-12-31,63.03486633300781
2008-01-01,66.4139404296875
2008-01-02,68.82823181152344
2008-01-03,66.99044799804688
2008-01-04,65.87980651855469
2008-01-07,63.88200759887695
2008-01-08,63.23019790649414
2008-01-09,62.540740966796875
2008-01-10,61.12887191772461
2008-01-11,60.72649383544922
2008-01-14,60.36882400512695
2008-01-15,59.067562103271484
2008-01-16,57.65098190307617
2008-01-17,60.667667388916016
2008-01-18,56.5214958190918
2008-01-21,48.109161376953125
2008-01-22,40.76748275756836
2008-01-23,45.35368347167969
2008-01-24,43.148826599121094
2008-01-25,47.17026901245117
2008-01-28,47.63854217529297
2008-01-29,48.96568298339844
2008-01-30,47.14674758911133
2008-01-31,46.29727554321289
2008-02-01,46.539642333984375
2008-02-04,48.93274688720703
2008-02-05,51.436458587646484
2008-02-06,48.770389556884766
2008-02-07,47.530296325683594
2008-02-08,45.04071044921875
2008-02-11,41.42635726928711
2008-02-12,40.002723693847656
2008-02-13,38.57204818725586
2008-02-14,40.967506408691406
2008-02-15,41.11103057861328
2008-02-18,41.061614990234375
2008-02-19,41.20751190185547
2008-02-20,40.527462005615234
2008-02-21,40.953365325927734
2008-02-22,45.26897048950195
2008-02-25,46.38198471069336
2008-02-26,52.30473709106445
2008-02-27,49.81280517578125
2008-02-28,49.96339416503906
2008-02-29,49.309242248535156
2008-03-03,49.8763313293457
2008-03-04,48.04798126220703
2008-03-05,49.41984558105469
2008-03-07,48.942169189453125
2008-03-10,44.62657928466797
2008-03-11,44.49480056762695
2008-03-12,41.84284973144531
2008-03-13,39.995670318603516
2008-03-14,39.68976593017578
2008-03-17,37.647274017333984
2008-03-18,36.22364044189453
2008-03-19,35.96480178833008
2008-03-24,34.94590377807617
2008-03-25,36.6213264465332
2008-03-26,36.09189224243164
2008-03-27,37.6778564453125
2008-03-28,40.70394515991211
2008-03-31,40.353336334228516
2008-04-01,40.188621520996094
2008-04-02,39.539161682128906
2008-04-03,39.56740188598633
2008-04-04,39.53445053100586
2008-04-07,39.68505859375
2008-04-08,39.557987213134766
2008-04-09,39.882720947265625
2008-04-10,39.925071716308594
2008-04-11,42.00286865234375
2008-04-15,43.431190490722656
2008-04-16,45.127784729003906
2008-04-17,44.36772155761719
2008-04-21,44.69952392578125
2008-04-22,45.02189636230469
2008-04-23,44.25478744506836
2008-04-24,43.41708755493164
2008-04-25,42.788795471191406
2008-04-28,44.61482620239258
2008-04-29,44.588924407958984
2008-04-30,45.518394470214844
2008-05-02,46.08785629272461
2008-05-05,46.72317886352539
2008-05-06,46.61259078979492
2008-05-07,47.7420768737793
2008-05-08,46.680824279785156
2008-05-09,45.191314697265625
2008-05-12,44.69952392578125
2008-05-13,45.071311950683594
2008-05-14,45.066612243652344
2008-05-15,46.5749397277832
2008-05-16,47.03850173950195
2008-05-20,47.23380661010742
2008-05-21,47.21497344970703
2008-05-22,46.73965835571289
2008-05-23,47.21262741088867
2008-05-26,46.79142761230469
2008-05-27,47.05026626586914
2008-05-28,46.840843200683594
2008-05-29,46.84555435180664
2008-05-30,46.751426696777344
2008-06-02,46.393760681152344
2008-06-03,46.2525634765625
2008-06-04,45.861942291259766
2008-06-05,45.967830657958984
2008-06-06,44.53009796142578
2008-06-09,43.47355651855469
2008-06-10,42.621726989746094
2008-06-11,44.661861419677734
2008-06-12,45.89488983154297
2008-06-13,46.450218200683594
2008-06-16,47.06201934814453
2008-06-17,48.69978332519531
2008-06-18,47.17966842651367
2008-06-19,46.5255241394043
2008-06-20,47.029083251953125
2008-06-23,47.01262664794922
2008-06-24,47.04555892944336
2008-06-25,47.06911087036133
2008-06-26,48.01737976074219
2008-06-27,46.71613311767578
2008-06-30,44.82659149169922
2008-07-01,43.91359329223633
2008-07-02,42.172298431396484
2008-07-03,41.732269287109375
2008-07-04,41.400474548339844
2008-07-07,42.09698486328125
2008-07-08,40.52275466918945
2008-07-09,41.72519302368164
2008-07-10,42.162879943847656
2008-07-11,42.36994171142578
2008-07-14,42.65703201293945
2008-07-15,41.748722076416016
2008-07-16,40.69923782348633
2008-07-17,40.435699462890625
2008-07-18,40.08712387084961
2008-07-21,40.42863082885742
2008-07-22,40.49928665161133
2008-07-23,40.7065315246582
2008-07-24,40.94440841674805
2008-07-25,40.54874801635742
2008-07-28,40.421566009521484
2008-07-29,40.20724868774414
2008-07-30,40.16722106933594
2008-07-31,41.57323455810547
2008-08-01,41.040977478027344
2008-08-04,41.00092697143555
2008-08-05,40.34856033325195
2008-08-06,40.343841552734375
2008-08-07,41.68392562866211
2008-08-08,41.15166473388672
2008-08-11,40.7324333190918
2008-08-12,41.356563568115234
2008-08-13,41.36127853393555
2008-08-14,41.26706314086914
2008-08-18,40.74422073364258
2008-08-19,40.09185028076172
2008-08-20,40.91379928588867
2008-08-21,40.35560607910156
2008-08-22,40.26848602294922
2008-08-25,40.49458312988281
2008-08-26,40.05887222290039
2008-08-27,40.96090316772461
2008-08-28,40.296756744384766
2008-08-29,40.266117095947266
2008-09-01,40.69711685180664
2008-09-02,40.6029167175293
2008-09-04,40.1601448059082
2008-09-05,40.15543746948242
2008-09-08,39.99763107299805
2008-09-09,40.21196746826172
2008-09-10,39.630252838134766
2008-09-11,39.4700813293457
2008-09-12,39.28403091430664
2008-09-15,38.35844039916992
2008-09-16,37.67780303955078
2008-09-17,35.207244873046875
2008-09-18,32.62364959716797
2008-09-19,33.31134796142578
2008-09-22,32.969844818115234
2008-09-23,29.82807159423828
2008-09-24,30.16485595703125
2008-09-25,30.14836883544922
2008-09-26,30.19547462463379
2008-09-29,29.243989944458008
2008-09-30,27.649547576904297
2008-10-01,27.842674255371094
2008-10-03,25.826656341552734
2008-10-06,23.283084869384766
2008-10-07,20.569948196411133
2008-10-08,21.427223205566406
2008-10-10,20.525196075439453
2008-10-13,21.377763748168945
2008-10-14,22.877994537353516
2008-10-15,21.1964111328125
2008-10-16,19.604324340820312
2008-10-17,19.762128829956055
2008-10-20,19.849266052246094
2008-10-21,20.26848602294922
2008-10-22,19.7432918548584
2008-10-23,21.073955535888672
2008-10-24,19.99057388305664
2008-10-27,19.547801971435547
2008-10-29,20.07065200805664
2008-10-31,19.771549224853516
2008-11-03,19.896371841430664
2008-11-04,19.66085433959961
2008-11-05,19.02025032043457
2008-11-06,19.627880096435547
2008-11-07,19.05793571472168
2008-11-10,19.38294792175293
2008-11-11,19.439476013183594
2008-11-12,19.225147247314453
2008-11-14,19.785676956176758
2008-11-17,19.957599639892578
2008-11-18,19.56194305419922
2008-11-19,18.876590728759766
2008-11-20,18.876590728759766
2008-11-21,18.52802085876465
2008-11-24,19.31464958190918
2008-11-25,18.84125328063965
2008-11-26,19.437118530273438
2008-11-27,19.437118530273438
2008-11-28,18.961374282836914
2008-12-01,19.15920639038086
2008-12-02,19.086196899414062
2008-12-03,19.31229591369629
2008-12-04,19.413564682006836
2008-12-05,19.100324630737305
2008-12-08,18.8530330657959
2008-12-10,18.973154067993164
2008-12-11,18.904848098754883
2008-12-12,18.921335220336914
2008-12-15,18.850679397583008
2008-12-16,18.695241928100586
2008-12-17,19.28167152404785
2008-12-18,19.569000244140625
2008-12-19,19.288742065429688
2008-12-22,18.937816619873047
2008-12-23,18.99434471130371
2008-12-24,19.173336029052734
2008-12-26,19.298160552978516
2008-12-29,19.1898250579834
2008-12-30,19.156850814819336
2008-12-31,19.272249221801758
2009-01-02,19.500699996948242
2009-01-05,19.47479820251465
2009-01-06,19.255767822265625
2009-01-07,19.095611572265625
2009-01-09,19.326425552368164
2009-01-12,19.406497955322266
2009-01-13,19.328773498535156
2009-01-14,19.411209106445312
2009-01-15,18.959016799926758
2009-01-16,19.284027099609375
2009-01-19,19.406497955322266
2009-01-20,19.06264305114746
2009-01-21,19.17098617553711
2009-01-22,21.066883087158203
2009-01-23,20.183696746826172
2009-01-27,19.783323287963867
2009-01-28,20.10362434387207
2009-01-29,19.792741775512695
2009-01-30,19.465377807617188
2009-02-02,19.446535110473633
2009-02-03,19.783323287963867
2009-02-04,19.41826820373535
2009-02-05,19.52189826965332
2009-02-06,19.813936233520508
2009-02-09,20.108327865600586
2009-02-10,20.13424301147461
2009-02-11,19.903430938720703
2009-02-12,20.15778923034668
2009-02-13,21.316530227661133
2009-02-16,20.784265518188477
2009-02-17,20.77484130859375
2009-02-18,20.334426879882812
2009-02-19,20.8101749420166
2009-02-20,20.824302673339844
2009-02-24,21.238811492919922
2009-02-25,21.252941131591797
2009-02-26,21.4295711517334
2009-02-27,21.31181526184082
2009-03-02,21.497875213623047
2009-03-03,21.344791412353516
2009-03-04,21.702781677246094
2009-03-05,21.72868537902832
2009-03-06,21.58030891418457
2009-03-09,20.471033096313477
2009-03-12,19.858684539794922
2009-03-13,19.79509735107422
2009-03-16,19.656147003173828
2009-03-17,20.09184455871582
2009-03-18,21.236452102661133
2009-03-19,21.61328125
2009-03-20,20.409793853759766
2009-03-23,21.224679946899414
2009-03-24,21.238811492919922
2009-03-25,20.711257934570312
2009-03-26,20.661800384521484
2009-03-27,20.235515594482422
2009-03-30,20.442768096923828
2009-03-31,20.79132843017578
2009-04-01,20.74893569946289
2009-04-02,21.128116607666016
2009-04-06,23.90720558166504
2009-04-08,24.269899368286133
2009-04-09,23.99434471130371
2009-04-13,24.12858772277832
2009-04-15,25.739511489868164
2009-04-16,24.865747451782227
2009-04-17,24.87517547607422
2009-04-20,25.84549331665039
2009-04-21,25.171916961669922
2009-04-22,24.59961700439453
2009-04-23,25.343849182128906
2009-04-24,24.99764060974121
2009-04-27,25.1766357421875
2009-04-28,24.696182250976562
2009-04-29,24.722087860107422
2009-04-30,24.722087860107422
2009-05-04,24.63494110107422
2009-05-05,25.13895034790039
2009-05-06,27.668394088745117
2009-05-07,27.45878028869629
2009-05-08,26.742815017700195
2009-05-11,25.501651763916016
2009-05-12,25.400371551513672
2009-05-13,25.237869262695312
2009-05-14,25.440412521362305
2009-05-15,25.673564910888672
2009-05-18,25.673564910888672
2009-05-19,27.508235931396484
2009-05-20,28.240692138671875
2009-05-21,31.81110382080078
2009-05-22,33.134708404541016
2009-05-25,32.95335388183594
2009-05-26,31.24822425842285
2009-05-27,32.197357177734375
2009-05-28,31.940645217895508
2009-05-29,31.91473388671875
2009-06-01,32.5623893737793
2009-06-02,32.07018280029297
2009-06-03,32.388118743896484
2009-06-04,32.44229507446289
2009-06-05,33.33488464355469
2009-06-08,33.31134796142578
2009-06-09,32.932159423828125
2009-06-10,32.26801300048828
2009-06-11,31.97597312927246
2009-06-12,30.235511779785156
2009-06-15,30.20489501953125
2009-06-16,29.90814781188965
2009-06-17,28.59632110595703
2009-06-18,28.212434768676758
2009-06-19,28.589258193969727
2009-06-22,28.657554626464844
2009-06-23,30.002351760864258
2009-06-24,29.1497859954834
2009-06-25,30.018835067749023
2009-06-26,32.21383285522461
2009-06-29,31.51906967163086
2009-06-30,29.18510627746582
2009-07-01,28.850677490234375
2009-07-02,28.730566024780273
2009-07-03,29.06735610961914
2009-07-06,29.008474349975586
2009-07-07,29.02496337890625
2009-07-08,28.808286666870117
2009-07-09,28.56806182861328
2009-07-10,28.6434268951416
2009-07-13,29.001405715942383
2009-07-14,28.956663131713867
2009-07-15,29.067485809326172
2009-07-16,28.786882400512695
2009-07-17,28.419029235839844
2009-07-20,28.645402908325195
2009-07-21,28.78216552734375
2009-07-22,29.30564308166504
2009-07-23,30.479948043823242
2009-07-24,29.798484802246094
2009-07-27,29.73480796813965
2009-07-28,29.79376220703125
2009-07-29,29.263206481933594
2009-07-30,28.664262771606445
2009-07-31,28.532211303710938
2009-08-03,29.102859497070312
2009-08-04,29.46599578857422
2009-08-05,29.333942413330078
2009-08-06,28.77509117126465
2009-08-07,29.79376220703125
2009-08-10,28.86234474182129
2009-08-11,28.9425106048584
2009-08-12,28.62417221069336
2009-08-13,29.310367584228516
2009-08-14,29.45656394958496
2009-08-17,28.588804244995117
2009-08-18,28.711423873901367
2009-08-19,28.59823989868164
2009-08-20,29.383468627929688
2009-08-21,29.461280822753906
2009-08-24,29.211322784423828
2009-08-25,28.900068283081055
2009-08-26,30.682735443115234
2009-08-27,33.01719665527344
2009-08-28,32.580963134765625
2009-08-31,32.8709831237793
2009-09-01,31.970216751098633
2009-09-02,31.908920288085938
2009-09-03,31.482112884521484
2009-09-04,31.720266342163086
2009-09-07,32.081058502197266
2009-09-08,32.02210235595703
2009-09-09,32.04096221923828
2009-09-10,31.94429588317871
2009-09-11,30.97042465209961
2009-09-14,31.345340728759766
2009-09-15,31.6118106842041
2009-09-16,32.96296310424805
2009-09-17,32.77667999267578
2009-09-18,33.05256271362305
2009-09-22,33.043121337890625
2009-09-23,32.654048919677734
2009-09-24,32.309776306152344
2009-09-25,31.225086212158203
2009-09-29,31.27224349975586
2009-09-30,31.6118106842041
2009-10-01,32.10463333129883
2009-10-05,32.08576202392578
2009-10-06,33.349674224853516
2009-10-07,33.16575241088867
2009-10-08,33.00776672363281
2009-10-09,33.592559814453125
2009-10-12,34.42258834838867
2009-10-13,34.42258834838867
2009-10-14,34.83995056152344
2009-10-15,34.6159553527832
2009-10-16,34.14905548095703
2009-10-20,34.34005355834961
2009-10-21,34.0665168762207
2009-10-22,32.79318618774414
2009-10-23,34.84231948852539
2009-10-26,33.44872283935547
2009-10-27,33.27893829345703
2009-10-28,34.236305236816406
2009-10-29,33.717529296875
2009-10-30,33.77412414550781
2009-11-03,33.521820068359375
2009-11-04,33.965118408203125
2009-11-05,33.168113708496094
2009-11-06,33.484073638916016
2009-11-09,33.21525955200195
2009-11-10,33.89200210571289
2009-11-11,37.59178161621094
2009-11-12,37.02586364746094
2009-11-13,35.69356155395508
2009-11-16,37.75212860107422
2009-11-17,37.888893127441406
2009-11-18,38.93114471435547
2009-11-19,38.424163818359375
2009-11-20,37.770992279052734
2009-11-23,38.18128967285156
2009-11-24,37.74505615234375
2009-11-25,37.903045654296875
2009-11-26,38.900482177734375
2009-11-27,38.03038024902344
2009-11-30,38.39822006225586
2009-12-01,38.565650939941406
2009-12-02,39.124507904052734
2009-12-03,39.33908462524414
2009-12-04,39.5560188293457
2009-12-07,38.89105224609375
2009-12-08,38.23080825805664
2009-12-09,37.69081115722656
2009-12-10,36.57783508300781
2009-12-11,36.57548141479492
2009-12-14,35.99775314331055
2009-12-15,36.31372833251953
2009-12-16,35.52849578857422
2009-12-17,34.913047790527344
2009-12-18,35.30448913574219
2009-12-21,35.96709060668945
2009-12-22,36.55425262451172
2009-12-23,38.07988739013672
2009-12-24,39.33201599121094
2009-12-29,39.933311462402344
2009-12-30,41.46602249145508
2009-12-31,41.786720275878906
2010-01-04,41.25617599487305
2010-01-05,41.98008728027344
2010-01-06,41.76786804199219
2010-01-07,41.383506774902344
2010-01-08,40.65016174316406
2010-01-11,40.501590728759766
2010-01-12,40.42378616333008
2010-01-13,40.40727615356445
2010-01-14,40.770416259765625
2010-01-15,39.67155838012695
2010-01-18,40.3082389831543
2010-01-19,41.065162658691406
2010-01-20,41.218441009521484
2010-01-21,41.218441009521484
2010-01-22,40.145538330078125
2010-01-25,40.73503494262695
2010-01-27,40.968482971191406
2010-01-28,41.21607971191406
2010-01-29,40.105445861816406
2010-02-01,40.154964447021484
2010-02-02,39.699867248535156
2010-02-03,39.83427429199219
2010-02-04,41.21136474609375
2010-02-05,42.3762321472168
2010-02-08,42.265411376953125
2010-02-09,41.263240814208984
2010-02-10,41.506126403808594
2010-02-11,40.331809997558594
2010-02-15,40.44499588012695
2010-02-16,40.39784240722656
2010-02-17,40.173831939697266
2010-02-18,39.617340087890625
2010-02-19,37.74269104003906
2010-02-22,38.81089401245117
2010-02-23,39.40983200073242
2010-02-24,38.985382080078125
2010-02-25,39.03725814819336
2010-02-26,38.900482177734375
2010-03-02,39.83663558959961
2010-03-03,39.916812896728516
2010-03-04,40.322391510009766
2010-03-05,40.230430603027344
2010-03-08,41.633453369140625
2010-03-09,41.14297866821289
2010-03-10,40.43086242675781
2010-03-11,41.741912841796875
2010-03-12,42.727569580078125
2010-03-15,42.17344665527344
2010-03-16,43.404327392578125
2010-03-17,42.47526168823242
2010-03-18,42.04139709472656
2010-03-19,41.81737518310547
2010-03-22,41.4000129699707
2010-03-23,41.157135009765625
2010-03-25,41.362281799316406
2010-03-26,40.841148376464844
2010-03-29,41.26560592651367
2010-03-30,41.088741302490234
2010-03-31,41.20899963378906
2010-04-01,41.65703582763672
2010-04-05,42.1970100402832
2010-04-06,41.65468215942383
2010-04-07,41.21136474609375
2010-04-08,41.35519790649414
2010-04-09,41.374061584472656
2010-04-12,42.75587463378906
2010-04-13,43.68730545043945
2010-04-15,44.76963806152344
2010-04-16,44.36641311645508
2010-04-19,43.41848373413086
2010-04-20,43.88773727416992
2010-04-21,44.835655212402344
2010-04-22,44.90876007080078
2010-04-23,44.543270111083984
2010-04-26,44.088172912597656
2010-04-27,43.90896224975586
2010-04-28,43.35009002685547
2010-04-29,43.13081741333008
2010-04-30,44.97008514404297
2010-05-03,44.37348175048828
2010-05-04,44.191925048828125
2010-05-05,44.191925048828125
2010-05-06,44.500816345214844
2010-05-07,43.116661071777344
2010-05-10,44.333404541015625
2010-05-11,43.677860260009766
2010-05-12,44.16835021972656
2010-05-13,43.61183547973633
2010-05-14,44.35226821899414
2010-05-17,43.97026443481445
2010-05-18,44.01742935180664
2010-05-19,42.90916061401367
2010-05-20,43.54347229003906
2010-05-21,43.5811882019043
2010-05-24,44.34990692138672
2010-05-25,43.52931213378906
2010-05-26,45.10212707519531
2010-05-27,43.625972747802734
2010-05-28,42.02016830444336
2010-05-31,41.08403015136719
2010-06-01,41.73721694946289
2010-06-02,42.213539123535156
2010-06-03,41.60044479370117
2010-06-04,41.10053634643555
2010-06-07,40.07242965698242
2010-06-08,38.98773956298828
2010-06-09,38.369937896728516
2010-06-10,38.78731155395508
2010-06-11,38.53499984741211
2010-06-14,37.94076919555664
2010-06-15,37.92898178100586
2010-06-16,38.89813232421875
2010-06-17,39.471126556396484
2010-06-18,38.38408279418945
2010-06-21,39.11977767944336
2010-06-22,40.54166793823242
2010-06-23,41.5579948425293
2010-06-24,43.33831787109375
2010-06-25,43.18032455444336
2010-06-28,43.472721099853516
2010-06-29,42.50120544433594
2010-06-30,42.2795524597168
2010-07-01,41.98479461669922
2010-07-02,42.437538146972656
2010-07-05,42.41632080078125
2010-07-06,42.435184478759766
2010-07-07,41.32455825805664
2010-07-08,41.99658966064453
2010-07-09,41.77965545654297
2010-07-12,42.43046188354492
2010-07-13,42.435184478759766
2010-07-14,42.54364776611328
2010-07-15,42.62862014770508
2010-07-16,42.62152862548828
2010-07-19,41.76012420654297
2010-07-20,41.99140930175781
2010-07-21,43.20917510986328
2010-07-22,42.333614349365234
2010-07-23,42.84101486206055
2010-07-26,42.39261245727539
2010-07-27,41.97724914550781
2010-07-28,42.09762191772461
2010-07-29,43.1478157043457
2010-07-30,42.90237808227539
2010-08-02,43.65757369995117
2010-08-03,43.41685104370117
2010-08-04,43.77085494995117
2010-08-05,44.38208770751953
2010-08-06,45.075931549072266
2010-08-09,45.061767578125
2010-08-10,44.92959976196289
2010-08-11,46.14028549194336
2010-08-12,48.552207946777344
2010-08-13,52.977203369140625
2010-08-16,51.563560485839844
2010-08-17,50.63843536376953
2010-08-18,51.10098648071289
2010-08-19,50.7021484375
2010-08-20,48.47432327270508
2010-08-23,48.74808883666992
2010-08-24,49.13985061645508
2010-08-25,48.632442474365234
2010-08-26,48.79999923706055
2010-08-27,48.25956726074219
2010-08-30,48.41768264770508
2010-08-31,48.31148910522461
2010-09-01,49.15399932861328
