Date,ONGC
1996-05-22,6.758321285247803
1996-05-23,6.794205188751221
1996-05-24,6.874947547912598
1996-05-27,6.652158737182617
1996-05-28,6.625247478485107
1996-05-29,6.867471218109131
1996-05-30,6.845042705535889
1996-05-31,6.892886161804199
1996-06-03,6.882421493530273
1996-06-04,6.988579750061035
1996-06-05,7.124646186828613
1996-06-06,7.123148441314697
1996-06-07,7.176980495452881
1996-06-10,7.115675449371338
1996-06-11,6.82560396194458
1996-06-12,6.982600212097168
1996-06-13,7.0214738845825195
1996-06-14,7.052875995635986
1996-06-17,7.1321210861206055
1996-06-18,7.0962371826171875
1996-06-19,7.127634048461914
1996-06-20,7.1306257247924805
1996-06-21,7.139595031738281
1996-06-24,7.018485069274902
1996-06-25,6.921298503875732
1996-06-26,7.018485069274902
1996-06-27,7.117170333862305
1996-06-28,7.048385143280029
1996-07-01,7.016989231109619
1996-07-02,6.888401031494141
1996-07-03,6.877935886383057
1996-07-04,6.813642501831055
1996-07-05,6.873451232910156
1996-07-08,6.882421493530273
1996-07-09,6.903354644775391
1996-07-10,6.883918762207031
1996-07-11,6.879432201385498
1996-07-12,6.889897346496582
1996-07-15,6.88092565536499
1996-07-16,6.877935886383057
1996-07-17,6.849530220031738
1996-07-18,6.877935886383057
1996-07-19,6.791213035583496
1996-07-22,6.744860649108887
1996-07-23,6.788225173950195
1996-07-24,6.728416919708252
1996-07-25,6.680569171905518
1996-07-26,6.725426197052002
1996-07-29,6.830089569091797
1996-07-30,6.801681995391846
1996-07-31,6.788225173950195
1996-08-01,6.8226141929626465
1996-08-02,6.910829544067383
1996-08-05,6.854013442993164
1996-08-06,6.889897346496582
1996-08-07,6.907840251922607
1996-08-08,6.988579750061035
1996-08-09,7.073807716369629
1996-08-12,7.169496059417725
1996-08-13,7.341449737548828
1996-08-14,7.393783092498779
1996-08-15,7.393783092498779
1996-08-16,7.248744010925293
1996-08-19,6.854013442993164
1996-08-20,7.054371356964111
1996-08-21,7.147075176239014
1996-08-22,7.088759422302246
1996-08-23,6.99157190322876
1996-08-26,6.788225173950195
1996-08-27,6.365081787109375
1996-08-28,6.8241071701049805
1996-08-29,6.830089569091797
1996-08-30,7.0618462562561035
1996-09-02,7.3653717041015625
1996-09-03,7.151557922363281
1996-09-04,7.178469657897949
1996-09-05,7.4715352058410645
1996-09-06,7.390792369842529
1996-09-09,7.226320743560791
1996-09-10,7.15305233001709
1996-09-11,7.091750621795654
1996-09-12,7.082779884338379
1996-09-13,6.999052047729492
1996-09-16,6.889897346496582
1996-09-17,6.993067264556885
1996-09-18,7.111186504364014
1996-09-19,6.966153144836426
1996-09-20,6.889897346496582
1996-09-23,6.966153144836426
1996-09-24,6.510116100311279
1996-09-25,6.378539085388184
1996-09-26,5.956890106201172
1996-09-27,5.541223526000977
1996-09-30,5.215271949768066
1996-10-01,5.213774681091309
1996-10-02,5.213774681091309
1996-10-03,4.848943710327148
1996-10-04,4.5095343589782715
1996-10-07,4.194047451019287
1996-10-08,4.176103115081787
1996-10-09,4.452716827392578
1996-10-10,4.765214443206787
1996-10-11,4.887820720672607
1996-10-14,4.630646228790283
1996-10-15,4.659053802490234
1996-10-16,4.730822563171387
1996-10-17,4.7128825187683105
1996-10-18,4.967065334320068
1996-10-21,4.967065334320068
1996-10-22,5.315446853637695
1996-10-23,5.687756061553955
1996-10-24,5.297504901885986
1996-10-25,5.400675296783447
1996-10-28,5.49337911605835
1996-10-29,5.245174407958984
1996-10-30,5.245174407958984
1996-10-31,5.089672565460205
1996-11-01,5.152470588684082
1996-11-04,5.031361103057861
1996-11-05,5.112102031707764
1996-11-06,4.9132399559021
1996-11-07,5.052292823791504
1996-11-08,5.0358452796936035
1996-11-11,4.99099063873291
1996-11-12,7.486483573913574
1996-11-13,5.004446506500244
1996-11-14,5.034350872039795
1996-11-15,5.031361103057861
1996-11-18,5.067246437072754
1996-11-19,5.064254283905029
1996-11-20,5.06873893737793
1996-11-21,5.065752029418945
1996-11-22,5.065752029418945
1996-11-25,4.97902774810791
1996-11-26,4.80109977722168
1996-11-27,4.5244855880737305
1996-11-28,4.47215461730957
1996-11-29,4.44673490524292
1996-12-02,4.404869556427002
1996-12-03,4.3510422706604
1996-12-04,4.164143085479736
1996-12-05,4.20301628112793
1996-12-06,4.177599906921387
1996-12-09,4.286749362945557
1996-12-10,4.295719623565674
1996-12-11,4.493087291717529
1996-12-12,4.470657825469971
1996-12-13,4.525981426239014
1996-12-16,4.57831335067749
1996-12-17,4.602236270904541
1996-12-18,4.64858865737915
1996-12-19,4.709891319274902
1996-12-20,4.732318878173828
1996-12-23,4.7936224937438965
1996-12-24,4.829507350921631
1996-12-25,4.829507350921631
1996-12-26,4.854926586151123
1996-12-27,4.854926586151123
1996-12-30,4.854926586151123
1996-12-31,4.676995754241943
1997-01-01,4.934173583984375
1997-01-02,4.9775309562683105
1997-01-03,5.020893573760986
1997-01-06,5.056779861450195
1997-01-07,5.0612640380859375
1997-01-08,5.165928840637207
1997-01-09,5.520293712615967
1997-01-10,5.90605354309082
1997-01-13,5.777465343475342
1997-01-14,5.37525749206543
1997-01-15,5.75055456161499
1997-01-16,5.451509475708008
1997-01-17,5.290031909942627
1997-01-20,5.316946506500244
1997-01-21,5.059768199920654
1997-01-22,5.242182731628418
1997-01-23,5.242182731628418
1997-01-24,5.142005920410156
1997-01-27,5.1509785652160645
1997-01-28,5.0612640380859375
1997-01-29,5.161441802978516
1997-01-30,5.17489767074585
1997-01-31,5.218260765075684
1997-02-03,5.219757080078125
1997-02-04,5.275078296661377
1997-02-05,5.201813697814941
1997-02-06,5.236204147338867
1997-02-07,5.233212947845459
1997-02-10,5.272088050842285
1997-02-11,5.30647611618042
1997-02-12,5.298999786376953
1997-02-13,5.243679523468018
1997-02-14,5.233212947845459
1997-02-17,5.194334983825684
1997-02-18,5.224242687225342
1997-02-19,5.488893032073975
1997-02-20,5.37525749206543
1997-02-21,5.387219429016113
1997-02-24,5.414134502410889
1997-02-25,5.309468746185303
1997-02-26,5.3767523765563965
1997-02-27,5.397684097290039
1997-02-28,5.835778713226318
1997-03-03,6.683559894561768
1997-03-04,6.68505334854126
1997-03-05,7.15305233001709
1997-03-06,7.381819248199463
1997-03-07,11.072731971740723
1997-03-10,7.459569931030273
1997-03-11,7.559750556945801
1997-03-12,7.507416725158691
1997-03-13,7.468544006347656
1997-03-14,7.401254177093506
1997-03-17,7.547786712646484
1997-03-18,7.477511882781982
1997-03-19,7.505921840667725
1997-03-20,7.486483573913574
1997-03-21,7.473026275634766
1997-03-24,7.473026275634766
1997-03-25,7.375840187072754
1997-03-26,6.861489772796631
1997-03-27,6.882421493530273
1997-03-28,6.882421493530273
1997-03-31,6.199114799499512
1997-04-01,6.327698707580566
1997-04-02,6.608799457550049
1997-04-03,6.622255325317383
1997-04-04,6.581885814666748
1997-04-07,6.581885814666748
1997-04-08,6.581885814666748
1997-04-09,6.694026947021484
1997-04-10,6.507125377655029
1997-04-11,6.602818965911865
1997-04-14,9.904226303100586
1997-04-15,6.563940525054932
1997-04-16,6.563940525054932
1997-04-17,6.580394744873047
1997-04-18,6.580394744873047
1997-04-21,6.726919651031494
1997-04-22,7.184452533721924
1997-04-23,7.377335548400879
1997-04-24,7.827392101287842
1997-04-25,8.065128326416016
1997-04-28,7.827392101287842
1997-04-29,7.354907989501953
1997-04-30,7.447607040405273
1997-05-01,7.447607040405273
1997-05-02,7.6285271644592285
1997-05-05,7.452092170715332
1997-05-06,7.3713555335998535
1997-05-07,7.476019859313965
1997-05-08,7.476019859313965
1997-05-09,7.476019859313965
1997-05-12,7.476019859313965
1997-05-13,7.550780296325684
1997-05-14,7.686840534210205
1997-05-15,7.818420886993408
1997-05-16,7.715249538421631
1997-05-19,7.709268569946289
1997-05-20,7.624046802520752
1997-05-21,7.638995170593262
1997-05-22,7.637502193450928
1997-05-23,7.65544319152832
1997-05-26,7.638995170593262
1997-05-27,7.505921840667725
1997-05-28,7.6285271644592285
1997-05-29,7.773562908172607
1997-05-30,7.806461334228516
1997-06-02,7.785525798797607
1997-06-03,7.861779689788818
1997-06-04,8.106996536254883
1997-06-05,8.202688217163086
1997-06-06,8.301369667053223
1997-06-09,8.346223831176758
1997-06-10,8.542095184326172
1997-06-11,8.927861213684082
1997-06-12,9.092333793640137
1997-06-13,9.001124382019043
1997-06-16,9.019071578979492
1997-06-17,9.022054672241211
1997-06-18,9.092333793640137
1997-06-19,9.34801197052002
1997-06-20,9.591732025146484
1997-06-23,10.263079643249512
1997-06-24,10.816302299499512
1997-06-25,11.058525085449219
1997-06-26,11.142257690429688
1997-06-27,11.164688110351562
1997-06-30,11.157210350036621
1997-07-01,11.018158912658691
1997-07-02,10.88508129119873
1997-07-03,10.1240234375
1997-07-04,9.705362319946289
1997-07-07,10.3856840133667
1997-07-08,10.849202156066895
1997-07-09,11.070487976074219
1997-07-10,11.003203392028809
1997-07-11,10.998716354370117
1997-07-14,10.988250732421875
1997-07-15,10.886576652526855
1997-07-16,10.868633270263672
1997-07-17,10.551650047302246
1997-07-18,10.551650047302246
1997-07-21,10.430543899536133
1997-07-22,10.639867782592773
1997-07-23,10.787890434265137
1997-07-24,10.653322219848633
1997-07-25,10.713135719299316
1997-07-28,10.659303665161133
1997-07-29,10.766962051391602
1997-07-30,10.775931358337402
1997-07-31,10.787890434265137
1997-08-01,10.789387702941895
1997-08-04,10.901532173156738
1997-08-05,11.342610359191895
1997-08-06,11.299256324768066
1997-08-07,11.708939552307129
1997-08-08,11.517555236816406
1997-08-11,11.47120189666748
1997-08-12,11.580349922180176
1997-08-13,11.478678703308105
1997-08-14,11.309721946716309
1997-08-15,11.309721946716309
1997-08-18,11.143756866455078
1997-08-19,11.018158912658691
1997-08-20,11.100391387939453
1997-08-21,10.910500526428223
1997-08-22,10.315407752990723
1997-08-25,9.650043487548828
1997-08-26,10.1329927444458
1997-08-27,10.05673885345459
1997-08-28,9.758916854858398
1997-08-29,9.076031684875488
1997-09-01,8.678937911987305
1997-09-02,8.193098068237305
1997-09-03,8.766181945800781
1997-09-04,9.376862525939941
1997-09-05,9.751398086547852
1997-09-08,9.82359504699707
1997-09-09,9.826604843139648
1997-09-10,9.743873596191406
1997-09-11,9.755908966064453
1997-09-12,10.393671035766602
1997-09-15,10.118408203125
1997-09-16,10.261306762695312
1997-09-17,10.482412338256836
1997-09-18,10.78925609588623
1997-09-19,11.186357498168945
1997-09-22,10.662908554077148
1997-09-23,10.393671035766602
1997-09-24,10.589207649230957
1997-09-25,10.374114990234375
1997-09-26,10.42676067352295
1997-09-29,10.312443733215332
1997-09-30,10.005597114562988
1997-10-01,10.213173866271973
1997-10-02,10.213173866271973
1997-10-03,10.213173866271973
1997-10-06,10.213173866271973
1997-10-07,10.213173866271973
1997-10-08,10.213173866271973
1997-10-09,10.46586799621582
1997-10-10,10.64336109161377
1997-10-13,10.538066864013672
1997-10-14,10.590709686279297
1997-10-15,10.559124946594238
1997-10-16,10.559124946594238
1997-10-17,10.529044151306152
1997-10-20,10.524534225463867
1997-10-21,10.52753734588623
1997-10-22,10.407206535339355
1997-10-23,10.353050231933594
1997-10-24,10.297404289245605
1997-10-27,9.865713119506836
1997-10-28,9.17530632019043
1997-10-29,9.817582130432129
1997-10-30,9.667162895202637
1997-10-31,9.667162895202637
1997-11-03,9.486668586730957
1997-11-04,9.3031644821167
1997-11-05,9.361820220947266
1997-11-06,9.033914566040039
1997-11-07,9.053472518920898
1997-11-10,9.355807304382324
1997-11-11,9.32421875
1997-11-12,9.235472679138184
1997-11-13,9.235472679138184
1997-11-14,9.235472679138184
1997-11-17,9.214415550231934
1997-11-18,9.238487243652344
1997-11-19,9.131688117980957
1997-11-20,9.023387908935547
1997-11-21,9.250513076782227
1997-11-24,9.619030952453613
1997-11-25,9.417476654052734
1997-11-26,9.434022903442383
1997-11-27,9.388900756835938
1997-11-28,9.36332893371582
1997-12-01,9.262547492980957
1997-12-02,8.900049209594727
1997-12-03,9.11815071105957
1997-12-04,8.925621032714844
1997-12-05,8.98729133605957
1997-12-08,9.024889945983887
1997-12-09,8.904560089111328
1997-12-10,8.964728355407715
1997-12-11,8.918099403381348
1997-12-12,8.874475479125977
1997-12-15,8.904560089111328
1997-12-16,8.889520645141602
1997-12-17,8.996315956115723
1997-12-18,9.00985336303711
1997-12-19,8.928628921508789
1997-12-22,8.957209587097168
1997-12-23,8.508970260620117
1997-12-24,9.012859344482422
1997-12-25,9.012859344482422
1997-12-26,8.8128080368042
1997-12-29,8.61125373840332
1997-12-30,8.325465202331543
1997-12-31,8.542062759399414
1998-01-01,8.555601119995117
1998-01-02,8.420223236083984
1998-01-05,8.542062759399414
1998-01-06,8.197612762451172
1998-01-07,8.354039192199707
1998-01-08,8.140453338623047
1998-01-09,8.000566482543945
1998-01-12,7.3883795738220215
1998-01-13,7.462080478668213
1998-01-14,7.4996867179870605
1998-01-15,7.517735004425049
1998-01-16,7.526756763458252
1998-01-19,7.484643936157227
1998-01-20,7.435009002685547
1998-01-21,7.774947166442871
1998-01-22,7.595951557159424
1998-01-23,7.549324989318848
1998-01-26,7.549324989318848
1998-01-27,7.335734844207764
1998-01-28,7.257514953613281
1998-01-29,6.995794773101807
1998-01-30,6.737082481384277
1998-02-02,6.961199760437012
1998-02-03,7.096573829650879
1998-02-04,7.236460208892822
1998-02-05,7.215402126312256
1998-02-06,7.367319583892822
1998-02-09,7.254510879516602
1998-02-10,7.272559642791748
1998-02-11,7.218410015106201
1998-02-12,7.338742256164551
1998-02-13,7.30715274810791
1998-02-16,7.30715274810791
1998-02-17,7.272559642791748
1998-02-18,7.332724094390869
1998-02-19,7.32971715927124
1998-02-20,7.213897228240967
1998-02-23,7.341752052307129
1998-02-24,7.5568437576293945
1998-02-25,7.744863033294678
1998-02-26,7.811042785644531
1998-02-27,7.9328813552856445
1998-03-02,8.029145240783691
1998-03-03,7.466595649719238
1998-03-04,7.83360481262207
1998-03-05,7.761409282684326
1998-03-06,7.591440200805664
1998-03-09,7.729819297790527
1998-03-10,7.337238788604736
1998-03-11,7.4771223068237305
1998-03-12,7.353785037994385
1998-03-13,7.353785037994385
1998-03-16,7.444031238555908
1998-03-17,7.137187957763672
1998-03-18,7.380859851837158
1998-03-19,7.356791019439697
1998-03-20,7.296627044677734
1998-03-23,7.296627044677734
1998-03-24,7.526756763458252
1998-03-25,8.280336380004883
1998-03-26,8.20212173461914
1998-03-27,8.263790130615234
1998-03-30,8.015607833862305
1998-03-31,8.292375564575195
1998-04-01,8.423233985900879
1998-04-02,8.453316688537598
1998-04-03,8.477386474609375
1998-04-06,8.51649284362793
1998-04-07,8.76918888092041
1998-04-08,8.76918888092041
1998-04-09,9.631067276000977
1998-04-10,9.336249351501465
1998-04-13,8.721053123474121
1998-04-14,8.721053123474121
1998-04-15,9.158763885498047
1998-04-16,8.98127269744873
1998-04-17,8.79175090789795
1998-04-20,8.909071922302246
1998-04-21,8.698493003845215
1998-04-22,8.588688850402832
1998-04-23,8.367579460144043
1998-04-24,8.163013458251953
1998-04-27,8.131428718566895
1998-04-28,8.07878303527832
1998-04-29,8.117891311645508
1998-04-30,8.212655067443848
1998-05-01,8.212655067443848
1998-05-04,8.205129623413086
1998-05-05,8.472870826721191
1998-05-06,8.445798873901367
1998-05-07,8.445798873901367
1998-05-08,8.375102996826172
1998-05-11,8.40066909790039
1998-05-12,8.150980949401855
1998-05-13,7.943408966064453
1998-05-14,7.783970355987549
1998-05-15,7.911823749542236
1998-05-18,7.94792366027832
1998-05-19,7.791489601135254
1998-05-20,7.929871082305908
1998-05-21,7.910318374633789
1998-05-22,7.892269134521484
1998-05-25,7.8215742111206055
1998-05-26,7.68018102645874
1998-05-27,7.600462913513184
1998-05-28,7.744863033294678
1998-05-29,7.693724155426025
1998-06-01,7.517735004425049
1998-06-02,7.02286958694458
1998-06-03,7.335734844207764
1998-06-04,7.36431360244751
1998-06-05,6.876968860626221
1998-06-08,6.25876522064209
1998-06-09,6.261770725250244
1998-06-10,6.257259845733643
1998-06-11,6.1459527015686035
1998-06-12,6.291853427886963
1998-06-15,6.033144474029541
1998-06-16,5.727797031402588
1998-06-17,6.0135884284973145
1998-06-18,5.938378810882568
1998-06-19,5.748857498168945
1998-06-22,5.690195083618164
1998-06-23,5.410424709320068
1998-06-24,5.649583339691162
1998-06-25,5.715767860412598
1998-06-26,5.88723611831665
1998-06-29,5.830080509185791
1998-06-30,5.356273174285889
1998-07-01,5.411926746368408
1998-07-02,5.357778549194336
1998-07-03,5.290092468261719
1998-07-06,5.374322891235352
1998-07-07,5.311147689819336
1998-07-08,5.733814716339111
1998-07-09,5.747353553771973
1998-07-10,5.715767860412598
1998-07-13,5.610474109649658
1998-07-14,5.445019245147705
1998-07-15,5.297611236572266
1998-07-16,5.324686050415039
1998-07-17,5.423961162567139
1998-07-20,5.2524871826171875
1998-07-21,5.099063873291016
1998-07-22,5.26753044128418
1998-07-23,5.184802055358887
1998-07-24,5.180288314819336
1998-07-27,5.129147529602051
1998-07-28,5.184802055358887
1998-07-29,5.4134297370910645
1998-07-30,5.120121479034424
1998-07-31,5.112602710723877
1998-08-03,5.094552040100098
1998-08-04,5.071989059448242
1998-08-05,5.099063873291016
1998-08-06,5.154719829559326
1998-08-07,5.135164260864258
1998-08-10,5.157727241516113
1998-08-11,5.058452606201172
1998-08-12,5.112602710723877
1998-08-13,5.175775051116943
1998-08-14,5.174271583557129
1998-08-17,5.517695426940918
1998-08-18,5.439855575561523
1998-08-19,5.409327507019043
1998-08-20,5.510066032409668
1998-08-21,5.497856140136719
1998-08-24,5.584856033325195
1998-08-25,5.772595405578613
1998-08-26,5.772595405578613
1998-08-27,5.928281307220459
1998-08-28,5.710015296936035
1998-08-31,5.439855575561523
1998-09-01,5.47343111038208
1998-09-02,5.493273735046387
1998-09-03,5.519224643707275
1998-09-04,5.526857376098633
1998-09-07,5.630644798278809
1998-09-08,5.647435188293457
1998-09-09,5.761909008026123
1998-09-10,5.749701499938965
1998-09-11,5.716121673583984
1998-09-14,5.739014625549316
1998-09-15,5.7832794189453125
1998-09-16,6.088545799255371
1998-09-17,5.9359130859375
1998-09-18,5.945070743560791
1998-09-21,5.984753131866455
1998-09-22,5.858067512512207
1998-09-23,5.861122131347656
1998-09-24,6.033597469329834
1998-09-25,5.980177879333496
1998-09-28,5.925229072570801
1998-09-29,5.57264518737793
1998-09-30,5.3635382652282715
1998-10-01,5.3635382652282715
1998-10-02,5.3635382652282715
1998-10-05,5.090324401855469
1998-10-06,5.317747116088867
1998-10-07,5.337590217590332
1998-10-08,5.233798980712891
1998-10-09,5.322327613830566
1998-10-12,5.326905727386475
1998-10-13,5.337590217590332
1998-10-14,5.2704315185546875
1998-10-15,5.32843017578125
1998-10-16,5.320799827575684
1998-10-19,5.296377182006836
1998-10-20,5.322327613830566
1998-10-21,5.322327613830566
1998-10-22,5.24753475189209
1998-10-23,5.372697353363037
1998-10-26,5.531434535980225
1998-10-27,5.569592475891113
1998-10-28,5.438326358795166
1998-10-29,5.485642910003662
1998-10-30,5.47343111038208
1998-11-02,5.487171649932861
1998-11-03,5.503960609436035
1998-11-04,5.503960609436035
1998-11-05,5.531434535980225
1998-11-06,5.57264518737793
1998-11-09,5.702382564544678
1998-11-10,5.746645927429199
1998-11-11,5.763437747955322
1998-11-12,5.768016338348389
1998-11-13,5.793962478637695
1998-11-16,5.813807487487793
1998-11-17,5.841279983520508
1998-11-18,5.8931732177734375
1998-11-19,5.847383975982666
1998-11-20,5.871806621551514
1998-11-23,5.913018703460693
1998-11-24,5.9069108963012695
1998-11-25,8.860371589660645
1998-11-26,5.845859050750732
1998-11-27,5.768016338348389
1998-11-30,5.677962779998779
1998-12-01,5.700857639312744
1998-12-02,5.662698745727539
1998-12-03,5.693225383758545
1998-12-04,5.746645927429199
1998-12-07,5.800068378448486
1998-12-08,5.769543170928955
1998-12-09,5.754278182983398
1998-12-10,5.739014625549316
1998-12-11,5.784805774688721
1998-12-14,5.740541458129883
1998-12-15,5.73138427734375
1998-12-16,5.728331089019775
1998-12-17,5.677962779998779
1998-12-18,5.594014644622803
1998-12-21,5.5863823890686035
1998-12-22,5.548225402832031
1998-12-23,5.662698745727539
1998-12-24,5.636752128601074
1998-12-25,8.455127716064453
1998-12-28,6.074810028076172
1998-12-29,6.334286212921143
1998-12-30,6.218287467956543
1998-12-31,6.166390419006348
1999-01-01,6.181654453277588
1999-01-04,6.135861396789551
1999-01-05,6.021387100219727
1999-01-06,6.112967491149902
1999-01-07,6.074810028076172
1999-01-08,6.042757034301758
1999-01-11,5.983232498168945
1999-01-12,5.888595104217529
1999-01-13,5.522275924682617
1999-01-14,5.308590888977051
1999-01-15,4.8842692375183105
1999-01-18,5.006374359130859
1999-01-19,4.838477611541748
1999-01-20,4.838477611541748
1999-01-21,4.985006332397461
1999-01-22,4.9422688484191895
1999-01-25,4.862901210784912
1999-01-26,4.862901210784912
1999-01-27,4.830846309661865
1999-01-28,4.647687911987305
1999-01-29,4.669055938720703
1999-02-01,4.685844898223877
1999-02-02,4.311891555786133
1999-02-03,4.487420558929443
1999-02-04,4.406525611877441
1999-02-05,4.258472442626953
1999-02-08,4.191312789916992
1999-02-09,3.9989945888519287
1999-02-10,4.270681381225586
1999-02-11,4.273734092712402
1999-02-12,4.212681293487549
1999-02-15,4.1897873878479
1999-02-16,4.008152961730957
1999-02-17,4.166892051696777
1999-02-18,4.131785869598389
1999-02-19,4.089047908782959
1999-02-22,4.124152660369873
1999-02-23,3.96846604347229
1999-02-24,4.090574741363525
1999-02-25,4.17452335357666
1999-02-26,4.249314308166504
1999-03-01,3.9150466918945312
1999-03-02,5.87257194519043
1999-03-03,4.089047908782959
1999-03-04,3.9226787090301514
1999-03-05,3.8143084049224854
1999-03-08,3.9058876037597656
1999-03-09,3.7547812461853027
1999-03-10,3.8768868446350098
1999-03-11,3.8005709648132324
1999-03-12,3.663201332092285
1999-03-15,3.4083025455474854
1999-03-16,3.3808295726776123
1999-03-17,3.571622371673584
1999-03-18,3.8204128742218018
1999-03-19,3.8020968437194824
1999-03-22,3.8768868446350098
1999-03-23,3.96846604347229
1999-03-24,3.8463616371154785
1999-03-25,3.9272561073303223
1999-03-26,3.7486765384674072
1999-03-29,5.623014450073242
1999-03-30,3.6174111366271973
1999-03-31,3.647937536239624
1999-04-01,3.6326744556427
1999-04-02,3.6326744556427
1999-04-05,3.4144093990325928
1999-04-06,3.4266207218170166
1999-04-07,3.446462631225586
1999-04-08,3.3579344749450684
1999-04-09,3.34725022315979
1999-04-12,3.298407554626465
1999-04-13,3.1442480087280273
1999-04-14,3.1442480087280273
1999-04-15,3.0679306983947754
1999-04-16,3.3136720657348633
1999-04-19,3.2358272075653076
1999-04-20,3.1900384426116943
1999-04-21,3.446462631225586
1999-04-22,3.293828248977661
1999-04-23,3.3289339542388916
1999-04-26,3.0648794174194336
1999-04-27,4.597316265106201
1999-04-28,3.1747753620147705
1999-04-29,3.393040180206299
1999-04-30,3.4235668182373047
1999-05-03,3.499884605407715
1999-05-04,3.5197267532348633
1999-05-05,3.8020968437194824
1999-05-06,4.107364654541016
1999-05-07,4.437053203582764
1999-05-10,4.548476219177246
1999-05-11,4.898005485534668
1999-05-12,4.827793598175049
1999-05-13,4.9758477210998535
1999-05-14,5.090324401855469
1999-05-17,5.387960433959961
1999-05-18,5.465801239013672
1999-05-19,5.555854320526123
1999-05-20,5.32843017578125
1999-05-21,4.997217178344727
1999-05-24,4.792688846588135
1999-05-25,4.862901210784912
1999-05-26,4.789636611938477
1999-05-27,4.426368713378906
1999-05-28,4.273734092712402
1999-05-31,4.58663272857666
1999-06-01,4.417210578918457
1999-06-02,4.472157001495361
1999-06-03,4.655317306518555
1999-06-04,4.6797404289245605
1999-06-07,4.731633186340332
1999-06-08,5.110164642333984
1999-06-09,5.148324489593506
1999-06-10,5.319272994995117
1999-06-11,5.065903663635254
1999-06-14,4.768267631530762
1999-06-15,4.6797404289245605
1999-06-16,4.696530342102051
1999-06-17,4.658372402191162
1999-06-18,4.531683921813965
1999-06-21,4.51947546005249
1999-06-22,4.296628952026367
1999-06-23,4.514895915985107
1999-06-24,4.426368713378906
1999-06-25,4.438579082489014
1999-06-28,4.459947109222412
1999-06-29,4.3683671951293945
1999-06-30,4.6446356773376465
1999-07-01,4.615633487701416
1999-07-02,4.667527198791504
1999-07-05,4.742319583892822
1999-07-06,4.708738327026367
1999-07-07,4.751476287841797
1999-07-08,4.658372402191162
1999-07-09,4.6400556564331055
1999-07-12,5.007900714874268
1999-07-13,5.230745315551758
1999-07-14,5.650487422943115
1999-07-15,6.10380744934082
1999-07-16,6.5922346115112305
1999-07-19,7.120349884033203
