Date,JAGRAN
2006-10-10,26.13020896911621
2006-10-11,26.138469696044922
2006-10-12,26.323190689086914
2006-10-13,26.198322296142578
2006-10-16,26.263338088989258
2006-10-17,27.53160858154297
2006-10-18,27.73387908935547
2006-10-19,27.61313247680664
2006-10-20,26.908309936523438
2006-10-23,27.674026489257812
2006-10-26,27.067228317260742
2006-10-27,27.16629981994629
2006-10-30,27.16629981994629
2006-10-31,27.316965103149414
2006-11-01,27.093036651611328
2006-11-02,27.806119918823242
2006-11-03,27.403654098510742
2006-11-06,26.64516258239746
2006-11-07,28.02798843383789
2006-11-08,26.75868034362793
2006-11-09,26.83607292175293
2006-11-10,27.630678176879883
2006-11-13,28.172456741333008
2006-11-14,27.620359420776367
2006-11-15,29.23537826538086
2006-11-16,29.173463821411133
2006-11-17,30.31893539428711
2006-11-20,30.076427459716797
2006-11-21,30.257015228271484
2006-11-22,30.019664764404297
2006-11-23,29.42112922668457
2006-11-24,29.02898597717285
2006-11-27,29.039306640625
2006-11-28,29.4417724609375
2006-11-29,29.968063354492188
2006-11-30,33.063941955566406
2006-12-01,34.09590148925781
2006-12-04,33.332252502441406
2006-12-05,31.99070930480957
2006-12-06,31.490203857421875
2006-12-07,30.62851905822754
2006-12-08,30.27249526977539
2006-12-11,29.926788330078125
2006-12-12,29.91646957397461
2006-12-13,29.405651092529297
2006-12-14,29.839075088500977
2006-12-15,33.14649963378906
2006-12-18,32.25901794433594
2006-12-19,31.25802230834961
2006-12-20,31.76367950439453
2006-12-21,32.114540100097656
2006-12-22,32.00102615356445
2006-12-26,31.36636734008789
2006-12-27,31.030981063842773
2006-12-28,31.149660110473633
2006-12-29,32.01134490966797
2007-01-02,33.2393798828125
2007-01-03,33.048465728759766
2007-01-04,34.01850509643555
2007-01-05,33.96174621582031
2007-01-08,34.070106506347656
2007-01-09,34.188777923583984
2007-01-10,34.746036529541016
2007-01-11,34.66347885131836
2007-01-12,35.14849853515625
2007-01-15,34.45708465576172
2007-01-16,34.64800262451172
2007-01-17,34.6015625
2007-01-18,34.575767517089844
2007-01-19,34.575767517089844
2007-01-22,34.575767517089844
2007-01-23,35.03498458862305
2007-01-24,34.725399017333984
2007-01-25,34.55512237548828
2007-01-29,34.06494140625
2007-01-31,35.12786102294922
2007-02-01,35.076263427734375
2007-02-02,35.086585998535156
2007-02-05,35.581912994384766
2007-02-06,36.83574676513672
2007-02-07,37.171142578125
2007-02-08,37.69227600097656
2007-02-09,38.048301696777344
2007-02-12,36.773826599121094
2007-02-13,37.73871612548828
2007-02-14,37.459510803222656
2007-02-15,38.89762878417969
2007-02-19,38.46039962768555
2007-02-20,38.45512771606445
2007-02-21,38.91343307495117
2007-02-22,38.94505310058594
2007-02-23,38.976646423339844
2007-02-26,38.56575393676758
2007-02-27,38.78700637817383
2007-02-28,38.465660095214844
2007-03-01,38.470943450927734
2007-03-02,38.19701385498047
2007-03-05,37.480594635009766
2007-03-06,36.268985748291016
2007-03-07,33.26105880737305
2007-03-08,35.03105163574219
2007-03-09,35.052120208740234
2007-03-12,34.567481994628906
2007-03-13,37.290950775146484
2007-03-14,37.94415283203125
2007-03-15,39.75102233886719
2007-03-16,39.7352180480957
2007-03-19,38.628971099853516
2007-03-20,38.69219207763672
2007-03-21,38.481468200683594
2007-03-22,38.71852493286133
2007-03-23,38.83442306518555
2007-03-26,38.470943450927734
2007-03-28,38.04950714111328
2007-03-29,38.29710388183594
2007-03-30,39.91432571411133
2007-04-02,39.002994537353516
2007-04-03,39.002994537353516
2007-04-04,38.98191833496094
2007-04-05,39.26637649536133
2007-04-09,38.4024658203125
2007-04-10,38.52360916137695
2007-04-11,38.39191818237305
2007-04-12,41.2049446105957
2007-04-13,41.13119888305664
2007-04-16,40.66761779785156
2007-04-17,39.71941375732422
2007-04-18,41.62110137939453
2007-04-19,41.62110137939453
2007-04-20,41.4525260925293
2007-04-23,41.484134674072266
2007-04-24,42.26378631591797
2007-04-25,43.870460510253906
2007-04-26,45.298030853271484
2007-04-27,44.81340026855469
2007-04-30,44.52367401123047
2007-05-03,45.04518508911133
2007-05-04,43.464847564697266
2007-05-07,42.527164459228516
2007-05-08,42.158424377441406
2007-05-09,43.24359130859375
2007-05-10,43.375274658203125
2007-05-11,43.71243667602539
2007-05-14,44.98197555541992
2007-05-15,44.82920455932617
2007-05-16,46.3358154296875
2007-05-17,46.815181732177734
2007-05-18,47.63694763183594
2007-05-21,45.52456283569336
2007-05-22,45.34545135498047
2007-05-23,46.0987548828125
2007-05-24,46.483299255371094
2007-05-25,47.22079849243164
2007-05-28,47.76338577270508
2007-05-29,48.47454071044922
2007-05-30,48.94337463378906
2007-05-31,48.93284606933594
2007-06-01,49.6598014831543
2007-06-04,49.52284240722656
2007-06-05,49.00659942626953
2007-06-06,47.31562423706055
2007-06-07,47.41044998168945
2007-06-08,46.815181732177734
2007-06-11,47.54741287231445
2007-06-12,47.378822326660156
2007-06-13,46.767765045166016
2007-06-14,47.53685760498047
2007-06-15,48.53775405883789
2007-06-18,49.33319854736328
2007-06-19,49.07508087158203
2007-06-20,49.01185989379883
2007-06-21,49.91267013549805
2007-06-22,49.72827911376953
2007-06-25,49.79676818847656
2007-06-26,50.4499626159668
2007-06-27,50.328819274902344
2007-06-28,49.902122497558594
2007-06-29,50.486846923828125
2007-07-02,50.829261779785156
2007-07-03,51.04524230957031
2007-07-04,49.83892059326172
2007-07-05,49.41221618652344
2007-07-06,50.023284912109375
2007-07-09,50.903011322021484
2007-07-10,51.450870513916016
2007-07-11,51.40345764160156
2007-07-12,53.14711380004883
2007-07-13,51.714256286621094
2007-07-16,52.14622116088867
2007-07-17,52.30952453613281
2007-07-18,52.699344635009766
2007-07-19,53.210323333740234
2007-07-20,53.22085189819336
2007-07-23,51.9091682434082
2007-07-24,50.84507369995117
2007-07-25,51.10844802856445
2007-07-26,52.040863037109375
2007-07-27,53.19452667236328
2007-07-30,54.121639251708984
2007-07-31,55.55977249145508
2007-08-01,54.685302734375
2007-08-02,56.6027946472168
2007-08-03,57.91975402832031
2007-08-06,58.27796936035156
2007-08-07,58.9575080871582
2007-08-08,61.06465530395508
2007-08-09,61.549293518066406
2007-08-10,62.11294937133789
2007-08-13,63.01374816894531
2007-08-14,61.10150909423828
2007-08-16,59.01546096801758
2007-08-17,61.096256256103516
2007-08-20,59.784576416015625
2007-08-21,58.96805953979492
2007-08-22,58.746803283691406
2007-08-23,56.8029670715332
2007-08-24,57.32448959350586
2007-08-27,57.55626678466797
2007-08-28,57.90921401977539
2007-08-29,57.56682586669922
2007-08-30,59.74241256713867
2007-08-31,61.359649658203125
2007-09-03,63.03482437133789
2007-09-04,62.17089080810547
2007-09-05,61.5966911315918
2007-09-06,62.21304702758789
2007-09-07,61.05938720703125
2007-09-10,60.75383758544922
2007-09-11,59.82670974731445
2007-09-12,60.89081954956055
2007-09-13,60.44304656982422
2007-09-14,59.24724578857422
2007-09-17,58.683589935302734
2007-09-18,60.05849838256836
2007-09-19,57.63529586791992
2007-09-20,57.97243881225586
2007-09-21,58.15680694580078
2007-09-24,57.94609832763672
2007-09-25,57.419315338134766
2007-09-26,57.96190643310547
2007-09-27,57.95135498046875
2007-09-28,59.6370849609375
2007-10-01,59.737144470214844
2007-10-03,60.06376266479492
2007-10-04,60.142784118652344
2007-10-05,57.99350357055664
2007-10-08,57.39824676513672
2007-10-09,57.5246696472168
2007-10-10,56.59225845336914
2007-10-11,56.89253234863281
2007-10-12,55.844234466552734
2007-10-15,57.29815673828125
2007-10-16,55.55977249145508
2007-10-17,54.16379165649414
2007-10-18,56.813507080078125
2007-10-19,56.586997985839844
2007-10-22,58.77842712402344
2007-10-23,60.65376281738281
2007-10-24,60.64323043823242
2007-10-25,64.88908386230469
2007-10-26,64.48346710205078
2007-10-29,69.5616683959961
2007-10-30,73.23332977294922
2007-10-31,71.25262451171875
2007-11-01,68.52915954589844
2007-11-02,67.88121032714844
2007-11-05,67.52828216552734
2007-11-06,67.01201629638672
2007-11-07,67.18059539794922
2007-11-08,66.00059509277344
2007-11-12,64.7047119140625
2007-11-13,66.5800552368164
2007-11-14,66.1323013305664
2007-11-15,66.21725463867188
2007-11-16,66.18008422851562
2007-11-19,67.73595428466797
2007-11-20,68.13953399658203
2007-11-21,65.31453704833984
2007-11-22,65.86679077148438
2007-11-23,67.54478454589844
2007-11-26,69.98214721679688
2007-11-27,66.6951675415039
2007-11-28,66.93412017822266
2007-11-29,67.44390106201172
2007-11-30,69.77503967285156
2007-12-03,69.57855987548828
2007-12-04,71.42117309570312
2007-12-05,72.26017761230469
2007-12-06,72.48851776123047
2007-12-07,72.74340057373047
2007-12-10,71.82474517822266
2007-12-11,69.97152709960938
2007-12-12,73.31157684326172
2007-12-13,79.51911926269531
2007-12-14,77.27824401855469
2007-12-17,75.93479919433594
2007-12-18,75.93479919433594
2007-12-19,78.39337921142578
2007-12-20,77.51188659667969
2007-12-24,79.54035186767578
2007-12-26,79.72090148925781
2007-12-27,79.34387969970703
2007-12-28,81.54228210449219
2007-12-31,84.69119262695312
2008-01-01,84.85047912597656
2008-01-02,84.43097686767578
2008-01-03,83.93183898925781
2008-01-04,83.8203353881836
2008-01-07,84.10176849365234
2008-01-08,82.184814453125
2008-01-09,86.0240249633789
2008-01-10,84.53718566894531
2008-01-11,84.9354476928711
2008-01-14,83.18309783935547
2008-01-15,80.6342544555664
2008-01-16,82.36003875732422
2008-01-17,84.51062774658203
2008-01-18,78.98810577392578
2008-01-21,71.84599304199219
2008-01-22,65.0224838256836
2008-01-23,68.18199157714844
2008-01-24,68.84576416015625
2008-01-25,70.73087310791016
2008-01-28,69.13783264160156
2008-01-29,67.54478454589844
2008-01-30,67.78375244140625
2008-01-31,66.53587341308594
2008-02-01,62.12845993041992
2008-02-04,68.447509765625
2008-02-05,67.41203308105469
2008-02-06,68.76612854003906
2008-02-07,68.73957061767578
2008-02-08,65.39420318603516
2008-02-11,58.411380767822266
2008-02-12,56.49973678588867
2008-02-13,51.03030014038086
2008-02-14,59.34064483642578
2008-02-15,59.048583984375
2008-02-18,62.95153045654297
2008-02-19,61.67710494995117
2008-02-20,60.80093002319336
2008-02-21,59.81856155395508
2008-02-22,59.234458923339844
2008-02-25,58.225521087646484
2008-02-26,59.1547966003418
2008-02-27,57.90691375732422
2008-02-28,58.597232818603516
2008-02-29,60.56197738647461
2008-03-03,57.80070877075195
2008-03-04,55.83596420288086
2008-03-05,57.00419616699219
2008-03-07,57.69450378417969
2008-03-10,55.942161560058594
2008-03-11,58.11930847167969
2008-03-12,55.358055114746094
2008-03-13,53.68536376953125
2008-03-14,53.9774284362793
2008-03-17,51.322357177734375
2008-03-18,50.49928665161133
2008-03-19,50.472740173339844
2008-03-24,48.561100006103516
2008-03-25,49.99483108520508
2008-03-26,49.331058502197266
2008-03-27,48.746952056884766
2008-03-28,49.96828079223633
2008-03-31,46.94150161743164
2008-04-01,47.76457595825195
2008-04-02,47.976985931396484
2008-04-03,47.28666687011719
2008-04-04,48.18938446044922
2008-04-07,47.313209533691406
2008-04-08,46.99461364746094
2008-04-09,47.60527038574219
2008-04-10,47.33976745605469
2008-04-11,47.68491744995117
2008-04-15,48.32212829589844
2008-04-16,48.0035400390625
2008-04-17,45.98567581176758
2008-04-21,48.401790618896484
2008-04-22,47.76457595825195
2008-04-23,47.76457595825195
2008-04-24,47.100807189941406
2008-04-25,47.71147918701172
2008-04-28,46.94150161743164
2008-04-29,46.83530807495117
2008-04-30,47.92388153076172
2008-05-02,46.94150161743164
2008-05-05,47.63181686401367
2008-05-06,45.852928161621094
2008-05-07,46.75565719604492
2008-05-08,46.54324722290039
2008-05-09,45.215721130371094
2008-05-12,45.05641174316406
2008-05-13,45.16261672973633
2008-05-14,44.87055969238281
2008-05-15,45.16261672973633
2008-05-16,45.13606643676758
2008-05-20,44.55195236206055
2008-05-21,43.99437713623047
2008-05-22,44.07403564453125
2008-05-23,42.480995178222656
2008-05-26,41.41897964477539
2008-05-27,41.73758316040039
2008-05-28,42.719947814941406
2008-05-29,41.79068374633789
2008-05-30,41.97654342651367
2008-06-02,40.43660354614258
2008-06-03,40.01179504394531
2008-06-04,38.684261322021484
2008-06-05,37.70188522338867
2008-06-06,37.72844314575195
2008-06-09,36.53366470336914
2008-06-10,35.94955062866211
2008-06-11,36.42745590209961
2008-06-12,38.817012786865234
2008-06-13,38.49840545654297
2008-06-16,38.25944900512695
2008-06-17,38.1797981262207
2008-06-18,38.02050018310547
2008-06-19,37.19742202758789
2008-06-20,37.99394607543945
2008-06-23,35.84334182739258
2008-06-24,35.684043884277344
2008-06-25,37.11777877807617
2008-06-26,36.082298278808594
2008-06-27,36.98501968383789
2008-06-30,37.064674377441406
2008-07-01,35.44508361816406
2008-07-02,34.51581954956055
2008-07-03,33.9051513671875
2008-07-04,33.37413024902344
2008-07-07,34.03790283203125
2008-07-08,33.8520393371582
2008-07-09,33.984798431396484
2008-07-10,34.09099578857422
2008-07-11,34.2237548828125
2008-07-14,33.9051513671875
2008-07-15,33.0024299621582
2008-07-16,32.33865737915039
2008-07-17,32.15280532836914
2008-07-18,32.55106735229492
2008-07-21,31.67490005493164
2008-07-22,33.13517761230469
2008-07-23,33.8520393371582
2008-07-24,33.7458381652832
2008-07-25,34.59546661376953
2008-07-28,35.25923538208008
2008-07-29,34.622013092041016
2008-07-30,34.8078727722168
2008-07-31,35.63093948364258
2008-08-01,34.754764556884766
2008-08-04,34.8078727722168
2008-08-05,34.8078727722168
2008-08-06,34.91407012939453
2008-08-07,35.89644241333008
2008-08-08,36.13540267944336
2008-08-11,36.560211181640625
2008-08-12,36.37436294555664
2008-08-13,37.48948669433594
2008-08-14,37.144317626953125
2008-08-18,38.3390998840332
2008-08-19,37.38328552246094
2008-08-20,37.75499725341797
2008-08-21,37.56913757324219
2008-08-22,37.70188522338867
2008-08-25,36.905364990234375
2008-08-26,36.71950912475586
2008-08-27,38.47063446044922
2008-08-28,39.251895904541016
2008-08-29,39.76375961303711
2008-09-01,39.063316345214844
2008-09-02,38.28205490112305
2008-09-04,39.95233917236328
2008-09-05,39.817630767822266
2008-09-08,40.67972946166992
2008-09-09,39.736820220947266
2008-09-10,40.140926361083984
2008-09-11,40.41032409667969
2008-09-12,39.871524810791016
2008-09-15,39.62905502319336
2008-09-16,40.006229400634766
2008-09-17,40.43727111816406
2008-09-18,40.16786193847656
2008-09-19,39.95233917236328
2008-09-22,38.09346008300781
2008-09-23,37.554656982421875
2008-09-24,37.5277214050293
2008-09-25,37.31220245361328
2008-09-26,37.63547897338867
2008-09-29,37.71629333496094
2008-09-30,38.12040328979492
2008-10-01,36.88114547729492
2008-10-03,37.01585388183594
2008-10-06,35.480262756347656
2008-10-07,35.534141540527344
2008-10-08,35.45332717895508
2008-10-10,35.049224853515625
2008-10-13,34.37571716308594
2008-10-14,35.641910552978516
2008-10-15,35.534141540527344
2008-10-16,36.099891662597656
2008-10-17,33.7560920715332
2008-10-20,32.38214111328125
2008-10-21,31.8972110748291
2008-10-22,30.631027221679688
2008-10-23,30.65796661376953
2008-10-24,28.556631088256836
2008-10-27,27.721481323242188
2008-10-29,27.55984115600586
2008-10-31,27.6676025390625
2008-11-03,29.39177894592285
2008-11-04,29.01460838317871
2008-11-05,27.236557006835938
2008-11-06,27.10185432434082
2008-11-07,27.317373275756836
2008-11-10,27.802305221557617
2008-11-11,28.0178279876709
2008-11-12,27.182682037353516
2008-11-14,26.266714096069336
2008-11-17,24.81193733215332
2008-11-18,23.545747756958008
2008-11-19,23.141651153564453
2008-11-20,25.323802947998047
2008-11-21,25.64708137512207
2008-11-24,25.91649055480957
2008-11-25,25.91649055480957
2008-11-26,26.67081642150879
2008-11-27,26.67081642150879
2008-11-28,26.859397888183594
2008-12-01,25.91649055480957
2008-12-02,25.674028396606445
2008-12-03,26.185890197753906
2008-12-04,26.67081642150879
2008-12-05,26.536115646362305
2008-12-08,27.074918746948242
2008-12-10,27.29043960571289
2008-12-11,28.98767852783203
2008-12-12,28.745203018188477
2008-12-15,29.17625617980957
2008-12-16,31.8972110748291
2008-12-17,30.71184539794922
2008-12-18,31.331470489501953
2008-12-19,31.38535499572754
2008-12-22,31.250652313232422
2008-12-23,30.71184539794922
2008-12-24,30.604087829589844
2008-12-26,30.46938133239746
2008-12-29,30.307743072509766
2008-12-30,31.8972110748291
2008-12-31,32.16661834716797
2009-01-02,32.3282585144043
2009-01-05,32.112735748291016
2009-01-06,31.735576629638672
2009-01-07,28.0178279876709
2009-01-09,28.152528762817383
2009-01-12,28.583572387695312
2009-01-13,27.963945388793945
2009-01-14,28.206401824951172
2009-01-15,27.29043960571289
2009-01-16,27.26349639892578
2009-01-19,29.822818756103516
2009-01-20,27.910062789916992
2009-01-21,27.209617614746094
2009-01-22,26.994098663330078
2009-01-23,26.428354263305664
2009-01-27,25.64708137512207
2009-01-28,24.758058547973633
2009-01-29,23.949853897094727
2009-01-30,23.761272430419922
2009-02-02,24.48865509033203
2009-02-03,25.566267013549805
2009-02-04,25.51238441467285
2009-02-05,25.889551162719727
2009-02-06,25.027463912963867
2009-02-09,26.509180068969727
2009-02-10,28.50275230407715
2009-02-11,29.418718338012695
2009-02-12,28.664390563964844
2009-02-13,29.06849479675293
2009-02-16,29.418718338012695
2009-02-17,28.637447357177734
2009-02-18,28.799089431762695
2009-02-19,28.745203018188477
2009-02-20,27.29043960571289
2009-02-24,26.72469711303711
2009-02-25,26.48223304748535
2009-02-26,26.347536087036133
2009-02-27,25.94343376159668
2009-03-02,26.21282958984375
2009-03-03,25.108280181884766
2009-03-04,24.97358512878418
2009-03-05,24.300073623657227
2009-03-06,24.48865509033203
2009-03-09,24.24619483947754
2009-03-12,26.509180068969727
2009-03-13,28.394994735717773
2009-03-16,28.637447357177734
2009-03-17,27.694543838500977
2009-03-18,28.12558364868164
2009-03-19,28.152528762817383
2009-03-20,26.832462310791016
2009-03-23,27.88312339782715
2009-03-24,28.637447357177734
2009-03-25,29.93058204650879
2009-03-26,29.74199867248535
2009-03-27,31.870271682739258
2009-03-30,32.355201721191406
2009-03-31,30.684906005859375
2009-04-01,30.33468246459961
2009-04-02,31.089004516601562
2009-04-06,32.03191375732422
2009-04-08,31.35841178894043
2009-04-09,31.35841178894043
2009-04-13,31.76251220703125
2009-04-15,32.3282585144043
2009-04-16,31.16983985900879
2009-04-17,31.681692123413086
2009-04-20,31.870271682739258
2009-04-21,31.277587890625
2009-04-22,31.38535499572754
2009-04-23,30.90043067932129
2009-04-24,31.30453109741211
2009-04-27,30.684906005859375
2009-04-28,31.250652313232422
2009-04-29,32.38214111328125
2009-04-30,32.38214111328125
2009-05-04,32.3282585144043
2009-05-05,31.49311065673828
2009-05-06,30.684906005859375
2009-05-07,31.008190155029297
2009-05-08,29.957521438598633
2009-05-11,29.17625617980957
2009-05-12,28.906850814819336
2009-05-13,28.879907608032227
2009-05-14,29.095428466796875
2009-05-15,28.98767852783203
2009-05-18,28.98767852783203
2009-05-19,32.004981994628906
2009-05-20,36.854217529296875
2009-05-21,37.50078582763672
2009-05-22,39.736820220947266
2009-05-25,41.24546813964844
2009-05-26,37.71629333496094
2009-05-27,38.1473503112793
2009-05-28,38.25511169433594
2009-05-29,38.71309280395508
2009-06-01,38.55146026611328
2009-06-02,40.491153717041016
2009-06-03,44.559112548828125
2009-06-04,46.391048431396484
2009-06-05,44.20890808105469
2009-06-08,43.05046844482422
2009-06-09,43.265987396240234
2009-06-10,42.13450241088867
2009-06-11,41.811214447021484
2009-06-12,43.21211242675781
2009-06-15,42.754119873046875
2009-06-16,43.346805572509766
2009-06-17,41.64958190917969
2009-06-18,41.38017272949219
2009-06-19,40.94913101196289
2009-06-22,43.616207122802734
2009-06-23,42.3769645690918
2009-06-24,42.29613494873047
2009-06-25,41.00300598144531
2009-06-26,40.006229400634766
2009-06-29,42.3769645690918
2009-06-30,41.218528747558594
2009-07-01,39.898460388183594
2009-07-02,37.71629333496094
2009-07-03,38.874732971191406
2009-07-06,38.874732971191406
2009-07-07,39.871524810791016
2009-07-08,38.82085418701172
2009-07-09,40.92218780517578
2009-07-10,42.05368423461914
2009-07-13,40.81442642211914
2009-07-14,42.457786560058594
2009-07-15,43.6970329284668
2009-07-16,43.31986999511719
2009-07-17,43.58926773071289
2009-07-20,43.58926773071289
2009-07-21,43.346805572509766
2009-07-22,42.673301696777344
2009-07-23,43.6970329284668
2009-07-24,47.495609283447266
2009-07-27,48.35768127441406
2009-07-28,52.048500061035156
2009-07-29,54.20370864868164
2009-07-30,52.45259475708008
2009-07-31,50.243499755859375
2009-08-03,50.1357421875
2009-08-04,49.56999969482422
2009-08-05,48.95037841796875
2009-08-06,47.98052978515625
2009-08-07,46.20246505737305
2009-08-10,45.9061279296875
2009-08-11,48.49238967895508
2009-08-12,50.91701126098633
2009-08-13,54.140655517578125
2009-08-14,55.325408935546875
2009-08-17,52.239524841308594
2009-08-18,51.82624053955078
2009-08-19,51.24763488769531
2009-08-20,51.55072021484375
2009-08-21,52.79057693481445
2009-08-24,55.738704681396484
2009-08-25,56.28975296020508
2009-08-26,57.887794494628906
2009-08-27,58.87967300415039
2009-08-28,59.04499435424805
2009-08-31,58.10820388793945
2009-09-01,58.13576126098633
2009-09-02,52.763031005859375
2009-09-03,55.38051223754883
2009-09-04,55.65603256225586
2009-09-07,56.20708084106445
2009-09-08,55.71113967895508
2009-09-09,56.399959564208984
2009-09-10,58.46639633178711
2009-09-11,57.446956634521484
2009-09-14,57.91533660888672
2009-09-15,57.226531982421875
2009-09-16,56.675479888916016
2009-09-17,56.785709381103516
2009-09-18,56.15198516845703
2009-09-22,56.31729507446289
2009-09-23,57.612266540527344
2009-09-24,58.87967300415039
2009-09-25,58.52150344848633
2009-09-29,57.83269119262695
2009-09-30,57.99799728393555
2009-10-01,57.364288330078125
2009-10-05,56.59282302856445
2009-10-06,56.64793014526367
2009-10-07,57.33674240112305
2009-10-08,58.68680953979492
2009-10-09,56.868350982666016
2009-10-12,57.91533660888672
2009-10-13,57.91533660888672
2009-10-14,58.604164123535156
2009-10-15,59.89912414550781
2009-10-16,61.304290771484375
2009-10-20,62.29619216918945
2009-10-21,62.902347564697266
2009-10-22,63.50849533081055
2009-10-23,62.87478256225586
2009-10-26,65.76780700683594
2009-10-27,63.591148376464844
2009-10-28,62.323734283447266
2009-10-29,62.626827239990234
2009-10-30,60.808353424072266
2009-11-03,60.69815444946289
2009-11-04,59.43073272705078
2009-11-05,58.82456970214844
2009-11-06,62.59926986694336
2009-11-09,64.74835968017578
2009-11-10,64.94123840332031
2009-11-11,68.33263397216797
2009-11-12,67.21150970458984
2009-11-13,65.33362579345703
2009-11-16,67.21150970458984
2009-11-17,67.94025421142578
2009-11-18,67.23954010009766
2009-11-19,67.91222381591797
2009-11-20,66.42672729492188
2009-11-23,67.32361602783203
2009-11-24,66.73503112792969
2009-11-25,67.51982116699219
2009-11-26,66.03431701660156
2009-11-27,65.05333709716797
2009-11-30,66.45475006103516
2009-12-01,66.79109191894531
2009-12-02,67.49180603027344
2009-12-03,66.34263610839844
