Date,HCC
1996-07-09,1.6582704782485962
1996-07-10,1.6387611627578735
1996-07-11,1.6036450862884521
1996-07-12,1.4436707496643066
1996-07-15,1.3266154527664185
1996-07-16,1.3071064949035645
1996-07-17,1.248579502105713
1996-07-18,1.316861629486084
1996-07-19,1.2641873359680176
1996-07-22,1.486590027809143
1996-07-23,1.428062915802002
1996-07-24,1.3656338453292847
1996-07-25,1.3480757474899292
1996-07-26,1.3032056093215942
1996-07-29,1.268088698387146
1996-07-30,1.1900522708892822
1996-07-31,1.248579502105713
1996-08-01,1.248579502105713
1996-08-02,1.2466285228729248
1996-08-05,1.2290706634521484
1996-08-06,1.242727518081665
1996-08-07,1.3110086917877197
1996-08-08,1.3266154527664185
1996-08-09,1.3266154527664185
1996-08-12,1.305155873298645
1996-08-13,1.1705436706542969
1996-08-14,1.0495871305465698
1996-08-15,1.0495871305465698
1996-08-16,1.0632439851760864
1996-08-19,1.016422152519226
1996-08-20,1.0242252349853516
1996-08-21,1.0827531814575195
1996-08-22,1.1178691387176514
1996-08-23,1.1315253973007202
1996-08-26,1.1471322774887085
1996-08-27,1.139329195022583
1996-08-28,1.1802983283996582
1996-08-29,1.238825798034668
1996-08-30,1.2973525524139404
1996-09-02,1.3695358037948608
1996-09-03,1.3675845861434937
1996-09-04,1.43976891040802
1996-09-05,1.5763319730758667
1996-09-06,1.5178049802780151
1996-09-09,1.4183087348937988
1996-09-10,1.3402727842330933
1996-09-11,1.3071064949035645
1996-09-12,1.250530481338501
1996-09-13,1.2583343982696533
1996-09-16,1.268088698387146
1996-09-17,1.316861629486084
1996-09-18,1.3870937824249268
1996-09-19,1.3480757474899292
1996-09-20,1.3675845861434937
1996-09-23,1.324664831161499
1996-09-24,1.2739413976669312
1996-09-25,1.2251685857772827
1996-09-26,1.2544324398040771
1996-09-27,1.2466285228729248
1996-09-30,1.3071064949035645
1996-10-01,1.2836965322494507
1996-10-02,1.2836965322494507
1996-10-03,1.2407764196395874
1996-10-04,1.2368746995925903
1996-10-07,1.2271195650100708
1996-10-08,1.1900522708892822
1996-10-09,1.1998072862625122
1996-10-10,1.2700395584106445
1996-10-11,1.2934504747390747
1996-10-14,1.2817455530166626
1996-10-15,1.295401692390442
1996-10-16,1.3071064949035645
1996-10-17,1.3188127279281616
1996-10-18,1.410504698753357
1996-10-21,1.410504698753357
1996-10-22,1.5100011825561523
1996-10-23,1.4378178119659424
1996-10-24,1.3402727842330933
1996-10-25,1.2739413976669312
1996-10-28,1.248579502105713
1996-10-29,1.2095613479614258
1996-10-30,1.2095613479614258
1996-10-31,1.1256721019744873
1996-11-01,1.0886050462722778
1996-11-04,1.0769002437591553
1996-11-05,1.139329195022583
1996-11-06,1.139329195022583
1996-11-07,1.0788512229919434
1996-11-08,1.1315253973007202
1996-11-11,1.0788512229919434
1996-11-12,1.0788512229919434
1996-11-13,1.0983600616455078
1996-11-14,1.1217710971832275
1996-11-15,1.1510344743728638
1996-11-18,1.139329195022583
1996-11-19,1.1120163202285767
1996-11-20,1.1042124032974243
1996-11-21,1.0925071239471436
1996-11-22,1.1490833759307861
1996-11-25,1.072998046875
1996-11-26,1.0593420267105103
1996-11-27,1.053489089012146
1996-11-28,1.0398330688476562
1996-11-29,1.0300780534744263
1996-12-02,1.0242252349853516
1996-12-03,0.9871581792831421
1996-12-04,0.9949620962142944
1996-12-05,0.9754530191421509
1996-12-06,0.9754530191421509
1996-12-09,0.9442378878593445
1996-12-10,0.9754530191421509
1996-12-11,1.033980131149292
1996-12-12,1.0261762142181396
1996-12-13,0.9969130158424377
1996-12-16,0.9949620962142944
1996-12-17,1.0144710540771484
1996-12-18,1.071047306060791
1996-12-19,1.033980131149292
1996-12-20,1.1022621393203735
1996-12-23,1.1315253973007202
1996-12-24,1.1022621393203735
1996-12-25,1.1022621393203735
1996-12-26,1.1802983283996582
1996-12-27,1.1802983283996582
1996-12-30,1.1802983283996582
1996-12-31,1.2056596279144287
1997-01-01,1.2875977754592896
1997-01-02,1.338321566581726
1997-01-03,1.3344194889068604
1997-01-06,1.2661375999450684
1997-01-07,1.3207637071609497
1997-01-08,1.2875977754592896
1997-01-09,1.2973525524139404
1997-01-10,1.295401692390442
1997-01-13,1.2524813413619995
1997-01-14,1.2193163633346558
1997-01-15,1.2583343982696533
1997-01-16,1.248579502105713
1997-01-17,1.1627403497695923
1997-01-20,1.1159181594848633
1997-01-21,1.1315253973007202
1997-01-22,1.1295742988586426
1997-01-23,1.1295742988586426
1997-01-24,1.1334762573242188
1997-01-27,1.2095613479614258
1997-01-28,1.1900522708892822
1997-01-29,1.1705436706542969
1997-01-30,1.164690613746643
1997-01-31,1.1315253973007202
1997-02-03,1.1042124032974243
1997-02-04,1.100311279296875
1997-02-05,1.1042124032974243
1997-02-06,1.100311279296875
1997-02-07,1.1256721019744873
1997-02-10,1.1978563070297241
1997-02-11,1.1998072862625122
1997-02-12,1.2251685857772827
1997-02-13,1.2232182025909424
1997-02-14,1.2446776628494263
1997-02-17,1.3305175304412842
1997-02-18,1.238825798034668
1997-02-19,1.1978563070297241
1997-02-20,1.1822491884231567
1997-02-21,1.1354272365570068
1997-02-24,1.1295742988586426
1997-02-25,1.0866543054580688
1997-02-26,1.0925071239471436
1997-02-27,1.1315253973007202
1997-02-28,1.2524813413619995
1997-03-03,1.4339157342910767
1997-03-04,1.4339157342910767
1997-03-05,1.5334120988845825
1997-03-06,1.6192524433135986
1997-03-07,1.6192524433135986
1997-03-10,1.5060991048812866
1997-03-11,1.404652714729309
1997-03-12,1.428062915802002
1997-03-13,1.4358669519424438
1997-03-14,1.424161672592163
1997-03-17,1.4007506370544434
1997-03-18,1.3851429224014282
1997-03-19,1.4085538387298584
1997-03-20,1.3656338453292847
1997-03-21,1.381241798400879
1997-03-24,1.381241798400879
1997-03-25,1.2914997339248657
1997-03-26,1.3227148056030273
1997-03-27,1.289548635482788
1997-03-28,1.289548635482788
1997-03-31,1.1998072862625122
1997-04-01,1.1315253973007202
1997-04-02,1.2095613479614258
1997-04-03,1.289548635482788
1997-04-04,1.2583343982696533
1997-04-07,1.2212674617767334
1997-04-08,1.2212674617767334
1997-04-09,1.3071064949035645
1997-04-10,1.2407764196395874
1997-04-11,1.2134634256362915
1997-04-14,1.2134634256362915
1997-04-15,1.2193163633346558
1997-04-16,1.2193163633346558
1997-04-17,1.2173653841018677
1997-04-18,1.2173653841018677
1997-04-21,1.2446776628494263
1997-04-22,1.2251685857772827
1997-04-23,1.232972502708435
1997-04-24,1.2154145240783691
1997-04-25,1.2193163633346558
1997-04-28,1.1998072862625122
1997-04-29,1.1354272365570068
1997-04-30,1.1998072862625122
1997-05-01,1.1998072862625122
1997-05-02,1.1900522708892822
1997-05-05,1.1120163202285767
1997-05-06,1.1315253973007202
1997-05-07,1.1217710971832275
1997-05-08,1.1120163202285767
1997-05-09,1.1139671802520752
1997-05-12,1.0827531814575195
1997-05-13,1.0612932443618774
1997-05-14,1.1315253973007202
1997-05-15,1.1022621393203735
1997-05-16,1.0612932443618774
1997-05-19,1.0886050462722778
1997-05-20,1.072998046875
1997-05-21,1.0651941299438477
1997-05-22,1.053489089012146
1997-05-23,1.0554399490356445
1997-05-26,1.0847032070159912
1997-05-27,1.1607893705368042
1997-05-28,1.2095613479614258
1997-05-29,1.2017585039138794
1997-05-30,1.1315253973007202
1997-06-02,1.211512565612793
1997-06-03,1.2875977754592896
1997-06-04,1.2836965322494507
1997-06-05,1.2154145240783691
1997-06-06,1.1510344743728638
1997-06-09,1.139329195022583
1997-06-10,1.119820237159729
1997-06-11,1.119820237159729
1997-06-12,1.14518141746521
1997-06-13,1.1334762573242188
1997-06-16,1.0847032070159912
1997-06-17,1.0925071239471436
1997-06-18,1.1120163202285767
1997-06-19,1.0847032070159912
1997-06-20,1.0827531814575195
1997-06-23,1.072998046875
1997-06-24,1.071047306060791
1997-06-25,1.0944583415985107
1997-06-26,1.0827531814575195
1997-06-27,1.0886050462722778
1997-06-30,1.0651941299438477
1997-07-01,1.0847032070159912
1997-07-02,1.072998046875
1997-07-03,1.0573910474777222
1997-07-04,1.0769002437591553
1997-07-07,1.1061632633209229
1997-07-08,1.1120163202285767
1997-07-09,1.1900522708892822
1997-07-10,1.2583343982696533
1997-07-11,1.232972502708435
1997-07-14,1.1685925722122192
1997-07-15,1.1607893705368042
1997-07-16,1.2095613479614258
1997-07-17,1.2232182025909424
1997-07-18,1.2232182025909424
1997-07-21,1.176396369934082
1997-07-22,1.1627403497695923
1997-07-23,1.2271195650100708
1997-07-24,1.2583343982696533
1997-07-25,1.2173653841018677
1997-07-28,1.1900522708892822
1997-07-29,1.248579502105713
1997-07-30,1.268088698387146
1997-07-31,1.2856465578079224
1997-08-01,1.2875977754592896
1997-08-04,1.3071064949035645
1997-08-05,1.3266154527664185
1997-08-06,1.3578306436538696
1997-08-07,1.373437762260437
1997-08-08,1.316861629486084
1997-08-11,1.2446776628494263
1997-08-12,1.203709363937378
1997-08-13,1.2446776628494263
1997-08-14,1.2368746995925903
1997-08-15,1.2368746995925903
1997-08-18,1.2095613479614258
1997-08-19,1.250530481338501
1997-08-20,1.2193163633346558
1997-08-21,1.2095613479614258
1997-08-22,1.2056596279144287
1997-08-25,1.1900522708892822
1997-08-26,1.176396369934082
1997-08-27,1.248579502105713
1997-08-28,1.174445390701294
1997-08-29,1.1510344743728638
1997-09-01,1.1685925722122192
1997-09-02,1.127623438835144
1997-09-03,1.176396369934082
1997-09-04,1.1471322774887085
1997-09-05,1.15493643283844
1997-09-08,1.1120163202285767
1997-09-09,1.1120163202285767
1997-09-10,1.14518141746521
1997-09-11,1.1705436706542969
1997-09-12,1.139329195022583
1997-09-15,1.1120163202285767
1997-09-16,1.1042124032974243
1997-09-17,1.0886050462722778
1997-09-18,1.072998046875
1997-09-19,1.0964092016220093
1997-09-22,1.0203241109848022
1997-09-23,0.9500908851623535
1997-09-24,0.8837599158287048
1997-09-25,0.8291347622871399
1997-09-26,0.8193805813789368
1997-09-29,0.8193805813789368
1997-09-30,0.8096257448196411
1997-10-01,0.8564476370811462
1997-10-02,0.8564476370811462
1997-10-03,0.8564476370811462
1997-10-06,0.8564476370811462
1997-10-07,0.8564476370811462
1997-10-08,0.8564476370811462
1997-10-09,0.8310856819152832
1997-10-10,0.8701037764549255
1997-10-13,0.8701037764549255
1997-10-14,0.8740057945251465
1997-10-15,0.8779076933860779
1997-10-16,0.8642508387565613
1997-10-17,0.8603496551513672
1997-10-20,0.8583987355232239
1997-10-21,0.8603496551513672
1997-10-22,0.8544966578483582
1997-10-23,0.8466927409172058
1997-10-24,0.8388896584510803
1997-10-27,0.8349876999855042
1997-10-28,0.7998716235160828
1997-10-29,0.8018225431442261
1997-10-30,0.8447418808937073
1997-10-31,0.8447418808937073
1997-11-03,0.8505948185920715
1997-11-04,0.8193805813789368
1997-11-05,0.8193805813789368
1997-11-06,0.8096257448196411
1997-11-07,0.827183723449707
1997-11-10,0.7998716235160828
1997-11-11,0.7901166677474976
1997-11-12,0.8388896584510803
1997-11-13,0.8096257448196411
1997-11-14,0.8096257448196411
1997-11-17,0.7998716235160828
1997-11-18,0.8232817649841309
1997-11-19,0.8096257448196411
1997-11-20,0.7647546529769897
1997-11-21,0.7647546529769897
1997-11-24,0.7218353748321533
1997-11-25,0.7432945966720581
1997-11-26,0.7803624868392944
1997-11-27,0.7803624868392944
1997-11-28,0.7803624868392944
1997-12-01,0.7608535289764404
1997-12-02,0.7413445115089417
1997-12-03,0.7647546529769897
1997-12-04,0.7413445115089417
1997-12-05,0.7023263573646545
1997-12-08,0.7023263573646545
1997-12-09,0.7023263573646545
1997-12-10,0.7218353748321533
1997-12-11,0.6847675442695618
1997-12-12,0.6867185235023499
1997-12-15,0.6925714612007141
1997-12-16,0.7023263573646545
1997-12-17,0.739393413066864
1997-12-18,0.739393413066864
1997-12-19,0.7062274813652039
1997-12-22,0.7218353748321533
1997-12-23,0.7042765021324158
1997-12-24,0.6633073687553406
1997-12-25,0.6633073687553406
1997-12-26,0.6184373497962952
1997-12-29,0.5755172371864319
1997-12-30,0.5657622218132019
1997-12-31,0.5267441868782043
1998-01-01,0.5072351694107056
1998-01-02,0.544302225112915
1998-01-05,0.5833202600479126
1998-01-06,0.6242893934249878
1998-01-07,0.6867185235023499
1998-01-08,0.6789153218269348
1998-01-09,0.6125842928886414
1998-01-12,0.5540571808815002
1998-01-13,0.5794190764427185
1998-01-14,0.5813701748847961
1998-01-15,0.5462532043457031
1998-01-16,0.5794190764427185
1998-01-19,0.5657622218132019
1998-01-20,0.5482043027877808
1998-01-21,0.5462532043457031
1998-01-22,0.5130881071090698
1998-01-23,0.4740699529647827
1998-01-26,0.4740699529647827
1998-01-27,0.4448060095310211
1998-01-28,0.4448060095310211
1998-01-29,0.456511914730072
1998-01-30,0.47211894392967224
1998-02-02,0.4643150269985199
1998-02-03,0.45260998606681824
1998-02-04,0.4662659466266632
1998-02-05,0.4545609652996063
1998-02-06,0.4487079679965973
1998-02-09,0.4311498999595642
1998-02-10,0.4331009089946747
1998-02-11,0.4291989207267761
1998-02-12,0.4291989207267761
1998-02-13,0.4291989207267761
1998-02-16,0.4291989207267761
1998-02-17,0.4155428409576416
1998-02-18,0.3901808261871338
1998-02-19,0.3901808261871338
1998-02-20,0.37457382678985596
1998-02-23,0.3706718385219574
1998-02-24,0.3706718385219574
1998-02-25,0.41944482922554016
1998-02-26,0.37847578525543213
1998-02-27,0.4096898138523102
1998-03-02,0.4291989207267761
1998-03-03,0.4057879149913788
1998-03-04,0.40773892402648926
1998-03-05,0.3901808261871338
1998-03-06,0.3999358117580414
1998-03-09,0.3960338532924652
1998-03-10,0.4174938499927521
1998-03-11,0.40773892402648926
1998-03-12,0.4155428409576416
1998-03-13,0.4155428409576416
1998-03-16,0.44285503029823303
1998-03-17,0.4448060095310211
1998-03-18,0.4896770715713501
1998-03-19,0.540401041507721
1998-03-20,0.5325970649719238
1998-03-23,0.5462532043457031
1998-03-24,0.5560081601142883
1998-03-25,0.6125842928886414
1998-03-26,0.6359953284263611
1998-03-27,0.6086822152137756
1998-03-30,0.6242893934249878
1998-03-31,0.5911241769790649
1998-04-01,0.6242893934249878
1998-04-02,0.6086822152137756
1998-04-03,0.6047801971435547
1998-04-06,0.6028292775154114
1998-04-07,0.6106332540512085
1998-04-08,0.6106332540512085
1998-04-09,0.6633073687553406
1998-04-10,0.7218353748321533
1998-04-13,0.7315894365310669
1998-04-14,0.7315894365310669
1998-04-15,0.8057237863540649
1998-04-16,0.8642508387565613
1998-04-17,0.8115767240524292
1998-04-20,0.7315894365310669
1998-04-21,0.7354914546012878
1998-04-22,0.7374423742294312
1998-04-23,0.6964734792709351
1998-04-24,0.6633073687553406
1998-04-27,0.6535532474517822
1998-04-28,0.639897346496582
1998-04-29,0.6555043458938599
1998-04-30,0.6242893934249878
1998-05-01,0.6242893934249878
1998-05-04,0.6789153218269348
1998-05-05,0.6769643425941467
1998-05-06,0.6672093868255615
1998-05-07,0.6672093868255615
1998-05-08,0.6633073687553406
1998-05-11,0.6535532474517822
1998-05-12,0.6320933103561401
1998-05-13,0.5930752158164978
1998-05-14,0.5891732573509216
1998-05-15,0.6047801971435547
1998-05-18,0.6086822152137756
1998-05-19,0.6555043458938599
1998-05-20,0.6789153218269348
1998-05-21,0.6496514081954956
1998-05-22,0.6633073687553406
1998-05-25,0.6750133037567139
1998-05-26,0.6691603660583496
1998-05-27,0.6633073687553406
1998-05-28,0.6457493305206299
1998-05-29,0.6613574028015137
1998-06-01,0.7101295590400696
1998-06-02,0.6633073687553406
1998-06-03,0.6613574028015137
1998-06-04,0.6828165054321289
1998-06-05,0.630142331123352
1998-06-08,0.596977174282074
1998-06-09,0.5930752158164978
1998-06-10,0.5852713584899902
1998-06-11,0.5657622218132019
1998-06-12,0.5852713584899902
1998-06-15,0.5657622218132019
1998-06-16,0.5150390267372131
1998-06-17,0.5657622218132019
1998-06-18,0.5657622218132019
1998-06-19,0.5462532043457031
1998-06-22,0.5189410448074341
1998-06-23,0.5072351694107056
1998-06-24,0.5325970649719238
1998-06-25,0.5306460857391357
1998-06-26,0.5462532043457031
1998-06-29,0.540401041507721
1998-06-30,0.5267441868782043
1998-07-01,0.5267441868782043
1998-07-02,0.5306460857391357
1998-07-03,0.5267441868782043
1998-07-06,0.5462532043457031
1998-07-07,0.5189410448074341
1998-07-08,0.5267441868782043
1998-07-09,0.5267441868782043
1998-07-10,0.48772600293159485
1998-07-13,0.5208920240402222
1998-07-14,0.5111371278762817
1998-07-15,0.5072351694107056
1998-07-16,0.5150390267372131
1998-07-17,0.5072351694107056
1998-07-20,0.5072351694107056
1998-07-21,0.5052841901779175
1998-07-22,0.4916280508041382
1998-07-23,0.48772600293159485
1998-07-24,0.4760209321975708
1998-07-27,0.46821698546409607
1998-07-28,0.4662659466266632
1998-07-29,0.46821698546409607
1998-07-30,0.4779719412326813
1998-07-31,0.47211894392967224
1998-08-03,0.47211894392967224
1998-08-04,0.46821698546409607
1998-08-05,0.4409048855304718
1998-08-06,0.4662659466266632
1998-08-07,0.45260998606681824
1998-08-10,0.43895384669303894
1998-08-11,0.4272479712963104
1998-08-12,0.456511914730072
1998-08-13,0.456511914730072
1998-08-14,0.46821698546409607
1998-08-17,0.450658917427063
1998-08-18,0.43700289726257324
1998-08-19,0.42139580845832825
1998-08-20,0.42139580845832825
1998-08-21,0.4135918617248535
1998-08-24,0.4584629237651825
1998-08-25,0.4487079679965973
1998-08-26,0.4487079679965973
1998-08-27,0.4662659466266632
1998-08-28,0.4623640477657318
1998-08-31,0.5072351694107056
1998-09-01,0.5267441868782043
1998-09-02,0.5462532043457031
1998-09-03,0.5247930884361267
1998-09-04,0.540401041507721
1998-09-07,0.6262403726577759
1998-09-08,0.6359953284263611
1998-09-09,0.6964734792709351
1998-09-10,0.6886694431304932
1998-09-11,0.6633073687553406
1998-09-14,0.8037727475166321
1998-09-15,0.8662018179893494
1998-09-16,0.8330367207527161
1998-09-17,0.7667056322097778
1998-09-18,0.7823134660720825
1998-09-21,0.7784116268157959
1998-09-22,0.7823134660720825
1998-09-23,0.7784116268157959
1998-09-24,0.774509608745575
1998-09-25,0.7803624868392944
1998-09-28,0.7803624868392944
1998-09-29,0.776460587978363
1998-09-30,0.7842636108398438
1998-10-01,0.7842636108398438
1998-10-02,0.7842636108398438
1998-10-05,0.7686566114425659
1998-10-06,0.776460587978363
1998-10-07,0.7628035545349121
1998-10-08,0.7530495524406433
1998-10-09,0.7491476535797119
1998-10-12,0.6867185235023499
1998-10-13,0.6964734792709351
1998-10-14,0.7120804786682129
1998-10-15,0.7023263573646545
1998-10-16,0.6945224404335022
1998-10-19,0.7218353748321533
1998-10-20,0.7003753185272217
1998-10-21,0.7003753185272217
1998-10-22,0.6828165054321289
1998-10-23,0.6828165054321289
1998-10-26,0.807674765586853
1998-10-27,0.7530495524406433
1998-10-28,0.7374423742294312
1998-10-29,0.7413445115089417
1998-10-30,0.7413445115089417
1998-11-02,0.7354914546012878
1998-11-03,0.6691603660583496
1998-11-04,0.6691603660583496
1998-11-05,0.6672093868255615
1998-11-06,0.6906204223632812
1998-11-09,0.7042765021324158
1998-11-10,0.6847675442695618
1998-11-11,0.6867185235023499
1998-11-12,0.6535532474517822
1998-11-13,0.6652583479881287
1998-11-16,0.6652583479881287
1998-11-17,0.6691603660583496
1998-11-18,0.6847675442695618
1998-11-19,0.6945224404335022
1998-11-20,0.6750133037567139
1998-11-23,0.6633073687553406
1998-11-24,0.6555043458938599
1998-11-25,0.6555043458938599
1998-11-26,0.6555043458938599
1998-11-27,0.637946367263794
1998-11-30,0.6808664798736572
1998-12-01,0.6672093868255615
1998-12-02,0.6633073687553406
1998-12-03,0.6496514081954956
1998-12-04,0.6633073687553406
1998-12-07,0.6516023874282837
1998-12-08,0.6555043458938599
1998-12-09,0.6808664798736572
1998-12-10,0.6867185235023499
1998-12-11,0.6750133037567139
1998-12-14,0.6769643425941467
1998-12-15,0.6672093868255615
1998-12-16,0.6867185235023499
1998-12-17,0.6652583479881287
1998-12-18,0.6730623841285706
1998-12-21,0.6730623841285706
1998-12-22,0.6828165054321289
1998-12-23,0.7959696054458618
1998-12-24,0.8603496551513672
1998-12-25,0.8603496551513672
1998-12-28,0.9305819272994995
1998-12-29,0.9032689332962036
1998-12-30,0.9754530191421509
1998-12-31,0.907170832157135
1999-01-01,0.9110729098320007
1999-01-04,0.8974167108535767
1999-01-05,0.9559438824653625
1999-01-06,0.9325327277183533
1999-01-07,0.8779076933860779
1999-01-08,0.8798587918281555
1999-01-11,0.8681527972221375
1999-01-12,0.8447418808937073
1999-01-13,0.8486437201499939
1999-01-14,0.8466927409172058
1999-01-15,0.8330367207527161
1999-01-18,0.8057237863540649
1999-01-19,0.7862146496772766
1999-01-20,0.7862146496772766
1999-01-21,0.8486437201499939
1999-01-22,0.8720547556877136
1999-01-25,0.8505948185920715
1999-01-26,0.8505948185920715
1999-01-27,0.9188768267631531
1999-01-28,0.913023829460144
1999-01-29,0.8427916169166565
1999-02-01,0.9110729098320007
1999-02-02,0.9832570552825928
1999-02-03,1.0144710540771484
1999-02-04,0.9500908851623535
1999-02-05,0.9364349246025085
1999-02-08,0.8993678689002991
1999-02-09,0.9715510606765747
1999-02-10,0.9539928436279297
1999-02-11,0.926679790019989
1999-02-12,0.9091219305992126
1999-02-15,0.916925847530365
1999-02-16,0.9305819272994995
1999-02-17,0.9364349246025085
1999-02-18,0.9364349246025085
1999-02-19,0.967648983001709
1999-02-22,0.9754530191421509
1999-02-23,0.998863935470581
1999-02-24,0.9910600185394287
1999-02-25,0.9832570552825928
1999-02-26,0.9832570552825928
1999-03-01,1.0632439851760864
1999-03-02,1.0632439851760864
1999-03-03,1.1490833759307861
1999-03-04,1.0925071239471436
1999-03-05,1.1315253973007202
1999-03-08,1.0593420267105103
1999-03-09,1.0495871305465698
1999-03-10,1.033980131149292
1999-03-11,1.0144710540771484
1999-03-12,0.9364349246025085
1999-03-15,0.916925847530365
1999-03-16,0.9364349246025085
1999-03-17,0.9364349246025085
1999-03-18,0.9461889863014221
1999-03-19,0.9461889863014221
1999-03-22,1.0066670179367065
1999-03-23,1.0027661323547363
1999-03-24,1.0398330688476562
1999-03-25,1.0632439851760864
1999-03-26,0.9871581792831421
1999-03-29,0.9871581792831421
1999-03-30,0.9110729098320007
1999-03-31,0.9852070212364197
1999-04-01,0.967648983001709
1999-04-02,0.967648983001709
1999-04-05,0.9325327277183533
1999-04-06,0.907170832157135
1999-04-07,0.9013187289237976
1999-04-08,0.8720547556877136
1999-04-09,0.8388896584510803
1999-04-12,0.8193805813789368
1999-04-13,0.8740057945251465
1999-04-14,0.8740057945251465
1999-04-15,0.8193805813789368
1999-04-16,0.8818097710609436
1999-04-19,0.8232817649841309
1999-04-20,0.8310856819152832
1999-04-21,0.8505948185920715
1999-04-22,0.8447418808937073
1999-04-23,0.8310856819152832
1999-04-26,0.7784116268157959
1999-04-27,0.7784116268157959
1999-04-28,0.7335404753684998
1999-04-29,0.7510985136032104
1999-04-30,0.7881656289100647
1999-05-03,0.7432945966720581
1999-05-04,0.7803624868392944
1999-05-05,0.8193805813789368
1999-05-06,0.7803624868392944
1999-05-07,0.7803624868392944
1999-05-10,0.7842636108398438
1999-05-11,0.8193805813789368
1999-05-12,0.8037727475166321
1999-05-13,0.8681527972221375
1999-05-14,0.9149749279022217
1999-05-17,0.8876619338989258
1999-05-18,0.9539928436279297
1999-05-19,0.9578948616981506
