Date,VBL
2018-03-16,35.761566162109375
2018-03-19,35.2651252746582
2018-03-20,35.253562927246094
2018-03-21,35.556640625
2018-03-22,35.22182083129883
2018-03-23,34.73980712890625
2018-03-26,36.295528411865234
2018-03-27,35.69807052612305
2018-03-28,36.333065032958984
2018-04-02,37.002685546875
2018-04-03,37.34038543701172
2018-04-04,36.79486846923828
2018-04-05,37.236480712890625
2018-04-06,37.02577590942383
2018-04-09,37.077728271484375
2018-04-10,37.13834762573242
2018-04-11,36.88434600830078
2018-04-12,37.556861877441406
2018-04-13,38.00135040283203
2018-04-16,37.80796813964844
2018-04-17,37.21627426147461
2018-04-18,36.95073699951172
2018-04-19,37.57706832885742
2018-04-20,36.73426055908203
2018-04-23,36.97959518432617
2018-04-24,37.121028900146484
2018-04-25,37.297088623046875
2018-04-26,37.366363525390625
2018-04-27,37.236480712890625
2018-04-30,37.75600814819336
2018-05-02,38.543983459472656
2018-05-03,39.340606689453125
2018-05-04,41.71894836425781
2018-05-07,40.8299560546875
2018-05-08,40.16609573364258
2018-05-09,40.668312072753906
2018-05-10,41.36681365966797
2018-05-11,40.4633903503418
2018-05-14,39.09526062011719
2018-05-15,40.26711654663086
2018-05-16,39.87746047973633
2018-05-17,40.36525344848633
2018-05-18,40.29597854614258
2018-05-21,38.79508972167969
2018-05-22,40.10548782348633
2018-05-23,40.98581314086914
2018-05-24,42.15766906738281
2018-05-25,42.40877151489258
2018-05-28,43.528663635253906
2018-05-29,43.854827880859375
2018-05-30,43.33238983154297
2018-05-31,44.05975341796875
2018-06-01,44.51579666137695
2018-06-04,43.182308197021484
2018-06-05,43.19385528564453
2018-06-06,44.16077423095703
2018-06-07,44.33684158325195
2018-06-08,42.98892593383789
2018-06-11,43.228492736816406
2018-06-12,42.80419921875
2018-06-13,43.92698287963867
2018-06-14,44.54176712036133
2018-06-15,44.55043029785156
2018-06-18,44.43785858154297
2018-06-19,44.06841278076172
2018-06-20,43.71916198730469
2018-06-21,43.29487228393555
2018-06-22,43.27178192138672
2018-06-25,42.405887603759766
2018-06-26,42.469390869140625
2018-06-27,43.25735855102539
2018-06-28,44.08572006225586
2018-06-29,43.502689361572266
2018-07-02,43.02645492553711
2018-07-03,43.43630599975586
2018-07-04,44.279117584228516
2018-07-05,43.45650863647461
2018-07-06,43.34683609008789
2018-07-09,43.29487228393555
2018-07-10,43.23136901855469
2018-07-11,43.372802734375
2018-07-12,43.069740295410156
2018-07-13,43.07840347290039
2018-07-16,42.48958969116211
2018-07-17,42.146121978759766
2018-07-18,41.35526657104492
2018-07-19,41.000247955322266
2018-07-20,40.51823425292969
2018-07-23,40.32196807861328
2018-07-24,40.33927917480469
2018-07-25,40.20939254760742
2018-07-26,39.80241775512695
2018-07-27,40.41144561767578
2018-07-30,40.2613525390625
2018-07-31,43.44495391845703
2018-08-01,42.980262756347656
2018-08-02,42.2038459777832
2018-08-03,41.98159408569336
2018-08-06,42.06529998779297
2018-08-07,42.830177307128906
2018-08-08,44.02800369262695
2018-08-09,43.17075729370117
2018-08-10,43.724937438964844
2018-08-13,44.82752227783203
2018-08-14,45.18252944946289
2018-08-16,45.62701416015625
2018-08-17,44.86214828491211
2018-08-20,45.18646240234375
2018-08-21,47.311859130859375
2018-08-23,47.456642150878906
2018-08-24,46.02040100097656
2018-08-27,47.29158401489258
2018-08-28,47.10047912597656
2018-08-29,47.288692474365234
2018-08-30,47.02518844604492
2018-08-31,47.44794845581055
2018-09-03,47.734619140625
2018-09-04,46.70378112792969
2018-09-05,46.13043975830078
2018-09-06,45.284908294677734
2018-09-07,45.42100524902344
2018-09-10,44.925846099853516
2018-09-11,46.64875411987305
2018-09-12,47.18446350097656
2018-09-14,47.01939392089844
2018-09-17,46.83986282348633
2018-09-18,45.893001556396484
2018-09-19,45.658447265625
2018-09-21,45.04457473754883
2018-09-24,44.485713958740234
2018-09-25,44.311973571777344
2018-09-26,45.55710220336914
2018-09-27,44.03689193725586
2018-09-28,42.788875579833984
2018-10-01,42.28792953491211
2018-10-03,43.327457427978516
2018-10-04,42.34293746948242
2018-10-05,43.252174377441406
2018-10-08,42.81203842163086
2018-10-09,42.89021682739258
2018-10-10,43.541744232177734
2018-10-11,43.475135803222656
2018-10-12,43.77048873901367
2018-10-15,44.21931076049805
2018-10-16,44.532047271728516
2018-10-17,44.786861419677734
2018-10-19,44.94612121582031
2018-10-22,43.73574447631836
2018-10-23,43.68941116333008
2018-10-24,43.472232818603516
2018-10-25,44.38726043701172
2018-10-26,43.967403411865234
2018-10-29,43.83708953857422
2018-10-30,46.94990921020508
2018-10-31,47.236568450927734
2018-11-01,45.06484603881836
2018-11-02,43.7791748046875
2018-11-05,44.49729919433594
2018-11-06,44.485713958740234
2018-11-07,44.537837982177734
2018-11-09,44.054264068603516
2018-11-12,46.040672302246094
2018-11-13,46.23468017578125
2018-11-14,46.28391647338867
2018-11-15,46.37946319580078
2018-11-16,46.85145568847656
2018-11-19,45.310970306396484
2018-11-20,45.51656723022461
2018-11-21,45.36599349975586
2018-11-22,44.47992706298828
2018-11-26,44.60443878173828
2018-11-27,44.746315002441406
2018-11-28,44.32355880737305
2018-11-29,44.22511291503906
2018-11-30,44.914268493652344
2018-12-03,45.28780746459961
2018-12-04,44.94612121582031
2018-12-05,45.11986541748047
2018-12-06,44.12955093383789
2018-12-07,43.460655212402344
2018-12-10,42.40374755859375
2018-12-11,42.96550369262695
2018-12-12,42.49351119995117
2018-12-13,42.484825134277344
2018-12-14,41.25996780395508
2018-12-17,40.7184944152832
2018-12-18,40.56502151489258
2018-12-19,40.559226989746094
2018-12-20,41.93465805053711
2018-12-21,42.655670166015625
2018-12-24,41.68852615356445
2018-12-26,42.48772048950195
2018-12-27,42.71358108520508
2018-12-28,43.86025619506836
2018-12-31,45.42680358886719
2019-01-01,47.21340560913086
2019-01-02,46.072532653808594
2019-01-03,46.362083435058594
2019-01-04,46.75588607788086
2019-01-07,47.007816314697266
2019-01-08,47.04835891723633
2019-01-09,47.256839752197266
2019-01-10,47.51165771484375
2019-01-11,46.8109130859375
2019-01-14,47.459529876708984
2019-01-15,47.77227020263672
2019-01-16,47.694087982177734
2019-01-17,47.74909973144531
2019-01-18,47.30027389526367
2019-01-21,46.26652908325195
2019-01-22,45.991451263427734
2019-01-23,45.18357467651367
2019-01-24,44.306182861328125
2019-01-25,44.65077209472656
2019-01-28,45.1488151550293
2019-01-29,45.62370300292969
2019-01-30,46.90357971191406
2019-01-31,47.52903747558594
2019-02-01,48.26451873779297
2019-02-04,46.32444381713867
2019-02-05,46.040672302246094
2019-02-06,48.34270477294922
2019-02-07,47.361083984375
2019-02-08,47.17866516113281
2019-02-11,46.02040100097656
2019-02-12,44.58707046508789
2019-02-14,44.7144660949707
2019-02-15,43.88631057739258
2019-02-18,44.627601623535156
2019-02-19,45.4412727355957
2019-02-20,45.5455207824707
2019-02-21,46.75588607788086
2019-02-22,46.092796325683594
2019-02-25,45.745323181152344
2019-02-26,46.33892822265625
2019-02-27,46.13333511352539
2019-02-28,46.85724639892578
2019-03-01,46.91805648803711
2019-03-05,47.47690963745117
2019-03-06,47.48849868774414
2019-03-07,47.18735122680664
2019-03-08,46.70956802368164
2019-03-11,47.12654113769531
2019-03-12,47.416099548339844
2019-03-13,47.01650619506836
2019-03-14,46.97307205200195
2019-03-15,47.691184997558594
2019-03-18,47.05125427246094
2019-03-19,47.37556457519531
2019-03-20,47.459529876708984
2019-03-22,46.94990921020508
2019-03-25,46.57057571411133
2019-03-26,47.30317306518555
2019-03-27,47.07152557373047
2019-03-28,47.0802001953125
2019-04-01,51.92461395263672
2019-04-02,52.56745529174805
2019-04-03,53.12051010131836
2019-04-04,51.77983474731445
2019-04-05,50.68817138671875
2019-04-08,50.410194396972656
2019-04-09,50.786624908447266
2019-04-10,49.793418884277344
2019-04-11,49.18244171142578
2019-04-12,49.21718978881836
2019-04-15,48.92183303833008
2019-04-16,48.785736083984375
2019-04-18,48.041568756103516
2019-04-22,48.08210372924805
2019-04-23,48.041568756103516
2019-04-24,48.44695281982422
2019-04-25,48.357177734375
2019-04-26,48.3484992980957
2019-04-30,50.717132568359375
2019-05-02,51.14858627319336
2019-05-03,52.396602630615234
2019-05-06,52.133094787597656
2019-05-07,52.17363739013672
2019-05-08,52.64852523803711
2019-05-09,52.85122299194336
2019-05-10,52.83964157104492
2019-05-13,52.12441635131836
2019-05-14,51.19780731201172
2019-05-15,52.266292572021484
2019-05-16,53.774925231933594
2019-05-17,52.998897552490234
2019-05-20,52.62825012207031
2019-05-21,52.71512985229492
2019-05-22,53.99210739135742
2019-05-23,53.702537536621094
2019-05-24,53.86179733276367
2019-05-27,54.11661148071289
2019-05-28,54.85499954223633
2019-05-29,54.675472259521484
2019-05-30,53.32899856567383
2019-05-31,54.03264236450195
2019-06-03,54.73917770385742
2019-06-04,54.57991409301758
2019-06-06,54.32509994506836
2019-06-07,54.313514709472656
2019-06-10,54.550960540771484
2019-06-11,54.11372375488281
2019-06-12,54.565433502197266
2019-06-13,54.368534088134766
2019-06-14,53.850215911865234
2019-06-17,49.72102737426758
2019-06-18,52.30394744873047
2019-06-19,51.54818344116211
2019-06-20,52.596405029296875
2019-06-21,54.18320846557617
2019-06-24,54.19479751586914
2019-06-25,53.7372932434082
2019-06-26,53.916805267333984
2019-06-27,54.417755126953125
2019-06-28,54.83182907104492
2019-07-01,54.081878662109375
2019-07-02,55.58759689331055
2019-07-03,55.480464935302734
2019-07-04,55.4891471862793
2019-07-05,54.92448806762695
2019-07-08,55.599178314208984
2019-07-09,55.89453125
2019-07-10,55.222747802734375
2019-07-11,55.801876068115234
2019-07-12,55.865577697753906
2019-07-15,55.2719841003418
2019-07-16,54.750762939453125
2019-07-17,54.174530029296875
2019-07-18,54.629150390625
2019-07-19,53.268184661865234
2019-07-22,52.16495132446289
2019-07-23,54.69573974609375
2019-07-24,51.40050506591797
2019-07-25,53.971824645996094
2019-07-26,56.94275665283203
2019-07-29,55.53113555908203
2019-07-30,55.235782623291016
2019-07-31,55.500732421875
2019-08-01,54.154258728027344
2019-08-02,53.902339935302734
2019-08-05,51.64373779296875
2019-08-06,52.58192443847656
2019-08-07,53.64606475830078
2019-08-08,53.83283615112305
2019-08-09,53.055362701416016
2019-08-13,54.8578987121582
2019-08-14,55.235782623291016
2019-08-16,56.79073715209961
2019-08-19,56.84720230102539
2019-08-20,56.048004150390625
2019-08-21,55.70922088623047
2019-08-22,55.69184112548828
2019-08-23,55.6353759765625
2019-08-26,56.324337005615234
2019-08-27,55.80543518066406
2019-08-28,55.86648941040039
2019-08-29,56.69497299194336
2019-08-30,56.35921859741211
2019-09-03,54.92461013793945
2019-09-04,55.256011962890625
2019-09-05,54.710960388183594
2019-09-06,54.619384765625
2019-09-09,54.74148178100586
2019-09-11,51.872283935546875
2019-09-12,51.449310302734375
2019-09-13,54.74148178100586
2019-09-16,54.71531677246094
2019-09-17,54.20950698852539
2019-09-18,54.60194396972656
2019-09-19,53.19350051879883
2019-09-20,54.00456237792969
2019-09-23,55.29526138305664
2019-09-24,55.774906158447266
2019-09-25,54.47113037109375
2019-09-26,55.487117767333984
2019-09-27,56.1673583984375
2019-09-30,54.42752456665039
2019-10-01,52.60047912597656
2019-10-03,53.92170715332031
2019-10-04,53.89118576049805
2019-10-07,53.31996536254883
2019-10-09,53.92606735229492
2019-10-10,53.07577133178711
2019-10-11,54.14409255981445
2019-10-14,54.15281677246094
2019-10-15,54.99875259399414
2019-10-16,55.51328659057617
2019-10-17,54.81996536254883
2019-10-18,55.77927780151367
2019-10-22,55.21240997314453
2019-10-23,54.47985076904297
2019-10-24,54.841773986816406
2019-10-25,53.26763153076172
2019-10-27,54.453678131103516
2019-10-29,54.274906158447266
2019-10-30,53.96967315673828
2019-10-31,54.08305358886719
2019-11-01,54.00891876220703
2019-11-04,55.116477966308594
2019-11-05,61.21242904663086
2019-11-06,65.85197448730469
2019-11-07,65.95226287841797
2019-11-08,64.6702880859375
2019-11-11,66.39704895019531
2019-11-13,62.0147590637207
2019-11-14,63.28801727294922
2019-11-15,61.66591262817383
2019-11-18,60.963890075683594
2019-11-19,60.64556884765625
2019-11-20,63.623775482177734
2019-11-21,63.894126892089844
2019-11-22,63.645565032958984
2019-11-25,64.17755126953125
2019-11-26,63.55400466918945
2019-11-27,63.22261428833008
2019-11-28,62.8868522644043
2019-11-29,63.070003509521484
2019-12-02,63.85487365722656
2019-12-03,62.69063186645508
2019-12-04,63.4711799621582
2019-12-05,62.154293060302734
2019-12-06,61.748775482177734
2019-12-09,61.443538665771484
2019-12-10,60.261844635009766
2019-12-11,60.122310638427734
2019-12-12,60.798187255859375
2019-12-13,61.107784271240234
2019-12-16,61.290924072265625
2019-12-17,62.184810638427734
2019-12-18,60.86359405517578
2019-12-19,61.20806884765625
2019-12-20,61.06854248046875
2019-12-23,61.02057647705078
2019-12-24,61.0423698425293
2019-12-26,60.532196044921875
2019-12-27,60.94208526611328
2019-12-30,62.38105010986328
2019-12-31,61.7967414855957
2020-01-01,60.976959228515625
2020-01-02,61.57870864868164
2020-01-03,61.25604248046875
2020-01-06,61.03365707397461
2020-01-07,60.47114944458008
2020-01-08,61.27347946166992
2020-01-09,62.420291900634766
2020-01-10,64.08598327636719
2020-01-13,64.13394927978516
2020-01-14,64.19499969482422
2020-01-15,64.47406005859375
2020-01-16,64.97987365722656
2020-01-17,65.55548095703125
2020-01-20,66.40576934814453
2020-01-21,68.72990417480469
2020-01-22,69.29240417480469
2020-01-23,72.96392822265625
2020-01-24,74.10200500488281
2020-01-27,73.98429870605469
2020-01-28,72.54095458984375
2020-01-29,70.47409057617188
2020-01-30,65.80838012695312
2020-01-31,66.89849853515625
2020-02-03,69.45809173583984
2020-02-04,71.88251495361328
2020-02-05,70.18195343017578
2020-02-06,67.69646453857422
2020-02-07,73.53952026367188
2020-02-10,72.39269256591797
2020-02-11,70.61798858642578
2020-02-12,71.04967498779297
2020-02-13,72.03077697753906
2020-02-14,71.46392059326172
2020-02-17,70.23426818847656
2020-02-18,70.47846221923828
2020-02-19,69.60636138916016
2020-02-20,71.42903900146484
2020-02-24,70.53949737548828
2020-02-25,70.67902374267578
2020-02-26,73.09474182128906
2020-02-27,71.29385375976562
2020-02-28,70.91014862060547
2020-03-02,70.55693817138672
2020-03-03,71.67758178710938
2020-03-04,68.35488891601562
2020-03-05,66.60200500488281
2020-03-06,68.45518493652344
2020-03-09,64.8403549194336
2020-03-11,68.25897979736328
2020-03-12,65.90430450439453
2020-03-13,67.61797332763672
2020-03-16,61.43045425415039
2020-03-17,61.83597946166992
2020-03-18,57.628116607666016
2020-03-19,56.99148178100586
2020-03-20,52.56559371948242
2020-03-23,51.13100051879883
2020-03-24,49.046688079833984
2020-03-25,48.741451263427734
2020-03-26,52.05978775024414
2020-03-27,49.45221710205078
2020-03-30,46.23854064941406
2020-03-31,46.17313003540039
2020-04-01,46.87080383300781
2020-04-03,46.875179290771484
2020-04-07,46.38679504394531
2020-04-08,47.35045623779297
2020-04-09,50.407161712646484
2020-04-13,48.4275016784668
2020-04-15,49.47837829589844
2020-04-16,50.35047912597656
2020-04-17,52.77054214477539
2020-04-20,56.734222412109375
2020-04-21,52.949317932128906
2020-04-22,56.803985595703125
2020-04-23,54.3228759765625
2020-04-24,56.7778205871582
2020-04-27,56.315608978271484
2020-04-28,57.750213623046875
2020-04-29,57.43625259399414
2020-04-30,58.391204833984375
2020-05-04,53.782169342041016
2020-05-05,54.10048294067383
2020-05-06,53.72111892700195
2020-05-07,52.325767517089844
2020-05-08,54.1048469543457
2020-05-11,53.825775146484375
2020-05-12,54.39263916015625
2020-05-13,57.558353424072266
2020-05-14,56.11503219604492
2020-05-15,55.194969177246094
2020-05-18,54.65426254272461
2020-05-19,53.72111892700195
2020-05-20,52.57432174682617
2020-05-21,50.5859375
2020-05-22,50.81704330444336
2020-05-26,51.7763557434082
2020-05-27,51.85919952392578
2020-05-28,53.381011962890625
2020-05-29,55.08595275878906
2020-06-01,54.349029541015625
2020-06-02,52.80105972290039
2020-06-03,53.764732360839844
2020-06-04,53.17606735229492
2020-06-05,55.142642974853516
2020-06-08,54.126651763916016
2020-06-09,54.667354583740234
2020-06-10,54.14409255981445
2020-06-11,54.08305358886719
2020-06-12,55.1033935546875
2020-06-15,57.061256408691406
2020-06-16,56.49875259399414
2020-06-17,57.71096420288086
2020-06-18,61.6702766418457
2020-06-19,63.83308792114258
2020-06-22,61.77056884765625
2020-06-23,61.72261428833008
2020-06-24,60.039466857910156
2020-06-25,60.61940002441406
2020-06-26,59.45951843261719
2020-06-29,59.49003982543945
2020-06-30,59.385398864746094
2020-07-01,60.240047454833984
2020-07-02,59.4333610534668
2020-07-03,60.88103485107422
2020-07-06,61.01620864868164
2020-07-07,60.536556243896484
2020-07-08,59.29818344116211
2020-07-09,60.056907653808594
2020-07-10,59.324344635009766
2020-07-13,59.354862213134766
2020-07-14,59.38103485107422
2020-07-15,59.481319427490234
2020-07-16,59.97405242919922
2020-07-17,60.21824264526367
2020-07-20,61.69209289550781
2020-07-21,62.38976287841797
2020-07-22,62.25894546508789
2020-07-23,61.11213684082031
2020-07-24,60.64556884765625
2020-07-27,59.860687255859375
2020-07-28,61.19499588012695
2020-07-29,60.76329803466797
2020-07-30,59.54237365722656
2020-07-31,61.75313949584961
2020-08-03,59.63393783569336
2020-08-04,62.450801849365234
2020-08-05,65.17610931396484
2020-08-06,68.74298095703125
2020-08-07,64.97987365722656
2020-08-10,64.70954895019531
2020-08-11,64.57000732421875
2020-08-12,64.19935607910156
2020-08-13,67.21246337890625
2020-08-14,66.97621154785156
2020-08-17,68.24488830566406
2020-08-18,68.26237487792969
2020-08-19,65.68131256103516
