Date,SYMPHONY
2012-11-19,131.09881591796875
2012-11-20,131.49215698242188
2012-11-21,129.1975555419922
2012-11-22,130.83656311035156
2012-11-23,129.30682373046875
2012-11-26,128.91343688964844
2012-11-27,129.24124145507812
2012-11-29,140.97653198242188
2012-11-30,138.39784240722656
2012-12-03,138.04818725585938
2012-12-04,140.69248962402344
2012-12-05,143.29299926757812
2012-12-06,154.4163818359375
2012-12-07,147.59811401367188
2012-12-10,146.09024047851562
2012-12-11,145.91542053222656
2012-12-12,146.78958129882812
2012-12-13,144.18898010253906
2012-12-14,142.5937042236328
2012-12-17,142.3970184326172
2012-12-18,144.91015625
2012-12-19,144.5386962890625
2012-12-20,144.1671600341797
2012-12-21,141.85064697265625
2012-12-24,139.90570068359375
2012-12-26,140.1461181640625
2012-12-27,139.1189422607422
2012-12-28,139.14089965820312
2012-12-31,140.86727905273438
2013-01-01,138.9223175048828
2013-01-02,140.036865234375
2013-01-03,141.61033630371094
2013-01-04,141.282470703125
2013-01-07,148.188232421875
2013-01-08,151.02908325195312
2013-01-09,149.6304931640625
2013-01-10,155.0064239501953
2013-01-11,156.38319396972656
2013-01-14,154.32901000976562
2013-01-15,152.2747802734375
2013-01-16,150.3954315185547
2013-01-17,154.24156188964844
2013-01-18,158.4593048095703
2013-01-21,162.7426300048828
2013-01-22,162.21812438964844
2013-01-23,162.17440795898438
2013-01-24,159.005615234375
2013-01-25,159.77056884765625
2013-01-28,159.53009033203125
2013-01-29,165.6490936279297
2013-01-30,161.73727416992188
2013-01-31,162.3928985595703
2013-02-01,161.75921630859375
2013-02-04,154.4382781982422
2013-02-05,154.5256805419922
2013-02-06,161.95587158203125
2013-02-07,161.84657287597656
2013-02-08,161.7154083251953
2013-02-11,162.02139282226562
2013-02-12,161.6717529296875
2013-02-13,161.9339599609375
2013-02-14,161.7154083251953
2013-02-15,161.7154083251953
2013-02-18,157.01695251464844
2013-02-19,156.12098693847656
2013-02-20,155.33425903320312
2013-02-21,155.02835083007812
2013-02-22,162.3928985595703
2013-02-25,158.4593048095703
2013-02-26,158.94007873535156
2013-02-27,161.8684539794922
2013-02-28,161.7154083251953
2013-03-01,161.73727416992188
2013-03-04,161.7154083251953
2013-03-05,160.36053466796875
2013-03-06,161.6280517578125
2013-03-07,158.50296020507812
2013-03-08,165.56167602539062
2013-03-11,174.8057098388672
2013-03-12,172.64222717285156
2013-03-13,172.1177520751953
2013-03-14,171.0687713623047
2013-03-15,166.5668487548828
2013-03-18,164.03192138671875
2013-03-19,161.2783966064453
2013-03-20,155.64022827148438
2013-03-21,156.0117645263672
2013-03-22,155.74945068359375
2013-03-25,157.86924743652344
2013-03-26,157.4758758544922
2013-03-28,156.51437377929688
2013-04-01,162.589599609375
2013-04-02,165.23385620117188
2013-04-03,163.2451934814453
2013-04-04,161.47506713867188
2013-04-05,159.81422424316406
2013-04-08,160.86317443847656
2013-04-09,159.53009033203125
2013-04-10,155.3561248779297
2013-04-11,157.934814453125
2013-04-12,152.8211212158203
2013-04-15,150.35166931152344
2013-04-16,149.08416748046875
2013-04-17,152.0124969482422
2013-04-18,152.6463165283203
2013-04-22,154.3946075439453
2013-04-23,154.76605224609375
2013-04-25,156.44879150390625
2013-04-26,158.61228942871094
2013-04-29,157.7381134033203
2013-04-30,163.7041473388672
2013-05-02,158.3937225341797
2013-05-03,154.8316650390625
2013-05-06,152.3184814453125
2013-05-07,151.5099334716797
2013-05-08,151.99072265625
2013-05-09,150.5264892578125
2013-05-10,146.89883422851562
2013-05-13,144.86648559570312
2013-05-14,149.73974609375
2013-05-15,150.35166931152344
2013-05-16,147.8385772705078
2013-05-17,148.2100067138672
2013-05-20,145.500244140625
2013-05-21,146.396240234375
2013-05-22,145.74053955078125
2013-05-23,141.91627502441406
2013-05-24,142.02548217773438
2013-05-27,148.71266174316406
2013-05-28,151.5536346435547
2013-05-29,150.6357879638672
2013-05-30,150.6357879638672
2013-05-31,149.67425537109375
2013-06-03,148.53782653808594
2013-06-04,147.1610870361328
2013-06-05,146.8769989013672
2013-06-06,146.26504516601562
2013-06-07,146.43991088867188
2013-06-10,146.98623657226562
2013-06-11,145.87171936035156
2013-06-12,140.0150146484375
2013-06-13,137.04286193847656
2013-06-14,140.211669921875
2013-06-17,137.6111602783203
2013-06-18,138.9223175048828
2013-06-19,140.6269073486328
2013-06-20,137.9170684814453
2013-06-21,136.14694213867188
2013-06-24,134.26756286621094
2013-06-25,136.99920654296875
2013-06-26,136.7369842529297
2013-06-27,135.0542755126953
2013-06-28,137.8078155517578
2013-07-01,136.7369842529297
2013-07-02,136.14694213867188
2013-07-03,137.47999572753906
2013-07-04,136.40916442871094
2013-07-05,137.4581298828125
2013-07-08,136.10321044921875
2013-07-09,136.62770080566406
2013-07-10,139.73094177246094
2013-07-11,138.66006469726562
2013-07-12,147.6855010986328
2013-07-15,149.4775390625
2013-07-16,148.60345458984375
2013-07-17,145.23802185058594
2013-07-18,145.7843017578125
2013-07-19,143.4678497314453
2013-07-22,140.05873107910156
2013-07-23,138.98794555664062
2013-07-24,146.8114471435547
2013-07-25,140.64874267578125
2013-07-26,138.50711059570312
2013-07-29,134.46421813964844
2013-07-30,124.89244842529297
2013-07-31,121.50515747070312
2013-08-01,120.82765197753906
2013-08-02,121.3084716796875
2013-08-05,121.22107696533203
2013-08-06,136.62770080566406
2013-08-07,133.28408813476562
2013-08-08,134.52976989746094
2013-08-12,139.81834411621094
2013-08-13,137.17410278320312
2013-08-14,136.4310302734375
2013-08-16,136.45286560058594
2013-08-19,130.59619140625
2013-08-20,126.46588134765625
2013-08-21,124.69572448730469
2013-08-22,127.9300765991211
2013-08-23,127.47107696533203
2013-08-26,128.8697509765625
2013-08-27,124.80498504638672
2013-08-28,120.15018463134766
2013-08-29,122.29183197021484
2013-08-30,130.90216064453125
2013-09-02,132.08221435546875
2013-09-03,128.60751342773438
2013-09-04,131.3391571044922
2013-09-05,130.3557586669922
2013-09-06,135.55691528320312
2013-09-10,133.0
2013-09-11,132.4536895751953
2013-09-12,136.5403289794922
2013-09-13,134.027099609375
2013-09-16,131.57958984375
2013-09-17,133.2404022216797
2013-09-18,131.14248657226562
2013-09-19,131.47030639648438
2013-09-20,129.3505401611328
2013-09-23,130.2246856689453
2013-09-24,131.07693481445312
2013-09-25,129.06640625
2013-09-26,129.32867431640625
2013-09-27,137.52371215820312
2013-09-30,133.37152099609375
2013-10-01,132.5411376953125
2013-10-03,131.07693481445312
2013-10-04,131.20811462402344
2013-10-07,131.09881591796875
2013-10-08,134.049072265625
2013-10-09,141.06394958496094
2013-10-10,143.77378845214844
2013-10-11,152.69000244140625
2013-10-14,148.31927490234375
2013-10-15,158.17520141601562
2013-10-17,156.9731903076172
2013-10-18,152.7118682861328
2013-10-21,155.33425903320312
2013-10-22,153.03964233398438
2013-10-23,151.1602783203125
2013-10-24,150.94175720214844
2013-10-25,148.2974395751953
2013-10-28,148.14447021484375
2013-10-29,151.70652770996094
2013-10-30,161.34396362304688
2013-10-31,162.43666076660156
2013-11-01,163.76974487304688
2013-11-05,167.22251892089844
2013-11-06,166.7635955810547
2013-11-07,167.37554931640625
2013-11-08,165.19015502929688
2013-11-11,161.47506713867188
2013-11-12,164.77499389648438
2013-11-13,175.52687072753906
2013-11-14,175.33016967773438
2013-11-18,174.41232299804688
2013-11-19,170.5661163330078
2013-11-20,175.3738250732422
2013-11-21,172.24879455566406
2013-11-22,175.11166381835938
2013-11-25,175.63612365722656
2013-11-26,172.0084228515625
2013-11-27,175.7672119140625
2013-11-28,176.3135528564453
2013-11-29,176.9691925048828
2013-12-02,177.55921936035156
2013-12-03,181.208740234375
2013-12-04,178.73928833007812
2013-12-05,178.9169158935547
2013-12-06,182.13690185546875
2013-12-09,183.3360137939453
2013-12-10,190.08677673339844
2013-12-11,191.81884765625
2013-12-12,191.3968963623047
2013-12-13,190.06460571289062
2013-12-16,189.93133544921875
2013-12-17,186.86683654785156
2013-12-18,187.1111297607422
2013-12-19,184.2465057373047
2013-12-20,188.37689208984375
2013-12-23,185.62327575683594
2013-12-24,186.5337371826172
2013-12-26,190.59751892089844
2013-12-27,188.39910888671875
2013-12-30,187.91055297851562
2013-12-31,188.55450439453125
2014-01-01,188.31027221679688
2014-01-02,181.7371368408203
2014-01-03,177.47357177734375
2014-01-06,177.65115356445312
2014-01-07,174.63107299804688
2014-01-08,178.67271423339844
2014-01-09,176.8517608642578
2014-01-10,175.3861083984375
2014-01-13,176.207763671875
2014-01-14,174.5200653076172
2014-01-15,176.45199584960938
2014-01-16,174.2091522216797
2014-01-17,177.42913818359375
2014-01-20,181.5817413330078
2014-01-21,182.2035675048828
2014-01-22,185.13475036621094
2014-01-23,185.80093383789062
2014-01-24,183.9355926513672
2014-01-27,203.21072387695312
2014-01-28,207.74087524414062
2014-01-29,204.409912109375
2014-01-30,204.60972595214844
2014-01-31,208.85113525390625
2014-02-03,203.2329559326172
2014-02-04,209.31752014160156
2014-02-05,211.31602478027344
2014-02-06,213.16700744628906
2014-02-07,208.52857971191406
2014-02-10,207.30203247070312
2014-02-11,207.34666442871094
2014-02-12,206.7891845703125
2014-02-13,201.32565307617188
2014-02-14,223.3804931640625
2014-02-17,223.02362060546875
2014-02-18,219.63401794433594
2014-02-19,220.19154357910156
2014-02-20,215.82073974609375
2014-02-21,221.59646606445312
2014-02-24,233.59393310546875
2014-02-25,249.64999389648438
2014-02-26,242.6254425048828
2014-02-28,249.78382873535156
2014-03-03,246.9293670654297
2014-03-04,245.92587280273438
2014-03-05,247.6653289794922
2014-03-06,252.05850219726562
2014-03-07,252.19227600097656
2014-03-10,248.08900451660156
2014-03-11,262.2943420410156
2014-03-12,271.8831787109375
2014-03-13,261.80352783203125
2014-03-14,272.239990234375
2014-03-18,278.7293701171875
2014-03-19,289.76788330078125
2014-03-20,306.7606506347656
2014-03-21,325.1805114746094
2014-03-24,319.4270935058594
2014-03-25,334.3681945800781
2014-03-26,330.7779235839844
2014-03-27,317.59857177734375
2014-03-28,312.3579406738281
2014-03-31,327.8788757324219
2014-04-01,314.4542541503906
2014-04-02,317.01873779296875
2014-04-03,325.1805114746094
2014-04-04,319.4716796875
2014-04-07,316.2604675292969
2014-04-09,320.1184387207031
2014-04-10,322.86138916015625
2014-04-11,319.2709655761719
2014-04-15,315.9483337402344
2014-04-16,315.65838623046875
2014-04-17,330.3541259765625
2014-04-21,360.927734375
2014-04-22,365.1424255371094
2014-04-23,357.1589660644531
2014-04-24,357.1589660644531
2014-04-25,351.29400634765625
2014-04-28,372.52374267578125
2014-04-29,376.4931945800781
2014-04-30,366.5472412109375
2014-05-02,381.19854736328125
2014-05-05,387.8885498046875
2014-05-06,387.1081237792969
2014-05-07,373.7279968261719
2014-05-08,376.4263000488281
2014-05-09,374.843017578125
2014-05-12,375.0882568359375
2014-05-13,373.4826965332031
2014-05-14,362.8678283691406
2014-05-15,360.54864501953125
2014-05-16,371.2972412109375
2014-05-19,385.5247802734375
2014-05-20,391.2558898925781
2014-05-21,384.3874206542969
2014-05-22,390.67596435546875
2014-05-23,380.2396240234375
2014-05-26,381.4883728027344
2014-05-27,377.1844482421875
2014-05-28,388.71356201171875
2014-05-29,397.1209411621094
2014-05-30,409.4974365234375
2014-06-02,429.38897705078125
2014-06-03,436.56976318359375
2014-06-04,438.6437072753906
2014-06-05,442.9029846191406
2014-06-06,454.0975646972656
2014-06-09,441.3642578125
2014-06-10,426.913818359375
2014-06-11,412.485595703125
2014-06-12,407.7579345703125
2014-06-13,403.81085205078125
2014-06-16,410.12176513671875
2014-06-17,413.91278076171875
2014-06-18,445.5120849609375
2014-06-19,442.52386474609375
2014-06-20,441.6319274902344
2014-06-23,443.25970458984375
2014-06-24,445.8466491699219
2014-06-25,442.6131896972656
2014-06-26,440.6952209472656
2014-06-27,442.9253234863281
2014-06-30,443.7950744628906
2014-07-01,462.19256591796875
2014-07-02,490.62518310546875
2014-07-03,481.5715026855469
2014-07-04,474.5244140625
2014-07-07,487.1019592285156
2014-07-08,476.88836669921875
2014-07-09,472.78497314453125
2014-07-10,485.6745910644531
2014-07-11,469.3509521484375
2014-07-14,461.34515380859375
2014-07-15,504.0055236816406
2014-07-16,484.7380676269531
2014-07-17,489.554931640625
2014-07-18,490.4692077636719
2014-07-21,479.5420227050781
2014-07-22,476.77667236328125
2014-07-23,458.60223388671875
2014-07-24,454.9227294921875
2014-07-25,446.0249938964844
2014-07-28,478.3601379394531
2014-07-30,486.9456787109375
2014-07-31,500.6156921386719
2014-08-01,478.8285827636719
2014-08-04,480.5233154296875
2014-08-05,489.93389892578125
2014-08-06,478.20416259765625
2014-08-07,475.5949401855469
2014-08-08,478.96221923828125
2014-08-11,482.8648681640625
2014-08-12,509.37969970703125
2014-08-13,495.26361083984375
2014-08-14,501.7974853515625
2014-08-18,520.1284790039062
2014-08-19,561.13818359375
2014-08-20,549.2299194335938
2014-08-21,550.2112426757812
2014-08-22,536.5189208984375
2014-08-25,526.662353515625
2014-08-26,536.0281982421875
2014-08-27,543.8778686523438
2014-08-28,546.0409545898438
2014-09-01,545.5728759765625
2014-09-02,596.0602416992188
2014-09-03,622.37451171875
2014-09-04,621.9954223632812
2014-09-05,629.5106201171875
2014-09-08,625.2734375
2014-09-09,623.7348022460938
2014-09-10,650.5172119140625
2014-09-11,661.9766845703125
2014-09-12,657.0557250976562
2014-09-15,649.5511474609375
2014-09-16,599.9156494140625
2014-09-17,607.1060791015625
2014-09-18,611.3753662109375
2014-09-19,583.2431640625
2014-09-22,627.3511352539062
2014-09-23,620.20556640625
2014-09-24,592.4557495117188
2014-09-25,582.0523681640625
2014-09-26,599.039306640625
2014-09-29,603.0165405273438
2014-09-30,619.4193115234375
2014-10-01,610.9257202148438
2014-10-07,592.6355590820312
2014-10-08,594.41064453125
2014-10-09,600.0731201171875
2014-10-10,593.8264770507812
2014-10-13,658.1569213867188
2014-10-14,693.7261962890625
2014-10-15,693.7261962890625
2014-10-16,658.6287841796875
2014-10-17,653.7080078125
2014-10-20,710.7357177734375
2014-10-21,733.1605834960938
2014-10-22,742.5300903320312
2014-10-27,797.5133056640625
2014-10-28,801.2880859375
2014-10-29,809.0177001953125
2014-10-30,862.96728515625
2014-10-31,878.4938354492188
2014-11-03,863.349365234375
2014-11-05,868.1353149414062
2014-11-07,869.1912841796875
2014-11-10,866.6971435546875
2014-11-11,856.1140747070312
2014-11-12,836.0486450195312
2014-11-13,889.346435546875
2014-11-14,914.9169921875
2014-11-17,920.73681640625
2014-11-18,935.0498046875
2014-11-19,952.5533447265625
2014-11-20,921.4778442382812
2014-11-21,929.8368530273438
2014-11-24,927.5673828125
2014-11-25,866.0228881835938
2014-11-26,851.6874389648438
2014-11-27,844.5419311523438
2014-11-28,845.7781372070312
2014-12-01,854.1817626953125
2014-12-02,857.0802001953125
2014-12-03,848.4517822265625
2014-12-04,852.2493286132812
2014-12-05,858.450927734375
2014-12-08,862.2706298828125
2014-12-09,858.2260131835938
2014-12-10,829.7571411132812
2014-12-11,807.15283203125
2014-12-12,833.3746337890625
2014-12-15,801.984619140625
2014-12-16,781.0656127929688
2014-12-17,787.2223510742188
2014-12-18,818.9268798828125
2014-12-19,891.571044921875
2014-12-22,876.516357421875
2014-12-23,843.3961181640625
2014-12-24,837.0598754882812
2014-12-26,841.5762329101562
2014-12-29,832.0267333984375
2014-12-30,859.956298828125
2014-12-31,873.8651733398438
2015-01-01,860.1807250976562
2015-01-02,875.95458984375
2015-01-05,935.8585815429688
2015-01-06,923.7251586914062
2015-01-07,954.7781372070312
2015-01-08,961.3165893554688
2015-01-09,932.5780639648438
2015-01-12,935.2517700195312
2015-01-13,906.5584106445312
2015-01-14,864.5851440429688
2015-01-15,874.7637329101562
2015-01-16,903.0303955078125
2015-01-19,1004.2559814453125
2015-01-20,998.1668090820312
2015-01-21,971.9223022460938
2015-01-22,987.1620483398438
2015-01-23,1003.2802124023438
2015-01-27,999.0485229492188
2015-01-28,993.8935546875
2015-01-29,1000.511474609375
2015-01-30,998.5308227539062
2015-02-02,1031.91455078125
2015-02-03,1050.801513671875
2015-02-04,986.41943359375
2015-02-05,978.3607177734375
2015-02-06,975.771728515625
2015-02-09,956.749755859375
2015-02-10,931.1544189453125
2015-02-11,957.740478515625
2015-02-12,985.5640869140625
2015-02-13,992.6777954101562
2015-02-16,1001.5921630859375
2015-02-18,1000.4890747070312
2015-02-19,978.9232788085938
2015-02-20,989.3460083007812
2015-02-23,997.6300048828125
2015-02-24,980.994140625
2015-02-25,982.8175048828125
2015-02-26,956.9747314453125
2015-02-27,963.7732543945312
2015-03-02,938.9658813476562
2015-03-03,941.7347412109375
2015-03-04,939.8438110351562
2015-03-05,927.4400634765625
2015-03-09,939.483642578125
2015-03-10,967.8248291015625
2015-03-11,956.3897094726562
2015-03-12,988.9856567382812
2015-03-13,990.5164794921875
2015-03-16,1003.3704833984375
2015-03-17,994.1181640625
2015-03-18,1036.4166259765625
2015-03-19,1022.4375610351562
2015-03-20,1004.0007934570312
2015-03-23,1022.8203735351562
2015-03-24,1098.03076171875
2015-03-25,1120.563720703125
2015-03-26,1113.090087890625
2015-03-27,1117.1871337890625
2015-03-30,1190.1234130859375
2015-03-31,1167.8372802734375
2015-04-01,1203.1123046875
2015-04-06,1180.53369140625
2015-04-07,1165.7666015625
2015-04-08,1221.211669921875
