Date,GRSE
2019-03-20,80.36495208740234
2019-03-22,80.65165710449219
2019-03-25,79.34093475341797
2019-03-26,80.73359680175781
2019-03-27,79.43951416015625
2019-03-28,82.23637390136719
2019-04-01,84.28186798095703
2019-04-02,83.61396026611328
2019-04-03,82.23637390136719
2019-04-04,81.69371795654297
2019-04-05,82.02766418457031
2019-04-08,81.94417572021484
2019-04-09,82.44511413574219
2019-04-10,82.73731994628906
2019-04-11,82.11116027832031
2019-04-12,83.07127380371094
2019-04-15,85.07500457763672
2019-04-16,84.99152374267578
2019-04-18,84.74105072021484
2019-04-22,83.40522766113281
2019-04-23,82.44511413574219
2019-04-24,81.7771987915039
2019-04-25,80.14917755126953
2019-04-26,80.90058135986328
2019-04-30,87.20396423339844
2019-05-02,98.1409912109375
2019-05-03,92.96469116210938
2019-05-06,91.54537963867188
2019-05-07,96.30423736572266
2019-05-08,95.55284118652344
2019-05-09,94.00830078125
2019-05-10,95.1771469116211
2019-05-13,93.59086608886719
2019-05-14,94.2170181274414
2019-05-15,93.6743392944336
2019-05-16,98.76716613769531
2019-05-17,97.09738159179688
2019-05-20,98.22447967529297
2019-05-21,96.09551239013672
2019-05-22,97.68180084228516
2019-05-23,98.4332046508789
2019-05-24,99.56029510498047
2019-05-27,99.8107681274414
2019-05-28,100.06123352050781
2019-05-29,97.76528930664062
2019-05-30,102.19020080566406
2019-05-31,98.47493743896484
2019-06-03,98.30797576904297
2019-06-04,100.47866821289062
2019-06-06,99.2680892944336
2019-06-07,98.3497085571289
2019-06-10,99.01762390136719
2019-06-11,98.85063934326172
2019-06-12,98.97588348388672
2019-06-13,98.3497085571289
2019-06-14,98.47493743896484
2019-06-17,98.80889129638672
2019-06-18,97.38958740234375
2019-06-19,96.30423736572266
2019-06-20,98.72541809082031
2019-06-21,98.3497085571289
2019-06-24,98.60018920898438
2019-06-25,98.64192199707031
2019-06-26,98.3497085571289
2019-06-27,99.2263412475586
2019-06-28,103.23381805419922
2019-07-01,102.94158935546875
2019-07-02,105.57147979736328
2019-07-03,102.94158935546875
2019-07-04,102.35717010498047
2019-07-05,99.56029510498047
2019-07-08,98.30797576904297
2019-07-09,99.2680892944336
2019-07-10,97.64005279541016
2019-07-11,98.64192199707031
2019-07-12,98.0574951171875
2019-07-15,100.26994323730469
2019-07-16,100.72914123535156
2019-07-17,105.02882385253906
2019-07-18,110.07987213134766
2019-07-19,110.7477798461914
2019-07-22,109.20325469970703
2019-07-23,109.49544525146484
2019-07-24,105.48799896240234
2019-07-25,108.70230102539062
2019-07-26,109.37022399902344
2019-07-29,111.12349700927734
2019-07-30,110.45558166503906
2019-07-31,113.4194107055664
2019-08-01,112.83499908447266
2019-08-02,112.70977783203125
2019-08-05,109.6207046508789
2019-08-06,111.16523742675781
2019-08-07,110.58080291748047
2019-08-08,111.20696258544922
2019-08-09,112.16709899902344
2019-08-13,110.62255859375
2019-08-14,109.20325469970703
2019-08-16,106.8238296508789
2019-08-19,108.49357604980469
2019-08-20,106.3228759765625
2019-08-21,107.82568359375
2019-08-22,105.52973175048828
2019-08-23,104.69486236572266
2019-08-26,108.70230102539062
2019-08-27,114.04557800292969
2019-08-28,110.2051010131836
2019-08-29,110.62255859375
2019-08-30,111.20696258544922
2019-09-03,110.07987213134766
2019-09-04,113.377685546875
2019-09-05,113.4194107055664
2019-09-06,113.377685546875
2019-09-09,114.92221069335938
2019-09-11,117.84432220458984
2019-09-12,117.93096923828125
2019-09-13,118.92708587646484
2019-09-16,122.04531860351562
2019-09-17,123.950927734375
2019-09-18,136.9869842529297
2019-09-19,134.86485290527344
2019-09-20,132.5694580078125
2019-09-23,136.46726989746094
2019-09-24,153.22793579101562
2019-09-25,153.53111267089844
2019-09-26,152.18850708007812
2019-09-27,155.56661987304688
2019-09-30,153.14132690429688
2019-10-01,143.5699920654297
2019-10-03,143.26686096191406
2019-10-04,147.25128173828125
2019-10-07,149.46005249023438
2019-10-09,148.4639434814453
2019-10-10,146.9048309326172
2019-10-11,143.3101348876953
2019-10-14,145.6488494873047
2019-10-15,148.5072479248047
2019-10-16,146.68826293945312
2019-10-17,146.34178161621094
2019-10-18,151.84207153320312
2019-10-22,159.6376953125
2019-10-23,157.99195861816406
2019-10-24,155.8698272705078
2019-10-25,168.299560546875
2019-10-27,178.95359802246094
2019-10-29,183.67433166503906
2019-10-30,178.91030883789062
2019-10-31,184.23733520507812
2019-11-01,201.777587890625
2019-11-04,207.9707794189453
2019-11-05,198.44276428222656
2019-11-06,193.7220458984375
2019-11-07,198.05294799804688
2019-11-08,196.06072998046875
2019-11-11,193.1156768798828
2019-11-13,189.7809295654297
2019-11-14,188.22178649902344
2019-11-15,193.0291290283203
2019-11-18,205.1556854248047
2019-11-19,201.60430908203125
2019-11-20,197.83642578125
2019-11-21,194.32838439941406
2019-11-22,191.9463348388672
2019-11-25,188.69818115234375
2019-11-26,180.42611694335938
2019-11-27,179.6898651123047
2019-11-28,175.35894775390625
2019-11-29,182.9813690185547
2019-12-02,178.17404174804688
2019-12-03,174.75259399414062
2019-12-04,174.40614318847656
2019-12-05,173.8430938720703
2019-12-06,181.42222595214844
2019-12-09,181.68209838867188
2019-12-10,176.05186462402344
2019-12-11,169.90200805664062
2019-12-12,170.2484588623047
2019-12-13,175.74874877929688
2019-12-16,173.1068572998047
2019-12-17,173.9730682373047
2019-12-18,170.89808654785156
2019-12-19,171.63433837890625
2019-12-20,172.9769287109375
2019-12-23,177.69764709472656
2019-12-24,178.30397033691406
2019-12-26,174.70932006835938
2019-12-27,173.58326721191406
2019-12-30,172.93360900878906
2019-12-31,172.2406768798828
2020-01-01,172.02413940429688
2020-01-02,181.7253875732422
2020-01-03,177.6110382080078
2020-01-06,167.5199737548828
2020-01-07,169.03582763671875
2020-01-08,167.04359436035156
2020-01-09,171.93753051757812
2020-01-10,173.71319580078125
2020-01-13,176.744873046875
2020-01-14,183.3278350830078
2020-01-15,194.37168884277344
2020-01-16,190.12741088867188
2020-01-17,188.82809448242188
2020-01-20,188.35169982910156
2020-01-21,186.40280151367188
2020-01-22,181.4655303955078
2020-01-23,176.91807556152344
2020-01-24,179.2567901611328
2020-01-27,178.08743286132812
2020-01-28,182.24510192871094
2020-01-29,185.23345947265625
2020-01-30,184.88697814941406
2020-01-31,184.0207977294922
2020-02-03,152.05862426757812
2020-02-04,150.1529998779297
2020-02-05,156.4761199951172
2020-02-06,157.2989959716797
2020-02-07,155.8698272705078
2020-02-10,149.24351501464844
2020-02-11,149.97972106933594
2020-02-12,151.01919555664062
2020-02-13,149.76321411132812
2020-02-14,147.0347137451172
2020-02-17,142.74713134765625
2020-02-18,149.02699279785156
2020-02-19,159.20458984375
2020-02-20,157.51553344726562
2020-02-24,150.8892364501953
2020-02-25,149.89312744140625
2020-02-26,148.5072479248047
2020-02-27,145.17242431640625
2020-02-28,132.04974365234375
2020-03-02,136.250732421875
2020-03-03,142.87704467773438
2020-03-04,136.2074432373047
2020-03-05,134.04197692871094
2020-03-06,128.23851013183594
2020-03-09,124.29742431640625
2020-03-11,127.54561614990234
2020-03-12,109.74549865722656
2020-03-13,117.93096923828125
2020-03-16,111.82435607910156
2020-03-17,113.72997283935547
2020-03-18,110.69831848144531
2020-03-19,119.10030364990234
2020-03-20,120.22637176513672
2020-03-23,105.28466033935547
2020-03-24,106.7138671875
2020-03-25,109.78882598876953
2020-03-26,115.40483856201172
2020-03-27,121.75572204589844
2020-03-30,114.40682983398438
2020-03-31,123.93316650390625
2020-04-01,125.06727600097656
2020-04-03,129.1046142578125
2020-04-07,140.94448852539062
2020-04-08,138.44952392578125
2020-04-09,140.62693786621094
2020-04-13,142.53221130371094
2020-04-15,141.62493896484375
2020-04-16,139.3114013671875
2020-04-17,148.79238891601562
2020-04-20,143.258056640625
2020-04-21,137.95050048828125
2020-04-22,134.9111785888672
2020-04-23,135.5008544921875
2020-04-24,129.5128631591797
2020-04-27,127.60760498046875
2020-04-28,125.33941650390625
2020-04-29,126.20134735107422
2020-04-30,124.84043884277344
2020-05-04,118.35347747802734
2020-05-05,133.1873321533203
2020-05-06,130.87379455566406
2020-05-07,125.47553253173828
2020-05-08,124.79507446289062
2020-05-11,125.97454833984375
2020-05-12,124.79507446289062
2020-05-13,126.70032501220703
2020-05-14,124.9765396118164
2020-05-15,130.9645233154297
2020-05-18,125.33941650390625
2020-05-19,124.84043884277344
2020-05-20,125.92919921875
2020-05-21,126.42819213867188
2020-05-22,122.57228088378906
2020-05-26,121.71036529541016
2020-05-27,122.43617248535156
2020-05-28,124.84043884277344
2020-05-29,128.74168395996094
2020-06-01,134.00389099121094
2020-06-02,136.0452423095703
2020-06-03,134.7750701904297
2020-06-04,135.31944274902344
2020-06-05,139.90113830566406
2020-06-08,140.03724670410156
2020-06-09,136.7710418701172
2020-06-10,152.01316833496094
2020-06-11,164.9871826171875
2020-06-12,165.44081115722656
2020-06-15,169.88645935058594
2020-06-16,167.75436401367188
2020-06-17,180.32005310058594
2020-06-18,180.68296813964844
2020-06-19,178.55084228515625
2020-06-22,191.20730590820312
2020-06-23,190.3453826904297
2020-06-24,186.1265869140625
2020-06-25,183.49549865722656
2020-06-26,191.75164794921875
2020-06-29,192.20526123046875
2020-06-30,194.60955810546875
2020-07-01,195.92507934570312
2020-07-02,197.24061584472656
2020-07-03,198.9644317626953
2020-07-06,202.18528747558594
2020-07-07,198.64688110351562
2020-07-08,195.8343963623047
2020-07-09,200.91506958007812
2020-07-10,199.00982666015625
2020-07-13,194.70028686523438
2020-07-14,190.5721893310547
2020-07-15,180.5922393798828
2020-07-16,184.22128295898438
2020-07-17,187.30601501464844
2020-07-20,184.6749267578125
2020-07-21,180.4561309814453
2020-07-22,178.05184936523438
2020-07-23,179.54885864257812
2020-07-24,183.13258361816406
2020-07-27,184.6295623779297
2020-07-28,178.6869659423828
2020-07-29,185.12860107421875
2020-07-30,176.96311950683594
2020-07-31,176.87242126464844
2020-08-03,178.59625244140625
2020-08-04,193.74766540527344
2020-08-05,189.1659393310547
2020-08-06,189.71029663085938
2020-08-07,183.6769256591797
2020-08-10,196.87771606445312
2020-08-11,211.2126007080078
2020-08-12,206.90306091308594
2020-08-13,212.30133056640625
2020-08-14,198.82835388183594
2020-08-17,193.43008422851562
2020-08-18,189.1659393310547
2020-08-19,194.20130920410156
2020-08-20,195.33538818359375
2020-08-21,193.9290771484375
2020-08-24,189.57418823242188
2020-08-25,189.3927764892578
2020-08-26,194.74560546875
2020-08-27,192.97645568847656
2020-08-28,193.56619262695312
2020-08-31,180.54685974121094
2020-09-01,177.87037658691406
2020-09-02,185.03785705566406
2020-09-03,185.8600311279297
2020-09-04,183.07373046875
2020-09-07,177.09005737304688
2020-09-08,166.72132873535156
2020-09-09,166.08184814453125
2020-09-10,169.78170776367188
2020-09-11,164.3461456298828
2020-09-14,172.7050323486328
2020-09-15,171.42605590820312
2020-09-16,173.7099151611328
2020-09-17,168.36572265625
2020-09-18,166.31024169921875
2020-09-21,159.4586944580078
2020-09-22,155.9872283935547
2020-09-23,157.9969940185547
2020-09-24,155.3934326171875
2020-09-25,158.31675720214844
2020-09-28,167.63487243652344
2020-09-29,174.80618286132812
2020-09-30,197.64474487304688
2020-10-01,200.65940856933594
2020-10-05,200.0199432373047
2020-10-06,201.39024353027344
2020-10-07,198.14718627929688
2020-10-08,197.46202087402344
2020-10-09,198.3755340576172
2020-10-12,186.72787475585938
2020-10-13,181.93182373046875
2020-10-14,183.25643920898438
2020-10-15,181.109619140625
2020-10-16,180.56149291992188
2020-10-19,177.1356964111328
2020-10-20,176.40487670898438
2020-10-21,175.9024200439453
2020-10-22,176.5876007080078
2020-10-23,181.3380126953125
2020-10-26,183.25643920898438
2020-10-27,179.191162109375
2020-10-28,178.68873596191406
2020-10-29,176.9073028564453
2020-10-30,176.3135223388672
2020-11-02,173.7099151611328
2020-11-03,173.34451293945312
2020-11-04,172.97909545898438
2020-11-05,173.3901824951172
2020-11-06,174.12103271484375
2020-11-09,175.21726989746094
2020-11-10,171.97421264648438
2020-11-11,173.02476501464844
2020-11-12,171.33474731445312
2020-11-13,175.6283721923828
2020-11-14,176.3135223388672
2020-11-17,175.6283721923828
2020-11-18,172.65936279296875
2020-11-19,178.87144470214844
2020-11-20,182.02316284179688
2020-11-23,179.0084228515625
2020-11-24,178.5060272216797
2020-11-25,176.67893981933594
2020-11-26,176.0851287841797
2020-11-27,176.5876007080078
2020-12-01,177.45545959472656
2020-12-02,176.5876007080078
2020-12-03,180.28741455078125
2020-12-04,179.69363403320312
2020-12-07,181.2009735107422
2020-12-08,179.2825469970703
2020-12-09,180.74420166015625
2020-12-10,179.46524047851562
2020-12-11,177.6381378173828
2020-12-14,179.32821655273438
2020-12-15,180.42446899414062
2020-12-16,196.4571075439453
2020-12-17,186.91061401367188
2020-12-18,183.530517578125
2020-12-21,172.79637145996094
2020-12-22,170.64959716796875
2020-12-23,178.140625
2020-12-24,176.9073028564453
2020-12-28,183.530517578125
2020-12-29,180.33311462402344
2020-12-30,178.5060272216797
2020-12-31,177.5924835205078
2021-01-01,184.3983612060547
2021-01-04,182.11453247070312
2021-01-05,179.2825469970703
2021-01-06,179.09982299804688
2021-01-07,178.27764892578125
2021-01-08,178.64303588867188
2021-01-11,178.82577514648438
2021-01-12,177.9122314453125
2021-01-13,177.5011444091797
2021-01-14,180.56149291992188
2021-01-15,178.64303588867188
2021-01-18,175.30865478515625
2021-01-19,175.40000915527344
2021-01-20,175.3543243408203
2021-01-21,171.65444946289062
2021-01-22,168.68544006347656
2021-01-25,168.27438354492188
2021-01-27,166.99539184570312
2021-01-28,160.7833251953125
2021-01-29,164.8942413330078
2021-02-01,168.41139221191406
2021-02-02,171.42605590820312
2021-02-03,170.5125274658203
2021-02-04,172.7050323486328
2021-02-05,169.6903533935547
2021-02-08,185.3119354248047
2021-02-09,179.83067321777344
2021-02-10,176.63327026367188
2021-02-11,179.191162109375
2021-02-12,181.109619140625
2021-02-15,181.8404541015625
2021-02-16,181.15528869628906
2021-02-17,190.70449829101562
2021-02-18,189.4002227783203
2021-02-19,184.46258544921875
2021-02-22,185.11473083496094
2021-02-23,184.416015625
2021-02-24,186.0463409423828
2021-02-25,186.23265075683594
2021-02-26,184.50918579101562
2021-03-01,185.76687622070312
2021-03-02,196.5737762451172
2021-03-03,200.0673828125
2021-03-04,193.9185791015625
2021-03-05,188.74806213378906
2021-03-08,193.26646423339844
2021-03-09,189.91262817382812
2021-03-10,191.31005859375
2021-03-12,193.592529296875
2021-03-15,190.89080810546875
2021-03-16,188.74806213378906
2021-03-17,184.416015625
2021-03-18,176.9163818359375
2021-03-19,175.98472595214844
2021-03-22,178.31381225585938
2021-03-23,185.16128540039062
2021-03-24,179.2920379638672
2021-03-25,174.02835083007812
2021-03-26,177.28903198242188
2021-03-30,173.79544067382812
2021-03-31,172.21163940429688
2021-04-01,177.52197265625
2021-04-05,172.2582244873047
2021-04-06,173.09671020507812
2021-04-07,172.16510009765625
2021-04-08,174.02835083007812
2021-04-09,173.00350952148438
2021-04-12,166.80821228027344
2021-04-13,164.99154663085938
2021-04-15,164.8983612060547
2021-04-16,168.2987823486328
2021-04-19,163.96673583984375
2021-04-20,164.4325408935547
2021-04-22,164.15306091308594
2021-04-23,164.1996307373047
2021-04-26,165.36422729492188
2021-04-27,165.45738220214844
2021-04-28,167.27403259277344
2021-04-29,167.50692749023438
2021-04-30,163.5009307861328
2021-05-03,162.289794921875
2021-05-04,160.1005096435547
2021-05-05,162.6158905029297
2021-05-06,162.84878540039062
2021-05-07,159.30857849121094
2021-05-10,159.40176391601562
2021-05-11,165.27101135253906
2021-05-12,172.0253143310547
2021-05-14,165.73684692382812
2021-05-17,169.23046875
2021-05-18,166.0629119873047
2021-05-19,168.2987823486328
2021-05-20,173.2364501953125
2021-05-21,172.8172149658203
2021-05-24,173.32960510253906
2021-05-25,172.0253143310547
2021-05-26,174.95997619628906
2021-05-27,172.16510009765625
2021-05-28,169.5564727783203
2021-05-31,167.41375732421875
2021-06-01,169.46334838867188
2021-06-02,170.34840393066406
2021-06-03,173.00350952148438
2021-06-04,172.21163940429688
2021-06-07,189.63311767578125
2021-06-08,191.5895233154297
2021-06-09,185.11473083496094
2021-06-10,191.3566131591797
2021-06-11,191.26348876953125
2021-06-14,187.44375610351562
2021-06-15,186.23265075683594
2021-06-16,190.0057830810547
2021-06-17,184.18309020996094
2021-06-18,180.92236328125
2021-06-21,188.09593200683594
2021-06-22,188.60830688476562
2021-06-23,194.6173095703125
2021-06-24,196.20111083984375
2021-06-25,194.19810485839844
2021-06-28,191.54296875
2021-06-29,194.19810485839844
2021-06-30,189.7728729248047
2021-07-01,187.72328186035156
2021-07-02,190.79766845703125
2021-07-05,194.058349609375
2021-07-06,188.6549072265625
2021-07-07,188.3754425048828
2021-07-08,186.1394805908203
2021-07-09,186.09292602539062
2021-07-12,185.39422607421875
2021-07-13,189.3536376953125
2021-07-14,191.4963836669922
2021-07-15,187.16432189941406
2021-07-16,187.44375610351562
2021-07-19,189.86602783203125
2021-07-20,185.7202911376953
2021-07-22,190.51817321777344
2021-07-23,189.1673126220703
2021-07-26,195.45579528808594
2021-07-27,193.45277404785156
2021-07-28,188.6549072265625
2021-07-29,186.1394805908203
2021-07-30,184.2762451171875
2021-08-02,183.53097534179688
2021-08-03,189.26048278808594
2021-08-04,185.99977111816406
2021-08-05,186.09292602539062
2021-08-06,186.698486328125
2021-08-09,184.88180541992188
2021-08-10,178.36041259765625
2021-08-11,173.84201049804688
2021-08-12,179.33860778808594
2021-08-13,178.03433227539062
2021-08-16,177.00955200195312
2021-08-17,174.16810607910156
2021-08-18,177.1027374267578
2021-08-20,172.4911346435547
2021-08-23,171.18685913085938
2021-08-24,172.35140991210938
2021-08-25,173.93516540527344
2021-08-26,172.910400390625
2021-08-27,171.09371948242188
2021-08-30,172.9569549560547
2021-08-31,176.12449645996094
2021-09-01,177.52197265625
2021-09-02,181.13047790527344
2021-09-03,182.6301727294922
2021-09-06,183.42686462402344
2021-09-07,183.9892120361328
2021-09-08,182.723876953125
2021-09-09,182.25523376464844
2021-09-13,181.69285583496094
2021-09-14,180.19320678710938
2021-09-15,180.80242919921875
2021-09-16,183.84861755371094
2021-09-17,181.97402954101562
2021-09-20,178.2248992919922
2021-09-21,179.39649963378906
2021-09-22,178.83412170410156
2021-09-23,180.47438049316406
2021-09-24,177.94374084472656
2021-09-27,178.552978515625
2021-09-28,178.7404022216797
2021-09-29,178.7404022216797
2021-09-30,181.1773681640625
2021-10-01,175.1318817138672
2021-10-04,178.97471618652344
2021-10-05,185.3014373779297
2021-10-06,182.9582061767578
2021-10-07,198.5171356201172
2021-10-08,194.43995666503906
2021-10-11,195.7989959716797
2021-10-12,212.24838256835938
2021-10-13,212.24838256835938
2021-10-14,207.09329223632812
2021-10-18,215.76321411132812
2021-10-19,203.10984802246094
2021-10-20,203.67221069335938
2021-10-21,210.5612335205078
2021-10-22,210.28009033203125
2021-10-25,207.93685913085938
2021-10-26,207.70252990722656
2021-10-27,209.2490692138672
2021-10-28,208.45237731933594
2021-10-29,205.54678344726562
2021-11-01,206.39031982421875
2021-11-02,211.73284912109375
2021-11-03,231.97824096679688
2021-11-04,246.03750610351562
2021-11-08,247.39666748046875
2021-11-09,242.05404663085938
2021-11-10,236.66465759277344
2021-11-11,255.6916046142578
2021-11-12,248.75570678710938
2021-11-15,243.08511352539062
2021-11-16,245.61575317382812
2021-11-17,237.88314819335938
2021-11-18,232.8218231201172
2021-11-22,216.65359497070312
2021-11-23,226.68258666992188
2021-11-24,223.8707275390625
2021-11-25,227.33868408203125
2021-11-26,212.7638702392578
2021-11-29,207.70252990722656
2021-11-30,207.46824645996094
2021-12-01,220.68392944335938
2021-12-02,221.4806365966797
2021-12-03,226.6357421875
2021-12-06,225.55783081054688
2021-12-07,220.82455444335938
2021-12-08,225.04232788085938
2021-12-09,226.0264892578125
2021-12-10,223.35523986816406
2021-12-13,221.0588836669922
2021-12-14,218.99684143066406
2021-12-15,214.59158325195312
2021-12-16,214.16983032226562
2021-12-17,206.67152404785156
2021-12-20,196.64256286621094
2021-12-21,201.7507781982422
2021-12-22,202.21942138671875
2021-12-23,203.06298828125
2021-12-24,200.15740966796875
2021-12-27,197.0175018310547
2021-12-28,200.53233337402344
2021-12-29,206.296630859375
2021-12-30,205.31246948242188
2021-12-31,209.34280395507812
2022-01-03,209.71768188476562
2022-01-04,211.02987670898438
2022-01-05,217.028564453125
2022-01-06,216.2787322998047
2022-01-07,245.33453369140625
2022-01-10,233.75906372070312
2022-01-11,232.4000244140625
2022-01-12,239.9920196533203
2022-01-13,237.9768829345703
2022-01-14,236.05545043945312
2022-01-17,233.10299682617188
2022-01-18,226.4951171875
2022-01-19,233.00926208496094
2022-01-20,231.04095458984375
2022-01-21,225.0891876220703
2022-01-24,214.12294006347656
2022-01-25,218.01268005371094
2022-01-27,217.91896057128906
2022-01-28,223.12091064453125
2022-01-31,226.30767822265625
2022-02-01,220.6370849609375
2022-02-02,223.02716064453125
2022-02-03,230.57232666015625
2022-02-04,229.9162139892578
2022-02-07,229.30699157714844
2022-02-08,227.80734252929688
2022-02-09,223.73013305664062
2022-02-10,222.79283142089844
2022-02-11,223.402099609375
2022-02-14,210.37380981445312
2022-02-15,214.49786376953125
2022-02-16,218.0595245361328
2022-02-17,213.70115661621094
2022-02-18,210.60813903808594
2022-02-21,207.23388671875
2022-02-22,202.10459899902344
2022-02-23,210.63746643066406
2022-02-24,195.68096923828125
2022-02-25,210.30191040039062
2022-02-28,209.53488159179688
2022-03-02,215.7667694091797
2022-03-03,215.9105987548828
2022-03-04,218.2115936279297
2022-03-07,214.4724578857422
2022-03-08,220.51260375976562
2022-03-09,218.69097900390625
2022-03-10,218.25950622558594
2022-03-11,221.23167419433594
2022-03-14,217.30078125
2022-03-15,207.905029296875
2022-03-16,221.13577270507812
2022-03-17,226.84033203125
2022-03-21,223.14913940429688
2022-03-22,224.97076416015625
2022-03-23,223.43679809570312
2022-03-24,221.56724548339844
2022-03-25,218.30747985839844
2022-03-28,214.42454528808594
2022-03-29,216.342041015625
2022-03-30,216.43792724609375
2022-03-31,217.3487091064453
2022-04-01,221.27960205078125
2022-04-04,235.133544921875
2022-04-05,239.97523498535156
2022-04-06,236.66754150390625
2022-04-07,233.6954345703125
2022-04-08,241.5092010498047
2022-04-11,259.53369140625
2022-04-12,299.84918212890625
2022-04-13,284.7967834472656
2022-04-18,292.083251953125
2022-04-19,275.1613464355469
2022-04-20,278.1814270019531
2022-04-21,297.64404296875
2022-04-22,304.7387390136719
2022-04-25,287.3375244140625
2022-04-26,291.939453125
2022-04-27,285.8034973144531
2022-04-28,279.3798522949219
2022-04-29,271.9974670410156
2022-05-02,278.0855407714844
2022-05-04,267.4434509277344
2022-05-05,270.4634704589844
2022-05-06,265.04656982421875
2022-05-09,262.07440185546875
2022-05-10,270.51141357421875
2022-05-11,269.5526428222656
2022-05-12,267.6830749511719
2022-05-13,271.7578430175781
2022-05-16,266.14910888671875
2022-05-17,292.8982849121094
2022-05-18,287.6251220703125
2022-05-19,276.88714599609375
2022-05-20,296.7332763671875
2022-05-23,297.7878723144531
2022-05-24,290.6451721191406
2022-05-25,257.1368103027344
2022-05-26,246.7823486328125
2022-05-27,255.6028289794922
2022-05-30,253.2059783935547
2022-05-31,248.69984436035156
2022-06-01,243.570556640625
2022-06-02,248.50814819335938
2022-06-03,244.9607391357422
2022-06-06,235.61289978027344
2022-06-07,239.3999786376953
2022-06-08,233.93508911132812
2022-06-09,231.63412475585938
2022-06-10,228.51817321777344
2022-06-13,216.19822692871094
2022-06-14,221.03988647460938
2022-06-15,219.93734741210938
2022-06-16,209.9663543701172
2022-06-17,212.98638916015625
2022-06-20,202.1525115966797
2022-06-21,211.7400360107422
2022-06-22,204.50148010253906
2022-06-23,209.15139770507812
2022-06-24,220.36875915527344
2022-06-27,216.38995361328125
2022-06-28,228.99752807617188
2022-06-29,222.1424560546875
2022-06-30,214.90390014648438
2022-07-01,211.45240783691406
2022-07-04,215.2394561767578
2022-07-05,217.25283813476562
2022-07-06,228.18258666992188
2022-07-07,228.2784881591797
2022-07-08,230.62741088867188
2022-07-11,227.46353149414062
2022-07-12,236.04432678222656
2022-07-13,230.38771057128906
2022-07-14,218.2115936279297
2022-07-15,224.44346618652344
2022-07-18,225.54603576660156
2022-07-19,236.76341247558594
2022-07-20,239.0644073486328
2022-07-21,243.1390838623047
2022-07-22,245.4401092529297
2022-07-25,236.3799285888672
2022-07-26,235.1814727783203
2022-07-27,243.23495483398438
2022-07-28,244.52928161621094
2022-07-29,246.5906219482422
2022-08-01,250.37767028808594
2022-08-02,254.7400360107422
2022-08-03,245.05662536621094
2022-08-04,242.94735717773438
