Date,KPRMILL
2008-10-31,3.501295328140259
2008-11-03,3.6069538593292236
2008-11-04,3.905712127685547
2008-11-05,3.6907520294189453
2008-11-06,3.3883509635925293
2008-11-07,3.6980397701263428
2008-11-10,3.628814458847046
2008-11-11,3.5304436683654785
2008-11-12,3.450288772583008
2008-11-14,3.596025228500366
2008-11-17,3.632458209991455
2008-11-18,3.2499024868011475
2008-11-19,3.4211413860321045
2008-11-20,3.46121883392334
2008-11-21,3.351917028427124
2008-11-24,3.279049873352051
2008-11-25,3.1333141326904297
2008-11-26,3.2499024868011475
2008-11-27,3.2499024868011475
2008-11-28,3.1333141326904297
2008-12-01,3.2061820030212402
2008-12-02,3.020369052886963
2008-12-03,3.311840295791626
2008-12-04,3.351917028427124
2008-12-05,3.1296701431274414
2008-12-08,3.359203815460205
2008-12-10,3.3992810249328613
2008-12-11,3.570521116256714
2008-12-12,3.6798226833343506
2008-12-15,3.6069538593292236
2008-12-16,3.5850932598114014
2008-12-17,3.818270444869995
2008-12-18,3.909355878829956
2008-12-19,3.752690315246582
2008-12-22,3.632458209991455
2008-12-23,3.351917028427124
2008-12-24,3.2499024868011475
2008-12-26,3.14788818359375
2008-12-29,3.2426154613494873
2008-12-30,3.46121883392334
2008-12-31,3.3883509635925293
2009-01-02,3.7454042434692383
2009-01-05,3.359203815460205
2009-01-06,3.2316858768463135
2009-01-07,3.238971710205078
2009-01-09,3.1916089057922363
2009-01-12,2.772618532180786
2009-01-13,2.6633169651031494
2009-01-14,2.8673465251922607
2009-01-15,2.73618483543396
2009-01-16,2.634169816970825
2009-01-19,2.3572723865509033
2009-01-20,2.4009928703308105
2009-01-21,2.2734737396240234
2009-01-22,2.014793634414673
2009-01-23,1.8216941356658936
2009-01-27,1.8180512189865112
2009-01-28,1.930996060371399
2009-01-29,2.036654472351074
2009-01-30,1.9783602952957153
2009-02-02,1.945569634437561
2009-02-03,2.029367446899414
2009-02-04,1.8544847965240479
2009-02-05,1.7706862688064575
2009-02-06,1.781616449356079
2009-02-09,1.9091352224349976
2009-02-10,1.8945621252059937
2009-02-11,1.9054921865463257
2009-02-12,1.930996060371399
2009-02-13,1.9892899990081787
2009-02-16,2.040297746658325
2009-02-17,1.9601432085037231
2009-02-18,1.9783602952957153
2009-02-19,1.8945621252059937
2009-02-20,1.7706862688064575
2009-02-24,1.814407229423523
2009-02-25,1.6796019077301025
2009-02-26,1.6431680917739868
2009-02-27,1.675958514213562
2009-03-02,1.5921608209609985
2009-03-03,1.5958044528961182
2009-03-04,1.5848745107650757
2009-03-05,1.5812309980392456
2009-03-06,1.5156491994857788
2009-03-09,1.6395249366760254
2009-03-12,1.6468110084533691
2009-03-13,1.745182991027832
2009-03-16,1.6395249366760254
2009-03-17,1.6613850593566895
2009-03-18,1.6468110084533691
2009-03-19,1.6030910015106201
2009-03-20,1.675958514213562
2009-03-23,1.6978188753128052
2009-03-24,1.6176645755767822
2009-03-25,1.5411534309387207
2009-03-26,1.6395249366760254
2009-03-27,1.5375101566314697
2009-03-30,1.508363127708435
2009-03-31,1.508363127708435
2009-04-01,1.5302231311798096
2009-04-02,1.6030910015106201
2009-04-06,1.745182991027832
2009-04-08,1.930996060371399
2009-04-09,1.9783602952957153
2009-04-13,2.051227569580078
2009-04-15,2.360915184020996
2009-04-16,2.215179443359375
2009-04-17,2.160529375076294
2009-04-20,2.153242349624634
2009-04-21,2.178746461868286
2009-04-22,2.113165855407715
2009-04-23,2.156886100769043
2009-04-24,2.204249858856201
2009-04-27,2.426497220993042
2009-04-28,2.349984645843506
2009-04-29,2.331768751144409
2009-04-30,2.298977851867676
2009-05-04,2.4155666828155518
2009-05-05,2.4920778274536133
2009-05-06,2.4920778274536133
2009-05-07,2.732541799545288
2009-05-08,2.717968463897705
2009-05-11,2.798121929168701
2009-05-12,3.01672625541687
2009-05-13,2.885563611984253
2009-05-14,3.01672625541687
2009-05-15,2.9839351177215576
2009-05-18,3.060446262359619
2009-05-19,3.0094387531280518
2009-05-20,3.162461996078491
2009-05-21,3.049515962600708
2009-05-22,3.2025387287139893
2009-05-25,3.322770118713379
2009-05-26,3.4247844219207764
2009-05-27,3.596025228500366
2009-05-28,3.778193473815918
2009-05-29,3.9676499366760254
2009-06-01,4.168035984039307
2009-06-02,4.379353046417236
2009-06-03,4.601599216461182
2009-06-04,4.809272289276123
2009-06-05,5.049736022949219
2009-06-08,4.798342704772949
2009-06-09,4.641676902770996
2009-06-10,4.415785312652588
2009-06-11,4.197183609008789
2009-06-12,3.9895095825195312
2009-06-15,3.8292016983032227
2009-06-16,4.022301197052002
2009-06-17,4.084238529205322
2009-06-18,4.029587268829346
2009-06-19,4.113386631011963
2009-06-22,4.160749912261963
2009-06-23,4.022301197052002
2009-06-24,3.9348599910736084
2009-06-25,4.109742164611816
2009-06-26,4.146176338195801
2009-06-29,4.353848934173584
2009-06-30,4.28826904296875
2009-07-01,4.113386631011963
2009-07-02,4.120672702789307
2009-07-03,4.124316692352295
2009-07-06,4.095168113708496
2009-07-07,3.840131998062134
2009-07-08,3.7162561416625977
2009-07-09,3.617885112762451
2009-07-10,3.4211413860321045
2009-07-13,3.1442439556121826
2009-07-14,3.322770118713379
2009-07-15,3.603311777114868
2009-07-16,3.4466466903686523
2009-07-17,3.4247844219207764
2009-07-20,3.617885112762451
2009-07-21,3.5085833072662354
2009-07-22,3.6069538593292236
2009-07-23,3.603311777114868
2009-07-24,3.865635395050049
2009-07-27,3.861992120742798
2009-07-28,3.785480260848999
2009-07-29,3.7964107990264893
2009-07-30,3.905712127685547
2009-07-31,3.9712929725646973
2009-08-03,4.157106399536133
2009-08-04,3.898426055908203
2009-08-05,4.240904808044434
2009-08-06,4.197183609008789
2009-08-07,4.0660223960876465
2009-08-10,4.058734893798828
2009-08-11,4.109742164611816
2009-08-12,4.521445274353027
2009-08-13,4.521443843841553
2009-08-14,4.352031230926514
2009-08-17,4.182619094848633
2009-08-18,4.193913459777832
2009-08-19,4.205206871032715
2009-08-20,4.224031448364258
2009-08-21,4.280503749847412
2009-08-24,4.352031230926514
2009-08-25,4.419796466827393
2009-08-26,4.51015043258667
2009-08-27,4.525209426879883
2009-08-28,4.525209426879883
2009-08-31,4.53273868560791
2009-09-01,4.495091438293457
2009-09-02,4.51015043258667
2009-09-03,4.517680644989014
2009-09-04,4.7812113761901855
2009-09-07,5.063567161560059
2009-09-08,5.27815580368042
2009-09-09,5.135096073150635
2009-09-10,5.263097286224365
2009-09-11,5.2254509925842285
2009-09-14,5.142626762390137
2009-09-15,5.696042060852051
2009-09-16,5.808984279632568
2009-09-17,5.8240437507629395
2009-09-18,6.128986358642578
2009-09-22,6.26828145980835
2009-09-23,5.888044834136963
2009-09-24,5.760042190551758
2009-09-25,5.8579254150390625
2009-09-29,5.801454544067383
2009-09-30,5.936985015869141
2009-10-01,6.102633476257324
2009-10-05,5.936985015869141
2009-10-06,5.914396286010742
2009-10-07,5.970867156982422
2009-10-08,5.816513538360596
2009-10-09,5.665923595428467
2009-10-12,5.726161003112793
2009-10-13,5.726161003112793
2009-10-14,5.948277950286865
2009-10-15,5.778866767883301
2009-10-16,5.680983066558838
2009-10-20,5.7223944664001465
2009-10-21,5.6696882247924805
2009-10-22,5.7223944664001465
2009-10-23,5.876748561859131
2009-10-26,5.684747695922852
2009-10-27,5.748749256134033
2009-10-28,5.696042060852051
2009-10-29,5.8918070793151855
2009-10-30,6.0348687171936035
2009-11-03,5.342156410217285
2009-11-04,5.345922946929932
2009-11-05,5.522863388061523
2009-11-06,5.571805000305176
2009-11-09,5.458863258361816
2009-11-10,5.635806560516357
2009-11-11,5.481451511383057
2009-11-12,5.5078043937683105
2009-11-13,5.4325103759765625
2009-11-16,5.624511241912842
2009-11-17,5.4965105056762695
2009-11-18,5.99722146987915
2009-11-19,5.854160785675049
2009-11-20,5.696042060852051
2009-11-23,5.925690650939941
2009-11-24,6.347341060638428
2009-11-25,6.4000468254089355
2009-11-26,6.245692253112793
2009-11-27,6.110162734985352
2009-11-30,6.1402812004089355
2009-12-01,7.183112144470215
2009-12-02,6.900755882263184
2009-12-03,6.697463035583496
2009-12-04,6.832992076873779
2009-12-07,6.467811584472656
2009-12-08,6.437693119049072
2009-12-09,6.558166027069092
2009-12-10,6.558166027069092
2009-12-11,6.6146368980407715
2009-12-14,6.908288955688477
2009-12-15,6.776519298553467
2009-12-16,6.994877338409424
2009-12-17,6.927108287811279
2009-12-18,6.776519298553467
2009-12-21,6.80663537979126
2009-12-22,6.799108028411865
2009-12-23,6.802873611450195
2009-12-24,6.874403476715088
2009-12-29,7.446643352508545
2009-12-30,7.529466152191162
2009-12-31,7.623584747314453
2010-01-04,7.397700786590576
2010-01-05,7.4127607345581055
2010-01-06,7.322406768798828
2010-01-07,7.928528308868408
2010-01-08,7.529466152191162
2010-01-11,7.457937717437744
2010-01-12,7.548290252685547
2010-01-13,7.4127607345581055
2010-01-14,7.461701393127441
2010-01-15,7.631114959716797
2010-01-18,7.42781925201416
2010-01-19,7.34876012802124
2010-01-20,7.405230522155762
2010-01-21,7.088994026184082
2010-01-22,7.424053192138672
2010-01-25,7.600997447967529
2010-01-27,7.07769775390625
2010-01-28,6.855578422546387
2010-01-29,6.863110542297363
2010-02-01,7.164289474487305
2010-02-02,7.303582668304443
2010-02-03,8.66641616821289
2010-02-04,8.376532554626465
2010-02-05,8.090408325195312
2010-02-08,8.20711898803711
2010-02-09,8.13935375213623
2010-02-10,8.011353492736816
2010-02-11,8.131826400756836
2010-02-15,8.143118858337402
2010-02-16,8.154410362243652
2010-02-17,8.067824363708496
2010-02-18,8.131826400756836
2010-02-19,8.109235763549805
2010-02-22,8.128058433532715
2010-02-23,8.101709365844727
2010-02-24,7.864527225494385
2010-02-25,7.706409454345703
2010-02-26,7.936060428619385
2010-03-02,8.109235763549805
2010-03-03,8.192063331604004
2010-03-04,8.259824752807617
2010-03-05,8.135589599609375
2010-03-08,8.320061683654785
2010-03-09,8.000060081481934
2010-03-10,7.951119899749756
2010-03-11,7.973703861236572
2010-03-12,8.015117645263672
2010-03-15,8.203354835510254
2010-03-16,8.064059257507324
2010-03-17,7.943585395812988
2010-03-18,8.143118858337402
2010-03-19,8.090408325195312
2010-03-22,8.154410362243652
2010-03-23,8.20711898803711
2010-03-25,8.233470916748047
2010-03-26,8.282415390014648
2010-03-29,8.28994083404541
2010-03-30,8.082883834838867
2010-03-31,8.376532554626465
2010-04-01,8.66641616821289
2010-04-05,8.44429874420166
2010-04-06,8.470650672912598
2010-04-07,8.655122756958008
2010-04-08,8.873475074768066
2010-04-09,9.396773338317871
2010-04-12,9.720541954040527
2010-04-13,9.916308403015137
2010-04-15,9.987837791442871
2010-04-16,9.874894142150879
2010-04-19,10.206192970275879
2010-04-20,10.41701889038086
2010-04-21,10.635372161865234
2010-04-22,10.63924789428711
2010-04-23,10.561756134033203
2010-04-26,10.798095703125
2010-04-27,11.634980201721191
2010-04-28,11.07706356048584
2010-04-29,11.468378067016602
2010-04-30,11.600110054016113
2010-05-03,11.363768577575684
2010-05-04,11.63110637664795
2010-05-05,11.782211303710938
2010-05-06,12.47961139678955
2010-05-07,11.51874828338623
2010-05-10,11.507123947143555
2010-05-11,11.410263061523438
2010-05-12,11.848075866699219
2010-05-13,12.27038860321045
2010-05-14,12.429245948791504
2010-05-17,12.154156684875488
2010-05-18,12.266517639160156
2010-05-19,11.751214981079102
2010-05-20,11.545866012573242
2010-05-21,11.142925262451172
2010-05-24,11.022818565368652
2010-05-25,10.468770980834961
2010-05-26,10.74773120880127
2010-05-27,11.24366283416748
2010-05-28,11.290151596069336
2010-05-31,11.352144241333008
2010-06-01,11.111931800842285
2010-06-02,11.418009757995605
2010-06-03,11.460631370544434
2010-06-04,11.38314151763916
2010-06-07,11.224288940429688
2010-06-08,11.07706356048584
2010-06-09,11.100306510925293
2010-06-10,10.937577247619629
2010-06-11,10.956951141357422
2010-06-14,10.925958633422852
2010-06-15,11.216540336608887
2010-06-16,11.414135932922363
2010-06-17,11.375393867492676
2010-06-18,11.1622953414917
2010-06-21,11.425761222839355
2010-06-22,11.332772254943848
2010-06-23,11.371520042419434
2010-06-24,11.228161811828613
2010-06-25,11.1622953414917
2010-06-28,11.371520042419434
2010-06-29,11.131300926208496
2010-06-30,11.135175704956055
2010-07-01,10.856217384338379
2010-07-02,10.879463195800781
2010-07-05,10.929830551147461
2010-07-06,11.073183059692383
2010-07-07,10.9027099609375
2010-07-08,11.065436363220215
2010-07-09,11.410263061523438
2010-07-12,11.371520042419434
2010-07-13,11.325027465820312
2010-07-14,11.352144241333008
2010-07-15,11.352144241333008
2010-07-16,11.565241813659668
2010-07-19,11.522623062133789
2010-07-20,11.801582336425781
2010-07-21,11.890694618225098
2010-07-22,11.844206809997559
2010-07-23,12.065045356750488
2010-07-26,12.320759773254395
2010-07-27,11.817079544067383
2010-07-28,12.467988014221191
2010-07-29,12.309136390686035
2010-07-30,12.681082725524902
2010-08-02,12.925172805786133
2010-08-03,12.843809127807617
2010-08-04,12.498982429504395
2010-08-05,13.02978229522705
2010-08-06,13.192511558532715
2010-08-09,13.475345611572266
2010-08-10,13.475345611572266
2010-08-11,13.421099662780762
2010-08-12,13.599325180053711
2010-08-13,13.72718620300293
2010-08-16,13.583832740783691
2010-08-17,14.255987167358398
2010-08-18,15.068829536437988
2010-08-19,15.748799324035645
2010-08-20,15.760526657104492
2010-08-23,15.49088191986084
2010-08-24,15.064922332763672
2010-08-25,15.381457328796387
2010-08-26,15.229053497314453
2010-08-27,14.924239158630371
2010-08-30,14.795273780822754
2010-08-31,14.302882194519043
2010-09-01,14.59597396850586
2010-09-02,14.576436042785645
2010-09-03,14.521728515625
2010-09-06,15.170434951782227
2010-09-07,15.647200584411621
2010-09-08,15.705815315246582
2010-09-09,16.03017234802246
2010-09-13,15.795697212219238
2010-09-14,15.854316711425781
2010-09-15,15.43617057800293
2010-09-16,15.8386812210083
2010-09-17,15.596397399902344
2010-09-20,15.42835807800293
2010-09-21,15.229053497314453
2010-09-22,15.068829536437988
2010-09-23,15.10008716583252
2010-09-24,15.43226432800293
2010-09-27,15.34238338470459
2010-09-28,15.217328071594238
2010-09-29,15.63547134399414
2010-09-30,15.760526657104492
2010-10-01,16.460039138793945
2010-10-04,17.280696868896484
2010-10-05,16.909446716308594
2010-10-06,16.858642578125
2010-10-07,17.519079208374023
2010-10-08,18.218589782714844
2010-10-11,17.831708908081055
2010-10-12,18.13652229309082
2010-10-13,17.9958438873291
2010-10-14,17.56987762451172
2010-10-15,16.635892868041992
2010-10-18,17.050125122070312
2010-10-19,17.15564727783203
2010-10-20,17.401836395263672
2010-10-21,17.76527214050293
2010-10-22,17.573787689208984
2010-10-25,18.28893280029297
2010-10-26,18.9024715423584
2010-10-27,18.58202362060547
2010-10-28,17.761362075805664
2010-10-29,17.776996612548828
2010-11-01,18.445247650146484
2010-11-02,18.255250930786133
2010-11-03,18.140470504760742
2010-11-04,18.33441734313965
2010-11-08,18.144424438476562
2010-11-09,18.338382720947266
2010-11-10,18.848983764648438
2010-11-11,18.884605407714844
2010-11-12,18.06922149658203
2010-11-15,17.693187713623047
2010-11-16,17.008424758911133
2010-11-18,17.067790985107422
2010-11-19,16.719470977783203
2010-11-22,17.538820266723633
2010-11-23,16.99654197692871
2010-11-24,17.004459381103516
2010-11-25,16.770925521850586
2010-11-26,16.022825241088867
2010-11-29,15.496386528015137
2010-11-30,15.250975608825684
2010-12-01,15.848668098449707
2010-12-02,15.71408748626709
2010-12-03,15.207433700561523
2010-12-06,15.128271102905273
2010-12-07,14.993687629699707
2010-12-08,14.641412734985352
2010-12-09,13.750815391540527
2010-12-10,14.103096961975098
2010-12-13,15.005568504333496
2010-12-14,15.159934997558594
2010-12-15,14.245588302612305
2010-12-16,14.807653427124023
2010-12-20,15.638877868652344
2010-12-21,15.555754661560059
2010-12-22,15.500344276428223
2010-12-23,15.520132064819336
2010-12-24,15.353888511657715
2010-12-27,15.567630767822266
2010-12-28,15.793252944946289
2010-12-29,16.141571044921875
2010-12-30,15.84470272064209
2010-12-31,16.09803009033203
2011-01-03,15.848668098449707
2011-01-04,16.153446197509766
2011-01-05,15.947619438171387
2011-01-06,15.480547904968262
2011-01-07,14.562247276306152
2011-01-10,14.178300857543945
2011-01-11,13.798310279846191
2011-01-12,14.099135398864746
2011-01-13,14.027889251708984
2011-01-14,13.952682495117188
2011-01-17,13.905182838439941
2011-01-18,13.596441268920898
2011-01-19,13.580612182617188
2011-01-20,13.55686092376709
2011-01-21,13.628108978271484
2011-01-24,13.790396690368652
2011-01-25,13.727065086364746
2011-01-27,14.661201477050781
2011-01-28,13.758728981018066
2011-01-31,13.35499382019043
2011-02-01,13.695396423339844
2011-02-02,13.6795654296875
2011-02-03,13.608320236206055
2011-02-04,13.188746452331543
2011-02-07,12.785011291503906
2011-02-08,12.709807395935059
2011-02-09,12.646474838256836
2011-02-10,12.381277084350586
2011-02-11,12.880008697509766
2011-02-14,12.903757095336914
2011-02-15,12.943340301513672
2011-02-16,13.525196075439453
2011-02-17,13.893309593200684
2011-02-18,13.509358406066895
2011-02-21,13.14916706085205
2011-02-22,13.070006370544434
2011-02-23,12.610851287841797
2011-02-24,12.8008451461792
2011-02-25,12.46043872833252
2011-02-28,12.626683235168457
2011-03-01,13.267913818359375
2011-03-03,13.27978801727295
2011-03-04,13.145209312438965
2011-03-07,12.591058731079102
2011-03-08,12.832507133483887
2011-03-09,13.552905082702637
2011-03-10,13.446030616760254
2011-03-11,13.434158325195312
2011-03-14,13.727065086364746
2011-03-15,13.446030616760254
2011-03-16,13.544989585876465
2011-03-17,13.489577293395996
2011-03-18,13.224371910095215
2011-03-21,13.49352741241455
2011-03-22,13.38665771484375
2011-03-23,13.208538055419922
2011-03-24,13.256035804748535
2011-03-25,13.537070274353027
2011-03-28,13.544989585876465
2011-03-29,13.75477123260498
2011-03-30,13.96059799194336
2011-03-31,14.534539222717285
2011-04-01,14.3722562789917
2011-04-04,14.787860870361328
2011-04-05,14.902654647827148
2011-04-06,15.195558547973633
2011-04-07,14.760156631469727
2011-04-08,14.63349437713623
2011-04-11,14.736410140991211
2011-04-13,14.85119342803955
2011-04-15,14.954108238220215
2011-04-18,14.597871780395508
2011-04-19,14.787860870361328
2011-04-20,14.69286823272705
2011-04-21,15.017444610595703
2011-04-25,15.05306625366211
2011-04-26,14.954108238220215
2011-04-27,14.720579147338867
2011-04-28,14.566205024719238
2011-04-29,14.122888565063477
2011-05-02,14.209968566894531
2011-05-03,14.09122085571289
2011-05-04,13.798310279846191
2011-05-05,13.426239013671875
2011-05-06,13.426239013671875
2011-05-09,13.27582836151123
2011-05-10,13.248122215270996
2011-05-11,13.105624198913574
2011-05-12,13.022505760192871
2011-05-13,13.093754768371582
2011-05-16,12.883965492248535
2011-05-17,12.690014839172363
2011-05-18,12.500019073486328
2011-05-19,11.577756881713867
2011-05-20,11.751922607421875
2011-05-23,11.288808822631836
2011-05-24,11.459010124206543
2011-05-25,11.64504623413086
2011-05-26,11.664837837219238
