Date,CEATLTD
2008-08-11,66.43512725830078
2008-08-12,66.35546112060547
2008-08-13,65.6783676147461
2008-08-14,63.288612365722656
2008-08-18,62.014076232910156
2008-08-19,60.6997184753418
2008-08-20,63.527591705322266
2008-08-21,60.3810920715332
2008-08-22,60.06243896484375
2008-08-25,60.6997184753418
2008-08-26,60.22177505493164
2008-08-27,59.7039794921875
2008-08-28,59.783653259277344
2008-08-29,60.06243896484375
2008-09-01,58.987056732177734
2008-09-02,61.814937591552734
2008-09-04,60.18194580078125
2008-09-05,61.058170318603516
2008-09-08,59.82346725463867
2008-09-09,59.7039794921875
2008-09-10,58.07099533081055
2008-09-11,57.47355270385742
2008-09-12,57.23457717895508
2008-09-15,54.00840377807617
2008-09-16,51.977115631103516
2008-09-17,52.096614837646484
2008-09-18,51.14070129394531
2008-09-19,52.494903564453125
2008-09-22,52.6143913269043
2008-09-23,51.53899383544922
2008-09-24,51.22036361694336
2008-09-25,51.65848159790039
2008-09-26,50.42377853393555
2008-09-29,47.79505157470703
2008-09-30,46.958641052246094
2008-10-01,47.31709671020508
2008-10-03,46.67982864379883
2008-10-06,44.409568786621094
2008-10-07,41.66135787963867
2008-10-08,40.50630569458008
2008-10-10,37.75809097290039
2008-10-13,41.38255310058594
2008-10-14,42.218963623046875
2008-10-15,39.43091583251953
2008-10-16,37.359798431396484
2008-10-17,36.92167282104492
2008-10-20,35.64714050292969
2008-10-21,35.36833190917969
2008-10-22,34.571754455566406
2008-10-23,35.40817642211914
2008-10-24,30.1905460357666
2008-10-27,29.991390228271484
2008-10-29,31.54473304748535
2008-10-31,31.783714294433594
2008-11-03,33.69551086425781
2008-11-04,34.1734619140625
2008-11-05,33.57603073120117
2008-11-06,31.50490379333496
2008-11-07,31.664216995239258
2008-11-10,31.82354164123535
2008-11-11,31.345592498779297
2008-11-12,30.708316802978516
2008-11-14,30.469341278076172
2008-11-17,29.6329345703125
2008-11-18,28.59737777709961
2008-11-19,27.84061622619629
2008-11-20,27.32283592224121
2008-11-21,28.03976058959961
2008-11-24,29.393953323364258
2008-11-25,30.509172439575195
2008-11-26,29.393953323364258
2008-11-27,29.393953323364258
2008-11-28,28.995662689208984
2008-12-01,28.677030563354492
2008-12-02,27.99993324279785
2008-12-03,28.238908767700195
2008-12-04,29.194814682006836
2008-12-05,29.234636306762695
2008-12-08,27.76095962524414
2008-12-10,28.398223876953125
2008-12-11,28.59737777709961
2008-12-12,28.677030563354492
2008-12-15,29.075321197509766
2008-12-16,31.18627166748047
2008-12-17,31.30575942993164
2008-12-18,31.783714294433594
2008-12-19,31.863367080688477
2008-12-22,32.38114929199219
2008-12-23,31.584564208984375
2008-12-24,31.50490379333496
2008-12-26,30.628660202026367
2008-12-29,29.752418518066406
2008-12-30,30.11088752746582
2008-12-31,30.947296142578125
2009-01-02,31.385419845581055
2009-01-05,32.14216995239258
2009-01-06,33.33704376220703
2009-01-07,30.230363845825195
2009-01-09,29.314289093017578
2009-01-12,29.274473190307617
2009-01-13,29.194814682006836
2009-01-14,29.51344108581543
2009-01-15,29.11515235900879
2009-01-16,28.836349487304688
2009-01-19,29.354122161865234
2009-01-20,29.393953323364258
2009-01-21,29.194814682006836
2009-01-22,28.677030563354492
2009-01-23,28.11941909790039
2009-01-27,28.238908767700195
2009-01-28,28.318567276000977
2009-01-29,28.079587936401367
2009-01-30,28.91600799560547
2009-02-02,28.477880477905273
2009-02-03,28.477880477905273
2009-02-04,28.278743743896484
2009-02-05,27.68130111694336
2009-02-06,28.03976058959961
2009-02-09,28.15924835205078
2009-02-10,28.278743743896484
2009-02-11,28.557538986206055
2009-02-12,30.38968849182129
2009-02-13,29.792245864868164
2009-02-16,29.274473190307617
2009-02-17,28.278743743896484
2009-02-18,28.278743743896484
2009-02-19,27.84061622619629
2009-02-20,27.28300666809082
2009-02-24,26.964374542236328
2009-02-25,27.20334815979004
2009-02-26,26.924545288085938
2009-02-27,26.765226364135742
2009-03-02,27.6414737701416
2009-03-03,26.287277221679688
2009-03-04,26.048307418823242
2009-03-05,25.61018180847168
2009-03-06,25.331378936767578
2009-03-09,25.331378936767578
2009-03-12,25.809329986572266
2009-03-13,26.287277221679688
2009-03-16,27.004201889038086
2009-03-17,27.6414737701416
2009-03-18,27.84061622619629
2009-03-19,28.637203216552734
2009-03-20,27.880443572998047
2009-03-23,28.91600799560547
2009-03-24,27.800792694091797
2009-03-25,27.800792694091797
2009-03-26,27.16352081298828
2009-03-27,26.605913162231445
2009-03-30,27.32283592224121
2009-03-31,27.800792694091797
2009-04-01,29.553274154663086
2009-04-02,31.863367080688477
2009-04-06,33.73534393310547
2009-04-08,36.48354721069336
2009-04-09,36.24458312988281
2009-04-13,38.19621276855469
2009-04-15,38.873313903808594
2009-04-16,34.69124221801758
2009-04-17,34.85055923461914
2009-04-20,35.447998046875
2009-04-21,36.16492462158203
2009-04-22,35.32851028442383
2009-04-23,37.2801399230957
2009-04-24,37.47929000854492
2009-04-27,38.634342193603516
2009-04-28,38.23604202270508
2009-04-29,42.33844757080078
2009-04-30,43.413841247558594
2009-05-04,45.803585052490234
2009-05-05,45.64427185058594
2009-05-06,44.210426330566406
2009-05-07,45.5247917175293
2009-05-08,44.967185974121094
2009-05-11,43.214691162109375
2009-05-12,43.57315444946289
2009-05-13,44.56888961791992
2009-05-14,45.48495864868164
2009-05-15,46.00273895263672
2009-05-18,49.38821792602539
2009-05-19,48.03402328491211
2009-05-20,51.93729019165039
2009-05-21,57.672698974609375
2009-05-22,62.850502014160156
2009-05-25,69.74095916748047
2009-05-26,67.63001251220703
2009-05-27,69.5816421508789
2009-05-28,71.77225494384766
2009-05-29,70.89599609375
2009-06-01,73.68404388427734
2009-06-02,70.57735443115234
2009-06-03,70.09939575195312
2009-06-04,68.50624084472656
2009-06-05,68.1875991821289
2009-06-08,68.50624084472656
2009-06-09,67.23169708251953
2009-06-10,70.61717987060547
2009-06-11,74.16197967529297
2009-06-12,72.09087371826172
2009-06-15,73.32557678222656
2009-06-16,72.09087371826172
2009-06-17,72.09087371826172
2009-06-18,69.94009399414062
2009-06-19,70.57735443115234
2009-06-22,72.09087371826172
2009-06-23,72.09087371826172
2009-06-24,72.09087371826172
2009-06-25,72.09087371826172
2009-06-26,73.2857437133789
2009-06-29,72.09087371826172
2009-06-30,72.09087371826172
2009-07-01,72.09087371826172
2009-07-02,72.09087371826172
2009-07-03,72.09087371826172
2009-07-06,77.42798614501953
2009-07-07,72.09087371826172
2009-07-08,76.47208404541016
2009-07-09,79.6584243774414
2009-07-10,86.9073486328125
2009-07-13,84.63706970214844
2009-07-14,80.45500946044922
2009-07-15,86.0311050415039
2009-07-16,90.81059265136719
2009-07-17,95.90874481201172
2009-07-20,95.59010314941406
2009-07-21,98.77643585205078
2009-07-22,101.16619110107422
2009-07-23,97.97985076904297
2009-07-24,102.16193389892578
2009-07-27,100.88739013671875
2009-07-28,99.8518295288086
2009-07-29,95.47061920166016
2009-07-30,91.60717010498047
2009-07-31,92.44361877441406
2009-08-03,97.02395629882812
2009-08-04,101.803466796875
2009-08-05,103.63560485839844
2009-08-06,107.2202377319336
2009-08-07,110.72520446777344
2009-08-10,104.27285766601562
2009-08-11,103.55594635009766
2009-08-12,101.9627685546875
2009-08-13,106.42365264892578
2009-08-14,107.14057922363281
2009-08-17,103.47628784179688
2009-08-18,103.47628784179688
2009-08-19,109.09221649169922
2009-08-20,112.35821533203125
2009-08-21,111.76077270507812
2009-08-24,113.9115219116211
2009-08-25,111.9997329711914
2009-08-26,114.66830444335938
2009-08-27,115.62420654296875
2009-08-28,117.9343032836914
2009-08-31,119.24867248535156
2009-09-01,114.66830444335938
2009-09-02,116.30128479003906
2009-09-03,119.1291732788086
2009-09-04,117.57581329345703
2009-09-07,119.00967407226562
2009-09-08,122.19601440429688
2009-09-09,121.8375473022461
2009-09-10,128.17037963867188
2009-09-11,122.3553237915039
2009-09-14,125.3027114868164
2009-09-15,127.41366577148438
2009-09-16,127.49329376220703
2009-09-17,130.67965698242188
2009-09-18,129.88307189941406
2009-09-22,129.28562927246094
2009-09-23,126.81620025634766
2009-09-24,126.65686798095703
2009-09-25,131.83468627929688
2009-09-29,131.7550048828125
2009-09-30,128.76783752441406
2009-10-01,127.73230743408203
2009-10-05,124.38662719726562
2009-10-06,122.59432220458984
2009-10-07,122.8731460571289
2009-10-08,120.92145538330078
2009-10-09,122.9129409790039
2009-10-12,130.63983154296875
2009-10-13,131.595703125
2009-10-14,130.16184997558594
2009-10-15,134.86170959472656
2009-10-16,137.8887481689453
2009-10-20,142.46910095214844
2009-10-21,141.83177185058594
2009-10-22,133.50753784179688
2009-10-23,134.86170959472656
2009-10-26,130.16184997558594
2009-10-27,125.34252166748047
2009-10-28,124.86458587646484
2009-10-29,121.16047668457031
2009-10-30,118.8503646850586
2009-11-03,114.82760620117188
2009-11-04,115.18606567382812
2009-11-05,121.8375473022461
2009-11-06,127.05518341064453
2009-11-09,126.25860595703125
2009-11-10,123.7493667602539
2009-11-11,125.50183868408203
2009-11-12,123.31121826171875
2009-11-13,123.19175720214844
2009-11-16,122.3951416015625
2009-11-17,119.88594818115234
2009-11-18,119.407958984375
2009-11-19,119.28850555419922
2009-11-20,118.77069854736328
2009-11-23,121.00115203857422
2009-11-24,119.72662353515625
2009-11-25,117.5359878540039
2009-11-26,112.87598419189453
2009-11-27,109.3311767578125
2009-11-30,114.70812225341797
2009-12-01,116.261474609375
2009-12-02,116.46060943603516
2009-12-03,114.26998901367188
2009-12-04,113.83187103271484
2009-12-07,113.11497497558594
2009-12-08,115.0267562866211
2009-12-09,115.46487426757812
2009-12-10,113.9912109375
2009-12-11,113.9115219116211
2009-12-14,112.35821533203125
2009-12-15,111.48196411132812
2009-12-16,111.5616226196289
2009-12-17,114.19033813476562
2009-12-18,111.60147094726562
2009-12-21,109.96845245361328
2009-12-22,110.04810333251953
2009-12-23,116.22164916992188
2009-12-24,113.47343444824219
2009-12-29,115.78350067138672
2009-12-30,116.77925872802734
2009-12-31,115.66403198242188
2010-01-04,118.89018249511719
2010-01-05,119.96556091308594
2010-01-06,119.56730651855469
2010-01-07,119.60712432861328
2010-01-08,119.88594818115234
2010-01-11,120.52317810058594
2010-01-12,120.08506774902344
2010-01-13,118.4520492553711
2010-01-14,121.4791030883789
2010-01-15,120.08506774902344
2010-01-18,124.42644500732422
2010-01-19,123.39088439941406
2010-01-20,120.7621841430664
2010-01-21,121.12066650390625
2010-01-22,112.9157943725586
2010-01-25,111.64127349853516
2010-01-27,105.2287826538086
2010-01-28,103.35679626464844
2010-01-29,106.26431274414062
2010-02-01,110.48622131347656
2010-02-02,107.26005554199219
2010-02-03,109.45067596435547
2010-02-04,108.1761245727539
2010-02-05,103.95423126220703
2010-02-08,108.37528991699219
2010-02-09,109.60997009277344
2010-02-10,112.47767639160156
2010-02-11,110.88451385498047
2010-02-15,109.01253509521484
2010-02-16,112.31835174560547
2010-02-17,112.99546813964844
2010-02-18,110.48622131347656
2010-02-19,106.82194519042969
2010-02-22,105.38810729980469
2010-02-23,105.62705993652344
2010-02-24,104.43218994140625
2010-02-25,108.13630676269531
2010-02-26,107.97699737548828
2010-03-02,110.32691192626953
2010-03-03,109.8887710571289
2010-03-04,123.39088439941406
2010-03-05,118.77069854736328
2010-03-08,122.2756576538086
2010-03-09,120.52317810058594
2010-03-10,120.52317810058594
2010-03-11,117.01824188232422
2010-03-12,116.65975189208984
2010-03-15,116.261474609375
2010-03-16,124.74508666992188
2010-03-17,122.3155288696289
2010-03-18,132.5914306640625
2010-03-19,133.4278564453125
2010-03-22,130.08218383789062
2010-03-23,129.32545471191406
2010-03-25,125.66119384765625
2010-03-26,125.66119384765625
2010-03-29,122.43498229980469
2010-03-30,118.25292205810547
2010-03-31,118.13343811035156
2010-04-01,120.08506774902344
2010-04-05,123.59003448486328
2010-04-06,121.55875396728516
2010-04-07,130.9982452392578
2010-04-08,126.81620025634766
2010-04-09,127.4534683227539
2010-04-12,127.2144775390625
2010-04-13,126.09927368164062
2010-04-15,122.75364685058594
2010-04-16,121.3994369506836
2010-04-19,119.9257583618164
2010-04-20,121.24010467529297
2010-04-21,122.8731460571289
2010-04-22,123.31121826171875
2010-04-23,122.99258422851562
2010-04-26,124.26712036132812
2010-04-27,124.70526885986328
2010-04-28,121.99687194824219
2010-04-29,120.44355010986328
2010-04-30,115.50470733642578
2010-05-03,113.2742691040039
2010-05-04,109.8887710571289
2010-05-05,108.4947509765625
2010-05-06,107.89733123779297
2010-05-07,105.78638458251953
2010-05-10,106.86175537109375
2010-05-11,106.50331115722656
2010-05-12,106.50331115722656
2010-05-13,106.50331115722656
2010-05-14,109.0523910522461
2010-05-17,109.76929473876953
2010-05-18,108.37528991699219
2010-05-19,106.86175537109375
2010-05-20,105.86603546142578
2010-05-21,103.07798767089844
2010-05-24,103.23731994628906
2010-05-25,100.21028137207031
2010-05-26,100.56877136230469
2010-05-27,103.51610565185547
2010-05-28,104.43218994140625
2010-05-31,105.38810729980469
2010-06-01,104.55168151855469
2010-06-02,104.91012573242188
2010-06-03,106.9414291381836
2010-06-04,106.50331115722656
2010-06-07,106.9015884399414
2010-06-08,106.06517791748047
2010-06-09,105.26858520507812
2010-06-10,106.34400939941406
2010-06-11,108.97270965576172
2010-06-14,108.01680755615234
2010-06-15,109.13202667236328
2010-06-16,109.80914306640625
2010-06-17,109.25151062011719
2010-06-18,108.29563903808594
2010-06-21,110.00828552246094
2010-06-22,109.53034210205078
2010-06-23,109.45067596435547
2010-06-24,110.40657806396484
2010-06-25,109.45067596435547
2010-06-28,108.57444763183594
2010-06-29,107.57869720458984
2010-06-30,106.82194519042969
2010-07-01,106.54315185546875
2010-07-02,105.94569396972656
2010-07-05,104.19322967529297
2010-07-06,104.35252380371094
2010-07-07,104.94996643066406
2010-07-08,108.45494079589844
2010-07-09,110.16761779785156
2010-07-12,111.3226318359375
2010-07-13,112.35821533203125
2010-07-14,111.90731048583984
2010-07-15,111.21041870117188
2010-07-16,111.78433227539062
2010-07-19,110.80049133300781
2010-07-20,110.75955200195312
2010-07-21,112.19422149658203
2010-07-22,112.23524475097656
2010-07-23,111.62035369873047
2010-07-26,111.12846374511719
2010-07-27,108.25901794433594
2010-07-28,108.50498962402344
2010-07-29,110.14464569091797
2010-07-30,109.85770416259766
2010-08-02,113.13703155517578
2010-08-03,112.76811981201172
2010-08-04,114.03887939453125
2010-08-05,112.93209075927734
2010-08-06,115.35059356689453
2010-08-09,113.95687866210938
2010-08-10,112.44017791748047
2010-08-11,108.99687957763672
2010-08-12,107.6031723022461
2010-08-13,107.07027435302734
2010-08-16,108.2180404663086
2010-08-17,121.74530792236328
2010-08-18,117.81010437011719
2010-08-19,116.49838256835938
2010-08-20,121.17141723632812
2010-08-23,130.7634735107422
2010-08-24,132.36216735839844
2010-08-25,128.01702880859375
2010-08-26,127.11524200439453
2010-08-27,124.45072174072266
2010-08-30,122.68810272216797
2010-08-31,119.57275390625
2010-09-01,127.23818969726562
2010-09-02,133.87881469726562
2010-09-03,135.35452270507812
2010-09-06,156.3832550048828
2010-09-07,148.96377563476562
2010-09-08,149.7836151123047
2010-09-09,146.1353302001953
2010-09-13,146.25830078125
2010-09-14,144.90557861328125
2010-09-15,148.3079376220703
2010-09-16,146.6682586669922
2010-09-17,146.6682586669922
2010-09-20,144.94659423828125
2010-09-21,147.73406982421875
2010-09-22,146.34033203125
2010-09-23,145.889404296875
2010-09-24,150.11154174804688
2010-09-27,147.16014099121094
2010-09-28,146.46327209472656
2010-09-29,147.8979949951172
2010-09-30,144.74163818359375
2010-10-01,144.8645782470703
2010-10-04,142.89700317382812
2010-10-05,142.85601806640625
2010-10-06,141.25733947753906
2010-10-07,139.7816162109375
2010-10-08,140.1095428466797
2010-10-11,138.38790893554688
2010-10-12,141.5032958984375
2010-10-13,142.97898864746094
2010-10-14,140.97039794921875
2010-10-15,135.43650817871094
2010-10-18,134.08380126953125
2010-10-19,138.0599822998047
2010-10-20,132.64910888671875
2010-10-21,131.00942993164062
2010-10-22,132.1162109375
2010-10-25,132.69009399414062
2010-10-26,130.35353088378906
2010-10-27,130.9274139404297
2010-10-28,130.35353088378906
2010-10-29,128.59091186523438
2010-11-01,128.8778533935547
2010-11-02,128.05801391601562
2010-11-03,132.03419494628906
2010-11-04,131.5423126220703
2010-11-08,130.5994873046875
2010-11-09,127.7301025390625
2010-11-10,130.68148803710938
2010-11-11,129.20579528808594
2010-11-12,125.18861389160156
2010-11-15,122.48314666748047
2010-11-16,117.68712615966797
2010-11-18,113.46495819091797
2010-11-19,110.84150695800781
2010-11-22,111.37442016601562
2010-11-23,109.89871215820312
2010-11-24,111.21041870117188
2010-11-25,110.84150695800781
2010-11-26,106.29142761230469
2010-11-29,113.26001739501953
2010-11-30,113.71092224121094
2010-12-01,115.10462188720703
2010-12-02,116.74430084228516
2010-12-03,113.58795928955078
2010-12-06,112.52216339111328
2010-12-07,112.19422149658203
2010-12-08,108.38200378417969
2010-12-09,104.65177154541016
2010-12-10,106.12747192382812
2010-12-13,107.02928161621094
2010-12-14,107.439208984375
2010-12-15,108.50498962402344
2010-12-16,109.20183563232422
2010-12-20,108.0130844116211
2010-12-21,107.80811309814453
2010-12-22,107.97207641601562
2010-12-23,109.16084289550781
2010-12-24,111.94828796386719
2010-12-27,109.44781494140625
2010-12-28,109.36579132080078
2010-12-29,109.24284362792969
2010-12-30,108.87391662597656
2010-12-31,109.85770416259766
2011-01-03,112.31719970703125
2011-01-04,113.21903991699219
2011-01-05,111.37442016601562
2011-01-06,108.4640121459961
2011-01-07,106.49639129638672
2011-01-10,103.09407806396484
2011-01-11,102.8481216430664
2011-01-12,102.80714416503906
2011-01-13,102.23324584960938
2011-01-14,101.41341400146484
2011-01-17,98.99490356445312
2011-01-18,99.36383819580078
2011-01-19,99.85574340820312
2011-01-20,96.98632049560547
2011-01-21,96.45343017578125
2011-01-24,100.0606918334961
2011-01-25,96.57640838623047
2011-01-27,95.5106201171875
2011-01-28,91.08352661132812
2011-01-31,91.86236572265625
2011-02-01,90.55062866210938
2011-02-02,89.73078155517578
2011-02-03,86.5744400024414
2011-02-04,84.31990051269531
2011-02-07,81.532470703125
2011-02-08,78.41710662841797
2011-02-09,74.15396881103516
2011-02-10,74.5638656616211
2011-02-11,74.93279266357422
2011-02-14,80.58965301513672
2011-02-15,81.57344055175781
2011-02-16,83.21311950683594
2011-02-17,84.27889251708984
2011-02-18,79.6058349609375
2011-02-21,80.26171112060547
2011-02-22,79.68783569335938
2011-02-23,79.40087890625
2011-02-24,77.31031799316406
2011-02-25,76.61344909667969
2011-02-28,79.72882843017578
2011-03-01,81.40950012207031
2011-03-03,80.26171112060547
2011-03-04,79.72882843017578
2011-03-07,77.9251937866211
2011-03-08,79.19593811035156
2011-03-09,79.23692321777344
2011-03-10,79.76981353759766
2011-03-11,79.89278411865234
2011-03-14,86.00055694580078
2011-03-15,87.59922790527344
2011-03-16,88.74698638916016
2011-03-17,84.89378356933594
2011-03-18,83.74600982666016
2011-03-21,82.5162582397461
2011-03-22,82.18832397460938
2011-03-23,83.58203887939453
2011-03-24,84.032958984375
2011-03-25,84.11492919921875
2011-03-28,85.9185791015625
2011-03-29,84.23789978027344
2011-03-30,83.41808319091797
2011-03-31,84.4838638305664
2011-04-01,85.46765899658203
2011-04-04,88.7879867553711
2011-04-05,90.55062866210938
2011-04-06,91.534423828125
2011-04-07,95.83854675292969
2011-04-08,94.23987579345703
2011-04-11,91.04252624511719
2011-04-13,91.65739440917969
2011-04-15,89.85376739501953
2011-04-18,88.7879867553711
2011-04-19,88.54204559326172
2011-04-20,89.15692138671875
2011-04-21,93.29707336425781
2011-04-25,92.8461685180664
2011-04-26,91.08352661132812
2011-04-27,90.38666534423828
2011-04-28,88.50105285644531
2011-04-29,87.39427947998047
2011-05-02,81.98336791992188
2011-05-03,78.00717163085938
2011-05-04,78.86799621582031
2011-05-05,79.52388000488281
2011-05-06,81.6964340209961
2011-05-09,81.2864990234375
2011-05-10,80.30271911621094
2011-05-11,81.20452880859375
2011-05-12,79.72882843017578
2011-05-13,79.6058349609375
2011-05-16,79.31890869140625
2011-05-17,78.21215057373047
2011-05-18,79.35990905761719
2011-05-19,78.33509826660156
2011-05-20,78.37610626220703
2011-05-23,77.96617126464844
2011-05-24,77.39228820800781
2011-05-25,77.35130310058594
2011-05-26,78.94998168945312
2011-05-27,79.40087890625
2011-05-30,80.17972564697266
2011-05-31,80.91759490966797
2011-06-01,82.22930908203125
2011-06-02,83.04915618896484
2011-06-03,81.532470703125
2011-06-06,81.08155822753906
2011-06-07,82.31130981445312
2011-06-08,81.36849975585938
2011-06-09,80.95857238769531
2011-06-10,80.67162322998047
2011-06-13,80.58965301513672
2011-06-14,80.34368896484375
2011-06-15,80.22071838378906
2011-06-16,80.63065338134766
2011-06-17,79.15495300292969
2011-06-20,76.36751556396484
2011-06-21,75.42469787597656
2011-06-22,76.65444946289062
2011-06-23,75.8346176147461
2011-06-24,77.43328857421875
2011-06-27,77.96617126464844
2011-06-28,91.08352661132812
2011-06-29,87.64021301269531
2011-06-30,87.06632995605469
2011-07-01,89.68980407714844
2011-07-04,87.68122100830078
2011-07-05,89.40286254882812
2011-07-06,89.2798843383789
2011-07-07,89.36187744140625
2011-07-08,91.08352661132812
2011-07-11,91.73939514160156
2011-07-12,89.56682586669922
2011-07-13,91.24748992919922
2011-07-14,90.79658508300781
2011-07-15,92.80517578125
2011-07-18,93.91194152832031
2011-07-19,94.0349349975586
2011-07-20,91.00154113769531
2011-07-21,89.03392791748047
2011-07-22,88.70599365234375
2011-07-25,90.34566497802734
2011-07-26,89.73078155517578
2011-07-27,88.41905975341797
2011-07-28,87.39427947998047
2011-07-29,86.00055694580078
2011-08-01,84.40186309814453
2011-08-02,80.63065338134766
2011-08-03,79.81080627441406
2011-08-04,77.67923736572266
2011-08-05,72.96519470214844
2011-08-08,74.8508071899414
2011-08-09,75.01477813720703
2011-08-10,77.40351867675781
2011-08-11,76.02055358886719
2011-08-12,75.76911163330078
2011-08-16,74.09281158447266
2011-08-17,74.9728775024414
2011-08-18,72.20697021484375
2011-08-19,71.41071319580078
2011-08-22,73.46420288085938
2011-08-23,73.33847045898438
2011-08-24,73.38038635253906
2011-08-25,73.75753784179688
2011-08-26,70.111572265625
2011-08-29,71.4526138305664
2011-08-30,71.87169647216797
2011-09-02,71.82978057861328
2011-09-05,70.74018859863281
2011-09-06,70.36302185058594
2011-09-07,71.0335464477539
2011-09-08,71.6202392578125
2011-09-09,70.69828796386719
2011-09-12,68.81244659423828
2011-09-13,68.68670654296875
2011-09-14,68.81244659423828
2011-09-15,68.60289764404297
2011-09-16,69.44104766845703
2011-09-19,68.93816375732422
2011-09-20,69.10578918457031
2011-09-21,68.98007202148438
2011-09-22,66.88468933105469
2011-09-23,66.33989715576172
2011-09-26,65.16646575927734
2011-09-27,65.54363250732422
2011-09-28,65.50173950195312
2011-09-29,65.66935729980469
2011-09-30,64.62166595458984
2011-10-03,62.94535446166992
2011-10-04,64.07686614990234
2011-10-05,62.861541748046875
2011-10-07,62.7358283996582
2011-10-10,61.98147964477539
2011-10-11,63.23871612548828
2011-10-12,63.49018478393555
2011-10-13,63.23871612548828
2011-10-14,63.36444091796875
2011-10-17,63.0291748046875
2011-10-18,62.274845123291016
2011-10-19,62.35865020751953
2011-10-20,62.14912033081055
2011-10-21,62.526283264160156
2011-10-24,62.526283264160156
2011-10-25,61.05952072143555
2011-10-28,61.73004913330078
2011-10-31,61.52049255371094
2011-11-01,60.76615524291992
2011-11-02,60.9757080078125
2011-11-03,61.1014289855957
2011-11-04,62.14912033081055
2011-11-08,62.610107421875
2011-11-09,62.652008056640625
2011-11-11,63.448246002197266
2011-11-14,62.819637298583984
2011-11-15,61.14333724975586
2011-11-16,60.51471710205078
2011-11-17,60.137550354003906
2011-11-18,59.96992492675781
