Date,FORTIS
2007-08-17,84.82504272460938
2007-08-20,85.51992797851562
2007-08-21,83.08783721923828
2007-08-22,82.09515380859375
2007-08-23,81.94625854492188
2007-08-24,80.8046646118164
2007-08-27,84.92431640625
2007-08-28,86.06591033935547
2007-08-29,86.4133529663086
2007-08-30,80.7550277709961
2007-08-31,84.427978515625
2007-09-03,84.47760772705078
2007-09-04,84.62650299072266
2007-09-05,84.7754135131836
2007-09-06,85.12284851074219
2007-09-07,84.62650299072266
2007-09-10,83.53455352783203
2007-09-11,82.39295959472656
2007-09-12,83.83235168457031
2007-09-13,83.68346405029297
2007-09-14,83.48491668701172
2007-09-17,83.93163299560547
2007-09-18,86.51261901855469
2007-09-19,87.65420532226562
2007-09-20,85.61919403076172
2007-09-21,83.43529510498047
2007-09-24,86.95931243896484
2007-09-25,85.76809692382812
2007-09-26,86.01627349853516
2007-09-27,85.51992797851562
2007-09-28,85.42066192626953
2007-10-01,85.27175903320312
2007-10-03,84.47760772705078
2007-10-04,84.7754135131836
2007-10-05,84.6761474609375
2007-10-08,82.24405670166016
2007-10-09,82.93894958496094
2007-10-10,83.48491668701172
2007-10-11,82.39295959472656
2007-10-12,81.49954223632812
2007-10-15,79.36526489257812
2007-10-16,80.15941619873047
2007-10-17,77.33026885986328
2007-10-18,76.18868255615234
2007-10-19,76.28794860839844
2007-10-22,76.33757781982422
2007-10-23,77.77696990966797
2007-10-24,77.87623596191406
2007-10-25,78.86892700195312
2007-10-26,78.86892700195312
2007-10-29,76.48648834228516
2007-10-30,74.74928283691406
2007-10-31,75.24562072753906
2007-11-01,73.65731811523438
2007-11-02,72.56537628173828
2007-11-05,71.1259765625
2007-11-06,70.38146209716797
2007-11-07,69.73621368408203
2007-11-08,72.763916015625
2007-11-12,72.36682891845703
2007-11-13,72.763916015625
2007-11-14,75.49380493164062
2007-11-15,79.26600646972656
2007-11-16,81.54917907714844
2007-11-19,82.14479064941406
2007-11-20,81.20174407958984
2007-11-21,78.47185516357422
2007-11-22,75.09671783447266
2007-11-23,78.6207504272461
2007-11-26,77.28063201904297
2007-11-27,78.72002410888672
2007-11-28,80.8046646118164
2007-11-29,78.6207504272461
2007-11-30,79.46453857421875
2007-12-03,81.49954223632812
2007-12-04,83.58419036865234
2007-12-05,85.91699981689453
2007-12-06,85.96662902832031
2007-12-07,84.08052825927734
2007-12-10,85.61919403076172
2007-12-11,85.76809692382812
2007-12-12,85.61919403076172
2007-12-13,86.06591033935547
2007-12-14,102.74303436279297
2007-12-17,99.26862335205078
2007-12-18,100.36058044433594
2007-12-19,103.04084014892578
2007-12-20,99.71533966064453
2007-12-24,99.71533966064453
2007-12-26,101.7007064819336
2007-12-27,101.55181121826172
2007-12-28,103.8349838256836
2007-12-31,108.45097351074219
2008-01-01,109.84073638916016
2008-01-02,110.68453216552734
2008-01-03,108.4013442993164
2008-01-04,107.259765625
2008-01-07,117.285888671875
2008-01-08,109.49330139160156
2008-01-09,106.26707458496094
2008-01-10,99.26862335205078
2008-01-11,98.92118835449219
2008-01-14,103.5868148803711
2008-01-15,100.45985412597656
2008-01-16,99.31826782226562
2008-01-17,99.96350860595703
2008-01-18,95.34752655029297
2008-01-21,84.57687377929688
2008-01-22,74.30255889892578
2008-01-23,80.95357513427734
2008-01-24,74.40184020996094
2008-01-25,77.42953491210938
2008-01-28,77.42953491210938
2008-01-29,79.36526489257812
2008-01-30,78.32295227050781
2008-01-31,80.4075927734375
2008-02-01,79.06746673583984
2008-02-04,81.6484603881836
2008-02-05,84.87467193603516
2008-02-06,84.13016510009766
2008-02-07,82.34333038330078
2008-02-08,78.2733154296875
2008-02-11,72.56537628173828
2008-02-12,70.43108367919922
2008-02-13,70.33182525634766
2008-02-14,69.04134368896484
2008-02-15,71.17560577392578
2008-02-18,72.763916015625
2008-02-19,71.1259765625
2008-02-20,70.72889709472656
2008-02-21,70.629638671875
2008-02-22,72.46610260009766
2008-02-25,73.06171417236328
2008-02-26,74.55074310302734
2008-02-27,76.38720703125
2008-02-28,79.46453857421875
2008-02-29,85.71846771240234
2008-03-03,80.4075927734375
2008-03-04,76.23831176757812
2008-03-05,77.37989044189453
2008-03-07,71.4734115600586
2008-03-10,70.03402709960938
2008-03-11,72.36682891845703
2008-03-12,71.92012023925781
2008-03-13,69.48804473876953
2008-03-14,68.44571685791016
2008-03-17,65.16986083984375
2008-03-18,64.67351531982422
2008-03-19,63.68083190917969
2008-03-24,61.695457458496094
2008-03-25,67.35376739501953
2008-03-26,70.38146209716797
2008-03-27,71.77123260498047
2008-03-28,80.20906066894531
2008-03-31,82.79004669189453
2008-04-01,79.9112548828125
2008-04-02,78.32295227050781
2008-04-03,76.98282623291016
2008-04-04,75.69232940673828
2008-04-07,76.43685150146484
2008-04-08,76.33757781982422
2008-04-09,77.37989044189453
2008-04-10,76.98282623291016
2008-04-11,76.63538360595703
2008-04-15,78.1740493774414
2008-04-16,77.67770385742188
2008-04-17,78.7696533203125
2008-04-21,79.86161804199219
2008-04-22,84.97393798828125
2008-04-23,82.98857879638672
2008-04-24,81.15210723876953
2008-04-25,81.89661407470703
2008-04-28,82.44259643554688
2008-04-29,82.93894958496094
2008-04-30,86.90968322753906
2008-05-02,84.87467193603516
2008-05-05,85.61919403076172
2008-05-06,83.1871109008789
2008-05-07,82.74040222167969
2008-05-08,81.30101013183594
2008-05-09,78.22368621826172
2008-05-12,76.58574676513672
2008-05-13,76.98282623291016
2008-05-14,77.37989044189453
2008-05-15,77.67770385742188
2008-05-16,77.57843017578125
2008-05-20,78.7696533203125
2008-05-21,78.22368621826172
2008-05-22,77.13172912597656
2008-05-23,75.9901351928711
2008-05-26,74.05440521240234
2008-05-27,72.51573181152344
2008-05-28,72.46610260009766
2008-05-29,72.61500549316406
2008-05-30,79.9112548828125
2008-06-02,75.09671783447266
2008-06-03,72.86317443847656
2008-06-04,71.92012023925781
2008-06-05,72.16828918457031
2008-06-06,70.7785415649414
2008-06-09,68.3464584350586
2008-06-10,67.55231475830078
2008-06-11,80.20906066894531
2008-06-12,81.44990539550781
2008-06-13,81.30101013183594
2008-06-16,81.59881591796875
2008-06-17,81.74771881103516
2008-06-18,80.15941619873047
2008-06-19,76.93318176269531
2008-06-20,71.67195892333984
2008-06-23,69.38877868652344
2008-06-24,67.45303344726562
2008-06-25,69.78584289550781
2008-06-26,69.28951263427734
2008-06-27,69.19023132324219
2008-06-30,66.16253662109375
2008-07-01,62.98594665527344
2008-07-02,64.97132110595703
2008-07-03,64.62388610839844
2008-07-04,65.02095031738281
2008-07-07,64.57424926757812
2008-07-08,64.22679901123047
2008-07-09,66.70851135253906
2008-07-10,66.55963134765625
2008-07-11,65.41802978515625
2008-07-14,64.47498321533203
2008-07-15,61.695457458496094
2008-07-16,60.802040100097656
2008-07-17,62.241432189941406
2008-07-18,62.04289627075195
2008-07-21,61.844356536865234
2008-07-22,63.58156204223633
2008-07-23,65.02095031738281
2008-07-24,63.78009796142578
2008-07-25,64.77277374267578
2008-07-28,66.6092529296875
2008-07-29,64.72314453125
2008-07-30,66.31145477294922
2008-07-31,66.21217346191406
2008-08-01,66.31145477294922
2008-08-04,67.30413818359375
2008-08-05,71.92012023925781
2008-08-06,70.03402709960938
2008-08-07,69.83547973632812
2008-08-08,68.74352264404297
2008-08-11,70.33182525634766
2008-08-12,69.5873031616211
2008-08-13,68.84278869628906
2008-08-14,67.85009765625
2008-08-18,67.1055908203125
2008-08-19,66.7581558227539
2008-08-20,67.35376739501953
2008-08-21,66.857421875
2008-08-22,67.35376739501953
2008-08-25,67.35376739501953
2008-08-26,68.39608764648438
2008-08-27,72.51573181152344
2008-08-28,74.25293731689453
2008-08-29,74.20330047607422
2008-09-01,75.94049835205078
2008-09-02,74.6500015258789
2008-09-04,74.55074310302734
2008-09-05,73.06171417236328
2008-09-08,75.19598388671875
2008-09-09,74.89817810058594
2008-09-10,74.55074310302734
2008-09-11,72.81353759765625
2008-09-12,68.94207000732422
2008-09-15,69.73621368408203
2008-09-16,68.99170684814453
2008-09-17,67.80047607421875
2008-09-18,66.55963134765625
2008-09-19,67.94937133789062
2008-09-22,66.9566879272461
2008-09-23,66.16253662109375
2008-09-24,67.40340423583984
2008-09-25,67.45303344726562
2008-09-26,65.219482421875
2008-09-29,62.092529296875
2008-09-30,61.44728088378906
2008-10-01,62.439971923828125
2008-10-03,62.688140869140625
2008-10-06,58.5684928894043
2008-10-07,57.228370666503906
2008-10-08,53.8036003112793
2008-10-10,48.69126510620117
2008-10-13,54.399208068847656
2008-10-14,56.93055725097656
2008-10-15,53.60506057739258
2008-10-16,58.320316314697266
2008-10-17,55.68970489501953
2008-10-20,54.25030517578125
2008-10-21,54.34957504272461
2008-10-22,57.5758056640625
2008-10-23,61.34801483154297
2008-10-24,53.30725860595703
2008-10-27,49.78321838378906
2008-10-29,55.68970489501953
2008-10-31,59.06483459472656
2008-11-03,64.92168426513672
2008-11-04,67.65157318115234
2008-11-05,65.16986083984375
2008-11-06,63.4822883605957
2008-11-07,65.41802978515625
2008-11-10,69.83547973632812
2008-11-11,66.16253662109375
2008-11-12,63.08521270751953
2008-11-14,62.98594665527344
2008-11-17,62.19179916381836
2008-11-18,60.9509391784668
2008-11-19,58.4692268371582
2008-11-20,59.51154327392578
2008-11-21,62.439971923828125
2008-11-24,60.7027702331543
2008-11-25,61.94362258911133
2008-11-26,60.40496063232422
2008-11-27,60.40496063232422
2008-11-28,60.355323791503906
2008-12-01,59.461910247802734
2008-12-02,59.11446762084961
2008-12-03,59.313011169433594
2008-12-04,59.61081314086914
2008-12-05,62.98594665527344
2008-12-08,62.48960494995117
2008-12-10,61.99326705932617
2008-12-11,61.54655075073242
2008-12-12,61.34801483154297
2008-12-15,64.92168426513672
2008-12-16,65.219482421875
2008-12-17,66.01363372802734
2008-12-18,69.6369400024414
2008-12-19,69.28951263427734
2008-12-22,72.51573181152344
2008-12-23,68.99170684814453
2008-12-24,70.67926025390625
2008-12-26,67.70121002197266
2008-12-29,67.35376739501953
2008-12-30,67.20486450195312
2008-12-31,65.36839294433594
2009-01-02,70.53036499023438
2009-01-05,69.6369400024414
2009-01-06,69.53767395019531
2009-01-07,65.76547241210938
2009-01-09,66.9566879272461
2009-01-12,67.5026626586914
2009-01-13,64.97132110595703
2009-01-14,65.61656951904297
2009-01-15,64.72314453125
2009-01-16,65.02095031738281
2009-01-19,65.36839294433594
2009-01-20,67.75083923339844
2009-01-21,64.42533111572266
2009-01-22,63.9786262512207
2009-01-23,62.588871002197266
2009-01-27,62.14216232299805
2009-01-28,63.08521270751953
2009-01-29,64.02826690673828
2009-01-30,64.72314453125
2009-02-02,63.68083190917969
2009-02-03,63.432655334472656
2009-02-04,63.531925201416016
2009-02-05,63.7304573059082
2009-02-06,68.29682159423828
2009-02-09,66.50997924804688
2009-02-10,66.70851135253906
2009-02-11,66.6092529296875
2009-02-12,65.91437530517578
2009-02-13,66.65888977050781
2009-02-16,65.02095031738281
2009-02-17,63.68083190917969
2009-02-18,64.1275405883789
2009-02-19,64.07789611816406
2009-02-20,63.58156204223633
2009-02-24,64.47498321533203
2009-02-25,63.78009796142578
2009-02-26,66.01363372802734
2009-02-27,64.42533111572266
2009-03-02,67.0063247680664
2009-03-03,65.26912689208984
2009-03-04,64.82242584228516
2009-03-05,64.02826690673828
2009-03-06,64.17717742919922
2009-03-09,63.879364013671875
2009-03-12,64.72314453125
2009-03-13,64.62388610839844
2009-03-16,64.57424926757812
2009-03-17,63.92900466918945
2009-03-18,64.57424926757812
2009-03-19,63.9786262512207
2009-03-20,64.3260726928711
2009-03-23,65.46765899658203
2009-03-24,64.77277374267578
2009-03-25,65.51730346679688
2009-03-26,65.219482421875
2009-03-27,65.81510162353516
2009-03-30,65.46765899658203
2009-03-31,67.1055908203125
2009-04-01,66.70851135253906
2009-04-02,66.9566879272461
2009-04-06,65.86473846435547
2009-04-08,67.75083923339844
2009-04-09,68.04865264892578
2009-04-13,68.44571685791016
2009-04-15,72.61500549316406
2009-04-16,68.89242553710938
2009-04-17,68.04865264892578
2009-04-20,67.99900817871094
2009-04-21,68.3464584350586
2009-04-22,66.70851135253906
2009-04-23,66.9566879272461
2009-04-24,66.7581558227539
2009-04-27,66.41072082519531
2009-04-28,65.81510162353516
2009-04-29,67.65157318115234
2009-04-30,67.65157318115234
2009-05-04,67.40340423583984
2009-05-05,67.55231475830078
2009-05-06,69.2398681640625
2009-05-07,71.3741455078125
2009-05-08,71.87049102783203
2009-05-11,72.11866760253906
2009-05-12,75.7419662475586
2009-05-13,73.0120849609375
2009-05-14,73.1113510131836
2009-05-15,75.44416046142578
2009-05-18,89.14324188232422
2009-05-19,78.2733154296875
2009-05-20,83.83235168457031
2009-05-21,84.47760772705078
2009-05-22,94.50373077392578
2009-05-25,103.93424987792969
2009-05-26,96.58837890625
2009-05-27,101.7007064819336
2009-05-28,99.218994140625
2009-05-29,98.42485046386719
2009-06-01,108.99696350097656
2009-06-02,107.55755615234375
2009-06-03,107.70646667480469
2009-06-04,114.7545394897461
2009-06-05,112.7691650390625
2009-06-08,104.48023223876953
2009-06-09,113.46405029296875
2009-06-10,112.8684310913086
2009-06-11,114.05966186523438
2009-06-12,104.97657012939453
2009-06-15,102.39559936523438
2009-06-16,103.487548828125
2009-06-17,99.66571044921875
2009-06-18,99.1197280883789
2009-06-19,101.00582885742188
2009-06-22,99.26862335205078
2009-06-23,98.27593994140625
2009-06-24,98.17668151855469
2009-06-25,99.218994140625
2009-06-26,100.36058044433594
2009-06-29,99.71533966064453
2009-06-30,95.14898681640625
2009-07-01,90.38408660888672
2009-07-02,92.66727447509766
2009-07-03,92.96507263183594
2009-07-06,90.63226318359375
2009-07-07,88.39871978759766
2009-07-08,84.7754135131836
2009-07-09,81.84698486328125
2009-07-10,80.10977935791016
2009-07-13,76.38720703125
2009-07-14,80.2586898803711
2009-07-15,83.63382720947266
2009-07-16,83.78273010253906
2009-07-17,91.9723892211914
2009-07-20,90.5329818725586
2009-07-21,92.61763763427734
2009-07-22,89.73883819580078
2009-07-23,92.96507263183594
2009-07-24,93.90812683105469
2009-07-27,102.34595489501953
2009-07-28,101.40291595458984
2009-07-29,102.59413146972656
2009-07-30,102.04814910888672
2009-07-31,102.09778594970703
2009-08-03,104.87731170654297
2009-08-04,104.72840118408203
2009-08-05,104.28170013427734
2009-08-06,102.09778594970703
2009-08-07,99.56643676757812
2009-08-10,100.90656280517578
2009-08-11,101.7007064819336
2009-08-12,100.36058044433594
2009-08-13,101.35326385498047
2009-08-14,99.91387939453125
2009-08-17,100.75765991210938
2009-08-18,100.55912780761719
2009-08-19,102.39559936523438
2009-08-20,104.03352355957031
2009-08-21,108.30207824707031
2009-08-24,115.59832000732422
2009-08-25,115.54869079589844
2009-08-26,113.26551055908203
2009-08-27,112.17355346679688
2009-08-28,114.95307922363281
2009-08-31,110.6348876953125
2009-09-01,111.57794189453125
2009-09-02,109.9896469116211
2009-09-03,109.69184875488281
2009-09-04,109.49330139160156
2009-09-07,110.2378158569336
2009-09-08,110.38671112060547
2009-09-09,112.81880187988281
2009-09-10,111.08159637451172
2009-09-11,110.6348876953125
2009-09-14,112.66989135742188
2009-09-15,111.42903900146484
2009-09-16,110.6348876953125
2009-09-17,109.29476165771484
2009-09-18,109.89037322998047
2009-09-22,109.54293823242188
2009-09-23,108.3517074584961
2009-09-24,110.03927612304688
2009-09-25,110.68453216552734
2009-09-29,110.68453216552734
2009-09-30,109.89037322998047
2009-10-01,109.44366455078125
2009-10-05,107.21012115478516
2009-10-06,106.31670379638672
2009-10-07,107.21012115478516
2009-10-08,106.96195983886719
2009-10-09,105.7210922241211
2009-10-12,106.71377563476562
2009-10-13,106.7634048461914
2009-10-14,106.7634048461914
2009-10-15,108.30207824707031
2009-10-16,110.08891296386719
2009-10-20,112.6202621459961
2009-10-21,111.82611846923828
2009-10-22,107.75611114501953
2009-10-23,107.16048431396484
2009-10-26,105.8699951171875
2009-10-27,103.3386459350586
2009-10-28,104.72840118408203
2009-10-29,103.98388671875
2009-10-30,100.85692596435547
2009-11-03,96.78691101074219
2009-11-04,98.5737533569336
2009-11-05,100.65839385986328
2009-11-06,103.3386459350586
2009-11-09,103.53719329833984
2009-11-10,103.28901672363281
2009-11-11,104.48023223876953
2009-11-12,107.50792694091797
2009-11-13,108.3517074584961
2009-11-16,109.24512481689453
2009-11-17,108.30207824707031
2009-11-18,108.64952087402344
2009-11-19,105.62181854248047
2009-11-20,106.36634063720703
2009-11-23,107.8553695678711
2009-11-24,108.15316772460938
2009-11-25,107.11085510253906
2009-11-26,106.16780090332031
2009-11-27,103.98388671875
2009-11-30,107.11085510253906
2009-12-01,108.79841613769531
2009-12-02,107.65682220458984
2009-12-03,112.91806030273438
2009-12-04,119.61870574951172
2009-12-07,119.22162628173828
2009-12-08,118.42747497558594
2009-12-09,116.64063262939453
2009-12-10,120.01577758789062
2009-12-11,117.285888671875
2009-12-14,115.59832000732422
2009-12-15,111.97501373291016
2009-12-16,113.46405029296875
2009-12-17,114.4071044921875
2009-12-18,115.3005142211914
2009-12-21,116.98808288574219
2009-12-22,118.97345733642578
2009-12-23,119.96614074707031
2009-12-24,127.4609146118164
2009-12-29,132.92068481445312
2009-12-30,132.4739990234375
2009-12-31,135.89874267578125
2010-01-04,142.9468231201172
2010-01-05,140.5147247314453
2010-01-06,139.67095947265625
2010-01-07,139.8695068359375
2010-01-08,139.2738800048828
2010-01-11,138.77755737304688
2010-01-12,135.352783203125
2010-01-13,139.1746063232422
2010-01-14,146.42123413085938
2010-01-15,144.38621520996094
2010-01-18,143.54246520996094
2010-01-19,140.3658447265625
2010-01-20,139.57168579101562
2010-01-21,138.2812042236328
2010-01-22,141.06072998046875
2010-01-25,139.96878051757812
2010-01-27,135.6009521484375
2010-01-28,136.3950958251953
2010-01-29,140.81256103515625
2010-02-01,146.42123413085938
2010-02-02,145.5774383544922
2010-02-03,146.6197509765625
2010-02-04,141.20960998535156
2010-02-05,139.32354736328125
2010-02-08,140.96145629882812
2010-02-09,142.9468231201172
2010-02-10,142.99647521972656
2010-02-11,150.68978881835938
2010-02-15,150.2430877685547
2010-02-16,150.34234619140625
2010-02-17,155.10723876953125
2010-02-18,156.14956665039062
2010-02-19,155.30577087402344
2010-02-22,151.68247985839844
2010-02-23,152.278076171875
2010-02-24,151.23574829101562
2010-02-25,153.12185668945312
2010-02-26,155.30577087402344
2010-03-02,168.45884704589844
2010-03-03,166.82093811035156
2010-03-04,171.1391143798828
2010-03-05,169.352294921875
2010-03-08,172.37997436523438
2010-03-09,171.23838806152344
2010-03-10,169.0048370361328
2010-03-11,176.64852905273438
2010-03-12,179.97402954101562
2010-03-15,180.32147216796875
2010-03-16,182.20758056640625
2010-03-17,178.882080078125
2010-03-18,175.9040069580078
2010-03-19,176.49961853027344
2010-03-22,175.70547485351562
2010-03-23,176.0032958984375
2010-03-25,173.0748748779297
2010-03-26,178.58425903320312
2010-03-29,178.83242797851562
2010-03-30,180.52001953125
2010-03-31,181.86013793945312
2010-04-01,178.68353271484375
2010-04-05,175.1595001220703
2010-04-06,172.72743225097656
2010-04-07,170.19607543945312
2010-04-08,166.27496337890625
2010-04-09,168.65740966796875
2010-04-12,171.23838806152344
2010-04-13,168.11143493652344
2010-04-15,162.35385131835938
2010-04-16,161.5100555419922
2010-04-19,159.62396240234375
2010-04-20,158.78018188476562
2010-04-21,162.15530395507812
2010-04-22,161.65896606445312
2010-04-23,166.57276916503906
2010-04-26,163.24725341796875
2010-04-27,161.46041870117188
2010-04-28,160.2195587158203
2010-04-29,160.5670166015625
2010-04-30,169.3026580810547
2010-05-03,167.46617126464844
2010-05-04,162.50274658203125
2010-05-05,163.39617919921875
2010-05-06,164.2399444580078
2010-05-07,164.09104919433594
2010-05-10,166.12606811523438
2010-05-11,163.64434814453125
2010-05-12,161.8574981689453
2010-05-13,162.05604553222656
2010-05-14,158.58163452148438
2010-05-17,157.98602294921875
2010-05-18,156.7947998046875
2010-05-19,148.7044219970703
2010-05-20,146.42123413085938
2010-05-21,144.23733520507812
2010-05-24,143.74098205566406
2010-05-25,137.28851318359375
2010-05-26,138.62864685058594
2010-05-27,148.40660095214844
2010-05-28,146.42123413085938
2010-05-31,142.40084838867188
2010-06-01,134.211181640625
2010-06-02,141.8548583984375
2010-06-03,141.01109313964844
2010-06-04,139.2738800048828
2010-06-07,140.21693420410156
2010-06-08,138.8271942138672
2010-06-09,139.42279052734375
2010-06-10,138.8271942138672
2010-06-11,149.7467498779297
2010-06-14,150.04454040527344
2010-06-15,150.34234619140625
2010-06-16,150.98760986328125
2010-06-17,153.81674194335938
2010-06-18,149.5978240966797
2010-06-21,147.91024780273438
2010-06-22,145.9248809814453
2010-06-23,151.23574829101562
2010-06-24,155.85174560546875
2010-06-25,152.47662353515625
2010-06-28,153.46929931640625
2010-06-29,151.08685302734375
2010-06-30,151.23574829101562
2010-07-01,152.9729766845703
2010-07-02,151.33502197265625
2010-07-05,151.03721618652344
2010-07-06,151.5335693359375
2010-07-07,151.38465881347656
2010-07-08,151.38465881347656
2010-07-09,152.0299072265625
2010-07-12,153.61822509765625
2010-07-13,153.56857299804688
2010-07-14,151.58319091796875
2010-07-15,151.18612670898438
2010-07-16,152.22845458984375
2010-07-19,151.23574829101562
2010-07-20,150.0941619873047
2010-07-21,151.23574829101562
2010-07-22,152.12916564941406
2010-07-23,150.88832092285156
2010-07-26,155.10723876953125
2010-07-27,156.69552612304688
2010-07-28,155.85174560546875
2010-07-29,155.95103454589844
2010-07-30,154.46200561523438
2010-08-02,155.90139770507812
2010-08-03,154.7101593017578
2010-08-04,155.1568603515625
2010-08-05,152.42698669433594
2010-08-06,153.37002563476562
2010-08-09,155.55393981933594
2010-08-10,154.46200561523438
2010-08-11,153.81674194335938
2010-08-12,153.81674194335938
2010-08-13,154.46200561523438
2010-08-16,153.61822509765625
2010-08-17,160.7655487060547
2010-08-18,163.14801025390625
2010-08-19,164.14068603515625
2010-08-20,164.28958129882812
2010-08-23,161.5100555419922
2010-08-24,160.36846923828125
2010-08-25,156.64590454101562
2010-08-26,154.66053771972656
2010-08-27,152.3277130126953
2010-08-30,152.42698669433594
2010-08-31,151.4839324951172
2010-09-01,155.1568603515625
2010-09-02,158.58163452148438
2010-09-03,158.58163452148438
2010-09-06,160.36846923828125
2010-09-07,162.05604553222656
2010-09-08,162.65167236328125
2010-09-09,162.80055236816406
2010-09-13,162.70127868652344
2010-09-14,161.8574981689453
2010-09-15,162.15530395507812
2010-09-16,161.9071502685547
2010-09-17,164.88519287109375
2010-09-20,166.12606811523438
2010-09-21,165.6297149658203
2010-09-22,161.8574981689453
2010-09-23,161.65896606445312
2010-09-24,162.50274658203125
2010-09-27,162.05604553222656
2010-09-28,160.46775817871094
2010-09-29,158.6312713623047
2010-09-30,156.5962677001953
2010-10-01,160.815185546875
2010-10-04,160.02102661132812
2010-10-05,164.3392333984375
2010-10-06,162.85018920898438
2010-10-07,167.06910705566406
2010-10-08,170.0471649169922
2010-10-11,172.0325469970703
2010-10-12,169.45156860351562
2010-10-13,171.486572265625
2010-10-14,168.2603302001953
2010-10-15,167.2676544189453
2010-10-18,165.3815460205078
2010-10-19,165.7289581298828
2010-10-20,165.43116760253906
2010-10-21,163.59469604492188
2010-10-22,162.50274658203125
2010-10-25,163.39617919921875
2010-10-26,164.6370391845703
2010-10-27,163.14801025390625
2010-10-28,160.46775817871094
2010-10-29,159.02833557128906
2010-11-01,162.15530395507812
2010-11-02,162.85018920898438
2010-11-03,165.23265075683594
2010-11-04,165.7289581298828
2010-11-08,164.58740234375
2010-11-09,166.57276916503906
2010-11-10,167.31727600097656
2010-11-11,165.03408813476562
2010-11-12,160.07066345214844
2010-11-15,158.3831024169922
2010-11-16,155.85174560546875
2010-11-18,154.56126403808594
2010-11-19,149.4489288330078
2010-11-22,150.93795776367188
2010-11-23,150.04454040527344
2010-11-24,149.15110778808594
2010-11-25,149.3992919921875
2010-11-26,142.89720153808594
2010-11-29,144.63438415527344
2010-11-30,147.56280517578125
2010-12-01,150.83868408203125
2010-12-02,153.07223510742188
2010-12-03,151.8313751220703
2010-12-06,152.57589721679688
2010-12-07,150.3919677734375
2010-12-08,147.2153778076172
2010-12-09,145.82562255859375
2010-12-10,145.1803741455078
2010-12-13,146.81829833984375
2010-12-14,148.1088104248047
2010-12-15,148.1088104248047
2010-12-16,149.3992919921875
2010-12-20,149.05184936523438
2010-12-21,148.75405883789062
2010-12-22,146.4708709716797
2010-12-23,145.6270751953125
2010-12-24,145.5774383544922
2010-12-27,144.43585205078125
2010-12-28,142.69866943359375
2010-12-29,142.99647521972656
2010-12-30,143.29428100585938
2010-12-31,145.4781951904297
2011-01-03,148.8533172607422
2011-01-04,148.158447265625
2011-01-05,147.56280517578125
2011-01-06,144.1876983642578
2011-01-07,140.91183471679688
2011-01-10,138.87680053710938
2011-01-11,136.44473266601562
2011-01-12,137.83450317382812
2011-01-13,134.85643005371094
2011-01-14,134.06228637695312
2011-01-17,134.1615447998047
2011-01-18,130.587890625
2011-01-19,131.92800903320312
2011-01-20,132.07691955566406
2011-01-21,133.1688690185547
2011-01-24,132.0272674560547
2011-01-25,130.8856964111328
2011-01-27,128.35435485839844
2011-01-28,130.2404327392578
2011-01-31,128.7017822265625
2011-02-01,133.46669006347656
2011-02-02,139.12498474121094
2011-02-03,139.42279052734375
2011-02-04,138.33084106445312
2011-02-07,138.97608947753906
2011-02-08,146.12342834472656
2011-02-09,145.37890625
2011-02-10,145.6270751953125
2011-02-11,150.34234619140625
2011-02-14,153.22116088867188
2011-02-15,152.92333984375
2011-02-16,155.20652770996094
