Date,ASAHIINDIA
2003-03-19,15.981456756591797
2003-03-20,16.9617862701416
2003-03-21,16.978469848632812
2003-03-24,16.978469848632812
2003-03-25,17.157854080200195
2003-03-26,16.778236389160156
2003-03-27,16.686458587646484
2003-03-28,15.981456756591797
2003-03-31,16.0273494720459
2003-04-01,16.73234748840332
2003-04-02,16.707321166992188
2003-04-03,16.753206253051758
2003-04-04,17.203739166259766
2003-04-07,17.83782386779785
2003-04-08,17.658451080322266
2003-04-09,18.154869079589844
2003-04-10,17.775253295898438
2003-04-11,18.108978271484375
2003-04-15,18.655460357666016
2003-04-16,18.905757904052734
2003-04-17,18.609575271606445
2003-04-18,18.609575271606445
2003-04-21,18.880727767944336
2003-04-22,18.588714599609375
2003-04-23,17.83782386779785
2003-04-24,19.089309692382812
2003-04-25,18.655460357666016
2003-04-28,18.697175979614258
2003-04-29,18.859872817993164
2003-04-30,19.3145751953125
2003-05-01,19.3145751953125
2003-05-02,19.83185577392578
2003-05-05,21.125059127807617
2003-05-06,20.674528121948242
2003-05-07,21.10002899169922
2003-05-08,21.325294494628906
2003-05-09,21.417072296142578
2003-05-12,21.734113693237305
2003-05-13,20.91647720336914
2003-05-14,20.824703216552734
2003-05-15,20.808013916015625
2003-05-16,20.357479095458984
2003-05-19,20.582748413085938
2003-05-20,20.991565704345703
2003-05-21,21.442102432250977
2003-05-22,21.850921630859375
2003-05-23,22.847932815551758
2003-05-26,23.49871063232422
2003-05-27,23.04400062561035
2003-05-28,23.298473358154297
2003-05-29,23.569622039794922
2003-05-30,23.995128631591797
2003-06-02,25.563657760620117
2003-06-03,24.26628875732422
2003-06-04,24.295488357543945
2003-06-05,23.753173828125
2003-06-06,23.54459571838379
2003-06-09,24.157825469970703
2003-06-10,23.11909294128418
2003-06-11,22.54758071899414
2003-06-12,22.530893325805664
2003-06-13,22.593467712402344
2003-06-16,23.273441314697266
2003-06-17,23.995128631591797
2003-06-18,24.47486686706543
2003-06-19,24.024330139160156
2003-06-20,23.949243545532227
2003-06-23,23.436134338378906
2003-06-24,23.723976135253906
2003-06-25,24.81277084350586
2003-06-26,26.423009872436523
2003-06-27,26.352094650268555
2003-06-30,26.06007957458496
2003-07-01,25.534454345703125
2003-07-02,26.894405364990234
2003-07-03,26.377126693725586
2003-07-04,27.69118881225586
2003-07-07,28.054115295410156
2003-07-08,28.433725357055664
2003-07-09,27.753753662109375
2003-07-10,27.69118881225586
2003-07-11,27.344934463500977
2003-07-14,27.69118881225586
2003-07-15,27.102981567382812
2003-07-16,27.165557861328125
2003-07-17,27.165557861328125
2003-07-18,27.165557861328125
2003-07-21,27.14887237548828
2003-07-22,26.740049362182617
2003-07-23,30.181640625
2003-07-24,30.290096282958984
2003-07-25,30.227519989013672
2003-07-28,34.770408630371094
2003-07-29,34.273990631103516
2003-07-30,33.66492462158203
2003-07-31,32.914039611816406
2003-08-01,33.577327728271484
2003-08-04,37.244178771972656
2003-08-05,36.71855163574219
2003-08-06,36.81032943725586
2003-08-07,37.96586990356445
2003-08-08,38.2411994934082
2003-08-11,37.648826599121094
2003-08-12,37.01890182495117
2003-08-13,37.127376556396484
2003-08-14,37.169090270996094
2003-08-15,37.169090270996094
2003-08-18,37.60710906982422
2003-08-19,36.89793395996094
2003-08-20,36.655982971191406
2003-08-21,36.222137451171875
2003-08-22,36.62678146362305
2003-08-25,36.30973815917969
2003-08-26,38.0785026550293
2003-08-27,38.1953125
2003-08-28,37.423561096191406
2003-08-29,37.30675506591797
2003-09-01,37.94084167480469
2003-09-02,38.846073150634766
2003-09-03,37.56122589111328
2003-09-04,37.33595275878906
2003-09-05,37.352630615234375
2003-09-08,41.3365364074707
2003-09-09,41.724491119384766
2003-09-10,41.95393753051758
2003-09-11,41.54511642456055
2003-09-12,40.86514663696289
2003-09-15,40.70244216918945
2003-09-16,40.097557067871094
2003-09-17,40.097557067871094
2003-09-18,39.11723709106445
2003-09-19,40.84011459350586
2003-09-22,41.787071228027344
2003-09-23,42.17920684814453
2003-09-24,43.37226486206055
2003-09-25,43.68550109863281
2003-09-26,43.77862548828125
2003-09-29,43.64317321777344
2003-09-30,43.8505744934082
2003-10-01,43.55005645751953
2003-10-02,43.55005645751953
2003-10-03,44.28230667114258
2003-10-06,43.59661102294922
2003-10-07,43.59661102294922
2003-10-08,44.00718307495117
2003-10-09,44.358497619628906
2003-10-10,44.45161056518555
2003-10-13,45.80183410644531
2003-10-14,46.90233612060547
2003-10-15,46.885406494140625
2003-10-16,46.79228973388672
2003-10-17,46.2124137878418
2003-10-20,45.64522933959961
2003-10-21,44.54050064086914
2003-10-22,44.3288688659668
2003-10-23,44.05374526977539
2003-10-24,43.761688232421875
2003-10-27,43.57544708251953
2003-10-28,43.62200927734375
2003-10-29,43.08869552612305
2003-10-30,45.38704299926758
2003-10-31,45.84416961669922
2003-11-03,46.76689147949219
2003-11-04,46.102359771728516
2003-11-05,47.72770690917969
2003-11-06,49.91600799560547
2003-11-07,51.13078689575195
2003-11-10,51.26622772216797
2003-11-11,51.49479675292969
2003-11-12,52.09160614013672
2003-11-13,52.92121124267578
2003-11-14,53.19633865356445
2003-11-17,55.07987976074219
2003-11-18,52.92121124267578
2003-11-19,51.54135513305664
2003-11-20,50.88105773925781
2003-11-21,49.640872955322266
2003-11-24,52.59952163696289
2003-11-25,54.43650817871094
2003-11-26,50.15726852416992
2003-11-27,54.92326354980469
2003-11-28,55.19839859008789
2003-12-01,62.017234802246094
2003-12-02,64.08277893066406
2003-12-03,61.996089935302734
2003-12-04,62.59711837768555
2003-12-05,62.04263687133789
2003-12-08,66.86790466308594
2003-12-09,70.17362976074219
2003-12-10,67.92181396484375
2003-12-11,67.6678695678711
2003-12-12,67.48162078857422
2003-12-15,67.11338806152344
2003-12-16,67.7863998413086
2003-12-17,66.08484649658203
2003-12-18,66.3811264038086
2003-12-19,66.77477264404297
2003-12-22,66.72821807861328
2003-12-23,67.8033218383789
2003-12-24,68.3578109741211
2003-12-25,62.98228073120117
2003-12-26,67.6932601928711
2003-12-29,67.73981475830078
2003-12-30,67.15996551513672
2003-12-31,67.15996551513672
2004-01-01,66.13141632080078
2004-01-02,66.22452545166016
2004-01-05,65.03091430664062
2004-01-06,63.43941116333008
2004-01-07,61.97068405151367
2004-01-08,68.20117950439453
2004-01-09,68.3832015991211
2004-01-12,64.24784851074219
2004-01-13,64.08277893066406
2004-01-14,65.14095306396484
2004-01-15,63.57909393310547
2004-01-16,65.14095306396484
2004-01-19,65.18753051757812
2004-01-20,62.41088104248047
2004-01-21,60.22259521484375
2004-01-22,60.252220153808594
2004-01-23,61.280757904052734
2004-01-26,61.280757904052734
2004-01-27,62.914581298828125
2004-01-28,62.93573760986328
2004-01-29,62.31776428222656
2004-01-30,60.98871612548828
2004-02-02,60.98871612548828
2004-02-03,56.688297271728516
2004-02-04,55.70631408691406
2004-02-05,55.95180892944336
2004-02-06,55.52008056640625
2004-02-09,55.56664276123047
2004-02-10,54.3433952331543
2004-02-11,54.23334503173828
2004-02-12,57.78879165649414
2004-02-13,58.0469856262207
2004-02-16,59.240604400634766
2004-02-17,58.98240661621094
2004-02-18,58.275550842285156
2004-02-19,57.90730667114258
2004-02-20,58.20359420776367
2004-02-23,57.88191604614258
2004-02-24,57.17505645751953
2004-02-25,56.48512649536133
2004-02-26,55.308441162109375
2004-02-27,56.98881912231445
2004-03-01,56.413169860839844
2004-03-02,56.413169860839844
2004-03-03,57.97502899169922
2004-03-04,56.760250091552734
2004-03-05,56.80681228637695
2004-03-08,57.864986419677734
2004-03-09,56.91686248779297
2004-03-10,57.17505645751953
2004-03-11,57.2681770324707
2004-03-12,56.50205612182617
2004-03-15,54.207942962646484
2004-03-16,52.37096405029297
2004-03-17,53.268287658691406
2004-03-18,55.24495315551758
2004-03-19,56.5782470703125
2004-03-22,52.94660949707031
2004-03-23,51.93922424316406
2004-03-24,52.45984649658203
2004-03-25,55.016387939453125
2004-03-26,54.83015060424805
2004-03-29,56.688297271728516
2004-03-30,56.11688232421875
2004-03-31,57.63218688964844
2004-04-01,58.32211685180664
2004-04-02,59.883968353271484
2004-04-05,60.02363967895508
2004-04-06,58.432159423828125
2004-04-07,59.35065460205078
2004-04-08,59.47340774536133
2004-04-09,59.47340774536133
2004-04-12,60.942142486572266
2004-04-13,59.790855407714844
2004-04-14,59.790855407714844
2004-04-15,60.54426956176758
2004-04-16,61.996089935302734
2004-04-19,61.64900588989258
2004-04-20,60.22259521484375
2004-04-21,61.39926528930664
2004-04-22,62.29237365722656
2004-04-23,60.45539093017578
2004-04-26,55.70208740234375
2004-04-27,57.05653381347656
2004-04-28,58.5252799987793
2004-04-29,58.61839294433594
2004-04-30,58.18666076660156
2004-05-03,56.39200973510742
2004-05-04,57.56023406982422
2004-05-05,58.3856086730957
2004-05-06,57.37822341918945
2004-05-07,57.191986083984375
2004-05-10,56.94649887084961
2004-05-11,54.576194763183594
2004-05-12,55.016387939453125
2004-05-13,57.22161102294922
2004-05-14,53.361412048339844
2004-05-17,50.37736511230469
2004-05-18,49.20068359375
2004-05-19,48.354148864746094
2004-05-20,50.09801483154297
2004-05-21,49.59433364868164
2004-05-24,50.3942985534668
2004-05-25,50.2376823425293
2004-05-26,50.144569396972656
2004-05-27,48.646202087402344
2004-05-28,47.207088470458984
2004-05-31,45.734127044677734
2004-06-01,45.323543548583984
2004-06-02,44.908748626708984
2004-06-03,44.14686965942383
2004-06-04,44.633628845214844
2004-06-07,43.91830062866211
2004-06-08,43.18180465698242
2004-06-09,42.86012649536133
2004-06-10,44.31194305419922
2004-06-11,43.68550109863281
2004-06-14,41.41678237915039
2004-06-15,41.37022399902344
2004-06-16,41.281333923339844
2004-06-17,41.298274993896484
2004-06-18,40.19777297973633
2004-06-21,40.608341217041016
2004-06-22,39.397796630859375
2004-06-23,38.12799835205078
2004-06-24,39.0295524597168
2004-06-25,40.10464859008789
2004-06-28,43.22837448120117
2004-06-29,43.64317321777344
2004-06-30,43.89713668823242
2004-07-01,45.18387222290039
2004-07-02,44.8621826171875
2004-07-05,44.7690544128418
2004-07-06,45.27698516845703
2004-07-07,45.04842758178711
2004-07-08,43.64317321777344
2004-07-09,44.7690544128418
2004-07-12,45.38704299926758
2004-07-13,44.74367141723633
2004-07-14,45.323543548583984
2004-07-15,45.708717346191406
2004-07-16,47.96051025390625
2004-07-19,49.01445007324219
2004-07-20,48.7858772277832
2004-07-21,50.11918640136719
2004-07-22,49.49786376953125
2004-07-23,49.63593673706055
2004-07-26,49.52375030517578
2004-07-27,50.29176330566406
2004-07-28,50.90012741088867
2004-07-29,49.99405288696289
2004-07-30,49.57120895385742
2004-08-02,48.9801025390625
2004-08-03,47.85828399658203
2004-08-04,52.94527816772461
2004-08-05,55.163028717041016
2004-08-06,53.00999450683594
2004-08-09,53.73917770385742
2004-08-10,54.3950080871582
2004-08-11,54.3950080871582
2004-08-12,53.148075103759766
2004-08-13,53.644264221191406
2004-08-16,54.67546081542969
2004-08-17,54.882572174072266
2004-08-18,55.49093246459961
2004-08-19,55.05083465576172
2004-08-20,54.97748947143555
2004-08-23,54.835113525390625
2004-08-24,55.37875747680664
2004-08-25,56.19422912597656
2004-08-26,56.75513458251953
2004-08-27,57.156402587890625
2004-08-30,57.64395523071289
2004-08-31,57.50588607788086
2004-09-01,58.32998275756836
2004-09-02,56.94066619873047
2004-09-03,56.61274719238281
2004-09-06,58.161712646484375
2004-09-07,57.156402587890625
2004-09-08,57.64395523071289
2004-09-09,57.45841979980469
2004-09-10,57.436851501464844
2004-09-13,58.42060089111328
2004-09-14,57.11325454711914
2004-09-15,57.50588607788086
2004-09-16,58.5629768371582
2004-09-17,57.67416000366211
2004-09-20,58.01933288574219
2004-09-21,58.580238342285156
2004-09-22,58.140140533447266
2004-09-23,58.532779693603516
2004-09-24,58.610450744628906
2004-09-27,59.84443664550781
2004-09-28,59.499263763427734
2004-09-29,58.34724807739258
2004-09-30,58.70536422729492
2004-10-01,57.553348541259766
2004-10-04,57.484317779541016
2004-10-05,57.5792350769043
2004-10-06,57.62668991088867
2004-10-07,57.72161865234375
2004-10-08,57.78634262084961
2004-10-11,57.346248626708984
2004-10-12,55.91377258300781
2004-10-13,25.758563995361328
2004-10-14,55.61175537109375
2004-10-15,57.11325454711914
2004-10-18,57.39370346069336
2004-10-19,56.707664489746094
2004-10-20,55.53839874267578
2004-10-21,54.01963424682617
2004-10-22,54.01963424682617
2004-10-25,55.47368240356445
2004-10-26,56.28483581542969
2004-10-27,56.82848358154297
2004-10-28,57.01832962036133
2004-10-29,56.56960678100586
2004-11-01,55.23637008666992
2004-11-02,56.73787307739258
2004-11-03,56.28483581542969
2004-11-04,55.81885528564453
2004-11-05,56.36249542236328
2004-11-08,56.785335540771484
2004-11-09,56.55925750732422
2004-11-10,56.320125579833984
2004-11-11,60.850440979003906
2004-11-12,59.29396057128906
2004-11-15,59.29396057128906
2004-11-16,59.26787567138672
2004-11-17,60.68088150024414
2004-11-18,64.43729400634766
2004-11-19,65.58943939208984
2004-11-22,64.5981674194336
2004-11-23,63.541664123535156
2004-11-24,63.13732147216797
2004-11-25,63.70252227783203
2004-11-26,63.70252227783203
2004-11-29,63.77643966674805
2004-11-30,63.72861862182617
2004-12-01,62.002586364746094
2004-12-02,63.70252227783203
2004-12-03,65.09814453125
2004-12-06,68.02415466308594
2004-12-07,68.78063201904297
2004-12-08,67.38069915771484
2004-12-09,66.13724517822266
2004-12-10,67.09807586669922
2004-12-13,68.16327667236328
2004-12-14,67.05023956298828
2004-12-15,67.95023345947266
2004-12-16,67.64590454101562
2004-12-17,66.71984100341797
2004-12-20,67.38069915771484
2004-12-21,67.52416229248047
2004-12-22,66.18506622314453
2004-12-23,65.61551666259766
2004-12-24,66.22854614257812
2004-12-27,66.8459243774414
2004-12-28,68.16327667236328
2004-12-29,68.56327056884766
2004-12-30,68.08937072753906
2004-12-31,70.42843627929688
2005-01-03,74.72395324707031
2005-01-04,73.7326889038086
2005-01-05,72.2718505859375
2005-01-06,71.04579162597656
2005-01-07,72.102294921875
2005-01-10,74.15876770019531
2005-01-11,72.19359588623047
2005-01-12,70.7327880859375
2005-01-13,70.58929443359375
2005-01-14,70.78058624267578
2005-01-17,70.85449981689453
2005-01-18,72.24143981933594
2005-01-19,73.4500732421875
2005-01-20,71.58058166503906
2005-01-24,72.28923034667969
2005-01-25,72.66748809814453
2005-01-27,74.2239761352539
2005-01-28,73.78050994873047
2005-01-31,77.60213470458984
2005-02-01,78.1195068359375
2005-02-02,78.0281982421875
2005-02-03,80.71509552001953
2005-02-04,80.10205841064453
2005-02-07,80.05423736572266
2005-02-08,78.98905944824219
2005-02-09,78.16734313964844
2005-02-10,79.5107650756836
2005-02-11,79.64991760253906
2005-02-14,78.18907928466797
2005-02-15,77.46300506591797
2005-02-16,77.31954956054688
2005-02-17,77.00650024414062
2005-02-18,76.91519165039062
2005-02-21,79.08470916748047
2005-02-22,77.98039245605469
2005-02-23,76.58477020263672
2005-02-24,77.83690643310547
2005-02-25,78.47167205810547
2005-02-28,79.18035125732422
2005-03-01,80.54552459716797
2005-03-02,84.79322814941406
2005-03-03,85.67147827148438
2005-03-04,86.4758071899414
2005-03-07,86.34971618652344
2005-03-08,85.0584487915039
2005-03-09,83.47152709960938
2005-03-10,83.64108276367188
2005-03-11,82.8889389038086
2005-03-14,82.1976547241211
2005-03-15,81.98896789550781
2005-03-16,81.2846450805664
2005-03-17,79.68035125732422
2005-03-18,78.47167205810547
2005-03-21,76.42390441894531
2005-03-22,75.92391967773438
2005-03-23,76.7238998413086
2005-03-24,72.90226745605469
2005-03-28,72.12837982177734
2005-03-29,70.75885772705078
2005-03-30,77.5064697265625
2005-03-31,79.3194808959961
2005-04-01,77.74561309814453
2005-04-04,78.16734313964844
2005-04-05,77.8847427368164
2005-04-06,77.08477020263672
2005-04-07,80.62378692626953
2005-04-08,80.68899536132812
2005-04-11,78.18907928466797
2005-04-12,78.73690032958984
2005-04-13,75.99784851074219
2005-04-15,74.5370101928711
2005-04-18,74.34571075439453
2005-04-19,73.82833099365234
2005-04-20,74.44135284423828
2005-04-21,76.771728515625
2005-04-22,78.3108139038086
2005-04-25,79.06731414794922
2005-04-26,79.86727905273438
2005-04-27,80.6716079711914
2005-04-28,81.63243865966797
2005-04-29,79.74554443359375
2005-05-02,78.47167205810547
2005-05-03,80.26293182373047
2005-05-04,80.6716079711914
2005-05-05,82.29329681396484
2005-05-06,83.17153930664062
2005-05-09,83.75413513183594
2005-05-10,82.46287536621094
2005-05-11,82.7193832397461
2005-05-12,82.27591705322266
2005-05-13,85.5975570678711
2005-05-16,86.66275024414062
2005-05-17,85.15409851074219
2005-05-18,88.59748077392578
2005-05-19,87.7670669555664
2005-05-20,88.26705169677734
2005-05-23,88.23661804199219
2005-05-24,89.77569580078125
2005-05-25,91.54086303710938
2005-05-26,91.00175476074219
2005-05-27,86.82360076904297
2005-05-30,85.54974365234375
2005-05-31,84.841064453125
2005-06-01,84.82366943359375
2005-06-02,85.02800750732422
2005-06-03,85.8801498413086
2005-06-06,86.34971618652344
2005-06-07,87.04100799560547
2005-06-08,88.73660278320312
2005-06-09,87.70185852050781
2005-06-10,86.21058654785156
2005-06-13,86.9931640625
2005-06-14,85.78450775146484
2005-06-15,85.64102172851562
2005-06-16,84.65412139892578
2005-06-17,84.13238525390625
2005-06-20,82.57589721679688
2005-06-21,82.93678283691406
2005-06-22,83.12372589111328
2005-06-23,82.43241882324219
2005-06-24,82.31939697265625
2005-06-27,82.1976547241211
2005-06-28,82.14983367919922
2005-06-29,81.80200958251953
2005-06-30,81.30203247070312
2005-07-01,84.41498565673828
2005-07-04,85.54974365234375
2005-07-05,84.55844116210938
2005-07-06,83.89761352539062
2005-07-07,84.86713409423828
2005-07-08,84.63236236572266
2005-07-11,85.71929168701172
2005-07-12,84.86713409423828
2005-07-13,85.24539947509766
2005-07-14,86.75839233398438
2005-07-15,87.46272277832031
2005-07-18,88.38008880615234
2005-07-19,88.50182342529297
2005-07-20,88.40107727050781
2005-07-21,89.35154724121094
2005-07-22,88.54125213623047
2005-07-25,89.49171447753906
2005-07-26,87.97184753417969
2005-07-27,83.71013641357422
2005-07-28,38.56570053100586
2005-07-29,81.83988952636719
2005-08-01,81.62088012695312
2005-08-02,83.97731018066406
2005-08-03,83.31155395507812
2005-08-04,82.45746612548828
2005-08-05,81.47635650634766
2005-08-08,81.93624114990234
2005-08-09,82.17276000976562
2005-08-10,82.71150207519531
2005-08-11,83.55245971679688
2005-08-12,84.59488677978516
2005-08-16,84.90149688720703
2005-08-17,83.64441680908203
2005-08-18,82.69400024414062
2005-08-19,83.33345794677734
2005-08-22,82.93049621582031
2005-08-23,79.89079284667969
2005-08-24,77.46427917480469
2005-08-25,78.17822265625
2005-08-26,78.7213363647461
2005-08-29,80.64852142333984
2005-08-30,79.1286849975586
2005-08-31,76.56202697753906
2005-09-01,75.96631622314453
2005-09-02,75.77362060546875
2005-09-05,73.53982543945312
2005-09-06,72.58499145507812
2005-09-08,71.91923522949219
2005-09-09,72.87408447265625
2005-09-12,78.00740814208984
2005-09-13,78.2439193725586
2005-09-14,80.10102844238281
2005-09-15,80.81058502197266
2005-09-16,80.76678466796875
2005-09-19,79.57543182373047
2005-09-20,79.00604248046875
2005-09-21,77.81468963623047
2005-09-22,75.06405639648438
2005-09-23,75.39693450927734
2005-09-26,77.67453002929688
2005-09-27,75.06405639648438
2005-09-28,75.3443832397461
2005-09-29,74.67864227294922
2005-09-30,73.16315460205078
2005-10-03,73.63617706298828
2005-10-04,73.8727035522461
2005-10-05,74.58224487304688
2005-10-06,74.91514587402344
2005-10-07,74.15303039550781
2005-10-10,77.6307373046875
2005-10-11,75.3443832397461
2005-10-13,73.4434585571289
2005-10-14,71.40239715576172
2005-10-17,71.97178649902344
2005-10-18,71.44619750976562
2005-10-19,69.92196655273438
2005-10-20,70.50012969970703
2005-10-21,70.44755554199219
2005-10-24,69.68544006347656
2005-10-25,69.35256958007812
2005-10-26,68.54666900634766
2005-10-27,66.74210357666016
2005-10-28,67.64436340332031
2005-10-31,73.39966583251953
2005-11-02,73.06678771972656
2005-11-04,73.06678771972656
2005-11-07,73.8727035522461
2005-11-08,76.06269073486328
2005-11-09,74.1092300415039
2005-11-10,74.15303039550781
2005-11-11,74.44209289550781
2005-11-14,75.8174057006836
2005-11-16,77.81468963623047
2005-11-17,81.19605255126953
2005-11-18,82.71150207519531
2005-11-21,83.28089904785156
2005-11-22,84.51604461669922
2005-11-23,82.807861328125
2005-11-24,82.43119049072266
2005-11-25,80.6704330444336
2005-11-28,85.13799285888672
2005-11-29,82.86042022705078
2005-11-30,85.23436737060547
2005-12-01,85.47089385986328
2005-12-02,84.18317413330078
2005-12-05,86.1804428100586
2005-12-06,87.41558837890625
2005-12-07,89.7457504272461
2005-12-08,88.84346771240234
2005-12-09,88.41422271728516
2005-12-12,89.41287231445312
2005-12-13,90.32390594482422
2005-12-14,88.41422271728516
2005-12-15,88.23028564453125
2005-12-16,87.94119262695312
2005-12-19,87.46814727783203
2005-12-20,87.41558837890625
2005-12-21,87.41558837890625
2005-12-22,87.46814727783203
2005-12-23,87.41558837890625
2005-12-26,83.4736328125
2005-12-27,84.9452896118164
2005-12-28,87.51193237304688
2005-12-29,85.66360473632812
2005-12-30,86.42572021484375
2006-01-02,85.56723022460938
2006-01-03,85.9964828491211
2006-01-04,87.41558837890625
2006-01-05,87.41558837890625
2006-01-06,89.13253021240234
2006-01-09,90.17497253417969
2006-01-10,93.83663940429688
2006-01-12,98.11148071289062
2006-01-13,97.16541290283203
2006-01-16,98.63710021972656
2006-01-17,95.59740447998047
2006-01-18,93.36360931396484
2006-01-19,96.4996566772461
2006-01-20,99.53936767578125
2006-01-23,98.96997833251953
2006-01-24,99.3028564453125
2006-01-25,101.77316284179688
2006-01-27,105.67135620117188
2006-01-30,102.20237731933594
2006-01-31,103.72663879394531
2006-02-01,101.34392547607422
2006-02-02,105.62754821777344
2006-02-03,103.91936492919922
2006-02-06,108.09784698486328
