Date,MIDHANI
2018-08-03,128.11085510253906
2018-08-06,126.79576110839844
2018-08-07,127.7027816772461
2018-08-08,127.38529205322266
2018-08-09,126.47832489013672
2018-08-10,122.48764038085938
2018-08-13,118.95040130615234
2018-08-14,118.27014923095703
2018-08-16,118.54225158691406
2018-08-17,125.84342956542969
2018-08-20,137.1807098388672
2018-08-21,130.87718200683594
2018-08-23,139.1760711669922
2018-08-24,135.41207885742188
2018-08-27,131.42138671875
2018-08-28,129.15391540527344
2018-08-29,127.8841323852539
2018-08-30,128.11085510253906
2018-08-31,128.33766174316406
2018-09-03,140.26441955566406
2018-09-04,134.05162048339844
2018-09-05,128.4283447265625
2018-09-06,127.83879852294922
2018-09-07,127.33997344970703
2018-09-10,130.06089782714844
2018-09-11,125.79810333251953
2018-09-12,124.5282974243164
2018-09-14,124.80039978027344
2018-09-17,124.66436767578125
2018-09-18,121.89805603027344
2018-09-19,118.99574279785156
2018-09-21,123.5104751586914
2018-09-24,117.61368560791016
2018-09-25,116.13948059082031
2018-09-26,116.55409240722656
2018-09-27,113.88212585449219
2018-09-28,107.38640594482422
2018-10-01,104.80655670166016
2018-10-03,107.84709167480469
2018-10-04,105.08295440673828
2018-10-05,102.64130401611328
2018-10-08,96.69843292236328
2018-10-09,94.02644348144531
2018-10-10,99.23222351074219
2018-10-11,103.7469711303711
2018-10-12,108.72240447998047
2018-10-15,111.94721984863281
2018-10-16,111.76295471191406
2018-10-17,107.20211791992188
2018-10-19,105.26722717285156
2018-10-22,104.25373077392578
2018-10-23,104.43798828125
2018-10-24,104.34586334228516
2018-10-25,103.0098648071289
2018-10-26,99.87718200683594
2018-10-29,102.77952575683594
2018-10-30,106.7874984741211
2018-10-31,109.22915649414062
2018-11-01,113.00680541992188
2018-11-02,112.91466522216797
2018-11-05,111.30225372314453
2018-11-06,111.62474822998047
2018-11-07,112.63825225830078
2018-11-09,115.40237426757812
2018-11-12,113.05287170410156
2018-11-13,114.71134185791016
2018-11-14,112.86859130859375
2018-11-15,111.80900573730469
2018-11-16,115.86307525634766
2018-11-19,113.69783020019531
2018-11-20,110.42693328857422
2018-11-21,110.61123657226562
2018-11-22,109.04488372802734
2018-11-26,107.4324722290039
2018-11-27,107.57068634033203
2018-11-28,106.46503448486328
2018-11-29,106.0504150390625
2018-11-30,107.7088851928711
2018-12-03,107.57068634033203
2018-12-04,106.87965393066406
2018-12-05,106.69538116455078
2018-12-06,104.7604751586914
2018-12-07,104.85261535644531
2018-12-10,103.19413757324219
2018-12-11,104.06944274902344
2018-12-12,106.41895294189453
2018-12-13,107.57068634033203
2018-12-14,107.01783752441406
2018-12-17,110.97976684570312
2018-12-18,111.16404724121094
2018-12-19,114.02032470703125
2018-12-20,114.34278106689453
2018-12-21,117.15298461914062
2018-12-24,121.48346710205078
2018-12-26,120.0553207397461
2018-12-27,120.97669982910156
2018-12-28,121.16097259521484
2018-12-31,123.09587097167969
2019-01-01,124.431884765625
2019-01-02,124.431884765625
2019-01-03,124.29362487792969
2019-01-04,124.47794342041016
2019-01-07,126.27460479736328
2019-01-08,127.0116958618164
2019-01-09,126.27460479736328
2019-01-10,127.33419036865234
2019-01-11,126.1824722290039
2019-01-14,123.2801513671875
2019-01-15,121.667724609375
2019-01-16,119.87106323242188
2019-01-17,119.54856872558594
2019-01-18,119.68677520751953
2019-01-21,117.19905853271484
2019-01-22,113.8360366821289
2019-01-23,114.0663833618164
2019-01-24,115.44844818115234
2019-01-25,115.21809387207031
2019-01-28,111.67079162597656
2019-01-29,111.2101058959961
2019-01-30,112.22361755371094
2019-01-31,120.10140991210938
2019-02-01,117.24513244628906
2019-02-04,115.40237426757812
2019-02-05,114.71134185791016
2019-02-06,111.5325927734375
2019-02-07,113.09894561767578
2019-02-08,112.03935241699219
2019-02-11,108.39990997314453
2019-02-12,107.01783752441406
2019-02-14,108.53812408447266
2019-02-15,102.87166595458984
2019-02-18,99.73899841308594
2019-02-19,100.66036224365234
2019-02-20,102.4109878540039
2019-02-21,104.53012084960938
2019-02-22,106.69538116455078
2019-02-25,105.91220092773438
2019-02-26,104.34586334228516
2019-02-27,107.61672973632812
2019-02-28,106.60322570800781
2019-03-01,106.69538116455078
2019-03-05,118.12043762207031
2019-03-06,122.08236694335938
2019-03-07,119.64071655273438
2019-03-08,116.36981964111328
2019-03-11,117.33727264404297
2019-03-12,128.43984985351562
2019-03-13,128.90054321289062
2019-03-14,128.16343688964844
2019-03-15,130.74330139160156
2019-03-18,134.2905731201172
2019-03-19,133.00070190429688
2019-03-20,131.434326171875
2019-03-22,127.70276641845703
2019-03-25,126.23843383789062
2019-03-26,127.96390533447266
2019-03-27,124.88603210449219
2019-03-28,130.4821319580078
2019-04-01,133.69989013671875
2019-04-02,128.98988342285156
2019-04-03,129.5494384765625
2019-04-04,129.08309936523438
2019-04-05,128.94320678710938
2019-04-08,125.9120101928711
2019-04-09,124.69951629638672
2019-04-10,126.42498779296875
2019-04-11,125.72543334960938
2019-04-12,125.5389404296875
2019-04-15,126.93795776367188
2019-04-16,127.450927734375
2019-04-18,124.51297760009766
2019-04-22,121.8082046508789
2019-04-23,120.5024642944336
2019-04-24,121.9014663696289
2019-04-25,120.96878814697266
2019-04-26,124.55961608886719
2019-04-30,121.29524230957031
2019-05-02,122.13463592529297
2019-05-03,121.20194244384766
2019-05-06,119.10342407226562
2019-05-07,117.56450653076172
2019-05-08,114.48666381835938
2019-05-09,113.78713989257812
2019-05-10,113.69387817382812
2019-05-13,113.460693359375
2019-05-14,117.56450653076172
2019-05-15,115.23280334472656
2019-05-16,114.34674835205078
2019-05-17,114.48666381835938
2019-05-20,122.64761352539062
2019-05-21,118.2640151977539
2019-05-22,119.75630950927734
2019-05-23,126.47159576416016
2019-05-24,127.404296875
2019-05-27,129.68936157226562
2019-05-28,129.08309936523438
2019-05-29,128.01052856445312
2019-05-30,128.1038055419922
2019-05-31,128.61679077148438
2019-06-03,124.32644653320312
2019-06-04,121.66828155517578
2019-06-06,122.6009750366211
2019-06-07,120.0827407836914
2019-06-10,118.6370849609375
2019-06-11,118.31065368652344
2019-06-12,116.818359375
2019-06-13,121.52839660644531
2019-06-14,122.13463592529297
2019-06-17,118.7769775390625
2019-06-18,116.30537414550781
2019-06-19,116.63180541992188
2019-06-20,116.49191284179688
2019-06-21,117.42460632324219
2019-06-24,116.21209716796875
2019-06-25,118.4971923828125
2019-06-26,118.03084564208984
2019-06-27,116.958251953125
2019-06-28,119.10342407226562
2019-07-01,120.31591033935547
2019-07-02,118.7769775390625
2019-07-03,121.24858856201172
2019-07-04,119.24333190917969
2019-07-05,117.00487518310547
2019-07-08,113.97367858886719
2019-07-09,114.9529800415039
2019-07-10,114.44001770019531
2019-07-11,115.55924224853516
2019-07-12,114.06694793701172
2019-07-15,112.8078384399414
2019-07-16,111.8285140991211
2019-07-17,112.15496063232422
2019-07-18,110.28958892822266
2019-07-19,106.79203033447266
2019-07-22,105.71943664550781
2019-07-23,106.372314453125
2019-07-24,108.89055633544922
2019-07-25,107.25837707519531
2019-07-26,109.40354919433594
2019-07-29,107.95787811279297
2019-07-30,105.48626708984375
2019-07-31,107.11845397949219
2019-08-01,107.8179702758789
2019-08-02,108.5174789428711
2019-08-05,107.35163879394531
2019-08-06,107.25837707519531
2019-08-07,107.49153137207031
2019-08-08,107.8179702758789
2019-08-09,111.8285140991211
2019-08-13,110.84918212890625
2019-08-14,107.58480072021484
2019-08-16,107.44491577148438
2019-08-19,106.372314453125
2019-08-20,105.57953643798828
2019-08-21,104.46033477783203
2019-08-22,103.48101043701172
2019-08-23,103.29448699951172
2019-08-26,107.53816986083984
2019-08-27,110.52275848388672
2019-08-28,109.68334197998047
2019-08-29,107.86461639404297
2019-08-30,110.47611236572266
2019-09-03,106.88530731201172
2019-09-04,107.21173858642578
2019-09-05,108.5174789428711
2019-09-06,108.19105529785156
2019-09-09,115.74576568603516
2019-09-11,117.56450653076172
2019-09-12,117.33132934570312
2019-09-13,122.50772094726562
2019-09-16,122.5543441772461
2019-09-17,118.72481536865234
2019-09-18,126.77711486816406
2019-09-19,122.70415496826172
2019-09-20,121.25286865234375
2019-09-23,122.70415496826172
2019-09-24,122.09555053710938
2019-09-25,121.7678451538086
2019-09-26,122.75096893310547
2019-09-27,122.8446044921875
2019-09-30,118.58438110351562
2019-10-01,116.43083953857422
2019-10-03,115.07318878173828
2019-10-04,115.35407257080078
2019-10-07,114.6518325805664
2019-10-09,115.72859954833984
2019-10-10,114.4645767211914
2019-10-11,115.12000274658203
2019-10-14,118.16301727294922
2019-10-15,118.39710998535156
2019-10-16,118.8652572631836
2019-10-17,121.06562042236328
2019-10-18,123.7341079711914
2019-10-22,122.0019302368164
2019-10-23,122.47008514404297
2019-10-24,122.23601531982422
2019-10-25,124.9045181274414
2019-10-27,125.9344482421875
2019-10-29,142.36680603027344
2019-10-30,139.08969116210938
2019-10-31,136.4211883544922
2019-11-01,152.19810485839844
2019-11-04,162.4039306640625
2019-11-05,156.3647003173828
2019-11-06,155.14749145507812
2019-11-07,161.56126403808594
2019-11-08,161.60809326171875
2019-11-11,158.9395751953125
2019-11-13,163.106201171875
2019-11-14,159.7822265625
2019-11-15,158.56504821777344
2019-11-18,160.3440399169922
2019-11-19,160.9994659423828
2019-11-20,160.81219482421875
2019-11-21,157.20736694335938
2019-11-22,152.57261657714844
2019-11-25,155.47520446777344
2019-11-26,152.666259765625
2019-11-27,151.58950805664062
2019-11-28,152.0108642578125
2019-11-29,152.19810485839844
2019-12-02,151.63632202148438
2019-12-03,148.4996795654297
2019-12-04,144.0989532470703
2019-12-05,143.7244415283203
2019-12-06,141.24319458007812
2019-12-09,143.11585998535156
2019-12-10,138.2001953125
2019-12-11,138.0597381591797
2019-12-12,142.60084533691406
2019-12-13,145.7375030517578
2019-12-16,143.396728515625
2019-12-17,143.44354248046875
2019-12-18,144.3330535888672
2019-12-19,139.13648986816406
2019-12-20,142.92855834960938
2019-12-23,146.58021545410156
2019-12-24,147.75057983398438
2019-12-26,146.8142852783203
2019-12-27,147.42291259765625
2019-12-30,148.5933074951172
2019-12-31,146.4397430419922
2020-01-01,145.45664978027344
2020-01-02,151.4022216796875
2020-01-03,149.5295867919922
2020-01-06,143.11585998535156
2020-01-07,145.69070434570312
2020-01-08,146.25250244140625
2020-01-09,157.58193969726562
2020-01-10,159.2672882080078
2020-01-13,157.4414520263672
2020-01-14,161.32717895507812
2020-01-15,160.81219482421875
2020-01-16,158.2841339111328
2020-01-17,156.13059997558594
2020-01-20,156.31787109375
2020-01-21,153.69619750976562
2020-01-22,153.55577087402344
2020-01-23,154.8197784423828
2020-01-24,157.48829650878906
2020-01-27,157.48829650878906
2020-01-28,155.10067749023438
2020-01-29,156.92648315429688
2020-01-30,153.08761596679688
2020-01-31,151.49588012695312
2020-02-03,140.681396484375
2020-02-04,144.2394256591797
2020-02-05,148.9678192138672
2020-02-06,150.13821411132812
2020-02-07,153.1343994140625
2020-02-10,153.4621124267578
2020-02-11,155.8497314453125
2020-02-12,155.14749145507812
2020-02-13,170.409423828125
2020-02-14,168.9113006591797
2020-02-17,202.66549682617188
2020-02-18,204.81903076171875
2020-02-19,203.88270568847656
2020-02-20,214.04176330566406
2020-02-24,215.11849975585938
2020-02-25,207.72161865234375
2020-02-26,197.74984741210938
2020-02-27,236.6537628173828
2020-02-28,232.34669494628906
2020-03-02,222.79627990722656
2020-03-03,232.580810546875
2020-03-04,232.53399658203125
2020-03-05,220.97047424316406
2020-03-06,218.44244384765625
2020-03-09,205.94261169433594
2020-03-11,204.06993103027344
2020-03-12,178.71995544433594
2020-03-13,209.05532836914062
2020-03-16,188.40846252441406
2020-03-17,189.2550048828125
2020-03-18,180.17794799804688
2020-03-19,170.39537048339844
2020-03-20,165.1748809814453
2020-03-23,136.67376708984375
2020-03-24,139.63671875
2020-03-25,144.24583435058594
2020-03-26,151.01837158203125
2020-03-27,165.55111694335938
2020-03-30,162.3529815673828
2020-03-31,168.23193359375
2020-04-01,163.95204162597656
2020-04-03,162.30593872070312
2020-04-07,181.6359100341797
2020-04-08,187.89109802246094
2020-04-09,191.18333435058594
2020-04-13,205.43386840820312
2020-04-15,195.93353271484375
2020-04-16,206.2804718017578
2020-04-17,212.6767578125
2020-04-20,203.27044677734375
2020-04-21,196.40382385253906
2020-04-22,197.9558868408203
2020-04-23,196.45086669921875
2020-04-24,191.1362762451172
2020-04-27,193.2997283935547
2020-04-28,192.9705047607422
2020-04-29,198.23806762695312
2020-04-30,202.2827911376953
2020-05-04,189.49017333984375
2020-05-05,188.50250244140625
2020-05-06,185.06919860839844
2020-05-07,188.3144073486328
2020-05-08,187.32675170898438
2020-05-11,190.1486053466797
2020-05-12,188.1262664794922
2020-05-13,195.0399169921875
2020-05-14,190.28973388671875
2020-05-15,197.01524353027344
2020-05-18,195.0399169921875
2020-05-19,187.84408569335938
2020-05-20,186.52720642089844
2020-05-21,183.09388732910156
2020-05-22,178.43777465820312
2020-05-26,190.19566345214844
2020-05-27,186.99752807617188
2020-05-28,186.1039276123047
2020-05-29,189.67831420898438
2020-06-01,193.9581756591797
2020-06-02,190.9481964111328
2020-06-03,192.31210327148438
2020-06-04,188.03219604492188
2020-06-05,189.91348266601562
2020-06-08,194.56961059570312
2020-06-09,192.68833923339844
2020-06-10,190.8070831298828
2020-06-11,187.42080688476562
2020-06-12,185.11627197265625
2020-06-15,183.51718139648438
2020-06-16,186.90345764160156
2020-06-17,193.67599487304688
2020-06-18,201.4362030029297
2020-06-19,202.65902709960938
2020-06-22,210.04299926757812
2020-06-23,208.20877075195312
2020-06-24,200.21340942382812
2020-06-25,200.2604217529297
2020-06-26,201.95355224609375
2020-06-29,193.58192443847656
2020-06-30,205.05764770507812
2020-07-01,192.35911560058594
2020-07-02,201.4362030029297
2020-07-03,200.54261779785156
2020-07-06,202.32980346679688
2020-07-07,205.5749969482422
2020-07-08,199.8841552734375
2020-07-09,204.35215759277344
2020-07-10,201.38919067382812
2020-07-13,201.2951202392578
2020-07-14,197.344482421875
2020-07-15,195.22805786132812
2020-07-16,193.58192443847656
2020-07-17,196.02757263183594
2020-07-20,194.00521850585938
2020-07-21,198.75540161132812
2020-07-22,197.72071838378906
2020-07-23,201.3421630859375
2020-07-24,196.6389923095703
2020-07-27,191.27740478515625
2020-07-28,190.6189422607422
2020-07-29,192.7824249267578
2020-07-30,189.72532653808594
2020-07-31,187.84408569335938
2020-08-03,186.19796752929688
2020-08-04,195.6983642578125
2020-08-05,197.57965087890625
2020-08-06,197.01524353027344
2020-08-07,192.64132690429688
2020-08-10,200.54261779785156
2020-08-11,201.7654266357422
2020-08-12,199.8841552734375
2020-08-13,201.24807739257812
2020-08-14,197.2974395751953
2020-08-17,197.2974395751953
2020-08-18,197.90882873535156
2020-08-19,200.16636657714844
2020-08-20,199.1316680908203
2020-08-21,198.2851104736328
2020-08-24,210.18408203125
2020-08-25,208.49095153808594
2020-08-26,216.72146606445312
2020-08-27,211.31283569335938
2020-08-28,208.49095153808594
2020-08-31,196.16867065429688
2020-09-01,194.42849731445312
2020-09-02,199.1316680908203
2020-09-03,199.79006958007812
2020-09-04,196.40382385253906
2020-09-07,193.81707763671875
2020-09-08,189.866455078125
2020-09-09,183.89341735839844
2020-09-10,192.31210327148438
2020-09-11,188.97280883789062
2020-09-14,197.01524353027344
2020-09-15,198.09695434570312
2020-09-16,196.3097686767578
2020-09-17,193.77005004882812
2020-09-18,193.20565795898438
2020-09-21,187.8125457763672
2020-09-22,184.63729858398438
2020-09-23,184.7794952392578
2020-09-24,178.7607421875
2020-09-25,183.64208984375
2020-09-28,187.57557678222656
2020-09-29,188.52340698242188
2020-09-30,185.82208251953125
2020-10-01,186.67514038085938
2020-10-05,186.05902099609375
2020-10-06,186.4855499267578
2020-10-07,183.5946807861328
2020-10-08,182.6468505859375
2020-10-09,182.40988159179688
2020-10-12,181.4146728515625
2020-10-13,181.55686950683594
2020-10-14,173.45289611816406
2020-10-15,167.4815673828125
2020-10-16,165.3963623046875
2020-10-19,170.04071044921875
2020-10-20,169.37725830078125
2020-10-21,169.56678771972656
2020-10-22,170.46722412109375
2020-10-23,173.54769897460938
2020-10-26,169.14027404785156
2020-10-27,168.14505004882812
2020-10-28,166.10720825195312
2020-10-29,166.059814453125
2020-10-30,165.68069458007812
2020-11-02,172.12594604492188
2020-11-03,171.08331298828125
2020-11-04,169.37725830078125
2020-11-05,171.2729034423828
2020-11-06,176.2016143798828
2020-11-09,176.3911590576172
2020-11-10,175.44332885742188
2020-11-11,180.18252563476562
2020-11-12,178.47640991210938
2020-11-13,176.0120391845703
2020-11-14,177.8129425048828
2020-11-17,181.31991577148438
2020-11-18,183.26295471191406
2020-11-19,181.5094451904297
2020-11-20,183.5472869873047
2020-11-23,179.85073852539062
2020-11-24,178.90292358398438
2020-11-25,180.22988891601562
2020-11-26,181.74639892578125
2020-11-27,181.88858032226562
2020-12-01,181.84120178222656
2020-12-02,182.3625030517578
2020-12-03,184.7794952392578
2020-12-04,183.5472869873047
2020-12-07,192.78863525390625
2020-12-08,193.21517944335938
2020-12-09,193.30995178222656
2020-12-10,188.4286346435547
2020-12-11,189.1868896484375
2020-12-14,189.8977508544922
2020-12-15,191.3668975830078
2020-12-16,197.5277862548828
2020-12-17,196.86428833007812
2020-12-18,196.4377899169922
2020-12-21,185.91688537597656
2020-12-22,183.92642211914062
2020-12-23,186.95948791503906
2020-12-24,195.158203125
2020-12-28,191.461669921875
2020-12-29,189.56600952148438
2020-12-30,186.67514038085938
2020-12-31,189.8977508544922
2021-01-01,189.04470825195312
2021-01-04,191.27212524414062
2021-01-05,191.93557739257812
2021-01-06,189.66079711914062
2021-01-07,190.5612335205078
2021-01-08,190.656005859375
2021-01-11,189.66079711914062
2021-01-12,184.82687377929688
2021-01-13,198.57040405273438
2021-01-14,189.8977508544922
2021-01-15,186.67514038085938
2021-01-18,184.4003448486328
2021-01-19,188.52340698242188
2021-01-20,187.0068817138672
2021-01-21,184.25814819335938
2021-01-22,180.5142364501953
2021-01-25,177.24423217773438
2021-01-27,180.4668426513672
2021-01-28,182.4573211669922
2021-01-29,178.99771118164062
2021-02-01,180.7037811279297
2021-02-02,182.50469970703125
2021-02-03,179.7559814453125
2021-02-04,184.73208618164062
2021-02-05,179.56643676757812
2021-02-08,183.7368621826172
2021-02-09,178.09727478027344
2021-02-10,176.34381103515625
2021-02-11,178.8555450439453
2021-02-12,177.7655487060547
2021-02-15,174.87464904785156
2021-02-16,174.77987670898438
2021-02-17,177.95510864257812
2021-02-18,181.84120178222656
2021-02-19,178.8555450439453
2021-02-22,174.9220428466797
2021-02-23,178.4290008544922
2021-02-24,178.71336364746094
2021-02-25,182.12554931640625
2021-02-26,181.22509765625
2021-03-01,185.06381225585938
2021-03-02,190.79820251464844
2021-03-03,187.71774291992188
2021-03-04,189.51861572265625
2021-03-05,183.9738311767578
2021-03-08,184.4951171875
2021-03-09,185.7747039794922
2021-03-10,185.2059783935547
2021-03-12,183.78424072265625
2021-03-15,182.74166870117188
2021-03-16,180.798583984375
2021-03-17,175.49073791503906
2021-03-18,172.12594604492188
2021-03-19,173.5950927734375
2021-03-22,177.50682067871094
2021-03-23,178.69940185546875
2021-03-24,172.7841033935547
2021-03-25,168.53843688964844
2021-03-26,169.206298828125
2021-03-30,168.8246612548828
2021-03-31,168.72926330566406
2021-04-01,182.65882873535156
2021-04-05,178.79481506347656
2021-04-06,181.2754364013672
2021-04-07,178.7471160888672
2021-04-08,184.6147003173828
2021-04-09,182.42031860351562
2021-04-12,172.21163940429688
2021-04-13,175.40782165527344
2021-04-15,174.1675262451172
2021-04-16,174.739990234375
2021-04-19,170.0172882080078
2021-04-20,169.73106384277344
2021-04-22,171.35301208496094
2021-04-23,171.54380798339844
2021-04-26,172.11624145507812
2021-04-27,173.11802673339844
2021-04-28,176.36190795898438
2021-04-29,177.93612670898438
2021-04-30,175.9803009033203
2021-05-03,179.46267700195312
2021-05-04,175.5032501220703
2021-05-05,175.59866333007812
2021-05-06,186.57058715820312
2021-05-07,191.00706481933594
2021-05-10,194.39404296875
2021-05-11,193.48765563964844
2021-05-12,191.05474853515625
2021-05-14,194.9665069580078
2021-05-17,192.9152069091797
2021-05-18,191.15016174316406
2021-05-19,188.95578002929688
2021-05-20,191.19786071777344
2021-05-21,191.1024627685547
2021-05-24,190.00526428222656
2021-05-25,189.14662170410156
2021-05-26,188.38336181640625
2021-05-27,182.08639526367188
2021-05-28,182.61111450195312
2021-05-31,182.89736938476562
2021-06-01,182.37261962890625
2021-06-02,183.4698028564453
2021-06-03,185.1871795654297
2021-06-04,183.6129150390625
2021-06-07,192.19964599609375
2021-06-08,195.7774658203125
2021-06-09,189.90989685058594
2021-06-10,193.63076782226562
2021-06-11,194.10781860351562
2021-06-14,206.70169067382812
2021-06-15,202.83767700195312
2021-06-16,198.73512268066406
2021-06-17,196.34991455078125
2021-06-18,192.6767120361328
2021-06-21,201.7881622314453
2021-06-22,199.97543334960938
2021-06-23,196.8269500732422
2021-06-24,200.8341064453125
2021-06-25,198.87823486328125
2021-06-28,198.11495971679688
2021-06-29,194.9665069580078
2021-06-30,195.34812927246094
2021-07-01,192.1519317626953
2021-07-02,190.57774353027344
2021-07-05,190.62542724609375
2021-07-06,190.14840698242188
2021-07-07,193.29685974121094
2021-07-08,189.6713409423828
2021-07-09,189.6713409423828
2021-07-12,189.33741760253906
2021-07-13,189.7190399169922
2021-07-14,192.2473602294922
2021-07-15,189.95758056640625
2021-07-16,190.24380493164062
2021-07-19,189.2419891357422
2021-07-20,185.75961303710938
2021-07-22,187.8585662841797
2021-07-23,191.15016174316406
2021-07-26,188.8126678466797
2021-07-27,181.1800079345703
2021-07-28,179.1287384033203
2021-07-29,180.1305389404297
2021-07-30,180.89381408691406
2021-08-02,182.08639526367188
2021-08-03,182.46804809570312
2021-08-04,181.94326782226562
2021-08-05,180.3213653564453
2021-08-06,180.2259521484375
2021-08-09,179.89202880859375
2021-08-10,177.3636932373047
2021-08-11,178.7471160888672
2021-08-12,180.08282470703125
2021-08-13,178.41317749023438
2021-08-16,176.6004180908203
2021-08-17,174.64456176757812
2021-08-18,173.45196533203125
2021-08-20,171.30528259277344
2021-08-23,166.96420288085938
2021-08-24,168.5861358642578
2021-08-25,170.5419921875
2021-08-26,174.45375061035156
2021-08-27,173.11802673339844
2021-08-30,174.0244140625
2021-08-31,174.07212829589844
2021-09-01,173.9767303466797
2021-09-02,177.4591064453125
2021-09-03,177.93612670898438
2021-09-06,178.93792724609375
2021-09-07,176.79122924804688
2021-09-08,175.36013793945312
2021-09-09,175.45553588867188
2021-09-13,177.17286682128906
2021-09-14,179.8443145751953
2021-09-15,180.27365112304688
2021-09-16,178.2223663330078
2021-09-17,176.55271911621094
2021-09-20,176.07568359375
2021-09-21,177.88485717773438
2021-09-22,178.4622344970703
2021-09-23,178.65472412109375
2021-09-24,178.3660125732422
2021-09-27,178.12542724609375
2021-09-28,178.02920532226562
2021-09-29,181.8784637451172
2021-09-30,180.72369384765625
2021-10-01,181.06048583984375
2021-10-04,181.2529754638672
2021-10-05,181.06048583984375
2021-10-06,179.9057159423828
2021-10-07,190.58746337890625
2021-10-08,187.508056640625
2021-10-11,189.14398193359375
2021-10-12,190.87615966796875
2021-10-13,190.77996826171875
2021-10-14,192.65647888183594
2021-10-18,192.56024169921875
2021-10-19,190.9242706298828
2021-10-20,185.3428497314453
2021-10-21,190.9242706298828
2021-10-22,184.95790100097656
2021-10-25,181.73414611816406
2021-10-26,182.60018920898438
2021-10-27,183.22572326660156
2021-10-28,179.66513061523438
2021-10-29,177.11500549316406
2021-11-01,188.61471557617188
2021-11-02,187.74862670898438
2021-11-03,190.58746337890625
2021-11-04,191.74224853515625
2021-11-08,191.59791564941406
2021-11-09,191.11676025390625
2021-11-10,187.508056640625
2021-11-11,190.8280487060547
2021-11-12,190.53933715820312
2021-11-15,188.32601928710938
2021-11-16,188.56658935546875
2021-11-17,186.0645751953125
2021-11-18,186.9306640625
2021-11-22,178.79905700683594
2021-11-23,180.43499755859375
2021-11-24,179.2321014404297
2021-11-25,182.1190643310547
2021-11-26,182.1190643310547
2021-11-29,176.7300567626953
2021-11-30,177.4037322998047
2021-12-01,176.10455322265625
2021-12-02,180.14630126953125
2021-12-03,180.2425079345703
2021-12-06,179.03965759277344
2021-12-07,179.37643432617188
2021-12-08,179.08773803710938
2021-12-09,179.2321014404297
2021-12-10,178.31787109375
2021-12-13,178.70278930664062
2021-12-14,178.02920532226562
2021-12-15,176.97064208984375
2021-12-16,177.78863525390625
2021-12-17,177.0187530517578
2021-12-20,174.17991638183594
2021-12-21,170.23440551757812
2021-12-22,173.45819091796875
2021-12-23,172.3996124267578
2021-12-24,172.3033905029297
2021-12-27,171.00425720214844
2021-12-28,171.7259979248047
2021-12-29,172.54397583007812
2021-12-30,171.4854278564453
2021-12-31,174.3242645263672
2022-01-03,174.56483459472656
2022-01-04,174.6129608154297
2022-01-05,175.04598999023438
2022-01-06,175.4309539794922
2022-01-07,175.19033813476562
2022-01-10,175.57528686523438
2022-01-11,174.46861267089844
2022-01-12,175.4309539794922
2022-01-13,175.76773071289062
