Date,PETRONET
2004-08-25,7.109676837921143
2004-08-26,6.906958103179932
2004-08-27,6.849038600921631
2004-08-30,6.8924784660339355
2004-08-31,7.022799491882324
2004-09-01,6.993838787078857
2004-09-02,7.3413591384887695
2004-09-03,7.37031888961792
2004-09-06,7.196556568145752
2004-09-07,7.1820783615112305
2004-09-08,7.211038112640381
2004-09-09,7.022799491882324
2004-09-10,7.037278652191162
2004-09-13,6.921437740325928
2004-09-14,6.849038600921631
2004-09-15,6.906958103179932
2004-09-16,7.037278652191162
2004-09-17,6.906958103179932
2004-09-20,6.8924784660339355
2004-09-21,6.906958103179932
2004-09-22,6.921437740325928
2004-09-23,6.877997875213623
2004-09-24,6.863519668579102
2004-09-27,6.9503984451293945
2004-09-28,6.906958103179932
2004-09-29,6.877997875213623
2004-09-30,6.8924784660339355
2004-10-01,6.863519668579102
2004-10-04,6.8924784660339355
2004-10-05,6.8924784660339355
2004-10-06,6.979360103607178
2004-10-07,7.167601108551025
2004-10-08,7.051756858825684
2004-10-11,6.877997875213623
2004-10-12,6.776638507843018
2004-10-13,6.776638507843018
2004-10-14,6.762160778045654
2004-10-15,6.747678279876709
2004-10-18,6.820078372955322
2004-10-19,6.805599212646484
2004-10-20,6.8924784660339355
2004-10-21,6.877997875213623
2004-10-22,6.877997875213623
2004-10-25,6.631837844848633
2004-10-26,6.704239845275879
2004-10-27,6.805599212646484
2004-10-28,6.776638507843018
2004-10-29,6.733198165893555
2004-11-01,6.733198165893555
2004-11-02,6.762160778045654
2004-11-03,7.051756858825684
2004-11-04,6.906958103179932
2004-11-05,6.834558010101318
2004-11-08,6.834558010101318
2004-11-09,6.7911176681518555
2004-11-10,6.7911176681518555
2004-11-11,6.762160778045654
2004-11-12,6.776638507843018
2004-11-15,6.776638507843018
2004-11-16,6.704239845275879
2004-11-17,6.7187180519104
2004-11-18,6.733198165893555
2004-11-19,6.747678279876709
2004-11-22,6.805599212646484
2004-11-23,6.8924784660339355
2004-11-24,6.863519668579102
2004-11-25,6.7911176681518555
2004-11-26,6.7911176681518555
2004-11-29,6.921437740325928
2004-11-30,6.7911176681518555
2004-12-01,6.7187180519104
2004-12-02,6.733198165893555
2004-12-03,6.704239845275879
2004-12-06,6.7911176681518555
2004-12-07,6.689759254455566
2004-12-08,6.660799980163574
2004-12-09,6.57391881942749
2004-12-10,6.57391881942749
2004-12-13,6.617359161376953
2004-12-14,6.7187180519104
2004-12-15,6.704239845275879
2004-12-16,6.935918807983398
2004-12-17,6.834558010101318
2004-12-20,8.166720390319824
2004-12-21,8.630077362060547
2004-12-22,8.340479850769043
2004-12-23,8.716957092285156
2004-12-24,8.716957092285156
2004-12-27,8.630077362060547
2004-12-28,8.68799877166748
2004-12-29,8.70248031616211
2004-12-30,9.035518646240234
2004-12-31,9.122398376464844
2005-01-03,10.917919158935547
2005-01-04,10.715198516845703
2005-01-05,10.222878456115723
2005-01-06,10.36767864227295
2005-01-07,12.293519973754883
2005-01-10,13.278158187866211
2005-01-11,12.756877899169922
2005-01-12,11.772236824035645
2005-01-13,12.597597122192383
2005-01-14,12.409358024597168
2005-01-17,11.540557861328125
2005-01-18,11.670877456665039
2005-01-19,11.468157768249512
2005-01-20,11.13511848449707
2005-01-24,11.670877456665039
2005-01-25,11.917036056518555
2005-01-27,12.554160118103027
2005-01-28,12.365918159484863
2005-01-31,12.814794540405273
2005-02-01,12.698957443237305
2005-02-02,12.785837173461914
2005-02-03,12.713438987731934
2005-02-04,12.525196075439453
2005-02-07,12.626555442810059
2005-02-08,12.655518531799316
2005-02-09,13.350556373596191
2005-02-10,13.350556373596191
2005-02-11,13.220239639282227
2005-02-14,13.191280364990234
2005-02-15,12.916160583496094
2005-02-16,12.800315856933594
2005-02-17,12.554160118103027
2005-02-18,12.669995307922363
2005-02-21,12.698957443237305
2005-02-22,12.684475898742676
2005-02-23,12.684475898742676
2005-02-24,12.669995307922363
2005-02-25,12.58311939239502
2005-02-28,12.698957443237305
2005-03-01,12.554160118103027
2005-03-02,12.4817533493042
2005-03-03,12.539678573608398
2005-03-04,12.539678573608398
2005-03-07,12.4817533493042
2005-03-08,12.525196075439453
2005-03-09,12.641036033630371
2005-03-10,12.901679992675781
2005-03-11,12.95959758758545
2005-03-14,12.698957443237305
2005-03-15,12.4817533493042
2005-03-16,12.423837661743164
2005-03-17,12.14871597290039
2005-03-18,12.105278968811035
2005-03-21,11.917036056518555
2005-03-22,11.424715995788574
2005-03-23,11.265439987182617
2005-03-24,11.395758628845215
2005-03-28,12.22111701965332
2005-03-29,11.468157768249512
2005-03-30,11.859116554260254
2005-03-31,12.250079154968262
2005-04-01,12.192156791687012
2005-04-04,12.14871597290039
2005-04-05,11.815674781799316
2005-04-06,12.018397331237793
2005-04-07,12.322479248046875
2005-04-08,12.279040336608887
2005-04-11,12.06183910369873
2005-04-12,11.945995330810547
2005-04-13,12.177675247192383
2005-04-15,11.902557373046875
2005-04-18,11.78671646118164
2005-04-19,11.627436637878418
2005-04-20,11.656396865844727
2005-04-21,11.72879695892334
2005-04-22,11.69983959197998
2005-04-25,11.917036056518555
2005-04-26,11.844637870788574
2005-04-27,11.612955093383789
2005-04-28,11.569519996643066
2005-04-29,11.352317810058594
2005-05-02,11.236479759216309
2005-05-03,11.236479759216309
2005-05-04,11.352317810058594
2005-05-05,11.453678131103516
2005-05-06,11.482640266418457
2005-05-09,11.656396865844727
2005-05-10,11.555039405822754
2005-05-11,12.235599517822266
2005-05-12,12.423837661743164
2005-05-13,12.293519973754883
2005-05-16,12.496235847473145
2005-05-17,12.192156791687012
2005-05-18,12.134239196777344
2005-05-19,12.829273223876953
2005-05-20,12.95959758758545
2005-05-23,12.756877899169922
2005-05-24,12.4817533493042
2005-05-25,12.452794075012207
2005-05-26,12.250079154968262
2005-05-27,12.264558792114258
2005-05-30,12.119759559631348
2005-05-31,12.09079647064209
2005-06-01,12.07632064819336
2005-06-02,12.003918647766113
2005-06-03,12.163199424743652
2005-06-06,12.06183910369873
2005-06-07,12.119759559631348
2005-06-08,12.105278968811035
2005-06-09,12.003918647766113
2005-06-10,11.888075828552246
2005-06-13,12.250079154968262
2005-06-14,12.264558792114258
2005-06-15,12.94511890411377
2005-06-16,12.336958885192871
2005-06-17,12.365918159484863
2005-06-20,12.336958885192871
2005-06-21,12.192156791687012
2005-06-22,12.163199424743652
2005-06-23,12.134239196777344
2005-06-24,12.119759559631348
2005-06-27,12.032877922058105
2005-06-28,11.888075828552246
2005-06-29,12.206637382507324
2005-06-30,11.917036056518555
2005-07-01,11.917036056518555
2005-07-04,11.888075828552246
2005-07-05,11.873597145080566
2005-07-06,12.06183910369873
2005-07-07,11.830155372619629
2005-07-08,12.06183910369873
2005-07-11,11.888075828552246
2005-07-12,11.9315185546875
2005-07-13,12.669995307922363
2005-07-14,13.133353233337402
2005-07-15,13.336078643798828
2005-07-18,13.625679969787598
2005-07-19,13.813916206359863
2005-07-20,15.46463680267334
2005-07-21,15.479113578796387
2005-07-22,14.914393424987793
2005-07-25,15.334318161010742
2005-07-26,14.798555374145508
2005-07-27,14.494474411010742
2005-07-28,14.494474411010742
2005-07-29,14.291759490966797
2005-08-01,14.089037895202637
2005-08-02,14.465519905090332
2005-08-03,14.219353675842285
2005-08-04,14.20488166809082
2005-08-05,14.161438941955566
2005-08-08,14.306238174438477
2005-08-09,14.262799263000488
2005-08-10,14.393113136291504
2005-08-11,14.277276992797852
2005-08-12,14.103513717651367
2005-08-16,14.393113136291504
2005-08-17,14.393113136291504
2005-08-18,14.277276992797852
2005-08-19,14.870957374572754
2005-08-22,15.059197425842285
2005-08-23,15.0012788772583
2005-08-24,14.595839500427246
2005-08-25,14.798555374145508
2005-08-26,15.073677062988281
2005-08-29,14.957839965820312
2005-08-30,15.044715881347656
2005-08-31,16.101755142211914
2005-09-01,15.927995681762695
2005-09-02,15.783194541931152
2005-09-05,15.681840896606445
2005-09-06,15.696318626403809
2005-09-08,15.971440315246582
2005-09-09,15.812155723571777
2005-09-12,16.17415428161621
2005-09-13,16.782318115234375
2005-09-14,16.434799194335938
2005-09-15,16.594078063964844
2005-09-16,16.521678924560547
2005-09-19,16.37687873840332
2005-09-20,16.304473876953125
2005-09-21,16.24655532836914
2005-09-22,15.754239082336426
2005-09-23,16.985036849975586
2005-09-26,17.187755584716797
2005-09-27,17.520793914794922
2005-09-28,17.2311954498291
2005-09-29,17.260154724121094
2005-09-30,17.216712951660156
2005-10-03,17.361515045166016
2005-10-04,17.75247573852539
2005-10-05,17.709033966064453
2005-10-06,17.89727783203125
2005-10-07,17.78144073486328
2005-10-10,17.709033966064453
2005-10-11,17.44839859008789
2005-10-13,17.44839859008789
2005-10-14,17.4194393157959
2005-10-17,17.24567222595215
2005-10-18,17.65111541748047
2005-10-19,17.129837036132812
2005-10-20,16.898157119750977
2005-10-21,16.434799194335938
2005-10-24,17.04296112060547
2005-10-25,17.028478622436523
2005-10-26,16.9995174407959
2005-10-27,16.84023666381836
2005-10-28,16.40583610534668
2005-10-31,16.825754165649414
2005-11-02,17.144317626953125
2005-11-04,17.144317626953125
2005-11-07,17.709033966064453
2005-11-08,18.795040130615234
2005-11-09,18.88191795349121
2005-11-10,18.751596450805664
2005-11-11,19.765193939208984
2005-11-14,19.605920791625977
2005-11-16,19.605920791625977
2005-11-17,20.315431594848633
2005-11-18,20.11271858215332
2005-11-21,19.909996032714844
2005-11-22,19.924476623535156
2005-11-23,19.576953887939453
2005-11-24,19.909996032714844
2005-11-25,19.808635711669922
2005-11-28,19.750715255737305
2005-11-29,19.62039566040039
2005-11-30,19.026710510253906
2005-12-01,19.692792892456055
2005-12-02,19.287357330322266
2005-12-05,19.055675506591797
2005-12-06,18.59231185913086
2005-12-07,18.43303680419922
2005-12-08,17.926233291625977
2005-12-09,18.230318069458008
2005-12-12,17.926233291625977
2005-12-13,17.940715789794922
2005-12-14,18.563356399536133
2005-12-15,18.302715301513672
2005-12-16,18.273759841918945
2005-12-19,18.708152770996094
2005-12-20,18.606796264648438
2005-12-21,18.38959503173828
2005-12-22,18.606796264648438
2005-12-23,18.461997985839844
2005-12-26,18.172393798828125
2005-12-27,18.548877716064453
2005-12-28,18.621278762817383
2005-12-29,19.055675506591797
2005-12-30,19.055675506591797
2006-01-02,19.026710510253906
2006-01-03,19.316312789916992
2006-01-04,19.330799102783203
2006-01-05,19.055675506591797
2006-01-06,19.01223373413086
2006-01-09,19.403200149536133
2006-01-10,19.46112060546875
2006-01-12,19.490079879760742
2006-01-13,19.417678833007812
2006-01-16,19.128076553344727
2006-01-17,18.910877227783203
2006-01-18,18.838476181030273
2006-01-19,19.301834106445312
2006-01-20,19.157039642333984
2006-01-23,18.939836502075195
2006-01-24,19.070159912109375
2006-01-25,19.272878646850586
2006-01-27,18.795040130615234
2006-01-30,18.606796264648438
2006-01-31,18.693674087524414
2006-02-01,18.505435943603516
2006-02-02,18.114479064941406
2006-02-03,18.215837478637695
2006-02-06,18.31719207763672
2006-02-07,18.172393798828125
2006-02-08,18.143442153930664
2006-02-10,18.027597427368164
2006-02-13,18.085519790649414
2006-02-14,18.01311683654785
2006-02-15,17.940715789794922
2006-02-16,18.085519790649414
2006-02-17,17.82487678527832
2006-02-20,17.37599754333496
2006-02-21,17.144317626953125
2006-02-22,16.811277389526367
2006-02-23,17.274633407592773
2006-02-24,17.72351837158203
2006-02-27,17.680078506469727
2006-02-28,17.40496063232422
2006-03-01,16.985036849975586
2006-03-02,16.985036849975586
2006-03-03,17.05743980407715
2006-03-06,17.332555770874023
2006-03-07,17.578718185424805
2006-03-08,17.680078506469727
2006-03-09,17.2311954498291
2006-03-10,17.04296112060547
2006-03-13,16.695438385009766
2006-03-14,16.37687873840332
2006-03-16,15.884554862976074
2006-03-17,16.058319091796875
2006-03-20,15.9135160446167
2006-03-21,16.014877319335938
2006-03-22,15.797677993774414
2006-03-23,15.66736125946045
2006-03-24,15.768716812133789
2006-03-27,16.13071632385254
2006-03-28,16.304473876953125
2006-03-29,16.101755142211914
2006-03-30,16.000398635864258
2006-03-31,15.899032592773438
2006-04-03,16.18863868713379
2006-04-04,16.18863868713379
2006-04-05,16.666473388671875
2006-04-07,16.492717742919922
2006-04-10,16.08727264404297
2006-04-12,15.479113578796387
2006-04-13,14.914393424987793
2006-04-17,15.652880668640137
2006-04-18,15.899032592773438
2006-04-19,15.870078086853027
2006-04-20,15.870078086853027
2006-04-21,15.565998077392578
2006-04-24,15.450152397155762
2006-04-25,15.421198844909668
2006-04-26,15.4935941696167
2006-04-27,17.216712951660156
2006-04-28,17.014001846313477
2006-05-02,17.28911590576172
2006-05-03,17.014001846313477
2006-05-04,17.144317626953125
2006-05-05,17.08639907836914
2006-05-08,17.62215232849121
2006-05-09,17.853837966918945
2006-05-10,18.259279251098633
2006-05-11,17.766956329345703
2006-05-12,17.433914184570312
2006-05-15,16.47823715209961
2006-05-16,16.203113555908203
2006-05-17,16.767841339111328
2006-05-18,15.522555351257324
2006-05-19,15.377758026123047
2006-05-22,14.190400123596191
2006-05-23,14.870957374572754
2006-05-24,14.306238174438477
2006-05-25,14.349678039550781
2006-05-26,14.537918090820312
2006-05-29,14.479997634887695
2006-05-30,14.33520221710205
2006-05-31,13.915278434753418
2006-06-01,13.698077201843262
2006-06-02,13.408479690551758
2006-06-05,13.683595657348633
2006-06-06,12.988557815551758
2006-06-07,12.07632064819336
2006-06-08,10.932397842407227
2006-06-09,12.206637382507324
2006-06-12,12.09079647064209
2006-06-13,11.43919563293457
2006-06-14,11.106156349182129
2006-06-15,11.772236824035645
2006-06-16,12.4817533493042
2006-06-19,12.452794075012207
2006-06-20,12.756877899169922
2006-06-21,13.220239639282227
2006-06-22,13.263675689697266
2006-06-23,13.234718322753906
2006-06-26,13.003040313720703
2006-06-27,12.525196075439453
2006-06-28,12.539678573608398
2006-06-29,12.698957443237305
2006-06-30,12.814794540405273
2006-07-03,12.901679992675781
2006-07-04,12.974078178405762
2006-07-05,13.118876457214355
2006-07-06,13.104397773742676
2006-07-07,12.916160583496094
2006-07-10,13.118876457214355
2006-07-11,13.031996726989746
2006-07-12,12.858240127563477
2006-07-13,13.046476364135742
2006-07-14,13.220239639282227
2006-07-17,12.800315856933594
2006-07-18,12.669995307922363
2006-07-19,12.250079154968262
2006-07-20,12.901679992675781
2006-07-21,12.829273223876953
2006-07-24,12.901679992675781
2006-07-25,13.133353233337402
2006-07-26,13.350556373596191
2006-07-27,13.379518508911133
2006-07-28,13.784956932067871
2006-07-31,13.321599960327148
2006-08-01,13.089917182922363
2006-08-02,13.379518508911133
2006-08-03,13.582235336303711
2006-08-04,13.278158187866211
2006-08-07,13.553277015686035
2006-08-08,13.422955513000488
2006-08-09,13.46639633178711
2006-08-10,14.24831771850586
2006-08-11,14.639275550842285
2006-08-14,14.494474411010742
2006-08-16,14.508955955505371
2006-08-17,14.161438941955566
2006-08-18,14.451037406921387
2006-08-21,14.523433685302734
2006-08-22,14.393113136291504
2006-08-23,13.88631534576416
2006-08-24,13.784956932067871
2006-08-25,13.900796890258789
2006-08-28,13.987677574157715
2006-08-29,13.958720207214355
2006-08-30,14.320717811584473
2006-08-31,14.24831771850586
2006-09-01,14.277276992797852
2006-09-04,14.7695951461792
2006-09-05,14.436552047729492
2006-09-06,14.595839500427246
2006-09-07,14.639275550842285
2006-09-08,14.422076225280762
2006-09-11,13.973199844360352
2006-09-12,13.92975902557373
2006-09-13,14.089037895202637
2006-09-14,14.20488166809082
2006-09-15,14.20488166809082
2006-09-18,14.262799263000488
2006-09-19,13.900796890258789
2006-09-20,13.915278434753418
2006-09-21,13.900796890258789
2006-09-22,13.640156745910645
2006-09-25,13.524321556091309
2006-09-26,13.538796424865723
2006-09-27,13.784956932067871
2006-09-28,13.755995750427246
2006-09-29,13.92975902557373
2006-10-03,13.915278434753418
2006-10-04,14.016637802124023
2006-10-05,16.825754165649414
2006-10-06,16.84023666381836
2006-10-09,16.680959701538086
2006-10-10,16.941593170166016
2006-10-11,16.9995174407959
2006-10-12,17.04296112060547
2006-10-13,16.956073760986328
2006-10-16,16.970556259155273
2006-10-17,17.014001846313477
2006-10-18,16.73887825012207
2006-10-19,16.463756561279297
2006-10-20,16.492717742919922
2006-10-23,16.53615379333496
2006-10-26,16.463756561279297
2006-10-27,16.44927406311035
2006-10-30,16.56511688232422
2006-10-31,15.971440315246582
2006-11-01,15.783194541931152
2006-11-02,15.696318626403809
2006-11-03,15.3053560256958
2006-11-06,15.261920928955078
2006-11-07,15.189517974853516
2006-11-08,15.059197425842285
2006-11-09,15.030235290527344
2006-11-10,15.0012788772583
2006-11-13,15.059197425842285
2006-11-14,14.856476783752441
2006-11-15,15.01575756072998
2006-11-16,14.914393424987793
2006-11-17,14.668238639831543
2006-11-20,15.10263729095459
2006-11-21,15.059197425842285
2006-11-22,15.0012788772583
2006-11-23,14.682718276977539
2006-11-24,14.668238639831543
2006-11-27,15.11711311340332
2006-11-28,14.827515602111816
2006-11-29,14.784075736999512
2006-11-30,15.11711311340332
2006-12-01,15.203996658325195
2006-12-04,15.01575756072998
2006-12-05,14.7695951461792
2006-12-06,14.624796867370605
2006-12-07,14.7695951461792
2006-12-08,14.465519905090332
2006-12-11,14.175918579101562
2006-12-12,13.741517066955566
2006-12-13,14.190400123596191
2006-12-14,14.451037406921387
2006-12-15,14.74063777923584
2006-12-18,14.465519905090332
2006-12-19,14.33520221710205
2006-12-20,14.045598983764648
2006-12-21,14.002161026000977
2006-12-22,13.973199844360352
2006-12-26,14.117995262145996
2006-12-27,14.089037895202637
2006-12-28,13.900796890258789
2006-12-29,13.92975902557373
2007-01-02,14.668238639831543
2007-01-03,14.537918090820312
2007-01-04,15.290878295898438
2007-01-05,14.856476783752441
2007-01-08,14.72615909576416
2007-01-09,14.813036918640137
2007-01-10,14.668238639831543
2007-01-11,14.595839500427246
2007-01-12,14.957839965820312
2007-01-15,15.348795890808105
2007-01-16,15.638395309448242
2007-01-17,15.710796356201172
2007-01-18,16.18863868713379
2007-01-19,15.739755630493164
2007-01-22,15.580479621887207
2007-01-23,15.652880668640137
2007-01-24,16.14519691467285
2007-01-25,15.623919486999512
2007-01-29,15.377758026123047
2007-01-31,15.10263729095459
2007-02-01,14.798555374145508
2007-02-02,14.682718276977539
2007-02-05,14.75511646270752
2007-02-06,14.7695951461792
2007-02-07,14.494474411010742
2007-02-08,14.479997634887695
2007-02-09,14.117995262145996
2007-02-12,13.770475387573242
2007-02-13,13.900796890258789
2007-02-14,13.987677574157715
2007-02-15,14.103513717651367
2007-02-19,14.190400123596191
2007-02-20,13.915278434753418
2007-02-21,13.900796890258789
2007-02-22,13.842875480651855
2007-02-23,13.538796424865723
2007-02-26,13.65463924407959
2007-02-27,13.538796424865723
2007-02-28,13.118876457214355
2007-03-01,12.742399215698242
2007-03-02,12.4817533493042
2007-03-05,12.134239196777344
2007-03-06,12.177675247192383
2007-03-07,12.264558792114258
2007-03-08,12.626555442810059
2007-03-09,12.655518531799316
2007-03-12,12.988557815551758
2007-03-13,13.003040313720703
2007-03-14,12.641036033630371
2007-03-15,12.452794075012207
2007-03-16,12.423837661743164
2007-03-19,12.423837661743164
2007-03-20,12.467275619506836
2007-03-21,12.423837661743164
2007-03-22,12.394879341125488
2007-03-23,12.394879341125488
2007-03-26,12.235599517822266
2007-03-28,12.105278968811035
2007-03-29,12.177675247192383
2007-03-30,12.22111701965332
2007-04-02,11.974957466125488
2007-04-03,12.047356605529785
2007-04-04,12.177675247192383
2007-04-05,12.35143756866455
2007-04-09,13.118876457214355
2007-04-10,13.017518043518066
2007-04-11,13.031996726989746
2007-04-12,12.916160583496094
2007-04-13,13.017518043518066
2007-04-16,13.46639633178711
2007-04-17,13.30711555480957
2007-04-18,13.249195098876953
2007-04-19,13.278158187866211
2007-04-20,13.234718322753906
2007-04-23,13.220239639282227
2007-04-24,13.249195098876953
2007-04-25,13.205757141113281
2007-04-26,13.14783763885498
2007-04-27,13.133353233337402
2007-04-30,13.104397773742676
2007-05-03,13.263675689697266
2007-05-04,13.292637825012207
2007-05-07,13.133353233337402
2007-05-08,12.974078178405762
2007-05-09,13.003040313720703
2007-05-10,13.249195098876953
2007-05-11,13.249195098876953
2007-05-14,13.625679969787598
2007-05-15,14.697196960449219
2007-05-16,15.0012788772583
2007-05-17,15.10263729095459
2007-05-18,15.01575756072998
2007-05-21,15.522555351257324
2007-05-22,15.319836616516113
2007-05-23,14.885437965393066
2007-05-24,14.72615909576416
2007-05-25,14.870957374572754
2007-05-28,15.088156700134277
2007-05-29,15.39223861694336
2007-05-30,15.540519714355469
2007-05-31,15.303263664245605
2007-06-01,16.5340518951416
2007-06-04,16.459903717041016
2007-06-05,17.097543716430664
2007-06-06,16.459903717041016
2007-06-07,16.356107711791992
2007-06-08,16.43024444580078
2007-06-11,16.148500442504883
2007-06-12,15.955730438232422
2007-06-13,15.896411895751953
2007-06-14,16.459903717041016
2007-06-15,16.148500442504883
2007-06-18,16.044700622558594
2007-06-19,16.28196144104004
2007-06-20,16.311620712280273
2007-06-21,16.163333892822266
2007-06-22,16.32644271850586
2007-06-25,16.637853622436523
2007-06-26,16.860280990600586
2007-06-27,16.4747314453125
2007-06-28,16.267133712768555
2007-06-29,16.741655349731445
2007-07-02,16.978910446166992
2007-07-03,17.423776626586914
2007-07-04,17.053054809570312
2007-07-05,16.7861385345459
2007-07-06,16.741655349731445
2007-07-09,17.06788444519043
2007-07-10,16.84545135498047
2007-07-11,17.26066017150879
2007-07-12,17.37928581237793
2007-07-13,18.194868087768555
2007-07-16,18.298669815063477
2007-07-17,17.913124084472656
2007-07-18,18.120725631713867
2007-07-19,18.44696044921875
2007-07-20,19.514625549316406
2007-07-23,19.870519638061523
2007-07-24,19.470142364501953
2007-07-25,19.336679458618164
2007-07-26,19.45531463623047
2007-07-27,18.654560089111328
2007-07-30,18.654560089111328
2007-07-31,18.78801918029785
2007-08-01,17.468265533447266
2007-08-02,17.675859451293945
2007-08-03,17.913124084472656
2007-08-06,17.853803634643555
2007-08-07,18.565587997436523
2007-08-08,19.01045036315918
2007-08-09,18.580419540405273
2007-08-10,18.624902725219727
2007-08-13,18.75836181640625
2007-08-14,19.06976890563965
2007-08-16,18.535934448242188
2007-08-17,18.120725631713867
2007-08-20,18.44696044921875
2007-08-21,17.527572631835938
2007-08-22,17.512746810913086
2007-08-23,17.201345443725586
2007-08-24,17.48308753967285
2007-08-27,17.809322357177734
2007-08-28,17.720346450805664
2007-08-29,17.764835357666016
2007-08-30,17.868637084960938
2007-08-31,18.283842086791992
2007-09-03,18.550756454467773
2007-09-04,18.610074996948242
2007-09-05,18.44696044921875
2007-09-06,18.639734268188477
2007-09-07,19.099424362182617
2007-09-10,19.781543731689453
2007-09-11,19.959491729736328
2007-09-12,19.85568618774414
2007-09-13,19.633258819580078
2007-09-14,19.143909454345703
2007-09-17,19.099424362182617
2007-09-18,19.425655364990234
2007-09-19,19.648088455200195
2007-09-20,20.389522552490234
2007-09-21,21.427536010742188
2007-09-24,23.02904510498047
2007-09-25,25.594409942626953
2007-09-26,24.897459030151367
2007-09-27,23.800134658813477
2007-09-28,23.91876220703125
2007-10-01,24.482254028320312
2007-10-03,23.785301208496094
2007-10-04,24.141191482543945
2007-10-05,23.63701629638672
2007-10-08,21.560997009277344
2007-10-09,22.64349365234375
2007-10-10,22.762123107910156
2007-10-11,22.895587921142578
2007-10-12,22.717636108398438
2007-10-15,23.310787200927734
2007-10-16,23.058700561523438
2007-10-17,22.198631286621094
2007-10-18,21.81307601928711
2007-10-19,21.724109649658203
2007-10-22,21.39788055419922
2007-10-23,22.25794219970703
2007-10-24,22.6583194732666
2007-10-25,24.007728576660156
2007-10-26,24.408111572265625
2007-10-29,24.763999938964844
2007-10-30,24.971603393554688
2007-10-31,26.068931579589844
2007-11-01,25.831674575805664
2007-11-02,26.5731143951416
2007-11-05,27.74458122253418
2007-11-06,27.46283721923828
2007-11-07,27.07729148864746
2007-11-08,26.810365676879883
2007-11-12,27.388689041137695
2007-11-13,29.286766052246094
2007-11-14,30.309947967529297
2007-11-15,33.527793884277344
2007-11-16,32.14871597290039
2007-11-19,32.91980743408203
2007-11-20,31.85214614868164
2007-11-21,29.24228286743164
2007-11-22,27.418350219726562
2007-11-23,28.619483947753906
2007-11-26,29.524030685424805
2007-11-27,31.21451187133789
2007-11-28,30.280292510986328
2007-11-29,29.642656326293945
2007-11-30,30.814132690429688
2007-12-03,32.133888244628906
2007-12-04,32.54909133911133
2007-12-05,33.79470443725586
