Date,INTELLECT
2015-03-27,93.10799407958984
2015-03-30,96.62064361572266
2015-03-31,97.80672454833984
2015-04-01,100.86318969726562
2015-04-06,100.81756591796875
2015-04-07,99.58586120605469
2015-04-08,108.07095336914062
2015-04-09,109.07457733154297
2015-04-10,125.63419342041016
2015-04-13,122.76021575927734
2015-04-15,123.21640014648438
2015-04-16,121.57412719726562
2015-04-17,122.25841522216797
2015-04-20,114.91378021240234
2015-04-21,117.97024536132812
2015-04-22,117.78777313232422
2015-04-23,116.2823486328125
2015-04-24,109.48513793945312
2015-04-27,100.7719497680664
2015-04-28,98.9928207397461
2015-04-29,102.04928588867188
2015-04-30,103.55470275878906
2015-05-04,105.92687225341797
2015-05-05,106.01811218261719
2015-05-06,98.03482055664062
2015-05-07,97.48738861083984
2015-05-08,100.04205322265625
2015-05-11,100.40699768066406
2015-05-12,97.5786361694336
2015-05-13,99.49462890625
2015-05-14,101.04566192626953
2015-05-15,100.7719497680664
2015-05-18,98.90158081054688
2015-05-19,102.45983123779297
2015-05-20,102.27737426757812
2015-05-21,100.58946990966797
2015-05-22,101.36499786376953
2015-05-25,99.31214904785156
2015-05-26,99.90518188476562
2015-05-27,96.30130767822266
2015-05-28,100.4526138305664
2015-05-29,103.28099060058594
2015-06-01,100.36138153076172
2015-06-02,95.29769134521484
2015-06-03,92.10437774658203
2015-06-04,94.61341094970703
2015-06-05,94.4309310913086
2015-06-08,91.78504180908203
2015-06-09,91.78504180908203
2015-06-10,93.70103454589844
2015-06-11,90.91828918457031
2015-06-12,90.05152893066406
2015-06-15,91.37447357177734
2015-06-16,90.96390533447266
2015-06-17,91.87628173828125
2015-06-18,94.02037811279297
2015-06-19,95.16084289550781
2015-06-22,99.67709350585938
2015-06-23,100.17890930175781
2015-06-24,97.03121948242188
2015-06-25,97.21367645263672
2015-06-26,95.38893127441406
2015-06-29,92.87989807128906
2015-06-30,93.97474670410156
2015-07-01,96.666259765625
2015-07-02,95.84510803222656
2015-07-03,93.97474670410156
2015-07-06,94.97836303710938
2015-07-07,95.2520751953125
2015-07-08,92.78865814208984
2015-07-09,97.39615631103516
2015-07-10,96.89434814453125
2015-07-13,100.58946990966797
2015-07-14,104.78640747070312
2015-07-15,109.3482894897461
2015-07-16,105.7444076538086
2015-07-17,105.7444076538086
2015-07-20,106.83924102783203
2015-07-21,104.55831909179688
2015-07-22,106.33744812011719
2015-07-23,106.88488006591797
2015-07-24,105.51630401611328
2015-07-27,102.32299041748047
2015-07-28,109.39391326904297
2015-07-29,113.63645935058594
2015-07-30,115.32435607910156
2015-07-31,127.82390594482422
2015-08-03,140.04974365234375
2015-08-04,145.88894653320312
2015-08-05,147.7593231201172
2015-08-06,149.21913146972656
2015-08-07,167.69476318359375
2015-08-10,156.65499877929688
2015-08-11,160.35012817382812
2015-08-12,150.0858917236328
2015-08-13,145.11343383789062
2015-08-14,156.56375122070312
2015-08-17,160.1220245361328
2015-08-18,177.6852569580078
2015-08-19,176.9553680419922
2015-08-20,172.39349365234375
2015-08-21,175.95175170898438
2015-08-24,158.3885040283203
2015-08-25,150.4052276611328
2015-08-26,147.71371459960938
2015-08-27,158.16041564941406
2015-08-28,152.0930938720703
2015-08-31,154.1915740966797
2015-09-01,149.5840606689453
2015-09-02,150.95262145996094
2015-09-03,156.10757446289062
2015-09-04,154.73899841308594
2015-09-07,144.7484588623047
2015-09-08,146.11705017089844
2015-09-09,150.95262145996094
2015-09-10,153.05111694335938
2015-09-11,155.83384704589844
2015-09-14,156.97430419921875
2015-09-15,152.82301330566406
2015-09-16,151.22634887695312
2015-09-18,146.39077758789062
2015-09-21,152.3212127685547
2015-09-22,148.2154998779297
2015-09-23,155.5145263671875
2015-09-24,159.89393615722656
2015-09-28,156.01632690429688
2015-09-29,154.1459503173828
2015-09-30,157.3392791748047
2015-10-01,167.28416442871094
2015-10-05,171.70921325683594
2015-10-06,168.19654846191406
2015-10-07,177.22909545898438
2015-10-08,173.12338256835938
2015-10-09,173.62518310546875
2015-10-12,177.77650451660156
2015-10-13,184.43685913085938
2015-10-14,189.1355743408203
2015-10-15,186.58091735839844
2015-10-16,196.5258331298828
2015-10-19,201.13333129882812
2015-10-20,199.7647705078125
2015-10-21,192.10079956054688
2015-10-23,200.26657104492188
2015-10-26,196.48019409179688
2015-10-27,197.30136108398438
2015-10-28,227.227294921875
2015-10-29,222.1179962158203
2015-10-30,227.3641357421875
2015-11-02,241.14102172851562
2015-11-03,247.4364471435547
2015-11-04,240.41111755371094
2015-11-05,224.8094940185547
2015-11-06,229.59947204589844
2015-11-09,237.4915313720703
2015-11-10,230.8311767578125
2015-11-13,234.29820251464844
2015-11-16,232.245361328125
2015-11-17,228.185302734375
2015-11-18,216.68934631347656
2015-11-19,223.44093322753906
2015-11-20,250.99472045898438
2015-11-23,262.3081970214844
2015-11-24,260.0272216796875
2015-11-26,258.33929443359375
2015-11-27,245.0186309814453
2015-11-30,246.06785583496094
2015-12-01,257.0163269042969
2015-12-02,265.36456298828125
2015-12-03,259.34295654296875
2015-12-04,252.59133911132812
2015-12-07,251.81582641601562
2015-12-08,243.6956787109375
2015-12-09,230.19252014160156
2015-12-10,242.96578979492188
2015-12-11,237.1721954345703
2015-12-14,239.40750122070312
2015-12-15,247.25392150878906
2015-12-16,244.92738342285156
2015-12-17,251.4508819580078
2015-12-18,248.57688903808594
2015-12-21,256.4689636230469
2015-12-22,254.37045288085938
2015-12-23,256.5145568847656
2015-12-24,252.81942749023438
2015-12-28,255.3740997314453
2015-12-29,257.3813171386719
2015-12-30,255.55654907226562
2015-12-31,255.73902893066406
2016-01-01,258.33929443359375
2016-01-04,251.67898559570312
2016-01-05,250.12794494628906
2016-01-06,240.0005645751953
2016-01-07,231.1961212158203
2016-01-08,237.85646057128906
2016-01-11,231.15049743652344
2016-01-12,229.28013610839844
2016-01-13,221.7073974609375
2016-01-14,215.09266662597656
2016-01-15,200.81399536132812
2016-01-18,186.12472534179688
2016-01-19,201.58950805664062
2016-01-20,191.5077667236328
2016-01-21,209.2078399658203
2016-01-22,213.86097717285156
2016-01-25,203.32305908203125
2016-01-27,218.8790740966797
2016-01-28,218.4228515625
2016-01-29,210.8501434326172
2016-02-01,212.90298461914062
2016-02-02,205.1021728515625
2016-02-03,198.07687377929688
2016-02-04,191.55337524414062
2016-02-05,201.45266723632812
2016-02-08,197.57505798339844
2016-02-09,189.5005340576172
2016-02-10,179.87496948242188
2016-02-11,164.59266662597656
2016-02-12,174.99374389648438
2016-02-15,180.37677001953125
2016-02-16,169.93008422851562
2016-02-17,174.81126403808594
2016-02-18,175.03936767578125
2016-02-19,175.6324005126953
2016-02-22,174.4463348388672
2016-02-23,167.46665954589844
2016-02-24,162.8135223388672
2016-02-25,155.92507934570312
2016-02-26,151.81939697265625
2016-02-29,148.2611541748047
2016-03-01,163.2696990966797
2016-03-02,166.55429077148438
2016-03-03,168.19654846191406
2016-03-04,174.6288299560547
2016-03-08,175.31309509277344
2016-03-09,175.17623901367188
2016-03-10,185.21237182617188
2016-03-11,185.44046020507812
2016-03-14,186.71780395507812
2016-03-15,188.5425567626953
2016-03-16,185.9422607421875
2016-03-17,183.57008361816406
2016-03-18,184.8018035888672
2016-03-21,184.16314697265625
2016-03-22,186.17034912109375
2016-03-23,193.60623168945312
2016-03-28,196.02403259277344
2016-03-29,196.2521209716797
2016-03-30,207.20062255859375
2016-03-31,206.06016540527344
2016-04-01,216.59811401367188
2016-04-04,212.90298461914062
2016-04-05,203.64234924316406
2016-04-06,215.73133850097656
2016-04-07,212.492431640625
2016-04-08,214.22592163085938
2016-04-11,213.08546447753906
2016-04-12,218.97027587890625
2016-04-13,219.97390747070312
2016-04-18,222.71102905273438
2016-04-20,219.9282684326172
2016-04-21,209.8465118408203
2016-04-22,209.0709991455078
2016-04-25,206.7444305419922
2016-04-26,212.173095703125
2016-04-27,211.07823181152344
2016-04-28,208.93414306640625
2016-04-29,210.1202392578125
2016-05-02,213.90658569335938
2016-05-03,204.14418029785156
2016-05-04,194.1992645263672
2016-05-05,199.53665161132812
2016-05-06,194.65545654296875
2016-05-09,197.52944946289062
2016-05-10,194.65545654296875
2016-05-11,191.8271026611328
2016-05-12,194.56423950195312
2016-05-13,189.6373748779297
2016-05-16,187.81265258789062
2016-05-17,189.40928649902344
2016-05-18,200.44903564453125
2016-05-19,193.92555236816406
2016-05-20,190.7322540283203
2016-05-23,189.5005340576172
2016-05-24,186.17034912109375
2016-05-25,192.96755981445312
2016-05-26,193.69744873046875
2016-05-27,198.21371459960938
2016-05-30,196.75393676757812
2016-05-31,193.01318359375
2016-06-01,193.37814331054688
2016-06-02,190.5953826904297
2016-06-03,185.62294006347656
2016-06-06,187.31082153320312
2016-06-07,190.36729431152344
2016-06-08,191.0972137451172
2016-06-09,194.10804748535156
2016-06-10,193.7886962890625
2016-06-13,188.90748596191406
2016-06-14,188.2688446044922
2016-06-15,189.4549102783203
2016-06-16,185.85104370117188
2016-06-17,185.66854858398438
2016-06-20,186.12472534179688
2016-06-21,185.48606872558594
2016-06-22,184.20875549316406
2016-06-23,178.0045928955078
2016-06-24,179.00820922851562
2016-06-27,187.49330139160156
2016-06-28,186.03350830078125
2016-06-29,186.07911682128906
2016-06-30,185.85104370117188
2016-07-01,195.84153747558594
2016-07-04,192.19203186035156
2016-07-05,196.43460083007812
2016-07-07,198.80677795410156
2016-07-08,195.1116485595703
2016-07-11,199.2173614501953
2016-07-12,194.244873046875
2016-07-13,190.68663024902344
2016-07-14,193.4237518310547
2016-07-15,188.2688446044922
2016-07-18,183.52447509765625
2016-07-19,180.05743408203125
2016-07-20,192.69386291503906
2016-07-21,189.7286376953125
2016-07-22,190.0479736328125
2016-07-25,195.88717651367188
2016-07-26,200.26657104492188
2016-07-27,204.8284454345703
2016-07-28,206.69882202148438
2016-07-29,200.4034423828125
2016-08-01,195.3853759765625
2016-08-02,195.4309844970703
2016-08-03,189.81988525390625
2016-08-04,192.10079956054688
2016-08-05,194.06243896484375
2016-08-08,195.33975219726562
2016-08-09,187.5845489501953
2016-08-10,175.4955596923828
2016-08-11,167.2385711669922
2016-08-12,171.2986297607422
2016-08-16,175.13059997558594
2016-08-17,177.958984375
2016-08-18,176.6360321044922
2016-08-19,176.04299926757812
2016-08-22,174.35507202148438
2016-08-23,178.14144897460938
2016-08-24,177.4115447998047
2016-08-25,173.67080688476562
2016-08-26,170.43186950683594
2016-08-29,171.8460693359375
2016-08-30,173.26025390625
2016-08-31,171.57232666015625
2016-09-01,167.7403564453125
2016-09-02,174.7656707763672
2016-09-06,178.27830505371094
2016-09-07,179.41876220703125
2016-09-08,184.8018035888672
2016-09-09,189.36367797851562
2016-09-12,180.4224090576172
2016-09-14,186.85462951660156
2016-09-15,182.47523498535156
2016-09-16,182.52085876464844
2016-09-19,179.64686584472656
2016-09-20,178.18707275390625
2016-09-21,174.7656707763672
2016-09-22,173.26025390625
2016-09-23,170.56874084472656
2016-09-26,170.4774932861328
2016-09-27,170.43186950683594
2016-09-28,169.47386169433594
2016-09-29,159.39212036132812
2016-09-30,158.34288024902344
2016-10-03,163.17849731445312
2016-10-04,166.32620239257812
2016-10-05,165.50503540039062
2016-10-06,162.5398406982422
2016-10-07,162.22048950195312
2016-10-10,166.18931579589844
2016-10-13,161.2624969482422
2016-10-14,160.8975372314453
2016-10-17,165.4594268798828
2016-10-18,167.14730834960938
2016-10-19,165.68753051757812
2016-10-20,167.603515625
2016-10-21,166.6911163330078
2016-10-24,165.3225555419922
2016-10-25,163.58905029296875
2016-10-26,164.455810546875
2016-10-27,164.7295379638672
2016-10-28,171.8916778564453
2016-11-01,171.93731689453125
2016-11-02,167.19293212890625
2016-11-03,153.781005859375
2016-11-04,145.75209045410156
2016-11-07,144.2466583251953
2016-11-08,140.09536743164062
2016-11-09,133.708740234375
2016-11-10,137.31259155273438
2016-11-11,129.00999450683594
2016-11-15,119.93183898925781
2016-11-16,125.77105712890625
2016-11-17,121.61974334716797
2016-11-18,120.47927856445312
2016-11-21,109.94132995605469
2016-11-22,112.13102722167969
2016-11-23,119.61251831054688
2016-11-24,124.9499282836914
2016-11-25,129.73989868164062
2016-11-28,130.10482788085938
2016-11-29,128.00637817382812
2016-11-30,130.74349975585938
2016-12-01,136.17214965820312
2016-12-02,131.97520446777344
2016-12-05,131.51901245117188
2016-12-06,133.57186889648438
2016-12-07,131.19967651367188
2016-12-08,132.6595001220703
2016-12-09,157.0199432373047
2016-12-12,150.5420684814453
2016-12-13,154.9214630126953
2016-12-14,151.81939697265625
2016-12-15,147.3031463623047
2016-12-16,140.96212768554688
2016-12-19,137.4038543701172
2016-12-20,133.02444458007812
2016-12-21,129.46615600585938
2016-12-22,124.40249633789062
2016-12-23,124.31124877929688
2016-12-26,118.60890197753906
2016-12-27,120.98108673095703
2016-12-28,123.58135223388672
2016-12-29,127.36771392822266
2016-12-30,127.45895385742188
2017-01-02,130.01361083984375
2017-01-03,130.92601013183594
2017-01-04,129.64866638183594
2017-01-05,132.4770050048828
2017-01-06,133.20692443847656
2017-01-09,132.06646728515625
2017-01-10,133.1156768798828
2017-01-11,133.4350128173828
2017-01-12,132.0208282470703
2017-01-13,131.06285095214844
2017-01-16,130.1504669189453
2017-01-17,132.3857879638672
2017-01-18,135.62472534179688
2017-01-19,136.26339721679688
2017-01-20,131.38218688964844
2017-01-23,131.01722717285156
2017-01-24,131.19967651367188
2017-01-25,137.26698303222656
2017-01-27,139.684814453125
2017-01-30,134.80357360839844
2017-01-31,129.28370666503906
2017-02-01,129.46615600585938
2017-02-02,137.26698303222656
2017-02-03,127.50457763671875
2017-02-06,122.16717529296875
2017-02-07,119.97747039794922
2017-02-08,120.88985443115234
2017-02-09,120.20555877685547
2017-02-10,117.8790054321289
2017-02-13,116.19110870361328
2017-02-14,109.80447387695312
2017-02-15,101.82117462158203
2017-02-16,103.91964721679688
2017-02-17,102.55108642578125
2017-02-20,103.00727844238281
2017-02-21,101.50184631347656
2017-02-22,102.73355865478516
2017-02-23,104.23898315429688
2017-02-27,102.96165466308594
2017-02-28,101.63871002197266
2017-03-01,109.07457733154297
2017-03-02,110.99056243896484
2017-03-03,112.63284301757812
2017-03-06,110.8993148803711
2017-03-07,109.62198638916016
2017-03-08,109.3482894897461
2017-03-09,107.47791290283203
2017-03-10,105.3338394165039
2017-03-14,104.92325592041016
2017-03-15,102.5967025756836
2017-03-16,103.55470275878906
2017-03-17,104.87763977050781
2017-03-20,104.83202362060547
2017-03-21,104.87763977050781
2017-03-22,104.92325592041016
2017-03-23,104.05650329589844
2017-03-24,105.56192016601562
2017-03-27,106.06373596191406
2017-03-28,104.96887969970703
2017-03-29,104.0108871459961
2017-03-30,104.3302230834961
2017-03-31,104.92325592041016
2017-04-03,108.20780944824219
2017-04-05,112.40474700927734
2017-04-06,109.25704956054688
2017-04-07,110.39752197265625
2017-04-10,109.39391326904297
2017-04-11,108.7096176147461
2017-04-12,108.1622085571289
2017-04-13,111.49236297607422
2017-04-17,113.2715072631836
2017-04-18,111.76608276367188
2017-04-19,113.08902740478516
2017-04-20,113.4539794921875
2017-04-21,113.2715072631836
2017-04-24,112.40474700927734
2017-04-25,114.4119873046875
2017-04-26,118.01586151123047
2017-04-27,117.65090942382812
2017-04-28,118.51766204833984
2017-05-02,114.59444427490234
2017-05-03,127.27648162841797
2017-05-04,120.29679870605469
2017-05-05,117.2403335571289
2017-05-08,117.33158111572266
2017-05-09,117.92461395263672
2017-05-10,116.8753890991211
2017-05-11,114.95938873291016
2017-05-12,115.32435607910156
2017-05-15,112.58721923828125
2017-05-16,114.45759582519531
2017-05-17,113.2715072631836
2017-05-18,109.16580963134766
2017-05-19,110.94495391845703
2017-05-22,111.62923431396484
2017-05-23,105.97250366210938
2017-05-24,106.1093521118164
2017-05-25,108.52714538574219
2017-05-26,110.67123413085938
2017-05-29,109.16580963134766
2017-05-30,111.76608276367188
2017-05-31,114.45759582519531
2017-06-01,113.18026733398438
2017-06-02,110.4431381225586
2017-06-05,110.1238021850586
2017-06-06,109.25704956054688
2017-06-07,107.75162506103516
2017-06-08,108.07095336914062
2017-06-09,109.0289535522461
2017-06-12,107.88848114013672
2017-06-13,109.66761779785156
2017-06-14,110.16942596435547
2017-06-15,109.25704956054688
2017-06-16,108.48153686523438
2017-06-19,108.57276153564453
2017-06-20,110.30628204345703
2017-06-21,112.45036315917969
2017-06-22,111.90293884277344
2017-06-23,111.17304229736328
2017-06-27,110.21503448486328
2017-06-28,109.80447387695312
2017-06-29,111.35551452636719
2017-06-30,112.45036315917969
2017-07-03,115.18748474121094
2017-07-04,119.74938201904297
2017-07-05,117.28596496582031
2017-07-06,117.05786895751953
2017-07-07,111.85733032226562
2017-07-10,113.3171157836914
2017-07-11,112.81531524658203
2017-07-12,117.8790054321289
2017-07-13,120.52489471435547
2017-07-14,119.15633392333984
2017-07-17,115.12334442138672
2017-07-18,113.1753921508789
2017-07-19,114.49024963378906
2017-07-20,113.37019348144531
2017-07-21,112.1527328491211
2017-07-24,110.49698638916016
2017-07-25,114.29546356201172
2017-07-26,111.03266143798828
2017-07-27,109.81520080566406
2017-07-28,108.1107406616211
2017-07-31,107.28286743164062
2017-08-01,108.20814514160156
2017-08-02,109.86389923095703
2017-08-03,107.67247009277344
2017-08-04,104.79924774169922
2017-08-07,102.31562805175781
2017-08-08,102.85131072998047
2017-08-09,102.26692199707031
2017-08-10,98.27365112304688
2017-08-11,96.95879364013672
2017-08-14,99.88069915771484
2017-08-16,101.0494613647461
2017-08-17,109.47431182861328
2017-08-18,108.9386215209961
2017-08-21,105.67581939697266
2017-08-22,105.62712860107422
2017-08-23,107.86725616455078
2017-08-24,106.06541442871094
2017-08-28,103.97137451171875
2017-08-29,102.21821594238281
2017-08-30,102.99739837646484
2017-08-31,104.60446166992188
2017-09-01,110.5456771850586
2017-09-04,106.99067687988281
2017-09-05,107.3802719116211
2017-09-06,106.64978790283203
2017-09-07,107.08808135986328
2017-09-08,109.08470916748047
2017-09-11,109.47431182861328
2017-09-12,114.49024963378906
2017-09-13,118.4835433959961
2017-09-14,116.63298797607422
2017-09-15,113.95457458496094
2017-09-18,118.53223419189453
2017-09-19,120.0418930053711
2017-09-20,125.30132293701172
2017-09-21,127.29796600341797
2017-09-22,118.77572631835938
2017-09-25,114.63636016845703
2017-09-26,115.70771789550781
2017-09-27,111.6170425415039
2017-09-28,113.12670135498047
2017-09-29,116.04861450195312
2017-10-03,116.0973129272461
2017-10-04,117.0712890625
2017-10-05,123.79168701171875
2017-10-06,127.249267578125
2017-10-09,128.32066345214844
2017-10-10,128.2232208251953
2017-10-11,124.32735443115234
2017-10-12,131.291259765625
2017-10-13,129.3920135498047
2017-10-16,128.2232208251953
2017-10-17,126.66488647460938
2017-10-18,127.83364868164062
2017-10-19,126.66488647460938
2017-10-23,125.00914764404297
2017-10-24,126.12921142578125
2017-10-25,126.03181457519531
2017-10-26,129.6842041015625
2017-10-27,127.88233947753906
2017-10-30,131.1451416015625
2017-10-31,136.89158630371094
2017-11-01,138.44993591308594
2017-11-02,144.4398651123047
2017-11-03,141.8588409423828
2017-11-06,142.05364990234375
2017-11-07,140.1543731689453
2017-11-08,140.4952850341797
2017-11-09,142.2484130859375
2017-11-10,141.61532592773438
2017-11-13,139.13172912597656
2017-11-14,138.25514221191406
2017-11-15,133.23919677734375
2017-11-16,134.16445922851562
2017-11-17,135.23585510253906
2017-11-20,136.40460205078125
2017-11-21,136.35589599609375
2017-11-22,136.30718994140625
2017-11-23,139.5213165283203
2017-11-24,139.32650756835938
2017-11-27,137.0376739501953
2017-11-28,138.4012451171875
2017-11-29,137.42727661132812
2017-11-30,136.20982360839844
2017-12-01,134.9923553466797
2017-12-04,134.21315002441406
2017-12-05,132.94700622558594
2017-12-06,135.7228240966797
2017-12-07,136.20982360839844
2017-12-08,138.54734802246094
2017-12-11,139.03431701660156
2017-12-12,138.3038330078125
2017-12-13,137.37857055664062
2017-12-14,139.37522888183594
2017-12-15,141.8588409423828
2017-12-18,153.8386688232422
2017-12-19,160.60775756835938
2017-12-20,161.67913818359375
2017-12-21,165.7698211669922
2017-12-22,168.05865478515625
2017-12-26,170.83444213867188
2017-12-27,162.55569458007812
2017-12-28,162.847900390625
2017-12-29,160.461669921875
2018-01-01,160.461669921875
2018-01-02,156.71188354492188
2018-01-03,163.2375030517578
2018-01-04,170.34747314453125
2018-01-05,167.76644897460938
2018-01-08,177.2139892578125
2018-01-09,175.60691833496094
2018-01-10,173.85377502441406
2018-01-11,175.31471252441406
2018-01-12,178.04183959960938
2018-01-15,180.281982421875
2018-01-16,185.054443359375
2018-01-17,183.69088745117188
2018-01-18,170.2987823486328
2018-01-19,170.34747314453125
2018-01-22,169.03262329101562
2018-01-23,176.24000549316406
2018-01-24,175.94778442382812
2018-01-25,172.24673461914062
2018-01-29,170.49356079101562
2018-01-30,157.49105834960938
2018-01-31,173.26937866210938
2018-02-01,179.60018920898438
2018-02-02,167.1333770751953
2018-02-05,187.9276580810547
2018-02-06,177.1165771484375
2018-02-07,181.4020538330078
2018-02-08,186.515380859375
2018-02-09,191.09304809570312
2018-02-12,195.9141845703125
2018-02-14,196.4011688232422
2018-02-15,187.0997772216797
2018-02-16,178.57752990722656
2018-02-19,174.14596557617188
2018-02-20,174.09725952148438
2018-02-21,178.04183959960938
2018-02-22,178.7723388671875
2018-02-23,181.84033203125
2018-02-26,188.9990234375
2018-02-27,189.4373016357422
2018-02-28,188.90162658691406
2018-03-01,191.14173889160156
2018-03-05,189.6807861328125
2018-03-06,183.64218139648438
2018-03-07,172.92849731445312
2018-03-08,173.26937866210938
2018-03-09,172.7337188720703
2018-03-12,173.4154815673828
2018-03-13,173.80506896972656
2018-03-14,174.2920684814453
2018-03-15,179.356689453125
2018-03-16,180.13587951660156
2018-03-19,165.47760009765625
2018-03-20,167.5716552734375
2018-03-21,166.3542022705078
2018-03-22,163.04269409179688
2018-03-23,155.88400268554688
2018-03-26,157.15017700195312
2018-03-27,161.48435974121094
2018-03-28,160.99734497070312
2018-04-02,162.3122100830078
2018-04-03,164.45497131347656
2018-04-04,162.26351928710938
2018-04-05,166.0133056640625
2018-04-06,166.84117126464844
2018-04-09,169.03262329101562
2018-04-10,166.93856811523438
2018-04-11,164.9906463623047
2018-04-12,166.11068725585938
2018-04-13,167.9612579345703
2018-04-16,167.47427368164062
2018-04-17,175.85043334960938
2018-04-18,174.68165588378906
2018-04-19,176.48348999023438
2018-04-20,182.668212890625
2018-04-23,186.5640869140625
2018-04-24,186.41796875
2018-04-25,184.32395935058594
2018-04-26,184.56744384765625
2018-04-27,188.6581268310547
2018-04-30,193.91758728027344
2018-05-02,190.6060791015625
2018-05-03,189.92428588867188
2018-05-04,190.6060791015625
2018-05-07,203.70596313476562
2018-05-08,205.1182403564453
2018-05-09,204.92343139648438
2018-05-10,196.98556518554688
2018-05-11,199.56658935546875
2018-05-14,204.3390655517578
2018-05-15,206.33570861816406
2018-05-16,203.85208129882812
2018-05-17,207.69924926757812
2018-05-18,211.88734436035156
2018-05-21,197.71604919433594
2018-05-22,204.679931640625
2018-05-23,202.19630432128906
2018-05-24,207.60186767578125
2018-05-25,207.991455078125
2018-05-28,210.6211700439453
2018-05-29,206.18960571289062
2018-05-30,201.4171600341797
2018-05-31,201.9528350830078
2018-06-01,194.16107177734375
2018-06-04,171.90582275390625
2018-06-05,178.57752990722656
2018-06-06,180.37936401367188
2018-06-07,192.943603515625
2018-06-08,203.70596313476562
2018-06-11,207.9427490234375
2018-06-12,212.86131286621094
2018-06-13,211.838623046875
2018-06-14,212.0334014892578
2018-06-15,207.4070587158203
2018-06-18,198.7874298095703
2018-06-19,188.6581268310547
2018-06-20,192.26181030273438
2018-06-21,188.9990234375
2018-06-22,192.26181030273438
2018-06-25,189.6807861328125
2018-06-26,186.71018981933594
2018-06-27,180.5254669189453
2018-06-28,179.9410858154297
2018-06-29,188.46331787109375
2018-07-02,187.34327697753906
2018-07-03,185.10313415527344
2018-07-04,181.88902282714844
2018-07-05,182.08383178710938
2018-07-06,181.59683227539062
2018-07-09,187.34327697753906
2018-07-10,192.943603515625
2018-07-11,192.89491271972656
2018-07-12,194.0149688720703
2018-07-13,191.14173889160156
2018-07-16,185.4927215576172
2018-07-17,184.1778564453125
2018-07-18,174.14596557617188
2018-07-19,177.31137084960938
2018-07-20,182.6195068359375
2018-07-23,187.8302459716797
2018-07-24,199.61529541015625
2018-07-25,204.58255004882812
2018-07-26,187.14845275878906
2018-07-27,191.77481079101562
2018-07-30,199.90748596191406
2018-07-31,200.24838256835938
2018-08-01,197.22906494140625
2018-08-02,197.1803741455078
2018-08-03,199.0309295654297
2018-08-06,198.34912109375
2018-08-07,227.2273712158203
2018-08-08,234.28866577148438
2018-08-09,246.65809631347656
2018-08-10,238.81759643554688
2018-08-13,233.07119750976562
2018-08-14,241.00904846191406
2018-08-16,243.29788208007812
2018-08-17,247.68075561523438
2018-08-20,243.7848663330078
2018-08-21,242.66481018066406
2018-08-23,240.8142547607422
2018-08-24,235.50611877441406
2018-08-27,231.1232452392578
2018-08-28,234.67823791503906
2018-08-29,263.3129577636719
2018-08-30,263.5077819824219
2018-08-31,263.1181945800781
2018-09-03,257.0308532714844
2018-09-04,249.43389892578125
2018-09-05,253.71934509277344
2018-09-06,255.42381286621094
2018-09-07,260.1962585449219
2018-09-10,249.23910522460938
2018-09-11,244.7588348388672
2018-09-12,260.34234619140625
2018-09-14,268.81591796875
2018-09-17,265.21221923828125
2018-09-18,253.03756713867188
2018-09-19,256.1055908203125
2018-09-21,237.2105712890625
2018-09-24,225.13331604003906
2018-09-25,224.45155334472656
2018-09-26,221.82180786132812
2018-09-27,215.78321838378906
2018-09-28,197.71604919433594
2018-10-01,207.4070587158203
