Date,ATGL
2020-10-19,185.5927734375
2020-10-20,190.88401794433594
2020-10-21,192.58120727539062
2020-10-22,194.5279998779297
2020-10-23,196.02552795410156
2020-10-26,193.32997131347656
2020-10-27,197.02386474609375
2020-10-28,200.71774291992188
2020-10-29,204.01231384277344
2020-10-30,220.13560485839844
2020-11-02,218.98751831054688
2020-11-03,222.58155822753906
2020-11-04,230.96768188476562
2020-11-05,235.06089782714844
2020-11-06,239.4536590576172
2020-11-09,238.40538024902344
2020-11-10,236.30885314941406
2020-11-11,233.7630615234375
2020-11-12,240.15248107910156
2020-11-13,242.69827270507812
2020-11-14,244.2956085205078
2020-11-17,291.8169250488281
2020-11-18,344.5296936035156
2020-11-19,331.15185546875
2020-11-20,344.679443359375
2020-11-23,344.0804138183594
2020-11-24,338.190185546875
2020-11-25,324.36309814453125
2020-11-26,315.8272399902344
2020-11-27,347.3250732421875
2020-12-01,360.353515625
2020-12-02,373.4318542480469
2020-12-03,363.4483337402344
2020-12-04,357.95745849609375
2020-12-07,360.00408935546875
2020-12-08,354.6130065917969
2020-12-09,362.2503967285156
2020-12-10,354.6130065917969
2020-12-11,358.1072082519531
2020-12-14,358.3568115234375
2020-12-15,358.1072082519531
2020-12-16,358.25701904296875
2020-12-17,361.6014404296875
2020-12-18,361.25201416015625
2020-12-21,335.594482421875
2020-12-22,357.95745849609375
2020-12-23,369.2388000488281
2020-12-24,367.94091796875
2020-12-28,368.29034423828125
2020-12-29,373.9809875488281
2020-12-30,379.7713623046875
2020-12-31,374.97930908203125
2021-01-01,376.1772766113281
2021-01-04,374.97930908203125
2021-01-05,373.0325012207031
2021-01-06,368.78955078125
2021-01-07,367.591552734375
2021-01-08,368.7396545410156
2021-01-11,364.64642333984375
2021-01-12,365.2953186035156
2021-01-13,363.1987609863281
2021-01-14,360.5032653808594
2021-01-15,359.3551940917969
2021-01-18,351.6678771972656
2021-01-19,358.1072082519531
2021-01-20,361.8011169433594
2021-01-21,356.1604309082031
2021-01-22,362.9991149902344
2021-01-25,377.0259094238281
2021-01-27,379.4718933105469
2021-01-28,378.6731872558594
2021-01-29,380.4202880859375
2021-02-01,388.45697021484375
2021-02-02,400.4371643066406
2021-02-03,389.0060729980469
2021-02-04,387.4086608886719
2021-02-05,381.4186096191406
2021-02-08,382.0675964355469
2021-02-09,382.21728515625
2021-02-10,381.668212890625
2021-02-11,378.5733642578125
2021-02-12,381.9178161621094
2021-02-15,426.2444763183594
2021-02-16,496.1786804199219
2021-02-17,509.1072998046875
2021-02-18,508.7578430175781
2021-02-19,496.8276062011719
2021-02-22,497.1271057128906
2021-02-23,485.1968078613281
2021-02-24,499.323486328125
2021-02-25,499.5730285644531
2021-02-26,511.35357666015625
2021-03-01,524.5816040039062
2021-03-02,573.3509521484375
2021-03-03,661.65478515625
2021-03-04,687.61181640625
2021-03-05,699.1925659179688
2021-03-08,715.0164184570312
2021-03-09,703.3357543945312
2021-03-10,716.5638427734375
2021-03-12,736.7804565429688
2021-03-15,747.8619995117188
2021-03-16,746.3645629882812
2021-03-17,742.7705078125
2021-03-18,743.5692138671875
2021-03-19,737.9784545898438
2021-03-22,817.7463989257812
2021-03-23,893.6707153320312
2021-03-24,914.7359008789062
2021-03-25,880.2928466796875
2021-03-26,903.9536743164062
2021-03-30,909.3946533203125
2021-03-31,959.6614990234375
2021-04-01,1058.897216796875
2021-04-05,1162.076416015625
2021-04-06,1204.1566162109375
2021-04-07,1101.776123046875
2021-04-08,991.6085815429688
2021-04-09,1090.7442626953125
2021-04-12,988.613525390625
2021-04-13,1037.1832275390625
2021-04-15,1111.7098388671875
2021-04-16,1132.8248291015625
2021-04-19,1141.909912109375
2021-04-20,1152.0928955078125
2021-04-22,1161.477294921875
2021-04-23,1152.592041015625
2021-04-26,1151.893310546875
2021-04-27,1150.0963134765625
2021-04-28,1153.04150390625
2021-04-29,1145.8033447265625
2021-04-30,1148.8482666015625
2021-05-03,1235.1552734375
2021-05-04,1250.779541015625
2021-05-05,1262.66015625
2021-05-06,1296.9031982421875
2021-05-07,1308.1346435546875
2021-05-10,1313.0264892578125
2021-05-11,1332.3446044921875
2021-05-12,1311.2791748046875
2021-05-14,1191.1282958984375
2021-05-17,1288.3673095703125
2021-05-18,1337.48583984375
2021-05-19,1323.9586181640625
2021-05-20,1333.5927734375
2021-05-21,1336.4876708984375
2021-05-24,1322.01171875
2021-05-25,1292.2608642578125
2021-05-26,1325.4058837890625
2021-05-27,1351.962158203125
2021-05-28,1339.4827880859375
2021-05-31,1346.620849609375
2021-06-01,1438.2193603515625
2021-06-02,1577.2391357421875
2021-06-03,1617.72216796875
2021-06-04,1634.7939453125
2021-06-07,1624.2613525390625
2021-06-08,1638.1385498046875
2021-06-09,1585.575439453125
2021-06-10,1591.4156494140625
2021-06-11,1623.512451171875
2021-06-14,1542.346923828125
2021-06-15,1465.2744140625
2021-06-16,1392.045654296875
2021-06-17,1322.4609375
2021-06-18,1256.3702392578125
2021-06-21,1319.166259765625
2021-06-22,1385.1072998046875
2021-06-23,1315.8719482421875
2021-06-24,1250.1181640625
2021-06-25,1187.6595458984375
2021-06-28,1128.296630859375
2021-06-29,1071.9293212890625
2021-06-30,1018.3577880859375
2021-07-01,967.4822998046875
2021-07-02,919.1531982421875
2021-07-05,873.2205200195312
2021-07-06,916.8565673828125
2021-07-07,899.4819946289062
2021-07-08,920.60107421875
2021-07-09,915.8080444335938
2021-07-12,907.969482421875
2021-07-13,922.3485107421875
2021-07-14,879.9605102539062
2021-07-15,891.5935668945312
2021-07-16,895.2381591796875
2021-07-19,853.7489624023438
2021-07-20,814.5064697265625
2021-07-22,854.8473510742188
2021-07-23,879.3114013671875
2021-07-26,906.1222534179688
2021-07-27,929.6876831054688
2021-07-28,932.0342407226562
2021-07-29,920.8505859375
2021-07-30,891.2440795898438
2021-08-02,887.0501098632812
2021-08-03,900.68017578125
2021-08-04,901.6287841796875
2021-08-05,905.3234252929688
2021-08-06,923.5966796875
2021-08-09,915.6083374023438
2021-08-10,885.10302734375
2021-08-11,898.782958984375
2021-08-12,906.6714477539062
2021-08-13,915.8580322265625
2021-08-16,926.692138671875
2021-08-17,971.7261352539062
2021-08-18,1020.304931640625
2021-08-20,1071.2802734375
2021-08-23,1124.8017578125
2021-08-24,1181.019287109375
2021-08-25,1240.032958984375
2021-08-26,1301.9920654296875
2021-08-27,1318.767578125
2021-08-30,1381.3759765625
2021-08-31,1450.3748779296875
2021-09-01,1508.6392822265625
2021-09-02,1477.3353271484375
2021-09-03,1475.2384033203125
2021-09-06,1402.3948974609375
2021-09-07,1332.2977294921875
2021-09-08,1396.40380859375
2021-09-09,1389.713623046875
2021-09-13,1373.6370849609375
2021-09-14,1372.988037109375
2021-09-15,1405.1907958984375
2021-09-16,1432.1513671875
2021-09-17,1406.3392333984375
2021-09-20,1390.7620849609375
2021-09-21,1405.4906005859375
2021-09-22,1376.6824951171875
2021-09-23,1400.4478759765625
2021-09-24,1400.6474609375
2021-09-27,1416.77392578125
2021-09-28,1407.437744140625
2021-09-29,1415.775390625
2021-09-30,1421.067626953125
2021-10-01,1421.51708984375
2021-10-04,1407.7869873046875
2021-10-05,1414.02783203125
2021-10-06,1405.7901611328125
2021-10-07,1423.11474609375
2021-10-08,1392.06005859375
2021-10-11,1413.129150390625
2021-10-12,1404.3421630859375
2021-10-13,1445.3819580078125
2021-10-14,1449.8753662109375
2021-10-18,1442.935546875
2021-10-19,1418.9208984375
2021-10-20,1400.9970703125
2021-10-21,1464.703857421875
2021-10-22,1427.7579345703125
2021-10-25,1453.0208740234375
2021-10-26,1431.951904296875
2021-10-27,1472.941650390625
2021-10-28,1406.8385009765625
2021-10-29,1437.34375
2021-11-01,1432.75048828125
2021-11-02,1437.793212890625
2021-11-03,1449.8753662109375
2021-11-04,1431.851806640625
2021-11-08,1499.40283203125
2021-11-09,1572.7952880859375
2021-11-10,1608.7926025390625
2021-11-11,1656.472900390625
2021-11-12,1660.816162109375
2021-11-15,1643.7412109375
2021-11-16,1646.337646484375
2021-11-17,1633.8060302734375
2021-11-18,1654.6754150390625
2021-11-22,1652.129150390625
2021-11-23,1671.6005859375
2021-11-24,1653.82666015625
2021-11-25,1668.2554931640625
2021-11-26,1643.1922607421875
2021-11-29,1577.288818359375
2021-11-30,1597.5091552734375
2021-12-01,1623.720703125
2021-12-02,1655.3243408203125
2021-12-03,1590.4195556640625
2021-12-06,1558.765869140625
2021-12-07,1626.017333984375
2021-12-08,1686.5787353515625
2021-12-09,1761.319091796875
2021-12-10,1822.32958984375
2021-12-13,1807.3516845703125
2021-12-14,1897.020263671875
2021-12-15,1942.4036865234375
2021-12-16,1912.8968505859375
2021-12-17,1858.8760986328125
2021-12-20,1765.9622802734375
2021-12-21,1695.9647216796875
2021-12-22,1736.0560302734375
2021-12-23,1749.7362060546875
2021-12-24,1709.89453125
2021-12-27,1767.060791015625
2021-12-28,1759.4720458984375
2021-12-29,1746.6405029296875
2021-12-30,1679.9384765625
2021-12-31,1719.28076171875
2022-01-03,1741.24853515625
2022-01-04,1751.383544921875
2022-01-05,1769.1075439453125
2022-01-06,1795.86865234375
2022-01-07,1785.18408203125
2022-01-10,1760.77001953125
2022-01-11,1777.3455810546875
2022-01-12,1794.071044921875
2022-01-13,1818.5850830078125
2022-01-14,1803.2078857421875
2022-01-17,1796.1680908203125
2022-01-18,1812.7935791015625
2022-01-19,1792.273681640625
2022-01-20,1801.060791015625
2022-01-21,1824.6263427734375
2022-01-24,1778.5438232421875
2022-01-25,1822.5294189453125
2022-01-27,1828.0712890625
2022-01-28,1828.22119140625
2022-01-31,1818.5850830078125
2022-02-01,1861.921630859375
2022-02-02,1874.353515625
2022-02-03,1848.9407958984375
2022-02-04,1848.3914794921875
2022-02-07,1817.48681640625
2022-02-08,1806.403076171875
2022-02-09,1762.4173583984375
2022-02-10,1807.90087890625
2022-02-11,1787.6805419921875
2022-02-14,1709.794677734375
2022-02-15,1735.1572265625
2022-02-16,1683.8824462890625
2022-02-17,1724.3232421875
2022-02-18,1662.7635498046875
2022-02-21,1588.77197265625
2022-02-22,1585.1771240234375
2022-02-23,1639.39794921875
2022-02-24,1562.760009765625
2022-02-25,1570.89794921875
2022-02-28,1586.1756591796875
2022-03-02,1665.4595947265625
2022-03-03,1748.687744140625
2022-03-04,1802.55859375
2022-03-07,1712.440673828125
2022-03-08,1627.2655029296875
2022-03-09,1612.986328125
2022-03-10,1693.5684814453125
2022-03-11,1659.4183349609375
2022-03-14,1647.9351806640625
2022-03-15,1622.0233154296875
2022-03-16,1682.63427734375
2022-03-17,1764.21484375
2022-03-21,1811.49560546875
2022-03-22,1881.193359375
2022-03-23,1895.2227783203125
2022-03-24,1976.8531494140625
2022-03-25,2051.59375
2022-03-28,2138.06689453125
2022-03-29,2177.609375
2022-03-30,2121.541015625
2022-03-31,2146.654541015625
2022-04-01,2246.20849609375
2022-04-04,2366.332763671875
2022-04-05,2464.538818359375
2022-04-06,2533.238037109375
2022-04-07,2359.2431640625
2022-04-08,2423.548828125
2022-04-11,2661.1005859375
2022-04-12,2498.38916015625
2022-04-13,2497.190673828125
2022-04-18,2491.34912109375
2022-04-19,2365.932861328125
2022-04-20,2474.7734375
2022-04-21,2439.77490234375
2022-04-22,2409.469482421875
2022-04-25,2416.458984375
2022-04-26,2558.750732421875
2022-04-27,2499.337890625
2022-04-28,2558.850830078125
2022-04-29,2447.363525390625
2022-05-02,2484.559326171875
2022-05-04,2443.469482421875
2022-05-05,2446.91455078125
2022-05-06,2434.08349609375
2022-05-09,2371.774658203125
2022-05-10,2357.19580078125
2022-05-11,2351.60400390625
2022-05-12,2290.74365234375
2022-05-13,2365.6337890625
2022-05-16,2385.05517578125
2022-05-17,2496.84130859375
2022-05-18,2482.063232421875
2022-05-19,2375.02001953125
2022-05-20,2376.867431640625
2022-05-23,2328.1884765625
2022-05-24,2324.84326171875
2022-05-25,2213.7060546875
2022-05-26,2387.851318359375
2022-05-27,2452.85546875
2022-05-30,2585.7109375
2022-05-31,2394.391357421875
2022-06-01,2322.49658203125
2022-06-02,2442.271484375
2022-06-03,2386.952392578125
2022-06-06,2476.471435546875
2022-06-07,2495.29345703125
2022-06-08,2443.76904296875
2022-06-09,2494.394775390625
2022-06-10,2394.791259765625
2022-06-13,2334.129638671875
2022-06-14,2371.225341796875
2022-06-15,2348.358642578125
2022-06-16,2373.02294921875
2022-06-17,2145.90576171875
2022-06-20,1986.2894287109375
2022-06-21,2379.41357421875
2022-06-22,2267.477294921875
2022-06-23,2261.33642578125
2022-06-24,2288.2470703125
2022-06-27,2286.449951171875
2022-06-28,2390.896240234375
2022-06-29,2344.2646484375
2022-06-30,2389.398681640625
2022-07-01,2385.50439453125
2022-07-04,2393.293212890625
2022-07-05,2406.923095703125
2022-07-06,2471.72802734375
2022-07-07,2482.11279296875
2022-07-08,2537.08251953125
2022-07-11,2712.675048828125
2022-07-12,2793.456787109375
2022-07-13,2668.1904296875
2022-07-14,2761.062744140625
2022-07-15,2803.854248046875
2022-07-18,2828.919921875
2022-07-19,2828.470458984375
2022-07-20,2776.142333984375
2022-07-21,2872.659912109375
2022-07-22,2870.26318359375
2022-07-25,2874.90673828125
2022-07-26,2894.230224609375
2022-07-27,2956.04541015625
2022-07-28,3001.782470703125
2022-07-29,3122.91650390625
2022-08-01,3213.242431640625
2022-08-02,3244.39990234375
2022-08-03,3265.470947265625
2022-08-04,3345.0615234375
2022-08-05,3342.81494140625
2022-08-08,3360.390869140625
2022-08-10,3346.809326171875
