Date,IRB
2009-02-04,4.136777400970459
2009-02-05,4.142416000366211
2009-02-06,4.210076808929443
2009-02-09,4.230751991271973
2009-02-10,4.258943557739258
2009-02-11,4.242027759552002
2009-02-12,4.395628929138184
2009-02-13,4.28374719619751
2009-02-16,4.0429158210754395
2009-02-17,4.1282501220703125
2009-02-18,4.012575626373291
2009-02-19,3.709167242050171
2009-02-20,3.8684558868408203
2009-02-24,3.830531120300293
2009-02-25,3.7888121604919434
2009-02-26,3.754678964614868
2009-02-27,3.7888121604919434
2009-03-02,3.6655526161193848
2009-03-03,3.6352121829986572
2009-03-04,3.5479819774627686
2009-03-05,3.5555672645568848
2009-03-06,3.4550621509552
2009-03-09,3.271122455596924
2009-03-12,3.100454807281494
2009-03-13,3.145966053009033
2009-03-16,3.172513961791992
2009-03-17,3.100454807281494
2009-03-18,3.2350916862487793
2009-03-19,3.252157688140869
2009-03-20,3.073906421661377
2009-03-23,3.0776987075805664
2009-03-24,3.090972423553467
2009-03-25,2.9980547428131104
2009-03-26,3.0435657501220703
2009-03-27,3.0416698455810547
2009-03-30,3.035980463027954
2009-03-31,3.073906421661377
2009-04-01,3.328010320663452
2009-04-02,3.570737361907959
2009-04-06,3.5650486946105957
2009-04-08,3.692101240158081
2009-04-09,3.9556875228881836
2009-04-13,3.9481029510498047
2009-04-15,4.249613285064697
2009-04-16,3.7888121604919434
2009-04-17,3.934828042984009
2009-04-20,3.9101765155792236
2009-04-21,3.9367258548736572
2009-04-22,3.6674487590789795
2009-04-23,3.6560723781585693
2009-04-24,3.7963972091674805
2009-04-27,3.6712419986724854
2009-04-28,3.6693451404571533
2009-04-29,3.606766700744629
2009-04-30,3.6162490844726562
2009-05-04,3.7205450534820557
2009-05-05,3.7414045333862305
2009-05-06,3.8343231678009033
2009-05-07,3.902590274810791
2009-05-08,3.89310884475708
2009-05-11,3.817257881164551
2009-05-12,3.792605400085449
2009-05-13,3.919656276702881
2009-05-14,4.166176795959473
2009-05-15,4.173762321472168
2009-05-18,4.835570335388184
2009-05-19,4.822296142578125
2009-05-20,5.015719890594482
2009-05-21,5.06123161315918
2009-05-22,5.163630962371826
2009-05-25,5.3817057609558105
2009-05-26,5.118120193481445
2009-05-27,5.30016565322876
2009-05-28,5.298269271850586
2009-05-29,5.362741947174072
2009-06-01,5.694594860076904
2009-06-02,5.432905673980713
2009-06-03,5.436698913574219
2009-06-04,5.884227275848389
2009-06-05,5.711663722991943
2009-06-08,5.017614841461182
2009-06-09,5.322920799255371
2009-06-10,5.472728729248047
2009-06-11,5.567543983459473
2009-06-12,5.32102632522583
2009-06-15,5.065024375915527
2009-06-16,5.169321537017822
2009-06-17,5.104846000671387
2009-06-18,4.975897312164307
2009-06-19,5.1446685791015625
2009-06-22,5.303957462310791
2009-06-23,5.6225385665893555
2009-06-24,5.8330254554748535
2009-06-25,5.724935531616211
2009-06-26,5.86905574798584
2009-06-29,5.827335834503174
2009-06-30,5.86526346206665
2009-07-01,6.189530849456787
2009-07-02,6.568790435791016
2009-07-03,6.654125213623047
2009-07-06,6.113680362701416
2009-07-07,6.619991779327393
2009-07-08,6.263485908508301
2009-07-09,6.265383720397949
2009-07-10,6.147812843322754
2009-07-13,5.973352909088135
2009-07-14,6.3298563957214355
2009-07-15,6.525177478790283
2009-07-16,6.534658432006836
2009-07-17,6.576376914978027
2009-07-20,6.832377910614014
2009-07-21,6.896853923797607
2009-07-22,6.8778886795043945
2009-07-23,6.898749828338623
2009-07-24,7.092172145843506
2009-07-27,7.370927810668945
2009-07-28,7.306454181671143
2009-07-29,7.1111345291137695
2009-07-30,6.898749828338623
2009-07-31,6.896853923797607
2009-08-03,6.959431171417236
2009-08-04,7.19646692276001
2009-08-05,7.255253791809082
2009-08-06,7.200261116027832
2009-08-07,6.680673599243164
2009-08-10,6.595340728759766
2009-08-11,6.777383804321289
2009-08-12,6.80014181137085
2009-08-13,6.976496696472168
2009-08-14,7.103549003601074
2009-08-17,6.6427459716796875
2009-08-18,7.04476261138916
2009-08-19,7.0637288093566895
2009-08-20,7.118718147277832
2009-08-21,7.094069004058838
2009-08-24,7.241978168487549
2009-08-25,7.393683433532715
2009-08-26,7.816555976867676
2009-08-27,8.213850021362305
2009-08-28,8.090293884277344
2009-08-31,8.32790470123291
2009-09-01,8.008552551269531
2009-09-02,7.69680118560791
2009-09-03,7.789942741394043
2009-09-04,7.6283698081970215
2009-09-07,8.090293884277344
2009-09-08,7.96673059463501
2009-09-09,7.985742568969727
2009-09-10,7.873585224151611
2009-09-11,7.767134189605713
2009-09-14,7.7880449295043945
2009-09-15,7.9059014320373535
2009-09-16,7.818462371826172
2009-09-17,7.970531463623047
2009-09-18,8.229057312011719
2009-09-22,8.202444076538086
2009-09-23,7.97813606262207
2009-09-24,8.099796295166016
2009-09-25,8.073182106018066
2009-09-29,8.092192649841309
2009-09-30,8.046570777893066
2009-10-01,7.945822238922119
2009-10-05,8.141615867614746
2009-10-06,8.620646476745605
2009-10-07,9.021738052368164
2009-10-08,9.078764915466309
2009-10-09,9.15860366821289
2009-10-12,9.502670288085938
2009-10-13,9.542590141296387
2009-10-14,9.508374214172363
2009-10-15,9.755492210388184
2009-10-16,9.466552734375
2009-10-20,9.723176956176758
2009-10-21,9.55589485168457
2009-10-22,8.88297176361084
2009-10-23,9.44754409790039
2009-10-26,9.578707695007324
2009-10-27,9.257452011108398
2009-10-28,9.282166481018066
2009-10-29,8.776519775390625
2009-10-30,8.825944900512695
2009-11-03,8.86396312713623
2009-11-04,9.30307388305664
2009-11-05,9.244145393371582
2009-11-06,9.352498054504395
2009-11-09,10.160387992858887
2009-11-10,10.021618843078613
2009-11-11,10.074844360351562
2009-11-12,9.996907234191895
2009-11-13,9.822021484375
2009-11-16,10.411308288574219
2009-11-17,10.352377891540527
2009-11-18,10.436016082763672
2009-11-19,9.979799270629883
2009-11-20,10.072944641113281
2009-11-23,10.15848445892334
2009-11-24,10.04253101348877
2009-11-25,9.536886215209961
2009-11-26,9.559698104858398
2009-11-27,9.046451568603516
2009-11-30,9.441839218139648
2009-12-01,9.833427429199219
2009-12-02,9.723176956176758
2009-12-03,9.420931816101074
2009-12-04,9.508374214172363
2009-12-07,9.411425590515137
2009-12-08,9.384811401367188
2009-12-09,9.356300354003906
2009-12-10,9.192821502685547
2009-12-11,9.36390209197998
2009-12-14,9.30877685546875
2009-12-15,9.209930419921875
2009-12-16,9.088271141052246
2009-12-17,9.014137268066406
2009-12-18,8.938098907470703
2009-12-21,9.004629135131836
2009-12-22,8.970413208007812
2009-12-23,9.323982238769531
2009-12-24,9.198521614074707
2009-12-29,9.310677528381348
2009-12-30,9.261253356933594
2009-12-31,9.34108829498291
2010-01-04,9.054054260253906
2010-01-05,9.093974113464355
2010-01-06,9.092071533203125
2010-01-07,9.202325820922852
2010-01-08,9.983600616455078
2010-01-11,10.124267578125
2010-01-12,10.044429779052734
2010-01-13,10.000707626342773
2010-01-14,10.415107727050781
2010-01-15,10.169890403747559
2010-01-18,10.529165267944336
2010-01-19,10.099555015563965
2010-01-20,10.124267578125
2010-01-21,9.704166412353516
2010-01-22,9.57680606842041
2010-01-25,9.449442863464355
2010-01-27,9.151001930236816
2010-01-28,9.266959190368652
2010-01-29,9.430434226989746
2010-02-01,9.926570892333984
2010-02-02,9.839133262634277
2010-02-03,9.861945152282715
2010-02-04,9.666150093078613
2010-02-05,9.133893013000488
2010-02-08,9.249848365783691
2010-02-09,9.266959190368652
2010-02-10,9.704166412353516
2010-02-11,9.793510437011719
2010-02-15,9.687056541442871
2010-02-16,9.67945384979248
2010-02-17,9.814420700073242
2010-02-18,9.823925971984863
2010-02-19,9.869545936584473
2010-02-22,9.753591537475586
2010-02-23,9.616724967956543
2010-02-24,9.573001861572266
2010-02-25,9.721275329589844
2010-02-26,9.599615097045898
2010-03-02,9.842934608459473
2010-03-03,9.7821044921875
2010-03-04,9.725077629089355
2010-03-05,9.791611671447754
2010-03-08,9.926570892333984
2010-03-09,9.77640151977539
2010-03-10,9.825826644897461
2010-03-11,9.822021484375
2010-03-12,9.64333724975586
2010-03-15,9.542590141296387
2010-03-16,9.626227378845215
2010-03-17,9.84483528137207
2010-03-18,10.18699836730957
2010-03-19,10.107161521911621
2010-03-22,9.991207122802734
2010-03-23,10.139474868774414
2010-03-25,10.012113571166992
2010-03-26,10.080549240112305
2010-03-29,10.088152885437012
2010-03-30,9.964592933654785
2010-03-31,9.707966804504395
2010-04-01,9.882852554321289
2010-04-05,10.164188385009766
2010-04-06,10.588092803955078
2010-04-07,11.05191421508789
2010-04-08,10.601398468017578
2010-04-09,10.747772216796875
2010-04-12,10.747772216796875
2010-04-13,10.489243507385254
2010-04-15,10.280146598815918
2010-04-16,10.226917266845703
2010-04-19,10.192699432373047
2010-04-20,10.513956069946289
2010-04-21,10.920751571655273
2010-04-22,10.45312786102295
2010-04-23,10.721155166625977
2010-04-26,10.72875690460205
2010-04-27,11.021502494812012
2010-04-28,10.66602897644043
2010-04-29,10.858020782470703
2010-04-30,11.00439167022705
2010-05-03,11.011994361877441
2010-05-04,10.578584671020508
2010-05-05,10.702146530151367
2010-05-06,10.443621635437012
2010-05-07,10.112862586975098
2010-05-10,10.529165267944336
2010-05-11,10.37138843536377
2010-05-12,10.35807991027832
2010-05-13,10.485443115234375
2010-05-14,10.270639419555664
2010-05-17,10.215513229370117
2010-05-18,10.320060729980469
2010-05-19,9.861945152282715
2010-05-20,9.903761863708496
2010-05-21,10.031124114990234
2010-05-24,9.920870780944824
2010-05-25,9.411425590515137
2010-05-26,9.468451499938965
2010-05-27,9.812519073486328
2010-05-28,9.879049301147461
2010-05-31,10.006412506103516
2010-06-01,9.736482620239258
2010-06-02,9.806816101074219
2010-06-03,9.837228775024414
2010-06-04,9.896156311035156
2010-06-07,9.559698104858398
2010-06-08,9.365803718566895
2010-06-09,9.704166412353516
2010-06-10,9.998810768127441
2010-06-11,10.584288597106934
2010-06-14,10.947365760803223
2010-06-15,10.609002113342285
2010-06-16,10.635614395141602
2010-06-17,10.63941764831543
2010-06-18,10.622308731079102
2010-06-21,10.50255012512207
2010-06-22,10.403701782226562
2010-06-23,10.346674919128418
2010-06-24,10.306755065917969
2010-06-25,10.147078514099121
2010-06-28,10.422713279724121
2010-06-29,10.274442672729492
2010-06-30,10.166089057922363
2010-07-01,10.002612113952637
2010-07-02,9.996907234191895
2010-07-05,10.034926414489746
2010-07-06,9.98740291595459
2010-07-07,9.789709091186523
2010-07-08,9.96079158782959
2010-07-09,10.078646659851074
2010-07-12,9.996907234191895
2010-07-13,9.981698989868164
2010-07-14,10.299152374267578
2010-07-15,10.422713279724121
2010-07-16,10.540567398071289
2010-07-19,10.428412437438965
2010-07-20,10.329566955566406
2010-07-21,10.234521865844727
2010-07-22,10.095752716064453
2010-07-23,9.907564163208008
2010-07-26,9.827725410461426
2010-07-27,9.723176956176758
2010-07-28,10.019716262817383
2010-07-29,10.367584228515625
2010-07-30,11.091832160949707
2010-08-02,10.947365760803223
2010-08-03,10.884632110595703
2010-08-04,10.846616744995117
2010-08-05,10.913148880004883
2010-08-06,10.829505920410156
2010-08-09,10.78388786315918
2010-08-10,11.061417579650879
2010-08-11,10.877029418945312
2010-08-12,10.922649383544922
2010-08-13,11.057615280151367
2010-08-16,10.9530668258667
2010-08-17,10.897939682006836
2010-08-18,11.1355562210083
2010-08-19,11.280024528503418
2010-08-20,11.519542694091797
2010-08-23,11.724839210510254
2010-08-24,11.719135284423828
2010-08-25,11.224898338317871
2010-08-26,11.048111915588379
2010-08-27,10.793387413024902
2010-08-30,10.669832229614258
2010-08-31,10.565279960632324
2010-09-01,10.947365760803223
2010-09-02,10.76867961883545
2010-09-03,10.73446273803711
2010-09-06,10.70975112915039
2010-09-07,10.702146530151367
2010-09-08,10.894139289855957
2010-09-09,11.069022178649902
2010-09-13,10.901741981506348
2010-09-14,10.776281356811523
2010-09-15,10.683133125305176
2010-09-16,10.415107727050781
2010-09-17,10.626111030578613
2010-09-20,10.580488204956055
2010-09-21,10.528885841369629
2010-09-22,10.853792190551758
2010-09-23,10.853792190551758
2010-09-24,10.739116668701172
2010-09-27,10.458170890808105
2010-09-28,10.318650245666504
2010-09-29,10.167667388916016
2010-09-30,9.951700210571289
2010-10-01,10.144731521606445
2010-10-04,9.961255073547363
2010-10-05,9.921121597290039
2010-10-06,9.848493576049805
2010-10-07,10.276603698730469
2010-10-08,10.089308738708496
2010-10-11,10.051080703735352
2010-10-12,9.966987609863281
2010-10-13,10.129439353942871
2010-10-14,9.85804557800293
2010-10-15,9.819823265075684
2010-10-18,9.615324974060059
2010-10-19,9.416558265686035
2010-10-20,9.32481861114502
2010-10-21,9.45860767364502
2010-10-22,9.401266098022461
2010-10-25,9.99183464050293
2010-10-26,9.642081260681152
2010-10-27,10.0396146774292
2010-10-28,10.182954788208008
2010-10-29,9.932584762573242
2010-11-01,9.909653663635254
2010-11-02,9.930672645568848
2010-11-03,10.112239837646484
2010-11-04,10.05872631072998
2010-11-08,9.978453636169434
2010-11-09,9.94405460357666
2010-11-10,9.978453636169434
2010-11-11,9.886713981628418
2010-11-12,9.45860767364502
2010-11-15,9.454784393310547
2010-11-16,8.978891372680664
2010-11-18,9.204412460327148
2010-11-19,9.263660430908203
2010-11-22,9.429937362670898
2010-11-23,9.099296569824219
2010-11-24,8.520196914672852
2010-11-25,7.770998954772949
2010-11-26,8.164710998535156
2010-11-29,8.967423439025879
2010-11-30,9.208235740661621
2010-12-01,9.320995330810547
2010-12-02,9.001823425292969
2010-12-03,8.692207336425781
2010-12-06,8.560334205627441
2010-12-07,8.030928611755371
2010-12-08,7.253062725067139
2010-12-09,7.342886924743652
2010-12-10,7.795846939086914
2010-12-13,8.361566543579102
2010-12-14,8.58899974822998
2010-12-15,8.481975555419922
2010-12-16,8.487707138061523
2010-12-20,8.487707138061523
2010-12-21,8.59855842590332
2010-12-22,8.474327087402344
2010-12-23,8.231603622436523
2010-12-24,8.382590293884277
2010-12-27,8.275561332702637
2010-12-28,8.271737098693848
2010-12-29,8.409344673156738
2010-12-30,8.567975997924805
2010-12-31,8.604290962219238
2011-01-03,8.8259916305542
2011-01-04,8.795414924621582
2011-01-05,8.676919937133789
2011-01-06,8.803057670593262
2011-01-07,8.480063438415527
2011-01-10,8.009904861450195
2011-01-11,8.015632629394531
2011-01-12,8.325254440307617
2011-01-13,8.273653030395508
2011-01-14,8.105463981628418
2011-01-17,8.009904861450195
2011-01-18,7.730867385864258
2011-01-19,7.826426029205322
2011-01-20,7.75189208984375
2011-01-21,8.071063995361328
2011-01-24,8.181912422180176
2011-01-25,8.455217361450195
2011-01-27,8.17044734954834
2011-01-28,7.700285911560059
2011-01-31,7.681174278259277
2011-02-01,7.272172927856445
2011-02-02,7.1039862632751465
2011-02-03,7.327600955963135
2011-02-04,7.180436134338379
2011-02-07,7.115454196929932
2011-02-08,6.157936096191406
2011-02-09,6.027974605560303
2011-02-10,6.307010650634766
2011-02-11,6.557379245758057
2011-02-14,6.794370174407959
2011-02-15,6.675875663757324
2011-02-16,6.939624309539795
2011-02-17,7.0256266593933105
2011-02-18,6.960644721984863
2011-02-21,7.195724964141846
2011-02-22,7.142210960388184
2011-02-23,7.063852310180664
2011-02-24,6.947266101837158
2011-02-25,6.895664691925049
2011-02-28,7.048560619354248
2011-03-01,7.425073146820068
2011-03-03,7.367735385894775
2011-03-04,7.226304054260254
2011-03-07,7.115454196929932
2011-03-08,7.11354398727417
2011-03-09,7.218659400939941
2011-03-10,7.115454196929932
2011-03-11,6.968291282653809
2011-03-14,7.081053733825684
2011-03-15,6.951090335845947
2011-03-16,7.073408126831055
2011-03-17,6.977846145629883
2011-03-18,6.899487495422363
2011-03-21,7.052384853363037
2011-03-22,7.159412384033203
2011-03-23,7.14030122756958
2011-03-24,7.205282211303711
2011-03-25,7.388759136199951
2011-03-28,7.635302543640137
2011-03-29,7.663973808288574
2011-03-30,8.10737419128418
2011-03-31,8.105463981628418
2011-04-01,8.222046852111816
2011-04-04,8.279383659362793
2011-04-05,8.415083885192871
2011-04-06,8.411258697509766
2011-04-07,8.722786903381348
2011-04-08,8.325254440307617
2011-04-11,8.015632629394531
2011-04-13,8.101641654968262
2011-04-15,8.199115753173828
2011-04-18,8.040483474731445
2011-04-19,7.952568054199219
2011-04-20,7.673530101776123
2011-04-21,7.490053653717041
2011-04-25,7.642948627471924
2011-04-26,7.639127731323242
2011-04-27,7.505343914031982
2011-04-28,7.054293632507324
2011-04-29,6.717924118041992
2011-05-02,6.702632904052734
2011-05-03,6.177048683166504
2011-05-04,6.360523700714111
2011-05-05,6.307010650634766
2011-05-06,6.217183589935303
2011-05-09,6.184693813323975
2011-05-10,6.014594554901123
2011-05-11,6.156023979187012
2011-05-12,6.196160316467285
2011-05-13,6.333766937255859
2011-05-16,6.461820602416992
2011-05-17,6.207626819610596
2011-05-18,6.154114246368408
2011-05-19,6.09868860244751
2011-05-20,5.972548007965088
2011-05-23,5.959167957305908
2011-05-24,5.87125301361084
2011-05-25,5.810094833374023
2011-05-26,5.63808536529541
2011-05-27,5.808183670043945
2011-05-30,5.9209442138671875
2011-05-31,6.135001182556152
2011-06-01,6.142645359039307
2011-06-02,5.955347061157227
2011-06-03,5.943879127502441
2011-06-06,5.943879127502441
2011-06-07,6.163669109344482
2011-06-08,6.289808750152588
2011-06-09,6.524890422821045
2011-06-10,6.425507068634033
2011-06-13,6.723653793334961
2011-06-14,6.639561653137207
2011-06-15,6.366259574890137
2011-06-16,6.341413497924805
2011-06-17,6.232473850250244
2011-06-20,6.173224449157715
2011-06-21,6.108243942260742
2011-06-22,5.972548007965088
2011-06-23,6.1522016525268555
2011-06-24,6.331857204437256
2011-06-27,6.3930158615112305
2011-06-28,6.456085205078125
2011-06-29,6.679696083068848
2011-06-30,6.580314636230469
2011-07-01,6.675875663757324
2011-07-04,6.863173484802246
2011-07-05,6.721743106842041
2011-07-06,6.46564245223999
2011-07-07,6.610894680023193
2011-07-08,6.712187767028809
2011-07-11,6.637650012969971
2011-07-12,6.509599208831787
2011-07-13,6.8173041343688965
2011-07-14,7.182346820831299
2011-07-15,7.147945404052734
2011-07-18,7.2320380210876465
2011-07-19,7.088696002960205
2011-07-20,7.146031856536865
2011-07-21,7.046651363372803
2011-07-22,7.275995254516602
2011-07-25,7.209103584289551
2011-07-26,6.9912238121032715
2011-07-27,6.442707061767578
2011-07-28,6.488576412200928
2011-07-29,6.647208213806152
2011-08-01,6.345235347747803
2011-08-02,6.066195964813232
2011-08-03,6.178959846496582
2011-08-04,6.108243942260742
2011-08-05,6.257319450378418
2011-08-08,6.2229180335998535
2011-08-09,6.068109035491943
2011-08-10,6.456085205078125
2011-08-11,6.289808750152588
2011-08-12,6.337589263916016
2011-08-16,5.961080074310303
2011-08-17,5.700560569763184
2011-08-18,5.2740797996521
2011-08-19,5.704420566558838
2011-08-22,5.835646152496338
2011-08-23,6.053711891174316
2011-08-24,5.880030632019043
2011-08-25,5.6638946533203125
2011-08-26,5.411093711853027
2011-08-29,5.656175136566162
2011-08-30,5.6638946533203125
2011-09-02,5.8375749588012695
2011-09-05,6.146338939666748
2011-09-06,6.237039089202881
2011-09-07,6.58053731918335
2011-09-08,6.590188026428223
2011-09-09,6.401070594787598
2011-09-12,6.026693820953369
2011-09-13,6.2563371658325195
2011-09-14,6.449313163757324
2011-09-15,6.443525791168213
2011-09-16,6.713694095611572
2011-09-19,6.667377948760986
2011-09-20,6.678958892822266
2011-09-21,6.704044342041016
2011-09-22,6.283353328704834
2011-09-23,6.358616352081299
2011-09-26,6.485979080200195
2011-09-27,6.543872833251953
2011-09-28,6.2872138023376465
2011-09-29,6.347036361694336
2011-09-30,6.289143085479736
2011-10-03,6.244758605957031
2011-10-04,6.167567253112793
2011-10-05,6.254406452178955
2011-10-07,6.3026509284973145
2011-10-10,6.375982761383057
2011-10-11,6.37405252456665
2011-10-12,6.530364990234375
2011-10-13,6.426158428192139
2011-10-14,6.555453300476074
2011-10-17,6.669308662414551
2011-10-18,6.3952813148498535
2011-10-19,6.514927387237549
2011-10-20,6.26598596572876
2011-10-21,6.159848213195801
2011-10-24,6.07879638671875
2011-10-25,6.275635242462158
2011-10-28,6.532294273376465
2011-10-31,6.343177318572998
2011-11-01,6.29107141494751
2011-11-02,6.416508674621582
2011-11-03,6.401070594787598
2011-11-04,6.541943073272705
2011-11-08,6.563169479370117
2011-11-09,6.4377360343933105
2011-11-11,6.310370445251465
2011-11-14,6.20616340637207
2011-11-15,5.777751445770264
2011-11-16,5.677403450012207
2011-11-17,5.633018970489502
2011-11-18,5.35127067565918
2011-11-21,5.328113079071045
2011-11-22,5.467057704925537
2011-11-23,5.403373718261719
2011-11-24,5.509511947631836
2011-11-25,5.584774017333984
2011-11-28,5.72178840637207
2011-11-29,5.617580413818359
2011-11-30,5.685122489929199
