Date,INOXGREEN
2024-01-09,135.0
2024-01-10,129.89999389648438
2024-01-11,127.94999694824219
2024-01-12,132.14999389648438
2024-01-15,132.14999389648438
2024-01-16,133.8000030517578
2024-01-17,128.8000030517578
2024-01-18,130.35000610351562
2024-01-19,137.5
2024-01-23,131.39999389648438
2024-01-24,127.19999694824219
2024-01-25,128.5
2024-01-29,130.6999969482422
2024-01-30,134.3000030517578
2024-01-31,133.0
2024-02-01,131.39999389648438
2024-02-02,130.60000610351562
2024-02-05,125.05000305175781
2024-02-06,128.6999969482422
2024-02-07,129.6999969482422
2024-02-08,132.10000610351562
2024-02-09,126.44999694824219
2024-02-12,120.1500015258789
2024-02-13,114.1500015258789
2024-02-14,119.8499984741211
2024-02-15,124.19999694824219
2024-02-16,123.19999694824219
2024-02-19,129.35000610351562
2024-02-20,135.8000030517578
2024-02-21,129.5500030517578
2024-02-22,126.6500015258789
2024-02-23,127.9000015258789
2024-02-26,134.25
2024-02-27,139.9499969482422
2024-02-28,138.5
2024-02-29,134.3000030517578
2024-03-01,135.25
2024-03-04,132.75
2024-03-05,127.5
2024-03-06,129.5
2024-03-07,135.64999389648438
2024-03-11,134.0
2024-03-12,127.30000305175781
2024-03-13,120.94999694824219
2024-03-14,120.75
2024-03-15,121.0
2024-03-18,122.3499984741211
2024-03-19,117.0999984741211
2024-03-20,114.94999694824219
2024-03-21,117.80000305175781
2024-03-22,123.19999694824219
2024-03-26,119.55000305175781
2024-03-27,120.5999984741211
2024-03-28,118.55000305175781
2024-04-01,124.44999694824219
2024-04-02,129.85000610351562
2024-04-03,136.3000030517578
2024-04-04,139.8000030517578
2024-04-05,138.85000610351562
2024-04-08,139.4499969482422
2024-04-09,146.39999389648438
2024-04-10,153.35000610351562
2024-04-12,145.89999389648438
2024-04-15,140.5
2024-04-16,138.0
2024-04-18,132.8000030517578
2024-04-19,133.39999389648438
2024-04-22,140.0500030517578
2024-04-23,147.0500030517578
2024-04-24,151.89999389648438
2024-04-25,151.89999389648438
2024-04-26,150.75
2024-04-29,147.9499969482422
2024-04-30,144.5
2024-05-02,146.5500030517578
2024-05-03,140.9499969482422
2024-05-06,133.89999389648438
2024-05-07,127.5
2024-05-08,123.94999694824219
2024-05-09,118.94999694824219
2024-05-10,120.5999984741211
2024-05-13,118.55000305175781
2024-05-14,123.80000305175781
2024-05-15,122.19999694824219
2024-05-16,126.8499984741211
2024-05-17,133.14999389648438
2024-05-21,138.39999389648438
2024-05-22,136.0500030517578
2024-05-23,133.35000610351562
2024-05-24,137.39999389648438
2024-05-27,141.1999969482422
2024-05-28,134.25
2024-05-29,135.3000030517578
2024-05-30,133.64999389648438
2024-05-31,132.6999969482422
2024-06-03,137.5
2024-06-04,130.64999389648438
2024-06-05,124.1500015258789
2024-06-06,128.85000610351562
2024-06-07,133.0500030517578
2024-06-10,131.22999572753906
2024-06-11,135.0800018310547
2024-06-12,137.82000732421875
2024-06-13,140.86000061035156
2024-06-14,141.50999450683594
2024-06-18,145.00999450683594
2024-06-19,145.3300018310547
2024-06-20,159.32000732421875
2024-06-21,170.82000732421875
2024-06-24,165.83999633789062
2024-06-25,171.8800048828125
2024-06-26,180.60000610351562
2024-06-27,177.88999938964844
2024-06-28,177.24000549316406
2024-07-01,174.1699981689453
2024-07-02,172.67999267578125
2024-07-03,174.07000732421875
2024-07-04,174.50999450683594
2024-07-05,168.1999969482422
2024-07-08,167.55999755859375
2024-07-09,168.25999450683594
2024-07-10,164.38999938964844
2024-07-11,167.1699981689453
2024-07-12,167.32000732421875
2024-07-15,167.80999755859375
2024-07-16,167.7100067138672
2024-07-18,165.72999572753906
2024-07-19,158.89999389648438
2024-07-22,162.7100067138672
2024-07-23,164.32000732421875
2024-07-24,165.99000549316406
2024-07-25,168.41000366210938
2024-07-26,169.61000061035156
2024-07-29,169.63999938964844
2024-07-30,182.4199981689453
2024-07-31,177.80999755859375
2024-08-01,174.9499969482422
2024-08-02,179.9199981689453
2024-08-05,168.7899932861328
2024-08-06,162.2100067138672
2024-08-07,175.5800018310547
2024-08-08,173.5399932861328
2024-08-09,168.94000244140625
2024-08-12,188.72999572753906
2024-08-13,186.1300048828125
2024-08-14,183.94000244140625
2024-08-16,184.4600067138672
2024-08-19,194.13999938964844
2024-08-20,195.61000061035156
2024-08-21,195.8000030517578
2024-08-22,210.83999633789062
2024-08-23,205.30999755859375
2024-08-26,207.77000427246094
2024-08-27,206.77999877929688
2024-08-28,203.66000366210938
2024-08-29,197.99000549316406
2024-08-30,199.7100067138672
2024-09-02,196.10000610351562
2024-09-03,197.10000610351562
2024-09-04,195.64999389648438
2024-09-05,198.38999938964844
2024-09-06,193.1199951171875
2024-09-09,202.50999450683594
2024-09-10,205.83999633789062
2024-09-11,203.6300048828125
2024-09-12,212.25
2024-09-13,220.8000030517578
2024-09-16,214.75999450683594
2024-09-17,206.47000122070312
2024-09-18,218.16000366210938
2024-09-19,209.49000549316406
2024-09-20,212.77000427246094
2024-09-23,217.60000610351562
2024-09-24,210.9499969482422
2024-09-25,212.1999969482422
2024-09-26,208.38999938964844
2024-09-27,209.4499969482422
2024-09-30,208.02999877929688
2024-10-01,207.92999267578125
2024-10-03,201.1199951171875
2024-10-04,195.44000244140625
2024-10-07,183.52999877929688
2024-10-08,195.00999450683594
2024-10-09,194.58999633789062
2024-10-10,193.35000610351562
2024-10-11,190.58999633789062
2024-10-14,186.42999267578125
2024-10-15,188.32000732421875
2024-10-16,188.50999450683594
2024-10-17,184.47000122070312
2024-10-18,184.39999389648438
2024-10-21,177.6300048828125
2024-10-22,166.0500030517578
2024-10-23,171.61000061035156
2024-10-24,169.49000549316406
2024-10-25,160.52999877929688
2024-10-28,166.30999755859375
2024-10-29,164.11000061035156
2024-10-30,167.8800048828125
2024-10-31,173.97999572753906
2024-11-01,176.9199981689453
2024-11-04,167.3699951171875
2024-11-05,164.80999755859375
2024-11-06,172.2100067138672
2024-11-07,166.8699951171875
2024-11-08,156.77999877929688
2024-11-11,157.99000549316406
2024-11-12,159.13999938964844
2024-11-13,148.6199951171875
2024-11-14,150.33999633789062
2024-11-18,147.32000732421875
2024-11-19,149.6199951171875
2024-11-21,142.17999267578125
2024-11-22,143.17999267578125
2024-11-25,144.27999877929688
2024-11-26,142.5399932861328
2024-11-27,146.8800048828125
2024-11-28,148.69000244140625
2024-11-29,148.2899932861328
2024-12-02,171.47000122070312
2024-12-03,173.75
2024-12-04,168.0500030517578
2024-12-05,169.86000061035156
2024-12-06,175.00999450683594
2024-12-09,180.22000122070312
2024-12-10,174.69000244140625
2024-12-11,175.08999633789062
2024-12-12,172.05999755859375
2024-12-13,171.49000549316406
2024-12-16,169.0800018310547
2024-12-17,173.69000244140625
2024-12-18,168.74000549316406
2024-12-19,171.27000427246094
2024-12-20,168.0500030517578
2024-12-23,169.3300018310547
2024-12-24,168.10000610351562
2024-12-26,164.64999389648438
2024-12-27,163.97000122070312
2024-12-30,175.19000244140625
2024-12-31,176.80999755859375
2025-01-01,176.3800048828125
2025-01-02,175.74000549316406
2025-01-03,172.6699981689453
2025-01-06,160.1699981689453
2025-01-07,165.85000610351562
2025-01-08,162.1300048828125
2025-01-09,160.8800048828125
2025-01-10,153.97000122070312
2025-01-13,154.94000244140625
2025-01-14,170.39999389648438
2025-01-15,164.50999450683594
2025-01-16,166.19000244140625
2025-01-17,162.85000610351562
2025-01-20,171.72000122070312
2025-01-21,164.7899932861328
2025-01-22,163.77000427246094
2025-01-23,160.36000061035156
2025-01-24,156.7100067138672
2025-01-27,145.50999450683594
2025-01-28,139.60000610351562
2025-01-29,156.35000610351562
2025-01-30,153.82000732421875
2025-01-31,160.25
2025-02-01,158.32000732421875
2025-02-03,155.1999969482422
2025-02-04,153.77000427246094
2025-02-05,152.6699981689453
2025-02-06,150.4499969482422
2025-02-07,145.8699951171875
2025-02-10,140.52000427246094
2025-02-11,135.99000549316406
2025-02-12,133.5399932861328
2025-02-13,133.14999389648438
2025-02-14,124.7699966430664
2025-02-17,124.94000244140625
2025-02-18,120.73999786376953
2025-02-19,131.02999877929688
2025-02-20,129.52999877929688
2025-02-21,129.47000122070312
2025-02-24,126.51000213623047
2025-02-25,126.01000213623047
2025-02-27,122.19999694824219
2025-02-28,120.52999877929688
2025-03-03,115.55999755859375
2025-03-04,119.73999786376953
2025-03-05,126.33999633789062
2025-03-06,126.27999877929688
2025-03-07,129.25
2025-03-10,122.19999694824219
2025-03-11,121.79000091552734
2025-03-12,120.44999694824219
2025-03-13,122.20999908447266
2025-03-17,121.13999938964844
2025-03-18,121.13999938964844
2025-03-19,123.38999938964844
2025-03-20,126.12999725341797
2025-03-21,128.86000061035156
2025-03-24,129.39999389648438
2025-03-25,125.86000061035156
2025-03-26,118.80999755859375
2025-03-27,121.79000091552734
2025-03-28,118.94999694824219
2025-04-01,122.62999725341797
2025-04-02,119.94000244140625
2025-04-03,122.55999755859375
2025-04-04,115.51000213623047
2025-04-07,108.06999969482422
2025-04-08,108.91000366210938
2025-04-09,104.75
2025-04-11,119.19000244140625
2025-04-15,143.02000427246094
2025-04-16,136.9600067138672
2025-04-17,136.1699981689453
2025-04-21,138.83999633789062
2025-04-22,144.30999755859375
2025-04-23,142.60000610351562
2025-04-24,140.3800048828125
2025-04-25,136.75
2025-04-28,144.2100067138672
2025-04-29,142.75
2025-04-30,139.35000610351562
2025-05-02,137.39999389648438
2025-05-05,140.6999969482422
2025-05-06,136.99000549316406
2025-05-07,137.02000427246094
2025-05-08,132.3000030517578
2025-05-09,132.32000732421875
2025-05-12,138.49000549316406
2025-05-13,144.41000366210938
2025-05-14,147.1699981689453
2025-05-15,146.5500030517578
2025-05-16,148.2100067138672
2025-05-19,160.89999389648438
2025-05-20,181.35000610351562
2025-05-21,180.9499969482422
2025-05-22,179.88999938964844
2025-05-23,181.8800048828125
2025-05-26,179.47000122070312
2025-05-27,183.38999938964844
2025-05-28,182.9600067138672
2025-05-29,182.3699951171875
2025-05-30,183.52000427246094
2025-06-02,173.77999877929688
2025-06-03,177.27000427246094
2025-06-04,178.17999267578125
2025-06-05,178.5399932861328
2025-06-06,175.52000427246094
2025-06-09,178.83999633789062
2025-06-10,176.86000061035156
2025-06-11,174.52000427246094
2025-06-12,169.89999389648438
2025-06-13,163.38999938964844
2025-06-16,164.41000366210938
2025-06-17,158.5500030517578
2025-06-18,155.8000030517578
2025-06-19,152.36000061035156
2025-06-20,152.72999572753906
2025-06-23,148.75999450683594
2025-06-24,152.08999633789062
2025-06-25,154.57000732421875
2025-06-26,150.27999877929688
2025-06-27,157.49000549316406
2025-06-30,155.0800018310547
2025-07-01,153.32000732421875
2025-07-02,156.35000610351562
2025-07-03,152.8000030517578
2025-07-04,153.91000366210938
2025-07-07,153.91000366210938
2025-07-08,153.16000366210938
2025-07-09,152.55999755859375
2025-07-10,152.02000427246094
2025-07-11,151.5
2025-07-14,148.8800048828125
2025-07-15,154.44000244140625
2025-07-16,154.36000061035156
2025-07-17,157.85000610351562
2025-07-18,163.6999969482422
2025-07-21,167.9499969482422
2025-07-22,168.61000061035156
2025-07-23,171.86000061035156
2025-07-24,176.60000610351562
2025-07-25,171.6999969482422
2025-07-28,168.67999267578125
2025-07-29,169.60000610351562
2025-07-30,167.97000122070312
2025-07-31,165.07000732421875
2025-08-01,161.50999450683594
2025-08-04,164.27000427246094
2025-08-05,160.8000030517578
2025-08-06,156.8300018310547
2025-08-07,156.55999755859375
2025-08-08,154.72000122070312
2025-08-11,156.24000549316406
2025-08-12,158.67999267578125
2025-08-13,155.30999755859375
2025-08-14,154.33999633789062
2025-08-18,155.8000030517578
2025-08-19,156.5800018310547
2025-08-20,155.9600067138672
2025-08-21,154.32000732421875
2025-08-22,151.97000122070312
2025-08-25,148.30999755859375
2025-08-26,145.4199981689453
2025-08-28,149.49000549316406
2025-08-29,146.7899932861328
2025-09-01,151.44000244140625
2025-09-02,151.6300048828125
2025-09-03,152.6199951171875
2025-09-04,151.52000427246094
2025-09-05,153.4199981689453
2025-09-08,158.77999877929688
2025-09-09,159.99000549316406
2025-09-10,167.97999572753906
2025-09-11,172.05999755859375
2025-09-12,170.9499969482422
2025-09-15,173.86000061035156
2025-09-16,175.25
2025-09-17,176.17999267578125
2025-09-18,184.97999572753906
2025-09-19,194.22000122070312
2025-09-22,199.83999633789062
2025-09-23,202.6300048828125
2025-09-24,196.27999877929688
2025-09-25,205.30999755859375
2025-09-26,206.6199951171875
2025-09-29,207.89999389648438
2025-09-30,201.11000061035156
2025-10-01,205.80999755859375
2025-10-03,204.24000549316406
2025-10-06,214.4499969482422
2025-10-07,225.1699981689453
2025-10-08,228.77000427246094
2025-10-09,228.07000732421875
2025-10-10,234.41000366210938
2025-10-13,242.3699951171875
2025-10-14,251.67999267578125
2025-10-15,259.0400085449219
2025-10-16,261.07000732421875
2025-10-17,257.1099853515625
2025-10-20,260.6499938964844
2025-10-21,263.3999938964844
2025-10-23,245.1999969482422
2025-10-24,243.57000732421875
2025-10-27,256.4100036621094
2025-10-28,268.44000244140625
2025-10-29,262.55999755859375
2025-10-30,267.75
2025-10-31,266.5299987792969
2025-11-03,272.20001220703125
2025-11-04,270.04998779296875
2025-11-06,258.45001220703125
2025-11-07,264.6499938964844
2025-11-10,261.54998779296875
2025-11-11,257.20001220703125
2025-11-12,259.45001220703125
2025-11-13,255.6999969482422
2025-11-14,253.0
2025-11-17,250.5
2025-11-18,235.5500030517578
2025-11-19,232.85000610351562
2025-11-20,230.39999389648438
2025-11-21,228.9499969482422
2025-11-24,221.3000030517578
2025-11-25,218.60000610351562
2025-11-26,219.60000610351562
2025-11-27,222.4499969482422
2025-11-28,218.5
2025-12-01,219.5399932861328
2025-12-02,214.47000122070312
2025-12-03,216.82000732421875
2025-12-04,213.38999938964844
2025-12-05,206.3800048828125
2025-12-08,197.02999877929688
2025-12-09,198.52999877929688
2025-12-10,193.1300048828125
2025-12-11,192.86000061035156
2025-12-12,204.02999877929688
2025-12-15,201.2899932861328
2025-12-16,197.97000122070312
2025-12-17,198.5
2025-12-18,198.16000366210938
2025-12-19,203.9199981689453
2025-12-22,200.11000061035156
2025-12-23,208.42999267578125
2025-12-24,210.39999389648438
2025-12-26,211.72000122070312
2025-12-29,209.47999572753906
2025-12-30,207.02000427246094
2025-12-31,210.35000610351562
2026-01-01,207.9600067138672
2026-01-02,213.63999938964844
2026-01-05,205.72999572753906
2026-01-06,202.52999877929688
2026-01-07,200.88999938964844
2026-01-08,193.47000122070312
2026-01-09,186.2100067138672
2026-01-12,186.17999267578125
2026-01-13,187.07000732421875
2026-01-14,187.14999389648438
2026-01-15,187.14999389648438
2026-01-16,189.3800048828125
2026-01-19,182.42999267578125
2026-01-20,172.64999389648438
2026-01-21,158.8300018310547
2026-01-22,173.5500030517578
2026-01-23,158.64999389648438
2026-01-27,161.94000244140625
2026-01-28,169.80999755859375
2026-01-29,163.91000366210938
2026-01-30,169.9499969482422
2026-02-02,169.75999450683594
2026-02-03,176.80999755859375
2026-02-04,180.24000549316406
2026-02-05,177.05999755859375
2026-02-06,173.08999633789062
2026-02-09,181.75999450683594
2026-02-10,178.58999633789062
2026-02-11,177.1699981689453
2026-02-12,176.10000610351562
2026-02-13,171.0399932861328
2026-02-16,170.83999633789062
2026-02-17,171.0399932861328
2026-02-18,175.00999450683594
2026-02-19,180.6999969482422
2026-02-20,181.52999877929688
2026-02-23,176.9199981689453
2026-02-24,175.75999450683594
2026-02-25,173.63999938964844
2026-02-26,171.1999969482422
2026-02-27,169.1199951171875
2026-03-02,162.25
2026-03-04,152.22000122070312
2026-03-05,152.75
2026-03-06,151.74000549316406
2026-03-09,147.6699981689453
2026-03-10,147.0
2026-03-11,150.11000061035156
2026-03-12,151.5
2026-03-13,143.97000122070312
2026-03-16,141.11000061035156
2026-03-17,139.3699951171875
2026-03-18,144.63999938964844
2026-03-19,140.27999877929688
2026-03-20,150.39999389648438
2026-03-23,135.00999450683594
2026-03-24,138.86000061035156
2026-03-25,145.82000732421875
2026-03-27,139.25
2026-03-30,135.9600067138672
2026-04-01,144.38999938964844
2026-04-02,144.5800018310547
2026-04-06,146.5
2026-04-07,144.63999938964844
2026-04-08,155.52000427246094
2026-04-09,151.7899932861328
2026-04-10,156.10000610351562
2026-04-13,160.0500030517578
2026-04-15,164.25999450683594
2026-04-16,164.1699981689453
2026-04-17,163.02999877929688
2026-04-20,160.9600067138672
2026-04-21,172.92999267578125
2026-04-22,178.25999450683594
2026-04-23,177.6199951171875
2026-04-24,176.50999450683594
2026-04-27,182.11000061035156
2026-04-28,179.9199981689453
2026-04-29,184.0800018310547
2026-04-30,180.72999572753906
2026-05-01,180.72999572753906
2026-05-04,188.97999572753906
2026-05-05,190.08999633789062
2026-05-06,194.17999267578125
2026-05-07,192.8000030517578
2026-05-08,190.61000061035156
2026-05-11,188.2899932861328
2026-05-12,178.69000244140625
2026-05-13,180.30999755859375
2026-05-14,179.75
2026-05-15,177.63999938964844
2026-05-18,179.92999267578125
2026-05-19,183.16000366210938
2026-05-20,180.4199981689453
2026-05-21,180.17999267578125
2026-05-22,180.35000610351562
2026-05-25,177.80999755859375
2026-05-26,179.2899932861328
2026-05-27,173.89999389648438
2026-05-28,173.89999389648438
2026-05-29,172.41000366210938
2026-06-01,169.35000610351562
2026-06-02,173.08999633789062
2026-06-03,169.41000366210938
2026-06-04,168.88999938964844
2026-06-05,173.5
2026-06-08,170.9199981689453
2026-06-09,175.5
2026-06-10,178.30999755859375
2026-06-11,179.75
2026-06-12,189.89999389648438
2026-06-15,195.22999572753906
2026-06-16,198.08999633789062
2026-06-17,198.47000122070312
2026-06-18,195.11000061035156
2026-06-19,199.47000122070312
2026-06-22,205.11000061035156
2026-06-23,199.11000061035156
2026-06-24,199.8800048828125
2026-06-25,204.14999389648438
2026-06-26,204.14999389648438
2026-06-29,199.00999450683594
2026-06-30,198.60000610351562
2026-07-01,199.1699981689453
2026-07-02,200.02000427246094
2026-07-03,199.94000244140625
2026-07-06,206.67999267578125
2026-07-07,204.58999633789062
2026-07-08,195.83999633789062
2026-07-09,192.6999969482422
2026-07-10,191.66000366210938
2026-07-13,190.5800018310547
2026-07-14,185.9499969482422
2026-07-15,191.30999755859375
2026-07-16,190.49000549316406
2026-07-17,186.0
2026-07-20,195.3300018310547
2026-07-21,195.2100067138672
2026-07-22,193.49000549316406
2026-07-23,187.1699981689453
2026-07-24,191.8699951171875
2026-07-27,199.0500030517578
2026-07-28,194.67999267578125
2026-07-29,182.5500030517578
2026-07-30,175.25
2026-07-31,169.88999938964844
2026-08-03,174.32000732421875
2026-08-04,178.2899932861328
2026-08-05,178.27999877929688
2026-08-06,175.9600067138672
2026-08-07,179.42999267578125
2026-08-10,180.0
2026-08-11,184.41000366210938
2026-08-12,187.25
2026-08-13,186.9600067138672
2026-08-14,187.07000732421875
2026-08-17,181.5399932861328
2026-08-18,179.66000366210938
2026-08-19,175.88999938964844
2026-08-20,175.0800018310547
2026-08-21,178.33999633789062
2026-08-24,176.25999450683594
2026-08-25,173.50999450683594
2026-08-26,174.47999572753906
2026-08-27,172.17999267578125
2026-08-28,174.25999450683594
2026-08-31,166.8699951171875
2026-09-01,160.2899932861328
2026-09-02,164.25
2026-09-03,171.00999450683594
2026-09-04,175.10000610351562
2026-09-07,172.27999877929688
2026-09-08,174.4199981689453
2026-09-09,175.75999450683594
2026-09-10,178.1199951171875
2026-09-11,178.2100067138672
2026-09-15,173.22000122070312
2026-09-16,173.11000061035156
2026-09-18,171.32000732421875
2026-09-21,172.55999755859375
