Date,APLAPOLLO
2012-03-20,17.044103622436523
2012-03-21,16.79473876953125
2012-03-22,16.991607666015625
2012-03-23,16.917236328125
2012-03-26,16.654747009277344
2012-03-27,16.444759368896484
2012-03-28,16.41851234436035
2012-03-29,16.12102508544922
2012-03-30,15.832291603088379
2012-04-02,15.89791488647461
2012-04-03,17.11847496032715
2012-04-04,17.201597213745117
2012-04-09,17.13597297668457
2012-04-10,17.057228088378906
2012-04-11,16.799116134643555
2012-04-12,16.807865142822266
2012-04-13,17.376588821411133
2012-04-16,17.057228088378906
2012-04-17,16.654747009277344
2012-04-18,16.339765548706055
2012-04-19,16.41413688659668
2012-04-20,16.17352867126465
2012-04-23,15.582928657531738
2012-04-24,15.04920768737793
2012-04-25,14.891716957092285
2012-04-26,14.515486717224121
2012-04-27,15.272321701049805
2012-04-30,15.184823036193848
2012-05-02,15.56543254852295
2012-05-03,15.311695098876953
2012-05-04,15.027335166931152
2012-05-07,15.184823036193848
2012-05-08,14.725476264953613
2012-05-09,14.546111106872559
2012-05-10,14.322997093200684
2012-05-11,14.616105079650879
2012-05-14,14.502362251281738
2012-05-15,14.13050651550293
2012-05-16,14.318621635437012
2012-05-17,14.169879913330078
2012-05-18,14.61173152923584
2012-05-21,14.493611335754395
2012-05-22,14.524234771728516
2012-05-23,13.916142463684082
2012-05-24,14.05176067352295
2012-05-25,13.745526313781738
2012-05-28,13.99926471710205
2012-05-29,13.627408027648926
2012-05-30,13.443666458129883
2012-05-31,13.491791725158691
2012-06-01,13.189931869506836
2012-06-04,13.172431945800781
2012-06-05,12.853073120117188
2012-06-06,13.124310493469238
2012-06-07,12.92744255065918
2012-06-08,12.813701629638672
2012-06-11,13.277425765991211
2012-06-12,13.001815795898438
2012-06-13,13.124310493469238
2012-06-14,13.176806449890137
2012-06-15,13.47429084777832
2012-06-18,13.33867359161377
2012-06-19,13.22055435180664
2012-06-20,13.421793937683105
2012-06-21,13.45241641998291
2012-06-22,13.46554183959961
2012-06-25,13.098060607910156
2012-06-26,13.47429084777832
2012-06-27,13.50053882598877
2012-06-28,12.988693237304688
2012-06-29,13.124310493469238
2012-07-02,13.124310493469238
2012-07-03,13.430542945861816
2012-07-04,13.124310493469238
2012-07-05,13.47429084777832
2012-07-06,13.579286575317383
2012-07-09,14.016762733459473
2012-07-10,14.462990760803223
2012-07-11,14.826093673706055
2012-07-12,14.869844436645508
2012-07-13,15.136700630187988
2012-07-16,15.132328033447266
2012-07-17,15.00983715057373
2012-07-18,14.37111759185791
2012-07-19,14.441115379333496
2012-07-20,14.874217987060547
2012-07-23,14.401742935180664
2012-07-24,13.968639373779297
2012-07-25,13.929265975952148
2012-07-26,13.574911117553711
2012-07-27,13.47429084777832
2012-07-30,13.561786651611328
2012-07-31,13.448042869567871
2012-08-01,13.351798057556152
2012-08-02,13.806775093078613
2012-08-03,13.36054801940918
2012-08-06,13.802397727966309
2012-08-07,13.675531387329102
2012-08-08,13.994888305664062
2012-08-09,13.548662185668945
2012-08-10,13.561786651611328
2012-08-13,14.117383003234863
2012-08-14,14.524234771728516
2012-08-16,14.567981719970703
2012-08-17,14.589856147766113
2012-08-21,14.183003425598145
2012-08-22,13.802397727966309
2012-08-23,14.213628768920898
2012-08-24,14.139254570007324
2012-08-27,14.003637313842773
2012-08-28,13.421793937683105
2012-08-29,12.734953880310059
2012-08-30,13.036813735961914
2012-08-31,13.299299240112305
2012-09-03,13.382421493530273
2012-09-04,13.128683090209961
2012-09-05,13.124310493469238
2012-09-06,13.014939308166504
2012-09-07,13.334297180175781
2012-09-10,13.076187133789062
2012-09-11,13.076187133789062
2012-09-12,13.207429885864258
2012-09-13,13.124310493469238
2012-09-14,13.294926643371582
2012-09-17,14.22237777709961
2012-09-18,14.07363224029541
2012-09-20,14.135653495788574
2012-09-21,13.90972900390625
2012-09-24,14.871005058288574
2012-09-25,14.645085334777832
2012-09-26,14.40587329864502
2012-09-27,14.8355712890625
2012-09-28,14.972892761230469
2012-10-01,14.680521011352539
2012-10-03,14.933024406433105
2012-10-04,14.61850643157959
2012-10-05,14.565348625183105
2012-10-08,14.574207305908203
2012-10-09,14.552059173583984
2012-10-10,14.175520896911621
2012-10-11,14.414734840393066
2012-10-12,14.45903205871582
2012-10-15,14.507758140563965
2012-10-16,14.419163703918457
2012-10-17,14.485610008239746
2012-10-18,14.42359447479248
2012-10-19,14.122363090515137
2012-10-22,14.095782279968262
2012-10-23,13.887580871582031
2012-10-25,14.033764839172363
2012-10-29,14.419163703918457
2012-10-30,14.45017147064209
2012-10-31,14.206528663635254
2012-11-01,14.295126914978027
2012-11-02,14.317276000976562
2012-11-05,13.759115219116211
2012-11-06,13.342710494995117
2012-11-07,14.002758979797363
2012-11-08,13.692667961120605
2012-11-09,15.256403923034668
2012-11-12,16.195531845092773
2012-11-15,16.168954849243164
2012-11-16,15.881014823913574
2012-11-19,15.947460174560547
2012-11-20,15.996190071105957
2012-11-21,16.044919967651367
2012-11-22,15.934173583984375
2012-11-23,16.093650817871094
2012-11-26,16.027198791503906
2012-11-27,16.24869155883789
2012-11-29,15.916450500488281
2012-11-30,16.403738021850586
2012-12-03,16.323999404907227
2012-12-04,16.545486450195312
2012-12-05,16.33728790283203
2012-12-06,16.430313110351562
2012-12-07,16.558778762817383
2012-12-10,16.576499938964844
2012-12-11,16.341716766357422
2012-12-12,16.12908363342285
2012-12-13,16.075929641723633
2012-12-14,15.872157096862793
2012-12-17,15.690528869628906
2012-12-18,15.836712837219238
2012-12-19,15.858865737915039
2012-12-20,15.57978343963623
2012-12-21,15.376008987426758
2012-12-24,15.065921783447266
2012-12-26,15.588644027709961
2012-12-27,15.593074798583984
2012-12-28,15.4557466506958
2012-12-31,15.593074798583984
2013-01-01,15.167808532714844
2013-01-02,14.897586822509766
2013-01-03,15.043771743774414
2013-01-04,15.030484199523926
2013-01-07,14.875438690185547
2013-01-08,14.831137657165527
2013-01-09,14.773550033569336
2013-01-10,14.817849159240723
2013-01-11,14.893155097961426
2013-01-14,14.941886901855469
2013-01-15,15.043771743774414
2013-01-16,15.725969314575195
2013-01-17,15.411449432373047
2013-01-18,16.501192092895508
2013-01-21,16.873300552368164
2013-01-22,17.732690811157227
2013-01-23,18.273130416870117
2013-01-24,18.72940444946289
2013-01-25,18.919891357421875
2013-01-28,19.974193572998047
2013-01-29,19.291996002197266
2013-01-30,19.291996002197266
2013-01-31,19.664104461669922
2013-02-01,19.983055114746094
2013-02-04,19.668535232543945
2013-02-05,19.495769500732422
2013-02-06,19.40274429321289
2013-02-07,19.40274429321289
2013-02-08,19.486913681030273
2013-02-11,19.190113067626953
2013-02-12,18.88888168334961
2013-02-13,18.552215576171875
2013-02-14,18.516775131225586
2013-02-15,18.184534072875977
2013-02-18,17.963041305541992
2013-02-19,18.339580535888672
2013-02-20,18.118087768554688
2013-02-21,17.821287155151367
2013-02-22,17.940893173217773
2013-02-25,17.311851501464844
2013-02-26,17.2542667388916
2013-02-27,17.006195068359375
2013-02-28,16.43474578857422
2013-03-01,17.342866897583008
2013-03-04,16.443607330322266
2013-03-05,16.616365432739258
2013-03-06,16.14680290222168
2013-03-07,16.443607330322266
2013-03-08,16.230974197387695
2013-03-11,16.656234741210938
2013-03-12,16.75369644165039
2013-03-13,16.567642211914062
2013-03-14,16.46575355529785
2013-03-15,16.155668258666992
2013-03-18,16.06707000732422
2013-03-19,15.46018123626709
2013-03-20,15.096928596496582
2013-03-21,14.658373832702637
2013-03-22,14.879867553710938
2013-03-25,14.61850643157959
2013-03-26,14.857718467712402
2013-03-28,14.853288650512695
2013-04-01,15.061493873596191
2013-04-02,15.145659446716309
2013-04-03,14.8355712890625
2013-04-04,14.645085334777832
2013-04-05,14.600785255432129
2013-04-08,14.968465805053711
2013-04-09,14.525479316711426
2013-04-10,14.361574172973633
2013-04-11,14.525479316711426
2013-04-12,14.61850643157959
2013-04-15,14.631797790527344
2013-04-16,14.62293529510498
2013-04-17,14.61850643157959
2013-04-18,14.61850643157959
2013-04-22,15.57535457611084
2013-04-23,15.101360321044922
2013-04-25,15.065921783447266
2013-04-26,15.1500883102417
2013-04-29,14.8355712890625
2013-04-30,15.083640098571777
2013-05-02,17.090362548828125
2013-05-03,16.7802734375
2013-05-06,16.99290657043457
2013-05-07,16.829004287719727
2013-05-08,16.7802734375
2013-05-09,16.496763229370117
2013-05-10,16.793563842773438
2013-05-13,15.969609260559082
2013-05-14,15.593074798583984
2013-05-15,15.836712837219238
2013-05-16,15.56649398803711
2013-05-17,15.451318740844727
2013-05-20,15.584214210510254
2013-05-21,15.309563636779785
2013-05-22,15.274124145507812
2013-05-23,15.322850227355957
2013-05-24,15.061493873596191
2013-05-27,15.376008987426758
2013-05-28,15.903164863586426
2013-05-29,15.947460174560547
2013-05-30,15.823426246643066
2013-05-31,15.535489082336426
2013-06-03,15.491185188293457
2013-06-04,15.331709861755371
2013-06-05,15.061493873596191
2013-06-06,15.065921783447266
2013-06-07,15.101360321044922
2013-06-10,15.504476547241211
2013-06-11,15.057063102722168
2013-06-12,14.972892761230469
2013-06-13,14.388154029846191
2013-06-14,14.44131088256836
2013-06-17,14.888726234436035
2013-06-18,14.476751327514648
2013-06-19,14.472320556640625
2013-06-20,14.317276000976562
2013-06-21,14.122363090515137
2013-06-24,14.144511222839355
2013-06-25,13.728107452392578
2013-06-26,13.400297164916992
2013-06-27,13.661659240722656
2013-06-28,13.807843208312988
2013-07-01,14.671664237976074
2013-07-02,14.175520896911621
2013-07-03,13.971748352050781
2013-07-04,13.484463691711426
2013-07-05,14.379294395446777
2013-07-08,15.353860855102539
2013-07-09,15.934173583984375
2013-07-10,15.42031192779541
2013-07-11,15.194385528564453
2013-07-12,14.884296417236328
2013-07-15,15.50005054473877
2013-07-16,15.030484199523926
2013-07-17,14.600785255432129
2013-07-18,15.393726348876953
2013-07-19,15.176667213439941
2013-07-22,15.291842460632324
2013-07-23,15.1500883102417
2013-07-24,15.145659446716309
2013-07-25,14.472321510314941
2013-07-26,14.45903205871582
2013-07-29,14.264118194580078
2013-07-30,13.63065242767334
2013-07-31,13.488893508911133
2013-08-01,13.147794723510742
2013-08-02,13.745823860168457
2013-08-05,12.92630386352539
2013-08-06,12.616212844848633
2013-08-07,12.845765113830566
2013-08-08,12.841175079345703
2013-08-12,12.983498573303223
2013-08-13,12.919222831726074
2013-08-14,13.626245498657227
2013-08-16,13.01563549041748
2013-08-19,12.767717361450195
2013-08-20,13.038591384887695
2013-08-21,12.809038162231445
2013-08-22,12.607030868530273
2013-08-23,12.822811126708984
2013-08-26,13.1166410446167
2013-08-27,12.988088607788086
2013-08-28,12.854948997497559
2013-08-29,12.854948997497559
2013-08-30,12.501436233520508
2013-09-02,13.754794120788574
2013-09-03,12.629987716674805
2013-09-04,13.309463500976562
2013-09-05,12.900859832763672
2013-09-06,12.854948997497559
2013-09-10,14.388361930847168
2013-09-11,14.324085235595703
2013-09-12,14.365405082702637
2013-09-13,13.791524887084961
2013-09-16,13.77315902709961
2013-09-17,13.42883014678955
2013-09-18,13.938435554504395
2013-09-19,14.700551986694336
2013-09-20,14.994377136230469
2013-09-23,15.150476455688477
2013-09-24,14.640868186950684
2013-09-25,14.062395095825195
2013-09-26,15.122930526733398
2013-09-27,14.402132987976074
2013-09-30,14.259810447692871
2013-10-01,14.608729362487793
2013-10-03,14.140442848205566
2013-10-04,14.585776329040527
2013-10-07,13.800704956054688
2013-10-08,13.741023063659668
2013-10-09,13.76856803894043
2013-10-10,13.497697830200195
2013-10-11,13.304872512817383
2013-10-14,13.0936861038208
2013-10-15,12.854948997497559
2013-10-17,12.675897598266602
2013-10-18,13.263553619384766
2013-10-21,12.781492233276367
2013-10-22,13.121231079101562
2013-10-23,13.667566299438477
2013-10-24,12.864133834838867
2013-10-25,13.061546325683594
2013-10-28,13.222230911254883
2013-10-29,13.084502220153809
2013-10-30,13.575743675231934
2013-10-31,13.44260311126709
2013-11-01,13.483922958374023
2013-11-05,14.00271224975586
2013-11-06,14.232264518737793
2013-11-07,14.066986083984375
2013-11-08,13.736432075500488
2013-11-11,13.162550926208496
2013-11-12,13.470149993896484
2013-11-13,13.58492660522461
2013-11-14,13.130411148071289
2013-11-18,12.854948997497559
2013-11-19,13.0110445022583
2013-11-20,13.167139053344727
2013-11-21,13.130411148071289
2013-11-22,13.130411148071289
2013-11-25,13.144184112548828
2013-11-26,13.185504913330078
2013-11-27,13.750204086303711
2013-11-28,13.640018463134766
2013-11-29,14.007302284240723
2013-12-02,13.915482521057129
2013-12-03,13.828252792358398
2013-12-04,13.77315902709961
2013-12-05,13.786933898925781
2013-12-06,13.718067169189453
2013-12-09,13.690520286560059
2013-12-10,13.098273277282715
2013-12-11,13.157959938049316
2013-12-12,13.314053535461426
2013-12-13,13.084502220153809
2013-12-16,13.39669418334961
2013-12-17,13.061546325683594
2013-12-18,13.24518871307373
2013-12-19,13.359964370727539
2013-12-20,13.167139053344727
2013-12-23,13.314053535461426
2013-12-24,12.763127326965332
2013-12-26,13.02022647857666
2013-12-27,13.02022647857666
2013-12-30,13.483922958374023
2013-12-31,13.226824760437012
2014-01-01,13.084502220153809
2014-01-02,13.024818420410156
2014-01-03,13.061546325683594
2014-01-06,13.470149993896484
2014-01-07,13.589517593383789
2014-01-08,13.791524887084961
2014-01-09,14.12667179107666
2014-01-10,13.76856803894043
2014-01-13,13.58492660522461
2014-01-14,13.869569778442383
2014-01-15,13.77315902709961
2014-01-16,14.241446495056152
2014-01-17,13.9935302734375
2014-01-20,13.589517593383789
2014-01-21,13.77315902709961
2014-01-22,13.589517593383789
2014-01-23,13.777749061584473
2014-01-24,13.516060829162598
2014-01-27,13.047773361206055
2014-01-28,13.153367042541504
2014-01-29,13.323236465454102
2014-01-30,13.44260311126709
2014-01-31,13.222230911254883
2014-02-03,13.107455253601074
2014-02-04,13.038591384887695
2014-02-05,12.988088607788086
2014-02-06,13.084502220153809
2014-02-07,13.024818420410156
2014-02-10,12.951361656188965
2014-02-11,13.038591384887695
2014-02-12,12.675897598266602
2014-02-13,14.686779975891113
2014-02-14,14.365405082702637
2014-02-17,14.50772762298584
2014-02-18,14.54904842376709
2014-02-19,14.897969245910645
2014-02-20,15.150476455688477
2014-02-21,14.41590690612793
2014-02-24,14.668416023254395
2014-02-25,14.553637504577637
2014-02-26,14.489362716674805
2014-02-28,14.388361930847168
2014-03-03,14.342450141906738
2014-03-04,14.241446495056152
2014-03-05,13.965984344482422
2014-03-06,13.782342910766602
2014-03-07,14.448043823242188
2014-03-10,16.950166702270508
2014-03-11,16.86293601989746
2014-03-12,16.849164962768555
2014-03-13,16.578292846679688
2014-03-14,16.52779197692871
2014-03-18,16.504833221435547
2014-03-19,17.34958839416504
2014-03-20,16.835391998291016
2014-03-21,16.67930030822754
2014-03-24,17.409273147583008
2014-03-25,17.390911102294922
2014-03-26,17.221038818359375
2014-03-27,17.051172256469727
2014-03-28,16.96853256225586
2014-03-31,17.964792251586914
2014-04-01,18.120885848999023
2014-04-02,17.909698486328125
2014-04-03,19.769071578979492
2014-04-04,20.315410614013672
2014-04-07,20.186861038208008
2014-04-09,19.828760147094727
2014-04-10,19.176830291748047
2014-04-11,19.466068267822266
2014-04-15,19.277835845947266
2014-04-16,19.264060974121094
2014-04-17,19.511974334716797
2014-04-21,19.608386993408203
2014-04-22,19.580841064453125
2014-04-23,19.622159957885742
2014-04-24,19.622159957885742
2014-04-25,19.68184471130371
2014-04-28,19.94352912902832
2014-04-29,19.695613861083984
2014-04-30,18.970233917236328
2014-05-02,18.823320388793945
2014-05-05,18.823320388793945
2014-05-06,18.731494903564453
2014-05-07,18.731494903564453
2014-05-08,18.635082244873047
2014-05-09,18.667221069335938
2014-05-12,20.719425201416016
2014-05-13,20.659738540649414
2014-05-14,20.081266403198242
2014-05-15,19.039098739624023
2014-05-16,18.5478572845459
2014-05-19,19.635934829711914
2014-05-20,19.571657180786133
2014-05-21,20.182266235351562
2014-05-22,21.449399948120117
2014-05-23,21.92228126525879
2014-05-26,21.74781608581543
2014-05-27,22.93231201171875
2014-05-28,24.39685821533203
2014-05-29,24.176485061645508
2014-05-30,23.49700927734375
2014-06-02,24.181076049804688
2014-06-03,25.117650985717773
2014-06-04,24.77332305908203
2014-06-05,25.131423950195312
2014-06-06,24.745777130126953
2014-06-09,25.351795196533203
2014-06-10,25.86140251159668
2014-06-11,25.921083450317383
2014-06-12,25.709897994995117
2014-06-13,25.411476135253906
2014-06-16,25.250791549682617
2014-06-17,25.709897994995117
2014-06-18,25.016653060913086
2014-06-19,24.975332260131836
2014-06-20,24.796276092529297
2014-06-23,25.113059997558594
2014-06-24,26.003726959228516
2014-06-25,26.582197189331055
2014-06-26,26.494966506958008
2014-06-27,27.408588409423828
2014-06-30,28.441574096679688
2014-07-01,28.98790740966797
2014-07-02,29.263376235961914
2014-07-03,29.153188705444336
2014-07-04,28.620624542236328
2014-07-07,28.308433532714844
2014-07-08,27.61977767944336
2014-07-09,27.335132598876953
2014-07-10,27.661096572875977
2014-07-11,27.523365020751953
2014-07-14,27.426952362060547
2014-07-15,27.80801010131836
2014-07-16,28.198244094848633
2014-07-17,30.126493453979492
2014-07-18,31.283435821533203
2014-07-21,31.141117095947266
2014-07-22,30.985017776489258
2014-07-23,30.76005744934082
2014-07-24,30.631507873535156
2014-07-25,30.53968048095703
2014-07-28,30.415727615356445
2014-07-30,30.507545471191406
2014-07-31,30.31013298034668
2014-08-01,30.066810607910156
2014-08-04,30.4937744140625
2014-08-05,29.851028442382812
2014-08-06,30.034669876098633
2014-08-07,31.751724243164062
2014-08-08,30.7646484375
2014-08-11,30.906972885131836
2014-08-12,30.81514549255371
2014-08-13,31.18701934814453
2014-08-14,31.127342224121094
2014-08-18,31.756315231323242
2014-08-19,31.737947463989258
2014-08-20,31.485441207885742
2014-08-21,31.89864158630371
2014-08-22,30.85187530517578
2014-08-25,30.925338745117188
2014-08-26,30.383586883544922
2014-08-27,30.158634185791016
2014-08-28,29.589338302612305
2014-09-01,29.144006729125977
2014-09-02,29.837249755859375
2014-09-03,29.78675079345703
2014-09-04,28.937406539916992
2014-09-05,29.176143646240234
2014-09-08,30.691186904907227
2014-09-09,30.300952911376953
2014-09-10,29.81888771057129
2014-09-11,29.99335289001465
2014-09-12,29.437837600708008
2014-09-15,29.327646255493164
2014-09-16,28.634397506713867
2014-09-17,29.26895523071289
2014-09-18,29.217632293701172
2014-09-19,29.338945388793945
2014-09-22,28.853696823120117
2014-09-23,28.66705894470215
2014-09-24,28.886354446411133
2014-09-25,27.696561813354492
2014-09-26,26.301467895507812
2014-09-29,26.28280258178711
2014-09-30,27.183313369750977
2014-10-01,26.69339942932129
2014-10-07,26.772720336914062
2014-10-08,26.688732147216797
2014-10-09,26.987348556518555
2014-10-10,26.69339942932129
2014-10-13,29.357608795166016
2014-10-14,28.72771453857422
2014-10-15,28.72771453857422
2014-10-16,28.032503128051758
2014-10-17,28.233135223388672
2014-10-20,28.181808471679688
2014-10-21,28.181808471679688
2014-10-22,29.37160873413086
2014-10-27,29.399600982666016
2014-10-28,29.26895523071289
2014-10-29,28.87702178955078
2014-10-30,28.979673385620117
2014-10-31,29.02166175842285
2014-11-03,29.61423110961914
2014-11-05,29.730876922607422
2014-11-07,29.628225326538086
2014-11-10,32.3857536315918
2014-11-11,32.3857536315918
2014-11-12,32.7636833190918
2014-11-13,31.695201873779297
2014-11-14,31.71387481689453
2014-11-17,30.883346557617188
2014-11-18,31.298608779907227
2014-11-19,31.13996696472168
2014-11-20,30.659385681152344
2014-11-21,30.580060958862305
2014-11-24,30.365436553955078
2014-11-25,30.412092208862305
2014-11-26,30.440086364746094
2014-11-27,30.482080459594727
2014-11-28,30.05282211303711
2014-12-01,31.284610748291016
2014-12-02,31.923828125
2014-12-03,32.89433288574219
2014-12-04,33.49623489379883
2014-12-05,33.78084945678711
2014-12-08,34.45738983154297
2014-12-09,33.93482208251953
2014-12-10,33.39357376098633
2014-12-11,33.48688888549805
2014-12-12,32.600379943847656
2014-12-15,32.171119689941406
2014-12-16,30.519411087036133
2014-12-17,30.542736053466797
2014-12-18,30.75269889831543
2014-12-19,31.405925750732422
2014-12-22,30.566068649291992
2014-12-23,30.24878692626953
2014-12-24,30.440086364746094
2014-12-26,29.847524642944336
2014-12-29,30.925331115722656
2014-12-30,31.55990219116211
2014-12-31,31.87717056274414
2015-01-01,31.396591186523438
2015-01-02,31.60188865661621
2015-01-05,30.724702835083008
2015-01-06,30.612728118896484
2015-01-07,30.59872817993164
2015-01-08,30.52873992919922
2015-01-09,30.566068649291992
2015-01-12,30.35610008239746
2015-01-13,33.15095901489258
2015-01-14,32.25044250488281
2015-01-15,34.107452392578125
2015-01-16,36.244415283203125
2015-01-19,36.151100158691406
2015-01-20,36.557029724121094
2015-01-21,35.72651290893555
2015-01-22,35.95513916015625
2015-01-23,35.73583984375
2015-01-27,34.89131546020508
2015-01-28,34.82133483886719
2015-01-29,34.03746795654297
2015-01-30,33.556880950927734
2015-02-02,33.33757781982422
2015-02-03,34.672027587890625
2015-02-04,33.990806579589844
2015-02-05,33.766845703125
2015-02-06,32.80568313598633
2015-02-09,34.28942108154297
2015-02-10,32.97832107543945
2015-02-11,34.02813720703125
2015-02-12,33.72018814086914
2015-02-13,33.2862663269043
2015-02-16,32.83367156982422
2015-02-18,32.446407318115234
2015-02-19,32.71702575683594
2015-02-20,35.42789840698242
2015-02-23,34.32674026489258
2015-02-24,34.065467834472656
2015-02-25,33.02030563354492
2015-02-26,33.8694953918457
2015-02-27,32.18978500366211
2015-03-02,32.712364196777344
2015-03-03,33.23493576049805
2015-03-04,33.556880950927734
2015-03-05,33.93015670776367
2015-03-09,33.323585510253906
2015-03-10,36.90230178833008
2015-03-11,38.833980560302734
2015-03-12,37.79348373413086
2015-03-13,36.19776153564453
2015-03-16,36.32840347290039
2015-03-17,35.26926040649414
2015-03-18,34.709354400634766
2015-03-19,34.41073989868164
2015-03-20,33.976806640625
2015-03-23,33.043636322021484
2015-03-24,32.88966369628906
2015-03-25,32.796348571777344
2015-03-26,32.81034851074219
2015-03-27,32.693695068359375
2015-03-30,34.700016021728516
2015-03-31,37.364227294921875
2015-04-01,40.00043869018555
2015-04-06,41.09691619873047
2015-04-07,41.806129455566406
2015-04-08,41.43752670288086
2015-04-09,40.28504943847656
2015-04-10,40.266395568847656
2015-04-13,40.29905319213867
2015-04-15,42.05808639526367
2015-04-16,42.40335464477539
2015-04-17,41.65215301513672
2015-04-20,41.5401725769043
2015-04-21,41.073585510253906
2015-04-22,40.5510139465332
2015-04-23,40.72364044189453
2015-04-24,39.56651306152344
2015-04-27,39.90711975097656
2015-04-28,38.83863830566406
2015-04-29,39.60851287841797
2015-04-30,40.64433288574219
2015-05-04,41.5355110168457
2015-05-05,41.26021957397461
2015-05-06,40.33637237548828
2015-05-07,39.48253631591797
2015-05-08,40.75164031982422
2015-05-11,40.149749755859375
2015-05-12,38.83863830566406
2015-05-13,38.694000244140625
2015-05-14,39.851139068603516
2015-05-15,40.04243850708008
2015-05-18,40.089088439941406
2015-05-19,42.00675964355469
2015-05-20,42.459354400634766
2015-05-21,41.960105895996094
2015-05-22,41.67548370361328
2015-05-25,41.512184143066406
2015-05-26,41.45152282714844
2015-05-27,40.84029006958008
2015-05-28,40.779640197753906
2015-05-29,40.364376068115234
2015-06-01,40.12174987792969
2015-06-02,39.17457962036133
2015-06-03,38.185420989990234
2015-06-04,37.42488479614258
2015-06-05,36.93963623046875
2015-06-08,36.10444641113281
2015-06-09,36.76699447631836
2015-06-10,37.57419204711914
2015-06-11,36.375064849853516
2015-06-12,35.94113540649414
2015-06-15,38.57735061645508
2015-06-16,38.442039489746094
2015-06-17,38.36738967895508
2015-06-18,36.65034866333008
2015-06-19,36.47304916381836
2015-06-22,36.98629379272461
2015-06-23,36.459049224853516
2015-06-24,36.384395599365234
2015-06-25,35.76383590698242
2015-06-26,35.959800720214844
2015-06-29,35.213260650634766
2015-06-30,35.4652214050293
2015-07-01,36.748329162597656
2015-07-02,36.21176528930664
2015-07-03,36.27708053588867
2015-07-06,37.22892379760742
2015-07-07,36.94896697998047
2015-07-08,35.94113540649414
2015-07-09,35.67518997192383
2015-07-10,36.27241897583008
2015-07-13,36.53371047973633
2015-07-14,41.358211517333984
2015-07-15,40.4250373840332
2015-07-16,41.44219207763672
2015-07-17,42.7952880859375
2015-07-20,43.40185546875
2015-07-21,42.030086517333984
2015-07-22,42.594661712646484
2015-07-23,42.47334671020508
2015-07-24,41.820125579833984
2015-07-27,42.235389709472656
2015-07-28,43.70513916015625
2015-07-29,41.684818267822266
2015-07-30,41.568172454833984
2015-07-31,41.19956970214844
2015-08-03,41.36287307739258
2015-08-04,41.409523010253906
2015-08-05,41.395530700683594
2015-08-06,42.13740539550781
2015-08-07,41.3722038269043
2015-08-10,40.64433288574219
2015-08-11,41.134246826171875
2015-08-12,39.22590637207031
2015-08-13,40.0873908996582
2015-08-14,40.93467712402344
2015-08-17,41.74882125854492
2015-08-18,42.31209945678711
2015-08-19,42.37363815307617
2015-08-20,41.654151916503906
2015-08-21,41.015140533447266
2015-08-24,38.705230712890625
2015-08-25,39.756046295166016
2015-08-26,38.530094146728516
2015-08-27,42.52509689331055
2015-08-28,40.57493591308594
2015-08-31,40.85894012451172
2015-09-01,40.612796783447266
2015-09-02,43.77472686767578
2015-09-03,47.02659606933594
2015-09-04,45.431427001953125
2015-09-07,45.38408660888672
2015-09-08,44.2528076171875
2015-09-09,45.464561462402344
2015-09-10,45.06222152709961
2015-09-11,44.04453659057617
2015-09-14,43.57119369506836
2015-09-15,43.358192443847656
2015-09-16,44.94388198852539
2015-09-18,47.87861251831055
2015-09-21,47.499935150146484
2015-09-22,46.90825271606445
2015-09-23,47.334266662597656
