Date,BAJAJELEC
2008-02-25,76.82939147949219
2008-02-26,78.07108306884766
2008-02-27,76.06110382080078
2008-02-28,77.60546112060547
2008-02-29,76.05333709716797
2008-03-03,73.88041687011719
2008-03-04,75.10657501220703
2008-03-05,69.84492492675781
2008-03-07,66.74069213867188
2008-03-10,68.99126434326172
2008-03-11,71.47462463378906
2008-03-12,69.84492492675781
2008-03-13,68.16863250732422
2008-03-14,67.05110931396484
2008-03-17,63.636474609375
2008-03-18,59.29057312011719
2008-03-19,61.30830383300781
2008-03-24,56.6519775390625
2008-03-25,59.7562141418457
2008-03-26,58.762847900390625
2008-03-27,62.86042404174805
2008-03-28,63.3260612487793
2008-03-31,68.29280853271484
2008-04-01,64.57551574707031
2008-04-02,64.72296142578125
2008-04-03,63.636474609375
2008-04-04,63.683048248291016
2008-04-07,63.636474609375
2008-04-08,63.636474609375
2008-04-09,63.636474609375
2008-04-10,65.96463012695312
2008-04-11,63.94689178466797
2008-04-15,63.94689178466797
2008-04-16,64.56773376464844
2008-04-17,67.05110931396484
2008-04-21,66.74069213867188
2008-04-22,66.43804168701172
2008-04-23,66.4302749633789
2008-04-24,66.4302749633789
2008-04-25,67.98239135742188
2008-04-28,67.5167465209961
2008-04-29,71.00898742675781
2008-04-30,70.00013732910156
2008-05-02,67.5167465209961
2008-05-05,66.74069213867188
2008-05-06,70.13982391357422
2008-05-07,66.74069213867188
2008-05-08,66.74069213867188
2008-05-09,68.60322570800781
2008-05-12,71.39701080322266
2008-05-13,67.67195892333984
2008-05-14,73.72517395019531
2008-05-15,76.30168914794922
2008-05-16,74.96686553955078
2008-05-20,73.14313507080078
2008-05-21,76.36376190185547
2008-05-22,72.94913482666016
2008-05-23,73.72517395019531
2008-05-26,71.2417984008789
2008-05-27,70.15533447265625
2008-05-28,72.18083953857422
2008-05-29,74.96686553955078
2008-05-30,71.39701080322266
2008-06-02,69.84492492675781
2008-06-03,67.5167465209961
2008-06-04,67.82717895507812
2008-06-05,68.74291229248047
2008-06-06,66.74069213867188
2008-06-09,63.636474609375
2008-06-10,72.94913482666016
2008-06-11,69.61209106445312
2008-06-12,67.20633697509766
2008-06-13,68.29280853271484
2008-06-16,67.5167465209961
2008-06-17,67.82717895507812
2008-06-18,65.96463012695312
2008-06-19,66.4302749633789
2008-06-20,65.80941772460938
2008-06-23,63.94689178466797
2008-06-24,61.48679733276367
2008-06-25,63.17086410522461
2008-06-26,63.01563262939453
2008-06-27,63.201881408691406
2008-06-30,65.18859100341797
2008-07-01,60.221839904785156
2008-07-02,59.29057312011719
2008-07-03,58.98015594482422
2008-07-04,62.00676345825195
2008-07-07,64.89368438720703
2008-07-08,65.65422058105469
2008-07-09,73.72517395019531
2008-07-10,71.08658599853516
2008-07-11,68.71964263916016
2008-07-14,67.50899505615234
2008-07-15,66.48816680908203
2008-07-16,64.11360168457031
2008-07-17,66.48816680908203
2008-07-18,70.92073059082031
2008-07-21,69.1081314086914
2008-07-22,69.65428161621094
2008-07-23,68.92607116699219
2008-07-24,66.48816680908203
2008-07-25,67.2796859741211
2008-07-28,69.65428161621094
2008-07-29,69.65428161621094
2008-07-30,69.65428161621094
2008-07-31,69.65428161621094
2008-08-01,69.65428161621094
2008-08-04,69.65428161621094
2008-08-05,69.65428161621094
2008-08-06,69.65428161621094
2008-08-07,69.65428161621094
2008-08-08,69.65428161621094
2008-08-11,69.65428161621094
2008-08-12,69.65428161621094
2008-08-13,69.65428161621094
2008-08-14,69.65428161621094
2008-08-18,67.9841537475586
2008-08-19,69.44849395751953
2008-08-20,66.48816680908203
2008-08-21,67.5963134765625
2008-08-22,66.59898376464844
2008-08-25,67.2796859741211
2008-08-26,65.69664764404297
2008-08-27,65.85494995117188
2008-08-28,67.12138366699219
2008-08-29,68.73609924316406
2008-09-01,68.0870590209961
2008-09-02,73.61190032958984
2008-09-04,69.81256866455078
2008-09-05,71.22942352294922
2008-09-08,69.97088623046875
2008-09-09,68.30870056152344
2008-09-10,68.86274719238281
2008-09-11,68.07122802734375
2008-09-12,74.38760375976562
2008-09-15,67.2876205444336
2008-09-16,64.89720916748047
2008-09-17,65.22172546386719
2008-09-18,64.90511322021484
2008-09-19,64.1531753540039
2008-09-22,64.27190399169922
2008-09-23,63.3379020690918
2008-09-24,64.58851623535156
2008-09-25,63.27459716796875
2008-09-26,63.55952835083008
2008-09-29,61.739017486572266
2008-09-30,64.90511322021484
2008-10-01,62.847145080566406
2008-10-03,61.74692916870117
2008-10-06,60.195552825927734
2008-10-07,58.57291030883789
2008-10-08,57.464786529541016
2008-10-10,49.23291015625
2008-10-13,57.78137969970703
2008-10-14,57.797218322753906
2008-10-15,51.449188232421875
2008-10-16,51.449188232421875
2008-10-17,51.449188232421875
2008-10-20,52.826446533203125
2008-10-21,54.29867172241211
2008-10-22,56.35663604736328
2008-10-23,51.60749053955078
2008-10-24,48.75799560546875
2008-10-27,42.74239730834961
2008-10-29,47.17494583129883
2008-10-31,45.11697006225586
2008-11-03,47.49155807495117
2008-11-04,47.49155807495117
2008-11-05,45.63145446777344
2008-11-06,47.49155807495117
2008-11-07,43.541839599609375
2008-11-10,44.531253814697266
2008-11-11,43.53392791748047
2008-11-12,42.10917282104492
2008-11-14,41.950870513916016
2008-11-17,40.36782455444336
2008-11-18,41.00104522705078
2008-11-19,38.94306945800781
2008-11-20,37.20172119140625
2008-11-21,35.08833694458008
2008-11-24,34.6688346862793
2008-11-25,36.09357452392578
2008-11-26,36.09357452392578
2008-11-27,36.09357452392578
2008-11-28,35.776973724365234
2008-12-01,34.51052474975586
2008-12-02,32.92747497558594
2008-12-03,33.48155212402344
2008-12-04,34.6688346862793
2008-12-05,30.869508743286133
2008-12-08,32.45255661010742
2008-12-10,35.45244598388672
2008-12-11,33.63984298706055
2008-12-12,34.621337890625
2008-12-15,35.61866760253906
2008-12-16,36.25188064575195
2008-12-17,34.035614013671875
2008-12-18,34.82714080810547
2008-12-19,36.410186767578125
2008-12-22,37.75578308105469
2008-12-23,35.60283279418945
2008-12-24,34.77964782714844
2008-12-26,32.45255661010742
2008-12-29,31.84308433532715
2008-12-30,32.92747497558594
2008-12-31,31.661043167114258
2009-01-02,34.51052474975586
2009-01-05,35.460365295410156
2009-01-06,34.44720458984375
2009-01-07,34.352230072021484
2009-01-09,33.56068801879883
2009-01-12,32.45255661010742
2009-01-13,31.19403076171875
2009-01-14,32.381324768066406
2009-01-15,32.23884963989258
2009-01-16,31.059486389160156
2009-01-19,31.360252380371094
2009-01-20,30.869508743286133
2009-01-21,30.394596099853516
2009-01-22,30.093807220458984
2009-01-23,30.537067413330078
2009-01-27,31.661043167114258
2009-01-28,30.077985763549805
2009-01-29,30.077985763549805
2009-01-30,30.869508743286133
2009-02-02,31.63729476928711
2009-02-03,32.096370697021484
2009-02-04,31.19403076171875
2009-02-05,31.19403076171875
2009-02-06,30.885343551635742
2009-02-09,31.344425201416016
2009-02-10,30.608295440673828
2009-02-11,30.077985763549805
2009-02-12,29.82469940185547
2009-02-13,30.394596099853516
2009-02-16,29.618898391723633
2009-02-17,28.811540603637695
2009-02-18,28.00418472290039
2009-02-19,27.79047393798828
2009-02-20,26.911880493164062
2009-02-24,27.69548797607422
2009-02-25,26.911880493164062
2009-02-26,26.278657913208008
2009-02-27,27.64008331298828
2009-03-02,26.357807159423828
2009-03-03,25.328832626342773
2009-03-04,25.328832626342773
2009-03-05,21.798622131347656
2009-03-06,22.162723541259766
2009-03-09,21.371196746826172
2009-03-12,22.479337692260742
2009-03-13,22.954254150390625
2009-03-16,24.537302017211914
2009-03-17,23.270858764648438
2009-03-18,24.24444007873535
2009-03-19,24.82225227355957
2009-03-20,23.65079116821289
2009-03-23,22.875097274780273
2009-03-24,23.2629451751709
2009-03-25,22.954254150390625
2009-03-26,24.378997802734375
2009-03-27,24.24444007873535
2009-03-30,22.954254150390625
2009-03-31,22.8117733001709
2009-04-01,23.911996841430664
2009-04-02,24.2127742767334
2009-04-06,28.748218536376953
2009-04-08,34.50261306762695
2009-04-09,35.61074447631836
2009-04-13,35.959022521972656
2009-04-15,34.90628433227539
2009-04-16,33.55278015136719
2009-04-17,33.87730407714844
2009-04-20,33.7190055847168
2009-04-21,37.090904235839844
2009-04-22,35.14374542236328
2009-04-23,35.025020599365234
2009-04-24,34.6688346862793
2009-04-27,35.78488540649414
2009-04-28,34.04352951049805
2009-04-29,34.08311080932617
2009-04-30,34.08311080932617
2009-05-04,35.30206298828125
2009-05-05,35.61074447631836
2009-05-06,35.61866760253906
2009-05-07,36.885108947753906
2009-05-08,36.410186767578125
2009-05-11,37.51832580566406
2009-05-12,37.39958953857422
2009-05-13,37.360023498535156
2009-05-14,37.20172119140625
2009-05-15,38.784759521484375
2009-05-18,46.33592987060547
2009-05-19,50.81595993041992
2009-05-20,53.50714874267578
2009-05-21,49.39912033081055
2009-05-22,52.0823974609375
2009-05-25,53.823760986328125
2009-05-26,50.681392669677734
2009-05-27,55.39097595214844
2009-05-28,60.852500915527344
2009-05-29,66.9393539428711
2009-06-01,69.81256866455078
2009-06-02,68.62529754638672
2009-06-03,66.48816680908203
2009-06-04,66.64647674560547
2009-06-05,66.56732177734375
2009-06-08,67.2876205444336
2009-06-09,68.70446014404297
2009-06-10,68.22953033447266
2009-06-11,66.17156219482422
2009-06-12,65.85494995117188
2009-06-15,64.90511322021484
2009-06-16,66.64647674560547
2009-06-17,65.22172546386719
2009-06-18,62.530540466308594
2009-06-19,63.654502868652344
2009-06-22,62.45140075683594
2009-06-23,61.75484085083008
2009-06-24,63.95529556274414
2009-06-25,63.797000885009766
2009-06-26,63.322086334228516
2009-06-29,65.25337982177734
2009-06-30,63.95529556274414
2009-07-01,63.480377197265625
2009-07-02,62.847145080566406
2009-07-03,63.74948501586914
2009-07-06,60.9474983215332
2009-07-07,61.739017486572266
2009-07-08,61.739017486572266
2009-07-09,59.53856658935547
2009-07-10,60.76542663574219
2009-07-13,60.15597152709961
2009-07-14,62.055641174316406
2009-07-15,62.372230529785156
2009-07-16,63.322086334228516
2009-07-17,64.11360168457031
2009-07-20,68.07122802734375
2009-07-21,67.61214447021484
2009-07-22,67.38113403320312
2009-07-23,69.64583587646484
2009-07-24,73.0550765991211
2009-07-27,72.24333190917969
2009-07-28,77.74683380126953
2009-07-29,81.33464050292969
2009-07-30,79.66249084472656
2009-07-31,78.08776092529297
2009-08-03,79.3864974975586
2009-08-04,81.212890625
2009-08-05,83.76981353759766
2009-08-06,85.71794891357422
2009-08-07,81.98402404785156
2009-08-10,77.27604675292969
2009-08-11,83.03925323486328
2009-08-12,86.04263305664062
2009-08-13,90.64511108398438
2009-08-14,90.92108154296875
2009-08-17,90.10125732421875
2009-08-18,90.10125732421875
2009-08-19,90.10125732421875
2009-08-20,90.10125732421875
2009-08-21,90.10125732421875
2009-08-24,92.5445556640625
2009-08-25,92.90170288085938
2009-08-26,94.16797637939453
2009-08-27,94.9878158569336
2009-08-28,94.97159576416016
2009-08-31,95.79142761230469
2009-09-01,98.70550537109375
2009-09-02,97.40676879882812
2009-09-03,98.21847534179688
2009-09-04,99.14384460449219
2009-09-07,104.306396484375
2009-09-08,100.24779510498047
2009-09-09,99.03020477294922
2009-09-10,102.11474609375
2009-09-11,102.27710723876953
2009-09-14,100.74295043945312
2009-09-15,102.86965942382812
2009-09-16,104.71227264404297
2009-09-17,105.52400207519531
2009-09-18,105.36163330078125
2009-09-22,105.19931030273438
2009-09-23,104.09534454345703
2009-09-24,103.08882141113281
2009-09-25,102.60179138183594
2009-09-29,103.41350555419922
2009-09-30,103.90055847167969
2009-10-01,101.46537017822266
2009-10-05,103.39727020263672
2009-10-06,101.78193664550781
2009-10-07,103.49467468261719
2009-10-08,115.75169372558594
2009-10-09,118.51154327392578
2009-10-12,125.16768646240234
2009-10-13,125.16768646240234
2009-10-14,129.7133331298828
2009-10-15,125.97942352294922
2009-10-16,130.5250244140625
2009-10-20,129.3886260986328
2009-10-21,129.87571716308594
2009-10-22,126.4664306640625
2009-10-23,126.6287841796875
2009-10-26,125.81706237792969
2009-10-27,125.00535583496094
2009-10-28,122.57015991210938
2009-10-29,126.1498794555664
2009-10-30,126.65314483642578
2009-11-03,120.24864196777344
2009-11-04,121.92080688476562
2009-11-05,129.3886260986328
2009-11-06,126.48270416259766
2009-11-09,129.87571716308594
2009-11-10,126.6287841796875
2009-11-11,129.36428833007812
2009-11-12,128.25221252441406
2009-11-13,127.27819061279297
2009-11-16,129.89190673828125
2009-11-17,127.44053649902344
2009-11-18,128.2928466796875
2009-11-19,126.99406433105469
2009-11-20,125.97942352294922
2009-11-23,125.00535583496094
2009-11-24,126.32032012939453
2009-11-25,126.64501190185547
2009-11-26,127.68404388427734
2009-11-27,125.02159118652344
2009-11-30,127.44053649902344
2009-12-01,126.79114532470703
2009-12-02,127.11583709716797
2009-12-03,126.9534683227539
2009-12-04,126.64501190185547
2009-12-07,134.4375762939453
2009-12-08,128.23597717285156
2009-12-09,127.79766845703125
2009-12-10,128.6256103515625
2009-12-11,126.64501190185547
2009-12-14,126.9534683227539
2009-12-15,126.6287841796875
2009-12-16,127.44053649902344
2009-12-17,127.89509582519531
2009-12-18,127.60285186767578
2009-12-21,125.67095947265625
2009-12-22,126.6287841796875
2009-12-23,127.27819061279297
2009-12-24,127.44053649902344
2009-12-29,131.48291015625
2009-12-30,131.26373291015625
2009-12-31,134.0154266357422
2010-01-04,134.5836639404297
2010-01-05,137.99288940429688
2010-01-06,137.66819763183594
2010-01-07,135.9554901123047
2010-01-08,134.90835571289062
2010-01-11,135.55775451660156
2010-01-12,138.3013458251953
2010-01-13,138.7640380859375
2010-01-14,139.74624633789062
2010-01-15,139.60824584960938
2010-01-18,142.85513305664062
2010-01-19,147.04364013671875
2010-01-20,147.04364013671875
2010-01-21,147.04364013671875
2010-01-22,147.04364013671875
2010-01-25,147.04364013671875
2010-01-27,147.04364013671875
2010-01-28,147.04364013671875
2010-01-29,147.04364013671875
2010-02-01,147.04364013671875
2010-02-02,147.04364013671875
2010-02-03,152.1980743408203
2010-02-04,152.1980743408203
2010-02-05,139.08872985839844
2010-02-08,137.5464630126953
2010-02-09,142.1732940673828
2010-02-10,142.90382385253906
2010-02-11,142.70089721679688
2010-02-15,143.5531768798828
2010-02-16,144.97369384765625
2010-02-17,148.2611846923828
2010-02-18,149.1946563720703
2010-02-19,147.61183166503906
2010-02-22,147.28717041015625
2010-02-23,146.759521484375
2010-02-24,149.3976287841797
2010-02-25,154.5926055908203
2010-02-26,157.96128845214844
2010-03-02,168.18902587890625
2010-03-03,156.21607971191406
2010-03-04,153.17213439941406
2010-03-05,163.07513427734375
2010-03-08,160.9646759033203
2010-03-09,159.70648193359375
2010-03-10,162.1416778564453
2010-03-11,161.85757446289062
2010-03-12,160.88348388671875
2010-03-15,160.84291076660156
2010-03-16,167.8643035888672
2010-03-17,167.2149658203125
2010-03-18,172.4505615234375
2010-03-19,173.66815185546875
2010-03-22,173.7493133544922
2010-03-23,170.54296875
2010-03-25,170.70535278320312
2010-03-26,170.13711547851562
2010-03-29,181.29830932617188
2010-03-30,180.8518829345703
2010-03-31,180.446044921875
2010-04-01,180.16192626953125
2010-04-05,181.21719360351562
2010-04-06,177.72674560546875
2010-04-07,177.44265747070312
2010-04-08,173.384033203125
2010-04-09,175.16981506347656
2010-04-12,172.40994262695312
2010-04-13,172.2882080078125
2010-04-15,170.9488525390625
2010-04-16,171.19239807128906
2010-04-19,173.46519470214844
2010-04-20,176.14390563964844
2010-04-21,177.2397003173828
2010-04-22,175.37274169921875
2010-04-23,177.1991424560547
2010-04-26,184.42347717285156
2010-04-27,189.6590576171875
2010-04-28,182.80001831054688
2010-04-29,182.8811798095703
2010-04-30,186.0063018798828
2010-05-03,183.6522979736328
2010-05-04,181.90713500976562
2010-05-05,181.50125122070312
2010-05-06,181.0548095703125
2010-05-07,173.7898712158203
2010-05-10,180.97366333007812
2010-05-11,178.8631591796875
2010-05-12,181.90713500976562
2010-05-13,183.53053283691406
2010-05-14,183.6522979736328
2010-05-17,182.35354614257812
2010-05-18,184.46405029296875
2010-05-19,181.29830932617188
2010-05-20,182.35354614257812
2010-05-21,180.8518829345703
2010-05-24,180.7707061767578
2010-05-25,172.20701599121094
2010-05-26,168.63546752929688
2010-05-27,164.57684326171875
2010-05-28,165.3479766845703
2010-05-31,166.484375
2010-06-01,166.484375
2010-06-02,164.69862365722656
2010-06-03,166.60617065429688
2010-06-04,165.55088806152344
2010-06-07,161.69520568847656
2010-06-08,163.68392944335938
2010-06-09,165.22622680664062
2010-06-10,165.3479766845703
2010-06-11,169.52833557128906
2010-06-14,169.7312774658203
2010-06-15,173.01873779296875
2010-06-16,186.8180389404297
2010-06-17,182.47532653808594
2010-06-18,179.99954223632812
2010-06-21,177.68618774414062
2010-06-22,174.56103515625
2010-06-23,181.82595825195312
2010-06-24,184.09877014160156
2010-06-25,178.17315673828125
2010-06-28,181.42005920410156
2010-06-29,180.36485290527344
2010-06-30,180.7707061767578
2010-07-01,176.42799377441406
2010-07-02,179.67489624023438
2010-07-05,179.43133544921875
2010-07-06,182.31300354003906
2010-07-07,181.37950134277344
2010-07-08,183.489990234375
2010-07-09,183.5711669921875
2010-07-12,196.0717010498047
2010-07-13,196.96458435058594
2010-07-14,191.3231201171875
2010-07-15,190.67376708984375
2010-07-16,190.91725158691406
2010-07-19,196.1696014404297
2010-07-20,197.8929443359375
2010-07-21,198.7135467529297
2010-07-22,206.87872314453125
2010-07-23,211.35113525390625
2010-07-26,213.6488800048828
2010-07-27,208.9713134765625
2010-07-28,210.03814697265625
2010-07-29,207.20697021484375
2010-07-30,203.1038818359375
2010-08-02,204.9092559814453
2010-08-03,207.37110900878906
2010-08-04,216.43896484375
2010-08-05,214.6746368408203
2010-08-06,214.469482421875
2010-08-09,215.0439453125
2010-08-10,211.51522827148438
2010-08-11,206.83770751953125
2010-08-12,204.6630401611328
2010-08-13,203.76039123535156
2010-08-16,202.6525421142578
2010-08-17,202.98077392578125
2010-08-18,204.0065460205078
2010-08-19,205.1553955078125
2010-08-20,217.013427734375
2010-08-23,224.11175537109375
2010-08-24,235.92877197265625
2010-08-25,239.6215057373047
2010-08-26,238.88302612304688
2010-08-27,228.50209045410156
2010-08-30,240.72935485839844
2010-08-31,237.9802703857422
2010-09-01,240.6062774658203
2010-09-02,248.93556213378906
2010-09-03,252.3000946044922
2010-09-06,248.27915954589844
2010-09-07,250.08444213867188
2010-09-08,256.23907470703125
2010-09-09,251.930908203125
2010-09-13,256.7725524902344
2010-09-14,255.6237030029297
2010-09-15,254.51583862304688
2010-09-16,249.8793182373047
2010-09-17,244.258056640625
2010-09-20,250.08444213867188
2010-09-21,251.6846160888672
2010-09-22,244.66836547851562
2010-09-23,242.00137329101562
2010-09-24,246.8019561767578
2010-09-27,248.36114501953125
2010-09-28,246.6789093017578
2010-09-29,247.9508514404297
2010-09-30,247.86875915527344
2010-10-01,248.19705200195312
2010-10-04,248.89456176757812
2010-10-05,261.039794921875
2010-10-06,267.97393798828125
2010-10-07,273.02081298828125
2010-10-08,268.5894775390625
2010-10-11,269.98455810546875
2010-10-12,270.47686767578125
2010-10-13,268.3022766113281
2010-10-14,262.92724609375
2010-10-15,260.8757019042969
2010-10-18,258.29071044921875
2010-10-19,260.26019287109375
2010-10-20,254.80299377441406
2010-10-21,263.6657409667969
2010-10-22,268.958740234375
2010-10-25,266.3327941894531
2010-10-26,257.6341552734375
2010-10-27,234.0823211669922
2010-10-28,229.65098571777344
2010-10-29,221.28062438964844
2010-11-01,216.72618103027344
2010-11-02,223.1680908203125
2010-11-03,226.45054626464844
2010-11-04,236.17495727539062
2010-11-08,231.94873046875
2010-11-09,228.9534454345703
2010-11-10,225.67092895507812
2010-11-11,225.7940673828125
2010-11-12,224.39901733398438
2010-11-15,220.25486755371094
2010-11-16,217.38267517089844
2010-11-18,217.4647674560547
2010-11-19,217.9571075439453
2010-11-22,219.5163116455078
2010-11-23,211.843505859375
2010-11-24,204.99127197265625
2010-11-25,203.47314453125
2010-11-26,197.23643493652344
2010-11-29,196.1696014404297
2010-11-30,196.74404907226562
2010-12-01,202.89871215820312
2010-12-02,212.6641387939453
2010-12-03,209.05337524414062
2010-12-06,207.1249237060547
2010-12-07,203.59625244140625
2010-12-08,192.9691619873047
2010-12-09,182.136962890625
2010-12-10,186.56838989257812
2010-12-13,196.86715698242188
2010-12-14,200.5189666748047
2010-12-15,193.54360961914062
2010-12-16,189.03018188476562
2010-12-20,189.4815673828125
2010-12-21,189.52256774902344
2010-12-22,192.68197631835938
2010-12-23,190.63040161132812
2010-12-24,188.0044403076172
2010-12-27,190.3431854248047
2010-12-28,190.0970458984375
2010-12-29,191.9434051513672
2010-12-30,191.77931213378906
2010-12-31,197.76983642578125
2011-01-03,200.1085968017578
2011-01-04,198.22116088867188
2011-01-05,197.1133575439453
2011-01-06,195.43106079101562
2011-01-07,190.99966430664062
2011-01-10,181.3163604736328
2011-01-11,175.20272827148438
2011-01-12,178.156982421875
2011-01-13,180.3316192626953
2011-01-14,177.7876739501953
2011-01-17,174.83346557617188
2011-01-18,174.7513885498047
2011-01-19,170.8944854736328
2011-01-20,181.02915954589844
2011-01-21,178.60833740234375
2011-01-24,178.52626037597656
2011-01-25,180.49578857421875
2011-01-27,180.9060516357422
2011-01-28,178.8544921875
2011-01-31,178.5672607421875
2011-02-01,178.8544921875
2011-02-02,174.341064453125
2011-02-03,177.37738037109375
2011-02-04,179.63409423828125
2011-02-07,172.20748901367188
2011-02-08,172.04336547851562
2011-02-09,169.58145141601562
2011-02-10,166.99652099609375
2011-02-11,169.25323486328125
2011-02-14,172.41259765625
2011-02-15,169.8686981201172
2011-02-16,170.0738525390625
2011-02-17,178.5672607421875
2011-02-18,183.5320587158203
2011-02-21,189.35845947265625
2011-02-22,184.7629852294922
2011-02-23,187.30690002441406
2011-02-24,185.05018615722656
2011-02-25,182.54730224609375
2011-02-28,180.53677368164062
2011-03-01,186.03497314453125
2011-03-03,190.22010803222656
2011-03-04,188.86607360839844
2011-03-07,185.99391174316406
2011-03-08,185.6656494140625
2011-03-09,186.52731323242188
2011-03-10,183.24484252929688
2011-03-11,186.73248291015625
2011-03-14,185.99391174316406
2011-03-15,189.44053649902344
2011-03-16,188.57887268066406
2011-03-17,185.09120178222656
2011-03-18,187.67617797851562
2011-03-21,187.10174560546875
2011-03-22,190.91763305664062
2011-03-23,192.84608459472656
2011-03-24,197.60572814941406
2011-03-25,203.3910675048828
2011-03-28,203.47314453125
2011-03-29,204.2117462158203
2011-03-30,206.01710510253906
2011-03-31,192.43577575683594
2011-04-01,201.62673950195312
2011-04-04,206.5094757080078
2011-04-05,213.23854064941406
2011-04-06,216.89031982421875
2011-04-07,217.58782958984375
2011-04-08,221.7729949951172
2011-04-11,230.7998504638672
2011-04-13,224.97341918945312
2011-04-15,229.85614013671875
2011-04-18,224.11175537109375
2011-04-19,221.4037322998047
2011-04-20,220.50106811523438
2011-04-21,222.14230346679688
2011-04-25,226.2864227294922
2011-04-26,223.3321990966797
2011-04-27,223.29115295410156
2011-04-28,223.1680908203125
2011-04-29,221.3627166748047
2011-05-02,213.93606567382812
2011-05-03,209.38160705566406
2011-05-04,207.6583251953125
2011-05-05,205.60675048828125
2011-05-06,203.51417541503906
2011-05-09,204.82716369628906
2011-05-10,205.11436462402344
2011-05-11,199.37002563476562
2011-05-12,197.1543426513672
2011-05-13,196.4568328857422
2011-05-16,194.6925048828125
2011-05-17,197.2774658203125
2011-05-18,196.94921875
2011-05-19,190.3431854248047
2011-05-20,190.58937072753906
2011-05-23,194.2001495361328
2011-05-24,196.21063232421875
2011-05-25,202.3242950439453
2011-05-26,201.74984741210938
2011-05-27,202.16015625
2011-05-30,199.32901000976562
2011-05-31,201.4626007080078
2011-06-01,208.3148193359375
2011-06-02,205.1553955078125
2011-06-03,205.85296630859375
2011-06-06,207.1249237060547
2011-06-07,205.60675048828125
2011-06-08,206.46841430664062
2011-06-09,211.02284240722656
2011-06-10,214.2643585205078
2011-06-13,215.08493041992188
2011-06-14,218.28536987304688
2011-06-15,216.11070251464844
2011-06-16,210.20225524902344
2011-06-17,211.26905822753906
2011-06-20,208.64305114746094
2011-06-21,205.6477813720703
2011-06-22,203.14492797851562
2011-06-23,198.9597625732422
2011-06-24,200.06756591796875
2011-06-27,204.2527618408203
2011-06-28,208.19171142578125
2011-06-29,202.4063262939453
2011-06-30,197.44158935546875
2011-07-01,201.3805389404297
2011-07-04,212.86927795410156
2011-07-05,214.83876037597656
2011-07-06,214.6746368408203
2011-07-07,211.92555236816406
2011-07-08,208.43792724609375
2011-07-11,211.884521484375
2011-07-12,207.330078125
2011-07-13,212.82823181152344
2011-07-14,216.89031982421875
2011-07-15,217.87503051757812
2011-07-18,215.9876251220703
2011-07-19,209.79196166992188
2011-07-20,204.333251953125
2011-07-21,198.52127075195312
2011-07-22,197.69097900390625
2011-07-25,191.7959442138672
2011-07-26,194.2037811279297
2011-07-27,197.48341369628906
2011-07-28,179.9228973388672
2011-07-29,181.2513427734375
2011-08-01,170.997314453125
2011-08-02,172.94845581054688
2011-08-03,169.6688690185547
2011-08-04,174.7751007080078
2011-08-05,174.85813903808594
2011-08-08,171.62001037597656
2011-08-09,170.29153442382812
2011-08-10,165.6419677734375
2011-08-11,168.2158660888672
2011-08-12,170.12551879882812
2011-08-16,171.4954833984375
2011-08-17,168.50645446777344
