Date,MANAPPURAM
2011-03-03,34.326236724853516
2011-03-04,34.17047882080078
2011-03-07,33.292510986328125
2011-03-08,33.94390106201172
2011-03-09,33.660682678222656
2011-03-10,33.504913330078125
2011-03-11,32.57029342651367
2011-03-14,33.264183044433594
2011-03-15,33.037601470947266
2011-03-16,33.78812789916992
2011-03-17,33.33498764038086
2011-03-18,33.34914779663086
2011-03-21,32.66940689086914
2011-03-22,32.82518768310547
2011-03-23,32.839351654052734
2011-03-24,33.689002990722656
2011-03-25,33.70317077636719
2011-03-28,33.689002990722656
2011-03-29,35.04846954345703
2011-03-30,35.91227722167969
2011-03-31,37.611602783203125
2011-04-01,37.2150993347168
2011-04-04,37.35670471191406
2011-04-05,38.503753662109375
2011-04-06,37.73904800415039
2011-04-07,37.2150993347168
2011-04-08,36.889404296875
2011-04-11,36.12470245361328
2011-04-13,35.88396453857422
2011-04-15,36.691139221191406
2011-04-18,35.96892547607422
2011-04-19,35.572418212890625
2011-04-20,37.526641845703125
2011-04-21,37.144290924072266
2011-04-25,37.427513122558594
2011-04-26,36.875221252441406
2011-04-27,37.69657516479492
2011-04-28,37.27173614501953
2011-04-29,37.62576675415039
2011-05-02,37.55495071411133
2011-05-03,35.75651168823242
2011-05-04,37.24341583251953
2011-05-05,37.710731506347656
2011-05-06,36.082218170166016
2011-05-09,36.082218170166016
2011-05-10,35.45914077758789
2011-05-11,35.36000442504883
2011-05-12,32.867671966552734
2011-05-13,33.1225700378418
2011-05-16,32.839351654052734
2011-05-17,32.74021911621094
2011-05-18,32.44284439086914
2011-05-19,32.00385284423828
2011-05-20,31.97553253173828
2011-05-23,31.35244369506836
2011-05-24,31.579011917114258
2011-05-25,31.225000381469727
2011-05-26,31.069215774536133
2011-05-27,31.579011917114258
2011-05-30,31.79143714904785
2011-05-31,31.649818420410156
2011-06-01,32.62693786621094
2011-06-02,33.00927734375
2011-06-03,34.86436462402344
2011-06-06,35.331668853759766
2011-06-07,33.91558837890625
2011-06-08,32.74021911621094
2011-06-09,33.22169876098633
2011-06-10,32.57029342651367
2011-06-13,32.54196548461914
2011-06-14,32.08882141113281
2011-06-15,32.37202072143555
2011-06-16,32.485321044921875
2011-06-17,32.485321044921875
2011-06-20,32.23041915893555
2011-06-21,31.918888092041016
2011-06-22,32.28706359863281
2011-06-23,31.97553253173828
2011-06-24,32.40034484863281
2011-06-27,32.711891174316406
2011-06-28,32.40034484863281
2011-06-29,32.14546585083008
2011-06-30,31.890560150146484
2011-07-01,32.25874710083008
2011-07-04,32.28706359863281
2011-07-05,32.17378234863281
2011-07-06,32.17378234863281
2011-07-07,32.23041915893555
2011-07-08,32.00385284423828
2011-07-11,32.23041915893555
2011-07-12,32.00385284423828
2011-07-13,31.692304611206055
2011-07-14,32.11714553833008
2011-07-15,32.17378234863281
2011-07-18,32.28706359863281
2011-07-19,32.28706359863281
2011-07-20,31.60733985900879
2011-07-21,31.324132919311523
2011-07-22,31.663997650146484
2011-07-25,32.655250549316406
2011-07-26,33.19337463378906
2011-07-27,34.014705657958984
2011-07-28,33.16504669189453
2011-07-29,31.182510375976562
2011-08-01,33.33498764038086
2011-08-02,32.032169342041016
2011-08-03,31.63566017150879
2011-08-04,31.43739891052246
2011-08-05,30.587770462036133
2011-08-08,29.624794006347656
2011-08-09,29.398210525512695
2011-08-10,30.487060546875
2011-08-11,30.372434616088867
2011-08-12,30.372434616088867
2011-08-16,30.372434616088867
2011-08-17,30.372434616088867
2011-08-18,29.426868438720703
2011-08-19,29.111696243286133
2011-08-22,28.68190574645996
2011-08-23,28.309412002563477
2011-08-24,27.105972290039062
2011-08-25,25.386770248413086
2011-08-26,24.727741241455078
2011-08-29,25.214855194091797
2011-08-30,28.82515525817871
2011-09-02,32.17760467529297
2011-09-05,33.23775863647461
2011-09-06,33.03718185424805
2011-09-07,32.5787353515625
2011-09-08,31.661840438842773
2011-09-09,31.71913719177246
2011-09-12,30.744945526123047
2011-09-13,30.77358055114746
2011-09-14,30.401079177856445
2011-09-15,30.658971786499023
2011-09-16,32.7793083190918
2011-09-19,33.4096794128418
2011-09-20,33.352378845214844
2011-09-21,32.89393997192383
2011-09-22,31.776453018188477
2011-09-23,31.174734115600586
2011-09-26,30.372434616088867
2011-09-27,29.79936981201172
2011-09-28,30.343791961669922
2011-09-29,29.971281051635742
2011-09-30,30.08590316772461
2011-10-03,29.79936981201172
2011-10-04,29.828020095825195
2011-10-05,29.426868438720703
2011-10-07,29.254962921142578
2011-10-10,29.627452850341797
2011-10-11,30.83087921142578
2011-10-12,31.088760375976562
2011-10-13,31.776453018188477
2011-10-14,32.349517822265625
2011-10-17,32.7793083190918
2011-10-18,32.636043548583984
2011-10-19,32.75064468383789
2011-10-20,32.55008316040039
2011-10-21,33.26641082763672
2011-10-24,32.89393997192383
2011-10-25,33.00853729248047
2011-10-28,33.69620895385742
2011-10-31,34.12601852416992
2011-11-01,34.154659271240234
2011-11-02,34.412540435791016
2011-11-03,33.638916015625
2011-11-04,34.95695877075195
2011-11-08,35.73058319091797
2011-11-09,36.56153869628906
2011-11-11,37.736328125
2011-11-14,36.4755744934082
2011-11-15,36.18904113769531
2011-11-16,35.50136184692383
2011-11-17,35.50136184692383
2011-11-18,34.26927947998047
2011-11-21,32.52143478393555
2011-11-22,31.661840438842773
2011-11-23,29.828020095825195
2011-11-24,29.856679916381836
2011-11-25,30.515705108642578
2011-11-28,31.57588005065918
2011-11-29,31.71913719177246
2011-11-30,33.15180587768555
2011-12-01,33.896785736083984
2011-12-02,33.95409393310547
2011-12-05,33.581600189208984
2011-12-07,33.52429962158203
2011-12-08,30.945524215698242
2011-12-09,31.346649169921875
2011-12-12,31.518566131591797
2011-12-13,30.257823944091797
2011-12-14,29.369579315185547
2011-12-15,26.618858337402344
2011-12-16,26.532896041870117
2011-12-19,24.699100494384766
2011-12-20,24.84235191345215
2011-12-21,26.246368408203125
2011-12-22,25.873882293701172
2011-12-23,27.048654556274414
2011-12-26,27.679035186767578
2011-12-27,26.99135398864746
2011-12-28,26.84808921813965
2011-12-29,26.647512435913086
2011-12-30,26.418291091918945
2012-01-02,26.360984802246094
2012-01-03,26.934053421020508
2012-01-04,27.764989852905273
2012-01-05,28.280746459960938
2012-01-06,28.309412002563477
2012-01-09,28.624589920043945
2012-01-10,29.283611297607422
2012-01-11,29.455533981323242
2012-01-12,31.432600021362305
2012-01-13,31.833763122558594
2012-01-16,31.833763122558594
2012-01-17,30.687631607055664
2012-01-18,30.945524215698242
2012-01-19,31.403947830200195
2012-01-20,31.604515075683594
2012-01-23,31.260690689086914
2012-01-24,31.633176803588867
2012-01-25,31.633176803588867
2012-01-27,31.89106559753418
2012-01-30,31.48990249633789
2012-01-31,32.664695739746094
2012-02-01,33.00853729248047
2012-02-02,33.72486877441406
2012-02-03,33.72486877441406
2012-02-06,32.32085418701172
2012-02-07,25.873882293701172
2012-02-08,28.280746459960938
2012-02-09,26.246368408203125
2012-02-10,26.96269989013672
2012-02-13,26.586212158203125
2012-02-14,25.109195709228516
2012-02-15,25.833213806152344
2012-02-16,27.281269073486328
2012-02-17,26.731021881103516
2012-02-21,26.238670349121094
2012-02-22,26.151796340942383
2012-02-23,25.514652252197266
2012-02-24,25.022314071655273
2012-02-27,24.26933479309082
2012-02-28,24.32723617553711
2012-02-29,24.066591262817383
2012-03-01,24.124521255493164
2012-03-02,24.124521255493164
2012-03-05,23.603221893310547
2012-03-06,23.458412170410156
2012-03-07,22.41582679748535
2012-03-09,22.41582679748535
2012-03-12,22.58959197998047
2012-03-13,25.630491256713867
2012-03-14,26.70205307006836
2012-03-15,27.078540802001953
2012-03-16,26.09386444091797
2012-03-19,26.06490707397461
2012-03-20,25.833213806152344
2012-03-21,26.180749893188477
2012-03-22,21.373228073120117
2012-03-23,21.054656982421875
2012-03-26,18.795698165893555
2012-03-27,17.347652435302734
2012-03-28,17.81102180480957
2012-03-29,17.666217803955078
2012-03-30,17.637256622314453
2012-04-02,18.36127471923828
2012-04-03,20.185823440551758
2012-04-04,20.79401206970215
2012-04-09,19.925174713134766
2012-04-10,20.388551712036133
2012-04-11,19.780372619628906
2012-04-12,19.809328079223633
2012-04-13,19.201152801513672
2012-04-16,19.664520263671875
2012-04-17,18.506078720092773
2012-04-18,17.81102180480957
2012-04-19,17.69517707824707
2012-04-20,17.376605987548828
2012-04-23,17.463489532470703
2012-04-24,17.289722442626953
2012-04-25,17.347652435302734
2012-04-26,17.579330444335938
2012-04-27,17.60828971862793
2012-04-30,17.40556526184082
2012-05-02,16.768428802490234
2012-05-03,16.218168258666992
2012-05-04,15.175572395324707
2012-05-07,15.030768394470215
2012-05-08,13.988165855407715
2012-05-09,12.105700492858887
2012-05-10,11.700244903564453
2012-05-11,13.35102653503418
2012-05-14,13.669593811035156
2012-05-15,13.495827674865723
2012-05-16,13.843358993530273
2012-05-17,14.190899848937988
2012-05-18,13.611677169799805
2012-05-21,13.959208488464355
2012-05-22,13.466869354248047
2012-05-23,12.945574760437012
2012-05-24,12.598044395446777
2012-05-25,12.540116310119629
2012-05-28,12.65595817565918
2012-05-29,12.65595817565918
2012-05-30,12.076744079589844
2012-05-31,11.816092491149902
2012-06-01,11.816092491149902
2012-06-04,12.482197761535645
2012-06-05,12.424274444580078
2012-06-06,12.598044395446777
2012-06-07,12.771801948547363
2012-06-08,12.65595817565918
2012-06-11,12.858691215515137
2012-06-12,12.829727172851562
2012-06-13,12.916606903076172
2012-06-14,12.598044395446777
2012-06-15,12.626997947692871
2012-06-18,12.598044395446777
2012-06-19,12.742847442626953
2012-06-20,13.322068214416504
2012-06-21,13.322068214416504
2012-06-22,14.219854354858398
2012-06-25,15.754793167114258
2012-06-26,17.52140998840332
2012-06-27,19.114274978637695
2012-06-28,18.56401252746582
2012-06-29,18.187517166137695
2012-07-02,17.69517707824707
2012-07-03,17.897903442382812
2012-07-04,17.666217803955078
2012-07-05,18.332319259643555
2012-07-06,17.897903442382812
2012-07-09,18.91154670715332
2012-07-10,19.664520263671875
2012-07-11,19.722442626953125
2012-07-12,19.345949172973633
2012-07-13,19.143226623535156
2012-07-16,19.143226623535156
2012-07-17,18.506078720092773
2012-07-18,18.332319259643555
2012-07-19,18.506078720092773
2012-07-20,18.30335807800293
2012-07-23,18.506078720092773
2012-07-24,18.56401252746582
2012-07-25,18.534114837646484
2012-07-26,18.414539337158203
2012-07-27,18.564008712768555
2012-07-30,18.354745864868164
2012-07-31,20.05869483947754
2012-08-01,20.477203369140625
2012-08-02,20.716350555419922
2012-08-03,19.939119338989258
2012-08-06,19.640180587768555
2012-08-07,19.610288619995117
2012-08-08,20.148378372192383
2012-08-09,20.0288028717041
2012-08-10,20.208162307739258
2012-08-13,20.238056182861328
2012-08-14,19.96900749206543
2012-08-16,21.553375244140625
2012-08-17,21.97189712524414
2012-08-21,21.314233779907227
2012-08-22,20.77614402770996
2012-08-23,21.553375244140625
2012-08-24,21.9121036529541
2012-08-27,21.792531967163086
2012-08-28,21.97189712524414
2012-08-29,20.208162307739258
2012-08-30,20.2679443359375
2012-08-31,20.507102966308594
2012-09-03,20.835933685302734
2012-09-04,20.865827560424805
2012-09-05,20.77614402770996
2012-09-06,20.686464309692383
2012-09-07,21.194650650024414
2012-09-10,22.270832061767578
2012-09-11,22.450197219848633
2012-09-12,22.121362686157227
2012-09-13,22.509979248046875
2012-09-14,22.958393096923828
2012-09-17,22.808916091918945
2012-09-18,22.719242095947266
2012-09-20,22.599653244018555
2012-09-21,23.466575622558594
2012-09-24,23.167638778686523
2012-09-25,23.97476577758789
2012-09-26,23.137754440307617
2012-09-27,23.227432250976562
2012-09-28,23.765512466430664
2012-10-01,23.855194091796875
2012-10-03,23.586164474487305
2012-10-04,23.91498374938965
2012-10-05,23.91498374938965
2012-10-08,24.24381446838379
2012-10-09,25.050952911376953
2012-10-10,24.48295783996582
2012-10-11,24.393281936645508
2012-10-12,24.30359649658203
2012-10-15,24.841686248779297
2012-10-16,24.692222595214844
2012-10-17,24.632436752319336
2012-10-18,24.48295783996582
2012-10-19,23.765512466430664
2012-10-22,23.705734252929688
2012-10-23,23.10785675048828
2012-10-25,22.390409469604492
2012-10-29,22.65945053100586
2012-10-30,21.97189712524414
2012-10-31,22.03167724609375
2012-11-01,21.702852249145508
2012-11-02,21.822425842285156
2012-11-05,21.553375244140625
2012-11-06,21.94199562072754
2012-11-07,22.509979248046875
2012-11-08,22.77901268005371
2012-11-09,19.640180587768555
2012-11-12,18.683584213256836
2012-11-15,19.75975799560547
2012-11-16,19.610288619995117
2012-11-19,19.251564025878906
2012-11-20,18.922731399536133
2012-11-21,19.520612716674805
2012-11-22,19.909223556518555
2012-11-23,21.314233779907227
2012-11-26,21.6430606842041
2012-11-27,21.76263999938965
2012-11-29,22.121362686157227
2012-11-30,21.852317810058594
2012-12-03,21.76263999938965
2012-12-04,21.49359893798828
2012-12-05,21.58327293395996
2012-12-06,21.882211685180664
2012-12-07,21.94199562072754
2012-12-10,21.822425842285156
2012-12-11,21.523487091064453
2012-12-12,21.194650650024414
2012-12-13,21.6430606842041
2012-12-14,21.553375244140625
2012-12-17,21.43380355834961
2012-12-18,21.3740177154541
2012-12-19,21.463706970214844
2012-12-20,21.314233779907227
2012-12-21,20.835933685302734
2012-12-24,20.746246337890625
2012-12-26,20.417417526245117
2012-12-27,20.656570434570312
2012-12-28,20.38752555847168
2012-12-31,20.208162307739258
2013-01-01,20.178268432617188
2013-01-02,20.238056182861328
2013-01-03,24.273710250854492
2013-01-04,25.887968063354492
2013-01-07,26.127119064331055
2013-01-08,26.964153289794922
2013-01-09,27.20328712463379
2013-01-10,26.575525283813477
2013-01-11,25.559146881103516
2013-01-14,26.186914443969727
2013-01-15,26.396162033081055
2013-01-16,26.575525283813477
2013-01-17,26.784786224365234
2013-01-18,26.246702194213867
2013-01-21,26.426055908203125
2013-01-22,25.678722381591797
2013-01-23,25.678722381591797
2013-01-24,23.82530403137207
2013-01-25,25.170520782470703
2013-01-28,25.947751998901367
2013-01-29,25.319978713989258
2013-01-30,25.947751998901367
2013-01-31,26.03743553161621
2013-02-01,25.97765350341797
2013-02-04,25.828189849853516
2013-02-05,25.170520782470703
2013-02-06,25.409671783447266
2013-02-07,23.287216186523438
2013-02-08,22.569766998291016
2013-02-11,22.719242095947266
2013-02-12,22.36051368713379
2013-02-13,22.151254653930664
2013-02-14,21.01529312133789
2013-02-15,22.03167724609375
2013-02-18,21.67295265197754
2013-02-19,22.24094009399414
2013-02-20,22.36051368713379
2013-02-21,21.553375244140625
2013-02-22,21.58327293395996
2013-02-25,21.463706970214844
2013-02-26,20.955509185791016
2013-02-27,20.835933685302734
2013-02-28,20.746246337890625
2013-03-01,20.656570434570312
2013-03-04,20.447311401367188
2013-03-05,20.59678077697754
2013-03-06,20.955509185791016
2013-03-07,20.716350555419922
2013-03-08,21.045183181762695
2013-03-11,21.075082778930664
2013-03-12,20.77614402770996
2013-03-13,20.238056182861328
2013-03-14,20.536989212036133
2013-03-15,20.447311401367188
2013-03-18,20.686464309692383
2013-03-19,16.561128616333008
2013-03-20,14.319097518920898
2013-03-21,14.25931453704834
2013-03-22,15.024911880493164
2013-03-25,14.131707191467285
2013-03-26,13.972213745117188
2013-03-28,13.78081226348877
2013-04-01,14.163614273071289
2013-04-02,14.418807983398438
2013-04-03,13.812707901000977
2013-04-04,12.855705261230469
2013-04-05,13.110909461975098
2013-04-08,12.504810333251953
2013-04-09,12.728108406066895
2013-04-10,12.600509643554688
2013-04-11,12.600509643554688
2013-04-12,12.313407897949219
2013-04-15,11.101207733154297
2013-04-16,10.016606330871582
2013-04-17,9.793305397033691
2013-04-18,10.271807670593262
2013-04-22,10.782207489013672
2013-04-23,11.260704040527344
2013-04-25,11.324507713317871
2013-04-26,11.324507713317871
2013-04-29,11.29260540008545
2013-04-30,11.069305419921875
2013-05-02,10.846010208129883
2013-05-03,10.846010208129883
2013-05-06,10.782207489013672
2013-05-07,10.782207489013672
2013-05-08,10.846010208129883
2013-05-09,10.52701187133789
2013-05-10,10.176109313964844
2013-05-13,10.208008766174316
2013-05-14,10.144206047058105
2013-05-15,10.208008766174316
2013-05-16,9.570005416870117
2013-05-17,9.889007568359375
2013-05-20,10.016606330871582
2013-05-21,10.46320629119873
2013-05-22,11.228806495666504
2013-05-23,10.814104080200195
2013-05-24,10.782207489013672
2013-05-27,10.846010208129883
2013-05-28,10.782207489013672
2013-05-29,10.97360897064209
2013-05-30,10.941709518432617
2013-05-31,11.165009498596191
2013-06-03,11.005510330200195
2013-06-04,10.814104080200195
2013-06-05,10.814104080200195
2013-06-06,10.71840763092041
2013-06-07,10.654605865478516
2013-06-10,10.71840763092041
2013-06-11,10.048507690429688
2013-06-12,9.697606086730957
2013-06-13,9.538105964660645
2013-06-14,9.251005172729492
2013-06-17,9.442405700683594
2013-06-18,9.442405700683594
2013-06-19,9.410507202148438
2013-06-20,9.05960750579834
2013-06-21,8.485407829284668
2013-06-24,7.656006336212158
2013-06-25,6.571404933929443
2013-06-26,6.762805938720703
2013-06-27,7.018006324768066
2013-06-28,6.762805938720703
2013-07-01,6.922303199768066
2013-07-02,6.922303199768066
2013-07-03,6.571404933929443
2013-07-04,6.82660436630249
2013-07-05,6.794703483581543
2013-07-08,6.730906009674072
2013-07-09,6.762805938720703
2013-07-10,6.507604598999023
2013-07-11,6.475704669952393
2013-07-12,6.507604598999023
2013-07-15,6.443803787231445
2013-07-16,6.475704669952393
2013-07-17,6.82660436630249
2013-07-18,7.496506690979004
2013-07-19,8.230204582214355
2013-07-22,8.61301040649414
2013-07-23,9.027706146240234
2013-07-24,9.474306106567383
2013-07-25,9.92090892791748
2013-07-26,9.442405700683594
2013-07-29,8.995805740356445
2013-07-30,8.54920482635498
2013-07-31,8.134505271911621
2013-08-01,7.751706600189209
2013-08-02,7.815507411956787
2013-08-05,8.166406631469727
2013-08-06,8.230204582214355
2013-08-07,7.9431071281433105
2013-08-08,7.9431071281433105
2013-08-12,8.294007301330566
2013-08-13,8.708709716796875
2013-08-14,8.517304420471191
2013-08-16,8.676806449890137
2013-08-19,9.091503143310547
2013-08-20,9.538105964660645
2013-08-21,9.410507202148438
2013-08-22,10.191883087158203
2013-08-23,10.395722389221191
2013-08-26,10.905312538146973
2013-08-27,11.448884963989258
2013-08-28,11.992445945739746
2013-08-29,12.569991111755371
2013-08-30,12.63793659210205
2013-09-02,12.841769218444824
2013-09-03,12.230259895324707
2013-09-04,11.618745803833008
2013-09-05,11.17710018157959
2013-09-06,11.686694145202637
2013-09-10,11.516824722290039
2013-09-11,11.856560707092285
2013-09-12,11.754639625549316
2013-09-13,11.516824722290039
2013-09-16,11.007233619689941
2013-09-17,10.463667869567871
2013-09-18,9.954071998596191
2013-09-19,10.429693222045898
2013-09-20,10.02202033996582
2013-09-23,10.191883087158203
2013-09-24,10.15791130065918
2013-09-25,10.15791130065918
2013-09-26,9.988044738769531
2013-09-27,9.988044738769531
2013-09-30,9.852152824401855
2013-10-01,10.02202033996582
2013-10-03,10.49764347076416
2013-10-04,10.429693222045898
2013-10-07,10.565587997436523
2013-10-08,10.59956169128418
2013-10-09,10.531614303588867
2013-10-10,10.463667869567871
2013-10-11,10.259833335876465
2013-10-14,10.293803215026855
2013-10-15,10.327775001525879
2013-10-17,10.225857734680176
2013-10-18,10.191883087158203
2013-10-21,10.191883087158203
2013-10-22,10.123937606811523
2013-10-23,10.361746788024902
2013-10-24,10.361746788024902
2013-10-25,10.191883087158203
2013-10-28,10.701478958129883
2013-10-29,10.59956169128418
2013-10-30,10.633532524108887
2013-10-31,10.871345520019531
2013-11-01,10.49764347076416
2013-11-05,10.97326374053955
2013-11-06,11.516824722290039
2013-11-07,11.482855796813965
2013-11-08,11.414909362792969
2013-11-11,11.686694145202637
2013-11-12,11.448884963989258
2013-11-13,10.701478958129883
2013-11-14,10.565587997436523
2013-11-18,10.837371826171875
2013-11-19,10.735452651977539
2013-11-20,11.109156608581543
2013-11-21,10.701478958129883
2013-11-22,10.871345520019531
2013-11-25,10.976208686828613
2013-11-26,10.836387634277344
2013-11-27,10.591697692871094
2013-11-28,10.836387634277344
2013-11-29,11.430639266967773
2013-12-02,11.850117683410645
2013-12-03,11.605423927307129
2013-12-04,11.290816307067871
2013-12-05,11.255861282348633
2013-12-06,11.185948371887207
2013-12-09,11.290816307067871
2013-12-10,11.185948371887207
2013-12-11,11.150992393493652
2013-12-12,11.185948371887207
2013-12-13,10.521781921386719
2013-12-16,10.55673885345459
2013-12-17,10.416913986206055
2013-12-18,10.661605834960938
2013-12-19,10.486824989318848
2013-12-20,10.416913986206055
2013-12-23,10.521781921386719
2013-12-24,10.451870918273926
2013-12-26,11.150992393493652
2013-12-27,11.150992393493652
2013-12-30,10.836387634277344
2013-12-31,10.941255569458008
2014-01-01,11.011164665222168
2014-01-02,10.661605834960938
2014-01-03,10.906298637390137
2014-01-06,10.976208686828613
2014-01-07,10.626648902893066
2014-01-08,10.591697692871094
2014-01-09,12.68906021118164
2014-01-10,14.716512680053711
2014-01-13,14.401910781860352
2014-01-14,14.017390251159668
2014-01-15,14.64660358428955
2014-01-16,14.611642837524414
2014-01-17,14.157215118408203
2014-01-20,13.807656288146973
2014-01-21,14.47182559967041
2014-01-22,14.576685905456543
2014-01-23,14.576685905456543
2014-01-24,14.5067720413208
2014-01-27,13.982429504394531
2014-01-28,14.087300300598145
2014-01-29,13.877564430236816
2014-01-30,13.318268775939941
2014-01-31,13.807656288146973
2014-02-03,13.56296443939209
2014-02-04,13.737743377685547
2014-02-05,13.772698402404785
2014-02-06,14.262084007263184
2014-02-07,14.68155574798584
2014-02-10,14.856332778930664
2014-02-11,16.604141235351562
2014-02-12,16.988658905029297
2014-02-13,15.345726013183594
2014-02-14,15.835108757019043
2014-02-17,16.499271392822266
2014-02-18,16.142911911010742
2014-02-19,16.000375747680664
2014-02-20,15.929109573364258
2014-02-21,15.572750091552734
2014-02-24,15.786561012268066
2014-02-25,16.21418571472168
2014-02-26,16.356731414794922
2014-02-28,16.142911911010742
2014-03-03,15.964744567871094
2014-03-04,16.107282638549805
2014-03-05,16.107282638549805
2014-03-06,16.142911911010742
2014-03-07,15.786561012268066
2014-03-10,16.28545570373535
2014-03-11,16.000375747680664
2014-03-12,15.679654121398926
2014-03-13,15.822196006774902
2014-03-14,15.501472473144531
2014-03-18,15.394572257995605
2014-03-19,15.109481811523438
2014-03-20,15.252029418945312
2014-03-21,14.931310653686523
2014-03-24,15.252029418945312
2014-03-25,15.465841293334961
2014-03-26,15.644022941589355
2014-03-27,15.537116050720215
2014-03-28,15.465841293334961
2014-03-31,15.323299407958984
2014-04-01,15.287663459777832
2014-04-02,15.572750091552734
