Date,JKTYRE
2004-10-06,9.11370849609375
2004-10-07,9.170669555664062
2004-10-08,9.20627212524414
2004-10-11,8.786187171936035
2004-10-12,8.586824417114258
2004-10-13,8.586824417114258
2004-10-14,8.736346244812012
2004-10-15,8.686503410339355
2004-10-18,8.46578311920166
2004-10-19,8.565463066101074
2004-10-20,8.47290325164795
2004-10-21,8.358981132507324
2004-10-22,8.358981132507324
2004-10-25,8.309139251708984
2004-10-26,8.145377159118652
2004-10-27,8.230820655822754
2004-10-28,8.430182456970215
2004-10-29,8.21657943725586
2004-11-01,8.116899490356445
2004-11-02,8.480022430419922
2004-11-03,8.658023834228516
2004-11-04,8.693624496459961
2004-11-05,8.786187171936035
2004-11-08,8.935711860656738
2004-11-09,8.935711860656738
2004-11-10,8.921466827392578
2004-11-11,8.971308708190918
2004-11-12,8.850266456604004
2004-11-15,8.850266456604004
2004-11-16,9.149312973022461
2004-11-17,9.291712760925293
2004-11-18,9.142190933227539
2004-11-19,8.900107383728027
2004-11-22,9.199150085449219
2004-11-23,9.341552734375
2004-11-24,10.502126693725586
2004-11-25,10.64452838897705
2004-11-26,10.64452838897705
2004-11-29,10.8723726272583
2004-11-30,10.373964309692383
2004-12-01,10.309884071350098
2004-12-02,10.359724044799805
2004-12-03,10.80117130279541
2004-12-06,10.46652603149414
2004-12-07,10.373964309692383
2004-12-08,10.295642852783203
2004-12-09,10.309884071350098
2004-12-10,10.972051620483398
2004-12-13,11.506060600280762
2004-12-14,12.1112642288208
2004-12-15,11.477580070495605
2004-12-16,11.584380149841309
2004-12-17,11.33517837524414
2004-12-20,11.2853364944458
2004-12-21,11.328055381774902
2004-12-22,11.043254852294922
2004-12-23,11.33517837524414
2004-12-24,11.541657447814941
2004-12-27,11.612860679626465
2004-12-28,11.463339805603027
2004-12-29,11.13581371307373
2004-12-30,10.90085220336914
2004-12-31,11.164295196533203
2005-01-03,11.114452362060547
2005-01-04,11.563019752502441
2005-01-05,10.90085220336914
2005-01-06,11.128691673278809
2005-01-07,11.164295196533203
2005-01-10,11.157175064086914
2005-01-11,10.8723726272583
2005-01-12,10.516368865966797
2005-01-13,10.92933177947998
2005-01-14,10.687250137329102
2005-01-17,10.245803833007812
2005-01-18,10.288524627685547
2005-01-19,10.409565925598145
2005-01-20,10.117640495300293
2005-01-24,9.961000442504883
2005-01-25,9.519556045532227
2005-01-27,9.469714164733887
2005-01-28,9.775877952575684
2005-01-31,9.569395065307617
2005-02-01,9.576516151428223
2005-02-02,9.434114456176758
2005-02-03,9.612114906311035
2005-02-04,9.91115951538086
2005-02-07,10.338366508483887
2005-02-08,10.8082914352417
2005-02-09,12.353349685668945
2005-02-10,12.153985023498535
2005-02-11,11.797983169555664
2005-02-14,11.463339805603027
2005-02-15,11.619979858398438
2005-02-16,11.6983003616333
2005-02-17,11.563019752502441
2005-02-18,11.29245662689209
2005-02-21,11.463339805603027
2005-02-22,11.684061050415039
2005-02-23,11.67694091796875
2005-02-24,11.783740043640137
2005-02-25,12.153985023498535
2005-02-28,14.076410293579102
2005-03-01,13.029754638671875
2005-03-02,13.093836784362793
2005-03-03,13.015518188476562
2005-03-04,14.204571723937988
2005-03-07,14.589055061340332
2005-03-08,14.745698928833008
2005-03-09,14.254411697387695
2005-03-10,14.190333366394043
2005-03-11,13.748886108398438
2005-03-14,13.75600528717041
2005-03-15,14.240172386169434
2005-03-16,14.40393352508545
2005-03-17,13.805849075317383
2005-03-18,13.464082717895508
2005-03-21,14.11913013458252
2005-03-22,13.221996307373047
2005-03-23,12.844635963439941
2005-03-24,14.339852333068848
2005-03-28,13.763126373291016
2005-03-29,12.965675354003906
2005-03-30,13.542403221130371
2005-03-31,13.70616626739502
2005-04-01,13.869925498962402
2005-04-04,13.627842903137207
2005-04-05,13.699047088623047
2005-04-06,16.418914794921875
2005-04-07,15.536026954650879
2005-04-08,15.742508888244629
2005-04-11,15.407866477966309
2005-04-12,15.336666107177734
2005-04-13,15.073220252990723
2005-04-15,14.112008094787598
2005-04-18,13.877046585083008
2005-04-19,13.841447830200195
2005-04-20,15.229863166809082
2005-04-21,15.592984199523926
2005-04-22,15.080344200134277
2005-04-25,15.051862716674805
2005-04-26,15.735391616821289
2005-04-27,15.628591537475586
2005-04-28,15.151542663574219
2005-04-29,14.788419723510742
2005-05-02,14.06928825378418
2005-05-03,13.941128730773926
2005-05-04,13.71328353881836
2005-05-05,13.869925498962402
2005-05-06,13.905527114868164
2005-05-09,14.475133895874023
2005-05-10,14.168968200683594
2005-05-11,14.06217098236084
2005-05-12,14.14049243927002
2005-05-13,14.183212280273438
2005-05-16,14.09065055847168
2005-05-17,13.798727989196777
2005-05-18,13.934009552001953
2005-05-19,14.126250267028809
2005-05-20,14.532094955444336
2005-05-23,14.873857498168945
2005-05-24,15.051862716674805
2005-05-25,15.25122356414795
2005-05-26,14.859624862670898
2005-05-27,14.581934928894043
2005-05-30,14.667379379272461
2005-05-31,15.10882568359375
2005-06-01,15.123063087463379
2005-06-02,15.827949523925781
2005-06-03,15.614352226257324
2005-06-06,15.457706451416016
2005-06-07,16.25515365600586
2005-06-08,15.792354583740234
2005-06-09,15.393624305725098
2005-06-10,15.350905418395996
2005-06-13,15.31530475616455
2005-06-14,15.236984252929688
2005-06-15,15.464826583862305
2005-06-16,14.75281810760498
2005-06-17,14.304254531860352
2005-06-20,14.40393352508545
2005-06-21,14.332731246948242
2005-06-22,14.14049243927002
2005-06-23,14.076410293579102
2005-06-24,14.254411697387695
2005-06-27,13.96248722076416
2005-06-28,13.691926002502441
2005-06-29,13.848569869995117
2005-06-30,13.784483909606934
2005-07-01,13.969610214233398
2005-07-04,14.553459167480469
2005-07-05,14.824017524719238
2005-07-06,14.617536544799805
2005-07-07,14.539216995239258
2005-07-08,14.290010452270508
2005-07-11,14.161849975585938
2005-07-12,13.88416576385498
2005-07-13,14.510734558105469
2005-07-14,14.411052703857422
2005-07-15,14.425294876098633
2005-07-18,14.880977630615234
2005-07-19,14.80977725982666
2005-07-20,14.767058372497559
2005-07-21,14.816896438598633
2005-07-22,14.86673641204834
2005-07-25,15.115939140319824
2005-07-26,15.044739723205566
2005-07-27,15.25122356414795
2005-07-28,15.25122356414795
2005-07-29,15.030500411987305
2005-08-01,14.952178955078125
2005-08-02,15.058981895446777
2005-08-03,15.058981895446777
2005-08-04,15.066102981567383
2005-08-05,15.080344200134277
2005-08-08,15.058981895446777
2005-08-09,14.888099670410156
2005-08-10,15.578743934631348
2005-08-11,15.585869789123535
2005-08-12,16.26227378845215
2005-08-16,16.58268165588379
2005-08-17,18.02805519104004
2005-08-18,17.408613204956055
2005-08-19,17.679174423217773
2005-08-22,18.14198112487793
2005-08-23,17.380130767822266
2005-08-24,17.187889099121094
2005-08-25,17.7930965423584
2005-08-26,17.750375747680664
2005-08-29,17.672054290771484
2005-08-30,18.24166488647461
2005-08-31,17.921253204345703
2005-09-01,17.223487854003906
2005-09-02,16.90308380126953
2005-09-05,16.839006423950195
2005-09-06,16.888845443725586
2005-09-08,16.646766662597656
2005-09-09,16.682363510131836
2005-09-12,16.73932456970215
2005-09-13,18.06365966796875
2005-09-14,17.935497283935547
2005-09-15,17.764616012573242
2005-09-16,18.120624542236328
2005-09-19,17.878536224365234
2005-09-20,17.223487854003906
2005-09-21,15.827949523925781
2005-09-22,14.524974822998047
2005-09-23,15.180021286010742
2005-09-26,15.699787139892578
2005-09-27,15.642828941345215
2005-09-28,15.457706451416016
2005-09-29,15.03762149810791
2005-09-30,14.724340438842773
2005-10-03,15.080344200134277
2005-10-04,14.738578796386719
2005-10-05,14.795536994934082
2005-10-06,14.510734558105469
2005-10-07,14.389693260192871
2005-10-10,14.439536094665527
2005-10-11,14.354095458984375
2005-10-13,14.389693260192871
2005-10-14,13.941128730773926
2005-10-17,13.449840545654297
2005-10-18,14.06928825378418
2005-10-19,13.449840545654297
2005-10-20,12.566950798034668
2005-10-21,12.78055477142334
2005-10-24,12.730714797973633
2005-10-25,12.865992546081543
2005-10-26,12.994157791137695
2005-10-27,12.659512519836426
2005-10-28,12.232307434082031
2005-10-31,11.968866348266602
2005-11-02,12.666634559631348
2005-11-04,12.666634559631348
2005-11-07,12.979917526245117
2005-11-08,12.965675354003906
2005-11-09,12.72359561920166
2005-11-10,13.271839141845703
2005-11-11,13.229121208190918
2005-11-14,12.816153526306152
2005-11-16,12.794793128967285
2005-11-17,12.794793128967285
2005-11-18,12.965675354003906
2005-11-21,12.72359561920166
2005-11-22,12.951435089111328
2005-11-23,13.236242294311523
2005-11-24,13.200641632080078
2005-11-25,13.143677711486816
2005-11-28,12.987038612365723
2005-11-29,13.143677711486816
2005-11-30,14.055052757263184
2005-12-01,14.055052757263184
2005-12-02,14.60329818725586
2005-12-05,15.222747802734375
2005-12-06,16.611160278320312
2005-12-07,16.468759536743164
2005-12-08,17.102447509765625
2005-12-09,17.37300682067871
2005-12-12,17.365890502929688
2005-12-13,17.558130264282227
2005-12-14,17.344533920288086
2005-12-15,16.803403854370117
2005-12-16,17.095325469970703
2005-12-19,17.28045082092285
2005-12-20,16.86036491394043
2005-12-21,16.67523765563965
2005-12-22,16.69660186767578
2005-12-23,16.141237258911133
2005-12-26,15.706907272338867
2005-12-27,15.920514106750488
2005-12-28,15.393624305725098
2005-12-29,15.379385948181152
2005-12-30,15.849310874938965
2006-01-02,16.361957550048828
2006-01-03,16.73220443725586
2006-01-04,16.73220443725586
2006-01-05,16.340599060058594
2006-01-06,16.070035934448242
2006-01-09,16.39755630493164
2006-01-10,16.098512649536133
2006-01-12,15.614352226257324
2006-01-13,15.806593894958496
2006-01-16,15.279702186584473
2006-01-17,15.835071563720703
2006-01-18,15.372265815734863
2006-01-19,15.742508888244629
2006-01-20,15.813712120056152
2006-01-23,15.820830345153809
2006-01-24,17.109567642211914
2006-01-25,17.102447509765625
2006-01-27,17.25908660888672
2006-01-30,17.244850158691406
2006-01-31,17.323169708251953
2006-02-01,17.330291748046875
2006-02-02,17.308929443359375
2006-02-03,17.465572357177734
2006-02-06,17.380130767822266
2006-02-07,17.380130767822266
2006-02-08,17.401493072509766
2006-02-10,17.921253204345703
2006-02-13,18.31998062133789
2006-02-14,18.81838607788086
2006-02-15,18.562063217163086
2006-02-16,18.640382766723633
2006-02-17,18.51934051513672
2006-02-20,18.512222290039062
2006-02-21,18.298625946044922
2006-02-22,18.042301177978516
2006-02-23,17.18076515197754
2006-02-24,16.86748695373535
2006-02-27,17.13092613220215
2006-02-28,17.081087112426758
2006-03-01,17.88565444946289
2006-03-02,17.45132827758789
2006-03-03,16.767797470092773
2006-03-06,16.39755630493164
2006-03-07,16.05579376220703
2006-03-08,15.671310424804688
2006-03-09,15.543147087097168
2006-03-10,15.471945762634277
2006-03-13,15.151542663574219
2006-03-14,14.98066234588623
2006-03-16,15.073220252990723
2006-03-17,15.087461471557617
2006-03-20,15.215624809265137
2006-03-21,14.524974822998047
2006-03-22,14.60329818725586
2006-03-23,14.368332862854004
2006-03-24,14.375452995300293
2006-03-27,14.1974515914917
2006-03-28,14.567693710327148
2006-03-29,14.68873119354248
2006-03-30,15.770990371704102
2006-03-31,15.279702186584473
2006-04-03,15.827949523925781
2006-04-04,15.678431510925293
2006-04-05,16.29787826538086
2006-04-07,16.091392517089844
2006-04-10,17.230613708496094
2006-04-12,17.045488357543945
2006-04-13,16.853242874145508
2006-04-17,17.13092613220215
2006-04-18,16.725086212158203
2006-04-19,16.482999801635742
2006-04-20,16.596920013427734
2006-04-21,16.119873046875
2006-04-24,15.970355987548828
2006-04-25,15.5217866897583
2006-04-26,15.685551643371582
2006-04-27,15.671310424804688
2006-04-28,15.301064491271973
2006-05-02,16.703723907470703
2006-05-03,17.465572357177734
2006-05-04,17.052610397338867
2006-05-05,16.568443298339844
2006-05-08,16.79627799987793
2006-05-09,16.839006423950195
2006-05-10,16.66100311279297
2006-05-11,16.547082901000977
2006-05-12,16.141237258911133
2006-05-15,16.098512649536133
2006-05-16,15.600107192993164
2006-05-17,15.934749603271484
2006-05-18,15.201383590698242
2006-05-19,13.250480651855469
2006-05-22,14.202200889587402
2006-05-23,11.961743354797363
2006-05-24,12.339110374450684
2006-05-25,12.467270851135254
2006-05-26,12.915836334228516
2006-05-29,13.357280731201172
2006-05-30,13.357280731201172
2006-05-31,12.730714797973633
2006-06-01,12.744951248168945
2006-06-02,12.445910453796387
2006-06-05,12.225187301635742
2006-06-06,11.826461791992188
2006-06-07,11.826461791992188
2006-06-08,9.483955383300781
2006-06-09,9.483955383300781
2006-06-12,10.836770057678223
2006-06-13,10.680130004882812
2006-06-14,10.680130004882812
2006-06-15,10.687250137329102
2006-06-16,10.90085220336914
2006-06-19,11.050374031066895
2006-06-20,11.605740547180176
2006-06-21,11.669821739196777
2006-06-22,11.997344970703125
2006-06-23,12.339110374450684
2006-06-26,11.890543937683105
2006-06-27,11.797983169555664
2006-06-28,11.598621368408203
2006-06-29,11.591501235961914
2006-06-30,11.854942321777344
2006-07-03,11.826461791992188
2006-07-04,11.534540176391602
2006-07-05,11.840703010559082
2006-07-06,12.025823593139648
2006-07-07,11.477580070495605
2006-07-10,11.598621368408203
2006-07-11,11.748140335083008
2006-07-12,11.456219673156738
2006-07-13,11.49181842803955
2006-07-14,11.320934295654297
2006-07-17,10.964932441711426
2006-07-18,11.100215911865234
2006-07-19,10.57332992553711
2006-07-20,10.794049263000488
2006-07-21,10.473647117614746
2006-07-24,10.352605819702148
2006-07-25,11.06461238861084
2006-07-26,11.171414375305176
2006-07-27,11.192774772644043
2006-07-28,11.648462295532227
2006-07-31,11.655583381652832
2006-08-01,11.812220573425293
2006-08-02,11.705422401428223
2006-08-03,12.994157791137695
2006-08-04,12.680871963500977
2006-08-07,14.055052757263184
2006-08-08,14.731460571289062
2006-08-09,15.977473258972168
2006-08-10,15.820830345153809
2006-08-11,16.027315139770508
2006-08-14,15.685551643371582
2006-08-16,15.400745391845703
2006-08-17,15.279702186584473
2006-08-18,15.123063087463379
2006-08-21,15.016263008117676
2006-08-22,14.560578346252441
2006-08-23,14.788419723510742
2006-08-24,14.724340438842773
2006-08-25,16.084272384643555
2006-08-28,16.35483741760254
2006-08-29,16.19819450378418
2006-08-30,16.36907386779785
2006-08-31,16.070035934448242
2006-09-01,16.23379898071289
2006-09-04,16.340599060058594
2006-09-05,16.568443298339844
2006-09-06,17.109567642211914
2006-09-07,16.910202026367188
2006-09-08,18.334218978881836
2006-09-11,17.23772621154785
2006-09-12,17.714771270751953
2006-09-13,18.903827667236328
2006-09-14,19.544639587402344
2006-09-15,19.252714157104492
2006-09-18,19.03199005126953
2006-09-19,18.82550811767578
2006-09-20,18.79702377319336
2006-09-21,18.62614631652832
2006-09-22,18.590545654296875
2006-09-25,19.12455177307129
2006-09-26,19.373754501342773
2006-09-27,19.231351852416992
2006-09-28,18.89670753479004
2006-09-29,19.131671905517578
2006-10-03,19.046232223510742
2006-10-04,19.174394607543945
2006-10-05,21.039854049682617
2006-10-06,21.04697608947754
2006-10-09,22.00106430053711
2006-10-10,21.495540618896484
2006-10-11,20.619768142700195
2006-10-12,20.206804275512695
2006-10-13,20.0074405670166
2006-10-16,20.11424446105957
2006-10-17,19.40223503112793
2006-10-18,18.74006462097168
2006-10-19,18.853984832763672
2006-10-20,19.039112091064453
2006-10-23,19.053348541259766
2006-10-26,18.868228912353516
2006-10-27,18.020933151245117
2006-10-30,17.12380599975586
2006-10-31,17.066844940185547
2006-11-01,17.380130767822266
2006-11-02,17.508291244506836
2006-11-03,17.636455535888672
2006-11-06,18.277259826660156
2006-11-07,19.19575309753418
2006-11-08,18.38405990600586
2006-11-09,17.501169204711914
2006-11-10,17.308929443359375
2006-11-13,18.177579879760742
2006-11-14,18.291501998901367
2006-11-15,17.878536224365234
2006-11-16,17.814455032348633
2006-11-17,17.25908660888672
2006-11-20,17.43709373474121
2006-11-21,17.729013442993164
2006-11-22,17.892776489257812
2006-11-23,18.41254425048828
2006-11-24,17.857173919677734
2006-11-27,19.60159683227539
2006-11-28,19.28119468688965
2006-11-29,20.3136043548584
2006-11-30,20.242403030395508
2006-12-01,19.85792350769043
2006-12-04,19.43783187866211
2006-12-05,19.34527015686035
2006-12-06,18.747188568115234
2006-12-07,18.476627349853516
2006-12-08,18.070775985717773
2006-12-11,17.23772621154785
2006-12-12,16.539960861206055
2006-12-13,16.532838821411133
2006-12-14,17.57237434387207
2006-12-15,17.892776489257812
2006-12-18,17.721891403198242
2006-12-19,17.187889099121094
2006-12-20,17.009885787963867
2006-12-21,16.924442291259766
2006-12-22,18.09925651550293
2006-12-26,17.636455535888672
2006-12-27,17.814455032348633
2006-12-28,17.515413284301758
2006-12-29,17.31604766845703
2007-01-02,17.892776489257812
2007-01-03,17.88565444946289
2007-01-04,17.992456436157227
2007-01-05,19.288314819335938
2007-01-08,19.0960693359375
2007-01-09,19.380878448486328
2007-01-10,19.352394104003906
2007-01-11,19.67279624938965
2007-01-12,20.897451400756836
2007-01-15,20.868972778320312
2007-01-16,20.72657012939453
2007-01-17,21.224973678588867
2007-01-18,21.659303665161133
2007-01-19,21.659303665161133
2007-01-22,21.659303665161133
2007-01-23,21.659303665161133
2007-01-24,21.659303665161133
2007-01-25,21.659303665161133
2007-01-29,21.659303665161133
2007-01-31,21.659303665161133
2007-02-01,21.659303665161133
2007-02-02,21.659303665161133
2007-02-05,21.659303665161133
2007-02-06,21.659303665161133
2007-02-07,21.659303665161133
2007-02-08,21.659303665161133
2007-02-09,21.659303665161133
2007-02-12,21.659303665161133
2007-02-13,21.659303665161133
2007-02-14,21.659303665161133
2007-02-15,21.659303665161133
2007-02-19,21.659303665161133
2007-02-20,21.659303665161133
2007-02-21,21.659303665161133
2007-02-22,21.659303665161133
2007-02-23,21.659303665161133
2007-02-26,21.659303665161133
2007-02-27,21.659303665161133
2007-02-28,21.659303665161133
2007-03-01,21.659303665161133
2007-03-02,21.659303665161133
2007-03-05,21.659303665161133
2007-03-06,21.659303665161133
2007-03-07,21.659303665161133
2007-03-08,21.659303665161133
2007-03-09,21.659303665161133
2007-03-12,21.659303665161133
2007-03-13,21.659303665161133
2007-03-14,21.659303665161133
2007-03-15,21.659303665161133
2007-03-16,21.659303665161133
2007-03-19,19.19575309753418
2007-03-20,16.760683059692383
2007-03-21,16.37619972229004
2007-03-22,16.440279006958008
2007-03-23,16.35483741760254
2007-03-26,16.155475616455078
2007-03-28,15.699787139892578
2007-03-29,15.835071563720703
2007-03-30,15.927635192871094
2007-04-02,14.90946102142334
2007-04-03,15.073220252990723
2007-04-04,14.895217895507812
2007-04-05,15.350905418395996
2007-04-09,16.112754821777344
2007-04-10,16.36907386779785
2007-04-11,16.248035430908203
2007-04-12,15.735391616821289
2007-04-13,16.30499839782715
2007-04-16,17.202125549316406
2007-04-17,16.767797470092773
2007-04-18,16.37619972229004
2007-04-19,18.55494499206543
2007-04-20,19.95760154724121
2007-04-23,19.986080169677734
2007-04-24,20.60552978515625
2007-04-25,19.558876037597656
2007-04-26,19.19575309753418
2007-04-27,18.18470001220703
2007-04-30,18.583425521850586
2007-05-03,19.58023452758789
2007-05-04,19.2028751373291
2007-05-07,18.576303482055664
2007-05-08,18.38405990600586
2007-05-09,18.3555850982666
2007-05-10,19.06047248840332
2007-05-11,18.7258243560791
2007-05-14,18.768545150756836
2007-05-15,18.975032806396484
2007-05-16,19.380878448486328
2007-05-17,19.288314819335938
2007-05-18,19.12455177307129
2007-05-21,19.259830474853516
2007-05-22,19.93623924255371
2007-05-23,19.658557891845703
2007-05-24,19.160152435302734
2007-05-25,19.295429229736328
2007-05-28,19.11031150817871
2007-05-29,19.12455177307129
2007-05-30,19.38799476623535
2007-05-31,19.743999481201172
2007-06-01,19.63719940185547
2007-06-04,19.97896385192871
2007-06-05,20.08576011657715
2007-06-06,19.516155242919922
2007-06-07,19.480558395385742
2007-06-08,19.188631057739258
2007-06-11,18.804149627685547
2007-06-12,18.39118003845215
2007-06-13,18.220300674438477
2007-06-14,19.181509017944336
2007-06-15,19.053348541259766
2007-06-18,18.75429916381836
2007-06-19,18.68310546875
2007-06-20,18.718704223632812
2007-06-21,18.975032806396484
2007-06-22,18.732946395874023
2007-06-25,19.174394607543945
2007-06-26,18.590545654296875
2007-06-27,18.654624938964844
2007-06-28,19.22422981262207
2007-06-29,18.989269256591797
2007-07-02,18.853984832763672
2007-07-03,19.14591407775879
2007-07-04,19.836559295654297
2007-07-05,19.60159683227539
2007-07-06,19.836559295654297
2007-07-09,19.459192276000977
2007-07-10,19.40223503112793
2007-07-11,19.081830978393555
2007-07-12,19.27407455444336
2007-07-13,19.494796752929688
2007-07-16,19.943359375
2007-07-17,19.665679931640625
2007-07-18,19.22422981262207
2007-07-19,19.551755905151367
2007-07-20,19.509037017822266
2007-07-23,19.694156646728516
2007-07-24,20.050161361694336
2007-07-25,19.900644302368164
2007-07-26,20.121360778808594
2007-07-27,21.025615692138672
2007-07-30,21.694904327392578
2007-07-31,22.449630737304688
2007-08-01,21.21785545349121
2007-08-02,21.75185775756836
2007-08-03,21.652179718017578
2007-08-06,21.04697608947754
2007-08-07,21.032737731933594
2007-08-08,20.826250076293945
2007-08-09,20.47736358642578
2007-08-10,20.000322341918945
2007-08-13,20.8333683013916
2007-08-14,20.228164672851562
2007-08-16,19.544639587402344
2007-08-17,19.430713653564453
2007-08-20,19.850797653198242
2007-08-21,19.31679344177246
2007-08-22,18.918067932128906
2007-08-23,18.882469177246094
2007-08-24,19.19575309753418
2007-08-27,19.19575309753418
2007-08-28,19.259830474853516
2007-08-29,19.131671905517578
2007-08-30,18.975032806396484
2007-08-31,19.295429229736328
2007-09-03,19.117429733276367
2007-09-04,18.86111068725586
2007-09-05,19.081830978393555
2007-09-06,18.989269256591797
2007-09-07,18.747188568115234
2007-09-10,18.7258243560791
2007-09-11,18.68310546875
2007-09-12,18.910945892333984
2007-09-13,18.711585998535156
2007-09-14,18.540708541870117
2007-09-17,18.789907455444336
2007-09-18,18.526464462280273
2007-09-19,18.362701416015625
2007-09-20,18.298625946044922
2007-09-21,18.512222290039062
2007-09-24,18.120624542236328
2007-09-25,18.056537628173828
2007-09-26,18.08501625061035
2007-09-27,18.09213638305664
2007-09-28,18.035179138183594
2007-10-01,17.693416595458984
2007-10-03,17.472692489624023
2007-10-04,17.465572357177734
2007-10-05,17.23772621154785
2007-10-08,16.34771728515625
2007-10-09,16.34771728515625
2007-10-10,16.333478927612305
2007-10-11,17.024124145507812
2007-10-12,17.145164489746094
2007-10-15,17.55101203918457
2007-10-16,17.543888092041016
2007-10-17,16.86748695373535
2007-10-18,16.853242874145508
2007-10-19,16.390438079833984
2007-10-22,17.472692489624023
2007-10-23,18.668865203857422
2007-10-24,19.131671905517578
2007-10-25,18.768545150756836
2007-10-26,18.675983428955078
2007-10-29,18.38405990600586
2007-10-30,18.51934051513672
2007-10-31,19.32391357421875
2007-11-01,18.996389389038086
2007-11-02,18.910945892333984
2007-11-05,18.042301177978516
2007-11-06,17.223487854003906
2007-11-07,17.095325469970703
2007-11-08,16.924442291259766
2007-11-12,16.974285125732422
2007-11-13,16.995647430419922
2007-11-14,17.25908660888672
2007-11-15,17.600852966308594
2007-11-16,17.408613204956055
2007-11-19,18.00670051574707
2007-11-20,18.40542221069336
2007-11-21,17.294689178466797
2007-11-22,16.9671630859375
2007-11-23,17.12380599975586
2007-11-26,17.57237434387207
2007-11-27,17.842933654785156
2007-11-28,18.255901336669922
2007-11-29,18.220300674438477
2007-11-30,18.19894027709961
2007-12-03,18.2274169921875
2007-12-04,18.50510025024414
2007-12-05,19.131671905517578
2007-12-06,19.872163772583008
2007-12-07,19.665679931640625
2007-12-10,20.164085388183594
2007-12-11,21.175134658813477
2007-12-12,21.894264221191406
2007-12-13,22.058025360107422
2007-12-14,21.758983612060547
2007-12-17,20.93305206298828
2007-12-18,20.747928619384766
2007-12-19,20.812009811401367
2007-12-20,20.904573440551758
2007-12-24,21.2890567779541
2007-12-26,21.81594467163086
2007-12-27,22.83411407470703
2007-12-28,24.571414947509766
2007-12-31,26.629135131835938
2008-01-01,26.27311897277832
2008-01-02,26.764400482177734
2008-01-03,26.031036376953125
2008-01-04,25.838794708251953
2008-01-07,25.055580139160156
2008-01-08,24.357810974121094
2008-01-09,24.129966735839844
2008-01-10,23.40372085571289
2008-01-11,23.588848114013672
2008-01-14,24.578535079956055
2008-01-15,24.528697967529297
2008-01-16,24.186933517456055
2008-01-17,25.048460006713867
2008-01-18,24.44325828552246
2008-01-21,20.797775268554688
2008-01-22,17.907014846801758
2008-01-23,20.171205520629883
2008-01-24,18.86111068725586
2008-01-25,19.93623924255371
2008-01-28,20.441770553588867
2008-01-29,20.790653228759766
2008-01-30,20.128482818603516
2008-01-31,19.459192276000977
2008-02-01,19.808073043823242
2008-02-04,20.42752456665039
2008-02-05,20.185441970825195
2008-02-06,19.836559295654297
2008-02-07,19.793842315673828
2008-02-08,19.19575309753418
2008-02-11,18.24166488647461
2008-02-12,17.643573760986328
2008-02-13,17.273326873779297
2008-02-14,18.24166488647461
2008-02-15,18.94655418395996
2008-02-18,19.52327537536621
2008-02-19,19.793842315673828
2008-02-20,19.19575309753418
2008-02-21,20.53432846069336
2008-02-22,20.320722579956055
2008-02-25,20.235280990600586
2008-02-26,20.64824867248535
2008-02-27,20.19968605041504
