Date,APARINDS
2005-04-29,61.1107063293457
2005-05-02,60.87392044067383
2005-05-03,60.22625732421875
2005-05-04,63.30441665649414
2005-05-05,64.7181625366211
2005-05-06,65.5260009765625
2005-05-09,72.07928466796875
2005-05-10,75.81209564208984
2005-05-11,74.06410217285156
2005-05-12,73.46517944335938
2005-05-13,72.05143737792969
2005-05-16,73.15176391601562
2005-05-17,73.09605407714844
2005-05-18,72.31607818603516
2005-05-19,72.4205093383789
2005-05-20,72.86624908447266
2005-05-23,72.60161590576172
2005-05-24,72.2882308959961
2005-05-25,72.65731048583984
2005-05-26,72.002685546875
2005-05-27,71.29930877685547
2005-05-30,69.75323486328125
2005-05-31,73.09605407714844
2005-06-01,74.97637939453125
2005-06-02,75.28976440429688
2005-06-03,77.72027587890625
2005-06-06,76.12548828125
2005-06-07,75.4220962524414
2005-06-08,73.22837829589844
2005-06-09,74.27301788330078
2005-06-10,73.91087341308594
2005-06-13,73.75067901611328
2005-06-14,74.79531860351562
2005-06-15,74.71871948242188
2005-06-16,72.94284057617188
2005-06-17,73.9596176147461
2005-06-20,73.12390899658203
2005-06-21,73.04730224609375
2005-06-22,72.46929168701172
2005-06-23,76.22994232177734
2005-06-24,77.6436538696289
2005-06-27,78.84149169921875
2005-06-28,78.13813018798828
2005-06-29,77.79688262939453
2005-06-30,78.00582122802734
2005-07-01,81.87093353271484
2005-07-04,83.33340454101562
2005-07-05,79.52398681640625
2005-07-06,83.36125946044922
2005-07-07,82.81108093261719
2005-07-08,81.85004425048828
2005-07-11,89.91455841064453
2005-07-12,85.86837005615234
2005-07-13,88.7933349609375
2005-07-14,86.3140869140625
2005-07-15,86.7040786743164
2005-07-18,87.67208099365234
2005-07-19,86.7597885131836
2005-07-20,91.53720092773438
2005-07-21,88.7933349609375
2005-07-22,86.86426544189453
2005-07-25,87.30299377441406
2005-07-26,88.19441223144531
2005-07-27,86.86426544189453
2005-07-28,115.81721496582031
2005-07-29,87.4074478149414
2005-08-01,87.49102783203125
2005-08-02,96.23804473876953
2005-08-03,90.1792221069336
2005-08-04,89.89366149902344
2005-08-05,89.21118927001953
2005-08-08,88.8211669921875
2005-08-09,89.31565856933594
2005-08-10,90.0747299194336
2005-08-11,89.44795227050781
2005-08-12,89.10672760009766
2005-08-16,91.25170135498047
2005-08-17,93.59860229492188
2005-08-18,99.2953109741211
2005-08-19,100.6533432006836
2005-08-22,96.39122772216797
2005-08-23,96.05696868896484
2005-08-24,96.47480010986328
2005-08-25,96.37035369873047
2005-08-26,95.82017517089844
2005-08-29,94.67108917236328
2005-08-30,96.47480010986328
2005-08-31,101.80242919921875
2005-09-01,102.3735122680664
2005-09-02,106.99768829345703
2005-09-05,113.41864776611328
2005-09-06,116.94951629638672
2005-09-08,122.79942321777344
2005-09-09,120.3132095336914
2005-09-12,126.35113525390625
2005-09-13,122.74376678466797
2005-09-14,117.80610656738281
2005-09-15,121.90802001953125
2005-09-16,124.67980194091797
2005-09-19,122.27713012695312
2005-09-20,119.71430206298828
2005-09-21,118.66221618652344
2005-09-22,112.91326141357422
2005-09-23,114.93695831298828
2005-09-26,120.29376220703125
2005-09-27,118.53616333007812
2005-09-28,121.94631958007812
2005-09-29,116.4844741821289
2005-09-30,117.03766632080078
2005-10-03,118.16504669189453
2005-10-04,118.13701629638672
2005-10-05,118.16504669189453
2005-10-06,117.92694091796875
2005-10-07,116.5895004272461
2005-10-10,117.11469268798828
2005-10-11,115.80525970458984
2005-10-13,115.53915405273438
2005-10-14,117.2967529296875
2005-10-17,115.59517669677734
2005-10-18,117.38078308105469
2005-10-19,112.25504302978516
2005-10-20,110.04930114746094
2005-10-21,109.39803314208984
2005-10-24,111.02264404296875
2005-10-25,113.17938232421875
2005-10-26,113.38941955566406
2005-10-27,111.33769989013672
2005-10-28,111.33769989013672
2005-10-31,113.01824951171875
2005-11-02,112.38811492919922
2005-11-04,112.38811492919922
2005-11-07,114.96495056152344
2005-11-08,115.38507843017578
2005-11-09,115.5671615600586
2005-11-10,115.53915405273438
2005-11-11,116.5175552368164
2005-11-14,118.73088836669922
2005-11-16,118.56926727294922
2005-11-17,117.43801879882812
2005-11-18,118.3303451538086
2005-11-21,116.32784271240234
2005-11-22,116.5667495727539
2005-11-23,118.01416778564453
2005-11-24,119.62321472167969
2005-11-25,118.75194549560547
2005-11-28,120.99333953857422
2005-11-29,121.36575317382812
2005-11-30,121.20416259765625
2005-12-01,124.8648681640625
2005-12-02,124.04979705810547
2005-12-05,122.1527099609375
2005-12-06,123.86713409423828
2005-12-07,123.41741943359375
2005-12-08,123.55095672607422
2005-12-09,120.311767578125
2005-12-12,119.67942810058594
2005-12-13,116.85485076904297
2005-12-14,114.00920104980469
2005-12-15,113.29952239990234
2005-12-16,114.62046813964844
2005-12-19,118.3303451538086
2005-12-20,117.64881134033203
2005-12-21,116.03977966308594
2005-12-22,115.77979278564453
2005-12-23,113.37678527832031
2005-12-26,110.84732055664062
2005-12-27,114.1988754272461
2005-12-28,113.1941146850586
2005-12-29,115.01395416259766
2005-12-30,114.95769500732422
2006-01-02,115.33012390136719
2006-01-03,114.56426239013672
2006-01-04,113.29952239990234
2006-01-05,111.43050384521484
2006-01-06,110.63653564453125
2006-01-09,114.2199478149414
2006-01-10,111.7466812133789
2006-01-12,113.72107696533203
2006-01-13,113.27142333984375
2006-01-16,115.11930847167969
2006-01-17,112.61795043945312
2006-01-18,113.29952239990234
2006-01-19,114.4588623046875
2006-01-20,114.03730010986328
2006-01-23,112.93412017822266
2006-01-24,110.98086547851562
2006-01-25,111.5078353881836
2006-01-27,108.79563903808594
2006-01-30,105.13490295410156
2006-01-31,105.78836822509766
2006-02-01,102.76001739501953
2006-02-02,100.2586441040039
2006-02-03,100.5467529296875
2006-02-06,102.83731079101562
2006-02-07,106.50505828857422
2006-02-08,106.975830078125
2006-02-10,109.11182403564453
2006-02-13,117.90882110595703
2006-02-14,118.52011108398438
2006-02-15,117.64881134033203
2006-02-16,117.51531982421875
2006-02-17,113.22225189208984
2006-02-20,110.5311508178711
2006-02-21,114.64151763916016
2006-02-22,113.85459899902344
2006-02-23,108.13516235351562
2006-02-24,108.61294555664062
2006-02-27,109.61068725585938
2006-02-28,107.24283599853516
2006-03-01,110.69275665283203
2006-03-02,114.93665313720703
2006-03-03,118.5411376953125
2006-03-06,117.01644897460938
2006-03-07,118.3303451538086
2006-03-08,125.73614501953125
2006-03-09,126.60741424560547
2006-03-10,134.0131378173828
2006-03-13,131.77171325683594
2006-03-14,133.06455993652344
2006-03-16,127.7667236328125
2006-03-17,128.13211059570312
2006-03-20,130.7669677734375
2006-03-21,131.48365783691406
2006-03-22,130.19082641601562
2006-03-23,130.5842742919922
2006-03-24,130.23997497558594
2006-03-27,129.10873413085938
2006-03-28,130.61239624023438
2006-03-29,128.37100219726562
2006-03-30,127.52783203125
2006-03-31,129.66380310058594
2006-04-03,130.0853729248047
2006-04-04,129.98001098632812
2006-04-05,128.2163848876953
2006-04-07,130.23997497558594
2006-04-10,132.8748779296875
2006-04-12,146.82122802734375
2006-04-13,136.68418884277344
2006-04-17,137.6647491455078
2006-04-18,137.7987518310547
2006-04-19,132.4304656982422
2006-04-20,137.0016326904297
2006-04-21,129.9120635986328
2006-04-24,132.34579467773438
2006-04-25,131.73912048339844
2006-04-26,137.1074676513672
2006-04-27,132.8254852294922
2006-04-28,130.41998291015625
2006-05-02,141.74212646484375
2006-05-03,138.35606384277344
2006-05-04,141.12840270996094
2006-05-05,139.7034454345703
2006-05-08,142.56044006347656
2006-05-09,144.75428771972656
2006-05-10,146.4191131591797
2006-05-11,140.68399047851562
2006-05-12,139.35775756835938
2006-05-15,136.8746795654297
2006-05-16,136.8957977294922
2006-05-17,139.117919921875
2006-05-18,128.564697265625
2006-05-19,127.74639129638672
2006-05-22,110.20936584472656
2006-05-23,111.5849838256836
2006-05-24,108.98896789550781
2006-05-25,106.71753692626953
2006-05-26,117.74337768554688
2006-05-29,119.25300598144531
2006-05-30,121.82079315185547
2006-05-31,110.97126007080078
2006-06-01,109.57452392578125
2006-06-02,106.2378158569336
2006-06-05,105.8145751953125
2006-06-06,105.57472229003906
2006-06-07,98.14653778076172
2006-06-08,87.90367126464844
2006-06-09,96.21366119384766
2006-06-12,95.23312377929688
2006-06-13,87.29701232910156
2006-06-14,86.2953109741211
2006-06-15,92.08688354492188
2006-06-16,100.52385711669922
2006-06-19,98.90838623046875
2006-06-20,103.22563934326172
2006-06-21,103.30323028564453
2006-06-22,105.25728607177734
2006-06-23,108.17070007324219
2006-06-26,101.95584869384766
2006-06-27,105.49713134765625
2006-06-28,100.6578598022461
2006-06-29,100.94710540771484
2006-06-30,103.35259246826172
2006-07-03,105.44772338867188
2006-07-04,105.8145751953125
2006-07-05,105.8709945678711
2006-07-06,103.30323028564453
2006-07-07,102.95756530761719
2006-07-10,102.64012908935547
2006-07-11,104.89044189453125
2006-07-12,103.72647857666016
2006-07-13,104.75641632080078
2006-07-14,104.6506118774414
2006-07-17,102.21686553955078
2006-07-18,98.59097290039062
2006-07-19,95.23312377929688
2006-07-20,96.63690948486328
2006-07-21,94.35836029052734
2006-07-24,90.86649322509766
2006-07-25,95.47296142578125
2006-07-26,96.55931854248047
2006-07-27,95.76216888427734
2006-07-28,94.17497253417969
2006-07-31,95.5223388671875
2006-08-01,94.99325561523438
2006-08-02,93.49908447265625
2006-08-03,96.4411849975586
2006-08-04,96.22747802734375
2006-08-07,99.37614440917969
2006-08-08,99.43316650390625
2006-08-09,98.70655822753906
2006-08-10,101.48480987548828
2006-08-11,106.5355224609375
2006-08-14,109.66285705566406
2006-08-16,119.43659973144531
2006-08-17,115.37608337402344
2006-08-18,118.07596588134766
2006-08-21,119.4152603149414
2006-08-22,119.81414794921875
2006-08-23,119.09464263916016
2006-08-24,117.14276885986328
2006-08-25,115.29771423339844
2006-08-28,119.32977294921875
2006-08-29,119.4152603149414
2006-08-30,117.0074462890625
2006-08-31,114.87031555175781
2006-09-01,111.87833404541016
2006-09-04,113.08222961425781
2006-09-05,113.18910217285156
2006-09-06,110.67440795898438
2006-09-07,108.94336700439453
2006-09-08,111.90685272216797
2006-09-11,112.5479507446289
2006-09-12,115.19085693359375
2006-09-13,115.53990173339844
2006-09-14,118.47492218017578
2006-09-15,121.06800079345703
2006-09-18,119.25141143798828
2006-09-19,117.54170227050781
2006-09-20,121.20327758789062
2006-09-21,120.45529174804688
2006-09-22,120.64054107666016
2006-09-25,121.01809692382812
2006-09-26,121.06800079345703
2006-09-27,117.0074462890625
2006-09-28,119.65032958984375
2006-09-29,119.6788101196289
2006-10-03,118.74562072753906
2006-10-04,120.21309661865234
2006-10-05,119.11599731445312
2006-10-06,120.21309661865234
2006-10-09,122.59243774414062
2006-10-10,123.39026641845703
2006-10-11,125.58442687988281
2006-10-12,125.47756958007812
2006-10-13,146.2076416015625
2006-10-16,142.19692993164062
2006-10-17,137.2815704345703
2006-10-18,136.10618591308594
2006-10-19,133.32789611816406
2006-10-20,134.1043701171875
2006-10-23,136.53359985351562
2006-10-26,135.52203369140625
2006-10-27,144.3126678466797
2006-10-30,138.86305236816406
2006-10-31,131.43299865722656
2006-11-01,129.56655883789062
2006-11-02,129.93701171875
2006-11-03,131.3831329345703
2006-11-06,131.46148681640625
2006-11-07,129.64492797851562
2006-11-08,128.81857299804688
2006-11-09,130.47128295898438
2006-11-10,133.48538208007812
2006-11-13,134.20928955078125
2006-11-14,130.63258361816406
2006-11-15,127.89450073242188
2006-11-16,126.73330688476562
2006-11-17,122.67637634277344
2006-11-20,124.74781799316406
2006-11-21,125.09906768798828
2006-11-22,122.19612884521484
2006-11-23,120.01712036132812
2006-11-24,122.54016876220703
2006-11-27,123.07777404785156
2006-11-28,121.09229278564453
2006-11-29,120.98475646972656
2006-11-30,121.30731201171875
2006-12-01,123.9952392578125
2006-12-04,131.57156372070312
2006-12-05,128.8621368408203
2006-12-06,123.70133209228516
2006-12-07,126.43943786621094
2006-12-08,124.34644317626953
2006-12-11,121.30731201171875
2006-12-12,116.71280670166016
2006-12-13,118.75560760498047
2006-12-14,119.1856460571289
2006-12-15,118.08184051513672
2006-12-18,118.777099609375
2006-12-19,119.40066528320312
2006-12-20,118.5405502319336
2006-12-21,118.75560760498047
2006-12-22,116.87047576904297
2006-12-26,118.18932342529297
2006-12-27,121.06361389160156
2006-12-28,128.40341186523438
2006-12-29,132.109130859375
2007-01-02,130.4462127685547
2007-01-03,128.1597137451172
2007-01-04,126.30325317382812
2007-01-05,129.04849243164062
2007-01-08,133.85806274414062
2007-01-09,131.27767944335938
2007-01-10,129.55743408203125
2007-01-11,131.99771118164062
2007-01-12,131.49595642089844
2007-01-15,128.52127075195312
2007-01-16,130.88671875
2007-01-17,129.70394897460938
2007-01-18,138.4130401611328
2007-01-19,137.12281799316406
2007-01-22,135.40248107910156
2007-01-23,132.0335235595703
2007-01-24,137.3737030029297
2007-01-25,134.8649139404297
2007-01-29,140.27667236328125
2007-01-31,135.72503662109375
2007-02-01,132.4636688232422
2007-02-02,134.5782012939453
2007-02-05,130.52830505371094
2007-02-06,132.67868041992188
2007-02-07,130.99423217773438
2007-02-08,125.7615966796875
2007-02-09,123.18118286132812
2007-02-12,117.94857788085938
2007-02-13,120.27813720703125
2007-02-14,119.20293426513672
2007-02-15,119.0954360961914
2007-02-19,117.30342864990234
2007-02-20,113.43274688720703
2007-02-21,114.11370849609375
2007-02-22,112.644287109375
2007-02-23,109.99211120605469
2007-02-26,106.6590347290039
2007-02-27,108.9527816772461
2007-02-28,105.54798889160156
2007-03-01,104.43695831298828
2007-03-02,101.46227264404297
2007-03-05,97.48406219482422
2007-03-06,98.41590881347656
2007-03-07,97.05398559570312
2007-03-08,92.93240356445312
2007-03-09,94.61691284179688
2007-03-12,99.84949493408203
2007-03-13,97.4482192993164
2007-03-14,95.08279418945312
2007-03-15,100.60214233398438
2007-03-16,98.91764831542969
2007-03-19,95.9429702758789
2007-03-20,92.39481353759766
2007-03-21,93.47001647949219
2007-03-22,94.61691284179688
2007-03-23,95.36954498291016
2007-03-26,95.0111312866211
2007-03-28,91.64219665527344
2007-03-29,93.03994750976562
2007-03-30,98.38006591796875
2007-04-02,95.22615051269531
2007-04-03,94.07929992675781
2007-04-04,98.30838012695312
2007-04-05,111.56906127929688
2007-04-09,115.40392303466797
2007-04-10,110.13548278808594
2007-04-11,111.42571258544922
2007-04-12,108.23599243164062
2007-04-13,107.69839477539062
2007-04-16,115.94154357910156
2007-04-17,112.60840606689453
2007-04-18,109.31118774414062
2007-04-19,108.84526062011719
2007-04-20,109.70543670654297
2007-04-23,108.34349822998047
2007-04-24,106.19310760498047
2007-04-25,108.02096557617188
2007-04-26,113.32521057128906
2007-04-27,109.45452880859375
2007-04-30,114.57962799072266
2007-05-03,111.10316467285156
2007-05-04,116.37163543701172
2007-05-07,116.8375015258789
2007-05-08,114.68714141845703
2007-05-09,113.75529479980469
2007-05-10,113.21768951416016
2007-05-11,114.83049774169922
2007-05-14,114.68714141845703
2007-05-15,115.04552459716797
2007-05-16,119.99141693115234
2007-05-17,116.94502258300781
2007-05-18,118.37861633300781
2007-05-21,119.56132507324219
2007-05-22,115.00968170166016
2007-05-23,117.1242446899414
2007-05-24,115.29644775390625
2007-05-25,116.72999572753906
2007-05-28,121.99842071533203
2007-05-29,124.36384582519531
2007-05-30,121.85508728027344
2007-05-31,115.29644775390625
2007-06-01,114.68714141845703
2007-06-04,114.97386169433594
2007-06-05,114.68714141845703
2007-06-06,114.72297668457031
2007-06-07,114.97386169433594
2007-06-08,114.68714141845703
2007-06-11,114.72297668457031
2007-06-12,116.40742492675781
2007-06-13,115.83399963378906
2007-06-14,114.79463958740234
2007-06-15,117.26760864257812
2007-06-18,115.08139038085938
2007-06-19,121.17412567138672
2007-06-20,122.10597229003906
2007-06-21,120.74404907226562
2007-06-22,119.95556640625
2007-06-25,121.85508728027344
2007-06-26,122.10597229003906
2007-06-27,124.50723266601562
2007-06-28,123.07363891601562
2007-06-29,119.81221008300781
2007-07-02,129.38143920898438
2007-07-03,128.95135498046875
2007-07-04,132.17691040039062
2007-07-05,133.1446075439453
2007-07-06,134.793212890625
2007-07-09,137.66041564941406
2007-07-10,143.46644592285156
2007-07-11,146.26193237304688
2007-07-12,152.1038055419922
2007-07-13,154.8634490966797
2007-07-16,147.2654571533203
2007-07-17,143.932373046875
2007-07-18,145.93939208984375
2007-07-19,144.72084045410156
2007-07-20,144.61331176757812
2007-07-23,140.6709442138672
2007-07-24,136.65689086914062
2007-07-25,143.96817016601562
2007-07-26,156.5120849609375
2007-07-27,152.42636108398438
2007-07-30,149.74905395507812
2007-07-31,156.22525024414062
2007-08-01,149.06161499023438
2007-08-02,151.5580596923828
2007-08-03,150.5088653564453
2007-08-06,152.3901824951172
2007-08-07,152.78819274902344
2007-08-08,162.23117065429688
2007-08-09,156.00820922851562
2007-08-10,154.88661193847656
2007-08-13,159.87950134277344
2007-08-14,163.85923767089844
2007-08-16,155.899658203125
2007-08-17,145.0094451904297
2007-08-20,148.15711975097656
2007-08-21,143.88787841796875
2007-08-22,142.51304626464844
2007-08-23,141.53619384765625
2007-08-24,141.53619384765625
2007-08-27,147.18028259277344
2007-08-28,144.1773223876953
2007-08-29,150.32794189453125
2007-08-30,148.33804321289062
2007-08-31,148.37420654296875
2007-09-03,148.37420654296875
2007-09-04,150.14703369140625
2007-09-05,152.3540496826172
2007-09-06,151.23245239257812
2007-09-07,155.57403564453125
2007-09-10,153.4755859375
2007-09-11,155.86349487304688
2007-09-12,155.1037139892578
2007-09-13,151.12388610839844
2007-09-14,147.6505889892578
2007-09-17,149.8575897216797
2007-09-18,151.19627380371094
2007-09-19,153.2947235107422
2007-09-20,148.33804321289062
2007-09-21,141.97035217285156
2007-09-24,146.167236328125
2007-09-25,144.72000122070312
2007-09-26,145.44363403320312
2007-09-27,143.30902099609375
2007-09-28,145.37127685546875
2007-10-01,143.23667907714844
2007-10-03,151.9198455810547
2007-10-04,153.80120849609375
2007-10-05,151.9560546875
2007-10-08,151.99220275878906
2007-10-09,151.9198455810547
2007-10-10,151.9560546875
2007-10-11,151.9560546875
2007-10-12,151.6665802001953
2007-10-15,155.57403564453125
2007-10-16,156.5146942138672
2007-10-17,152.75198364257812
2007-10-18,153.43942260742188
2007-10-19,152.28163146972656
2007-10-22,151.9198455810547
2007-10-23,156.29762268066406
2007-10-24,153.5117645263672
2007-10-25,154.19918823242188
2007-10-26,159.55381774902344
2007-10-29,166.391845703125
2007-10-30,181.33425903320312
2007-10-31,184.12005615234375
2007-11-01,181.1533203125
2007-11-02,188.71490478515625
2007-11-05,185.96524047851562
2007-11-06,186.90591430664062
2007-11-07,187.81573486328125
2007-11-08,181.6655731201172
2007-11-12,183.04847717285156
2007-11-13,181.3016815185547
2007-11-14,187.2698211669922
2007-11-15,184.2129669189453
2007-11-16,191.30926513671875
2007-11-19,219.8036651611328
2007-11-20,229.2654571533203
2007-11-21,229.2654571533203
2007-11-22,212.1978759765625
2007-11-23,213.25326538085938
2007-11-26,223.44281005859375
2007-11-27,229.99322509765625
2007-11-28,231.1578369140625
2007-11-29,231.55813598632812
2007-11-30,223.47926330566406
2007-12-03,229.6293487548828
2007-12-04,243.93118286132812
2007-12-05,272.9714660644531
2007-12-06,273.9905090332031
2007-12-07,264.8561706542969
2007-12-10,265.2200927734375
2007-12-11,267.8403015136719
2007-12-12,266.4574279785156
2007-12-13,264.237548828125
2007-12-14,263.6553039550781
2007-12-17,252.04647827148438
2007-12-18,254.73944091796875
2007-12-19,245.60519409179688
2007-12-20,237.74461364746094
2007-12-24,243.0214080810547
2007-12-26,253.5384521484375
2007-12-27,258.2329406738281
2007-12-28,275.3368225097656
2007-12-31,286.8001708984375
2008-01-01,286.21795654296875
2008-01-02,283.6705322265625
2008-01-03,294.9518127441406
2008-01-04,295.2429504394531
2008-01-07,286.3997802734375
2008-01-08,274.3907470703125
2008-01-09,255.68556213378906
2008-01-10,251.20950317382812
2008-01-11,243.1304931640625
2008-01-14,253.3565673828125
2008-01-15,253.3565673828125
2008-01-16,249.82655334472656
2008-01-17,245.60519409179688
2008-01-18,223.80673217773438
2008-01-21,211.06976318359375
2008-01-22,189.05300903320312
2008-01-23,224.9712677001953
2008-01-24,213.47157287597656
2008-01-25,223.04254150390625
2008-01-28,223.6975555419922
2008-01-29,211.57925415039062
2008-01-30,200.18875122070312
2008-01-31,200.3343048095703
2008-02-01,198.47836303710938
2008-02-04,201.244140625
2008-02-05,199.42453002929688
2008-02-06,203.5367889404297
2008-02-07,198.91505432128906
2008-02-08,189.45333862304688
2008-02-11,183.84906005859375
2008-02-12,189.23497009277344
2008-02-13,182.0294952392578
2008-02-14,185.6322479248047
2008-02-15,186.03253173828125
2008-02-18,175.36985778808594
2008-02-19,165.68975830078125
2008-02-20,170.38424682617188
2008-02-21,175.6245880126953
2008-02-22,170.74819946289062
2008-02-25,171.58518981933594
2008-02-26,176.4252166748047
2008-02-27,178.64508056640625
2008-02-28,179.30010986328125
2008-02-29,175.5518341064453
2008-03-03,167.98245239257812
2008-03-04,169.69281005859375
2008-03-05,160.15830993652344
2008-03-07,157.10142517089844
2008-03-10,142.39927673339844
2008-03-11,152.77084350585938
2008-03-12,156.7011260986328
2008-03-13,145.5653533935547
2008-03-14,148.4766845703125
2008-03-17,129.69874572753906
2008-03-18,124.42196655273438
2008-03-19,124.02166748046875
2008-03-24,118.0534896850586
2008-03-25,124.34918212890625
2008-03-26,128.46142578125
2008-03-27,128.5342254638672
2008-03-28,143.3818817138672
2008-03-31,149.5320281982422
2008-04-01,151.06045532226562
2008-04-02,155.90052795410156
2008-04-03,153.0255584716797
