Date,UBL
2009-11-05,125.85610961914062
2009-11-06,127.76881408691406
2009-11-09,130.82913208007812
2009-11-10,132.45494079589844
2009-11-11,139.67543029785156
2009-11-12,141.01431274414062
2009-11-13,146.03515625
2009-11-16,144.313720703125
2009-11-17,141.5403289794922
2009-11-18,142.64010620117188
2009-11-19,139.484130859375
2009-11-20,138.9103240966797
2009-11-23,139.67543029785156
2009-11-24,140.34483337402344
2009-11-25,141.30123901367188
2009-11-26,142.3532257080078
2009-11-27,141.5403289794922
2009-11-30,142.25755310058594
2009-12-01,142.54446411132812
2009-12-02,146.6568145751953
2009-12-03,154.83363342285156
2009-12-04,175.20394897460938
2009-12-07,181.70713806152344
2009-12-08,176.5428466796875
2009-12-09,180.03350830078125
2009-12-10,178.35992431640625
2009-12-11,171.33070373535156
2009-12-14,163.1538848876953
2009-12-15,160.9542999267578
2009-12-16,162.6757049560547
2009-12-17,162.48443603515625
2009-12-18,157.79832458496094
2009-12-21,153.30343627929688
2009-12-22,153.92507934570312
2009-12-23,154.3076171875
2009-12-24,158.5155487060547
2009-12-29,162.914794921875
2009-12-30,160.9542999267578
2009-12-31,161.0020751953125
2010-01-04,160.18917846679688
2010-01-05,164.25367736816406
2010-01-06,164.68406677246094
2010-01-07,161.48023986816406
2010-01-08,159.71099853515625
2010-01-11,161.04986572265625
2010-01-12,160.85862731933594
2010-01-13,160.57174682617188
2010-01-14,160.4282684326172
2010-01-15,162.72352600097656
2010-01-18,165.30564880371094
2010-01-19,160.3804473876953
2010-01-20,161.86280822753906
2010-01-21,155.59869384765625
2010-01-22,156.74632263183594
2010-01-25,151.00819396972656
2010-01-27,144.0746307373047
2010-01-28,141.8271942138672
2010-01-29,142.25755310058594
2010-02-01,148.42604064941406
2010-02-02,146.5611572265625
2010-02-03,154.4988555908203
2010-02-04,164.34938049316406
2010-02-05,171.80886840820312
2010-02-08,159.95008850097656
2010-02-09,159.3284454345703
2010-02-10,165.25787353515625
2010-02-11,167.50527954101562
2010-02-15,161.7193603515625
2010-02-16,160.57174682617188
2010-02-17,161.86280822753906
2010-02-18,168.27037048339844
2010-02-19,166.64456176757812
2010-02-22,164.25367736816406
2010-02-23,162.58004760742188
2010-02-24,162.0062713623047
2010-02-25,172.0001678466797
2010-02-26,172.2870635986328
2010-03-02,172.52615356445312
2010-03-03,173.3868865966797
2010-03-04,175.87339782714844
2010-03-05,176.4950408935547
2010-03-08,176.9254150390625
2010-03-09,178.02517700195312
2010-03-10,177.3079376220703
2010-03-11,175.10833740234375
2010-03-12,176.68624877929688
2010-03-15,177.26010131835938
2010-03-16,177.73828125
2010-03-17,178.45555114746094
2010-03-18,177.1166229248047
2010-03-19,177.06883239746094
2010-03-22,177.2122802734375
2010-03-23,176.63845825195312
2010-03-25,181.9940643310547
2010-03-26,184.48056030273438
2010-03-29,185.62818908691406
2010-03-30,186.1541748046875
2010-03-31,183.52420043945312
2010-04-01,184.19366455078125
2010-04-05,189.31016540527344
2010-04-06,192.22703552246094
2010-04-07,187.8278045654297
2010-04-08,192.27484130859375
2010-04-09,197.4391632080078
2010-04-12,196.14805603027344
2010-04-13,193.51809692382812
2010-04-15,191.7488250732422
2010-04-16,189.93177795410156
2010-04-19,188.4972381591797
2010-04-20,192.37049865722656
2010-04-21,190.0273895263672
2010-04-22,189.54922485351562
2010-04-23,187.8278045654297
2010-04-26,191.55758666992188
2010-04-27,188.21035766601562
2010-04-28,185.7716522216797
2010-04-29,185.00653076171875
2010-04-30,191.7488250732422
2010-05-03,192.4182891845703
2010-05-04,192.32264709472656
2010-05-05,194.37881469726562
2010-05-06,192.37049865722656
2010-05-07,193.03993225097656
2010-05-10,194.3309783935547
2010-05-11,202.6990509033203
2010-05-12,201.93399047851562
2010-05-13,202.8903350830078
2010-05-14,202.5078582763672
2010-05-17,198.68240356445312
2010-05-18,201.16893005371094
2010-05-19,192.80084228515625
2010-05-20,185.29347229003906
2010-05-21,185.48472595214844
2010-05-24,187.11050415039062
2010-05-25,181.37240600585938
2010-05-26,194.7135467529297
2010-05-27,192.17919921875
2010-05-28,187.8756103515625
2010-05-31,189.50143432617188
2010-06-01,187.39739990234375
2010-06-02,187.0626983642578
2010-06-03,191.98794555664062
2010-06-04,190.07522583007812
2010-06-07,189.64486694335938
2010-06-08,190.12306213378906
2010-06-09,191.31851196289062
2010-06-10,197.39134216308594
2010-06-11,198.53897094726562
2010-06-14,203.08163452148438
2010-06-15,202.22093200683594
2010-06-16,197.86947631835938
2010-06-17,198.53897094726562
2010-06-18,225.74720764160156
2010-06-21,231.3418731689453
2010-06-22,233.7805633544922
2010-06-23,227.99465942382812
2010-06-24,224.69525146484375
2010-06-25,220.91763305664062
2010-06-28,216.7574920654297
2010-06-29,215.1794891357422
2010-06-30,212.83645629882812
2010-07-01,210.63685607910156
2010-07-02,206.8114013671875
2010-07-05,220.774169921875
2010-07-06,217.14002990722656
2010-07-07,216.8531494140625
2010-07-08,218.3354949951172
2010-07-09,209.01104736328125
2010-07-12,213.41026306152344
2010-07-13,211.64102172851562
2010-07-14,212.26260375976562
2010-07-15,215.7055206298828
2010-07-16,222.63905334472656
2010-07-19,223.30853271484375
2010-07-20,224.4083251953125
2010-07-21,224.4083251953125
2010-07-22,269.3091125488281
2010-07-23,308.4717712402344
2010-07-26,310.3843994140625
2010-07-27,311.3408203125
2010-07-28,301.1557312011719
2010-07-29,302.3511047363281
2010-07-30,305.2680358886719
2010-08-02,306.46343994140625
2010-08-03,300.72540283203125
2010-08-04,300.1515197753906
2010-08-05,300.1993408203125
2010-08-06,302.97271728515625
2010-08-09,301.2513427734375
2010-08-10,299.96026611328125
2010-08-11,323.7256164550781
2010-08-12,328.0292053222656
2010-08-13,324.5384826660156
2010-08-16,311.4364929199219
2010-08-17,340.5034484863281
2010-08-18,334.8548278808594
2010-08-19,329.4932556152344
2010-08-20,334.2324523925781
2010-08-23,337.8706359863281
2010-08-24,335.6685791015625
2010-08-25,330.3070983886719
2010-08-26,332.0303649902344
2010-08-27,337.43975830078125
2010-08-30,348.73724365234375
2010-08-31,381.86370849609375
2010-09-01,403.644775390625
2010-09-02,417.6230163574219
2010-09-03,437.6807556152344
2010-09-06,438.3031311035156
2010-09-07,415.851806640625
2010-09-08,415.9476013183594
2010-09-09,415.4689025878906
2010-09-13,416.7613830566406
2010-09-14,418.86761474609375
2010-09-15,418.1017150878906
2010-09-16,411.3041076660156
2010-09-17,422.2185363769531
2010-09-20,423.0323791503906
2010-09-21,415.5645751953125
2010-09-22,410.9211120605469
2010-09-23,404.5542907714844
2010-09-24,413.45831298828125
2010-09-27,407.3308410644531
2010-09-28,405.1766662597656
2010-09-29,404.697998046875
2010-09-30,395.0281066894531
2010-10-01,400.86834716796875
2010-10-04,402.59173583984375
2010-10-05,421.16546630859375
2010-10-06,425.3302001953125
2010-10-07,429.1597900390625
2010-10-08,430.6916809082031
2010-10-11,440.361572265625
2010-10-12,440.9360046386719
2010-10-13,452.6164855957031
2010-10-14,433.75537109375
2010-10-15,430.9789733886719
2010-10-18,431.17041015625
2010-10-19,428.9205322265625
2010-10-20,429.78216552734375
2010-10-21,430.0693359375
2010-10-22,426.4790954589844
2010-10-25,426.862060546875
2010-10-26,424.7078857421875
2010-10-27,425.9046630859375
2010-10-28,423.7026062011719
2010-10-29,428.2502746582031
2010-11-01,426.2875671386719
2010-11-02,420.30377197265625
2010-11-03,409.6764831542969
2010-11-04,408.0968017578125
2010-11-08,408.7191162109375
2010-11-09,434.0426330566406
2010-11-10,421.6441345214844
2010-11-11,409.38934326171875
2010-11-12,401.9693298339844
2010-11-15,399.6236572265625
2010-11-16,400.6289367675781
2010-11-18,396.9429626464844
2010-11-19,413.553955078125
2010-11-22,410.4903259277344
2010-11-23,396.4642639160156
2010-11-24,400.9161682128906
2010-11-25,390.001708984375
2010-11-26,380.04461669921875
2010-11-29,373.05548095703125
2010-11-30,362.0931701660156
2010-12-01,389.1878967285156
2010-12-02,397.469482421875
2010-12-03,386.36358642578125
2010-12-06,384.9752502441406
2010-12-07,381.0498962402344
2010-12-08,386.459228515625
2010-12-09,377.02874755859375
2010-12-10,389.6187438964844
2010-12-13,385.5976257324219
2010-12-14,394.30999755859375
2010-12-15,409.1019592285156
2010-12-16,425.569580078125
2010-12-20,461.6640319824219
2010-12-21,461.5682067871094
2010-12-22,460.2278137207031
2010-12-23,446.7283020019531
2010-12-24,453.6217041015625
2010-12-27,437.8722229003906
2010-12-28,495.7477722167969
2010-12-29,479.18463134765625
2010-12-30,481.9132385253906
2010-12-31,482.8706359863281
2011-01-03,495.31689453125
2011-01-04,489.2852783203125
2011-01-05,474.97198486328125
2011-01-06,470.4242858886719
2011-01-07,452.85577392578125
2011-01-10,474.7804870605469
2011-01-11,457.499267578125
2011-01-12,470.9508972167969
2011-01-13,463.0521545410156
2011-01-14,453.71746826171875
2011-01-17,451.8026123046875
2011-01-18,448.7868347167969
2011-01-19,450.4622802734375
2011-01-20,448.1165771484375
2011-01-21,448.97821044921875
2011-01-24,462.525634765625
2011-01-25,456.20672607421875
2011-01-27,430.78741455078125
2011-01-28,424.75567626953125
2011-01-31,453.8131408691406
2011-02-01,432.9894714355469
2011-02-02,436.05316162109375
2011-02-03,426.3833312988281
2011-02-04,418.1974182128906
2011-02-07,406.32550048828125
2011-02-08,379.2786560058594
2011-02-09,350.9393005371094
2011-02-10,362.7154235839844
2011-02-11,385.3103942871094
2011-02-14,426.3833312988281
2011-02-15,412.07000732421875
2011-02-16,408.4317932128906
2011-02-17,404.5542907714844
2011-02-18,406.8042907714844
2011-02-21,400.6289367675781
2011-02-22,394.884521484375
2011-02-23,389.90594482421875
2011-02-24,387.8475646972656
2011-02-25,384.92742919921875
2011-02-28,388.51763916015625
2011-03-01,451.03668212890625
2011-03-03,455.05780029296875
2011-03-04,449.2654724121094
2011-03-07,466.4510192871094
2011-03-08,468.12652587890625
2011-03-09,456.20672607421875
2011-03-10,452.760009765625
2011-03-11,450.2707214355469
2011-03-14,464.0096130371094
2011-03-15,453.5738525390625
2011-03-16,461.1374206542969
2011-03-17,455.4886474609375
2011-03-18,450.5579833984375
2011-03-21,447.35064697265625
2011-03-22,449.12188720703125
2011-03-23,450.5579833984375
2011-03-24,449.9356384277344
2011-03-25,449.7441711425781
2011-03-28,448.9303283691406
2011-03-29,449.83990478515625
2011-03-30,455.4886474609375
2011-03-31,459.60552978515625
2011-04-01,467.5041809082031
2011-04-04,461.2331237792969
2011-04-05,460.32354736328125
2011-04-06,463.14794921875
2011-04-07,456.97259521484375
2011-04-08,453.95684814453125
2011-04-11,446.48895263671875
2011-04-13,451.0845947265625
2011-04-15,444.095458984375
2011-04-18,438.2552795410156
2011-04-19,433.5639343261719
2011-04-20,440.31365966796875
2011-04-21,441.41473388671875
2011-04-25,439.978515625
2011-04-26,445.3879699707031
2011-04-27,445.1485900878906
2011-04-28,449.69635009765625
2011-04-29,443.56884765625
2011-05-02,450.2228698730469
2011-05-03,453.6217041015625
2011-05-04,491.966064453125
2011-05-05,472.3391418457031
2011-05-06,478.1792907714844
2011-05-09,481.4344787597656
2011-05-10,514.65673828125
2011-05-11,570.1386108398438
2011-05-12,534.8102416992188
2011-05-13,536.5814819335938
2011-05-16,535.1453247070312
2011-05-17,526.8637084960938
2011-05-18,522.4595947265625
2011-05-19,514.034423828125
2011-05-20,515.3267822265625
2011-05-23,484.1631164550781
2011-05-24,477.93994140625
2011-05-25,478.8494567871094
2011-05-26,499.385986328125
2011-05-27,521.3106079101562
2011-05-30,524.2308349609375
2011-05-31,537.6346435546875
2011-06-01,539.645263671875
2011-06-02,521.502197265625
2011-06-03,523.7998657226562
2011-06-06,517.959716796875
2011-06-07,526.5764770507812
2011-06-08,562.048583984375
2011-06-09,576.9841918945312
2011-06-10,581.10107421875
2011-06-13,560.6603393554688
2011-06-14,551.038330078125
2011-06-15,548.3575439453125
2011-06-16,534.8102416992188
2011-06-17,537.682373046875
2011-06-20,499.7689514160156
2011-06-21,480.09417724609375
2011-06-22,485.5992736816406
2011-06-23,477.46124267578125
2011-06-24,487.56195068359375
2011-06-27,489.9076232910156
2011-06-28,499.7689514160156
2011-06-29,510.39617919921875
2011-06-30,507.6197204589844
2011-07-01,507.0931396484375
2011-07-04,495.9393005371094
2011-07-05,495.50848388671875
2011-07-06,486.0301208496094
2011-07-07,481.0993957519531
2011-07-08,474.4932861328125
2011-07-11,475.5942687988281
2011-07-12,480.2856140136719
2011-07-13,475.64215087890625
2011-07-14,476.6474609375
2011-07-15,478.3708190917969
2011-07-18,476.3123474121094
2011-07-19,475.35491943359375
2011-07-20,473.2486572265625
2011-07-21,465.3021545410156
2011-07-22,460.3714904785156
2011-07-25,457.8342590332031
2011-07-26,454.9141845703125
2011-07-27,450.5101013183594
2011-07-28,448.7389831542969
2011-07-29,480.5249328613281
2011-08-01,475.35491943359375
2011-08-02,464.0096130371094
2011-08-03,450.6058654785156
2011-08-04,455.1535339355469
2011-08-05,453.47808837890625
2011-08-08,452.3292236328125
2011-08-09,455.58441162109375
2011-08-10,454.5790710449219
2011-08-11,448.49957275390625
2011-08-12,427.3407287597656
2011-08-16,423.3675537109375
2011-08-17,419.01129150390625
2011-08-18,419.01129150390625
2011-08-19,397.6610107421875
2011-08-22,412.0220642089844
2011-08-23,412.5487365722656
2011-08-24,419.681396484375
2011-08-25,416.42626953125
2011-08-26,396.2726745605469
2011-08-29,400.77264404296875
2011-08-30,404.93731689453125
2011-09-02,410.9689636230469
2011-09-05,405.990478515625
2011-09-06,411.59136962890625
2011-09-07,413.1710205078125
2011-09-08,414.5592956542969
2011-09-09,411.4955749511719
2011-09-12,391.15057373046875
2011-09-13,377.3159484863281
2011-09-14,375.87982177734375
2011-09-15,375.40118408203125
2011-09-16,386.2677917480469
2011-09-19,382.5338439941406
2011-09-20,383.15618896484375
2011-09-21,385.4060974121094
2011-09-22,373.5820617675781
2011-09-23,373.5820617675781
2011-09-26,370.8055725097656
2011-09-27,376.9809265136719
2011-09-28,377.6510925292969
2011-09-29,362.7154235839844
2011-09-30,358.5507507324219
2011-10-03,356.8752136230469
2011-10-04,347.061767578125
2011-10-05,339.7854309082031
2011-10-07,352.4711608886719
2011-10-10,356.5401306152344
2011-10-11,362.1410217285156
2011-10-12,409.05413818359375
2011-10-13,406.9957580566406
2011-10-14,402.447998046875
2011-10-17,415.4689025878906
2011-10-18,399.8151550292969
2011-10-19,401.2991027832031
2011-10-20,390.8155517578125
2011-10-21,401.2991027832031
2011-10-24,402.25653076171875
2011-10-25,401.2991027832031
2011-10-28,401.7300109863281
2011-10-31,398.76202392578125
2011-11-01,387.12945556640625
2011-11-02,385.4540100097656
2011-11-03,382.8690185546875
2011-11-04,384.8316650390625
2011-11-08,384.0178527832031
2011-11-09,382.0551452636719
2011-11-11,375.40118408203125
2011-11-14,373.4863586425781
2011-11-15,378.41705322265625
2011-11-16,381.28924560546875
2011-11-17,382.15087890625
2011-11-18,383.5391845703125
2011-11-21,378.41705322265625
2011-11-22,378.46484375
2011-11-23,378.0818786621094
2011-11-24,373.62994384765625
2011-11-25,376.454345703125
2011-11-28,377.6990051269531
2011-11-29,380.71478271484375
2011-11-30,378.9914855957031
2011-12-01,383.49127197265625
2011-12-02,382.91680908203125
2011-12-05,387.6560363769531
2011-12-07,417.8623962402344
2011-12-08,457.73858642578125
2011-12-09,437.34564208984375
2011-12-12,392.73028564453125
2011-12-13,408.575439453125
2011-12-14,387.3209533691406
2011-12-15,397.1343688964844
2011-12-16,384.9576721191406
2011-12-19,376.520263671875
2011-12-20,363.14495849609375
2011-12-21,364.87078857421875
2011-12-22,380.4033203125
2011-12-23,379.4445495605469
2011-12-26,380.88275146484375
2011-12-27,372.4932556152344
2011-12-28,371.7262268066406
2011-12-29,369.1853942871094
2011-12-30,368.0827331542969
2012-01-02,372.0138854980469
2012-01-03,372.15771484375
2012-01-04,375.8011169433594
2012-01-05,409.26324462890625
2012-01-06,395.6483154296875
2012-01-09,397.3261413574219
2012-01-10,400.5860900878906
2012-01-11,402.0722351074219
2012-01-12,453.8473815917969
2012-01-13,425.70660400390625
2012-01-16,443.68408203125
2012-01-17,446.3207702636719
2012-01-18,426.1380615234375
2012-01-19,426.6654052734375
2012-01-20,423.8849182128906
2012-01-23,401.1134948730469
2012-01-24,391.04608154296875
2012-01-25,395.3127136230469
2012-01-27,398.6205139160156
2012-01-30,393.6347961425781
2012-01-31,392.8198547363281
2012-02-01,410.5575866699219
2012-02-02,421.823486328125
2012-02-03,424.65191650390625
2012-02-06,435.7739562988281
2012-02-07,437.3559875488281
2012-02-08,436.3972473144531
2012-02-09,441.191162109375
2012-02-10,439.7530212402344
2012-02-13,436.0616149902344
2012-02-14,436.3972473144531
2012-02-15,437.88336181640625
2012-02-16,435.9178466796875
2012-02-17,436.2054748535156
2012-02-21,433.4249267578125
2012-02-22,443.34857177734375
2012-02-23,435.3904724121094
2012-02-24,424.5080261230469
2012-02-27,422.6864013671875
2012-02-28,431.2196960449219
2012-02-29,439.6092224121094
2012-03-01,448.334228515625
2012-03-02,438.8901062011719
2012-03-05,437.9312744140625
2012-03-06,439.1298828125
2012-03-07,436.3493347167969
2012-03-09,439.27362060546875
2012-03-12,519.5250244140625
2012-03-13,588.5584716796875
2012-03-14,522.0179443359375
2012-03-15,531.6060180664062
2012-03-16,524.462890625
2012-03-19,518.4224243164062
2012-03-20,524.3670043945312
2012-03-21,527.5310668945312
2012-03-22,521.826171875
2012-03-23,519.7167358398438
2012-03-26,517.9910278320312
2012-03-27,516.6966552734375
2012-03-28,523.024658203125
2012-03-29,526.0928955078125
2012-03-30,516.9841918945312
2012-04-02,523.6957397460938
2012-04-03,520.3400268554688
2012-04-04,525.8052368164062
2012-04-09,519.7167358398438
2012-04-10,516.9841918945312
2012-04-11,490.90496826171875
2012-04-12,474.0300598144531
2012-04-13,474.0300598144531
2012-04-16,481.22100830078125
2012-04-17,493.3977355957031
2012-04-18,494.5962219238281
2012-04-19,504.85540771484375
2012-04-20,496.8973693847656
2012-04-23,494.06890869140625
2012-04-24,505.4307556152344
2012-04-25,511.1835021972656
2012-04-26,500.87652587890625
2012-04-27,505.4307556152344
2012-04-30,514.2037353515625
2012-05-02,533.955078125
2012-05-03,539.7078857421875
2012-05-04,530.4074096679688
2012-05-07,506.0059509277344
2012-05-08,510.70416259765625
2012-05-09,501.8831481933594
2012-05-10,499.1026916503906
2012-05-11,490.66522216796875
2012-05-14,478.4405212402344
2012-05-15,472.7356872558594
2012-05-16,462.71624755859375
2012-05-17,462.1888427734375
2012-05-18,461.9012756347656
2012-05-21,460.12744140625
