Date,SAIL
1996-08-14,15.241047859191895
1996-08-15,15.241047859191895
1996-08-16,15.060676574707031
1996-08-19,15.030617713928223
1996-08-20,15.12079906463623
1996-08-21,15.301169395446777
1996-08-22,15.18092155456543
1996-08-23,15.391353607177734
1996-08-26,15.661906242370605
1996-08-27,15.782147407531738
1996-08-28,15.752092361450195
1996-08-29,16.353317260742188
1996-08-30,16.50362205505371
1996-09-02,16.533679962158203
1996-09-03,15.361288070678711
1996-09-04,15.661906242370605
1996-09-05,16.2030086517334
1996-09-06,16.082763671875
1996-09-09,15.451472282409668
1996-09-10,15.301169395446777
1996-09-11,15.150863647460938
1996-09-12,15.030617713928223
1996-09-13,15.030617713928223
1996-09-16,14.910370826721191
1996-09-17,15.060676574707031
1996-09-18,15.150863647460938
1996-09-19,15.030617713928223
1996-09-20,15.030617713928223
1996-09-23,15.000553131103516
1996-09-24,15.030617713928223
1996-09-25,14.940433502197266
1996-09-26,14.880311012268066
1996-09-27,13.888290405273438
1996-09-30,13.768046379089355
1996-10-01,13.617737770080566
1996-10-02,13.617737770080566
1996-10-03,13.828166007995605
1996-10-04,13.737981796264648
1996-10-07,13.136758804321289
1996-10-08,13.166825294494629
1996-10-09,13.076639175415039
1996-10-10,13.25700569152832
1996-10-11,13.166825294494629
1996-10-14,13.106701850891113
1996-10-15,13.016517639160156
1996-10-16,13.136758804321289
1996-10-17,13.076639175415039
1996-10-18,13.046579360961914
1996-10-21,13.046579360961914
1996-10-22,12.926329612731934
1996-10-23,13.557618141174316
1996-10-24,14.18890380859375
1996-10-25,14.18890380859375
1996-10-28,13.437372207641602
1996-10-29,13.587677001953125
1996-10-30,13.587677001953125
1996-10-31,13.317130088806152
1996-11-01,13.317130088806152
1996-11-04,12.77602481842041
1996-11-05,12.68583869934082
1996-11-06,12.715900421142578
1996-11-07,12.77602481842041
1996-11-08,12.836149215698242
1996-11-11,12.836149215698242
1996-11-12,12.836149215698242
1996-11-13,12.866207122802734
1996-11-14,13.046579360961914
1996-11-15,12.68583869934082
1996-11-18,12.68583869934082
1996-11-19,12.114677429199219
1996-11-20,12.204864501953125
1996-11-21,12.174802780151367
1996-11-22,11.90424919128418
1996-11-25,11.5435152053833
1996-11-26,11.15272331237793
1996-11-27,10.551493644714355
1996-11-28,9.980331420898438
1996-11-29,10.040454864501953
1996-12-02,10.040454864501953
1996-12-03,9.709779739379883
1996-12-04,9.679718017578125
1996-12-05,10.19076156616211
1996-12-06,9.980331420898438
1996-12-09,9.799964904785156
1996-12-10,9.349044799804688
1996-12-11,9.950267791748047
1996-12-12,9.860085487365723
1996-12-13,9.769902229309082
1996-12-16,9.980331420898438
1996-12-17,9.950267791748047
1996-12-18,10.280942916870117
1996-12-19,10.581555366516113
1996-12-20,11.333088874816895
1996-12-23,11.363146781921387
1996-12-24,11.303025245666504
1996-12-25,11.303025245666504
1996-12-26,12.084617614746094
1996-12-27,12.084617614746094
1996-12-30,12.084617614746094
1996-12-31,12.204864501953125
1997-01-01,13.076639175415039
1997-01-02,13.617737770080566
1997-01-03,13.948416709899902
1997-01-06,13.79810619354248
1997-01-07,13.948416709899902
1997-01-08,14.03859806060791
1997-01-09,13.888290405273438
1997-01-10,14.279088020324707
1997-01-13,14.098719596862793
1997-01-14,14.15884017944336
1997-01-15,15.150863647460938
1997-01-16,14.249027252197266
1997-01-17,13.828166007995605
1997-01-20,13.226943969726562
1997-01-21,12.565595626831055
1997-01-22,13.46743106842041
1997-01-23,13.46743106842041
1997-01-24,14.218962669372559
1997-01-27,14.18890380859375
1997-01-28,14.098719596862793
1997-01-29,14.730006217956543
1997-01-30,13.85822868347168
1997-01-31,12.98645305633545
1997-02-03,12.565595626831055
1997-02-04,12.715900421142578
1997-02-05,13.166825294494629
1997-02-06,13.226943969726562
1997-02-07,13.196884155273438
1997-02-10,13.25700569152832
1997-02-11,13.317130088806152
1997-02-12,13.49749755859375
1997-02-13,13.527557373046875
1997-02-14,13.677863121032715
1997-02-17,13.557618141174316
1997-02-18,13.377248764038086
1997-02-19,13.46743106842041
1997-02-20,13.226943969726562
1997-02-21,13.226943969726562
1997-02-24,12.3551664352417
1997-02-25,11.934313774108887
1997-02-26,11.15272331237793
1997-02-27,11.69382381439209
1997-02-28,13.136758804321289
1997-03-03,14.18890380859375
1997-03-04,14.339212417602539
1997-03-05,14.309149742126465
1997-03-06,13.317130088806152
1997-03-07,13.317130088806152
1997-03-10,12.415291786193848
1997-03-11,12.264986991882324
1997-03-12,13.076639175415039
1997-03-13,13.226943969726562
1997-03-14,12.866207122802734
1997-03-17,12.77602481842041
1997-03-18,12.715900421142578
1997-03-19,12.62572193145752
1997-03-20,12.655776977539062
1997-03-21,12.68583869934082
1997-03-24,12.68583869934082
1997-03-25,12.62572193145752
1997-03-26,12.77602481842041
1997-03-27,12.715900421142578
1997-03-28,12.715900421142578
1997-03-31,11.84412670135498
1997-04-01,11.333088874816895
1997-04-02,11.5435152053833
1997-04-03,11.303025245666504
1997-04-04,11.333088874816895
1997-04-07,11.363146781921387
1997-04-08,11.363146781921387
1997-04-09,12.174802780151367
1997-04-10,12.655776977539062
1997-04-11,13.46743106842041
1997-04-14,13.46743106842041
1997-04-15,13.587677001953125
1997-04-16,13.587677001953125
1997-04-17,14.00853443145752
1997-04-18,14.00853443145752
1997-04-21,14.15884017944336
1997-04-22,14.66988468170166
1997-04-23,13.647799491882324
1997-04-24,12.806087493896484
1997-04-25,13.25700569152832
1997-04-28,13.527557373046875
1997-04-29,14.279088020324707
1997-04-30,13.287065505981445
1997-05-01,13.287065505981445
1997-05-02,12.836149215698242
1997-05-05,12.505475997924805
1997-05-06,12.32511043548584
1997-05-07,12.385231971740723
1997-05-08,12.385231971740723
1997-05-09,12.32511043548584
1997-05-12,12.2349214553833
1997-05-13,12.144740104675293
1997-05-14,12.084617614746094
1997-05-15,12.264986991882324
1997-05-16,12.05455493927002
1997-05-19,11.994433403015137
1997-05-20,11.814064025878906
1997-05-21,12.204864501953125
1997-05-22,12.385231971740723
1997-05-23,12.62572193145752
1997-05-26,12.535533905029297
1997-05-27,12.174802780151367
1997-05-28,11.333088874816895
1997-05-29,10.822046279907227
1997-05-30,10.972349166870117
1997-06-02,11.002411842346191
1997-06-03,11.032475471496582
1997-06-04,11.032475471496582
1997-06-05,11.032475471496582
1997-06-06,10.882165908813477
1997-06-09,10.852107048034668
1997-06-10,10.822046279907227
1997-06-11,11.453330993652344
1997-06-12,11.6637601852417
1997-06-13,11.5435152053833
1997-06-16,11.182780265808105
1997-06-17,10.852107048034668
1997-06-18,10.912229537963867
1997-06-19,10.581555366516113
1997-06-20,10.401187896728516
1997-06-23,10.401187896728516
1997-06-24,10.461307525634766
1997-06-25,10.341064453125
1997-06-26,10.43124771118164
1997-06-27,11.122658729553223
1997-06-30,11.393209457397461
1997-07-01,12.204864501953125
1997-07-02,13.076639175415039
1997-07-03,14.00853443145752
1997-07-04,14.489520072937012
1997-07-07,13.49749755859375
1997-07-08,14.42939567565918
1997-07-09,15.060676574707031
1997-07-10,15.451472282409668
1997-07-11,15.030617713928223
1997-07-14,14.970498085021973
1997-07-15,15.271110534667969
1997-07-16,14.549636840820312
1997-07-17,14.249027252197266
1997-07-18,14.249027252197266
1997-07-21,14.519577980041504
1997-07-22,14.489520072937012
1997-07-23,14.549636840820312
1997-07-24,14.339212417602539
1997-07-25,13.978475570678711
1997-07-28,13.768046379089355
1997-07-29,13.587677001953125
1997-07-30,14.309149742126465
1997-07-31,14.519577980041504
1997-08-01,14.15884017944336
1997-08-04,14.584211349487305
1997-08-05,14.341140747070312
1997-08-06,14.584211349487305
1997-08-07,15.131122589111328
1997-08-08,14.766518592834473
1997-08-11,14.796903610229492
1997-08-12,14.857670783996582
1997-08-13,13.855002403259277
1997-08-14,13.672704696655273
1997-08-15,13.672704696655273
1997-08-18,13.15617847442627
1997-08-19,12.97387409210205
1997-08-20,13.308093070983887
1997-08-21,13.00426197052002
1997-08-22,12.791571617126465
1997-08-25,12.457350730895996
1997-08-26,12.943490982055664
1997-08-27,13.00426197052002
1997-08-28,12.548498153686523
1997-08-29,12.1838960647583
1997-09-01,11.910442352294922
1997-09-02,11.272380828857422
1997-09-03,11.788909912109375
1997-09-04,11.788909912109375
1997-09-05,12.031977653503418
1997-09-08,12.244661331176758
1997-09-09,12.153512001037598
1997-09-10,11.333148956298828
1997-09-11,11.241998672485352
1997-09-12,10.512788772583008
1997-09-15,10.08741569519043
1997-09-16,10.026647567749023
1997-09-17,9.996265411376953
1997-09-18,9.479740142822266
1997-09-19,9.388590812683105
1997-09-22,9.023982048034668
1997-09-23,8.811295509338379
1997-09-24,8.872065544128418
1997-09-25,8.811295509338379
1997-09-26,8.963217735290527
1997-09-29,9.11513614654541
1997-09-30,9.29743480682373
1997-10-01,9.26705265045166
1997-10-02,9.26705265045166
1997-10-03,9.26705265045166
1997-10-06,9.26705265045166
1997-10-07,9.26705265045166
1997-10-08,9.26705265045166
1997-10-09,9.692425727844238
1997-10-10,9.87472915649414
1997-10-13,9.753193855285645
1997-10-14,9.388590812683105
1997-10-15,9.601275444030762
1997-10-16,9.692425727844238
1997-10-17,9.722806930541992
1997-10-20,9.692425727844238
1997-10-21,9.510123252868652
1997-10-22,9.510123252868652
1997-10-23,9.23667049407959
1997-10-24,9.26705265045166
1997-10-27,9.175901412963867
1997-10-28,8.598609924316406
1997-10-29,9.08475112915039
1997-10-30,9.054365158081055
1997-10-31,9.054365158081055
1997-11-03,8.993598937988281
1997-11-04,8.963217735290527
1997-11-05,8.628994941711426
1997-11-06,8.416308403015137
1997-11-07,8.65937614440918
1997-11-10,8.477075576782227
1997-11-11,8.507457733154297
1997-11-12,8.446690559387207
1997-11-13,8.203620910644531
1997-11-14,8.203620910644531
1997-11-17,8.416308403015137
1997-11-18,8.38592529296875
1997-11-19,8.416308403015137
1997-11-20,8.477075576782227
1997-11-21,8.507457733154297
1997-11-24,8.264388084411621
1997-11-25,8.65937614440918
1997-11-26,8.446690559387207
1997-11-27,8.142851829528809
1997-11-28,7.59594202041626
1997-12-01,7.07942008972168
1997-12-02,6.957886219024658
1997-12-03,6.471745491027832
1997-12-04,6.471745491027832
1997-12-05,6.56289529800415
1997-12-08,6.167908668518066
1997-12-09,6.015988826751709
1997-12-10,6.410977363586426
1997-12-11,6.137524127960205
1997-12-12,6.167908668518066
1997-12-15,6.076756000518799
1997-12-16,5.833686351776123
1997-12-17,6.076756000518799
1997-12-18,6.0463714599609375
1997-12-19,5.924837589263916
1997-12-22,6.076756000518799
1997-12-23,6.076756000518799
1997-12-24,6.076756000518799
1997-12-25,6.076756000518799
1997-12-26,6.0463714599609375
1997-12-29,5.955221176147461
1997-12-30,5.8944549560546875
1997-12-31,5.955221176147461
1998-01-01,6.745201587677002
1998-01-02,6.654046535491943
1998-01-05,6.532515048980713
1998-01-06,6.532515048980713
1998-01-07,6.623664855957031
1998-01-08,6.228675365447998
1998-01-09,6.015988826751709
1998-01-12,5.864068984985352
1998-01-13,5.985604763031006
1998-01-14,5.924837589263916
1998-01-15,5.4386982917785645
1998-01-16,5.469080448150635
1998-01-19,5.529847621917725
1998-01-20,5.377929210662842
1998-01-21,5.529847621917725
1998-01-22,5.377929210662842
1998-01-23,5.377929210662842
1998-01-26,5.377929210662842
1998-01-27,5.286778450012207
1998-01-28,5.347545623779297
1998-01-29,5.286778450012207
1998-01-30,5.4386982917785645
1998-02-02,5.529847621917725
1998-02-03,5.377929210662842
1998-02-04,4.861403465270996
1998-02-05,4.861403465270996
1998-02-06,4.831021308898926
1998-02-09,4.648717403411865
1998-02-10,4.527182579040527
1998-02-11,4.557568073272705
1998-02-12,4.557568073272705
1998-02-13,4.557568073272705
1998-02-16,4.557568073272705
1998-02-17,4.46641731262207
1998-02-18,4.557568073272705
1998-02-19,4.557568073272705
1998-02-20,4.496799468994141
1998-02-23,4.496799468994141
1998-02-24,4.2233452796936035
1998-02-25,4.314497470855713
1998-02-26,4.314497470855713
1998-02-27,4.4056477546691895
1998-03-02,4.679103374481201
1998-03-03,4.46641731262207
1998-03-04,5.043707847595215
1998-03-05,4.587950706481934
1998-03-06,4.709486484527588
1998-03-09,4.952557563781738
1998-03-10,4.952557563781738
1998-03-11,5.104473114013672
1998-03-12,5.651383399963379
1998-03-13,5.651383399963379
1998-03-16,6.410977363586426
1998-03-17,6.441359996795654
1998-03-18,7.07942008972168
1998-03-19,6.836352348327637
1998-03-20,6.714815616607666
1998-03-23,6.927501201629639
1998-03-24,6.56289529800415
1998-03-25,6.745201587677002
1998-03-26,6.3502092361450195
1998-03-27,6.410977363586426
1998-03-30,6.28944206237793
1998-03-31,5.924837589263916
1998-04-01,6.319826126098633
1998-04-02,6.56289529800415
1998-04-03,7.231339454650879
1998-04-06,7.717480182647705
1998-04-07,7.717480182647705
1998-04-08,7.717480182647705
1998-04-09,8.35554027557373
1998-04-10,8.568227767944336
1998-04-13,8.325155258178711
1998-04-14,8.325155258178711
1998-04-15,9.175901412963867
1998-04-16,8.993598937988281
1998-04-17,9.23667049407959
1998-04-20,9.023982048034668
1998-04-21,9.023982048034668
1998-04-22,8.750527381896973
1998-04-23,8.35554027557373
1998-04-24,8.112469673156738
1998-04-27,8.051704406738281
1998-04-28,7.839015960693359
1998-04-29,7.4136433601379395
1998-04-30,7.656714916229248
1998-05-01,7.656714916229248
1998-05-04,8.38592529296875
1998-05-05,8.142851829528809
1998-05-06,7.839015960693359
1998-05-07,7.839015960693359
1998-05-08,8.112469673156738
1998-05-11,7.899783611297607
1998-05-12,7.687098503112793
1998-05-13,7.292105674743652
1998-05-14,7.747865200042725
1998-05-15,7.504793643951416
1998-05-18,7.656714916229248
1998-05-19,7.839015960693359
1998-05-20,7.930168628692627
1998-05-21,7.747865200042725
1998-05-22,7.839015960693359
1998-05-25,7.504793643951416
1998-05-26,7.292105674743652
1998-05-27,7.292105674743652
1998-05-28,7.20095682144165
1998-05-29,7.8694000244140625
1998-06-01,7.322493076324463
1998-06-02,6.988269329071045
1998-06-03,7.565561294555664
1998-06-04,7.59594202041626
1998-06-05,7.26172399520874
1998-06-08,7.292105674743652
1998-06-09,6.957886219024658
1998-06-10,6.50213098526001
1998-06-11,6.471745491027832
1998-06-12,6.076756000518799
1998-06-15,5.469080448150635
1998-06-16,6.228675365447998
1998-06-17,6.897119045257568
1998-06-18,6.866735935211182
1998-06-19,6.56289529800415
1998-06-22,6.076756000518799
1998-06-23,5.924837589263916
1998-06-24,5.985604763031006
1998-06-25,6.0463714599609375
1998-06-26,5.833686351776123
1998-06-29,5.742534637451172
1998-06-30,5.620999336242676
1998-07-01,5.469080448150635
1998-07-02,5.256394386291504
1998-07-03,5.165243625640869
1998-07-06,5.31716251373291
1998-07-07,5.377929210662842
1998-07-08,5.4386982917785645
1998-07-09,5.4386982917785645
1998-07-10,5.4386982917785645
1998-07-13,5.377929210662842
1998-07-14,5.31716251373291
1998-07-15,5.347545623779297
1998-07-16,5.377929210662842
1998-07-17,5.226010322570801
1998-07-20,5.07409143447876
1998-07-21,4.831021308898926
1998-07-22,4.861403465270996
1998-07-23,4.679103374481201
1998-07-24,4.648717403411865
1998-07-27,4.587950706481934
1998-07-28,4.557568073272705
1998-07-29,4.587950706481934
1998-07-30,4.436032772064209
1998-07-31,4.253728866577148
1998-08-03,4.1321940422058105
1998-08-04,4.010659217834473
1998-08-05,4.3448805809021
1998-08-06,4.375263690948486
1998-08-07,4.4056477546691895
1998-08-10,4.375263690948486
1998-08-11,4.314497470855713
1998-08-12,4.1604084968566895
1998-08-13,4.1604084968566895
1998-08-14,4.129590034484863
1998-08-17,4.067954063415527
1998-08-18,4.037137031555176
1998-08-19,4.006318092346191
1998-08-20,3.913865566253662
1998-08-21,3.913865566253662
1998-08-24,3.8830478191375732
1998-08-25,3.8214111328125
1998-08-26,3.8214111328125
1998-08-27,3.9446821212768555
1998-08-28,3.7905945777893066
1998-08-31,3.7905945777893066
1998-09-01,3.5440516471862793
1998-09-02,3.513233184814453
1998-09-03,3.4824159145355225
1998-09-04,3.513233184814453
1998-09-07,3.7905945777893066
1998-09-08,3.6673223972320557
1998-09-09,3.6673223972320557
1998-09-10,3.636505365371704
1998-09-11,3.4207797050476074
1998-09-14,3.4824159145355225
1998-09-15,3.574869155883789
1998-09-16,3.7597756385803223
1998-09-17,3.7289578914642334
1998-09-18,4.067954063415527
1998-09-21,4.191226005554199
1998-09-22,4.191226005554199
1998-09-23,4.252862930297852
1998-09-24,4.222043037414551
1998-09-25,4.129590034484863
1998-09-28,4.037137031555176
1998-09-29,3.8830478191375732
1998-09-30,4.067954063415527
1998-10-01,4.067954063415527
1998-10-02,4.067954063415527
1998-10-05,3.6981403827667236
1998-10-06,3.6673223972320557
1998-10-07,3.7597756385803223
1998-10-08,3.6981403827667236
1998-10-09,3.605686664581299
1998-10-12,3.4515979290008545
1998-10-13,3.3283255100250244
1998-10-14,3.3283255100250244
1998-10-15,3.297508478164673
1998-10-16,3.266690254211426
1998-10-19,3.205054521560669
1998-10-20,3.0817840099334717
1998-10-21,3.0817840099334717
1998-10-22,3.297508478164673
1998-10-23,3.235872745513916
1998-10-26,3.5440516471862793
1998-10-27,3.4515979290008545
1998-10-28,3.4207797050476074
1998-10-29,3.3283255100250244
1998-10-30,3.174237012863159
1998-11-02,3.1434192657470703
1998-11-03,3.1126010417938232
1998-11-04,3.1126010417938232
1998-11-05,3.174237012863159
1998-11-06,3.174237012863159
1998-11-09,3.297508478164673
1998-11-10,3.389962911605835
1998-11-11,3.4515979290008545
1998-11-12,3.4515979290008545
1998-11-13,3.574869155883789
1998-11-16,3.0817840099334717
1998-11-17,3.0817840099334717
1998-11-18,3.235872745513916
1998-11-19,3.389962911605835
1998-11-20,3.235872745513916
1998-11-23,3.235872745513916
1998-11-24,3.235872745513916
1998-11-25,3.235872745513916
1998-11-26,3.205054521560669
1998-11-27,3.205054521560669
1998-11-30,3.205054521560669
1998-12-01,3.174237012863159
1998-12-02,3.174237012863159
1998-12-03,3.1434192657470703
1998-12-04,3.1126010417938232
1998-12-07,3.174237012863159
1998-12-08,3.1434192657470703
1998-12-09,3.174237012863159
1998-12-10,3.1434192657470703
1998-12-11,3.266690254211426
1998-12-14,3.174237012863159
1998-12-15,3.1434192657470703
1998-12-16,3.174237012863159
1998-12-17,3.1126010417938232
1998-12-18,3.1126010417938232
1998-12-21,3.205054521560669
1998-12-22,3.0817840099334717
1998-12-23,3.1434192657470703
1998-12-24,3.1126010417938232
1998-12-25,3.1126010417938232
1998-12-28,3.5440516471862793
1998-12-29,3.636505365371704
1998-12-30,3.605686664581299
1998-12-31,3.513233184814453
1999-01-01,3.6981403827667236
1999-01-04,3.6981403827667236
1999-01-05,3.605686664581299
1999-01-06,3.7289578914642334
1999-01-07,3.8830478191375732
1999-01-08,4.591856479644775
1999-01-11,4.62267541885376
1999-01-12,4.314497470855713
1999-01-13,4.1604084968566895
1999-01-14,4.1604084968566895
1999-01-15,3.9446821212768555
1999-01-18,4.006318092346191
1999-01-19,3.574869155883789
1999-01-20,3.574869155883789
1999-01-21,3.8830478191375732
1999-01-22,3.7597756385803223
1999-01-25,3.7289578914642334
1999-01-26,3.7289578914642334
1999-01-27,4.067954063415527
1999-01-28,3.9446821212768555
1999-01-29,3.9446821212768555
1999-02-01,3.6981403827667236
1999-02-02,3.5440516471862793
1999-02-03,3.852229595184326
1999-02-04,3.913865566253662
1999-02-05,3.852229595184326
1999-02-08,3.7597756385803223
1999-02-09,3.636505365371704
1999-02-10,3.7905945777893066
1999-02-11,4.037137031555176
1999-02-12,4.561039447784424
1999-02-15,4.499403476715088
1999-02-16,4.930853843688965
1999-02-17,4.838399887084961
1999-02-18,4.776764869689941
1999-02-19,4.6843109130859375
1999-02-22,4.591856479644775
1999-02-23,4.437769412994385
1999-02-24,4.6843109130859375
1999-02-25,4.62267541885376
1999-02-26,4.62267541885376
1999-03-01,3.605686664581299
1999-03-02,3.605686664581299
1999-03-03,3.7905945777893066
1999-03-04,3.7597756385803223
1999-03-05,3.605686664581299
1999-03-08,3.4515979290008545
1999-03-09,3.6673223972320557
1999-03-10,3.7597756385803223
1999-03-11,3.6981403827667236
1999-03-12,3.6981403827667236
1999-03-15,3.636505365371704
1999-03-16,3.605686664581299
1999-03-17,3.636505365371704
1999-03-18,4.283679008483887
1999-03-19,3.9446821212768555
1999-03-22,3.9446821212768555
1999-03-23,3.8214111328125
1999-03-24,3.7905945777893066
1999-03-25,3.8214111328125
1999-03-26,3.6981403827667236
1999-03-29,3.6981403827667236
1999-03-30,3.5440516471862793
1999-03-31,3.636505365371704
1999-04-01,3.574869155883789
1999-04-02,3.574869155883789
1999-04-05,3.513233184814453
1999-04-06,3.4824159145355225
1999-04-07,3.4515979290008545
1999-04-08,3.4207797050476074
1999-04-09,3.235872745513916
1999-04-12,3.235872745513916
1999-04-13,3.174237012863159
1999-04-14,3.174237012863159
1999-04-15,3.235872745513916
1999-04-16,3.513233184814453
1999-04-19,3.266690254211426
1999-04-20,3.389962911605835
1999-04-21,3.389962911605835
1999-04-22,3.235872745513916
1999-04-23,3.174237012863159
1999-04-26,3.0817840099334717
1999-04-27,3.0817840099334717
1999-04-28,3.1126010417938232
1999-04-29,3.1126010417938232
1999-04-30,3.174237012863159
1999-05-03,3.1126010417938232
1999-05-04,3.1126010417938232
1999-05-05,3.1126010417938232
1999-05-06,3.0817840099334717
1999-05-07,3.0817840099334717
1999-05-10,3.174237012863159
1999-05-11,3.297508478164673
1999-05-12,3.266690254211426
1999-05-13,3.3283255100250244
1999-05-14,3.297508478164673
1999-05-17,3.266690254211426
1999-05-18,3.205054521560669
1999-05-19,4.067954063415527
1999-05-20,3.6981403827667236
1999-05-21,3.513233184814453
1999-05-24,3.4824159145355225
1999-05-25,3.574869155883789
1999-05-26,3.7597756385803223
1999-05-27,3.6981403827667236
1999-05-28,3.4207797050476074
1999-05-31,3.574869155883789
1999-06-01,3.4515979290008545
1999-06-02,3.389962911605835
1999-06-03,3.4515979290008545
1999-06-04,3.574869155883789
1999-06-07,3.6673223972320557
1999-06-08,3.9446821212768555
1999-06-09,3.8830478191375732
1999-06-10,3.8214111328125
1999-06-11,3.636505365371704
1999-06-14,3.5440516471862793
1999-06-15,3.852229595184326
1999-06-16,3.975501537322998
1999-06-17,4.067954063415527
1999-06-18,4.530221939086914
1999-06-21,4.930853843688965
1999-06-22,4.776764869689941
1999-06-23,4.4685869216918945
1999-06-24,4.530221939086914
1999-06-25,4.437769412994385
1999-06-28,4.4069504737854
1999-06-29,4.345314979553223
1999-06-30,4.499403476715088
1999-07-01,4.4069504737854
1999-07-02,4.591856479644775
1999-07-05,4.869218826293945
1999-07-06,4.807582855224609
1999-07-07,4.62267541885376
1999-07-08,4.591856479644775
1999-07-09,4.9000349044799805
1999-07-12,6.440926551818848
1999-07-13,6.810742378234863
1999-07-14,7.026466369628906
1999-07-15,6.77992582321167
