Date,POLYMED
2013-01-04,49.733680725097656
2013-01-07,49.11853790283203
2013-01-08,54.654815673828125
2013-01-09,54.759273529052734
2013-01-10,55.2003173828125
2013-01-11,53.42452621459961
2013-01-14,53.9119987487793
2013-01-15,53.650856018066406
2013-01-16,53.52899169921875
2013-01-17,54.56196212768555
2013-01-18,54.38787078857422
2013-01-21,54.213768005371094
2013-01-22,54.05707931518555
2013-01-23,53.32587814331055
2013-01-24,53.66827392578125
2013-01-25,53.58121871948242
2013-01-28,53.74951934814453
2013-01-29,54.028072357177734
2013-01-30,54.55615997314453
2013-01-31,54.37046432495117
2013-02-01,54.318233489990234
2013-02-04,53.48255920410156
2013-02-05,53.7611198425293
2013-02-06,54.44590377807617
2013-02-07,54.828914642333984
2013-02-08,53.64505386352539
2013-02-11,54.1035041809082
2013-02-12,53.970035552978516
2013-02-13,53.9642333984375
2013-02-14,53.32587814331055
2013-02-15,53.19820022583008
2013-02-18,53.598628997802734
2013-02-19,53.38971710205078
2013-02-20,53.070533752441406
2013-02-21,52.205848693847656
2013-02-22,52.5772590637207
2013-02-25,52.525028228759766
2013-02-26,50.499698638916016
2013-02-27,51.782222747802734
2013-02-28,53.23302459716797
2013-03-01,53.018306732177734
2013-03-04,53.30266189575195
2013-03-05,50.99296951293945
2013-03-06,53.0299072265625
2013-03-07,53.33749008178711
2013-03-08,53.41872024536133
2013-03-11,51.132259368896484
2013-03-12,51.04520797729492
2013-03-13,51.793827056884766
2013-03-14,53.0067024230957
2013-03-15,51.58490753173828
2013-03-18,51.99694061279297
2013-03-19,52.269691467285156
2013-03-20,51.31795883178711
2013-03-21,50.25016784667969
2013-03-22,49.907772064208984
2013-03-25,52.24067306518555
2013-03-26,53.72049331665039
2013-03-28,52.44959259033203
2013-04-01,53.708892822265625
2013-04-02,54.86373519897461
2013-04-03,53.058921813964844
2013-04-04,51.33536911010742
2013-04-05,52.60627365112305
2013-04-08,52.25808334350586
2013-04-09,52.22906494140625
2013-04-10,52.68172073364258
2013-04-11,52.69912338256836
2013-04-12,51.76481246948242
2013-04-15,52.368343353271484
2013-04-16,52.22906494140625
2013-04-17,52.34512710571289
2013-04-18,52.80938720703125
2013-04-22,52.22906494140625
2013-04-23,53.40711975097656
2013-04-25,54.503936767578125
2013-04-26,54.683834075927734
2013-04-29,56.25070571899414
2013-04-30,57.370731353759766
2013-05-02,57.063148498535156
2013-05-03,55.925724029541016
2013-05-06,56.157840728759766
2013-05-07,56.87165069580078
2013-05-08,57.25465774536133
2013-05-09,58.03230285644531
2013-05-10,57.927833557128906
2013-05-13,58.804115295410156
2013-05-14,61.038368225097656
2013-05-15,60.33037185668945
2013-05-16,60.20270919799805
2013-05-17,59.48310470581055
2013-05-20,58.64163589477539
2013-05-21,58.97822189331055
2013-05-22,58.01488494873047
2013-05-23,57.451969146728516
2013-05-24,58.44432067871094
2013-05-27,58.64163589477539
2013-05-28,58.69967269897461
2013-05-29,58.920196533203125
2013-05-30,58.72869110107422
2013-05-31,59.62238693237305
2013-06-03,59.732643127441406
2013-06-04,60.19690704345703
2013-06-05,60.23171615600586
2013-06-06,59.552738189697266
2013-06-07,59.442481994628906
2013-06-10,59.326416015625
2013-06-11,58.937599182128906
2013-06-12,58.670650482177734
2013-06-13,58.65903854370117
2013-06-14,61.19506072998047
2013-06-17,60.75981521606445
2013-06-18,59.78486633300781
2013-06-19,58.8853645324707
2013-06-20,59.982177734375
2013-06-21,59.62238693237305
2013-06-24,58.86214828491211
2013-06-25,57.80596923828125
2013-06-26,58.1019287109375
2013-06-27,58.664852142333984
2013-06-28,61.641902923583984
2013-07-01,60.730812072753906
2013-07-02,62.29186248779297
2013-07-03,61.47360610961914
2013-07-04,61.00354766845703
2013-07-05,61.34013748168945
2013-07-08,58.920196533203125
2013-07-09,63.45252227783203
2013-07-10,64.05604553222656
2013-07-11,62.640079498291016
2013-07-12,62.89540481567383
2013-07-15,64.7408218383789
2013-07-16,63.847137451171875
2013-07-17,60.67856216430664
2013-07-18,60.69017791748047
2013-07-19,61.595481872558594
2013-07-22,61.72315216064453
2013-07-23,60.841064453125
2013-07-24,61.16604232788086
2013-07-25,60.75981521606445
2013-07-26,60.52768325805664
2013-07-29,59.77326202392578
2013-07-30,60.16788101196289
2013-07-31,60.94550704956055
2013-08-01,61.21247100830078
2013-08-02,58.508155822753906
2013-08-05,58.35728073120117
2013-08-06,55.61815643310547
2013-08-07,54.70125198364258
2013-08-08,56.52345275878906
2013-08-12,56.18688201904297
2013-08-13,58.33406448364258
2013-08-14,56.22168731689453
2013-08-16,52.437984466552734
2013-08-19,55.69940185546875
2013-08-20,57.834983825683594
2013-08-21,56.569881439208984
2013-08-22,58.276031494140625
2013-08-23,57.26626968383789
2013-08-26,56.27971649169922
2013-08-27,54.56196212768555
2013-08-28,55.38603210449219
2013-08-29,55.24673843383789
2013-08-30,54.34143829345703
2013-09-02,55.03783416748047
2013-09-03,55.490478515625
2013-09-04,54.550357818603516
2013-09-05,55.94313049316406
2013-09-06,54.062889099121094
2013-09-10,55.71100616455078
2013-09-11,59.645591735839844
2013-09-12,58.17158126831055
2013-09-13,58.09032440185547
2013-09-16,57.7885627746582
2013-09-17,56.87165069580078
2013-09-18,56.778804779052734
2013-09-19,58.042633056640625
2013-09-20,55.994747161865234
2013-09-23,56.1585807800293
2013-09-24,57.094757080078125
2013-09-25,56.1585807800293
2013-09-26,57.34049606323242
2013-09-27,56.45113754272461
2013-09-30,56.614967346191406
2013-10-01,56.19368362426758
2013-10-03,56.1702880859375
2013-10-04,57.434120178222656
2013-10-07,60.85114288330078
2013-10-08,61.167110443115234
2013-10-09,62.945831298828125
2013-10-10,64.08091735839844
2013-10-11,63.48411178588867
2013-10-14,65.9766845703125
2013-10-15,64.63093566894531
2013-10-17,65.06391143798828
2013-10-18,65.16922760009766
2013-10-21,67.7553939819336
2013-10-22,67.70858764648438
2013-10-23,74.3086166381836
2013-10-24,72.29584503173828
2013-10-25,72.44796752929688
2013-10-28,76.7192611694336
2013-10-29,75.5139389038086
2013-10-30,75.15116882324219
2013-10-31,75.87670135498047
2013-11-01,75.24478912353516
2013-11-05,77.14051818847656
2013-11-06,79.16500091552734
2013-11-07,80.07776641845703
2013-11-08,79.2235107421875
2013-11-11,77.8543701171875
2013-11-12,78.40436553955078
2013-11-13,79.78520202636719
2013-11-14,78.83734130859375
2013-11-18,78.54479217529297
2013-11-19,78.87245178222656
2013-11-20,80.10116577148438
2013-11-21,79.57456970214844
2013-11-22,78.46286010742188
2013-11-25,79.50437927246094
2013-11-26,78.49796295166016
2013-11-27,78.49796295166016
2013-11-28,78.41606140136719
2013-11-29,78.54479217529297
2013-12-02,78.68521118164062
2013-12-03,78.82563018798828
2013-12-04,78.42776489257812
2013-12-05,78.38095092773438
2013-12-06,77.29264831542969
2013-12-09,74.3788070678711
2013-12-10,74.07457733154297
2013-12-11,72.90437316894531
2013-12-12,72.8341293334961
2013-12-13,71.96817779541016
2013-12-16,78.275634765625
2013-12-17,77.46820068359375
2013-12-18,78.91926574707031
2013-12-19,80.37031555175781
2013-12-20,78.72032928466797
2013-12-23,79.03627014160156
2013-12-24,79.34053039550781
2013-12-26,78.41606140136719
2013-12-27,78.66180419921875
2013-12-30,79.08307647705078
2013-12-31,78.8022232055664
2014-01-01,79.5511703491211
2014-01-02,78.33415222167969
2014-01-03,78.33415222167969
2014-01-06,78.40436553955078
2014-01-07,78.69691467285156
2014-01-08,80.31181335449219
2014-01-09,78.89585876464844
2014-01-10,78.39265441894531
2014-01-13,80.5809555053711
2014-01-14,78.52136993408203
2014-01-15,79.78520202636719
2014-01-16,78.87245178222656
2014-01-17,79.08307647705078
2014-01-20,81.28307342529297
2014-01-21,82.44158935546875
2014-01-22,81.75117492675781
2014-01-23,82.03202056884766
2014-01-24,82.86288452148438
2014-01-27,78.50967407226562
2014-01-28,77.42137908935547
2014-01-29,77.80756378173828
2014-01-30,77.1522216796875
2014-01-31,82.32457733154297
2014-02-03,80.45223236083984
2014-02-04,81.02564239501953
2014-02-05,85.43733978271484
2014-02-06,86.54905700683594
2014-02-07,88.66714477539062
2014-02-10,89.33416748046875
2014-02-11,91.20649719238281
2014-02-12,93.9565200805664
2014-02-13,97.78311157226562
2014-02-14,100.650146484375
2014-02-17,100.88418579101562
2014-02-18,100.68524932861328
2014-02-19,101.35225677490234
2014-02-20,101.23523712158203
2014-02-21,100.66183471679688
2014-02-24,100.63843536376953
2014-02-25,96.92886352539062
2014-02-26,97.02247619628906
2014-02-28,95.7937240600586
2014-03-03,101.73841857910156
2014-03-04,99.14056396484375
2014-03-05,97.32672882080078
2014-03-06,100.2171401977539
2014-03-07,96.4256591796875
2014-03-10,95.66503143310547
2014-03-11,94.40119171142578
2014-03-12,92.68096160888672
2014-03-13,94.70543670654297
2014-03-14,94.69374084472656
2014-03-18,95.07991027832031
2014-03-19,94.15543365478516
2014-03-20,94.08524322509766
2014-03-21,93.0086441040039
2014-03-24,94.5064926147461
2014-03-25,93.26606750488281
2014-03-26,92.8096923828125
2014-03-27,101.9373779296875
2014-03-28,103.62248229980469
2014-03-31,105.78739166259766
2014-04-01,107.53099822998047
2014-04-02,109.63739013671875
2014-04-03,110.5150375366211
2014-04-04,108.74800872802734
2014-04-07,111.1586685180664
2014-04-09,111.8139877319336
2014-04-10,114.68099212646484
2014-04-11,114.51716613769531
2014-04-15,113.87354278564453
2014-04-16,114.27143096923828
2014-04-17,109.95332336425781
2014-04-21,109.6139907836914
2014-04-22,110.69056701660156
2014-04-23,109.59056854248047
2014-04-24,109.59056854248047
2014-04-25,108.87673950195312
2014-04-28,108.67781066894531
2014-04-29,108.90013885498047
2014-04-30,108.54908752441406
2014-05-02,112.63312530517578
2014-05-05,110.6086654663086
2014-05-06,109.2278060913086
2014-05-07,110.18738555908203
2014-05-08,109.27459716796875
2014-05-09,112.55120086669922
2014-05-12,113.11290740966797
2014-05-13,112.52780151367188
2014-05-14,112.08314514160156
2014-05-15,118.94058990478516
2014-05-16,115.14908599853516
2014-05-19,109.62567901611328
2014-05-20,105.14375305175781
2014-05-21,102.7916259765625
2014-05-22,102.44056701660156
2014-05-23,104.1841812133789
2014-05-26,100.29905700683594
2014-05-27,100.35755920410156
2014-05-28,104.05545043945312
2014-05-29,104.0671615600586
2014-05-30,106.47779846191406
2014-06-02,105.08523559570312
2014-06-03,108.60758972167969
2014-06-04,109.75440979003906
2014-06-05,113.70972442626953
2014-06-06,110.19908905029297
2014-06-09,108.29164123535156
2014-06-10,107.46078491210938
2014-06-11,103.7511978149414
2014-06-12,105.61183166503906
2014-06-13,106.61824035644531
2014-06-16,105.65864562988281
2014-06-17,105.67034149169922
2014-06-18,106.24375915527344
2014-06-19,105.40121459960938
2014-06-20,107.2735366821289
2014-06-23,107.63632202148438
2014-06-24,106.64163208007812
2014-06-25,110.67887115478516
2014-06-26,116.72887420654297
2014-06-27,117.80548095703125
2014-06-30,114.45866394042969
2014-07-01,113.47569274902344
2014-07-02,112.14163970947266
2014-07-03,112.03632354736328
2014-07-04,108.50226593017578
2014-07-07,107.06290435791016
2014-07-08,105.44801330566406
2014-07-09,107.6012191772461
2014-07-10,105.78739166259766
2014-07-11,106.29055786132812
2014-07-14,105.17887115478516
2014-07-15,107.98738098144531
2014-07-16,108.3033447265625
2014-07-17,109.84801483154297
2014-07-18,107.75332641601562
2014-07-21,108.0341796875
2014-07-22,108.47886657714844
2014-07-23,109.97673034667969
2014-07-24,110.17567443847656
2014-07-25,108.72460174560547
2014-07-28,109.05229949951172
2014-07-30,108.61927795410156
2014-07-31,107.90545654296875
2014-08-01,109.39163970947266
2014-08-04,112.04801940917969
2014-08-05,107.89374542236328
2014-08-06,107.99908447265625
2014-08-07,108.16291046142578
2014-08-08,108.87673950195312
2014-08-11,109.92993927001953
2014-08-12,108.82992553710938
2014-08-13,108.65438842773438
2014-08-14,108.84162902832031
2014-08-18,108.65438842773438
2014-08-19,109.23951721191406
2014-08-20,108.84162902832031
2014-08-21,112.91398620605469
2014-08-22,114.2129135131836
2014-08-25,123.45758819580078
2014-08-26,123.29376220703125
2014-08-27,124.1012191772461
2014-08-28,124.44060516357422
2014-09-01,128.92250061035156
2014-09-02,138.03851318359375
2014-09-03,140.55441284179688
2014-09-04,143.58531188964844
2014-09-05,170.00877380371094
2014-09-08,180.14279174804688
2014-09-09,177.6736297607422
2014-09-10,175.36831665039062
2014-09-11,178.75027465820312
2014-09-12,174.03428649902344
2014-09-15,174.14016723632812
2014-09-16,171.8459014892578
2014-09-17,172.6694793701172
2014-09-18,174.37547302246094
2014-09-19,179.4463653564453
2014-09-22,184.63494873046875
2014-09-23,191.52947998046875
2014-09-24,194.07081604003906
2014-09-25,193.12954711914062
2014-09-26,190.505859375
2014-09-29,191.8000946044922
2014-09-30,194.15316772460938
2014-10-01,195.28265380859375
2014-10-07,213.41317749023438
2014-10-08,208.11875915527344
2014-10-09,206.98927307128906
2014-10-10,202.2007293701172
2014-10-13,199.800537109375
2014-10-14,196.4591827392578
2014-10-15,196.4591827392578
2014-10-16,194.18846130371094
2014-10-17,190.48236083984375
2014-10-20,197.6357421875
2014-10-21,200.1417999267578
2014-10-22,199.8594207763672
2014-10-27,199.9064483642578
2014-10-28,200.09474182128906
2014-10-29,197.35336303710938
2014-10-30,196.0474090576172
2014-10-31,194.03550720214844
2014-11-03,194.20021057128906
2014-11-05,199.8711700439453
2014-11-07,201.6124725341797
2014-11-10,202.0360107421875
2014-11-11,205.9774169921875
2014-11-12,212.03662109375
2014-11-13,212.41311645507812
2014-11-14,211.93072509765625
2014-11-17,209.45997619628906
2014-11-18,209.9658966064453
2014-11-19,203.847900390625
2014-11-20,207.4951934814453
2014-11-21,213.5308380126953
2014-11-24,215.16624450683594
2014-11-25,211.354248046875
2014-11-26,211.87193298339844
2014-11-27,212.33078002929688
2014-11-28,211.78956604003906
2014-12-01,211.78956604003906
2014-12-02,211.84837341308594
2014-12-03,211.8836669921875
2014-12-04,211.97779846191406
2014-12-05,212.22486877441406
2014-12-08,211.78956604003906
2014-12-09,212.6366729736328
2014-12-10,210.47181701660156
2014-12-11,206.98927307128906
2014-12-12,205.44796752929688
2014-12-15,204.2008056640625
2014-12-16,195.34146118164062
2014-12-17,197.50631713867188
2014-12-18,204.7420654296875
2014-12-19,211.04832458496094
2014-12-22,212.4954833984375
2014-12-23,210.6953582763672
2014-12-24,213.94264221191406
2014-12-26,208.01287841796875
2014-12-29,206.14215087890625
2014-12-30,203.70668029785156
2014-12-31,210.62477111816406
2015-01-01,216.08392333984375
2015-01-02,212.76608276367188
2015-01-05,212.31898498535156
2015-01-06,214.319091796875
2015-01-07,212.66018676757812
2015-01-08,213.75439453125
2015-01-09,213.4955596923828
2015-01-12,212.81314086914062
2015-01-13,213.5661163330078
2015-01-14,214.3661651611328
2015-01-15,214.57798767089844
2015-01-16,214.74266052246094
2015-01-19,214.58970642089844
2015-01-20,215.91921997070312
2015-01-21,226.35513305664062
2015-01-22,227.54345703125
2015-01-23,233.3085174560547
2015-01-27,237.40292358398438
2015-01-28,237.32052612304688
2015-01-29,235.02626037597656
2015-01-30,235.108642578125
2015-02-02,237.82644653320312
2015-02-03,241.756103515625
2015-02-04,246.55638122558594
2015-02-05,231.37896728515625
2015-02-06,229.94363403320312
2015-02-09,235.89694213867188
2015-02-10,237.73231506347656
2015-02-11,232.86143493652344
2015-02-12,235.30862426757812
2015-02-13,235.16746520996094
2015-02-16,230.2730255126953
2015-02-18,231.52017211914062
2015-02-19,230.2495574951172
2015-02-20,230.97898864746094
2015-02-23,235.3321533203125
2015-02-24,234.57919311523438
2015-02-25,235.1909942626953
2015-02-26,229.54360961914062
2015-02-27,232.0849151611328
2015-03-02,234.67332458496094
2015-03-03,235.16746520996094
2015-03-04,235.30862426757812
2015-03-05,233.49676513671875
2015-03-09,235.44985961914062
2015-03-10,234.8380126953125
2015-03-11,237.44993591308594
2015-03-12,236.90879821777344
2015-03-13,237.82644653320312
2015-03-16,234.88510131835938
2015-03-17,235.37925720214844
2015-03-18,236.2263641357422
2015-03-19,234.53213500976562
2015-03-20,235.26156616210938
2015-03-23,235.5675048828125
2015-03-24,235.30862426757812
2015-03-25,232.7908172607422
2015-03-26,233.92031860351562
2015-03-27,235.0968780517578
2015-03-30,236.81463623046875
2015-03-31,237.5675811767578
2015-04-01,238.34413146972656
2015-04-06,238.43824768066406
2015-04-07,238.86178588867188
2015-04-08,238.6029815673828
2015-04-09,240.01483154296875
2015-04-10,240.7207489013672
2015-04-13,247.05052185058594
2015-04-15,252.98033142089844
2015-04-16,252.18028259277344
2015-04-17,253.9215545654297
2015-04-20,251.78021240234375
2015-04-21,250.65078735351562
2015-04-22,251.52139282226562
2015-04-23,254.4627685546875
2015-04-24,254.60398864746094
2015-04-27,243.9209442138672
2015-04-28,245.80345153808594
2015-04-29,248.90951538085938
2015-04-30,251.26255798339844
2015-05-04,265.05169677734375
2015-05-05,249.26246643066406
2015-05-06,245.85047912597656
2015-05-07,241.28549194335938
2015-05-08,247.42709350585938
2015-05-11,252.10968017578125
2015-05-12,238.15589904785156
2015-05-13,229.4965057373047
2015-05-14,237.80294799804688
2015-05-15,239.6383514404297
2015-05-18,235.23805236816406
2015-05-19,240.08538818359375
2015-05-20,237.49703979492188
2015-05-21,234.27328491210938
2015-05-22,232.46145629882812
2015-05-25,230.74366760253906
2015-05-26,230.90838623046875
2015-05-27,230.53189086914062
2015-05-28,230.061279296875
2015-05-29,223.91970825195312
2015-06-01,226.22572326660156
2015-06-02,229.4730224609375
2015-06-03,223.84912109375
2015-06-04,230.1789093017578
2015-06-05,229.94363403320312
2015-06-08,227.1905059814453
2015-06-09,229.70831298828125
2015-06-10,229.2847900390625
2015-06-11,229.6847381591797
2015-06-12,229.6612548828125
2015-06-15,230.15541076660156
2015-06-16,231.96726989746094
2015-06-17,233.04966735839844
2015-06-18,233.6379852294922
2015-06-19,234.9321746826172
2015-06-22,235.28514099121094
2015-06-23,234.53213500976562
2015-06-24,235.3321533203125
2015-06-25,223.049072265625
2015-06-26,216.2251434326172
2015-06-29,216.53099060058594
2015-06-30,216.55455017089844
2015-07-01,214.319091796875
2015-07-02,211.236572265625
2015-07-03,213.4014434814453
2015-07-06,214.8838653564453
2015-07-07,211.66012573242188
2015-07-08,212.36605834960938
2015-07-09,208.036376953125
2015-07-10,199.1652374267578
2015-07-13,207.75404357910156
2015-07-14,208.2481689453125
2015-07-15,210.74241638183594
2015-07-16,207.58929443359375
2015-07-17,218.13108825683594
2015-07-20,220.79010009765625
2015-07-21,216.76632690429688
2015-07-22,218.34291076660156
2015-07-23,213.77789306640625
2015-07-24,211.42483520507812
2015-07-27,217.8252410888672
2015-07-28,213.21316528320312
2015-07-29,211.63658142089844
2015-07-30,213.11904907226562
2015-07-31,219.96652221679688
2015-08-03,199.8711700439453
2015-08-04,206.67156982421875
2015-08-05,208.64817810058594
2015-08-06,205.75389099121094
2015-08-07,213.3778839111328
2015-08-10,220.3900909423828
2015-08-11,213.44847106933594
2015-08-12,205.84805297851562
2015-08-13,207.0010223388672
2015-08-14,209.68353271484375
2015-08-17,213.75439453125
2015-08-18,215.02503967285156
2015-08-19,214.13088989257812
2015-08-20,208.81289672851562
2015-08-21,204.53030395507812
2015-08-24,198.6710968017578
2015-08-25,193.77667236328125
2015-08-26,190.505859375
2015-08-27,193.00015258789062
2015-08-28,190.36471557617188
2015-08-31,187.04684448242188
2015-09-01,182.19947814941406
2015-09-02,178.92869567871094
2015-09-03,179.06993103027344
2015-09-04,177.1874237060547
2015-09-07,171.8694610595703
2015-09-08,171.06939697265625
2015-09-09,170.50462341308594
2015-09-10,171.44586181640625
2015-09-11,176.69326782226562
2015-09-14,172.222412109375
2015-09-15,170.19874572753906
2015-09-16,170.62229919433594
2015-09-18,173.0154266357422
