Date,TCS
2003-02-21,29.75676155090332
2003-02-24,29.940284729003906
2003-02-25,29.238069534301758
2003-02-26,28.727367401123047
2003-02-27,29.1662654876709
2003-02-28,30.674442291259766
2003-03-03,30.339292526245117
2003-03-04,29.58120346069336
2003-03-05,29.700904846191406
2003-03-06,28.894939422607422
2003-03-07,28.0889949798584
2003-03-10,26.189783096313477
2003-03-11,26.820188522338867
2003-03-12,26.42120933532715
2003-03-13,26.764333724975586
2003-03-14,26.764333724975586
2003-03-17,26.68453025817871
2003-03-18,26.68453025817871
2003-03-19,26.6286678314209
2003-03-20,27.275039672851562
2003-03-21,27.275039672851562
2003-03-24,26.548858642578125
2003-03-25,26.16584587097168
2003-03-26,26.046152114868164
2003-03-27,25.798765182495117
2003-03-28,25.64714813232422
2003-03-31,24.506052017211914
2003-04-02,24.506052017211914
2003-04-03,24.506052017211914
2003-04-04,24.506052017211914
2003-04-07,24.506052017211914
2003-04-08,24.506052017211914
2003-04-09,24.506052017211914
2003-04-10,24.506052017211914
2003-04-11,24.506052017211914
2003-04-14,24.506052017211914
2003-04-15,24.506052017211914
2003-04-16,24.506052017211914
2003-04-17,24.506052017211914
2003-04-18,24.506052017211914
2003-04-21,24.506052017211914
2003-04-22,24.506052017211914
2003-04-23,24.506052017211914
2003-04-24,24.506052017211914
2003-04-25,24.506052017211914
2003-04-28,24.506052017211914
2003-04-29,24.506052017211914
2003-04-30,24.506052017211914
2003-05-01,24.506052017211914
2003-05-02,24.506052017211914
2003-05-05,24.506052017211914
2003-05-06,24.506052017211914
2003-05-07,24.506052017211914
2003-05-08,24.506052017211914
2003-05-09,24.506052017211914
2003-05-12,24.506052017211914
2003-05-13,24.506052017211914
2003-05-14,24.506052017211914
2003-05-15,24.506052017211914
2003-05-16,24.506052017211914
2003-05-19,24.506052017211914
2003-05-20,24.506052017211914
2003-05-21,24.506052017211914
2003-05-22,24.506052017211914
2003-05-23,24.506052017211914
2003-05-26,24.506052017211914
2003-05-27,24.506052017211914
2003-05-28,24.506052017211914
2003-05-29,24.506052017211914
2003-05-30,24.506052017211914
2003-06-02,24.506052017211914
2003-06-03,24.506052017211914
2003-06-04,24.506052017211914
2003-06-05,24.506052017211914
2003-06-06,24.506052017211914
2003-06-09,24.506052017211914
2003-06-10,24.506052017211914
2003-06-11,24.506052017211914
2003-06-12,24.506052017211914
2003-06-13,24.506052017211914
2003-06-16,24.506052017211914
2003-06-17,24.506052017211914
2003-06-18,24.506052017211914
2003-06-19,24.506052017211914
2003-06-20,24.506052017211914
2003-06-23,24.506052017211914
2003-06-24,24.506052017211914
2003-06-25,24.506052017211914
2003-06-26,24.506052017211914
2003-06-27,24.506052017211914
2003-06-30,24.506052017211914
2003-07-01,24.506052017211914
2003-07-02,24.506052017211914
2003-07-03,24.506052017211914
2003-07-04,24.506052017211914
2003-07-07,24.506052017211914
2003-07-08,24.506052017211914
2003-07-09,24.506052017211914
2003-07-10,24.506052017211914
2003-07-11,24.506052017211914
2003-07-14,24.506052017211914
2003-07-15,24.506052017211914
2003-07-16,24.506052017211914
2003-07-17,24.506052017211914
2003-07-18,24.506052017211914
2003-07-21,24.506052017211914
2003-07-22,24.506052017211914
2003-07-23,24.506052017211914
2003-07-24,24.506052017211914
2003-07-25,24.506052017211914
2003-07-28,24.506052017211914
2003-07-29,24.506052017211914
2003-07-30,24.506052017211914
2003-07-31,24.506052017211914
2003-08-01,24.506052017211914
2003-08-04,24.506052017211914
2003-08-05,24.506052017211914
2003-08-06,24.506052017211914
2003-08-07,24.506052017211914
2003-08-08,24.506052017211914
2003-08-11,24.506052017211914
2003-08-12,24.506052017211914
2003-08-13,24.506052017211914
2003-08-14,24.506052017211914
2003-08-15,24.506052017211914
2003-08-18,24.506052017211914
2003-08-19,24.506052017211914
2003-08-20,24.506052017211914
2003-08-21,24.506052017211914
2003-08-22,24.506052017211914
2003-08-25,24.506052017211914
2003-08-26,24.506052017211914
2003-08-27,24.506052017211914
2003-08-28,24.506052017211914
2003-08-29,24.506052017211914
2003-09-01,24.506052017211914
2003-09-02,24.506052017211914
2003-09-03,24.506052017211914
2003-09-04,24.506052017211914
2003-09-05,24.506052017211914
2003-09-08,24.506052017211914
2003-09-09,24.506052017211914
2003-09-10,24.506052017211914
2003-09-11,24.506052017211914
2003-09-12,24.506052017211914
2003-09-15,24.506052017211914
2003-09-16,24.506052017211914
2003-09-17,24.506052017211914
2003-09-18,24.506052017211914
2003-09-19,24.506052017211914
2003-09-22,24.506052017211914
2003-09-23,24.506052017211914
2003-09-24,24.506052017211914
2003-09-25,24.506052017211914
2003-09-26,24.506052017211914
2003-09-29,24.506052017211914
2003-09-30,24.506052017211914
2003-10-01,24.506052017211914
2003-10-02,24.506052017211914
2003-10-03,24.506052017211914
2003-10-06,24.506052017211914
2003-10-07,24.506052017211914
2003-10-08,24.506052017211914
2003-10-09,24.506052017211914
2003-10-10,24.506052017211914
2003-10-13,24.506052017211914
2003-10-14,24.506052017211914
2003-10-15,24.506052017211914
2003-10-16,24.506052017211914
2003-10-17,24.506052017211914
2003-10-20,24.506052017211914
2003-10-21,24.506052017211914
2003-10-22,24.506052017211914
2003-10-23,24.506052017211914
2003-10-24,24.506052017211914
2003-10-27,24.506052017211914
2003-10-28,24.506052017211914
2003-10-29,24.506052017211914
2003-10-30,24.506052017211914
2003-10-31,24.506052017211914
2003-11-03,24.506052017211914
2003-11-04,24.506052017211914
2003-11-05,24.506052017211914
2003-11-06,24.506052017211914
2003-11-07,24.506052017211914
2003-11-10,24.506052017211914
2003-11-11,24.506052017211914
2003-11-12,24.506052017211914
2003-11-13,24.506052017211914
2003-11-14,24.506052017211914
2003-11-17,24.506052017211914
2003-11-18,24.506052017211914
2003-11-19,24.506052017211914
2003-11-20,24.506052017211914
2003-11-21,24.506052017211914
2003-11-24,24.506052017211914
2003-11-25,24.506052017211914
2003-11-26,24.506052017211914
2003-11-27,24.506052017211914
2003-11-28,24.506052017211914
2003-12-01,24.506052017211914
2003-12-02,24.506052017211914
2003-12-03,24.506052017211914
2003-12-04,24.506052017211914
2003-12-05,24.506052017211914
2003-12-08,24.506052017211914
2003-12-09,24.506052017211914
2003-12-10,24.506052017211914
2003-12-11,24.506052017211914
2003-12-12,24.506052017211914
2003-12-15,24.506052017211914
2003-12-16,24.506052017211914
2003-12-17,24.506052017211914
2003-12-18,24.506052017211914
2003-12-19,24.506052017211914
2003-12-22,24.506052017211914
2003-12-23,24.506052017211914
2003-12-24,24.506052017211914
2003-12-25,24.506052017211914
2003-12-26,24.506052017211914
2003-12-29,24.506052017211914
2003-12-30,24.506052017211914
2003-12-31,24.506052017211914
2004-01-01,24.506052017211914
2004-01-02,24.506052017211914
2004-01-05,24.506052017211914
2004-01-06,24.506052017211914
2004-01-07,24.506052017211914
2004-01-08,24.506052017211914
2004-01-09,24.506052017211914
2004-01-12,24.506052017211914
2004-01-13,24.506052017211914
2004-01-14,24.506052017211914
2004-01-15,24.506052017211914
2004-01-16,24.506052017211914
2004-01-19,24.506052017211914
2004-01-20,24.506052017211914
2004-01-21,24.506052017211914
2004-01-22,24.506052017211914
2004-01-23,24.506052017211914
2004-01-26,24.506052017211914
2004-01-27,24.506052017211914
2004-01-28,24.506052017211914
2004-01-29,24.506052017211914
2004-01-30,24.506052017211914
2004-02-02,24.506052017211914
2004-02-03,24.506052017211914
2004-02-04,24.506052017211914
2004-02-05,24.506052017211914
2004-02-06,24.506052017211914
2004-02-09,24.506052017211914
2004-02-10,24.506052017211914
2004-02-11,24.506052017211914
2004-02-12,24.506052017211914
2004-02-13,24.506052017211914
2004-02-16,24.506052017211914
2004-02-17,24.506052017211914
2004-02-18,24.506052017211914
2004-02-19,24.506052017211914
2004-02-20,24.506052017211914
2004-02-23,24.506052017211914
2004-02-24,24.506052017211914
2004-02-25,24.506052017211914
2004-02-26,24.506052017211914
2004-02-27,24.506052017211914
2004-03-01,24.506052017211914
2004-03-02,24.506052017211914
2004-03-03,24.506052017211914
2004-03-04,24.506052017211914
2004-03-05,24.506052017211914
2004-03-08,24.506052017211914
2004-03-09,24.506052017211914
2004-03-10,24.506052017211914
2004-03-11,24.506052017211914
2004-03-12,24.506052017211914
2004-03-15,24.506052017211914
2004-03-16,24.506052017211914
2004-03-17,24.506052017211914
2004-03-18,24.506052017211914
2004-03-19,24.506052017211914
2004-03-22,24.506052017211914
2004-03-23,24.506052017211914
2004-03-24,24.506052017211914
2004-03-25,24.506052017211914
2004-03-26,24.506052017211914
2004-03-29,24.506052017211914
2004-03-30,24.506052017211914
2004-03-31,24.506052017211914
2004-04-01,24.506052017211914
2004-04-02,24.506052017211914
2004-04-05,24.506052017211914
2004-04-06,24.506052017211914
2004-04-07,24.506052017211914
2004-04-08,24.506052017211914
2004-04-09,24.506052017211914
2004-04-12,24.506052017211914
2004-04-13,24.506052017211914
2004-04-14,24.506052017211914
2004-04-15,24.506052017211914
2004-04-16,24.506052017211914
2004-04-19,24.506052017211914
2004-04-20,24.506052017211914
2004-04-21,24.506052017211914
2004-04-22,24.506052017211914
2004-04-23,24.506052017211914
2004-04-26,24.506052017211914
2004-04-27,24.506052017211914
2004-04-28,24.506052017211914
2004-04-29,24.506052017211914
2004-04-30,24.506052017211914
2004-05-03,24.506052017211914
2004-05-04,24.506052017211914
2004-05-05,24.506052017211914
2004-05-06,73.98094940185547
2004-05-07,71.38751220703125
2004-05-10,70.92466735839844
2004-05-11,67.23001861572266
2004-05-12,62.849082946777344
2004-05-13,61.1733283996582
2004-05-14,56.840267181396484
2004-05-17,47.58369445800781
2004-05-18,51.09480667114258
2004-05-19,54.61393737792969
2004-05-20,53.313201904296875
2004-05-21,51.57360076904297
2004-05-24,57.191410064697266
2004-05-25,54.90119934082031
2004-05-26,55.36397933959961
2004-05-27,55.53159713745117
2004-05-28,53.08177947998047
2004-05-31,50.56814956665039
2004-06-01,51.1426887512207
2004-06-02,51.07087326049805
2004-06-03,50.22501754760742
2004-06-04,50.089351654052734
2004-06-07,50.57612609863281
2004-06-08,49.458961486816406
2004-06-09,51.02299118041992
2004-06-10,55.69120788574219
2004-06-11,59.76091003417969
2004-06-14,55.12459182739258
2004-06-15,55.41987228393555
2004-06-16,54.8453483581543
2004-06-17,55.00493621826172
2004-06-18,56.80038833618164
2004-06-21,56.193939208984375
2004-06-22,54.88521194458008
2004-06-23,53.81593704223633
2004-06-24,54.70965576171875
2004-06-25,54.70965576171875
2004-06-28,57.358970642089844
2004-06-29,56.967952728271484
2004-06-30,55.699153900146484
2004-07-01,56.40140914916992
2004-07-02,58.37239074707031
2004-07-05,56.41733932495117
2004-07-06,56.95200729370117
2004-07-07,56.2497673034668
2004-07-08,53.903724670410156
2004-07-09,54.66181564331055
2004-07-12,55.73109817504883
2004-07-13,56.393436431884766
2004-07-14,57.845741271972656
2004-07-15,58.02927017211914
2004-07-16,59.99230194091797
2004-07-19,60.910003662109375
2004-07-20,62.04311752319336
2004-07-21,61.49253845214844
2004-07-22,61.1733283996582
2004-07-23,61.83562469482422
2004-07-26,61.88351821899414
2004-07-27,61.88351821899414
2004-07-28,64.51687622070312
2004-07-29,64.00615692138672
2004-07-30,63.926368713378906
2004-08-02,63.85453414916992
2004-08-03,63.774742126464844
2004-08-04,63.80668258666992
2004-08-05,63.10441207885742
2004-08-06,62.282554626464844
2004-08-09,62.865081787109375
2004-08-10,64.60464477539062
2004-08-11,67.86042785644531
2004-08-12,67.86042785644531
2004-08-13,68.22749328613281
2004-08-16,65.3707504272461
2004-08-17,65.37869262695312
2004-08-18,65.39466094970703
2004-08-19,66.43206787109375
2004-08-20,65.5701904296875
2004-08-23,68.31526947021484
2004-08-24,73.5261001586914
2004-08-25,78.83667755126953
2004-08-26,78.12247467041016
2004-08-27,76.81856536865234
2004-08-30,78.74172973632812
2004-08-31,78.84867095947266
2004-09-01,78.83271789550781
2004-09-02,79.2923355102539
2004-09-03,79.62747955322266
2004-09-06,79.3880615234375
2004-09-07,79.44709014892578
2004-09-08,79.2955093383789
2004-09-09,78.1990737915039
2004-09-10,78.90451049804688
2004-09-13,80.07754516601562
2004-09-14,81.04788970947266
2004-09-15,80.2850112915039
2004-09-16,80.47333526611328
2004-09-17,81.75330352783203
2004-09-20,81.62561798095703
2004-09-21,83.45299530029297
2004-09-22,83.95255279541016
2004-09-23,82.21292114257812
2004-09-24,82.0964126586914
2004-09-27,81.45484924316406
2004-09-28,81.03990173339844
2004-09-29,82.2719955444336
2004-09-30,81.96077728271484
2004-10-01,83.60460662841797
2004-10-04,85.90279388427734
2004-10-05,86.23795318603516
2004-10-06,86.30973052978516
2004-10-07,87.54660034179688
2004-10-08,87.62322998046875
2004-10-11,86.92420959472656
2004-10-12,86.53799438476562
2004-10-14,89.07077026367188
2004-10-15,89.85282135009766
2004-10-18,90.75131225585938
2004-10-19,91.22532653808594
2004-10-20,90.43212890625
2004-10-21,89.81771087646484
2004-10-22,89.81771087646484
2004-10-25,89.16334533691406
2004-10-26,90.74653625488281
2004-10-27,90.96202850341797
2004-10-28,93.28707122802734
2004-10-29,92.510986328125
2004-11-01,93.66310119628906
2004-11-02,92.78620910644531
2004-11-03,94.02635955810547
2004-11-04,93.6423110961914
2004-11-05,93.24702453613281
2004-11-08,94.74324035644531
2004-11-09,95.08244323730469
2004-11-10,95.55933380126953
2004-11-11,95.71134185791016
2004-11-12,95.7513656616211
2004-11-15,95.7513656616211
2004-11-16,95.28247833251953
2004-11-17,96.44261169433594
2004-11-18,98.49085998535156
2004-11-19,97.37876892089844
2004-11-22,97.80757141113281
2004-11-23,98.855712890625
2004-11-24,98.72289276123047
2004-11-25,97.35953521728516
2004-11-26,97.35953521728516
2004-11-29,99.52291870117188
2004-11-30,101.9839859008789
2004-12-01,100.93594360351562
2004-12-02,99.41897583007812
2004-12-03,98.9516830444336
2004-12-06,97.1754379272461
2004-12-07,97.47150421142578
2004-12-08,96.0745849609375
2004-12-09,96.92747497558594
2004-12-10,98.06360626220703
2004-12-13,98.9036865234375
2004-12-14,98.6636734008789
2004-12-15,99.65095520019531
2004-12-16,101.02394104003906
2004-12-17,100.53101348876953
2004-12-20,101.01591491699219
2004-12-21,101.8271713256836
2004-12-22,99.22369384765625
2004-12-23,98.2396240234375
2004-12-24,101.44794464111328
2004-12-27,101.65599060058594
2004-12-28,104.76033782958984
2004-12-29,105.63243103027344
2004-12-30,103.74419403076172
2004-12-31,106.84857940673828
2005-01-03,108.27272033691406
2005-01-04,107.31261444091797
2005-01-05,106.01168823242188
2005-01-06,105.64835357666016
2005-01-07,107.20861053466797
2005-01-10,106.2084732055664
2005-01-11,105.11234283447266
2005-01-12,103.8562240600586
2005-01-13,103.44343566894531
2005-01-14,103.72340393066406
2005-01-17,101.07194519042969
2005-01-18,101.11996459960938
2005-01-19,100.44306945800781
2005-01-20,99.50694274902344
2005-01-24,97.66353607177734
2005-01-25,98.84770965576172
2005-01-27,99.2557144165039
2005-01-28,103.14734649658203
2005-01-31,104.04341888427734
2005-02-01,105.23239135742188
2005-02-02,104.72836303710938
2005-02-03,105.18077850341797
2005-02-04,104.80855560302734
2005-02-07,105.39414978027344
2005-02-08,105.57384490966797
2005-02-09,106.92166137695312
2005-02-10,106.91038513183594
2005-02-11,110.84939575195312
2005-02-14,113.08759307861328
2005-02-15,110.81731414794922
2005-02-16,109.75835418701172
2005-02-17,110.85734558105469
2005-02-18,110.30705261230469
2005-02-21,109.54975128173828
2005-02-22,109.3812255859375
2005-02-23,110.3038101196289
2005-02-24,109.7422866821289
2005-02-25,109.4294662475586
2005-02-28,110.78036499023438
2005-03-01,108.89991760253906
2005-03-02,109.74547576904297
2005-03-03,111.47511291503906
2005-03-04,111.69168090820312
2005-03-07,112.32868194580078
2005-03-08,113.43254852294922
2005-03-09,112.91432189941406
2005-03-10,112.27737426757812
2005-03-11,114.51558685302734
2005-03-14,116.47299194335938
2005-03-15,115.73497772216797
2005-03-16,116.48907470703125
2005-03-17,117.20301055908203
2005-03-18,117.8239517211914
2005-03-21,116.84202575683594
2005-03-22,115.80718231201172
2005-03-23,114.01818084716797
2005-03-24,111.05791473388672
2005-03-28,111.7029800415039
2005-03-29,109.9781494140625
2005-03-30,111.55535125732422
2005-03-31,114.88459014892578
2005-04-01,116.40077209472656
2005-04-04,114.53965759277344
2005-04-05,114.35514831542969
2005-04-06,115.6306381225586
2005-04-07,114.33430480957031
2005-04-08,111.7960433959961
2005-04-11,109.39253234863281
2005-04-12,110.8686294555664
2005-04-13,112.44100952148438
2005-04-15,105.81452941894531
2005-04-18,105.78730773925781
2005-04-19,96.96590423583984
2005-04-20,89.54525756835938
2005-04-21,91.64710998535156
2005-04-22,93.6013412475586
2005-04-25,92.81514739990234
2005-04-26,91.18984985351562
2005-04-27,89.50198364257812
2005-04-28,89.43291473388672
2005-04-29,90.74058532714844
2005-05-02,90.56410217285156
2005-05-03,88.93555450439453
2005-05-04,89.9190902709961
2005-05-05,91.20267486572266
2005-05-06,93.66069793701172
2005-05-09,94.28327178955078
2005-05-10,92.45736694335938
2005-05-11,92.18458557128906
2005-05-12,91.99685668945312
2005-05-13,92.14448547363281
2005-05-16,92.60176086425781
2005-05-17,92.30169677734375
2005-05-18,91.67115783691406
2005-05-19,93.25957489013672
2005-05-20,93.83404541015625
2005-05-23,98.17729949951172
2005-05-24,99.06453704833984
2005-05-25,101.12631225585938
2005-05-26,103.49288177490234
2005-05-27,101.81941986083984
2005-05-30,105.82257080078125
2005-05-31,107.03878784179688
2005-06-01,104.65132904052734
2005-06-02,101.76805114746094
2005-06-03,103.74158477783203
2005-06-06,102.71793365478516
2005-06-07,102.49811553955078
2005-06-08,103.65654754638672
2005-06-09,102.46924591064453
2005-06-10,101.57560729980469
2005-06-13,102.0168228149414
2005-06-14,101.56752014160156
2005-06-15,102.05685424804688
2005-06-16,102.50129699707031
2005-06-17,101.69585418701172
2005-06-20,103.96138000488281
2005-06-21,104.69940948486328
2005-06-22,106.96653747558594
2005-06-23,104.88395690917969
2005-06-24,106.35686492919922
2005-06-27,105.61080932617188
2005-06-28,106.18038177490234
2005-06-29,106.90241241455078
2005-06-30,108.95125579833984
2005-07-01,108.4940185546875
2005-07-04,109.02823638916016
2005-07-05,105.9108657836914
2005-07-06,106.54700469970703
2005-07-07,105.4647216796875
2005-07-08,105.5806884765625
2005-07-11,106.78539276123047
2005-07-12,103.55133819580078
2005-07-13,102.33213806152344
2005-07-14,98.64717102050781
2005-07-15,100.5363540649414
2005-07-18,106.47449493408203
2005-07-19,106.22972106933594
2005-07-20,105.35193634033203
2005-07-21,103.90569305419922
2005-07-22,104.20040893554688
2005-07-25,103.42733001708984
2005-07-26,101.88922119140625
2005-07-27,103.43863677978516
2005-07-28,206.8772735595703
2005-07-29,102.17434692382812
2005-08-01,100.8375473022461
2005-08-02,103.90569305419922
2005-08-03,104.74800872802734
2005-08-04,104.30504608154297
2005-08-05,103.51109313964844
2005-08-08,103.32261657714844
2005-08-09,103.43052673339844
2005-08-10,105.73848724365234
2005-08-11,105.72245788574219
2005-08-12,103.30653381347656
2005-08-16,102.19525909423828
2005-08-17,104.619140625
2005-08-18,106.03488159179688
2005-08-19,106.9759750366211
2005-08-22,106.37063598632812
2005-08-23,106.22539520263672
2005-08-24,104.5820083618164
2005-08-25,106.83879089355469
2005-08-26,110.15617370605469
2005-08-29,109.39745330810547
2005-08-30,111.7381820678711
2005-08-31,113.39281463623047
2005-09-01,114.95870208740234
2005-09-02,115.19599151611328
2005-09-05,113.8287582397461
2005-09-06,112.87626647949219
2005-09-08,113.492919921875
2005-09-09,112.35163879394531
2005-09-12,115.4381103515625
2005-09-13,114.80852508544922
2005-09-14,113.01350402832031
2005-09-15,117.02824401855469
2005-09-16,117.64967346191406
2005-09-19,117.37210845947266
2005-09-20,118.68767547607422
2005-09-21,117.33171844482422
2005-09-22,113.1183853149414
2005-09-23,114.0062484741211
2005-09-26,118.3196792602539
2005-09-27,118.02909851074219
2005-09-28,118.61021423339844
2005-09-29,118.88141632080078
2005-09-30,119.6482162475586
2005-10-03,120.9024658203125
2005-10-04,120.24554443359375
2005-10-05,118.6505355834961
2005-10-06,114.99101257324219
2005-10-07,116.6165771484375
2005-10-10,116.91522979736328
2005-10-11,118.46984100341797
2005-10-13,116.33406829833984
2005-10-14,114.9425277709961
2005-10-17,115.75779724121094
2005-10-18,116.5504379272461
2005-10-19,113.36687469482422
2005-10-20,114.56069946289062
2005-10-21,115.5232162475586
2005-10-24,113.84403228759766
2005-10-25,116.47270202636719
2005-10-26,115.03787994384766
2005-10-27,113.34255981445312
2005-10-28,110.17679595947266
2005-10-31,113.33934783935547
2005-11-02,115.58307647705078
2005-11-04,115.58307647705078
2005-11-07,118.47550201416016
2005-11-08,119.4654769897461
2005-11-09,117.83157348632812
2005-11-10,118.87982940673828
2005-11-11,119.92325592041016
2005-11-14,122.15895080566406
2005-11-16,122.27218627929688
2005-11-17,121.9453125
2005-11-18,123.50643920898438
2005-11-21,122.83512878417969
2005-11-22,121.31452941894531
2005-11-23,122.67334747314453
2005-11-24,123.28802490234375
2005-11-25,124.05157470703125
2005-11-28,125.18072509765625
2005-11-29,124.99473571777344
2005-11-30,123.03250885009766
2005-12-01,125.37806701660156
2005-12-02,125.37002563476562
2005-12-05,123.86239624023438
2005-12-06,125.69356536865234
2005-12-07,129.0550537109375
2005-12-08,130.75364685058594
2005-12-09,136.1033172607422
2005-12-12,133.47457885742188
2005-12-13,134.88198852539062
2005-12-14,136.20037841796875
2005-12-15,136.11138916015625
2005-12-16,138.6673126220703
2005-12-19,140.29795837402344
2005-12-20,136.97682189941406
2005-12-21,136.3782958984375
2005-12-22,136.2650909423828
2005-12-23,135.21839904785156
2005-12-26,134.50184631347656
2005-12-27,137.35374450683594
2005-12-28,136.34271240234375
2005-12-29,138.31625366210938
2005-12-30,137.73394775390625
2006-01-02,136.4996337890625
2006-01-03,140.18792724609375
2006-01-04,140.9886932373047
2006-01-05,140.12001037597656
2006-01-06,137.95553588867188
2006-01-09,136.60960388183594
2006-01-10,135.2782440185547
2006-01-12,135.3752899169922
2006-01-13,133.60073852539062
2006-01-16,130.12278747558594
2006-01-17,131.30690002441406
2006-01-18,131.2388458251953
2006-01-19,133.73471069335938
2006-01-20,133.21926879882812
2006-01-23,131.44949340820312
2006-01-24,133.1058807373047
2006-01-25,133.80271911621094
2006-01-27,134.44773864746094
2006-01-30,134.4266815185547
2006-01-31,135.35858154296875
2006-02-01,135.05545043945312
2006-02-02,132.63577270507812
2006-02-03,132.14967346191406
2006-02-06,136.06027221679688
2006-02-07,135.65841674804688
2006-02-08,134.7183837890625
2006-02-10,135.29373168945312
2006-02-13,133.7865447998047
2006-02-14,131.15780639648438
2006-02-15,131.22259521484375
2006-02-16,132.01673889160156
2006-02-17,131.67965698242188
2006-02-20,133.69410705566406
2006-02-21,135.00198364257812
2006-02-22,134.6665496826172
2006-02-23,135.37152099609375
2006-02-24,135.3310089111328
2006-02-27,136.97601318359375
2006-02-28,137.82200622558594
2006-03-01,141.01473999023438
2006-03-02,141.14431762695312
2006-03-03,138.223876953125
2006-03-06,141.34693908691406
2006-03-07,139.75872802734375
2006-03-08,139.58531188964844
2006-03-09,139.77162170410156
2006-03-10,142.91571044921875
2006-03-13,148.1780548095703
2006-03-14,146.1165771484375
2006-03-16,148.7290802001953
2006-03-17,150.80357360839844
2006-03-20,154.61216735839844
2006-03-21,155.19552612304688
2006-03-22,153.42584228515625
2006-03-23,151.87326049804688
2006-03-24,153.2718963623047
2006-03-27,153.23130798339844
2006-03-28,152.95904541015625
2006-03-29,153.8147735595703
2006-03-30,159.4822998046875
