Date,HINDALCO
1996-07-05,75.2611312866211
1996-07-08,74.85262298583984
1996-07-09,74.03244018554688
1996-07-10,73.65850067138672
1996-07-11,74.70809173583984
1996-07-12,73.53282165527344
1996-07-15,73.78421020507812
1996-07-16,72.11872100830078
1996-07-17,72.15013885498047
1996-07-18,72.25070190429688
1996-07-19,71.77305603027344
1996-07-22,71.53739166259766
1996-07-23,69.05797576904297
1996-07-24,66.62889099121094
1996-07-25,64.89742279052734
1996-07-26,64.5768814086914
1996-07-29,63.668739318847656
1996-07-30,62.11323928833008
1996-07-31,63.932701110839844
1996-08-01,63.79127502441406
1996-08-02,63.07166290283203
1996-08-05,63.1313591003418
1996-08-06,62.930267333984375
1996-08-07,63.22564697265625
1996-08-08,62.0943717956543
1996-08-09,60.969383239746094
1996-08-12,61.14848709106445
1996-08-13,61.04480743408203
1996-08-14,60.57656478881836
1996-08-15,60.57656478881836
1996-08-16,60.177494049072266
1996-08-19,59.32590103149414
1996-08-20,60.048641204833984
1996-08-21,60.083221435546875
1996-08-22,61.01967239379883
1996-08-23,63.081092834472656
1996-08-26,62.5971565246582
1996-08-27,63.24449920654297
1996-08-28,63.34819793701172
1996-08-29,63.12196350097656
1996-08-30,63.602752685546875
1996-09-02,64.67117309570312
1996-09-03,65.12997436523438
1996-09-04,42.78102493286133
1996-09-05,43.23666763305664
1996-09-06,43.74887466430664
1996-09-09,43.679744720458984
1996-09-10,42.84071350097656
1996-09-11,42.42905044555664
1996-09-12,42.51076889038086
1996-09-13,42.347354888916016
1996-09-16,42.381927490234375
1996-09-17,42.5359001159668
1996-09-18,43.51634216308594
1996-09-19,43.18010711669922
1996-09-20,43.667171478271484
1996-09-23,43.91228103637695
1996-09-24,44.80473709106445
1996-09-25,44.015987396240234
1996-09-26,43.522621154785156
1996-09-27,43.010414123535156
1996-09-30,43.016685485839844
1996-10-01,42.686744689941406
1996-10-02,42.686744689941406
1996-10-03,42.058250427246094
1996-10-04,40.078529357910156
1996-10-07,38.07679748535156
1996-10-08,37.919673919677734
1996-10-09,36.54642868041992
1996-10-10,37.822261810302734
1996-10-11,38.017086029052734
1996-10-14,37.190635681152344
1996-10-15,37.121498107910156
1996-10-16,35.946231842041016
1996-10-17,35.961944580078125
1996-10-18,36.03107833862305
1996-10-21,36.03107833862305
1996-10-22,37.162353515625
1996-10-23,37.143489837646484
1996-10-24,36.89524459838867
1996-10-25,37.06179428100586
1996-10-28,37.262908935546875
1996-10-29,37.52058792114258
1996-10-30,37.52058792114258
1996-10-31,36.910953521728516
1996-11-01,36.687835693359375
1996-11-04,36.609283447265625
1996-11-05,36.61557388305664
1996-11-06,36.20391082763672
1996-11-07,36.558998107910156
1996-11-08,36.73812484741211
1996-11-11,37.1497802734375
1996-11-12,37.1497802734375
1996-11-13,36.89210510253906
1996-11-14,36.94866943359375
1996-11-15,36.57472610473633
1996-11-18,35.628849029541016
1996-11-19,35.05377960205078
1996-11-20,34.13618850708008
1996-11-21,35.7576789855957
1996-11-22,35.820526123046875
1996-11-25,36.57158279418945
1996-11-26,37.3351936340332
1996-11-27,35.66341018676758
1996-11-28,36.13791275024414
1996-11-29,36.77268981933594
1996-12-02,36.6846923828125
1996-12-03,36.90153884887695
1996-12-04,35.59113693237305
1996-12-05,36.20076370239258
1996-12-06,36.23847961425781
1996-12-09,36.43330764770508
1996-12-10,36.471004486083984
1996-12-11,36.89524459838867
1996-12-12,36.76641082763672
1996-12-13,36.82925033569336
1996-12-16,37.771976470947266
1996-12-17,38.84354782104492
1996-12-18,39.90883255004883
1996-12-19,39.28349685668945
1996-12-20,40.977256774902344
1996-12-23,41.10923385620117
1996-12-24,42.03939437866211
1996-12-25,42.03939437866211
1996-12-26,41.98283386230469
1996-12-27,41.98283386230469
1996-12-30,41.98283386230469
1996-12-31,41.37320327758789
1997-01-01,42.42905044555664
1997-01-02,42.66160202026367
1997-01-03,42.74330520629883
1997-01-06,42.80302047729492
1997-01-07,43.327796936035156
1997-01-08,44.6256103515625
1997-01-09,45.2509651184082
1997-01-10,46.89760208129883
1997-01-13,48.08228302001953
1997-01-14,48.97160339355469
1997-01-15,51.177581787109375
1997-01-16,49.54037094116211
1997-01-17,49.021881103515625
1997-01-20,47.45380401611328
1997-01-21,47.67376708984375
1997-01-22,48.64479064941406
1997-01-23,48.64479064941406
1997-01-24,49.084720611572266
1997-01-27,49.21670913696289
1997-01-28,50.17200469970703
1997-01-29,48.67620849609375
1997-01-30,47.01072311401367
1997-01-31,46.47965621948242
1997-02-03,45.87945556640625
1997-02-04,45.51177978515625
1997-02-05,45.01841735839844
1997-02-06,44.40564727783203
1997-02-07,44.69475173950195
1997-02-10,45.15040588378906
1997-02-11,45.74117660522461
1997-02-12,46.47649002075195
1997-02-13,46.83159255981445
1997-02-14,47.22126007080078
1997-02-17,47.136417388916016
1997-02-18,46.533077239990234
1997-02-19,46.67762756347656
1997-02-20,46.724754333496094
1997-02-21,46.074283599853516
1997-02-24,46.19368362426758
1997-02-25,45.95486068725586
1997-02-26,46.18739700317383
1997-02-27,46.501644134521484
1997-02-28,51.10844802856445
1997-03-03,55.429290771484375
1997-03-04,56.71455764770508
1997-03-05,59.54273223876953
1997-03-06,62.1697883605957
1997-03-07,62.1697883605957
1997-03-10,59.680992126464844
1997-03-11,58.304603576660156
1997-03-12,59.04621505737305
1997-03-13,58.134910583496094
1997-03-14,58.992794036865234
1997-03-17,59.69983673095703
1997-03-18,60.03607940673828
1997-03-19,59.50815200805664
1997-03-20,59.44845199584961
1997-03-21,59.56786346435547
1997-03-24,59.56786346435547
1997-03-25,60.19633865356445
1997-03-26,60.49803924560547
1997-03-27,61.528743743896484
1997-03-28,61.528743743896484
1997-03-31,56.953369140625
1997-04-01,57.32416534423828
1997-04-02,59.096519470214844
1997-04-03,59.20331954956055
1997-04-04,59.24420166015625
1997-04-07,58.69740676879883
1997-04-08,58.69740676879883
1997-04-09,59.17192077636719
1997-04-10,58.49000549316406
1997-04-11,58.980224609375
1997-04-14,58.980224609375
1997-04-15,57.72324752807617
1997-04-16,57.72324752807617
1997-04-17,58.97708511352539
1997-04-18,58.97708511352539
1997-04-21,59.9229736328125
1997-04-22,59.86954116821289
1997-04-23,59.706119537353516
1997-04-24,60.256046295166016
1997-04-25,59.960662841796875
1997-04-28,59.26620101928711
1997-04-29,58.380027770996094
1997-04-30,58.93938446044922
1997-05-01,58.93938446044922
1997-05-02,58.57170867919922
1997-05-05,57.110477447509766
1997-05-06,56.30917739868164
1997-05-07,55.92578125
1997-05-08,56.24946212768555
1997-05-09,56.61397933959961
1997-05-12,56.88423156738281
1997-05-13,57.028778076171875
1997-05-14,57.41844177246094
1997-05-15,57.50956344604492
1997-05-16,57.49386215209961
1997-05-19,57.52529525756836
1997-05-20,57.025638580322266
1997-05-21,56.73338317871094
1997-05-22,56.29973220825195
1997-05-23,57.20789337158203
1997-05-26,57.50956344604492
1997-05-27,58.153778076171875
1997-05-28,57.877227783203125
1997-05-29,58.18205261230469
1997-05-30,58.41774368286133
1997-06-02,58.74768829345703
1997-06-03,58.33603286743164
1997-06-04,58.845088958740234
1997-06-05,58.860816955566406
1997-06-06,58.823116302490234
1997-06-09,59.741981506347656
1997-06-10,58.826263427734375
1997-06-11,61.10921859741211
1997-06-12,61.46601486206055
1997-06-13,61.554439544677734
1997-06-16,60.88502502441406
1997-06-17,61.24182891845703
1997-06-18,60.34823226928711
1997-06-19,60.31034851074219
1997-06-20,60.29138946533203
1997-06-23,60.095619201660156
1997-06-24,60.05141830444336
1997-06-25,59.05677032470703
1997-06-26,59.123077392578125
1997-06-27,59.843021392822266
1997-06-30,61.532344818115234
1997-07-01,62.86799621582031
1997-07-02,64.32366180419922
1997-07-03,63.39216232299805
1997-07-04,64.42784881591797
1997-07-07,66.13926696777344
1997-07-08,67.06446838378906
1997-07-09,68.0875015258789
1997-07-10,67.34864807128906
1997-07-11,65.86457061767578
1997-07-14,65.33724212646484
1997-07-15,63.218482971191406
1997-07-16,62.39119338989258
1997-07-17,62.018592834472656
1997-07-18,62.018592834472656
1997-07-21,60.93238067626953
1997-07-22,61.576541900634766
1997-07-23,63.780548095703125
1997-07-24,66.34136962890625
1997-07-25,65.98141479492188
1997-07-28,65.62775421142578
1997-07-29,66.49923706054688
1997-07-30,69.8241958618164
1997-07-31,72.78290557861328
1997-08-01,72.77972412109375
1997-08-04,72.5555419921875
1997-08-05,73.75859069824219
1997-08-06,73.54071807861328
1997-08-07,72.61238861083984
1997-08-08,72.51449584960938
1997-08-11,70.70518493652344
1997-08-12,68.11279296875
1997-08-13,67.62336730957031
1997-08-14,65.67827606201172
1997-08-15,65.67827606201172
1997-08-18,64.69943237304688
1997-08-19,64.04264831542969
1997-08-20,63.164833068847656
1997-08-21,61.27656555175781
1997-08-22,60.499820709228516
1997-08-25,61.1944694519043
1997-08-26,61.29867172241211
1997-08-27,63.15219497680664
1997-08-28,61.1944694519043
1997-08-29,60.75242233276367
1997-09-01,61.58600997924805
1997-09-02,60.99552917480469
1997-09-03,61.76283645629883
1997-09-04,61.320777893066406
1997-09-05,61.89229965209961
1997-09-08,62.70698165893555
1997-09-09,61.91124725341797
1997-09-10,62.04703140258789
1997-09-11,62.4764518737793
1997-09-12,61.57337951660156
1997-09-15,61.47866439819336
1997-09-16,61.46601486206055
1997-09-17,61.84492492675781
1997-09-18,61.57337951660156
1997-09-19,61.77548599243164
1997-09-22,61.48180389404297
1997-09-23,61.47866439819336
1997-09-24,61.58916091918945
1997-09-25,61.26394271850586
1997-09-26,61.57337951660156
1997-09-29,62.96590042114258
1997-09-30,67.12762451171875
1997-10-01,64.72783660888672
1997-10-02,64.72783660888672
1997-10-03,64.72783660888672
1997-10-06,64.72783660888672
1997-10-07,64.72783660888672
1997-10-08,64.72783660888672
1997-10-09,64.05525970458984
1997-10-10,64.11841583251953
1997-10-13,63.90053939819336
1997-10-14,61.43443298339844
1997-10-15,62.757469177246094
1997-10-16,63.49953079223633
1997-10-17,63.32902145385742
1997-10-20,63.32902145385742
1997-10-21,63.53740310668945
1997-10-22,63.15219497680664
1997-10-23,62.564884185791016
1997-10-24,62.015438079833984
1997-10-27,62.04703140258789
1997-10-28,57.05799865722656
1997-10-29,60.13352584838867
1997-10-30,59.33778381347656
1997-10-31,59.33778381347656
1997-11-03,59.42620849609375
1997-11-04,60.80923843383789
1997-11-05,61.63654327392578
1997-11-06,60.45874786376953
1997-11-07,58.47576141357422
1997-11-10,56.74224090576172
1997-11-11,55.98756408691406
1997-11-12,55.35289001464844
1997-11-13,55.3276481628418
1997-11-14,55.3276481628418
1997-11-17,54.945560455322266
1997-11-18,53.59410095214844
1997-11-19,54.2540397644043
1997-11-20,54.35507583618164
1997-11-21,54.13088607788086
1997-11-24,53.50569534301758
1997-11-25,54.01090621948242
1997-11-26,52.29001998901367
1997-11-27,53.079402923583984
1997-11-28,52.668922424316406
1997-12-01,51.5764045715332
1997-12-02,52.2868537902832
1997-12-03,52.31843948364258
1997-12-04,51.1658935546875
1997-12-05,49.55236053466797
1997-12-08,49.542884826660156
1997-12-09,49.438697814941406
1997-12-10,49.5049934387207
1997-12-11,47.58833312988281
1997-12-12,44.803321838378906
1997-12-15,44.51913070678711
1997-12-16,44.60755157470703
1997-12-17,46.00952911376953
1997-12-18,46.56842803955078
1997-12-19,46.7010383605957
1997-12-22,47.67989730834961
1997-12-23,46.61579132080078
1997-12-24,46.20845413208008
1997-12-25,46.20845413208008
1997-12-26,45.8926887512207
1997-12-29,46.80840301513672
1997-12-30,46.68840408325195
1997-12-31,47.34519958496094
1998-01-01,47.59465408325195
1998-01-02,47.94829559326172
1998-01-05,49.088199615478516
1998-01-06,48.76295471191406
1998-01-07,47.228363037109375
1998-01-08,45.55799102783203
1998-01-09,43.770790100097656
1998-01-12,40.044795989990234
1998-01-13,39.93743896484375
1998-01-14,41.481510162353516
1998-01-15,41.519405364990234
1998-01-16,41.58887481689453
1998-01-19,41.209957122802734
1998-01-20,40.802635192871094
1998-01-21,40.67317581176758
1998-01-22,40.3984489440918
1998-01-23,39.7353630065918
1998-01-26,39.7353630065918
1998-01-27,37.90709686279297
1998-01-28,37.092430114746094
1998-01-29,37.32293701171875
1998-01-30,37.77448272705078
1998-02-02,39.71009826660156
1998-02-03,38.45021057128906
1998-02-04,38.53862380981445
1998-02-05,38.4028434753418
1998-02-06,38.57651138305664
1998-02-09,38.9491081237793
1998-02-10,38.82280731201172
1998-02-11,39.11962890625
1998-02-12,38.92068862915039
1998-02-13,39.19856643676758
1998-02-16,39.19856643676758
1998-02-17,39.25224304199219
1998-02-18,38.81649398803711
1998-02-19,38.26074981689453
1998-02-20,38.443904876708984
1998-02-23,38.68701934814453
1998-02-24,38.39021301269531
1998-02-25,38.93963623046875
1998-02-26,39.33434295654297
1998-02-27,40.433189392089844
1998-03-02,43.43608093261719
1998-03-03,41.430992126464844
1998-03-04,42.097251892089844
1998-03-05,41.71201705932617
1998-03-06,41.65202713012695
1998-03-09,41.91094970703125
1998-03-10,41.72465133666992
1998-03-11,42.08146286010742
1998-03-12,42.0909309387207
1998-03-13,42.0909309387207
1998-03-16,42.38143539428711
1998-03-17,42.097251892089844
1998-03-18,42.74770736694336
1998-03-19,42.31196212768555
1998-03-20,41.50994110107422
1998-03-23,41.68044662475586
1998-03-24,41.80675506591797
1998-03-25,41.90463638305664
1998-03-26,42.558258056640625
1998-03-27,43.17083740234375
1998-03-30,43.05085372924805
1998-03-31,42.15092849731445
1998-04-01,42.611942291259766
1998-04-02,42.930850982666016
1998-04-03,42.47932434082031
1998-04-06,43.126625061035156
1998-04-07,43.82762145996094
1998-04-08,43.82762145996094
1998-04-09,45.365379333496094
1998-04-10,44.35493850708008
1998-04-13,43.24977493286133
1998-04-14,43.24977493286133
1998-04-15,46.49579620361328
1998-04-16,47.774635314941406
1998-04-17,51.750057220458984
1998-04-20,53.461483001708984
1998-04-21,53.53409957885742
1998-04-22,51.03959655761719
1998-04-23,50.13019943237305
1998-04-24,46.9378662109375
1998-04-27,47.398868560791016
1998-04-28,45.5106315612793
1998-04-29,47.17784118652344
1998-04-30,47.79672622680664
1998-05-01,47.79672622680664
1998-05-04,49.37238311767578
1998-05-05,50.39859390258789
1998-05-06,50.20914840698242
1998-05-07,50.20914840698242
1998-05-08,48.51983642578125
1998-05-11,44.945411682128906
1998-05-12,43.66973114013672
1998-05-13,43.84656524658203
1998-05-14,45.13486862182617
1998-05-15,43.95076370239258
1998-05-18,43.76762771606445
1998-05-19,44.00128936767578
1998-05-20,44.1781120300293
1998-05-21,42.889793395996094
1998-05-22,42.98770523071289
1998-05-25,42.98453903198242
1998-05-26,42.109886169433594
1998-05-27,41.95201110839844
1998-05-28,41.023658752441406
1998-05-29,38.73439407348633
1998-06-01,40.22162628173828
1998-06-02,41.361515045166016
1998-06-03,42.79193115234375
1998-06-04,42.76350402832031
1998-06-05,42.26460647583008
1998-06-08,41.83833694458008
1998-06-09,41.90779113769531
1998-06-10,41.99937057495117
1998-06-11,41.41836166381836
1998-06-12,41.74675369262695
1998-06-15,39.07856750488281
1998-06-16,37.57554626464844
1998-06-17,41.32679748535156
1998-06-18,42.37827682495117
1998-06-19,40.8310432434082
1998-06-22,38.9491081237793
1998-06-23,39.63746643066406
1998-06-24,41.089969635009766
1998-06-25,42.32460021972656
1998-06-26,42.15724182128906
1998-06-29,42.76036071777344
1998-06-30,42.633056640625
1998-07-01,41.90113067626953
1998-07-02,41.36332321166992
1998-07-03,39.005252838134766
1998-07-06,39.09754180908203
1998-07-07,39.65125274658203
1998-07-08,40.367271423339844
1998-07-09,42.26390838623047
1998-07-10,41.72929000854492
1998-07-13,41.19784927368164
1998-07-14,41.169212341308594
1998-07-15,41.258304595947266
1998-07-16,41.27104187011719
1998-07-17,41.162845611572266
1998-07-20,41.067378997802734
1998-07-21,40.00767517089844
1998-07-22,40.20497512817383
1998-07-23,39.30438995361328
1998-07-24,39.288475036621094
1998-07-27,38.69021224975586
1998-07-28,39.218467712402344
1998-07-29,39.49850845336914
1998-07-30,39.20892333984375
1998-07-31,39.040252685546875
1998-08-03,37.18498992919922
1998-08-04,36.73628234863281
1998-08-05,36.32258987426758
1998-08-06,36.94313430786133
1998-08-07,36.84130096435547
1998-08-10,35.708404541015625
1998-08-11,34.87146759033203
1998-08-12,33.630374908447266
1998-08-13,33.439430236816406
1998-08-14,33.21030807495117
1998-08-17,33.09893035888672
1998-08-18,31.396419525146484
1998-08-19,31.510961532592773
1998-08-20,32.40201950073242
1998-08-21,31.339139938354492
1998-08-24,30.13304328918457
1998-08-25,30.28579330444336
1998-08-26,30.28579330444336
1998-08-27,30.037578582763672
1998-08-28,28.06138038635254
1998-08-31,27.313547134399414
1998-09-01,25.716028213500977
1998-09-02,25.99925994873047
1998-09-03,25.76694679260254
1998-09-04,27.619043350219727
1998-09-07,28.981061935424805
1998-09-08,29.37883949279785
1998-09-09,29.986656188964844
1998-09-10,29.891197204589844
1998-09-11,29.181543350219727
1998-09-14,31.510961532592773
1998-09-15,32.04241180419922
1998-09-16,31.950130462646484
1998-09-17,32.484745025634766
1998-09-18,32.433834075927734
1998-09-21,31.568256378173828
1998-09-22,31.670080184936523
1998-09-23,32.739341735839844
1998-09-24,33.913597106933594
1998-09-25,33.429893493652344
1998-09-28,33.55400085449219
1998-09-29,32.88253402709961
1998-09-30,32.624778747558594
1998-10-01,32.624778747558594
1998-10-02,32.624778747558594
1998-10-05,30.99226188659668
1998-10-06,31.31048011779785
1998-10-07,32.79025650024414
1998-10-08,31.997875213623047
1998-10-09,32.316097259521484
1998-10-12,32.43065643310547
1998-10-13,32.28745651245117
1998-10-14,32.91117858886719
1998-10-15,33.719482421875
1998-10-16,34.499141693115234
1998-10-19,33.72584533691406
1998-10-20,33.385337829589844
1998-10-21,33.385337829589844
1998-10-22,32.720245361328125
1998-10-23,31.24366569519043
1998-10-26,32.84752655029297
1998-10-27,32.42110824584961
1998-10-28,32.739341735839844
1998-10-29,33.02892303466797
1998-10-30,32.74887466430664
1998-11-02,32.52930450439453
1998-11-03,32.30335998535156
1998-11-04,32.30335998535156
1998-11-05,31.889671325683594
1998-11-06,31.67326545715332
1998-11-09,32.8857307434082
1998-11-10,32.927093505859375
1998-11-11,34.820552825927734
1998-11-12,34.96693801879883
1998-11-13,35.316978454589844
1998-11-16,34.67098617553711
1998-11-17,34.28274917602539
1998-11-18,35.04967498779297
1998-11-19,34.81418991088867
1998-11-20,34.81099319458008
1998-11-23,34.48004150390625
1998-11-24,33.413978576660156
1998-11-25,33.413978576660156
1998-11-26,32.2047119140625
1998-11-27,31.504610061645508
1998-11-30,31.76555061340332
1998-12-01,31.822834014892578
1998-12-02,31.91830825805664
1998-12-03,31.981956481933594
1998-12-04,32.128334045410156
1998-12-07,32.440208435058594
1998-12-08,31.58415985107422
1998-12-09,32.49111557006836
1998-12-10,33.85314178466797
1998-12-11,33.72902297973633
1998-12-14,32.91117858886719
1998-12-15,31.950130462646484
1998-12-16,32.12514877319336
1998-12-17,31.186386108398438
1998-12-18,31.63189697265625
1998-12-21,31.950130462646484
1998-12-22,32.01377868652344
1998-12-23,32.15697479248047
1998-12-24,31.886478424072266
1998-12-25,31.886478424072266
1998-12-28,32.2047119140625
1998-12-29,31.3773136138916
1998-12-30,32.52293395996094
1998-12-31,32.586578369140625
1999-01-01,33.191226959228516
1999-01-04,33.337615966796875
1999-01-05,33.286685943603516
1999-01-06,34.33683395385742
1999-01-07,34.553245544433594
1999-01-08,36.15074157714844
1999-01-11,36.118919372558594
1999-01-12,35.41881561279297
1999-01-13,36.02345275878906
1999-01-14,35.45381546020508
1999-01-15,32.618412017822266
1999-01-18,32.11243438720703
1999-01-19,31.504610061645508
1999-01-20,31.504610061645508
1999-01-21,31.822834014892578
1999-01-22,31.504610061645508
1999-01-25,31.440959930419922
1999-01-26,31.440959930419922
1999-01-27,32.00740051269531
1999-01-28,31.504610061645508
1999-01-29,31.568256378173828
1999-02-01,30.68039894104004
1999-02-02,29.96120262145996
1999-02-03,30.677209854125977
1999-02-04,30.292160034179688
1999-02-05,29.977113723754883
1999-02-08,29.531591415405273
1999-02-09,28.95878028869629
1999-02-10,29.46794891357422
1999-02-11,29.4043025970459
1999-02-12,28.8951358795166
1999-02-15,28.831483840942383
1999-02-16,28.020000457763672
1999-02-17,28.640546798706055
1999-02-18,28.583271026611328
1999-02-19,28.13138771057129
1999-02-22,27.685874938964844
1999-02-23,27.335817337036133
1999-02-24,28.004093170166016
1999-02-25,28.21094512939453
1999-02-26,28.268226623535156
1999-03-01,26.731182098388672
1999-03-02,26.731182098388672
1999-03-03,27.17670249938965
1999-03-04,26.731182098388672
1999-03-05,26.101083755493164
1999-03-08,26.346128463745117
1999-03-09,26.412960052490234
1999-03-10,26.09473419189453
1999-03-11,25.012754440307617
1999-03-12,25.461454391479492
1999-03-15,25.961071014404297
1999-03-16,25.74467658996582
1999-03-17,26.285659790039062
1999-03-18,26.66753578186035
1999-03-19,26.6038875579834
1999-03-22,27.997724533081055
1999-03-23,28.767847061157227
1999-03-24,27.144878387451172
1999-03-25,27.4694766998291
1999-03-26,27.622230529785156
1999-03-29,27.622230529785156
1999-03-30,28.004093170166016
1999-03-31,29.46794891357422
1999-04-01,30.35898780822754
1999-04-02,30.35898780822754
1999-04-05,28.76148223876953
1999-04-06,28.95878028869629
1999-04-07,28.99378204345703
1999-04-08,28.95878028869629
1999-04-09,28.608734130859375
1999-04-12,29.05744171142578
1999-04-13,28.841035842895508
1999-04-14,28.841035842895508
1999-04-15,29.149715423583984
1999-04-16,31.482341766357422
1999-04-19,30.16804313659668
1999-04-20,32.58340835571289
1999-04-21,35.1928825378418
1999-04-22,37.23272705078125
1999-04-23,37.869178771972656
1999-04-26,36.844482421875
1999-04-27,36.844482421875
1999-04-28,37.55094909667969
1999-04-29,35.45381546020508
1999-04-30,35.959808349609375
1999-05-03,35.068763732910156
1999-05-04,36.27803421020508
1999-05-05,36.38941955566406
1999-05-06,37.73232650756836
1999-05-07,40.22407531738281
1999-05-10,41.68791580200195
1999-05-11,41.369686126708984
1999-05-12,40.65367889404297
1999-05-13,39.77854537963867
1999-05-14,39.46031951904297
1999-05-17,38.7283935546875
1999-05-18,37.869178771972656
1999-05-19,36.914493560791016
1999-05-20,37.29636001586914
1999-05-21,36.97814178466797
1999-05-24,37.869178771972656
1999-05-25,38.8238639831543
1999-05-26,37.29636001586914
1999-05-27,36.59626770019531
1999-05-28,35.005123138427734
1999-05-31,36.532623291015625
1999-06-01,35.42517852783203
1999-06-02,35.07196044921875
1999-06-03,35.70521926879883
1999-06-04,36.153926849365234
1999-06-07,38.505638122558594
1999-06-08,41.3060417175293
1999-06-09,38.37516403198242
1999-06-10,38.71567153930664
1999-06-11,38.25741958618164
1999-06-14,38.26378631591797
1999-06-15,40.20815658569336
1999-06-16,40.469093322753906
1999-06-17,41.920223236083984
1999-06-18,41.2137565612793
1999-06-21,41.356964111328125
1999-06-22,43.065853118896484
1999-06-23,41.37288284301758
1999-06-24,40.399105072021484
1999-06-25,40.04268264770508
1999-06-28,40.35772705078125
1999-06-29,39.8708381652832
1999-06-30,40.16360092163086
1999-07-01,41.55744552612305
1999-07-02,41.573360443115234
1999-07-05,44.93547821044922
1999-07-06,47.01511001586914
1999-07-07,47.71261215209961
1999-07-08,50.795101165771484
1999-07-09,54.86114501953125
1999-07-12,59.24540710449219
1999-07-13,59.0364875793457
1999-07-14,57.8150634765625
1999-07-15,56.860435485839844
1999-07-16,57.30720901489258
1999-07-19,55.39793014526367
1999-07-20,55.03470230102539
1999-07-21,57.040428161621094
1999-07-22,55.91221237182617
1999-07-23,54.77436065673828
1999-07-26,52.73651885986328
1999-07-27,52.717227935791016
1999-07-28,53.35043716430664
