Date,GODFRYPHLP
1999-10-05,26.782655715942383
1999-10-06,27.165071487426758
1999-10-07,28.542938232421875
1999-10-08,28.590240478515625
1999-10-11,28.385236740112305
1999-10-12,26.849679946899414
1999-10-13,27.596755981445312
1999-10-14,28.2275447845459
1999-10-15,28.582365036010742
1999-10-18,27.08424949645996
1999-10-19,27.08424949645996
1999-10-20,27.32079315185547
1999-10-21,26.26028823852539
1999-10-22,27.596755981445312
1999-10-25,26.932470321655273
1999-10-26,27.59281349182129
1999-10-27,27.399641036987305
1999-10-28,27.399641036987305
1999-10-29,27.596755981445312
1999-11-01,25.398883819580078
1999-11-02,23.46118927001953
1999-11-03,23.735187530517578
1999-11-04,23.735187530517578
1999-11-05,25.621614456176758
1999-11-08,25.621614456176758
1999-11-09,24.442846298217773
1999-11-10,24.442846298217773
1999-11-11,24.681365966796875
1999-11-12,24.639965057373047
1999-11-15,24.127460479736328
1999-11-16,23.41782569885254
1999-11-17,22.808725357055664
1999-11-18,23.634658813476562
1999-11-19,24.632083892822266
1999-11-22,24.38370704650879
1999-11-23,24.38370704650879
1999-11-24,25.625564575195312
1999-11-25,26.808279037475586
1999-11-26,26.41404151916504
1999-11-29,27.904266357421875
1999-11-30,27.97130012512207
1999-12-01,26.611162185668945
1999-12-02,27.75446128845215
1999-12-03,27.00540542602539
1999-12-06,25.231321334838867
1999-12-07,24.511842727661133
1999-12-08,24.05057716369629
1999-12-09,24.442846298217773
1999-12-10,24.442846298217773
1999-12-13,26.335186004638672
1999-12-14,24.535493850708008
1999-12-15,24.39356803894043
1999-12-16,24.04859733581543
1999-12-17,23.654367446899414
1999-12-20,23.748981475830078
1999-12-21,23.023584365844727
1999-12-22,24.600540161132812
1999-12-23,24.600540161132812
1999-12-24,24.04859733581543
1999-12-27,24.04859733581543
1999-12-28,23.61494255065918
1999-12-29,23.61494255065918
1999-12-30,23.654367446899414
1999-12-31,23.654367446899414
2000-01-03,23.37839698791504
2000-01-04,23.51047134399414
2000-01-05,23.654367446899414
2000-01-06,22.865888595581055
2000-01-07,24.04859733581543
2000-01-10,24.442846298217773
2000-01-11,23.303495407104492
2000-01-12,24.155054092407227
2000-01-13,24.04859733581543
2000-01-14,24.04859733581543
2000-01-17,24.837080001831055
2000-01-18,24.218135833740234
2000-01-19,24.127460479736328
2000-01-20,24.127460479736328
2000-01-21,24.127460479736328
2000-01-24,22.353378295898438
2000-01-25,22.921083450317383
2000-01-26,22.921083450317383
2000-01-27,22.11683464050293
2000-01-28,22.077411651611328
2000-01-31,22.077411651611328
2000-02-01,20.500446319580078
2000-02-02,20.500446319580078
2000-02-03,20.500446319580078
2000-02-04,20.45313835144043
2000-02-07,19.711971282958984
2000-02-08,18.962921142578125
2000-02-09,19.771106719970703
2000-02-10,19.771106719970703
2000-02-11,19.751394271850586
2000-02-14,18.568681716918945
2000-02-15,19.54244041442871
2000-02-16,21.091808319091797
2000-02-17,22.708200454711914
2000-02-18,24.521690368652344
2000-02-21,23.654367446899414
2000-02-22,23.350805282592773
2000-02-23,24.245723724365234
2000-02-24,24.245723724365234
2000-02-25,22.668764114379883
2000-02-28,23.522296905517578
2000-02-29,21.68316650390625
2000-03-01,22.984161376953125
2000-03-02,21.210081100463867
2000-03-03,19.711971282958984
2000-03-06,18.25328826904297
2000-03-07,17.914241790771484
2000-03-08,18.33213233947754
2000-03-09,17.346534729003906
2000-03-10,18.0955867767334
2000-03-13,17.188838958740234
2000-03-14,16.69603729248047
2000-03-15,16.360933303833008
2000-03-16,16.71575355529785
2000-03-17,16.71575355529785
2000-03-20,16.71575355529785
2000-03-21,15.74198055267334
2000-03-22,15.375337600708008
2000-03-23,14.153196334838867
2000-03-24,14.783977508544922
2000-03-27,14.823405265808105
2000-03-28,14.783977508544922
2000-03-29,14.785950660705566
2000-03-30,14.785950660705566
2000-03-31,15.375337600708008
2000-04-03,15.375337600708008
2000-04-04,14.444938659667969
2000-04-05,15.572457313537598
2000-04-06,15.375337600708008
2000-04-07,16.605365753173828
2000-04-10,15.848431587219238
2000-04-11,16.518632888793945
2000-04-12,16.22294807434082
2000-04-13,16.084964752197266
2000-04-14,16.084964752197266
2000-04-17,15.262983322143555
2000-04-18,15.079655647277832
2000-04-19,15.690726280212402
2000-04-20,14.705130577087402
2000-04-21,14.705130577087402
2000-04-24,13.924535751342773
2000-04-25,14.523782730102539
2000-04-26,15.580339431762695
2000-04-27,14.35031509399414
2000-04-28,14.586859703063965
2000-05-01,14.586859703063965
2000-05-02,14.586859703063965
2000-05-03,13.640685081481934
2000-05-04,13.52635383605957
2000-05-05,14.586859703063965
2000-05-08,15.276780128479004
2000-05-09,15.109227180480957
2000-05-10,14.985039710998535
2000-05-11,14.985039710998535
2000-05-12,15.572457313537598
2000-05-15,14.981097221374512
2000-05-16,14.981097221374512
2000-05-17,14.567151069641113
2000-05-18,13.640685081481934
2000-05-19,14.070404052734375
2000-05-22,13.916650772094727
2000-05-23,13.601263999938965
2000-05-24,14.074349403381348
2000-05-25,13.798377990722656
2000-05-26,13.995498657226562
2000-05-29,14.36608600616455
2000-05-30,14.464645385742188
2000-05-31,15.178218841552734
2000-06-01,15.533034324645996
2000-06-02,16.776857376098633
2000-06-05,16.18155860900879
2000-06-06,15.803089141845703
2000-06-07,14.90816593170166
2000-06-08,15.178218841552734
2000-06-09,15.805061340332031
2000-06-12,16.360933303833008
2000-06-13,15.572457313537598
2000-06-14,15.572457313537598
2000-06-15,15.769576072692871
2000-06-16,15.769576072692871
2000-06-19,15.946983337402344
2000-06-20,15.769576072692871
2000-06-21,15.769576072692871
2000-06-22,15.769576072692871
2000-06-23,15.769576072692871
2000-06-26,15.769576072692871
2000-06-27,15.769576072692871
2000-06-28,15.848431587219238
2000-06-29,16.173677444458008
2000-06-30,15.769576072692871
2000-07-03,16.644790649414062
2000-07-04,16.28209114074707
2000-07-05,17.031145095825195
2000-07-06,17.031145095825195
2000-07-07,16.81037712097168
2000-07-10,17.504234313964844
2000-07-11,18.529253005981445
2000-07-12,19.396581649780273
2000-07-13,19.12061309814453
2000-07-14,19.688316345214844
2000-07-17,19.12061309814453
2000-07-18,17.862991333007812
2000-07-19,17.93789291381836
2000-07-20,17.736835479736328
2000-07-21,17.736835479736328
2000-07-24,16.755176544189453
2000-07-25,16.47920799255371
2000-07-26,16.47920799255371
2000-07-27,16.755176544189453
2000-07-28,17.683610916137695
2000-07-31,18.0955867767334
2000-08-01,18.01674461364746
2000-08-02,18.01674461364746
2000-08-03,18.01674461364746
2000-08-04,18.01674461364746
2000-08-07,18.01674461364746
2000-08-08,16.755176544189453
2000-08-09,16.676328659057617
2000-08-10,16.47920799255371
2000-08-11,16.47920799255371
2000-08-14,15.533034324645996
2000-08-15,15.533034324645996
2000-08-16,16.776857376098633
2000-08-17,16.400362014770508
2000-08-18,16.69603729248047
2000-08-21,16.97201156616211
2000-08-22,17.29922866821289
2000-08-23,16.912870407104492
2000-08-24,17.070568084716797
2000-08-25,17.070568084716797
2000-08-28,16.71575355529785
2000-08-29,15.946983337402344
2000-08-30,15.769576072692871
2000-08-31,16.084964752197266
2000-09-01,16.084964752197266
2000-09-04,14.849028587341309
2000-09-05,15.020524978637695
2000-09-06,15.020524978637695
2000-09-07,15.572457313537598
2000-09-08,15.572457313537598
2000-09-11,15.966694831848145
2000-09-12,16.217037200927734
2000-09-13,16.045541763305664
2000-09-14,16.045541763305664
2000-09-15,16.07905387878418
2000-09-18,16.1243953704834
2000-09-19,15.769576072692871
2000-09-20,15.375337600708008
2000-09-21,15.375337600708008
2000-09-22,15.690726280212402
2000-09-25,14.82931900024414
2000-09-26,14.450845718383789
2000-09-27,14.981097221374512
2000-09-28,14.981097221374512
2000-09-29,15.178218841552734
2000-10-02,15.178218841552734
2000-10-03,15.377309799194336
2000-10-04,15.471927642822266
2000-10-05,15.227502822875977
2000-10-06,14.823405265808105
2000-10-09,14.823405265808105
2000-10-10,13.640685081481934
2000-10-11,14.732726097106934
2000-10-12,14.586859703063965
2000-10-13,14.941675186157227
2000-10-16,14.941675186157227
2000-10-17,14.320751190185547
2000-10-18,13.798377990722656
2000-10-19,14.783977508544922
2000-10-20,14.685420036315918
2000-10-23,14.981097221374512
2000-10-24,15.099372863769531
2000-10-25,14.990959167480469
2000-10-26,14.941675186157227
2000-10-27,13.877230644226074
2000-10-30,14.673590660095215
2000-10-31,14.626286506652832
2000-11-01,14.626286506652832
2000-11-02,15.158507347106934
2000-11-03,15.680877685546875
2000-11-06,14.981097221374512
2000-11-07,14.590800285339355
2000-11-08,15.757749557495117
2000-11-09,15.261007308959961
2000-11-10,15.79520320892334
2000-11-13,15.103317260742188
2000-11-14,16.24266815185547
2000-11-15,16.09876823425293
2000-11-16,16.01991844177246
2000-11-17,16.35699462890625
2000-11-20,16.021892547607422
2000-11-21,16.00612449645996
2000-11-22,15.854341506958008
2000-11-23,15.99035358428955
2000-11-24,15.686784744262695
2000-11-27,15.21764087677002
2000-11-28,15.836599349975586
2000-11-29,16.908931732177734
2000-11-30,16.510753631591797
2000-12-01,16.485124588012695
2000-12-04,16.79854393005371
2000-12-05,16.74532127380371
2000-12-06,16.684215545654297
2000-12-07,16.37079429626465
2000-12-08,16.638872146606445
2000-12-11,17.971405029296875
2000-12-12,17.880727767944336
2000-12-13,18.844648361206055
2000-12-14,19.68634605407715
2000-12-15,18.889982223510742
2000-12-18,20.401891708374023
2000-12-19,22.034046173095703
2000-12-20,22.603721618652344
2000-12-21,22.077411651611328
2000-12-22,21.553071975708008
2000-12-25,21.553071975708008
2000-12-26,21.162776947021484
2000-12-27,21.170654296875
2000-12-28,22.384920120239258
2000-12-29,21.955190658569336
2001-01-01,21.27907371520996
2001-01-02,21.62994956970215
2001-01-03,22.12274742126465
2001-01-04,22.12077522277832
2001-01-05,22.09120750427246
2001-01-08,22.087265014648438
2001-01-09,22.101062774658203
2001-01-10,22.745649337768555
2001-01-11,22.603721618652344
2001-01-12,22.61358070373535
2001-01-15,22.42039680480957
2001-01-16,22.747615814208984
2001-01-17,22.623430252075195
2001-01-18,22.84026336669922
2001-01-19,22.621456146240234
2001-01-22,22.582033157348633
2001-01-23,23.5932674407959
2001-01-24,23.185222625732422
2001-01-25,23.780527114868164
2001-01-26,23.780527114868164
2001-01-29,22.94275665283203
2001-01-30,23.124113082885742
2001-01-31,23.15763282775879
2001-02-01,22.077411651611328
2001-02-02,22.668764114379883
2001-02-05,22.34549331665039
2001-02-06,21.850719451904297
2001-02-07,20.104244232177734
2001-02-08,19.75533676147461
2001-02-09,20.16141128540039
2001-02-12,20.15549087524414
2001-02-13,19.550336837768555
2001-02-14,20.037221908569336
2001-02-15,20.238285064697266
2001-02-16,19.75533676147461
2001-02-19,19.06344985961914
2001-02-20,18.531225204467773
2001-02-21,18.525310516357422
2001-02-22,18.769739151000977
2001-02-23,18.41492462158203
2001-02-26,17.65797996520996
2001-02-27,16.246606826782227
2001-02-28,15.576399803161621
2001-03-01,15.72818374633789
2001-03-02,15.259037971496582
2001-03-05,16.063283920288086
2001-03-06,16.063283920288086
2001-03-07,17.0823917388916
2001-03-08,16.912870407104492
2001-03-09,16.597484588623047
2001-03-12,15.968667984008789
2001-03-13,14.691333770751953
2001-03-14,15.86814022064209
2001-03-15,16.589599609375
2001-03-16,16.213096618652344
2001-03-19,15.779436111450195
2001-03-20,15.602029800415039
2001-03-21,15.602029800415039
2001-03-22,15.653278350830078
2001-03-23,14.588830947875977
2001-03-26,14.985039710998535
2001-03-27,14.918018341064453
2001-03-28,15.570488929748535
2001-03-29,14.937731742858887
2001-03-30,14.912107467651367
2001-04-02,14.198532104492188
2001-04-03,14.334545135498047
2001-04-04,14.271469116210938
2001-04-05,14.271469116210938
2001-04-06,14.281325340270996
2001-04-09,15.128937721252441
2001-04-10,14.192618370056152
2001-04-11,14.628251075744629
2001-04-12,14.511956214904785
2001-04-13,14.511956214904785
2001-04-16,14.232044219970703
2001-04-17,14.594746589660645
2001-04-18,14.981097221374512
2001-04-19,14.981097221374512
2001-04-20,14.506038665771484
2001-04-23,14.358203887939453
2001-04-24,14.192618370056152
2001-04-25,14.080260276794434
2001-04-26,13.841744422912598
2001-04-27,13.492844581604004
2001-04-30,13.71953296661377
2001-05-01,13.71953296661377
2001-05-02,13.699820518493652
2001-05-03,13.504677772521973
2001-05-04,13.715592384338379
2001-05-07,13.599287033081055
2001-05-08,13.36668872833252
2001-05-09,13.4139986038208
2001-05-10,13.246444702148438
2001-05-11,13.287837982177734
2001-05-14,13.242502212524414
2001-05-15,12.936969757080078
2001-05-16,13.660396575927734
2001-05-17,14.182765007019043
2001-05-18,13.80232048034668
2001-05-21,13.995498657226562
2001-05-22,14.074349403381348
2001-05-23,13.918622970581055
2001-05-24,13.800352096557617
2001-05-25,13.83780574798584
2001-05-28,13.601263999938965
2001-05-29,13.69785213470459
2001-05-30,13.997469902038574
2001-05-31,14.003385543823242
2001-06-01,13.916650772094727
2001-06-04,13.482990264892578
2001-06-05,13.601263999938965
2001-06-06,13.423855781555176
2001-06-07,13.601263999938965
2001-06-08,13.277986526489258
2001-06-11,13.252361297607422
2001-06-12,12.869946479797363
2001-06-13,12.883747100830078
2001-06-14,12.887689590454102
2001-06-15,12.625519752502441
2001-06-18,12.536815643310547
2001-06-19,12.479650497436523
2001-06-20,13.00990104675293
2001-06-21,12.497392654418945
2001-06-22,11.74242115020752
2001-06-25,11.27721881866455
2001-06-26,12.180027961730957
2001-06-27,12.337723731994629
2001-06-28,12.78715705871582
2001-06-29,12.816722869873047
2001-07-02,13.668282508850098
2001-07-03,13.83780574798584
2001-07-04,14.192618370056152
2001-07-05,13.624913215637207
2001-07-06,13.20702075958252
2001-07-09,13.090719223022461
2001-07-10,13.753046035766602
2001-07-11,13.833866119384766
2001-07-12,13.991559982299805
2001-07-13,13.601263999938965
2001-07-16,13.601263999938965
2001-07-17,13.81809139251709
2001-07-18,13.350918769836426
2001-07-19,13.246444702148438
2001-07-20,13.246444702148438
2001-07-23,13.246444702148438
2001-07-24,13.4139986038208
2001-07-25,12.536815643310547
2001-07-26,12.6550874710083
2001-07-27,12.536815643310547
2001-07-30,12.899515151977539
2001-07-31,13.715592384338379
2001-08-01,12.570323944091797
2001-08-02,12.6550874710083
2001-08-03,12.617634773254395
2001-08-06,12.812782287597656
2001-08-07,12.6550874710083
2001-08-08,12.497392654418945
2001-08-09,12.534846305847168
2001-08-10,12.690566062927246
2001-08-13,12.461910247802734
2001-08-14,12.461910247802734
2001-08-15,12.461910247802734
2001-08-16,13.005958557128906
2001-08-17,12.406717300415039
2001-08-20,12.30420970916748
2001-08-21,12.164257049560547
2001-08-22,12.164257049560547
2001-08-23,12.639317512512207
2001-08-24,12.645231246948242
2001-08-27,12.544699668884277
2001-08-28,12.422483444213867
2001-08-29,12.432342529296875
2001-08-30,12.379118919372559
2001-08-31,12.521045684814453
2001-09-03,12.219454765319824
2001-09-04,12.221423149108887
2001-09-05,12.095264434814453
2001-09-06,11.978965759277344
2001-09-07,12.339696884155273
2001-09-10,13.004459381103516
2001-09-11,13.305683135986328
2001-09-12,12.510041236877441
2001-09-13,12.705313682556152
2001-09-14,12.140266418457031
2001-09-17,10.276848793029785
2001-09-18,11.591835975646973
2001-09-19,12.601449012756348
2001-09-20,12.264908790588379
2001-09-21,12.422792434692383
2001-09-24,12.622220039367676
2001-09-25,12.339696884155273
2001-09-26,12.464339256286621
2001-09-27,12.256601333618164
2001-09-28,12.256601333618164
2001-10-01,12.119492530822754
2001-10-02,12.119492530822754
2001-10-03,11.654157638549805
2001-10-04,11.637537002563477
2001-10-05,11.71647834777832
2001-10-08,11.425642013549805
2001-10-09,11.633383750915527
2001-10-10,12.464339256286621
2001-10-11,12.485112190246582
2001-10-12,12.499656677246094
2001-10-15,13.035621643066406
2001-10-16,12.838266372680664
2001-10-17,12.672075271606445
2001-10-18,12.827881813049316
2001-10-19,12.800878524780273
2001-10-22,12.701160430908203
2001-10-23,12.672075271606445
2001-10-24,12.64091968536377
2001-10-25,13.087553977966309
2001-10-26,13.087553977966309
2001-10-29,14.126254081726074
2001-10-30,14.333991050720215
2001-10-31,14.0950927734375
2001-11-01,13.953829765319824
2001-11-02,14.647674560546875
2001-11-05,14.126254081726074
2001-11-06,13.964215278625488
2001-11-07,14.296599388122559
2001-11-08,17.109384536743164
2001-11-09,16.6336612701416
2001-11-12,16.708444595336914
2001-11-13,16.24518585205078
2001-11-14,16.286733627319336
2001-11-15,16.330364227294922
2001-11-16,16.330364227294922
2001-11-19,16.44253921508789
2001-11-20,16.452930450439453
2001-11-21,16.20363998413086
2001-11-22,16.03744888305664
2001-11-23,16.452930450439453
2001-11-26,16.61911964416504
2001-11-27,16.62535285949707
2001-11-28,16.61911964416504
2001-11-29,16.826858520507812
2001-11-30,16.826858520507812
2001-12-03,16.941110610961914
2001-12-04,16.97228240966797
2001-12-05,17.290111541748047
2001-12-06,17.91956329345703
2001-12-07,18.332963943481445
2001-12-10,17.952802658081055
2001-12-11,17.907100677490234
2001-12-12,19.542007446289062
2001-12-13,18.758834838867188
2001-12-14,18.32465934753418
2001-12-17,18.32465934753418
2001-12-18,18.281030654907227
2001-12-19,17.880098342895508
2001-12-20,17.533166885375977
2001-12-21,17.242334365844727
2001-12-24,16.660667419433594
2001-12-25,16.660667419433594
2001-12-26,16.826858520507812
2001-12-27,16.826858520507812
2001-12-28,16.74584197998047
2001-12-31,16.78115463256836
2002-01-01,16.747909545898438
2002-01-02,16.61911964416504
2002-01-03,16.652353286743164
2002-01-04,16.826858520507812
2002-01-07,18.073287963867188
2002-01-08,17.325429916381836
2002-01-09,17.2257137298584
2002-01-10,17.117694854736328
2002-01-11,17.28388214111328
2002-01-14,17.348281860351562
2002-01-15,16.98473358154297
2002-01-16,16.785310745239258
2002-01-17,16.774921417236328
2002-01-18,16.536026000976562
2002-01-21,16.369829177856445
2002-01-22,16.432153701782227
2002-01-23,16.224414825439453
2002-01-24,16.03744888305664
2002-01-25,16.51732635498047
2002-01-28,16.02290916442871
2002-01-29,15.788163185119629
2002-01-30,15.561727523803711
2002-01-31,15.788163185119629
2002-02-01,15.796476364135742
2002-02-04,15.788163185119629
2002-02-05,15.788163185119629
2002-02-06,16.120548248291016
2002-02-07,15.642745971679688
2002-02-08,16.20363998413086
2002-02-11,15.829710006713867
2002-02-12,15.7154541015625
2002-02-13,15.580427169799805
2002-02-14,14.755699157714844
2002-02-15,15.131707191467285
2002-02-18,15.331136703491211
2002-02-19,15.291670799255371
2002-02-20,15.49109172821045
2002-02-21,15.25011920928955
2002-02-22,15.445388793945312
2002-02-25,15.829710006713867
2002-02-26,15.675985336303711
2002-02-27,15.489011764526367
2002-02-28,15.69260311126709
2002-03-01,16.078996658325195
2002-03-04,15.684290885925293
2002-03-05,15.798551559448242
2002-03-06,15.688447952270508
2002-03-07,15.293739318847656
2002-03-08,15.291670799255371
2002-03-11,15.09431266784668
2002-03-12,15.210651397705078
2002-03-13,14.957204818725586
2002-03-14,15.825555801391602
2002-03-15,15.788163185119629
2002-03-18,15.464089393615723
2002-03-19,14.957204818725586
2002-03-20,15.241809844970703
2002-03-21,15.788163185119629
2002-03-22,16.278427124023438
2002-03-25,16.278427124023438
2002-03-26,16.20363998413086
2002-03-27,15.817244529724121
2002-03-28,15.70091438293457
2002-03-29,15.70091438293457
2002-04-01,15.580427169799805
2002-04-02,15.096393585205078
2002-04-03,15.171175956726074
2002-04-04,15.167023658752441
2002-04-05,15.451629638671875
2002-04-08,15.451629638671875
2002-04-09,15.414231300354004
2002-04-10,14.618592262268066
2002-04-11,15.040307998657227
2002-04-12,14.853336334228516
2002-04-15,15.289590835571289
2002-04-16,15.248044967651367
2002-04-17,15.316596984863281
2002-04-18,15.372685432434082
2002-04-19,15.175334930419922
2002-04-22,14.577047348022461
2002-04-23,14.564579010009766
2002-04-24,14.442012786865234
2002-04-25,14.442012786865234
2002-04-26,14.562503814697266
2002-04-29,14.624823570251465
2002-04-30,14.541728973388672
2002-05-01,14.541728973388672
2002-05-02,14.707919120788574
2002-05-03,14.955127716064453
2002-05-06,14.957204818725586
2002-05-07,15.499403953552246
2002-05-08,15.540955543518066
2002-05-09,16.13093376159668
2002-05-10,15.538878440856934
2002-05-13,15.788163185119629
2002-05-14,15.580427169799805
2002-05-15,15.372685432434082
2002-05-16,15.698837280273438
2002-05-17,15.164944648742676
2002-05-20,15.164944648742676
2002-05-21,14.333991050720215
2002-05-22,14.113787651062012
2002-05-23,15.096393585205078
2002-05-24,15.91280746459961
2002-05-27,15.788163185119629
2002-05-28,16.00005340576172
2002-05-29,15.995899200439453
2002-05-30,16.511096954345703
2002-05-31,16.579648971557617
2002-06-03,16.20363998413086
2002-06-04,16.16624641418457
2002-06-05,15.995899200439453
2002-06-06,15.995899200439453
2002-06-07,15.829710006713867
2002-06-10,15.788163185119629
2002-06-11,15.995899200439453
2002-06-12,15.788163185119629
2002-06-13,15.802702903747559
2002-06-14,15.788163185119629
2002-06-17,14.770244598388672
2002-06-18,15.99382495880127
2002-06-19,15.788163185119629
2002-06-20,15.37476634979248
2002-06-21,15.455781936645508
2002-06-24,15.788163185119629
2002-06-25,15.788163185119629
2002-06-26,15.829710006713867
2002-06-27,16.078996658325195
2002-06-28,15.788163185119629
2002-07-01,15.788163185119629
2002-07-02,15.788163185119629
2002-07-03,16.128856658935547
2002-07-04,16.128856658935547
2002-07-05,16.162094116210938
2002-07-08,16.411373138427734
2002-07-09,16.411373138427734
2002-07-10,16.411373138427734
2002-07-11,15.991747856140137
2002-07-12,16.20779800415039
2002-07-15,15.875412940979004
2002-07-16,15.405924797058105
2002-07-17,15.09431266784668
2002-07-18,15.788163185119629
2002-07-19,15.690529823303223
2002-07-22,15.083930015563965
2002-07-23,15.372685432434082
2002-07-24,15.372685432434082
2002-07-25,15.372685432434082
2002-07-26,15.530566215515137
2002-07-29,15.002906799316406
