Date,FSL
2007-08-09,61.77555847167969
2007-08-10,60.41913986206055
2007-08-13,60.806678771972656
2007-08-14,60.535404205322266
2007-08-16,59.5665283203125
2007-08-17,58.21010208129883
2007-08-20,57.512508392333984
2007-08-21,54.140811920166016
2007-08-22,54.45085525512695
2007-08-23,54.60587692260742
2007-08-24,54.76089859008789
2007-08-27,56.737403869628906
2007-08-28,56.001060485839844
2007-08-29,61.62053680419922
2007-08-30,62.43439483642578
2007-08-31,64.99224090576172
2007-09-03,62.74443435668945
2007-09-04,64.95347595214844
2007-09-05,64.29463195800781
2007-09-06,62.93821334838867
2007-09-07,62.93821334838867
2007-09-10,62.705684661865234
2007-09-11,62.58941650390625
2007-09-12,63.248268127441406
2007-09-13,62.666934967041016
2007-09-14,62.00810241699219
2007-09-17,60.49665069580078
2007-09-18,61.03921890258789
2007-09-19,60.10908889770508
2007-09-20,59.72154998779297
2007-09-21,57.59001541137695
2007-09-24,55.5359992980957
2007-09-25,55.49724197387695
2007-09-26,57.396244049072266
2007-09-27,56.62113952636719
2007-09-28,59.29523468017578
2007-10-01,58.28760528564453
2007-10-03,58.59764099121094
2007-10-04,59.837799072265625
2007-10-05,57.27997589111328
2007-10-08,55.61350631713867
2007-10-09,56.69865036010742
2007-10-10,57.396244049072266
2007-10-11,55.57475280761719
2007-10-12,55.1484489440918
2007-10-15,55.458499908447266
2007-10-16,54.76089859008789
2007-10-17,55.419734954833984
2007-10-18,56.4273681640625
2007-10-19,56.58238220214844
2007-10-22,56.039817810058594
2007-10-23,55.69101333618164
2007-10-24,56.659889221191406
2007-10-25,59.76029968261719
2007-10-26,59.023956298828125
2007-10-29,58.05507278442383
2007-10-30,57.35749435424805
2007-10-31,55.5359992980957
2007-11-01,54.373348236083984
2007-11-02,53.59824752807617
2007-11-05,53.2882080078125
2007-11-06,52.745635986328125
2007-11-07,51.50546646118164
2007-11-08,50.9629020690918
2007-11-12,51.31169891357422
2007-11-13,52.3968391418457
2007-11-14,53.86953353881836
2007-11-15,54.140811920166016
2007-11-16,52.82314682006836
2007-11-19,53.40447235107422
2007-11-20,53.44322204589844
2007-11-21,52.125553131103516
2007-11-22,52.358089447021484
2007-11-23,51.970542907714844
2007-11-26,52.164306640625
2007-11-27,51.42795944213867
2007-11-28,50.80788803100586
2007-11-29,50.45907974243164
2007-11-30,50.84663772583008
2007-12-03,51.31169891357422
2007-12-04,54.33458709716797
2007-12-05,55.92354202270508
2007-12-06,54.48961639404297
2007-12-07,55.846046447753906
2007-12-10,56.349853515625
2007-12-11,56.15608596801758
2007-12-12,55.729774475097656
2007-12-13,54.915916442871094
2007-12-14,55.458499908447266
2007-12-17,53.86953353881836
2007-12-18,53.714515686035156
2007-12-19,54.257080078125
2007-12-20,54.17957305908203
2007-12-24,56.349853515625
2007-12-26,58.6751594543457
2007-12-27,57.82255172729492
2007-12-28,56.969940185546875
2007-12-31,59.217735290527344
2008-01-01,60.10908889770508
2008-01-02,60.57415771484375
2008-01-03,65.26351928710938
2008-01-04,62.55066680908203
2008-01-07,61.62053680419922
2008-01-08,56.19483947753906
2008-01-09,58.558895111083984
2008-01-10,56.19483947753906
2008-01-11,54.17957305908203
2008-01-14,53.01692581176758
2008-01-15,53.83076858520508
2008-01-16,52.97816848754883
2008-01-17,52.164306640625
2008-01-18,49.60647201538086
2008-01-21,43.8707275390625
2008-01-22,42.78558349609375
2008-01-23,46.467315673828125
2008-01-24,41.700439453125
2008-01-25,42.281768798828125
2008-01-28,41.700439453125
2008-01-29,41.97172546386719
2008-01-30,40.92534637451172
2008-01-31,42.04924011230469
2008-02-01,41.6229362487793
2008-02-04,41.39039993286133
2008-02-05,41.42915344238281
2008-02-06,40.576541900634766
2008-02-07,39.22011947631836
2008-02-08,39.607669830322266
2008-02-11,38.44501495361328
2008-02-12,37.24361038208008
2008-02-13,36.35224151611328
2008-02-14,37.24361038208008
2008-02-15,38.56128692626953
2008-02-18,38.716304779052734
2008-02-19,38.91007995605469
2008-02-20,39.723934173583984
2008-02-21,43.48316955566406
2008-02-22,41.855464935302734
2008-02-25,41.235382080078125
2008-02-26,41.89421844482422
2008-02-27,41.6229362487793
2008-02-28,41.46791076660156
2008-02-29,39.685176849365234
2008-03-03,36.894813537597656
2008-03-04,33.91067886352539
2008-03-05,32.67051696777344
2008-03-07,30.34521484375
2008-03-10,28.21368408203125
2008-03-11,27.244808197021484
2008-03-12,27.244808197021484
2008-03-13,24.95825958251953
2008-03-14,26.430946350097656
2008-03-17,25.539583206176758
2008-03-18,25.113279342651367
2008-03-19,25.96588897705078
2008-03-24,23.640586853027344
2008-03-25,24.72572898864746
2008-03-26,27.32231330871582
2008-03-27,27.361072540283203
2008-03-28,29.221309661865234
2008-03-31,28.368701934814453
2008-04-01,28.833765029907227
2008-04-02,30.19019317626953
2008-04-03,29.608867645263672
2008-04-04,28.833765029907227
2008-04-07,29.64761734008789
2008-04-08,30.34521484375
2008-04-09,32.321720123291016
2008-04-10,31.89541244506836
2008-04-11,31.50786018371582
2008-04-15,32.321720123291016
2008-04-16,32.94179916381836
2008-04-17,34.41448974609375
2008-04-21,34.4532470703125
2008-04-22,33.91067886352539
2008-04-23,33.484371185302734
2008-04-24,32.94179916381836
2008-04-25,32.63175964355469
2008-04-28,34.02694320678711
2008-04-29,34.64701843261719
2008-04-30,34.53075408935547
2008-05-02,33.71689987182617
2008-05-05,33.98818588256836
2008-05-06,33.60063171386719
2008-05-07,33.75564956665039
2008-05-08,33.13557434082031
2008-05-09,31.77914810180664
2008-05-12,30.887779235839844
2008-05-13,30.926536560058594
2008-05-14,31.081558227539062
2008-05-15,31.352842330932617
2008-05-16,31.93416976928711
2008-05-20,31.54661750793457
2008-05-21,33.949432373046875
2008-05-22,33.36811065673828
2008-05-23,32.55424499511719
2008-05-26,31.430347442626953
2008-05-27,33.71689987182617
2008-05-28,32.864288330078125
2008-05-29,32.24420928955078
2008-05-30,31.585369110107422
2008-06-02,31.004051208496094
2008-06-03,29.95766258239746
2008-06-04,29.45384979248047
2008-06-05,28.562480926513672
2008-06-06,28.63998794555664
2008-06-09,27.438583374023438
2008-06-10,27.244808197021484
2008-06-11,28.1749267578125
2008-06-12,28.40746307373047
2008-06-13,28.40746307373047
2008-06-16,28.91127586364746
2008-06-17,28.988786697387695
2008-06-18,28.833765029907227
2008-06-19,28.329944610595703
2008-06-20,27.32231330871582
2008-06-23,26.89600944519043
2008-06-24,25.26829719543457
2008-06-25,26.0821533203125
2008-06-26,26.663480758666992
2008-06-27,26.12091064453125
2008-06-30,25.07452392578125
2008-07-01,23.87311363220215
2008-07-02,24.91950225830078
2008-07-03,24.415685653686523
2008-07-04,23.87311363220215
2008-07-07,25.152034759521484
2008-07-08,24.80323600769043
2008-07-09,25.810871124267578
2008-07-10,26.159666061401367
2008-07-11,25.500831604003906
2008-07-14,24.91950225830078
2008-07-15,24.493194580078125
2008-07-16,25.38456153869629
2008-07-17,24.80323600769043
2008-07-18,25.19078826904297
2008-07-21,24.91950225830078
2008-07-22,25.539583206176758
2008-07-23,26.585969924926758
2008-07-24,26.19841957092285
2008-07-25,25.96588897705078
2008-07-28,26.89600944519043
2008-07-29,26.818498611450195
2008-07-30,27.1285400390625
2008-07-31,26.12091064453125
2008-08-01,26.353439331054688
2008-08-04,26.97351837158203
2008-08-05,26.857257843017578
2008-08-06,26.818498611450195
2008-08-07,27.1285400390625
2008-08-08,26.97351837158203
2008-08-11,31.352842330932617
2008-08-12,29.68637466430664
2008-08-13,31.93416976928711
2008-08-14,32.24420928955078
2008-08-18,32.05043029785156
2008-08-19,31.430347442626953
2008-08-20,32.786781311035156
2008-08-21,31.469106674194336
2008-08-22,30.500232696533203
2008-08-25,30.500232696533203
2008-08-26,37.476139068603516
2008-08-27,34.336978912353516
2008-08-28,32.67051696777344
2008-08-29,33.484371185302734
2008-09-01,34.06570053100586
2008-09-02,33.60063171386719
2008-09-04,34.22071838378906
2008-09-05,34.60826873779297
2008-09-08,34.918312072753906
2008-09-09,35.30585861206055
2008-09-10,34.95706558227539
2008-09-11,34.10445022583008
2008-09-12,33.36811065673828
2008-09-15,31.120317459106445
2008-09-16,29.49260139465332
2008-09-17,28.484970092773438
2008-09-18,28.252437591552734
2008-09-19,28.988786697387695
2008-09-22,28.91127586364746
2008-09-23,27.63235855102539
2008-09-24,27.089786529541016
2008-09-25,26.19841957092285
2008-09-26,24.72572898864746
2008-09-29,23.13677406311035
2008-09-30,22.206645965576172
2008-10-01,22.322914123535156
2008-10-03,21.74158477783203
2008-10-06,22.16789436340332
2008-10-07,20.540180206298828
2008-10-08,18.602428436279297
2008-10-10,15.88957405090332
2008-10-13,16.703428268432617
2008-10-14,17.556041717529297
2008-10-15,16.12210464477539
2008-10-16,16.160860061645508
2008-10-17,14.881941795349121
2008-10-20,16.974716186523438
2008-10-21,16.199615478515625
2008-10-22,15.695798873901367
2008-10-23,15.036961555480957
2008-10-24,13.486759185791016
2008-10-27,11.975313186645508
2008-10-29,11.161457061767578
2008-10-31,11.704028129577637
2008-11-03,12.634148597717285
2008-11-04,14.02933120727539
2008-11-05,12.634148597717285
2008-11-06,12.130332946777344
2008-11-07,13.060455322265625
2008-11-10,14.804433822631836
2008-11-11,13.215473175048828
2008-11-12,12.440372467041016
2008-11-14,11.626516342163086
2008-11-17,10.812662124633789
2008-11-18,9.882538795471191
2008-11-19,9.727519989013672
2008-11-20,9.107439041137695
2008-11-21,9.494989395141602
2008-11-24,9.960049629211426
2008-11-25,9.146193504333496
2008-11-26,9.068683624267578
2008-11-27,9.068683624267578
2008-11-28,8.487358093261719
2008-12-01,8.642377853393555
2008-12-02,8.487358093261719
2008-12-03,8.603622436523438
2008-12-04,8.991174697875977
2008-12-05,8.95241928100586
2008-12-08,9.029929161071777
2008-12-10,9.494989395141602
2008-12-11,9.650009155273438
2008-12-12,10.23133659362793
2008-12-15,11.045191764831543
2008-12-16,10.851415634155273
2008-12-17,9.727519989013672
2008-12-18,10.076314926147461
2008-12-19,10.076314926147461
2008-12-22,10.192581176757812
2008-12-23,9.921294212341309
2008-12-24,9.61125373840332
2008-12-26,9.262458801269531
2008-12-29,9.41748046875
2008-12-30,9.960049629211426
2008-12-31,10.03756046295166
2009-01-02,10.928927421569824
2009-01-05,10.928927421569824
2009-01-06,11.355231285095215
2009-01-07,9.921294212341309
2009-01-09,9.262458801269531
2009-01-12,9.184948921203613
2009-01-13,8.75864315032959
2009-01-14,8.913662910461426
2009-01-15,8.797398567199707
2009-01-16,8.797398567199707
2009-01-19,9.107439041137695
2009-01-20,8.719888687133789
2009-01-21,8.371092796325684
2009-01-22,7.983542442321777
2009-01-23,7.63474702835083
2009-01-27,7.5184807777404785
2009-01-28,7.5184807777404785
2009-01-29,7.595992088317871
2009-01-30,8.874907493591309
2009-02-02,8.681133270263672
2009-02-03,8.603622436523438
2009-02-04,9.572498321533203
2009-02-05,11.393985748291016
2009-02-06,10.696395874023438
2009-02-09,10.812662124633789
2009-02-10,10.463866233825684
2009-02-11,10.23133659362793
2009-02-12,11.432741165161133
2009-02-13,11.200211524963379
2009-02-16,10.42510986328125
2009-02-17,9.99880599975586
2009-02-18,10.03756046295166
2009-02-19,10.657639503479004
2009-02-20,10.735151290893555
2009-02-24,10.735151290893555
2009-02-25,10.541377067565918
2009-02-26,10.696395874023438
2009-02-27,10.308845520019531
2009-03-02,9.84378433227539
2009-03-03,9.146193504333496
2009-03-04,9.029929161071777
2009-03-05,8.448602676391602
2009-03-06,8.254827499389648
2009-03-09,8.332337379455566
2009-03-12,8.487358093261719
2009-03-13,8.95241928100586
2009-03-16,9.184948921203613
2009-03-17,9.146193504333496
2009-03-18,9.61125373840332
2009-03-19,11.200211524963379
2009-03-20,12.285354614257812
2009-03-23,12.285354614257812
2009-03-24,11.161457061767578
2009-03-25,11.549006462097168
2009-03-26,11.277722358703613
2009-03-27,11.936556816101074
2009-03-30,11.47149658203125
2009-03-31,11.975313186645508
2009-04-01,13.099209785461426
2009-04-02,13.060455322265625
2009-04-06,13.292984962463379
2009-04-08,13.409249305725098
2009-04-09,13.913065910339355
2009-04-13,14.804433822631836
2009-04-15,14.84318733215332
2009-04-16,13.486759185791016
2009-04-17,13.641780853271484
2009-04-20,14.106842041015625
2009-04-21,13.990575790405273
2009-04-22,12.98294448852539
2009-04-23,13.176719665527344
2009-04-24,13.331740379333496
2009-04-27,12.672904968261719
2009-04-28,12.014068603515625
2009-04-29,12.130332946777344
2009-04-30,12.207842826843262
2009-05-04,12.672904968261719
2009-05-05,12.94419002532959
2009-05-06,12.672904968261719
2009-05-07,13.099209785461426
2009-05-08,12.672904968261719
2009-05-11,12.09157943725586
2009-05-12,12.750415802001953
2009-05-13,13.176719665527344
2009-05-14,12.827924728393555
2009-05-15,12.556639671325684
2009-05-18,14.14559555053711
2009-05-19,13.254231452941895
2009-05-20,16.277122497558594
2009-05-21,16.35463523864746
2009-05-22,19.300018310546875
2009-05-25,19.455039978027344
2009-05-26,18.563674926757812
2009-05-27,19.067487716674805
2009-05-28,18.8349609375
2009-05-29,20.152629852294922
2009-06-01,20.7727108001709
2009-06-02,21.974119186401367
2009-06-03,21.85785484313965
2009-06-04,22.245403289794922
2009-06-05,21.547813415527344
2009-06-08,19.493793487548828
2009-06-09,20.695199966430664
2009-06-10,23.059261322021484
2009-06-11,22.400423049926758
2009-06-12,21.509057998657227
2009-06-15,20.695199966430664
2009-06-16,21.47030258178711
2009-06-17,20.036367416381836
2009-06-18,18.563674926757812
2009-06-19,18.563674926757812
2009-06-22,18.17612075805664
2009-06-23,19.067487716674805
2009-06-24,18.757450103759766
2009-06-25,19.72632598876953
2009-06-26,19.99761199951172
2009-06-29,20.57893943786621
2009-06-30,19.067487716674805
2009-07-01,20.036367416381836
2009-07-02,19.37752914428711
2009-07-03,18.91246795654297
2009-07-06,17.207244873046875
2009-07-07,17.943592071533203
2009-07-08,16.703428268432617
2009-07-09,16.58716583251953
2009-07-10,15.618287086486816
2009-07-13,14.339373588562012
2009-07-14,15.463268280029297
2009-07-15,16.47089958190918
2009-07-16,16.12210464477539
2009-07-17,17.090980529785156
2009-07-20,18.137367248535156
2009-07-21,17.749814987182617
2009-07-22,16.858449935913086
2009-07-23,17.8660831451416
2009-07-24,20.191381454467773
2009-07-27,21.082754135131836
2009-07-28,20.617691040039062
2009-07-29,20.346403121948242
2009-07-30,20.57893943786621
2009-07-31,20.81146812438965
2009-08-03,20.927732467651367
2009-08-04,20.927732467651367
2009-08-05,23.29178810119629
2009-08-06,21.896608352661133
2009-08-07,22.477933883666992
2009-08-10,22.16789436340332
2009-08-11,22.555444717407227
2009-08-12,22.63295555114746
2009-08-13,25.42331886291504
2009-08-14,25.22953987121582
2009-08-17,24.33817481994629
2009-08-18,26.74098777770996
2009-08-19,25.61709213256836
2009-08-20,26.004642486572266
2009-08-21,26.004642486572266
2009-08-24,26.159666061401367
2009-08-25,27.32231330871582
2009-08-26,28.09741973876953
2009-08-27,27.864887237548828
2009-08-28,27.32231330871582
2009-08-31,27.787376403808594
2009-09-01,26.430946350097656
2009-09-02,26.043397903442383
2009-09-03,26.353439331054688
2009-09-04,26.585969924926758
2009-09-07,27.28356170654297
2009-09-08,26.39219093322754
2009-09-09,26.275928497314453
2009-09-10,25.84962272644043
2009-09-11,25.61709213256836
2009-09-14,25.539583206176758
2009-09-15,25.88838005065918
2009-09-16,25.810871124267578
2009-09-17,27.671110153198242
2009-09-18,28.019908905029297
2009-09-22,29.066295623779297
2009-09-23,27.94239616394043
2009-09-24,27.981151580810547
2009-09-25,27.864887237548828
2009-09-29,28.13616943359375
2009-09-30,28.872516632080078
2009-10-01,28.484970092773438
2009-10-05,27.012277603149414
2009-10-06,26.585969924926758
2009-10-07,26.353439331054688
2009-10-08,26.314685821533203
2009-10-09,26.0821533203125
2009-10-12,26.39219093322754
2009-10-13,26.39219093322754
2009-10-14,26.39219093322754
2009-10-15,27.63235855102539
2009-10-16,27.32231330871582
2009-10-20,26.89600944519043
2009-10-21,27.748620986938477
2009-10-22,27.1285400390625
2009-10-23,27.0510311126709
2009-10-26,26.043397903442383
2009-10-27,24.105649948120117
2009-10-28,23.679340362548828
2009-10-29,24.37693214416504
2009-10-30,26.89600944519043
2009-11-03,24.80323600769043
2009-11-04,26.043397903442383
2009-11-05,27.709867477416992
2009-11-06,27.438583374023438
2009-11-09,28.329944610595703
2009-11-10,27.516094207763672
2009-11-11,28.1749267578125
2009-11-12,29.64761734008789
2009-11-13,29.918899536132812
2009-11-16,29.802640914916992
2009-11-17,30.577739715576172
2009-11-18,30.19019317626953
2009-11-19,28.91127586364746
2009-11-20,29.49260139465332
2009-11-23,28.717496871948242
2009-11-24,28.63998794555664
2009-11-25,28.368701934814453
2009-11-26,27.593603134155273
2009-11-27,26.93476676940918
2009-11-30,27.593603134155273
2009-12-01,28.446212768554688
2009-12-02,28.988786697387695
2009-12-03,28.91127586364746
2009-12-04,28.523719787597656
2009-12-07,27.94239616394043
2009-12-08,28.368701934814453
2009-12-09,28.05866241455078
2009-12-10,28.446212768554688
2009-12-11,27.709867477416992
2009-12-14,27.438583374023438
2009-12-15,26.818498611450195
2009-12-16,26.97351837158203
2009-12-17,26.89600944519043
2009-12-18,26.50846290588379
2009-12-21,26.237173080444336
2009-12-22,25.88838005065918
2009-12-23,26.469707489013672
2009-12-24,26.585969924926758
2009-12-29,26.70223617553711
2009-12-30,26.624725341796875
2009-12-31,26.430946350097656
2010-01-04,27.206050872802734
2010-01-05,27.709867477416992
2010-01-06,27.981151580810547
2010-01-07,27.477333068847656
2010-01-08,27.361072540283203
2010-01-11,27.787376403808594
2010-01-12,27.554845809936523
2010-01-13,29.027536392211914
2010-01-14,28.756254196166992
2010-01-15,28.562480926513672
2010-01-18,28.562480926513672
2010-01-19,28.40746307373047
2010-01-20,27.82613182067871
2010-01-21,26.430946350097656
2010-01-22,26.0821533203125
2010-01-25,25.733362197875977
2010-01-27,24.415685653686523
2010-01-28,23.640586853027344
2010-01-29,24.299421310424805
2010-02-01,24.72572898864746
2010-02-02,24.221912384033203
2010-02-03,24.91950225830078
2010-02-04,24.066890716552734
2010-02-05,23.56307601928711
2010-02-08,24.105649948120117
2010-02-09,24.02813720703125
2010-02-10,23.679340362548828
2010-02-11,24.299421310424805
2010-02-15,23.91187286376953
2010-02-16,24.144399642944336
2010-02-17,23.950626373291016
2010-02-18,23.446809768676758
2010-02-19,22.826730728149414
2010-02-22,22.439178466796875
2010-02-23,21.66407585144043
2010-02-24,21.121505737304688
2010-02-25,20.617691040039062
2010-02-26,21.35403823852539
2010-03-02,21.85785484313965
2010-03-03,21.93536376953125
2010-03-04,21.78034210205078
2010-03-05,23.56307601928711
2010-03-08,23.408056259155273
2010-03-09,23.214279174804688
2010-03-10,22.71046257019043
2010-03-11,22.71046257019043
2010-03-12,22.439178466796875
2010-03-15,21.896608352661133
2010-03-16,22.555444717407227
2010-03-17,22.400423049926758
2010-03-18,22.439178466796875
2010-03-19,22.671710968017578
2010-03-22,22.28415870666504
2010-03-23,22.71046257019043
2010-03-25,22.361669540405273
2010-03-26,22.477933883666992
2010-03-29,22.322914123535156
2010-03-30,22.477933883666992
2010-03-31,22.245403289794922
2010-04-01,22.826730728149414
2010-04-05,23.60183334350586
2010-04-06,23.33054542541504
2010-04-07,23.60183334350586
2010-04-08,23.75684928894043
2010-04-09,23.87311363220215
2010-04-12,23.75684928894043
2010-04-13,24.260665893554688
2010-04-15,24.997013092041016
2010-04-16,24.72572898864746
2010-04-19,23.75684928894043
2010-04-20,24.260665893554688
2010-04-21,24.221912384033203
2010-04-22,23.950626373291016
2010-04-23,23.87311363220215
2010-04-26,23.87311363220215
2010-04-27,23.834360122680664
2010-04-28,23.059261322021484
2010-04-29,23.098012924194336
2010-04-30,23.950626373291016
2010-05-03,23.718093872070312
2010-05-04,23.60183334350586
2010-05-05,23.640586853027344
2010-05-06,23.13677406311035
2010-05-07,22.439178466796875
2010-05-10,23.098012924194336
2010-05-11,22.749217987060547
2010-05-12,22.78797149658203
2010-05-13,22.749217987060547
2010-05-14,22.439178466796875
2010-05-17,22.012874603271484
2010-05-18,22.090383529663086
2010-05-19,20.96648597717285
2010-05-20,20.73395538330078
2010-05-21,20.385162353515625
2010-05-24,20.385162353515625
2010-05-25,19.106243133544922
2010-05-26,19.648815155029297
2010-05-27,19.881343841552734
2010-05-28,20.113876342773438
2010-05-31,20.46267318725586
2010-06-01,19.92009925842285
2010-06-02,20.191381454467773
2010-06-03,20.385162353515625
2010-06-04,20.385162353515625
2010-06-07,19.765077590942383
2010-06-08,18.989978790283203
2010-06-09,19.106243133544922
2010-06-10,19.493793487548828
2010-06-11,19.53255271911621
2010-06-14,20.46267318725586
2010-06-15,20.656444549560547
2010-06-16,20.617691040039062
2010-06-17,20.57893943786621
2010-06-18,20.423917770385742
2010-06-21,20.656444549560547
2010-06-22,20.346403121948242
2010-06-23,21.392791748046875
2010-06-24,21.121505737304688
2010-06-25,21.315279006958008
2010-06-28,22.012874603271484
2010-06-29,21.93536376953125
2010-06-30,21.974119186401367
2010-07-01,21.74158477783203
2010-07-02,21.702831268310547
2010-07-05,21.74158477783203
2010-07-06,22.12913703918457
2010-07-07,21.78034210205078
2010-07-08,21.896608352661133
2010-07-09,21.974119186401367
2010-07-12,22.400423049926758
2010-07-13,22.090383529663086
2010-07-14,22.12913703918457
2010-07-15,22.16789436340332
2010-07-16,21.93536376953125
2010-07-19,21.47030258178711
2010-07-20,21.23777198791504
2010-07-21,21.27652931213379
2010-07-22,21.509057998657227
2010-07-23,20.96648597717285
2010-07-26,20.191381454467773
2010-07-27,20.230140686035156
2010-07-28,19.9588565826416
2010-07-29,19.455039978027344
2010-07-30,19.455039978027344
2010-08-02,19.72632598876953
2010-08-03,19.68756866455078
2010-08-04,21.0052433013916
2010-08-05,20.695199966430664
2010-08-06,20.501428604125977
2010-08-09,20.57893943786621
2010-08-10,20.152629852294922
2010-08-11,20.191381454467773
2010-08-12,19.92009925842285
2010-08-13,20.113876342773438
2010-08-16,19.72632598876953
2010-08-17,19.842588424682617
2010-08-18,20.07512092590332
2010-08-19,20.46267318725586
2010-08-20,20.46267318725586
2010-08-23,20.88897705078125
2010-08-24,20.46267318725586
2010-08-25,20.113876342773438
2010-08-26,19.648815155029297
2010-08-27,19.648815155029297
2010-08-30,19.61005973815918
2010-08-31,19.300018310546875
2010-09-01,19.648815155029297
2010-09-02,20.07512092590332
2010-09-03,20.423917770385742
2010-09-06,20.81146812438965
2010-09-07,20.656444549560547
2010-09-08,20.656444549560547
2010-09-09,20.81146812438965
2010-09-13,20.656444549560547
2010-09-14,20.385162353515625
2010-09-15,20.73395538330078
2010-09-16,20.152629852294922
2010-09-17,20.385162353515625
2010-09-20,21.819093704223633
2010-09-21,21.199016571044922
2010-09-22,22.16789436340332
2010-09-23,21.702831268310547
2010-09-24,21.625324249267578
2010-09-27,21.547813415527344
2010-09-28,21.431547164916992
2010-09-29,21.121505737304688
2010-09-30,20.8502197265625
2010-10-01,22.322914123535156
2010-10-04,22.322914123535156
2010-10-05,22.555444717407227
2010-10-06,22.555444717407227
2010-10-07,22.555444717407227
2010-10-08,22.322914123535156
2010-10-11,23.020505905151367
2010-10-12,23.175525665283203
2010-10-13,23.175525665283203
2010-10-14,22.78797149658203
2010-10-15,22.0516300201416
2010-10-18,21.974119186401367
2010-10-19,21.509057998657227
2010-10-20,21.27652931213379
2010-10-21,21.547813415527344
2010-10-22,21.47030258178711
2010-10-25,21.509057998657227
2010-10-26,22.361669540405273
2010-10-27,22.439178466796875
2010-10-28,21.431547164916992
2010-10-29,21.082754135131836
2010-11-01,21.27652931213379
2010-11-02,21.66407585144043
2010-11-03,21.547813415527344
2010-11-04,21.625324249267578
2010-11-08,21.74158477783203
2010-11-09,21.702831268310547
2010-11-10,21.547813415527344
2010-11-11,21.0052433013916
2010-11-12,20.307653427124023
2010-11-15,19.72632598876953
2010-11-16,18.873714447021484
2010-11-18,18.64118194580078
2010-11-19,17.982349395751953
2010-11-22,17.943592071533203
2010-11-23,17.478532791137695
2010-11-24,17.478532791137695
2010-11-25,17.594797134399414
2010-11-26,16.160860061645508
2010-11-29,15.88957405090332
2010-11-30,16.47089958190918
2010-12-01,17.439777374267578
2010-12-02,17.78857421875
