Date,TATAINVEST
1996-10-30,3.2783362865448
1996-10-31,3.1337032318115234
1996-11-01,3.1337032318115234
1996-11-04,3.1337032318115234
1996-11-05,3.013176918029785
1996-11-06,3.013176918029785
1996-11-07,3.013176918029785
1996-11-08,3.013176918029785
1996-11-11,3.013176918029785
1996-11-12,3.013176918029785
1996-11-13,3.013176918029785
1996-11-14,2.8926494121551514
1996-11-15,2.8926494121551514
1996-11-18,2.8926494121551514
1996-11-19,2.8926494121551514
1996-11-20,2.8926494121551514
1996-11-21,3.013176918029785
1996-11-22,3.013176918029785
1996-11-25,3.013176918029785
1996-11-26,3.013176918029785
1996-11-27,2.8432328701019287
1996-11-28,2.8926494121551514
1996-11-29,2.8926494121551514
1996-12-02,2.7480170726776123
1996-12-03,2.5913312435150146
1996-12-04,2.4587531089782715
1996-12-05,2.4587531089782715
1996-12-06,2.410541534423828
1996-12-09,2.2900145053863525
1996-12-10,2.362330675125122
1996-12-11,2.362330675125122
1996-12-12,2.410541534423828
1996-12-13,2.410541534423828
1996-12-16,2.410541534423828
1996-12-17,2.339430332183838
1996-12-18,2.4587531089782715
1996-12-19,2.4587531089782715
1996-12-20,2.4587531089782715
1996-12-23,2.4708046913146973
1996-12-24,2.6274900436401367
1996-12-25,2.6274900436401367
1996-12-26,2.772122859954834
1996-12-27,2.772122859954834
1996-12-30,2.772122859954834
1996-12-31,2.5792787075042725
1997-01-01,2.5792787075042725
1997-01-02,2.5792787075042725
1997-01-03,2.5792787075042725
1997-01-06,2.5792787075042725
1997-01-07,2.5792787075042725
1997-01-08,2.5792787075042725
1997-01-09,2.5792787075042725
1997-01-10,2.5792787075042725
1997-01-13,2.5792787075042725
1997-01-14,2.5792787075042725
1997-01-15,2.5792787075042725
1997-01-16,2.7600693702697754
1997-01-17,2.7600693702697754
1997-01-20,2.954118490219116
1997-01-21,2.9529123306274414
1997-01-22,3.013176918029785
1997-01-23,3.013176918029785
1997-01-24,2.8926494121551514
1997-01-27,2.8926494121551514
1997-01-28,2.8926494121551514
1997-01-29,3.0854930877685547
1997-01-30,3.0854930877685547
1997-01-31,3.0854930877685547
1997-02-03,3.0854930877685547
1997-02-04,3.0854930877685547
1997-02-05,3.0854930877685547
1997-02-06,3.0854930877685547
1997-02-07,2.9408607482910156
1997-02-10,2.9408607482910156
1997-02-11,2.9408607482910156
1997-02-12,2.9408607482910156
1997-02-13,2.9408607482910156
1997-02-14,3.0252294540405273
1997-02-17,2.964965581893921
1997-02-18,2.772122859954834
1997-02-19,2.772122859954834
1997-02-20,2.772122859954834
1997-02-21,2.772122859954834
1997-02-24,2.790201425552368
1997-02-25,2.772122859954834
1997-02-26,2.772122859954834
1997-02-27,2.772122859954834
1997-02-28,2.772122859954834
1997-03-03,2.772122859954834
1997-03-04,2.772122859954834
1997-03-05,2.772122859954834
1997-03-06,2.772122859954834
1997-03-07,2.772122859954834
1997-03-10,2.772122859954834
1997-03-11,2.772122859954834
1997-03-12,2.772122859954834
1997-03-13,2.772122859954834
1997-03-14,2.772122859954834
1997-03-17,2.966172218322754
1997-03-18,2.966172218322754
1997-03-19,2.966172218322754
1997-03-20,2.966172218322754
1997-03-21,3.1746838092803955
1997-03-24,3.1746838092803955
1997-03-25,3.1746838092803955
1997-03-26,3.1746838092803955
1997-03-27,3.1746838092803955
1997-03-28,3.1746838092803955
1997-03-31,3.1746838092803955
1997-04-01,3.1746838092803955
1997-04-02,3.1746838092803955
1997-04-03,3.1746838092803955
1997-04-04,3.1746838092803955
1997-04-07,3.1746838092803955
1997-04-08,3.1746838092803955
1997-04-09,3.1746838092803955
1997-04-10,3.1746838092803955
1997-04-11,3.1746838092803955
1997-04-14,3.1746838092803955
1997-04-15,3.1746838092803955
1997-04-16,3.1746838092803955
1997-04-17,3.1746838092803955
1997-04-18,3.1746838092803955
1997-04-21,3.397658348083496
1997-04-22,3.397658348083496
1997-04-23,3.397658348083496
1997-04-24,3.397658348083496
1997-04-25,3.397658348083496
1997-04-28,3.397658348083496
1997-04-29,3.397658348083496
1997-04-30,3.397658348083496
1997-05-01,3.397658348083496
1997-05-02,3.397658348083496
1997-05-05,3.397658348083496
1997-05-06,3.397658348083496
1997-05-07,3.397658348083496
1997-05-08,3.397658348083496
1997-05-09,3.397658348083496
1997-05-12,3.397658348083496
1997-05-13,3.397658348083496
1997-05-14,3.397658348083496
1997-05-15,3.397658348083496
1997-05-16,3.397658348083496
1997-05-19,4.418521881103516
1997-05-20,4.418521881103516
1997-05-21,4.472758769989014
1997-05-22,4.699350833892822
1997-05-23,4.483605861663818
1997-05-26,4.329333305358887
1997-05-27,4.299200534820557
1997-05-28,4.299200534820557
1997-05-29,4.299200534820557
1997-05-30,4.299200534820557
1997-06-02,4.299200534820557
1997-06-03,4.459502220153809
1997-06-04,4.435396194458008
1997-06-05,4.399237632751465
1997-06-06,4.39200496673584
1997-06-09,4.39200496673584
1997-06-10,4.39200496673584
1997-06-11,4.222064018249512
1997-06-12,4.218446731567383
1997-06-13,4.097919940948486
1997-06-16,4.218446731567383
1997-06-17,4.2124223709106445
1997-06-18,4.387185096740723
1997-06-19,4.290763854980469
1997-06-20,4.338974475860596
1997-06-23,4.459502220153809
1997-06-24,4.5559234619140625
1997-06-25,4.743946552276611
1997-06-26,4.700556755065918
1997-06-27,4.700556755065918
1997-06-30,4.700556755065918
1997-07-01,4.53181791305542
1997-07-02,4.688503265380859
1997-07-03,4.688503265380859
1997-07-04,4.724661350250244
1997-07-07,4.724661350250244
1997-07-08,4.724661350250244
1997-07-09,4.652344703674316
1997-07-10,4.652344703674316
1997-07-11,4.483605861663818
1997-07-14,4.417316913604736
1997-07-15,4.580029010772705
1997-07-16,4.53181791305542
1997-07-17,4.483605861663818
1997-07-18,4.483605861663818
1997-07-21,4.537844181060791
1997-07-22,4.435396194458008
1997-07-23,4.411290645599365
1997-07-24,4.218446731567383
1997-07-25,4.097919940948486
1997-07-28,4.122025489807129
1997-07-29,4.097919940948486
1997-07-30,4.097919940948486
1997-07-31,4.216037273406982
1997-08-01,4.146130561828613
1997-08-04,4.103946685791016
1997-08-05,4.260632038116455
1997-08-06,4.260632038116455
1997-08-07,4.2823262214660645
1997-08-08,4.097919940948486
1997-08-11,4.097919940948486
1997-08-12,4.097919940948486
1997-08-13,3.977393627166748
1997-08-14,3.977393627166748
1997-08-15,3.977393627166748
1997-08-18,3.85807204246521
1997-08-19,3.8568665981292725
1997-08-20,3.8568665981292725
1997-08-21,3.8568665981292725
1997-08-22,3.7905755043029785
1997-08-25,3.7905755043029785
1997-08-26,3.567600965499878
1997-08-27,3.543496608734131
1997-08-28,3.543496608734131
1997-08-29,3.3265464305877686
1997-09-01,3.374758005142212
1997-09-02,3.181914806365967
1997-09-03,3.3988637924194336
1997-09-04,3.543496608734131
1997-09-05,3.615811824798584
1997-09-08,3.591707468032837
1997-09-09,3.657996416091919
1997-09-10,3.657996416091919
1997-09-11,3.657996416091919
1997-09-12,3.657996416091919
1997-09-15,3.657996416091919
1997-09-16,3.543496608734131
1997-09-17,3.591707468032837
1997-09-18,3.6085808277130127
1997-09-19,3.6085808277130127
1997-09-22,3.459127426147461
1997-09-23,3.290389060974121
1997-09-24,3.375962734222412
1997-09-25,3.419353723526001
1997-09-26,3.419353723526001
1997-09-29,3.419353723526001
1997-09-30,3.3506529331207275
1997-10-01,3.3506529331207275
1997-10-02,3.3506529331207275
1997-10-03,3.3506529331207275
1997-10-06,3.3506529331207275
1997-10-07,3.3506529331207275
1997-10-08,3.3506529331207275
1997-10-09,3.3506529331207275
1997-10-10,3.374758005142212
1997-10-13,3.374758005142212
1997-10-14,3.374758005142212
1997-10-15,3.4832327365875244
1997-10-16,3.519390821456909
1997-10-17,3.519390821456909
1997-10-20,3.519390821456909
1997-10-21,3.519390821456909
1997-10-22,3.6881282329559326
1997-10-23,3.872535228729248
1997-10-24,3.820707082748413
1997-10-27,3.7712934017181396
1997-10-28,3.615811824798584
1997-10-29,3.7845497131347656
1997-10-30,3.748392105102539
1997-10-31,3.748392105102539
1997-11-03,3.561575174331665
1997-11-04,3.7122349739074707
1997-11-05,3.707412004470825
1997-11-06,3.707412004470825
1997-11-07,3.707412004470825
1997-11-10,3.615811824798584
1997-11-11,3.603759288787842
1997-11-12,3.7098240852355957
1997-11-13,3.7098240852355957
1997-11-14,3.7098240852355957
1997-11-17,3.7098240852355957
1997-11-18,3.7098240852355957
1997-11-19,3.525416612625122
1997-11-20,3.422969102859497
1997-11-21,3.2542312145233154
1997-11-24,3.2542312145233154
1997-11-25,3.2542312145233154
1997-11-26,3.2783362865448
1997-11-27,3.1903512477874756
1997-11-28,3.1903512477874756
1997-12-01,3.181914806365967
1997-12-02,3.1337032318115234
1997-12-03,3.1337032318115234
1997-12-04,3.1337032318115234
1997-12-05,3.1337032318115234
1997-12-08,3.1337032318115234
1997-12-09,3.1337032318115234
1997-12-10,3.1337032318115234
1997-12-11,3.1337032318115234
1997-12-12,3.0854930877685547
1997-12-15,3.0011236667633057
1997-12-16,3.1337032318115234
1997-12-17,3.181914806365967
1997-12-18,3.206019639968872
1997-12-19,3.206019639968872
1997-12-22,3.206019639968872
1997-12-23,3.206019639968872
1997-12-24,3.206019639968872
1997-12-25,3.206019639968872
1997-12-26,3.1602184772491455
1997-12-29,3.1602184772491455
1997-12-30,3.157809019088745
1997-12-31,3.157809019088745
1998-01-01,3.157809019088745
1998-01-02,3.157809019088745
1998-01-05,3.28436279296875
1998-01-06,3.34944748878479
1998-01-07,3.34944748878479
1998-01-08,3.2542312145233154
1998-01-09,3.2542312145233154
1998-01-12,3.2542312145233154
1998-01-13,3.2542312145233154
1998-01-14,3.013176918029785
1998-01-15,2.8926494121551514
1998-01-16,2.8926494121551514
1998-01-19,2.8926494121551514
1998-01-20,3.143345832824707
1998-01-21,3.143345832824707
1998-01-22,3.143345832824707
1998-01-23,3.143345832824707
1998-01-26,3.143345832824707
1998-01-27,3.143345832824707
1998-01-28,3.143345832824707
1998-01-29,3.143345832824707
1998-01-30,3.143345832824707
1998-02-02,3.013176918029785
1998-02-03,2.925191879272461
1998-02-04,2.925191879272461
1998-02-05,2.8926494121551514
1998-02-06,2.9179604053497314
1998-02-09,2.9179604053497314
1998-02-10,2.9179604053497314
1998-02-11,2.9179604053497314
1998-02-12,2.916754961013794
1998-02-13,2.772122859954834
1998-02-16,2.772122859954834
1998-02-17,2.603384494781494
1998-02-18,2.7962281703948975
1998-02-19,3.0011236667633057
1998-02-20,3.0011236667633057
1998-02-23,3.157809019088745
1998-02-24,3.0372824668884277
1998-02-25,3.3265464305877686
1998-02-26,3.3265464305877686
1998-02-27,3.374758005142212
1998-03-02,3.374758005142212
1998-03-03,3.3506529331207275
1998-03-04,3.4470736980438232
1998-03-05,3.4470736980438232
1998-03-06,3.4470736980438232
1998-03-09,3.4470736980438232
1998-03-10,3.4470736980438232
1998-03-11,3.4470736980438232
1998-03-12,3.181914806365967
1998-03-13,3.181914806365967
1998-03-16,3.181914806365967
1998-03-17,3.1108038425445557
1998-03-18,3.1108038425445557
1998-03-19,3.1337032318115234
1998-03-20,3.1337032318115234
1998-03-23,3.1337032318115234
1998-03-24,3.3144941329956055
1998-03-25,3.3265464305877686
1998-03-26,3.356678009033203
1998-03-27,3.422969102859497
1998-03-30,3.422969102859497
1998-03-31,3.2542312145233154
1998-04-01,3.2783362865448
1998-04-02,3.206019639968872
1998-04-03,3.206019639968872
1998-04-06,3.212045431137085
1998-04-07,3.212045431137085
1998-04-08,3.212045431137085
1998-04-09,3.4434573650360107
1998-04-10,3.7604448795318604
1998-04-13,3.5097475051879883
1998-04-14,3.5097475051879883
1998-04-15,3.8544559478759766
1998-04-16,3.9026668071746826
1998-04-17,3.7604448795318604
1998-04-20,3.9050772190093994
1998-04-21,3.7363388538360596
1998-04-22,3.7363388538360596
1998-04-23,3.7363388538360596
1998-04-24,3.7363388538360596
1998-04-27,3.7363388538360596
1998-04-28,3.519390821456909
1998-04-29,3.519390821456909
1998-04-30,3.4952845573425293
1998-05-01,3.4952845573425293
1998-05-04,3.7363388538360596
1998-05-05,3.615811824798584
1998-05-06,3.615811824798584
1998-05-07,3.615811824798584
1998-05-08,3.615811824798584
1998-05-11,3.567600965499878
1998-05-12,3.374758005142212
1998-05-13,3.257847309112549
1998-05-14,3.374758005142212
1998-05-15,3.3265464305877686
1998-05-18,3.3265464305877686
1998-05-19,3.3265464305877686
1998-05-20,3.3265464305877686
1998-05-21,3.3265464305877686
1998-05-22,3.3506529331207275
1998-05-25,3.137319326400757
1998-05-26,3.2216885089874268
1998-05-27,3.157809019088745
1998-05-28,3.157809019088745
1998-05-29,3.157809019088745
1998-06-01,3.181914806365967
1998-06-02,2.9047012329101562
1998-06-03,3.177093029022217
1998-06-04,3.177093029022217
1998-06-05,3.177093029022217
1998-06-08,3.177093029022217
1998-06-09,2.8926494121551514
1998-06-10,2.8926494121551514
1998-06-11,2.8926494121551514
1998-06-12,2.6118218898773193
1998-06-15,2.6118218898773193
1998-06-16,2.6118218898773193
1998-06-17,2.6118218898773193
1998-06-18,2.6515958309173584
1998-06-19,2.6515958309173584
1998-06-22,2.6515958309173584
1998-06-23,2.6515958309173584
1998-06-24,2.6515958309173584
1998-06-25,2.6515958309173584
1998-06-26,2.6515958309173584
1998-06-29,2.6515958309173584
1998-06-30,2.6515958309173584
1998-07-01,2.6515958309173584
1998-07-02,2.5310676097869873
1998-07-03,2.5310676097869873
1998-07-06,2.5310676097869873
1998-07-07,2.5310676097869873
1998-07-08,2.5310676097869873
1998-07-09,2.5310676097869873
1998-07-10,2.603384494781494
1998-07-13,2.603384494781494
1998-07-14,2.5310676097869873
1998-07-15,2.5310676097869873
1998-07-16,2.6274900436401367
1998-07-17,2.6515958309173584
1998-07-20,2.6515958309173584
1998-07-21,2.6515958309173584
1998-07-22,2.6515958309173584
1998-07-23,2.6515958309173584
1998-07-24,2.446699380874634
1998-07-27,2.446699380874634
1998-07-28,2.446699380874634
1998-07-29,2.446699380874634
1998-07-30,2.446699380874634
1998-07-31,2.446699380874634
1998-08-03,2.446699380874634
1998-08-04,2.2912192344665527
1998-08-05,2.2912192344665527
1998-08-06,2.2912192344665527
1998-08-07,2.2912192344665527
1998-08-10,2.2912192344665527
1998-08-11,2.2912192344665527
1998-08-12,2.2912192344665527
1998-08-13,2.2912192344665527
1998-08-14,2.410541534423828
1998-08-17,2.410541534423828
1998-08-18,2.410541534423828
1998-08-19,2.5792787075042725
1998-08-20,2.5792787075042725
1998-08-21,2.5792787075042725
1998-08-24,2.4786248207092285
1998-08-25,2.6296067237854004
1998-08-26,2.6296067237854004
1998-08-27,2.6296067237854004
1998-08-28,2.6421875953674316
1998-08-31,2.6421875953674316
1998-09-01,2.6421875953674316
1998-09-02,2.6421875953674316
1998-09-03,2.6421875953674316
1998-09-04,2.6421875953674316
1998-09-07,2.6421875953674316
1998-09-08,2.6421875953674316
1998-09-09,2.5918610095977783
1998-09-10,2.5918610095977783
1998-09-11,2.5918610095977783
1998-09-14,2.5918610095977783
1998-09-15,2.5918610095977783
1998-09-16,2.617025375366211
1998-09-17,2.5666983127593994
1998-09-18,2.5666983127593994
1998-09-21,2.5666983127593994
1998-09-22,2.6421875953674316
1998-09-23,2.6421875953674316
1998-09-24,2.6421875953674316
1998-09-25,2.8183341026306152
1998-09-28,2.8183341026306152
1998-09-29,2.8183341026306152
1998-09-30,2.643447160720825
1998-10-01,2.643447160720825
1998-10-02,2.643447160720825
1998-10-05,2.491205930709839
1998-10-06,2.491205930709839
1998-10-07,2.491205930709839
1998-10-08,2.491205930709839
1998-10-09,2.491205930709839
1998-10-12,2.491205930709839
1998-10-13,2.491205930709839
1998-10-14,2.491205930709839
1998-10-15,2.491205930709839
1998-10-16,2.491205930709839
1998-10-19,2.5163700580596924
1998-10-20,2.5163700580596924
1998-10-21,2.5163700580596924
1998-10-22,2.5163700580596924
1998-10-23,2.5163700580596924
1998-10-26,2.6421875953674316
1998-10-27,2.6421875953674316
1998-10-28,2.6421875953674316
1998-10-29,2.6421875953674316
1998-10-30,2.6421875953674316
1998-11-02,2.654770612716675
1998-11-03,2.752908945083618
1998-11-04,2.752908945083618
1998-11-05,2.752908945083618
1998-11-06,2.752908945083618
1998-11-09,2.617025375366211
1998-11-10,2.617025375366211
1998-11-11,2.5792789459228516
1998-11-12,2.5792789459228516
1998-11-13,2.5792789459228516
1998-11-16,2.5792789459228516
1998-11-17,2.5792789459228516
1998-11-18,2.5792789459228516
1998-11-19,2.5792789459228516
1998-11-20,2.5792789459228516
1998-11-23,2.5792789459228516
1998-11-24,2.5792789459228516
1998-11-25,2.5792789459228516
1998-11-26,2.5792789459228516
1998-11-27,2.5792789459228516
1998-11-30,2.5792789459228516
1998-12-01,2.5163700580596924
1998-12-02,2.530210018157959
1998-12-03,2.530210018157959
1998-12-04,2.530210018157959
1998-12-07,2.530210018157959
1998-12-08,2.530210018157959
1998-12-09,2.530210018157959
1998-12-10,2.3905513286590576
1998-12-11,2.3905513286590576
1998-12-14,2.3905513286590576
1998-12-15,2.3905513286590576
1998-12-16,2.3905513286590576
1998-12-17,2.3905513286590576
1998-12-18,2.3905513286590576
1998-12-21,2.5767624378204346
1998-12-22,2.5666983127593994
1998-12-23,2.5666983127593994
1998-12-24,2.5163700580596924
1998-12-25,2.5163700580596924
1998-12-28,2.6107337474823
1998-12-29,2.6107337474823
1998-12-30,2.7931711673736572
1998-12-31,2.6925151348114014
1999-01-01,2.6925151348114014
1999-01-04,2.906407594680786
1999-01-05,2.7931711673736572
1999-01-06,2.7428431510925293
1999-01-07,2.7428431510925293
1999-01-08,2.7428431510925293
1999-01-11,2.9466686248779297
1999-01-12,2.9466686248779297
1999-01-13,2.944153070449829
1999-01-14,2.944153070449829
1999-01-15,2.768007278442383
1999-01-18,2.768007278442383
1999-01-19,2.768007278442383
1999-01-20,2.768007278442383
1999-01-21,2.768007278442383
1999-01-22,2.768007278442383
1999-01-25,2.768007278442383
1999-01-26,2.768007278442383
1999-01-27,2.981898546218872
1999-01-28,2.981898546218872
1999-01-29,2.981898546218872
1999-02-01,2.981898546218872
1999-02-02,2.981898546218872
1999-02-03,2.918989658355713
1999-02-04,2.918989658355713
1999-02-05,2.918989658355713
1999-02-08,2.918989658355713
1999-02-09,2.918989658355713
1999-02-10,2.918989658355713
1999-02-11,2.918989658355713
1999-02-12,2.918989658355713
1999-02-15,2.868661642074585
1999-02-16,2.6925151348114014
1999-02-17,2.6925151348114014
1999-02-18,2.5666983127593994
1999-02-19,2.5666983127593994
1999-02-22,2.5666983127593994
1999-02-23,2.7302613258361816
1999-02-24,2.6673521995544434
1999-02-25,2.6673521995544434
1999-02-26,2.644705057144165
1999-03-01,2.644705057144165
1999-03-02,2.644705057144165
1999-03-03,2.644705057144165
1999-03-04,2.644705057144165
1999-03-05,2.644705057144165
1999-03-08,2.644705057144165
1999-03-09,2.644705057144165
1999-03-10,2.644705057144165
1999-03-11,2.768007278442383
1999-03-12,2.768007278442383
1999-03-15,2.6925151348114014
1999-03-16,2.6421875953674316
1999-03-17,2.6421875953674316
1999-03-18,2.6421875953674316
1999-03-19,2.6421875953674316
1999-03-22,2.6673521995544434
1999-03-23,2.6421875953674316
1999-03-24,2.6421875953674316
1999-03-25,2.7705233097076416
1999-03-26,2.768007278442383
1999-03-29,2.768007278442383
1999-03-30,2.768007278442383
1999-03-31,2.750391960144043
1999-04-01,2.6421875953674316
1999-04-02,2.6421875953674316
1999-04-05,2.6421875953674316
1999-04-06,2.6421875953674316
1999-04-07,2.6421875953674316
1999-04-08,2.6421875953674316
1999-04-09,2.6421875953674316
1999-04-12,2.6421875953674316
1999-04-13,2.6421875953674316
1999-04-14,2.6421875953674316
1999-04-15,2.6421875953674316
1999-04-16,2.768007278442383
1999-04-19,2.768007278442383
1999-04-20,2.768007278442383
1999-04-21,2.768007278442383
1999-04-22,2.82462477684021
1999-04-23,2.82462477684021
1999-04-26,2.6421875953674316
1999-04-27,2.6421875953674316
1999-04-28,2.8434979915618896
1999-04-29,2.8434979915618896
1999-04-30,2.8183341026306152
1999-05-03,2.8183341026306152
1999-05-04,2.8183341026306152
1999-05-05,2.8183341026306152
1999-05-06,2.8183341026306152
1999-05-07,2.8183341026306152
1999-05-10,2.8183341026306152
1999-05-11,2.8183341026306152
1999-05-12,2.8183341026306152
1999-05-13,2.8183341026306152
1999-05-14,2.8183341026306152
1999-05-17,2.8183341026306152
1999-05-18,2.8183341026306152
1999-05-19,2.8183341026306152
1999-05-20,2.8183341026306152
1999-05-21,2.8183341026306152
1999-05-24,2.8183341026306152
1999-05-25,2.6421875953674316
1999-05-26,2.6421875953674316
1999-05-27,2.6421875953674316
1999-05-28,2.6421875953674316
1999-05-31,2.6421875953674316
1999-06-01,2.6421875953674316
1999-06-02,2.5666983127593994
1999-06-03,2.5666983127593994
1999-06-04,2.617025375366211
1999-06-07,2.6673521995544434
1999-06-08,2.6673521995544434
1999-06-09,2.6673521995544434
1999-06-10,2.6673521995544434
1999-06-11,2.6673521995544434
1999-06-14,2.7993991374969482
1999-06-15,2.7993991374969482
1999-06-16,2.7993991374969482
1999-06-17,2.7993991374969482
1999-06-18,2.7993991374969482
