Date,KARURVYSYA
1996-08-09,0.9991350769996643
1996-08-12,0.9844939112663269
1996-08-13,0.9861466884613037
1996-08-14,0.9833129048347473
1996-08-15,0.9833129048347473
1996-08-16,0.9821324944496155
1996-08-19,0.9700888991355896
1996-08-20,0.9641847610473633
1996-08-21,0.9776456952095032
1996-08-22,0.9757562279701233
1996-08-23,0.9783543944358826
1996-08-26,0.9918140769004822
1996-08-27,0.9911060929298401
1996-08-28,1.0007878541946411
1996-08-29,1.004330039024353
1996-08-30,1.0081084966659546
1996-09-02,1.0210962295532227
1996-09-03,0.9965371489524841
1996-09-04,0.9920507669448853
1996-09-05,0.980715811252594
1996-09-06,0.9634767174720764
1996-09-09,0.9077458381652832
1996-09-10,0.8423336148262024
1996-09-11,0.8635863661766052
1996-09-12,0.8642956614494324
1996-09-13,0.8574469089508057
1996-09-16,0.8104535937309265
1996-09-17,0.8102179169654846
1996-09-18,0.8066754937171936
1996-09-19,0.7521257996559143
1996-09-20,0.7488195300102234
1996-09-23,0.727566659450531
1996-09-24,0.6867132782936096
1996-09-25,0.6744338274002075
1996-09-26,0.6340527534484863
1996-09-27,0.6097294092178345
1996-09-30,0.6524719595909119
1996-10-01,0.6522362232208252
1996-10-02,0.6522362232208252
1996-10-03,0.6512909531593323
1996-10-04,0.6656962633132935
1996-10-07,0.6279129981994629
1996-10-08,0.5889487862586975
1996-10-09,0.549039900302887
1996-10-10,0.5551798939704895
1996-10-11,0.5724186301231384
1996-10-14,0.5646255016326904
1996-10-15,0.5691125392913818
1996-10-16,0.6090212464332581
1996-10-17,0.6517632603645325
1996-10-18,0.6822261810302734
1996-10-21,0.6822261810302734
1996-10-22,0.6822261810302734
1996-10-23,0.729928195476532
1996-10-24,0.7811717987060547
1996-10-25,0.7525979280471802
1996-10-28,0.7313449382781982
1996-10-29,0.7089107632637024
1996-10-30,0.7089107632637024
1996-10-31,0.706549346446991
1996-11-01,0.732997715473175
1996-11-04,0.7247328162193298
1996-11-05,0.7488195300102234
1996-11-06,0.7226072549819946
1996-11-07,0.7270941734313965
1996-11-08,0.7341787219047546
1996-11-11,0.7400820255279541
1996-11-12,0.7400820255279541
1996-11-13,0.764877438545227
1996-11-14,0.7745598554611206
1996-11-15,0.8288730382919312
1996-11-18,0.8862572908401489
1996-11-19,0.887201726436615
1996-11-20,0.9493079781532288
1996-11-21,0.8829504251480103
1996-11-22,0.821316659450531
1996-11-25,0.7998273372650146
1996-11-26,0.7488195300102234
1996-11-27,0.7991191148757935
1996-11-28,0.7965214252471924
1996-11-29,0.7988827228546143
1996-12-02,0.8024247288703918
1996-12-03,0.789908766746521
1996-12-04,0.7995913028717041
1996-12-05,0.7991191148757935
1996-12-06,0.8494178652763367
1996-12-09,0.873741090297699
1996-12-10,0.846820592880249
1996-12-11,0.8803533315658569
1996-12-12,0.8668926358222961
1996-12-13,0.8550853729248047
1996-12-16,0.8619340062141418
1996-12-17,0.8328877091407776
1996-12-18,0.867601215839386
1996-12-19,0.8451672196388245
1996-12-20,0.8595724701881409
1996-12-23,0.8690181374549866
1996-12-24,0.8768106698989868
1996-12-25,0.8768106698989868
1996-12-26,0.9148303866386414
1996-12-27,0.9148303866386414
1996-12-30,0.9148303866386414
1996-12-31,0.8990088105201721
1997-01-01,0.9604066610336304
1997-01-02,0.9580450057983398
1997-01-03,0.966782808303833
1997-01-06,0.9759921431541443
1997-01-07,0.9554476141929626
1997-01-08,0.9833129048347473
1997-01-09,0.9774091243743896
1997-01-10,0.9741029143333435
1997-01-13,0.9511970281600952
1997-01-14,0.9415150880813599
1997-01-15,1.0073997974395752
1997-01-16,0.9790620803833008
1997-01-17,0.9632403254508972
1997-01-20,0.9334859848022461
1997-01-21,0.8942861557006836
1997-01-22,0.9382087588310242
1997-01-23,0.9382087588310242
1997-01-24,0.9164837002754211
1997-01-27,0.9273462295532227
1997-01-28,0.9405704736709595
1997-01-29,0.9445852637290955
1997-01-30,0.9408067464828491
1997-01-31,0.9070379137992859
1997-02-03,0.8831869959831238
1997-02-04,0.8633509278297424
1997-02-05,0.8791722655296326
1997-02-06,0.8716155886650085
1997-02-07,0.8782275319099426
1997-02-10,0.8647676706314087
1997-02-11,0.8638229370117188
1997-02-12,0.8761026859283447
1997-02-13,0.873741090297699
1997-02-14,0.8713796734809875
1997-02-17,0.8690181374549866
1997-02-18,0.8848402500152588
1997-02-19,0.8798809051513672
1997-02-20,0.8727967143058777
1997-02-21,0.8583915829658508
1997-02-24,0.8328877091407776
1997-02-25,0.8201360106468201
1997-02-26,0.8267480731010437
1997-02-27,0.8546130657196045
1997-02-28,0.8893266320228577
1997-03-03,0.9892168641090393
1997-03-04,0.9889804720878601
1997-03-05,1.0083441734313965
1997-03-06,0.9927586913108826
1997-03-07,0.9927586913108826
1997-03-10,0.923568069934845
1997-03-11,0.868309497833252
1997-03-12,0.905620813369751
1997-03-13,0.89617520570755
1997-03-14,0.9068015217781067
1997-03-17,0.9070379137992859
1997-03-18,0.8949941992759705
1997-03-19,0.886965274810791
1997-03-20,0.8848402500152588
1997-03-21,0.8831869959831238
1997-03-24,0.8831869959831238
1997-03-25,0.886965274810791
1997-03-26,0.8784641623497009
1997-03-27,0.8742133975028992
1997-03-28,0.8742133975028992
1997-03-31,0.8135238289833069
1997-04-01,0.8045504093170166
1997-04-02,0.8142321705818176
1997-04-03,0.8059673309326172
1997-04-04,0.8026614189147949
1997-04-07,0.7795183658599854
1997-04-08,0.7795183658599854
1997-04-09,0.8338322639465332
1997-04-10,0.821316659450531
1997-04-11,0.8147043585777283
1997-04-14,0.8147043585777283
1997-04-15,0.8021891117095947
1997-04-16,0.8021891117095947
1997-04-17,0.8520157337188721
1997-04-18,0.8520157337188721
1997-04-21,0.8642956614494324
1997-04-22,0.8102179169654846
1997-04-23,0.8267480731010437
1997-04-24,0.8182469010353088
1997-04-25,0.8541408181190491
1997-04-28,0.9134136438369751
1997-04-29,0.9304158091545105
1997-04-30,0.9953566193580627
1997-05-01,0.9953566193580627
1997-05-02,1.0435301065444946
1997-05-05,1.0298337936401367
1997-05-06,1.012122392654419
1997-05-07,1.0272363424301147
1997-05-08,1.0716315507888794
1997-05-09,1.0685614347457886
1997-05-12,1.0258197784423828
1997-05-13,0.9559199810028076
1997-05-14,0.9899251461029053
1997-05-15,0.985674262046814
1997-05-16,0.9774091243743896
1997-05-19,0.9785899519920349
1997-05-20,0.9511970281600952
1997-05-21,0.9504885077476501
1997-05-22,0.8994814157485962
1997-05-23,0.885076105594635
1997-05-26,0.8732689023017883
1997-05-27,0.8539049029350281
1997-05-28,0.8652400970458984
1997-05-29,0.8751580119132996
1997-05-30,0.8796443939208984
1997-06-02,0.8543774485588074
1997-06-03,0.8432784080505371
1997-06-04,0.857211172580719
1997-06-05,0.848945677280426
1997-06-06,0.8546130657196045
1997-06-09,0.841625452041626
1997-06-10,0.8345404267311096
1997-06-11,0.8931049108505249
1997-06-12,0.8900353312492371
1997-06-13,0.8926328420639038
1997-06-16,0.8550853729248047
1997-06-17,0.8520157337188721
1997-06-18,0.8666568994522095
1997-06-19,0.8548497557640076
1997-06-20,0.8520157337188721
1997-06-23,0.8380828499794006
1997-06-24,0.8286370038986206
1997-06-25,0.875630259513855
1997-06-26,0.893341600894928
1997-06-27,0.8548497557640076
1997-06-30,0.8482375741004944
1997-07-01,0.8305263519287109
1997-07-02,0.8472931385040283
1997-07-03,0.8432784080505371
1997-07-04,0.8392643332481384
1997-07-07,0.8312344551086426
1997-07-08,0.8054949045181274
1997-07-09,0.8232056498527527
1997-07-10,0.8357216715812683
1997-07-11,0.8267480731010437
1997-07-14,0.788256049156189
1997-07-15,0.7868390083312988
1997-07-16,0.799355149269104
1997-07-17,0.8036059141159058
1997-07-18,0.8036059141159058
1997-07-21,0.7719618082046509
1997-07-22,0.77314293384552
1997-07-23,0.7766848802566528
1997-07-24,0.7705451846122742
1997-07-25,0.7613356709480286
1997-07-28,0.7570849061012268
1997-07-29,0.7603909969329834
1997-07-30,0.7681835889816284
1997-07-31,0.7861304879188538
1997-08-01,0.8333600163459778
1997-08-04,0.797938346862793
1997-08-05,0.8031333088874817
1997-08-06,0.7946323752403259
1997-08-07,0.8503626585006714
1997-08-08,0.897827684879303
1997-08-11,0.8886184096336365
1997-08-12,0.8935772776603699
1997-08-13,0.8765748739242554
1997-08-14,0.871851921081543
1997-08-15,0.871851921081543
1997-08-18,0.8574469089508057
1997-08-19,0.8616975545883179
1997-08-20,0.8560298681259155
1997-08-21,0.8579190373420715
1997-08-22,0.8352493643760681
1997-08-25,0.8281651139259338
1997-08-26,0.8307621479034424
1997-08-27,0.8239141702651978
1997-08-28,0.8132876753807068
1997-08-29,0.7998273372650146
1997-09-01,0.8069117069244385
1997-09-02,0.8106902241706848
1997-09-03,0.8135238289833069
1997-09-04,0.8118707537651062
1997-09-05,0.8224973678588867
1997-09-08,0.7818799018859863
1997-09-09,0.7943958044052124
1997-09-10,0.7738507986068726
1997-09-11,0.7764489650726318
1997-09-12,0.7721980214118958
1997-09-15,0.7662944197654724
1997-09-16,0.7575572729110718
1997-09-17,0.7533068060874939
1997-09-18,0.7509452104568481
1997-09-19,0.7466946244239807
1997-09-22,0.7051324248313904
1997-09-23,0.6765586733818054
1997-09-24,0.6980482339859009
1997-09-25,0.7022989988327026
1997-09-26,0.7048965692520142
1997-09-29,0.7048965692520142
1997-09-30,0.6881300210952759
1997-10-01,0.6954504251480103
1997-10-02,0.6954504251480103
1997-10-03,0.6954504251480103
1997-10-06,0.6954504251480103
1997-10-07,0.6954504251480103
1997-10-08,0.6954504251480103
1997-10-09,0.6947422027587891
1997-10-10,0.7110365033149719
1997-10-13,0.6978117227554321
1997-10-14,0.6869491934776306
1997-10-15,0.6982841491699219
1997-10-16,0.7122169137001038
1997-10-17,0.7263857126235962
1997-10-20,0.725441038608551
1997-10-21,0.7093831300735474
1997-10-22,0.7188288569450378
1997-10-23,0.7067859172821045
1997-10-24,0.7030074000358582
1997-10-27,0.6942698955535889
1997-10-28,0.6609732508659363
1997-10-29,0.6940333843231201
1997-10-30,0.6942698955535889
1997-10-31,0.6942698955535889
1997-11-03,0.687893807888031
1997-11-04,0.7022989988327026
1997-11-05,0.7022989988327026
1997-11-06,0.698992908000946
1997-11-07,0.6980482339859009
1997-11-10,0.6933250427246094
1997-11-11,0.6971036195755005
1997-11-12,0.6848240494728088
1997-11-13,0.6767951250076294
1997-11-14,0.6767951250076294
1997-11-17,0.6789202094078064
1997-11-18,0.6678215861320496
1997-11-19,0.6465681195259094
1997-11-20,0.6387755274772644
1997-11-21,0.6383031606674194
1997-11-24,0.6109105348587036
1997-11-25,0.596505343914032
1997-11-26,0.6092572808265686
1997-11-27,0.6255515813827515
1997-11-28,0.6104382276535034
1997-12-01,0.6033531427383423
1997-12-02,0.5896567702293396
1997-12-03,0.5960330963134766
1997-12-04,0.5955606698989868
1997-12-05,0.5998113751411438
1997-12-08,0.6000472903251648
1997-12-09,0.6059511303901672
1997-12-10,0.587295413017273
1997-12-11,0.5776137113571167
1997-12-12,0.5797387361526489
1997-12-15,0.5823366641998291
1997-12-16,0.583044707775116
1997-12-17,0.584461510181427
1997-12-18,0.5865873098373413
1997-12-19,0.5776137113571167
1997-12-22,0.587295413017273
1997-12-23,0.5778495669364929
1997-12-24,0.5858786106109619
1997-12-25,0.5858786106109619
1997-12-26,0.6269683241844177
1997-12-29,0.670891284942627
1997-12-30,0.6671129465103149
1997-12-31,0.7136337161064148
1998-01-01,0.7636968493461609
1998-01-02,0.7488195300102234
1998-01-05,0.725677490234375
1998-01-06,0.6961591839790344
1998-01-07,0.7159951329231262
1998-01-08,0.6864767074584961
1998-01-09,0.6607372760772705
1998-01-12,0.6307466626167297
1998-01-13,0.6231899857521057
1998-01-14,0.6283851265907288
1998-01-15,0.6165778040885925
1998-01-16,0.6255515813827515
1998-01-19,0.6368863582611084
1998-01-20,0.6208284497261047
1998-01-21,0.6302744746208191
1998-01-22,0.6144521832466125
1998-01-23,0.6175225973129272
1998-01-26,0.6175225973129272
1998-01-27,0.5936716198921204
1998-01-28,0.6026450395584106
1998-01-29,0.6087848544120789
1998-01-30,0.6229535341262817
1998-02-02,0.6144521832466125
1998-02-03,0.6109105348587036
1998-02-04,0.6073680520057678
1998-02-05,0.6092572808265686
1998-02-06,0.6092572808265686
1998-02-09,0.6080767512321472
1998-02-10,0.5894210338592529
1998-02-11,0.5936716198921204
1998-02-12,0.5906015038490295
1998-02-13,0.5894210338592529
1998-02-16,0.5894210338592529
1998-02-17,0.5889487862586975
1998-02-18,0.5882400274276733
1998-02-19,0.5896567702293396
1998-02-20,0.588712215423584
1998-02-23,0.5868232250213623
1998-02-24,0.5849339962005615
1998-02-25,0.643498420715332
1998-02-26,0.6553059220314026
1998-02-27,0.6333439350128174
1998-03-02,0.6607372760772705
1998-03-03,0.6047701835632324
1998-03-04,0.658848226070404
1998-03-05,0.6444429755210876
1998-03-06,0.6496381163597107
1998-03-09,0.643498420715332
1998-03-10,0.6345250010490417
1998-03-11,0.6465681195259094
1998-03-12,0.6510551571846008
1998-03-13,0.6510551571846008
1998-03-16,0.643970787525177
1998-03-17,0.6404284238815308
1998-03-18,0.6581394076347351
1998-03-19,0.6501106023788452
1998-03-20,0.6486937999725342
1998-03-23,0.6517632603645325
1998-03-24,0.6536529660224915
1998-03-25,0.719065248966217
1998-03-26,0.7030074000358582
1998-03-27,0.7282746434211731
1998-03-30,0.6956868767738342
1998-03-31,0.6786841750144958
1998-04-01,0.7159951329231262
1998-04-02,0.7084386348724365
1998-04-03,0.7122169137001038
1998-04-06,0.7032433748245239
1998-04-07,0.7490562200546265
1998-04-08,0.7490562200546265
1998-04-09,0.824150025844574
1998-04-10,0.9042040705680847
1998-04-13,0.9356117844581604
1998-04-14,0.9356117844581604
1998-04-15,1.0293614864349365
1998-04-16,1.0510867834091187
1998-04-17,1.047308325767517
1998-04-20,1.01472008228302
1998-04-21,1.020624041557312
1998-04-22,1.056518316268921
1998-04-23,1.0248749256134033
1998-04-24,1.0208600759506226
1998-04-27,0.9634767174720764
1998-04-28,0.9297076463699341
1998-04-29,0.9599344730377197
1998-04-30,0.9530863761901855
1998-05-01,0.9530863761901855
1998-05-04,0.9434040784835815
1998-05-05,0.964421272277832
1998-05-06,0.9741029143333435
1998-05-07,0.9741029143333435
1998-05-08,0.9547392725944519
1998-05-11,0.9346670508384705
1998-05-12,0.8690181374549866
1998-05-13,0.8010076880455017
1998-05-14,0.8451672196388245
1998-05-15,0.8631142973899841
1998-05-18,0.8624062538146973
1998-05-19,0.8895632028579712
1998-05-20,0.968435525894165
1998-05-21,0.9320693612098694
1998-05-22,0.9445852637290955
1998-05-25,0.9167196154594421
1998-05-26,0.867601215839386
1998-05-27,0.8838951587677002
1998-05-28,0.8727967143058777
1998-05-29,0.8650035858154297
1998-06-01,0.8465842604637146
1998-06-02,0.7844778299331665
1998-06-03,0.8144684433937073
1998-06-04,0.8071476817131042
1998-06-05,0.7795183658599854
1998-06-08,0.7240240573883057
1998-06-09,0.7403183579444885
1998-06-10,0.7060772180557251
1998-06-11,0.7282746434211731
1998-06-12,0.7492919564247131
1998-06-15,0.7025352716445923
1998-06-16,0.6753783822059631
1998-06-17,0.742915689945221
1998-06-18,0.7587379217147827
1998-06-19,0.7320531010627747
1998-06-22,0.7646415829658508
1998-06-23,0.7589743733406067
1998-06-24,0.8246225714683533
1998-06-25,0.8232056498527527
1998-06-26,0.7752677202224731
1998-06-29,0.7566127181053162
1998-06-30,0.7530703544616699
1998-07-01,0.7459859848022461
1998-07-02,0.7445690035820007
1998-07-03,0.732997715473175
1998-07-06,0.7396097779273987
1998-07-07,0.7502362728118896
1998-07-08,0.7677111625671387
1998-07-09,0.7705451846122742
1998-07-10,0.7785736918449402
1998-07-13,0.7533068060874939
1998-07-14,0.7422074675559998
1998-07-15,0.751889705657959
1998-07-16,0.762043833732605
1998-07-17,0.7610992789268494
1998-07-20,0.7433880567550659
1998-07-21,0.7334699034690857
1998-07-22,0.7922707200050354
1998-07-23,0.7785736918449402
1998-07-24,0.7811717987060547
1998-07-27,0.7769209146499634
1998-07-28,0.7875473499298096
1998-07-29,0.7828245759010315
1998-07-30,0.7792825102806091
1998-07-31,0.7828245759010315
1998-08-03,0.7717258930206299
1998-08-04,0.7870750427246094
1998-08-05,0.7998273372650146
1998-08-06,0.7984107732772827
1998-08-07,0.8255670666694641
1998-08-10,0.8206084370613098
1998-08-11,0.811162531375885
1998-08-12,0.795104444026947
1998-08-13,0.789908766746521
1998-08-14,0.7880196571350098
1998-08-17,0.7799906134605408
1998-08-18,0.7828245759010315
1998-08-19,0.7811717987060547
1998-08-20,0.7792825102806091
1998-08-21,0.7778656482696533
1998-08-24,0.7729065418243408
1998-08-25,0.7752677202224731
1998-08-26,0.7752677202224731
1998-08-27,0.7766848802566528
1998-08-28,0.7646415829658508
1998-08-31,0.7509452104568481
1998-09-01,0.723551869392395
1998-09-02,0.6985205411911011
1998-09-03,0.7048965692520142
1998-09-04,0.7015905976295471
1998-09-07,0.7273301482200623
1998-09-08,0.7133979797363281
1998-09-09,0.7266219854354858
1998-09-10,0.7311086654663086
1998-09-11,0.7226072549819946
1998-09-14,0.725441038608551
1998-09-15,0.7164674401283264
1998-09-16,0.7178845405578613
1998-09-17,0.720245897769928
1998-09-18,0.723315954208374
1998-09-21,0.7164674401283264
1998-09-22,0.7152871489524841
1998-09-23,0.7178845405578613
1998-09-24,0.7285110354423523
1998-09-25,0.7292191982269287
1998-09-28,0.7294557690620422
1998-09-29,0.7145785093307495
1998-09-30,0.7244965434074402
1998-10-01,0.7244965434074402
1998-10-02,0.7244965434074402
1998-10-05,0.6857686638832092
1998-10-06,0.6687663793563843
1998-10-07,0.6926166415214539
1998-10-08,0.6803370714187622
1998-10-09,0.682698667049408
1998-10-12,0.6430261135101318
1998-10-13,0.6307466626167297
1998-10-14,0.6680574417114258
1998-10-15,0.6534166932106018
1998-10-16,0.6479849219322205
1998-10-19,0.6375946402549744
1998-10-20,0.5941440463066101
1998-10-21,0.5941440463066101
1998-10-22,0.6045342087745667
1998-10-23,0.5896567702293396
1998-10-26,0.6368863582611084
1998-10-27,0.6276764869689941
1998-10-28,0.6331079602241516
1998-10-29,0.6288573741912842
1998-10-30,0.6321635246276855
1998-11-02,0.5884764194488525
1998-11-03,0.5766691565513611
1998-11-04,0.5766691565513611
1998-11-05,0.5778495669364929
1998-11-06,0.5766691565513611
1998-11-09,0.5922546982765198
1998-11-10,0.5851703882217407
1998-11-11,0.6078401207923889
1998-11-12,0.6024087071418762
1998-11-13,0.6050066351890564
1998-11-16,0.596505343914032
1998-11-17,0.596977710723877
1998-11-18,0.5950884819030762
1998-11-19,0.5908378958702087
1998-11-20,0.5849339962005615
1998-11-23,0.5790306329727173
1998-11-24,0.5629727244377136
1998-11-25,0.5629727244377136
1998-11-26,0.5525819063186646
1998-11-27,0.5568324327468872
1998-11-30,0.5549432635307312
1998-12-01,0.5537628531455994
1998-12-02,0.5646255016326904
1998-12-03,0.5610834956169128
1998-12-04,0.566278874874115
1998-12-07,0.5667510628700256
1998-12-08,0.5580134391784668
1998-12-09,0.5643896460533142
1998-12-10,0.5632087588310242
1998-12-11,0.562028169631958
1998-12-14,0.5573047995567322
1998-12-15,0.549039900302887
1998-12-16,0.5478588938713074
1998-12-17,0.5407745838165283
1998-12-18,0.5386496186256409
1998-12-21,0.5440807938575745
1998-12-22,0.5327456593513489
1998-12-23,0.533690333366394
1998-12-24,0.5273145437240601
1998-12-25,0.5273145437240601
1998-12-28,0.5695849061012268
1998-12-29,0.5384131669998169
1998-12-30,0.5816279053688049
1998-12-31,0.5809198021888733
1999-01-01,0.5554156303405762
1999-01-04,0.5502204895019531
1999-01-05,0.5417193174362183
1999-01-06,0.5591943860054016
1999-01-07,0.5927269458770752
1999-01-08,0.6269683241844177
1999-01-11,0.5998113751411438
1999-01-12,0.5903655290603638
1999-01-13,0.5927269458770752
1999-01-14,0.573363184928894
1999-01-15,0.573363184928894
1999-01-18,0.5573047995567322
1999-01-19,0.556596577167511
1999-01-20,0.556596577167511
1999-01-21,0.5691125392913818
1999-01-22,0.5577769875526428
1999-01-25,0.5365239977836609
1999-01-26,0.5365239977836609
1999-01-27,0.5573047995567322
1999-01-28,0.5485677123069763
1999-01-29,0.5384131669998169
1999-02-01,0.5006299614906311
1999-02-02,0.4819743037223816
1999-02-03,0.5006299614906311
1999-02-04,0.4864612817764282
1999-02-05,0.4859890639781952
1999-02-08,0.4585956037044525
1999-02-09,0.45765095949172974
1999-02-10,0.46284621953964233
1999-02-11,0.4656805694103241
1999-02-12,0.46142929792404175
1999-02-15,0.45576193928718567
1999-02-16,0.4486774802207947
1999-02-17,0.4498584270477295
1999-02-18,0.4630826711654663
1999-02-19,0.47229263186454773
1999-02-22,0.46261027455329895
1999-02-23,0.4489138424396515
1999-02-24,0.45954033732414246
1999-02-25,0.46520760655403137
1999-02-26,0.46804186701774597
1999-03-01,0.46520760655403137
1999-03-02,0.46520760655403137
1999-03-03,0.5025191307067871
1999-03-04,0.5313287377357483
1999-03-05,0.5617917776107788
1999-03-08,0.5407745838165283
1999-03-09,0.5053528547286987
1999-03-10,0.47229263186454773
1999-03-11,0.4604848623275757
1999-03-12,0.47229263186454773
1999-03-15,0.46520760655403137
1999-03-16,0.4534004032611847
1999-03-17,0.4616657793521881
1999-03-18,0.49850448966026306
1999-03-19,0.47843241691589355
1999-03-22,0.4763067662715912
1999-03-23,0.4675695598125458
1999-03-24,0.4725283682346344
1999-03-25,0.46780553460121155
1999-03-26,0.46119335293769836
1999-03-29,0.46119335293769836
1999-03-30,0.44017645716667175
1999-03-31,0.46119335293769836
1999-04-01,0.46520760655403137
1999-04-02,0.46520760655403137
1999-04-05,0.4604848623275757
1999-04-06,0.4545814096927643
1999-04-07,0.4581232964992523
1999-04-08,0.4581232964992523
1999-04-09,0.4574151933193207
1999-04-12,0.44395458698272705
1999-04-13,0.47701552510261536
1999-04-14,0.47701552510261536
1999-04-15,0.44938626885414124
1999-04-16,0.48409977555274963
1999-04-19,0.4510389268398285
1999-04-20,0.44655245542526245
1999-04-21,0.4467884302139282
1999-04-22,0.4392317831516266
1999-04-23,0.43687039613723755
1999-04-26,0.401920884847641
1999-04-27,0.401920884847641
1999-04-28,0.41089439392089844
1999-04-29,0.4156172275543213
1999-04-30,0.41656187176704407
1999-05-03,0.40735191106796265
1999-05-04,0.40924108028411865
1999-05-05,0.4415932297706604
1999-05-06,0.4467884302139282
1999-05-07,0.44820520281791687
1999-05-10,0.4425378143787384
1999-05-11,0.44395458698272705
1999-05-12,0.4415932297706604
1999-05-13,0.4486774802207947
1999-05-14,0.4635547995567322
