Date,ADANIENSOL
2015-11-19,34.54999923706055
2015-11-20,36.150001525878906
2015-11-23,39.0
2015-11-24,38.650001525878906
2015-11-26,38.54999923706055
2015-11-27,39.29999923706055
2015-11-30,38.599998474121094
2015-12-01,37.900001525878906
2015-12-02,38.5
2015-12-03,37.54999923706055
2015-12-04,37.400001525878906
2015-12-07,36.650001525878906
2015-12-08,34.650001525878906
2015-12-09,33.54999923706055
2015-12-10,35.25
2015-12-11,35.25
2015-12-14,37.75
2015-12-15,38.20000076293945
2015-12-16,37.400001525878906
2015-12-17,38.04999923706055
2015-12-18,36.099998474121094
2015-12-21,36.54999923706055
2015-12-22,36.95000076293945
2015-12-23,36.150001525878906
2015-12-24,36.79999923706055
2015-12-28,36.79999923706055
2015-12-29,35.900001525878906
2015-12-30,36.45000076293945
2015-12-31,36.900001525878906
2016-01-01,41.04999923706055
2016-01-04,38.650001525878906
2016-01-05,38.79999923706055
2016-01-06,38.349998474121094
2016-01-07,37.150001525878906
2016-01-08,37.599998474121094
2016-01-11,37.29999923706055
2016-01-12,36.29999923706055
2016-01-13,35.54999923706055
2016-01-14,35.75
2016-01-15,34.349998474121094
2016-01-18,31.950000762939453
2016-01-19,33.650001525878906
2016-01-20,31.149999618530273
2016-01-21,32.0
2016-01-22,33.0
2016-01-25,33.75
2016-01-27,34.04999923706055
2016-01-28,36.20000076293945
2016-01-29,36.75
2016-02-01,39.099998474121094
2016-02-02,34.29999923706055
2016-02-03,32.45000076293945
2016-02-04,32.349998474121094
2016-02-05,33.25
2016-02-08,33.04999923706055
2016-02-09,32.79999923706055
2016-02-10,31.899999618530273
2016-02-11,29.649999618530273
2016-02-12,28.75
2016-02-15,30.450000762939453
2016-02-16,30.25
2016-02-17,30.549999237060547
2016-02-18,30.5
2016-02-19,30.75
2016-02-22,30.549999237060547
2016-02-23,29.950000762939453
2016-02-24,29.149999618530273
2016-02-25,28.5
2016-02-26,28.25
2016-02-29,26.549999237060547
2016-03-01,29.149999618530273
2016-03-02,30.5
2016-03-03,32.04999923706055
2016-03-04,31.100000381469727
2016-03-08,30.799999237060547
2016-03-09,31.049999237060547
2016-03-10,30.600000381469727
2016-03-11,30.700000762939453
2016-03-14,31.399999618530273
2016-03-15,31.649999618530273
2016-03-16,31.899999618530273
2016-03-17,32.0
2016-03-18,33.95000076293945
2016-03-21,33.79999923706055
2016-03-22,34.45000076293945
2016-03-23,34.150001525878906
2016-03-28,32.20000076293945
2016-03-29,33.04999923706055
2016-03-30,34.75
2016-03-31,34.349998474121094
2016-04-01,35.04999923706055
2016-04-04,35.900001525878906
2016-04-05,34.20000076293945
2016-04-06,34.150001525878906
2016-04-07,33.29999923706055
2016-04-08,33.400001525878906
2016-04-11,33.70000076293945
2016-04-12,33.79999923706055
2016-04-13,34.70000076293945
2016-04-18,34.54999923706055
2016-04-20,34.349998474121094
2016-04-21,33.45000076293945
2016-04-22,33.349998474121094
2016-04-25,33.099998474121094
2016-04-26,32.95000076293945
2016-04-27,32.25
2016-04-28,32.25
2016-04-29,31.600000381469727
2016-05-02,31.350000381469727
2016-05-03,32.45000076293945
2016-05-04,31.350000381469727
2016-05-05,30.549999237060547
2016-05-06,30.149999618530273
2016-05-09,30.350000381469727
2016-05-10,29.850000381469727
2016-05-11,29.600000381469727
2016-05-12,29.899999618530273
2016-05-13,29.5
2016-05-16,29.950000762939453
2016-05-17,29.649999618530273
2016-05-18,29.700000762939453
2016-05-19,28.899999618530273
2016-05-20,28.649999618530273
2016-05-23,29.850000381469727
2016-05-24,29.600000381469727
2016-05-25,29.950000762939453
2016-05-26,30.649999618530273
2016-05-27,30.549999237060547
2016-05-30,31.299999237060547
2016-05-31,31.899999618530273
2016-06-01,32.04999923706055
2016-06-02,32.20000076293945
2016-06-03,31.75
2016-06-06,31.600000381469727
2016-06-07,32.150001525878906
2016-06-08,32.54999923706055
2016-06-09,33.349998474121094
2016-06-10,33.45000076293945
2016-06-13,33.04999923706055
2016-06-14,33.95000076293945
2016-06-15,34.349998474121094
2016-06-16,33.900001525878906
2016-06-17,34.54999923706055
2016-06-20,34.75
2016-06-21,34.650001525878906
2016-06-22,33.70000076293945
2016-06-23,34.900001525878906
2016-06-24,35.099998474121094
2016-06-27,35.54999923706055
2016-06-28,36.400001525878906
2016-06-29,38.849998474121094
2016-06-30,38.70000076293945
2016-07-01,39.150001525878906
2016-07-04,38.70000076293945
2016-07-05,37.650001525878906
2016-07-07,37.45000076293945
2016-07-08,38.29999923706055
2016-07-11,38.650001525878906
2016-07-12,38.400001525878906
2016-07-13,37.54999923706055
2016-07-14,37.0
2016-07-15,36.75
2016-07-18,36.349998474121094
2016-07-19,36.599998474121094
2016-07-20,37.54999923706055
2016-07-21,37.400001525878906
2016-07-22,37.849998474121094
2016-07-25,38.54999923706055
2016-07-26,40.04999923706055
2016-07-27,40.20000076293945
2016-07-28,38.95000076293945
2016-07-29,39.20000076293945
2016-08-01,38.70000076293945
2016-08-02,38.099998474121094
2016-08-03,37.79999923706055
2016-08-04,37.70000076293945
2016-08-05,40.29999923706055
2016-08-08,40.70000076293945
2016-08-09,39.70000076293945
2016-08-10,37.95000076293945
2016-08-11,37.70000076293945
2016-08-12,37.900001525878906
2016-08-16,38.45000076293945
2016-08-17,38.849998474121094
2016-08-18,38.04999923706055
2016-08-19,38.650001525878906
2016-08-22,38.04999923706055
2016-08-23,38.400001525878906
2016-08-24,39.349998474121094
2016-08-25,40.0
2016-08-26,39.29999923706055
2016-08-29,40.04999923706055
2016-08-30,40.150001525878906
2016-08-31,39.75
2016-09-01,38.95000076293945
2016-09-02,39.20000076293945
2016-09-06,39.70000076293945
2016-09-07,39.75
2016-09-08,40.400001525878906
2016-09-09,41.099998474121094
2016-09-12,39.650001525878906
2016-09-14,39.650001525878906
2016-09-15,39.04999923706055
2016-09-16,41.25
2016-09-19,41.5
2016-09-20,40.599998474121094
2016-09-21,40.70000076293945
2016-09-22,40.45000076293945
2016-09-23,40.0
2016-09-26,39.849998474121094
2016-09-27,39.45000076293945
2016-09-28,40.04999923706055
2016-09-29,37.79999923706055
2016-09-30,38.150001525878906
2016-10-03,39.25
2016-10-04,40.04999923706055
2016-10-05,43.099998474121094
2016-10-06,42.099998474121094
2016-10-07,41.54999923706055
2016-10-10,42.45000076293945
2016-10-13,41.20000076293945
2016-10-14,42.900001525878906
2016-10-17,43.79999923706055
2016-10-18,43.79999923706055
2016-10-19,43.349998474121094
2016-10-20,43.650001525878906
2016-10-21,43.650001525878906
2016-10-24,44.04999923706055
2016-10-25,43.45000076293945
2016-10-26,43.20000076293945
2016-10-27,43.20000076293945
2016-10-28,45.25
2016-11-01,46.79999923706055
2016-11-02,45.29999923706055
2016-11-03,45.70000076293945
2016-11-04,45.54999923706055
2016-11-07,46.150001525878906
2016-11-08,46.099998474121094
2016-11-09,45.150001525878906
2016-11-10,45.75
2016-11-11,45.0
2016-11-15,44.04999923706055
2016-11-16,44.099998474121094
2016-11-17,44.099998474121094
2016-11-18,44.79999923706055
2016-11-21,45.900001525878906
2016-11-22,46.79999923706055
2016-11-23,56.150001525878906
2016-11-24,57.45000076293945
2016-11-25,64.75
2016-11-28,62.04999923706055
2016-11-29,61.599998474121094
2016-11-30,58.25
2016-12-01,56.20000076293945
2016-12-02,55.349998474121094
2016-12-05,55.20000076293945
2016-12-06,60.650001525878906
2016-12-07,58.900001525878906
2016-12-08,59.650001525878906
2016-12-09,58.900001525878906
2016-12-12,56.75
2016-12-13,56.349998474121094
2016-12-14,53.79999923706055
2016-12-15,54.400001525878906
2016-12-16,54.54999923706055
2016-12-19,53.599998474121094
2016-12-20,55.099998474121094
2016-12-21,55.04999923706055
2016-12-22,54.650001525878906
2016-12-23,53.5
2016-12-26,51.70000076293945
2016-12-27,55.0
2016-12-28,55.70000076293945
2016-12-29,56.099998474121094
2016-12-30,56.75
2017-01-02,57.099998474121094
2017-01-03,56.650001525878906
2017-01-04,57.900001525878906
2017-01-05,58.349998474121094
2017-01-06,57.150001525878906
2017-01-09,59.349998474121094
2017-01-10,59.150001525878906
2017-01-11,60.25
2017-01-12,58.900001525878906
2017-01-13,58.79999923706055
2017-01-16,58.75
2017-01-17,62.400001525878906
2017-01-18,63.95000076293945
2017-01-19,64.19999694824219
2017-01-20,62.099998474121094
2017-01-23,63.79999923706055
2017-01-24,63.45000076293945
2017-01-25,63.25
2017-01-27,66.6500015258789
2017-01-30,66.8499984741211
2017-01-31,63.25
2017-02-01,64.94999694824219
2017-02-02,65.80000305175781
2017-02-03,65.69999694824219
2017-02-06,65.94999694824219
2017-02-07,65.44999694824219
2017-02-08,66.05000305175781
2017-02-09,66.69999694824219
2017-02-10,68.30000305175781
2017-02-13,66.9000015258789
2017-02-14,65.55000305175781
2017-02-15,63.45000076293945
2017-02-16,63.5
2017-02-17,64.1500015258789
2017-02-20,64.25
2017-02-21,63.599998474121094
2017-02-22,62.29999923706055
2017-02-23,62.79999923706055
2017-02-27,61.650001525878906
2017-02-28,61.79999923706055
2017-03-01,64.25
2017-03-02,62.900001525878906
2017-03-03,62.54999923706055
2017-03-06,62.349998474121094
2017-03-07,63.400001525878906
2017-03-08,61.650001525878906
2017-03-09,62.29999923706055
2017-03-10,62.099998474121094
2017-03-14,63.0
2017-03-15,66.05000305175781
2017-03-16,65.4000015258789
2017-03-17,63.849998474121094
2017-03-20,65.25
2017-03-21,64.3499984741211
2017-03-22,62.650001525878906
2017-03-23,63.0
2017-03-24,63.900001525878906
2017-03-27,63.0
2017-03-28,62.599998474121094
2017-03-29,64.0
2017-03-30,65.0
2017-03-31,64.1500015258789
2017-04-03,68.0999984741211
2017-04-05,71.5
2017-04-06,76.5
2017-04-07,81.3499984741211
2017-04-10,93.94999694824219
2017-04-11,84.5999984741211
2017-04-12,76.25
2017-04-13,79.19999694824219
2017-04-17,83.1500015258789
2017-04-18,84.9000015258789
2017-04-19,86.1500015258789
2017-04-20,85.0
2017-04-21,85.0999984741211
2017-04-24,85.6500015258789
2017-04-25,84.5999984741211
2017-04-26,79.5999984741211
2017-04-27,78.25
2017-04-28,77.6500015258789
2017-05-02,75.1500015258789
2017-05-03,72.9000015258789
2017-05-04,75.5
2017-05-05,72.55000305175781
2017-05-08,72.5999984741211
2017-05-09,73.80000305175781
2017-05-10,75.80000305175781
2017-05-11,83.3499984741211
2017-05-12,89.9000015258789
2017-05-15,95.4000015258789
2017-05-16,100.1500015258789
2017-05-17,102.1500015258789
2017-05-18,101.80000305175781
2017-05-19,105.3499984741211
2017-05-22,107.9000015258789
2017-05-23,104.44999694824219
2017-05-24,105.5
2017-05-25,109.6500015258789
2017-05-26,115.0999984741211
2017-05-29,110.4000015258789
2017-05-30,115.30000305175781
2017-05-31,121.0
2017-06-01,127.05000305175781
2017-06-02,133.39999389648438
2017-06-05,132.1999969482422
2017-06-06,126.0999984741211
2017-06-07,119.80000305175781
2017-06-08,113.8499984741211
2017-06-09,114.80000305175781
2017-06-12,111.8499984741211
2017-06-13,111.25
2017-06-14,113.0
2017-06-15,116.5
2017-06-16,117.9000015258789
2017-06-19,116.6500015258789
2017-06-20,118.6500015258789
2017-06-21,119.9000015258789
2017-06-22,119.19999694824219
2017-06-23,119.0
2017-06-27,124.05000305175781
2017-06-28,123.25
2017-06-29,124.0
2017-06-30,124.05000305175781
2017-07-03,126.5
2017-07-04,127.5
2017-07-05,127.5
2017-07-06,129.0
2017-07-07,128.60000610351562
2017-07-10,128.5
2017-07-11,127.55000305175781
2017-07-12,125.94999694824219
2017-07-13,125.5999984741211
2017-07-14,125.6500015258789
2017-07-17,125.5999984741211
2017-07-18,124.5999984741211
2017-07-19,124.9000015258789
2017-07-20,123.3499984741211
2017-07-21,129.5
2017-07-24,131.60000610351562
2017-07-25,127.94999694824219
2017-07-26,128.5
2017-07-27,127.4000015258789
2017-07-28,126.30000305175781
2017-07-31,125.05000305175781
2017-08-01,125.80000305175781
2017-08-02,126.94999694824219
2017-08-03,124.4000015258789
2017-08-04,123.80000305175781
2017-08-07,127.75
2017-08-08,126.1500015258789
2017-08-09,122.80000305175781
2017-08-10,116.9000015258789
2017-08-11,107.8499984741211
2017-08-14,109.8499984741211
2017-08-16,109.94999694824219
2017-08-17,111.44999694824219
2017-08-18,110.30000305175781
2017-08-21,107.0
2017-08-22,108.05000305175781
2017-08-23,109.05000305175781
2017-08-24,108.8499984741211
2017-08-28,118.0999984741211
2017-08-29,117.69999694824219
2017-08-30,124.5
2017-08-31,127.05000305175781
2017-09-01,127.69999694824219
2017-09-04,123.44999694824219
2017-09-05,126.25
2017-09-06,128.25
2017-09-07,129.64999389648438
2017-09-08,132.14999389648438
2017-09-11,134.5
2017-09-12,147.9499969482422
2017-09-13,146.9499969482422
2017-09-14,147.4499969482422
2017-09-15,142.64999389648438
2017-09-18,139.39999389648438
2017-09-19,137.14999389648438
2017-09-20,135.4499969482422
2017-09-21,132.35000610351562
2017-09-22,128.60000610351562
2017-09-25,127.25
2017-09-26,133.75
2017-09-27,135.5
2017-09-28,146.8000030517578
2017-09-29,152.8000030517578
2017-10-03,158.60000610351562
2017-10-04,165.14999389648438
2017-10-05,167.3000030517578
2017-10-06,169.89999389648438
2017-10-09,175.60000610351562
2017-10-10,193.14999389648438
2017-10-11,203.0500030517578
2017-10-12,213.1999969482422
2017-10-13,218.1999969482422
2017-10-16,219.0
2017-10-17,229.10000610351562
2017-10-18,229.6999969482422
2017-10-19,226.64999389648438
2017-10-23,228.89999389648438
2017-10-24,230.5500030517578
2017-10-25,231.75
2017-10-26,230.8000030517578
2017-10-27,230.39999389648438
2017-10-30,218.89999389648438
2017-10-31,208.0
2017-11-01,204.5500030517578
2017-11-02,209.3000030517578
2017-11-03,203.64999389648438
2017-11-06,201.39999389648438
2017-11-07,199.89999389648438
2017-11-08,197.5500030517578
2017-11-09,196.0
2017-11-10,205.0
2017-11-13,215.25
2017-11-14,208.0500030517578
2017-11-15,198.4499969482422
2017-11-16,206.14999389648438
2017-11-17,211.14999389648438
2017-11-20,211.0500030517578
2017-11-21,206.0
2017-11-22,205.75
2017-11-23,205.3000030517578
2017-11-24,201.6999969482422
2017-11-27,196.25
2017-11-28,193.64999389648438
2017-11-29,190.8000030517578
2017-11-30,183.6999969482422
2017-12-01,174.5500030517578
2017-12-04,182.9499969482422
2017-12-05,191.5500030517578
2017-12-06,194.75
2017-12-07,195.5500030517578
2017-12-08,195.3000030517578
2017-12-11,195.85000610351562
2017-12-12,193.89999389648438
2017-12-13,192.0
2017-12-14,192.25
2017-12-15,203.4499969482422
2017-12-18,203.4499969482422
2017-12-19,203.85000610351562
2017-12-20,205.5
2017-12-21,225.85000610351562
2017-12-22,235.8000030517578
2017-12-26,227.0500030517578
2017-12-27,223.85000610351562
2017-12-28,222.1999969482422
2017-12-29,224.14999389648438
2018-01-01,219.6999969482422
2018-01-02,210.5
2018-01-03,212.0
2018-01-04,212.60000610351562
2018-01-05,209.64999389648438
2018-01-08,210.9499969482422
2018-01-09,212.10000610351562
2018-01-10,214.14999389648438
2018-01-11,218.25
2018-01-12,220.35000610351562
2018-01-15,223.85000610351562
2018-01-16,223.89999389648438
2018-01-17,231.10000610351562
2018-01-18,227.75
2018-01-19,228.35000610351562
2018-01-22,227.3000030517578
2018-01-23,222.85000610351562
2018-01-24,219.75
2018-01-25,216.4499969482422
2018-01-29,212.8000030517578
2018-01-30,209.14999389648438
2018-01-31,208.89999389648438
2018-02-01,207.3000030517578
2018-02-02,193.8000030517578
2018-02-05,194.39999389648438
2018-02-06,190.64999389648438
2018-02-07,193.35000610351562
2018-02-08,197.5500030517578
2018-02-09,205.0
2018-02-12,210.5
2018-02-14,212.0
2018-02-15,209.35000610351562
2018-02-16,203.8000030517578
2018-02-19,195.8000030517578
2018-02-20,197.10000610351562
2018-02-21,203.4499969482422
2018-02-22,208.0500030517578
2018-02-23,209.39999389648438
2018-02-26,208.4499969482422
2018-02-27,203.89999389648438
2018-02-28,203.0
2018-03-01,204.1999969482422
2018-03-05,202.0500030517578
2018-03-06,194.64999389648438
2018-03-07,180.5500030517578
2018-03-08,177.5
2018-03-09,182.75
2018-03-12,185.3000030517578
2018-03-13,184.39999389648438
2018-03-14,184.0500030517578
2018-03-15,183.5
2018-03-16,190.85000610351562
2018-03-19,186.75
2018-03-20,194.5
2018-03-21,198.8000030517578
2018-03-22,200.75
2018-03-23,191.60000610351562
2018-03-26,194.6999969482422
2018-03-27,190.14999389648438
2018-03-28,193.6999969482422
2018-04-02,193.60000610351562
2018-04-03,191.35000610351562
2018-04-04,182.8000030517578
2018-04-05,183.39999389648438
2018-04-06,178.85000610351562
2018-04-09,178.35000610351562
2018-04-10,182.10000610351562
2018-04-11,178.75
2018-04-12,177.0500030517578
2018-04-13,176.5500030517578
2018-04-16,176.8000030517578
2018-04-17,175.35000610351562
2018-04-18,174.0
2018-04-19,173.5
2018-04-20,172.35000610351562
2018-04-23,170.6999969482422
2018-04-24,168.35000610351562
2018-04-25,168.0
2018-04-26,168.0500030517578
2018-04-27,169.5500030517578
2018-04-30,168.60000610351562
2018-05-02,167.10000610351562
2018-05-03,166.0500030517578
2018-05-04,164.8000030517578
2018-05-07,165.64999389648438
2018-05-08,165.85000610351562
2018-05-09,164.25
2018-05-10,168.64999389648438
2018-05-11,164.8000030517578
2018-05-14,158.8000030517578
2018-05-15,142.1999969482422
2018-05-16,130.0500030517578
2018-05-17,131.6999969482422
2018-05-18,128.14999389648438
2018-05-21,125.30000305175781
2018-05-22,123.75
2018-05-23,120.4000015258789
2018-05-24,124.69999694824219
2018-05-25,129.39999389648438
2018-05-28,138.9499969482422
2018-05-29,140.0500030517578
2018-05-30,136.3000030517578
2018-05-31,136.0500030517578
2018-06-01,135.0
2018-06-04,135.0
2018-06-05,129.25
2018-06-06,132.14999389648438
2018-06-07,139.14999389648438
2018-06-08,137.85000610351562
2018-06-11,142.9499969482422
2018-06-12,144.5500030517578
2018-06-13,142.8000030517578
2018-06-14,144.8000030517578
2018-06-15,149.14999389648438
2018-06-18,151.25
2018-06-19,152.39999389648438
2018-06-20,152.10000610351562
2018-06-21,155.1999969482422
2018-06-22,164.0
2018-06-25,168.1999969482422
2018-06-26,163.25
2018-06-27,151.9499969482422
2018-06-28,146.5500030517578
2018-06-29,156.14999389648438
2018-07-02,154.75
2018-07-03,153.64999389648438
2018-07-04,156.85000610351562
2018-07-05,159.10000610351562
2018-07-06,160.3000030517578
2018-07-09,161.5500030517578
2018-07-10,160.39999389648438
2018-07-11,163.6999969482422
2018-07-12,166.25
2018-07-13,160.85000610351562
2018-07-16,153.9499969482422
2018-07-17,156.4499969482422
2018-07-18,149.5500030517578
2018-07-19,149.1999969482422
2018-07-20,150.39999389648438
2018-07-23,160.75
2018-07-24,178.3000030517578
2018-07-25,172.89999389648438
2018-07-26,166.9499969482422
2018-07-27,168.1999969482422
2018-07-30,172.64999389648438
2018-07-31,169.85000610351562
2018-08-01,167.39999389648438
2018-08-02,166.4499969482422
2018-08-03,168.35000610351562
2018-08-06,170.9499969482422
2018-08-07,176.0500030517578
2018-08-08,172.10000610351562
2018-08-09,168.4499969482422
2018-08-10,163.9499969482422
2018-08-13,161.35000610351562
2018-08-14,165.5500030517578
2018-08-16,164.1999969482422
2018-08-17,167.60000610351562
2018-08-20,168.3000030517578
2018-08-21,169.89999389648438
2018-08-23,171.0500030517578
2018-08-24,170.0
2018-08-27,203.85000610351562
2018-08-28,233.39999389648438
2018-08-29,233.3000030517578
2018-08-30,230.4499969482422
2018-08-31,228.89999389648438
2018-09-03,217.9499969482422
2018-09-04,210.39999389648438
2018-09-05,200.89999389648438
2018-09-06,199.4499969482422
2018-09-07,197.14999389648438
2018-09-10,191.64999389648438
2018-09-11,184.75
2018-09-12,181.5500030517578
2018-09-14,185.6999969482422
2018-09-17,186.25
2018-09-18,182.9499969482422
2018-09-19,178.4499969482422
2018-09-21,182.89999389648438
2018-09-24,178.89999389648438
2018-09-25,172.25
2018-09-26,172.4499969482422
2018-09-27,168.8000030517578
2018-09-28,160.39999389648438
2018-10-01,158.3000030517578
2018-10-03,154.85000610351562
2018-10-04,149.75
2018-10-05,148.89999389648438
2018-10-08,147.9499969482422
2018-10-09,148.4499969482422
2018-10-10,152.5500030517578
2018-10-11,148.89999389648438
2018-10-12,156.3000030517578
2018-10-15,161.10000610351562
2018-10-16,163.6999969482422
2018-10-17,163.10000610351562
2018-10-19,160.0500030517578
2018-10-22,158.60000610351562
2018-10-23,159.1999969482422
2018-10-24,159.8000030517578
2018-10-25,155.8000030517578
2018-10-26,155.64999389648438
2018-10-29,163.39999389648438
2018-10-30,162.60000610351562
2018-10-31,166.4499969482422
2018-11-01,176.60000610351562
2018-11-02,178.9499969482422
2018-11-05,182.25
2018-11-06,178.60000610351562
2018-11-07,179.1999969482422
2018-11-09,176.3000030517578
2018-11-12,171.75
2018-11-13,173.10000610351562
2018-11-14,190.39999389648438
2018-11-15,209.3000030517578
2018-11-16,216.0
2018-11-19,232.5
2018-11-20,237.14999389648438
2018-11-21,237.75
2018-11-22,235.14999389648438
2018-11-26,239.5
2018-11-27,250.9499969482422
2018-11-28,239.1999969482422
2018-11-29,227.3000030517578
2018-11-30,225.10000610351562
2018-12-03,218.4499969482422
2018-12-04,218.8000030517578
2018-12-05,218.0
2018-12-06,216.35000610351562
2018-12-07,217.8000030517578
2018-12-10,209.10000610351562
2018-12-11,209.60000610351562
2018-12-12,216.35000610351562
2018-12-13,220.89999389648438
2018-12-14,219.0
2018-12-17,216.1999969482422
2018-12-18,218.0
2018-12-19,219.39999389648438
2018-12-20,215.75
2018-12-21,208.35000610351562
2018-12-24,200.0500030517578
2018-12-26,198.1999969482422
2018-12-27,196.14999389648438
2018-12-28,197.0500030517578
2018-12-31,198.39999389648438
2019-01-01,200.5
2019-01-02,200.5500030517578
2019-01-03,201.14999389648438
2019-01-04,200.10000610351562
2019-01-07,199.8000030517578
2019-01-08,205.9499969482422
2019-01-09,207.4499969482422
2019-01-10,215.85000610351562
2019-01-11,221.39999389648438
2019-01-14,222.8000030517578
2019-01-15,219.6999969482422
2019-01-16,226.39999389648438
2019-01-17,220.35000610351562
2019-01-18,216.0
2019-01-21,217.1999969482422
2019-01-22,209.14999389648438
2019-01-23,207.60000610351562
2019-01-24,202.9499969482422
2019-01-25,207.89999389648438
2019-01-28,210.1999969482422
2019-01-29,213.9499969482422
2019-01-30,213.89999389648438
2019-01-31,213.39999389648438
2019-02-01,215.14999389648438
2019-02-04,215.39999389648438
2019-02-05,214.6999969482422
2019-02-06,216.1999969482422
2019-02-07,215.1999969482422
2019-02-08,215.39999389648438
2019-02-11,215.3000030517578
2019-02-12,211.5500030517578
2019-02-14,214.6999969482422
2019-02-15,214.39999389648438
2019-02-18,219.0500030517578
2019-02-19,218.89999389648438
2019-02-20,216.8000030517578
2019-02-21,212.39999389648438
2019-02-22,213.4499969482422
2019-02-25,210.3000030517578
2019-02-26,196.1999969482422
2019-02-27,195.25
2019-02-28,203.85000610351562
2019-03-01,204.75
2019-03-05,209.5500030517578
2019-03-06,208.25
2019-03-07,204.64999389648438
2019-03-08,206.8000030517578
2019-03-11,210.14999389648438
2019-03-12,214.9499969482422
2019-03-13,213.10000610351562
2019-03-14,206.60000610351562
2019-03-15,235.1999969482422
2019-03-18,225.3000030517578
2019-03-19,223.5
2019-03-20,225.14999389648438
2019-03-22,224.64999389648438
2019-03-25,215.75
2019-03-26,216.9499969482422
2019-03-27,212.0
2019-03-28,217.75
2019-04-01,220.14999389648438
2019-04-02,222.39999389648438
2019-04-03,218.39999389648438
2019-04-04,221.8000030517578
2019-04-05,219.6999969482422
2019-04-08,218.89999389648438
2019-04-09,222.85000610351562
2019-04-10,216.8000030517578
2019-04-11,218.0
2019-04-12,221.4499969482422
2019-04-15,222.60000610351562
2019-04-16,230.10000610351562
2019-04-18,224.35000610351562
2019-04-22,220.9499969482422
2019-04-23,217.5
2019-04-24,219.75
2019-04-25,220.60000610351562
2019-04-26,218.1999969482422
2019-04-30,219.0500030517578
2019-05-02,216.89999389648438
2019-05-03,216.39999389648438
2019-05-06,214.9499969482422
2019-05-07,211.10000610351562
2019-05-08,206.0
2019-05-09,205.5
2019-05-10,208.25
2019-05-13,207.64999389648438
2019-05-14,211.60000610351562
2019-05-15,210.6999969482422
2019-05-16,207.75
2019-05-17,205.39999389648438
2019-05-20,224.0
2019-05-21,225.8000030517578
2019-05-22,228.6999969482422
2019-05-23,225.75
2019-05-24,227.5
2019-05-27,222.60000610351562
2019-05-28,241.5500030517578
2019-05-29,236.6999969482422
2019-05-30,233.75
2019-05-31,235.89999389648438
2019-06-03,235.6999969482422
2019-06-04,231.8000030517578
2019-06-06,228.0500030517578
2019-06-07,222.60000610351562
2019-06-10,224.9499969482422
2019-06-11,228.5
2019-06-12,222.9499969482422
2019-06-13,234.5
2019-06-14,233.1999969482422
2019-06-17,229.25
2019-06-18,226.4499969482422
2019-06-19,211.35000610351562
2019-06-20,211.25
2019-06-21,225.14999389648438
2019-06-24,224.85000610351562
2019-06-25,222.0
2019-06-26,223.35000610351562
2019-06-27,221.1999969482422
2019-06-28,224.14999389648438
2019-07-01,223.8000030517578
2019-07-02,236.1999969482422
2019-07-03,232.3000030517578
2019-07-04,228.9499969482422
2019-07-05,225.25
2019-07-08,222.75
2019-07-09,221.8000030517578
2019-07-10,224.64999389648438
2019-07-11,224.9499969482422
2019-07-12,222.8000030517578
2019-07-15,222.0500030517578
2019-07-16,222.1999969482422
2019-07-17,221.8000030517578
2019-07-18,214.0
2019-07-19,210.35000610351562
2019-07-22,214.9499969482422
2019-07-23,214.0500030517578
