Date,PTC
2004-09-06,21.690486907958984
2004-09-07,21.25210952758789
2004-09-08,21.576128005981445
2004-09-09,21.404584884643555
2004-09-10,21.46176528930664
2004-09-13,21.233043670654297
2004-09-14,20.794662475585938
2004-09-15,21.404584884643555
2004-09-16,21.46176528930664
2004-09-17,21.25210952758789
2004-09-20,21.09962272644043
2004-09-21,21.633310317993164
2004-09-22,21.709548950195312
2004-09-23,21.366470336914062
2004-09-24,21.271163940429688
2004-09-27,21.233043670654297
2004-09-28,21.823909759521484
2004-09-29,21.67143440246582
2004-09-30,21.59518814086914
2004-10-01,21.652368545532227
2004-10-04,21.862035751342773
2004-10-05,21.690486907958984
2004-10-06,22.14793586730957
2004-10-07,22.452896118164062
2004-10-08,22.37665367126465
2004-10-11,21.690486907958984
2004-10-12,21.194923400878906
2004-10-14,21.09962272644043
2004-10-15,21.04244613647461
2004-10-18,20.92807960510254
2004-10-19,21.023386001586914
2004-10-20,20.87090301513672
2004-10-21,20.92807960510254
2004-10-22,20.92807960510254
2004-10-25,20.14661407470703
2004-10-26,20.01319694519043
2004-10-27,20.413461685180664
2004-10-28,19.631988525390625
2004-10-29,20.01319694519043
2004-11-01,20.375337600708008
2004-11-02,20.375337600708008
2004-11-03,20.775602340698242
2004-11-04,21.004323959350586
2004-11-05,20.20379638671875
2004-11-08,19.936952590942383
2004-11-09,19.517623901367188
2004-11-10,19.536685943603516
2004-11-11,19.593870162963867
2004-11-12,19.689170837402344
2004-11-15,19.689170837402344
2004-11-16,19.365144729614258
2004-11-17,19.30797004699707
2004-11-18,19.30797004699707
2004-11-19,19.136425018310547
2004-11-22,18.869579315185547
2004-11-23,19.174543380737305
2004-11-24,18.964885711669922
2004-11-25,19.0601863861084
2004-11-26,19.0601863861084
2004-11-29,19.15548324584961
2004-11-30,19.689170837402344
2004-12-01,19.651050567626953
2004-12-02,19.917898178100586
2004-12-03,19.631988525390625
2004-12-06,19.689170837402344
2004-12-07,19.70822525024414
2004-12-08,19.517623901367188
2004-12-09,19.40326690673828
2004-12-10,19.25078582763672
2004-12-13,19.651050567626953
2004-12-14,20.01319694519043
2004-12-15,20.508758544921875
2004-12-16,20.584999084472656
2004-12-17,20.413461685180664
2004-12-20,20.756540298461914
2004-12-21,20.699359893798828
2004-12-22,20.260976791381836
2004-12-23,20.451580047607422
2004-12-24,20.527816772460938
2004-12-27,20.413461685180664
2004-12-28,20.527816772460938
2004-12-29,20.985260009765625
2004-12-30,20.584999084472656
2004-12-31,20.813722610473633
2005-01-03,22.35759925842285
2005-01-04,22.128877639770508
2005-01-05,20.64218521118164
2005-01-06,20.48969268798828
2005-01-07,20.87090301513672
2005-01-10,20.832782745361328
2005-01-11,22.471960067749023
2005-01-12,20.451580047607422
2005-01-13,21.137746810913086
2005-01-14,20.775602340698242
2005-01-17,20.661239624023438
2005-01-18,20.87090301513672
2005-01-19,20.20379638671875
2005-01-20,20.01319694519043
2005-01-24,19.765409469604492
2005-01-25,19.555749893188477
2005-01-27,20.01319694519043
2005-01-28,20.20379638671875
2005-01-31,20.394399642944336
2005-02-01,20.985260009765625
2005-02-02,21.25210952758789
2005-02-03,21.32834815979004
2005-02-04,20.947145462036133
2005-02-07,20.947145462036133
2005-02-08,20.87090301513672
2005-02-09,21.004323959350586
2005-02-10,21.34740447998047
2005-02-11,21.17586898803711
2005-02-14,20.92807960510254
2005-02-15,21.061506271362305
2005-02-16,20.623119354248047
2005-02-17,20.318157196044922
2005-02-18,20.222854614257812
2005-02-21,20.356273651123047
2005-02-22,20.5468807220459
2005-02-23,20.47064208984375
2005-02-24,20.394399642944336
2005-02-25,19.994129180908203
2005-02-28,20.14661407470703
2005-03-01,19.765409469604492
2005-03-02,19.975074768066406
2005-03-03,20.527816772460938
2005-03-04,20.413461685180664
2005-03-07,20.413461685180664
2005-03-08,20.5468807220459
2005-03-09,20.47064208984375
2005-03-10,21.061506271362305
2005-03-11,20.5468807220459
2005-03-14,20.16567611694336
2005-03-15,20.12755584716797
2005-03-16,19.879776000976562
2005-03-17,19.84165382385254
2005-03-18,19.765409469604492
2005-03-21,19.536685943603516
2005-03-22,18.75522232055664
2005-03-23,18.354963302612305
2005-03-24,18.01187515258789
2005-03-28,18.049999237060547
2005-03-29,16.7539005279541
2005-03-30,17.821271896362305
2005-03-31,18.33589744567871
2005-04-01,18.92676544189453
2005-04-04,18.69803810119629
2005-04-05,18.41213607788086
2005-04-06,18.33589744567871
2005-04-07,18.33589744567871
2005-04-08,18.33589744567871
2005-04-11,18.126235961914062
2005-04-12,18.22153663635254
2005-04-13,17.649730682373047
2005-04-15,17.706911087036133
2005-04-18,17.478191375732422
2005-04-19,17.325706481933594
2005-04-20,17.15416717529297
2005-04-21,17.401948928833008
2005-04-22,17.28758430480957
2005-04-25,17.3066463470459
2005-04-26,17.325706481933594
2005-04-27,16.467998504638672
2005-04-28,16.372697830200195
2005-04-29,15.991493225097656
2005-05-02,15.953375816345215
2005-05-03,15.858071327209473
2005-05-04,15.896196365356445
2005-05-05,15.953375816345215
2005-05-06,16.010555267333984
2005-05-09,15.93431568145752
2005-05-10,16.353641510009766
2005-05-11,16.849205017089844
2005-05-12,16.772964477539062
2005-05-13,16.601421356201172
2005-05-16,16.811084747314453
2005-05-17,16.772964477539062
2005-05-18,16.792020797729492
2005-05-19,16.86825942993164
2005-05-20,16.830142974853516
2005-05-23,17.0207462310791
2005-05-24,16.849205017089844
2005-05-25,16.963563919067383
2005-05-26,16.792020797729492
2005-05-27,16.772964477539062
2005-05-30,16.811084747314453
2005-05-31,16.906383514404297
2005-06-01,17.478191375732422
2005-06-02,17.13510513305664
2005-06-03,17.421009063720703
2005-06-06,17.72597312927246
2005-06-07,17.649730682373047
2005-06-08,17.764087677001953
2005-06-09,17.49724769592285
2005-06-10,17.28758430480957
2005-06-13,17.19228744506836
2005-06-14,17.116046905517578
2005-06-15,17.0207462310791
2005-06-16,16.830142974853516
2005-06-17,16.410818099975586
2005-06-20,16.20115852355957
2005-06-21,16.182098388671875
2005-06-22,16.067737579345703
2005-06-23,16.10585594177246
2005-06-24,16.715778350830078
2005-06-27,16.315519332885742
2005-06-28,16.048673629760742
2005-06-29,16.315519332885742
2005-06-30,16.239276885986328
2005-07-01,16.163034439086914
2005-07-04,16.44894027709961
2005-07-05,16.239276885986328
2005-07-06,16.39175796508789
2005-07-07,16.220216751098633
2005-07-08,16.124916076660156
2005-07-11,16.182098388671875
2005-07-12,16.163034439086914
2005-07-13,16.163034439086914
2005-07-14,16.811084747314453
2005-07-15,17.039806365966797
2005-07-18,17.09698486328125
2005-07-19,17.00168800354004
2005-07-20,17.49724769592285
2005-07-21,17.440067291259766
2005-07-22,17.28758430480957
2005-07-25,18.33589744567871
2005-07-26,18.640859603881836
2005-07-27,18.374011993408203
2005-07-28,18.374011993408203
2005-07-29,18.126235961914062
2005-08-01,18.278717041015625
2005-08-02,18.507436752319336
2005-08-03,18.01187515258789
2005-08-04,17.935632705688477
2005-08-05,17.72597312927246
2005-08-08,18.20247459411621
2005-08-09,17.821271896362305
2005-08-10,18.069049835205078
2005-08-11,18.431194305419922
2005-08-12,18.488380432128906
2005-08-16,18.354963302612305
2005-08-17,18.869579315185547
2005-08-18,18.659921646118164
2005-08-19,18.69803810119629
2005-08-22,18.69803810119629
2005-08-23,18.41213607788086
2005-08-24,17.9737548828125
2005-08-25,18.107173919677734
2005-08-26,18.33589744567871
2005-08-29,18.41213607788086
2005-08-30,18.77427864074707
2005-08-31,19.174543380737305
2005-09-01,19.136425018310547
2005-09-02,18.964885711669922
2005-09-05,18.736167907714844
2005-09-06,18.545564651489258
2005-09-08,18.812402725219727
2005-09-09,18.717103958129883
2005-09-12,19.117372512817383
2005-09-13,19.136425018310547
2005-09-14,18.77427864074707
2005-09-15,18.77427864074707
2005-09-16,19.09830665588379
2005-09-19,19.136425018310547
2005-09-20,18.98394203186035
2005-09-21,18.538400650024414
2005-09-22,17.802291870117188
2005-09-23,18.054119110107422
2005-09-26,18.383440017700195
2005-09-27,19.35200309753418
2005-09-28,20.223712921142578
2005-09-29,19.85565757751465
2005-09-30,19.526348114013672
2005-10-03,20.45616912841797
2005-10-04,20.35931396484375
2005-10-05,20.281822204589844
2005-10-06,20.39805793762207
2005-10-07,20.74673843383789
2005-10-10,20.959821701049805
2005-10-11,20.843599319458008
2005-10-13,20.688623428344727
2005-10-14,20.591768264770508
2005-10-17,20.30120086669922
2005-10-18,20.223712921142578
2005-10-19,18.519033432006836
2005-10-20,18.054119110107422
2005-10-21,18.267202377319336
2005-10-24,18.635257720947266
2005-10-25,18.674001693725586
2005-10-26,18.209087371826172
2005-10-27,18.13160514831543
2005-10-28,17.86040496826172
2005-10-31,17.82166290283203
2005-11-02,18.5771484375
2005-11-04,18.5771484375
2005-11-07,19.23577308654785
2005-11-08,19.02268409729004
2005-11-09,19.042062759399414
2005-11-10,20.0106258392334
2005-11-11,19.700687408447266
2005-11-14,19.526348114013672
2005-11-16,19.4488525390625
2005-11-17,20.107481002807617
2005-11-18,20.553022384643555
2005-11-21,20.204343795776367
2005-11-22,20.785484313964844
2005-11-23,20.7661075592041
2005-11-24,20.90171241760254
2005-11-25,20.649879455566406
2005-11-28,20.843599319458008
2005-11-29,20.998567581176758
2005-11-30,20.727367401123047
2005-12-01,21.463481903076172
2005-12-02,24.078615188598633
2005-12-05,22.896963119506836
2005-12-06,22.587020874023438
2005-12-07,22.955080032348633
2005-12-08,23.497472763061523
2005-12-09,23.2069034576416
2005-12-12,22.76136016845703
2005-12-13,21.676565170288086
2005-12-14,22.99382209777832
2005-12-15,22.664506912231445
2005-12-16,22.664506912231445
2005-12-19,22.877592086791992
2005-12-20,22.877592086791992
2005-12-21,22.780733108520508
2005-12-22,22.703245162963867
2005-12-23,22.91633415222168
2005-12-26,22.063993453979492
2005-12-27,22.606388092041016
2005-12-28,23.051931381225586
2005-12-29,23.303762435913086
2005-12-30,23.051931381225586
2006-01-02,23.38124656677246
2006-01-03,23.962385177612305
2006-01-04,23.92364501953125
2006-01-05,23.92364501953125
2006-01-06,23.594329833984375
2006-01-09,23.516845703125
2006-01-10,23.633073806762695
2006-01-12,23.826786041259766
2006-01-13,24.911582946777344
2006-01-16,24.175474166870117
2006-01-17,24.640384674072266
2006-01-18,23.88490104675293
2006-01-19,24.640384674072266
2006-01-20,24.233583450317383
2006-01-23,24.485416412353516
2006-01-24,24.621009826660156
2006-01-25,24.175474166870117
2006-01-27,24.059247970581055
2006-01-30,24.330442428588867
2006-01-31,23.98176383972168
2006-02-01,23.633073806762695
2006-02-02,23.013193130493164
2006-02-03,23.613704681396484
2006-02-06,23.788042068481445
2006-02-07,23.303762435913086
2006-02-08,23.11005210876465
2006-02-10,22.93570899963379
2006-02-13,23.090675354003906
2006-02-14,22.955080032348633
2006-02-15,23.361873626708984
2006-02-16,23.2650203704834
2006-02-17,22.741989135742188
2006-02-20,22.528907775878906
2006-02-21,22.76136016845703
2006-02-22,22.6451358795166
2006-02-23,22.587020874023438
2006-02-24,22.6451358795166
2006-02-27,22.91633415222168
2006-02-28,22.50953483581543
2006-03-01,22.025249481201172
2006-03-02,22.044620513916016
2006-03-03,23.303762435913086
2006-03-06,23.574960708618164
2006-03-07,23.090675354003906
2006-03-08,23.671815872192383
2006-03-09,23.633073806762695
2006-03-10,22.974451065063477
2006-03-13,23.051931381225586
2006-03-14,22.741989135742188
2006-03-16,22.54827308654785
2006-03-17,22.451425552368164
2006-03-20,22.141483306884766
2006-03-21,21.754053115844727
2006-03-22,22.393306732177734
2006-03-23,21.928390502929688
2006-03-24,22.528907775878906
2006-03-27,23.284393310546875
2006-03-28,22.23833465576172
2006-03-29,22.93570899963379
2006-03-30,22.896963119506836
2006-03-31,22.896963119506836
2006-04-03,22.858219146728516
2006-04-04,22.896963119506836
2006-04-05,22.955080032348633
2006-04-07,22.877592086791992
2006-04-10,22.91633415222168
2006-04-12,23.032556533813477
2006-04-13,22.567651748657227
2006-04-17,22.587020874023438
2006-04-18,22.43204689025879
2006-04-19,22.49016571044922
2006-04-20,23.55558967590332
2006-04-21,23.47809410095215
2006-04-24,23.361873626708984
2006-04-25,22.49016571044922
2006-04-26,22.54827308654785
2006-04-27,22.470788955688477
2006-04-28,22.257705688476562
2006-05-02,22.664506912231445
2006-05-03,22.722623825073242
2006-05-04,22.6451358795166
2006-05-05,23.74930191040039
2006-05-08,28.398439407348633
2006-05-09,26.67437744140625
2006-05-10,29.96751594543457
2006-05-11,28.01100730895996
2006-05-12,27.662324905395508
2006-05-15,27.13928985595703
2006-05-16,26.5775203704834
2006-05-17,28.069116592407227
2006-05-18,26.441917419433594
2006-05-19,25.415237426757812
2006-05-22,23.671815872192383
2006-05-23,24.543529510498047
2006-05-24,24.52415657043457
2006-05-25,25.33775520324707
2006-05-26,25.802663803100586
2006-05-29,25.86078643798828
2006-05-30,25.570209503173828
2006-05-31,23.98176383972168
2006-06-01,23.516845703125
2006-06-02,23.92364501953125
2006-06-05,22.93570899963379
2006-06-06,21.754053115844727
2006-06-07,19.700687408447266
2006-06-08,17.899147033691406
2006-06-09,18.809600830078125
2006-06-12,18.674001693725586
2006-06-13,18.42217445373535
2006-06-14,18.5771484375
2006-06-15,19.429489135742188
2006-06-16,19.9525089263916
2006-06-19,20.165599822998047
2006-06-20,20.494909286499023
2006-06-21,20.88233757019043
2006-06-22,21.560338973999023
2006-06-23,21.36662483215332
2006-06-26,20.57239532470703
2006-06-27,19.816917419433594
2006-06-28,19.35200309753418
2006-06-29,19.27451515197754
2006-06-30,19.371374130249023
2006-07-03,19.73942756652832
2006-07-04,19.83628273010254
2006-07-05,20.211673736572266
2006-07-06,20.310462951660156
2006-07-07,19.75725555419922
2006-07-10,19.717742919921875
2006-07-11,19.618955612182617
2006-07-12,19.777015686035156
2006-07-13,19.559680938720703
2006-07-14,19.796770095825195
2006-07-17,19.75725555419922
2006-07-18,19.24356460571289
2006-07-19,18.59157371520996
2006-07-20,18.94721031188965
2006-07-21,19.006479263305664
2006-07-24,18.690359115600586
2006-07-25,18.670608520507812
2006-07-26,18.94721031188965
2006-07-27,19.144784927368164
2006-07-28,18.966960906982422
2006-07-31,19.184293746948242
2006-08-01,19.26332664489746
2006-08-02,19.46089744567871
2006-08-03,19.91531753540039
2006-08-04,20.132638931274414
2006-08-07,20.330215454101562
2006-08-08,20.44875717163086
2006-08-09,19.8165283203125
2006-08-10,20.251188278198242
2006-08-11,19.75725555419922
2006-08-14,21.73297691345215
2006-08-16,21.377347946166992
2006-08-17,22.483755111694336
2006-08-18,21.98982810974121
2006-08-21,21.614437103271484
2006-08-22,23.195016860961914
2006-08-23,22.780118942260742
2006-08-24,21.98982810974121
2006-08-25,22.740604400634766
2006-08-28,22.444242477416992
2006-08-29,22.562780380249023
2006-08-30,22.305946350097656
2006-08-31,22.543027877807617
2006-09-01,22.305946350097656
2006-09-04,22.85914421081543
2006-09-05,23.491376876831055
2006-09-06,23.728464126586914
2006-09-07,23.2740478515625
2006-09-08,23.432106018066406
2006-09-11,22.36521339416504
2006-09-12,23.530895233154297
2006-09-13,24.49899673461914
2006-09-14,23.629682540893555
2006-09-15,23.570409774780273
2006-09-18,23.35307502746582
2006-09-19,22.95793342590332
2006-09-20,22.97768783569336
2006-09-21,23.076473236083984
2006-09-22,22.87890625
2006-09-25,22.24666976928711
2006-09-26,22.562780380249023
2006-09-27,22.582551956176758
2006-09-28,22.562780380249023
2006-09-29,22.780118942260742
2006-10-03,22.503515243530273
2006-10-04,22.32569694519043
2006-10-05,22.32569694519043
2006-10-06,22.42448616027832
2006-10-09,22.36521339416504
2006-10-10,22.622053146362305
2006-10-11,22.34545135498047
2006-10-12,22.68132972717285
2006-10-13,22.36521339416504
2006-10-16,22.42448616027832
2006-10-17,22.305946350097656
2006-10-18,22.049095153808594
2006-10-19,22.0886173248291
2006-10-20,22.02933692932129
2006-10-23,22.02933692932129
2006-10-26,22.108366012573242
2006-10-27,22.167638778686523
2006-10-30,20.52779197692871
2006-10-31,20.84390640258789
2006-11-01,19.856042861938477
2006-11-02,21.00196075439453
2006-11-03,20.66609001159668
2006-11-06,20.488269805908203
2006-11-07,19.95482635498047
2006-11-08,20.014102935791016
2006-11-09,20.053621292114258
2006-11-10,20.014102935791016
2006-11-13,20.15239715576172
2006-11-14,18.907691955566406
2006-11-15,19.32259178161621
2006-11-16,19.085506439208984
2006-11-17,19.045995712280273
2006-11-20,18.966960906982422
2006-11-21,19.87579917907715
2006-11-22,20.09313201904297
2006-11-23,20.646333694458008
2006-11-24,20.567304611206055
2006-11-27,20.211673736572266
2006-11-28,19.75725555419922
2006-11-29,19.935070037841797
2006-11-30,19.91531753540039
2006-12-01,19.935070037841797
2006-12-04,19.95482635498047
2006-12-05,20.290706634521484
2006-12-06,20.053621292114258
2006-12-07,20.46851921081543
2006-12-08,20.211673736572266
2006-12-11,19.599197387695312
2006-12-12,18.78915023803711
2006-12-13,19.777015686035156
2006-12-14,20.78462791442871
2006-12-15,20.646333694458008
2006-12-18,20.349973678588867
2006-12-19,20.508031845092773
2006-12-20,20.52779197692871
2006-12-21,20.8834171295166
2006-12-22,20.92293357849121
2006-12-26,21.792259216308594
2006-12-27,21.772493362426758
2006-12-28,21.930551528930664
2006-12-29,22.503515243530273
2007-01-02,22.523269653320312
2007-01-03,22.898658752441406
2007-01-04,23.708707809448242
2007-01-05,23.530895233154297
2007-01-08,23.74822235107422
2007-01-09,23.866764068603516
2007-01-10,23.76797866821289
2007-01-11,23.78773307800293
2007-01-12,23.8074893951416
2007-01-15,25.961034774780273
2007-01-16,25.30904769897461
2007-01-17,25.032440185546875
2007-01-18,25.32880210876465
2007-01-19,24.65705680847168
2007-01-22,25.01268196105957
2007-01-23,23.82724952697754
2007-01-24,24.36069679260254
2007-01-25,24.913898468017578
2007-01-29,24.854629516601562
2007-01-31,25.289287567138672
2007-02-01,25.388072967529297
2007-02-02,25.071958541870117
2007-02-05,25.170743942260742
2007-02-06,24.795352935791016
2007-02-07,24.874385833740234
2007-02-08,24.59778594970703
2007-02-09,23.886518478393555
2007-02-12,22.898658752441406
2007-02-13,23.214773178100586
2007-02-14,22.6023006439209
2007-02-15,23.432106018066406
2007-02-19,24.005067825317383
2007-02-20,24.439725875854492
2007-02-21,24.321182250976562
2007-02-22,24.321182250976562
2007-02-23,23.096235275268555
2007-02-26,23.076473236083984
2007-02-27,23.47161865234375
2007-02-28,23.530895233154297
2007-03-01,23.550643920898438
2007-03-02,23.530895233154297
2007-03-05,21.377347946166992
2007-03-06,23.03696060180664
2007-03-07,21.772493362426758
2007-03-08,22.049095153808594
2007-03-09,22.740604400634766
2007-03-12,23.33332633972168
2007-03-13,22.81963348388672
2007-03-14,22.740604400634766
2007-03-15,23.03696060180664
2007-03-16,22.95793342590332
2007-03-19,23.214773178100586
2007-03-20,23.2740478515625
2007-03-21,22.780118942260742
2007-03-22,23.056718826293945
2007-03-23,23.412349700927734
2007-03-26,23.669193267822266
2007-03-28,23.570409774780273
2007-03-29,22.91840934753418
2007-03-30,23.530895233154297
2007-04-02,23.530895233154297
2007-04-03,23.669193267822266
2007-04-04,23.629682540893555
2007-04-05,23.313560485839844
2007-04-09,23.511131286621094
2007-04-10,23.68895149230957
2007-04-11,23.728464126586914
2007-04-12,23.47161865234375
2007-04-13,22.622053146362305
2007-04-16,22.32569694519043
2007-04-17,21.574920654296875
2007-04-18,21.95030975341797
2007-04-19,22.28618621826172
2007-04-20,23.15550422668457
2007-04-23,23.64943504333496
2007-04-24,23.39259147644043
2007-04-25,23.15550422668457
2007-04-26,23.076473236083984
2007-04-27,22.95793342590332
2007-04-30,22.384973526000977
2007-05-03,22.32569694519043
2007-05-04,22.483755111694336
2007-05-07,22.543027877807617
2007-05-08,22.384973526000977
2007-05-09,22.06885528564453
2007-05-10,22.18739891052246
2007-05-11,22.24666976928711
2007-05-14,22.36521339416504
2007-05-15,22.503515243530273
2007-05-16,22.87890625
2007-05-17,22.780118942260742
2007-05-18,22.562780380249023
2007-05-21,22.543027877807617
2007-05-22,22.503515243530273
2007-05-23,22.266427993774414
2007-05-24,23.96554946899414
2007-05-25,26.375940322875977
2007-05-28,25.6646728515625
2007-05-29,25.86224365234375
2007-05-30,25.723955154418945
2007-05-31,25.447345733642578
2007-06-01,24.676809310913086
2007-06-04,24.63729476928711
2007-06-05,24.123607635498047
2007-06-06,24.005067825317383
2007-06-07,24.084096908569336
2007-06-08,23.94579315185547
2007-06-11,23.609922409057617
2007-06-12,23.669193267822266
2007-06-13,23.8074893951416
2007-06-14,24.558269500732422
2007-06-15,26.040061950683594
2007-06-18,25.625164031982422
2007-06-19,25.70418357849121
2007-06-20,25.6646728515625
2007-06-21,25.052200317382812
2007-06-22,25.01268196105957
2007-06-25,24.834867477416992
2007-06-26,24.716323852539062
2007-06-27,25.289287567138672
2007-06-28,25.111469268798828
2007-06-29,25.30904769897461
2007-07-02,26.059814453125
2007-07-03,26.15860366821289
2007-07-04,25.546127319335938
2007-07-05,25.091711044311523
2007-07-06,27.600879669189453
2007-07-09,26.968650817871094
2007-07-10,26.494478225708008
2007-07-11,27.818212509155273
2007-07-12,28.114572525024414
2007-07-13,28.944379806518555
2007-07-16,30.327383041381836
2007-07-17,32.97486114501953
2007-07-18,35.42475891113281
2007-07-19,39.198394775390625
2007-07-20,38.64518356323242
2007-07-23,38.50688934326172
2007-07-24,35.602569580078125
2007-07-25,33.98248291015625
2007-07-26,33.646610260009766
2007-07-27,31.394283294677734
2007-07-30,30.584232330322266
2007-07-31,34.23932647705078
2007-08-01,31.43379783630371
2007-08-02,31.473310470581055
2007-08-03,32.20432662963867
2007-08-06,32.599464416503906
2007-08-07,32.61922836303711
2007-08-08,33.073646545410156
2007-08-09,31.84869384765625
2007-08-10,31.097915649414062
2007-08-13,31.80918312072754
2007-08-14,31.947484970092773
2007-08-16,30.40642547607422
2007-08-17,29.892730712890625
2007-08-20,30.841079711914062
2007-08-21,28.68753433227539
2007-08-22,27.85773277282715
2007-08-23,27.265018463134766
2007-08-24,27.996030807495117
2007-08-27,29.675390243530273
2007-08-28,29.418554306030273
2007-08-29,28.84559440612793
2007-08-30,29.971759796142578
2007-08-31,31.80918312072754
2007-09-03,33.429264068603516
2007-09-04,34.12077713012695
2007-09-05,34.31834411621094
2007-09-06,33.72563552856445
2007-09-07,32.81679916381836
2007-09-10,32.81679916381836
2007-09-11,32.79704284667969
2007-09-12,34.39738845825195
2007-09-13,34.23748779296875
2007-09-14,33.07823944091797
2007-09-17,32.518619537353516
2007-09-18,33.058258056640625
2007-09-19,33.398040771484375
2007-09-20,33.6778564453125
2007-09-21,36.25615692138672
2007-09-24,36.416053771972656
2007-09-25,37.0356559753418
2007-09-26,36.57594680786133
2007-09-27,36.07627487182617
2007-09-28,36.59593963623047
2007-10-01,36.69587326049805
2007-10-03,35.5366325378418
2007-10-04,38.89442825317383
2007-10-05,36.31611633300781
2007-10-08,33.23815155029297
2007-10-09,35.37673568725586
2007-10-10,35.51664733886719
2007-10-11,37.5553092956543
2007-10-12,37.15556716918945
2007-10-15,38.01499938964844
2007-10-16,40.21355438232422
2007-10-17,41.71257019042969
2007-10-18,38.39476776123047
2007-10-19,37.055633544921875
2007-10-22,38.01499938964844
2007-10-23,40.51336669921875
2007-10-24,42.29219436645508
2007-10-25,42.45208740234375
2007-10-26,45.90981674194336
2007-10-29,47.2689208984375
2007-10-30,47.44880294799805
2007-10-31,48.64801025390625
2007-11-01,49.68732833862305
2007-11-02,53.10509490966797
2007-11-05,63.498233795166016
2007-11-06,64.09785461425781
2007-11-07,58.80134963989258
2007-11-08,59.980567932128906
2007-11-12,57.32230758666992
2007-11-13,60.720069885253906
2007-11-14,62.29903030395508
2007-11-15,63.31835174560547
2007-11-16,65.01724243164062
2007-11-19,63.13848114013672
2007-11-20,62.458927154541016
2007-11-21,57.50218200683594
2007-11-22,54.16438674926758
2007-11-23,59.5808219909668
2007-11-26,62.15913009643555
2007-11-27,60.36030960083008
2007-11-28,58.08181381225586
2007-11-29,57.94190979003906
2007-11-30,59.04117202758789
2007-12-03,61.85932922363281
2007-12-04,61.05986022949219
2007-12-05,62.99857711791992
2007-12-06,61.35964584350586
2007-12-07,61.81935501098633
2007-12-10,60.12047576904297
2007-12-11,58.90127182006836
2007-12-12,59.7407112121582
2007-12-13,59.840633392333984
2007-12-14,59.700740814208984
2007-12-17,56.842628479003906
2007-12-18,56.72270584106445
2007-12-19,56.922576904296875
2007-12-20,56.14307403564453
2007-12-24,57.6421012878418
2007-12-26,63.418296813964844
