Date,TATASTEEL
1996-10-07,4.123508453369141
1996-10-08,4.092249870300293
1996-10-09,4.148513317108154
1996-10-10,4.226032257080078
1996-10-11,4.363564968109131
1996-10-14,4.279795169830322
1996-10-15,4.2772955894470215
1996-10-16,4.286047458648682
1996-10-17,4.301052093505859
1996-10-18,4.288547515869141
1996-10-21,4.288547515869141
1996-10-22,4.3123040199279785
1996-10-23,4.614877223968506
1996-10-24,4.6898956298828125
1996-10-25,4.809924602508545
1996-10-28,4.7674150466918945
1996-10-29,4.693645477294922
1996-10-30,4.693645477294922
1996-10-31,4.513603210449219
1996-11-01,4.486095428466797
1996-11-04,4.303551197052002
1996-11-05,4.1460137367248535
1996-11-06,4.116004943847656
1996-11-07,4.204776763916016
1996-11-08,4.223532199859619
1996-11-11,4.181020736694336
1996-11-12,43.884342193603516
1996-11-13,4.236033916473389
1996-11-14,4.174769878387451
1996-11-15,4.186024188995361
1996-11-18,4.259790420532227
1996-11-19,4.187272548675537
1996-11-20,4.018481731414795
1996-11-21,3.945965051651001
1996-11-22,3.8947017192840576
1996-11-25,3.9859747886657715
1996-11-26,3.960967540740967
1996-11-27,3.840938091278076
1996-11-28,3.8434395790100098
1996-11-29,3.850940227508545
1996-12-02,3.8184330463409424
1996-12-03,3.774672269821167
1996-12-04,3.7021541595458984
1996-12-05,3.7671706676483154
1996-12-06,3.804680109024048
1996-12-09,3.8009283542633057
1996-12-10,3.725909471511841
1996-12-11,3.978471517562866
1996-12-12,3.8559412956237793
1996-12-13,3.850940227508545
1996-12-16,3.9884748458862305
1996-12-17,3.937211751937866
1996-12-18,4.010979175567627
1996-12-19,3.9872233867645264
1996-12-20,4.107253551483154
1996-12-23,4.055991172790527
1996-12-24,4.047238349914551
1996-12-25,4.047238349914551
1996-12-26,4.19352388381958
1996-12-27,4.19352388381958
1996-12-30,4.19352388381958
1996-12-31,4.186024188995361
1997-01-01,4.479843616485596
1997-01-02,4.502349376678467
1997-01-03,4.54486083984375
1997-01-06,4.5323567390441895
1997-01-07,4.692396640777588
1997-01-08,4.693645477294922
1997-01-09,4.678642749786377
1997-01-10,4.699897766113281
1997-01-13,4.7086501121521
1997-01-14,4.754909992218018
1997-01-15,5.088742256164551
1997-01-16,4.884943008422852
1997-01-17,4.856185436248779
1997-01-20,4.687395095825195
1997-01-21,4.566115856170654
1997-01-22,4.792420864105225
1997-01-23,4.792420864105225
1997-01-24,4.789919853210449
1997-01-27,5.121250629425049
1997-01-28,5.2387800216674805
1997-01-29,5.089993476867676
1997-01-30,4.919952869415283
1997-01-31,4.6011247634887695
1997-02-03,4.451087474822998
1997-02-04,4.59362268447876
1997-02-05,4.588620662689209
1997-02-06,4.662387371063232
1997-02-07,4.698648452758789
1997-02-10,4.869938850402832
1997-02-11,4.896195888519287
1997-02-12,4.907448768615723
1997-02-13,4.863689422607422
1997-02-14,4.913699626922607
1997-02-17,4.951209545135498
1997-02-18,4.842432022094727
1997-02-19,4.85993766784668
1997-02-20,4.798672199249268
1997-02-21,4.722403526306152
1997-02-24,4.559864044189453
1997-02-25,4.52485466003418
1997-02-26,4.5611138343811035
1997-02-27,4.752410888671875
1997-02-28,5.076240539550781
1997-03-03,5.182516574859619
1997-03-04,5.221274375915527
1997-03-05,5.262536525726318
1997-03-06,5.191267967224121
1997-03-07,54.487972259521484
1997-03-10,4.957459449768066
1997-03-11,4.726154327392578
1997-03-12,4.828680038452148
1997-03-13,4.753661632537842
1997-03-14,4.746159076690674
1997-03-17,4.7249040603637695
1997-03-18,4.65113639831543
1997-03-19,4.574868202209473
1997-03-20,4.604875087738037
1997-03-21,4.6136274337768555
1997-03-24,4.6136274337768555
1997-03-25,4.58612060546875
1997-03-26,4.578619003295898
1997-03-27,4.59362268447876
1997-03-28,4.59362268447876
1997-03-31,4.139761924743652
1997-04-01,4.0572404861450195
1997-04-02,4.173520565032959
1997-04-03,4.154765605926514
1997-04-04,4.097250938415527
1997-04-07,4.02098274230957
1997-04-08,4.02098274230957
1997-04-09,4.224781513214111
1997-04-10,4.104752063751221
1997-04-11,4.137260437011719
1997-04-14,43.425018310546875
1997-04-15,4.122257232666016
1997-04-16,4.122257232666016
1997-04-17,4.234785556793213
1997-04-18,4.234785556793213
1997-04-21,4.439834117889404
1997-04-22,4.3910722732543945
1997-04-23,4.637382984161377
1997-04-24,4.5611138343811035
1997-04-25,4.546109676361084
1997-04-28,4.5723676681518555
1997-04-29,4.514853000640869
1997-04-30,4.637382984161377
1997-05-01,4.637382984161377
1997-05-02,4.537358283996582
1997-05-05,4.329808235168457
1997-05-06,4.317305564880371
1997-05-07,4.46234130859375
1997-05-08,4.45858907699585
1997-05-09,4.429831504821777
1997-05-12,4.338560581207275
1997-05-13,4.3210554122924805
1997-05-14,4.364816665649414
1997-05-15,4.351063251495361
1997-05-16,4.418580055236816
1997-05-19,4.497348785400391
1997-05-20,4.476093292236328
1997-05-21,4.46734094619751
1997-05-22,4.444836139678955
1997-05-23,4.349812984466553
1997-05-26,4.216031074523926
1997-05-27,4.183523178100586
1997-05-28,4.176019668579102
1997-05-29,4.222281455993652
1997-05-30,4.309803485870361
1997-06-02,4.367316722869873
1997-06-03,4.377319812774658
1997-06-04,4.349812984466553
1997-06-05,4.364816665649414
1997-06-06,4.3223066329956055
1997-06-09,4.234785556793213
1997-06-10,4.272293567657471
1997-06-11,4.407325744628906
1997-06-12,4.454838275909424
1997-06-13,4.56236457824707
1997-06-16,4.49984884262085
1997-06-17,4.641133785247803
1997-06-18,4.903698444366455
1997-06-19,4.92745304107666
1997-06-20,4.854936122894287
1997-06-23,4.784918785095215
1997-06-24,4.718652725219727
1997-06-25,4.716152667999268
1997-06-26,4.678642749786377
1997-06-27,4.583620071411133
1997-06-30,4.664889335632324
1997-07-01,4.992469787597656
1997-07-02,5.296293258666992
1997-07-03,5.435077667236328
1997-07-04,5.512597560882568
1997-07-07,5.342555046081543
1997-07-08,5.218774318695068
1997-07-09,5.531351089477539
1997-07-10,5.456331729888916
1997-07-11,5.357560157775879
1997-07-14,5.1074981689453125
1997-07-15,5.202522277832031
1997-07-16,5.188767910003662
1997-07-17,5.217523574829102
1997-07-18,5.217523574829102
1997-07-21,5.049983501434326
1997-07-22,5.182516574859619
1997-07-23,5.408820629119873
1997-07-24,5.356308460235596
1997-07-25,5.312549114227295
1997-07-28,5.301295757293701
1997-07-29,5.346307277679443
1997-07-30,5.440079212188721
1997-07-31,5.518848896026611
1997-08-01,5.461334705352783
1997-08-04,5.522598743438721
1997-08-05,5.518848896026611
1997-08-06,5.713895320892334
1997-08-07,5.471337795257568
1997-08-08,5.346307277679443
1997-08-11,5.327550888061523
1997-08-12,5.220025062561035
1997-08-13,5.195019721984863
1997-08-14,5.142507076263428
1997-08-15,5.142507076263428
1997-08-18,5.076240539550781
1997-08-19,5.071239948272705
1997-08-20,5.133754730224609
1997-08-21,4.911199569702148
1997-08-22,4.8211774826049805
1997-08-25,4.714900970458984
1997-08-26,4.732405185699463
1997-08-27,4.806173324584961
1997-08-28,4.682394027709961
1997-08-29,4.507351398468018
1997-09-01,4.567364692687988
1997-09-02,4.617377281188965
1997-09-03,4.618628025054932
1997-09-04,4.567364692687988
1997-09-05,4.626129627227783
1997-09-08,4.623629570007324
1997-09-09,4.713653087615967
1997-09-10,4.6448845863342285
1997-09-11,4.631131172180176
1997-09-12,4.557363510131836
1997-09-15,4.5686163902282715
1997-09-16,4.543609142303467
1997-09-17,4.604875087738037
1997-09-18,4.476093292236328
1997-09-19,4.419829368591309
1997-09-22,4.302300453186035
1997-09-23,4.276043891906738
1997-09-24,4.324807643890381
1997-09-25,4.351063251495361
1997-09-26,4.331057548522949
1997-09-29,4.369817733764648
1997-09-30,4.31980562210083
1997-10-01,4.2835469245910645
1997-10-02,4.2835469245910645
1997-10-03,4.2835469245910645
1997-10-06,4.2835469245910645
1997-10-07,4.2835469245910645
1997-10-08,4.2835469245910645
1997-10-09,4.31980562210083
1997-10-10,4.419829368591309
1997-10-13,4.37856912612915
1997-10-14,4.408576965332031
1997-10-15,4.636131763458252
1997-10-16,4.672391891479492
1997-10-17,4.6548871994018555
1997-10-20,4.6011247634887695
1997-10-21,4.451087474822998
1997-10-22,4.408576965332031
1997-10-23,4.3235578536987305
1997-10-24,4.233534336090088
1997-10-27,4.226032257080078
1997-10-28,3.8146822452545166
1997-10-29,4.098500728607178
1997-10-30,4.02098274230957
1997-10-31,4.02098274230957
1997-11-03,4.012230396270752
1997-11-04,4.003478527069092
1997-11-05,4.054740905761719
1997-11-06,4.0609917640686035
1997-11-07,4.063492298126221
1997-11-10,4.029734134674072
1997-11-11,4.027234077453613
1997-11-12,3.9534668922424316
1997-11-13,3.857192039489746
1997-11-14,3.857192039489746
1997-11-17,3.854691505432129
1997-11-18,3.8059301376342773
1997-11-19,3.719658613204956
1997-11-20,3.69840407371521
1997-11-21,3.447091817855835
1997-11-24,3.205782651901245
1997-11-25,3.2908034324645996
1997-11-26,3.299555540084839
1997-11-27,3.3770751953125
1997-11-28,3.252044439315796
1997-12-01,3.2507944107055664
1997-12-02,3.222036838531494
1997-12-03,3.2145349979400635
1997-12-04,3.158270835876465
1997-12-05,3.0982563495635986
1997-12-08,3.068249225616455
1997-12-09,3.001983165740967
1997-12-10,2.953221082687378
1997-12-11,3.026988983154297
1997-12-12,3.061997890472412
1997-12-15,3.1782760620117188
1997-12-16,3.2170357704162598
1997-12-17,3.2145349979400635
1997-12-18,3.184527635574341
1997-12-19,3.2120344638824463
1997-12-22,3.2532949447631836
1997-12-23,3.300806999206543
1997-12-24,3.2532949447631836
1997-12-25,3.2532949447631836
1997-12-26,3.307058572769165
1997-12-29,3.4108333587646484
1997-12-30,3.362070083618164
1997-12-31,3.393329620361328
1998-01-01,3.3908278942108154
1998-01-02,3.528362274169922
1998-01-05,3.54711651802063
1998-01-06,3.4921023845672607
1998-01-07,3.4996047019958496
1998-01-08,3.3795759677886963
1998-01-09,3.268298625946045
1998-01-12,3.1045079231262207
1998-01-13,3.1182610988616943
1998-01-14,3.1020076274871826
1998-01-15,3.1195123195648193
1998-01-16,3.1695244312286377
1998-01-19,3.235790967941284
1998-01-20,3.2207868099212646
1998-01-21,3.272050142288208
1998-01-22,3.1632721424102783
1998-01-23,3.1370153427124023
1998-01-26,3.1370153427124023
1998-01-27,3.075751304626465
1998-01-28,3.0582475662231445
1998-01-29,3.0745015144348145
1998-01-30,3.1570212841033936
1998-02-02,3.1695244312286377
1998-02-03,3.1357662677764893
1998-02-04,3.1107594966888428
1998-02-05,3.1220126152038574
1998-02-06,3.1107594966888428
1998-02-09,3.072000503540039
1998-02-10,3.0319907665252686
1998-02-11,3.0082342624664307
1998-02-12,3.0132360458374023
1998-02-13,3.059497594833374
1998-02-16,3.059497594833374
1998-02-17,3.064497947692871
1998-02-18,3.0444936752319336
1998-02-19,3.0544958114624023
1998-02-20,3.0219881534576416
1998-02-23,3.0557475090026855
1998-02-24,3.051995038986206
1998-02-25,3.140767812728882
1998-02-26,3.158270835876465
1998-02-27,3.3108088970184326
1998-03-02,3.457094430923462
1998-03-03,3.288303852081299
1998-03-04,3.4058327674865723
1998-03-05,3.3695733547210693
1998-03-06,3.3633224964141846
1998-03-09,3.422085762023926
1998-03-10,3.4670968055725098
1998-03-11,3.4045817852020264
1998-03-12,3.3945791721343994
1998-03-13,3.3945791721343994
1998-03-16,3.4733474254608154
1998-03-17,3.582125186920166
1998-03-18,3.6758975982666016
1998-03-19,3.660895347595215
1998-03-20,3.7409133911132812
1998-03-23,3.8009283542633057
1998-03-24,3.7921762466430664
1998-03-25,3.8596935272216797
1998-03-26,3.7696712017059326
1998-03-27,3.8134310245513916
1998-03-30,3.725909471511841
1998-03-31,3.6833994388580322
1998-04-01,3.803428888320923
1998-04-02,3.834686517715454
1998-04-03,3.9109556674957275
1998-04-06,4.141010761260986
1998-04-07,4.098500728607178
1998-04-08,4.098500728607178
1998-04-09,4.097250938415527
1998-04-10,4.073495864868164
1998-04-13,3.973470449447632
1998-04-14,3.973470449447632
1998-04-15,4.118505954742432
1998-04-16,4.06599235534668
1998-04-17,4.080996036529541
1998-04-20,4.052239894866943
1998-04-21,4.027234077453613
1998-04-22,4.050990581512451
1998-04-23,3.8721954822540283
1998-04-24,3.8184330463409424
1998-04-27,3.719658613204956
1998-04-28,3.655893087387085
1998-04-29,3.793426990509033
1998-04-30,3.7984273433685303
1998-05-01,3.7984273433685303
1998-05-04,3.895951271057129
1998-05-05,3.9897239208221436
1998-05-06,3.897203207015991
1998-05-07,3.897203207015991
1998-05-08,3.9047038555145264
1998-05-11,3.9259591102600098
1998-05-12,3.838438034057617
1998-05-13,3.6884007453918457
1998-05-14,3.8084311485290527
1998-05-15,3.7696712017059326
1998-05-18,3.819683313369751
1998-05-19,3.890950918197632
1998-05-20,3.879697799682617
1998-05-21,3.7946767807006836
1998-05-22,3.7821738719940186
1998-05-25,3.717158317565918
1998-05-26,3.6121318340301514
1998-05-27,3.595879077911377
1998-05-28,3.432088851928711
1998-05-29,3.770920991897583
1998-06-01,3.778423309326172
1998-06-02,3.7834243774414062
1998-06-03,3.9922239780426025
1998-06-04,3.939711570739746
1998-06-05,3.7146573066711426
1998-06-08,3.607130765914917
1998-06-09,3.592128276824951
1998-06-10,3.422085762023926
1998-06-11,3.388327121734619
1998-06-12,3.4858505725860596
1998-06-15,3.24204158782959
1998-06-16,3.168274164199829
1998-06-17,3.3908278942108154
1998-06-18,3.2507944107055664
1998-06-19,3.120762348175049
1998-06-22,3.0344913005828857
1998-06-23,3.0094857215881348
1998-06-24,3.145768404006958
1998-06-25,3.1857781410217285
1998-06-26,3.0995078086853027
1998-06-29,3.173275947570801
1998-06-30,3.1320149898529053
1998-07-01,3.108259916305542
1998-07-02,3.0832526683807373
1998-07-03,3.014486074447632
1998-07-06,3.089505434036255
1998-07-07,3.0507442951202393
1998-07-08,3.1195123195648193
1998-07-09,3.140767812728882
1998-07-10,3.2595462799072266
1998-07-13,3.187027931213379
1998-07-14,3.1620218753814697
1998-07-15,3.1707746982574463
1998-07-16,3.24204158782959
1998-07-17,3.2245380878448486
1998-07-20,3.1320149898529053
1998-07-21,3.0582475662231445
1998-07-22,3.0732505321502686
1998-07-23,2.828191041946411
1998-07-24,2.6043872833251953
1998-07-27,2.5218660831451416
1998-07-28,2.658149003982544
1998-07-29,2.649397850036621
1998-07-30,2.623140573501587
1998-07-31,2.5568747520446777
1998-08-03,2.484356641769409
1998-08-04,2.4568498134613037
1998-08-05,2.5618762969970703
1998-08-06,2.5118629932403564
1998-08-07,2.513113260269165
1998-08-10,2.469353199005127
1998-08-11,2.408088207244873
1998-08-12,2.335571050643921
1998-08-13,2.399336099624634
1998-08-14,2.36557674407959
1998-08-17,2.343071699142456
1998-08-18,2.2943103313446045
1998-08-19,2.315565586090088
1998-08-20,2.398085832595825
1998-08-21,2.381831407546997
1998-08-24,2.373079538345337
1998-08-25,2.3643271923065186
1998-08-26,2.3643271923065186
1998-08-27,2.3568265438079834
1998-08-28,2.2780556678771973
1998-08-31,2.2530500888824463
1998-09-01,2.1617789268493652
1998-09-02,2.193035840988159
1998-09-03,2.1792821884155273
1998-09-04,2.203037977218628
1998-09-07,2.3005623817443848
1998-09-08,2.3418216705322266
1998-09-09,2.338071346282959
1998-09-10,2.338071346282959
1998-09-11,2.291809558868408
1998-09-14,2.360576629638672
1998-09-15,2.3468222618103027
1998-09-16,2.3705787658691406
1998-09-17,2.35432505607605
1998-09-18,2.4168405532836914
1998-09-21,2.414340019226074
1998-09-22,2.3930838108062744
1998-09-23,2.4043381214141846
1998-09-24,2.4430959224700928
1998-09-25,2.438095808029175
1998-09-28,2.4068377017974854
1998-09-29,2.3168156147003174
1998-09-30,2.309314012527466
1998-10-01,2.309314012527466
1998-10-02,2.309314012527466
1998-10-05,2.1317708492279053
1998-10-06,2.148024320602417
1998-10-07,2.213040351867676
1998-10-08,2.123018741607666
1998-10-09,2.1317708492279053
1998-10-12,2.0955123901367188
1998-10-13,2.049250364303589
1998-10-14,2.0542521476745605
1998-10-15,1.965479850769043
1998-10-16,1.9192190170288086
1998-10-19,1.8829599618911743
1998-10-20,1.8029404878616333
1998-10-21,1.8029404878616333
1998-10-22,1.7504278421401978
1998-10-23,1.8054407835006714
1998-10-26,1.950476884841919
1998-10-27,1.989235758781433
1998-10-28,1.9579776525497437
1998-10-29,1.986735224723816
1998-10-30,2.0379974842071533
1998-11-02,2.0379974842071533
1998-11-03,2.0830087661743164
1998-11-04,21.863428115844727
1998-11-05,2.1755316257476807
1998-11-06,2.174281358718872
1998-11-09,2.2230427265167236
1998-11-10,2.225543737411499
1998-11-11,2.221792697906494
1998-11-12,2.2205424308776855
1998-11-13,2.3030624389648438
1998-11-16,2.268054246902466
1998-11-17,2.301811933517456
1998-11-18,2.3693289756774902
1998-11-19,2.4155900478363037
1998-11-20,2.363076686859131
1998-11-23,2.2968108654022217
1998-11-24,2.2993111610412598
1998-11-25,24.133764266967773
1998-11-26,2.164278984069824
1998-11-27,2.11051607131958
1998-11-30,2.1505260467529297
1998-12-01,2.2630527019500732
1998-12-02,2.289309501647949
1998-12-03,2.2693042755126953
1998-12-04,2.3505747318267822
1998-12-07,2.4005863666534424
1998-12-08,2.4505984783172607
1998-12-09,2.405587911605835
1998-12-10,2.4155900478363037
1998-12-11,2.580630302429199
1998-12-14,2.513113260269165
1998-12-15,2.478104591369629
1998-12-16,2.5306179523468018
1998-12-17,2.4005863666534424
1998-12-18,2.4355955123901367
1998-12-21,2.630642890930176
1998-12-22,2.705660820007324
1998-12-23,2.70065975189209
1998-12-24,2.8206892013549805
1998-12-25,29.606182098388672
1998-12-28,2.9257147312164307
1998-12-29,3.053246021270752
1998-12-30,3.026988983154297
1998-12-31,2.9382176399230957
1999-01-01,3.100757360458374
1999-01-04,3.018237590789795
1999-01-05,3.0319907665252686
1999-01-06,3.120762348175049
1999-01-07,3.145768404006958
1999-01-08,3.2632973194122314
1999-01-11,3.2757999897003174
1999-01-12,3.1307644844055176
1999-01-13,3.088253974914551
1999-01-14,3.1445178985595703
1999-01-15,3.029489755630493
1999-01-18,2.9744760990142822
1999-01-19,2.7881810665130615
1999-01-20,2.7881810665130615
1999-01-21,2.8019347190856934
1999-01-22,2.7781786918640137
1999-01-25,2.710662364959717
1999-01-26,2.710662364959717
1999-01-27,2.9194633960723877
1999-01-28,2.8331918716430664
1999-01-29,2.8882055282592773
1999-02-01,2.8044350147247314
1999-02-02,2.8006837368011475
1999-02-03,2.9232137203216553
1999-02-04,2.9282145500183105
1999-02-05,2.95072078704834
1999-02-08,2.8231897354125977
1999-02-09,2.8506956100463867
1999-02-10,2.944469928741455
1999-02-11,2.9132111072540283
1999-02-12,2.930715322494507
1999-02-15,2.9894800186157227
1999-02-16,3.1307644844055176
1999-02-17,3.1420176029205322
1999-02-18,3.138266086578369
1999-02-19,3.149519681930542
1999-02-22,3.0857536792755127
1999-02-23,3.075751304626465
1999-02-24,3.088253974914551
1999-02-25,3.120762348175049
1999-02-26,3.1370153427124023
1999-03-01,2.9269649982452393
1999-03-02,30.72165298461914
1999-03-03,2.9669744968414307
1999-03-04,2.94071888923645
1999-03-05,2.949470281600952
1999-03-08,2.7831802368164062
1999-03-09,2.8256900310516357
1999-03-10,2.9132111072540283
1999-03-11,2.8644490242004395
1999-03-12,2.8506956100463867
1999-03-15,2.791931390762329
1999-03-16,2.7231650352478027
1999-03-17,2.7606747150421143
1999-03-18,2.7756783962249756
1999-03-19,2.753171920776367
1999-03-22,2.7269158363342285
1999-03-23,2.6856558322906494
1999-03-24,2.6756529808044434
1999-03-25,2.513113260269165
1999-03-26,2.499361276626587
1999-03-29,26.233488082885742
1999-03-30,2.4005863666534424
1999-03-31,2.5931332111358643
1999-04-01,2.5256168842315674
1999-04-02,2.5256168842315674
1999-04-05,2.3580758571624756
1999-04-06,2.425593376159668
1999-04-07,2.391834259033203
1999-04-08,2.360576629638672
1999-04-09,2.2818074226379395
1999-04-12,2.258051633834839
1999-04-13,2.2442984580993652
1999-04-14,2.2442984580993652
1999-04-15,2.1730306148529053
1999-04-16,2.3468222618103027
1999-04-19,2.193035840988159
1999-04-20,2.190535068511963
1999-04-21,2.1780319213867188
1999-04-22,2.100512742996216
1999-04-23,2.058002233505249
1999-04-26,1.8942127227783203
1999-04-27,19.88180923461914
1999-04-28,1.950476884841919
1999-04-29,2.0480000972747803
1999-04-30,2.211789846420288
1999-05-03,2.3205668926239014
1999-05-04,2.4568498134613037
1999-05-05,2.3780813217163086
1999-05-06,2.496859312057495
1999-05-07,2.475604772567749
1999-05-10,2.674403429031372
1999-05-11,2.8006837368011475
1999-05-12,2.6756529808044434
1999-05-13,2.9653000831604004
1999-05-14,3.1042773723602295
1999-05-17,3.173117160797119
1999-05-18,3.1977951526641846
1999-05-19,3.266634941101074
1999-05-20,3.1964969635009766
1999-05-21,2.9419195652008057
1999-05-24,2.866586446762085
1999-05-25,3.00036883354187
1999-05-26,2.8600914478302
1999-05-27,2.678251028060913
1999-05-28,2.6366875171661377
1999-05-31,2.848402261734009
1999-06-01,2.769171953201294
1999-06-02,2.819827079772949
1999-06-03,2.883471727371216
1999-06-04,3.114668369293213
1999-06-07,3.145841360092163
1999-06-08,3.3900272846221924
1999-06-09,3.1783127784729004
1999-06-10,3.1055760383605957
1999-06-11,3.118565082550049
1999-06-14,3.1913013458251953
1999-06-15,3.3237860202789307
1999-06-16,3.4653615951538086
1999-06-17,3.5406956672668457
1999-06-18,3.782282590866089
1999-06-21,3.8978805541992188
1999-06-22,3.8628125190734863
1999-06-23,3.630316734313965
1999-06-24,3.7043519020080566
1999-06-25,3.5939478874206543
1999-06-28,3.6433050632476807
1999-06-29,3.5926499366760254
