Date,SOUTHBANK
1999-03-19,0.6347655653953552
1999-03-22,0.5523514151573181
1999-03-23,0.5541049838066101
1999-03-24,0.6084631085395813
1999-03-25,0.6014490723609924
1999-03-26,0.5961886048316956
1999-03-29,0.5961886048316956
1999-03-30,0.5611186027526855
1999-03-31,0.5821606516838074
1999-04-01,0.5944349765777588
1999-04-02,0.5944349765777588
1999-04-05,0.5593651533126831
1999-04-06,0.5611186027526855
1999-04-07,0.5698863863945007
1999-04-08,0.5698863863945007
1999-04-09,0.5611186027526855
1999-04-12,0.5611186027526855
1999-04-13,0.5611186027526855
1999-04-14,0.5611186027526855
1999-04-15,0.5698863863945007
1999-04-16,0.6119697093963623
1999-04-19,0.5541049838066101
1999-04-20,0.5435836315155029
1999-04-21,0.5874212384223938
1999-04-22,0.5611186027526855
1999-04-23,0.5698863863945007
1999-04-26,0.5348165035247803
1999-04-27,0.5348165035247803
1999-04-28,0.5786535739898682
1999-04-29,0.5663793683052063
1999-04-30,0.5646257400512695
1999-05-03,0.5646257400512695
1999-05-04,0.5786535739898682
1999-05-05,0.5961886048316956
1999-05-06,0.5874212384223938
1999-05-07,0.5611186027526855
1999-05-10,0.5996955633163452
1999-05-11,0.5769001245498657
1999-05-12,0.5611186027526855
1999-05-13,0.5804071426391602
1999-05-14,0.5786535739898682
1999-05-17,0.5611186027526855
1999-05-18,0.5611186027526855
1999-05-19,0.6049560904502869
1999-05-20,0.620737612247467
1999-05-21,0.5961886048316956
1999-05-24,0.5786535739898682
1999-05-25,0.5839141011238098
1999-05-26,0.5804071426391602
1999-05-27,0.5751463770866394
1999-05-28,0.5874212384223938
1999-05-31,0.6032025814056396
1999-06-01,0.5961886048316956
1999-06-02,0.5821606516838074
1999-06-03,0.6049560904502869
1999-06-04,0.6067097187042236
1999-06-07,0.6032025814056396
1999-06-08,0.5996955633163452
1999-06-09,0.6312583088874817
1999-06-10,0.6312583088874817
1999-06-11,0.5961886048316956
1999-06-14,0.5804071426391602
1999-06-15,0.5646257400512695
1999-06-16,0.5698863863945007
1999-06-17,0.5769001245498657
1999-06-18,0.5470907092094421
1999-06-21,0.5611186027526855
1999-06-22,0.5646257400512695
1999-06-23,0.5786535739898682
1999-06-24,0.573392927646637
1999-06-25,0.5663793683052063
1999-06-28,0.5681328177452087
1999-06-29,0.5716398358345032
1999-06-30,0.5891746282577515
1999-07-01,0.5646257400512695
1999-07-02,0.5716398358345032
1999-07-05,0.5821606516838074
1999-07-06,0.5698863863945007
1999-07-07,0.5804071426391602
1999-07-08,0.5786535739898682
1999-07-09,0.5804071426391602
1999-07-12,0.6330118775367737
1999-07-13,0.5926814079284668
1999-07-14,0.5961886048316956
1999-07-15,0.5961886048316956
1999-07-16,0.5961886048316956
1999-07-19,0.680356502532959
1999-07-20,0.708412230014801
1999-07-21,0.6663283109664917
1999-07-22,0.6400260329246521
1999-07-23,0.6540540456771851
1999-07-26,0.6312583088874817
1999-07-27,0.5856677293777466
1999-07-28,0.6102168560028076
1999-07-29,0.5996955633163452
1999-07-30,0.5961886048316956
1999-08-02,0.5786535739898682
1999-08-03,0.573392927646637
1999-08-04,0.6330118775367737
1999-08-05,0.6102168560028076
1999-08-06,0.6049560904502869
1999-08-09,0.6312583088874817
1999-08-10,0.6154769659042358
1999-08-11,0.6154769659042358
1999-08-12,0.6312583088874817
1999-08-13,0.6137233376502991
1999-08-16,0.6049560904502869
1999-08-17,0.620737612247467
1999-08-18,0.6137233376502991
1999-08-19,0.6189839243888855
1999-08-20,0.6067097187042236
1999-08-23,0.6032025814056396
1999-08-24,0.6295047998428345
1999-08-25,0.6189839243888855
1999-08-26,0.6312583088874817
1999-08-27,0.6365188360214233
1999-08-30,0.6277517676353455
1999-08-31,0.6224912405014038
1999-09-01,0.6224912405014038
1999-09-02,0.6119697093963623
1999-09-03,0.5961886048316956
1999-09-06,0.5611186027526855
1999-09-07,0.5453373789787292
1999-09-08,0.5505977869033813
1999-09-09,0.5593651533126831
1999-09-10,0.5523514151573181
1999-09-13,0.5523514151573181
1999-09-14,0.5418301224708557
1999-09-15,0.5470907092094421
1999-09-16,0.5505977869033813
1999-09-17,0.5576115250587463
1999-09-20,0.5523514151573181
1999-09-21,0.5313093662261963
1999-09-22,0.5611186027526855
1999-09-23,0.5453373789787292
1999-09-24,0.5505977869033813
1999-09-27,0.5435836315155029
1999-09-28,0.5260487198829651
1999-09-29,0.5435836315155029
1999-09-30,0.5576115250587463
1999-10-01,0.5348165035247803
1999-10-04,0.5348165035247803
1999-10-05,0.5242951512336731
1999-10-06,0.5418301224708557
1999-10-07,0.5400764346122742
1999-10-08,0.5541049838066101
1999-10-11,0.5330628752708435
1999-10-12,0.5278021693229675
1999-10-13,0.5593651533126831
1999-10-14,0.5505977869033813
1999-10-15,0.5313093662261963
1999-10-18,0.5313093662261963
1999-10-19,0.5313093662261963
1999-10-20,0.5470907092094421
1999-10-21,0.5400764346122742
1999-10-22,0.5383231043815613
1999-10-25,0.5190345644950867
1999-10-26,0.5383231043815613
1999-10-27,0.5698863863945007
1999-10-28,0.5523514151573181
1999-10-29,0.5348165035247803
1999-11-01,0.5155279636383057
1999-11-02,0.5155279636383057
1999-11-03,0.5295557975769043
1999-11-04,0.5260487198829651
1999-11-05,0.5172814726829529
1999-11-08,0.5172814726829529
1999-11-09,0.497993141412735
1999-11-10,0.5085138082504272
1999-11-11,0.5225415825843811
1999-11-12,0.5050066709518433
1999-11-15,0.5085138082504272
1999-11-16,0.4927324056625366
1999-11-17,0.5137743353843689
1999-11-18,0.5050066709518433
1999-11-19,0.5172814726829529
1999-11-22,0.4962395131587982
1999-11-23,0.4962395131587982
1999-11-24,0.501499593257904
1999-11-25,0.5067601203918457
1999-11-26,0.4927324056625366
1999-11-29,0.5032530426979065
1999-11-30,0.501499593257904
1999-12-01,0.5032530426979065
1999-12-02,0.5120209455490112
1999-12-03,0.6032025814056396
1999-12-06,0.624244749546051
1999-12-07,0.6172302961349487
1999-12-08,0.6137233376502991
1999-12-09,0.5961886048316956
1999-12-10,0.5786535739898682
1999-12-13,0.5681328177452087
1999-12-14,0.5576115250587463
1999-12-15,0.5821606516838074
1999-12-16,0.5996955633163452
1999-12-17,0.6189839243888855
1999-12-20,0.620737612247467
1999-12-21,0.573392927646637
1999-12-22,0.7171798944473267
1999-12-23,0.6996451020240784
1999-12-24,0.6733423471450806
1999-12-27,0.5996955633163452
1999-12-28,0.6487933397293091
1999-12-29,0.620737612247467
1999-12-30,0.5979419946670532
1999-12-31,0.5979419946670532
2000-01-03,0.6838636994361877
2000-01-04,0.6365188360214233
2000-01-05,0.6172302961349487
2000-01-06,0.6172302961349487
2000-01-07,0.6137233376502991
2000-01-10,0.6067097187042236
2000-01-11,0.5961886048316956
2000-01-12,0.6049560904502869
2000-01-13,0.5891746282577515
2000-01-14,0.5926814079284668
2000-01-17,0.5891746282577515
2000-01-18,0.5926814079284668
2000-01-19,0.5874212384223938
2000-01-20,0.5961886048316956
2000-01-21,0.5856677293777466
2000-01-24,0.5698863863945007
2000-01-25,0.573392927646637
2000-01-26,0.573392927646637
2000-01-27,0.6680818200111389
2000-01-28,0.6663283109664917
2000-01-31,0.6435331702232361
2000-02-01,0.6505467295646667
2000-02-02,0.8136222958564758
2000-02-03,0.8802552223205566
2000-02-04,0.9521486163139343
2000-02-07,0.8767479658126831
2000-02-08,0.8066082000732422
2000-02-09,0.7452357411384583
2000-02-10,0.7627705335617065
2000-02-11,0.736468493938446
2000-02-14,0.722440242767334
2000-02-15,0.6680818200111389
2000-02-16,0.6961380243301392
2000-02-17,0.6768494248390198
2000-02-18,0.6452867388725281
2000-02-21,0.6189839243888855
2000-02-22,0.6119697093963623
2000-02-23,0.6417796611785889
2000-02-24,0.6715890169143677
2000-02-25,0.6663283109664917
2000-02-28,0.6645752787590027
2000-02-29,0.6347655653953552
2000-03-01,0.7277008295059204
2000-03-02,0.7049051523208618
2000-03-03,0.6487933397293091
2000-03-06,0.6154769659042358
2000-03-07,0.5751463770866394
2000-03-08,0.5821606516838074
2000-03-09,0.5786535739898682
2000-03-10,0.5874212384223938
2000-03-13,0.5278021693229675
2000-03-14,0.5418301224708557
2000-03-15,0.6172302961349487
2000-03-16,0.6049560904502869
2000-03-17,0.6049560904502869
2000-03-20,0.6049560904502869
2000-03-21,0.5558580160140991
2000-03-22,0.6137233376502991
2000-03-23,0.5663793683052063
2000-03-24,0.5698863863945007
2000-03-27,0.5681328177452087
2000-03-28,0.5681328177452087
2000-03-29,0.5979419946670532
2000-03-30,0.5786535739898682
2000-03-31,0.6137233376502991
2000-04-03,0.6312583088874817
2000-04-04,0.5751463770866394
2000-04-05,0.6259981393814087
2000-04-06,0.6312583088874817
2000-04-07,0.624244749546051
2000-04-10,0.6137233376502991
2000-04-11,0.5961886048316956
2000-04-12,0.5856677293777466
2000-04-13,0.5786535739898682
2000-04-14,0.5786535739898682
2000-04-17,0.5418301224708557
2000-04-18,0.5155279636383057
2000-04-19,0.5891746282577515
2000-04-20,0.5961886048316956
2000-04-21,0.5961886048316956
2000-04-24,0.6526976227760315
2000-04-25,0.6467996835708618
2000-04-26,0.6802213788032532
2000-04-27,0.7431320548057556
2000-04-28,0.9279319643974304
2000-05-01,0.9279319643974304
2000-05-02,0.8551911115646362
2000-05-03,0.7962126731872559
2000-05-04,0.768688976764679
2000-05-05,0.8080087304115295
2000-05-08,0.7883484363555908
2000-05-09,0.774587094783783
2000-05-10,0.768688976764679
2000-05-11,0.7175745368003845
2000-05-12,0.7077443599700928
2000-05-15,0.6703911423683167
2000-05-16,0.6821873188018799
2000-05-17,0.6762892603874207
2000-05-18,0.6684253215789795
2000-05-19,0.6644933223724365
2000-05-22,0.6251742243766785
2000-05-23,0.6173107028007507
2000-05-24,0.6389363408088684
2000-05-25,0.6585956811904907
2000-05-26,0.6782553791999817
2000-05-29,0.6762892603874207
2000-05-30,0.6762892603874207
2000-05-31,0.6841534376144409
2000-06-01,0.6762892603874207
2000-06-02,0.6841534376144409
2000-06-05,0.6723573207855225
2000-06-06,0.6821873188018799
2000-06-07,0.6802213788032532
2000-06-08,0.693982720375061
2000-06-09,0.6920167803764343
2000-06-12,0.6684253215789795
2000-06-13,0.6585956811904907
2000-06-14,0.6703911423683167
2000-06-15,0.6880847215652466
2000-06-16,0.6959488391876221
2000-06-19,0.7077443599700928
2000-06-20,0.7156085968017578
2000-06-21,0.6880847215652466
2000-06-22,0.7057783603668213
2000-06-23,0.7156085968017578
2000-06-26,0.6998809576034546
2000-06-27,0.7077443599700928
2000-06-28,0.7057783603668213
2000-06-29,0.7018469572067261
2000-06-30,0.6959488391876221
2000-07-03,0.7077443599700928
2000-07-04,0.6959488391876221
2000-07-05,0.6920167803764343
2000-07-06,0.6920167803764343
2000-07-07,0.7038131356239319
2000-07-10,0.6880847215652466
2000-07-11,0.7018469572067261
2000-07-12,0.6880847215652466
2000-07-13,0.6920167803764343
2000-07-14,0.7038131356239319
2000-07-17,0.6979150176048279
2000-07-18,0.6900508999824524
2000-07-19,0.6979150176048279
2000-07-20,0.693982720375061
2000-07-21,0.6880847215652466
2000-07-24,0.6723573207855225
2000-07-25,0.6625277996063232
2000-07-26,0.7431320548057556
2000-07-27,0.7627914547920227
2000-07-28,0.7549275159835815
2000-07-31,0.774587094783783
2000-08-01,0.7313361167907715
2000-08-02,0.7333019971847534
2000-08-03,0.7215065360069275
2000-08-04,0.719540536403656
2000-08-07,0.7136424779891968
2000-08-08,0.7097103595733643
2000-08-09,0.7136424779891968
2000-08-10,0.7097103595733643
2000-08-11,0.7097103595733643
2000-08-14,0.7057783603668213
2000-08-15,0.7057783603668213
2000-08-16,0.7116764187812805
2000-08-17,0.7116764187812805
2000-08-18,0.7116764187812805
2000-08-21,0.7136424779891968
2000-08-22,0.7097103595733643
2000-08-23,0.7352680563926697
2000-08-24,0.7215065360069275
2000-08-25,0.727403998374939
2000-08-28,0.727403998374939
2000-08-29,0.7077443599700928
2000-08-30,0.7156085968017578
2000-08-31,0.7215065360069275
2000-09-01,0.7215065360069275
2000-09-04,0.7215065360069275
2000-09-05,0.719540536403656
2000-09-06,0.7313361167907715
2000-09-07,0.7333019971847534
2000-09-08,0.7333019971847534
2000-09-11,0.7392000555992126
2000-09-12,0.7333019971847534
2000-09-13,0.7372341156005859
2000-09-14,0.727403998374939
2000-09-15,0.719540536403656
2000-09-18,0.727403998374939
2000-09-19,0.6900508999824524
2000-09-20,0.7215065360069275
2000-09-21,0.7313361167907715
2000-09-22,0.727403998374939
2000-09-25,0.7293699383735657
2000-09-26,0.6900508999824524
2000-09-27,0.7175745368003845
2000-09-28,0.7215065360069275
2000-09-29,0.7156085968017578
2000-10-02,0.7156085968017578
2000-10-03,0.719540536403656
2000-10-04,0.7215065360069275
2000-10-05,0.7372341156005859
2000-10-06,0.7254383563995361
2000-10-09,0.7352680563926697
2000-10-10,0.719540536403656
2000-10-11,0.7352680563926697
2000-10-12,0.7333019971847534
2000-10-13,0.7313361167907715
2000-10-16,0.7431320548057556
2000-10-17,0.7313361167907715
2000-10-18,0.7470635175704956
2000-10-19,0.7450981736183167
2000-10-20,0.7431320548057556
2000-10-23,0.7254383563995361
2000-10-24,0.7470635175704956
2000-10-25,0.7765530347824097
2000-10-26,0.8001446723937988
2000-10-27,0.7765530347824097
2000-10-30,0.7529615759849548
2000-10-31,0.7431320548057556
2000-11-01,0.7411659955978394
2000-11-02,0.7313361167907715
2000-11-03,0.7372341156005859
2000-11-06,0.727403998374939
2000-11-07,0.7293699383735657
2000-11-08,0.7313361167907715
2000-11-09,0.7372341156005859
2000-11-10,0.7333019971847534
2000-11-13,0.719540536403656
2000-11-14,0.7175745368003845
2000-11-15,0.7175745368003845
2000-11-16,0.7411659955978394
2000-11-17,0.7313361167907715
2000-11-20,0.7313361167907715
2000-11-21,0.7234725952148438
2000-11-22,0.7392000555992126
2000-11-23,0.7450981736183167
2000-11-24,0.7470635175704956
2000-11-27,0.7470635175704956
2000-11-28,0.7431320548057556
2000-11-29,0.7352680563926697
2000-11-30,0.7333019971847534
2000-12-01,0.7352680563926697
2000-12-04,0.727403998374939
2000-12-05,0.7431320548057556
2000-12-06,0.7392000555992126
2000-12-07,0.7431320548057556
2000-12-08,0.7785190343856812
2000-12-11,0.8925444483757019
2000-12-12,0.8630551695823669
2000-12-13,0.9338297247886658
2000-12-14,0.9692170023918152
2000-12-15,1.0085363388061523
2000-12-18,0.9357956051826477
2000-12-19,0.8945102095603943
2000-12-20,0.8591235280036926
2000-12-21,0.9043402671813965
2000-12-22,0.9023745656013489
2000-12-25,0.9023745656013489
2000-12-26,0.8728848695755005
2000-12-27,0.939727783203125
2000-12-28,0.9534897804260254
2000-12-29,0.9416936635971069
2001-01-01,0.9456257224082947
2001-01-02,0.9318640828132629
2001-01-03,0.9534897804260254
2001-01-04,0.9534897804260254
2001-01-05,0.9239998459815979
2001-01-08,0.8689534664154053
2001-01-09,0.8571575284004211
2001-01-10,0.9220340847969055
2001-01-11,0.8984423875808716
2001-01-12,0.9023745656013489
2001-01-15,0.9043402671813965
2001-01-16,0.8984423875808716
2001-01-17,0.9711833596229553
2001-01-18,1.0498212575912476
2001-01-19,1.1343578100204468
2001-01-22,1.226757287979126
2001-01-23,1.2641106843948364
2001-01-24,1.1638466119766235
2001-01-25,1.1599152088165283
2001-01-26,1.1599152088165283
2001-01-29,1.1343578100204468
2001-01-30,1.108799934387207
2001-01-31,1.1323915719985962
2001-02-01,1.1009360551834106
2001-02-02,1.1304254531860352
2001-02-05,1.1599152088165283
2001-02-06,1.1874380111694336
2001-02-07,1.1638466119766235
2001-02-08,1.2444508075714111
2001-02-09,1.3447152376174927
2001-02-12,1.2680424451828003
2001-02-13,1.169744849205017
2001-02-14,1.2641106843948364
2001-02-15,1.289668083190918
2001-02-16,1.1933363676071167
2001-02-19,1.1618808507919312
2001-02-20,1.144187092781067
2001-02-21,1.1422210931777954
2001-02-22,1.1363234519958496
2001-02-23,1.1402554512023926
2001-02-26,1.1402554512023926
2001-02-27,1.0871745347976685
2001-02-28,1.175642728805542
2001-03-01,1.146153211593628
2001-03-02,1.1323915719985962
2001-03-05,1.1363234519958496
2001-03-06,1.1363234519958496
2001-03-07,1.1363234519958496
2001-03-08,1.1009360551834106
2001-03-09,1.0222978591918945
2001-03-12,0.9534897804260254
2001-03-13,0.884680986404419
2001-03-14,0.9495576024055481
2001-03-15,0.9043402671813965
2001-03-16,0.8925444483757019
2001-03-19,0.8689534664154053
2001-03-20,0.851259171962738
2001-03-21,0.9004083871841431
2001-03-22,0.9004083871841431
2001-03-23,0.9023745656013489
2001-03-26,0.8925444483757019
2001-03-27,0.8610893487930298
2001-03-28,0.8807488083839417
2001-03-29,0.8787828683853149
2001-03-30,0.8669875264167786
2001-04-02,0.9043402671813965
2001-04-03,0.9770804643630981
2001-04-04,1.0557193756103516
2001-04-05,1.0557193756103516
2001-04-06,1.1323915719985962
2001-04-09,1.1048681735992432
2001-04-10,1.1146981716156006
2001-04-11,1.0989701747894287
2001-04-12,1.085208535194397
2001-04-13,1.085208535194397
2001-04-16,1.1048681735992432
2001-04-17,1.1854722499847412
2001-04-18,1.214962124824524
2001-04-19,1.1972681283950806
2001-04-20,1.1717106103897095
2001-04-23,1.2070977687835693
2001-04-24,1.2837705612182617
2001-04-25,1.3879661560058594
2001-04-26,1.3034300804138184
2001-04-27,1.323089599609375
2001-04-30,1.307361364364624
2001-05-01,1.307361364364624
2001-05-02,1.289668083190918
2001-05-03,1.2562470436096191
2001-05-04,1.2994980812072754
2001-05-07,1.289668083190918
2001-05-08,1.3761701583862305
2001-05-09,1.2994980812072754
2001-05-10,1.4036939144134521
2001-05-11,1.3565107583999634
2001-05-14,1.4154893159866333
2001-05-15,1.4508767127990723
2001-05-16,1.3781360387802124
2001-05-17,1.3624085187911987
2001-05-18,1.3466815948486328
2001-05-21,1.3368510007858276
2001-05-22,1.297532320022583
2001-05-23,1.2778726816177368
2001-05-24,1.297532320022583
2001-05-25,1.2955659627914429
2001-05-28,1.287701964378357
2001-05-29,1.2935999631881714
2001-05-30,1.2208598852157593
2001-05-31,1.2326552867889404
2001-06-01,1.2346214056015015
2001-06-04,1.1874380111694336
2001-06-05,1.1913702487945557
2001-06-06,1.1894042491912842
2001-06-07,1.1835064888000488
2001-06-08,1.1992343664169312
2001-06-11,1.2208598852157593
2001-06-12,1.2110296487808228
2001-06-13,1.2444508075714111
2001-06-14,1.2759065628051758
2001-06-15,1.2837705612182617
2001-06-18,1.3368510007858276
2001-06-19,1.3407831192016602
2001-06-20,1.1835064888000488
2001-06-21,1.175642728805542
2001-06-22,1.1795746088027954
2001-06-25,1.2326486110687256
2001-06-26,1.2134878635406494
2001-06-27,1.2283905744552612
2001-06-28,1.1772960424423218
2001-06-29,1.2241326570510864
2001-07-02,1.2241326570510864
2001-07-03,1.2241326570510864
2001-07-04,1.2241326570510864
2001-07-05,1.2241326570510864
2001-07-06,1.2773559093475342
2001-07-09,1.2326486110687256
2001-07-10,1.2326486110687256
2001-07-11,1.1517491340637207
2001-07-12,1.1709091663360596
2001-07-13,1.166651725769043
2001-07-16,1.166651725769043
2001-07-17,1.192198395729065
2001-07-18,1.1964564323425293
2001-07-19,1.1623942852020264
2001-07-20,1.1517491340637207
2001-07-23,1.1517491340637207
2001-07-24,1.1964564323425293
2001-07-25,1.1538779735565186
2001-07-26,1.1538779735565186
2001-07-27,1.2326486110687256
2001-07-30,1.2220038175582886
2001-07-31,1.2092305421829224
2001-08-01,1.2198748588562012
2001-08-02,1.2198748588562012
2001-08-03,1.2134878635406494
2001-08-06,1.192198395729065
2001-08-07,1.192198395729065
2001-08-08,1.2092305421829224
2001-08-09,1.192198395729065
2001-08-10,1.2156165838241577
2001-08-13,1.192198395729065
2001-08-14,1.2134878635406494
2001-08-15,1.2134878635406494
2001-08-16,1.1879409551620483
2001-08-17,1.192198395729065
2001-08-20,1.2028435468673706
2001-08-21,1.2347776889801025
2001-08-22,1.2347776889801025
2001-08-23,1.2347776889801025
2001-08-24,1.2305197715759277
2001-08-27,1.1964564323425293
2001-08-28,1.2156165838241577
2001-08-29,1.192198395729065
2001-08-30,1.2198748588562012
2001-08-31,1.1815543174743652
2001-09-03,1.1517491340637207
2001-09-04,1.1709091663360596
2001-09-05,1.1496200561523438
2001-09-06,1.1176862716674805
2001-09-07,1.0900102853775024
2001-09-10,1.128330945968628
2001-09-11,1.1155575513839722
2001-09-12,1.0495606660842896
2001-09-13,1.0644631385803223
2001-09-14,0.9878219962120056
2001-09-17,0.9367275834083557
2001-09-18,0.968661367893219
2001-09-19,1.04104483127594
2001-09-20,0.979306161403656
2001-09-21,1.0112396478652954
2001-09-24,1.0005953311920166
2001-09-25,1.0474318265914917
2001-09-26,1.043173909187317
2001-09-27,1.0687209367752075
2001-09-28,1.1134285926818848
2001-10-01,1.0751081705093384
2001-10-02,1.0751081705093384
2001-10-03,1.0942682027816772
2001-10-04,1.0942682027816772
2001-10-05,1.0687209367752075
2001-10-08,1.0218844413757324
2001-10-09,1.0218844413757324
2001-10-10,1.0154974460601807
2001-10-11,1.0304007530212402
2001-10-12,1.0218844413757324
2001-10-15,1.024013638496399
2001-10-16,1.038915991783142
2001-10-17,1.0325297117233276
2001-10-18,1.0495606660842896
2001-10-19,1.04104483127594
2001-10-22,1.0644631385803223
2001-10-23,1.051689863204956
2001-10-24,1.0602048635482788
2001-10-25,1.0325297117233276
2001-10-26,1.0325297117233276
2001-10-29,1.1134285926818848
2001-10-30,1.1070417165756226
2001-10-31,1.051689863204956
2001-11-01,1.0580759048461914
2001-11-02,1.0687209367752075
2001-11-05,1.1027835607528687
2001-11-06,1.087881326675415
2001-11-07,1.1389756202697754
2001-11-08,1.1070417165756226
2001-11-09,1.1262017488479614
2001-11-12,1.128330945968628
2001-11-13,1.128330945968628
2001-11-14,1.128330945968628
2001-11-15,1.10917067527771
2001-11-16,1.10917067527771
2001-11-19,1.1070417165756226
2001-11-20,1.10917067527771
2001-11-21,1.1496200561523438
2001-11-22,1.1176862716674805
2001-11-23,1.0900102853775024
2001-11-26,1.0836232900619507
2001-11-27,1.1070417165756226
2001-11-28,1.0814942121505737
2001-11-29,1.0644631385803223
2001-11-30,1.0644631385803223
2001-12-03,1.0644631385803223
2001-12-04,1.072979211807251
2001-12-05,1.1176862716674805
2001-12-06,1.0857523679733276
2001-12-07,1.072979211807251
2001-12-10,1.0942682027816772
2001-12-11,1.10917067527771
2001-12-12,1.1027835607528687
2001-12-13,1.0921393632888794
2001-12-14,1.0772368907928467
2001-12-17,1.0772368907928467
2001-12-18,1.0474318265914917
2001-12-19,1.0261427164077759
2001-12-20,1.0112396478652954
2001-12-21,0.9963372945785522
2001-12-24,1.0112396478652954
2001-12-25,1.0112396478652954
2001-12-26,1.0069822072982788
2001-12-27,0.979306161403656
2001-12-28,0.9111804366111755
2001-12-31,0.9814350605010986
2002-01-01,0.9920794367790222
2002-01-02,0.9984663724899292
2002-01-03,0.9984663724899292
2002-01-04,0.9963372945785522
2002-01-07,0.979306161403656
2002-01-08,0.9963372945785522
2002-01-09,0.9835641384124756
2002-01-10,1.0091111660003662
2002-01-11,0.9707900285720825
2002-01-14,1.0005953311920166
2002-01-15,0.9963372945785522
2002-01-16,0.9856931567192078
2002-01-17,1.0005953311920166
2002-01-18,1.0154974460601807
2002-01-21,1.0091111660003662
2002-01-22,1.0218844413757324
2002-01-23,1.0602048635482788
2002-01-24,1.0580759048461914
2002-01-25,1.072979211807251
2002-01-28,1.0644631385803223
2002-01-29,1.051689863204956
2002-01-30,1.0474318265914917
2002-01-31,1.055946946144104
2002-02-01,1.0474318265914917
2002-02-04,1.1879409551620483
2002-02-05,1.1155575513839722
2002-02-06,1.1517491340637207
2002-02-07,1.1772960424423218
2002-02-08,1.2305197715759277
2002-02-11,1.258195161819458
2002-02-12,1.241163969039917
2002-02-13,1.2305197715759277
2002-02-14,1.3582550287246704
2002-02-15,1.5051509141921997
2002-02-18,1.7180440425872803
2002-02-19,1.6009528636932373
2002-02-20,1.57114839553833
2002-02-21,1.6009528636932373
2002-02-22,1.652047038078308
2002-02-25,1.6456602811813354
2002-02-26,1.654176115989685
2002-02-27,1.5690189599990845
2002-02-28,1.4412832260131836
2002-03-01,1.490248441696167
2002-03-04,1.5051509141921997
2002-03-05,1.6775944232940674
2002-03-06,2.005448818206787
2002-03-07,2.0416407585144043
2002-03-08,1.97777259349823
2002-03-11,1.9160338640213013
2002-03-12,1.8244898319244385
2002-03-13,1.8479080200195312
2002-03-14,1.9948049783706665
2002-03-15,2.026738166809082
2002-03-18,1.9841594696044922
2002-03-19,1.8968734741210938
2002-03-20,1.8628112077713013
2002-03-21,1.8947443962097168
2002-03-22,1.8415207862854004
2002-03-25,1.8415207862854004
2002-03-26,1.7691383361816406
2002-03-27,1.8138455152511597
2002-03-28,1.8713264465332031
2002-03-29,1.8713264465332031
2002-04-01,1.850036859512329
2002-04-02,1.8457790613174438
2002-04-03,1.8457790613174438
2002-04-04,1.8372639417648315
2002-04-05,1.8287478685379028
2002-04-08,1.8308771848678589
2002-04-09,1.8393930196762085
2002-04-10,1.7797824144363403
2002-04-11,1.8010717630386353
2002-04-12,1.7968140840530396
2002-04-15,1.818103313446045
2002-04-16,1.8713264465332031
2002-04-17,1.8330060243606567
2002-04-18,1.8287478685379028
2002-04-19,1.8032008409500122
2002-04-22,1.7946852445602417
2002-04-23,1.8010717630386353
2002-04-24,1.8287478685379028
2002-04-25,1.822360873222351
2002-04-26,1.856424331665039
