Date,KNRCON
2009-02-19,3.2417073249816895
2009-02-20,3.11350417137146
2009-02-24,3.2233927249908447
2009-02-25,3.3561744689941406
2009-02-26,3.4065401554107666
2009-02-27,3.443169593811035
2009-03-02,3.553057909011841
2009-03-03,3.3836467266082764
2009-03-04,3.493535280227661
2009-03-05,3.5805301666259766
2009-03-06,3.6034233570098877
2009-03-09,3.397382974624634
2009-03-12,3.475220203399658
2009-03-13,3.4797990322113037
2009-03-16,3.475220203399658
2009-03-17,3.3882253170013428
2009-03-18,3.4156975746154785
2009-03-19,3.369910955429077
2009-03-20,3.095189332962036
2009-03-23,3.1776061058044434
2009-03-24,3.1684484481811523
2009-03-25,3.3653318881988525
2009-03-26,3.3882253170013428
2009-03-27,3.3653318881988525
2009-03-30,3.379068374633789
2009-03-31,3.4981138706207275
2009-04-01,3.5896873474121094
2009-04-02,3.608001947402954
2009-04-06,3.9697182178497314
2009-04-08,4.152864933013916
2009-04-09,4.212388038635254
2009-04-13,4.40469217300415
2009-04-15,4.848824501037598
2009-04-16,4.624470233917236
2009-04-17,4.450479984283447
2009-04-20,4.326855182647705
2009-04-21,4.299383640289307
2009-04-22,4.299383640289307
2009-04-23,4.175760269165039
2009-04-24,4.116235733032227
2009-04-27,4.267332553863525
2009-04-28,4.386378288269043
2009-04-29,4.546631813049316
2009-04-30,4.574103355407715
2009-05-04,4.468795299530029
2009-05-05,4.468795299530029
2009-05-06,4.400114059448242
2009-05-07,4.413850784301758
2009-05-08,4.235281467437744
2009-05-11,4.253596782684326
2009-05-12,4.180336952209473
2009-05-13,4.514581680297852
2009-05-14,4.125393867492676
2009-05-15,4.033820629119873
2009-05-18,4.033820629119873
2009-05-19,4.441322326660156
2009-05-20,4.885455131530762
2009-05-21,5.375373363494873
2009-05-22,5.645515441894531
2009-05-25,5.924815654754639
2009-05-26,6.103384494781494
2009-05-27,6.30484676361084
2009-05-28,6.520044326782227
2009-05-29,6.849710464477539
2009-06-01,7.193110466003418
2009-06-02,7.321313858032227
2009-06-03,7.664716720581055
2009-06-04,7.50446081161499
2009-06-05,7.710503578186035
2009-06-08,7.325893402099609
2009-06-09,7.096958160400391
2009-06-10,6.845130920410156
2009-06-11,6.53835916519165
2009-06-12,6.213273525238037
2009-06-15,5.906500339508057
2009-06-16,6.542938709259033
2009-06-17,6.542938709259033
2009-06-18,5.837821006774902
2009-06-19,5.906500339508057
2009-06-22,5.677565574645996
2009-06-23,5.677565574645996
2009-06-24,5.714195728302002
2009-06-25,6.542938709259033
2009-06-26,6.570409774780273
2009-06-29,6.542938709259033
2009-06-30,6.542938709259033
2009-07-01,6.542938709259033
2009-07-02,6.542938709259033
2009-07-03,6.542938709259033
2009-07-06,6.565831661224365
2009-07-07,6.542938709259033
2009-07-08,6.542938709259033
2009-07-09,5.929394245147705
2009-07-10,5.906500339508057
2009-07-13,5.9522881507873535
2009-07-14,6.542938709259033
2009-07-15,6.542938709259033
2009-07-16,6.542938709259033
2009-07-17,7.133587837219238
2009-07-20,7.0420145988464355
2009-07-21,7.325893402099609
2009-07-22,7.321313858032227
2009-07-23,7.325893402099609
2009-07-24,7.321313858032227
2009-07-27,7.183952808380127
2009-07-28,7.280105113983154
2009-07-29,7.325893402099609
2009-07-30,7.623507499694824
2009-07-31,7.4174675941467285
2009-08-03,7.59145450592041
2009-08-04,7.545670032501221
2009-08-05,7.957751274108887
2009-08-06,8.067641258239746
2009-08-07,7.783759117126465
2009-08-10,7.628084659576416
2009-08-11,7.545670032501221
2009-08-12,7.371678829193115
2009-08-13,7.774604320526123
2009-08-14,8.05848217010498
2009-08-17,7.834125995635986
2009-08-18,7.834125995635986
2009-08-19,8.104269981384277
2009-08-20,8.456828117370605
2009-08-21,8.827701568603516
2009-08-24,9.271833419799805
2009-08-25,9.331354141235352
2009-08-26,9.473295211791992
2009-08-27,9.253517150878906
2009-08-28,9.226046562194824
2009-08-31,9.688493728637695
2009-09-01,9.651863098144531
2009-09-02,9.647196769714355
2009-09-03,9.451171875
2009-09-04,9.376495361328125
2009-09-07,9.84788990020752
2009-09-08,10.151257514953613
2009-09-09,9.768545150756836
2009-09-10,9.586523056030273
2009-09-11,9.362491607666016
2009-09-14,9.25981616973877
2009-09-15,9.409168243408203
2009-09-16,9.278484344482422
2009-09-17,9.404497146606445
2009-09-18,9.623859405517578
2009-09-22,10.109251022338867
2009-09-23,9.740541458129883
2009-09-24,9.796549797058105
2009-09-25,10.230600357055664
2009-09-29,10.109251022338867
2009-09-30,10.6179838180542
2009-10-01,10.743999481201172
2009-10-05,10.454629898071289
2009-10-06,10.482632637023926
2009-10-07,10.571310043334961
2009-10-08,10.715993881225586
2009-10-09,10.786004066467285
2009-10-12,10.87468147277832
2009-10-13,10.734663963317871
2009-10-14,11.420747756958008
2009-10-15,11.537430763244629
2009-10-16,11.425416946411133
2009-10-20,12.428873062133789
2009-10-21,12.069497108459473
2009-10-22,11.612107276916504
2009-10-23,11.873470306396484
2009-10-26,11.6541109085083
2009-10-27,11.112709999084473
2009-10-28,10.93068790435791
2009-10-29,10.865348815917969
2009-10-30,10.48730182647705
2009-11-03,9.964570999145508
2009-11-04,9.469840049743652
2009-11-05,9.94589900970459
2009-11-06,10.305279731750488
2009-11-09,10.519970893859863
2009-11-10,10.300607681274414
2009-11-11,10.463964462280273
2009-11-12,10.295943260192871
2009-11-13,10.43596076965332
2009-11-16,10.571310043334961
2009-11-17,10.421957969665527
2009-11-18,10.561975479125977
2009-11-19,10.790669441223145
2009-11-20,11.439417839050293
2009-11-23,11.430083274841309
2009-11-24,11.402080535888672
2009-11-25,11.20605754852295
2009-11-26,10.884015083312988
2009-11-27,10.846677780151367
2009-11-30,10.865348815917969
2009-12-01,11.187386512756348
2009-12-02,10.828011512756348
2009-12-03,10.93068790435791
2009-12-04,10.893351554870605
2009-12-07,10.650651931762695
2009-12-08,10.804673194885254
2009-12-09,10.575979232788086
2009-12-10,10.589982032775879
2009-12-11,10.561975479125977
2009-12-14,10.701992988586426
2009-12-15,10.449960708618164
2009-12-16,10.375287055969238
2009-12-17,10.216599464416504
2009-12-18,10.286609649658203
2009-12-21,10.225934028625488
2009-12-22,10.221266746520996
2009-12-23,10.361284255981445
2009-12-24,10.32394790649414
2009-12-29,10.39395523071289
2009-12-30,10.949355125427246
2009-12-31,10.954024314880371
2010-01-04,11.178050994873047
2010-01-05,11.042701721191406
2010-01-06,11.308734893798828
2010-01-07,12.144171714782715
2010-01-08,12.35420036315918
2010-01-11,12.288858413696289
2010-01-12,11.840801239013672
2010-01-13,11.78012752532959
2010-01-14,11.896808624267578
2010-01-15,11.714788436889648
2010-01-18,11.635443687438965
2010-01-19,11.57476806640625
2010-01-20,12.074164390563965
2010-01-21,11.514093399047852
2010-01-22,11.248063087463379
2010-01-25,11.35540771484375
2010-01-27,10.627317428588867
2010-01-28,10.552642822265625
2010-01-29,11.71012020111084
2010-02-01,12.35420036315918
2010-02-02,12.531554222106934
2010-02-03,12.23284912109375
2010-02-04,12.064826965332031
2010-02-05,11.514093399047852
2010-02-08,11.976150512695312
2010-02-09,11.817465782165527
2010-02-10,11.962151527404785
2010-02-11,11.976150512695312
2010-02-15,11.962151527404785
2010-02-16,11.826799392700195
2010-02-17,11.873470306396484
2010-02-18,11.752121925354004
2010-02-19,11.420747756958008
2010-02-22,11.066039085388184
2010-02-23,10.87468147277832
2010-02-24,11.005365371704102
2010-02-25,10.944690704345703
2010-02-26,11.430083274841309
2010-03-02,12.335528373718262
2010-03-03,12.624897956848145
2010-03-04,12.755581855773926
2010-03-05,12.937602043151855
2010-03-08,13.147629737854004
2010-03-09,12.937602043151855
2010-03-10,12.601563453674316
2010-03-11,12.470876693725586
2010-03-12,13.161632537841797
2010-03-15,14.076412200927734
2010-03-16,13.749706268310547
2010-03-17,13.773038864135742
2010-03-18,13.857049942016602
2010-03-19,14.715826034545898
2010-03-22,14.524468421936035
2010-03-23,14.169757843017578
2010-03-25,14.053074836730957
2010-03-26,13.983067512512207
2010-03-29,13.857049942016602
2010-03-30,13.936394691467285
2010-03-31,13.712367057800293
2010-04-01,14.58980941772461
2010-04-05,14.851174354553223
2010-04-06,15.723950386047363
2010-04-07,15.383241653442383
2010-04-08,15.933974266052246
2010-04-09,16.35869598388672
2010-04-12,16.876758575439453
2010-04-13,16.657398223876953
2010-04-15,16.288681030273438
2010-04-16,17.026113510131836
2010-04-19,18.272266387939453
2010-04-20,18.41228675842285
2010-04-21,18.001564025878906
2010-04-22,17.814876556396484
2010-04-23,17.847545623779297
2010-04-26,17.758869171142578
2010-04-27,17.726198196411133
2010-04-28,17.222131729125977
2010-04-29,17.47416877746582
2010-04-30,17.68885612487793
2010-05-03,17.287479400634766
2010-05-04,16.47537612915039
2010-05-05,16.83008575439453
2010-05-06,16.839420318603516
2010-05-07,15.961980819702148
2010-05-10,16.386695861816406
2010-05-11,16.354026794433594
2010-05-12,16.06465721130371
2010-05-13,16.321359634399414
2010-05-14,17.063447952270508
2010-05-17,16.839420318603516
2010-05-18,17.47416877746582
2010-05-19,16.974773406982422
2010-05-20,17.292142868041992
2010-05-21,16.811418533325195
2010-05-24,16.461376190185547
2010-05-25,15.733283996582031
2010-05-26,16.37736701965332
2010-05-27,16.80674934387207
2010-05-28,17.497501373291016
2010-05-31,16.99810791015625
2010-06-01,17.012107849121094
2010-06-02,17.805540084838867
2010-06-03,17.618850708007812
2010-06-04,17.343482971191406
2010-06-07,16.974773406982422
2010-06-08,16.484712600708008
2010-06-09,16.76007652282715
2010-06-10,16.984107971191406
2010-06-11,16.900096893310547
2010-06-14,16.783416748046875
2010-06-15,16.918764114379883
2010-06-16,16.993436813354492
2010-06-17,16.825416564941406
2010-06-18,16.844087600708008
2010-06-21,17.329484939575195
2010-06-22,17.45549774169922
2010-06-23,17.492834091186523
2010-06-24,17.534839630126953
2010-06-25,17.222131729125977
2010-06-28,17.40416145324707
2010-06-29,17.408828735351562
2010-06-30,17.754201889038086
2010-07-01,17.54417610168457
2010-07-02,17.385488510131836
2010-07-05,17.352819442749023
2010-07-06,17.268808364868164
2010-07-07,16.886093139648438
2010-07-08,16.876758575439453
2010-07-09,16.876758575439453
2010-07-12,16.872093200683594
2010-07-13,16.914098739624023
2010-07-14,16.951438903808594
2010-07-15,16.993436813354492
2010-07-16,16.956106185913086
2010-07-19,16.960769653320312
2010-07-20,16.886093139648438
2010-07-21,16.690067291259766
2010-07-22,16.769412994384766
2010-07-23,16.666732788085938
2010-07-26,15.999317169189453
2010-07-27,15.621272087097168
2010-07-28,15.681943893432617
2010-07-29,15.709946632385254
2010-07-30,15.803296089172363
2010-08-02,15.849967956542969
2010-08-03,15.789294242858887
2010-08-04,16.6107234954834
2010-08-05,16.6107234954834
2010-08-06,16.638731002807617
2010-08-09,17.259475708007812
2010-08-10,16.844087600708008
2010-08-11,16.568721771240234
2010-08-12,16.344694137573242
2010-08-13,16.33536148071289
2010-08-16,16.662063598632812
2010-08-17,16.554719924926758
2010-08-18,16.550046920776367
2010-08-19,17.296812057495117
2010-08-20,17.78220558166504
2010-08-23,18.318933486938477
2010-08-24,18.734323501586914
2010-08-25,18.104246139526367
2010-08-26,18.42161750793457
2010-08-27,17.98289680480957
2010-08-30,17.67485237121582
2010-08-31,17.63285255432129
2010-09-01,17.55817985534668
2010-09-02,17.5068302154541
2010-09-03,17.30147933959961
2010-09-06,17.516170501708984
2010-09-07,17.446165084838867
2010-09-08,17.422826766967773
2010-09-09,17.931556701660156
2010-09-13,18.1835880279541
2010-09-14,18.169586181640625
2010-09-15,17.68885612487793
2010-09-16,17.609514236450195
2010-09-17,18.04823875427246
2010-09-20,18.202259063720703
2010-09-21,17.957046508789062
2010-09-22,17.650529861450195
2010-09-23,18.018348693847656
2010-09-24,17.947616577148438
2010-09-27,17.834442138671875
2010-09-28,17.768423080444336
2010-09-29,17.598661422729492
2010-09-30,17.523210525512695
2010-10-01,17.565649032592773
2010-10-04,17.532638549804688
2010-10-05,17.391172409057617
2010-10-06,17.400598526000977
2010-10-07,17.405315399169922
2010-10-08,17.38174057006836
2010-10-11,17.763704299926758
2010-10-12,17.414752960205078
2010-10-13,17.551504135131836
2010-10-14,17.89102554321289
2010-10-15,18.14095687866211
2010-10-18,18.735126495361328
2010-10-19,18.659669876098633
2010-10-20,18.28242301940918
2010-10-21,18.20697021484375
2010-10-22,18.343725204467773
2010-10-25,18.654956817626953
2010-10-26,18.46161651611328
2010-10-27,18.27298927307129
2010-10-28,18.34844207763672
2010-10-29,18.301286697387695
2010-11-01,18.2399845123291
2010-11-02,18.25412940979004
2010-11-03,18.442750930786133
2010-11-04,18.37673568725586
2010-11-08,18.744552612304688
2010-11-09,18.494626998901367
2010-11-10,18.489910125732422
2010-11-11,18.225833892822266
2010-11-12,18.405027389526367
2010-11-15,18.820003509521484
2010-11-16,17.999486923217773
2010-11-18,17.924034118652344
2010-11-19,17.26856803894043
2010-11-22,17.4477596282959
2010-11-23,17.11766815185547
2010-11-24,17.45247459411621
2010-11-25,16.514070510864258
2010-11-26,16.31601333618164
2010-11-29,16.259422302246094
2010-11-30,16.61309242248535
2010-12-01,17.051647186279297
2010-12-02,16.97148895263672
2010-12-03,16.594234466552734
2010-12-06,16.207551956176758
2010-12-07,15.86802864074707
2010-12-08,15.08995532989502
2010-12-09,13.430057525634766
2010-12-10,14.184557914733887
2010-12-13,14.571236610412598
2010-12-14,14.85888957977295
2010-12-15,14.349604606628418
2010-12-16,14.68441104888916
2010-12-20,14.939054489135742
2010-12-21,14.641968727111816
2010-12-22,14.311878204345703
2010-12-23,14.170408248901367
2010-12-24,14.458064079284668
2010-12-27,14.65611743927002
2010-12-28,15.33516788482666
2010-12-29,15.674689292907715
2010-12-30,15.754852294921875
2010-12-31,16.17926025390625
2011-01-03,16.514070510864258
2011-01-04,16.40089225769043
2011-01-05,15.721843719482422
2011-01-06,15.877459526062012
2011-01-07,15.500213623046875
2011-01-10,15.368173599243164
2011-01-11,14.104390144348145
2011-01-12,14.283585548400879
2011-01-13,14.363750457763672
2011-01-14,14.118538856506348
2011-01-17,13.708279609680176
2011-01-18,14.542943954467773
2011-01-19,14.307165145874023
2011-01-20,14.491070747375488
2011-01-21,14.34488582611084
2011-01-24,14.160978317260742
2011-01-25,14.434484481811523
2011-01-27,14.557090759277344
2011-01-28,14.231714248657227
2011-01-31,13.486647605895996
2011-02-01,13.095251083374023
2011-02-02,13.246150016784668
2011-02-03,13.354608535766602
2011-02-04,12.684990882873535
2011-02-07,12.939635276794434
2011-02-08,12.468074798583984
2011-02-09,11.487226486206055
2011-02-10,11.60511589050293
2011-02-11,12.161561012268066
2011-02-14,10.6950044631958
2011-02-15,11.232583999633789
2011-02-16,11.270310401916504
2011-02-17,11.025097846984863
2011-02-18,10.902491569519043
2011-02-21,10.850618362426758
2011-02-22,10.496952056884766
2011-02-23,10.284746170043945
2011-02-24,10.058396339416504
2011-02-25,9.827332496643066
2011-02-28,10.171573638916016
2011-03-01,10.610122680664062
2011-03-03,10.487516403198242
2011-03-04,10.728014945983887
2011-03-07,10.29417896270752
2011-03-08,10.374342918395996
2011-03-09,10.454509735107422
2011-03-10,10.397920608520508
2011-03-11,10.143279075622559
2011-03-14,10.086690902709961
2011-03-15,9.75188159942627
2011-03-16,9.676434516906738
2011-03-17,9.558544158935547
2011-03-18,9.501953125
2011-03-21,9.374634742736816
2011-03-22,9.38878059387207
2011-03-23,9.355772018432617
2011-03-24,9.42179012298584
2011-03-25,9.336909294128418
2011-03-28,9.351055145263672
2011-03-29,9.327478408813477
2011-03-30,9.398211479187012
2011-03-31,10.973227500915527
2011-04-01,11.227869033813477
2011-04-04,11.142986297607422
2011-04-05,11.015667915344238
2011-04-06,11.374053001403809
2011-04-07,11.392915725708008
2011-04-08,11.5108060836792
2011-04-11,11.345757484436035
2011-04-13,11.392915725708008
2011-04-15,11.119410514831543
2011-04-18,10.553535461425781
2011-04-19,10.628987312316895
2011-04-20,10.794034004211426
2011-04-21,10.80817985534668
2011-04-25,10.845905303955078
2011-04-26,10.798747062683105
2011-04-27,10.761021614074707
2011-04-28,10.827040672302246
2011-04-29,10.487516403198242
2011-05-02,10.313039779663086
2011-05-03,9.902780532836914
2011-05-04,9.497239112854004
2011-05-05,9.327478408813477
2011-05-06,9.563258171081543
2011-05-09,9.549111366271973
2011-05-10,9.700013160705566
2011-05-11,9.865057945251465
2011-05-12,9.629276275634766
2011-05-13,9.53496265411377
2011-05-16,9.398211479187012
2011-05-17,9.563258171081543
2011-05-18,9.426505088806152
2011-05-19,9.549111366271973
2011-05-20,9.379348754882812
2011-05-23,9.138854026794434
2011-05-24,9.384063720703125
2011-05-25,9.468944549560547
2011-05-26,9.728303909301758
2011-05-27,10.204582214355469
2011-05-30,10.737444877624512
2011-05-31,11.449502944946289
2011-06-01,11.142986297607422
2011-06-02,11.029813766479492
2011-06-03,11.440070152282715
2011-06-06,11.133556365966797
2011-06-07,11.058107376098633
2011-06-08,10.99680233001709
2011-06-09,11.157134056091309
2011-06-10,10.548823356628418
2011-06-13,10.393205642700195
2011-06-14,10.916638374328613
2011-06-15,11.378767967224121
2011-06-16,11.718293190002441
2011-06-17,11.704146385192871
2011-06-20,11.463648796081543
2011-06-21,11.331610679626465
2011-06-22,11.482510566711426
2011-06-23,11.440070152282715
2011-06-24,11.557962417602539
2011-06-27,11.699429512023926
2011-06-28,12.029521942138672
2011-06-29,11.982368469238281
2011-06-30,11.822036743164062
2011-07-01,11.576824188232422
2011-07-04,12.024806022644043
2011-07-05,12.161561012268066
2011-07-06,12.33603572845459
2011-07-07,12.590681076049805
2011-07-08,12.373762130737305
2011-07-11,11.982368469238281
2011-07-12,11.822036743164062
2011-07-13,11.840898513793945
2011-07-14,12.859467506408691
2011-07-15,12.515230178833008
2011-07-18,12.406769752502441
2011-07-19,12.595393180847168
2011-07-20,12.486936569213867
2011-07-21,12.237010955810547
2011-07-22,12.180421829223633
2011-07-25,12.463358879089355
2011-07-26,12.208715438842773
2011-07-27,12.557669639587402
2011-07-28,12.486936569213867
2011-07-29,12.246440887451172
2011-08-01,12.491649627685547
2011-08-02,11.88333797454834
2011-08-03,11.845613479614258
2011-08-04,11.326896667480469
2011-08-05,10.765739440917969
2011-08-08,10.605408668518066
2011-08-09,10.82232666015625
2011-08-10,10.893059730529785
2011-08-11,10.855335235595703
2011-08-12,10.902491569519043
2011-08-16,10.732728004455566
2011-08-17,10.572400093078613
2011-08-18,10.265884399414062
2011-08-19,9.539682388305664
2011-08-22,9.973516464233398
2011-08-23,9.71415901184082
2011-08-24,9.728303909301758
2011-08-25,9.572688102722168
2011-08-26,9.42179012298584
2011-08-29,9.563258171081543
2011-08-30,9.619845390319824
2011-09-02,9.511385917663574
2011-09-05,9.492523193359375
2011-09-06,9.822615623474121
2011-09-07,9.954652786254883
2011-09-08,9.997093200683594
2011-09-09,9.926360130310059
2011-09-12,9.888631820678711
2011-09-13,9.813182830810547
2011-09-14,10.280030250549316
2011-09-15,10.294442176818848
2011-09-16,10.688349723815918
2011-09-19,10.56345272064209
2011-09-20,10.7363862991333
2011-09-21,10.697957038879395
2011-09-22,9.9725923538208
2011-09-23,9.895731925964355
2011-09-26,10.059057235717773
2011-09-27,9.991805076599121
2011-09-28,9.924553871154785
2011-09-29,9.775639533996582
2011-09-30,9.895731925964355
2011-10-03,9.775639533996582
2011-10-04,9.890928268432617
2011-10-05,10.063862800598145
2011-10-07,10.08788013458252
2011-10-10,10.102293014526367
2011-10-11,9.838085174560547
2011-10-12,10.078271865844727
2011-10-13,9.953374862670898
2011-10-14,10.04945182800293
2011-10-17,9.862104415893555
2011-10-18,10.107098579406738
2011-10-19,10.030234336853027
2011-10-20,10.068666458129883
2011-10-21,9.924553871154785
2011-10-24,9.924553871154785
2011-10-25,9.761225700378418
2011-10-28,9.996607780456543
2011-10-31,10.092686653137207
2011-11-01,10.332873344421387
2011-11-02,10.207976341247559
2011-11-03,10.183954238891602
2011-11-04,10.04945182800293
2011-11-08,10.035040855407715
2011-11-09,9.895731925964355
2011-11-11,10.164740562438965
2011-11-14,10.544238090515137
2011-11-15,10.501005172729492
2011-11-16,10.481788635253906
2011-11-17,10.126311302185059
2011-11-18,9.852497100830078
2011-11-21,9.458590507507324
2011-11-22,9.367319107055664
2011-11-23,9.007036209106445
2011-11-24,9.02144718170166
2011-11-25,9.00223159790039
