Date,GSFC
1997-01-31,9.480507850646973
1997-02-03,9.057962417602539
1997-02-04,8.683985710144043
1997-02-05,9.082245826721191
1997-02-06,8.936542510986328
1997-02-07,9.014253616333008
1997-02-10,9.048249244689941
1997-02-11,9.130814552307129
1997-02-12,9.193953514099121
1997-02-13,9.227952003479004
1997-02-14,9.17938232421875
1997-02-17,9.164813995361328
1997-02-18,9.048249244689941
1997-02-19,9.227952003479004
1997-02-20,9.038536071777344
1997-02-21,8.946259498596191
1997-02-24,8.941398620605469
1997-02-25,8.76655387878418
1997-02-26,8.936542510986328
1997-02-27,9.159956932067871
1997-02-28,9.397941589355469
1997-03-03,10.272165298461914
1997-03-04,10.150747299194336
1997-03-05,10.08275318145752
1997-03-06,9.737916946411133
1997-03-07,9.737916946411133
1997-03-10,9.3396577835083
1997-03-11,9.257092475891113
1997-03-12,9.325089454650879
1997-03-13,9.276518821716309
1997-03-14,9.22309398651123
1997-03-17,8.936542510986328
1997-03-18,8.931684494018555
1997-03-19,8.936542510986328
1997-03-20,8.936542510986328
1997-03-21,8.994823455810547
1997-03-24,8.994823455810547
1997-03-25,8.8151216506958
1997-03-26,8.902544021606445
1997-03-27,8.926830291748047
1997-03-28,8.926830291748047
1997-03-31,8.504286766052246
1997-04-01,8.407151222229004
1997-04-02,8.591708183288574
1997-04-03,8.596567153930664
1997-04-04,8.547996520996094
1997-04-07,8.577136993408203
1997-04-08,8.577136993408203
1997-04-09,8.829693794250488
1997-04-10,8.547996520996094
1997-04-11,8.547996520996094
1997-04-14,8.547996520996094
1997-04-15,8.645133972167969
1997-04-16,8.645133972167969
1997-04-17,8.790839195251465
1997-04-18,8.790839195251465
1997-04-21,8.839405059814453
1997-04-22,8.679131507873535
1997-04-23,8.742268562316895
1997-04-24,8.761696815490723
1997-04-25,8.853978157043457
1997-04-28,9.033679962158203
1997-04-29,8.839405059814453
1997-04-30,8.742268562316895
1997-05-01,8.742268562316895
1997-05-02,8.73255729675293
1997-05-05,8.630560874938965
1997-05-06,8.606277465820312
1997-05-07,8.654848098754883
1997-05-08,8.839405059814453
1997-05-09,8.66942024230957
1997-05-12,8.936542510986328
1997-05-13,8.902544021606445
1997-05-14,8.839405059814453
1997-05-15,8.91225814819336
1997-05-16,8.868547439575195
1997-05-19,8.897687911987305
1997-05-20,8.9171142578125
1997-05-21,8.936542510986328
1997-05-22,8.907402992248535
1997-05-23,9.519359588623047
1997-05-26,9.325089454650879
1997-05-27,9.135673522949219
1997-05-28,8.907402992248535
1997-05-29,9.033679962158203
1997-05-30,8.742268562316895
1997-06-02,8.853978157043457
1997-06-03,8.907402992248535
1997-06-04,8.9171142578125
1997-06-05,9.009395599365234
1997-06-06,8.863691329956055
1997-06-09,8.897687911987305
1997-06-10,8.873404502868652
1997-06-11,9.033679962158203
1997-06-12,8.849120140075684
1997-06-13,9.29594612121582
1997-06-16,9.227952003479004
1997-06-17,9.514505386352539
1997-06-18,9.713632583618164
1997-06-19,9.548501968383789
1997-06-20,9.427082061767578
1997-06-23,9.329944610595703
1997-06-24,9.291090965270996
1997-06-25,9.276518821716309
1997-06-26,9.616496086120605
1997-06-27,9.378512382507324
1997-06-30,9.713632583618164
1997-07-01,10.393586158752441
1997-07-02,10.636427879333496
1997-07-03,10.150747299194336
1997-07-04,9.927332878112793
1997-07-07,9.922476768493652
1997-07-08,9.844766616821289
1997-07-09,10.515006065368652
1997-07-10,10.956978797912598
1997-07-11,10.558722496032715
1997-07-14,10.184745788574219
1997-07-15,9.89333438873291
1997-07-16,9.956474304199219
1997-07-17,9.956474304199219
1997-07-18,9.956474304199219
1997-07-21,9.567930221557617
1997-07-22,9.635926246643066
1997-07-23,10.005043029785156
1997-07-24,10.257596969604492
1997-07-25,10.296451568603516
1997-07-28,11.020118713378906
1997-07-29,11.122110366821289
1997-07-30,11.554366111755371
1997-07-31,11.36495304107666
1997-08-01,11.054119110107422
1997-08-04,11.81177806854248
1997-08-05,11.904059410095215
1997-08-06,12.73943042755127
1997-08-07,12.812280654907227
1997-08-08,12.6471529006958
1997-08-11,13.291080474853516
1997-08-12,12.928873062133789
1997-08-13,13.557703018188477
1997-08-14,13.185437202453613
1997-08-15,13.185437202453613
1997-08-18,12.873530387878418
1997-08-19,12.6471529006958
1997-08-20,12.516350746154785
1997-08-21,12.415740966796875
1997-08-22,11.73659610748291
1997-08-25,11.610828399658203
1997-08-26,11.414632797241211
1997-08-27,11.178189277648926
1997-08-28,10.514138221740723
1997-08-29,10.448741912841797
1997-09-01,10.307881355285645
1997-09-02,10.172052383422852
1997-09-03,10.066410064697266
1997-09-04,9.74947452545166
1997-09-05,9.970824241638184
1997-09-08,10.081500053405762
1997-09-09,9.955733299255371
1997-09-10,9.975855827331543
1997-09-11,10.041254997253418
1997-09-12,9.779657363891602
1997-09-15,9.331927299499512
1997-09-16,9.175975799560547
1997-09-17,9.201129913330078
1997-09-18,8.708121299743652
1997-09-19,8.783580780029297
1997-09-22,8.60247802734375
1997-09-23,8.582355499267578
1997-09-24,8.667875289916992
1997-09-25,8.65278434753418
1997-09-26,8.59744644165039
1997-09-29,8.637693405151367
1997-09-30,8.60247802734375
1997-10-01,8.501863479614258
1997-10-02,8.501863479614258
1997-10-03,8.501863479614258
1997-10-06,8.501863479614258
1997-10-07,8.501863479614258
1997-10-08,8.501863479614258
1997-10-09,8.456587791442871
1997-10-10,8.416343688964844
1997-10-13,8.355973243713379
1997-10-14,8.215113639831543
1997-10-15,8.325787544250488
1997-10-16,8.320758819580078
1997-10-17,8.350942611694336
1997-10-20,8.250329971313477
1997-10-21,8.10947036743164
1997-10-22,7.998794078826904
1997-10-23,8.054133415222168
1997-10-24,7.867996692657471
1997-10-27,7.54603385925293
1997-10-28,7.198914051055908
1997-10-29,7.435357570648193
1997-10-30,7.646646022796631
1997-10-31,7.646646022796631
1997-11-03,7.38505220413208
1997-11-04,7.374988555908203
1997-11-05,7.405173301696777
1997-11-06,7.485664367675781
1997-11-07,7.440388202667236
1997-11-10,7.470573425292969
1997-11-11,7.445419788360596
1997-11-12,7.435357570648193
1997-11-13,7.163700580596924
1997-11-14,7.163700580596924
1997-11-17,7.14860725402832
1997-11-18,7.083209991455078
1997-11-19,7.073147773742676
1997-11-20,7.193885326385498
1997-11-21,7.319652557373047
1997-11-24,7.193885326385498
1997-11-25,7.28443717956543
1997-11-26,7.7422285079956055
1997-11-27,7.717076301574707
1997-11-28,7.782475471496582
1997-12-01,7.696952819824219
1997-12-02,7.732168674468994
1997-12-03,7.847874641418457
1997-12-04,7.747259140014648
1997-12-05,7.69192361831665
1997-12-08,7.571187496185303
1997-12-09,7.551064968109131
1997-12-10,7.470573425292969
1997-12-11,7.475602149963379
1997-12-12,7.470573425292969
1997-12-15,7.696952819824219
1997-12-16,7.878058433532715
1997-12-17,7.958549499511719
1997-12-18,7.938426494598389
1997-12-19,7.918301105499268
1997-12-22,8.008856773376465
1997-12-23,8.079288482666016
1997-12-24,8.200021743774414
1997-12-25,8.200021743774414
1997-12-26,8.255359649658203
1997-12-29,8.250329971313477
1997-12-30,8.275482177734375
1997-12-31,8.310697555541992
1998-01-01,8.637693405151367
1998-01-02,9.050207138061523
1998-01-05,9.115608215332031
1998-01-06,8.894259452819824
1998-01-07,8.90934944152832
1998-01-08,8.617569923400879
1998-01-09,8.506893157958984
1998-01-12,8.159777641296387
1998-01-13,8.255359649658203
1998-01-14,8.350942611694336
1998-01-15,8.250329971313477
1998-01-16,8.26038932800293
1998-01-19,8.315729141235352
1998-01-20,8.421371459960938
1998-01-21,8.386159896850586
1998-01-22,8.37106704711914
1998-01-23,8.350942611694336
1998-01-26,8.350942611694336
1998-01-27,8.30566692352295
1998-01-28,8.320758819580078
1998-01-29,8.315729141235352
1998-01-30,8.315729141235352
1998-02-02,8.421371459960938
1998-02-03,8.396219253540039
1998-02-04,8.421371459960938
1998-02-05,8.406279563903809
1998-02-06,8.421371459960938
1998-02-09,8.451554298400879
1998-02-10,8.411310195922852
1998-02-11,8.42640209197998
1998-02-12,8.280513763427734
1998-02-13,8.451554298400879
1998-02-16,8.451554298400879
1998-02-17,8.350942611694336
1998-02-18,8.416343688964844
1998-02-19,8.416343688964844
1998-02-20,8.451554298400879
1998-02-23,8.491799354553223
1998-02-24,8.456587791442871
1998-02-25,8.753397941589355
1998-02-26,8.642723083496094
1998-02-27,8.672908782958984
1998-03-02,9.54321575164795
1998-03-03,8.813766479492188
1998-03-04,8.989840507507324
1998-03-05,8.929472923278809
1998-03-06,9.055238723754883
1998-03-09,9.175975799560547
1998-03-10,9.211189270019531
1998-03-11,8.964686393737793
1998-03-12,8.919411659240723
1998-03-13,8.919411659240723
1998-03-16,9.045178413391113
1998-03-17,8.989840507507324
1998-03-18,9.211189270019531
1998-03-19,9.08039379119873
1998-03-20,9.030086517333984
1998-03-23,9.004932403564453
1998-03-24,9.905426025390625
1998-03-25,10.624813079833984
1998-03-26,10.192173957824707
1998-03-27,10.388372421264648
1998-03-30,10.0060396194458
1998-03-31,9.734382629394531
1998-04-01,10.262605667114258
1998-04-02,10.172052383422852
1998-04-03,10.881380081176758
1998-04-06,11.434754371643066
1998-04-07,11.288864135742188
1998-04-08,11.288864135742188
1998-04-09,11.570584297180176
1998-04-10,11.867395401000977
1998-04-13,11.661136627197266
1998-04-14,11.661136627197266
1998-04-15,12.642119407653809
1998-04-16,11.927760124206543
1998-04-17,11.691319465637207
1998-04-20,11.615859031677246
1998-04-21,11.545429229736328
1998-04-22,11.822118759155273
1998-04-23,11.223464012145996
1998-04-24,10.519168853759766
1998-04-27,10.363218307495117
1998-04-28,9.834996223449707
1998-04-29,9.784686088562012
1998-04-30,10.0060396194458
1998-05-01,10.0060396194458
1998-05-04,10.24751091003418
1998-05-05,10.413524627685547
1998-05-06,10.262605667114258
1998-05-07,10.262605667114258
1998-05-08,10.046284675598145
1998-05-11,9.985916137695312
1998-05-12,9.34199047088623
1998-05-13,9.402356147766113
1998-05-14,9.62370491027832
1998-05-15,9.628738403320312
1998-05-18,9.824934005737305
1998-05-19,9.744444847106934
1998-05-20,10.091561317443848
1998-05-21,10.056344985961914
1998-05-22,9.930580139160156
1998-05-25,9.860148429870605
1998-05-26,9.840024948120117
1998-05-27,9.840024948120117
1998-05-28,9.809842109680176
1998-05-29,9.850090026855469
1998-06-01,9.890332221984863
1998-06-02,9.377202033996582
1998-06-03,9.140762329101562
1998-06-04,9.397326469421387
1998-06-05,8.572294235229492
1998-06-08,8.14468765258789
1998-06-09,8.4716796875
1998-06-10,8.049101829528809
1998-06-11,7.993762969970703
1998-06-12,7.973640441894531
1998-06-15,7.712046146392822
1998-06-16,7.460511684417725
1998-06-17,8.049101829528809
1998-06-18,7.973640441894531
1998-06-19,7.390082359313965
1998-06-22,6.987626075744629
1998-06-23,6.917196750640869
1998-06-24,7.118423938751221
1998-06-25,7.274375915527344
1998-06-26,7.053025245666504
1998-06-29,7.324681758880615
1998-06-30,7.314620494842529
1998-07-01,7.28443717956543
1998-07-02,7.344806671142578
1998-07-03,7.007749557495117
1998-07-06,7.027871131896973
1998-07-07,7.163700580596924
1998-07-08,7.244191646575928
1998-07-09,7.38505220413208
1998-07-10,7.173760890960693
1998-07-13,7.374988555908203
1998-07-14,7.54100227355957
1998-07-15,7.5108160972595215
1998-07-16,7.490694046020508
1998-07-17,7.364928245544434
1998-07-20,7.410202980041504
1998-07-21,7.324681758880615
1998-07-22,7.214007377624512
1998-07-23,7.254253387451172
1998-07-24,7.098300933837891
1998-07-27,7.042963027954102
1998-07-28,7.475602149963379
1998-07-29,7.143576622009277
1998-07-30,7.168732166290283
1998-07-31,7.344806671142578
1998-08-03,7.203945159912109
1998-08-04,7.138546466827393
1998-08-05,7.143576622009277
1998-08-06,7.219038486480713
1998-08-07,7.143576622009277
1998-08-10,6.967504024505615
1998-08-11,6.942349910736084
1998-08-12,6.947381973266602
1998-08-13,6.917196750640869
1998-08-14,6.892042636871338
1998-08-17,7.258183479309082
1998-08-18,7.215106010437012
1998-08-19,7.215106010437012
1998-08-20,7.215106010437012
1998-08-21,7.112805366516113
1998-08-24,7.279721260070801
1998-08-25,7.107419013977051
1998-08-26,7.107419013977051
1998-08-27,6.972809791564941
1998-08-28,6.892043590545654
1998-08-31,6.892043590545654
1998-09-01,6.768202781677246
1998-09-02,6.752048492431641
1998-09-03,6.676667213439941
1998-09-04,6.638974666595459
1998-09-07,6.574361801147461
1998-09-08,6.649745464324951
1998-09-09,6.595902442932129
1998-09-10,6.676667213439941
1998-09-11,6.568978786468506
1998-09-14,6.730510711669922
1998-09-15,6.595902442932129
1998-09-16,6.725127220153809
1998-09-17,6.682050704956055
1998-09-18,6.612053394317627
1998-09-21,6.692820072174072
1998-09-22,6.832814693450928
1998-09-23,6.962039947509766
1998-09-24,6.795124530792236
1998-09-25,6.7197418212890625
1998-09-28,6.612053394317627
1998-09-29,6.64436149597168
1998-09-30,6.730510711669922
1998-10-01,6.730510711669922
1998-10-02,6.730510711669922
1998-10-05,6.2997589111328125
1998-10-06,6.358986854553223
1998-10-07,6.595902442932129
1998-10-08,6.245914459228516
1998-10-09,6.208222389221191
1998-10-12,6.245914459228516
1998-10-13,6.025153160095215
1998-10-14,6.154380798339844
1998-10-15,6.192070484161377
1998-10-16,6.0143842697143555
1998-10-19,6.450521945953369
1998-10-20,5.987462997436523
1998-10-21,5.987462997436523
1998-10-22,5.992846488952637
1998-10-23,6.030538082122803
1998-10-26,6.515136241912842
1998-10-27,6.2243757247924805
1998-10-28,6.272836685180664
1998-10-29,6.170533657073975
1998-10-30,6.1866865158081055
1998-11-02,5.9766950607299805
1998-11-03,5.885159015655518
1998-11-04,5.885159015655518
1998-11-05,5.610554218292236
1998-11-06,5.761317253112793
1998-11-09,5.939003944396973
1998-11-10,6.046691417694092
1998-11-11,6.041306495666504
1998-11-12,5.739779472351074
1998-11-13,5.890544414520264
1998-11-16,6.009000301361084
1998-11-17,5.9766950607299805
1998-11-18,6.332065105438232
1998-11-19,6.218993186950684
1998-11-20,6.213607311248779
1998-11-23,6.0843825340271
1998-11-24,5.9766950607299805
1998-11-25,5.9766950607299805
1998-11-26,5.971307754516602
1998-11-27,5.9659247398376465
1998-11-30,6.003615856170654
1998-12-01,6.030538082122803
1998-12-02,5.944386005401611
1998-12-03,5.949772357940674
1998-12-04,5.901310920715332
1998-12-07,6.009000301361084
1998-12-08,5.93361759185791
1998-12-09,5.944386005401611
1998-12-10,6.035923480987549
1998-12-11,5.992846488952637
1998-12-14,6.105919361114502
1998-12-15,6.105919361114502
1998-12-16,5.825929641723633
1998-12-17,5.815161228179932
1998-12-18,5.712858200073242
1998-12-21,5.815161228179932
1998-12-22,5.766702175140381
1998-12-23,5.869004726409912
1998-12-24,5.734394550323486
1998-12-25,5.734394550323486
1998-12-28,6.13822603225708
1998-12-29,6.633592128753662
1998-12-30,7.166649341583252
1998-12-31,7.231260776519775
1999-01-01,7.1235737800598145
1999-01-04,7.349717617034912
1999-01-05,7.118189334869385
1999-01-06,6.892043590545654
1999-01-07,6.7089738845825195
1999-01-08,6.70358943939209
1999-01-11,6.999731540679932
1999-01-12,6.676667213439941
1999-01-13,6.515136241912842
1999-01-14,5.998233318328857
1999-01-15,5.793622970581055
1999-01-18,5.54594087600708
1999-01-19,5.335948944091797
1999-01-20,5.335948944091797
1999-01-21,5.341334819793701
1999-01-22,5.061343193054199
1999-01-25,4.953655242919922
1999-01-26,4.953655242919922
1999-01-27,5.061343193054199
1999-01-28,5.055960178375244
1999-01-29,4.953655242919922
1999-02-01,4.8675055503845215
1999-02-02,4.635976314544678
1999-02-03,4.506750106811523
1999-02-04,4.522902488708496
1999-02-05,4.469058513641357
1999-02-08,4.318296432495117
1999-02-09,4.302142143249512
1999-02-10,4.253682613372803
1999-02-11,3.930619239807129
1999-02-12,3.822930097579956
1999-02-15,3.876774311065674
1999-02-16,4.189069747924805
1999-02-17,4.5282883644104
1999-02-18,4.56059455871582
1999-02-19,4.280605316162109
1999-02-22,4.232146263122559
1999-02-23,4.253682613372803
1999-02-24,4.038307189941406
1999-02-25,4.092150688171387
1999-02-26,4.032921314239502
1999-03-01,4.151378631591797
1999-03-02,4.151378631591797
1999-03-03,4.156764030456543
1999-03-04,3.8283135890960693
1999-03-05,3.8175456523895264
1999-03-08,3.591400384902954
1999-03-09,3.876774311065674
1999-03-10,3.822930097579956
1999-03-11,3.7367806434631348
1999-03-12,3.69370436668396
1999-03-15,3.5590946674346924
1999-03-16,3.564479112625122
1999-03-17,3.6398606300354004
1999-03-18,3.661397695541382
1999-03-19,3.661397695541382
1999-03-22,3.8013916015625
1999-03-23,4.108304023742676
1999-03-24,4.253682613372803
1999-03-25,4.210607528686523
1999-03-26,4.027538299560547
1999-03-29,4.027538299560547
1999-03-30,4.038307189941406
1999-03-31,4.140611171722412
1999-04-01,4.140611171722412
1999-04-02,4.140611171722412
1999-04-05,3.876774311065674
1999-04-06,3.7690865993499756
1999-04-07,3.860621213912964
1999-04-08,3.7690865993499756
1999-04-09,3.661397695541382
1999-04-12,3.709857702255249
1999-04-13,3.612938404083252
1999-04-14,3.612938404083252
1999-04-15,3.661397695541382
1999-04-16,3.9521570205688477
1999-04-19,3.6721670627593994
1999-04-20,3.661397695541382
1999-04-21,3.8175456523895264
1999-04-22,3.7690865993499756
1999-04-23,3.779855251312256
1999-04-26,3.5537095069885254
1999-04-27,3.5537095069885254
1999-04-28,3.8121609687805176
1999-04-29,4.119071960449219
1999-04-30,4.135225772857666
1999-05-03,3.9844624996185303
1999-05-04,4.253682613372803
1999-05-05,4.1136884689331055
1999-05-06,4.145994663238525
1999-05-07,4.119071960449219
1999-05-10,4.237529277801514
1999-05-11,4.36137056350708
1999-05-12,4.151378631591797
1999-05-13,4.318296432495117
1999-05-14,4.6682820320129395
1999-05-17,4.738279342651367
1999-05-18,5.115187644958496
1999-05-19,5.524402618408203
1999-05-20,5.169033050537109
1999-05-21,4.845967769622803
1999-05-24,4.942886829376221
1999-05-25,4.6952056884765625
1999-05-26,4.743664264678955
1999-05-27,4.565978050231934
1999-05-28,4.323681354522705
1999-05-31,4.673666954040527
1999-06-01,4.662897109985352
1999-06-02,4.6844353675842285
1999-06-03,4.9805779457092285
1999-06-04,4.953655242919922
1999-06-07,5.265950679779053
1999-06-08,5.357486724853516
1999-06-09,5.120572566986084
1999-06-10,5.029038429260254
1999-06-11,4.889042854309082
1999-06-14,4.673666954040527
1999-06-15,4.603670120239258
1999-06-16,4.732895851135254
1999-06-17,4.781355857849121
1999-06-18,4.732895851135254
1999-06-21,5.115187644958496
1999-06-22,5.271337032318115
1999-06-23,5.384409427642822
1999-06-24,5.233644485473633
1999-06-25,5.174415111541748
1999-06-28,5.40594482421875
1999-06-29,5.842082500457764
1999-06-30,5.847467422485352
1999-07-01,5.4113311767578125
1999-07-02,5.54594087600708
1999-07-05,5.788239479064941
1999-07-06,5.955155849456787
1999-07-07,5.928233623504639
1999-07-08,5.831314563751221
1999-07-09,6.267452239990234
1999-07-12,6.773584842681885
1999-07-13,6.520518779754639
1999-07-14,6.595902442932129
1999-07-15,6.466674327850342
1999-07-16,6.208222389221191
1999-07-19,6.170533657073975
1999-07-20,5.874390125274658
1999-07-21,6.057459831237793
1999-07-22,6.111304759979248
