Date,ABFRL
2013-11-27,75.40660095214844
2013-11-28,80.43370819091797
2013-11-29,85.8551025390625
2013-12-02,85.01725006103516
2013-12-03,84.96796417236328
2013-12-04,85.3129653930664
2013-12-05,83.93296813964844
2013-12-06,83.04583740234375
2013-12-09,86.05223846435547
2013-12-10,83.78511810302734
2013-12-11,89.00936126708984
2013-12-12,95.90931701660156
2013-12-13,97.0921630859375
2013-12-16,93.00148010253906
2013-12-17,87.28437805175781
2013-12-18,84.22868347167969
2013-12-19,81.61656188964844
2013-12-20,80.53227996826172
2013-12-23,82.15869903564453
2013-12-24,83.78511810302734
2013-12-26,84.08082580566406
2013-12-27,84.22868347167969
2013-12-30,82.65155029296875
2013-12-31,88.36865234375
2014-01-01,87.53079986572266
2014-01-02,84.62296295166016
2014-01-03,83.58797454833984
2014-01-06,85.3129653930664
2014-01-07,83.88368225097656
2014-01-08,85.657958984375
2014-01-09,85.06653594970703
2014-01-10,84.03153991699219
2014-01-13,83.83440399169922
2014-01-14,83.83440399169922
2014-01-15,85.01725006103516
2014-01-16,86.05223846435547
2014-01-17,85.01725006103516
2014-01-20,84.7215347290039
2014-01-21,86.54509735107422
2014-01-22,85.60867309570312
2014-01-23,84.9186782836914
2014-01-24,84.77082061767578
2014-01-27,83.34154510498047
2014-01-28,83.39083099365234
2014-01-29,83.34154510498047
2014-01-30,83.6865463256836
2014-01-31,82.84869384765625
2014-02-03,83.58797454833984
2014-02-04,81.91226959228516
2014-02-05,83.04583740234375
2014-02-06,82.79940795898438
2014-02-07,83.73583221435547
2014-02-10,83.78511810302734
2014-02-11,83.83440399169922
2014-02-12,85.06653594970703
2014-02-13,84.42582702636719
2014-02-14,88.27008056640625
2014-02-17,85.70724487304688
2014-02-18,84.17939758300781
2014-02-19,83.98225402832031
2014-02-20,84.22868347167969
2014-02-21,83.88368225097656
2014-02-24,84.27796936035156
2014-02-25,84.82010650634766
2014-02-26,83.93296813964844
2014-02-28,83.88368225097656
2014-03-03,85.95367431640625
2014-03-04,87.72794342041016
2014-03-05,87.13652038574219
2014-03-06,89.15721893310547
2014-03-07,87.38294982910156
2014-03-10,84.77082061767578
2014-03-11,82.84869384765625
2014-03-12,80.7787094116211
2014-03-13,81.96155548095703
2014-03-14,81.91226959228516
2014-03-18,82.10941314697266
2014-03-19,82.45441436767578
2014-03-20,81.51799011230469
2014-03-21,82.7501220703125
2014-03-24,82.35584259033203
2014-03-25,81.61656188964844
2014-03-26,80.7787094116211
2014-03-27,80.63085174560547
2014-03-28,81.02513122558594
2014-03-31,81.41941833496094
2014-04-01,80.87728118896484
2014-04-02,82.70083618164062
2014-04-03,84.77082061767578
2014-04-04,83.88368225097656
2014-04-07,87.18580627441406
2014-04-09,89.79792785644531
2014-04-10,88.9107894897461
2014-04-11,89.00936126708984
2014-04-15,95.51502990722656
2014-04-16,97.73287200927734
2014-04-17,100.09857177734375
2014-04-21,102.80926513671875
2014-04-22,106.99851989746094
2014-04-23,115.62345886230469
2014-04-24,115.62345886230469
2014-04-25,130.60621643066406
2014-04-28,129.96551513671875
2014-04-29,125.82553100585938
2014-04-30,120.8969955444336
2014-05-02,132.97189331054688
2014-05-05,132.8240509033203
2014-05-06,124.39625549316406
2014-05-07,126.66338348388672
2014-05-08,123.31197357177734
2014-05-09,128.53622436523438
2014-05-12,125.92410278320312
2014-05-13,123.85411834716797
2014-05-14,123.4105453491211
2014-05-15,123.36125946044922
2014-05-16,128.73336791992188
2014-05-19,133.4154815673828
2014-05-20,131.83834838867188
2014-05-21,127.59980010986328
2014-05-22,130.26121520996094
2014-05-23,130.45835876464844
2014-05-26,123.0655517578125
2014-05-27,120.60128021240234
2014-05-28,125.87481689453125
2014-05-29,121.53770446777344
2014-05-30,119.9605712890625
2014-06-02,118.92557525634766
2014-06-03,120.05914306640625
2014-06-04,120.79842376708984
2014-06-05,119.4184341430664
2014-06-06,116.46131134033203
2014-06-09,116.26416778564453
2014-06-10,115.72203063964844
2014-06-11,114.98274993896484
2014-06-12,112.61705017089844
2014-06-13,112.66633605957031
2014-06-16,123.2134017944336
2014-06-17,124.88910675048828
2014-06-18,122.22769927978516
2014-06-19,123.31197357177734
2014-06-20,123.70626068115234
2014-06-23,123.0655517578125
2014-06-24,122.62197875976562
2014-06-25,124.05125427246094
2014-06-26,122.22769927978516
2014-06-27,122.81912231445312
2014-06-30,122.3262710571289
2014-07-01,122.52340698242188
2014-07-02,121.7348403930664
2014-07-03,121.88269805908203
2014-07-04,122.07984161376953
2014-07-07,122.62197875976562
2014-07-08,121.48841857910156
2014-07-09,118.53129577636719
2014-07-10,121.53770446777344
2014-07-11,118.43272399902344
2014-07-14,113.99703979492188
2014-07-15,117.89058685302734
2014-07-16,123.4105453491211
2014-07-17,122.42483520507812
2014-07-18,124.69196319580078
2014-07-21,125.92410278320312
2014-07-22,125.72695922851562
2014-07-23,124.44554138183594
2014-07-24,124.39625549316406
2014-07-25,123.70626068115234
2014-07-28,122.57269287109375
2014-07-30,123.65697479248047
2014-07-31,123.55840301513672
2014-08-01,111.08920288085938
2014-08-04,110.25135803222656
2014-08-05,110.25135803222656
2014-08-06,109.0685043334961
2014-08-07,121.34056091308594
2014-08-08,109.41350555419922
2014-08-11,109.61064147949219
2014-08-12,115.86988830566406
2014-08-13,110.59635162353516
2014-08-14,110.79349517822266
2014-08-18,109.36421966552734
2014-08-19,109.2656478881836
2014-08-20,108.3292236328125
2014-08-21,108.42779541015625
2014-08-22,108.42779541015625
2014-08-25,111.03992462158203
2014-08-26,112.51847839355469
2014-08-27,112.02562713623047
2014-08-28,112.96205139160156
2014-09-01,112.56776428222656
2014-09-02,112.76490783691406
2014-09-03,110.99063873291016
2014-09-04,110.00492858886719
2014-09-05,112.46919250488281
2014-09-08,111.92705535888672
2014-09-09,110.94135284423828
2014-09-10,111.48348999023438
2014-09-11,123.50911712646484
2014-09-12,121.24198913574219
2014-09-15,120.10842895507812
2014-09-16,119.763427734375
2014-09-17,119.46772003173828
2014-09-18,122.868408203125
2014-09-19,118.67915344238281
2014-09-22,123.6076889038086
2014-09-23,117.447021484375
2014-09-24,120.05914306640625
2014-09-25,119.46772003173828
2014-09-26,131.93692016601562
2014-09-29,132.38047790527344
2014-09-30,127.05766296386719
2014-10-01,123.16412353515625
2014-10-07,118.58058166503906
2014-10-08,124.24839782714844
2014-10-09,122.6712646484375
2014-10-10,121.09413146972656
2014-10-13,121.38984680175781
2014-10-14,120.65056610107422
2014-10-15,120.65056610107422
2014-10-16,117.2498779296875
2014-10-17,117.15130615234375
2014-10-20,118.53129577636719
2014-10-21,115.42631530761719
2014-10-22,117.84130096435547
2014-10-27,120.20700073242188
2014-10-28,118.62986755371094
2014-10-29,117.69344329833984
2014-10-30,117.54558563232422
2014-10-31,121.78412628173828
2014-11-03,123.16412353515625
2014-11-05,120.45342254638672
2014-11-07,120.00985717773438
2014-11-10,117.84130096435547
2014-11-11,120.60128021240234
2014-11-12,120.30557250976562
2014-11-13,119.0241470336914
2014-11-14,119.27057647705078
2014-11-17,118.97486114501953
2014-11-18,119.27057647705078
2014-11-19,119.27057647705078
2014-11-20,118.33415222167969
2014-11-21,119.12271881103516
2014-11-24,115.37702941894531
2014-11-25,115.37702941894531
2014-11-26,115.03203582763672
2014-11-27,115.32774353027344
2014-11-28,114.73632049560547
2014-12-01,115.96846008300781
2014-12-02,118.72843933105469
2014-12-03,119.27057647705078
2014-12-04,117.2498779296875
2014-12-05,114.04632568359375
2014-12-08,112.27205657958984
2014-12-09,109.85707092285156
2014-12-10,111.08920288085938
2014-12-11,108.57565307617188
2014-12-12,107.7870864868164
2014-12-15,103.74568939208984
2014-12-16,104.53425598144531
2014-12-17,106.60424041748047
2014-12-18,107.29423522949219
2014-12-19,111.18777465820312
2014-12-22,114.29275512695312
2014-12-23,112.22277069091797
2014-12-24,115.72203063964844
2014-12-26,121.29127502441406
2014-12-29,118.62986755371094
2014-12-30,120.35485076904297
2014-12-31,118.43272399902344
2015-01-01,118.18629455566406
2015-01-02,117.15130615234375
2015-01-05,118.28486633300781
2015-01-06,116.3134536743164
2015-01-07,117.29916381835938
2015-01-08,117.39773559570312
2015-01-09,117.2498779296875
2015-01-12,117.29916381835938
2015-01-13,116.65845489501953
2015-01-14,116.8555908203125
2015-01-15,118.43272399902344
2015-01-16,115.67274475097656
2015-01-19,118.23558044433594
2015-01-20,118.13701629638672
2015-01-21,116.8555908203125
2015-01-22,116.36273956298828
2015-01-23,122.52340698242188
2015-01-27,122.27698516845703
2015-01-28,120.10842895507812
2015-01-29,119.4184341430664
2015-01-30,120.74913787841797
2015-02-02,123.55840301513672
2015-02-03,121.63627624511719
2015-02-04,121.19270324707031
2015-02-05,120.45342254638672
2015-02-06,118.43272399902344
2015-02-09,116.3134536743164
2015-02-10,116.5105972290039
2015-02-11,116.06702423095703
2015-02-12,116.46131134033203
2015-02-13,119.07343292236328
2015-02-16,119.31986236572266
2015-02-18,116.80630493164062
2015-02-19,113.15918731689453
2015-02-20,113.01133728027344
2015-02-23,113.01133728027344
2015-02-24,110.54706573486328
2015-02-25,113.55347442626953
2015-02-26,112.76490783691406
2015-02-27,111.87776947021484
2015-03-02,113.99703979492188
2015-03-03,114.29275512695312
2015-03-04,113.06062316894531
2015-03-05,112.27205657958984
2015-03-09,113.01133728027344
2015-03-10,112.56776428222656
2015-03-11,114.342041015625
2015-03-12,113.89847564697266
2015-03-13,115.91917419433594
2015-03-16,118.08773040771484
2015-03-17,113.50418853759766
2015-03-18,117.15130615234375
2015-03-19,114.58847045898438
2015-03-20,112.66633605957031
2015-03-23,112.91276550292969
2015-03-24,112.91276550292969
2015-03-25,112.96205139160156
2015-03-26,112.46919250488281
2015-03-27,111.18777465820312
2015-03-30,113.35633087158203
2015-03-31,113.35633087158203
2015-04-01,113.06062316894531
2015-04-06,112.51847839355469
2015-04-07,115.96846008300781
2015-04-08,115.22917938232422
2015-04-09,117.2498779296875
2015-04-10,117.2498779296875
2015-04-13,117.29916381835938
2015-04-15,116.16559600830078
2015-04-16,113.75061798095703
2015-04-17,113.10990905761719
2015-04-20,112.41991424560547
2015-04-21,113.35633087158203
2015-04-22,111.03992462158203
2015-04-23,112.32134246826172
2015-04-24,112.12419891357422
2015-04-27,113.35633087158203
2015-04-28,113.45490264892578
2015-04-29,111.7791976928711
2015-04-30,113.01133728027344
2015-05-04,135.5840301513672
2015-05-05,162.69097900390625
2015-05-06,153.32676696777344
2015-05-07,168.65451049804688
2015-05-08,185.51010131835938
2015-05-11,176.58944702148438
2015-05-12,166.63380432128906
2015-05-13,164.95811462402344
2015-05-14,163.08526611328125
2015-05-15,164.51454162597656
2015-05-18,180.9265594482422
2015-05-19,184.86940002441406
2015-05-20,194.08575439453125
2015-05-21,196.89501953125
2015-05-22,192.9029083251953
2015-05-25,191.96649169921875
2015-05-26,188.07293701171875
2015-05-27,181.6658477783203
2015-05-28,177.27944946289062
2015-05-29,179.39871215820312
2015-06-01,182.3558349609375
2015-06-02,174.17446899414062
2015-06-03,172.69590759277344
2015-06-04,174.07589721679688
2015-06-05,178.3637237548828
2015-06-08,176.2937469482422
2015-06-09,167.3238067626953
2015-06-10,168.95022583007812
2015-06-11,164.56382751464844
2015-06-12,166.68309020996094
2015-06-15,167.816650390625
2015-06-16,163.03598022460938
2015-06-17,160.57171630859375
2015-06-18,168.99951171875
2015-06-19,164.36668395996094
2015-06-22,167.96450805664062
2015-06-23,169.39378356933594
2015-06-24,171.9073486328125
2015-06-25,171.9073486328125
2015-06-26,176.34303283691406
2015-06-29,177.27944946289062
2015-06-30,176.83587646484375
2015-07-01,177.03302001953125
2015-07-02,181.02513122558594
2015-07-03,181.61656188964844
2015-07-06,184.67225646972656
2015-07-07,182.50369262695312
2015-07-08,179.10301208496094
2015-07-09,181.76441955566406
2015-07-10,180.630859375
2015-07-13,182.3558349609375
2015-07-14,180.38442993164062
2015-07-15,182.25726318359375
2015-07-16,184.91868591308594
2015-07-17,192.21290588378906
2015-07-20,221.9812774658203
2015-07-21,220.25628662109375
2015-07-22,222.47412109375
2015-07-23,220.10842895507812
2015-07-24,214.98275756835938
2015-07-27,213.2577667236328
2015-07-28,217.00344848632812
2015-07-29,223.5583953857422
2015-07-30,220.05914306640625
2015-07-31,220.60128784179688
2015-08-03,221.6362762451172
2015-08-04,217.6441650390625
2015-08-05,218.82701110839844
2015-08-06,218.62986755371094
2015-08-07,218.3341522216797
2015-08-10,218.23558044433594
2015-08-11,215.0320281982422
2015-08-12,204.3863983154297
2015-08-13,205.07638549804688
2015-08-14,211.4342041015625
2015-08-17,228.63479614257812
2015-08-18,219.22129821777344
2015-08-19,216.60916137695312
2015-08-20,205.91424560546875
2015-08-21,205.47067260742188
2015-08-24,183.88368225097656
2015-08-25,190.8822021484375
2015-08-26,192.21290588378906
2015-08-27,201.37998962402344
2015-08-28,195.2193145751953
2015-08-31,190.14292907714844
2015-09-01,183.341552734375
2015-09-02,183.6372528076172
2015-09-03,187.1365203857422
2015-09-04,182.7501220703125
2015-09-07,177.67373657226562
2015-09-08,182.3558349609375
2015-09-09,183.68653869628906
2015-09-10,185.16510009765625
2015-09-11,188.9600830078125
2015-09-14,196.59930419921875
2015-09-15,231.54263305664062
2015-09-16,222.81912231445312
2015-09-18,217.00344848632812
2015-09-21,226.02267456054688
2015-09-22,220.9955596923828
2015-09-23,217.00344848632812
2015-09-24,216.3627471923828
2015-09-28,207.39280700683594
2015-09-29,217.79200744628906
2015-09-30,215.8206024169922
2015-10-01,215.1798858642578
2015-10-05,221.34056091308594
2015-10-06,217.74273681640625
2015-10-07,218.23558044433594
2015-10-08,213.20848083496094
2015-10-09,213.79989624023438
2015-10-12,211.8284912109375
2015-10-13,215.1798858642578
2015-10-14,214.68704223632812
2015-10-15,215.7713165283203
2015-10-16,226.90980529785156
2015-10-19,220.30557250976562
2015-10-20,218.03843688964844
2015-10-21,217.20059204101562
2015-10-23,215.1798858642578
2015-10-26,214.09561157226562
2015-10-27,214.88418579101562
2015-10-28,216.658447265625
2015-10-29,211.97634887695312
2015-10-30,212.22276306152344
2015-11-02,213.35633850097656
2015-11-03,210.30064392089844
2015-11-04,208.47708129882812
2015-11-05,208.18136596679688
2015-11-06,208.03350830078125
2015-11-09,205.86495971679688
2015-11-10,204.43568420410156
2015-11-13,207.6885223388672
2015-11-16,209.51206970214844
2015-11-17,213.2577667236328
2015-11-18,214.83489990234375
2015-11-19,214.04632568359375
2015-11-20,216.90487670898438
2015-11-23,210.79348754882812
2015-11-24,209.6106414794922
2015-11-26,212.61705017089844
2015-11-27,214.98275756835938
2015-11-30,215.08131408691406
2015-12-01,213.94775390625
2015-12-02,214.88418579101562
2015-12-03,212.4691925048828
2015-12-04,214.78561401367188
2015-12-07,211.237060546875
2015-12-08,210.44850158691406
2015-12-09,201.97142028808594
2015-12-10,203.9921112060547
2015-12-11,203.5978240966797
2015-12-14,210.89205932617188
2015-12-15,211.87777709960938
2015-12-16,210.10350036621094
2015-12-17,215.72203063964844
2015-12-18,218.03843688964844
2015-12-21,218.7284393310547
2015-12-22,217.10202026367188
2015-12-23,218.4820098876953
2015-12-24,218.9255828857422
2015-12-28,220.40414428710938
2015-12-29,221.34056091308594
2015-12-30,222.62197875976562
2015-12-31,227.99407958984375
2016-01-01,244.4553985595703
2016-01-04,244.2582550048828
2016-01-05,241.7939910888672
2016-01-06,236.22474670410156
2016-01-07,225.67767333984375
2016-01-08,228.0926513671875
2016-01-11,222.12911987304688
2016-01-12,215.0320281982422
2016-01-13,217.10202026367188
2016-01-14,212.61705017089844
2016-01-15,209.5613555908203
2016-01-18,197.43716430664062
2016-01-19,208.132080078125
2016-01-20,215.67274475097656
2016-01-21,206.25924682617188
2016-01-22,207.4913787841797
2016-01-25,207.98422241210938
2016-01-27,210.25135803222656
2016-01-28,217.20059204101562
2016-01-29,219.1227264404297
2016-02-01,216.60916137695312
2016-02-02,216.658447265625
2016-02-03,206.11138916015625
2016-02-04,174.026611328125
2016-02-05,180.8772735595703
2016-02-08,173.97732543945312
2016-02-09,170.57664489746094
2016-02-10,165.89453125
2016-02-11,159.93099975585938
2016-02-12,142.92755126953125
2016-02-15,139.0340118408203
2016-02-16,143.2232666015625
2016-02-17,136.3233184814453
2016-02-18,142.58255004882812
2016-02-19,147.3632354736328
2016-02-22,148.6446533203125
2016-02-23,145.63824462890625
2016-02-24,143.17398071289062
2016-02-25,138.93544006347656
2016-02-26,133.2676239013672
2016-02-29,126.3183822631836
2016-03-01,138.98472595214844
2016-03-02,142.87826538085938
2016-03-03,156.72744750976562
2016-03-04,147.95465087890625
2016-03-08,145.68753051757812
2016-03-09,146.3775177001953
2016-03-10,147.51109313964844
2016-03-11,147.8068084716797
2016-03-14,148.6446533203125
2016-03-15,141.0054168701172
2016-03-16,138.78758239746094
2016-03-17,144.7018280029297
2016-03-18,148.89108276367188
2016-03-21,143.8639678955078
2016-03-22,138.8368682861328
2016-03-23,137.99900817871094
2016-03-28,133.9083251953125
2016-03-29,136.1754608154297
2016-03-30,136.421875
2016-03-31,144.0611114501953
2016-04-01,138.59043884277344
2016-04-04,145.58895874023438
2016-04-05,138.0975799560547
2016-04-06,143.7161102294922
2016-04-07,142.92755126953125
2016-04-08,148.6446533203125
2016-04-11,155.00245666503906
2016-04-12,159.38885498046875
2016-04-13,162.9866943359375
2016-04-18,156.92459106445312
2016-04-20,152.6367645263672
2016-04-21,150.9610595703125
2016-04-22,149.18679809570312
2016-04-25,146.8210906982422
2016-04-26,148.49679565429688
2016-04-27,147.31394958496094
2016-04-28,143.17398071289062
2016-04-29,145.44110107421875
2016-05-02,143.32183837890625
2016-05-03,139.87185668945312
2016-05-04,138.93544006347656
2016-05-05,137.65402221679688
2016-05-06,140.56185913085938
2016-05-09,147.65895080566406
2016-05-10,148.447509765625
2016-05-11,149.9260711669922
2016-05-12,149.7289276123047
2016-05-13,156.43173217773438
2016-05-16,148.59536743164062
2016-05-17,149.82749938964844
2016-05-18,153.27748107910156
2016-05-19,152.34104919433594
2016-05-20,148.841796875
2016-05-23,146.6239471435547
2016-05-24,144.01182556152344
2016-05-25,144.55397033691406
2016-05-26,135.83045959472656
2016-05-27,132.57762145996094
2016-05-30,134.00689697265625
2016-05-31,129.86692810058594
2016-06-01,133.85903930664062
2016-06-02,133.36619567871094
2016-06-03,128.38836669921875
2016-06-06,131.24691772460938
2016-06-07,127.9448013305664
2016-06-08,129.3740692138672
2016-06-09,129.47264099121094
2016-06-10,129.9654998779297
2016-06-13,129.62049865722656
2016-06-14,128.19122314453125
2016-06-15,126.36766815185547
2016-06-16,127.20552062988281
2016-06-17,130.75405883789062
2016-06-20,130.21192932128906
2016-06-21,134.15475463867188
2016-06-22,132.4297637939453
2016-06-23,132.72547912597656
2016-06-24,129.27549743652344
2016-06-27,132.38047790527344
2016-06-28,132.18333435058594
2016-06-29,139.67471313476562
2016-06-30,140.66041564941406
2016-07-01,140.90684509277344
2016-07-04,141.69541931152344
2016-07-05,142.53326416015625
2016-07-07,147.51109313964844
2016-07-08,142.4346923828125
2016-07-11,141.89256286621094
2016-07-12,141.7939910888672
2016-07-13,138.98472595214844
2016-07-14,138.98472595214844
2016-07-15,137.30902099609375
2016-07-18,141.30113220214844
2016-07-19,139.67471313476562
2016-07-20,139.18186950683594
2016-07-21,138.98472595214844
2016-07-22,139.28042602539062
2016-07-25,137.99900817871094
2016-07-26,146.47608947753906
2016-07-27,142.97683715820312
2016-07-28,142.77969360351562
2016-07-29,142.73040771484375
2016-08-01,145.04681396484375
2016-08-02,142.53326416015625
2016-08-03,141.7447052001953
2016-08-04,142.13897705078125
2016-08-05,143.7161102294922
2016-08-08,148.2503662109375
2016-08-09,152.7846221923828
2016-08-10,149.13751220703125
2016-08-11,150.17250061035156
2016-08-12,147.1660919189453
2016-08-16,148.59536743164062
2016-08-17,148.6446533203125
2016-08-18,161.1138458251953
2016-08-19,162.49383544921875
2016-08-22,162.78955078125
2016-08-23,166.9295196533203
2016-08-24,164.2188262939453
2016-08-25,160.7688446044922
2016-08-26,161.40956115722656
2016-08-29,160.7195587158203
2016-08-30,163.3809814453125
2016-08-31,153.47462463378906
2016-09-01,150.71463012695312
2016-09-02,149.77821350097656
2016-09-06,149.43321228027344
2016-09-07,148.74322509765625
2016-09-08,149.63035583496094
2016-09-09,148.89108276367188
2016-09-12,144.20896911621094
2016-09-14,144.80039978027344
2016-09-15,144.40611267089844
2016-09-16,142.28683471679688
2016-09-19,142.28683471679688
2016-09-20,140.46328735351562
2016-09-21,136.1261749267578
2016-09-22,135.7318878173828
2016-09-23,138.39329528808594
2016-09-26,139.42828369140625
2016-09-27,137.35830688476562
2016-09-28,139.87185668945312
2016-09-29,136.07688903808594
2016-09-30,135.87974548339844
2016-10-03,139.42828369140625
2016-10-04,140.1182861328125
2016-10-05,143.17398071289062
2016-10-06,142.58255004882812
2016-10-07,142.33612060546875
2016-10-10,140.36471557617188
2016-10-13,138.2947235107422
2016-10-14,138.0975799560547
2016-10-17,138.0482940673828
2016-10-18,141.05470275878906
2016-10-19,143.56825256347656
2016-10-20,146.18038940429688
2016-10-21,149.2853546142578
2016-10-24,154.01675415039062
2016-10-25,160.9659881591797
2016-10-26,161.01527404785156
2016-10-27,157.3681640625
2016-10-28,157.91029357910156
2016-11-01,160.32528686523438
2016-11-02,156.7767333984375
2016-11-03,152.93247985839844
2016-11-04,147.8068084716797
2016-11-07,151.30606079101562
2016-11-08,151.40463256835938
2016-11-09,143.81468200683594
2016-11-10,147.95465087890625
2016-11-11,143.07540893554688
2016-11-15,135.1897430419922
2016-11-16,135.1897430419922
2016-11-17,132.72547912597656
2016-11-18,131.49334716796875
2016-11-21,125.973388671875
2016-11-22,128.24050903320312
2016-11-23,137.06259155273438
2016-11-24,137.06259155273438
2016-11-25,138.93544006347656
2016-11-28,137.4075927734375
2016-11-29,138.98472595214844
2016-11-30,137.55545043945312
2016-12-01,136.22474670410156
2016-12-02,138.73829650878906
2016-12-05,136.3726043701172
2016-12-06,135.04188537597656
2016-12-07,134.84475708007812
2016-12-08,138.8861541748047
2016-12-09,138.6890106201172
2016-12-12,138.54115295410156
2016-12-13,137.11187744140625
2016-12-14,136.96401977539062
2016-12-15,137.45687866210938
2016-12-16,137.06259155273438
2016-12-19,136.07688903808594
2016-12-20,131.9862060546875
2016-12-21,130.70477294921875
2016-12-22,129.27549743652344
2016-12-23,130.01478576660156
2016-12-26,128.24050903320312
2016-12-27,130.8033447265625
2016-12-28,128.33908081054688
2016-12-29,134.3026123046875
2016-12-30,136.07688903808594
2017-01-02,135.68260192871094
2017-01-03,137.55545043945312
2017-01-04,138.8861541748047
2017-01-05,137.99900817871094
2017-01-06,137.70330810546875
2017-01-09,137.35830688476562
2017-01-10,137.06259155273438
2017-01-11,139.2311553955078
2017-01-12,137.70330810546875
2017-01-13,137.8511505126953
2017-01-16,142.73040771484375
2017-01-17,142.6318359375
2017-01-18,140.3154296875
2017-01-19,143.8639678955078
2017-01-20,141.05470275878906
2017-01-23,140.1182861328125
2017-01-24,146.3775177001953
2017-01-25,146.87037658691406
2017-01-27,146.3775177001953
2017-01-30,147.31394958496094
2017-01-31,147.90536499023438
2017-02-01,146.91966247558594
2017-02-02,146.7718048095703
2017-02-03,143.12469482421875
2017-02-06,145.39181518554688
2017-02-07,149.08822631835938
2017-02-08,151.7496337890625
2017-02-09,150.02464294433594
2017-02-10,149.8767852783203
2017-02-13,148.89108276367188
2017-02-14,148.69393920898438
2017-02-15,147.8068084716797
2017-02-16,147.8560791015625
2017-02-17,154.21389770507812
2017-02-20,155.39674377441406
2017-02-21,155.19960021972656
2017-02-22,156.92459106445312
2017-02-23,154.60818481445312
2017-02-27,155.3474578857422
2017-02-28,155.6924591064453
2017-03-01,156.48101806640625
2017-03-02,153.3760528564453
2017-03-03,151.552490234375
2017-03-06,148.6446533203125
2017-03-07,145.63824462890625
2017-03-08,144.15968322753906
2017-03-09,144.15968322753906
2017-03-10,143.27255249023438
2017-03-14,145.29324340820312
2017-03-15,146.6239471435547
2017-03-16,150.56678771972656
2017-03-17,153.6717529296875
2017-03-20,153.27748107910156
2017-03-21,148.05322265625
2017-03-22,148.841796875
2017-03-23,151.89749145507812
2017-03-24,150.22178649902344
2017-03-27,152.04534912109375
2017-03-28,150.9610595703125
2017-03-29,150.0739288330078
2017-03-30,148.79251098632812
2017-03-31,151.65106201171875
2017-04-03,154.0660400390625
2017-04-05,158.8467254638672
2017-04-06,158.4031524658203
2017-04-07,157.762451171875
2017-04-10,164.4652557373047
2017-04-11,168.70379638671875
2017-04-12,177.03302001953125
2017-04-13,176.44158935546875
2017-04-17,171.06948852539062
2017-04-18,171.95663452148438
2017-04-19,177.131591796875
2017-04-20,175.4558868408203
2017-04-21,177.37802124023438
2017-04-24,174.4208984375
2017-04-25,169.59092712402344
2017-04-26,167.27452087402344
2017-04-27,172.1537628173828
2017-04-28,170.2316436767578
2017-05-02,171.06948852539062
2017-05-03,167.42237854003906
2017-05-04,164.95811462402344
2017-05-05,162.69097900390625
2017-05-08,161.3602752685547
2017-05-09,156.53030395507812
2017-05-10,155.8896026611328
