Date,TATAPOWER
1997-02-03,6.652135372161865
1997-02-04,6.7114129066467285
1997-02-05,6.858322620391846
1997-02-06,6.935642242431641
1997-02-07,7.074819087982178
1997-02-10,7.090281963348389
1997-02-11,7.1830668449401855
1997-02-12,7.24234676361084
1997-02-13,7.054200172424316
1997-02-14,6.969147682189941
1997-02-17,7.1469855308532715
1997-02-18,6.9820356369018555
1997-02-19,7.059354782104492
1997-02-20,7.000076770782471
1997-02-21,6.858322620391846
1997-02-24,6.5078020095825195
1997-02-25,6.456254959106445
1997-02-26,6.750072956085205
1997-02-27,7.224303722381592
1997-02-28,7.6804938316345215
1997-03-03,7.458843231201172
1997-03-04,7.417608737945557
1997-03-05,7.512967586517334
1997-03-06,7.376368999481201
1997-03-07,7.376368999481201
1997-03-10,6.927910804748535
1997-03-11,6.974301338195801
1997-03-12,7.2552313804626465
1997-03-13,7.069664478302002
1997-03-14,7.072242259979248
1997-03-17,7.118636131286621
1997-03-18,7.512967586517334
1997-03-19,7.373790264129639
1997-03-20,7.355749607086182
1997-03-21,7.402143955230713
1997-03-24,7.402143955230713
1997-03-25,7.278430938720703
1997-03-26,7.23976993560791
1997-03-27,7.144407272338867
1997-03-28,7.144407272338867
1997-03-31,6.433059215545654
1997-04-01,6.422749996185303
1997-04-02,6.768115997314453
1997-04-03,6.927910804748535
1997-04-04,6.827392578125
1997-04-07,6.631516933441162
1997-04-08,6.631516933441162
1997-04-09,7.098016738891602
1997-04-10,6.966570854187012
1997-04-11,6.961416244506836
1997-04-14,6.961416244506836
1997-04-15,6.79646635055542
1997-04-16,6.79646635055542
1997-04-17,6.644402027130127
1997-04-18,6.644402027130127
1997-04-21,6.837703227996826
1997-04-22,6.943373680114746
1997-04-23,7.0335798263549805
1997-04-24,6.9768805503845215
1997-04-25,7.007808685302734
1997-04-28,7.118636131286621
1997-04-29,7.072242259979248
1997-04-30,7.2088422775268555
1997-05-01,7.2088422775268555
1997-05-02,7.198531627655029
1997-05-05,7.224303722381592
1997-05-06,7.100592613220215
1997-05-07,6.93306303024292
1997-05-08,7.007808685302734
1997-05-09,6.915022850036621
1997-05-12,6.793887615203857
1997-05-13,6.804195880889893
1997-05-14,6.915022850036621
1997-05-15,6.876363277435303
1997-05-16,7.082551002502441
1997-05-19,7.0052313804626465
1997-05-20,6.966570854187012
1997-05-21,6.809351444244385
1997-05-22,6.817084312438965
1997-05-23,6.747496128082275
1997-05-26,6.732032299041748
1997-05-27,6.750072956085205
1997-05-28,6.791311740875244
1997-05-29,6.781001567840576
1997-05-30,6.9176025390625
1997-06-02,6.963992595672607
1997-06-03,6.9201788902282715
1997-06-04,6.93306303024292
1997-06-05,6.8815178871154785
1997-06-06,6.817084312438965
1997-06-09,6.729455947875977
1997-06-10,6.925333023071289
1997-06-11,7.404717922210693
1997-06-12,7.4665751457214355
1997-06-13,7.531009197235107
1997-06-16,7.299046516418457
1997-06-17,7.489773273468018
1997-06-18,7.512967586517334
1997-06-19,7.484616756439209
1997-06-20,7.427917003631592
1997-06-23,7.3686370849609375
1997-06-24,7.396985054016113
1997-06-25,7.301626205444336
1997-06-26,7.134098052978516
1997-06-27,6.891826629638672
1997-06-30,6.9201788902282715
1997-07-01,7.170180320739746
1997-07-02,7.082551002502441
1997-07-03,6.994922161102295
1997-07-04,7.043890953063965
1997-07-07,7.0567779541015625
1997-07-08,7.105745792388916
1997-07-09,7.43630838394165
1997-07-10,7.544732093811035
1997-07-11,7.319951057434082
1997-07-14,7.013191223144531
1997-07-15,6.93649959564209
1997-07-16,6.9893903732299805
1997-07-17,7.118971824645996
1997-07-18,7.118971824645996
1997-07-21,7.571179389953613
1997-07-22,7.80389404296875
1997-07-23,7.788024425506592
1997-07-24,7.568534851074219
1997-07-25,7.386063098907471
1997-07-28,7.4627532958984375
1997-07-29,7.431020259857178
1997-07-30,7.468043804168701
1997-07-31,7.534153461456299
1997-08-01,7.5077104568481445
1997-08-04,7.470685005187988
1997-08-05,7.560600757598877
1997-08-06,7.764224052429199
1997-08-07,7.526222229003906
1997-08-08,7.412509441375732
1997-08-11,7.367550849914551
1997-08-12,7.415152549743652
1997-08-13,7.34904146194458
1997-08-14,7.216814994812012
1997-08-15,7.216814994812012
1997-08-18,7.129547595977783
1997-08-19,7.007901668548584
1997-08-20,7.163926601409912
1997-08-21,7.105745792388916
1997-08-22,6.997323513031006
1997-08-25,7.08988094329834
1997-08-26,7.0951690673828125
1997-08-27,7.153346538543701
1997-08-28,7.081947326660156
1997-08-29,6.587427616119385
1997-09-01,6.37586784362793
1997-09-02,6.3229780197143555
1997-09-03,6.500157833099365
1997-09-04,6.5662713050842285
1997-09-05,6.571559906005859
1997-09-08,6.563625335693359
1997-09-09,6.497513294219971
1997-09-10,6.4842915534973145
1997-09-11,6.479003429412842
1997-09-12,6.389090538024902
1997-09-15,6.34677791595459
1997-09-16,6.270087718963623
1997-09-17,6.225131511688232
1997-09-18,6.0823283195495605
1997-09-19,6.013574123382568
1997-09-22,5.984484672546387
1997-09-23,5.960682392120361
1997-09-24,6.1087727546691895
1997-09-25,6.3361992835998535
1997-09-26,6.568916320800781
1997-09-29,6.703784942626953
1997-09-30,6.732873439788818
1997-10-01,6.447269439697266
1997-10-02,6.447269439697266
1997-10-03,6.447269439697266
1997-10-06,6.447269439697266
1997-10-07,6.447269439697266
1997-10-08,6.447269439697266
1997-10-09,6.571559906005859
1997-10-10,6.724942207336426
1997-10-13,6.64560604095459
1997-10-14,6.571559906005859
1997-10-15,6.5980048179626465
1997-10-16,6.698496341705322
1997-10-17,6.648250579833984
1997-10-20,6.560983180999756
1997-10-21,6.357356548309326
1997-10-22,6.2912445068359375
1997-10-23,6.1986870765686035
1997-10-24,6.180174827575684
1997-10-27,6.13257360458374
1997-10-28,5.770280361175537
1997-10-29,6.251575469970703
1997-10-30,6.077040672302246
1997-10-31,6.077040672302246
1997-11-03,6.024148941040039
1997-11-04,5.96597146987915
1997-11-05,6.000350475311279
1997-11-06,5.958039283752441
1997-11-07,5.775567531585693
1997-11-10,5.685655117034912
1997-11-11,5.648633003234863
1997-11-12,5.482029438018799
1997-11-13,5.288982391357422
1997-11-14,5.288982391357422
1997-11-17,5.347161769866943
1997-11-18,5.283692836761475
1997-11-19,5.2916259765625
1997-11-20,5.323360443115234
1997-11-21,5.2942705154418945
1997-11-24,5.220225811004639
1997-11-25,5.275759220123291
1997-11-26,5.16733455657959
1997-11-27,5.331294536590576
1997-11-28,5.283692836761475
1997-12-01,5.281049728393555
1997-12-02,5.286337852478027
1997-12-03,5.288982391357422
1997-12-04,5.265182018280029
1997-12-05,5.339227676391602
1997-12-08,5.497897624969482
1997-12-09,5.431784629821777
1997-12-10,5.347161769866943
1997-12-11,5.402695178985596
1997-12-12,5.37624979019165
1997-12-15,5.386828422546387
1997-12-16,5.463517665863037
1997-12-17,5.659210681915283
1997-12-18,5.608964443206787
1997-12-19,5.7094550132751465
1997-12-22,5.868125915527344
1997-12-23,5.8549017906188965
1997-12-24,5.809946060180664
1997-12-25,5.809946060180664
1997-12-26,5.809946060180664
1997-12-29,5.870769500732422
1997-12-30,5.788790702819824
1997-12-31,5.820526123046875
1998-01-01,5.836390972137451
1998-01-02,6.026793956756592
1998-01-05,6.373223781585693
1998-01-06,6.251575469970703
1998-01-07,6.267443656921387
1998-01-08,6.211909294128418
1998-01-09,6.066461086273193
1998-01-12,5.968615531921387
1998-01-13,5.973903179168701
1998-01-14,5.950106143951416
1998-01-15,5.873413562774658
1998-01-16,5.870769500732422
1998-01-19,6.034728527069092
1998-01-20,5.960682392120361
1998-01-21,5.958039283752441
1998-01-22,5.817878246307373
1998-01-23,5.7993693351745605
1998-01-26,5.7993693351745605
1998-01-27,5.569296836853027
1998-01-28,5.595743656158447
1998-01-29,5.64069938659668
1998-01-30,5.7094550132751465
1998-02-02,5.688299179077148
1998-02-03,5.574585914611816
1998-02-04,5.569296836853027
1998-02-05,5.550785541534424
1998-02-06,5.529630184173584
1998-02-09,5.540208339691162
1998-02-10,5.442361831665039
1998-02-11,5.524341106414795
1998-02-12,5.442361831665039
1998-02-13,5.402695178985596
1998-02-16,5.402695178985596
1998-02-17,5.413272857666016
1998-02-18,5.503184795379639
1998-02-19,5.550785541534424
1998-02-20,5.595743656158447
1998-02-23,5.788790702819824
1998-02-24,5.78614616394043
1998-02-25,5.973903179168701
1998-02-26,5.960682392120361
1998-02-27,5.9421706199646
1998-03-02,6.233063697814941
1998-03-03,5.878703594207764
1998-03-04,6.156374931335449
1998-03-05,6.055883407592773
1998-03-06,6.042661666870117
1998-03-09,6.071751594543457
1998-03-10,5.976548194885254
1998-03-11,6.021506309509277
1998-03-12,5.981837272644043
1998-03-13,5.981837272644043
1998-03-16,6.106128692626953
1998-03-17,6.063817024230957
1998-03-18,6.288600444793701
1998-03-19,6.304466724395752
1998-03-20,6.299178123474121
1998-03-23,6.3600006103515625
1998-03-24,6.338845729827881
1998-03-25,6.825432300567627
1998-03-26,6.6032938957214355
1998-03-27,6.600649356842041
1998-03-30,6.37586784362793
1998-03-31,6.259509086608887
1998-04-01,6.4842915534973145
1998-04-02,6.5504045486450195
1998-04-03,6.5345377922058105
1998-04-06,6.5662713050842285
1998-04-07,6.500157833099365
1998-04-08,6.500157833099365
1998-04-09,6.849232196807861
1998-04-10,6.6667609214782715
1998-04-13,6.4102463722229
1998-04-14,6.4102463722229
1998-04-15,6.695852756500244
1998-04-16,6.767252445220947
1998-04-17,6.761963844299316
1998-04-20,6.563625335693359
1998-04-21,6.486935138702393
1998-04-22,6.383800983428955
1998-04-23,5.981837272644043
1998-04-24,5.846968173980713
1998-04-27,5.823169231414795
1998-04-28,5.7411909103393555
1998-04-29,5.8258137702941895
1998-04-30,5.907792568206787
1998-05-01,5.907792568206787
1998-05-04,5.926303863525391
1998-05-05,6.106128692626953
1998-05-06,6.040016174316406
1998-05-07,6.040016174316406
1998-05-08,6.040016174316406
1998-05-11,6.100839614868164
1998-05-12,6.000350475311279
1998-05-13,5.794078350067139
1998-05-14,5.902503490447998
1998-05-15,5.865480899810791
1998-05-18,5.913082122802734
1998-05-19,5.754411220550537
1998-05-20,5.7411909103393555
1998-05-21,5.603675842285156
1998-05-22,5.6565656661987305
1998-05-25,5.653921127319336
1998-05-26,5.429139614105225
1998-05-27,5.564010143280029
1998-05-28,5.4502949714660645
1998-05-29,5.360382556915283
1998-06-01,5.471450328826904
1998-06-02,5.249314785003662
1998-06-03,5.299560070037842
1998-06-04,5.310137748718262
1998-06-05,5.048332691192627
1998-06-08,4.74157190322876
1998-06-09,4.71248197555542
1998-06-10,4.717772006988525
1998-06-11,4.649014949798584
1998-06-12,4.641082763671875
1998-06-15,4.660406589508057
1998-06-16,4.723909378051758
1998-06-17,5.196023464202881
1998-06-18,4.966868877410889
1998-06-19,4.8260626792907715
1998-06-22,4.84262752532959
1998-06-23,4.911649703979492
1998-06-24,5.060739517211914
1998-06-25,5.193263053894043
1998-06-26,5.080065727233887
1998-06-29,5.190502643585205
1998-06-30,5.1021528244018555
1998-07-01,5.063499450683594
1998-07-02,4.994478225708008
1998-07-03,4.870236396789551
1998-07-06,4.892323017120361
1998-07-07,4.892323017120361
1998-07-08,4.955825328826904
1998-07-09,4.975151062011719
1998-07-10,5.124241828918457
1998-07-13,5.074543476104736
1998-07-14,5.030367374420166
1998-07-15,5.091109275817871
1998-07-16,5.124241828918457
1998-07-17,5.0441741943359375
1998-07-20,5.049696922302246
1998-07-21,4.972390174865723
1998-07-22,4.969629287719727
1998-07-23,4.884040355682373
1998-07-24,4.8371076583862305
1998-07-27,4.823301792144775
1998-07-28,4.850909233093262
1998-07-29,4.969629287719727
1998-07-30,4.917171478271484
1998-07-31,4.900606155395508
1998-08-03,4.845388412475586
1998-08-04,4.84262752532959
1998-08-05,4.870236396789551
1998-08-06,4.84262752532959
1998-08-07,4.806734561920166
1998-08-10,4.828824043273926
1998-08-11,4.815019130706787
1998-08-12,4.781888008117676
1998-08-13,4.834345817565918
1998-08-14,4.798452377319336
1998-08-17,4.828824043273926
1998-08-18,4.732191562652588
1998-08-19,4.776365280151367
1998-08-20,4.856431484222412
1998-08-21,4.834345817565918
1998-08-24,4.795691967010498
1998-08-25,4.8094964027404785
1998-08-26,4.8094964027404785
1998-08-27,4.953063011169434
1998-08-28,4.9088897705078125
1998-08-31,5.030367374420166
1998-09-01,5.002761363983154
1998-09-02,5.022086143493652
1998-09-03,5.115957736968994
1998-09-04,5.132523536682129
1998-09-07,5.220871925354004
1998-09-08,5.190502643585205
1998-09-09,5.196023464202881
1998-09-10,5.149089336395264
1998-09-11,5.057977676391602
1998-09-14,5.138044834136963
1998-09-15,5.179457187652588
1998-09-16,5.1739349365234375
1998-09-17,5.179457187652588
1998-09-18,5.165651798248291
1998-09-21,5.118717193603516
1998-09-22,5.187740325927734
1998-09-23,5.1684160232543945
1998-09-24,5.248479843139648
1998-09-25,5.287133693695068
1998-09-28,5.300937175750732
1998-09-29,5.234675884246826
1998-09-30,5.20706844329834
1998-10-01,5.20706844329834
1998-10-02,5.20706844329834
1998-10-05,4.9613471031188965
1998-10-06,4.903367519378662
1998-10-07,5.013803005218506
1998-10-08,4.9309773445129395
1998-10-09,4.889563083648682
1998-10-12,4.856431484222412
1998-10-13,4.787408351898193
1998-10-14,4.710103988647461
1998-10-15,4.682495594024658
1998-10-16,4.654885292053223
1998-10-19,4.607950210571289
1998-10-20,4.511319160461426
1998-10-21,4.511319160461426
1998-10-22,4.55549430847168
1998-10-23,4.594144344329834
1998-10-26,4.950303554534912
1998-10-27,4.8039751052856445
1998-10-28,4.654885292053223
1998-10-29,4.665929794311523
1998-10-30,4.607950210571289
1998-11-02,4.5140790939331055
1998-11-03,4.588624954223633
1998-11-04,4.588624954223633
1998-11-05,4.8094964027404785
1998-11-06,4.997239112854004
1998-11-09,5.179457187652588
1998-11-10,5.303698539733887
1998-11-11,4.975151062011719
1998-11-12,4.950303554534912
1998-11-13,4.980672836303711
1998-11-16,4.861953258514404
1998-11-17,4.903367519378662
1998-11-18,5.080065727233887
1998-11-19,4.986194133758545
1998-11-20,4.96410608291626
1998-11-23,4.870236396789551
1998-11-24,4.886801719665527
1998-11-25,4.886801719665527
1998-11-26,4.9144110679626465
1998-11-27,4.8039751052856445
1998-11-30,4.806734561920166
1998-12-01,4.983433723449707
1998-12-02,5.046934604644775
1998-12-03,5.190502643585205
1998-12-04,5.245720386505127
1998-12-07,5.281612396240234
1998-12-08,5.289895057678223
1998-12-09,5.596354007720947
1998-12-10,5.510766983032227
1998-12-11,5.483157634735107
1998-12-14,5.463830947875977
1998-12-15,5.524571895599365
1998-12-16,5.585310935974121
1998-12-17,5.369960784912109
1998-12-18,5.577028751373291
1998-12-21,5.62120246887207
1998-12-22,5.632246494293213
1998-12-23,5.665378093719482
1998-12-24,5.709551811218262
1998-12-25,5.709551811218262
1998-12-28,5.704030513763428
1998-12-29,5.662616729736328
1998-12-30,5.933184623718262
1998-12-31,5.742683410644531
1999-01-01,5.847597122192383
1999-01-04,5.7564873695373535
1999-01-05,5.687464237213135
1999-01-06,5.786856651306152
1999-01-07,5.853117942810059
1999-01-08,5.927664279937744
1999-01-11,5.8393144607543945
1999-01-12,5.811704635620117
1999-01-13,5.4721150398254395
1999-01-14,5.466590881347656
1999-01-15,5.135282516479492
1999-01-18,5.135282516479492
1999-01-19,4.886801719665527
1999-01-20,4.886801719665527
1999-01-21,4.828824043273926
1999-01-22,5.024847507476807
1999-01-25,4.8371076583862305
1999-01-26,4.8371076583862305
1999-01-27,4.972390174865723
1999-01-28,4.903367519378662
1999-01-29,4.765322685241699
1999-02-01,4.638320446014404
1999-02-02,4.489232540130615
1999-02-03,4.630037784576416
1999-02-04,4.610712051391602
1999-02-05,4.668689727783203
1999-02-08,4.621755599975586
1999-02-09,4.624516010284424
1999-02-10,4.663167953491211
1999-02-11,4.583101749420166
1999-02-12,4.497514247894287
1999-02-15,4.329098701477051
1999-02-16,4.251793384552002
1999-02-17,4.420208930969238
1999-02-18,4.251793384552002
1999-02-19,4.24627161026001
1999-02-22,4.240750312805176
1999-02-23,4.141357898712158
1999-02-24,4.196576118469238
1999-02-25,4.2324676513671875
1999-02-26,4.251793384552002
1999-03-01,4.141357898712158
1999-03-02,4.141357898712158
1999-03-03,4.108226299285889
1999-03-04,4.02263879776001
1999-03-05,3.923245429992676
1999-03-08,3.9149627685546875
1999-03-09,3.727221965789795
1999-03-10,4.025399684906006
1999-03-11,3.8542227745056152
1999-03-12,3.8210928440093994
1999-03-15,3.735503911972046
1999-03-16,3.630589485168457
1999-03-17,3.7189393043518066
1999-03-18,3.832136392593384
1999-03-19,3.7078959941864014
1999-03-22,3.7051355838775635
1999-03-23,3.616786003112793
1999-03-24,3.7161781787872314
1999-03-25,3.7189393043518066
1999-03-26,3.727221965789795
1999-03-29,3.727221965789795
1999-03-30,3.727221965789795
1999-03-31,4.003312110900879
1999-04-01,3.8652658462524414
1999-04-02,3.8652658462524414
1999-04-05,3.779679536819458
1999-04-06,4.083378791809082
1999-04-07,4.141357898712158
1999-04-08,4.036443710327148
1999-04-09,3.923245429992676
1999-04-12,3.9066803455352783
1999-04-13,3.8652658462524414
1999-04-14,3.8652658462524414
1999-04-15,3.8983991146087646
1999-04-16,4.086140155792236
1999-04-19,3.9315290451049805
1999-04-20,3.8100497722625732
1999-04-21,3.851463556289673
1999-04-22,3.8100497722625732
1999-04-23,3.710655689239502
1999-04-26,3.475979804992676
1999-04-27,3.475979804992676
1999-04-28,3.4180002212524414
1999-04-29,3.464935779571533
1999-04-30,3.586416244506836
1999-05-03,3.5560462474823
1999-05-04,3.5891761779785156
1999-05-05,3.5698494911193848
1999-05-06,3.5726115703582764
1999-05-07,3.6416335105895996
1999-05-10,3.8873536586761475
1999-05-11,3.975703477859497
1999-05-12,3.8901150226593018
1999-05-13,4.014355659484863
1999-05-14,4.337380409240723
1999-05-17,4.6852569580078125
1999-05-18,5.060739517211914
1999-05-19,5.466590881347656
1999-05-20,5.096631050109863
1999-05-21,4.69077730178833
1999-05-24,4.31529426574707
1999-05-25,4.660406589508057
1999-05-26,4.287685394287109
1999-05-27,4.144118309020996
1999-05-28,3.950854778289795
1999-05-31,4.224184989929199
1999-06-01,4.086140155792236
1999-06-02,4.1220316886901855
1999-06-03,4.251793384552002
1999-06-04,4.594144344329834
1999-06-07,4.859194278717041
1999-06-08,4.817778587341309
1999-06-09,4.7515177726745605
1999-06-10,4.657646656036377
1999-06-11,4.461622714996338
1999-06-14,4.30701208114624
1999-06-15,4.30701208114624
1999-06-16,4.218663215637207
1999-06-17,4.257314205169678
1999-06-18,4.353948593139648
1999-06-21,4.704463958740234
1999-06-22,4.692876815795898
1999-06-23,4.6465277671813965
1999-06-24,4.577003479003906
1999-06-25,4.521963119506836
1999-06-28,4.527757167816162
1999-06-29,4.513272762298584
1999-06-30,4.458232879638672
1999-07-01,4.452438831329346
1999-07-02,4.469820022583008
1999-07-05,4.71605110168457
1999-07-06,4.620455265045166
1999-07-07,4.730536460876465
1999-07-08,4.65521764755249
1999-07-09,4.669703006744385
1999-07-12,4.979663848876953
1999-07-13,5.095537185668945
1999-07-14,5.150576591491699
