Date,IDBI
1996-04-05,26.43827247619629
1996-04-08,26.43827247619629
1996-04-09,26.43827247619629
1996-04-10,26.43827247619629
1996-04-11,26.43827247619629
1996-04-12,26.43827247619629
1996-04-15,26.43827247619629
1996-04-16,26.43827247619629
1996-04-17,26.43827247619629
1996-04-18,26.43827247619629
1996-04-19,26.43827247619629
1996-04-22,26.43827247619629
1996-04-23,26.43827247619629
1996-04-24,26.43827247619629
1996-04-25,26.43827247619629
1996-04-26,26.43827247619629
1996-04-29,26.43827247619629
1996-04-30,26.43827247619629
1996-05-01,26.43827247619629
1996-05-02,26.43827247619629
1996-05-03,26.43827247619629
1996-05-06,26.43827247619629
1996-05-07,26.43827247619629
1996-05-08,26.43827247619629
1996-05-09,26.43827247619629
1996-05-10,26.43827247619629
1996-05-13,26.43827247619629
1996-05-14,26.43827247619629
1996-05-15,26.43827247619629
1996-05-16,26.43827247619629
1996-05-17,26.43827247619629
1996-05-20,26.43827247619629
1996-05-21,26.43827247619629
1996-05-22,26.43827247619629
1996-05-23,26.43827247619629
1996-05-24,26.43827247619629
1996-05-27,26.43827247619629
1996-05-28,26.43827247619629
1996-05-29,26.43827247619629
1996-05-30,26.43827247619629
1996-05-31,26.43827247619629
1996-06-03,26.43827247619629
1996-06-04,26.43827247619629
1996-06-05,26.43827247619629
1996-06-06,26.43827247619629
1996-06-07,26.43827247619629
1996-06-10,26.43827247619629
1996-06-11,26.43827247619629
1996-06-12,26.43827247619629
1996-06-13,26.43827247619629
1996-06-14,26.43827247619629
1996-06-17,26.43827247619629
1996-06-18,26.43827247619629
1996-06-19,26.43827247619629
1996-06-20,26.43827247619629
1996-06-21,26.43827247619629
1996-06-24,26.43827247619629
1996-06-25,26.43827247619629
1996-06-26,26.43827247619629
1996-06-27,26.43827247619629
1996-06-28,26.43827247619629
1996-07-01,26.43827247619629
1996-07-02,26.43827247619629
1996-07-03,26.43827247619629
1996-07-04,26.43827247619629
1996-07-05,26.43827247619629
1996-07-08,26.43827247619629
1996-07-09,26.43827247619629
1996-07-10,26.43827247619629
1996-07-11,26.43827247619629
1996-07-12,26.43827247619629
1996-07-15,26.43827247619629
1996-07-16,26.43827247619629
1996-07-17,26.43827247619629
1996-07-18,26.43827247619629
1996-07-19,26.43827247619629
1996-07-22,26.43827247619629
1996-07-23,26.43827247619629
1996-07-24,26.43827247619629
1996-07-25,26.43827247619629
1996-07-26,26.43827247619629
1996-07-29,26.43827247619629
1996-07-30,26.43827247619629
1996-07-31,26.43827247619629
1996-08-01,26.43827247619629
1996-08-02,26.43827247619629
1996-08-05,26.43827247619629
1996-08-06,26.43827247619629
1996-08-07,26.43827247619629
1996-08-08,26.43827247619629
1996-08-09,26.43827247619629
1996-08-12,26.43827247619629
1996-08-13,26.43827247619629
1996-08-14,26.43827247619629
1996-08-15,26.43827247619629
1996-08-16,26.43827247619629
1996-08-19,26.43827247619629
1996-08-20,26.43827247619629
1996-08-21,26.43827247619629
1996-08-22,26.43827247619629
1996-08-23,26.43827247619629
1996-08-26,26.43827247619629
1996-08-27,26.43827247619629
1996-08-28,26.43827247619629
1996-08-29,26.43827247619629
1996-08-30,26.43827247619629
1996-09-02,26.43827247619629
1996-09-03,26.43827247619629
1996-09-04,26.43827247619629
1996-09-05,26.43827247619629
1996-09-06,26.43827247619629
1996-09-09,26.43827247619629
1996-09-10,26.43827247619629
1996-09-11,26.43827247619629
1996-09-12,26.43827247619629
1996-09-13,26.43827247619629
1996-09-16,26.43827247619629
1996-09-17,26.43827247619629
1996-09-18,26.43827247619629
1996-09-19,26.43827247619629
1996-09-20,26.43827247619629
1996-09-23,26.43827247619629
1996-09-24,26.43827247619629
1996-09-25,26.43827247619629
1996-09-26,26.43827247619629
1996-09-27,26.43827247619629
1996-09-30,26.43827247619629
1996-10-01,26.43827247619629
1996-10-02,26.43827247619629
1996-10-03,26.43827247619629
1996-10-04,26.43827247619629
1996-10-07,26.43827247619629
1996-10-08,26.43827247619629
1996-10-09,26.43827247619629
1996-10-10,26.43827247619629
1996-10-11,26.43827247619629
1996-10-14,26.43827247619629
1996-10-15,26.43827247619629
1996-10-16,26.43827247619629
1996-10-17,26.43827247619629
1996-10-18,26.43827247619629
1996-10-21,26.43827247619629
1996-10-22,26.43827247619629
1996-10-23,26.43827247619629
1996-10-24,26.43827247619629
1996-10-25,26.43827247619629
1996-10-28,26.43827247619629
1996-10-29,26.43827247619629
1996-10-30,26.43827247619629
1996-10-31,26.43827247619629
1996-11-01,26.43827247619629
1996-11-04,26.43827247619629
1996-11-05,26.43827247619629
1996-11-06,26.43827247619629
1996-11-07,26.43827247619629
1996-11-08,26.43827247619629
1996-11-11,26.43827247619629
1996-11-12,26.43827247619629
1996-11-13,26.43827247619629
1996-11-14,26.43827247619629
1996-11-15,26.43827247619629
1996-11-18,26.43827247619629
1996-11-19,26.43827247619629
1996-11-20,26.43827247619629
1996-11-21,26.43827247619629
1996-11-22,26.43827247619629
1996-11-25,26.43827247619629
1996-11-26,26.43827247619629
1996-11-27,26.43827247619629
1996-11-28,26.43827247619629
1996-11-29,26.43827247619629
1996-12-02,26.43827247619629
1996-12-03,26.43827247619629
1996-12-04,26.43827247619629
1996-12-05,26.43827247619629
1996-12-06,26.43827247619629
1996-12-09,26.43827247619629
1996-12-10,26.43827247619629
1996-12-11,26.43827247619629
1996-12-12,26.43827247619629
1996-12-13,26.43827247619629
1996-12-16,26.43827247619629
1996-12-17,26.43827247619629
1996-12-18,26.43827247619629
1996-12-19,26.43827247619629
1996-12-20,26.43827247619629
1996-12-23,26.43827247619629
1996-12-24,26.43827247619629
1996-12-25,26.43827247619629
1996-12-26,26.43827247619629
1996-12-27,26.43827247619629
1996-12-30,26.43827247619629
1996-12-31,26.43827247619629
1997-01-01,26.43827247619629
1997-01-02,26.43827247619629
1997-01-03,26.43827247619629
1997-01-06,26.43827247619629
1997-01-07,26.43827247619629
1997-01-08,26.43827247619629
1997-01-09,26.43827247619629
1997-01-10,26.43827247619629
1997-01-13,26.43827247619629
1997-01-14,26.43827247619629
1997-01-15,26.43827247619629
1997-01-16,26.43827247619629
1997-01-17,26.43827247619629
1997-01-20,26.43827247619629
1997-01-21,26.43827247619629
1997-01-22,26.43827247619629
1997-01-23,26.43827247619629
1997-01-24,26.43827247619629
1997-01-27,26.43827247619629
1997-01-28,26.43827247619629
1997-01-29,26.43827247619629
1997-01-30,26.43827247619629
1997-01-31,26.43827247619629
1997-02-03,26.43827247619629
1997-02-04,26.43827247619629
1997-02-05,26.43827247619629
1997-02-06,26.43827247619629
1997-02-07,26.43827247619629
1997-02-10,26.43827247619629
1997-02-11,26.43827247619629
1997-02-12,26.43827247619629
1997-02-13,26.43827247619629
1997-02-14,26.43827247619629
1997-02-17,26.43827247619629
1997-02-18,26.43827247619629
1997-02-19,26.43827247619629
1997-02-20,26.43827247619629
1997-02-21,26.43827247619629
1997-02-24,26.43827247619629
1997-02-25,26.43827247619629
1997-02-26,26.43827247619629
1997-02-27,26.43827247619629
1997-02-28,26.43827247619629
1997-03-03,26.43827247619629
1997-03-04,26.43827247619629
1997-03-05,26.43827247619629
1997-03-06,26.43827247619629
1997-03-07,26.43827247619629
1997-03-10,26.43827247619629
1997-03-11,26.43827247619629
1997-03-12,26.43827247619629
1997-03-13,26.43827247619629
1997-03-14,26.43827247619629
1997-03-17,26.43827247619629
1997-03-18,26.43827247619629
1997-03-19,26.43827247619629
1997-03-20,26.43827247619629
1997-03-21,26.43827247619629
1997-03-24,26.43827247619629
1997-03-25,26.43827247619629
1997-03-26,26.43827247619629
1997-03-27,26.43827247619629
1997-03-28,26.43827247619629
1997-03-31,20.769390106201172
1997-04-01,21.648189544677734
1997-04-02,22.836437225341797
1997-04-03,23.26963996887207
1997-04-04,22.72502899169922
1997-04-07,22.564125061035156
1997-04-08,22.564125061035156
1997-04-09,22.86118507385254
1997-04-10,22.242311477661133
1997-04-11,22.378459930419922
1997-04-14,22.378459930419922
1997-04-15,22.304197311401367
1997-04-16,22.304197311401367
1997-04-17,22.168045043945312
1997-04-18,22.168045043945312
1997-04-21,22.291818618774414
1997-04-22,22.180423736572266
1997-04-23,22.242311477661133
1997-04-24,22.229938507080078
1997-04-25,22.15566635131836
1997-04-28,21.672945022583008
1997-04-29,21.66057014465332
1997-04-30,22.353708267211914
1997-05-01,22.353708267211914
1997-05-02,22.130910873413086
1997-05-05,21.83384895324707
1997-05-06,21.908117294311523
1997-05-07,21.8957462310791
1997-05-08,22.328954696655273
1997-05-09,22.217554092407227
1997-05-12,21.809101104736328
1997-05-13,21.83384895324707
1997-05-14,22.019514083862305
1997-05-15,21.858610153198242
1997-05-16,21.784345626831055
1997-05-19,21.809101104736328
1997-05-20,22.564125061035156
1997-05-21,23.170625686645508
1997-05-22,22.526994705200195
1997-05-23,22.63838768005371
1997-05-26,22.811674118041992
1997-05-27,23.306774139404297
1997-05-28,23.00971221923828
1997-05-29,22.972579956054688
1997-05-30,22.923070907592773
1997-06-02,22.82404899597168
1997-06-03,22.78691864013672
1997-06-04,22.88593292236328
1997-06-05,22.762165069580078
1997-06-06,23.096355438232422
1997-06-09,23.34390640258789
1997-06-10,23.541948318481445
1997-06-11,23.814250946044922
1997-06-12,23.839008331298828
1997-06-13,24.18557357788086
1997-06-16,24.07417106628418
1997-06-17,24.64353370666504
1997-06-18,24.556896209716797
1997-06-19,24.29697036743164
1997-06-20,24.123682022094727
1997-06-23,23.517187118530273
1997-06-24,23.306774139404297
1997-06-25,23.158241271972656
1997-06-26,23.220130920410156
1997-06-27,23.5543212890625
1997-06-30,25.21289825439453
1997-07-01,26.84673309326172
1997-07-02,25.29954719543457
1997-07-03,25.50996208190918
1997-07-04,25.41094207763672
1997-07-07,25.633739471435547
1997-07-08,25.373811721801758
1997-07-09,25.53471565246582
1997-07-10,25.94316864013672
1997-07-11,25.435699462890625
1997-07-14,24.173198699951172
1997-07-15,23.678098678588867
1997-07-16,24.049421310424805
1997-07-17,23.913270950317383
1997-07-18,23.913270950317383
1997-07-21,23.57908058166504
1997-07-22,23.7399845123291
1997-07-23,23.529565811157227
1997-07-24,23.517187118530273
1997-07-25,23.60382652282715
1997-07-28,23.529565811157227
1997-07-29,24.136062622070312
1997-07-30,25.200531005859375
1997-07-31,25.311922073364258
1997-08-01,24.990108489990234
1997-08-04,25.138639450073242
1997-08-05,25.29954719543457
1997-08-06,25.769887924194336
1997-08-07,26.82197380065918
1997-08-08,26.116456985473633
1997-08-11,26.02981948852539
1997-08-12,26.500160217285156
1997-08-13,28.022586822509766
1997-08-14,27.391338348388672
1997-08-15,27.391338348388672
1997-08-18,27.292320251464844
1997-08-19,26.203100204467773
1997-08-20,26.43827247619629
1997-08-21,26.04219627380371
1997-08-22,25.250030517578125
1997-08-25,24.70543098449707
1997-08-26,25.237651824951172
1997-08-27,25.967927932739258
1997-08-28,24.445493698120117
1997-08-29,24.556896209716797
1997-09-01,24.668292999267578
1997-09-02,26.277360916137695
1997-09-03,26.277360916137695
1997-09-04,26.64868927001953
1997-09-05,27.044769287109375
1997-09-08,27.069522857666016
1997-09-09,27.057144165039062
1997-09-10,26.04219627380371
1997-09-11,26.116456985473633
1997-09-12,26.116456985473633
1997-09-15,26.153594970703125
1997-09-16,26.240232467651367
1997-09-17,26.066951751708984
1997-09-18,25.423315048217773
1997-09-19,25.868911743164062
1997-09-22,25.188148498535156
1997-09-23,25.794649124145508
1997-09-24,25.930805206298828
1997-09-25,25.967927932739258
1997-09-26,26.017436981201172
1997-09-29,25.81939697265625
1997-09-30,24.47025489807129
1997-10-01,25.15101432800293
1997-10-02,25.15101432800293
1997-10-03,25.15101432800293
1997-10-06,25.15101432800293
1997-10-07,25.15101432800293
1997-10-08,25.15101432800293
1997-10-09,25.50996208190918
1997-10-10,25.732759475708008
1997-10-13,25.47283172607422
1997-10-14,25.5223388671875
1997-10-15,25.5223388671875
1997-10-16,25.559476852416992
1997-10-17,25.646114349365234
1997-10-20,25.720373153686523
1997-10-21,25.596609115600586
1997-10-22,26.537290573120117
1997-10-23,26.054563522338867
1997-10-24,25.67087173461914
1997-10-27,24.49500846862793
1997-10-28,22.50224494934082
1997-10-29,24.408367156982422
1997-10-30,24.1484432220459
1997-10-31,24.1484432220459
1997-11-03,24.37122917175293
1997-11-04,24.544519424438477
1997-11-05,24.532140731811523
1997-11-06,24.3959903717041
1997-11-07,24.123682022094727
1997-11-10,23.913270950317383
1997-11-11,23.93802261352539
1997-11-12,22.26706886291504
1997-11-13,21.51203727722168
1997-11-14,21.51203727722168
1997-11-17,21.413021087646484
1997-11-18,21.11595916748047
1997-11-19,20.237165451049805
1997-11-20,20.311420440673828
1997-11-21,20.138141632080078
1997-11-24,19.779193878173828
1997-11-25,20.039125442504883
1997-11-26,20.608482360839844
1997-11-27,21.413021087646484
1997-11-28,20.794143676757812
1997-12-01,20.447572708129883
1997-12-02,20.29904556274414
1997-12-03,20.497087478637695
1997-12-04,20.422822952270508
1997-12-05,20.55897331237793
1997-12-08,20.633237838745117
1997-12-09,20.385696411132812
1997-12-10,20.1505184173584
1997-12-11,20.237165451049805
1997-12-12,20.17527198791504
1997-12-15,20.29904556274414
1997-12-16,20.472332000732422
1997-12-17,20.311420440673828
1997-12-18,20.596107482910156
1997-12-19,20.905542373657227
1997-12-22,21.66057014465332
1997-12-23,23.158241271972656
1997-12-24,22.044267654418945
1997-12-25,22.044267654418945
1997-12-26,22.427978515625
1997-12-29,22.848806381225586
1997-12-30,22.341333389282227
1997-12-31,22.972579956054688
1998-01-01,23.13348960876465
1998-01-02,23.07159996032715
1998-01-05,22.9601993560791
1998-01-06,22.526994705200195
1998-01-07,22.514619827270508
1998-01-08,21.858610153198242
1998-01-09,21.17784881591797
1998-01-12,20.620861053466797
1998-01-13,20.051498413085938
1998-01-14,18.62808609008789
1998-01-15,19.45737648010254
1998-01-16,19.704933166503906
1998-01-19,19.989608764648438
1998-01-20,19.643041610717773
1998-01-21,20.18764877319336
1998-01-22,19.853456497192383
1998-01-23,19.680173873901367
1998-01-26,19.680173873901367
1998-01-27,18.962278366088867
1998-01-28,19.482135772705078
1998-01-29,19.729686737060547
1998-01-30,20.249540328979492
1998-02-02,20.435197830200195
1998-02-03,20.37331199645996
1998-02-04,19.940105438232422
1998-02-05,19.964860916137695
1998-02-06,19.952478408813477
1998-02-09,19.82870101928711
1998-02-10,19.12318992614746
1998-02-11,19.420242309570312
1998-02-12,19.234586715698242
1998-02-13,19.06130027770996
1998-02-16,19.06130027770996
1998-02-17,18.739486694335938
1998-02-18,18.999412536621094
1998-02-19,19.160320281982422
1998-02-20,19.04892349243164
1998-02-23,19.618289947509766
1998-02-24,20.076255798339844
1998-02-25,20.78177261352539
1998-02-26,21.190227508544922
1998-02-27,20.97980308532715
1998-03-02,21.57392692565918
1998-03-03,20.50946807861328
1998-03-04,21.153093338012695
1998-03-05,21.10358428955078
1998-03-06,21.227357864379883
1998-03-09,21.536794662475586
1998-03-10,21.37588882446289
1998-03-11,21.54917335510254
1998-03-12,21.28924560546875
1998-03-13,21.28924560546875
1998-03-16,21.5863037109375
1998-03-17,21.25211524963379
1998-03-18,21.784345626831055
1998-03-19,21.59868049621582
1998-03-20,21.487289428710938
1998-03-23,21.66057014465332
1998-03-24,21.338756561279297
1998-03-25,22.749786376953125
1998-03-26,22.514619827270508
1998-03-27,22.366086959838867
1998-03-30,21.970006942749023
1998-03-31,20.707502365112305
1998-04-01,21.301624298095703
1998-04-02,22.82404899597168
1998-04-03,22.58887481689453
1998-04-06,24.11130714416504
1998-04-07,23.999914169311523
1998-04-08,23.999914169311523
1998-04-09,23.640968322753906
1998-04-10,23.4924373626709
1998-04-13,22.031898498535156
1998-04-14,22.031898498535156
1998-04-15,24.16082191467285
1998-04-16,25.955551147460938
1998-04-17,27.292320251464844
1998-04-20,27.52749252319336
1998-04-21,27.539859771728516
1998-04-22,27.416093826293945
1998-04-23,26.636316299438477
1998-04-24,26.165973663330078
1998-04-27,27.032129287719727
1998-04-28,27.97586441040039
1998-04-29,26.851150512695312
1998-04-30,26.55380630493164
1998-05-01,26.55380630493164
1998-05-04,26.90285873413086
1998-05-05,27.148479461669922
1998-05-06,26.398670196533203
1998-05-07,26.398670196533203
1998-05-08,25.816913604736328
1998-05-11,26.16596794128418
1998-05-12,25.05417251586914
1998-05-13,22.559101104736328
1998-05-14,21.511943817138672
1998-05-15,20.943117141723633
1998-05-18,21.279239654541016
1998-05-19,20.930187225341797
1998-05-20,21.70585823059082
1998-05-21,21.421445846557617
1998-05-22,21.240463256835938
1998-05-25,21.098251342773438
1998-05-26,20.490642547607422
1998-05-27,20.58113670349121
1998-05-28,20.387216567993164
1998-05-29,19.663259506225586
1998-06-01,19.689115524291992
1998-06-02,18.82294464111328
1998-06-03,18.9005126953125
1998-06-04,19.197858810424805
1998-06-05,17.56894874572754
1998-06-08,17.465526580810547
1998-06-09,17.51723861694336
1998-06-10,17.51723861694336
1998-06-11,16.715709686279297
1998-06-12,16.883771896362305
1998-06-15,16.573503494262695
1998-06-16,16.289091110229492
1998-06-17,17.594804763793945
1998-06-18,17.9567813873291
1998-06-19,17.0001220703125
1998-06-22,16.302019119262695
1998-06-23,16.263235092163086
1998-06-24,17.077688217163086
1998-06-25,17.336246490478516
1998-06-26,16.8579158782959
1998-06-29,16.8708438873291
1998-06-30,16.612289428710938
1998-07-01,16.819137573242188
1998-07-02,16.63814353942871
1998-07-03,16.289091110229492
1998-07-06,16.612289428710938
1998-07-07,16.314950942993164
1998-07-08,16.676925659179688
1998-07-09,16.728639602661133
1998-07-10,16.948410034179688
1998-07-13,17.15526008605957
1998-07-14,17.051834106445312
1998-07-15,17.51723861694336
1998-07-16,17.465526580810547
1998-07-17,17.297462463378906
1998-07-20,17.1294002532959
1998-07-21,16.883771896362305
1998-07-22,16.961341857910156
1998-07-23,16.715709686279297
1998-07-24,16.47007942199707
1998-07-27,16.22445297241211
1998-07-28,15.99174976348877
1998-07-29,16.289091110229492
1998-07-30,16.030534744262695
1998-07-31,15.20315170288086
1998-08-03,15.125584602355957
1998-08-04,15.022163391113281
1998-08-05,15.50048828125
1998-08-06,15.42292594909668
1998-08-07,15.280719757080078
1998-08-10,15.358285903930664
1998-08-11,15.035090446472168
1998-08-12,15.216078758239746
1998-08-13,15.293646812438965
1998-08-14,15.048017501831055
1998-08-17,15.073872566223145
1998-08-18,14.82824420928955
1998-08-19,15.009234428405762
1998-08-20,15.42292594909668
1998-08-21,15.099730491638184
1998-08-24,15.112658500671387
1998-08-25,14.91873836517334
1998-08-26,14.91873836517334
1998-08-27,14.621397018432617
1998-08-28,14.052572250366211
1998-08-31,14.285274505615234
1998-09-01,13.910365104675293
1998-09-02,13.962078094482422
1998-09-03,13.987932205200195
1998-09-04,13.987932205200195
1998-09-07,14.11721420288086
1998-09-08,14.052572250366211
1998-09-09,14.336983680725098
1998-09-10,14.336983680725098
1998-09-11,14.078428268432617
1998-09-14,13.949150085449219
1998-09-15,13.9362211227417
1998-09-16,14.168924331665039
1998-09-17,14.01379108428955
1998-09-18,14.039644241333008
1998-09-21,14.052572250366211
1998-09-22,13.962078094482422
1998-09-23,13.703519821166992
1998-09-24,13.690590858459473
1998-09-25,13.716448783874512
1998-09-28,13.703519821166992
1998-09-29,12.733932495117188
1998-09-30,12.953705787658691
1998-10-01,12.953705787658691
1998-10-02,12.953705787658691
1998-10-05,11.919478416442871
1998-10-06,11.208446502685547
1998-10-07,11.26015853881836
1998-10-08,10.859394073486328
1998-10-09,10.510342597961426
1998-10-12,10.251787185668945
1998-10-13,9.553681373596191
1998-10-14,10.329352378845215
1998-10-15,10.044939041137695
1998-10-16,10.044939041137695
1998-10-19,10.032012939453125
1998-10-20,9.24341106414795
1998-10-21,9.24341106414795
1998-10-22,9.618317604064941
1998-10-23,9.760528564453125
1998-10-26,10.536197662353516
1998-10-27,10.34228229522705
1998-10-28,10.355209350585938
1998-10-29,10.109577178955078
1998-10-30,10.096650123596191
1998-11-02,9.398545265197754
1998-11-03,9.398545265197754
1998-11-04,9.398545265197754
1998-11-05,9.734670639038086
1998-11-06,9.721744537353516
1998-11-09,10.458630561828613
1998-11-10,10.988675117492676
1998-11-11,11.19551944732666
1998-11-12,11.014528274536133
1998-11-13,10.846467018127441
1998-11-16,10.277642250061035
1998-11-17,10.23885726928711
1998-11-18,10.574980735778809
1998-11-19,10.23885726928711
1998-11-20,10.161291122436523
1998-11-23,9.928586959838867
1998-11-24,9.825165748596191
1998-11-25,9.825165748596191
1998-11-26,9.605391502380371
1998-11-27,9.127060890197754
1998-11-30,9.346834182739258
1998-12-01,9.282196998596191
1998-12-02,9.501969337463379
1998-12-03,9.37269115447998
1998-12-04,9.256340980529785
1998-12-07,9.41147232055664
1998-12-08,9.463187217712402
1998-12-09,9.514897346496582
1998-12-10,9.463187217712402
1998-12-11,9.398545265197754
1998-12-14,9.398545265197754
1998-12-15,9.308053016662598
1998-12-16,9.385618209838867
1998-12-17,8.635804176330566
1998-12-18,8.920215606689453
1998-12-21,8.959000587463379
1998-12-22,8.765084266662598
1998-12-23,8.855579376220703
1998-12-24,8.855579376220703
1998-12-25,8.855579376220703
1998-12-28,8.997783660888672
1998-12-29,8.803865432739258
1998-12-30,9.514897346496582
1998-12-31,9.45025634765625
1999-01-01,9.514897346496582
1999-01-04,9.863948822021484
1999-01-05,9.721744537353516
1999-01-06,9.631247520446777
1999-01-07,9.954444885253906
1999-01-08,10.574980735778809
1999-01-11,10.911104202270508
1999-01-12,10.574980735778809
1999-01-13,10.187145233154297
1999-01-14,9.825165748596191
1999-01-15,9.579534530639648
1999-01-18,9.682961463928223
1999-01-19,9.43733024597168
1999-01-20,9.43733024597168
1999-01-21,9.799310684204102
1999-01-22,9.695887565612793
1999-01-25,9.41147232055664
1999-01-26,9.41147232055664
1999-01-27,9.514897346496582
1999-01-28,9.346834182739258
1999-01-29,9.37269115447998
1999-02-01,9.114131927490234
1999-02-02,8.946070671081543
1999-02-03,9.07535171508789
1999-02-04,8.920215606689453
1999-02-05,8.765084266662598
1999-02-08,8.648731231689453
1999-02-09,8.545309066772461
1999-02-10,8.144545555114746
1999-02-11,8.351390838623047
1999-02-12,8.247967720031738
1999-02-15,8.196255683898926
1999-02-16,8.041122436523438
1999-02-17,8.273824691772461
1999-02-18,8.273824691772461
1999-02-19,8.312607765197754
1999-02-22,8.144545555114746
1999-02-23,8.066977500915527
1999-02-24,8.015267372131348
1999-02-25,8.015267372131348
1999-02-26,8.235039710998535
1999-03-01,8.066977500915527
1999-03-02,8.066977500915527
1999-03-03,8.713371276855469
1999-03-04,8.739228248596191
1999-03-05,8.726299285888672
1999-03-08,8.338462829589844
1999-03-09,8.325535774230957
1999-03-10,8.235039710998535
1999-03-11,8.118690490722656
1999-03-12,8.131617546081543
1999-03-15,8.079906463623047
1999-03-16,7.83427619934082
1999-03-17,8.157475471496582
1999-03-18,8.041122436523438
1999-03-19,7.9764838218688965
1999-03-22,7.847204208374023
1999-03-23,7.82135009765625
1999-03-24,7.9764838218688965
1999-03-25,7.9764838218688965
1999-03-26,7.795494556427002
1999-03-29,7.795494556427002
1999-03-30,7.756710052490234
1999-03-31,7.769639492034912
1999-04-01,7.808422088623047
1999-04-02,7.808422088623047
1999-04-05,7.70499849319458
1999-04-06,7.614503383636475
1999-04-07,7.5627923011779785
1999-04-08,7.485224723815918
1999-04-09,7.265451431274414
1999-04-12,7.355947971343994
1999-04-13,7.368875026702881
1999-04-14,7.368875026702881
1999-04-15,7.343018531799316
1999-04-16,7.9377007484436035
1999-04-19,7.472297668457031
1999-04-20,7.394730091094971
1999-04-21,7.343018531799316
1999-04-22,6.981039047241211
1999-04-23,7.110318660736084
1999-04-26,6.94225549697876
1999-04-27,6.94225549697876
1999-04-28,7.368875026702881
1999-04-29,7.265451431274414
1999-04-30,7.291306972503662
1999-05-03,7.368875026702881
1999-05-04,7.95062780380249
1999-05-05,8.09283447265625
1999-05-06,8.079906463623047
1999-05-07,8.247967720031738
1999-05-10,8.907288551330566
1999-05-11,9.385618209838867
1999-05-12,8.739228248596191
1999-05-13,9.204629898071289
1999-05-14,9.553681373596191
1999-05-17,9.618317604064941
1999-05-18,9.825165748596191
1999-05-19,10.613763809204102
1999-05-20,10.730113983154297
1999-05-21,10.600836753845215
1999-05-24,10.497414588928223
1999-05-25,10.600836753845215
1999-05-26,8.687515258789062
1999-05-27,9.239815711975098
1999-05-28,9.404009819030762
1999-05-31,10.001091003417969
1999-06-01,9.986164093017578
1999-06-02,9.851820945739746
1999-06-03,10.030946731567383
1999-06-04,10.195140838623047
1999-06-07,10.090651512145996
1999-06-08,10.01601791381836
1999-06-09,10.060799598693848
1999-06-10,9.86674690246582
1999-06-11,9.717477798461914
1999-06-14,9.299522399902344
1999-06-15,8.896492958068848
1999-06-16,9.28459644317627
1999-06-17,9.239815711975098
1999-06-18,9.12039852142334
1999-06-21,9.44879150390625
1999-06-22,9.433865547180176
1999-06-23,9.404009819030762
1999-06-24,9.37415599822998
1999-06-25,9.418935775756836
1999-06-28,10.18021297454834
1999-06-29,10.165288925170898
1999-06-30,10.01601791381836
1999-07-01,9.926458358764648
1999-07-02,10.04587173461914
1999-07-05,10.448902130126953
1999-07-06,10.747441291809082
1999-07-07,11.538570404052734
1999-07-08,11.46393871307373
1999-07-09,11.956527709960938
1999-07-12,12.911856651306152
1999-07-13,12.538681030273438
1999-07-14,12.67302417755127
1999-07-15,12.165508270263672
1999-07-16,12.001310348510742
1999-07-19,12.225212097167969
1999-07-20,11.58335018157959
1999-07-21,11.7774019241333
1999-07-22,11.747547149658203
1999-07-23,11.538570404052734
1999-07-26,11.225105285644531
1999-07-27,10.523533821105957
