Date,REDINGTON
2008-05-07,21.601673126220703
2008-05-08,21.85666275024414
2008-05-09,21.862960815429688
2008-05-12,21.419086456298828
2008-05-13,22.25960350036621
2008-05-14,22.20924186706543
2008-05-15,22.372940063476562
2008-05-16,23.569183349609375
2008-05-20,23.13475799560547
2008-05-21,23.26067543029785
2008-05-22,22.700328826904297
2008-05-23,22.03295135498047
2008-05-26,22.00147247314453
2008-05-27,21.595375061035156
2008-05-28,21.545005798339844
2008-05-29,20.92485237121582
2008-05-30,20.32357406616211
2008-06-02,19.703420639038086
2008-06-03,19.56175994873047
2008-06-04,19.06751823425293
2008-06-05,19.05807876586914
2008-06-06,18.985671997070312
2008-06-09,18.913267135620117
2008-06-10,19.14307403564453
2008-06-11,19.690824508666992
2008-06-12,19.64990234375
2008-06-13,18.900676727294922
2008-06-16,18.922710418701172
2008-06-17,19.152517318725586
2008-06-18,19.048635482788086
2008-06-19,19.253253936767578
2008-06-20,18.64883804321289
2008-06-23,18.658275604248047
2008-06-24,18.456804275512695
2008-06-25,18.98881721496582
2008-06-26,20.304689407348633
2008-06-27,20.210248947143555
2008-06-30,19.313060760498047
2008-07-01,18.642539978027344
2008-07-02,19.448427200317383
2008-07-03,18.98252296447754
2008-07-04,19.700267791748047
2008-07-07,19.483057022094727
2008-07-08,19.253253936767578
2008-07-09,19.196590423583984
2008-07-10,19.55860710144043
2008-07-11,18.947891235351562
2008-07-14,18.856603622436523
2008-07-15,18.079044342041016
2008-07-16,18.35291862487793
2008-07-17,18.164932250976562
2008-07-18,17.925962448120117
2008-07-21,17.67742919921875
2008-07-22,19.254634857177734
2008-07-23,19.464927673339844
2008-07-24,20.38576316833496
2008-07-25,20.095809936523438
2008-07-28,19.509536743164062
2008-07-29,19.38527488708496
2008-07-30,19.468114852905273
2008-07-31,19.70708656311035
2008-08-01,19.767627716064453
2008-08-04,19.64336395263672
2008-08-05,19.503164291381836
2008-08-06,19.45536994934082
2008-08-07,19.911008834838867
2008-08-08,19.92056655883789
2008-08-11,19.879146575927734
2008-08-12,19.525468826293945
2008-08-13,19.525468826293945
2008-08-14,18.84360694885254
2008-08-18,19.130373001098633
2008-08-19,19.251447677612305
2008-08-20,19.11762237548828
2008-08-21,18.763954162597656
2008-08-22,18.598264694213867
2008-08-25,18.776697158813477
2008-08-26,18.35291862487793
2008-08-27,18.419836044311523
2008-08-28,18.419836044311523
2008-08-29,18.39752960205078
2008-09-01,18.73845863342285
2008-09-02,18.79262924194336
2008-09-04,18.1298828125
2008-09-05,18.273265838623047
2008-09-08,18.426210403442383
2008-09-09,18.126693725585938
2008-09-10,18.158559799194336
2008-09-11,18.375226974487305
2008-09-12,18.066158294677734
2008-09-15,16.654640197753906
2008-09-16,16.817134857177734
2008-09-17,16.887237548828125
2008-09-18,16.791648864746094
2008-09-19,16.89042091369629
2008-09-22,16.281845092773438
2008-09-23,15.491649627685547
2008-09-24,16.06517791748047
2008-09-25,15.507582664489746
2008-09-26,14.790672302246094
2008-09-29,14.022780418395996
2008-09-30,14.6759672164917
2008-10-01,15.064687728881836
2008-10-03,13.847532272338867
2008-10-06,13.665916442871094
2008-10-07,13.815670013427734
2008-10-08,12.764203071594238
2008-10-10,12.566651344299316
2008-10-13,13.659543991088867
2008-10-14,14.430622100830078
2008-10-15,13.449248313903809
2008-10-16,12.525232315063477
2008-10-17,12.232094764709473
2008-10-20,12.502927780151367
2008-10-21,12.49655818939209
2008-10-22,12.23528003692627
2008-10-23,12.410526275634766
2008-10-24,11.594842910766602
2008-10-27,10.919352531433105
2008-10-29,10.320330619812012
2008-10-31,10.83969497680664
2008-11-03,11.027688026428223
2008-11-04,12.060035705566406
2008-11-05,11.521556854248047
2008-11-06,11.142391204833984
2008-11-07,10.842879295349121
2008-11-10,11.151947975158691
2008-11-11,10.536999702453613
2008-11-12,10.390429496765137
2008-11-14,10.036752700805664
2008-11-17,10.008077621459961
2008-11-18,9.40268611907959
2008-11-19,9.052197456359863
2008-11-20,9.052197456359863
2008-11-21,8.625235557556152
2008-11-24,8.140922546386719
2008-11-25,7.975235939025879
2008-11-26,8.156855583190918
2008-11-27,8.156855583190918
2008-11-28,8.153666496276855
2008-12-01,8.182345390319824
2008-12-02,7.962490558624268
2008-12-03,7.940189838409424
2008-12-04,7.8286662101745605
2008-12-05,7.513227462768555
2008-12-08,7.522785663604736
2008-12-10,6.630630016326904
2008-12-11,6.789944171905518
2008-12-12,7.054404258728027
2008-12-15,7.153178691864014
2008-12-16,7.433569431304932
2008-12-17,7.532343864440918
2008-12-18,7.293373107910156
2008-12-19,7.18822717666626
2008-12-22,6.917395114898682
2008-12-23,6.579650402069092
2008-12-24,6.570090293884277
2008-12-26,6.566904067993164
2008-12-29,6.6146979331970215
2008-12-30,6.538228511810303
2008-12-31,7.4813642501831055
2009-01-02,7.704404830932617
2009-01-05,7.223277568817139
2009-01-06,7.306119441986084
2009-01-07,6.8504838943481445
2009-01-09,6.968376159667969
2009-01-12,7.245580673217773
2009-01-13,7.022541522979736
2009-01-14,7.592883586883545
2009-01-15,7.513227462768555
2009-01-16,7.538717746734619
2009-01-19,7.33798360824585
2009-01-20,7.159550189971924
2009-01-21,6.656121253967285
2009-01-22,6.458570957183838
2009-01-23,6.8249921798706055
2009-01-27,7.009796142578125
2009-01-28,6.77082633972168
2009-01-29,6.77082633972168
2009-01-30,7.4048943519592285
2009-02-02,6.936512470245361
2009-02-03,6.710287094116211
2009-02-04,6.617887020111084
2009-02-05,6.58920955657959
2009-02-06,6.780385971069336
2009-02-09,6.8026885986328125
2009-02-10,7.041658878326416
2009-02-11,7.022541522979736
2009-02-12,6.774013042449951
2009-02-13,6.83455228805542
2009-02-16,6.4904351234436035
2009-02-17,6.69435453414917
2009-02-18,6.433081150054932
2009-02-19,6.398031711578369
2009-02-20,6.3374924659729
2009-02-24,6.318376541137695
2009-02-25,5.709797382354736
2009-02-26,5.569601535797119
2009-02-27,5.939209461212158
2009-03-02,6.197298049926758
2009-03-03,6.477689743041992
2009-03-04,6.464944362640381
2009-03-05,6.6624932289123535
2009-03-06,6.382101535797119
2009-03-09,6.2419047355651855
2009-03-12,6.375728130340576
2009-03-13,6.362983703613281
2009-03-16,6.2769551277160645
2009-03-17,6.127198219299316
2009-03-18,6.200483798980713
2009-03-19,6.455387115478516
2009-03-20,6.385287761688232
2009-03-23,6.499992370605469
2009-03-24,6.6911702156066895
2009-03-25,6.668865203857422
2009-03-26,6.793131351470947
2009-03-27,7.035286903381348
2009-03-30,6.681610584259033
2009-03-31,6.977933406829834
2009-04-01,6.914209842681885
2009-04-02,7.344356060028076
2009-04-06,7.659796714782715
2009-04-08,7.631120681762695
2009-04-09,8.061266899108887
2009-04-13,8.523276329040527
2009-04-15,8.437246322631836
2009-04-16,8.924744606018066
2009-04-17,9.135039329528809
2009-04-20,9.201950073242188
2009-04-21,9.02989387512207
2009-04-22,8.714449882507324
2009-04-23,8.344843864440918
2009-04-24,8.395824432373047
2009-04-27,8.988470077514648
2009-04-28,8.657100677490234
2009-04-29,8.561511039733887
2009-04-30,8.561511039733887
2009-05-04,8.915188789367676
2009-05-05,8.934303283691406
2009-05-06,8.810038566589355
2009-05-07,8.921558380126953
2009-05-08,8.797292709350586
2009-05-11,8.924744606018066
2009-05-12,8.784550666809082
2009-05-13,8.666659355163574
2009-05-14,8.523276329040527
2009-05-15,8.921558380126953
2009-05-18,8.921558380126953
2009-05-19,9.56200122833252
2009-05-20,10.530625343322754
2009-05-21,10.486017227172852
2009-05-22,12.585770606994629
2009-05-25,13.844347953796387
2009-05-26,14.089691162109375
2009-05-27,15.099740028381348
2009-05-28,14.723756790161133
2009-05-29,14.711012840270996
2009-06-01,16.183073043823242
2009-06-02,17.142139434814453
2009-06-03,16.332826614379883
2009-06-04,15.577677726745605
2009-06-05,15.883561134338379
2009-06-08,15.259051322937012
2009-06-09,15.392877578735352
2009-06-10,16.109790802001953
2009-06-11,16.922285079956055
2009-06-12,17.256845474243164
2009-06-15,17.320568084716797
2009-06-16,17.43527603149414
2009-06-17,16.218122482299805
2009-06-18,14.596305847167969
2009-06-19,14.816160202026367
2009-06-22,14.927679061889648
2009-06-23,14.092876434326172
2009-06-24,14.37645435333252
2009-06-25,15.150720596313477
2009-06-26,15.14434814453125
2009-06-29,15.198516845703125
2009-06-30,15.405617713928223
2009-07-01,15.217631340026855
2009-07-02,14.596305847167969
2009-07-03,14.558073997497559
2009-07-06,14.162976264953613
2009-07-07,13.939936637878418
2009-07-08,13.512978553771973
2009-07-09,13.458809852600098
2009-07-10,13.286750793457031
2009-07-13,13.264446258544922
2009-07-14,13.136994361877441
2009-07-15,13.242142677307129
2009-07-16,13.973125457763672
2009-07-17,14.168052673339844
2009-07-20,14.379223823547363
2009-07-21,14.489684104919434
2009-07-22,14.012110710144043
2009-07-23,14.304502487182617
2009-07-24,14.249271392822266
2009-07-27,13.947134017944336
2009-07-28,13.950384140014648
2009-07-29,13.64824104309082
2009-07-30,13.670987129211426
2009-07-31,13.703475952148438
2009-08-03,13.830178260803223
2009-08-04,13.619006156921387
2009-08-05,13.677482604980469
2009-08-06,13.84317398071289
2009-08-07,13.820430755615234
2009-08-10,13.875661849975586
2009-08-11,14.103076934814453
2009-08-12,14.496180534362793
2009-08-13,15.409099578857422
2009-08-14,14.96401309967041
2009-08-17,14.733345985412598
2009-08-18,15.022491455078125
2009-08-19,14.749590873718262
2009-08-20,14.635882377624512
2009-08-21,14.772333145141602
2009-08-24,14.947765350341797
2009-08-25,15.002996444702148
2009-08-26,15.155689239501953
2009-08-27,15.139443397521973
2009-08-28,14.7170991897583
2009-08-31,14.892537117004395
2009-09-01,15.119951248168945
2009-09-02,16.72161865234375
2009-09-03,16.689125061035156
2009-09-04,16.17581558227539
2009-09-07,16.50394630432129
2009-09-08,16.568923950195312
2009-09-09,16.50394630432129
2009-09-10,16.032865524291992
2009-09-11,16.208303451538086
2009-09-14,15.717733383178711
2009-09-15,15.925661087036133
2009-09-16,15.808701515197754
2009-09-17,16.2797794342041
2009-09-18,16.27652931213379
2009-09-22,16.35449981689453
2009-09-23,16.585166931152344
2009-09-24,16.744359970092773
2009-09-25,17.618288040161133
2009-09-29,17.091978073120117
2009-09-30,17.121219635009766
2009-10-01,16.536436080932617
2009-10-05,16.185558319091797
2009-10-06,15.925661087036133
2009-10-07,16.211551666259766
2009-10-08,16.205059051513672
2009-10-09,15.941904067993164
2009-10-12,16.4389705657959
2009-10-13,16.4389705657959
2009-10-14,16.218048095703125
2009-10-15,16.104341506958008
2009-10-16,16.247289657592773
2009-10-20,17.21868324279785
2009-10-21,17.524070739746094
2009-10-22,17.38112449645996
2009-10-23,18.300540924072266
2009-10-26,17.38112449645996
2009-10-27,17.137466430664062
2009-10-28,17.624786376953125
2009-10-29,17.907428741455078
2009-10-30,18.134845733642578
2009-11-03,16.663135528564453
2009-11-04,17.049745559692383
2009-11-05,17.907428741455078
2009-11-06,17.579301834106445
2009-11-09,17.696256637573242
2009-11-10,18.1153564453125
2009-11-11,18.180334091186523
2009-11-12,18.167335510253906
2009-11-13,18.453229904174805
2009-11-16,18.891820907592773
2009-11-17,19.83397674560547
2009-11-18,20.529224395751953
2009-11-19,19.6650333404541
2009-11-20,20.493484497070312
2009-11-23,19.93793487548828
2009-11-24,20.087379455566406
2009-11-25,20.577951431274414
2009-11-26,19.859970092773438
2009-11-27,18.979537963867188
2009-11-30,19.291419982910156
2009-12-01,19.889202117919922
2009-12-02,19.288175582885742
2009-12-03,19.106239318847656
2009-12-04,19.200456619262695
2009-12-07,18.839841842651367
2009-12-08,19.203704833984375
2009-12-09,20.425256729125977
2009-12-10,20.532468795776367
2009-12-11,20.071136474609375
2009-12-14,19.687772750854492
2009-12-15,19.2946720123291
2009-12-16,19.414878845214844
2009-12-17,19.531837463378906
2009-12-18,19.262184143066406
2009-12-21,19.310916900634766
2009-12-22,19.310916900634766
2009-12-23,19.366146087646484
2009-12-24,19.46360969543457
2009-12-29,19.30767059326172
2009-12-30,20.022403717041016
2009-12-31,20.314796447753906
2010-01-04,20.275815963745117
2010-01-05,20.36678123474121
2010-01-06,19.93793487548828
2010-01-07,19.957433700561523
2010-01-08,19.924943923950195
2010-01-11,19.967174530029297
2010-01-12,20.15885353088379
2010-01-13,20.045146942138672
2010-01-14,20.100379943847656
2010-01-15,20.05813980102539
2010-01-18,20.103628158569336
2010-01-19,19.658544540405273
2010-01-20,21.968441009521484
2010-01-21,21.243955612182617
2010-01-22,20.714401245117188
2010-01-25,19.885953903198242
2010-01-27,19.34340476989746
2010-01-28,19.2686824798584
2010-01-29,19.606557846069336
2010-02-01,19.652040481567383
2010-02-02,19.697525024414062
2010-02-03,19.83397674560547
2010-02-04,19.379140853881836
2010-02-05,18.8560848236084
2010-02-08,19.232948303222656
2010-02-09,20.054893493652344
2010-02-10,19.616300582885742
2010-02-11,19.496095657348633
2010-02-15,19.531837463378906
2010-02-16,19.3953857421875
2010-02-17,19.739757537841797
2010-02-18,19.288175582885742
2010-02-19,19.229698181152344
2010-02-22,19.213451385498047
2010-02-23,19.41162872314453
2010-02-24,19.27842903137207
2010-02-25,19.284929275512695
2010-02-26,19.252439498901367
2010-03-02,19.525341033935547
2010-03-03,19.8242244720459
2010-03-04,19.733264923095703
2010-03-05,20.50322914123535
2010-03-08,20.95481300354004
2010-03-09,21.17573356628418
2010-03-10,21.46812629699707
2010-03-11,21.57209014892578
2010-03-12,21.01004409790039
2010-03-15,21.136747360229492
2010-03-16,21.13349723815918
2010-03-17,21.130245208740234
2010-03-18,21.9976806640625
2010-03-19,22.316064834594727
2010-03-22,22.32906150817871
2010-03-23,22.9073486328125
2010-03-25,22.839122772216797
2010-03-26,23.66756820678711
2010-03-29,23.26471519470215
2010-03-30,23.68706512451172
2010-03-31,24.15813636779785
2010-04-01,24.944347381591797
2010-04-05,24.729928970336914
2010-04-06,24.304338455200195
2010-04-07,24.902114868164062
2010-04-08,24.590232849121094
2010-04-09,24.31407928466797
2010-04-12,24.49601936340332
2010-04-13,24.265350341796875
2010-04-15,23.959959030151367
2010-04-16,23.77802848815918
2010-04-19,23.66756820678711
2010-04-20,24.242603302001953
2010-04-21,24.20362091064453
2010-04-22,23.86574935913086
2010-04-23,24.09965705871582
2010-04-26,24.15813636779785
2010-04-27,24.434289932250977
2010-04-28,24.47002410888672
2010-04-29,24.794902801513672
2010-04-30,24.804655075073242
2010-05-03,24.775409698486328
2010-05-04,24.64545440673828
2010-05-05,24.2458553314209
2010-05-06,24.20037078857422
2010-05-07,24.405048370361328
2010-05-10,24.625965118408203
2010-05-11,24.720184326171875
2010-05-12,24.866378784179688
2010-05-13,25.123035430908203
2010-05-14,25.165267944335938
2010-05-17,25.330957412719727
2010-05-18,25.04506492614746
2010-05-19,25.067811965942383
2010-05-20,24.87937355041504
2010-05-21,24.804655075073242
2010-05-24,24.687692642211914
2010-05-25,25.412179946899414
2010-05-26,25.334205627441406
2010-05-27,25.11653709411621
2010-05-28,24.55124282836914
2010-05-31,24.742923736572266
2010-06-01,24.658451080322266
2010-06-02,25.581113815307617
2010-06-03,27.251001358032227
2010-06-04,26.312095642089844
2010-06-07,25.412179946899414
2010-06-08,24.970340728759766
2010-06-09,24.892372131347656
2010-06-10,24.69094467163086
2010-06-11,24.853382110595703
2010-06-14,25.139278411865234
2010-06-15,25.600616455078125
2010-06-16,25.48365592956543
2010-06-17,25.298473358154297
2010-06-18,25.002826690673828
2010-06-21,25.363447189331055
2010-06-22,25.087295532226562
2010-06-23,25.064556121826172
2010-06-24,24.911865234375
2010-06-25,25.038562774658203
2010-06-28,25.022319793701172
2010-06-29,24.80790138244629
2010-06-30,24.4732723236084
2010-07-01,23.42715835571289
2010-07-02,23.81700897216797
2010-07-05,23.5636043548584
2010-07-06,23.920976638793945
2010-07-07,24.109405517578125
2010-07-08,23.985952377319336
2010-07-09,24.063926696777344
2010-07-12,24.304332733154297
2010-07-13,24.992624282836914
2010-07-14,24.986040115356445
2010-07-15,24.534860610961914
2010-07-16,24.70281982421875
2010-07-19,24.70611000061035
2010-07-20,24.623777389526367
2010-07-21,24.72258186340332
2010-07-22,25.0848331451416
2010-07-23,25.088130950927734
2010-07-26,24.70940399169922
2010-07-27,24.65341567993164
2010-07-28,25.14411735534668
2010-07-29,25.321956634521484
2010-07-30,25.77642059326172
2010-08-02,26.309934616088867
2010-08-03,26.247364044189453
2010-08-04,27.16947364807129
2010-08-05,26.747940063476562
2010-08-06,26.859905242919922
2010-08-09,27.742504119873047
2010-08-10,27.8446044921875
2010-08-11,28.295772552490234
2010-08-12,27.393417358398438
2010-08-13,27.82483673095703
2010-08-16,28.15745735168457
2010-08-17,27.8446044921875
2010-08-18,27.90058135986328
2010-08-19,27.758970260620117
2010-08-20,27.10361099243164
2010-08-23,27.548206329345703
2010-08-24,28.30565071105957
2010-08-25,27.646997451782227
2010-08-26,27.663471221923828
2010-08-27,27.449405670166016
2010-08-30,27.59760284423828
2010-08-31,27.663471221923828
2010-09-01,27.334144592285156
2010-09-02,27.202409744262695
2010-09-03,27.02128028869629
2010-09-06,27.251806259155273
2010-09-07,27.663471221923828
2010-09-08,28.634984970092773
2010-09-09,29.06310272216797
2010-09-13,29.606496810913086
2010-09-14,29.68882942199707
2010-09-15,29.869956970214844
2010-09-16,30.940269470214844
2010-09-17,30.940269470214844
2010-09-20,29.721755981445312
2010-09-21,28.108055114746094
2010-09-22,27.778732299804688
2010-09-23,27.465871810913086
2010-09-24,27.663471221923828
2010-09-27,27.02128028869629
2010-09-28,27.317672729492188
2010-09-29,28.05866241455078
2010-09-30,29.820560455322266
2010-10-01,29.128965377807617
2010-10-04,29.540632247924805
2010-10-05,29.03017807006836
2010-10-06,28.651451110839844
2010-10-07,28.437387466430664
2010-10-08,28.04219627380371
2010-10-11,27.992794036865234
2010-10-12,28.35505485534668
2010-10-13,28.00925636291504
2010-10-14,27.81166648864746
2010-10-15,27.712867736816406
2010-10-18,27.43293571472168
2010-10-19,27.663471221923828
2010-10-20,27.59760284423828
2010-10-21,27.795202255249023
2010-10-22,26.906009674072266
2010-10-25,27.185945510864258
2010-10-26,27.03774642944336
2010-10-27,26.263826370239258
2010-10-28,26.148563385009766
2010-10-29,26.34616470336914
2010-11-01,27.235340118408203
2010-11-02,27.350610733032227
2010-11-03,27.663471221923828
2010-11-04,27.992794036865234
2010-11-08,28.1409854888916
2010-11-09,28.173927307128906
2010-11-10,27.696393966674805
2010-11-11,27.59760284423828
2010-11-12,27.663471221923828
2010-11-15,28.519716262817383
2010-11-16,27.762269973754883
2010-11-18,28.1409854888916
2010-11-19,27.48233413696289
2010-11-22,27.663471221923828
2010-11-23,27.38353729248047
2010-11-24,27.515270233154297
