Date,CYIENT
2007-04-12,124.75991821289062
2007-04-13,127.87027740478516
2007-04-16,136.0781707763672
2007-04-17,133.7454071044922
2007-04-18,127.4037094116211
2007-04-19,125.57207489013672
2007-04-20,129.02804565429688
2007-04-23,126.71258544921875
2007-04-24,126.41881561279297
2007-04-25,126.09053039550781
2007-04-26,121.8569564819336
2007-04-27,122.92827606201172
2007-04-30,124.74268341064453
2007-05-03,125.38201141357422
2007-05-04,123.84410858154297
2007-05-07,123.65402221679688
2007-05-08,121.68413543701172
2007-05-09,121.2003173828125
2007-05-10,124.41433715820312
2007-05-11,124.60443115234375
2007-05-14,124.31068420410156
2007-05-15,121.04481506347656
2007-05-16,122.30621337890625
2007-05-17,124.2588119506836
2007-05-18,128.21592712402344
2007-05-21,126.86808013916016
2007-05-22,122.79003143310547
2007-05-23,123.9477767944336
2007-05-24,123.11836242675781
2007-05-25,126.88533782958984
2007-05-28,126.14232635498047
2007-05-29,126.29786682128906
2007-05-30,126.00405883789062
2007-05-31,128.5442352294922
2007-06-01,128.5442352294922
2007-06-04,130.53140258789062
2007-06-05,126.22874450683594
2007-06-06,131.118896484375
2007-06-07,133.69357299804688
2007-06-08,135.1796875
2007-06-11,133.65899658203125
2007-06-12,134.52304077148438
2007-06-13,134.2638397216797
2007-06-14,133.296142578125
2007-06-15,131.01524353027344
2007-06-18,129.37362670898438
2007-06-19,131.30899047851562
2007-06-20,133.01968383789062
2007-06-21,133.97006225585938
2007-06-22,134.1255645751953
2007-06-25,131.30899047851562
2007-06-26,133.95274353027344
2007-06-27,134.6439666748047
2007-06-28,135.16238403320312
2007-06-29,137.2877655029297
2007-07-02,135.68077087402344
2007-07-03,139.49957275390625
2007-07-04,140.76100158691406
2007-07-05,138.11720275878906
2007-07-06,134.8859100341797
2007-07-09,132.88601684570312
2007-07-10,133.78717041015625
2007-07-11,133.19793701171875
2007-07-12,135.173583984375
2007-07-13,136.21336364746094
2007-07-16,134.064453125
2007-07-17,131.58628845214844
2007-07-18,129.5933380126953
2007-07-19,117.86096954345703
2007-07-20,116.1106185913086
2007-07-23,116.6825180053711
2007-07-24,114.4123306274414
2007-07-25,114.39495086669922
2007-07-26,115.66006469726562
2007-07-27,114.39495086669922
2007-07-30,114.39495086669922
2007-07-31,115.8333511352539
2007-08-01,112.81790924072266
2007-08-02,112.73131561279297
2007-08-03,112.74858093261719
2007-08-06,110.02783966064453
2007-08-07,106.70049285888672
2007-08-08,110.37442779541016
2007-08-09,108.31217193603516
2007-08-10,107.51498413085938
2007-08-13,103.97966003417969
2007-08-14,104.67283630371094
2007-08-16,104.15296173095703
2007-08-17,97.74087524414062
2007-08-20,96.38916778564453
2007-08-21,92.19530487060547
2007-08-22,91.84870910644531
2007-08-23,96.70108795166016
2007-08-24,97.72354888916016
2007-08-27,98.08747100830078
2007-08-28,95.3840103149414
2007-08-29,93.61634826660156
2007-08-30,93.92828369140625
2007-08-31,95.314697265625
2007-09-03,97.74087524414062
2007-09-04,100.51367950439453
2007-09-05,102.71458435058594
2007-09-06,106.3018798828125
2007-09-07,105.93797302246094
2007-09-10,104.03165435791016
2007-09-11,103.28648376464844
2007-09-12,102.59327697753906
2007-09-13,100.51367950439453
2007-09-14,95.314697265625
2007-09-17,97.04769897460938
2007-09-18,98.08747100830078
2007-09-19,98.81536865234375
2007-09-20,96.00789642333984
2007-09-21,98.78067016601562
2007-09-24,93.58169555664062
2007-09-25,90.80891418457031
2007-09-26,91.84870910644531
2007-09-27,90.46232604980469
2007-09-28,92.54190063476562
2007-10-01,92.7152099609375
2007-10-03,95.314697265625
2007-10-04,94.27489471435547
2007-10-05,92.88849639892578
2007-10-08,86.30314636230469
2007-10-09,86.90967559814453
2007-10-10,94.37887573242188
2007-10-11,90.80891418457031
2007-10-12,92.43791961669922
2007-10-15,91.84870910644531
2007-10-16,91.84870910644531
2007-10-17,92.26461029052734
2007-10-18,99.12728118896484
2007-10-19,100.51367950439453
2007-10-22,98.08747100830078
2007-10-23,95.14141082763672
2007-10-24,96.35447692871094
2007-10-25,95.314697265625
2007-10-26,100.56565856933594
2007-10-29,97.30762481689453
2007-10-30,100.51367950439453
2007-10-31,97.04769897460938
2007-11-01,95.314697265625
2007-11-02,93.06179809570312
2007-11-05,93.58169555664062
2007-11-06,93.58169555664062
2007-11-07,91.84870910644531
2007-11-08,90.47965240478516
2007-11-12,90.42765045166016
2007-11-13,90.47965240478516
2007-11-14,91.15550994873047
2007-11-15,93.58169555664062
2007-11-16,94.7081527709961
2007-11-19,93.58169555664062
2007-11-20,92.19530487060547
2007-11-21,93.58169555664062
2007-11-22,91.88336944580078
2007-11-23,91.84870910644531
2007-11-26,93.58169555664062
2007-11-27,95.00276184082031
2007-11-28,99.80319213867188
2007-11-29,101.90006256103516
2007-11-30,106.92572021484375
2007-12-03,104.67283630371094
2007-12-04,102.93985748291016
2007-12-05,100.47900390625
2007-12-06,98.83267211914062
2007-12-07,100.1324234008789
2007-12-10,98.78067016601562
2007-12-11,99.473876953125
2007-12-12,98.85001373291016
2007-12-13,100.20174407958984
2007-12-14,102.93985748291016
2007-12-17,100.44432830810547
2007-12-18,102.2466812133789
2007-12-19,101.22421264648438
2007-12-20,98.78067016601562
2007-12-24,100.11511993408203
2007-12-26,101.72676086425781
2007-12-27,107.44566345214844
2007-12-28,110.46107482910156
2007-12-31,108.50279235839844
2008-01-01,108.8320541381836
2008-01-02,110.91163635253906
2008-01-03,109.17865753173828
2008-01-04,103.96232604980469
2008-01-07,103.97966003417969
2008-01-08,104.32627868652344
2008-01-09,103.91035461425781
2008-01-10,103.97966003417969
2008-01-11,99.473876953125
2008-01-14,99.10997009277344
2008-01-15,94.96810150146484
2008-01-16,93.58169555664062
2008-01-17,94.27489471435547
2008-01-18,93.58169555664062
2008-01-21,90.13301849365234
2008-01-22,81.45076751708984
2008-01-23,90.11571502685547
2008-01-24,84.57013702392578
2008-01-25,88.38272094726562
2008-01-28,87.82814025878906
2008-01-29,86.64972686767578
2008-01-30,83.3570327758789
2008-01-31,91.84870910644531
2008-02-01,90.46232604980469
2008-02-04,92.19530487060547
2008-02-05,90.13301849365234
2008-02-06,90.04638671875
2008-02-07,85.92185974121094
2008-02-08,86.64972686767578
2008-02-11,84.57013702392578
2008-02-12,82.14393615722656
2008-02-13,86.61505889892578
2008-02-14,86.66704559326172
2008-02-15,83.6689682006836
2008-02-18,82.49055480957031
2008-02-19,83.92890930175781
2008-02-20,85.26333618164062
2008-02-21,89.59581756591797
2008-02-22,91.50212097167969
2008-02-25,92.81918334960938
2008-02-26,95.73059844970703
2008-02-27,97.04769897460938
2008-02-28,98.78067016601562
2008-02-29,97.04769897460938
2008-03-03,90.11571502685547
2008-03-04,87.68952178955078
2008-03-05,86.64972686767578
2008-03-07,86.64972686767578
2008-03-10,86.30314636230469
2008-03-11,81.1734619140625
2008-03-12,81.1041488647461
2008-03-13,78.00209045410156
2008-03-14,79.7350845336914
2008-03-17,75.90514373779297
2008-03-18,79.71773529052734
2008-03-19,83.18372344970703
2008-03-24,80.74018859863281
2008-03-25,83.18372344970703
2008-03-26,83.27037811279297
2008-03-27,90.16769409179688
2008-03-28,91.84870910644531
2008-03-31,93.58169555664062
2008-04-01,91.22483825683594
2008-04-02,89.42251586914062
2008-04-03,87.3775863647461
2008-04-04,86.64972686767578
2008-04-07,86.64972686767578
2008-04-08,86.64972686767578
2008-04-09,88.81595611572266
2008-04-10,90.04638671875
2008-04-11,88.38272094726562
2008-04-15,91.15550994873047
2008-04-16,93.58169555664062
2008-04-17,101.20686340332031
2008-04-21,97.16899871826172
2008-04-22,93.58169555664062
2008-04-23,89.42251586914062
2008-04-24,86.64972686767578
2008-04-25,93.58169555664062
2008-04-28,91.15550994873047
2008-04-29,95.314697265625
2008-04-30,96.00789642333984
2008-05-02,93.58169555664062
2008-05-05,93.58169555664062
2008-05-06,90.84355163574219
2008-05-07,92.54190063476562
2008-05-08,91.84870910644531
2008-05-09,88.59068298339844
2008-05-12,88.5386962890625
2008-05-13,92.19530487060547
2008-05-14,94.240234375
2008-05-15,93.92828369140625
2008-05-16,94.10159301757812
2008-05-20,93.58169555664062
2008-05-21,93.91099548339844
2008-05-22,92.55923461914062
2008-05-23,90.49697875976562
2008-05-26,92.03932189941406
2008-05-27,89.49183654785156
2008-05-28,93.5989990234375
2008-05-29,90.11571502685547
2008-05-30,90.42765045166016
2008-06-02,88.4520492553711
2008-06-03,86.64972686767578
2008-06-04,86.19914245605469
2008-06-05,85.26333618164062
2008-06-06,86.12982177734375
2008-06-09,88.38272094726562
2008-06-10,88.38272094726562
2008-06-11,90.7049331665039
2008-06-12,88.48670196533203
2008-06-13,86.04316711425781
2008-06-16,85.4539566040039
2008-06-17,88.38272094726562
2008-06-18,84.58746337890625
2008-06-19,83.18372344970703
2008-06-20,79.5097885131836
2008-06-23,78.0194091796875
2008-06-24,74.86536407470703
2008-06-25,76.28643035888672
2008-06-26,82.6638412475586
2008-06-27,82.14393615722656
2008-06-30,81.45076751708984
2008-07-01,82.09196472167969
2008-07-02,81.45076751708984
2008-07-03,81.45076751708984
2008-07-04,77.95011138916016
2008-07-07,78.33134460449219
2008-07-08,79.71773529052734
2008-07-09,77.98475646972656
2008-07-10,76.25174713134766
2008-07-11,74.51876068115234
2008-07-14,72.49720001220703
2008-07-15,69.70884704589844
2008-07-16,67.96612548828125
2008-07-17,67.26904296875
2008-07-18,62.40684509277344
2008-07-21,62.14543151855469
2008-07-22,64.13214111328125
2008-07-23,65.61347198486328
2008-07-24,71.13789367675781
2008-07-25,70.99846649169922
2008-07-28,74.90216064453125
2008-07-29,73.54283905029297
2008-07-30,71.45156860351562
2008-07-31,73.19427490234375
2008-08-01,71.45156860351562
2008-08-04,69.76111602783203
2008-08-05,71.48640441894531
2008-08-06,69.95283508300781
2008-08-07,71.43415069580078
2008-08-08,71.10302734375
2008-08-11,71.45156860351562
2008-08-12,74.58848571777344
2008-08-13,71.66071319580078
2008-08-14,72.77604675292969
2008-08-18,71.52127838134766
2008-08-19,71.45156860351562
2008-08-20,72.67149353027344
2008-08-21,71.19015502929688
2008-08-22,72.1137924194336
2008-08-25,72.49720001220703
2008-08-26,73.19427490234375
2008-08-27,76.67973327636719
2008-08-28,74.97188568115234
2008-08-29,75.56436157226562
2008-09-01,76.67973327636719
2008-09-02,77.20254516601562
2008-09-04,78.77100372314453
2008-09-05,78.38758087158203
2008-09-08,79.46809387207031
2008-09-09,79.46809387207031
2008-09-10,77.41168212890625
2008-09-11,78.42245483398438
2008-09-12,79.11954498291016
2008-09-15,76.69715118408203
2008-09-16,78.42245483398438
2008-09-17,79.65979766845703
2008-09-18,80.51371002197266
2008-09-19,78.42245483398438
2008-09-22,78.45732116699219
2008-09-23,76.67973327636719
2008-09-24,76.67973327636719
2008-09-25,77.34197235107422
2008-09-26,72.14867401123047
2008-09-29,70.71961975097656
2008-09-30,72.32292175292969
2008-10-01,71.41673278808594
2008-10-03,69.325439453125
2008-10-06,66.57194519042969
2008-10-07,64.49813079833984
2008-10-08,64.2541275024414
2008-10-10,53.34469223022461
2008-10-13,55.7670783996582
2008-10-14,59.91475296020508
2008-10-15,54.37290954589844
2008-10-16,51.5496826171875
2008-10-17,50.88745880126953
2008-10-20,52.35135269165039
2008-10-21,53.67582321166992
2008-10-22,52.978729248046875
2008-10-23,56.464168548583984
2008-10-24,51.6368293762207
2008-10-27,47.54143524169922
2008-10-29,50.20780944824219
2008-10-31,51.58454132080078
2008-11-03,51.75881576538086
2008-11-04,50.016117095947266
2008-11-05,50.53891372680664
2008-11-06,47.053470611572266
2008-11-07,46.39124298095703
2008-11-10,48.4476432800293
2008-11-11,46.617794036865234
2008-11-12,43.91658020019531
2008-11-14,40.77967834472656
2008-11-17,40.43113327026367
2008-11-18,39.03695297241211
2008-11-19,39.734046936035156
2008-11-20,39.734046936035156
2008-11-21,38.339866638183594
2008-11-24,39.385501861572266
2008-11-25,38.51414108276367
2008-11-26,37.64277267456055
2008-11-27,37.64277267456055
2008-11-28,34.50589370727539
2008-12-01,33.808780670166016
2008-12-02,34.85442352294922
2008-12-03,34.157325744628906
2008-12-04,34.50589370727539
2008-12-05,34.575584411621094
2008-12-08,34.157325744628906
2008-12-10,35.551513671875
2008-12-11,36.597137451171875
2008-12-12,36.94569778442383
2008-12-15,37.11996841430664
2008-12-16,40.08258819580078
2008-12-17,38.357295989990234
2008-12-18,37.677642822265625
2008-12-19,39.21122741699219
2008-12-22,36.161460876464844
2008-12-23,35.011268615722656
2008-12-24,35.534088134765625
2008-12-26,36.23118591308594
2008-12-29,35.551513671875
2008-12-30,36.597137451171875
2008-12-31,35.90005874633789
2009-01-02,36.248600006103516
2009-01-05,36.94569778442383
2009-01-06,36.94569778442383
2009-01-07,34.819576263427734
2009-01-09,34.33161544799805
2009-01-12,35.516666412353516
2009-01-13,34.157325744628906
2009-01-14,34.85442352294922
2009-01-15,28.772327423095703
2009-01-16,31.717527389526367
2009-01-19,31.612958908081055
2009-01-20,30.915878295898438
2009-01-21,30.06193733215332
2009-01-22,30.149076461791992
2009-01-23,30.305925369262695
2009-01-27,29.451990127563477
2009-01-28,29.451990127563477
2009-01-29,29.103445053100586
2009-01-30,29.974802017211914
2009-02-02,28.82460594177246
2009-02-03,29.27771759033203
2009-02-04,29.103445053100586
2009-02-05,28.70261573791504
2009-02-06,29.974802017211914
2009-02-09,32.10093307495117
2009-02-10,31.874372482299805
2009-02-11,33.460235595703125
2009-02-12,32.414608001708984
2009-02-13,32.937435150146484
2009-02-16,31.717527389526367
2009-02-17,30.02708625793457
2009-02-18,30.49761962890625
2009-02-19,29.626258850097656
2009-02-20,29.852811813354492
2009-02-24,31.351551055908203
2009-02-25,31.368986129760742
2009-02-26,29.626258850097656
2009-02-27,30.706748962402344
2009-03-02,29.626258850097656
2009-03-03,29.626258850097656
2009-03-04,27.8835391998291
2009-03-05,28.545774459838867
2009-03-06,26.14081573486328
2009-03-09,25.095184326171875
2009-03-12,26.646217346191406
2009-03-13,24.7117862701416
2009-03-16,24.746641159057617
2009-03-17,26.14081573486328
2009-03-18,28.232084274291992
2009-03-19,30.06193733215332
2009-03-20,31.02043342590332
2009-03-23,29.155731201171875
2009-03-24,28.929168701171875
2009-03-25,29.27771759033203
2009-03-26,29.27771759033203
2009-03-27,30.323345184326172
2009-03-30,29.556549072265625
2009-03-31,29.626258850097656
2009-04-01,30.323345184326172
2009-04-02,33.024566650390625
2009-04-06,32.3797721862793
2009-04-08,33.111698150634766
2009-04-09,33.7042350769043
2009-04-13,37.64277267456055
2009-04-15,37.55564498901367
2009-04-16,36.074337005615234
2009-04-17,36.074337005615234
2009-04-20,34.78472137451172
2009-04-21,35.202964782714844
2009-04-22,37.311668395996094
2009-04-23,38.339866638183594
2009-04-24,40.43113327026367
2009-04-27,42.522396087646484
2009-04-28,46.060123443603516
2009-04-29,49.84182357788086
2009-04-30,49.84182357788086
2009-05-04,59.04340744018555
2009-05-05,60.89067840576172
2009-05-06,59.182804107666016
2009-05-07,59.269962310791016
2009-05-08,59.21767044067383
2009-05-11,59.28738784790039
2009-05-12,57.19611358642578
2009-05-13,55.41853713989258
2009-05-14,53.01358413696289
2009-05-15,52.28163146972656
2009-05-18,52.28163146972656
2009-05-19,52.38621520996094
2009-05-20,58.381168365478516
2009-05-21,61.04751968383789
2009-05-22,59.25251770019531
2009-05-25,60.019325256347656
2009-05-26,60.646690368652344
2009-05-27,60.646690368652344
2009-05-28,61.169498443603516
2009-05-29,62.3894157409668
2009-06-01,61.15209197998047
2009-06-02,61.65749740600586
2009-06-03,66.2931137084961
2009-06-04,63.818450927734375
2009-06-05,60.367855072021484
2009-06-08,56.812721252441406
2009-06-09,63.504764556884766
2009-06-10,59.94960403442383
2009-06-11,60.61185073852539
2009-06-12,58.8691291809082
2009-06-15,56.812721252441406
2009-06-16,56.045936584472656
2009-06-17,54.895713806152344
2009-06-18,52.28163146972656
2009-06-19,52.28163146972656
2009-06-22,53.3730354309082
2009-06-23,51.225440979003906
2009-06-24,53.40824508666992
2009-06-25,58.090702056884766
2009-06-26,60.2031135559082
2009-06-29,61.25928497314453
2009-06-30,62.66755676269531
2009-07-01,62.72038269042969
2009-07-02,63.01963806152344
2009-07-03,61.61135482788086
2009-07-06,62.70274353027344
2009-07-07,62.59713363647461
2009-07-08,61.99863052368164
2009-07-09,63.371665954589844
2009-07-10,61.25928497314453
2009-07-13,62.315486907958984
2009-07-14,62.84357452392578
2009-07-15,71.82124328613281
2009-07-16,73.86321258544922
2009-07-17,78.72169494628906
2009-07-20,84.23153686523438
2009-07-21,78.862548828125
2009-07-22,78.54566955566406
2009-07-23,81.1685562133789
2009-07-24,79.24982452392578
2009-07-27,79.58426666259766
2009-07-28,80.00675964355469
2009-07-29,79.214599609375
2009-07-30,79.24982452392578
2009-07-31,81.8726806640625
2009-08-03,79.214599609375
2009-08-04,78.05278015136719
2009-08-05,78.862548828125
2009-08-06,79.214599609375
2009-08-07,77.6126937866211
2009-08-10,81.15094757080078
2009-08-11,81.37980651855469
2009-08-12,81.67903900146484
2009-08-13,85.19969177246094
2009-08-14,85.32292938232422
2009-08-17,86.29109191894531
2009-08-18,86.29109191894531
2009-08-19,86.29109191894531
2009-08-20,86.29109191894531
2009-08-21,86.29109191894531
2009-08-24,88.72034454345703
2009-08-25,94.35340118408203
2009-08-26,98.93023681640625
2009-08-27,95.05753326416016
2009-08-28,92.75148010253906
2009-08-31,87.52333068847656
2009-09-01,88.01622772216797
2009-09-02,90.02301025390625
2009-09-03,88.19225311279297
2009-09-04,95.62081146240234
2009-09-07,98.93023681640625
2009-09-08,102.09883117675781
2009-09-09,100.3384780883789
2009-09-10,98.59577941894531
2009-09-11,98.57817077636719
2009-09-14,95.09273529052734
2009-09-15,95.16313934326172
2009-09-16,94.35340118408203
2009-09-17,93.86048889160156
2009-09-18,91.99456024169922
2009-09-22,91.18478393554688
2009-09-23,89.79414367675781
2009-09-24,88.36829376220703
2009-09-25,87.48812103271484
2009-09-29,87.48812103271484
2009-09-30,93.29719543457031
2009-10-01,94.98709869384766
2009-10-05,93.64924621582031
2009-10-06,92.94512176513672
2009-10-07,91.34322357177734
2009-10-08,90.6567153930664
2009-10-09,90.12861633300781
2009-10-12,91.88895416259766
2009-10-13,91.88895416259766
2009-10-14,85.41094970703125
2009-10-15,88.72034454345703
2009-10-16,83.08729553222656
2009-10-20,83.79143524169922
2009-10-21,87.66414642333984
2009-10-22,84.49557495117188
2009-10-23,84.7596206665039
2009-10-26,84.28433990478516
2009-10-27,84.51318359375
2009-10-28,83.08729553222656
2009-10-29,84.67161560058594
2009-10-30,83.43936157226562
2009-11-03,81.85511016845703
2009-11-04,86.25591278076172
2009-11-05,89.60051727294922
2009-11-06,89.77655792236328
2009-11-09,90.48068237304688
2009-11-10,91.55445098876953
2009-11-11,91.5368881225586
2009-11-12,91.88895416259766
2009-11-13,90.79753112792969
2009-11-16,92.57546997070312
2009-11-17,95.05753326416016
2009-11-18,99.8104019165039
2009-11-19,98.05006408691406
2009-11-20,96.81784057617188
2009-11-23,101.23625946044922
2009-11-24,101.0426254272461
2009-11-25,106.32357788085938
2009-11-26,102.11639404296875
2009-11-27,97.87406158447266
2009-11-30,104.77452850341797
2009-12-01,101.27145385742188
2009-12-02,106.35881805419922
2009-12-03,104.56326293945312
2009-12-04,103.8591537475586
2009-12-07,103.15499877929688
2009-12-08,101.74676513671875
2009-12-09,101.74676513671875
2009-12-10,101.0426254272461
2009-12-11,100.84899139404297
2009-12-14,102.97900390625
2009-12-15,102.3276596069336
2009-12-16,100.39130401611328
2009-12-17,101.11302185058594
2009-12-18,104.40481567382812
2009-12-21,109.84424591064453
2009-12-22,106.86930847167969
2009-12-23,105.67228698730469
2009-12-24,107.73187255859375
2009-12-29,107.46778869628906
2009-12-30,107.39738464355469
2009-12-31,108.08394622802734
2010-01-04,110.40755462646484
2010-01-05,107.92548370361328
2010-01-06,106.88687133789062
2010-01-07,102.80291748046875
2010-01-08,100.3384780883789
2010-01-11,99.37031555175781
2010-01-12,99.45832824707031
2010-01-13,103.27824401855469
2010-01-14,103.22544860839844
2010-01-15,104.73932647705078
2010-01-18,108.08394622802734
2010-01-19,110.90039825439453
2010-01-20,110.90039825439453
2010-01-21,110.90039825439453
2010-01-22,110.90039825439453
2010-01-25,110.90039825439453
2010-01-27,110.90039825439453
2010-01-28,110.90039825439453
2010-01-29,110.90039825439453
2010-02-01,110.90039825439453
2010-02-02,110.90039825439453
2010-02-03,110.90039825439453
2010-02-04,110.90039825439453
2010-02-05,116.4454574584961
2010-02-08,113.82255554199219
2010-02-09,116.18140411376953
2010-02-10,114.06900787353516
2010-02-11,117.80091857910156
2010-02-15,117.23764038085938
2010-02-16,118.3114013671875
2010-02-17,117.41363525390625
2010-02-18,116.67430114746094
2010-02-19,116.37503814697266
2010-02-22,123.3987808227539
2010-02-23,117.94175720214844
2010-02-24,122.14892578125
2010-02-25,120.05413055419922
2010-02-26,121.8672103881836
2010-03-02,121.63841247558594
2010-03-03,124.56055450439453
2010-03-04,126.67293548583984
2010-03-05,124.17332458496094
2010-03-08,126.37370300292969
2010-03-09,122.16649627685547
2010-03-10,121.1807632446289
2010-03-11,122.69461822509766
2010-03-12,126.84895324707031
2010-03-15,123.71558380126953
2010-03-16,125.31751251220703
2010-03-17,125.00064849853516
2010-03-18,127.02499389648438
2010-03-19,127.57070922851562
2010-03-22,124.94783020019531
2010-03-23,127.87001037597656
2010-03-25,128.13401794433594
2010-03-26,133.30935668945312
2010-03-29,129.20782470703125
2010-03-30,126.86661529541016
2010-03-31,129.85911560058594
2010-04-01,131.6898956298828
2010-04-05,133.0629425048828
2010-04-06,131.0561981201172
2010-04-07,126.54972076416016
2010-04-08,126.98979949951172
2010-04-09,126.46170043945312
2010-04-12,124.366943359375
2010-04-13,124.9830322265625
2010-04-15,127.5531234741211
2010-04-16,128.36285400390625
2010-04-19,127.81715393066406
2010-04-20,130.58087158203125
2010-04-21,139.04803466796875
2010-04-22,135.58018493652344
2010-04-23,135.49215698242188
2010-04-26,136.19630432128906
2010-04-27,135.9850616455078
2010-04-28,135.17530822753906
2010-04-29,135.73863220214844
2010-04-30,137.86859130859375
2010-05-03,136.6540069580078
2010-05-04,137.18209838867188
2010-05-05,137.5165557861328
2010-05-06,137.67579650878906
2010-05-07,136.2249298095703
2010-05-10,136.45494079589844
2010-05-11,136.24261474609375
2010-05-12,136.2779998779297
2010-05-13,136.17178344726562
2010-05-14,134.685546875
2010-05-17,132.6861572265625
2010-05-18,133.4292755126953
2010-05-19,133.88929748535156
