Date,MAZDOCK
2021-10-22,128.1255340576172
2021-10-25,122.52238464355469
2021-10-26,123.08270263671875
2021-10-27,122.4990463256836
2021-10-28,119.97763061523438
2021-10-29,120.04765319824219
2021-11-01,121.40174102783203
2021-11-02,129.71310424804688
2021-11-03,138.07115173339844
2021-11-04,139.9622344970703
2021-11-08,143.67431640625
2021-11-09,145.65872192382812
2021-11-10,142.41360473632812
2021-11-11,142.76377868652344
2021-11-12,143.27740478515625
2021-11-15,142.48362731933594
2021-11-16,139.65872192382812
2021-11-17,134.45242309570312
2021-11-18,135.12950134277344
2021-11-22,127.19166564941406
2021-11-23,129.54969787597656
2021-11-24,130.71697998046875
2021-11-25,131.837646484375
2021-11-26,126.58466339111328
2021-11-29,120.42119598388672
2021-11-30,121.54181671142578
2021-12-01,122.68582153320312
2021-12-02,125.02044677734375
2021-12-03,124.10992431640625
2021-12-06,120.60795593261719
2021-12-07,122.33560943603516
2021-12-08,123.4095458984375
2021-12-09,126.4679183959961
2021-12-10,125.11383819580078
2021-12-13,124.46012115478516
2021-12-14,123.94652557373047
2021-12-15,125.81424713134766
2021-12-16,124.10992431640625
2021-12-17,121.70527648925781
2021-12-20,114.84138488769531
2021-12-21,116.5923843383789
2021-12-22,118.29669189453125
2021-12-23,121.37841033935547
2021-12-24,122.4756851196289
2021-12-27,121.37841033935547
2021-12-28,125.27725982666016
2021-12-29,127.51852416992188
2021-12-30,128.73255920410156
2021-12-31,130.18003845214844
2022-01-03,132.4446563720703
2022-01-04,134.45242309570312
2022-01-05,135.9932861328125
2022-01-06,133.71995544433594
2022-01-07,133.2653045654297
2022-01-10,134.0550079345703
2022-01-11,132.236328125
2022-01-12,132.3081512451172
2022-01-13,131.97308349609375
2022-01-14,132.26028442382812
2022-01-17,132.76275634765625
2022-01-18,130.70480346679688
2022-01-19,133.48068237304688
2022-01-20,134.82073974609375
2022-01-21,131.1355438232422
2022-01-24,123.21479797363281
2022-01-25,127.23497772216797
2022-01-27,127.45036315917969
2022-01-28,127.78536987304688
2022-01-31,129.67584228515625
2022-02-01,131.2312774658203
2022-02-02,130.89625549316406
2022-02-03,128.07252502441406
2022-02-04,127.04356384277344
2022-02-07,127.881103515625
2022-02-08,126.85209655761719
2022-02-09,126.75641632080078
2022-02-10,127.64180755615234
2022-02-11,125.58381652832031
2022-02-14,122.23365020751953
2022-02-15,123.07119750976562
2022-02-16,124.81805419921875
2022-02-17,122.61652374267578
2022-02-18,121.18074035644531
2022-02-21,119.31422424316406
2022-02-22,115.62901306152344
2022-02-23,115.41365051269531
2022-02-24,108.45006561279297
2022-02-25,116.01189422607422
2022-02-28,115.15042114257812
2022-03-02,118.28522491455078
2022-03-03,118.45272827148438
2022-03-04,115.65294647216797
2022-03-07,115.03076934814453
2022-03-08,116.27510833740234
2022-03-09,117.59125518798828
2022-03-10,119.76885986328125
2022-03-11,118.97919464111328
2022-03-14,118.11770629882812
2022-03-15,119.17063903808594
2022-03-16,122.09008026123047
2022-03-17,121.89863586425781
2022-03-21,119.57743835449219
2022-03-22,120.34318542480469
2022-03-23,120.34318542480469
2022-03-24,119.21849822998047
2022-03-25,119.1467056274414
2022-03-28,115.41365051269531
2022-03-29,113.83428192138672
2022-03-30,114.91111755371094
2022-03-31,114.71967315673828
2022-04-01,120.34318542480469
2022-04-04,129.9629669189453
2022-04-05,131.2552032470703
2022-04-06,130.68089294433594
2022-04-07,131.9252471923828
2022-04-08,140.77928161621094
2022-04-11,144.53623962402344
2022-04-12,157.3626708984375
2022-04-13,150.901611328125
2022-04-18,158.55917358398438
2022-04-19,149.87261962890625
2022-04-20,150.42298889160156
2022-04-21,156.74050903320312
2022-04-22,156.71656799316406
2022-04-25,152.6724395751953
2022-04-26,150.85377502441406
2022-04-27,148.31716918945312
2022-04-28,148.38897705078125
2022-04-29,143.6748046875
2022-05-02,140.4203338623047
2022-05-04,140.6596221923828
2022-05-05,137.8837890625
2022-05-06,136.0651092529297
2022-05-09,134.89256286621094
2022-05-10,131.80555725097656
2022-05-11,128.5750732421875
2022-05-12,126.25386047363281
2022-05-13,126.25386047363281
2022-05-16,130.2740936279297
2022-05-17,140.08531188964844
2022-05-18,138.1708984375
2022-05-19,136.0890350341797
2022-05-20,141.97579956054688
2022-05-23,142.9090576171875
2022-05-24,138.76918029785156
2022-05-25,132.04489135742188
2022-05-26,137.40518188476562
2022-05-27,137.85984802246094
2022-05-30,135.77793884277344
2022-05-31,132.4517059326172
2022-06-01,135.8018341064453
2022-06-02,141.9279022216797
2022-06-03,136.66334533691406
2022-06-06,132.83457946777344
2022-06-07,131.9491729736328
2022-06-08,129.5083465576172
2022-06-09,128.47933959960938
2022-06-10,128.28787231445312
2022-06-13,121.25252532958984
2022-06-14,121.5636215209961
2022-06-15,121.32432556152344
2022-06-16,117.51947784423828
2022-06-17,118.14164733886719
2022-06-20,112.39849090576172
2022-06-21,115.7965087890625
2022-06-22,113.76248931884766
2022-06-23,114.64789581298828
2022-06-24,117.39983367919922
2022-06-27,119.81674194335938
2022-06-28,122.20972442626953
2022-06-29,120.17568969726562
2022-06-30,117.8544921875
2022-07-01,118.7638168334961
2022-07-04,122.18579864501953
2022-07-05,120.94143676757812
2022-07-06,122.3054428100586
2022-07-07,124.72235107421875
2022-07-08,126.03848266601562
2022-07-11,125.91883850097656
2022-07-12,124.60269927978516
2022-07-13,124.67449188232422
2022-07-14,123.31050109863281
2022-07-15,124.31554412841797
2022-07-18,126.3017349243164
2022-07-19,125.99066162109375
2022-07-20,127.18714141845703
2022-07-21,129.8194122314453
2022-07-22,131.6141357421875
2022-07-25,129.67584228515625
2022-07-26,128.83827209472656
2022-07-27,133.43283081054688
2022-07-28,132.97816467285156
2022-07-29,133.1935272216797
2022-08-01,135.03611755371094
2022-08-02,134.0550079345703
2022-08-03,130.89625549316406
2022-08-04,131.1355438232422
2022-08-05,132.83457946777344
2022-08-08,135.10789489746094
2022-08-10,135.53863525390625
2022-08-11,142.35865783691406
2022-08-12,149.15475463867188
2022-08-16,153.22283935546875
2022-08-17,153.0792236328125
2022-08-18,154.73036193847656
2022-08-19,146.57029724121094
2022-08-22,145.5413360595703
2022-08-23,146.78565979003906
2022-08-24,149.8247833251953
2022-08-25,150.30335998535156
2022-08-26,169.4951171875
2022-08-29,188.8064727783203
2022-08-30,187.41854858398438
2022-09-01,192.63525390625
2022-09-02,190.2422637939453
2022-09-05,187.65785217285156
2022-09-06,181.86685180664062
2022-09-07,195.5546875
2022-09-08,207.041015625
2022-09-09,201.72857666015625
2022-09-12,205.2702178955078
2022-09-13,203.28402709960938
2022-09-14,201.36965942382812
2022-09-15,200.2449493408203
2022-09-16,206.01205444335938
2022-09-19,220.91934204101562
2022-09-20,218.82955932617188
2022-09-21,217.55645751953125
2022-09-22,221.06349182128906
2022-09-23,214.9862060546875
2022-09-26,201.5825958251953
2022-09-27,210.90267944335938
2022-09-28,205.97840881347656
2022-09-29,221.8802032470703
2022-09-30,237.06134033203125
2022-10-03,246.59759521484375
2022-10-04,267.2314758300781
2022-10-06,285.87158203125
2022-10-07,304.079345703125
2022-10-10,300.42822265625
2022-10-11,278.0648498535156
2022-10-12,296.3447265625
2022-10-13,299.6595764160156
2022-10-14,300.6924743652344
2022-10-17,298.6506652832031
2022-10-18,297.6658020019531
2022-10-19,302.5900573730469
2022-10-20,313.06317138671875
2022-10-21,307.6104736328125
2022-10-24,307.2261047363281
2022-10-25,300.13995361328125
2022-10-27,302.0616149902344
2022-10-28,307.898681640625
2022-10-31,305.7127990722656
2022-11-01,306.55352783203125
2022-11-02,348.1095275878906
2022-11-03,362.2337646484375
2022-11-04,375.1089172363281
2022-11-07,389.2091064453125
2022-11-09,388.6086120605469
2022-11-10,371.36163330078125
2022-11-11,380.3214416503906
2022-11-14,384.4049377441406
2022-11-15,403.1171569824219
2022-11-16,417.14532470703125
2022-11-17,418.8988952636719
2022-11-18,393.436767578125
2022-11-21,375.92315673828125
2022-11-22,421.07965087890625
2022-11-23,427.75958251953125
2022-11-24,428.2696533203125
2022-11-25,413.9138488769531
2022-11-28,428.3667907714844
2022-11-29,426.4478454589844
2022-11-30,441.48382568359375
2022-12-01,443.01416015625
2022-12-02,444.0343322753906
2022-12-05,442.9898681640625
2022-12-06,432.1076354980469
2022-12-07,422.488525390625
2022-12-08,440.2936096191406
2022-12-09,428.7554931640625
2022-12-12,429.0712890625
2022-12-13,431.08746337890625
2022-12-14,427.15228271484375
2022-12-15,419.6707458496094
2022-12-16,404.39190673828125
2022-12-19,408.8614196777344
2022-12-20,426.8851318359375
2022-12-21,409.7358703613281
2022-12-22,384.5220642089844
2022-12-23,340.2400817871094
2022-12-26,390.66766357421875
2022-12-27,399.2179870605469
2022-12-28,388.48150634765625
2022-12-29,383.4046936035156
2022-12-30,385.32373046875
2023-01-02,382.8946533203125
2023-01-03,405.2420654296875
2023-01-04,392.9752502441406
2023-01-05,395.647216796875
2023-01-06,390.03607177734375
2023-01-09,393.2667236328125
2023-01-10,383.8419494628906
2023-01-11,382.5545654296875
2023-01-12,383.18609619140625
2023-01-13,379.105224609375
2023-01-16,374.6842956542969
2023-01-17,372.5953674316406
2023-01-18,370.16632080078125
2023-01-19,358.5067443847656
2023-01-20,372.81396484375
2023-01-23,375.80169677734375
2023-01-24,368.4416809082031
2023-01-25,358.5552673339844
2023-01-27,350.34503173828125
2023-01-30,370.79779052734375
2023-01-31,385.37225341796875
2023-02-01,361.8588562011719
2023-02-02,373.49407958984375
2023-02-03,361.1786804199219
2023-02-06,361.5187683105469
2023-02-07,359.697021484375
2023-02-08,356.6849060058594
2023-02-09,349.1791687011719
2023-02-10,351.1952209472656
2023-02-13,345.3411865234375
2023-02-14,346.3856506347656
2023-02-15,354.6202392578125
2023-02-16,368.9517517089844
2023-02-17,368.6116638183594
2023-02-20,364.215087890625
2023-02-21,361.9560546875
2023-02-22,347.3087463378906
2023-02-23,345.41400146484375
2023-02-24,347.381591796875
2023-02-27,342.1105041503906
2023-02-28,349.5677185058594
2023-03-01,359.2354431152344
2023-03-02,352.093994140625
2023-03-03,355.4946594238281
2023-03-06,355.9561767578125
2023-03-08,360.1342468261719
2023-03-09,356.9764099121094
2023-03-10,350.90374755859375
2023-03-13,342.3777160644531
2023-03-14,331.5197448730469
2023-03-15,325.4713439941406
2023-03-16,322.65362548828125
2023-03-17,324.208251953125
2023-03-20,319.2286071777344
2023-03-21,325.61712646484375
2023-03-22,326.46728515625
2023-03-23,320.41888427734375
2023-03-24,310.5568542480469
2023-03-27,303.2210693359375
2023-03-28,307.6662292480469
2023-03-29,317.47967529296875
2023-03-31,322.11920166015625
2023-04-03,319.2286071777344
2023-04-05,335.7463073730469
2023-04-06,334.7989807128906
2023-04-10,333.3901672363281
2023-04-11,336.01348876953125
2023-04-12,345.1468811035156
2023-04-13,341.8432922363281
2023-04-17,349.0333557128906
2023-04-18,347.9402770996094
2023-04-19,343.7380065917969
2023-04-20,349.6892395019531
2023-04-21,359.64837646484375
2023-04-24,364.77374267578125
2023-04-25,359.5755310058594
2023-04-26,360.8872375488281
2023-04-27,360.984375
2023-04-28,366.4497985839844
2023-05-02,379.8583068847656
2023-05-03,380.2955017089844
2023-05-04,382.74884033203125
2023-05-05,378.93524169921875
2023-05-08,373.37261962890625
2023-05-09,370.84637451171875
2023-05-10,368.5874328613281
2023-05-11,368.7574462890625
2023-05-12,364.26361083984375
2023-05-15,366.08538818359375
2023-05-16,393.24249267578125
2023-05-17,388.7243957519531
2023-05-18,379.882568359375
2023-05-19,374.8543701171875
2023-05-22,359.38116455078125
2023-05-23,374.2714538574219
2023-05-24,368.00439453125
2023-05-25,366.35260009765625
2023-05-26,373.49407958984375
2023-05-29,376.26324462890625
2023-05-30,388.5300598144531
2023-05-31,392.6351623535156
2023-06-01,396.1087341308594
2023-06-02,407.3067626953125
2023-06-05,479.0616149902344
2023-06-06,498.9314270019531
2023-06-07,499.97589111328125
2023-06-08,489.2636413574219
2023-06-09,502.7935791015625
2023-06-12,507.9189758300781
2023-06-13,504.25103759765625
2023-06-14,500.53460693359375
2023-06-15,512.3156127929688
2023-06-16,576.953125
2023-06-19,591.7704467773438
2023-06-20,634.886474609375
2023-06-21,592.7421264648438
2023-06-22,597.4788208007812
2023-06-23,569.884521484375
2023-06-26,610.71728515625
2023-06-27,604.693115234375
2023-06-28,602.4584350585938
2023-06-30,605.51904296875
2023-07-03,626.2633666992188
2023-07-04,623.4454956054688
2023-07-05,632.894775390625
2023-07-06,627.9393920898438
2023-07-07,642.5380859375
2023-07-10,703.0463256835938
2023-07-11,773.3435668945312
2023-07-12,841.3577270507812
2023-07-13,836.5968017578125
2023-07-14,796.1768188476562
2023-07-17,835.9651489257812
2023-07-18,844.5396728515625
2023-07-19,841.9163818359375
2023-07-20,884.01220703125
2023-07-21,905.8494262695312
2023-07-24,949.7671508789062
2023-07-25,903.61474609375
2023-07-26,905.3151245117188
2023-07-27,924.0918579101562
2023-07-28,952.9249267578125
2023-07-31,921.5899047851562
2023-08-01,903.4932861328125
2023-08-02,880.2714233398438
2023-08-03,897.4935302734375
2023-08-04,895.7689819335938
2023-08-07,879.5426025390625
2023-08-08,883.7450561523438
2023-08-09,883.4049072265625
2023-08-10,871.6482543945312
2023-08-11,845.9486694335938
2023-08-14,905.120849609375
2023-08-16,940.3909301757812
2023-08-17,934.2940063476562
2023-08-18,909.4446411132812
2023-08-21,907.5498046875
2023-08-22,907.1854858398438
2023-08-23,910.3433227539062
2023-08-24,902.9589233398438
2023-08-25,893.5827026367188
2023-08-28,890.8621826171875
2023-08-29,883.4291381835938
2023-08-30,905.5337524414062
2023-08-31,898.2465209960938
2023-09-01,916.7560424804688
2023-09-04,928.0513305664062
2023-09-05,929.0471801757812
2023-09-06,925.9622192382812
2023-09-07,1014.3318481445312
2023-09-08,1074.76708984375
2023-09-11,1103.8917236328125
2023-09-12,1006.5346069335938
2023-09-13,1001.3605346679688
2023-09-14,1019.627197265625
2023-09-15,1102.798828125
2023-09-18,1068.184326171875
2023-09-20,1095.358154296875
2023-09-21,1075.93798828125
2023-09-22,1072.3072509765625
2023-09-25,1051.571044921875
2023-09-26,1088.97412109375
2023-09-27,1074.8902587890625
2023-09-28,1064.94873046875
2023-09-29,1068.33544921875
2023-10-03,1066.3131103515625
2023-10-04,1037.4871826171875
2023-10-05,1049.9141845703125
2023-10-06,1048.0380859375
2023-10-09,1010.4158325195312
2023-10-10,1056.32275390625
2023-10-11,1049.8656005859375
2023-10-12,1043.4327392578125
2023-10-13,1048.6959228515625
2023-10-16,1054.154052734375
2023-10-17,1049.6217041015625
2023-10-18,1043.5301513671875
2023-10-19,1037.901611328125
2023-10-20,1011.6339111328125
2023-10-23,943.2608642578125
2023-10-25,904.054931640625
2023-10-26,925.2295532226562
2023-10-27,1001.9118041992188
2023-10-30,959.9034423828125
2023-10-31,958.4901733398438
2023-11-01,935.975341796875
2023-11-02,940.2881469726562
2023-11-03,936.9012451171875
2023-11-06,945.5514526367188
2023-11-07,961.0242919921875
2023-11-08,967.5546264648438
2023-11-09,972.9395751953125
2023-11-10,966.7018432617188
2023-11-13,963.875244140625
2023-11-15,974.0361328125
2023-11-16,965.6783447265625
2023-11-17,959.4892578125
2023-11-20,972.0826416015625
2023-11-21,977.6574096679688
2023-11-22,961.1296997070312
2023-11-23,977.780029296875
2023-11-24,1001.8961181640625
2023-11-28,989.8626708984375
2023-11-29,987.0875854492188
2023-11-30,988.6101684570312
2023-12-01,988.8802490234375
2023-12-04,992.1712036132812
2023-12-05,982.9618530273438
2023-12-06,1038.6103515625
2023-12-07,1021.66552734375
2023-12-08,1011.4739379882812
2023-12-11,1040.15771484375
2023-12-12,1018.5218505859375
2023-12-13,1019.5535278320312
2023-12-14,1018.0306396484375
2023-12-15,1023.0161743164062
2023-12-18,1044.6026611328125
2023-12-19,1051.0614013671875
2023-12-20,1005.03955078125
2023-12-21,1041.7537841796875
2023-12-22,1041.9501953125
2023-12-26,1123.704345703125
2023-12-27,1150.4725341796875
2023-12-28,1122.0096435546875
2023-12-29,1120.29052734375
2024-01-01,1124.637451171875
2024-01-02,1103.6156005859375
2024-01-03,1121.1993408203125
2024-01-04,1108.232666015625
2024-01-05,1110.6884765625
2024-01-08,1090.182373046875
2024-01-09,1095.4869384765625
2024-01-10,1129.4754638671875
2024-01-11,1127.1424560546875
2024-01-12,1125.96337890625
2024-01-15,1125.96337890625
2024-01-16,1142.442138671875
2024-01-17,1173.434326171875
2024-01-18,1139.2740478515625
2024-01-19,1135.56591796875
2024-01-23,1118.4488525390625
2024-01-24,1142.73681640625
2024-01-25,1151.0374755859375
2024-01-29,1139.1019287109375
2024-01-30,1123.0167236328125
2024-01-31,1125.226806640625
2024-02-01,1097.525390625
2024-02-02,1083.355224609375
2024-02-05,1030.359130859375
2024-02-06,1056.9798583984375
2024-02-07,1058.4779052734375
2024-02-08,1073.2618408203125
2024-02-09,1040.0103759765625
2024-02-12,1071.7147216796875
2024-02-13,1054.6221923828125
2024-02-14,1060.1971435546875
2024-02-15,1049.317626953125
2024-02-16,1025.1771240234375
2024-02-19,1063.537109375
2024-02-20,1049.48974609375
2024-02-21,1020.8059692382812
2024-02-22,1011.44921875
2024-02-23,1036.49853515625
2024-02-26,1027.3138427734375
2024-02-27,1027.7801513671875
2024-02-28,1038.266357421875
2024-02-29,1024.02294921875
2024-03-01,1031.0465087890625
2024-03-04,1033.72314453125
2024-03-05,1026.0120849609375
2024-03-06,1010.6387329101562
2024-03-07,1024.391357421875
2024-03-11,1014.6172485351562
2024-03-12,991.2625122070312
2024-03-13,913.0449829101562
2024-03-14,929.9408569335938
2024-03-15,941.6550903320312
2024-03-18,908.084228515625
2024-03-19,917.3671875
2024-03-20,903.590087890625
2024-03-21,922.5980834960938
2024-03-22,932.44580078125
2024-03-26,924.0961303710938
2024-03-27,929.155029296875
2024-03-28,915.5744018554688
2024-04-01,982.71630859375
2024-04-02,980.1376342773438
2024-04-03,1098.581298828125
2024-04-04,1078.22265625
2024-04-05,1080.825927734375
2024-04-08,1106.5380859375
2024-04-09,1092.4661865234375
2024-04-10,1083.87109375
2024-04-12,1087.6529541015625
2024-04-15,1054.32763671875
2024-04-16,1086.940673828125
2024-04-18,1060.2215576171875
2024-04-19,1075.2021484375
2024-04-22,1066.852294921875
2024-04-23,1109.3621826171875
2024-04-24,1134.386962890625
2024-04-25,1206.219482421875
2024-04-26,1182.9874267578125
2024-04-29,1167.442138671875
2024-04-30,1153.7142333984375
2024-05-02,1155.0404052734375
2024-05-03,1161.449951171875
2024-05-06,1108.0853271484375
2024-05-07,1062.701904296875
2024-05-08,1110.811279296875
2024-05-09,1086.5477294921875
2024-05-10,1079.0576171875
2024-05-13,1047.451416015625
2024-05-14,1146.175048828125
2024-05-15,1174.9078369140625
2024-05-16,1198.3363037109375
2024-05-17,1353.9608154296875
2024-05-21,1430.3118896484375
2024-05-22,1413.808837890625
2024-05-23,1535.2486572265625
2024-05-24,1560.4451904296875
2024-05-27,1539.6197509765625
2024-05-28,1491.5843505859375
2024-05-29,1649.001708984375
2024-05-30,1618.427001953125
2024-05-31,1563.8834228515625
2024-06-03,1600.00830078125
2024-06-04,1316.0675048828125
2024-06-05,1374.3685302734375
2024-06-06,1552.3900146484375
2024-06-07,1548.70654296875
2024-06-10,1534.388916015625
2024-06-11,1571.6436767578125
2024-06-12,1571.5943603515625
2024-06-13,1664.9888916015625
2024-06-14,1904.5040283203125
2024-06-18,2052.1962890625
2024-06-19,1949.641845703125
2024-06-20,1956.002197265625
2024-06-21,1912.681884765625
2024-06-24,1947.5787353515625
2024-06-25,1951.9012451171875
2024-06-26,2004.4306640625
2024-06-27,2169.141845703125
2024-06-28,2102.884521484375
2024-07-01,2158.115234375
2024-07-02,2126.5087890625
2024-07-03,2300.871337890625
2024-07-04,2743.38330078125
2024-07-05,2792.646728515625
2024-07-08,2740.755615234375
2024-07-09,2707.970458984375
2024-07-10,2631.7177734375
2024-07-11,2821.45361328125
2024-07-12,2727.51904296875
2024-07-15,2648.564453125
2024-07-16,2654.728759765625
2024-07-18,2549.4970703125
2024-07-19,2520.00341796875
