Date,APLLTD
2012-02-06,35.2078742980957
2012-02-07,34.874549865722656
2012-02-08,34.74955368041992
2012-02-09,36.37453079223633
2012-02-10,35.74954605102539
2012-02-13,36.49952697753906
2012-02-14,38.12450408935547
2012-02-15,38.04118347167969
2012-02-16,38.20784378051758
2012-02-17,39.1245002746582
2012-02-21,39.332820892333984
2012-02-22,38.95782470703125
2012-02-23,38.29117965698242
2012-02-24,38.66617965698242
2012-02-27,37.04118728637695
2012-02-28,37.749507904052734
2012-02-29,37.624515533447266
2012-03-01,38.99949645996094
2012-03-02,39.1245002746582
2012-03-05,38.166175842285156
2012-03-06,37.624515533447266
2012-03-07,36.624534606933594
2012-03-09,37.08285903930664
2012-03-12,36.624534606933594
2012-03-13,37.58285140991211
2012-03-14,36.04119873046875
2012-03-15,37.04118728637695
2012-03-16,36.249534606933594
2012-03-19,35.624542236328125
2012-03-20,35.7078742980957
2012-03-21,35.791202545166016
2012-03-22,36.249534606933594
2012-03-23,37.874507904052734
2012-03-26,38.7495002746582
2012-03-27,39.416160583496094
2012-03-28,39.457820892333984
2012-03-29,39.20782470703125
2012-03-30,40.20780944824219
2012-04-02,40.83281326293945
2012-04-03,43.99943161010742
2012-04-04,44.457759857177734
2012-04-09,45.04108428955078
2012-04-10,44.24942398071289
2012-04-11,44.749420166015625
2012-04-12,45.3327522277832
2012-04-13,47.374385833740234
2012-04-16,48.416046142578125
2012-04-17,48.87437057495117
2012-04-18,48.33271408081055
2012-04-19,48.1243782043457
2012-04-20,47.207725524902344
2012-04-23,46.4994010925293
2012-04-24,47.207725524902344
2012-04-25,45.91606903076172
2012-04-26,44.41609191894531
2012-04-27,44.9577522277832
2012-04-30,45.41607666015625
2012-05-02,44.66608810424805
2012-05-03,45.04108428955078
2012-05-04,43.66610336303711
2012-05-07,44.41609191894531
2012-05-08,44.41609191894531
2012-05-09,45.08274841308594
2012-05-10,43.166114807128906
2012-05-11,43.291107177734375
2012-05-14,42.374446868896484
2012-05-15,41.416133880615234
2012-05-16,41.37446594238281
2012-05-17,41.79113006591797
2012-05-18,41.1661376953125
2012-05-21,40.45780944824219
2012-05-22,40.95780563354492
2012-05-23,40.374481201171875
2012-05-24,42.249446868896484
2012-05-25,41.66613006591797
2012-05-28,41.91612243652344
2012-05-29,41.49946975708008
2012-05-30,41.37446594238281
2012-05-31,41.249473571777344
2012-06-01,40.62447738647461
2012-06-04,40.33281326293945
2012-06-05,40.58280944824219
2012-06-06,41.207801818847656
2012-06-07,41.207801818847656
2012-06-08,40.83281326293945
2012-06-11,43.37443542480469
2012-06-12,44.457759857177734
2012-06-13,42.707786560058594
2012-06-14,42.99943923950195
2012-06-15,44.54109191894531
2012-06-18,43.66610336303711
2012-06-19,43.416107177734375
2012-06-20,46.332733154296875
2012-06-21,46.87439727783203
2012-06-22,45.832740783691406
2012-06-25,45.832740783691406
2012-06-26,44.91608810424805
2012-06-27,44.62442398071289
2012-06-28,45.499412536621094
2012-06-29,46.4994010925293
2012-07-02,45.95774459838867
2012-07-03,46.12440490722656
2012-07-04,47.70771789550781
2012-07-05,48.87437057495117
2012-07-06,47.541053771972656
2012-07-09,48.7910270690918
2012-07-10,48.87437057495117
2012-07-11,48.374366760253906
2012-07-12,48.08271408081055
2012-07-13,48.08271408081055
2012-07-16,47.83271408081055
2012-07-17,47.541053771972656
2012-07-18,47.457725524902344
2012-07-19,48.66604232788086
2012-07-20,48.457706451416016
2012-07-23,50.749351501464844
2012-07-24,51.332672119140625
2012-07-25,50.291011810302734
2012-07-26,50.666011810302734
2012-07-27,49.99936294555664
2012-07-30,50.33268356323242
2012-07-31,51.14311599731445
2012-08-01,53.10525131225586
2012-08-02,54.51285934448242
2012-08-03,54.89674758911133
2012-08-06,55.79249954223633
2012-08-07,54.299583435058594
2012-08-08,55.02471160888672
2012-08-09,52.38011932373047
2012-08-10,50.076759338378906
2012-08-13,50.75923538208008
2012-08-14,50.972511291503906
2012-08-16,51.22843933105469
2012-08-17,53.617103576660156
2012-08-21,55.40861511230469
2012-08-22,58.13851547241211
2012-08-23,60.31391525268555
2012-08-24,62.65993118286133
2012-08-27,58.65037536621094
2012-08-28,58.35179901123047
2012-08-29,57.92524719238281
2012-08-30,59.37550354003906
2012-08-31,58.693031311035156
2012-09-03,59.97267532348633
2012-09-04,63.04381561279297
2012-09-05,62.95851135253906
2012-09-06,62.830543518066406
2012-09-07,62.91586685180664
2012-09-10,65.21920776367188
2012-09-11,66.32823181152344
2012-09-12,65.68841552734375
2012-09-13,62.70259094238281
2012-09-14,62.36134338378906
2012-09-17,60.143287658691406
2012-09-18,59.33285140991211
2012-09-20,60.143287658691406
2012-09-21,60.783111572265625
2012-09-24,59.67408752441406
2012-09-25,60.35655975341797
2012-09-26,62.276023864746094
2012-09-27,63.04381561279297
2012-09-28,61.03903579711914
2012-10-01,60.69780349731445
2012-10-03,61.252323150634766
2012-10-04,60.52717971801758
2012-10-05,59.97267532348633
2012-10-08,60.05797576904297
2012-10-09,60.48453903198242
2012-10-10,59.58877182006836
2012-10-11,59.63142395019531
2012-10-12,59.41816329956055
2012-10-15,59.290191650390625
2012-10-16,59.41816329956055
2012-10-17,59.84469985961914
2012-10-18,60.143287658691406
2012-10-19,59.63142395019531
2012-10-22,61.29497528076172
2012-10-23,60.31391525268555
2012-10-25,59.80204772949219
2012-10-29,58.18117141723633
2012-10-30,57.02948760986328
2012-10-31,57.882591247558594
2012-11-01,58.394439697265625
2012-11-02,58.095863342285156
2012-11-05,57.882591247558594
2012-11-06,57.58401107788086
2012-11-07,58.35179901123047
2012-11-08,58.82099151611328
2012-11-09,58.43710708618164
2012-11-12,57.75462341308594
2012-11-15,57.967899322509766
2012-11-16,56.60293960571289
2012-11-19,55.57923126220703
2012-11-20,54.299583435058594
2012-11-21,53.83038330078125
2012-11-22,55.57923126220703
2012-11-23,53.019935607910156
2012-11-26,52.764007568359375
2012-11-27,52.84931945800781
2012-11-29,54.51285934448242
2012-11-30,54.214271545410156
2012-12-03,56.8588752746582
2012-12-04,57.157447814941406
2012-12-05,56.645591735839844
2012-12-06,57.02948760986328
2012-12-07,55.92047119140625
2012-12-10,56.219051361083984
2012-12-11,56.38966751098633
2012-12-12,58.565067291259766
2012-12-13,57.75462341308594
2012-12-14,58.095863342285156
2012-12-17,58.906307220458984
2012-12-18,58.906307220458984
2012-12-19,59.50346374511719
2012-12-20,58.82099151611328
2012-12-21,57.75462341308594
2012-12-24,58.94895553588867
2012-12-26,58.693031311035156
2012-12-27,58.82099151611328
2012-12-28,58.991615295410156
2012-12-31,61.8494873046875
2013-01-01,61.934783935546875
2013-01-02,61.422943115234375
2013-01-03,59.930023193359375
2013-01-04,60.86842727661133
2013-01-07,62.020103454589844
2013-01-08,61.252323150634766
2013-01-09,60.143287658691406
2013-01-10,60.48453903198242
2013-01-11,61.03903579711914
2013-01-14,60.69780349731445
2013-01-15,59.84469985961914
2013-01-16,58.8636474609375
2013-01-17,60.143287658691406
2013-01-18,60.86842727661133
2013-01-21,59.88737106323242
2013-01-22,59.204898834228516
2013-01-23,59.24753189086914
2013-01-24,59.71675109863281
2013-01-25,60.48453903198242
2013-01-28,63.939571380615234
2013-01-29,65.09125518798828
2013-01-30,66.79743957519531
2013-01-31,66.07230377197266
2013-02-01,65.09125518798828
2013-02-04,64.36611938476562
2013-02-05,64.57938385009766
2013-02-06,64.79266357421875
2013-02-07,64.3234634399414
2013-02-08,63.171791076660156
2013-02-11,63.001163482666016
2013-02-12,62.830543518066406
2013-02-13,63.171791076660156
2013-02-14,62.40399169921875
2013-02-15,65.21920776367188
2013-02-18,64.87798309326172
2013-02-19,64.9632797241211
2013-02-20,65.5604476928711
2013-02-21,65.73107147216797
2013-02-22,65.81639099121094
2013-02-25,68.41831970214844
2013-02-26,68.3330078125
2013-02-27,70.93496704101562
2013-02-28,71.06293487548828
2013-03-01,70.20983123779297
2013-03-04,68.41831970214844
2013-03-05,78.61283111572266
2013-03-06,81.68397521972656
2013-03-07,83.73140716552734
2013-03-08,84.66981506347656
2013-03-11,93.0301513671875
2013-03-12,88.72200775146484
2013-03-13,88.55140686035156
2013-03-14,87.35706329345703
2013-03-15,84.41388702392578
2013-03-18,85.99210357666016
2013-03-19,82.92096710205078
2013-03-20,80.83088684082031
2013-03-21,85.82147979736328
2013-03-22,89.8310546875
2013-03-25,88.55140686035156
2013-03-26,88.84998321533203
2013-03-28,89.57511138916016
2013-04-01,94.94962310791016
2013-04-02,96.22926330566406
2013-04-03,97.76483154296875
2013-04-04,97.55155944824219
2013-04-05,98.19139862060547
2013-04-08,97.33829498291016
2013-04-09,93.58466339111328
2013-04-10,89.27652740478516
2013-04-11,91.83583068847656
2013-04-12,91.96379089355469
2013-04-15,99.17244720458984
2013-04-16,98.91651153564453
2013-04-17,100.8786392211914
2013-04-18,100.75067138671875
2013-04-22,98.19139862060547
2013-04-23,94.94962310791016
2013-04-25,94.65103149414062
2013-04-26,94.90696716308594
2013-04-29,96.61316680908203
2013-04-30,97.03971099853516
2013-05-02,100.32413482666016
2013-05-03,104.54695129394531
2013-05-06,107.1915512084961
2013-05-07,108.17261505126953
2013-05-08,105.82659912109375
2013-05-09,103.30997467041016
2013-05-10,104.24837493896484
2013-05-13,103.6085433959961
2013-05-14,104.24837493896484
2013-05-15,109.53755950927734
2013-05-16,117.38606262207031
2013-05-17,112.09684753417969
2013-05-20,111.24375915527344
2013-05-21,108.81243896484375
2013-05-22,105.57067108154297
2013-05-23,102.15829467773438
2013-05-24,100.66535949707031
2013-05-27,99.47103118896484
2013-05-28,115.2533187866211
2013-05-29,118.06851196289062
2013-05-30,116.78887939453125
2013-05-31,116.36234283447266
2013-06-03,116.78887939453125
2013-06-04,119.68939971923828
2013-06-05,118.11119079589844
2013-06-06,120.71311950683594
2013-06-07,122.84588623046875
2013-06-10,125.31986236572266
2013-06-11,114.78410339355469
2013-06-12,110.81723022460938
2013-06-13,110.00676727294922
2013-06-14,112.60872650146484
2013-06-17,110.90252685546875
2013-06-18,112.94994354248047
2013-06-19,124.04020690917969
2013-06-20,117.34339904785156
2013-06-21,113.37650299072266
2013-06-24,109.06837463378906
2013-06-25,106.08252716064453
2013-06-26,106.76500701904297
2013-06-27,108.21527862548828
2013-06-28,113.16322326660156
2013-07-01,118.79365539550781
2013-07-02,118.8363265991211
2013-07-03,121.31031799316406
2013-07-04,119.94535064697266
2013-07-05,126.04499053955078
2013-07-08,138.1162872314453
2013-07-09,139.65187072753906
2013-07-10,134.9598388671875
2013-07-11,131.88870239257812
2013-07-12,136.02621459960938
2013-07-15,132.82708740234375
2013-07-16,133.0403594970703
2013-07-17,130.737060546875
2013-07-18,137.0499267578125
2013-07-19,139.48126220703125
2013-07-22,134.70388793945312
2013-07-23,136.15420532226562
2013-07-24,131.9313507080078
2013-07-25,130.9502716064453
2013-07-26,128.94552612304688
2013-07-29,140.17892456054688
2013-07-30,138.01028442382812
2013-07-31,134.19354248046875
2013-08-01,131.5044708251953
2013-08-02,122.48307800292969
2013-08-05,135.1477508544922
2013-08-06,133.10923767089844
2013-08-07,134.7140350341797
2013-08-08,135.2344512939453
2013-08-12,139.31146240234375
2013-08-13,138.92111206054688
2013-08-14,136.4488983154297
2013-08-16,126.42992401123047
2013-08-19,119.92410278320312
2013-08-20,118.96988677978516
2013-08-21,111.20628356933594
2013-08-22,117.01818084716797
2013-08-23,122.52643585205078
2013-08-26,120.70479583740234
2013-08-27,117.10489654541016
2013-08-28,112.94117736816406
2013-08-29,114.58932495117188
2013-08-30,116.58443450927734
2013-09-02,119.0132827758789
2013-09-03,113.59175872802734
2013-09-04,117.06153869628906
2013-09-05,117.88560485839844
2013-09-06,117.19166564941406
2013-09-10,117.49526977539062
2013-09-11,123.09027099609375
2013-09-12,117.58199310302734
2013-09-13,121.61559295654297
2013-09-16,120.27106475830078
2013-09-17,119.66383361816406
2013-09-18,120.09757995605469
2013-09-19,121.7023696899414
2013-09-20,118.83979797363281
2013-09-23,122.69992065429688
2013-09-24,128.55514526367188
2013-09-25,128.46844482421875
2013-09-26,124.78180694580078
2013-09-27,121.91922760009766
2013-09-30,120.61803436279297
2013-10-01,123.26375579833984
2013-10-03,122.83003997802734
2013-10-04,128.7720184326172
2013-10-07,132.80564880371094
2013-10-08,128.38165283203125
2013-10-09,138.61752319335938
2013-10-10,151.49905395507812
2013-10-11,152.01951599121094
2013-10-14,149.634033203125
2013-10-15,151.15206909179688
2013-10-17,148.2027587890625
2013-10-18,145.94740295410156
2013-10-21,146.2076416015625
2013-10-22,152.886962890625
2013-10-23,157.65789794921875
2013-10-24,155.5326690673828
2013-10-25,156.87722778320312
2013-10-28,170.88641357421875
2013-10-29,167.0696563720703
2013-10-30,161.25778198242188
2013-10-31,172.96824645996094
2013-11-01,168.7178192138672
2013-11-05,169.5418701171875
2013-11-06,176.8284149169922
2013-11-07,177.95608520507812
2013-11-08,177.348876953125
2013-11-11,186.0233154296875
2013-11-12,185.32936096191406
2013-11-13,186.19679260253906
2013-11-14,187.02090454101562
2013-11-18,184.9823760986328
2013-11-19,183.59445190429688
2013-11-20,180.51502990722656
2013-11-21,175.78749084472656
2013-11-22,173.3152618408203
2013-11-25,175.61399841308594
2013-11-26,184.1149444580078
2013-11-27,178.4331817626953
2013-11-28,175.70071411132812
2013-11-29,177.47897338867188
2013-12-02,176.09107971191406
2013-12-03,179.47409057617188
2013-12-04,179.9512176513672
2013-12-05,179.17050170898438
2013-12-06,177.52235412597656
2013-12-09,171.36354064941406
2013-12-10,169.36839294433594
2013-12-11,167.6334991455078
2013-12-12,168.89129638671875
2013-12-13,166.63597106933594
2013-12-16,170.79966735839844
2013-12-17,172.36105346679688
2013-12-18,186.2401885986328
2013-12-19,181.85958862304688
2013-12-20,183.7679443359375
2013-12-23,188.97262573242188
2013-12-24,188.75576782226562
2013-12-26,188.06179809570312
2013-12-27,183.72457885742188
2013-12-30,184.80886840820312
2013-12-31,183.1173858642578
2014-01-01,185.80642700195312
2014-01-02,182.2932891845703
2014-01-03,182.9438934326172
2014-01-06,188.53892517089844
2014-01-07,184.72215270996094
2014-01-08,199.12171936035156
2014-01-09,201.6373291015625
2014-01-10,191.83517456054688
2014-01-13,198.557861328125
2014-01-14,192.6158905029297
2014-01-15,193.3965606689453
2014-01-16,197.03985595703125
2014-01-17,190.96775817871094
2014-01-20,197.21334838867188
2014-01-21,205.0203399658203
2014-01-22,198.12416076660156
2014-01-23,197.38681030273438
2014-01-24,192.91946411132812
2014-01-27,188.27867126464844
2014-01-28,196.43263244628906
2014-01-29,195.65194702148438
2014-01-30,192.6158905029297
2014-01-31,193.0062255859375
2014-02-03,191.22799682617188
2014-02-04,191.70509338378906
2014-02-05,192.2255401611328
2014-02-06,201.2035369873047
2014-02-07,200.55299377441406
2014-02-10,198.0373992919922
2014-02-11,202.20115661621094
2014-02-12,201.98428344726562
2014-02-13,201.5072021484375
2014-02-14,201.6806640625
2014-02-17,197.25669860839844
2014-02-18,201.76742553710938
2014-02-19,204.54324340820312
2014-02-20,213.60800170898438
2014-02-21,214.04173278808594
2014-02-24,214.56219482421875
2014-02-25,222.6294403076172
2014-02-26,223.80050659179688
2014-02-28,232.30140686035156
2014-03-03,233.21226501464844
2014-03-04,238.7638702392578
2014-03-05,253.07669067382812
2014-03-06,246.8744659423828
2014-03-07,243.70835876464844
2014-03-10,228.52809143066406
2014-03-11,217.1211700439453
2014-03-12,222.6294403076172
2014-03-13,229.04852294921875
2014-03-14,239.84820556640625
2014-03-18,246.9178924560547
2014-03-19,246.1805419921875
2014-03-20,251.9056396484375
2014-03-21,257.3271789550781
2014-03-24,241.4095916748047
2014-03-25,250.04058837890625
2014-03-26,248.47927856445312
2014-03-27,247.69854736328125
2014-03-28,242.62405395507812
2014-03-31,247.26475524902344
2014-04-01,243.3179931640625
2014-04-02,249.0864715576172
2014-04-03,243.751708984375
2014-04-04,244.0986328125
2014-04-07,234.86041259765625
2014-04-09,240.28189086914062
2014-04-10,234.1664276123047
2014-04-11,239.1109161376953
2014-04-15,236.1181640625
2014-04-16,233.08213806152344
2014-04-17,233.9062042236328
2014-04-21,246.6142578125
2014-04-22,247.0479736328125
2014-04-23,264.4836730957031
2014-04-24,264.4836730957031
2014-04-25,265.5245361328125
2014-04-28,257.8476867675781
2014-04-29,248.17564392089844
2014-04-30,258.4982604980469
2014-05-02,256.9802551269531
2014-05-05,249.1298370361328
2014-05-06,245.6600799560547
2014-05-07,245.96365356445312
2014-05-08,241.53973388671875
2014-05-09,236.72540283203125
2014-05-12,229.82923889160156
2014-05-13,230.6099090576172
2014-05-14,236.50852966308594
2014-05-15,234.99053955078125
2014-05-16,222.5426788330078
2014-05-19,202.7216033935547
2014-05-20,215.2127685546875
2014-05-21,219.5933837890625
2014-05-22,215.12606811523438
2014-05-23,207.18894958496094
2014-05-26,215.47299194335938
2014-05-27,215.47299194335938
2014-05-28,214.60556030273438
2014-05-29,214.9525604248047
2014-05-30,213.82489013671875
2014-06-02,216.99102783203125
2014-06-03,214.77906799316406
2014-06-04,213.82489013671875
2014-06-05,207.88287353515625
2014-06-06,209.27081298828125
2014-06-09,211.91651916503906
2014-06-10,224.9281768798828
2014-06-11,230.6532745361328
2014-06-12,238.85060119628906
2014-06-13,235.4676055908203
2014-06-16,239.84820556640625
2014-06-17,245.92030334472656
2014-06-18,236.0314483642578
2014-06-19,233.8194580078125
2014-06-20,240.0216827392578
2014-06-23,242.75413513183594
2014-06-24,240.45545959472656
2014-06-25,234.4266357421875
2014-06-26,236.50852966308594
2014-06-27,234.0797119140625
2014-06-30,230.95687866210938
2014-07-01,248.04556274414062
2014-07-02,255.93927001953125
2014-07-03,264.7438049316406
2014-07-04,268.82080078125
2014-07-07,265.56787109375
2014-07-08,262.8788757324219
2014-07-09,265.3510437011719
2014-07-10,266.69561767578125
2014-07-11,265.8281555175781
2014-07-14,264.3968505859375
2014-07-15,268.2135925292969
2014-07-16,281.442138671875
2014-07-17,294.0498962402344
2014-07-18,294.8378601074219
2014-07-21,305.3443603515625
2014-07-22,309.6782531738281
2014-07-23,301.4043884277344
2014-07-24,288.3150634765625
2014-07-25,290.50396728515625
2014-07-28,297.2456359863281
2014-07-30,300.2224426269531
2014-07-31,304.7314453125
2014-08-01,293.17437744140625
2014-08-04,312.2611083984375
2014-08-05,322.5924987792969
2014-08-06,316.9452819824219
2014-08-07,308.4525451660156
2014-08-08,297.55206298828125
2014-08-11,300.4851379394531
2014-08-12,305.86968994140625
2014-08-13,299.5220642089844
2014-08-14,306.570068359375
2014-08-18,312.8301696777344
2014-08-19,313.7933349609375
2014-08-20,331.2603454589844
2014-08-21,350.5221862792969
2014-08-22,338.833740234375
2014-08-25,321.8482666015625
2014-08-26,327.8894958496094
2014-08-27,329.0715026855469
2014-08-28,324.9564208984375
2014-09-01,328.546142578125
2014-09-02,333.9744873046875
2014-09-03,363.1299133300781
2014-09-04,353.4552307128906
2014-09-05,348.24578857421875
2014-09-08,353.4989929199219
2014-09-09,353.1488037109375
2014-09-10,353.1488037109375
2014-09-11,364.39947509765625
2014-09-12,376.9197082519531
2014-09-15,383.6175537109375
2014-09-16,364.1368103027344
2014-09-17,354.1119079589844
2014-09-18,362.1668395996094
2014-09-19,372.23553466796875
2014-09-22,381.7351379394531
2014-09-23,365.3625183105469
2014-09-24,357.2200622558594
2014-09-25,352.798583984375
2014-09-26,362.3419494628906
2014-09-29,367.9454345703125
2014-09-30,362.9110412597656
2014-10-01,364.4870300292969
2014-10-07,354.7685852050781
2014-10-08,352.8861083984375
2014-10-09,353.28009033203125
2014-10-10,338.1770935058594
2014-10-13,360.8973083496094
2014-10-14,349.82171630859375
2014-10-15,349.82171630859375
2014-10-16,335.156494140625
2014-10-17,339.1401672363281
2014-10-20,349.9093017578125
2014-10-21,353.67413330078125
2014-10-22,365.1437072753906
2014-10-27,355.3814392089844
2014-10-28,356.60711669921875
2014-10-29,356.0818786621094
2014-10-30,354.4183349609375
2014-10-31,358.44586181640625
2014-11-03,353.5865478515625
2014-11-05,358.0518493652344
2014-11-07,355.9942932128906
2014-11-10,356.0380554199219
2014-11-11,370.3531494140625
2014-11-12,381.2536315917969
2014-11-13,392.54803466796875
2014-11-14,391.67254638671875
2014-11-17,398.80816650390625
2014-11-18,399.02703857421875
2014-11-19,395.1746520996094
2014-11-20,394.561767578125
2014-11-21,380.64068603515625
2014-11-24,385.1059875488281
2014-11-25,371.3599853515625
2014-11-26,367.5076599121094
2014-11-27,365.9316101074219
2014-11-28,368.4269714355469
2014-12-01,364.8373107910156
2014-12-02,377.18231201171875
2014-12-03,398.8518981933594
2014-12-04,404.3240051269531
2014-12-05,388.43304443359375
2014-12-08,381.2536315917969
2014-12-09,375.08099365234375
2014-12-10,388.12652587890625
2014-12-11,380.20294189453125
2014-12-12,379.7651672363281
2014-12-15,377.3136901855469
2014-12-16,370.0904846191406
2014-12-17,370.3093566894531
2014-12-18,375.60638427734375
2014-12-19,370.61578369140625
2014-12-22,375.9566345214844
2014-12-23,375.69390869140625
2014-12-24,373.68017578125
2014-12-26,374.03045654296875
2014-12-29,383.44244384765625
2014-12-30,385.85015869140625
2014-12-31,389.746337890625
2015-01-01,389.79010009765625
2015-01-02,400.2090759277344
2015-01-05,398.02020263671875
2015-01-06,393.6862487792969
2015-01-07,394.824462890625
2015-01-08,394.3866882324219
2015-01-09,414.4803771972656
2015-01-12,409.2708740234375
2015-01-13,405.374755859375
2015-01-14,401.9601135253906
2015-01-15,407.3884582519531
2015-01-16,403.579833984375
2015-01-19,410.8468322753906
2015-01-20,411.7223815917969
2015-01-21,411.7223815917969
2015-01-22,423.19189453125
2015-01-23,418.37646484375
2015-01-27,421.4846496582031
2015-01-28,428.00738525390625
2015-01-29,419.1644592285156
2015-01-30,411.59112548828125
2015-02-02,414.2176513671875
2015-02-03,423.1481018066406
2015-02-04,376.7008056640625
2015-02-05,380.7282409667969
2015-02-06,369.1711730957031
2015-02-09,354.1556396484375
2015-02-10,355.7754211425781
2015-02-11,368.2080383300781
2015-02-12,372.97979736328125
2015-02-13,371.2724609375
2015-02-16,374.2055358886719
2015-02-18,380.3780517578125
2015-02-19,379.1523132324219
2015-02-20,372.23553466796875
2015-02-23,361.7728271484375
2015-02-24,358.35821533203125
2015-02-25,350.1281433105469
2015-02-26,341.4603576660156
2015-02-27,359.6278381347656
2015-03-02,357.43890380859375
2015-03-03,369.6965026855469
2015-03-04,369.5213317871094
2015-03-05,377.6200866699219
2015-03-09,377.3136901855469
2015-03-10,385.6313781738281
2015-03-11,384.8870849609375
2015-03-12,385.4561462402344
2015-03-13,389.65875244140625
2015-03-16,392.5043029785156
2015-03-17,394.4742431640625
2015-03-18,392.8106994628906
2015-03-19,392.8544921875
2015-03-20,392.24163818359375
2015-03-23,387.9515380859375
2015-03-24,393.2922668457031
2015-03-25,393.5549011230469
2015-03-26,392.11029052734375
2015-03-27,391.5412292480469
2015-03-30,392.98583984375
2015-03-31,398.02020263671875
2015-04-01,398.1077575683594
2015-04-06,402.7919006347656
2015-04-07,396.2691345214844
2015-04-08,407.8700256347656
2015-04-09,416.8880310058594
2015-04-10,424.5928039550781
2015-04-13,429.0142517089844
2015-04-15,427.1756286621094
2015-04-16,420.34649658203125
2015-04-17,423.71734619140625
2015-04-20,417.7198181152344
2015-04-21,420.21514892578125
2015-04-22,436.1936950683594
2015-04-23,426.7816162109375
2015-04-24,424.89923095703125
2015-04-27,412.16015625
2015-04-28,395.0871887207031
2015-04-29,420.8280029296875
2015-04-30,414.4365539550781
2015-05-04,413.9988098144531
2015-05-05,413.1231994628906
2015-05-06,411.1533203125
2015-05-07,402.8794250488281
2015-05-08,412.0726318359375
2015-05-11,411.5035095214844
2015-05-12,415.96875
2015-05-13,423.8047790527344
2015-05-14,427.7885437011719
2015-05-15,436.76275634765625
2015-05-18,447.400634765625
2015-05-19,465.2616271972656
2015-05-20,472.6161804199219
2015-05-21,487.41278076171875
2015-05-22,474.6736755371094
2015-05-25,470.77752685546875
2015-05-26,475.9432067871094
2015-05-27,465.1302185058594
2015-05-28,472.26593017578125
2015-05-29,483.3415222167969
2015-06-01,474.1920471191406
2015-06-02,481.8094482421875
2015-06-03,477.03753662109375
2015-06-04,481.6341247558594
2015-06-05,488.3758544921875
2015-06-08,480.71484375
2015-06-09,480.4522399902344
2015-06-10,500.0204772949219
2015-06-11,481.0650634765625
2015-06-12,492.0968017578125
2015-06-15,494.9423828125
2015-06-16,499.88909912109375
2015-06-17,511.66522216796875
2015-06-18,538.1064453125
2015-06-19,580.263671875
2015-06-22,577.6808471679688
2015-06-23,571.6396484375
2015-06-24,585.47314453125
2015-06-25,593.61572265625
2015-06-26,578.7315063476562
2015-06-29,572.8654174804688
2015-06-30,580.4389038085938
2015-07-01,580.0010375976562
2015-07-02,588.843994140625
2015-07-03,595.9359130859375
2015-07-06,600.7513427734375
2015-07-07,627.4990234375
2015-07-08,654.421875
2015-07-09,652.0579223632812
2015-07-10,666.5919189453125
2015-07-13,668.6056518554688
