Date,EIHOTEL
1996-12-23,32.08613586425781
1996-12-24,31.598194122314453
1996-12-25,31.598194122314453
1996-12-26,33.179935455322266
1996-12-27,33.179935455322266
1996-12-30,33.179935455322266
1996-12-31,33.44830322265625
1997-01-01,34.969051361083984
1997-01-02,34.56242752075195
1997-01-03,34.883663177490234
1997-01-06,35.00970458984375
1997-01-07,34.985313415527344
1997-01-08,35.70503234863281
1997-01-09,35.54644012451172
1997-01-10,37.00213623046875
1997-01-13,37.30303192138672
1997-01-14,38.026817321777344
1997-01-15,39.279178619384766
1997-01-16,38.36836624145508
1997-01-17,38.40902328491211
1997-01-20,38.388694763183594
1997-01-21,38.287044525146484
1997-01-22,38.600128173828125
1997-01-23,38.600128173828125
1997-01-24,39.01082229614258
1997-01-27,38.87257385253906
1997-01-28,39.25071334838867
1997-01-29,38.90510177612305
1997-01-30,39.03521728515625
1997-01-31,38.22198486328125
1997-02-03,38.0593376159668
1997-02-04,37.40060806274414
1997-02-05,37.65272521972656
1997-02-06,37.40874099731445
1997-02-07,37.81129455566406
1997-02-10,37.81536865234375
1997-02-11,37.44941329956055
1997-02-12,37.9414176940918
1997-02-13,38.22198486328125
1997-02-14,38.2829704284668
1997-02-17,38.22198486328125
1997-02-18,37.140380859375
1997-02-19,36.67277145385742
1997-02-20,35.916465759277344
1997-02-21,35.90427017211914
1997-02-24,34.155818939208984
1997-02-25,33.196189880371094
1997-02-26,32.988826751708984
1997-02-27,33.741058349609375
1997-02-28,36.23770523071289
1997-03-03,37.494136810302734
1997-03-04,37.17291259765625
1997-03-05,38.40902328491211
1997-03-06,38.87257385253906
1997-03-07,38.87257385253906
1997-03-10,38.06745910644531
1997-03-11,38.5960693359375
1997-03-12,38.74652099609375
1997-03-13,38.69771957397461
1997-03-14,38.57167434692383
1997-03-17,38.425289154052734
1997-03-18,37.47380828857422
1997-03-19,37.79096221923828
1997-03-20,36.92487716674805
1997-03-21,37.16478729248047
1997-03-24,37.16478729248047
1997-03-25,37.559200286865234
1997-03-26,38.13660430908203
1997-03-27,38.35210037231445
1997-03-28,38.35210037231445
1997-03-31,36.43693923950195
1997-04-01,34.74540710449219
1997-04-02,35.286216735839844
1997-04-03,35.97746276855469
1997-04-04,35.36753845214844
1997-04-07,34.294063568115234
1997-04-08,34.294063568115234
1997-04-09,35.375675201416016
1997-04-10,34.627498626708984
1997-04-11,34.22087860107422
1997-04-14,34.22087860107422
1997-04-15,33.545894622802734
1997-04-16,33.545894622802734
1997-04-17,34.294063568115234
1997-04-18,34.294063568115234
1997-04-21,34.50958251953125
1997-04-22,34.6356201171875
1997-04-23,33.34259033203125
1997-04-24,33.50116729736328
1997-04-25,33.5052375793457
1997-04-28,33.179935455322266
1997-04-29,32.309776306152344
1997-04-30,33.62314987182617
1997-05-01,33.62314987182617
1997-05-02,33.43610763549805
1997-05-05,33.224666595458984
1997-05-06,33.44017028808594
1997-05-07,33.34259033203125
1997-05-08,34.05010223388672
1997-05-09,33.67194366455078
1997-05-12,33.67194366455078
1997-05-13,34.02570724487305
1997-05-14,34.15988540649414
1997-05-15,33.95250701904297
1997-05-16,34.06230545043945
1997-05-19,34.432308197021484
1997-05-20,34.17207336425781
1997-05-21,34.1883430480957
1997-05-22,33.70854187011719
1997-05-23,33.74919509887695
1997-05-26,32.61068344116211
1997-05-27,32.35043716430664
1997-05-28,32.28537368774414
1997-05-29,33.383243560791016
1997-05-30,33.34259033203125
1997-06-02,33.06608200073242
1997-06-03,33.28158187866211
1997-06-04,33.3629150390625
1997-06-05,33.10674285888672
1997-06-06,32.38703155517578
1997-06-09,31.87876319885254
1997-06-10,32.439884185791016
1997-06-11,33.415771484375
1997-06-12,33.094547271728516
1997-06-13,33.456424713134766
1997-06-16,33.647544860839844
1997-06-17,33.9403076171875
1997-06-18,34.20867919921875
1997-06-19,33.9931640625
1997-06-20,34.34286117553711
1997-06-23,34.046016693115234
1997-06-24,34.257469177246094
1997-06-25,34.97718048095703
1997-06-26,33.9931640625
1997-06-27,32.57001495361328
1997-06-30,33.95250701904297
1997-07-01,33.318180084228516
1997-07-02,33.566219329833984
1997-07-03,33.90776443481445
1997-07-04,33.76139450073242
1997-07-07,34.578697204589844
1997-07-08,34.79013442993164
1997-07-09,35.15203094482422
1997-07-10,36.36373519897461
1997-07-11,35.70096969604492
1997-07-14,34.45671081542969
1997-07-15,34.9121208190918
1997-07-16,35.45292282104492
1997-07-17,35.103233337402344
1997-07-18,35.103233337402344
1997-07-21,34.729148864746094
1997-07-22,34.668148040771484
1997-07-23,34.05010223388672
1997-07-24,34.12734603881836
1997-07-25,34.06636047363281
1997-07-28,33.87525177001953
1997-07-29,33.179935455322266
1997-07-30,32.6920051574707
1997-07-31,32.54967498779297
1997-08-01,32.52121353149414
1997-08-04,33.123008728027344
1997-08-05,33.02135467529297
1997-08-06,33.15147018432617
1997-08-07,32.925052642822266
1997-08-08,32.51750946044922
1997-08-11,31.525390625
1997-08-12,30.12571907043457
1997-08-13,30.492116928100586
1997-08-14,30.16689682006836
1997-08-15,30.16689682006836
1997-08-18,31.26604461669922
1997-08-19,31.32367706298828
1997-08-20,32.295204162597656
1997-08-21,32.319908142089844
1997-08-22,32.02350616455078
1997-08-25,32.641014099121094
1997-08-26,33.14734649658203
1997-08-27,33.110313415527344
1997-08-28,32.62453842163086
1997-08-29,31.768274307250977
1997-09-01,31.776506423950195
1997-09-02,32.02763366699219
1997-09-03,32.278743743896484
1997-09-04,32.192291259765625
1997-09-05,32.3610725402832
1997-09-08,32.37342071533203
1997-09-09,32.55044174194336
1997-09-10,32.583370208740234
1997-09-11,32.85919189453125
1997-09-12,32.7603874206543
1997-09-15,32.579254150390625
1997-09-16,32.53397750854492
1997-09-17,32.587493896484375
1997-09-18,31.90824317932129
1997-09-19,31.56244659423828
1997-09-22,31.537742614746094
1997-09-23,31.81767463684082
1997-09-24,31.61594581604004
1997-09-25,31.171363830566406
1997-09-26,31.290742874145508
1997-09-29,31.286619186401367
1997-09-30,31.0190372467041
1997-10-01,31.183706283569336
1997-10-02,31.183706283569336
1997-10-03,31.183706283569336
1997-10-06,31.183706283569336
1997-10-07,31.183706283569336
1997-10-08,31.183706283569336
1997-10-09,31.04374885559082
1997-10-10,31.171363830566406
1997-10-13,31.30721092224121
1997-10-14,31.426593780517578
1997-10-15,31.36073112487793
1997-10-16,31.294851303100586
1997-10-17,31.513044357299805
1997-10-20,31.389530181884766
1997-10-21,31.401893615722656
1997-10-22,31.414241790771484
1997-10-23,31.352497100830078
1997-10-24,32.8509521484375
1997-10-27,32.925052642822266
1997-10-28,31.920589447021484
1997-10-29,32.933284759521484
1997-10-30,32.151119232177734
1997-10-31,32.151119232177734
1997-11-03,32.52162170410156
1997-11-04,32.68217468261719
1997-11-05,32.99504470825195
1997-11-06,32.834495544433594
1997-11-07,33.01563262939453
1997-11-10,32.84685134887695
1997-11-11,32.6739387512207
1997-11-12,32.37342071533203
1997-11-13,32.55866622924805
1997-11-14,32.55866622924805
1997-11-17,33.05266571044922
1997-11-18,33.270851135253906
1997-11-19,32.834495544433594
1997-11-20,32.77685546875
1997-11-21,32.57102584838867
1997-11-24,32.385765075683594
1997-11-25,32.978580474853516
1997-11-26,32.99915313720703
1997-11-27,33.43964767456055
1997-11-28,33.26673889160156
1997-12-01,32.93741226196289
1997-12-02,32.978580474853516
1997-12-03,33.007389068603516
1997-12-04,32.85919189453125
1997-12-05,32.9538688659668
1997-12-08,32.97445297241211
1997-12-09,32.892112731933594
1997-12-10,32.933284759521484
1997-12-11,32.8674201965332
1997-12-12,32.76862716674805
1997-12-15,33.01563262939453
1997-12-16,32.95799255371094
1997-12-17,33.27909469604492
1997-12-18,33.42729568481445
1997-12-19,33.2543830871582
1997-12-22,34.209449768066406
1997-12-23,34.24650573730469
1997-12-24,35.428001403808594
1997-12-25,35.428001403808594
1997-12-26,34.16828155517578
1997-12-29,35.58442306518555
1997-12-30,34.765193939208984
1997-12-31,35.44855499267578
1998-01-01,34.407047271728516
1998-01-02,34.423519134521484
1998-01-05,34.51409149169922
1998-01-06,34.365882873535156
1998-01-07,34.505855560302734
1998-01-08,34.501731872558594
1998-01-09,34.00362777709961
1998-01-12,32.908592224121094
1998-01-13,33.08149719238281
1998-01-14,32.57102584838867
1998-01-15,32.356964111328125
1998-01-16,32.18405532836914
1998-01-19,32.10173034667969
1998-01-20,32.3610725402832
1998-01-21,32.3610725402832
1998-01-22,32.356964111328125
1998-01-23,32.356964111328125
1998-01-26,32.356964111328125
1998-01-27,32.10173034667969
1998-01-28,30.479759216308594
1998-01-29,30.138080596923828
1998-01-30,29.907548904418945
1998-02-02,28.816621780395508
1998-02-03,26.449546813964844
1998-02-04,23.80665397644043
1998-02-05,24.679380416870117
1998-02-06,24.070117950439453
1998-02-09,24.391218185424805
1998-02-10,24.02071762084961
1998-02-11,24.197734832763672
1998-02-12,24.597047805786133
1998-02-13,24.70820426940918
1998-02-16,24.70820426940918
1998-02-17,25.82381248474121
1998-02-18,25.88144874572754
1998-02-19,26.074932098388672
1998-02-20,26.56068992614746
1998-02-23,26.980600357055664
1998-02-24,27.062929153442383
1998-02-25,27.61456298828125
1998-02-26,28.56963539123535
1998-02-27,30.16689682006836
1998-03-02,30.837905883789062
1998-03-03,29.779926300048828
1998-03-04,30.01046371459961
1998-03-05,30.175125122070312
1998-03-06,30.216289520263672
1998-03-09,30.636188507080078
1998-03-10,30.784395217895508
1998-03-11,31.163127899169922
1998-03-12,31.121959686279297
1998-03-13,31.121959686279297
1998-03-16,31.636547088623047
1998-03-17,33.36141586303711
1998-03-18,33.056785583496094
1998-03-19,32.55866622924805
1998-03-20,32.66981887817383
1998-03-23,33.09796142578125
1998-03-24,32.834495544433594
1998-03-25,32.55866622924805
1998-03-26,32.60395431518555
1998-03-27,32.29109191894531
1998-03-30,32.356964111328125
1998-03-31,31.87530517578125
1998-04-01,32.27462387084961
1998-04-02,31.286619186401367
1998-04-03,31.381305694580078
1998-04-06,31.18782615661621
1998-04-07,30.95728874206543
1998-04-08,30.95728874206543
1998-04-09,30.57445526123047
1998-04-10,30.014572143554688
1998-04-13,29.343555450439453
1998-04-14,29.343555450439453
1998-04-15,31.298973083496094
1998-04-16,31.204299926757812
1998-04-17,31.673593521118164
1998-04-20,32.18661117553711
1998-04-21,31.7945556640625
1998-04-22,31.786203384399414
1998-04-23,31.731985092163086
1998-04-24,31.55263900756836
1998-04-27,31.644393920898438
1998-04-28,31.556812286376953
1998-04-29,31.13555335998535
1998-04-30,31.24816131591797
1998-05-01,31.24816131591797
1998-05-04,31.102182388305664
1998-05-05,31.098012924194336
1998-05-06,30.781017303466797
1998-05-07,30.781017303466797
1998-05-08,30.781017303466797
1998-05-11,29.930166244506836
1998-05-12,28.753984451293945
1998-05-13,26.001211166381836
1998-05-14,27.9406681060791
1998-05-15,27.965682983398438
1998-05-18,27.9406681060791
1998-05-19,28.04909896850586
1998-05-20,27.94483757019043
1998-05-21,27.803024291992188
1998-05-22,27.757144927978516
1998-05-25,28.361921310424805
1998-05-26,28.23678970336914
1998-05-27,27.36090850830078
1998-05-28,27.22327995300293
1998-05-29,26.69357681274414
1998-06-01,26.5267391204834
1998-06-02,25.108633041381836
1998-06-03,24.28697967529297
1998-06-04,24.441301345825195
1998-06-05,24.27446937561035
1998-06-08,23.602954864501953
1998-06-09,22.83551788330078
1998-06-10,21.830333709716797
1998-06-11,20.833498001098633
1998-06-12,21.538372039794922
1998-06-15,20.85018539428711
1998-06-16,20.020177841186523
1998-06-17,21.434099197387695
1998-06-18,20.558225631713867
1998-06-19,20.020177841186523
1998-06-22,18.464445114135742
1998-06-23,18.4227352142334
1998-06-24,20.14530372619629
1998-06-25,20.437265396118164
1998-06-26,19.444597244262695
1998-06-29,19.19017219543457
1998-06-30,18.239215850830078
1998-07-01,18.460269927978516
1998-07-02,17.3508243560791
1998-07-03,16.391521453857422
1998-07-06,16.337305068969727
1998-07-07,17.017148971557617
1998-07-08,17.863840103149414
1998-07-09,18.351831436157227
1998-07-10,18.268415451049805
1998-07-13,19.031679153442383
1998-07-14,18.685497283935547
1998-07-15,19.348669052124023
1998-07-16,18.88153076171875
1998-07-17,18.773086547851562
1998-07-20,18.564546585083008
1998-07-21,17.78876304626465
1998-07-22,17.880521774291992
1998-07-23,17.100570678710938
1998-07-24,18.39353370666504
1998-07-27,18.24338722229004
1998-07-28,18.49363899230957
1998-07-29,17.834640502929688
1998-07-30,17.826297760009766
1998-07-31,17.609416961669922
1998-08-03,17.163129806518555
1998-08-04,16.64594268798828
1998-08-05,17.02132225036621
1998-08-06,16.883686065673828
1998-08-07,16.77107048034668
1998-08-10,16.641773223876953
1998-08-11,17.342479705810547
1998-08-12,17.104740142822266
1998-08-13,16.746047973632812
1998-08-14,16.54167366027832
1998-08-17,17.008808135986328
1998-08-18,16.441574096679688
1998-08-19,16.629257202148438
1998-08-20,16.77107048034668
1998-08-21,16.566696166992188
1998-08-24,16.437393188476562
1998-08-25,16.02865219116211
1998-08-26,16.02865219116211
1998-08-27,14.927544593811035
1998-08-28,14.239352226257324
1998-08-31,13.467741012573242
1998-09-01,13.117389678955078
1998-09-02,13.138242721557617
1998-09-03,13.325932502746582
1998-09-04,13.97658634185791
1998-09-07,14.919206619262695
1998-09-08,14.635586738586426
1998-09-09,14.431208610534668
1998-09-10,15.010963439941406
1998-09-11,14.877496719360352
1998-09-14,15.799260139465332
1998-09-15,15.674129486083984
1998-09-16,16.208005905151367
1998-09-17,17.075544357299805
1998-09-18,17.530168533325195
1998-09-21,17.17981719970703
1998-09-22,17.288257598876953
1998-09-23,17.75539779663086
1998-09-24,18.85650634765625
1998-09-25,18.63545036315918
1998-09-28,19.528017044067383
1998-09-29,19.85751724243164
1998-09-30,19.482133865356445
1998-10-01,19.482133865356445
1998-10-02,19.482133865356445
1998-10-05,17.926403045654297
1998-10-06,19.357011795043945
1998-10-07,19.65314292907715
1998-10-08,18.944089889526367
1998-10-09,19.085901260375977
1998-10-12,18.660470962524414
1998-10-13,17.346649169921875
1998-10-14,17.97228240966797
1998-10-15,18.293434143066406
1998-10-16,18.330978393554688
1998-10-19,17.95977020263672
1998-10-20,18.01399040222168
1998-10-21,18.01399040222168
1998-10-22,18.28926658630371
1998-10-23,18.330978393554688
1998-10-26,19.50716781616211
1998-10-27,19.17766571044922
1998-10-28,19.248573303222656
1998-10-29,19.352840423583984
1998-10-30,19.90756607055664
1998-11-02,19.594749450683594
1998-11-03,19.673994064331055
1998-11-04,19.673994064331055
1998-11-05,19.865856170654297
1998-11-06,20.49565887451172
1998-11-09,22.08059310913086
1998-11-10,22.37672233581543
1998-11-11,22.33500862121582
1998-11-12,22.25159454345703
1998-11-13,22.19320297241211
1998-11-16,22.264108657836914
1998-11-17,21.692699432373047
1998-11-18,22.10561180114746
1998-11-19,21.93877601623535
1998-11-20,21.688528060913086
1998-11-23,21.271440505981445
1998-11-24,20.61661148071289
1998-11-25,20.61661148071289
1998-11-26,20.462289810180664
1998-11-27,20.35384750366211
1998-11-30,19.974300384521484
1998-12-01,19.615604400634766
1998-12-02,19.486309051513672
1998-12-03,19.019166946411133
1998-12-04,19.348669052124023
1998-12-07,19.352840423583984
1998-12-08,19.186004638671875
1998-12-09,19.603090286254883
1998-12-10,19.45711326599121
1998-12-11,19.50299835205078
1998-12-14,19.186004638671875
1998-12-15,18.439422607421875
1998-12-16,19.019166946411133
1998-12-17,18.501981735229492
1998-12-18,18.40188217163086
1998-12-21,18.764747619628906
1998-12-22,18.606252670288086
1998-12-23,18.768917083740234
1998-12-24,19.02750587463379
1998-12-25,19.02750587463379
1998-12-28,19.51967430114746
1998-12-29,18.823137283325195
1998-12-30,19.92008399963379
1998-12-31,19.761585235595703
1999-01-01,19.615604400634766
1999-01-04,19.619775772094727
1999-01-05,19.58640480041504
1999-01-06,19.686511993408203
1999-01-07,19.769926071166992
1999-01-08,21.021190643310547
1999-01-11,21.271440505981445
1999-01-12,20.937763214111328
1999-01-13,22.268274307250977
1999-01-14,22.11395263671875
1999-01-15,21.521692276000977
1999-01-18,20.85434913635254
1999-01-19,20.253746032714844
1999-01-20,20.253746032714844
1999-01-21,21.876216888427734
1999-01-22,22.856369018554688
1999-01-25,21.842851638793945
1999-01-26,21.842851638793945
1999-01-27,22.355865478515625
1999-01-28,21.688528060913086
1999-01-29,21.271440505981445
1999-02-01,21.31315040588379
1999-02-02,21.638477325439453
1999-02-03,21.271440505981445
1999-02-04,20.770931243896484
1999-02-05,21.271440505981445
1999-02-08,20.437265396118164
1999-02-09,20.35384750366211
1999-02-10,20.499834060668945
1999-02-11,20.270427703857422
1999-02-12,20.10359764099121
1999-02-15,19.60725975036621
1999-02-16,18.602081298828125
1999-02-17,19.26942253112793
1999-02-18,19.102590560913086
1999-02-19,18.852336883544922
1999-02-22,18.927410125732422
1999-02-23,18.268415451049805
1999-02-24,18.247560501098633
1999-02-25,18.351831436157227
1999-02-26,18.36851692199707
1999-03-01,18.268415451049805
1999-03-02,18.268415451049805
1999-03-03,19.436256408691406
1999-03-04,18.768917083740234
1999-03-05,18.018159866333008
1999-03-08,19.186004638671875
1999-03-09,18.768917083740234
1999-03-10,18.476957321166992
1999-03-11,17.8513240814209
1999-03-12,18.268415451049805
1999-03-15,17.51766014099121
1999-03-16,17.684490203857422
1999-03-17,17.03800392150879
1999-03-18,17.138107299804688
1999-03-19,16.641773223876953
1999-03-22,16.366497039794922
1999-03-23,17.017148971557617
1999-03-24,16.850322723388672
1999-03-25,16.858661651611328
1999-03-26,17.18398666381836
1999-03-29,17.18398666381836
1999-03-30,17.100570678710938
1999-03-31,17.601078033447266
1999-04-01,17.434234619140625
1999-04-02,17.434234619140625
1999-04-05,16.683483123779297
1999-04-06,16.60006332397461
1999-04-07,16.516647338867188
1999-04-08,17.100570678710938
1999-04-09,16.93373680114746
1999-04-12,16.925390243530273
1999-04-13,17.008808135986328
1999-04-14,17.008808135986328
1999-04-15,16.26639747619629
1999-04-16,15.932723045349121
1999-04-19,15.015135765075684
1999-04-20,14.827445983886719
1999-04-21,14.180960655212402
1999-04-22,14.514630317687988
1999-04-23,14.723172187805176
1999-04-26,13.772215843200684
1999-04-27,13.772215843200684
1999-04-28,14.431208610534668
1999-04-29,14.264374732971191
1999-04-30,14.097539901733398
1999-05-03,14.180960655212402
1999-05-04,14.180960655212402
1999-05-05,14.514630317687988
1999-05-06,14.59804630279541
1999-05-07,15.257040977478027
1999-05-10,16.479108810424805
1999-05-11,15.774231910705566
1999-05-12,16.016141891479492
1999-05-13,15.8493070602417
1999-05-14,15.015135765075684
1999-05-17,15.348801612854004
1999-05-18,15.202825546264648
1999-05-19,16.016141891479492
1999-05-20,15.628253936767578
1999-05-21,15.586543083190918
1999-05-24,15.223678588867188
1999-05-25,15.140260696411133
1999-05-26,15.31126594543457
1999-05-27,15.031820297241211
1999-05-28,14.477090835571289
1999-05-31,14.59804630279541
1999-06-01,15.265384674072266
1999-06-02,15.428330421447754
1999-06-03,15.411184310913086
1999-06-04,15.561262130737305
1999-06-07,15.685609817504883
1999-06-08,16.050100326538086
1999-06-09,15.707051277160645
1999-06-10,15.689900398254395
1999-06-11,15.475503921508789
1999-06-14,15.56983470916748
1999-06-15,15.874286651611328
1999-06-16,15.938607215881348
1999-06-17,16.753326416015625
1999-06-18,18.095489501953125
1999-06-21,19.1289005279541
1999-06-22,19.65204429626465
1999-06-23,19.75066375732422
1999-06-24,18.84589195251465
1999-06-25,18.168384552001953
1999-06-28,18.43853187561035
1999-06-29,18.39564323425293
1999-06-30,18.11263656616211
1999-07-01,17.572349548339844
1999-07-02,17.718143463134766
1999-07-05,17.8510684967041
1999-07-06,17.76102066040039
1999-07-07,17.731000900268555
1999-07-08,17.447994232177734
1999-07-09,17.15212059020996
1999-07-12,18.267009735107422
1999-07-13,19.11603546142578
1999-07-14,20.634000778198242
1999-07-15,19.56627655029297
1999-07-16,19.574857711791992
1999-07-19,19.55770492553711
1999-07-20,18.13836669921875
1999-07-21,19.514822006225586
1999-07-22,19.7335147857666
1999-07-23,19.523399353027344
1999-07-26,18.55859375
1999-07-27,17.953983306884766
