Date,PERSISTENT
2010-11-15,83.54051971435547
2010-11-16,81.33019256591797
2010-11-18,82.14234924316406
2010-11-19,80.82642364501953
2010-11-22,81.3404541015625
2010-11-23,80.30210876464844
2010-11-24,80.3637924194336
2010-11-25,79.39743041992188
2010-11-26,77.80391693115234
2010-11-29,78.4618911743164
2010-11-30,78.63666534423828
2010-12-01,81.70030212402344
2010-12-02,83.43769836425781
2010-12-03,82.0498275756836
2010-12-06,82.52273559570312
2010-12-07,82.34796142578125
2010-12-08,81.24791717529297
2010-12-09,78.35905456542969
2010-12-10,80.34323120117188
2010-12-13,83.54051971435547
2010-12-14,82.66666412353516
2010-12-15,83.50967407226562
2010-12-16,83.8283920288086
2010-12-20,84.31156921386719
2010-12-21,85.67889404296875
2010-12-22,87.88923645019531
2010-12-23,86.92284393310547
2010-12-24,86.86116027832031
2010-12-27,88.78365325927734
2010-12-28,89.17430877685547
2010-12-29,87.92005920410156
2010-12-30,89.9659194946289
2010-12-31,88.35186767578125
2011-01-03,88.5677490234375
2011-01-04,91.8472900390625
2011-01-05,91.39493560791016
2011-01-06,91.1893081665039
2011-01-07,90.47994232177734
2011-01-10,89.49299621582031
2011-01-11,90.51078796386719
2011-01-12,90.52108001708984
2011-01-13,91.07623291015625
2011-01-14,89.97620391845703
2011-01-17,89.88365936279297
2011-01-18,89.19487762451172
2011-01-19,90.43881225585938
2011-01-20,90.44910430908203
2011-01-21,84.46577453613281
2011-01-24,84.30126953125
2011-01-25,83.69474792480469
2011-01-27,83.77698516845703
2011-01-28,80.50773620605469
2011-01-31,80.08185577392578
2011-02-01,79.98839569091797
2011-02-02,80.79855346679688
2011-02-03,81.0478286743164
2011-02-04,81.52561950683594
2011-02-07,82.23192596435547
2011-02-08,81.94110107421875
2011-02-09,78.37843322753906
2011-02-10,78.91856384277344
2011-02-11,80.38308715820312
2011-02-14,83.3017578125
2011-02-15,81.6710433959961
2011-02-16,82.37735748291016
2011-02-17,82.25270080566406
2011-02-18,82.8031997680664
2011-02-21,82.40851593017578
2011-02-22,80.81932830810547
2011-02-23,79.770263671875
2011-02-24,79.74950408935547
2011-02-25,79.69757080078125
2011-02-28,78.40959930419922
2011-03-01,80.88163757324219
2011-03-03,82.0969009399414
2011-03-04,84.88053894042969
2011-03-07,80.87126159667969
2011-03-08,79.93645477294922
2011-03-09,79.95721435546875
2011-03-10,78.92893981933594
2011-03-11,77.85911560058594
2011-03-14,78.39924621582031
2011-03-15,77.25668334960938
2011-03-16,76.7996597290039
2011-03-17,75.86485290527344
2011-03-18,71.56474304199219
2011-03-21,71.31544494628906
2011-03-22,72.29179382324219
2011-03-23,72.02176666259766
2011-03-24,71.9906005859375
2011-03-25,74.8157958984375
2011-03-28,78.07722473144531
2011-03-29,78.52384948730469
2011-03-30,76.84122467041016
2011-03-31,76.29071044921875
2011-04-01,77.72409057617188
2011-04-04,81.05821990966797
2011-04-05,82.709716796875
2011-04-06,84.47547912597656
2011-04-07,85.79460144042969
2011-04-08,83.26021575927734
2011-04-11,84.3716049194336
2011-04-13,85.62837982177734
2011-04-15,84.81822204589844
2011-04-18,81.47369384765625
2011-04-19,82.04498291015625
2011-04-20,82.5850830078125
2011-04-21,82.1176986694336
2011-04-25,80.95436096191406
2011-04-26,80.14421081542969
2011-04-27,81.11016845703125
2011-04-28,81.50486755371094
2011-04-29,79.92607116699219
2011-05-02,80.27920532226562
2011-05-03,78.81468963623047
2011-05-04,82.12805938720703
2011-05-05,80.81932830810547
2011-05-06,80.5596694946289
2011-05-09,80.89205169677734
2011-05-10,81.01668548583984
2011-05-11,81.87879943847656
2011-05-12,81.2867202758789
2011-05-13,81.08936309814453
2011-05-16,80.90243530273438
2011-05-17,80.1234130859375
2011-05-18,79.43789672851562
2011-05-19,78.82505798339844
2011-05-20,78.39924621582031
2011-05-23,79.37557983398438
2011-05-24,79.8637466430664
2011-05-25,79.36518096923828
2011-05-26,79.9052963256836
2011-05-27,80.4661865234375
2011-05-30,80.39348602294922
2011-05-31,83.55105590820312
2011-06-01,82.83436584472656
2011-06-02,80.32074737548828
2011-06-03,79.83257293701172
2011-06-06,79.66638946533203
2011-06-07,81.47369384765625
2011-06-08,80.8504867553711
2011-06-09,80.25843811035156
2011-06-10,79.69757080078125
2011-06-13,78.1083984375
2011-06-14,77.7448501586914
2011-06-15,77.80717468261719
2011-06-16,77.3917007446289
2011-06-17,73.7459716796875
2011-06-20,70.42218780517578
2011-06-21,73.94328308105469
2011-06-22,75.53246307373047
2011-06-23,73.83944702148438
2011-06-24,75.88560485839844
2011-06-27,77.08009338378906
2011-06-28,76.81005096435547
2011-06-29,76.53997802734375
2011-06-30,75.88560485839844
2011-07-01,74.96121215820312
2011-07-04,76.35301971435547
2011-07-05,76.39457702636719
2011-07-06,78.49271392822266
2011-07-07,76.92428588867188
2011-07-08,77.26705169677734
2011-07-11,76.60230255126953
2011-07-12,75.79212951660156
2011-07-13,77.23591613769531
2011-07-14,78.14320373535156
2011-07-15,79.29036712646484
2011-07-18,78.02849578857422
2011-07-19,75.69244384765625
2011-07-20,75.72371673583984
2011-07-21,74.87898254394531
2011-07-22,76.34945678710938
2011-07-25,75.13970184326172
2011-07-26,74.20111846923828
2011-07-27,74.07596588134766
2011-07-28,74.10724639892578
2011-07-29,74.11766052246094
2011-08-01,74.3783950805664
2011-08-02,74.04469299316406
2011-08-03,75.27527618408203
2011-08-04,75.1084213256836
2011-08-05,73.43981170654297
2011-08-08,71.15587615966797
2011-08-09,65.93106842041016
2011-08-10,66.097900390625
2011-08-11,63.740997314453125
2011-08-12,62.760684967041016
2011-08-16,63.04227066040039
2011-08-17,64.700439453125
2011-08-18,62.990135192871094
2011-08-19,62.499969482421875
2011-08-22,62.55210494995117
2011-08-23,62.718971252441406
2011-08-24,62.59383010864258
2011-08-25,61.33192825317383
2011-08-26,59.63203811645508
2011-08-29,64.34587097167969
2011-08-30,66.97394561767578
2011-09-02,65.61817932128906
2011-09-05,65.399169921875
2011-09-06,64.57528686523438
2011-09-07,63.85570526123047
2011-09-08,65.37830352783203
2011-09-09,63.845279693603516
2011-09-12,64.05386352539062
2011-09-13,62.83369827270508
2011-09-14,62.54167556762695
2011-09-15,63.38641357421875
2011-09-16,62.885841369628906
2011-09-19,62.68768310546875
2011-09-20,63.19871139526367
2011-09-21,63.17783737182617
2011-09-22,62.81282424926758
2011-09-23,62.718971252441406
2011-09-26,62.645965576171875
2011-09-27,65.31574249267578
2011-09-28,63.61585998535156
2011-09-29,63.866153717041016
2011-09-30,63.61585998535156
2011-10-03,62.59383010864258
2011-10-04,62.56254196166992
2011-10-05,62.583396911621094
2011-10-07,62.572959899902344
2011-10-10,62.572959899902344
2011-10-11,61.582252502441406
2011-10-12,63.39685821533203
2011-10-13,63.77229309082031
2011-10-14,66.7653579711914
2011-10-17,67.46410369873047
2011-10-18,65.73287200927734
2011-10-19,65.74332427978516
2011-10-20,64.92988586425781
2011-10-21,65.00287628173828
2011-10-24,66.20220947265625
2011-10-25,65.21147155761719
2011-10-28,64.92988586425781
2011-10-31,66.57762145996094
2011-11-01,65.18017578125
2011-11-02,64.7630386352539
2011-11-03,65.71205139160156
2011-11-04,65.33660888671875
2011-11-08,64.71087646484375
2011-11-09,65.75376892089844
2011-11-11,65.73287200927734
2011-11-14,65.73287200927734
2011-11-15,65.59734344482422
2011-11-16,65.79547119140625
2011-11-17,65.399169921875
2011-11-18,66.2856216430664
2011-11-21,67.1825180053711
2011-11-22,67.80824279785156
2011-11-23,67.39106750488281
2011-11-24,66.30648040771484
2011-11-25,67.33895874023438
2011-11-28,68.11067199707031
2011-11-29,67.00521850585938
2011-11-30,66.55677795410156
2011-12-01,66.22305297851562
2011-12-02,65.04459381103516
2011-12-05,64.38758850097656
2011-12-07,63.43856430053711
2011-12-08,63.39685821533203
2011-12-09,63.64713668823242
2011-12-12,62.73982620239258
2011-12-13,63.43856430053711
2011-12-14,63.584556579589844
2011-12-15,63.709716796875
2011-12-16,63.845279693603516
2011-12-19,62.896263122558594
2011-12-20,63.02139663696289
2011-12-21,63.17783737182617
2011-12-22,62.34352111816406
2011-12-23,64.72130584716797
2011-12-26,66.7444839477539
2011-12-27,67.8291015625
2011-12-28,66.78620910644531
2011-12-29,68.88240814208984
2011-12-30,68.50697326660156
2012-01-02,67.01563262939453
2012-01-03,66.22305297851562
2012-01-04,65.97274780273438
2012-01-05,65.93106842041016
2012-01-06,66.04576110839844
2012-01-09,66.4629135131836
2012-01-10,67.057373046875
2012-01-11,67.8291015625
2012-01-12,67.96467590332031
2012-01-13,67.70396423339844
2012-01-16,67.07823181152344
2012-01-17,67.8812484741211
2012-01-18,66.75492095947266
2012-01-19,66.7444839477539
2012-01-20,66.84877014160156
2012-01-23,66.70278930664062
2012-01-24,69.13270568847656
2012-01-25,67.7308578491211
2012-01-27,67.58330535888672
2012-01-30,67.36196899414062
2012-01-31,68.14193725585938
2012-02-01,68.78487396240234
2012-02-02,68.63732147216797
2012-02-03,68.13136291503906
2012-02-06,67.80465698242188
2012-02-07,67.27764129638672
2012-02-08,67.57275390625
2012-02-09,66.7400894165039
2012-02-10,66.46603393554688
2012-02-13,66.81388854980469
2012-02-14,66.42390441894531
2012-02-15,66.5292739868164
2012-02-16,66.40280151367188
2012-02-17,67.59382629394531
2012-02-21,67.22492218017578
2012-02-22,66.37117767333984
2012-02-23,65.34880828857422
2012-02-24,66.77173614501953
2012-02-27,65.16960144042969
2012-02-28,65.6439208984375
2012-02-29,65.12744903564453
2012-03-01,64.23155212402344
2012-03-02,66.43441009521484
2012-03-05,65.63336944580078
2012-03-06,66.32902526855469
2012-03-07,65.74932861328125
2012-03-09,66.84548950195312
2012-03-12,66.27632904052734
2012-03-13,66.45552825927734
2012-03-14,66.25524139404297
2012-03-15,66.61361694335938
2012-03-16,65.25393676757812
2012-03-19,65.57013702392578
2012-03-20,65.35933685302734
2012-03-21,67.38302612304688
2012-03-22,68.50028991699219
2012-03-23,68.5108413696289
2012-03-26,67.03520202636719
2012-03-27,66.33956146240234
2012-03-28,68.50028991699219
2012-03-29,67.46735382080078
2012-03-30,66.83494567871094
2012-04-02,66.80332946777344
2012-04-03,67.92060852050781
2012-04-04,68.46866607666016
2012-04-09,70.13400268554688
2012-04-10,69.63861083984375
2012-04-11,70.4712905883789
2012-04-12,69.42781066894531
2012-04-13,68.47920989990234
2012-04-16,67.67816162109375
2012-04-17,68.41596984863281
2012-04-18,70.31318664550781
2012-04-19,70.68208312988281
2012-04-20,70.63993835449219
2012-04-23,69.25917053222656
2012-04-24,74.23412322998047
2012-04-25,74.56085968017578
2012-04-26,74.5503158569336
2012-04-27,73.45414733886719
2012-04-30,75.84676361083984
2012-05-02,79.69390106201172
2012-05-03,76.89022827148438
2012-05-04,79.48307800292969
2012-05-07,78.72420501708984
2012-05-08,77.96533203125
2012-05-09,76.89022827148438
2012-05-10,76.39486694335938
2012-05-11,76.41590881347656
2012-05-14,74.85600280761719
2012-05-15,74.65572357177734
2012-05-16,73.53846740722656
2012-05-17,74.09709167480469
2012-05-18,73.7492904663086
2012-05-21,73.55956268310547
2012-05-22,73.61225891113281
2012-05-23,72.51606750488281
2012-05-24,72.48445892333984
2012-05-25,72.11557006835938
2012-05-28,72.70579528808594
2012-05-29,72.13663482666016
2012-05-30,72.31582641601562
2012-05-31,72.38959503173828
2012-06-01,72.87445068359375
2012-06-04,71.92582702636719
2012-06-05,72.14717864990234
2012-06-06,73.39089965820312
2012-06-07,73.82306671142578
2012-06-08,74.0022201538086
2012-06-11,73.94953155517578
2012-06-12,73.54898071289062
2012-06-13,74.19197082519531
2012-06-14,73.6544189453125
2012-06-15,73.85468292236328
2012-06-18,74.41328430175781
2012-06-19,78.69258880615234
2012-06-20,79.3777084350586
2012-06-21,81.875732421875
2012-06-22,81.24331665039062
2012-06-25,83.0456771850586
2012-06-26,83.42510986328125
2012-06-27,83.26702117919922
2012-06-28,84.03642272949219
2012-06-29,83.57266998291016
2012-07-02,83.4989013671875
2012-07-03,83.81509399414062
2012-07-04,83.19322967529297
2012-07-05,83.3197250366211
2012-07-06,80.86387634277344
2012-07-09,80.01009368896484
2012-07-10,79.99958801269531
2012-07-11,83.27754974365234
2012-07-12,82.23409271240234
2012-07-13,82.2129898071289
2012-07-16,82.22354125976562
2012-07-17,82.73271942138672
2012-07-18,80.71719360351562
2012-07-19,83.42227935791016
2012-07-20,84.73767852783203
2012-07-23,81.19454193115234
2012-07-24,80.4944076538086
2012-07-25,80.07009887695312
2012-07-26,80.57928466796875
2012-07-27,77.82115936279297
2012-07-30,78.8819580078125
2012-07-31,81.65071105957031
2012-08-01,80.45199584960938
2012-08-02,79.16840362548828
2012-08-03,81.40673828125
2012-08-06,79.60332489013672
2012-08-07,79.47602844238281
2012-08-08,79.79426574707031
2012-08-09,80.65351104736328
2012-08-10,80.50502014160156
2012-08-13,81.08847045898438
2012-08-14,81.43853759765625
2012-08-16,84.29212951660156
2012-08-17,84.84375
2012-08-21,82.27658081054688
2012-08-22,79.22144317626953
2012-08-23,80.36709594726562
2012-08-24,79.42298889160156
2012-08-27,80.7490234375
2012-08-28,80.53685760498047
2012-08-29,81.99015045166016
2012-08-30,82.79637145996094
2012-08-31,80.34588623046875
2012-09-03,81.54462432861328
2012-09-04,81.7992172241211
2012-09-05,80.82327270507812
2012-09-06,83.47530364990234
2012-09-07,83.80415344238281
2012-09-10,82.27658081054688
2012-09-11,85.0771255493164
2012-09-12,88.27014923095703
2012-09-13,89.60680389404297
2012-09-14,88.89604187011719
2012-09-17,89.10820770263672
2012-09-18,87.69734191894531
2012-09-20,86.78502655029297
2012-09-21,87.52759552001953
2012-09-24,89.6704330444336
2012-09-25,88.97030639648438
2012-09-26,87.46395111083984
2012-09-27,87.93069458007812
2012-09-28,90.6463623046875
2012-10-01,92.12092590332031
2012-10-03,93.53178405761719
2012-10-04,92.1527328491211
2012-10-05,90.5403060913086
2012-10-08,90.87975311279297
2012-10-09,91.3041000366211
2012-10-10,89.90382385253906
2012-10-11,90.19021606445312
2012-10-12,90.31754302978516
2012-10-15,91.9405746459961
2012-10-16,92.50279235839844
2012-10-17,90.12660217285156
2012-10-18,90.84794616699219
2012-10-19,99.6420669555664
2012-10-22,99.83301544189453
2012-10-23,99.3026123046875
2012-10-25,100.63923645019531
2012-10-29,97.90232849121094
2012-10-30,100.88322448730469
2012-10-31,101.74246978759766
2012-11-01,100.8089599609375
2012-11-02,100.87261199951172
2012-11-05,102.5699234008789
2012-11-06,101.94401550292969
2012-11-07,102.47442626953125
2012-11-08,103.12152099609375
2012-11-09,101.54093933105469
2012-11-12,102.58050537109375
2012-11-15,101.94401550292969
2012-11-16,102.68659973144531
2012-11-19,100.9999008178711
2012-11-20,101.11659240722656
2012-11-21,100.48011016845703
2012-11-22,100.9044418334961
2012-11-23,101.11659240722656
2012-11-26,102.27288055419922
2012-11-27,101.63638305664062
2012-11-29,101.53031921386719
2012-11-30,102.05009460449219
2012-12-03,107.07837677001953
2012-12-04,107.09959411621094
2012-12-05,103.81104278564453
2012-12-06,104.36270141601562
2012-12-07,104.68094635009766
2012-12-10,104.44752502441406
2012-12-11,101.8803939819336
2012-12-12,102.89876556396484
2012-12-13,104.38390350341797
2012-12-14,104.36270141601562
2012-12-17,103.948974609375
2012-12-18,104.65971374511719
2012-12-19,104.54302215576172
2012-12-20,106.55856323242188
2012-12-21,110.58965301513672
2012-12-24,108.92418670654297
2012-12-26,108.77566528320312
2012-12-27,109.07267761230469
2012-12-28,109.06208038330078
2012-12-31,108.66957092285156
2013-01-01,109.27423858642578
2013-01-02,111.35343170166016
2013-01-03,112.83857727050781
2013-01-04,113.54934692382812
2013-01-07,112.679443359375
2013-01-08,112.03234100341797
2013-01-09,113.82513427734375
2013-01-10,112.50969696044922
2013-01-11,114.73741149902344
2013-01-14,115.45880126953125
2013-01-15,117.26214599609375
2013-01-16,119.60658264160156
2013-01-17,121.9615249633789
2013-01-18,121.8766860961914
2013-01-21,120.56129455566406
2013-01-22,122.25858306884766
2013-01-23,122.29039001464844
2013-01-24,119.21403503417969
2013-01-25,119.23530578613281
2013-01-28,110.62146759033203
2013-01-29,114.50405883789062
2013-01-30,118.68363189697266
2013-01-31,118.73726654052734
2013-02-01,115.22005462646484
2013-02-04,115.44523620605469
2013-02-05,113.63304901123047
2013-02-06,114.25501251220703
2013-02-07,112.38916015625
2013-02-08,113.94403076171875
2013-02-11,114.73751831054688
2013-02-12,116.45323944091797
2013-02-13,115.27367401123047
2013-02-14,114.65174865722656
2013-02-15,113.03254699707031
2013-02-18,113.09689331054688
2013-02-19,113.7831802368164
2013-02-20,117.99732971191406
2013-02-21,116.099365234375
2013-02-22,119.31629180908203
2013-02-25,121.42877197265625
2013-02-26,120.80680084228516
2013-02-27,118.297607421875
2013-02-28,118.55499267578125
2013-03-01,116.03504943847656
2013-03-04,116.21736145019531
2013-03-05,119.31629180908203
2013-03-06,121.3108139038086
2013-03-07,122.64046478271484
2013-03-08,123.78782653808594
2013-03-11,123.9057846069336
2013-03-12,122.4153060913086
2013-03-13,122.81205749511719
2013-03-14,123.19807434082031
2013-03-15,122.0614242553711
2013-03-18,121.51453399658203
2013-03-19,120.2706527709961
2013-03-20,115.50959777832031
2013-03-21,111.3597640991211
2013-03-22,111.77793884277344
2013-03-25,115.23080444335938
2013-03-26,117.82581329345703
2013-03-28,116.66768646240234
2013-04-01,116.72132873535156
2013-04-02,117.10736846923828
2013-04-03,117.38615417480469
2013-04-04,115.91708374023438
2013-04-05,116.84999084472656
2013-04-08,114.75897979736328
2013-04-09,115.84203338623047
2013-04-10,113.82605743408203
2013-04-11,115.6060791015625
2013-04-12,114.00833892822266
2013-04-15,114.726806640625
2013-04-16,117.06442260742188
2013-04-17,116.89286804199219
2013-04-18,117.81505584716797
2013-04-22,117.35398864746094
2013-04-23,118.43701171875
2013-04-25,114.65174865722656
2013-04-26,109.26873016357422
2013-04-29,111.64924621582031
2013-04-30,111.50987243652344
2013-05-02,111.48844146728516
2013-05-03,109.98717498779297
2013-05-06,109.72982025146484
2013-05-07,110.67345428466797
2013-05-08,111.26324462890625
2013-05-09,111.58493041992188
2013-05-10,113.15049743652344
2013-05-13,114.51235961914062
2013-05-14,113.22557067871094
2013-05-15,113.24701690673828
2013-05-16,113.1612548828125
2013-05-17,111.7672348022461
2013-05-20,109.85850524902344
2013-05-21,109.19366455078125
2013-05-22,110.25525665283203
2013-05-23,108.49665832519531
2013-05-24,109.3652572631836
2013-05-27,110.10514831542969
2013-05-28,109.63333892822266
2013-05-29,111.05949401855469
2013-05-30,110.56623840332031
2013-05-31,110.00863647460938
2013-06-03,110.90939331054688
2013-06-04,111.20964050292969
2013-06-05,111.11310577392578
2013-06-06,113.03254699707031
2013-06-07,112.75377655029297
2013-06-10,112.62507629394531
2013-06-11,111.50987243652344
2013-06-12,111.68143463134766
2013-06-13,107.51013946533203
2013-06-14,108.68968963623047
2013-06-17,108.58244323730469
2013-06-18,109.4510269165039
2013-06-19,111.58493041992188
2013-06-20,109.4403076171875
2013-06-21,109.07572174072266
2013-06-24,107.56376647949219
2013-06-25,107.11338806152344
2013-06-26,106.68446350097656
2013-06-27,107.2420425415039
2013-06-28,107.61735534667969
2013-07-01,108.03559112548828
2013-07-02,107.89617919921875
2013-07-03,103.49970245361328
2013-07-04,105.56924438476562
2013-07-05,105.02238464355469
2013-07-08,106.6951675415039
2013-07-09,109.5261001586914
2013-07-10,109.63333892822266
2013-07-11,108.678955078125
2013-07-12,110.31961059570312
2013-07-15,112.3355484008789
2013-07-16,111.20964050292969
2013-07-17,112.36771392822266
2013-07-18,114.29790496826172
2013-07-19,112.2712173461914
2013-07-22,112.39988708496094
2013-07-23,116.47467803955078
2013-07-24,116.47467803955078
2013-07-25,115.94633483886719
2013-07-26,112.21549987792969
2013-07-29,113.38004302978516
2013-07-30,112.61447143554688
2013-07-31,112.07534790039062
2013-08-01,113.8329086303711
2013-08-02,115.79537200927734
2013-08-05,116.44235229492188
2013-08-06,110.6412353515625
2013-08-07,112.15081024169922
2013-08-08,111.2342758178711
2013-08-12,112.0645751953125
2013-08-13,114.3073501586914
2013-08-14,117.91956329345703
2013-08-16,116.67953491210938
2013-08-19,120.07609558105469
2013-08-20,119.97904205322266
2013-08-21,120.33489227294922
2013-08-22,118.57730865478516
2013-08-23,120.35647583007812
2013-08-26,123.30013275146484
2013-08-27,124.1627197265625
2013-08-28,126.35164642333984
2013-08-29,126.48104858398438
2013-08-30,126.65351867675781
2013-09-02,124.85285949707031
2013-09-03,125.86642456054688
2013-09-04,126.63201141357422
2013-09-05,125.79093933105469
2013-09-06,122.55611419677734
2013-09-10,125.61842346191406
2013-09-11,123.44029998779297
2013-09-12,130.25498962402344
2013-09-13,126.85843658447266
2013-09-16,123.8069076538086
2013-09-17,123.45110321044922
2013-09-18,126.26535034179688
2013-09-19,125.54293060302734
2013-09-20,127.25737762451172
2013-09-23,128.3140869140625
2013-09-24,130.97738647460938
2013-09-25,134.51414489746094
2013-09-26,131.53807067871094
2013-09-27,133.9857635498047
2013-09-30,136.59518432617188
2013-10-01,136.0021514892578
2013-10-03,138.50372314453125
2013-10-04,142.66580200195312
2013-10-07,148.56396484375
2013-10-08,147.0220489501953
2013-10-09,147.67984008789062
2013-10-10,148.04641723632812
2013-10-11,147.4641571044922
2013-10-14,148.86590576171875
2013-10-15,151.45376586914062
2013-10-17,151.28123474121094
2013-10-18,155.73451232910156
2013-10-21,159.93972778320312
2013-10-22,160.71609497070312
2013-10-23,163.2931365966797
2013-10-24,166.8406524658203
2013-10-25,171.7251739501953
2013-10-28,172.60939025878906
2013-10-29,178.6045684814453
2013-10-30,173.87098693847656
2013-10-31,175.3481903076172
2013-11-01,171.01356506347656
2013-11-05,173.87098693847656
2013-11-06,174.7228240966797
2013-11-07,173.46121215820312
2013-11-08,175.00311279296875
2013-11-11,175.79034423828125
2013-11-12,178.03314208984375
2013-11-13,174.66883850097656
2013-11-14,176.307861328125
2013-11-18,174.88455200195312
2013-11-19,174.96005249023438
2013-11-20,177.04112243652344
2013-11-21,182.16287231445312
2013-11-22,187.86691284179688
2013-11-25,191.71632385253906
2013-11-26,190.19593811035156
2013-11-27,188.57855224609375
2013-11-28,187.60813903808594
2013-11-29,186.97195434570312
2013-12-02,186.87490844726562
2013-12-03,184.6105499267578
2013-12-04,187.73751831054688
2013-12-05,184.73992919921875
2013-12-06,183.72637939453125
2013-12-09,182.9284210205078
2013-12-10,190.217529296875
2013-12-11,190.37928771972656
2013-12-12,189.49510192871094
2013-12-13,188.8697052001953
2013-12-16,197.59288024902344
2013-12-17,194.25030517578125
2013-12-18,194.7786407470703
2013-12-19,202.31573486328125
2013-12-20,217.31446838378906
2013-12-23,212.73178100585938
2013-12-24,215.35198974609375
2013-12-26,211.9985809326172
2013-12-27,213.1630859375
2013-12-30,212.54849243164062
2013-12-31,210.887939453125
2014-01-01,211.26539611816406
2014-01-02,208.7637939453125
2014-01-03,210.33804321289062
2014-01-06,213.24937438964844
2014-01-07,213.756103515625
2014-01-08,220.16110229492188
