Date,JKLAKSHMI
2007-06-18,41.012691497802734
2007-06-19,41.71619415283203
2007-06-20,42.609840393066406
2007-06-21,42.324642181396484
2007-06-22,41.69718933105469
2007-06-25,44.168968200683594
2007-06-26,45.00558090209961
2007-06-27,44.53023147583008
2007-06-28,47.42032241821289
2007-06-29,47.819618225097656
2007-07-02,48.751285552978516
2007-07-03,48.466087341308594
2007-07-04,50.59563446044922
2007-07-05,49.98257064819336
2007-07-06,50.404052734375
2007-07-09,49.905948638916016
2007-07-10,48.73732376098633
2007-07-11,49.71437072753906
2007-07-12,49.7718391418457
2007-07-13,51.22782897949219
2007-07-16,52.875396728515625
2007-07-17,51.304466247558594
2007-07-18,52.702980041503906
2007-07-19,54.75285720825195
2007-07-20,57.77977752685547
2007-07-23,60.34690475463867
2007-07-24,60.327754974365234
2007-07-25,58.94839096069336
2007-07-26,59.599769592285156
2007-07-27,56.227996826171875
2007-07-30,57.4541015625
2007-07-31,58.143775939941406
2007-08-01,54.08234405517578
2007-08-02,58.04800033569336
2007-08-03,61.01744842529297
2007-08-06,58.297035217285156
2007-08-07,57.41578674316406
2007-08-08,58.52694320678711
2007-08-09,56.76442337036133
2007-08-10,56.266334533691406
2007-08-13,57.434940338134766
2007-08-14,56.151371002197266
2007-08-16,54.46548843383789
2007-08-17,54.77200698852539
2007-08-20,54.9252815246582
2007-08-21,52.6263427734375
2007-08-22,53.35435104370117
2007-08-23,53.181922912597656
2007-08-24,54.733707427978516
2007-08-27,55.500003814697266
2007-08-28,55.55748748779297
2007-08-29,56.78357696533203
2007-08-30,56.68779373168945
2007-08-31,56.41958999633789
2007-09-03,59.90629196166992
2007-09-04,62.301021575927734
2007-09-05,61.18986129760742
2007-09-06,62.76079177856445
2007-09-07,60.34690475463867
2007-09-10,62.588375091552734
2007-09-11,64.06352233886719
2007-09-12,65.30876922607422
2007-09-13,64.63825988769531
2007-09-14,63.143951416015625
2007-09-17,62.55006790161133
2007-09-18,63.46961212158203
2007-09-19,65.21300506591797
2007-09-20,67.10961151123047
2007-09-21,65.2513198852539
2007-09-24,65.04057312011719
2007-09-25,64.96394348144531
2007-09-26,66.53488159179688
2007-09-27,71.07526397705078
2007-09-28,71.32430267333984
2007-10-01,72.60787963867188
2007-10-03,72.12895202636719
2007-10-04,70.46222686767578
2007-10-05,68.96790313720703
2007-10-08,64.10185241699219
2007-10-09,65.74942016601562
2007-10-10,66.4007797241211
2007-10-11,67.24369812011719
2007-10-12,69.54266357421875
2007-10-15,73.45081329345703
2007-10-16,75.96049499511719
2007-10-17,72.72283935546875
2007-10-18,70.23233795166016
2007-10-19,66.45824432373047
2007-10-22,65.4237289428711
2007-10-23,70.32813262939453
2007-10-24,76.15206146240234
2007-10-25,77.45479583740234
2007-10-26,75.28997039794922
2007-10-29,74.27460479736328
2007-10-30,70.30895233154297
2007-10-31,72.35884094238281
2007-11-01,70.80705261230469
2007-11-02,72.01399230957031
2007-11-05,70.15571594238281
2007-11-06,69.61927795410156
2007-11-07,68.79550170898438
2007-11-08,69.19781494140625
2007-11-12,67.64602661132812
2007-11-13,67.76097869873047
2007-11-14,70.97948455810547
2007-11-15,71.45842742919922
2007-11-16,73.64241027832031
2007-11-19,76.01795959472656
2007-11-20,75.65398406982422
2007-11-21,71.228515625
2007-11-22,69.75336456298828
2007-11-23,70.78788757324219
2007-11-26,72.66535186767578
2007-11-27,73.54661560058594
2007-11-28,71.918212890625
2007-11-29,71.15188598632812
2007-11-30,75.40491485595703
2007-12-03,77.64637756347656
2007-12-04,78.96825408935547
2007-12-05,78.73836517333984
2007-12-06,76.88007354736328
2007-12-07,77.85711669921875
2007-12-10,79.14068603515625
2007-12-11,79.79204559326172
2007-12-12,80.2135238647461
2007-12-13,79.06405639648438
2007-12-14,83.1446533203125
2007-12-17,81.28636169433594
2007-12-18,78.9299545288086
2007-12-19,78.89163970947266
2007-12-20,77.28237915039062
2007-12-24,75.1175537109375
2007-12-26,75.69229125976562
2007-12-27,75.7880859375
2007-12-28,76.38196563720703
2007-12-31,77.4164810180664
2008-01-01,79.14068603515625
2008-01-02,81.13308715820312
2008-01-03,78.0486831665039
2008-01-04,77.60806274414062
2008-01-07,76.9566879272461
2008-01-08,74.58114624023438
2008-01-09,75.09839630126953
2008-01-10,71.80326080322266
2008-01-11,69.02538299560547
2008-01-14,72.32052612304688
2008-01-15,67.76097869873047
2008-01-16,65.57697296142578
2008-01-17,64.69572448730469
2008-01-18,64.42752075195312
2008-01-21,52.032466888427734
2008-01-22,41.84053039550781
2008-01-23,44.75251388549805
2008-01-24,47.07060241699219
2008-01-25,52.434776306152344
2008-01-28,51.57268142700195
2008-01-29,53.02027130126953
2008-01-30,52.132408142089844
2008-01-31,52.5184326171875
2008-02-01,53.02027130126953
2008-02-04,54.25553512573242
2008-02-05,54.42924118041992
2008-02-06,53.65719985961914
2008-02-07,53.560691833496094
2008-02-08,51.341068267822266
2008-02-11,49.584659576416016
2008-02-12,48.63889694213867
2008-02-13,49.19863510131836
2008-02-14,51.64988327026367
2008-02-15,52.57632064819336
2008-02-18,53.039554595947266
2008-02-19,53.42558670043945
2008-02-20,52.132408142089844
2008-02-21,53.193965911865234
2008-02-22,52.4991340637207
2008-02-25,52.63423538208008
2008-02-26,53.59929275512695
2008-02-27,53.695804595947266
2008-02-28,53.61859130859375
2008-02-29,52.65353775024414
2008-03-03,50.45320129394531
2008-03-04,48.38798522949219
2008-03-05,48.79330825805664
2008-03-07,45.51211166381836
2008-03-10,44.720767974853516
2008-03-11,45.01028060913086
2008-03-12,44.93307876586914
2008-03-13,43.2731819152832
2008-03-14,43.92942428588867
2008-03-17,41.59397888183594
2008-03-18,39.89548110961914
2008-03-19,39.297149658203125
2008-03-24,39.27783966064453
2008-03-25,42.173011779785156
2008-03-26,45.280494689941406
2008-03-27,44.77867126464844
2008-03-28,46.63157653808594
2008-03-31,44.93307876586914
2008-04-01,45.47350311279297
2008-04-02,45.763031005859375
2008-04-03,44.58565139770508
2008-04-04,42.94506072998047
2008-04-07,42.84855270385742
2008-04-08,43.06085968017578
2008-04-09,44.45054626464844
2008-04-10,44.6435661315918
2008-04-11,44.006622314453125
2008-04-15,43.42758560180664
2008-04-16,43.60129928588867
2008-04-17,44.14173889160156
2008-04-21,45.685829162597656
2008-04-22,48.4651985168457
2008-04-23,47.94404602050781
2008-04-24,47.46152114868164
2008-04-25,46.82459259033203
2008-04-28,46.1490478515625
2008-04-29,45.89813232421875
2008-04-30,45.39630126953125
2008-05-02,45.183990478515625
2008-05-05,45.415611267089844
2008-05-06,44.334739685058594
2008-05-07,43.60129928588867
2008-05-08,44.06452941894531
2008-05-09,43.36968231201172
2008-05-12,42.46253204345703
2008-05-13,41.34305191040039
2008-05-14,41.4588737487793
2008-05-15,41.9607048034668
2008-05-16,42.90645217895508
2008-05-20,43.52408981323242
2008-05-21,42.69413757324219
2008-05-22,41.9607048034668
2008-05-23,41.59397888183594
2008-05-26,40.51311492919922
2008-05-27,39.20063781738281
2008-05-28,40.107791900634766
2008-05-29,39.89548110961914
2008-05-30,39.50946044921875
2008-06-02,38.2355842590332
2008-06-03,38.254878997802734
2008-06-04,37.367027282714844
2008-06-05,37.038902282714844
2008-06-06,37.13542175292969
2008-06-09,35.649227142333984
2008-06-10,35.166690826416016
2008-06-11,36.69148635864258
2008-06-12,36.38267517089844
2008-06-13,36.61427688598633
2008-06-16,36.710784912109375
2008-06-17,36.826595306396484
2008-06-18,38.139068603515625
2008-06-19,38.02326583862305
2008-06-20,36.498477935791016
2008-06-23,34.491153717041016
2008-06-24,34.45254898071289
2008-06-25,34.68416213989258
2008-06-26,35.35970687866211
2008-06-27,34.317447662353516
2008-06-30,32.61894607543945
2008-07-01,30.920440673828125
2008-07-02,32.34872817993164
2008-07-03,32.387332916259766
2008-07-04,32.34872817993164
2008-07-07,34.12443542480469
2008-07-08,33.1979866027832
2008-07-09,34.68416213989258
2008-07-10,34.68416213989258
2008-07-11,34.51045608520508
2008-07-14,34.00862503051758
2008-07-15,31.692489624023438
2008-07-16,31.036252975463867
2008-07-17,31.036252975463867
2008-07-18,31.74430274963379
2008-07-21,31.72463035583496
2008-07-22,31.193605422973633
2008-07-23,32.92438888549805
2008-07-24,32.23600387573242
2008-07-25,31.86231803894043
2008-07-28,31.468952178955078
2008-07-29,30.387203216552734
2008-07-30,30.662553787231445
2008-07-31,30.564210891723633
2008-08-01,30.800233840942383
2008-08-04,31.252599716186523
2008-08-05,32.68837356567383
2008-08-06,32.668701171875
2008-08-07,32.90472412109375
2008-08-08,33.02273178100586
2008-08-11,33.33740997314453
2008-08-12,32.72770309448242
2008-08-13,31.72463035583496
2008-08-14,31.86231803894043
2008-08-18,31.665630340576172
2008-08-19,31.2132625579834
2008-08-20,31.17392921447754
2008-08-21,30.50521469116211
2008-08-22,30.288856506347656
2008-08-25,31.272274017333984
2008-08-26,31.409940719604492
2008-08-27,30.898578643798828
2008-08-28,30.83957862854004
2008-08-29,30.682228088378906
2008-09-01,30.741226196289062
2008-09-02,31.311603546142578
2008-09-04,30.878910064697266
2008-09-05,30.642892837524414
2008-09-08,30.780563354492188
2008-09-09,30.760896682739258
2008-09-10,30.58388328552246
2008-09-11,30.2298526763916
2008-09-12,30.013513565063477
2008-09-15,28.636741638183594
2008-09-16,28.2827205657959
2008-09-17,27.259981155395508
2008-09-18,26.414249420166016
2008-09-19,26.610929489135742
2008-09-22,26.35524559020996
2008-09-23,25.96187973022461
2008-09-24,26.492923736572266
2008-09-25,26.315906524658203
2008-09-26,25.234163284301758
2008-09-29,23.660715103149414
2008-09-30,22.834653854370117
2008-10-01,23.83772850036621
2008-10-03,22.95266342163086
2008-10-06,21.457887649536133
2008-10-07,20.671161651611328
2008-10-08,18.960039138793945
2008-10-10,17.48493194580078
2008-10-13,18.055307388305664
2008-10-14,18.842031478881836
2008-10-15,17.878293991088867
2008-10-16,16.501529693603516
2008-10-17,15.144428253173828
2008-10-20,14.298701286315918
2008-10-21,15.124762535095215
2008-10-22,14.987081527709961
2008-10-23,14.416709899902344
2008-10-24,13.433309555053711
2008-10-27,12.666251182556152
2008-10-29,14.613393783569336
2008-10-31,14.967418670654297
2008-11-03,16.009828567504883
2008-11-04,16.383520126342773
2008-11-05,16.127838134765625
2008-11-06,15.41978931427002
2008-11-07,15.675469398498535
2008-11-10,16.10816764831543
2008-11-11,15.262439727783203
2008-11-12,15.183768272399902
2008-11-14,15.223108291625977
2008-11-17,14.73139762878418
2008-11-18,14.318370819091797
2008-11-19,14.23969841003418
2008-11-20,13.885673522949219
2008-11-21,13.826668739318848
2008-11-24,13.629990577697754
2008-11-25,13.11861515045166
2008-11-26,13.02027416229248
2008-11-27,13.02027416229248
2008-11-28,13.11861515045166
2008-12-01,13.354634284973145
2008-12-02,12.980939865112305
2008-12-03,12.725253105163574
2008-12-04,12.921937942504883
2008-12-05,12.843265533447266
2008-12-08,13.21695613861084
2008-12-10,14.161027908325195
2008-12-11,15.16409969329834
2008-12-12,15.41978931427002
2008-12-15,16.226177215576172
2008-12-16,16.167173385620117
2008-12-17,15.223108291625977
2008-12-18,15.380448341369629
2008-12-19,15.08542251586914
2008-12-22,15.183768272399902
2008-12-23,14.711734771728516
2008-12-24,14.279034614562988
2008-12-26,13.94467830657959
2008-12-29,13.807000160217285
2008-12-30,13.74799919128418
2008-12-31,13.728328704833984
2009-01-02,14.928079605102539
2009-01-05,15.380448341369629
2009-01-06,16.540864944458008
2009-01-07,15.08542251586914
2009-01-09,14.436381340026855
2009-01-12,14.121691703796387
2009-01-13,14.043018341064453
2009-01-14,14.33803939819336
2009-01-15,13.84633731842041
2009-01-16,15.793481826782227
2009-01-19,16.0885009765625
2009-01-20,15.636137008666992
2009-01-21,14.947748184204102
2009-01-22,14.33803939819336
2009-01-23,13.94467830657959
2009-01-27,14.180695533752441
2009-01-28,14.495381355285645
2009-01-29,14.534721374511719
2009-01-30,14.810074806213379
2009-02-02,14.652728080749512
2009-02-03,15.144428253173828
2009-02-04,14.987081527709961
2009-02-05,14.967418670654297
2009-02-06,15.41978931427002
2009-02-09,16.10816764831543
2009-02-10,15.872151374816895
2009-02-11,16.009828567504883
2009-02-12,15.970488548278809
2009-02-13,16.59986686706543
2009-02-16,15.636137008666992
2009-02-17,15.08542251586914
2009-02-18,14.987081527709961
2009-02-19,14.987081527709961
2009-02-20,14.77073860168457
2009-02-24,15.262439727783203
2009-02-25,15.183768272399902
2009-02-26,14.888742446899414
2009-02-27,14.161027908325195
2009-03-02,13.905341148376465
2009-03-03,13.964346885681152
2009-03-04,14.180695533752441
2009-03-05,15.046091079711914
2009-03-06,14.633060455322266
2009-03-09,14.554388046264648
2009-03-12,14.554388046264648
2009-03-13,15.124762535095215
2009-03-16,15.596802711486816
2009-03-17,15.675469398498535
2009-03-18,15.498459815979004
2009-03-19,15.793481826782227
2009-03-20,16.10816764831543
2009-03-23,16.2458438873291
2009-03-24,16.029497146606445
2009-03-25,16.009828567504883
2009-03-26,16.10816764831543
2009-03-27,16.99323081970215
2009-03-30,16.501529693603516
2009-03-31,16.83588981628418
2009-04-01,17.583269119262695
2009-04-02,19.176389694213867
2009-04-06,20.946517944335938
2009-04-08,20.907180786132812
2009-04-09,20.6318302154541
2009-04-13,22.63797378540039
2009-04-15,23.936073303222656
2009-04-16,22.598636627197266
2009-04-17,21.969255447387695
2009-04-20,22.67730712890625
2009-04-21,22.421628952026367
2009-04-22,23.562376022338867
2009-04-23,25.194828033447266
2009-04-24,25.64719009399414
2009-04-27,25.214494705200195
2009-04-28,24.132747650146484
2009-04-29,24.408100128173828
2009-04-30,24.585113525390625
2009-05-04,24.408100128173828
2009-05-05,24.349096298217773
2009-05-06,24.958810806274414
2009-05-07,25.607858657836914
2009-05-08,24.958810806274414
2009-05-11,24.329429626464844
2009-05-12,24.781795501708984
2009-05-13,24.781795501708984
2009-05-14,29.639816284179688
2009-05-15,30.58388328552246
2009-05-18,33.396419525146484
2009-05-19,33.16040802001953
2009-05-20,35.34356689453125
2009-05-21,34.989540100097656
2009-05-22,36.13028335571289
2009-05-25,38.27410888671875
2009-05-26,36.405643463134766
2009-05-27,37.03501892089844
2009-05-28,37.72339630126953
2009-05-29,38.470787048339844
2009-06-01,42.18806076049805
2009-06-02,43.66315841674805
2009-06-03,44.37120819091797
2009-06-04,44.213871002197266
2009-06-05,42.797767639160156
2009-06-08,39.218177795410156
2009-06-09,41.4210090637207
2009-06-10,44.13520050048828
2009-06-11,42.463417053222656
2009-06-12,41.499671936035156
2009-06-15,41.7553596496582
2009-06-16,42.207725524902344
2009-06-17,40.55559539794922
2009-06-18,38.470787048339844
2009-06-19,39.86722183227539
2009-06-22,40.45726776123047
2009-06-23,40.12290954589844
2009-06-24,41.99138641357422
2009-06-25,41.08665084838867
2009-06-26,41.51934814453125
2009-06-29,42.011043548583984
2009-06-30,41.814361572265625
2009-07-01,41.716026306152344
2009-07-02,42.050376892089844
2009-07-03,42.207725524902344
2009-07-06,40.06390380859375
2009-07-07,42.18806076049805
2009-07-08,42.71909713745117
2009-07-09,42.542083740234375
2009-07-10,41.4210090637207
2009-07-13,40.12290954589844
2009-07-14,41.67668151855469
2009-07-15,43.5648193359375
2009-07-16,43.66315841674805
2009-07-17,44.60172653198242
2009-07-20,45.519859313964844
2009-07-21,51.008365631103516
2009-07-22,49.41691207885742
2009-07-23,51.86531448364258
2009-07-24,53.681209564208984
2009-07-27,54.25250244140625
2009-07-28,53.722015380859375
2009-07-29,53.293548583984375
2009-07-30,54.13008117675781
2009-07-31,53.96685791015625
2009-08-03,54.37491989135742
2009-08-04,53.78321838378906
2009-08-05,53.293548583984375
2009-08-06,53.130313873291016
2009-08-07,52.661048889160156
2009-08-10,51.80410385131836
2009-08-11,52.028533935546875
2009-08-12,52.314186096191406
2009-08-13,53.27314376831055
2009-08-14,53.15071487426758
2009-08-17,52.27338409423828
2009-08-18,53.62000274658203
2009-08-19,53.59960174560547
2009-08-20,52.559024810791016
2009-08-21,53.64040756225586
2009-08-24,53.517982482910156
2009-08-25,53.579193115234375
2009-08-26,53.98725891113281
2009-08-27,52.98749542236328
2009-08-28,55.82355880737305
2009-08-31,57.7414665222168
2009-09-01,55.72153854370117
2009-09-02,55.272666931152344
2009-09-03,54.82379913330078
2009-09-04,55.29307556152344
2009-09-07,56.211212158203125
2009-09-08,55.10944366455078
2009-09-09,54.78299331665039
2009-09-10,53.53838348388672
2009-09-11,54.293312072753906
2009-09-14,54.10968780517578
2009-09-15,53.43636703491211
2009-09-16,54.293312072753906
2009-09-17,55.39509582519531
2009-09-18,59.4145622253418
2009-09-22,58.700443267822266
2009-09-23,57.78227996826172
2009-09-24,57.068172454833984
2009-09-25,58.21074295043945
2009-09-29,57.4558219909668
2009-09-30,57.10897445678711
2009-10-01,58.557613372802734
2009-10-05,56.94574737548828
2009-10-06,55.68074035644531
2009-10-07,55.211456298828125
2009-10-08,54.76258087158203
2009-10-09,54.82379913330078
2009-10-12,55.25226593017578
2009-10-13,55.211456298828125
2009-10-14,55.354278564453125
2009-10-15,55.55831527709961
2009-10-16,55.5991325378418
2009-10-20,55.76235580444336
2009-10-21,55.313480377197266
2009-10-22,53.92605209350586
2009-10-23,52.701847076416016
2009-10-26,52.51821517944336
2009-10-27,49.60053634643555
2009-10-28,50.00860595703125
2009-10-29,50.19223403930664
2009-10-30,50.02901077270508
2009-11-03,49.72294998168945
2009-11-04,50.68191146850586
2009-11-05,51.02877426147461
2009-11-06,51.171592712402344
2009-11-09,51.76329040527344
2009-11-10,51.638919830322266
2009-11-11,51.804752349853516
2009-11-12,51.452335357666016
2009-11-13,50.72677993774414
2009-11-16,50.99627685546875
2009-11-17,51.22431182861328
2009-11-18,51.70110321044922
2009-11-19,50.91335678100586
2009-11-20,51.286495208740234
2009-11-23,51.94987106323242
2009-11-24,51.55598831176758
2009-11-25,51.49380111694336
2009-11-26,52.2193603515625
2009-11-27,52.26081848144531
2009-11-30,53.21441650390625
2009-12-01,55.08013153076172
2009-12-02,55.30815505981445
2009-12-03,55.7227668762207
2009-12-04,56.199554443359375
2009-12-07,55.99225997924805
2009-12-08,56.780006408691406
2009-12-09,56.614158630371094
2009-12-10,56.26174545288086
2009-12-11,55.971527099609375
2009-12-14,56.676353454589844
2009-12-15,56.13736343383789
2009-12-16,55.619102478027344
2009-12-17,57.2153434753418
2009-12-18,56.800724029541016
2009-12-21,56.34466552734375
2009-12-22,56.220279693603516
2009-12-23,56.842185974121094
2009-12-24,56.92511749267578
2009-12-29,57.38117599487305
2009-12-30,57.62994384765625
2009-12-31,58.54206848144531
2010-01-04,61.775978088378906
2010-01-05,63.268558502197266
2010-01-06,62.480796813964844
2010-01-07,62.89541244506836
2010-01-08,63.76605987548828
2010-01-11,65.3415756225586
2010-01-12,64.47091674804688
2010-01-13,63.641700744628906
2010-01-14,66.58538818359375
2010-01-15,66.91706848144531
2010-01-18,68.78277587890625
2010-01-19,66.87561798095703
2010-01-20,63.97338104248047
2010-01-21,61.81743621826172
2010-01-22,60.532169342041016
2010-01-25,60.78092575073242
2010-01-27,57.13240432739258
2010-01-28,54.35457229614258
2010-01-29,55.971527099609375
2010-02-01,58.459136962890625
2010-02-02,61.81743621826172
2010-02-03,63.0197868347168
2010-02-04,61.2784423828125
2010-02-05,58.66644287109375
2010-02-08,60.57363510131836
2010-02-09,61.81743621826172
2010-02-10,63.76605987548828
2010-02-11,63.558773040771484
2010-02-15,62.14911651611328
2010-02-16,63.43438720703125
2010-02-17,62.14911651611328
2010-02-18,62.72957229614258
2010-02-19,60.4907112121582
2010-02-22,60.36634063720703
2010-02-23,59.5371208190918
2010-02-24,58.79084777832031
2010-02-25,58.99813461303711
2010-02-26,61.2784423828125
2010-03-02,62.19057846069336
2010-03-03,62.19057846069336
2010-03-04,62.60517883300781
2010-03-05,63.600223541259766
2010-03-08,63.7246208190918
2010-03-09,64.01484680175781
2010-03-10,63.0197868347168
2010-03-11,62.23204040527344
2010-03-12,61.44430160522461
2010-03-15,61.775978088378906
2010-03-16,61.775978088378906
2010-03-17,61.19552993774414
2010-03-18,60.86384582519531
2010-03-19,61.44430160522461
2010-03-22,60.034645080566406
2010-03-23,59.62004470825195
2010-03-25,59.205440521240234
2010-03-26,59.081050872802734
2010-03-29,60.4907112121582
2010-03-30,59.86878967285156
2010-03-31,59.62004470825195
2010-04-01,60.57363510131836
